game,2010,16,20101226,201012260ram,sfo,"San Francisco 49ers",17,ram,"St. Louis Rams",25
player,201012260ram,sfo,SmitTr02,fumbles,3,,,,,
player,201012260ram,sfo,SmitTr02,fumbles_lost,0,,,,,
player,201012260ram,sfo,SmitAl03,pass_cmp,10,,,,,
player,201012260ram,sfo,SmitAl03,pass_att,15,,,,,
player,201012260ram,sfo,SmitAl03,pass_yds,120,,,,,
player,201012260ram,sfo,SmitAl03,pass_td,0,,,,,
player,201012260ram,sfo,SmitAl03,pass_int,0,,,,,
player,201012260ram,sfo,SmitAl03,pass_sacked,2,,,,,
player,201012260ram,sfo,SmitAl03,pass_sacked_yds,4,,,,,
player,201012260ram,sfo,SmitAl03,pass_long,33,,,,,
player,201012260ram,sfo,SmitAl03,pass_rating,91.0,,,,,
player,201012260ram,sfo,SmitAl03,rush_att,0,,,,,
player,201012260ram,sfo,SmitAl03,rush_yds,0,,,,,
player,201012260ram,sfo,SmitAl03,rush_td,0,,,,,
player,201012260ram,sfo,SmitAl03,rush_long,0,,,,,
player,201012260ram,sfo,SmitAl03,targets,0,,,,,
player,201012260ram,sfo,SmitAl03,rec,0,,,,,
player,201012260ram,sfo,SmitAl03,rec_yds,0,,,,,
player,201012260ram,sfo,SmitAl03,rec_td,0,,,,,
player,201012260ram,sfo,SmitAl03,rec_long,0,,,,,
player,201012260ram,sfo,SmitAl03,fumbles,1,,,,,
player,201012260ram,sfo,SmitAl03,fumbles_lost,1,,,,,
player,201012260ram,sfo,WestBr00,pass_cmp,0,,,,,
player,201012260ram,sfo,WestBr00,pass_att,0,,,,,
player,201012260ram,sfo,WestBr00,pass_yds,0,,,,,
player,201012260ram,sfo,WestBr00,pass_td,0,,,,,
player,201012260ram,sfo,WestBr00,pass_int,0,,,,,
player,201012260ram,sfo,WestBr00,pass_sacked,,,,,,
player,201012260ram,sfo,WestBr00,pass_sacked_yds,,,,,,
player,201012260ram,sfo,WestBr00,pass_long,0,,,,,
player,201012260ram,sfo,WestBr00,pass_rating,,,,,,
player,201012260ram,sfo,WestBr00,rush_att,10,,,,,
player,201012260ram,sfo,WestBr00,rush_yds,40,,,,,
player,201012260ram,sfo,WestBr00,rush_td,0,,,,,
player,201012260ram,sfo,WestBr00,rush_long,9,,,,,
player,201012260ram,sfo,WestBr00,targets,3,,,,,
player,201012260ram,sfo,WestBr00,rec,2,,,,,
player,201012260ram,sfo,WestBr00,rec_yds,3,,,,,
player,201012260ram,sfo,WestBr00,rec_td,0,,,,,
player,201012260ram,sfo,WestBr00,rec_long,5,,,,,
player,201012260ram,sfo,WestBr00,fumbles,0,,,,,
player,201012260ram,sfo,WestBr00,fumbles_lost,,,,,,
player,201012260ram,sfo,DixoAn00,pass_cmp,0,,,,,
player,201012260ram,sfo,DixoAn00,pass_att,0,,,,,
player,201012260ram,sfo,DixoAn00,pass_yds,0,,,,,
player,201012260ram,sfo,DixoAn00,pass_td,0,,,,,
player,201012260ram,sfo,DixoAn00,pass_int,0,,,,,
player,201012260ram,sfo,DixoAn00,pass_sacked,,,,,,
player,201012260ram,sfo,DixoAn00,pass_sacked_yds,,,,,,
player,201012260ram,sfo,DixoAn00,pass_long,0,,,,,
player,201012260ram,sfo,DixoAn00,pass_rating,,,,,,
player,201012260ram,sfo,DixoAn00,rush_att,6,,,,,
player,201012260ram,sfo,DixoAn00,rush_yds,17,,,,,
player,201012260ram,sfo,DixoAn00,rush_td,0,,,,,
player,201012260ram,sfo,DixoAn00,rush_long,5,,,,,
player,201012260ram,sfo,DixoAn00,targets,0,,,,,
player,201012260ram,sfo,DixoAn00,rec,0,,,,,
player,201012260ram,sfo,DixoAn00,rec_yds,0,,,,,
player,201012260ram,sfo,DixoAn00,rec_td,0,,,,,
player,201012260ram,sfo,DixoAn00,rec_long,0,,,,,
player,201012260ram,sfo,DixoAn00,fumbles,0,,,,,
player,201012260ram,sfo,DixoAn00,fumbles_lost,,,,,,
player,201012260ram,sfo,CrabMi00,pass_cmp,0,,,,,
player,201012260ram,sfo,CrabMi00,pass_att,0,,,,,
player,201012260ram,sfo,CrabMi00,pass_yds,0,,,,,
player,201012260ram,sfo,CrabMi00,pass_td,0,,,,,
player,201012260ram,sfo,CrabMi00,pass_int,0,,,,,
player,201012260ram,sfo,CrabMi00,pass_sacked,,,,,,
player,201012260ram,sfo,CrabMi00,pass_sacked_yds,,,,,,
player,201012260ram,sfo,CrabMi00,pass_long,0,,,,,
player,201012260ram,sfo,CrabMi00,pass_rating,,,,,,
player,201012260ram,sfo,CrabMi00,rush_att,0,,,,,
player,201012260ram,sfo,CrabMi00,rush_yds,0,,,,,
player,201012260ram,sfo,CrabMi00,rush_td,0,,,,,
player,201012260ram,sfo,CrabMi00,rush_long,0,,,,,
player,201012260ram,sfo,CrabMi00,targets,10,,,,,
player,201012260ram,sfo,CrabMi00,rec,6,,,,,
player,201012260ram,sfo,CrabMi00,rec_yds,122,,,,,
player,201012260ram,sfo,CrabMi00,rec_td,1,,,,,
player,201012260ram,sfo,CrabMi00,rec_long,60,,,,,
player,201012260ram,sfo,CrabMi00,fumbles,0,,,,,
player,201012260ram,sfo,CrabMi00,fumbles_lost,,,,,,
player,201012260ram,sfo,DaviVe00,pass_cmp,0,,,,,
player,201012260ram,sfo,DaviVe00,pass_att,0,,,,,
player,201012260ram,sfo,DaviVe00,pass_yds,0,,,,,
player,201012260ram,sfo,DaviVe00,pass_td,0,,,,,
player,201012260ram,sfo,DaviVe00,pass_int,0,,,,,
player,201012260ram,sfo,DaviVe00,pass_sacked,,,,,,
player,201012260ram,sfo,DaviVe00,pass_sacked_yds,,,,,,
player,201012260ram,sfo,DaviVe00,pass_long,0,,,,,
player,201012260ram,sfo,DaviVe00,pass_rating,,,,,,
player,201012260ram,sfo,DaviVe00,rush_att,0,,,,,
player,201012260ram,sfo,DaviVe00,rush_yds,0,,,,,
player,201012260ram,sfo,DaviVe00,rush_td,0,,,,,
player,201012260ram,sfo,DaviVe00,rush_long,0,,,,,
player,201012260ram,sfo,DaviVe00,targets,7,,,,,
player,201012260ram,sfo,DaviVe00,rec,3,,,,,
player,201012260ram,sfo,DaviVe00,rec_yds,70,,,,,
player,201012260ram,sfo,DaviVe00,rec_td,0,,,,,
player,201012260ram,sfo,DaviVe00,rec_long,29,,,,,
player,201012260ram,sfo,DaviVe00,fumbles,0,,,,,
player,201012260ram,sfo,DaviVe00,fumbles_lost,,,,,,
player,201012260ram,sfo,MorgJo00,pass_cmp,0,,,,,
player,201012260ram,sfo,MorgJo00,pass_att,0,,,,,
player,201012260ram,sfo,MorgJo00,pass_yds,0,,,,,
player,201012260ram,sfo,MorgJo00,pass_td,0,,,,,
player,201012260ram,sfo,MorgJo00,pass_int,0,,,,,
player,201012260ram,sfo,MorgJo00,pass_sacked,,,,,,
player,201012260ram,sfo,MorgJo00,pass_sacked_yds,,,,,,
player,201012260ram,sfo,MorgJo00,pass_long,0,,,,,
player,201012260ram,sfo,MorgJo00,pass_rating,,,,,,
player,201012260ram,sfo,MorgJo00,rush_att,0,,,,,
player,201012260ram,sfo,MorgJo00,rush_yds,0,,,,,
player,201012260ram,sfo,MorgJo00,rush_td,0,,,,,
player,201012260ram,sfo,MorgJo00,rush_long,0,,,,,
player,201012260ram,sfo,MorgJo00,targets,5,,,,,
player,201012260ram,sfo,MorgJo00,rec,2,,,,,
player,201012260ram,sfo,MorgJo00,rec_yds,39,,,,,
player,201012260ram,sfo,MorgJo00,rec_td,0,,,,,
player,201012260ram,sfo,MorgJo00,rec_long,33,,,,,
player,201012260ram,sfo,MorgJo00,fumbles,0,,,,,
player,201012260ram,sfo,MorgJo00,fumbles_lost,,,,,,
player,201012260ram,sfo,GinnTe00,pass_cmp,0,,,,,
player,201012260ram,sfo,GinnTe00,pass_att,0,,,,,
player,201012260ram,sfo,GinnTe00,pass_yds,0,,,,,
player,201012260ram,sfo,GinnTe00,pass_td,0,,,,,
player,201012260ram,sfo,GinnTe00,pass_int,0,,,,,
player,201012260ram,sfo,GinnTe00,pass_sacked,,,,,,
player,201012260ram,sfo,GinnTe00,pass_sacked_yds,,,,,,
player,201012260ram,sfo,GinnTe00,pass_long,0,,,,,
player,201012260ram,sfo,GinnTe00,pass_rating,,,,,,
player,201012260ram,sfo,GinnTe00,rush_att,0,,,,,
player,201012260ram,sfo,GinnTe00,rush_yds,0,,,,,
player,201012260ram,sfo,GinnTe00,rush_td,0,,,,,
player,201012260ram,sfo,GinnTe00,rush_long,0,,,,,
player,201012260ram,sfo,GinnTe00,targets,2,,,,,
player,201012260ram,sfo,GinnTe00,rec,1,,,,,
player,201012260ram,sfo,GinnTe00,rec_yds,22,,,,,
player,201012260ram,sfo,GinnTe00,rec_td,0,,,,,
player,201012260ram,sfo,GinnTe00,rec_long,22,,,,,
player,201012260ram,sfo,GinnTe00,fumbles,0,,,,,
player,201012260ram,sfo,GinnTe00,fumbles_lost,,,,,,
player,201012260ram,sfo,WalkHu00,pass_cmp,0,,,,,
player,201012260ram,sfo,WalkHu00,pass_att,0,,,,,
player,201012260ram,sfo,WalkHu00,pass_yds,0,,,,,
player,201012260ram,sfo,WalkHu00,pass_td,0,,,,,
player,201012260ram,sfo,WalkHu00,pass_int,0,,,,,
player,201012260ram,sfo,WalkHu00,pass_sacked,,,,,,
player,201012260ram,sfo,WalkHu00,pass_sacked_yds,,,,,,
player,201012260ram,sfo,WalkHu00,pass_long,0,,,,,
player,201012260ram,sfo,WalkHu00,pass_rating,,,,,,
player,201012260ram,sfo,WalkHu00,rush_att,0,,,,,
player,201012260ram,sfo,WalkHu00,rush_yds,0,,,,,
player,201012260ram,sfo,WalkHu00,rush_td,0,,,,,
player,201012260ram,sfo,WalkHu00,rush_long,0,,,,,
player,201012260ram,sfo,WalkHu00,targets,4,,,,,
player,201012260ram,sfo,WalkHu00,rec,3,,,,,
player,201012260ram,sfo,WalkHu00,rec_yds,17,,,,,
player,201012260ram,sfo,WalkHu00,rec_td,0,,,,,
player,201012260ram,sfo,WalkHu00,rec_long,7,,,,,
player,201012260ram,sfo,WalkHu00,fumbles,0,,,,,
player,201012260ram,sfo,WalkHu00,fumbles_lost,,,,,,
player,201012260ram,ram,BradSa00,pass_cmp,28,,,,,
player,201012260ram,ram,BradSa00,pass_att,37,,,,,
player,201012260ram,ram,BradSa00,pass_yds,292,,,,,
player,201012260ram,ram,BradSa00,pass_td,1,,,,,
player,201012260ram,ram,BradSa00,pass_int,0,,,,,
player,201012260ram,ram,BradSa00,pass_sacked,1,,,,,
player,201012260ram,ram,BradSa00,pass_sacked_yds,17,,,,,
player,201012260ram,ram,BradSa00,pass_long,46,,,,,
player,201012260ram,ram,BradSa00,pass_rating,107.0,,,,,
player,201012260ram,ram,BradSa00,rush_att,0,,,,,
player,201012260ram,ram,BradSa00,rush_yds,0,,,,,
player,201012260ram,ram,BradSa00,rush_td,0,,,,,
player,201012260ram,ram,BradSa00,rush_long,0,,,,,
player,201012260ram,ram,BradSa00,targets,0,,,,,
player,201012260ram,ram,BradSa00,rec,0,,,,,
player,201012260ram,ram,BradSa00,rec_yds,0,,,,,
player,201012260ram,ram,BradSa00,rec_td,0,,,,,
player,201012260ram,ram,BradSa00,rec_long,0,,,,,
player,201012260ram,ram,BradSa00,fumbles,1,,,,,
player,201012260ram,ram,BradSa00,fumbles_lost,1,,,,,
player,201012260ram,ram,JackSt00,pass_cmp,0,,,,,
player,201012260ram,ram,JackSt00,pass_att,0,,,,,
player,201012260ram,ram,JackSt00,pass_yds,0,,,,,
player,201012260ram,ram,JackSt00,pass_td,0,,,,,
player,201012260ram,ram,JackSt00,pass_int,0,,,,,
player,201012260ram,ram,JackSt00,pass_sacked,,,,,,
player,201012260ram,ram,JackSt00,pass_sacked_yds,,,,,,
player,201012260ram,ram,JackSt00,pass_long,0,,,,,
player,201012260ram,ram,JackSt00,pass_rating,,,,,,
player,201012260ram,ram,JackSt00,rush_att,24,,,,,
player,201012260ram,ram,JackSt00,rush_yds,48,,,,,
player,201012260ram,ram,JackSt00,rush_td,1,,,,,
player,201012260ram,ram,JackSt00,rush_long,12,,,,,
player,201012260ram,ram,JackSt00,targets,3,,,,,
player,201012260ram,ram,JackSt00,rec,3,,,,,
player,201012260ram,ram,JackSt00,rec_yds,19,,,,,
player,201012260ram,ram,JackSt00,rec_td,0,,,,,
player,201012260ram,ram,JackSt00,rec_long,9,,,,,
player,201012260ram,ram,JackSt00,fumbles,0,,,,,
player,201012260ram,ram,JackSt00,fumbles_lost,,,,,,
player,201012260ram,ram,GibsBr00,pass_cmp,0,,,,,
player,201012260ram,ram,GibsBr00,pass_att,0,,,,,
player,201012260ram,ram,GibsBr00,pass_yds,0,,,,,
player,201012260ram,ram,GibsBr00,pass_td,0,,,,,
player,201012260ram,ram,GibsBr00,pass_int,0,,,,,
player,201012260ram,ram,GibsBr00,pass_sacked,,,,,,
player,201012260ram,ram,GibsBr00,pass_sacked_yds,,,,,,
player,201012260ram,ram,GibsBr00,pass_long,0,,,,,
player,201012260ram,ram,GibsBr00,pass_rating,,,,,,
player,201012260ram,ram,GibsBr00,rush_att,2,,,,,
player,201012260ram,ram,GibsBr00,rush_yds,15,,,,,
player,201012260ram,ram,GibsBr00,rush_td,0,,,,,
player,201012260ram,ram,GibsBr00,rush_long,14,,,,,
player,201012260ram,ram,GibsBr00,targets,6,,,,,
player,201012260ram,ram,GibsBr00,rec,3,,,,,
player,201012260ram,ram,GibsBr00,rec_yds,69,,,,,
player,201012260ram,ram,GibsBr00,rec_td,0,,,,,
player,201012260ram,ram,GibsBr00,rec_long,41,,,,,
player,201012260ram,ram,GibsBr00,fumbles,0,,,,,
player,201012260ram,ram,GibsBr00,fumbles_lost,,,,,,
player,201012260ram,ram,KarnMi00,pass_cmp,0,,,,,
player,201012260ram,ram,KarnMi00,pass_att,0,,,,,
player,201012260ram,ram,KarnMi00,pass_yds,0,,,,,
player,201012260ram,ram,KarnMi00,pass_td,0,,,,,
player,201012260ram,ram,KarnMi00,pass_int,0,,,,,
player,201012260ram,ram,KarnMi00,pass_sacked,,,,,,
player,201012260ram,ram,KarnMi00,pass_sacked_yds,,,,,,
player,201012260ram,ram,KarnMi00,pass_long,0,,,,,
player,201012260ram,ram,KarnMi00,pass_rating,,,,,,
player,201012260ram,ram,KarnMi00,rush_att,1,,,,,
player,201012260ram,ram,KarnMi00,rush_yds,2,,,,,
player,201012260ram,ram,KarnMi00,rush_td,0,,,,,
player,201012260ram,ram,KarnMi00,rush_long,2,,,,,
player,201012260ram,ram,KarnMi00,targets,0,,,,,
player,201012260ram,ram,KarnMi00,rec,0,,,,,
player,201012260ram,ram,KarnMi00,rec_yds,0,,,,,
player,201012260ram,ram,KarnMi00,rec_td,0,,,,,
player,201012260ram,ram,KarnMi00,rec_long,0,,,,,
player,201012260ram,ram,KarnMi00,fumbles,0,,,,,
player,201012260ram,ram,KarnMi00,fumbles_lost,,,,,,
player,201012260ram,ram,AlexDa00,pass_cmp,0,,,,,
player,201012260ram,ram,AlexDa00,pass_att,0,,,,,
player,201012260ram,ram,AlexDa00,pass_yds,0,,,,,
player,201012260ram,ram,AlexDa00,pass_td,0,,,,,
player,201012260ram,ram,AlexDa00,pass_int,0,,,,,
player,201012260ram,ram,AlexDa00,pass_sacked,,,,,,
player,201012260ram,ram,AlexDa00,pass_sacked_yds,,,,,,
player,201012260ram,ram,AlexDa00,pass_long,0,,,,,
player,201012260ram,ram,AlexDa00,pass_rating,,,,,,
player,201012260ram,ram,AlexDa00,rush_att,0,,,,,
player,201012260ram,ram,AlexDa00,rush_yds,0,,,,,
player,201012260ram,ram,AlexDa00,rush_td,0,,,,,
player,201012260ram,ram,AlexDa00,rush_long,0,,,,,
player,201012260ram,ram,AlexDa00,targets,7,,,,,
player,201012260ram,ram,AlexDa00,rec,6,,,,,
player,201012260ram,ram,AlexDa00,rec_yds,99,,,,,
player,201012260ram,ram,AlexDa00,rec_td,0,,,,,
player,201012260ram,ram,AlexDa00,rec_long,46,,,,,
player,201012260ram,ram,AlexDa00,fumbles,0,,,,,
player,201012260ram,ram,AlexDa00,fumbles_lost,,,,,,
player,201012260ram,ram,AmenDa00,pass_cmp,0,,,,,
player,201012260ram,ram,AmenDa00,pass_att,0,,,,,
player,201012260ram,ram,AmenDa00,pass_yds,0,,,,,
player,201012260ram,ram,AmenDa00,pass_td,0,,,,,
player,201012260ram,ram,AmenDa00,pass_int,0,,,,,
player,201012260ram,ram,AmenDa00,pass_sacked,,,,,,
player,201012260ram,ram,AmenDa00,pass_sacked_yds,,,,,,
player,201012260ram,ram,AmenDa00,pass_long,0,,,,,
player,201012260ram,ram,AmenDa00,pass_rating,,,,,,
player,201012260ram,ram,AmenDa00,rush_att,0,,,,,
player,201012260ram,ram,AmenDa00,rush_yds,0,,,,,
player,201012260ram,ram,AmenDa00,rush_td,0,,,,,
player,201012260ram,ram,AmenDa00,rush_long,0,,,,,
player,201012260ram,ram,AmenDa00,targets,11,,,,,
player,201012260ram,ram,AmenDa00,rec,8,,,,,
player,201012260ram,ram,AmenDa00,rec_yds,53,,,,,
player,201012260ram,ram,AmenDa00,rec_td,0,,,,,
player,201012260ram,ram,AmenDa00,rec_long,10,,,,,
player,201012260ram,ram,AmenDa00,fumbles,1,,,,,
player,201012260ram,ram,AmenDa00,fumbles_lost,0,,,,,
player,201012260ram,ram,FellDa00,pass_cmp,0,,,,,
player,201012260ram,ram,FellDa00,pass_att,0,,,,,
player,201012260ram,ram,FellDa00,pass_yds,0,,,,,
player,201012260ram,ram,FellDa00,pass_td,0,,,,,
player,201012260ram,ram,FellDa00,pass_int,0,,,,,
player,201012260ram,ram,FellDa00,pass_sacked,,,,,,
player,201012260ram,ram,FellDa00,pass_sacked_yds,,,,,,
player,201012260ram,ram,FellDa00,pass_long,0,,,,,
player,201012260ram,ram,FellDa00,pass_rating,,,,,,
player,201012260ram,ram,FellDa00,rush_att,0,,,,,
player,201012260ram,ram,FellDa00,rush_yds,0,,,,,
player,201012260ram,ram,FellDa00,rush_td,0,,,,,
player,201012260ram,ram,FellDa00,rush_long,0,,,,,
player,201012260ram,ram,FellDa00,targets,4,,,,,
player,201012260ram,ram,FellDa00,rec,3,,,,,
player,201012260ram,ram,FellDa00,rec_yds,28,,,,,
player,201012260ram,ram,FellDa00,rec_td,0,,,,,
player,201012260ram,ram,FellDa00,rec_long,11,,,,,
player,201012260ram,ram,FellDa00,fumbles,0,,,,,
player,201012260ram,ram,FellDa00,fumbles_lost,,,,,,
player,201012260ram,ram,DarbKe00,pass_cmp,0,,,,,
player,201012260ram,ram,DarbKe00,pass_att,0,,,,,
player,201012260ram,ram,DarbKe00,pass_yds,0,,,,,
player,201012260ram,ram,DarbKe00,pass_td,0,,,,,
player,201012260ram,ram,DarbKe00,pass_int,0,,,,,
player,201012260ram,ram,DarbKe00,pass_sacked,,,,,,
player,201012260ram,ram,DarbKe00,pass_sacked_yds,,,,,,
player,201012260ram,ram,DarbKe00,pass_long,0,,,,,
player,201012260ram,ram,DarbKe00,pass_rating,,,,,,
player,201012260ram,ram,DarbKe00,rush_att,0,,,,,
player,201012260ram,ram,DarbKe00,rush_yds,0,,,,,
player,201012260ram,ram,DarbKe00,rush_td,0,,,,,
player,201012260ram,ram,DarbKe00,rush_long,0,,,,,
player,201012260ram,ram,DarbKe00,targets,2,,,,,
player,201012260ram,ram,DarbKe00,rec,2,,,,,
player,201012260ram,ram,DarbKe00,rec_yds,-1,,,,,
player,201012260ram,ram,DarbKe00,rec_td,0,,,,,
player,201012260ram,ram,DarbKe00,rec_long,4,,,,,
player,201012260ram,ram,DarbKe00,fumbles,0,,,,,
player,201012260ram,ram,DarbKe00,fumbles_lost,,,,,,
player,201012260ram,ram,RobiLa01,pass_cmp,0,,,,,
player,201012260ram,ram,RobiLa01,pass_att,0,,,,,
player,201012260ram,ram,RobiLa01,pass_yds,0,,,,,
player,201012260ram,ram,RobiLa01,pass_td,0,,,,,
player,201012260ram,ram,RobiLa01,pass_int,0,,,,,
player,201012260ram,ram,RobiLa01,pass_sacked,,,,,,
player,201012260ram,ram,RobiLa01,pass_sacked_yds,,,,,,
player,201012260ram,ram,RobiLa01,pass_long,0,,,,,
player,201012260ram,ram,RobiLa01,pass_rating,,,,,,
player,201012260ram,ram,RobiLa01,rush_att,1,,,,,
player,201012260ram,ram,RobiLa01,rush_yds,-5,,,,,
player,201012260ram,ram,RobiLa01,rush_td,0,,,,,
player,201012260ram,ram,RobiLa01,rush_long,-5,,,,,
player,201012260ram,ram,RobiLa01,targets,4,,,,,
player,201012260ram,ram,RobiLa01,rec,3,,,,,
player,201012260ram,ram,RobiLa01,rec_yds,25,,,,,
player,201012260ram,ram,RobiLa01,rec_td,1,,,,,
player,201012260ram,ram,RobiLa01,rec_long,17,,,,,
player,201012260ram,ram,RobiLa01,fumbles,0,,,,,
player,201012260ram,ram,RobiLa01,fumbles_lost,,,,,,
player,201012260ram,sfo,WillPa98,def_int,0,,,,,
player,201012260ram,sfo,WillPa98,def_int_yds,0,,,,,
player,201012260ram,sfo,WillPa98,def_int_td,0,,,,,
player,201012260ram,sfo,WillPa98,def_int_long,0,,,,,
player,201012260ram,sfo,WillPa98,pass_defended,0,,,,,
player,201012260ram,sfo,WillPa98,sacks,1.0,,,,,
player,201012260ram,sfo,WillPa98,tackles_combined,12,,,,,
player,201012260ram,sfo,WillPa98,tackles_solo,12,,,,,
player,201012260ram,sfo,WillPa98,tackles_assists,0,,,,,
player,201012260ram,sfo,WillPa98,tackles_loss,1,,,,,
player,201012260ram,sfo,WillPa98,qb_hits,1,,,,,
player,201012260ram,sfo,WillPa98,fumbles_rec,0,,,,,
player,201012260ram,sfo,WillPa98,fumbles_rec_yds,0,,,,,
player,201012260ram,sfo,WillPa98,fumbles_rec_td,0,,,,,
player,201012260ram,sfo,WillPa98,fumbles_forced,1,,,,,
player,201012260ram,sfo,ClemNa99,def_int,0,,,,,
player,201012260ram,sfo,ClemNa99,def_int_yds,0,,,,,
player,201012260ram,sfo,ClemNa99,def_int_td,0,,,,,
player,201012260ram,sfo,ClemNa99,def_int_long,0,,,,,
player,201012260ram,sfo,ClemNa99,pass_defended,0,,,,,
player,201012260ram,sfo,ClemNa99,sacks,0.0,,,,,
player,201012260ram,sfo,ClemNa99,tackles_combined,7,,,,,
player,201012260ram,sfo,ClemNa99,tackles_solo,5,,,,,
player,201012260ram,sfo,ClemNa99,tackles_assists,2,,,,,
player,201012260ram,sfo,ClemNa99,tackles_loss,1,,,,,
player,201012260ram,sfo,ClemNa99,qb_hits,0,,,,,
player,201012260ram,sfo,ClemNa99,fumbles_rec,0,,,,,
player,201012260ram,sfo,ClemNa99,fumbles_rec_yds,0,,,,,
player,201012260ram,sfo,ClemNa99,fumbles_rec_td,0,,,,,
player,201012260ram,sfo,ClemNa99,fumbles_forced,0,,,,,
player,201012260ram,sfo,LawsMa20,def_int,0,,,,,
player,201012260ram,sfo,LawsMa20,def_int_yds,0,,,,,
player,201012260ram,sfo,LawsMa20,def_int_td,0,,,,,
player,201012260ram,sfo,LawsMa20,def_int_long,0,,,,,
player,201012260ram,sfo,LawsMa20,pass_defended,0,,,,,
player,201012260ram,sfo,LawsMa20,sacks,0.0,,,,,
player,201012260ram,sfo,LawsMa20,tackles_combined,7,,,,,
player,201012260ram,sfo,LawsMa20,tackles_solo,5,,,,,
player,201012260ram,sfo,LawsMa20,tackles_assists,2,,,,,
player,201012260ram,sfo,LawsMa20,tackles_loss,0,,,,,
player,201012260ram,sfo,LawsMa20,qb_hits,0,,,,,
player,201012260ram,sfo,LawsMa20,fumbles_rec,1,,,,,
player,201012260ram,sfo,LawsMa20,fumbles_rec_yds,5,,,,,
player,201012260ram,sfo,LawsMa20,fumbles_rec_td,0,,,,,
player,201012260ram,sfo,LawsMa20,fumbles_forced,0,,,,,
player,201012260ram,sfo,SmitRe99,def_int,0,,,,,
player,201012260ram,sfo,SmitRe99,def_int_yds,0,,,,,
player,201012260ram,sfo,SmitRe99,def_int_td,0,,,,,
player,201012260ram,sfo,SmitRe99,def_int_long,0,,,,,
player,201012260ram,sfo,SmitRe99,pass_defended,0,,,,,
player,201012260ram,sfo,SmitRe99,sacks,0.0,,,,,
player,201012260ram,sfo,SmitRe99,tackles_combined,6,,,,,
player,201012260ram,sfo,SmitRe99,tackles_solo,6,,,,,
player,201012260ram,sfo,SmitRe99,tackles_assists,0,,,,,
player,201012260ram,sfo,SmitRe99,tackles_loss,1,,,,,
player,201012260ram,sfo,SmitRe99,qb_hits,0,,,,,
player,201012260ram,sfo,SmitRe99,fumbles_rec,0,,,,,
player,201012260ram,sfo,SmitRe99,fumbles_rec_yds,0,,,,,
player,201012260ram,sfo,SmitRe99,fumbles_rec_td,0,,,,,
player,201012260ram,sfo,SmitRe99,fumbles_forced,0,,,,,
player,201012260ram,sfo,SmitJu20,def_int,0,,,,,
player,201012260ram,sfo,SmitJu20,def_int_yds,0,,,,,
player,201012260ram,sfo,SmitJu20,def_int_td,0,,,,,
player,201012260ram,sfo,SmitJu20,def_int_long,0,,,,,
