game,2010,2,20100919,201009190atl,crd,"Arizona Cardinals",7,atl,"Atlanta Falcons",41
player,201009190atl,crd,HallMa00,targets,0,,,,,
player,201009190atl,crd,HallMa00,rec,0,,,,,
player,201009190atl,crd,HallMa00,rec_yds,0,,,,,
player,201009190atl,crd,HallMa00,rec_td,0,,,,,
player,201009190atl,crd,HallMa00,rec_long,0,,,,,
player,201009190atl,crd,HallMa00,fumbles,0,,,,,
player,201009190atl,crd,HallMa00,fumbles_lost,,,,,,
player,201009190atl,crd,HighTi00,pass_cmp,0,,,,,
player,201009190atl,crd,HighTi00,pass_att,0,,,,,
player,201009190atl,crd,HighTi00,pass_yds,0,,,,,
player,201009190atl,crd,HighTi00,pass_td,0,,,,,
player,201009190atl,crd,HighTi00,pass_int,0,,,,,
player,201009190atl,crd,HighTi00,pass_sacked,0,,,,,
player,201009190atl,crd,HighTi00,pass_sacked_yds,0,,,,,
player,201009190atl,crd,HighTi00,pass_long,0,,,,,
player,201009190atl,crd,HighTi00,pass_rating,,,,,,
player,201009190atl,crd,HighTi00,rush_att,11,,,,,
player,201009190atl,crd,HighTi00,rush_yds,115,,,,,
player,201009190atl,crd,HighTi00,rush_td,1,,,,,
player,201009190atl,crd,HighTi00,rush_long,80,,,,,
player,201009190atl,crd,HighTi00,targets,2,,,,,
player,201009190atl,crd,HighTi00,rec,2,,,,,
player,201009190atl,crd,HighTi00,rec_yds,9,,,,,
player,201009190atl,crd,HighTi00,rec_td,0,,,,,
player,201009190atl,crd,HighTi00,rec_long,7,,,,,
player,201009190atl,crd,HighTi00,fumbles,0,,,,,
player,201009190atl,crd,HighTi00,fumbles_lost,,,,,,
player,201009190atl,crd,WrigJa01,pass_cmp,0,,,,,
player,201009190atl,crd,WrigJa01,pass_att,0,,,,,
player,201009190atl,crd,WrigJa01,pass_yds,0,,,,,
player,201009190atl,crd,WrigJa01,pass_td,0,,,,,
player,201009190atl,crd,WrigJa01,pass_int,0,,,,,
player,201009190atl,crd,WrigJa01,pass_sacked,0,,,,,
player,201009190atl,crd,WrigJa01,pass_sacked_yds,0,,,,,
player,201009190atl,crd,WrigJa01,pass_long,0,,,,,
player,201009190atl,crd,WrigJa01,pass_rating,,,,,,
player,201009190atl,crd,WrigJa01,rush_att,2,,,,,
player,201009190atl,crd,WrigJa01,rush_yds,3,,,,,
player,201009190atl,crd,WrigJa01,rush_td,0,,,,,
player,201009190atl,crd,WrigJa01,rush_long,4,,,,,
player,201009190atl,crd,WrigJa01,targets,0,,,,,
player,201009190atl,crd,WrigJa01,rec,0,,,,,
player,201009190atl,crd,WrigJa01,rec_yds,0,,,,,
player,201009190atl,crd,WrigJa01,rec_td,0,,,,,
player,201009190atl,crd,WrigJa01,rec_long,0,,,,,
player,201009190atl,crd,WrigJa01,fumbles,0,,,,,
player,201009190atl,crd,WrigJa01,fumbles_lost,,,,,,
player,201009190atl,crd,FitzLa00,pass_cmp,0,,,,,
player,201009190atl,crd,FitzLa00,pass_att,0,,,,,
player,201009190atl,crd,FitzLa00,pass_yds,0,,,,,
player,201009190atl,crd,FitzLa00,pass_td,0,,,,,
player,201009190atl,crd,FitzLa00,pass_int,0,,,,,
player,201009190atl,crd,FitzLa00,pass_sacked,0,,,,,
player,201009190atl,crd,FitzLa00,pass_sacked_yds,0,,,,,
player,201009190atl,crd,FitzLa00,pass_long,0,,,,,
player,201009190atl,crd,FitzLa00,pass_rating,,,,,,
player,201009190atl,crd,FitzLa00,rush_att,0,,,,,
player,201009190atl,crd,FitzLa00,rush_yds,0,,,,,
player,201009190atl,crd,FitzLa00,rush_td,0,,,,,
player,201009190atl,crd,FitzLa00,rush_long,0,,,,,
player,201009190atl,crd,FitzLa00,targets,12,,,,,
player,201009190atl,crd,FitzLa00,rec,7,,,,,
player,201009190atl,crd,FitzLa00,rec_yds,83,,,,,
player,201009190atl,crd,FitzLa00,rec_td,0,,,,,
player,201009190atl,crd,FitzLa00,rec_long,29,,,,,
player,201009190atl,crd,FitzLa00,fumbles,0,,,,,
player,201009190atl,crd,FitzLa00,fumbles_lost,,,,,,
player,201009190atl,crd,WillSt01,pass_cmp,0,,,,,
player,201009190atl,crd,WillSt01,pass_att,0,,,,,
player,201009190atl,crd,WillSt01,pass_yds,0,,,,,
player,201009190atl,crd,WillSt01,pass_td,0,,,,,
player,201009190atl,crd,WillSt01,pass_int,0,,,,,
player,201009190atl,crd,WillSt01,pass_sacked,0,,,,,
player,201009190atl,crd,WillSt01,pass_sacked_yds,0,,,,,
player,201009190atl,crd,WillSt01,pass_long,0,,,,,
player,201009190atl,crd,WillSt01,pass_rating,,,,,,
player,201009190atl,crd,WillSt01,rush_att,0,,,,,
player,201009190atl,crd,WillSt01,rush_yds,0,,,,,
player,201009190atl,crd,WillSt01,rush_td,0,,,,,
player,201009190atl,crd,WillSt01,rush_long,0,,,,,
player,201009190atl,crd,WillSt01,targets,6,,,,,
player,201009190atl,crd,WillSt01,rec,2,,,,,
player,201009190atl,crd,WillSt01,rec_yds,26,,,,,
player,201009190atl,crd,WillSt01,rec_td,0,,,,,
player,201009190atl,crd,WillSt01,rec_long,16,,,,,
player,201009190atl,crd,WillSt01,fumbles,0,,,,,
player,201009190atl,crd,WillSt01,fumbles_lost,,,,,,
player,201009190atl,crd,StepLa00,pass_cmp,0,,,,,
player,201009190atl,crd,StepLa00,pass_att,0,,,,,
player,201009190atl,crd,StepLa00,pass_yds,0,,,,,
player,201009190atl,crd,StepLa00,pass_td,0,,,,,
player,201009190atl,crd,StepLa00,pass_int,0,,,,,
player,201009190atl,crd,StepLa00,pass_sacked,0,,,,,
player,201009190atl,crd,StepLa00,pass_sacked_yds,0,,,,,
player,201009190atl,crd,StepLa00,pass_long,0,,,,,
player,201009190atl,crd,StepLa00,pass_rating,,,,,,
player,201009190atl,crd,StepLa00,rush_att,0,,,,,
player,201009190atl,crd,StepLa00,rush_yds,0,,,,,
player,201009190atl,crd,StepLa00,rush_td,0,,,,,
player,201009190atl,crd,StepLa00,rush_long,0,,,,,
player,201009190atl,crd,StepLa00,targets,4,,,,,
player,201009190atl,crd,StepLa00,rec,3,,,,,
player,201009190atl,crd,StepLa00,rec_yds,25,,,,,
player,201009190atl,crd,StepLa00,rec_td,0,,,,,
player,201009190atl,crd,StepLa00,rec_long,12,,,,,
player,201009190atl,crd,StepLa00,fumbles,0,,,,,
player,201009190atl,crd,StepLa00,fumbles_lost,,,,,,
player,201009190atl,crd,PatrBe00,pass_cmp,0,,,,,
player,201009190atl,crd,PatrBe00,pass_att,0,,,,,
player,201009190atl,crd,PatrBe00,pass_yds,0,,,,,
player,201009190atl,crd,PatrBe00,pass_td,0,,,,,
player,201009190atl,crd,PatrBe00,pass_int,0,,,,,
player,201009190atl,crd,PatrBe00,pass_sacked,0,,,,,
player,201009190atl,crd,PatrBe00,pass_sacked_yds,0,,,,,
player,201009190atl,crd,PatrBe00,pass_long,0,,,,,
player,201009190atl,crd,PatrBe00,pass_rating,,,,,,
player,201009190atl,crd,PatrBe00,rush_att,0,,,,,
player,201009190atl,crd,PatrBe00,rush_yds,0,,,,,
player,201009190atl,crd,PatrBe00,rush_td,0,,,,,
player,201009190atl,crd,PatrBe00,rush_long,0,,,,,
player,201009190atl,crd,PatrBe00,targets,2,,,,,
player,201009190atl,crd,PatrBe00,rec,1,,,,,
player,201009190atl,crd,PatrBe00,rec_yds,11,,,,,
player,201009190atl,crd,PatrBe00,rec_td,0,,,,,
player,201009190atl,crd,PatrBe00,rec_long,11,,,,,
player,201009190atl,crd,PatrBe00,fumbles,0,,,,,
player,201009190atl,crd,PatrBe00,fumbles_lost,,,,,,
player,201009190atl,crd,BreaSt00,pass_cmp,0,,,,,
player,201009190atl,crd,BreaSt00,pass_att,0,,,,,
player,201009190atl,crd,BreaSt00,pass_yds,0,,,,,
player,201009190atl,crd,BreaSt00,pass_td,0,,,,,
player,201009190atl,crd,BreaSt00,pass_int,0,,,,,
player,201009190atl,crd,BreaSt00,pass_sacked,0,,,,,
player,201009190atl,crd,BreaSt00,pass_sacked_yds,0,,,,,
player,201009190atl,crd,BreaSt00,pass_long,0,,,,,
player,201009190atl,crd,BreaSt00,pass_rating,,,,,,
player,201009190atl,crd,BreaSt00,rush_att,0,,,,,
player,201009190atl,crd,BreaSt00,rush_yds,0,,,,,
player,201009190atl,crd,BreaSt00,rush_td,0,,,,,
player,201009190atl,crd,BreaSt00,rush_long,0,,,,,
player,201009190atl,crd,BreaSt00,targets,5,,,,,
player,201009190atl,crd,BreaSt00,rec,3,,,,,
player,201009190atl,crd,BreaSt00,rec_yds,10,,,,,
player,201009190atl,crd,BreaSt00,rec_td,0,,,,,
player,201009190atl,crd,BreaSt00,rec_long,5,,,,,
player,201009190atl,crd,BreaSt00,fumbles,0,,,,,
player,201009190atl,crd,BreaSt00,fumbles_lost,,,,,,
player,201009190atl,crd,KomaMa00,pass_cmp,,,,,,
player,201009190atl,crd,KomaMa00,pass_att,,,,,,
player,201009190atl,crd,KomaMa00,pass_yds,,,,,,
player,201009190atl,crd,KomaMa00,pass_td,,,,,,
player,201009190atl,crd,KomaMa00,pass_int,,,,,,
player,201009190atl,crd,KomaMa00,pass_sacked,,,,,,
player,201009190atl,crd,KomaMa00,pass_sacked_yds,,,,,,
player,201009190atl,crd,KomaMa00,pass_long,,,,,,
player,201009190atl,crd,KomaMa00,pass_rating,,,,,,
player,201009190atl,crd,KomaMa00,rush_att,,,,,,
player,201009190atl,crd,KomaMa00,rush_yds,,,,,,
player,201009190atl,crd,KomaMa00,rush_td,,,,,,
player,201009190atl,crd,KomaMa00,rush_long,,,,,,
player,201009190atl,crd,KomaMa00,targets,1,,,,,
player,201009190atl,crd,KomaMa00,rec,0,,,,,
player,201009190atl,crd,KomaMa00,rec_yds,0,,,,,
player,201009190atl,crd,KomaMa00,rec_td,0,,,,,
player,201009190atl,crd,KomaMa00,rec_long,,,,,,
player,201009190atl,crd,KomaMa00,fumbles,,,,,,
player,201009190atl,crd,KomaMa00,fumbles_lost,,,,,,
player,201009190atl,atl,RyanMa00,pass_cmp,21,,,,,
player,201009190atl,atl,RyanMa00,pass_att,32,,,,,
player,201009190atl,atl,RyanMa00,pass_yds,225,,,,,
player,201009190atl,atl,RyanMa00,pass_td,3,,,,,
player,201009190atl,atl,RyanMa00,pass_int,0,,,,,
player,201009190atl,atl,RyanMa00,pass_sacked,1,,,,,
player,201009190atl,atl,RyanMa00,pass_sacked_yds,2,,,,,
player,201009190atl,atl,RyanMa00,pass_long,24,,,,,
player,201009190atl,atl,RyanMa00,pass_rating,117.3,,,,,
player,201009190atl,atl,RyanMa00,rush_att,6,,,,,
player,201009190atl,atl,RyanMa00,rush_yds,6,,,,,
player,201009190atl,atl,RyanMa00,rush_td,0,,,,,
player,201009190atl,atl,RyanMa00,rush_long,9,,,,,
player,201009190atl,atl,RyanMa00,targets,0,,,,,
player,201009190atl,atl,RyanMa00,rec,0,,,,,
player,201009190atl,atl,RyanMa00,rec_yds,0,,,,,
player,201009190atl,atl,RyanMa00,rec_td,0,,,,,
player,201009190atl,atl,RyanMa00,rec_long,0,,,,,
player,201009190atl,atl,RyanMa00,fumbles,1,,,,,
player,201009190atl,atl,RyanMa00,fumbles_lost,1,,,,,
player,201009190atl,atl,SnelJa00,pass_cmp,0,,,,,
player,201009190atl,atl,SnelJa00,pass_att,0,,,,,
player,201009190atl,atl,SnelJa00,pass_yds,0,,,,,
player,201009190atl,atl,SnelJa00,pass_td,0,,,,,
player,201009190atl,atl,SnelJa00,pass_int,0,,,,,
player,201009190atl,atl,SnelJa00,pass_sacked,,,,,,
player,201009190atl,atl,SnelJa00,pass_sacked_yds,,,,,,
player,201009190atl,atl,SnelJa00,pass_long,0,,,,,
player,201009190atl,atl,SnelJa00,pass_rating,,,,,,
player,201009190atl,atl,SnelJa00,rush_att,24,,,,,
player,201009190atl,atl,SnelJa00,rush_yds,129,,,,,
player,201009190atl,atl,SnelJa00,rush_td,2,,,,,
player,201009190atl,atl,SnelJa00,rush_long,30,,,,,
player,201009190atl,atl,SnelJa00,targets,5,,,,,
player,201009190atl,atl,SnelJa00,rec,5,,,,,
player,201009190atl,atl,SnelJa00,rec_yds,57,,,,,
player,201009190atl,atl,SnelJa00,rec_td,1,,,,,
player,201009190atl,atl,SnelJa00,rec_long,19,,,,,
player,201009190atl,atl,SnelJa00,fumbles,0,,,,,
player,201009190atl,atl,SnelJa00,fumbles_lost,,,,,,
player,201009190atl,atl,TurnMi00,pass_cmp,0,,,,,
player,201009190atl,atl,TurnMi00,pass_att,0,,,,,
player,201009190atl,atl,TurnMi00,pass_yds,0,,,,,
player,201009190atl,atl,TurnMi00,pass_td,0,,,,,
player,201009190atl,atl,TurnMi00,pass_int,0,,,,,
player,201009190atl,atl,TurnMi00,pass_sacked,,,,,,
player,201009190atl,atl,TurnMi00,pass_sacked_yds,,,,,,
player,201009190atl,atl,TurnMi00,pass_long,0,,,,,
player,201009190atl,atl,TurnMi00,pass_rating,,,,,,
player,201009190atl,atl,TurnMi00,rush_att,9,,,,,
player,201009190atl,atl,TurnMi00,rush_yds,75,,,,,
player,201009190atl,atl,TurnMi00,rush_td,0,,,,,
player,201009190atl,atl,TurnMi00,rush_long,21,,,,,
player,201009190atl,atl,TurnMi00,targets,0,,,,,
player,201009190atl,atl,TurnMi00,rec,0,,,,,
player,201009190atl,atl,TurnMi00,rec_yds,0,,,,,
player,201009190atl,atl,TurnMi00,rec_td,0,,,,,
player,201009190atl,atl,TurnMi00,rec_long,0,,,,,
player,201009190atl,atl,TurnMi00,fumbles,0,,,,,
player,201009190atl,atl,TurnMi00,fumbles_lost,,,,,,
player,201009190atl,atl,MughOv00,pass_cmp,0,,,,,
player,201009190atl,atl,MughOv00,pass_att,0,,,,,
player,201009190atl,atl,MughOv00,pass_yds,0,,,,,
player,201009190atl,atl,MughOv00,pass_td,0,,,,,
player,201009190atl,atl,MughOv00,pass_int,0,,,,,
player,201009190atl,atl,MughOv00,pass_sacked,,,,,,
player,201009190atl,atl,MughOv00,pass_sacked_yds,,,,,,
player,201009190atl,atl,MughOv00,pass_long,0,,,,,
player,201009190atl,atl,MughOv00,pass_rating,,,,,,
player,201009190atl,atl,MughOv00,rush_att,5,,,,,
player,201009190atl,atl,MughOv00,rush_yds,16,,,,,
player,201009190atl,atl,MughOv00,rush_td,0,,,,,
player,201009190atl,atl,MughOv00,rush_long,6,,,,,
player,201009190atl,atl,MughOv00,targets,2,,,,,
player,201009190atl,atl,MughOv00,rec,2,,,,,
player,201009190atl,atl,MughOv00,rec_yds,9,,,,,
player,201009190atl,atl,MughOv00,rec_td,0,,,,,
player,201009190atl,atl,MughOv00,rec_long,7,,,,,
player,201009190atl,atl,MughOv00,fumbles,0,,,,,
player,201009190atl,atl,MughOv00,fumbles_lost,,,,,,
player,201009190atl,atl,WhitRo00,pass_cmp,0,,,,,
player,201009190atl,atl,WhitRo00,pass_att,0,,,,,
player,201009190atl,atl,WhitRo00,pass_yds,0,,,,,
player,201009190atl,atl,WhitRo00,pass_td,0,,,,,
player,201009190atl,atl,WhitRo00,pass_int,0,,,,,
player,201009190atl,atl,WhitRo00,pass_sacked,,,,,,
player,201009190atl,atl,WhitRo00,pass_sacked_yds,,,,,,
player,201009190atl,atl,WhitRo00,pass_long,0,,,,,
player,201009190atl,atl,WhitRo00,pass_rating,,,,,,
player,201009190atl,atl,WhitRo00,rush_att,0,,,,,
player,201009190atl,atl,WhitRo00,rush_yds,0,,,,,
player,201009190atl,atl,WhitRo00,rush_td,0,,,,,
player,201009190atl,atl,WhitRo00,rush_long,0,,,,,
player,201009190atl,atl,WhitRo00,targets,12,,,,,
player,201009190atl,atl,WhitRo00,rec,7,,,,,
player,201009190atl,atl,WhitRo00,rec_yds,78,,,,,
player,201009190atl,atl,WhitRo00,rec_td,1,,,,,
player,201009190atl,atl,WhitRo00,rec_long,24,,,,,
player,201009190atl,atl,WhitRo00,fumbles,0,,,,,
player,201009190atl,atl,WhitRo00,fumbles_lost,,,,,,
player,201009190atl,atl,FinnBr00,pass_cmp,0,,,,,
player,201009190atl,atl,FinnBr00,pass_att,0,,,,,
player,201009190atl,atl,FinnBr00,pass_yds,0,,,,,
player,201009190atl,atl,FinnBr00,pass_td,0,,,,,
player,201009190atl,atl,FinnBr00,pass_int,0,,,,,
player,201009190atl,atl,FinnBr00,pass_sacked,,,,,,
player,201009190atl,atl,FinnBr00,pass_sacked_yds,,,,,,
player,201009190atl,atl,FinnBr00,pass_long,0,,,,,
player,201009190atl,atl,FinnBr00,pass_rating,,,,,,
player,201009190atl,atl,FinnBr00,rush_att,0,,,,,
player,201009190atl,atl,FinnBr00,rush_yds,0,,,,,
player,201009190atl,atl,FinnBr00,rush_td,0,,,,,
player,201009190atl,atl,FinnBr00,rush_long,0,,,,,
player,201009190atl,atl,FinnBr00,targets,3,,,,,
player,201009190atl,atl,FinnBr00,rec,3,,,,,
player,201009190atl,atl,FinnBr00,rec_yds,31,,,,,
player,201009190atl,atl,FinnBr00,rec_td,1,,,,,
player,201009190atl,atl,FinnBr00,rec_long,12,,,,,
player,201009190atl,atl,FinnBr00,fumbles,0,,,,,
player,201009190atl,atl,FinnBr00,fumbles_lost,,,,,,
player,201009190atl,atl,GonzTo00,pass_cmp,0,,,,,
player,201009190atl,atl,GonzTo00,pass_att,0,,,,,
player,201009190atl,atl,GonzTo00,pass_yds,0,,,,,
player,201009190atl,atl,GonzTo00,pass_td,0,,,,,
player,201009190atl,atl,GonzTo00,pass_int,0,,,,,
player,201009190atl,atl,GonzTo00,pass_sacked,,,,,,
player,201009190atl,atl,GonzTo00,pass_sacked_yds,,,,,,
player,201009190atl,atl,GonzTo00,pass_long,0,,,,,
player,201009190atl,atl,GonzTo00,pass_rating,,,,,,
player,201009190atl,atl,GonzTo00,rush_att,0,,,,,
player,201009190atl,atl,GonzTo00,rush_yds,0,,,,,
player,201009190atl,atl,GonzTo00,rush_td,0,,,,,
player,201009190atl,atl,GonzTo00,rush_long,0,,,,,
player,201009190atl,atl,GonzTo00,targets,2,,,,,
player,201009190atl,atl,GonzTo00,rec,2,,,,,
player,201009190atl,atl,GonzTo00,rec_yds,19,,,,,
player,201009190atl,atl,GonzTo00,rec_td,0,,,,,
player,201009190atl,atl,GonzTo00,rec_long,13,,,,,
player,201009190atl,atl,GonzTo00,fumbles,0,,,,,
player,201009190atl,atl,GonzTo00,fumbles_lost,,,,,,
player,201009190atl,atl,DougHa00,pass_cmp,0,,,,,
player,201009190atl,atl,DougHa00,pass_att,0,,,,,
player,201009190atl,atl,DougHa00,pass_yds,0,,,,,
player,201009190atl,atl,DougHa00,pass_td,0,,,,,
player,201009190atl,atl,DougHa00,pass_int,0,,,,,
player,201009190atl,atl,DougHa00,pass_sacked,,,,,,
player,201009190atl,atl,DougHa00,pass_sacked_yds,,,,,,
player,201009190atl,atl,DougHa00,pass_long,0,,,,,
player,201009190atl,atl,DougHa00,pass_rating,,,,,,
player,201009190atl,atl,DougHa00,rush_att,1,,,,,
player,201009190atl,atl,DougHa00,rush_yds,-5,,,,,
player,201009190atl,atl,DougHa00,rush_td,0,,,,,
player,201009190atl,atl,DougHa00,rush_long,-5,,,,,
player,201009190atl,atl,DougHa00,targets,8,,,,,
player,201009190atl,atl,DougHa00,rec,2,,,,,
player,201009190atl,atl,DougHa00,rec_yds,31,,,,,
player,201009190atl,atl,DougHa00,rec_td,0,,,,,
player,201009190atl,atl,DougHa00,rec_long,18,,,,,
player,201009190atl,atl,DougHa00,fumbles,0,,,,,
player,201009190atl,atl,DougHa00,fumbles_lost,,,,,,
player,201009190atl,crd,HaggCl20,def_int,0,,,,,
player,201009190atl,crd,HaggCl20,def_int_yds,0,,,,,
player,201009190atl,crd,HaggCl20,def_int_td,0,,,,,
player,201009190atl,crd,HaggCl20,def_int_long,0,,,,,
player,201009190atl,crd,HaggCl20,pass_defended,1,,,,,
player,201009190atl,crd,HaggCl20,sacks,1.0,,,,,
player,201009190atl,crd,HaggCl20,tackles_combined,4,,,,,
player,201009190atl,crd,HaggCl20,tackles_solo,3,,,,,
player,201009190atl,crd,HaggCl20,tackles_assists,1,,,,,
player,201009190atl,crd,HaggCl20,tackles_loss,1,,,,,
player,201009190atl,crd,HaggCl20,qb_hits,1,,,,,
player,201009190atl,crd,HaggCl20,fumbles_rec,0,,,,,
player,201009190atl,crd,HaggCl20,fumbles_rec_yds,0,,,,,
player,201009190atl,crd,HaggCl20,fumbles_rec_td,0,,,,,
player,201009190atl,crd,HaggCl20,fumbles_forced,0,,,,,
player,201009190atl,crd,LenoPa20,def_int,0,,,,,
player,201009190atl,crd,LenoPa20,def_int_yds,0,,,,,
player,201009190atl,crd,LenoPa20,def_int_td,0,,,,,
player,201009190atl,crd,LenoPa20,def_int_long,0,,,,,
player,201009190atl,crd,LenoPa20,pass_defended,1,,,,,
player,201009190atl,crd,LenoPa20,sacks,0.0,,,,,
player,201009190atl,crd,LenoPa20,tackles_combined,11,,,,,
player,201009190atl,crd,LenoPa20,tackles_solo,9,,,,,
player,201009190atl,crd,LenoPa20,tackles_assists,2,,,,,
player,201009190atl,crd,LenoPa20,tackles_loss,0,,,,,
player,201009190atl,crd,LenoPa20,qb_hits,0,,,,,
player,201009190atl,crd,LenoPa20,fumbles_rec,0,,,,,
player,201009190atl,crd,LenoPa20,fumbles_rec_yds,0,,,,,
player,201009190atl,crd,LenoPa20,fumbles_rec_td,0,,,,,
player,201009190atl,crd,LenoPa20,fumbles_forced,0,,,,,
player,201009190atl,crd,WashDa99,def_int,0,,,,,
player,201009190atl,crd,WashDa99,def_int_yds,0,,,,,
player,201009190atl,crd,WashDa99,def_int_td,0,,,,,
player,201009190atl,crd,WashDa99,def_int_long,0,,,,,
player,201009190atl,crd,WashDa99,pass_defended,0,,,,,
player,201009190atl,crd,WashDa99,sacks,0.0,,,,,
player,201009190atl,crd,WashDa99,tackles_combined,10,,,,,
player,201009190atl,crd,WashDa99,tackles_solo,10,,,,,
player,201009190atl,crd,WashDa99,tackles_assists,0,,,,,
player,201009190atl,crd,WashDa99,tackles_loss,0,,,,,
player,201009190atl,crd,WashDa99,qb_hits,0,,,,,
player,201009190atl,crd,WashDa99,fumbles_rec,0,,,,,
player,201009190atl,crd,WashDa99,fumbles_rec_yds,0,,,,,
player,201009190atl,crd,WashDa99,fumbles_rec_td,0,,,,,
player,201009190atl,crd,WashDa99,fumbles_forced,0,,,,,
player,201009190atl,crd,ToleGr99,def_int,0,,,,,
player,201009190atl,crd,ToleGr99,def_int_yds,0,,,,,
player,201009190atl,crd,ToleGr99,def_int_td,0,,,,,
player,201009190atl,crd,ToleGr99,def_int_long,0,,,,,
player,201009190atl,crd,ToleGr99,pass_defended,0,,,,,
player,201009190atl,crd,ToleGr99,sacks,0.0,,,,,
player,201009190atl,crd,ToleGr99,tackles_combined,8,,,,,
player,201009190atl,crd,ToleGr99,tackles_solo,7,,,,,
player,201009190atl,crd,ToleGr99,tackles_assists,1,,,,,
player,201009190atl,crd,ToleGr99,tackles_loss,0,,,,,
player,201009190atl,crd,ToleGr99,qb_hits,0,,,,,
player,201009190atl,crd,ToleGr99,fumbles_rec,1,,,,,
player,201009190atl,crd,ToleGr99,fumbles_rec_yds,0,,,,,
player,201009190atl,crd,ToleGr99,fumbles_rec_td,0,,,,,
player,201009190atl,crd,ToleGr99,fumbles_forced,0,,,,,
player,201009190atl,crd,CampCa99,def_int,0,,,,,
player,201009190atl,crd,CampCa99,def_int_yds,0,,,,,
player,201009190atl,crd,CampCa99,def_int_td,0,,,,,
player,201009190atl,crd,CampCa99,def_int_long,0,,,,,
player,201009190atl,crd,CampCa99,pass_defended,0,,,,,
player,201009190atl,crd,CampCa99,sacks,0.0,,,,,
player,201009190atl,crd,CampCa99,tackles_combined,5,,,,,
player,201009190atl,crd,CampCa99,tackles_solo,5,,,,,
player,201009190atl,crd,CampCa99,tackles_assists,0,,,,,
player,201009190atl,crd,CampCa99,tackles_loss,0,,,,,
player,201009190atl,crd,CampCa99,qb_hits,0,,,,,
player,201009190atl,crd,CampCa99,fumbles_rec,0,,,,,
player,201009190atl,crd,CampCa99,fumbles_rec_yds,0,,,,,
