game,2010,6,20101017,201010170gnb,mia,"Miami Dolphins",23,gnb,"Green Bay Packers",20
player,201010170gnb,mia,HennCh01,rush_long,10,,,,,
player,201010170gnb,mia,HennCh01,targets,0,,,,,
player,201010170gnb,mia,HennCh01,rec,0,,,,,
player,201010170gnb,mia,HennCh01,rec_yds,0,,,,,
player,201010170gnb,mia,HennCh01,rec_td,0,,,,,
player,201010170gnb,mia,HennCh01,rec_long,0,,,,,
player,201010170gnb,mia,HennCh01,fumbles,0,,,,,
player,201010170gnb,mia,HennCh01,fumbles_lost,,,,,,
player,201010170gnb,mia,BrowRo05,pass_cmp,0,,,,,
player,201010170gnb,mia,BrowRo05,pass_att,0,,,,,
player,201010170gnb,mia,BrowRo05,pass_yds,0,,,,,
player,201010170gnb,mia,BrowRo05,pass_td,0,,,,,
player,201010170gnb,mia,BrowRo05,pass_int,0,,,,,
player,201010170gnb,mia,BrowRo05,pass_sacked,0,,,,,
player,201010170gnb,mia,BrowRo05,pass_sacked_yds,,,,,,
player,201010170gnb,mia,BrowRo05,pass_long,0,,,,,
player,201010170gnb,mia,BrowRo05,pass_rating,,,,,,
player,201010170gnb,mia,BrowRo05,rush_att,19,,,,,
player,201010170gnb,mia,BrowRo05,rush_yds,73,,,,,
player,201010170gnb,mia,BrowRo05,rush_td,0,,,,,
player,201010170gnb,mia,BrowRo05,rush_long,12,,,,,
player,201010170gnb,mia,BrowRo05,targets,1,,,,,
player,201010170gnb,mia,BrowRo05,rec,1,,,,,
player,201010170gnb,mia,BrowRo05,rec_yds,2,,,,,
player,201010170gnb,mia,BrowRo05,rec_td,0,,,,,
player,201010170gnb,mia,BrowRo05,rec_long,2,,,,,
player,201010170gnb,mia,BrowRo05,fumbles,0,,,,,
player,201010170gnb,mia,BrowRo05,fumbles_lost,,,,,,
player,201010170gnb,mia,WillRi00,pass_cmp,0,,,,,
player,201010170gnb,mia,WillRi00,pass_att,0,,,,,
player,201010170gnb,mia,WillRi00,pass_yds,0,,,,,
player,201010170gnb,mia,WillRi00,pass_td,0,,,,,
player,201010170gnb,mia,WillRi00,pass_int,0,,,,,
player,201010170gnb,mia,WillRi00,pass_sacked,,,,,,
player,201010170gnb,mia,WillRi00,pass_sacked_yds,,,,,,
player,201010170gnb,mia,WillRi00,pass_long,0,,,,,
player,201010170gnb,mia,WillRi00,pass_rating,,,,,,
player,201010170gnb,mia,WillRi00,rush_att,13,,,,,
player,201010170gnb,mia,WillRi00,rush_yds,64,,,,,
player,201010170gnb,mia,WillRi00,rush_td,0,,,,,
player,201010170gnb,mia,WillRi00,rush_long,9,,,,,
player,201010170gnb,mia,WillRi00,targets,1,,,,,
player,201010170gnb,mia,WillRi00,rec,1,,,,,
player,201010170gnb,mia,WillRi00,rec_yds,-1,,,,,
player,201010170gnb,mia,WillRi00,rec_td,0,,,,,
player,201010170gnb,mia,WillRi00,rec_long,-1,,,,,
player,201010170gnb,mia,WillRi00,fumbles,0,,,,,
player,201010170gnb,mia,WillRi00,fumbles_lost,,,,,,
player,201010170gnb,mia,PoliLo00,pass_cmp,0,,,,,
player,201010170gnb,mia,PoliLo00,pass_att,0,,,,,
player,201010170gnb,mia,PoliLo00,pass_yds,0,,,,,
player,201010170gnb,mia,PoliLo00,pass_td,0,,,,,
player,201010170gnb,mia,PoliLo00,pass_int,0,,,,,
player,201010170gnb,mia,PoliLo00,pass_sacked,,,,,,
player,201010170gnb,mia,PoliLo00,pass_sacked_yds,,,,,,
player,201010170gnb,mia,PoliLo00,pass_long,0,,,,,
player,201010170gnb,mia,PoliLo00,pass_rating,,,,,,
player,201010170gnb,mia,PoliLo00,rush_att,4,,,,,
player,201010170gnb,mia,PoliLo00,rush_yds,7,,,,,
player,201010170gnb,mia,PoliLo00,rush_td,0,,,,,
player,201010170gnb,mia,PoliLo00,rush_long,4,,,,,
player,201010170gnb,mia,PoliLo00,targets,1,,,,,
player,201010170gnb,mia,PoliLo00,rec,1,,,,,
player,201010170gnb,mia,PoliLo00,rec_yds,0,,,,,
player,201010170gnb,mia,PoliLo00,rec_td,0,,,,,
player,201010170gnb,mia,PoliLo00,rec_long,0,,,,,
player,201010170gnb,mia,PoliLo00,fumbles,0,,,,,
player,201010170gnb,mia,PoliLo00,fumbles_lost,,,,,,
player,201010170gnb,mia,MarsBr00,pass_cmp,0,,,,,
player,201010170gnb,mia,MarsBr00,pass_att,0,,,,,
player,201010170gnb,mia,MarsBr00,pass_yds,0,,,,,
player,201010170gnb,mia,MarsBr00,pass_td,0,,,,,
player,201010170gnb,mia,MarsBr00,pass_int,0,,,,,
player,201010170gnb,mia,MarsBr00,pass_sacked,0,,,,,
player,201010170gnb,mia,MarsBr00,pass_sacked_yds,,,,,,
player,201010170gnb,mia,MarsBr00,pass_long,0,,,,,
player,201010170gnb,mia,MarsBr00,pass_rating,,,,,,
player,201010170gnb,mia,MarsBr00,rush_att,0,,,,,
player,201010170gnb,mia,MarsBr00,rush_yds,0,,,,,
player,201010170gnb,mia,MarsBr00,rush_td,0,,,,,
player,201010170gnb,mia,MarsBr00,rush_long,0,,,,,
player,201010170gnb,mia,MarsBr00,targets,17,,,,,
player,201010170gnb,mia,MarsBr00,rec,10,,,,,
player,201010170gnb,mia,MarsBr00,rec_yds,127,,,,,
player,201010170gnb,mia,MarsBr00,rec_td,0,,,,,
player,201010170gnb,mia,MarsBr00,rec_long,23,,,,,
player,201010170gnb,mia,MarsBr00,fumbles,0,,,,,
player,201010170gnb,mia,MarsBr00,fumbles_lost,,,,,,
player,201010170gnb,mia,BessDa00,pass_cmp,0,,,,,
player,201010170gnb,mia,BessDa00,pass_att,0,,,,,
player,201010170gnb,mia,BessDa00,pass_yds,0,,,,,
player,201010170gnb,mia,BessDa00,pass_td,0,,,,,
player,201010170gnb,mia,BessDa00,pass_int,0,,,,,
player,201010170gnb,mia,BessDa00,pass_sacked,,,,,,
player,201010170gnb,mia,BessDa00,pass_sacked_yds,,,,,,
player,201010170gnb,mia,BessDa00,pass_long,0,,,,,
player,201010170gnb,mia,BessDa00,pass_rating,,,,,,
player,201010170gnb,mia,BessDa00,rush_att,0,,,,,
player,201010170gnb,mia,BessDa00,rush_yds,0,,,,,
player,201010170gnb,mia,BessDa00,rush_td,0,,,,,
player,201010170gnb,mia,BessDa00,rush_long,0,,,,,
player,201010170gnb,mia,BessDa00,targets,9,,,,,
player,201010170gnb,mia,BessDa00,rec,5,,,,,
player,201010170gnb,mia,BessDa00,rec_yds,37,,,,,
player,201010170gnb,mia,BessDa00,rec_td,1,,,,,
player,201010170gnb,mia,BessDa00,rec_long,10,,,,,
player,201010170gnb,mia,BessDa00,fumbles,0,,,,,
player,201010170gnb,mia,BessDa00,fumbles_lost,,,,,,
player,201010170gnb,mia,FasaAn00,pass_cmp,0,,,,,
player,201010170gnb,mia,FasaAn00,pass_att,0,,,,,
player,201010170gnb,mia,FasaAn00,pass_yds,0,,,,,
player,201010170gnb,mia,FasaAn00,pass_td,0,,,,,
player,201010170gnb,mia,FasaAn00,pass_int,0,,,,,
player,201010170gnb,mia,FasaAn00,pass_sacked,,,,,,
player,201010170gnb,mia,FasaAn00,pass_sacked_yds,,,,,,
player,201010170gnb,mia,FasaAn00,pass_long,0,,,,,
player,201010170gnb,mia,FasaAn00,pass_rating,,,,,,
player,201010170gnb,mia,FasaAn00,rush_att,0,,,,,
player,201010170gnb,mia,FasaAn00,rush_yds,0,,,,,
player,201010170gnb,mia,FasaAn00,rush_td,0,,,,,
player,201010170gnb,mia,FasaAn00,rush_long,0,,,,,
player,201010170gnb,mia,FasaAn00,targets,2,,,,,
player,201010170gnb,mia,FasaAn00,rec,1,,,,,
player,201010170gnb,mia,FasaAn00,rec_yds,22,,,,,
player,201010170gnb,mia,FasaAn00,rec_td,1,,,,,
player,201010170gnb,mia,FasaAn00,rec_long,22,,,,,
player,201010170gnb,mia,FasaAn00,fumbles,0,,,,,
player,201010170gnb,mia,FasaAn00,fumbles_lost,,,,,,
player,201010170gnb,mia,HartBr00,pass_cmp,0,,,,,
player,201010170gnb,mia,HartBr00,pass_att,0,,,,,
player,201010170gnb,mia,HartBr00,pass_yds,0,,,,,
player,201010170gnb,mia,HartBr00,pass_td,0,,,,,
player,201010170gnb,mia,HartBr00,pass_int,0,,,,,
player,201010170gnb,mia,HartBr00,pass_sacked,,,,,,
player,201010170gnb,mia,HartBr00,pass_sacked_yds,,,,,,
player,201010170gnb,mia,HartBr00,pass_long,0,,,,,
player,201010170gnb,mia,HartBr00,pass_rating,,,,,,
player,201010170gnb,mia,HartBr00,rush_att,1,,,,,
player,201010170gnb,mia,HartBr00,rush_yds,-3,,,,,
player,201010170gnb,mia,HartBr00,rush_td,0,,,,,
player,201010170gnb,mia,HartBr00,rush_long,-3,,,,,
player,201010170gnb,mia,HartBr00,targets,5,,,,,
player,201010170gnb,mia,HartBr00,rec,4,,,,,
player,201010170gnb,mia,HartBr00,rec_yds,44,,,,,
player,201010170gnb,mia,HartBr00,rec_td,0,,,,,
player,201010170gnb,mia,HartBr00,rec_long,19,,,,,
player,201010170gnb,mia,HartBr00,fumbles,0,,,,,
player,201010170gnb,mia,HartBr00,fumbles_lost,,,,,,
player,201010170gnb,gnb,RodgAa00,pass_cmp,18,,,,,
player,201010170gnb,gnb,RodgAa00,pass_att,33,,,,,
player,201010170gnb,gnb,RodgAa00,pass_yds,313,,,,,
player,201010170gnb,gnb,RodgAa00,pass_td,1,,,,,
player,201010170gnb,gnb,RodgAa00,pass_int,1,,,,,
player,201010170gnb,gnb,RodgAa00,pass_sacked,5,,,,,
player,201010170gnb,gnb,RodgAa00,pass_sacked_yds,30,,,,,
player,201010170gnb,gnb,RodgAa00,pass_long,86,,,,,
player,201010170gnb,gnb,RodgAa00,pass_rating,84.5,,,,,
player,201010170gnb,gnb,RodgAa00,rush_att,4,,,,,
player,201010170gnb,gnb,RodgAa00,rush_yds,14,,,,,
player,201010170gnb,gnb,RodgAa00,rush_td,1,,,,,
player,201010170gnb,gnb,RodgAa00,rush_long,8,,,,,
player,201010170gnb,gnb,RodgAa00,targets,0,,,,,
player,201010170gnb,gnb,RodgAa00,rec,0,,,,,
player,201010170gnb,gnb,RodgAa00,rec_yds,0,,,,,
player,201010170gnb,gnb,RodgAa00,rec_td,0,,,,,
player,201010170gnb,gnb,RodgAa00,rec_long,0,,,,,
player,201010170gnb,gnb,RodgAa00,fumbles,0,,,,,
player,201010170gnb,gnb,RodgAa00,fumbles_lost,,,,,,
player,201010170gnb,gnb,JackBr00,pass_cmp,0,,,,,
player,201010170gnb,gnb,JackBr00,pass_att,0,,,,,
player,201010170gnb,gnb,JackBr00,pass_yds,0,,,,,
player,201010170gnb,gnb,JackBr00,pass_td,0,,,,,
player,201010170gnb,gnb,JackBr00,pass_int,0,,,,,
player,201010170gnb,gnb,JackBr00,pass_sacked,,,,,,
player,201010170gnb,gnb,JackBr00,pass_sacked_yds,,,,,,
player,201010170gnb,gnb,JackBr00,pass_long,0,,,,,
player,201010170gnb,gnb,JackBr00,pass_rating,,,,,,
player,201010170gnb,gnb,JackBr00,rush_att,12,,,,,
player,201010170gnb,gnb,JackBr00,rush_yds,53,,,,,
player,201010170gnb,gnb,JackBr00,rush_td,0,,,,,
player,201010170gnb,gnb,JackBr00,rush_long,14,,,,,
player,201010170gnb,gnb,JackBr00,targets,3,,,,,
player,201010170gnb,gnb,JackBr00,rec,3,,,,,
player,201010170gnb,gnb,JackBr00,rec_yds,29,,,,,
player,201010170gnb,gnb,JackBr00,rec_td,0,,,,,
player,201010170gnb,gnb,JackBr00,rec_long,19,,,,,
player,201010170gnb,gnb,JackBr00,fumbles,0,,,,,
player,201010170gnb,gnb,JackBr00,fumbles_lost,,,,,,
player,201010170gnb,gnb,KuhnJo00,pass_cmp,0,,,,,
player,201010170gnb,gnb,KuhnJo00,pass_att,0,,,,,
player,201010170gnb,gnb,KuhnJo00,pass_yds,0,,,,,
player,201010170gnb,gnb,KuhnJo00,pass_td,0,,,,,
player,201010170gnb,gnb,KuhnJo00,pass_int,0,,,,,
player,201010170gnb,gnb,KuhnJo00,pass_sacked,,,,,,
player,201010170gnb,gnb,KuhnJo00,pass_sacked_yds,,,,,,
player,201010170gnb,gnb,KuhnJo00,pass_long,0,,,,,
player,201010170gnb,gnb,KuhnJo00,pass_rating,,,,,,
player,201010170gnb,gnb,KuhnJo00,rush_att,5,,,,,
player,201010170gnb,gnb,KuhnJo00,rush_yds,9,,,,,
player,201010170gnb,gnb,KuhnJo00,rush_td,0,,,,,
player,201010170gnb,gnb,KuhnJo00,rush_long,5,,,,,
player,201010170gnb,gnb,KuhnJo00,targets,1,,,,,
player,201010170gnb,gnb,KuhnJo00,rec,0,,,,,
player,201010170gnb,gnb,KuhnJo00,rec_yds,0,,,,,
player,201010170gnb,gnb,KuhnJo00,rec_td,0,,,,,
player,201010170gnb,gnb,KuhnJo00,rec_long,0,,,,,
player,201010170gnb,gnb,KuhnJo00,fumbles,0,,,,,
player,201010170gnb,gnb,KuhnJo00,fumbles_lost,,,,,,
player,201010170gnb,gnb,JennGr00,pass_cmp,0,,,,,
player,201010170gnb,gnb,JennGr00,pass_att,0,,,,,
player,201010170gnb,gnb,JennGr00,pass_yds,0,,,,,
player,201010170gnb,gnb,JennGr00,pass_td,0,,,,,
player,201010170gnb,gnb,JennGr00,pass_int,0,,,,,
player,201010170gnb,gnb,JennGr00,pass_sacked,,,,,,
player,201010170gnb,gnb,JennGr00,pass_sacked_yds,,,,,,
player,201010170gnb,gnb,JennGr00,pass_long,0,,,,,
player,201010170gnb,gnb,JennGr00,pass_rating,,,,,,
player,201010170gnb,gnb,JennGr00,rush_att,0,,,,,
player,201010170gnb,gnb,JennGr00,rush_yds,0,,,,,
player,201010170gnb,gnb,JennGr00,rush_td,0,,,,,
player,201010170gnb,gnb,JennGr00,rush_long,0,,,,,
player,201010170gnb,gnb,JennGr00,targets,7,,,,,
player,201010170gnb,gnb,JennGr00,rec,6,,,,,
player,201010170gnb,gnb,JennGr00,rec_yds,133,,,,,
player,201010170gnb,gnb,JennGr00,rec_td,1,,,,,
player,201010170gnb,gnb,JennGr00,rec_long,86,,,,,
player,201010170gnb,gnb,JennGr00,fumbles,0,,,,,
player,201010170gnb,gnb,JennGr00,fumbles_lost,,,,,,
player,201010170gnb,gnb,NelsJo00,pass_cmp,0,,,,,
player,201010170gnb,gnb,NelsJo00,pass_att,0,,,,,
player,201010170gnb,gnb,NelsJo00,pass_yds,0,,,,,
player,201010170gnb,gnb,NelsJo00,pass_td,0,,,,,
player,201010170gnb,gnb,NelsJo00,pass_int,0,,,,,
player,201010170gnb,gnb,NelsJo00,pass_sacked,,,,,,
player,201010170gnb,gnb,NelsJo00,pass_sacked_yds,,,,,,
player,201010170gnb,gnb,NelsJo00,pass_long,0,,,,,
player,201010170gnb,gnb,NelsJo00,pass_rating,,,,,,
player,201010170gnb,gnb,NelsJo00,rush_att,0,,,,,
player,201010170gnb,gnb,NelsJo00,rush_yds,0,,,,,
player,201010170gnb,gnb,NelsJo00,rush_td,0,,,,,
player,201010170gnb,gnb,NelsJo00,rush_long,0,,,,,
player,201010170gnb,gnb,NelsJo00,targets,7,,,,,
player,201010170gnb,gnb,NelsJo00,rec,4,,,,,
player,201010170gnb,gnb,NelsJo00,rec_yds,64,,,,,
player,201010170gnb,gnb,NelsJo00,rec_td,0,,,,,
player,201010170gnb,gnb,NelsJo00,rec_long,24,,,,,
player,201010170gnb,gnb,NelsJo00,fumbles,0,,,,,
player,201010170gnb,gnb,NelsJo00,fumbles_lost,,,,,,
player,201010170gnb,gnb,CrabTo00,pass_cmp,0,,,,,
player,201010170gnb,gnb,CrabTo00,pass_att,0,,,,,
player,201010170gnb,gnb,CrabTo00,pass_yds,0,,,,,
player,201010170gnb,gnb,CrabTo00,pass_td,0,,,,,
player,201010170gnb,gnb,CrabTo00,pass_int,0,,,,,
player,201010170gnb,gnb,CrabTo00,pass_sacked,,,,,,
player,201010170gnb,gnb,CrabTo00,pass_sacked_yds,,,,,,
player,201010170gnb,gnb,CrabTo00,pass_long,0,,,,,
player,201010170gnb,gnb,CrabTo00,pass_rating,,,,,,
player,201010170gnb,gnb,CrabTo00,rush_att,0,,,,,
player,201010170gnb,gnb,CrabTo00,rush_yds,0,,,,,
player,201010170gnb,gnb,CrabTo00,rush_td,0,,,,,
player,201010170gnb,gnb,CrabTo00,rush_long,0,,,,,
player,201010170gnb,gnb,CrabTo00,targets,1,,,,,
player,201010170gnb,gnb,CrabTo00,rec,1,,,,,
player,201010170gnb,gnb,CrabTo00,rec_yds,33,,,,,
player,201010170gnb,gnb,CrabTo00,rec_td,0,,,,,
player,201010170gnb,gnb,CrabTo00,rec_long,33,,,,,
player,201010170gnb,gnb,CrabTo00,fumbles,0,,,,,
player,201010170gnb,gnb,CrabTo00,fumbles_lost,,,,,,
player,201010170gnb,gnb,DrivDo00,pass_cmp,0,,,,,
player,201010170gnb,gnb,DrivDo00,pass_att,0,,,,,
player,201010170gnb,gnb,DrivDo00,pass_yds,0,,,,,
player,201010170gnb,gnb,DrivDo00,pass_td,0,,,,,
player,201010170gnb,gnb,DrivDo00,pass_int,0,,,,,
player,201010170gnb,gnb,DrivDo00,pass_sacked,,,,,,
player,201010170gnb,gnb,DrivDo00,pass_sacked_yds,,,,,,
player,201010170gnb,gnb,DrivDo00,pass_long,0,,,,,
player,201010170gnb,gnb,DrivDo00,pass_rating,,,,,,
player,201010170gnb,gnb,DrivDo00,rush_att,0,,,,,
player,201010170gnb,gnb,DrivDo00,rush_yds,0,,,,,
player,201010170gnb,gnb,DrivDo00,rush_td,0,,,,,
player,201010170gnb,gnb,DrivDo00,rush_long,0,,,,,
player,201010170gnb,gnb,DrivDo00,targets,5,,,,,
player,201010170gnb,gnb,DrivDo00,rec,3,,,,,
player,201010170gnb,gnb,DrivDo00,rec_yds,31,,,,,
player,201010170gnb,gnb,DrivDo00,rec_td,0,,,,,
player,201010170gnb,gnb,DrivDo00,rec_long,15,,,,,
player,201010170gnb,gnb,DrivDo00,fumbles,0,,,,,
player,201010170gnb,gnb,DrivDo00,fumbles_lost,,,,,,
player,201010170gnb,gnb,QuarAn00,pass_cmp,0,,,,,
player,201010170gnb,gnb,QuarAn00,pass_att,0,,,,,
player,201010170gnb,gnb,QuarAn00,pass_yds,0,,,,,
player,201010170gnb,gnb,QuarAn00,pass_td,0,,,,,
player,201010170gnb,gnb,QuarAn00,pass_int,0,,,,,
player,201010170gnb,gnb,QuarAn00,pass_sacked,,,,,,
player,201010170gnb,gnb,QuarAn00,pass_sacked_yds,,,,,,
player,201010170gnb,gnb,QuarAn00,pass_long,0,,,,,
player,201010170gnb,gnb,QuarAn00,pass_rating,,,,,,
player,201010170gnb,gnb,QuarAn00,rush_att,0,,,,,
player,201010170gnb,gnb,QuarAn00,rush_yds,0,,,,,
player,201010170gnb,gnb,QuarAn00,rush_td,0,,,,,
player,201010170gnb,gnb,QuarAn00,rush_long,0,,,,,
player,201010170gnb,gnb,QuarAn00,targets,2,,,,,
player,201010170gnb,gnb,QuarAn00,rec,1,,,,,
player,201010170gnb,gnb,QuarAn00,rec_yds,23,,,,,
player,201010170gnb,gnb,QuarAn00,rec_td,0,,,,,
player,201010170gnb,gnb,QuarAn00,rec_long,23,,,,,
player,201010170gnb,gnb,QuarAn00,fumbles,0,,,,,
player,201010170gnb,gnb,QuarAn00,fumbles_lost,,,,,,
player,201010170gnb,gnb,JoneJa04,pass_cmp,0,,,,,
player,201010170gnb,gnb,JoneJa04,pass_att,0,,,,,
player,201010170gnb,gnb,JoneJa04,pass_yds,0,,,,,
player,201010170gnb,gnb,JoneJa04,pass_td,0,,,,,
player,201010170gnb,gnb,JoneJa04,pass_int,0,,,,,
player,201010170gnb,gnb,JoneJa04,pass_sacked,,,,,,
player,201010170gnb,gnb,JoneJa04,pass_sacked_yds,,,,,,
player,201010170gnb,gnb,JoneJa04,pass_long,0,,,,,
player,201010170gnb,gnb,JoneJa04,pass_rating,,,,,,
player,201010170gnb,gnb,JoneJa04,rush_att,0,,,,,
player,201010170gnb,gnb,JoneJa04,rush_yds,0,,,,,
player,201010170gnb,gnb,JoneJa04,rush_td,0,,,,,
player,201010170gnb,gnb,JoneJa04,rush_long,0,,,,,
player,201010170gnb,gnb,JoneJa04,targets,3,,,,,
player,201010170gnb,gnb,JoneJa04,rec,0,,,,,
player,201010170gnb,gnb,JoneJa04,rec_yds,0,,,,,
player,201010170gnb,gnb,JoneJa04,rec_td,0,,,,,
player,201010170gnb,gnb,JoneJa04,rec_long,0,,,,,
player,201010170gnb,gnb,JoneJa04,fumbles,0,,,,,
player,201010170gnb,gnb,JoneJa04,fumbles_lost,,,,,,
player,201010170gnb,mia,AlleJa23,def_int,1,,,,,
player,201010170gnb,mia,AlleJa23,def_int_yds,0,,,,,
player,201010170gnb,mia,AlleJa23,def_int_td,0,,,,,
player,201010170gnb,mia,AlleJa23,def_int_long,0,,,,,
player,201010170gnb,mia,AlleJa23,pass_defended,2,,,,,
player,201010170gnb,mia,AlleJa23,sacks,0.0,,,,,
player,201010170gnb,mia,AlleJa23,tackles_combined,5,,,,,
player,201010170gnb,mia,AlleJa23,tackles_solo,3,,,,,
player,201010170gnb,mia,AlleJa23,tackles_assists,2,,,,,
player,201010170gnb,mia,AlleJa23,tackles_loss,0,,,,,
player,201010170gnb,mia,AlleJa23,qb_hits,0,,,,,
player,201010170gnb,mia,AlleJa23,fumbles_rec,0,,,,,
player,201010170gnb,mia,AlleJa23,fumbles_rec_yds,0,,,,,
player,201010170gnb,mia,AlleJa23,fumbles_rec_td,0,,,,,
player,201010170gnb,mia,AlleJa23,fumbles_forced,0,,,,,
player,201010170gnb,mia,WakeCa00,def_int,0,,,,,
player,201010170gnb,mia,WakeCa00,def_int_yds,0,,,,,
player,201010170gnb,mia,WakeCa00,def_int_td,0,,,,,
player,201010170gnb,mia,WakeCa00,def_int_long,0,,,,,
player,201010170gnb,mia,WakeCa00,pass_defended,0,,,,,
player,201010170gnb,mia,WakeCa00,sacks,3.0,,,,,
player,201010170gnb,mia,WakeCa00,tackles_combined,3,,,,,
player,201010170gnb,mia,WakeCa00,tackles_solo,3,,,,,
player,201010170gnb,mia,WakeCa00,tackles_assists,0,,,,,
player,201010170gnb,mia,WakeCa00,tackles_loss,3,,,,,
player,201010170gnb,mia,WakeCa00,qb_hits,6,,,,,
player,201010170gnb,mia,WakeCa00,fumbles_rec,0,,,,,
player,201010170gnb,mia,WakeCa00,fumbles_rec_yds,0,,,,,
player,201010170gnb,mia,WakeCa00,fumbles_rec_td,0,,,,,
player,201010170gnb,mia,WakeCa00,fumbles_forced,0,,,,,
player,201010170gnb,mia,MisiKo99,def_int,0,,,,,
player,201010170gnb,mia,MisiKo99,def_int_yds,0,,,,,
player,201010170gnb,mia,MisiKo99,def_int_td,0,,,,,
player,201010170gnb,mia,MisiKo99,def_int_long,0,,,,,
player,201010170gnb,mia,MisiKo99,pass_defended,0,,,,,
player,201010170gnb,mia,MisiKo99,sacks,1.0,,,,,
player,201010170gnb,mia,MisiKo99,tackles_combined,3,,,,,
player,201010170gnb,mia,MisiKo99,tackles_solo,3,,,,,
player,201010170gnb,mia,MisiKo99,tackles_assists,0,,,,,
player,201010170gnb,mia,MisiKo99,tackles_loss,1,,,,,
player,201010170gnb,mia,MisiKo99,qb_hits,1,,,,,
player,201010170gnb,mia,MisiKo99,fumbles_rec,0,,,,,
player,201010170gnb,mia,MisiKo99,fumbles_rec_yds,0,,,,,
player,201010170gnb,mia,MisiKo99,fumbles_rec_td,0,,,,,
player,201010170gnb,mia,MisiKo99,fumbles_forced,0,,,,,
player,201010170gnb,mia,StarRa20,def_int,0,,,,,
player,201010170gnb,mia,StarRa20,def_int_yds,0,,,,,
player,201010170gnb,mia,StarRa20,def_int_td,0,,,,,
player,201010170gnb,mia,StarRa20,def_int_long,0,,,,,
player,201010170gnb,mia,StarRa20,pass_defended,0,,,,,
player,201010170gnb,mia,StarRa20,sacks,1.0,,,,,
player,201010170gnb,mia,StarRa20,tackles_combined,3,,,,,
player,201010170gnb,mia,StarRa20,tackles_solo,3,,,,,
player,201010170gnb,mia,StarRa20,tackles_assists,0,,,,,
player,201010170gnb,mia,StarRa20,tackles_loss,1,,,,,
player,201010170gnb,mia,StarRa20,qb_hits,2,,,,,
player,201010170gnb,mia,StarRa20,fumbles_rec,0,,,,,
player,201010170gnb,mia,StarRa20,fumbles_rec_yds,0,,,,,
player,201010170gnb,mia,StarRa20,fumbles_rec_td,0,,,,,
player,201010170gnb,mia,StarRa20,fumbles_forced,0,,,,,
player,201010170gnb,mia,BellYe20,def_int,0,,,,,
player,201010170gnb,mia,BellYe20,def_int_yds,0,,,,,
player,201010170gnb,mia,BellYe20,def_int_td,0,,,,,
player,201010170gnb,mia,BellYe20,def_int_long,0,,,,,
player,201010170gnb,mia,BellYe20,pass_defended,0,,,,,
player,201010170gnb,mia,BellYe20,sacks,0.0,,,,,
player,201010170gnb,mia,BellYe20,tackles_combined,4,,,,,
player,201010170gnb,mia,BellYe20,tackles_solo,3,,,,,
player,201010170gnb,mia,BellYe20,tackles_assists,1,,,,,
player,201010170gnb,mia,BellYe20,tackles_loss,0,,,,,
player,201010170gnb,mia,BellYe20,qb_hits,0,,,,,
player,201010170gnb,mia,BellYe20,fumbles_rec,0,,,,,
