game,2010,7,20101025,201010250dal,nyg,"New York Giants",41,dal,"Dallas Cowboys",35
player,201010250dal,nyg,JacoBr00,pass_sacked,,,,,,
player,201010250dal,nyg,JacoBr00,pass_sacked_yds,,,,,,
player,201010250dal,nyg,JacoBr00,pass_long,0,,,,,
player,201010250dal,nyg,JacoBr00,pass_rating,,,,,,
player,201010250dal,nyg,JacoBr00,rush_att,12,,,,,
player,201010250dal,nyg,JacoBr00,rush_yds,75,,,,,
player,201010250dal,nyg,JacoBr00,rush_td,1,,,,,
player,201010250dal,nyg,JacoBr00,rush_long,30,,,,,
player,201010250dal,nyg,JacoBr00,targets,0,,,,,
player,201010250dal,nyg,JacoBr00,rec,0,,,,,
player,201010250dal,nyg,JacoBr00,rec_yds,0,,,,,
player,201010250dal,nyg,JacoBr00,rec_td,0,,,,,
player,201010250dal,nyg,JacoBr00,rec_long,0,,,,,
player,201010250dal,nyg,JacoBr00,fumbles,1,,,,,
player,201010250dal,nyg,JacoBr00,fumbles_lost,1,,,,,
player,201010250dal,nyg,NickHa01,pass_cmp,0,,,,,
player,201010250dal,nyg,NickHa01,pass_att,0,,,,,
player,201010250dal,nyg,NickHa01,pass_yds,0,,,,,
player,201010250dal,nyg,NickHa01,pass_td,0,,,,,
player,201010250dal,nyg,NickHa01,pass_int,0,,,,,
player,201010250dal,nyg,NickHa01,pass_sacked,,,,,,
player,201010250dal,nyg,NickHa01,pass_sacked_yds,,,,,,
player,201010250dal,nyg,NickHa01,pass_long,0,,,,,
player,201010250dal,nyg,NickHa01,pass_rating,,,,,,
player,201010250dal,nyg,NickHa01,rush_att,0,,,,,
player,201010250dal,nyg,NickHa01,rush_yds,0,,,,,
player,201010250dal,nyg,NickHa01,rush_td,0,,,,,
player,201010250dal,nyg,NickHa01,rush_long,0,,,,,
player,201010250dal,nyg,NickHa01,targets,14,,,,,
player,201010250dal,nyg,NickHa01,rec,9,,,,,
player,201010250dal,nyg,NickHa01,rec_yds,108,,,,,
player,201010250dal,nyg,NickHa01,rec_td,2,,,,,
player,201010250dal,nyg,NickHa01,rec_long,24,,,,,
player,201010250dal,nyg,NickHa01,fumbles,0,,,,,
player,201010250dal,nyg,NickHa01,fumbles_lost,,,,,,
player,201010250dal,nyg,SmitSt02,pass_cmp,0,,,,,
player,201010250dal,nyg,SmitSt02,pass_att,0,,,,,
player,201010250dal,nyg,SmitSt02,pass_yds,0,,,,,
player,201010250dal,nyg,SmitSt02,pass_td,0,,,,,
player,201010250dal,nyg,SmitSt02,pass_int,0,,,,,
player,201010250dal,nyg,SmitSt02,pass_sacked,,,,,,
player,201010250dal,nyg,SmitSt02,pass_sacked_yds,,,,,,
player,201010250dal,nyg,SmitSt02,pass_long,0,,,,,
player,201010250dal,nyg,SmitSt02,pass_rating,,,,,,
player,201010250dal,nyg,SmitSt02,rush_att,0,,,,,
player,201010250dal,nyg,SmitSt02,rush_yds,0,,,,,
player,201010250dal,nyg,SmitSt02,rush_td,0,,,,,
player,201010250dal,nyg,SmitSt02,rush_long,0,,,,,
player,201010250dal,nyg,SmitSt02,targets,11,,,,,
player,201010250dal,nyg,SmitSt02,rec,9,,,,,
player,201010250dal,nyg,SmitSt02,rec_yds,101,,,,,
player,201010250dal,nyg,SmitSt02,rec_td,1,,,,,
player,201010250dal,nyg,SmitSt02,rec_long,32,,,,,
player,201010250dal,nyg,SmitSt02,fumbles,0,,,,,
player,201010250dal,nyg,SmitSt02,fumbles_lost,,,,,,
player,201010250dal,nyg,MannMa01,pass_cmp,0,,,,,
player,201010250dal,nyg,MannMa01,pass_att,0,,,,,
player,201010250dal,nyg,MannMa01,pass_yds,0,,,,,
player,201010250dal,nyg,MannMa01,pass_td,0,,,,,
player,201010250dal,nyg,MannMa01,pass_int,0,,,,,
player,201010250dal,nyg,MannMa01,pass_sacked,,,,,,
player,201010250dal,nyg,MannMa01,pass_sacked_yds,,,,,,
player,201010250dal,nyg,MannMa01,pass_long,0,,,,,
player,201010250dal,nyg,MannMa01,pass_rating,,,,,,
player,201010250dal,nyg,MannMa01,rush_att,0,,,,,
player,201010250dal,nyg,MannMa01,rush_yds,0,,,,,
player,201010250dal,nyg,MannMa01,rush_td,0,,,,,
player,201010250dal,nyg,MannMa01,rush_long,0,,,,,
player,201010250dal,nyg,MannMa01,targets,4,,,,,
player,201010250dal,nyg,MannMa01,rec,3,,,,,
player,201010250dal,nyg,MannMa01,rec_yds,40,,,,,
player,201010250dal,nyg,MannMa01,rec_td,1,,,,,
player,201010250dal,nyg,MannMa01,rec_long,25,,,,,
player,201010250dal,nyg,MannMa01,fumbles,0,,,,,
player,201010250dal,nyg,MannMa01,fumbles_lost,,,,,,
player,201010250dal,nyg,BossKe00,pass_cmp,0,,,,,
player,201010250dal,nyg,BossKe00,pass_att,0,,,,,
player,201010250dal,nyg,BossKe00,pass_yds,0,,,,,
player,201010250dal,nyg,BossKe00,pass_td,0,,,,,
player,201010250dal,nyg,BossKe00,pass_int,0,,,,,
player,201010250dal,nyg,BossKe00,pass_sacked,,,,,,
player,201010250dal,nyg,BossKe00,pass_sacked_yds,,,,,,
player,201010250dal,nyg,BossKe00,pass_long,0,,,,,
player,201010250dal,nyg,BossKe00,pass_rating,,,,,,
player,201010250dal,nyg,BossKe00,rush_att,0,,,,,
player,201010250dal,nyg,BossKe00,rush_yds,0,,,,,
player,201010250dal,nyg,BossKe00,rush_td,0,,,,,
player,201010250dal,nyg,BossKe00,rush_long,0,,,,,
player,201010250dal,nyg,BossKe00,targets,1,,,,,
player,201010250dal,nyg,BossKe00,rec,1,,,,,
player,201010250dal,nyg,BossKe00,rec_yds,23,,,,,
player,201010250dal,nyg,BossKe00,rec_td,0,,,,,
player,201010250dal,nyg,BossKe00,rec_long,23,,,,,
player,201010250dal,nyg,BossKe00,fumbles,0,,,,,
player,201010250dal,nyg,BossKe00,fumbles_lost,,,,,,
player,201010250dal,nyg,BardRa00,pass_cmp,0,,,,,
player,201010250dal,nyg,BardRa00,pass_att,0,,,,,
player,201010250dal,nyg,BardRa00,pass_yds,0,,,,,
player,201010250dal,nyg,BardRa00,pass_td,0,,,,,
player,201010250dal,nyg,BardRa00,pass_int,0,,,,,
player,201010250dal,nyg,BardRa00,pass_sacked,,,,,,
player,201010250dal,nyg,BardRa00,pass_sacked_yds,,,,,,
player,201010250dal,nyg,BardRa00,pass_long,0,,,,,
player,201010250dal,nyg,BardRa00,pass_rating,,,,,,
player,201010250dal,nyg,BardRa00,rush_att,0,,,,,
player,201010250dal,nyg,BardRa00,rush_yds,0,,,,,
player,201010250dal,nyg,BardRa00,rush_td,0,,,,,
player,201010250dal,nyg,BardRa00,rush_long,0,,,,,
player,201010250dal,nyg,BardRa00,targets,1,,,,,
player,201010250dal,nyg,BardRa00,rec,1,,,,,
player,201010250dal,nyg,BardRa00,rec_yds,22,,,,,
player,201010250dal,nyg,BardRa00,rec_td,0,,,,,
player,201010250dal,nyg,BardRa00,rec_long,22,,,,,
player,201010250dal,nyg,BardRa00,fumbles,0,,,,,
player,201010250dal,nyg,BardRa00,fumbles_lost,,,,,,
player,201010250dal,nyg,BeckTr00,pass_cmp,,,,,,
player,201010250dal,nyg,BeckTr00,pass_att,,,,,,
player,201010250dal,nyg,BeckTr00,pass_yds,,,,,,
player,201010250dal,nyg,BeckTr00,pass_td,,,,,,
player,201010250dal,nyg,BeckTr00,pass_int,,,,,,
player,201010250dal,nyg,BeckTr00,pass_sacked,,,,,,
player,201010250dal,nyg,BeckTr00,pass_sacked_yds,,,,,,
player,201010250dal,nyg,BeckTr00,pass_long,,,,,,
player,201010250dal,nyg,BeckTr00,pass_rating,,,,,,
player,201010250dal,nyg,BeckTr00,rush_att,,,,,,
player,201010250dal,nyg,BeckTr00,rush_yds,,,,,,
player,201010250dal,nyg,BeckTr00,rush_td,,,,,,
player,201010250dal,nyg,BeckTr00,rush_long,,,,,,
player,201010250dal,nyg,BeckTr00,targets,1,,,,,
player,201010250dal,nyg,BeckTr00,rec,0,,,,,
player,201010250dal,nyg,BeckTr00,rec_yds,0,,,,,
player,201010250dal,nyg,BeckTr00,rec_td,0,,,,,
player,201010250dal,nyg,BeckTr00,rec_long,,,,,,
player,201010250dal,nyg,BeckTr00,fumbles,,,,,,
player,201010250dal,nyg,BeckTr00,fumbles_lost,,,,,,
player,201010250dal,nyg,PascBe00,pass_cmp,,,,,,
player,201010250dal,nyg,PascBe00,pass_att,,,,,,
player,201010250dal,nyg,PascBe00,pass_yds,,,,,,
player,201010250dal,nyg,PascBe00,pass_td,,,,,,
player,201010250dal,nyg,PascBe00,pass_int,,,,,,
player,201010250dal,nyg,PascBe00,pass_sacked,,,,,,
player,201010250dal,nyg,PascBe00,pass_sacked_yds,,,,,,
player,201010250dal,nyg,PascBe00,pass_long,,,,,,
player,201010250dal,nyg,PascBe00,pass_rating,,,,,,
player,201010250dal,nyg,PascBe00,rush_att,,,,,,
player,201010250dal,nyg,PascBe00,rush_yds,,,,,,
player,201010250dal,nyg,PascBe00,rush_td,,,,,,
player,201010250dal,nyg,PascBe00,rush_long,,,,,,
player,201010250dal,nyg,PascBe00,targets,1,,,,,
player,201010250dal,nyg,PascBe00,rec,0,,,,,
player,201010250dal,nyg,PascBe00,rec_yds,0,,,,,
player,201010250dal,nyg,PascBe00,rec_td,0,,,,,
player,201010250dal,nyg,PascBe00,rec_long,,,,,,
player,201010250dal,nyg,PascBe00,fumbles,,,,,,
player,201010250dal,nyg,PascBe00,fumbles_lost,,,,,,
player,201010250dal,dal,KitnJo00,pass_cmp,16,,,,,
player,201010250dal,dal,KitnJo00,pass_att,33,,,,,
player,201010250dal,dal,KitnJo00,pass_yds,187,,,,,
player,201010250dal,dal,KitnJo00,pass_td,2,,,,,
player,201010250dal,dal,KitnJo00,pass_int,0,,,,,
player,201010250dal,dal,KitnJo00,pass_sacked,3,,,,,
player,201010250dal,dal,KitnJo00,pass_sacked_yds,13,,,,,
player,201010250dal,dal,KitnJo00,pass_long,25,,,,,
player,201010250dal,dal,KitnJo00,pass_rating,86.3,,,,,
player,201010250dal,dal,KitnJo00,rush_att,0,,,,,
player,201010250dal,dal,KitnJo00,rush_yds,0,,,,,
player,201010250dal,dal,KitnJo00,rush_td,0,,,,,
player,201010250dal,dal,KitnJo00,rush_long,0,,,,,
player,201010250dal,dal,KitnJo00,targets,0,,,,,
player,201010250dal,dal,KitnJo00,rec,0,,,,,
player,201010250dal,dal,KitnJo00,rec_yds,0,,,,,
player,201010250dal,dal,KitnJo00,rec_td,0,,,,,
player,201010250dal,dal,KitnJo00,rec_long,0,,,,,
player,201010250dal,dal,KitnJo00,fumbles,1,,,,,
player,201010250dal,dal,KitnJo00,fumbles_lost,1,,,,,
player,201010250dal,dal,RomoTo00,pass_cmp,5,,,,,
player,201010250dal,dal,RomoTo00,pass_att,7,,,,,
player,201010250dal,dal,RomoTo00,pass_yds,39,,,,,
player,201010250dal,dal,RomoTo00,pass_td,1,,,,,
player,201010250dal,dal,RomoTo00,pass_int,0,,,,,
player,201010250dal,dal,RomoTo00,pass_sacked,0,,,,,
player,201010250dal,dal,RomoTo00,pass_sacked_yds,0,,,,,
player,201010250dal,dal,RomoTo00,pass_long,14,,,,,
player,201010250dal,dal,RomoTo00,pass_rating,124.4,,,,,
player,201010250dal,dal,RomoTo00,rush_att,0,,,,,
player,201010250dal,dal,RomoTo00,rush_yds,0,,,,,
player,201010250dal,dal,RomoTo00,rush_td,0,,,,,
player,201010250dal,dal,RomoTo00,rush_long,0,,,,,
player,201010250dal,dal,RomoTo00,targets,0,,,,,
player,201010250dal,dal,RomoTo00,rec,0,,,,,
player,201010250dal,dal,RomoTo00,rec_yds,0,,,,,
player,201010250dal,dal,RomoTo00,rec_td,0,,,,,
player,201010250dal,dal,RomoTo00,rec_long,0,,,,,
player,201010250dal,dal,RomoTo00,fumbles,0,,,,,
player,201010250dal,dal,RomoTo00,fumbles_lost,,,,,,
player,201010250dal,dal,JoneFe00,pass_cmp,0,,,,,
player,201010250dal,dal,JoneFe00,pass_att,0,,,,,
player,201010250dal,dal,JoneFe00,pass_yds,0,,,,,
player,201010250dal,dal,JoneFe00,pass_td,0,,,,,
player,201010250dal,dal,JoneFe00,pass_int,0,,,,,
player,201010250dal,dal,JoneFe00,pass_sacked,,,,,,
player,201010250dal,dal,JoneFe00,pass_sacked_yds,,,,,,
player,201010250dal,dal,JoneFe00,pass_long,0,,,,,
player,201010250dal,dal,JoneFe00,pass_rating,,,,,,
player,201010250dal,dal,JoneFe00,rush_att,9,,,,,
player,201010250dal,dal,JoneFe00,rush_yds,35,,,,,
player,201010250dal,dal,JoneFe00,rush_td,0,,,,,
player,201010250dal,dal,JoneFe00,rush_long,17,,,,,
player,201010250dal,dal,JoneFe00,targets,3,,,,,
player,201010250dal,dal,JoneFe00,rec,3,,,,,
player,201010250dal,dal,JoneFe00,rec_yds,27,,,,,
player,201010250dal,dal,JoneFe00,rec_td,0,,,,,
player,201010250dal,dal,JoneFe00,rec_long,25,,,,,
player,201010250dal,dal,JoneFe00,fumbles,0,,,,,
player,201010250dal,dal,JoneFe00,fumbles_lost,,,,,,
player,201010250dal,dal,BarbMa01,pass_cmp,0,,,,,
player,201010250dal,dal,BarbMa01,pass_att,0,,,,,
player,201010250dal,dal,BarbMa01,pass_yds,0,,,,,
player,201010250dal,dal,BarbMa01,pass_td,0,,,,,
player,201010250dal,dal,BarbMa01,pass_int,0,,,,,
player,201010250dal,dal,BarbMa01,pass_sacked,0,,,,,
player,201010250dal,dal,BarbMa01,pass_sacked_yds,,,,,,
player,201010250dal,dal,BarbMa01,pass_long,0,,,,,
player,201010250dal,dal,BarbMa01,pass_rating,,,,,,
player,201010250dal,dal,BarbMa01,rush_att,4,,,,,
player,201010250dal,dal,BarbMa01,rush_yds,6,,,,,
player,201010250dal,dal,BarbMa01,rush_td,0,,,,,
player,201010250dal,dal,BarbMa01,rush_long,5,,,,,
player,201010250dal,dal,BarbMa01,targets,1,,,,,
player,201010250dal,dal,BarbMa01,rec,1,,,,,
player,201010250dal,dal,BarbMa01,rec_yds,7,,,,,
player,201010250dal,dal,BarbMa01,rec_td,0,,,,,
player,201010250dal,dal,BarbMa01,rec_long,7,,,,,
player,201010250dal,dal,BarbMa01,fumbles,0,,,,,
player,201010250dal,dal,BarbMa01,fumbles_lost,,,,,,
player,201010250dal,dal,WittJa00,pass_cmp,0,,,,,
player,201010250dal,dal,WittJa00,pass_att,0,,,,,
player,201010250dal,dal,WittJa00,pass_yds,0,,,,,
player,201010250dal,dal,WittJa00,pass_td,0,,,,,
player,201010250dal,dal,WittJa00,pass_int,0,,,,,
player,201010250dal,dal,WittJa00,pass_sacked,,,,,,
player,201010250dal,dal,WittJa00,pass_sacked_yds,,,,,,
player,201010250dal,dal,WittJa00,pass_long,0,,,,,
player,201010250dal,dal,WittJa00,pass_rating,,,,,,
player,201010250dal,dal,WittJa00,rush_att,0,,,,,
player,201010250dal,dal,WittJa00,rush_yds,0,,,,,
player,201010250dal,dal,WittJa00,rush_td,0,,,,,
player,201010250dal,dal,WittJa00,rush_long,0,,,,,
player,201010250dal,dal,WittJa00,targets,13,,,,,
player,201010250dal,dal,WittJa00,rec,9,,,,,
player,201010250dal,dal,WittJa00,rec_yds,95,,,,,
player,201010250dal,dal,WittJa00,rec_td,1,,,,,
player,201010250dal,dal,WittJa00,rec_long,24,,,,,
player,201010250dal,dal,WittJa00,fumbles,1,,,,,
player,201010250dal,dal,WittJa00,fumbles_lost,1,,,,,
player,201010250dal,dal,BryaDe01,pass_cmp,0,,,,,
player,201010250dal,dal,BryaDe01,pass_att,0,,,,,
player,201010250dal,dal,BryaDe01,pass_yds,0,,,,,
player,201010250dal,dal,BryaDe01,pass_td,0,,,,,
player,201010250dal,dal,BryaDe01,pass_int,0,,,,,
player,201010250dal,dal,BryaDe01,pass_sacked,,,,,,
player,201010250dal,dal,BryaDe01,pass_sacked_yds,,,,,,
player,201010250dal,dal,BryaDe01,pass_long,0,,,,,
player,201010250dal,dal,BryaDe01,pass_rating,,,,,,
player,201010250dal,dal,BryaDe01,rush_att,0,,,,,
player,201010250dal,dal,BryaDe01,rush_yds,0,,,,,
player,201010250dal,dal,BryaDe01,rush_td,0,,,,,
player,201010250dal,dal,BryaDe01,rush_long,0,,,,,
player,201010250dal,dal,BryaDe01,targets,7,,,,,
player,201010250dal,dal,BryaDe01,rec,4,,,,,
player,201010250dal,dal,BryaDe01,rec_yds,54,,,,,
player,201010250dal,dal,BryaDe01,rec_td,2,,,,,
player,201010250dal,dal,BryaDe01,rec_long,19,,,,,
player,201010250dal,dal,BryaDe01,fumbles,0,,,,,
player,201010250dal,dal,BryaDe01,fumbles_lost,,,,,,
player,201010250dal,dal,AustMi00,pass_cmp,0,,,,,
player,201010250dal,dal,AustMi00,pass_att,0,,,,,
player,201010250dal,dal,AustMi00,pass_yds,0,,,,,
player,201010250dal,dal,AustMi00,pass_td,0,,,,,
player,201010250dal,dal,AustMi00,pass_int,0,,,,,
player,201010250dal,dal,AustMi00,pass_sacked,,,,,,
player,201010250dal,dal,AustMi00,pass_sacked_yds,,,,,,
player,201010250dal,dal,AustMi00,pass_long,0,,,,,
player,201010250dal,dal,AustMi00,pass_rating,,,,,,
player,201010250dal,dal,AustMi00,rush_att,0,,,,,
player,201010250dal,dal,AustMi00,rush_yds,0,,,,,
player,201010250dal,dal,AustMi00,rush_td,0,,,,,
player,201010250dal,dal,AustMi00,rush_long,0,,,,,
player,201010250dal,dal,AustMi00,targets,8,,,,,
player,201010250dal,dal,AustMi00,rec,3,,,,,
player,201010250dal,dal,AustMi00,rec_yds,38,,,,,
player,201010250dal,dal,AustMi00,rec_td,0,,,,,
player,201010250dal,dal,AustMi00,rec_long,17,,,,,
player,201010250dal,dal,AustMi00,fumbles,0,,,,,
player,201010250dal,dal,AustMi00,fumbles_lost,,,,,,
player,201010250dal,dal,BennMa00,pass_cmp,0,,,,,
player,201010250dal,dal,BennMa00,pass_att,0,,,,,
player,201010250dal,dal,BennMa00,pass_yds,0,,,,,
player,201010250dal,dal,BennMa00,pass_td,0,,,,,
player,201010250dal,dal,BennMa00,pass_int,0,,,,,
player,201010250dal,dal,BennMa00,pass_sacked,,,,,,
player,201010250dal,dal,BennMa00,pass_sacked_yds,,,,,,
player,201010250dal,dal,BennMa00,pass_long,0,,,,,
player,201010250dal,dal,BennMa00,pass_rating,,,,,,
player,201010250dal,dal,BennMa00,rush_att,0,,,,,
player,201010250dal,dal,BennMa00,rush_yds,0,,,,,
player,201010250dal,dal,BennMa00,rush_td,0,,,,,
player,201010250dal,dal,BennMa00,rush_long,0,,,,,
player,201010250dal,dal,BennMa00,targets,1,,,,,
player,201010250dal,dal,BennMa00,rec,1,,,,,
player,201010250dal,dal,BennMa00,rec_yds,5,,,,,
player,201010250dal,dal,BennMa00,rec_td,0,,,,,
player,201010250dal,dal,BennMa00,rec_long,5,,,,,
player,201010250dal,dal,BennMa00,fumbles,0,,,,,
player,201010250dal,dal,BennMa00,fumbles_lost,,,,,,
player,201010250dal,dal,HurdSa00,pass_cmp,0,,,,,
player,201010250dal,dal,HurdSa00,pass_att,0,,,,,
player,201010250dal,dal,HurdSa00,pass_yds,0,,,,,
player,201010250dal,dal,HurdSa00,pass_td,0,,,,,
player,201010250dal,dal,HurdSa00,pass_int,0,,,,,
player,201010250dal,dal,HurdSa00,pass_sacked,,,,,,
player,201010250dal,dal,HurdSa00,pass_sacked_yds,,,,,,
player,201010250dal,dal,HurdSa00,pass_long,0,,,,,
player,201010250dal,dal,HurdSa00,pass_rating,,,,,,
player,201010250dal,dal,HurdSa00,rush_att,0,,,,,
player,201010250dal,dal,HurdSa00,rush_yds,0,,,,,
player,201010250dal,dal,HurdSa00,rush_td,0,,,,,
player,201010250dal,dal,HurdSa00,rush_long,0,,,,,
player,201010250dal,dal,HurdSa00,targets,3,,,,,
player,201010250dal,dal,HurdSa00,rec,0,,,,,
player,201010250dal,dal,HurdSa00,rec_yds,0,,,,,
player,201010250dal,dal,HurdSa00,rec_td,0,,,,,
player,201010250dal,dal,HurdSa00,rec_long,0,,,,,
player,201010250dal,dal,HurdSa00,fumbles,0,,,,,
player,201010250dal,dal,HurdSa00,fumbles_lost,,,,,,
player,201010250dal,dal,GronCh00,pass_cmp,,,,,,
player,201010250dal,dal,GronCh00,pass_att,,,,,,
player,201010250dal,dal,GronCh00,pass_yds,,,,,,
player,201010250dal,dal,GronCh00,pass_td,,,,,,
player,201010250dal,dal,GronCh00,pass_int,,,,,,
player,201010250dal,dal,GronCh00,pass_sacked,,,,,,
player,201010250dal,dal,GronCh00,pass_sacked_yds,,,,,,
player,201010250dal,dal,GronCh00,pass_long,,,,,,
player,201010250dal,dal,GronCh00,pass_rating,,,,,,
player,201010250dal,dal,GronCh00,rush_att,,,,,,
player,201010250dal,dal,GronCh00,rush_yds,,,,,,
player,201010250dal,dal,GronCh00,rush_td,,,,,,
player,201010250dal,dal,GronCh00,rush_long,,,,,,
player,201010250dal,dal,GronCh00,targets,1,,,,,
player,201010250dal,dal,GronCh00,rec,0,,,,,
player,201010250dal,dal,GronCh00,rec_yds,0,,,,,
player,201010250dal,dal,GronCh00,rec_td,0,,,,,
player,201010250dal,dal,GronCh00,rec_long,,,,,,
player,201010250dal,dal,GronCh00,fumbles,,,,,,
player,201010250dal,dal,GronCh00,fumbles_lost,,,,,,
player,201010250dal,dal,WillRo04,pass_cmp,,,,,,
player,201010250dal,dal,WillRo04,pass_att,,,,,,
player,201010250dal,dal,WillRo04,pass_yds,,,,,,
player,201010250dal,dal,WillRo04,pass_td,,,,,,
player,201010250dal,dal,WillRo04,pass_int,,,,,,
player,201010250dal,dal,WillRo04,pass_sacked,,,,,,
player,201010250dal,dal,WillRo04,pass_sacked_yds,,,,,,
player,201010250dal,dal,WillRo04,pass_long,,,,,,
player,201010250dal,dal,WillRo04,pass_rating,,,,,,
player,201010250dal,dal,WillRo04,rush_att,,,,,,
player,201010250dal,dal,WillRo04,rush_yds,,,,,,
player,201010250dal,dal,WillRo04,rush_td,,,,,,
player,201010250dal,dal,WillRo04,rush_long,,,,,,
player,201010250dal,dal,WillRo04,targets,3,,,,,
player,201010250dal,dal,WillRo04,rec,0,,,,,
player,201010250dal,dal,WillRo04,rec_yds,0,,,,,
player,201010250dal,dal,WillRo04,rec_td,0,,,,,
player,201010250dal,dal,WillRo04,rec_long,,,,,,
player,201010250dal,dal,WillRo04,fumbles,,,,,,
player,201010250dal,dal,WillRo04,fumbles_lost,,,,,,
player,201010250dal,nyg,BoleMi20,def_int,0,,,,,
player,201010250dal,nyg,BoleMi20,def_int_yds,0,,,,,
player,201010250dal,nyg,BoleMi20,def_int_td,0,,,,,
player,201010250dal,nyg,BoleMi20,def_int_long,0,,,,,
player,201010250dal,nyg,BoleMi20,pass_defended,0,,,,,
player,201010250dal,nyg,BoleMi20,sacks,1.0,,,,,
player,201010250dal,nyg,BoleMi20,tackles_combined,4,,,,,
player,201010250dal,nyg,BoleMi20,tackles_solo,4,,,,,
player,201010250dal,nyg,BoleMi20,tackles_assists,0,,,,,
player,201010250dal,nyg,BoleMi20,tackles_loss,0,,,,,
player,201010250dal,nyg,BoleMi20,qb_hits,3,,,,,
player,201010250dal,nyg,BoleMi20,fumbles_rec,0,,,,,
player,201010250dal,nyg,BoleMi20,fumbles_rec_yds,0,,,,,
player,201010250dal,nyg,BoleMi20,fumbles_rec_td,0,,,,,
