game,2010,16,20101226,201012260gnb,nyg,"New York Giants",17,gnb,"Green Bay Packers",45
player,201012260gnb,nyg,PhilKe99,tackles_assists,4,,,,,
player,201012260gnb,nyg,PhilKe99,tackles_loss,0,,,,,
player,201012260gnb,nyg,PhilKe99,qb_hits,0,,,,,
player,201012260gnb,nyg,PhilKe99,fumbles_rec,0,,,,,
player,201012260gnb,nyg,PhilKe99,fumbles_rec_yds,0,,,,,
player,201012260gnb,nyg,PhilKe99,fumbles_rec_td,0,,,,,
player,201012260gnb,nyg,PhilKe99,fumbles_forced,0,,,,,
player,201012260gnb,nyg,GoffJo99,def_int,0,,,,,
player,201012260gnb,nyg,GoffJo99,def_int_yds,0,,,,,
player,201012260gnb,nyg,GoffJo99,def_int_td,0,,,,,
player,201012260gnb,nyg,GoffJo99,def_int_long,0,,,,,
player,201012260gnb,nyg,GoffJo99,pass_defended,0,,,,,
player,201012260gnb,nyg,GoffJo99,sacks,0.0,,,,,
player,201012260gnb,nyg,GoffJo99,tackles_combined,8,,,,,
player,201012260gnb,nyg,GoffJo99,tackles_solo,6,,,,,
player,201012260gnb,nyg,GoffJo99,tackles_assists,2,,,,,
player,201012260gnb,nyg,GoffJo99,tackles_loss,0,,,,,
player,201012260gnb,nyg,GoffJo99,qb_hits,0,,,,,
player,201012260gnb,nyg,GoffJo99,fumbles_rec,0,,,,,
player,201012260gnb,nyg,GoffJo99,fumbles_rec_yds,0,,,,,
player,201012260gnb,nyg,GoffJo99,fumbles_rec_td,0,,,,,
player,201012260gnb,nyg,GoffJo99,fumbles_forced,0,,,,,
player,201012260gnb,nyg,RollAn20,def_int,0,,,,,
player,201012260gnb,nyg,RollAn20,def_int_yds,0,,,,,
player,201012260gnb,nyg,RollAn20,def_int_td,0,,,,,
player,201012260gnb,nyg,RollAn20,def_int_long,0,,,,,
player,201012260gnb,nyg,RollAn20,pass_defended,0,,,,,
player,201012260gnb,nyg,RollAn20,sacks,0.0,,,,,
player,201012260gnb,nyg,RollAn20,tackles_combined,7,,,,,
player,201012260gnb,nyg,RollAn20,tackles_solo,7,,,,,
player,201012260gnb,nyg,RollAn20,tackles_assists,0,,,,,
player,201012260gnb,nyg,RollAn20,tackles_loss,1,,,,,
player,201012260gnb,nyg,RollAn20,qb_hits,0,,,,,
player,201012260gnb,nyg,RollAn20,fumbles_rec,0,,,,,
player,201012260gnb,nyg,RollAn20,fumbles_rec_yds,0,,,,,
player,201012260gnb,nyg,RollAn20,fumbles_rec_td,0,,,,,
player,201012260gnb,nyg,RollAn20,fumbles_forced,1,,,,,
player,201012260gnb,nyg,ThomTe99,def_int,0,,,,,
player,201012260gnb,nyg,ThomTe99,def_int_yds,0,,,,,
player,201012260gnb,nyg,ThomTe99,def_int_td,0,,,,,
player,201012260gnb,nyg,ThomTe99,def_int_long,0,,,,,
player,201012260gnb,nyg,ThomTe99,pass_defended,0,,,,,
player,201012260gnb,nyg,ThomTe99,sacks,0.0,,,,,
player,201012260gnb,nyg,ThomTe99,tackles_combined,7,,,,,
player,201012260gnb,nyg,ThomTe99,tackles_solo,6,,,,,
player,201012260gnb,nyg,ThomTe99,tackles_assists,1,,,,,
player,201012260gnb,nyg,ThomTe99,tackles_loss,1,,,,,
player,201012260gnb,nyg,ThomTe99,qb_hits,0,,,,,
player,201012260gnb,nyg,ThomTe99,fumbles_rec,0,,,,,
player,201012260gnb,nyg,ThomTe99,fumbles_rec_yds,0,,,,,
player,201012260gnb,nyg,ThomTe99,fumbles_rec_td,0,,,,,
player,201012260gnb,nyg,ThomTe99,fumbles_forced,0,,,,,
player,201012260gnb,nyg,GranDe21,def_int,0,,,,,
player,201012260gnb,nyg,GranDe21,def_int_yds,0,,,,,
player,201012260gnb,nyg,GranDe21,def_int_td,0,,,,,
player,201012260gnb,nyg,GranDe21,def_int_long,0,,,,,
player,201012260gnb,nyg,GranDe21,pass_defended,1,,,,,
player,201012260gnb,nyg,GranDe21,sacks,0.0,,,,,
player,201012260gnb,nyg,GranDe21,tackles_combined,6,,,,,
player,201012260gnb,nyg,GranDe21,tackles_solo,5,,,,,
player,201012260gnb,nyg,GranDe21,tackles_assists,1,,,,,
player,201012260gnb,nyg,GranDe21,tackles_loss,0,,,,,
player,201012260gnb,nyg,GranDe21,qb_hits,0,,,,,
player,201012260gnb,nyg,GranDe21,fumbles_rec,0,,,,,
player,201012260gnb,nyg,GranDe21,fumbles_rec_yds,0,,,,,
player,201012260gnb,nyg,GranDe21,fumbles_rec_td,0,,,,,
player,201012260gnb,nyg,GranDe21,fumbles_forced,0,,,,,
player,201012260gnb,nyg,BoleMi20,def_int,0,,,,,
player,201012260gnb,nyg,BoleMi20,def_int_yds,0,,,,,
player,201012260gnb,nyg,BoleMi20,def_int_td,0,,,,,
player,201012260gnb,nyg,BoleMi20,def_int_long,0,,,,,
player,201012260gnb,nyg,BoleMi20,pass_defended,1,,,,,
player,201012260gnb,nyg,BoleMi20,sacks,0.0,,,,,
player,201012260gnb,nyg,BoleMi20,tackles_combined,5,,,,,
player,201012260gnb,nyg,BoleMi20,tackles_solo,2,,,,,
player,201012260gnb,nyg,BoleMi20,tackles_assists,3,,,,,
player,201012260gnb,nyg,BoleMi20,tackles_loss,1,,,,,
player,201012260gnb,nyg,BoleMi20,qb_hits,0,,,,,
player,201012260gnb,nyg,BoleMi20,fumbles_rec,0,,,,,
player,201012260gnb,nyg,BoleMi20,fumbles_rec_yds,0,,,,,
player,201012260gnb,nyg,BoleMi20,fumbles_rec_td,0,,,,,
player,201012260gnb,nyg,BoleMi20,fumbles_forced,0,,,,,
player,201012260gnb,nyg,JoseLi99,def_int,0,,,,,
player,201012260gnb,nyg,JoseLi99,def_int_yds,0,,,,,
player,201012260gnb,nyg,JoseLi99,def_int_td,0,,,,,
player,201012260gnb,nyg,JoseLi99,def_int_long,0,,,,,
player,201012260gnb,nyg,JoseLi99,pass_defended,0,,,,,
player,201012260gnb,nyg,JoseLi99,sacks,0.0,,,,,
player,201012260gnb,nyg,JoseLi99,tackles_combined,5,,,,,
player,201012260gnb,nyg,JoseLi99,tackles_solo,5,,,,,
player,201012260gnb,nyg,JoseLi99,tackles_assists,0,,,,,
player,201012260gnb,nyg,JoseLi99,tackles_loss,1,,,,,
player,201012260gnb,nyg,JoseLi99,qb_hits,0,,,,,
player,201012260gnb,nyg,JoseLi99,fumbles_rec,0,,,,,
player,201012260gnb,nyg,JoseLi99,fumbles_rec_yds,0,,,,,
player,201012260gnb,nyg,JoseLi99,fumbles_rec_td,0,,,,,
player,201012260gnb,nyg,JoseLi99,fumbles_forced,0,,,,,
player,201012260gnb,nyg,WebsCo20,def_int,0,,,,,
player,201012260gnb,nyg,WebsCo20,def_int_yds,0,,,,,
player,201012260gnb,nyg,WebsCo20,def_int_td,0,,,,,
player,201012260gnb,nyg,WebsCo20,def_int_long,0,,,,,
player,201012260gnb,nyg,WebsCo20,pass_defended,1,,,,,
player,201012260gnb,nyg,WebsCo20,sacks,0.0,,,,,
player,201012260gnb,nyg,WebsCo20,tackles_combined,5,,,,,
player,201012260gnb,nyg,WebsCo20,tackles_solo,5,,,,,
player,201012260gnb,nyg,WebsCo20,tackles_assists,0,,,,,
player,201012260gnb,nyg,WebsCo20,tackles_loss,0,,,,,
player,201012260gnb,nyg,WebsCo20,qb_hits,0,,,,,
player,201012260gnb,nyg,WebsCo20,fumbles_rec,0,,,,,
player,201012260gnb,nyg,WebsCo20,fumbles_rec_yds,0,,,,,
player,201012260gnb,nyg,WebsCo20,fumbles_rec_td,0,,,,,
player,201012260gnb,nyg,WebsCo20,fumbles_forced,0,,,,,
player,201012260gnb,nyg,BlacCh21,def_int,0,,,,,
player,201012260gnb,nyg,BlacCh21,def_int_yds,0,,,,,
player,201012260gnb,nyg,BlacCh21,def_int_td,0,,,,,
player,201012260gnb,nyg,BlacCh21,def_int_long,0,,,,,
player,201012260gnb,nyg,BlacCh21,pass_defended,0,,,,,
player,201012260gnb,nyg,BlacCh21,sacks,0.0,,,,,
player,201012260gnb,nyg,BlacCh21,tackles_combined,4,,,,,
player,201012260gnb,nyg,BlacCh21,tackles_solo,4,,,,,
player,201012260gnb,nyg,BlacCh21,tackles_assists,0,,,,,
player,201012260gnb,nyg,BlacCh21,tackles_loss,0,,,,,
player,201012260gnb,nyg,BlacCh21,qb_hits,0,,,,,
player,201012260gnb,nyg,BlacCh21,fumbles_rec,0,,,,,
player,201012260gnb,nyg,BlacCh21,fumbles_rec_yds,0,,,,,
player,201012260gnb,nyg,BlacCh21,fumbles_rec_td,0,,,,,
player,201012260gnb,nyg,BlacCh21,fumbles_forced,0,,,,,
player,201012260gnb,nyg,BullKe00,def_int,0,,,,,
player,201012260gnb,nyg,BullKe00,def_int_yds,0,,,,,
player,201012260gnb,nyg,BullKe00,def_int_td,0,,,,,
player,201012260gnb,nyg,BullKe00,def_int_long,0,,,,,
player,201012260gnb,nyg,BullKe00,pass_defended,0,,,,,
player,201012260gnb,nyg,BullKe00,sacks,0.0,,,,,
player,201012260gnb,nyg,BullKe00,tackles_combined,3,,,,,
player,201012260gnb,nyg,BullKe00,tackles_solo,2,,,,,
player,201012260gnb,nyg,BullKe00,tackles_assists,1,,,,,
player,201012260gnb,nyg,BullKe00,tackles_loss,0,,,,,
player,201012260gnb,nyg,BullKe00,qb_hits,0,,,,,
player,201012260gnb,nyg,BullKe00,fumbles_rec,0,,,,,
player,201012260gnb,nyg,BullKe00,fumbles_rec_yds,0,,,,,
player,201012260gnb,nyg,BullKe00,fumbles_rec_td,0,,,,,
player,201012260gnb,nyg,BullKe00,fumbles_forced,0,,,,,
player,201012260gnb,nyg,CofiBa20,def_int,0,,,,,
player,201012260gnb,nyg,CofiBa20,def_int_yds,0,,,,,
player,201012260gnb,nyg,CofiBa20,def_int_td,0,,,,,
player,201012260gnb,nyg,CofiBa20,def_int_long,0,,,,,
player,201012260gnb,nyg,CofiBa20,pass_defended,1,,,,,
player,201012260gnb,nyg,CofiBa20,sacks,0.0,,,,,
player,201012260gnb,nyg,CofiBa20,tackles_combined,3,,,,,
player,201012260gnb,nyg,CofiBa20,tackles_solo,3,,,,,
player,201012260gnb,nyg,CofiBa20,tackles_assists,0,,,,,
player,201012260gnb,nyg,CofiBa20,tackles_loss,0,,,,,
player,201012260gnb,nyg,CofiBa20,qb_hits,0,,,,,
player,201012260gnb,nyg,CofiBa20,fumbles_rec,0,,,,,
player,201012260gnb,nyg,CofiBa20,fumbles_rec_yds,0,,,,,
player,201012260gnb,nyg,CofiBa20,fumbles_rec_td,0,,,,,
player,201012260gnb,nyg,CofiBa20,fumbles_forced,0,,,,,
player,201012260gnb,nyg,PierJa99,def_int,0,,,,,
player,201012260gnb,nyg,PierJa99,def_int_yds,0,,,,,
player,201012260gnb,nyg,PierJa99,def_int_td,0,,,,,
player,201012260gnb,nyg,PierJa99,def_int_long,0,,,,,
player,201012260gnb,nyg,PierJa99,pass_defended,0,,,,,
player,201012260gnb,nyg,PierJa99,sacks,0.0,,,,,
player,201012260gnb,nyg,PierJa99,tackles_combined,3,,,,,
player,201012260gnb,nyg,PierJa99,tackles_solo,2,,,,,
player,201012260gnb,nyg,PierJa99,tackles_assists,1,,,,,
player,201012260gnb,nyg,PierJa99,tackles_loss,1,,,,,
player,201012260gnb,nyg,PierJa99,qb_hits,0,,,,,
player,201012260gnb,nyg,PierJa99,fumbles_rec,0,,,,,
player,201012260gnb,nyg,PierJa99,fumbles_rec_yds,0,,,,,
player,201012260gnb,nyg,PierJa99,fumbles_rec_td,0,,,,,
player,201012260gnb,nyg,PierJa99,fumbles_forced,0,,,,,
player,201012260gnb,nyg,RossAa99,def_int,0,,,,,
player,201012260gnb,nyg,RossAa99,def_int_yds,0,,,,,
player,201012260gnb,nyg,RossAa99,def_int_td,0,,,,,
player,201012260gnb,nyg,RossAa99,def_int_long,0,,,,,
player,201012260gnb,nyg,RossAa99,pass_defended,0,,,,,
player,201012260gnb,nyg,RossAa99,sacks,0.0,,,,,
player,201012260gnb,nyg,RossAa99,tackles_combined,2,,,,,
player,201012260gnb,nyg,RossAa99,tackles_solo,1,,,,,
player,201012260gnb,nyg,RossAa99,tackles_assists,1,,,,,
player,201012260gnb,nyg,RossAa99,tackles_loss,0,,,,,
player,201012260gnb,nyg,RossAa99,qb_hits,0,,,,,
player,201012260gnb,nyg,RossAa99,fumbles_rec,0,,,,,
player,201012260gnb,nyg,RossAa99,fumbles_rec_yds,0,,,,,
player,201012260gnb,nyg,RossAa99,fumbles_rec_td,0,,,,,
player,201012260gnb,nyg,RossAa99,fumbles_forced,0,,,,,
player,201012260gnb,nyg,BernRo20,def_int,0,,,,,
player,201012260gnb,nyg,BernRo20,def_int_yds,0,,,,,
player,201012260gnb,nyg,BernRo20,def_int_td,0,,,,,
player,201012260gnb,nyg,BernRo20,def_int_long,0,,,,,
player,201012260gnb,nyg,BernRo20,pass_defended,0,,,,,
player,201012260gnb,nyg,BernRo20,sacks,0.0,,,,,
player,201012260gnb,nyg,BernRo20,tackles_combined,1,,,,,
player,201012260gnb,nyg,BernRo20,tackles_solo,1,,,,,
player,201012260gnb,nyg,BernRo20,tackles_assists,0,,,,,
player,201012260gnb,nyg,BernRo20,tackles_loss,0,,,,,
player,201012260gnb,nyg,BernRo20,qb_hits,0,,,,,
player,201012260gnb,nyg,BernRo20,fumbles_rec,0,,,,,
player,201012260gnb,nyg,BernRo20,fumbles_rec_yds,0,,,,,
player,201012260gnb,nyg,BernRo20,fumbles_rec_td,0,,,,,
player,201012260gnb,nyg,BernRo20,fumbles_forced,0,,,,,
player,201012260gnb,nyg,CoexMi99,def_int,0,,,,,
player,201012260gnb,nyg,CoexMi99,def_int_yds,0,,,,,
player,201012260gnb,nyg,CoexMi99,def_int_td,0,,,,,
player,201012260gnb,nyg,CoexMi99,def_int_long,0,,,,,
player,201012260gnb,nyg,CoexMi99,pass_defended,0,,,,,
player,201012260gnb,nyg,CoexMi99,sacks,0.0,,,,,
player,201012260gnb,nyg,CoexMi99,tackles_combined,1,,,,,
player,201012260gnb,nyg,CoexMi99,tackles_solo,1,,,,,
player,201012260gnb,nyg,CoexMi99,tackles_assists,0,,,,,
player,201012260gnb,nyg,CoexMi99,tackles_loss,0,,,,,
player,201012260gnb,nyg,CoexMi99,qb_hits,0,,,,,
player,201012260gnb,nyg,CoexMi99,fumbles_rec,0,,,,,
player,201012260gnb,nyg,CoexMi99,fumbles_rec_yds,0,,,,,
player,201012260gnb,nyg,CoexMi99,fumbles_rec_td,0,,,,,
player,201012260gnb,nyg,CoexMi99,fumbles_forced,0,,,,,
player,201012260gnb,nyg,UmenOs99,def_int,0,,,,,
player,201012260gnb,nyg,UmenOs99,def_int_yds,0,,,,,
player,201012260gnb,nyg,UmenOs99,def_int_td,0,,,,,
player,201012260gnb,nyg,UmenOs99,def_int_long,0,,,,,
player,201012260gnb,nyg,UmenOs99,pass_defended,0,,,,,
player,201012260gnb,nyg,UmenOs99,sacks,0.0,,,,,
player,201012260gnb,nyg,UmenOs99,tackles_combined,1,,,,,
player,201012260gnb,nyg,UmenOs99,tackles_solo,0,,,,,
player,201012260gnb,nyg,UmenOs99,tackles_assists,1,,,,,
player,201012260gnb,nyg,UmenOs99,tackles_loss,0,,,,,
player,201012260gnb,nyg,UmenOs99,qb_hits,0,,,,,
player,201012260gnb,nyg,UmenOs99,fumbles_rec,0,,,,,
player,201012260gnb,nyg,UmenOs99,fumbles_rec_yds,0,,,,,
player,201012260gnb,nyg,UmenOs99,fumbles_rec_td,0,,,,,
player,201012260gnb,nyg,UmenOs99,fumbles_forced,0,,,,,
player,201012260gnb,nyg,WareDa00,def_int,0,,,,,
player,201012260gnb,nyg,WareDa00,def_int_yds,0,,,,,
player,201012260gnb,nyg,WareDa00,def_int_td,0,,,,,
player,201012260gnb,nyg,WareDa00,def_int_long,0,,,,,
player,201012260gnb,nyg,WareDa00,pass_defended,0,,,,,
player,201012260gnb,nyg,WareDa00,sacks,0.0,,,,,
player,201012260gnb,nyg,WareDa00,tackles_combined,1,,,,,
player,201012260gnb,nyg,WareDa00,tackles_solo,1,,,,,
player,201012260gnb,nyg,WareDa00,tackles_assists,0,,,,,
player,201012260gnb,nyg,WareDa00,tackles_loss,0,,,,,
player,201012260gnb,nyg,WareDa00,qb_hits,0,,,,,
player,201012260gnb,nyg,WareDa00,fumbles_rec,0,,,,,
player,201012260gnb,nyg,WareDa00,fumbles_rec_yds,0,,,,,
player,201012260gnb,nyg,WareDa00,fumbles_rec_td,0,,,,,
player,201012260gnb,nyg,WareDa00,fumbles_forced,0,,,,,
player,201012260gnb,nyg,WilkGe20,def_int,0,,,,,
player,201012260gnb,nyg,WilkGe20,def_int_yds,0,,,,,
player,201012260gnb,nyg,WilkGe20,def_int_td,0,,,,,
player,201012260gnb,nyg,WilkGe20,def_int_long,0,,,,,
player,201012260gnb,nyg,WilkGe20,pass_defended,0,,,,,
player,201012260gnb,nyg,WilkGe20,sacks,0.0,,,,,
player,201012260gnb,nyg,WilkGe20,tackles_combined,1,,,,,
player,201012260gnb,nyg,WilkGe20,tackles_solo,0,,,,,
player,201012260gnb,nyg,WilkGe20,tackles_assists,1,,,,,
player,201012260gnb,nyg,WilkGe20,tackles_loss,0,,,,,
player,201012260gnb,nyg,WilkGe20,qb_hits,0,,,,,
player,201012260gnb,nyg,WilkGe20,fumbles_rec,0,,,,,
player,201012260gnb,nyg,WilkGe20,fumbles_rec_yds,0,,,,,
player,201012260gnb,nyg,WilkGe20,fumbles_rec_td,0,,,,,
player,201012260gnb,nyg,WilkGe20,fumbles_forced,0,,,,,
player,201012260gnb,nyg,CantCh21,def_int,,,,,,
player,201012260gnb,nyg,CantCh21,def_int_yds,,,,,,
player,201012260gnb,nyg,CantCh21,def_int_td,,,,,,
player,201012260gnb,nyg,CantCh21,def_int_long,,,,,,
player,201012260gnb,nyg,CantCh21,pass_defended,0,,,,,
player,201012260gnb,nyg,CantCh21,sacks,0.0,,,,,
player,201012260gnb,nyg,CantCh21,tackles_combined,0,,,,,
player,201012260gnb,nyg,CantCh21,tackles_solo,0,,,,,
player,201012260gnb,nyg,CantCh21,tackles_assists,0,,,,,
player,201012260gnb,nyg,CantCh21,tackles_loss,0,,,,,
player,201012260gnb,nyg,CantCh21,qb_hits,1,,,,,
player,201012260gnb,nyg,CantCh21,fumbles_rec,0,,,,,
player,201012260gnb,nyg,CantCh21,fumbles_rec_yds,,,,,,
player,201012260gnb,nyg,CantCh21,fumbles_rec_td,,,,,,
player,201012260gnb,nyg,CantCh21,fumbles_forced,0,,,,,
player,201012260gnb,gnb,HawkA.20,def_int,1,,,,,
player,201012260gnb,gnb,HawkA.20,def_int_yds,-2,,,,,
player,201012260gnb,gnb,HawkA.20,def_int_td,0,,,,,
player,201012260gnb,gnb,HawkA.20,def_int_long,-2,,,,,
player,201012260gnb,gnb,HawkA.20,pass_defended,2,,,,,
player,201012260gnb,gnb,HawkA.20,sacks,0.0,,,,,
player,201012260gnb,gnb,HawkA.20,tackles_combined,6,,,,,
player,201012260gnb,gnb,HawkA.20,tackles_solo,5,,,,,
player,201012260gnb,gnb,HawkA.20,tackles_assists,1,,,,,
player,201012260gnb,gnb,HawkA.20,tackles_loss,0,,,,,
player,201012260gnb,gnb,HawkA.20,qb_hits,0,,,,,
player,201012260gnb,gnb,HawkA.20,fumbles_rec,0,,,,,
player,201012260gnb,gnb,HawkA.20,fumbles_rec_yds,0,,,,,
player,201012260gnb,gnb,HawkA.20,fumbles_rec_td,0,,,,,
player,201012260gnb,gnb,HawkA.20,fumbles_forced,0,,,,,
player,201012260gnb,gnb,CollNi20,def_int,1,,,,,
player,201012260gnb,gnb,CollNi20,def_int_yds,0,,,,,
player,201012260gnb,gnb,CollNi20,def_int_td,0,,,,,
player,201012260gnb,gnb,CollNi20,def_int_long,0,,,,,
player,201012260gnb,gnb,CollNi20,pass_defended,2,,,,,
player,201012260gnb,gnb,CollNi20,sacks,0.0,,,,,
player,201012260gnb,gnb,CollNi20,tackles_combined,5,,,,,
player,201012260gnb,gnb,CollNi20,tackles_solo,3,,,,,
player,201012260gnb,gnb,CollNi20,tackles_assists,2,,,,,
player,201012260gnb,gnb,CollNi20,tackles_loss,0,,,,,
player,201012260gnb,gnb,CollNi20,qb_hits,0,,,,,
player,201012260gnb,gnb,CollNi20,fumbles_rec,1,,,,,
player,201012260gnb,gnb,CollNi20,fumbles_rec_yds,0,,,,,
player,201012260gnb,gnb,CollNi20,fumbles_rec_td,0,,,,,
player,201012260gnb,gnb,CollNi20,fumbles_forced,0,,,,,
player,201012260gnb,gnb,ShieSa00,def_int,1,,,,,
player,201012260gnb,gnb,ShieSa00,def_int_yds,0,,,,,
player,201012260gnb,gnb,ShieSa00,def_int_td,0,,,,,
player,201012260gnb,gnb,ShieSa00,def_int_long,0,,,,,
player,201012260gnb,gnb,ShieSa00,pass_defended,1,,,,,
player,201012260gnb,gnb,ShieSa00,sacks,0.0,,,,,
player,201012260gnb,gnb,ShieSa00,tackles_combined,4,,,,,
player,201012260gnb,gnb,ShieSa00,tackles_solo,3,,,,,
player,201012260gnb,gnb,ShieSa00,tackles_assists,1,,,,,
player,201012260gnb,gnb,ShieSa00,tackles_loss,0,,,,,
player,201012260gnb,gnb,ShieSa00,qb_hits,0,,,,,
player,201012260gnb,gnb,ShieSa00,fumbles_rec,0,,,,,
player,201012260gnb,gnb,ShieSa00,fumbles_rec_yds,0,,,,,
player,201012260gnb,gnb,ShieSa00,fumbles_rec_td,0,,,,,
player,201012260gnb,gnb,ShieSa00,fumbles_forced,0,,,,,
player,201012260gnb,gnb,WillTr99,def_int,1,,,,,
player,201012260gnb,gnb,WillTr99,def_int_yds,9,,,,,
player,201012260gnb,gnb,WillTr99,def_int_td,0,,,,,
player,201012260gnb,gnb,WillTr99,def_int_long,9,,,,,
player,201012260gnb,gnb,WillTr99,pass_defended,2,,,,,
player,201012260gnb,gnb,WillTr99,sacks,0.0,,,,,
player,201012260gnb,gnb,WillTr99,tackles_combined,2,,,,,
player,201012260gnb,gnb,WillTr99,tackles_solo,1,,,,,
player,201012260gnb,gnb,WillTr99,tackles_assists,1,,,,,
player,201012260gnb,gnb,WillTr99,tackles_loss,0,,,,,
player,201012260gnb,gnb,WillTr99,qb_hits,0,,,,,
player,201012260gnb,gnb,WillTr99,fumbles_rec,0,,,,,
player,201012260gnb,gnb,WillTr99,fumbles_rec_yds,0,,,,,
player,201012260gnb,gnb,WillTr99,fumbles_rec_td,0,,,,,
player,201012260gnb,gnb,WillTr99,fumbles_forced,0,,,,,
player,201012260gnb,gnb,RajiBJ99,def_int,0,,,,,
player,201012260gnb,gnb,RajiBJ99,def_int_yds,0,,,,,
player,201012260gnb,gnb,RajiBJ99,def_int_td,0,,,,,
player,201012260gnb,gnb,RajiBJ99,def_int_long,0,,,,,
player,201012260gnb,gnb,RajiBJ99,pass_defended,1,,,,,
player,201012260gnb,gnb,RajiBJ99,sacks,1.0,,,,,
player,201012260gnb,gnb,RajiBJ99,tackles_combined,3,,,,,
player,201012260gnb,gnb,RajiBJ99,tackles_solo,1,,,,,
player,201012260gnb,gnb,RajiBJ99,tackles_assists,2,,,,,
player,201012260gnb,gnb,RajiBJ99,tackles_loss,1,,,,,
player,201012260gnb,gnb,RajiBJ99,qb_hits,1,,,,,
player,201012260gnb,gnb,RajiBJ99,fumbles_rec,0,,,,,
player,201012260gnb,gnb,RajiBJ99,fumbles_rec_yds,0,,,,,
player,201012260gnb,gnb,RajiBJ99,fumbles_rec_td,0,,,,,
player,201012260gnb,gnb,RajiBJ99,fumbles_forced,0,,,,,
player,201012260gnb,gnb,BishDe99,def_int,0,,,,,
player,201012260gnb,gnb,BishDe99,def_int_yds,0,,,,,
player,201012260gnb,gnb,BishDe99,def_int_td,0,,,,,
player,201012260gnb,gnb,BishDe99,def_int_long,0,,,,,
player,201012260gnb,gnb,BishDe99,pass_defended,1,,,,,
player,201012260gnb,gnb,BishDe99,sacks,0.0,,,,,
player,201012260gnb,gnb,BishDe99,tackles_combined,9,,,,,
player,201012260gnb,gnb,BishDe99,tackles_solo,7,,,,,
player,201012260gnb,gnb,BishDe99,tackles_assists,2,,,,,
player,201012260gnb,gnb,BishDe99,tackles_loss,0,,,,,
player,201012260gnb,gnb,BishDe99,qb_hits,0,,,,,
player,201012260gnb,gnb,BishDe99,fumbles_rec,0,,,,,
player,201012260gnb,gnb,BishDe99,fumbles_rec_yds,0,,,,,
player,201012260gnb,gnb,BishDe99,fumbles_rec_td,0,,,,,
player,201012260gnb,gnb,BishDe99,fumbles_forced,0,,,,,
player,201012260gnb,gnb,PeprCh20,def_int,0,,,,,
player,201012260gnb,gnb,PeprCh20,def_int_yds,0,,,,,
player,201012260gnb,gnb,PeprCh20,def_int_td,0,,,,,
player,201012260gnb,gnb,PeprCh20,def_int_long,0,,,,,
player,201012260gnb,gnb,PeprCh20,pass_defended,0,,,,,
player,201012260gnb,gnb,PeprCh20,sacks,0.0,,,,,
player,201012260gnb,gnb,PeprCh20,tackles_combined,6,,,,,
player,201012260gnb,gnb,PeprCh20,tackles_solo,3,,,,,
player,201012260gnb,gnb,PeprCh20,tackles_assists,3,,,,,
player,201012260gnb,gnb,PeprCh20,tackles_loss,0,,,,,
player,201012260gnb,gnb,PeprCh20,qb_hits,0,,,,,
player,201012260gnb,gnb,PeprCh20,fumbles_rec,0,,,,,
player,201012260gnb,gnb,PeprCh20,fumbles_rec_yds,0,,,,,
player,201012260gnb,gnb,PeprCh20,fumbles_rec_td,0,,,,,
player,201012260gnb,gnb,PeprCh20,fumbles_forced,0,,,,,
player,201012260gnb,gnb,MattCl99,def_int,0,,,,,
player,201012260gnb,gnb,MattCl99,def_int_yds,0,,,,,
player,201012260gnb,gnb,MattCl99,def_int_td,0,,,,,
player,201012260gnb,gnb,MattCl99,def_int_long,0,,,,,
player,201012260gnb,gnb,MattCl99,pass_defended,0,,,,,
player,201012260gnb,gnb,MattCl99,sacks,0.0,,,,,
player,201012260gnb,gnb,MattCl99,tackles_combined,5,,,,,
player,201012260gnb,gnb,MattCl99,tackles_solo,5,,,,,
player,201012260gnb,gnb,MattCl99,tackles_assists,0,,,,,
player,201012260gnb,gnb,MattCl99,tackles_loss,1,,,,,
player,201012260gnb,gnb,MattCl99,qb_hits,0,,,,,
player,201012260gnb,gnb,MattCl99,fumbles_rec,0,,,,,
player,201012260gnb,gnb,MattCl99,fumbles_rec_yds,0,,,,,
player,201012260gnb,gnb,MattCl99,fumbles_rec_td,0,,,,,
player,201012260gnb,gnb,MattCl99,fumbles_forced,1,,,,,
player,201012260gnb,gnb,GreeHo20,def_int,0,,,,,
player,201012260gnb,gnb,GreeHo20,def_int_yds,0,,,,,
player,201012260gnb,gnb,GreeHo20,def_int_td,0,,,,,
player,201012260gnb,gnb,GreeHo20,def_int_long,0,,,,,
player,201012260gnb,gnb,GreeHo20,pass_defended,0,,,,,
player,201012260gnb,gnb,GreeHo20,sacks,0.0,,,,,
player,201012260gnb,gnb,GreeHo20,tackles_combined,3,,,,,
player,201012260gnb,gnb,GreeHo20,tackles_solo,2,,,,,
player,201012260gnb,gnb,GreeHo20,tackles_assists,1,,,,,
player,201012260gnb,gnb,GreeHo20,tackles_loss,0,,,,,
player,201012260gnb,gnb,GreeHo20,qb_hits,0,,,,,
player,201012260gnb,gnb,GreeHo20,fumbles_rec,0,,,,,
player,201012260gnb,gnb,GreeHo20,fumbles_rec_yds,0,,,,,
player,201012260gnb,gnb,GreeHo20,fumbles_rec_td,0,,,,,
player,201012260gnb,gnb,GreeHo20,fumbles_forced,0,,,,,
player,201012260gnb,gnb,KuhnJo00,def_int,0,,,,,
player,201012260gnb,gnb,KuhnJo00,def_int_yds,0,,,,,
