game,2010,16,20101227,201012270atl,nor,"New Orleans Saints",17,atl,"Atlanta Falcons",14
player,201012270atl,nor,GrahJi00,pass_long,0,,,,,
player,201012270atl,nor,GrahJi00,pass_rating,,,,,,
player,201012270atl,nor,GrahJi00,rush_att,0,,,,,
player,201012270atl,nor,GrahJi00,rush_yds,0,,,,,
player,201012270atl,nor,GrahJi00,rush_td,0,,,,,
player,201012270atl,nor,GrahJi00,rush_long,0,,,,,
player,201012270atl,nor,GrahJi00,targets,5,,,,,
player,201012270atl,nor,GrahJi00,rec,4,,,,,
player,201012270atl,nor,GrahJi00,rec_yds,26,,,,,
player,201012270atl,nor,GrahJi00,rec_td,1,,,,,
player,201012270atl,nor,GrahJi00,rec_long,10,,,,,
player,201012270atl,nor,GrahJi00,fumbles,0,,,,,
player,201012270atl,nor,GrahJi00,fumbles_lost,,,,,,
player,201012270atl,nor,ColsMa00,pass_cmp,0,,,,,
player,201012270atl,nor,ColsMa00,pass_att,0,,,,,
player,201012270atl,nor,ColsMa00,pass_yds,0,,,,,
player,201012270atl,nor,ColsMa00,pass_td,0,,,,,
player,201012270atl,nor,ColsMa00,pass_int,0,,,,,
player,201012270atl,nor,ColsMa00,pass_sacked,,,,,,
player,201012270atl,nor,ColsMa00,pass_sacked_yds,,,,,,
player,201012270atl,nor,ColsMa00,pass_long,0,,,,,
player,201012270atl,nor,ColsMa00,pass_rating,,,,,,
player,201012270atl,nor,ColsMa00,rush_att,0,,,,,
player,201012270atl,nor,ColsMa00,rush_yds,0,,,,,
player,201012270atl,nor,ColsMa00,rush_td,0,,,,,
player,201012270atl,nor,ColsMa00,rush_long,0,,,,,
player,201012270atl,nor,ColsMa00,targets,5,,,,,
player,201012270atl,nor,ColsMa00,rec,2,,,,,
player,201012270atl,nor,ColsMa00,rec_yds,21,,,,,
player,201012270atl,nor,ColsMa00,rec_td,0,,,,,
player,201012270atl,nor,ColsMa00,rec_long,12,,,,,
player,201012270atl,nor,ColsMa00,fumbles,0,,,,,
player,201012270atl,nor,ColsMa00,fumbles_lost,,,,,,
player,201012270atl,nor,BushRe00,pass_cmp,0,,,,,
player,201012270atl,nor,BushRe00,pass_att,0,,,,,
player,201012270atl,nor,BushRe00,pass_yds,0,,,,,
player,201012270atl,nor,BushRe00,pass_td,0,,,,,
player,201012270atl,nor,BushRe00,pass_int,0,,,,,
player,201012270atl,nor,BushRe00,pass_sacked,,,,,,
player,201012270atl,nor,BushRe00,pass_sacked_yds,,,,,,
player,201012270atl,nor,BushRe00,pass_long,0,,,,,
player,201012270atl,nor,BushRe00,pass_rating,,,,,,
player,201012270atl,nor,BushRe00,rush_att,1,,,,,
player,201012270atl,nor,BushRe00,rush_yds,0,,,,,
player,201012270atl,nor,BushRe00,rush_td,0,,,,,
player,201012270atl,nor,BushRe00,rush_long,0,,,,,
player,201012270atl,nor,BushRe00,targets,4,,,,,
player,201012270atl,nor,BushRe00,rec,4,,,,,
player,201012270atl,nor,BushRe00,rec_yds,20,,,,,
player,201012270atl,nor,BushRe00,rec_td,0,,,,,
player,201012270atl,nor,BushRe00,rec_long,8,,,,,
player,201012270atl,nor,BushRe00,fumbles,0,,,,,
player,201012270atl,nor,BushRe00,fumbles_lost,,,,,,
player,201012270atl,nor,ShocJe00,pass_cmp,0,,,,,
player,201012270atl,nor,ShocJe00,pass_att,0,,,,,
player,201012270atl,nor,ShocJe00,pass_yds,0,,,,,
player,201012270atl,nor,ShocJe00,pass_td,0,,,,,
player,201012270atl,nor,ShocJe00,pass_int,0,,,,,
player,201012270atl,nor,ShocJe00,pass_sacked,,,,,,
player,201012270atl,nor,ShocJe00,pass_sacked_yds,,,,,,
player,201012270atl,nor,ShocJe00,pass_long,0,,,,,
player,201012270atl,nor,ShocJe00,pass_rating,,,,,,
player,201012270atl,nor,ShocJe00,rush_att,0,,,,,
player,201012270atl,nor,ShocJe00,rush_yds,0,,,,,
player,201012270atl,nor,ShocJe00,rush_td,0,,,,,
player,201012270atl,nor,ShocJe00,rush_long,0,,,,,
player,201012270atl,nor,ShocJe00,targets,1,,,,,
player,201012270atl,nor,ShocJe00,rec,1,,,,,
player,201012270atl,nor,ShocJe00,rec_yds,12,,,,,
player,201012270atl,nor,ShocJe00,rec_td,0,,,,,
player,201012270atl,nor,ShocJe00,rec_long,12,,,,,
player,201012270atl,nor,ShocJe00,fumbles,0,,,,,
player,201012270atl,nor,ShocJe00,fumbles_lost,,,,,,
player,201012270atl,nor,EvanHe00,pass_cmp,,,,,,
player,201012270atl,nor,EvanHe00,pass_att,,,,,,
player,201012270atl,nor,EvanHe00,pass_yds,,,,,,
player,201012270atl,nor,EvanHe00,pass_td,,,,,,
player,201012270atl,nor,EvanHe00,pass_int,,,,,,
player,201012270atl,nor,EvanHe00,pass_sacked,,,,,,
player,201012270atl,nor,EvanHe00,pass_sacked_yds,,,,,,
player,201012270atl,nor,EvanHe00,pass_long,,,,,,
player,201012270atl,nor,EvanHe00,pass_rating,,,,,,
player,201012270atl,nor,EvanHe00,rush_att,,,,,,
player,201012270atl,nor,EvanHe00,rush_yds,,,,,,
player,201012270atl,nor,EvanHe00,rush_td,,,,,,
player,201012270atl,nor,EvanHe00,rush_long,,,,,,
player,201012270atl,nor,EvanHe00,targets,1,,,,,
player,201012270atl,nor,EvanHe00,rec,0,,,,,
player,201012270atl,nor,EvanHe00,rec_yds,0,,,,,
player,201012270atl,nor,EvanHe00,rec_td,0,,,,,
player,201012270atl,nor,EvanHe00,rec_long,,,,,,
player,201012270atl,nor,EvanHe00,fumbles,,,,,,
player,201012270atl,nor,EvanHe00,fumbles_lost,,,,,,
player,201012270atl,atl,RyanMa00,pass_cmp,15,,,,,
player,201012270atl,atl,RyanMa00,pass_att,29,,,,,
player,201012270atl,atl,RyanMa00,pass_yds,148,,,,,
player,201012270atl,atl,RyanMa00,pass_td,1,,,,,
player,201012270atl,atl,RyanMa00,pass_int,0,,,,,
player,201012270atl,atl,RyanMa00,pass_sacked,1,,,,,
player,201012270atl,atl,RyanMa00,pass_sacked_yds,8,,,,,
player,201012270atl,atl,RyanMa00,pass_long,19,,,,,
player,201012270atl,atl,RyanMa00,pass_rating,77.9,,,,,
player,201012270atl,atl,RyanMa00,rush_att,4,,,,,
player,201012270atl,atl,RyanMa00,rush_yds,26,,,,,
player,201012270atl,atl,RyanMa00,rush_td,0,,,,,
player,201012270atl,atl,RyanMa00,rush_long,20,,,,,
player,201012270atl,atl,RyanMa00,targets,0,,,,,
player,201012270atl,atl,RyanMa00,rec,0,,,,,
player,201012270atl,atl,RyanMa00,rec_yds,0,,,,,
player,201012270atl,atl,RyanMa00,rec_td,0,,,,,
player,201012270atl,atl,RyanMa00,rec_long,0,,,,,
player,201012270atl,atl,RyanMa00,fumbles,0,,,,,
player,201012270atl,atl,RyanMa00,fumbles_lost,1,,,,,
player,201012270atl,atl,TurnMi00,pass_cmp,0,,,,,
player,201012270atl,atl,TurnMi00,pass_att,0,,,,,
player,201012270atl,atl,TurnMi00,pass_yds,0,,,,,
player,201012270atl,atl,TurnMi00,pass_td,0,,,,,
player,201012270atl,atl,TurnMi00,pass_int,0,,,,,
player,201012270atl,atl,TurnMi00,pass_sacked,,,,,,
player,201012270atl,atl,TurnMi00,pass_sacked_yds,,,,,,
player,201012270atl,atl,TurnMi00,pass_long,0,,,,,
player,201012270atl,atl,TurnMi00,pass_rating,,,,,,
player,201012270atl,atl,TurnMi00,rush_att,17,,,,,
player,201012270atl,atl,TurnMi00,rush_yds,48,,,,,
player,201012270atl,atl,TurnMi00,rush_td,0,,,,,
player,201012270atl,atl,TurnMi00,rush_long,27,,,,,
player,201012270atl,atl,TurnMi00,targets,1,,,,,
player,201012270atl,atl,TurnMi00,rec,0,,,,,
player,201012270atl,atl,TurnMi00,rec_yds,0,,,,,
player,201012270atl,atl,TurnMi00,rec_td,0,,,,,
player,201012270atl,atl,TurnMi00,rec_long,0,,,,,
player,201012270atl,atl,TurnMi00,fumbles,1,,,,,
player,201012270atl,atl,TurnMi00,fumbles_lost,1,,,,,
player,201012270atl,atl,SnelJa00,pass_cmp,0,,,,,
player,201012270atl,atl,SnelJa00,pass_att,0,,,,,
player,201012270atl,atl,SnelJa00,pass_yds,0,,,,,
player,201012270atl,atl,SnelJa00,pass_td,0,,,,,
player,201012270atl,atl,SnelJa00,pass_int,0,,,,,
player,201012270atl,atl,SnelJa00,pass_sacked,,,,,,
player,201012270atl,atl,SnelJa00,pass_sacked_yds,,,,,,
player,201012270atl,atl,SnelJa00,pass_long,0,,,,,
player,201012270atl,atl,SnelJa00,pass_rating,,,,,,
player,201012270atl,atl,SnelJa00,rush_att,1,,,,,
player,201012270atl,atl,SnelJa00,rush_yds,1,,,,,
player,201012270atl,atl,SnelJa00,rush_td,0,,,,,
player,201012270atl,atl,SnelJa00,rush_long,1,,,,,
player,201012270atl,atl,SnelJa00,targets,3,,,,,
player,201012270atl,atl,SnelJa00,rec,2,,,,,
player,201012270atl,atl,SnelJa00,rec_yds,23,,,,,
player,201012270atl,atl,SnelJa00,rec_td,0,,,,,
player,201012270atl,atl,SnelJa00,rec_long,19,,,,,
player,201012270atl,atl,SnelJa00,fumbles,0,,,,,
player,201012270atl,atl,SnelJa00,fumbles_lost,,,,,,
player,201012270atl,atl,WhitRo00,pass_cmp,0,,,,,
player,201012270atl,atl,WhitRo00,pass_att,0,,,,,
player,201012270atl,atl,WhitRo00,pass_yds,0,,,,,
player,201012270atl,atl,WhitRo00,pass_td,0,,,,,
player,201012270atl,atl,WhitRo00,pass_int,0,,,,,
player,201012270atl,atl,WhitRo00,pass_sacked,,,,,,
player,201012270atl,atl,WhitRo00,pass_sacked_yds,,,,,,
player,201012270atl,atl,WhitRo00,pass_long,0,,,,,
player,201012270atl,atl,WhitRo00,pass_rating,,,,,,
player,201012270atl,atl,WhitRo00,rush_att,0,,,,,
player,201012270atl,atl,WhitRo00,rush_yds,0,,,,,
player,201012270atl,atl,WhitRo00,rush_td,0,,,,,
player,201012270atl,atl,WhitRo00,rush_long,0,,,,,
player,201012270atl,atl,WhitRo00,targets,5,,,,,
player,201012270atl,atl,WhitRo00,rec,3,,,,,
player,201012270atl,atl,WhitRo00,rec_yds,43,,,,,
player,201012270atl,atl,WhitRo00,rec_td,1,,,,,
player,201012270atl,atl,WhitRo00,rec_long,18,,,,,
player,201012270atl,atl,WhitRo00,fumbles,0,,,,,
player,201012270atl,atl,WhitRo00,fumbles_lost,,,,,,
player,201012270atl,atl,JenkMi00,pass_cmp,0,,,,,
player,201012270atl,atl,JenkMi00,pass_att,0,,,,,
player,201012270atl,atl,JenkMi00,pass_yds,0,,,,,
player,201012270atl,atl,JenkMi00,pass_td,0,,,,,
player,201012270atl,atl,JenkMi00,pass_int,0,,,,,
player,201012270atl,atl,JenkMi00,pass_sacked,,,,,,
player,201012270atl,atl,JenkMi00,pass_sacked_yds,,,,,,
player,201012270atl,atl,JenkMi00,pass_long,0,,,,,
player,201012270atl,atl,JenkMi00,pass_rating,,,,,,
player,201012270atl,atl,JenkMi00,rush_att,0,,,,,
player,201012270atl,atl,JenkMi00,rush_yds,0,,,,,
player,201012270atl,atl,JenkMi00,rush_td,0,,,,,
player,201012270atl,atl,JenkMi00,rush_long,0,,,,,
player,201012270atl,atl,JenkMi00,targets,9,,,,,
player,201012270atl,atl,JenkMi00,rec,5,,,,,
player,201012270atl,atl,JenkMi00,rec_yds,40,,,,,
player,201012270atl,atl,JenkMi00,rec_td,0,,,,,
player,201012270atl,atl,JenkMi00,rec_long,16,,,,,
player,201012270atl,atl,JenkMi00,fumbles,0,,,,,
player,201012270atl,atl,JenkMi00,fumbles_lost,,,,,,
player,201012270atl,atl,MughOv00,pass_cmp,0,,,,,
player,201012270atl,atl,MughOv00,pass_att,0,,,,,
player,201012270atl,atl,MughOv00,pass_yds,0,,,,,
player,201012270atl,atl,MughOv00,pass_td,0,,,,,
player,201012270atl,atl,MughOv00,pass_int,0,,,,,
player,201012270atl,atl,MughOv00,pass_sacked,,,,,,
player,201012270atl,atl,MughOv00,pass_sacked_yds,,,,,,
player,201012270atl,atl,MughOv00,pass_long,0,,,,,
player,201012270atl,atl,MughOv00,pass_rating,,,,,,
player,201012270atl,atl,MughOv00,rush_att,0,,,,,
player,201012270atl,atl,MughOv00,rush_yds,0,,,,,
player,201012270atl,atl,MughOv00,rush_td,0,,,,,
player,201012270atl,atl,MughOv00,rush_long,0,,,,,
player,201012270atl,atl,MughOv00,targets,3,,,,,
player,201012270atl,atl,MughOv00,rec,2,,,,,
player,201012270atl,atl,MughOv00,rec_yds,20,,,,,
player,201012270atl,atl,MughOv00,rec_td,0,,,,,
player,201012270atl,atl,MughOv00,rec_long,11,,,,,
player,201012270atl,atl,MughOv00,fumbles,0,,,,,
player,201012270atl,atl,MughOv00,fumbles_lost,,,,,,
player,201012270atl,atl,GonzTo00,pass_cmp,0,,,,,
player,201012270atl,atl,GonzTo00,pass_att,0,,,,,
player,201012270atl,atl,GonzTo00,pass_yds,0,,,,,
player,201012270atl,atl,GonzTo00,pass_td,0,,,,,
player,201012270atl,atl,GonzTo00,pass_int,0,,,,,
player,201012270atl,atl,GonzTo00,pass_sacked,,,,,,
player,201012270atl,atl,GonzTo00,pass_sacked_yds,,,,,,
player,201012270atl,atl,GonzTo00,pass_long,0,,,,,
player,201012270atl,atl,GonzTo00,pass_rating,,,,,,
player,201012270atl,atl,GonzTo00,rush_att,0,,,,,
player,201012270atl,atl,GonzTo00,rush_yds,0,,,,,
player,201012270atl,atl,GonzTo00,rush_td,0,,,,,
player,201012270atl,atl,GonzTo00,rush_long,0,,,,,
player,201012270atl,atl,GonzTo00,targets,3,,,,,
player,201012270atl,atl,GonzTo00,rec,2,,,,,
player,201012270atl,atl,GonzTo00,rec_yds,12,,,,,
player,201012270atl,atl,GonzTo00,rec_td,0,,,,,
player,201012270atl,atl,GonzTo00,rec_long,7,,,,,
player,201012270atl,atl,GonzTo00,fumbles,0,,,,,
player,201012270atl,atl,GonzTo00,fumbles_lost,,,,,,
player,201012270atl,atl,PeelJu00,pass_cmp,0,,,,,
player,201012270atl,atl,PeelJu00,pass_att,0,,,,,
player,201012270atl,atl,PeelJu00,pass_yds,0,,,,,
player,201012270atl,atl,PeelJu00,pass_td,0,,,,,
player,201012270atl,atl,PeelJu00,pass_int,0,,,,,
player,201012270atl,atl,PeelJu00,pass_sacked,,,,,,
player,201012270atl,atl,PeelJu00,pass_sacked_yds,,,,,,
player,201012270atl,atl,PeelJu00,pass_long,0,,,,,
player,201012270atl,atl,PeelJu00,pass_rating,,,,,,
player,201012270atl,atl,PeelJu00,rush_att,0,,,,,
player,201012270atl,atl,PeelJu00,rush_yds,0,,,,,
player,201012270atl,atl,PeelJu00,rush_td,0,,,,,
player,201012270atl,atl,PeelJu00,rush_long,0,,,,,
player,201012270atl,atl,PeelJu00,targets,1,,,,,
player,201012270atl,atl,PeelJu00,rec,1,,,,,
player,201012270atl,atl,PeelJu00,rec_yds,10,,,,,
player,201012270atl,atl,PeelJu00,rec_td,0,,,,,
player,201012270atl,atl,PeelJu00,rec_long,10,,,,,
player,201012270atl,atl,PeelJu00,fumbles,0,,,,,
player,201012270atl,atl,PeelJu00,fumbles_lost,,,,,,
player,201012270atl,atl,FinnBr00,pass_cmp,,,,,,
player,201012270atl,atl,FinnBr00,pass_att,,,,,,
player,201012270atl,atl,FinnBr00,pass_yds,,,,,,
player,201012270atl,atl,FinnBr00,pass_td,,,,,,
player,201012270atl,atl,FinnBr00,pass_int,,,,,,
player,201012270atl,atl,FinnBr00,pass_sacked,,,,,,
player,201012270atl,atl,FinnBr00,pass_sacked_yds,,,,,,
player,201012270atl,atl,FinnBr00,pass_long,,,,,,
player,201012270atl,atl,FinnBr00,pass_rating,,,,,,
player,201012270atl,atl,FinnBr00,rush_att,,,,,,
player,201012270atl,atl,FinnBr00,rush_yds,,,,,,
player,201012270atl,atl,FinnBr00,rush_td,,,,,,
player,201012270atl,atl,FinnBr00,rush_long,,,,,,
player,201012270atl,atl,FinnBr00,targets,1,,,,,
player,201012270atl,atl,FinnBr00,rec,0,,,,,
player,201012270atl,atl,FinnBr00,rec_yds,0,,,,,
player,201012270atl,atl,FinnBr00,rec_td,0,,,,,
player,201012270atl,atl,FinnBr00,rec_long,,,,,,
player,201012270atl,atl,FinnBr00,fumbles,,,,,,
player,201012270atl,atl,FinnBr00,fumbles_lost,,,,,,
player,201012270atl,atl,DougHa00,pass_cmp,,,,,,
player,201012270atl,atl,DougHa00,pass_att,,,,,,
player,201012270atl,atl,DougHa00,pass_yds,,,,,,
player,201012270atl,atl,DougHa00,pass_td,,,,,,
player,201012270atl,atl,DougHa00,pass_int,,,,,,
player,201012270atl,atl,DougHa00,pass_sacked,,,,,,
player,201012270atl,atl,DougHa00,pass_sacked_yds,,,,,,
player,201012270atl,atl,DougHa00,pass_long,,,,,,
player,201012270atl,atl,DougHa00,pass_rating,,,,,,
player,201012270atl,atl,DougHa00,rush_att,,,,,,
player,201012270atl,atl,DougHa00,rush_yds,,,,,,
player,201012270atl,atl,DougHa00,rush_td,,,,,,
player,201012270atl,atl,DougHa00,rush_long,,,,,,
player,201012270atl,atl,DougHa00,targets,3,,,,,
player,201012270atl,atl,DougHa00,rec,0,,,,,
player,201012270atl,atl,DougHa00,rec_yds,0,,,,,
player,201012270atl,atl,DougHa00,rec_td,0,,,,,
player,201012270atl,atl,DougHa00,rec_long,,,,,,
player,201012270atl,atl,DougHa00,fumbles,,,,,,
player,201012270atl,atl,DougHa00,fumbles_lost,,,,,,
player,201012270atl,nor,SmitWi99,def_int,0,,,,,
player,201012270atl,nor,SmitWi99,def_int_yds,0,,,,,
player,201012270atl,nor,SmitWi99,def_int_td,0,,,,,
player,201012270atl,nor,SmitWi99,def_int_long,0,,,,,
player,201012270atl,nor,SmitWi99,pass_defended,0,,,,,
player,201012270atl,nor,SmitWi99,sacks,1.0,,,,,
player,201012270atl,nor,SmitWi99,tackles_combined,3,,,,,
player,201012270atl,nor,SmitWi99,tackles_solo,1,,,,,
player,201012270atl,nor,SmitWi99,tackles_assists,2,,,,,
player,201012270atl,nor,SmitWi99,tackles_loss,1,,,,,
player,201012270atl,nor,SmitWi99,qb_hits,2,,,,,
player,201012270atl,nor,SmitWi99,fumbles_rec,0,,,,,
player,201012270atl,nor,SmitWi99,fumbles_rec_yds,0,,,,,
player,201012270atl,nor,SmitWi99,fumbles_rec_td,0,,,,,
player,201012270atl,nor,SmitWi99,fumbles_forced,0,,,,,
player,201012270atl,nor,DunbJo20,def_int,0,,,,,
