game,2010,5,20101010,201010100car,chi,"Chicago Bears",23,car,"Carolina Panthers",6
player,201010100car,chi,AromDe00,rush_td,,,,,,
player,201010100car,chi,AromDe00,rush_long,,,,,,
player,201010100car,chi,AromDe00,targets,1,,,,,
player,201010100car,chi,AromDe00,rec,0,,,,,
player,201010100car,chi,AromDe00,rec_yds,0,,,,,
player,201010100car,chi,AromDe00,rec_td,0,,,,,
player,201010100car,chi,AromDe00,rec_long,,,,,,
player,201010100car,chi,AromDe00,fumbles,,,,,,
player,201010100car,chi,AromDe00,fumbles_lost,,,,,,
player,201010100car,car,ClauJi00,pass_cmp,9,,,,,
player,201010100car,car,ClauJi00,pass_att,22,,,,,
player,201010100car,car,ClauJi00,pass_yds,61,,,,,
player,201010100car,car,ClauJi00,pass_td,0,,,,,
player,201010100car,car,ClauJi00,pass_int,1,,,,,
player,201010100car,car,ClauJi00,pass_sacked,5,,,,,
player,201010100car,car,ClauJi00,pass_sacked_yds,34,,,,,
player,201010100car,car,ClauJi00,pass_long,16,,,,,
player,201010100car,car,ClauJi00,pass_rating,29.7,,,,,
player,201010100car,car,ClauJi00,rush_att,2,,,,,
player,201010100car,car,ClauJi00,rush_yds,0,,,,,
player,201010100car,car,ClauJi00,rush_td,0,,,,,
player,201010100car,car,ClauJi00,rush_long,0,,,,,
player,201010100car,car,ClauJi00,targets,0,,,,,
player,201010100car,car,ClauJi00,rec,0,,,,,
player,201010100car,car,ClauJi00,rec_yds,0,,,,,
player,201010100car,car,ClauJi00,rec_td,0,,,,,
player,201010100car,car,ClauJi00,rec_long,0,,,,,
player,201010100car,car,ClauJi00,fumbles,3,,,,,
player,201010100car,car,ClauJi00,fumbles_lost,0,,,,,
player,201010100car,car,MoorMa01,pass_cmp,5,,,,,
player,201010100car,car,MoorMa01,pass_att,10,,,,,
player,201010100car,car,MoorMa01,pass_yds,35,,,,,
player,201010100car,car,MoorMa01,pass_td,0,,,,,
player,201010100car,car,MoorMa01,pass_int,2,,,,,
player,201010100car,car,MoorMa01,pass_sacked,0,,,,,
player,201010100car,car,MoorMa01,pass_sacked_yds,0,,,,,
player,201010100car,car,MoorMa01,pass_long,14,,,,,
player,201010100car,car,MoorMa01,pass_rating,18.7,,,,,
player,201010100car,car,MoorMa01,rush_att,0,,,,,
player,201010100car,car,MoorMa01,rush_yds,0,,,,,
player,201010100car,car,MoorMa01,rush_td,0,,,,,
player,201010100car,car,MoorMa01,rush_long,0,,,,,
player,201010100car,car,MoorMa01,targets,0,,,,,
player,201010100car,car,MoorMa01,rec,0,,,,,
player,201010100car,car,MoorMa01,rec_yds,0,,,,,
player,201010100car,car,MoorMa01,rec_td,0,,,,,
player,201010100car,car,MoorMa01,rec_long,0,,,,,
player,201010100car,car,MoorMa01,fumbles,0,,,,,
player,201010100car,car,MoorMa01,fumbles_lost,,,,,,
player,201010100car,car,WillDe02,pass_cmp,0,,,,,
player,201010100car,car,WillDe02,pass_att,0,,,,,
player,201010100car,car,WillDe02,pass_yds,0,,,,,
player,201010100car,car,WillDe02,pass_td,0,,,,,
player,201010100car,car,WillDe02,pass_int,0,,,,,
player,201010100car,car,WillDe02,pass_sacked,,,,,,
player,201010100car,car,WillDe02,pass_sacked_yds,,,,,,
player,201010100car,car,WillDe02,pass_long,0,,,,,
player,201010100car,car,WillDe02,pass_rating,,,,,,
player,201010100car,car,WillDe02,rush_att,12,,,,,
player,201010100car,car,WillDe02,rush_yds,51,,,,,
player,201010100car,car,WillDe02,rush_td,0,,,,,
player,201010100car,car,WillDe02,rush_long,23,,,,,
player,201010100car,car,WillDe02,targets,3,,,,,
player,201010100car,car,WillDe02,rec,3,,,,,
player,201010100car,car,WillDe02,rec_yds,8,,,,,
player,201010100car,car,WillDe02,rec_td,0,,,,,
player,201010100car,car,WillDe02,rec_long,5,,,,,
player,201010100car,car,WillDe02,fumbles,0,,,,,
player,201010100car,car,WillDe02,fumbles_lost,,,,,,
player,201010100car,car,StewJo00,pass_cmp,0,,,,,
player,201010100car,car,StewJo00,pass_att,0,,,,,
player,201010100car,car,StewJo00,pass_yds,0,,,,,
player,201010100car,car,StewJo00,pass_td,0,,,,,
player,201010100car,car,StewJo00,pass_int,0,,,,,
player,201010100car,car,StewJo00,pass_sacked,,,,,,
player,201010100car,car,StewJo00,pass_sacked_yds,,,,,,
player,201010100car,car,StewJo00,pass_long,0,,,,,
player,201010100car,car,StewJo00,pass_rating,,,,,,
player,201010100car,car,StewJo00,rush_att,8,,,,,
player,201010100car,car,StewJo00,rush_yds,30,,,,,
player,201010100car,car,StewJo00,rush_td,0,,,,,
player,201010100car,car,StewJo00,rush_long,24,,,,,
player,201010100car,car,StewJo00,targets,1,,,,,
player,201010100car,car,StewJo00,rec,1,,,,,
player,201010100car,car,StewJo00,rec_yds,4,,,,,
player,201010100car,car,StewJo00,rec_td,0,,,,,
player,201010100car,car,StewJo00,rec_long,4,,,,,
player,201010100car,car,StewJo00,fumbles,0,,,,,
player,201010100car,car,StewJo00,fumbles_lost,,,,,,
player,201010100car,car,EdwaAr00,pass_cmp,0,,,,,
player,201010100car,car,EdwaAr00,pass_att,0,,,,,
player,201010100car,car,EdwaAr00,pass_yds,0,,,,,
player,201010100car,car,EdwaAr00,pass_td,0,,,,,
player,201010100car,car,EdwaAr00,pass_int,0,,,,,
player,201010100car,car,EdwaAr00,pass_sacked,0,,,,,
player,201010100car,car,EdwaAr00,pass_sacked_yds,,,,,,
player,201010100car,car,EdwaAr00,pass_long,0,,,,,
player,201010100car,car,EdwaAr00,pass_rating,,,,,,
player,201010100car,car,EdwaAr00,rush_att,1,,,,,
player,201010100car,car,EdwaAr00,rush_yds,7,,,,,
player,201010100car,car,EdwaAr00,rush_td,0,,,,,
player,201010100car,car,EdwaAr00,rush_long,7,,,,,
player,201010100car,car,EdwaAr00,targets,2,,,,,
player,201010100car,car,EdwaAr00,rec,0,,,,,
player,201010100car,car,EdwaAr00,rec_yds,0,,,,,
player,201010100car,car,EdwaAr00,rec_td,0,,,,,
player,201010100car,car,EdwaAr00,rec_long,0,,,,,
player,201010100car,car,EdwaAr00,fumbles,0,,,,,
player,201010100car,car,EdwaAr00,fumbles_lost,,,,,,
player,201010100car,car,FiamTo00,pass_cmp,0,,,,,
player,201010100car,car,FiamTo00,pass_att,0,,,,,
player,201010100car,car,FiamTo00,pass_yds,0,,,,,
player,201010100car,car,FiamTo00,pass_td,0,,,,,
player,201010100car,car,FiamTo00,pass_int,0,,,,,
player,201010100car,car,FiamTo00,pass_sacked,,,,,,
player,201010100car,car,FiamTo00,pass_sacked_yds,,,,,,
player,201010100car,car,FiamTo00,pass_long,0,,,,,
player,201010100car,car,FiamTo00,pass_rating,,,,,,
player,201010100car,car,FiamTo00,rush_att,1,,,,,
player,201010100car,car,FiamTo00,rush_yds,3,,,,,
player,201010100car,car,FiamTo00,rush_td,0,,,,,
player,201010100car,car,FiamTo00,rush_long,3,,,,,
player,201010100car,car,FiamTo00,targets,0,,,,,
player,201010100car,car,FiamTo00,rec,0,,,,,
player,201010100car,car,FiamTo00,rec_yds,0,,,,,
player,201010100car,car,FiamTo00,rec_td,0,,,,,
player,201010100car,car,FiamTo00,rec_long,0,,,,,
player,201010100car,car,FiamTo00,fumbles,0,,,,,
player,201010100car,car,FiamTo00,fumbles_lost,,,,,,
player,201010100car,car,KingJe00,pass_cmp,0,,,,,
player,201010100car,car,KingJe00,pass_att,0,,,,,
player,201010100car,car,KingJe00,pass_yds,0,,,,,
player,201010100car,car,KingJe00,pass_td,0,,,,,
player,201010100car,car,KingJe00,pass_int,0,,,,,
player,201010100car,car,KingJe00,pass_sacked,,,,,,
player,201010100car,car,KingJe00,pass_sacked_yds,,,,,,
player,201010100car,car,KingJe00,pass_long,0,,,,,
player,201010100car,car,KingJe00,pass_rating,,,,,,
player,201010100car,car,KingJe00,rush_att,0,,,,,
player,201010100car,car,KingJe00,rush_yds,0,,,,,
player,201010100car,car,KingJe00,rush_td,0,,,,,
player,201010100car,car,KingJe00,rush_long,0,,,,,
player,201010100car,car,KingJe00,targets,3,,,,,
player,201010100car,car,KingJe00,rec,3,,,,,
player,201010100car,car,KingJe00,rec_yds,20,,,,,
player,201010100car,car,KingJe00,rec_td,0,,,,,
player,201010100car,car,KingJe00,rec_long,14,,,,,
player,201010100car,car,KingJe00,fumbles,0,,,,,
player,201010100car,car,KingJe00,fumbles_lost,,,,,,
player,201010100car,car,LaFeBr00,pass_cmp,0,,,,,
player,201010100car,car,LaFeBr00,pass_att,0,,,,,
player,201010100car,car,LaFeBr00,pass_yds,0,,,,,
player,201010100car,car,LaFeBr00,pass_td,0,,,,,
player,201010100car,car,LaFeBr00,pass_int,0,,,,,
player,201010100car,car,LaFeBr00,pass_sacked,0,,,,,
player,201010100car,car,LaFeBr00,pass_sacked_yds,,,,,,
player,201010100car,car,LaFeBr00,pass_long,0,,,,,
player,201010100car,car,LaFeBr00,pass_rating,,,,,,
player,201010100car,car,LaFeBr00,rush_att,0,,,,,
player,201010100car,car,LaFeBr00,rush_yds,0,,,,,
player,201010100car,car,LaFeBr00,rush_td,0,,,,,
player,201010100car,car,LaFeBr00,rush_long,0,,,,,
player,201010100car,car,LaFeBr00,targets,8,,,,,
player,201010100car,car,LaFeBr00,rec,1,,,,,
player,201010100car,car,LaFeBr00,rec_yds,16,,,,,
player,201010100car,car,LaFeBr00,rec_td,0,,,,,
player,201010100car,car,LaFeBr00,rec_long,16,,,,,
player,201010100car,car,LaFeBr00,fumbles,0,,,,,
player,201010100car,car,LaFeBr00,fumbles_lost,,,,,,
player,201010100car,car,ClowDa00,pass_cmp,0,,,,,
player,201010100car,car,ClowDa00,pass_att,0,,,,,
player,201010100car,car,ClowDa00,pass_yds,0,,,,,
player,201010100car,car,ClowDa00,pass_td,0,,,,,
player,201010100car,car,ClowDa00,pass_int,0,,,,,
player,201010100car,car,ClowDa00,pass_sacked,,,,,,
player,201010100car,car,ClowDa00,pass_sacked_yds,,,,,,
player,201010100car,car,ClowDa00,pass_long,0,,,,,
player,201010100car,car,ClowDa00,pass_rating,,,,,,
player,201010100car,car,ClowDa00,rush_att,0,,,,,
player,201010100car,car,ClowDa00,rush_yds,0,,,,,
player,201010100car,car,ClowDa00,rush_td,0,,,,,
player,201010100car,car,ClowDa00,rush_long,0,,,,,
player,201010100car,car,ClowDa00,targets,3,,,,,
player,201010100car,car,ClowDa00,rec,2,,,,,
player,201010100car,car,ClowDa00,rec_yds,14,,,,,
player,201010100car,car,ClowDa00,rec_td,0,,,,,
player,201010100car,car,ClowDa00,rec_long,8,,,,,
player,201010100car,car,ClowDa00,fumbles,0,,,,,
player,201010100car,car,ClowDa00,fumbles_lost,,,,,,
player,201010100car,car,RosaDa00,pass_cmp,0,,,,,
player,201010100car,car,RosaDa00,pass_att,0,,,,,
player,201010100car,car,RosaDa00,pass_yds,0,,,,,
player,201010100car,car,RosaDa00,pass_td,0,,,,,
player,201010100car,car,RosaDa00,pass_int,0,,,,,
player,201010100car,car,RosaDa00,pass_sacked,,,,,,
player,201010100car,car,RosaDa00,pass_sacked_yds,,,,,,
player,201010100car,car,RosaDa00,pass_long,0,,,,,
player,201010100car,car,RosaDa00,pass_rating,,,,,,
player,201010100car,car,RosaDa00,rush_att,0,,,,,
player,201010100car,car,RosaDa00,rush_yds,0,,,,,
player,201010100car,car,RosaDa00,rush_td,0,,,,,
player,201010100car,car,RosaDa00,rush_long,0,,,,,
player,201010100car,car,RosaDa00,targets,2,,,,,
player,201010100car,car,RosaDa00,rec,1,,,,,
player,201010100car,car,RosaDa00,rec_yds,2,,,,,
player,201010100car,car,RosaDa00,rec_td,0,,,,,
player,201010100car,car,RosaDa00,rec_long,2,,,,,
player,201010100car,car,RosaDa00,fumbles,0,,,,,
player,201010100car,car,RosaDa00,fumbles_lost,,,,,,
player,201010100car,car,GettDa00,pass_cmp,0,,,,,
player,201010100car,car,GettDa00,pass_att,0,,,,,
player,201010100car,car,GettDa00,pass_yds,0,,,,,
player,201010100car,car,GettDa00,pass_td,0,,,,,
player,201010100car,car,GettDa00,pass_int,0,,,,,
player,201010100car,car,GettDa00,pass_sacked,,,,,,
player,201010100car,car,GettDa00,pass_sacked_yds,,,,,,
player,201010100car,car,GettDa00,pass_long,0,,,,,
player,201010100car,car,GettDa00,pass_rating,,,,,,
player,201010100car,car,GettDa00,rush_att,1,,,,,
player,201010100car,car,GettDa00,rush_yds,-6,,,,,
player,201010100car,car,GettDa00,rush_td,0,,,,,
player,201010100car,car,GettDa00,rush_long,-6,,,,,
player,201010100car,car,GettDa00,targets,6,,,,,
player,201010100car,car,GettDa00,rec,3,,,,,
player,201010100car,car,GettDa00,rec_yds,32,,,,,
player,201010100car,car,GettDa00,rec_td,0,,,,,
player,201010100car,car,GettDa00,rec_long,13,,,,,
player,201010100car,car,GettDa00,fumbles,0,,,,,
player,201010100car,car,GettDa00,fumbles_lost,,,,,,
player,201010100car,chi,UrlaBr00,def_int,1,,,,,
player,201010100car,chi,UrlaBr00,def_int_yds,0,,,,,
player,201010100car,chi,UrlaBr00,def_int_td,0,,,,,
player,201010100car,chi,UrlaBr00,def_int_long,0,,,,,
player,201010100car,chi,UrlaBr00,pass_defended,1,,,,,
player,201010100car,chi,UrlaBr00,sacks,0.0,,,,,
player,201010100car,chi,UrlaBr00,tackles_combined,5,,,,,
player,201010100car,chi,UrlaBr00,tackles_solo,2,,,,,
player,201010100car,chi,UrlaBr00,tackles_assists,3,,,,,
player,201010100car,chi,UrlaBr00,tackles_loss,0,,,,,
player,201010100car,chi,UrlaBr00,qb_hits,1,,,,,
player,201010100car,chi,UrlaBr00,fumbles_rec,0,,,,,
player,201010100car,chi,UrlaBr00,fumbles_rec_yds,0,,,,,
player,201010100car,chi,UrlaBr00,fumbles_rec_td,0,,,,,
player,201010100car,chi,UrlaBr00,fumbles_forced,0,,,,,
player,201010100car,chi,PeppJu99,def_int,1,,,,,
player,201010100car,chi,PeppJu99,def_int_yds,0,,,,,
player,201010100car,chi,PeppJu99,def_int_td,0,,,,,
player,201010100car,chi,PeppJu99,def_int_long,0,,,,,
player,201010100car,chi,PeppJu99,pass_defended,1,,,,,
player,201010100car,chi,PeppJu99,sacks,0.0,,,,,
player,201010100car,chi,PeppJu99,tackles_combined,4,,,,,
player,201010100car,chi,PeppJu99,tackles_solo,2,,,,,
player,201010100car,chi,PeppJu99,tackles_assists,2,,,,,
player,201010100car,chi,PeppJu99,tackles_loss,0,,,,,
player,201010100car,chi,PeppJu99,qb_hits,1,,,,,
player,201010100car,chi,PeppJu99,fumbles_rec,0,,,,,
player,201010100car,chi,PeppJu99,fumbles_rec_yds,0,,,,,
player,201010100car,chi,PeppJu99,fumbles_rec_td,0,,,,,
player,201010100car,chi,PeppJu99,fumbles_forced,0,,,,,
player,201010100car,chi,TillCh20,def_int,1,,,,,
player,201010100car,chi,TillCh20,def_int_yds,17,,,,,
player,201010100car,chi,TillCh20,def_int_td,0,,,,,
player,201010100car,chi,TillCh20,def_int_long,17,,,,,
player,201010100car,chi,TillCh20,pass_defended,3,,,,,
player,201010100car,chi,TillCh20,sacks,0.0,,,,,
player,201010100car,chi,TillCh20,tackles_combined,4,,,,,
player,201010100car,chi,TillCh20,tackles_solo,2,,,,,
player,201010100car,chi,TillCh20,tackles_assists,2,,,,,
player,201010100car,chi,TillCh20,tackles_loss,0,,,,,
player,201010100car,chi,TillCh20,qb_hits,0,,,,,
player,201010100car,chi,TillCh20,fumbles_rec,0,,,,,
player,201010100car,chi,TillCh20,fumbles_rec_yds,0,,,,,
player,201010100car,chi,TillCh20,fumbles_rec_td,0,,,,,
player,201010100car,chi,TillCh20,fumbles_forced,0,,,,,
player,201010100car,chi,IdonIs20,def_int,0,,,,,
player,201010100car,chi,IdonIs20,def_int_yds,0,,,,,
player,201010100car,chi,IdonIs20,def_int_td,0,,,,,
player,201010100car,chi,IdonIs20,def_int_long,0,,,,,
player,201010100car,chi,IdonIs20,pass_defended,0,,,,,
player,201010100car,chi,IdonIs20,sacks,3.0,,,,,
player,201010100car,chi,IdonIs20,tackles_combined,7,,,,,
player,201010100car,chi,IdonIs20,tackles_solo,4,,,,,
player,201010100car,chi,IdonIs20,tackles_assists,3,,,,,
player,201010100car,chi,IdonIs20,tackles_loss,1,,,,,
player,201010100car,chi,IdonIs20,qb_hits,2,,,,,
player,201010100car,chi,IdonIs20,fumbles_rec,0,,,,,
player,201010100car,chi,IdonIs20,fumbles_rec_yds,0,,,,,
