game,2010,14,20101213,201012130htx,rav,"Baltimore Ravens",34,htx,"Houston Texans",28
player,201012130htx,rav,SuggTe99,tackles_assists,0,,,,,
player,201012130htx,rav,SuggTe99,tackles_loss,1,,,,,
player,201012130htx,rav,SuggTe99,qb_hits,2,,,,,
player,201012130htx,rav,SuggTe99,fumbles_rec,0,,,,,
player,201012130htx,rav,SuggTe99,fumbles_rec_yds,0,,,,,
player,201012130htx,rav,SuggTe99,fumbles_rec_td,0,,,,,
player,201012130htx,rav,SuggTe99,fumbles_forced,0,,,,,
player,201012130htx,rav,LewiRa00,def_int,0,,,,,
player,201012130htx,rav,LewiRa00,def_int_yds,0,,,,,
player,201012130htx,rav,LewiRa00,def_int_td,0,,,,,
player,201012130htx,rav,LewiRa00,def_int_long,0,,,,,
player,201012130htx,rav,LewiRa00,pass_defended,0,,,,,
player,201012130htx,rav,LewiRa00,sacks,0.0,,,,,
player,201012130htx,rav,LewiRa00,tackles_combined,9,,,,,
player,201012130htx,rav,LewiRa00,tackles_solo,2,,,,,
player,201012130htx,rav,LewiRa00,tackles_assists,7,,,,,
player,201012130htx,rav,LewiRa00,tackles_loss,0,,,,,
player,201012130htx,rav,LewiRa00,qb_hits,0,,,,,
player,201012130htx,rav,LewiRa00,fumbles_rec,0,,,,,
player,201012130htx,rav,LewiRa00,fumbles_rec_yds,0,,,,,
player,201012130htx,rav,LewiRa00,fumbles_rec_td,0,,,,,
player,201012130htx,rav,LewiRa00,fumbles_forced,0,,,,,
player,201012130htx,rav,LandDa21,def_int,0,,,,,
player,201012130htx,rav,LandDa21,def_int_yds,0,,,,,
player,201012130htx,rav,LandDa21,def_int_td,0,,,,,
player,201012130htx,rav,LandDa21,def_int_long,0,,,,,
player,201012130htx,rav,LandDa21,pass_defended,2,,,,,
player,201012130htx,rav,LandDa21,sacks,0.0,,,,,
player,201012130htx,rav,LandDa21,tackles_combined,7,,,,,
player,201012130htx,rav,LandDa21,tackles_solo,6,,,,,
player,201012130htx,rav,LandDa21,tackles_assists,1,,,,,
player,201012130htx,rav,LandDa21,tackles_loss,0,,,,,
player,201012130htx,rav,LandDa21,qb_hits,0,,,,,
player,201012130htx,rav,LandDa21,fumbles_rec,0,,,,,
player,201012130htx,rav,LandDa21,fumbles_rec_yds,0,,,,,
player,201012130htx,rav,LandDa21,fumbles_rec_td,0,,,,,
player,201012130htx,rav,LandDa21,fumbles_forced,1,,,,,
player,201012130htx,rav,ReedEd00,def_int,0,,,,,
player,201012130htx,rav,ReedEd00,def_int_yds,0,,,,,
player,201012130htx,rav,ReedEd00,def_int_td,0,,,,,
player,201012130htx,rav,ReedEd00,def_int_long,0,,,,,
player,201012130htx,rav,ReedEd00,pass_defended,1,,,,,
player,201012130htx,rav,ReedEd00,sacks,0.0,,,,,
player,201012130htx,rav,ReedEd00,tackles_combined,7,,,,,
player,201012130htx,rav,ReedEd00,tackles_solo,5,,,,,
player,201012130htx,rav,ReedEd00,tackles_assists,2,,,,,
player,201012130htx,rav,ReedEd00,tackles_loss,0,,,,,
player,201012130htx,rav,ReedEd00,qb_hits,0,,,,,
player,201012130htx,rav,ReedEd00,fumbles_rec,0,,,,,
player,201012130htx,rav,ReedEd00,fumbles_rec_yds,0,,,,,
player,201012130htx,rav,ReedEd00,fumbles_rec_td,0,,,,,
player,201012130htx,rav,ReedEd00,fumbles_forced,0,,,,,
player,201012130htx,rav,McClJa01,def_int,0,,,,,
player,201012130htx,rav,McClJa01,def_int_yds,0,,,,,
player,201012130htx,rav,McClJa01,def_int_td,0,,,,,
player,201012130htx,rav,McClJa01,def_int_long,0,,,,,
player,201012130htx,rav,McClJa01,pass_defended,0,,,,,
player,201012130htx,rav,McClJa01,sacks,0.0,,,,,
player,201012130htx,rav,McClJa01,tackles_combined,6,,,,,
player,201012130htx,rav,McClJa01,tackles_solo,5,,,,,
player,201012130htx,rav,McClJa01,tackles_assists,1,,,,,
player,201012130htx,rav,McClJa01,tackles_loss,0,,,,,
player,201012130htx,rav,McClJa01,qb_hits,0,,,,,
player,201012130htx,rav,McClJa01,fumbles_rec,0,,,,,
player,201012130htx,rav,McClJa01,fumbles_rec_yds,0,,,,,
player,201012130htx,rav,McClJa01,fumbles_rec_td,0,,,,,
player,201012130htx,rav,McClJa01,fumbles_forced,0,,,,,
player,201012130htx,rav,WebbLa99,def_int,0,,,,,
player,201012130htx,rav,WebbLa99,def_int_yds,0,,,,,
player,201012130htx,rav,WebbLa99,def_int_td,0,,,,,
player,201012130htx,rav,WebbLa99,def_int_long,0,,,,,
player,201012130htx,rav,WebbLa99,pass_defended,2,,,,,
player,201012130htx,rav,WebbLa99,sacks,0.0,,,,,
player,201012130htx,rav,WebbLa99,tackles_combined,6,,,,,
player,201012130htx,rav,WebbLa99,tackles_solo,6,,,,,
player,201012130htx,rav,WebbLa99,tackles_assists,0,,,,,
player,201012130htx,rav,WebbLa99,tackles_loss,1,,,,,
player,201012130htx,rav,WebbLa99,qb_hits,1,,,,,
player,201012130htx,rav,WebbLa99,fumbles_rec,0,,,,,
player,201012130htx,rav,WebbLa99,fumbles_rec_yds,0,,,,,
player,201012130htx,rav,WebbLa99,fumbles_rec_td,0,,,,,
player,201012130htx,rav,WebbLa99,fumbles_forced,0,,,,,
player,201012130htx,rav,JohnJa23,def_int,0,,,,,
player,201012130htx,rav,JohnJa23,def_int_yds,0,,,,,
player,201012130htx,rav,JohnJa23,def_int_td,0,,,,,
player,201012130htx,rav,JohnJa23,def_int_long,0,,,,,
player,201012130htx,rav,JohnJa23,pass_defended,0,,,,,
player,201012130htx,rav,JohnJa23,sacks,0.0,,,,,
player,201012130htx,rav,JohnJa23,tackles_combined,3,,,,,
player,201012130htx,rav,JohnJa23,tackles_solo,3,,,,,
player,201012130htx,rav,JohnJa23,tackles_assists,0,,,,,
player,201012130htx,rav,JohnJa23,tackles_loss,0,,,,,
player,201012130htx,rav,JohnJa23,qb_hits,0,,,,,
player,201012130htx,rav,JohnJa23,fumbles_rec,0,,,,,
player,201012130htx,rav,JohnJa23,fumbles_rec_yds,0,,,,,
player,201012130htx,rav,JohnJa23,fumbles_rec_td,0,,,,,
player,201012130htx,rav,JohnJa23,fumbles_forced,0,,,,,
player,201012130htx,rav,NgatHa20,def_int,0,,,,,
player,201012130htx,rav,NgatHa20,def_int_yds,0,,,,,
player,201012130htx,rav,NgatHa20,def_int_td,0,,,,,
player,201012130htx,rav,NgatHa20,def_int_long,0,,,,,
player,201012130htx,rav,NgatHa20,pass_defended,1,,,,,
player,201012130htx,rav,NgatHa20,sacks,0.0,,,,,
player,201012130htx,rav,NgatHa20,tackles_combined,3,,,,,
player,201012130htx,rav,NgatHa20,tackles_solo,3,,,,,
player,201012130htx,rav,NgatHa20,tackles_assists,0,,,,,
player,201012130htx,rav,NgatHa20,tackles_loss,0,,,,,
player,201012130htx,rav,NgatHa20,qb_hits,1,,,,,
player,201012130htx,rav,NgatHa20,fumbles_rec,0,,,,,
player,201012130htx,rav,NgatHa20,fumbles_rec_yds,0,,,,,
player,201012130htx,rav,NgatHa20,fumbles_rec_td,0,,,,,
player,201012130htx,rav,NgatHa20,fumbles_forced,0,,,,,
player,201012130htx,rav,GoodTa99,def_int,0,,,,,
player,201012130htx,rav,GoodTa99,def_int_yds,0,,,,,
player,201012130htx,rav,GoodTa99,def_int_td,0,,,,,
player,201012130htx,rav,GoodTa99,def_int_long,0,,,,,
player,201012130htx,rav,GoodTa99,pass_defended,0,,,,,
player,201012130htx,rav,GoodTa99,sacks,0.0,,,,,
player,201012130htx,rav,GoodTa99,tackles_combined,2,,,,,
player,201012130htx,rav,GoodTa99,tackles_solo,2,,,,,
player,201012130htx,rav,GoodTa99,tackles_assists,0,,,,,
player,201012130htx,rav,GoodTa99,tackles_loss,1,,,,,
player,201012130htx,rav,GoodTa99,qb_hits,0,,,,,
player,201012130htx,rav,GoodTa99,fumbles_rec,0,,,,,
player,201012130htx,rav,GoodTa99,fumbles_rec_yds,0,,,,,
player,201012130htx,rav,GoodTa99,fumbles_rec_td,0,,,,,
player,201012130htx,rav,GoodTa99,fumbles_forced,0,,,,,
player,201012130htx,rav,NakaHa99,def_int,0,,,,,
player,201012130htx,rav,NakaHa99,def_int_yds,0,,,,,
player,201012130htx,rav,NakaHa99,def_int_td,0,,,,,
player,201012130htx,rav,NakaHa99,def_int_long,0,,,,,
player,201012130htx,rav,NakaHa99,pass_defended,0,,,,,
player,201012130htx,rav,NakaHa99,sacks,0.0,,,,,
player,201012130htx,rav,NakaHa99,tackles_combined,2,,,,,
player,201012130htx,rav,NakaHa99,tackles_solo,2,,,,,
player,201012130htx,rav,NakaHa99,tackles_assists,0,,,,,
player,201012130htx,rav,NakaHa99,tackles_loss,0,,,,,
player,201012130htx,rav,NakaHa99,qb_hits,0,,,,,
player,201012130htx,rav,NakaHa99,fumbles_rec,0,,,,,
player,201012130htx,rav,NakaHa99,fumbles_rec_yds,0,,,,,
player,201012130htx,rav,NakaHa99,fumbles_rec_td,0,,,,,
player,201012130htx,rav,NakaHa99,fumbles_forced,0,,,,,
player,201012130htx,rav,ReedDa00,def_int,0,,,,,
player,201012130htx,rav,ReedDa00,def_int_yds,0,,,,,
player,201012130htx,rav,ReedDa00,def_int_td,0,,,,,
player,201012130htx,rav,ReedDa00,def_int_long,0,,,,,
player,201012130htx,rav,ReedDa00,pass_defended,0,,,,,
player,201012130htx,rav,ReedDa00,sacks,0.0,,,,,
player,201012130htx,rav,ReedDa00,tackles_combined,2,,,,,
player,201012130htx,rav,ReedDa00,tackles_solo,2,,,,,
player,201012130htx,rav,ReedDa00,tackles_assists,0,,,,,
player,201012130htx,rav,ReedDa00,tackles_loss,0,,,,,
player,201012130htx,rav,ReedDa00,qb_hits,0,,,,,
player,201012130htx,rav,ReedDa00,fumbles_rec,0,,,,,
player,201012130htx,rav,ReedDa00,fumbles_rec_yds,0,,,,,
player,201012130htx,rav,ReedDa00,fumbles_rec_td,0,,,,,
player,201012130htx,rav,ReedDa00,fumbles_forced,0,,,,,
player,201012130htx,rav,AyanBr99,def_int,0,,,,,
player,201012130htx,rav,AyanBr99,def_int_yds,0,,,,,
player,201012130htx,rav,AyanBr99,def_int_td,0,,,,,
player,201012130htx,rav,AyanBr99,def_int_long,0,,,,,
player,201012130htx,rav,AyanBr99,pass_defended,0,,,,,
player,201012130htx,rav,AyanBr99,sacks,0.0,,,,,
player,201012130htx,rav,AyanBr99,tackles_combined,1,,,,,
player,201012130htx,rav,AyanBr99,tackles_solo,0,,,,,
player,201012130htx,rav,AyanBr99,tackles_assists,1,,,,,
player,201012130htx,rav,AyanBr99,tackles_loss,0,,,,,
player,201012130htx,rav,AyanBr99,qb_hits,0,,,,,
player,201012130htx,rav,AyanBr99,fumbles_rec,0,,,,,
player,201012130htx,rav,AyanBr99,fumbles_rec_yds,0,,,,,
player,201012130htx,rav,AyanBr99,fumbles_rec_td,0,,,,,
player,201012130htx,rav,AyanBr99,fumbles_forced,0,,,,,
player,201012130htx,rav,CodyTe99,def_int,0,,,,,
player,201012130htx,rav,CodyTe99,def_int_yds,0,,,,,
player,201012130htx,rav,CodyTe99,def_int_td,0,,,,,
player,201012130htx,rav,CodyTe99,def_int_long,0,,,,,
player,201012130htx,rav,CodyTe99,pass_defended,0,,,,,
player,201012130htx,rav,CodyTe99,sacks,0.0,,,,,
player,201012130htx,rav,CodyTe99,tackles_combined,1,,,,,
player,201012130htx,rav,CodyTe99,tackles_solo,0,,,,,
player,201012130htx,rav,CodyTe99,tackles_assists,1,,,,,
player,201012130htx,rav,CodyTe99,tackles_loss,0,,,,,
player,201012130htx,rav,CodyTe99,qb_hits,0,,,,,
player,201012130htx,rav,CodyTe99,fumbles_rec,0,,,,,
player,201012130htx,rav,CodyTe99,fumbles_rec_yds,0,,,,,
player,201012130htx,rav,CodyTe99,fumbles_rec_td,0,,,,,
player,201012130htx,rav,CodyTe99,fumbles_forced,0,,,,,
player,201012130htx,rav,SmitMa01,def_int,0,,,,,
player,201012130htx,rav,SmitMa01,def_int_yds,0,,,,,
player,201012130htx,rav,SmitMa01,def_int_td,0,,,,,
player,201012130htx,rav,SmitMa01,def_int_long,0,,,,,
player,201012130htx,rav,SmitMa01,pass_defended,0,,,,,
player,201012130htx,rav,SmitMa01,sacks,0.0,,,,,
player,201012130htx,rav,SmitMa01,tackles_combined,1,,,,,
player,201012130htx,rav,SmitMa01,tackles_solo,1,,,,,
player,201012130htx,rav,SmitMa01,tackles_assists,0,,,,,
player,201012130htx,rav,SmitMa01,tackles_loss,0,,,,,
player,201012130htx,rav,SmitMa01,qb_hits,0,,,,,
player,201012130htx,rav,SmitMa01,fumbles_rec,0,,,,,
player,201012130htx,rav,SmitMa01,fumbles_rec_yds,0,,,,,
player,201012130htx,rav,SmitMa01,fumbles_rec_td,0,,,,,
player,201012130htx,rav,SmitMa01,fumbles_forced,0,,,,,
player,201012130htx,rav,StalDo00,def_int,0,,,,,
player,201012130htx,rav,StalDo00,def_int_yds,0,,,,,
player,201012130htx,rav,StalDo00,def_int_td,0,,,,,
player,201012130htx,rav,StalDo00,def_int_long,0,,,,,
player,201012130htx,rav,StalDo00,pass_defended,0,,,,,
player,201012130htx,rav,StalDo00,sacks,0.0,,,,,
player,201012130htx,rav,StalDo00,tackles_combined,1,,,,,
player,201012130htx,rav,StalDo00,tackles_solo,1,,,,,
player,201012130htx,rav,StalDo00,tackles_assists,0,,,,,
player,201012130htx,rav,StalDo00,tackles_loss,0,,,,,
player,201012130htx,rav,StalDo00,qb_hits,0,,,,,
player,201012130htx,rav,StalDo00,fumbles_rec,0,,,,,
player,201012130htx,rav,StalDo00,fumbles_rec_yds,0,,,,,
player,201012130htx,rav,StalDo00,fumbles_rec_td,0,,,,,
player,201012130htx,rav,StalDo00,fumbles_forced,0,,,,,
player,201012130htx,rav,OherMi20,def_int,0,,,,,
player,201012130htx,rav,OherMi20,def_int_yds,0,,,,,
player,201012130htx,rav,OherMi20,def_int_td,0,,,,,
player,201012130htx,rav,OherMi20,def_int_long,0,,,,,
player,201012130htx,rav,OherMi20,pass_defended,0,,,,,
player,201012130htx,rav,OherMi20,sacks,0.0,,,,,
player,201012130htx,rav,OherMi20,tackles_combined,0,,,,,
player,201012130htx,rav,OherMi20,tackles_solo,0,,,,,
player,201012130htx,rav,OherMi20,tackles_assists,0,,,,,
player,201012130htx,rav,OherMi20,tackles_loss,,,,,,
player,201012130htx,rav,OherMi20,qb_hits,,,,,,
player,201012130htx,rav,OherMi20,fumbles_rec,1,,,,,
player,201012130htx,rav,OherMi20,fumbles_rec_yds,0,,,,,
player,201012130htx,rav,OherMi20,fumbles_rec_td,0,,,,,
player,201012130htx,rav,OherMi20,fumbles_forced,0,,,,,
player,201012130htx,htx,CushBr99,def_int,0,,,,,
player,201012130htx,htx,CushBr99,def_int_yds,0,,,,,
player,201012130htx,htx,CushBr99,def_int_td,0,,,,,
player,201012130htx,htx,CushBr99,def_int_long,0,,,,,
player,201012130htx,htx,CushBr99,pass_defended,0,,,,,
player,201012130htx,htx,CushBr99,sacks,1.5,,,,,
player,201012130htx,htx,CushBr99,tackles_combined,10,,,,,
player,201012130htx,htx,CushBr99,tackles_solo,6,,,,,
player,201012130htx,htx,CushBr99,tackles_assists,4,,,,,
player,201012130htx,htx,CushBr99,tackles_loss,3,,,,,
player,201012130htx,htx,CushBr99,qb_hits,3,,,,,
player,201012130htx,htx,CushBr99,fumbles_rec,0,,,,,
player,201012130htx,htx,CushBr99,fumbles_rec_yds,0,,,,,
player,201012130htx,htx,CushBr99,fumbles_rec_td,0,,,,,
player,201012130htx,htx,CushBr99,fumbles_forced,0,,,,,
player,201012130htx,htx,PollBe20,def_int,0,,,,,
player,201012130htx,htx,PollBe20,def_int_yds,0,,,,,
player,201012130htx,htx,PollBe20,def_int_td,0,,,,,
player,201012130htx,htx,PollBe20,def_int_long,0,,,,,
player,201012130htx,htx,PollBe20,pass_defended,1,,,,,
player,201012130htx,htx,PollBe20,sacks,1.5,,,,,
player,201012130htx,htx,PollBe20,tackles_combined,8,,,,,
player,201012130htx,htx,PollBe20,tackles_solo,4,,,,,
player,201012130htx,htx,PollBe20,tackles_assists,4,,,,,
player,201012130htx,htx,PollBe20,tackles_loss,1,,,,,
player,201012130htx,htx,PollBe20,qb_hits,2,,,,,
player,201012130htx,htx,PollBe20,fumbles_rec,0,,,,,
player,201012130htx,htx,PollBe20,fumbles_rec_yds,0,,,,,
player,201012130htx,htx,PollBe20,fumbles_rec_td,0,,,,,
player,201012130htx,htx,PollBe20,fumbles_forced,1,,,,,
player,201012130htx,htx,SharDa01,def_int,0,,,,,
player,201012130htx,htx,SharDa01,def_int_yds,0,,,,,
player,201012130htx,htx,SharDa01,def_int_td,0,,,,,
player,201012130htx,htx,SharDa01,def_int_long,0,,,,,
player,201012130htx,htx,SharDa01,pass_defended,0,,,,,
player,201012130htx,htx,SharDa01,sacks,1.0,,,,,
player,201012130htx,htx,SharDa01,tackles_combined,6,,,,,
player,201012130htx,htx,SharDa01,tackles_solo,3,,,,,
player,201012130htx,htx,SharDa01,tackles_assists,3,,,,,
player,201012130htx,htx,SharDa01,tackles_loss,1,,,,,
player,201012130htx,htx,SharDa01,qb_hits,1,,,,,
player,201012130htx,htx,SharDa01,fumbles_rec,0,,,,,
player,201012130htx,htx,SharDa01,fumbles_rec_yds,0,,,,,
player,201012130htx,htx,SharDa01,fumbles_rec_td,0,,,,,
player,201012130htx,htx,SharDa01,fumbles_forced,0,,,,,
player,201012130htx,htx,AndeMa21,def_int,0,,,,,
player,201012130htx,htx,AndeMa21,def_int_yds,0,,,,,
player,201012130htx,htx,AndeMa21,def_int_td,0,,,,,
player,201012130htx,htx,AndeMa21,def_int_long,0,,,,,
player,201012130htx,htx,AndeMa21,pass_defended,0,,,,,
player,201012130htx,htx,AndeMa21,sacks,1.0,,,,,
player,201012130htx,htx,AndeMa21,tackles_combined,3,,,,,
player,201012130htx,htx,AndeMa21,tackles_solo,2,,,,,
player,201012130htx,htx,AndeMa21,tackles_assists,1,,,,,
player,201012130htx,htx,AndeMa21,tackles_loss,1,,,,,
player,201012130htx,htx,AndeMa21,qb_hits,2,,,,,
player,201012130htx,htx,AndeMa21,fumbles_rec,0,,,,,
player,201012130htx,htx,AndeMa21,fumbles_rec_yds,0,,,,,
player,201012130htx,htx,AndeMa21,fumbles_rec_td,0,,,,,
player,201012130htx,htx,AndeMa21,fumbles_forced,0,,,,,
player,201012130htx,htx,BentKe20,def_int,0,,,,,
player,201012130htx,htx,BentKe20,def_int_yds,0,,,,,
player,201012130htx,htx,BentKe20,def_int_td,0,,,,,
player,201012130htx,htx,BentKe20,def_int_long,0,,,,,
player,201012130htx,htx,BentKe20,pass_defended,0,,,,,
player,201012130htx,htx,BentKe20,sacks,0.0,,,,,
player,201012130htx,htx,BentKe20,tackles_combined,11,,,,,
player,201012130htx,htx,BentKe20,tackles_solo,6,,,,,
player,201012130htx,htx,BentKe20,tackles_assists,5,,,,,
player,201012130htx,htx,BentKe20,tackles_loss,0,,,,,
player,201012130htx,htx,BentKe20,qb_hits,0,,,,,
player,201012130htx,htx,BentKe20,fumbles_rec,0,,,,,
player,201012130htx,htx,BentKe20,fumbles_rec_yds,0,,,,,
player,201012130htx,htx,BentKe20,fumbles_rec_td,0,,,,,
player,201012130htx,htx,BentKe20,fumbles_forced,0,,,,,
player,201012130htx,htx,JackKa99,def_int,0,,,,,
player,201012130htx,htx,JackKa99,def_int_yds,0,,,,,
player,201012130htx,htx,JackKa99,def_int_td,0,,,,,
player,201012130htx,htx,JackKa99,def_int_long,0,,,,,
player,201012130htx,htx,JackKa99,pass_defended,0,,,,,
player,201012130htx,htx,JackKa99,sacks,0.0,,,,,
player,201012130htx,htx,JackKa99,tackles_combined,7,,,,,
player,201012130htx,htx,JackKa99,tackles_solo,6,,,,,
player,201012130htx,htx,JackKa99,tackles_assists,1,,,,,
player,201012130htx,htx,JackKa99,tackles_loss,0,,,,,
player,201012130htx,htx,JackKa99,qb_hits,0,,,,,
player,201012130htx,htx,JackKa99,fumbles_rec,0,,,,,
player,201012130htx,htx,JackKa99,fumbles_rec_yds,0,,,,,
player,201012130htx,htx,JackKa99,fumbles_rec_td,0,,,,,
player,201012130htx,htx,JackKa99,fumbles_forced,0,,,,,
player,201012130htx,htx,DileZa99,def_int,0,,,,,
player,201012130htx,htx,DileZa99,def_int_yds,0,,,,,
player,201012130htx,htx,DileZa99,def_int_td,0,,,,,
player,201012130htx,htx,DileZa99,def_int_long,0,,,,,
player,201012130htx,htx,DileZa99,pass_defended,0,,,,,
player,201012130htx,htx,DileZa99,sacks,0.0,,,,,
player,201012130htx,htx,DileZa99,tackles_combined,4,,,,,
player,201012130htx,htx,DileZa99,tackles_solo,3,,,,,
player,201012130htx,htx,DileZa99,tackles_assists,1,,,,,
player,201012130htx,htx,DileZa99,tackles_loss,1,,,,,
player,201012130htx,htx,DileZa99,qb_hits,0,,,,,
player,201012130htx,htx,DileZa99,fumbles_rec,0,,,,,
player,201012130htx,htx,DileZa99,fumbles_rec_yds,0,,,,,
player,201012130htx,htx,DileZa99,fumbles_rec_td,0,,,,,
player,201012130htx,htx,DileZa99,fumbles_forced,0,,,,,
player,201012130htx,htx,LewiDa20,def_int,0,,,,,
player,201012130htx,htx,LewiDa20,def_int_yds,0,,,,,
player,201012130htx,htx,LewiDa20,def_int_td,0,,,,,
player,201012130htx,htx,LewiDa20,def_int_long,0,,,,,
player,201012130htx,htx,LewiDa20,pass_defended,0,,,,,
player,201012130htx,htx,LewiDa20,sacks,0.0,,,,,
player,201012130htx,htx,LewiDa20,tackles_combined,4,,,,,
player,201012130htx,htx,LewiDa20,tackles_solo,2,,,,,
player,201012130htx,htx,LewiDa20,tackles_assists,2,,,,,
player,201012130htx,htx,LewiDa20,tackles_loss,0,,,,,
player,201012130htx,htx,LewiDa20,qb_hits,0,,,,,
player,201012130htx,htx,LewiDa20,fumbles_rec,0,,,,,
player,201012130htx,htx,LewiDa20,fumbles_rec_yds,0,,,,,
player,201012130htx,htx,LewiDa20,fumbles_rec_td,0,,,,,
player,201012130htx,htx,LewiDa20,fumbles_forced,0,,,,,
player,201012130htx,htx,MitcEa99,def_int,0,,,,,
player,201012130htx,htx,MitcEa99,def_int_yds,0,,,,,
player,201012130htx,htx,MitcEa99,def_int_td,0,,,,,
player,201012130htx,htx,MitcEa99,def_int_long,0,,,,,
player,201012130htx,htx,MitcEa99,pass_defended,0,,,,,
player,201012130htx,htx,MitcEa99,sacks,0.0,,,,,
player,201012130htx,htx,MitcEa99,tackles_combined,4,,,,,
player,201012130htx,htx,MitcEa99,tackles_solo,3,,,,,
player,201012130htx,htx,MitcEa99,tackles_assists,1,,,,,
player,201012130htx,htx,MitcEa99,tackles_loss,0,,,,,
player,201012130htx,htx,MitcEa99,qb_hits,0,,,,,
player,201012130htx,htx,MitcEa99,fumbles_rec,0,,,,,
player,201012130htx,htx,MitcEa99,fumbles_rec_yds,0,,,,,
player,201012130htx,htx,MitcEa99,fumbles_rec_td,0,,,,,
player,201012130htx,htx,MitcEa99,fumbles_forced,0,,,,,
player,201012130htx,htx,QuinGl99,def_int,0,,,,,
player,201012130htx,htx,QuinGl99,def_int_yds,0,,,,,
player,201012130htx,htx,QuinGl99,def_int_td,0,,,,,
player,201012130htx,htx,QuinGl99,def_int_long,0,,,,,
player,201012130htx,htx,QuinGl99,pass_defended,2,,,,,
player,201012130htx,htx,QuinGl99,sacks,0.0,,,,,
player,201012130htx,htx,QuinGl99,tackles_combined,4,,,,,
player,201012130htx,htx,QuinGl99,tackles_solo,3,,,,,
player,201012130htx,htx,QuinGl99,tackles_assists,1,,,,,
player,201012130htx,htx,QuinGl99,tackles_loss,0,,,,,
player,201012130htx,htx,QuinGl99,qb_hits,0,,,,,
player,201012130htx,htx,QuinGl99,fumbles_rec,0,,,,,
player,201012130htx,htx,QuinGl99,fumbles_rec_yds,0,,,,,
player,201012130htx,htx,QuinGl99,fumbles_rec_td,0,,,,,
player,201012130htx,htx,QuinGl99,fumbles_forced,0,,,,,
player,201012130htx,htx,JamiTi99,def_int,0,,,,,
player,201012130htx,htx,JamiTi99,def_int_yds,0,,,,,
player,201012130htx,htx,JamiTi99,def_int_td,0,,,,,
player,201012130htx,htx,JamiTi99,def_int_long,0,,,,,
player,201012130htx,htx,JamiTi99,pass_defended,0,,,,,
player,201012130htx,htx,JamiTi99,sacks,0.0,,,,,
player,201012130htx,htx,JamiTi99,tackles_combined,3,,,,,
player,201012130htx,htx,JamiTi99,tackles_solo,2,,,,,
player,201012130htx,htx,JamiTi99,tackles_assists,1,,,,,
player,201012130htx,htx,JamiTi99,tackles_loss,1,,,,,
player,201012130htx,htx,JamiTi99,qb_hits,0,,,,,
player,201012130htx,htx,JamiTi99,fumbles_rec,0,,,,,
player,201012130htx,htx,JamiTi99,fumbles_rec_yds,0,,,,,
player,201012130htx,htx,JamiTi99,fumbles_rec_td,0,,,,,
player,201012130htx,htx,JamiTi99,fumbles_forced,0,,,,,
player,201012130htx,htx,McMaSh99,def_int,0,,,,,
player,201012130htx,htx,McMaSh99,def_int_yds,0,,,,,
player,201012130htx,htx,McMaSh99,def_int_td,0,,,,,
player,201012130htx,htx,McMaSh99,def_int_long,0,,,,,
player,201012130htx,htx,McMaSh99,pass_defended,0,,,,,
player,201012130htx,htx,McMaSh99,sacks,0.0,,,,,
player,201012130htx,htx,McMaSh99,tackles_combined,3,,,,,
player,201012130htx,htx,McMaSh99,tackles_solo,1,,,,,
player,201012130htx,htx,McMaSh99,tackles_assists,2,,,,,
player,201012130htx,htx,McMaSh99,tackles_loss,0,,,,,
player,201012130htx,htx,McMaSh99,qb_hits,0,,,,,
player,201012130htx,htx,McMaSh99,fumbles_rec,0,,,,,
player,201012130htx,htx,McMaSh99,fumbles_rec_yds,0,,,,,
player,201012130htx,htx,McMaSh99,fumbles_rec_td,0,,,,,
player,201012130htx,htx,McMaSh99,fumbles_forced,0,,,,,
player,201012130htx,htx,AlleJa23,def_int,0,,,,,
player,201012130htx,htx,AlleJa23,def_int_yds,0,,,,,
player,201012130htx,htx,AlleJa23,def_int_td,0,,,,,
player,201012130htx,htx,AlleJa23,def_int_long,0,,,,,
player,201012130htx,htx,AlleJa23,pass_defended,0,,,,,
player,201012130htx,htx,AlleJa23,sacks,0.0,,,,,
player,201012130htx,htx,AlleJa23,tackles_combined,2,,,,,
player,201012130htx,htx,AlleJa23,tackles_solo,1,,,,,
player,201012130htx,htx,AlleJa23,tackles_assists,1,,,,,
player,201012130htx,htx,AlleJa23,tackles_loss,0,,,,,
player,201012130htx,htx,AlleJa23,qb_hits,0,,,,,
player,201012130htx,htx,AlleJa23,fumbles_rec,0,,,,,
player,201012130htx,htx,AlleJa23,fumbles_rec_yds,0,,,,,
player,201012130htx,htx,AlleJa23,fumbles_rec_td,0,,,,,
player,201012130htx,htx,AlleJa23,fumbles_forced,0,,,,,
player,201012130htx,htx,CaseJa00,def_int,0,,,,,
player,201012130htx,htx,CaseJa00,def_int_yds,0,,,,,
player,201012130htx,htx,CaseJa00,def_int_td,0,,,,,
player,201012130htx,htx,CaseJa00,def_int_long,0,,,,,
player,201012130htx,htx,CaseJa00,pass_defended,0,,,,,
player,201012130htx,htx,CaseJa00,sacks,0.0,,,,,
player,201012130htx,htx,CaseJa00,tackles_combined,2,,,,,
player,201012130htx,htx,CaseJa00,tackles_solo,1,,,,,
player,201012130htx,htx,CaseJa00,tackles_assists,1,,,,,
player,201012130htx,htx,CaseJa00,tackles_loss,0,,,,,
player,201012130htx,htx,CaseJa00,qb_hits,0,,,,,
player,201012130htx,htx,CaseJa00,fumbles_rec,0,,,,,
