game,2010,1,20100912,201009120htx,clt,"Indianapolis Colts",24,htx,"Houston Texans",34
player,201009120htx,clt,AddaJo00,rec,6,,,,,
player,201009120htx,clt,AddaJo00,rec_yds,29,,,,,
player,201009120htx,clt,AddaJo00,rec_td,0,,,,,
player,201009120htx,clt,AddaJo00,rec_long,8,,,,,
player,201009120htx,clt,AddaJo00,fumbles,0,,,,,
player,201009120htx,clt,AddaJo00,fumbles_lost,,,,,,
player,201009120htx,clt,CollAu00,pass_cmp,0,,,,,
player,201009120htx,clt,CollAu00,pass_att,0,,,,,
player,201009120htx,clt,CollAu00,pass_yds,0,,,,,
player,201009120htx,clt,CollAu00,pass_td,0,,,,,
player,201009120htx,clt,CollAu00,pass_int,0,,,,,
player,201009120htx,clt,CollAu00,pass_sacked,,,,,,
player,201009120htx,clt,CollAu00,pass_sacked_yds,,,,,,
player,201009120htx,clt,CollAu00,pass_long,0,,,,,
player,201009120htx,clt,CollAu00,pass_rating,,,,,,
player,201009120htx,clt,CollAu00,rush_att,0,,,,,
player,201009120htx,clt,CollAu00,rush_yds,0,,,,,
player,201009120htx,clt,CollAu00,rush_td,0,,,,,
player,201009120htx,clt,CollAu00,rush_long,0,,,,,
player,201009120htx,clt,CollAu00,targets,12,,,,,
player,201009120htx,clt,CollAu00,rec,11,,,,,
player,201009120htx,clt,CollAu00,rec_yds,163,,,,,
player,201009120htx,clt,CollAu00,rec_td,1,,,,,
player,201009120htx,clt,CollAu00,rec_long,73,,,,,
player,201009120htx,clt,CollAu00,fumbles,1,,,,,
player,201009120htx,clt,CollAu00,fumbles_lost,1,,,,,
player,201009120htx,clt,WaynRe00,pass_cmp,0,,,,,
player,201009120htx,clt,WaynRe00,pass_att,0,,,,,
player,201009120htx,clt,WaynRe00,pass_yds,0,,,,,
player,201009120htx,clt,WaynRe00,pass_td,0,,,,,
player,201009120htx,clt,WaynRe00,pass_int,0,,,,,
player,201009120htx,clt,WaynRe00,pass_sacked,,,,,,
player,201009120htx,clt,WaynRe00,pass_sacked_yds,,,,,,
player,201009120htx,clt,WaynRe00,pass_long,0,,,,,
player,201009120htx,clt,WaynRe00,pass_rating,,,,,,
player,201009120htx,clt,WaynRe00,rush_att,0,,,,,
player,201009120htx,clt,WaynRe00,rush_yds,0,,,,,
player,201009120htx,clt,WaynRe00,rush_td,0,,,,,
player,201009120htx,clt,WaynRe00,rush_long,0,,,,,
player,201009120htx,clt,WaynRe00,targets,10,,,,,
player,201009120htx,clt,WaynRe00,rec,7,,,,,
player,201009120htx,clt,WaynRe00,rec_yds,99,,,,,
player,201009120htx,clt,WaynRe00,rec_td,1,,,,,
player,201009120htx,clt,WaynRe00,rec_long,22,,,,,
player,201009120htx,clt,WaynRe00,fumbles,0,,,,,
player,201009120htx,clt,WaynRe00,fumbles_lost,,,,,,
player,201009120htx,clt,ClarDa00,pass_cmp,0,,,,,
player,201009120htx,clt,ClarDa00,pass_att,0,,,,,
player,201009120htx,clt,ClarDa00,pass_yds,0,,,,,
player,201009120htx,clt,ClarDa00,pass_td,0,,,,,
player,201009120htx,clt,ClarDa00,pass_int,0,,,,,
player,201009120htx,clt,ClarDa00,pass_sacked,,,,,,
player,201009120htx,clt,ClarDa00,pass_sacked_yds,,,,,,
player,201009120htx,clt,ClarDa00,pass_long,0,,,,,
player,201009120htx,clt,ClarDa00,pass_rating,,,,,,
player,201009120htx,clt,ClarDa00,rush_att,0,,,,,
player,201009120htx,clt,ClarDa00,rush_yds,0,,,,,
player,201009120htx,clt,ClarDa00,rush_td,0,,,,,
player,201009120htx,clt,ClarDa00,rush_long,0,,,,,
player,201009120htx,clt,ClarDa00,targets,13,,,,,
player,201009120htx,clt,ClarDa00,rec,11,,,,,
player,201009120htx,clt,ClarDa00,rec_yds,80,,,,,
player,201009120htx,clt,ClarDa00,rec_td,1,,,,,
player,201009120htx,clt,ClarDa00,rec_long,10,,,,,
player,201009120htx,clt,ClarDa00,fumbles,0,,,,,
player,201009120htx,clt,ClarDa00,fumbles_lost,,,,,,
player,201009120htx,clt,GarcPi00,pass_cmp,0,,,,,
player,201009120htx,clt,GarcPi00,pass_att,0,,,,,
player,201009120htx,clt,GarcPi00,pass_yds,0,,,,,
player,201009120htx,clt,GarcPi00,pass_td,0,,,,,
player,201009120htx,clt,GarcPi00,pass_int,0,,,,,
player,201009120htx,clt,GarcPi00,pass_sacked,,,,,,
player,201009120htx,clt,GarcPi00,pass_sacked_yds,,,,,,
player,201009120htx,clt,GarcPi00,pass_long,0,,,,,
player,201009120htx,clt,GarcPi00,pass_rating,,,,,,
player,201009120htx,clt,GarcPi00,rush_att,0,,,,,
player,201009120htx,clt,GarcPi00,rush_yds,0,,,,,
player,201009120htx,clt,GarcPi00,rush_td,0,,,,,
player,201009120htx,clt,GarcPi00,rush_long,0,,,,,
player,201009120htx,clt,GarcPi00,targets,10,,,,,
player,201009120htx,clt,GarcPi00,rec,3,,,,,
player,201009120htx,clt,GarcPi00,rec_yds,43,,,,,
player,201009120htx,clt,GarcPi00,rec_td,0,,,,,
player,201009120htx,clt,GarcPi00,rec_long,26,,,,,
player,201009120htx,clt,GarcPi00,fumbles,0,,,,,
player,201009120htx,clt,GarcPi00,fumbles_lost,,,,,,
player,201009120htx,clt,GonzAn00,pass_cmp,0,,,,,
player,201009120htx,clt,GonzAn00,pass_att,0,,,,,
player,201009120htx,clt,GonzAn00,pass_yds,0,,,,,
player,201009120htx,clt,GonzAn00,pass_td,0,,,,,
player,201009120htx,clt,GonzAn00,pass_int,0,,,,,
player,201009120htx,clt,GonzAn00,pass_sacked,,,,,,
player,201009120htx,clt,GonzAn00,pass_sacked_yds,,,,,,
player,201009120htx,clt,GonzAn00,pass_long,0,,,,,
player,201009120htx,clt,GonzAn00,pass_rating,,,,,,
player,201009120htx,clt,GonzAn00,rush_att,0,,,,,
player,201009120htx,clt,GonzAn00,rush_yds,0,,,,,
player,201009120htx,clt,GonzAn00,rush_td,0,,,,,
player,201009120htx,clt,GonzAn00,rush_long,0,,,,,
player,201009120htx,clt,GonzAn00,targets,3,,,,,
player,201009120htx,clt,GonzAn00,rec,1,,,,,
player,201009120htx,clt,GonzAn00,rec_yds,12,,,,,
player,201009120htx,clt,GonzAn00,rec_td,0,,,,,
player,201009120htx,clt,GonzAn00,rec_long,12,,,,,
player,201009120htx,clt,GonzAn00,fumbles,0,,,,,
player,201009120htx,clt,GonzAn00,fumbles_lost,,,,,,
player,201009120htx,clt,BrowDo00,pass_cmp,0,,,,,
player,201009120htx,clt,BrowDo00,pass_att,0,,,,,
player,201009120htx,clt,BrowDo00,pass_yds,0,,,,,
player,201009120htx,clt,BrowDo00,pass_td,0,,,,,
player,201009120htx,clt,BrowDo00,pass_int,0,,,,,
player,201009120htx,clt,BrowDo00,pass_sacked,,,,,,
player,201009120htx,clt,BrowDo00,pass_sacked_yds,,,,,,
player,201009120htx,clt,BrowDo00,pass_long,0,,,,,
player,201009120htx,clt,BrowDo00,pass_rating,,,,,,
player,201009120htx,clt,BrowDo00,rush_att,0,,,,,
player,201009120htx,clt,BrowDo00,rush_yds,0,,,,,
player,201009120htx,clt,BrowDo00,rush_td,0,,,,,
player,201009120htx,clt,BrowDo00,rush_long,0,,,,,
player,201009120htx,clt,BrowDo00,targets,3,,,,,
player,201009120htx,clt,BrowDo00,rec,1,,,,,
player,201009120htx,clt,BrowDo00,rec_yds,7,,,,,
player,201009120htx,clt,BrowDo00,rec_td,0,,,,,
player,201009120htx,clt,BrowDo00,rec_long,7,,,,,
player,201009120htx,clt,BrowDo00,fumbles,0,,,,,
player,201009120htx,clt,BrowDo00,fumbles_lost,,,,,,
player,201009120htx,htx,SchaMa00,pass_cmp,9,,,,,
player,201009120htx,htx,SchaMa00,pass_att,17,,,,,
player,201009120htx,htx,SchaMa00,pass_yds,107,,,,,
player,201009120htx,htx,SchaMa00,pass_td,1,,,,,
player,201009120htx,htx,SchaMa00,pass_int,1,,,,,
player,201009120htx,htx,SchaMa00,pass_sacked,2,,,,,
player,201009120htx,htx,SchaMa00,pass_sacked_yds,9,,,,,
player,201009120htx,htx,SchaMa00,pass_long,23,,,,,
player,201009120htx,htx,SchaMa00,pass_rating,67.5,,,,,
player,201009120htx,htx,SchaMa00,rush_att,3,,,,,
player,201009120htx,htx,SchaMa00,rush_yds,-3,,,,,
player,201009120htx,htx,SchaMa00,rush_td,0,,,,,
player,201009120htx,htx,SchaMa00,rush_long,-1,,,,,
player,201009120htx,htx,SchaMa00,targets,0,,,,,
player,201009120htx,htx,SchaMa00,rec,0,,,,,
player,201009120htx,htx,SchaMa00,rec_yds,0,,,,,
player,201009120htx,htx,SchaMa00,rec_td,0,,,,,
player,201009120htx,htx,SchaMa00,rec_long,0,,,,,
player,201009120htx,htx,SchaMa00,fumbles,0,,,,,
player,201009120htx,htx,SchaMa00,fumbles_lost,,,,,,
player,201009120htx,htx,FostAr00,pass_cmp,0,,,,,
player,201009120htx,htx,FostAr00,pass_att,0,,,,,
player,201009120htx,htx,FostAr00,pass_yds,0,,,,,
player,201009120htx,htx,FostAr00,pass_td,0,,,,,
player,201009120htx,htx,FostAr00,pass_int,0,,,,,
player,201009120htx,htx,FostAr00,pass_sacked,,,,,,
player,201009120htx,htx,FostAr00,pass_sacked_yds,,,,,,
player,201009120htx,htx,FostAr00,pass_long,0,,,,,
player,201009120htx,htx,FostAr00,pass_rating,,,,,,
player,201009120htx,htx,FostAr00,rush_att,33,,,,,
player,201009120htx,htx,FostAr00,rush_yds,231,,,,,
player,201009120htx,htx,FostAr00,rush_td,3,,,,,
player,201009120htx,htx,FostAr00,rush_long,42,,,,,
player,201009120htx,htx,FostAr00,targets,1,,,,,
player,201009120htx,htx,FostAr00,rec,1,,,,,
player,201009120htx,htx,FostAr00,rec_yds,7,,,,,
player,201009120htx,htx,FostAr00,rec_td,0,,,,,
player,201009120htx,htx,FostAr00,rec_long,7,,,,,
player,201009120htx,htx,FostAr00,fumbles,0,,,,,
player,201009120htx,htx,FostAr00,fumbles_lost,,,,,,
player,201009120htx,htx,SlatSt00,pass_cmp,0,,,,,
player,201009120htx,htx,SlatSt00,pass_att,0,,,,,
player,201009120htx,htx,SlatSt00,pass_yds,0,,,,,
player,201009120htx,htx,SlatSt00,pass_td,0,,,,,
player,201009120htx,htx,SlatSt00,pass_int,0,,,,,
player,201009120htx,htx,SlatSt00,pass_sacked,,,,,,
player,201009120htx,htx,SlatSt00,pass_sacked_yds,,,,,,
player,201009120htx,htx,SlatSt00,pass_long,0,,,,,
player,201009120htx,htx,SlatSt00,pass_rating,,,,,,
player,201009120htx,htx,SlatSt00,rush_att,6,,,,,
player,201009120htx,htx,SlatSt00,rush_yds,29,,,,,
player,201009120htx,htx,SlatSt00,rush_td,0,,,,,
player,201009120htx,htx,SlatSt00,rush_long,13,,,,,
player,201009120htx,htx,SlatSt00,targets,0,,,,,
player,201009120htx,htx,SlatSt00,rec,0,,,,,
player,201009120htx,htx,SlatSt00,rec_yds,0,,,,,
player,201009120htx,htx,SlatSt00,rec_td,0,,,,,
player,201009120htx,htx,SlatSt00,rec_long,0,,,,,
player,201009120htx,htx,SlatSt00,fumbles,0,,,,,
player,201009120htx,htx,SlatSt00,fumbles_lost,,,,,,
player,201009120htx,htx,JohnAn02,pass_cmp,0,,,,,
player,201009120htx,htx,JohnAn02,pass_att,0,,,,,
player,201009120htx,htx,JohnAn02,pass_yds,0,,,,,
player,201009120htx,htx,JohnAn02,pass_td,0,,,,,
player,201009120htx,htx,JohnAn02,pass_int,0,,,,,
player,201009120htx,htx,JohnAn02,pass_sacked,,,,,,
player,201009120htx,htx,JohnAn02,pass_sacked_yds,,,,,,
player,201009120htx,htx,JohnAn02,pass_long,0,,,,,
player,201009120htx,htx,JohnAn02,pass_rating,,,,,,
player,201009120htx,htx,JohnAn02,rush_att,0,,,,,
player,201009120htx,htx,JohnAn02,rush_yds,0,,,,,
player,201009120htx,htx,JohnAn02,rush_td,0,,,,,
player,201009120htx,htx,JohnAn02,rush_long,0,,,,,
player,201009120htx,htx,JohnAn02,targets,5,,,,,
player,201009120htx,htx,JohnAn02,rec,3,,,,,
player,201009120htx,htx,JohnAn02,rec_yds,33,,,,,
player,201009120htx,htx,JohnAn02,rec_td,0,,,,,
player,201009120htx,htx,JohnAn02,rec_long,21,,,,,
player,201009120htx,htx,JohnAn02,fumbles,0,,,,,
player,201009120htx,htx,JohnAn02,fumbles_lost,,,,,,
player,201009120htx,htx,WaltKe00,pass_cmp,0,,,,,
player,201009120htx,htx,WaltKe00,pass_att,0,,,,,
player,201009120htx,htx,WaltKe00,pass_yds,0,,,,,
player,201009120htx,htx,WaltKe00,pass_td,0,,,,,
player,201009120htx,htx,WaltKe00,pass_int,0,,,,,
player,201009120htx,htx,WaltKe00,pass_sacked,,,,,,
player,201009120htx,htx,WaltKe00,pass_sacked_yds,,,,,,
player,201009120htx,htx,WaltKe00,pass_long,0,,,,,
player,201009120htx,htx,WaltKe00,pass_rating,,,,,,
player,201009120htx,htx,WaltKe00,rush_att,0,,,,,
player,201009120htx,htx,WaltKe00,rush_yds,0,,,,,
player,201009120htx,htx,WaltKe00,rush_td,0,,,,,
player,201009120htx,htx,WaltKe00,rush_long,0,,,,,
player,201009120htx,htx,WaltKe00,targets,2,,,,,
player,201009120htx,htx,WaltKe00,rec,2,,,,,
player,201009120htx,htx,WaltKe00,rec_yds,29,,,,,
player,201009120htx,htx,WaltKe00,rec_td,1,,,,,
player,201009120htx,htx,WaltKe00,rec_long,22,,,,,
player,201009120htx,htx,WaltKe00,fumbles,0,,,,,
player,201009120htx,htx,WaltKe00,fumbles_lost,,,,,,
player,201009120htx,htx,JoneJa03,pass_cmp,0,,,,,
player,201009120htx,htx,JoneJa03,pass_att,0,,,,,
player,201009120htx,htx,JoneJa03,pass_yds,0,,,,,
player,201009120htx,htx,JoneJa03,pass_td,0,,,,,
player,201009120htx,htx,JoneJa03,pass_int,0,,,,,
player,201009120htx,htx,JoneJa03,pass_sacked,,,,,,
player,201009120htx,htx,JoneJa03,pass_sacked_yds,,,,,,
player,201009120htx,htx,JoneJa03,pass_long,0,,,,,
player,201009120htx,htx,JoneJa03,pass_rating,,,,,,
player,201009120htx,htx,JoneJa03,rush_att,0,,,,,
player,201009120htx,htx,JoneJa03,rush_yds,0,,,,,
player,201009120htx,htx,JoneJa03,rush_td,0,,,,,
player,201009120htx,htx,JoneJa03,rush_long,0,,,,,
player,201009120htx,htx,JoneJa03,targets,6,,,,,
player,201009120htx,htx,JoneJa03,rec,2,,,,,
player,201009120htx,htx,JoneJa03,rec_yds,29,,,,,
player,201009120htx,htx,JoneJa03,rec_td,0,,,,,
player,201009120htx,htx,JoneJa03,rec_long,23,,,,,
player,201009120htx,htx,JoneJa03,fumbles,0,,,,,
player,201009120htx,htx,JoneJa03,fumbles_lost,,,,,,
player,201009120htx,htx,DaniOw00,pass_cmp,0,,,,,
player,201009120htx,htx,DaniOw00,pass_att,0,,,,,
player,201009120htx,htx,DaniOw00,pass_yds,0,,,,,
player,201009120htx,htx,DaniOw00,pass_td,0,,,,,
player,201009120htx,htx,DaniOw00,pass_int,0,,,,,
player,201009120htx,htx,DaniOw00,pass_sacked,,,,,,
player,201009120htx,htx,DaniOw00,pass_sacked_yds,,,,,,
player,201009120htx,htx,DaniOw00,pass_long,0,,,,,
player,201009120htx,htx,DaniOw00,pass_rating,,,,,,
player,201009120htx,htx,DaniOw00,rush_att,0,,,,,
player,201009120htx,htx,DaniOw00,rush_yds,0,,,,,
player,201009120htx,htx,DaniOw00,rush_td,0,,,,,
player,201009120htx,htx,DaniOw00,rush_long,0,,,,,
player,201009120htx,htx,DaniOw00,targets,2,,,,,
player,201009120htx,htx,DaniOw00,rec,1,,,,,
player,201009120htx,htx,DaniOw00,rec_yds,9,,,,,
player,201009120htx,htx,DaniOw00,rec_td,0,,,,,
player,201009120htx,htx,DaniOw00,rec_long,9,,,,,
player,201009120htx,htx,DaniOw00,fumbles,0,,,,,
player,201009120htx,htx,DaniOw00,fumbles_lost,,,,,,
player,201009120htx,htx,LeacVo00,pass_cmp,,,,,,
player,201009120htx,htx,LeacVo00,pass_att,,,,,,
player,201009120htx,htx,LeacVo00,pass_yds,,,,,,
player,201009120htx,htx,LeacVo00,pass_td,,,,,,
player,201009120htx,htx,LeacVo00,pass_int,,,,,,
player,201009120htx,htx,LeacVo00,pass_sacked,,,,,,
player,201009120htx,htx,LeacVo00,pass_sacked_yds,,,,,,
player,201009120htx,htx,LeacVo00,pass_long,,,,,,
player,201009120htx,htx,LeacVo00,pass_rating,,,,,,
player,201009120htx,htx,LeacVo00,rush_att,,,,,,
player,201009120htx,htx,LeacVo00,rush_yds,,,,,,
player,201009120htx,htx,LeacVo00,rush_td,,,,,,
player,201009120htx,htx,LeacVo00,rush_long,,,,,,
player,201009120htx,htx,LeacVo00,targets,1,,,,,
player,201009120htx,htx,LeacVo00,rec,0,,,,,
player,201009120htx,htx,LeacVo00,rec_yds,0,,,,,
player,201009120htx,htx,LeacVo00,rec_td,0,,,,,
player,201009120htx,htx,LeacVo00,rec_long,,,,,,
player,201009120htx,htx,LeacVo00,fumbles,,,,,,
player,201009120htx,htx,LeacVo00,fumbles_lost,,,,,,
player,201009120htx,clt,BullMe99,def_int,1,,,,,
player,201009120htx,clt,BullMe99,def_int_yds,19,,,,,
player,201009120htx,clt,BullMe99,def_int_td,0,,,,,
player,201009120htx,clt,BullMe99,def_int_long,19,,,,,
player,201009120htx,clt,BullMe99,pass_defended,1,,,,,
player,201009120htx,clt,BullMe99,sacks,0.0,,,,,
player,201009120htx,clt,BullMe99,tackles_combined,5,,,,,
player,201009120htx,clt,BullMe99,tackles_solo,3,,,,,
player,201009120htx,clt,BullMe99,tackles_assists,2,,,,,
player,201009120htx,clt,BullMe99,tackles_loss,0,,,,,
player,201009120htx,clt,BullMe99,qb_hits,0,,,,,
player,201009120htx,clt,BullMe99,fumbles_rec,0,,,,,
player,201009120htx,clt,BullMe99,fumbles_rec_yds,0,,,,,
player,201009120htx,clt,BullMe99,fumbles_rec_td,0,,,,,
player,201009120htx,clt,BullMe99,fumbles_forced,0,,,,,
player,201009120htx,clt,MathRo20,def_int,0,,,,,
player,201009120htx,clt,MathRo20,def_int_yds,0,,,,,
player,201009120htx,clt,MathRo20,def_int_td,0,,,,,
player,201009120htx,clt,MathRo20,def_int_long,0,,,,,
player,201009120htx,clt,MathRo20,pass_defended,0,,,,,
player,201009120htx,clt,MathRo20,sacks,1.0,,,,,
player,201009120htx,clt,MathRo20,tackles_combined,5,,,,,
player,201009120htx,clt,MathRo20,tackles_solo,5,,,,,
player,201009120htx,clt,MathRo20,tackles_assists,0,,,,,
player,201009120htx,clt,MathRo20,tackles_loss,1,,,,,
player,201009120htx,clt,MathRo20,qb_hits,1,,,,,
player,201009120htx,clt,MathRo20,fumbles_rec,0,,,,,
player,201009120htx,clt,MathRo20,fumbles_rec_yds,0,,,,,
player,201009120htx,clt,MathRo20,fumbles_rec_td,0,,,,,
player,201009120htx,clt,MathRo20,fumbles_forced,0,,,,,
player,201009120htx,clt,FreeDw00,def_int,0,,,,,
player,201009120htx,clt,FreeDw00,def_int_yds,0,,,,,
player,201009120htx,clt,FreeDw00,def_int_td,0,,,,,
player,201009120htx,clt,FreeDw00,def_int_long,0,,,,,
player,201009120htx,clt,FreeDw00,pass_defended,0,,,,,
player,201009120htx,clt,FreeDw00,sacks,1.0,,,,,
player,201009120htx,clt,FreeDw00,tackles_combined,2,,,,,
player,201009120htx,clt,FreeDw00,tackles_solo,1,,,,,
player,201009120htx,clt,FreeDw00,tackles_assists,1,,,,,
player,201009120htx,clt,FreeDw00,tackles_loss,1,,,,,
player,201009120htx,clt,FreeDw00,qb_hits,1,,,,,
player,201009120htx,clt,FreeDw00,fumbles_rec,0,,,,,
player,201009120htx,clt,FreeDw00,fumbles_rec_yds,0,,,,,
player,201009120htx,clt,FreeDw00,fumbles_rec_td,0,,,,,
player,201009120htx,clt,FreeDw00,fumbles_forced,0,,,,,
player,201009120htx,clt,BethAn20,def_int,0,,,,,
player,201009120htx,clt,BethAn20,def_int_yds,0,,,,,
player,201009120htx,clt,BethAn20,def_int_td,0,,,,,
player,201009120htx,clt,BethAn20,def_int_long,0,,,,,
player,201009120htx,clt,BethAn20,pass_defended,1,,,,,
player,201009120htx,clt,BethAn20,sacks,0.0,,,,,
player,201009120htx,clt,BethAn20,tackles_combined,13,,,,,
player,201009120htx,clt,BethAn20,tackles_solo,8,,,,,
player,201009120htx,clt,BethAn20,tackles_assists,5,,,,,
player,201009120htx,clt,BethAn20,tackles_loss,0,,,,,
player,201009120htx,clt,BethAn20,qb_hits,1,,,,,
player,201009120htx,clt,BethAn20,fumbles_rec,0,,,,,
player,201009120htx,clt,BethAn20,fumbles_rec_yds,0,,,,,
player,201009120htx,clt,BethAn20,fumbles_rec_td,0,,,,,
player,201009120htx,clt,BethAn20,fumbles_forced,0,,,,,
player,201009120htx,clt,PoweJe99,def_int,0,,,,,
player,201009120htx,clt,PoweJe99,def_int_yds,0,,,,,
player,201009120htx,clt,PoweJe99,def_int_td,0,,,,,
player,201009120htx,clt,PoweJe99,def_int_long,0,,,,,
player,201009120htx,clt,PoweJe99,pass_defended,1,,,,,
player,201009120htx,clt,PoweJe99,sacks,0.0,,,,,
player,201009120htx,clt,PoweJe99,tackles_combined,7,,,,,
player,201009120htx,clt,PoweJe99,tackles_solo,5,,,,,
player,201009120htx,clt,PoweJe99,tackles_assists,2,,,,,
player,201009120htx,clt,PoweJe99,tackles_loss,1,,,,,
player,201009120htx,clt,PoweJe99,qb_hits,0,,,,,
player,201009120htx,clt,PoweJe99,fumbles_rec,0,,,,,
player,201009120htx,clt,PoweJe99,fumbles_rec_yds,0,,,,,
player,201009120htx,clt,PoweJe99,fumbles_rec_td,0,,,,,
player,201009120htx,clt,PoweJe99,fumbles_forced,0,,,,,
player,201009120htx,clt,WheePh99,def_int,0,,,,,
player,201009120htx,clt,WheePh99,def_int_yds,0,,,,,
player,201009120htx,clt,WheePh99,def_int_td,0,,,,,
player,201009120htx,clt,WheePh99,def_int_long,0,,,,,
player,201009120htx,clt,WheePh99,pass_defended,0,,,,,
player,201009120htx,clt,WheePh99,sacks,0.0,,,,,
player,201009120htx,clt,WheePh99,tackles_combined,7,,,,,
player,201009120htx,clt,WheePh99,tackles_solo,2,,,,,
player,201009120htx,clt,WheePh99,tackles_assists,5,,,,,
player,201009120htx,clt,WheePh99,tackles_loss,0,,,,,
player,201009120htx,clt,WheePh99,qb_hits,0,,,,,
player,201009120htx,clt,WheePh99,fumbles_rec,0,,,,,
player,201009120htx,clt,WheePh99,fumbles_rec_yds,0,,,,,
player,201009120htx,clt,WheePh99,fumbles_rec_td,0,,,,,
player,201009120htx,clt,WheePh99,fumbles_forced,0,,,,,
player,201009120htx,clt,HaydKe20,def_int,0,,,,,
player,201009120htx,clt,HaydKe20,def_int_yds,0,,,,,
player,201009120htx,clt,HaydKe20,def_int_td,0,,,,,
player,201009120htx,clt,HaydKe20,def_int_long,0,,,,,
player,201009120htx,clt,HaydKe20,pass_defended,1,,,,,
player,201009120htx,clt,HaydKe20,sacks,0.0,,,,,
player,201009120htx,clt,HaydKe20,tackles_combined,6,,,,,
player,201009120htx,clt,HaydKe20,tackles_solo,4,,,,,
player,201009120htx,clt,HaydKe20,tackles_assists,2,,,,,
player,201009120htx,clt,HaydKe20,tackles_loss,0,,,,,
player,201009120htx,clt,HaydKe20,qb_hits,0,,,,,
player,201009120htx,clt,HaydKe20,fumbles_rec,0,,,,,
player,201009120htx,clt,HaydKe20,fumbles_rec_yds,0,,,,,
player,201009120htx,clt,HaydKe20,fumbles_rec_td,0,,,,,
player,201009120htx,clt,HaydKe20,fumbles_forced,0,,,,,
player,201009120htx,clt,SessCl99,def_int,0,,,,,
player,201009120htx,clt,SessCl99,def_int_yds,0,,,,,
player,201009120htx,clt,SessCl99,def_int_td,0,,,,,
player,201009120htx,clt,SessCl99,def_int_long,0,,,,,
player,201009120htx,clt,SessCl99,pass_defended,0,,,,,
player,201009120htx,clt,SessCl99,sacks,0.0,,,,,
