game,2010,12,20101128,201011280rav,tam,"Tampa Bay Buccaneers",10,rav,"Baltimore Ravens",17
player,201011280rav,tam,FreeJo00,targets,0,,,,,
player,201011280rav,tam,FreeJo00,rec,0,,,,,
player,201011280rav,tam,FreeJo00,rec_yds,0,,,,,
player,201011280rav,tam,FreeJo00,rec_td,0,,,,,
player,201011280rav,tam,FreeJo00,rec_long,0,,,,,
player,201011280rav,tam,FreeJo00,fumbles,1,,,,,
player,201011280rav,tam,FreeJo00,fumbles_lost,0,,,,,
player,201011280rav,tam,BlouLe00,pass_cmp,0,,,,,
player,201011280rav,tam,BlouLe00,pass_att,0,,,,,
player,201011280rav,tam,BlouLe00,pass_yds,0,,,,,
player,201011280rav,tam,BlouLe00,pass_td,0,,,,,
player,201011280rav,tam,BlouLe00,pass_int,0,,,,,
player,201011280rav,tam,BlouLe00,pass_sacked,,,,,,
player,201011280rav,tam,BlouLe00,pass_sacked_yds,,,,,,
player,201011280rav,tam,BlouLe00,pass_long,0,,,,,
player,201011280rav,tam,BlouLe00,pass_rating,,,,,,
player,201011280rav,tam,BlouLe00,rush_att,13,,,,,
player,201011280rav,tam,BlouLe00,rush_yds,55,,,,,
player,201011280rav,tam,BlouLe00,rush_td,0,,,,,
player,201011280rav,tam,BlouLe00,rush_long,16,,,,,
player,201011280rav,tam,BlouLe00,targets,0,,,,,
player,201011280rav,tam,BlouLe00,rec,0,,,,,
player,201011280rav,tam,BlouLe00,rec_yds,0,,,,,
player,201011280rav,tam,BlouLe00,rec_td,0,,,,,
player,201011280rav,tam,BlouLe00,rec_long,0,,,,,
player,201011280rav,tam,BlouLe00,fumbles,0,,,,,
player,201011280rav,tam,BlouLe00,fumbles_lost,,,,,,
player,201011280rav,tam,WillCa02,pass_cmp,0,,,,,
player,201011280rav,tam,WillCa02,pass_att,0,,,,,
player,201011280rav,tam,WillCa02,pass_yds,0,,,,,
player,201011280rav,tam,WillCa02,pass_td,0,,,,,
player,201011280rav,tam,WillCa02,pass_int,0,,,,,
player,201011280rav,tam,WillCa02,pass_sacked,,,,,,
player,201011280rav,tam,WillCa02,pass_sacked_yds,,,,,,
player,201011280rav,tam,WillCa02,pass_long,0,,,,,
player,201011280rav,tam,WillCa02,pass_rating,,,,,,
player,201011280rav,tam,WillCa02,rush_att,4,,,,,
player,201011280rav,tam,WillCa02,rush_yds,19,,,,,
player,201011280rav,tam,WillCa02,rush_td,0,,,,,
player,201011280rav,tam,WillCa02,rush_long,11,,,,,
player,201011280rav,tam,WillCa02,targets,8,,,,,
player,201011280rav,tam,WillCa02,rec,5,,,,,
player,201011280rav,tam,WillCa02,rec_yds,41,,,,,
player,201011280rav,tam,WillCa02,rec_td,0,,,,,
player,201011280rav,tam,WillCa02,rec_long,15,,,,,
player,201011280rav,tam,WillCa02,fumbles,0,,,,,
player,201011280rav,tam,WillCa02,fumbles_lost,,,,,,
player,201011280rav,tam,WinsKe01,pass_cmp,0,,,,,
player,201011280rav,tam,WinsKe01,pass_att,0,,,,,
player,201011280rav,tam,WinsKe01,pass_yds,0,,,,,
player,201011280rav,tam,WinsKe01,pass_td,0,,,,,
player,201011280rav,tam,WinsKe01,pass_int,0,,,,,
player,201011280rav,tam,WinsKe01,pass_sacked,,,,,,
player,201011280rav,tam,WinsKe01,pass_sacked_yds,,,,,,
player,201011280rav,tam,WinsKe01,pass_long,0,,,,,
player,201011280rav,tam,WinsKe01,pass_rating,,,,,,
player,201011280rav,tam,WinsKe01,rush_att,0,,,,,
player,201011280rav,tam,WinsKe01,rush_yds,0,,,,,
player,201011280rav,tam,WinsKe01,rush_td,0,,,,,
player,201011280rav,tam,WinsKe01,rush_long,0,,,,,
player,201011280rav,tam,WinsKe01,targets,9,,,,,
player,201011280rav,tam,WinsKe01,rec,4,,,,,
player,201011280rav,tam,WinsKe01,rec_yds,44,,,,,
player,201011280rav,tam,WinsKe01,rec_td,1,,,,,
player,201011280rav,tam,WinsKe01,rec_long,19,,,,,
player,201011280rav,tam,WinsKe01,fumbles,0,,,,,
player,201011280rav,tam,WinsKe01,fumbles_lost,,,,,,
player,201011280rav,tam,GilmJo00,pass_cmp,0,,,,,
player,201011280rav,tam,GilmJo00,pass_att,0,,,,,
player,201011280rav,tam,GilmJo00,pass_yds,0,,,,,
player,201011280rav,tam,GilmJo00,pass_td,0,,,,,
player,201011280rav,tam,GilmJo00,pass_int,0,,,,,
player,201011280rav,tam,GilmJo00,pass_sacked,,,,,,
player,201011280rav,tam,GilmJo00,pass_sacked_yds,,,,,,
player,201011280rav,tam,GilmJo00,pass_long,0,,,,,
player,201011280rav,tam,GilmJo00,pass_rating,,,,,,
player,201011280rav,tam,GilmJo00,rush_att,0,,,,,
player,201011280rav,tam,GilmJo00,rush_yds,0,,,,,
player,201011280rav,tam,GilmJo00,rush_td,0,,,,,
player,201011280rav,tam,GilmJo00,rush_long,0,,,,,
player,201011280rav,tam,GilmJo00,targets,2,,,,,
player,201011280rav,tam,GilmJo00,rec,1,,,,,
player,201011280rav,tam,GilmJo00,rec_yds,30,,,,,
player,201011280rav,tam,GilmJo00,rec_td,0,,,,,
player,201011280rav,tam,GilmJo00,rec_long,30,,,,,
player,201011280rav,tam,GilmJo00,fumbles,0,,,,,
player,201011280rav,tam,GilmJo00,fumbles_lost,,,,,,
player,201011280rav,tam,WillMi04,pass_cmp,0,,,,,
player,201011280rav,tam,WillMi04,pass_att,0,,,,,
player,201011280rav,tam,WillMi04,pass_yds,0,,,,,
player,201011280rav,tam,WillMi04,pass_td,0,,,,,
player,201011280rav,tam,WillMi04,pass_int,0,,,,,
player,201011280rav,tam,WillMi04,pass_sacked,,,,,,
player,201011280rav,tam,WillMi04,pass_sacked_yds,,,,,,
player,201011280rav,tam,WillMi04,pass_long,0,,,,,
player,201011280rav,tam,WillMi04,pass_rating,,,,,,
player,201011280rav,tam,WillMi04,rush_att,0,,,,,
player,201011280rav,tam,WillMi04,rush_yds,0,,,,,
player,201011280rav,tam,WillMi04,rush_td,0,,,,,
player,201011280rav,tam,WillMi04,rush_long,0,,,,,
player,201011280rav,tam,WillMi04,targets,7,,,,,
player,201011280rav,tam,WillMi04,rec,2,,,,,
player,201011280rav,tam,WillMi04,rec_yds,20,,,,,
player,201011280rav,tam,WillMi04,rec_td,0,,,,,
player,201011280rav,tam,WillMi04,rec_long,11,,,,,
player,201011280rav,tam,WillMi04,fumbles,0,,,,,
player,201011280rav,tam,WillMi04,fumbles_lost,,,,,,
player,201011280rav,tam,PurvRy00,pass_cmp,0,,,,,
player,201011280rav,tam,PurvRy00,pass_att,0,,,,,
player,201011280rav,tam,PurvRy00,pass_yds,0,,,,,
player,201011280rav,tam,PurvRy00,pass_td,0,,,,,
player,201011280rav,tam,PurvRy00,pass_int,0,,,,,
player,201011280rav,tam,PurvRy00,pass_sacked,,,,,,
player,201011280rav,tam,PurvRy00,pass_sacked_yds,,,,,,
player,201011280rav,tam,PurvRy00,pass_long,0,,,,,
player,201011280rav,tam,PurvRy00,pass_rating,,,,,,
player,201011280rav,tam,PurvRy00,rush_att,0,,,,,
player,201011280rav,tam,PurvRy00,rush_yds,0,,,,,
player,201011280rav,tam,PurvRy00,rush_td,0,,,,,
player,201011280rav,tam,PurvRy00,rush_long,0,,,,,
player,201011280rav,tam,PurvRy00,targets,1,,,,,
player,201011280rav,tam,PurvRy00,rec,1,,,,,
player,201011280rav,tam,PurvRy00,rec_yds,12,,,,,
player,201011280rav,tam,PurvRy00,rec_td,0,,,,,
player,201011280rav,tam,PurvRy00,rec_long,12,,,,,
player,201011280rav,tam,PurvRy00,fumbles,0,,,,,
player,201011280rav,tam,PurvRy00,fumbles_lost,,,,,,
player,201011280rav,tam,BennAr00,pass_cmp,0,,,,,
player,201011280rav,tam,BennAr00,pass_att,0,,,,,
player,201011280rav,tam,BennAr00,pass_yds,0,,,,,
player,201011280rav,tam,BennAr00,pass_td,0,,,,,
player,201011280rav,tam,BennAr00,pass_int,0,,,,,
player,201011280rav,tam,BennAr00,pass_sacked,,,,,,
player,201011280rav,tam,BennAr00,pass_sacked_yds,,,,,,
player,201011280rav,tam,BennAr00,pass_long,0,,,,,
player,201011280rav,tam,BennAr00,pass_rating,,,,,,
player,201011280rav,tam,BennAr00,rush_att,0,,,,,
player,201011280rav,tam,BennAr00,rush_yds,0,,,,,
player,201011280rav,tam,BennAr00,rush_td,0,,,,,
player,201011280rav,tam,BennAr00,rush_long,0,,,,,
player,201011280rav,tam,BennAr00,targets,6,,,,,
player,201011280rav,tam,BennAr00,rec,3,,,,,
player,201011280rav,tam,BennAr00,rec_yds,9,,,,,
player,201011280rav,tam,BennAr00,rec_td,0,,,,,
player,201011280rav,tam,BennAr00,rec_long,9,,,,,
player,201011280rav,tam,BennAr00,fumbles,0,,,,,
player,201011280rav,tam,BennAr00,fumbles_lost,,,,,,
player,201011280rav,tam,SpurMi00,pass_cmp,0,,,,,
player,201011280rav,tam,SpurMi00,pass_att,0,,,,,
player,201011280rav,tam,SpurMi00,pass_yds,0,,,,,
player,201011280rav,tam,SpurMi00,pass_td,0,,,,,
player,201011280rav,tam,SpurMi00,pass_int,0,,,,,
player,201011280rav,tam,SpurMi00,pass_sacked,0,,,,,
player,201011280rav,tam,SpurMi00,pass_sacked_yds,,,,,,
player,201011280rav,tam,SpurMi00,pass_long,0,,,,,
player,201011280rav,tam,SpurMi00,pass_rating,,,,,,
player,201011280rav,tam,SpurMi00,rush_att,0,,,,,
player,201011280rav,tam,SpurMi00,rush_yds,0,,,,,
player,201011280rav,tam,SpurMi00,rush_td,0,,,,,
player,201011280rav,tam,SpurMi00,rush_long,0,,,,,
player,201011280rav,tam,SpurMi00,targets,3,,,,,
player,201011280rav,tam,SpurMi00,rec,1,,,,,
player,201011280rav,tam,SpurMi00,rec_yds,6,,,,,
player,201011280rav,tam,SpurMi00,rec_td,0,,,,,
player,201011280rav,tam,SpurMi00,rec_long,6,,,,,
player,201011280rav,tam,SpurMi00,fumbles,0,,,,,
player,201011280rav,tam,SpurMi00,fumbles_lost,,,,,,
player,201011280rav,tam,StroSa00,pass_cmp,,,,,,
player,201011280rav,tam,StroSa00,pass_att,,,,,,
player,201011280rav,tam,StroSa00,pass_yds,,,,,,
player,201011280rav,tam,StroSa00,pass_td,,,,,,
player,201011280rav,tam,StroSa00,pass_int,,,,,,
player,201011280rav,tam,StroSa00,pass_sacked,,,,,,
player,201011280rav,tam,StroSa00,pass_sacked_yds,,,,,,
player,201011280rav,tam,StroSa00,pass_long,,,,,,
player,201011280rav,tam,StroSa00,pass_rating,,,,,,
player,201011280rav,tam,StroSa00,rush_att,,,,,,
player,201011280rav,tam,StroSa00,rush_yds,,,,,,
player,201011280rav,tam,StroSa00,rush_td,,,,,,
player,201011280rav,tam,StroSa00,rush_long,,,,,,
player,201011280rav,tam,StroSa00,targets,1,,,,,
player,201011280rav,tam,StroSa00,rec,0,,,,,
player,201011280rav,tam,StroSa00,rec_yds,0,,,,,
player,201011280rav,tam,StroSa00,rec_td,0,,,,,
player,201011280rav,tam,StroSa00,rec_long,,,,,,
player,201011280rav,tam,StroSa00,fumbles,,,,,,
player,201011280rav,tam,StroSa00,fumbles_lost,,,,,,
player,201011280rav,rav,FlacJo00,pass_cmp,25,,,,,
player,201011280rav,rav,FlacJo00,pass_att,35,,,,,
player,201011280rav,rav,FlacJo00,pass_yds,289,,,,,
player,201011280rav,rav,FlacJo00,pass_td,2,,,,,
player,201011280rav,rav,FlacJo00,pass_int,1,,,,,
player,201011280rav,rav,FlacJo00,pass_sacked,4,,,,,
player,201011280rav,rav,FlacJo00,pass_sacked_yds,32,,,,,
player,201011280rav,rav,FlacJo00,pass_long,65,,,,,
player,201011280rav,rav,FlacJo00,pass_rating,103.2,,,,,
player,201011280rav,rav,FlacJo00,rush_att,3,,,,,
player,201011280rav,rav,FlacJo00,rush_yds,-2,,,,,
player,201011280rav,rav,FlacJo00,rush_td,0,,,,,
player,201011280rav,rav,FlacJo00,rush_long,0,,,,,
player,201011280rav,rav,FlacJo00,targets,0,,,,,
player,201011280rav,rav,FlacJo00,rec,0,,,,,
player,201011280rav,rav,FlacJo00,rec_yds,0,,,,,
player,201011280rav,rav,FlacJo00,rec_td,0,,,,,
player,201011280rav,rav,FlacJo00,rec_long,0,,,,,
player,201011280rav,rav,FlacJo00,fumbles,0,,,,,
player,201011280rav,rav,FlacJo00,fumbles_lost,,,,,,
player,201011280rav,rav,RiceRa00,pass_cmp,0,,,,,
player,201011280rav,rav,RiceRa00,pass_att,0,,,,,
player,201011280rav,rav,RiceRa00,pass_yds,0,,,,,
player,201011280rav,rav,RiceRa00,pass_td,0,,,,,
player,201011280rav,rav,RiceRa00,pass_int,0,,,,,
player,201011280rav,rav,RiceRa00,pass_sacked,,,,,,
player,201011280rav,rav,RiceRa00,pass_sacked_yds,,,,,,
player,201011280rav,rav,RiceRa00,pass_long,0,,,,,
player,201011280rav,rav,RiceRa00,pass_rating,,,,,,
player,201011280rav,rav,RiceRa00,rush_att,19,,,,,
player,201011280rav,rav,RiceRa00,rush_yds,82,,,,,
player,201011280rav,rav,RiceRa00,rush_td,0,,,,,
player,201011280rav,rav,RiceRa00,rush_long,16,,,,,
player,201011280rav,rav,RiceRa00,targets,8,,,,,
player,201011280rav,rav,RiceRa00,rec,7,,,,,
player,201011280rav,rav,RiceRa00,rec_yds,47,,,,,
player,201011280rav,rav,RiceRa00,rec_td,0,,,,,
player,201011280rav,rav,RiceRa00,rec_long,11,,,,,
player,201011280rav,rav,RiceRa00,fumbles,0,,,,,
player,201011280rav,rav,RiceRa00,fumbles_lost,,,,,,
player,201011280rav,rav,McGaWi00,pass_cmp,0,,,,,
player,201011280rav,rav,McGaWi00,pass_att,0,,,,,
player,201011280rav,rav,McGaWi00,pass_yds,0,,,,,
player,201011280rav,rav,McGaWi00,pass_td,0,,,,,
player,201011280rav,rav,McGaWi00,pass_int,0,,,,,
player,201011280rav,rav,McGaWi00,pass_sacked,,,,,,
player,201011280rav,rav,McGaWi00,pass_sacked_yds,,,,,,
player,201011280rav,rav,McGaWi00,pass_long,0,,,,,
player,201011280rav,rav,McGaWi00,pass_rating,,,,,,
player,201011280rav,rav,McGaWi00,rush_att,4,,,,,
player,201011280rav,rav,McGaWi00,rush_yds,12,,,,,
player,201011280rav,rav,McGaWi00,rush_td,0,,,,,
player,201011280rav,rav,McGaWi00,rush_long,4,,,,,
player,201011280rav,rav,McGaWi00,targets,3,,,,,
player,201011280rav,rav,McGaWi00,rec,3,,,,,
player,201011280rav,rav,McGaWi00,rec_yds,13,,,,,
player,201011280rav,rav,McGaWi00,rec_td,0,,,,,
player,201011280rav,rav,McGaWi00,rec_long,8,,,,,
player,201011280rav,rav,McGaWi00,fumbles,0,,,,,
player,201011280rav,rav,McGaWi00,fumbles_lost,,,,,,
player,201011280rav,rav,MasoDe00,pass_cmp,0,,,,,
player,201011280rav,rav,MasoDe00,pass_att,0,,,,,
player,201011280rav,rav,MasoDe00,pass_yds,0,,,,,
player,201011280rav,rav,MasoDe00,pass_td,0,,,,,
player,201011280rav,rav,MasoDe00,pass_int,0,,,,,
player,201011280rav,rav,MasoDe00,pass_sacked,,,,,,
player,201011280rav,rav,MasoDe00,pass_sacked_yds,,,,,,
player,201011280rav,rav,MasoDe00,pass_long,0,,,,,
player,201011280rav,rav,MasoDe00,pass_rating,,,,,,
player,201011280rav,rav,MasoDe00,rush_att,0,,,,,
player,201011280rav,rav,MasoDe00,rush_yds,0,,,,,
player,201011280rav,rav,MasoDe00,rush_td,0,,,,,
player,201011280rav,rav,MasoDe00,rush_long,0,,,,,
player,201011280rav,rav,MasoDe00,targets,13,,,,,
player,201011280rav,rav,MasoDe00,rec,8,,,,,
player,201011280rav,rav,MasoDe00,rec_yds,87,,,,,
player,201011280rav,rav,MasoDe00,rec_td,1,,,,,
player,201011280rav,rav,MasoDe00,rec_long,15,,,,,
player,201011280rav,rav,MasoDe00,fumbles,0,,,,,
player,201011280rav,rav,MasoDe00,fumbles_lost,,,,,,
player,201011280rav,rav,HeapTo00,pass_cmp,0,,,,,
player,201011280rav,rav,HeapTo00,pass_att,0,,,,,
player,201011280rav,rav,HeapTo00,pass_yds,0,,,,,
player,201011280rav,rav,HeapTo00,pass_td,0,,,,,
player,201011280rav,rav,HeapTo00,pass_int,0,,,,,
player,201011280rav,rav,HeapTo00,pass_sacked,,,,,,
player,201011280rav,rav,HeapTo00,pass_sacked_yds,,,,,,
player,201011280rav,rav,HeapTo00,pass_long,0,,,,,
player,201011280rav,rav,HeapTo00,pass_rating,,,,,,
player,201011280rav,rav,HeapTo00,rush_att,0,,,,,
player,201011280rav,rav,HeapTo00,rush_yds,0,,,,,
player,201011280rav,rav,HeapTo00,rush_td,0,,,,,
player,201011280rav,rav,HeapTo00,rush_long,0,,,,,
player,201011280rav,rav,HeapTo00,targets,4,,,,,
player,201011280rav,rav,HeapTo00,rec,2,,,,,
player,201011280rav,rav,HeapTo00,rec_yds,79,,,,,
player,201011280rav,rav,HeapTo00,rec_td,1,,,,,
player,201011280rav,rav,HeapTo00,rec_long,65,,,,,
player,201011280rav,rav,HeapTo00,fumbles,0,,,,,
player,201011280rav,rav,HeapTo00,fumbles_lost,,,,,,
player,201011280rav,rav,HousTJ00,pass_cmp,0,,,,,
player,201011280rav,rav,HousTJ00,pass_att,0,,,,,
player,201011280rav,rav,HousTJ00,pass_yds,0,,,,,
player,201011280rav,rav,HousTJ00,pass_td,0,,,,,
player,201011280rav,rav,HousTJ00,pass_int,0,,,,,
player,201011280rav,rav,HousTJ00,pass_sacked,,,,,,
player,201011280rav,rav,HousTJ00,pass_sacked_yds,,,,,,
player,201011280rav,rav,HousTJ00,pass_long,0,,,,,
player,201011280rav,rav,HousTJ00,pass_rating,,,,,,
player,201011280rav,rav,HousTJ00,rush_att,0,,,,,
player,201011280rav,rav,HousTJ00,rush_yds,0,,,,,
player,201011280rav,rav,HousTJ00,rush_td,0,,,,,
player,201011280rav,rav,HousTJ00,rush_long,0,,,,,
player,201011280rav,rav,HousTJ00,targets,3,,,,,
player,201011280rav,rav,HousTJ00,rec,2,,,,,
player,201011280rav,rav,HousTJ00,rec_yds,36,,,,,
player,201011280rav,rav,HousTJ00,rec_td,0,,,,,
player,201011280rav,rav,HousTJ00,rec_long,23,,,,,
player,201011280rav,rav,HousTJ00,fumbles,0,,,,,
player,201011280rav,rav,HousTJ00,fumbles_lost,,,,,,
player,201011280rav,rav,BoldAn00,pass_cmp,0,,,,,
player,201011280rav,rav,BoldAn00,pass_att,0,,,,,
player,201011280rav,rav,BoldAn00,pass_yds,0,,,,,
player,201011280rav,rav,BoldAn00,pass_td,0,,,,,
player,201011280rav,rav,BoldAn00,pass_int,0,,,,,
player,201011280rav,rav,BoldAn00,pass_sacked,0,,,,,
player,201011280rav,rav,BoldAn00,pass_sacked_yds,,,,,,
player,201011280rav,rav,BoldAn00,pass_long,0,,,,,
player,201011280rav,rav,BoldAn00,pass_rating,,,,,,
player,201011280rav,rav,BoldAn00,rush_att,0,,,,,
player,201011280rav,rav,BoldAn00,rush_yds,0,,,,,
player,201011280rav,rav,BoldAn00,rush_td,0,,,,,
player,201011280rav,rav,BoldAn00,rush_long,0,,,,,
player,201011280rav,rav,BoldAn00,targets,4,,,,,
player,201011280rav,rav,BoldAn00,rec,3,,,,,
player,201011280rav,rav,BoldAn00,rec_yds,27,,,,,
player,201011280rav,rav,BoldAn00,rec_td,0,,,,,
player,201011280rav,rav,BoldAn00,rec_long,22,,,,,
player,201011280rav,rav,BoldAn00,fumbles,0,,,,,
player,201011280rav,rav,BoldAn00,fumbles_lost,,,,,,
player,201011280rav,tam,TaliAq99,def_int,1,,,,,
player,201011280rav,tam,TaliAq99,def_int_yds,25,,,,,
player,201011280rav,tam,TaliAq99,def_int_td,0,,,,,
player,201011280rav,tam,TaliAq99,def_int_long,25,,,,,
player,201011280rav,tam,TaliAq99,pass_defended,2,,,,,
player,201011280rav,tam,TaliAq99,sacks,0.0,,,,,
player,201011280rav,tam,TaliAq99,tackles_combined,5,,,,,
player,201011280rav,tam,TaliAq99,tackles_solo,5,,,,,
player,201011280rav,tam,TaliAq99,tackles_assists,0,,,,,
player,201011280rav,tam,TaliAq99,tackles_loss,0,,,,,
player,201011280rav,tam,TaliAq99,qb_hits,0,,,,,
player,201011280rav,tam,TaliAq99,fumbles_rec,0,,,,,
player,201011280rav,tam,TaliAq99,fumbles_rec_yds,0,,,,,
player,201011280rav,tam,TaliAq99,fumbles_rec_td,0,,,,,
player,201011280rav,tam,TaliAq99,fumbles_forced,0,,,,,
player,201011280rav,tam,McCoGe99,def_int,0,,,,,
player,201011280rav,tam,McCoGe99,def_int_yds,0,,,,,
player,201011280rav,tam,McCoGe99,def_int_td,0,,,,,
player,201011280rav,tam,McCoGe99,def_int_long,0,,,,,
player,201011280rav,tam,McCoGe99,pass_defended,0,,,,,
player,201011280rav,tam,McCoGe99,sacks,2.0,,,,,
player,201011280rav,tam,McCoGe99,tackles_combined,3,,,,,
player,201011280rav,tam,McCoGe99,tackles_solo,3,,,,,
player,201011280rav,tam,McCoGe99,tackles_assists,0,,,,,
player,201011280rav,tam,McCoGe99,tackles_loss,2,,,,,
player,201011280rav,tam,McCoGe99,qb_hits,2,,,,,
player,201011280rav,tam,McCoGe99,fumbles_rec,0,,,,,
player,201011280rav,tam,McCoGe99,fumbles_rec_yds,0,,,,,
player,201011280rav,tam,McCoGe99,fumbles_rec_td,0,,,,,
player,201011280rav,tam,McCoGe99,fumbles_forced,0,,,,,
player,201011280rav,tam,JoneSe20,def_int,0,,,,,
player,201011280rav,tam,JoneSe20,def_int_yds,0,,,,,
player,201011280rav,tam,JoneSe20,def_int_td,0,,,,,
player,201011280rav,tam,JoneSe20,def_int_long,0,,,,,
player,201011280rav,tam,JoneSe20,pass_defended,0,,,,,
player,201011280rav,tam,JoneSe20,sacks,1.0,,,,,
player,201011280rav,tam,JoneSe20,tackles_combined,6,,,,,
player,201011280rav,tam,JoneSe20,tackles_solo,3,,,,,
player,201011280rav,tam,JoneSe20,tackles_assists,3,,,,,
player,201011280rav,tam,JoneSe20,tackles_loss,1,,,,,
player,201011280rav,tam,JoneSe20,qb_hits,1,,,,,
player,201011280rav,tam,JoneSe20,fumbles_rec,0,,,,,
player,201011280rav,tam,JoneSe20,fumbles_rec_yds,0,,,,,
player,201011280rav,tam,JoneSe20,fumbles_rec_td,0,,,,,
player,201011280rav,tam,JoneSe20,fumbles_forced,0,,,,,
player,201011280rav,tam,CrowTi99,def_int,0,,,,,
player,201011280rav,tam,CrowTi99,def_int_yds,0,,,,,
player,201011280rav,tam,CrowTi99,def_int_td,0,,,,,
player,201011280rav,tam,CrowTi99,def_int_long,0,,,,,
player,201011280rav,tam,CrowTi99,pass_defended,0,,,,,
player,201011280rav,tam,CrowTi99,sacks,1.0,,,,,
player,201011280rav,tam,CrowTi99,tackles_combined,4,,,,,
player,201011280rav,tam,CrowTi99,tackles_solo,4,,,,,
player,201011280rav,tam,CrowTi99,tackles_assists,0,,,,,
player,201011280rav,tam,CrowTi99,tackles_loss,1,,,,,
player,201011280rav,tam,CrowTi99,qb_hits,1,,,,,
player,201011280rav,tam,CrowTi99,fumbles_rec,0,,,,,
player,201011280rav,tam,CrowTi99,fumbles_rec_yds,0,,,,,
player,201011280rav,tam,CrowTi99,fumbles_rec_td,0,,,,,
player,201011280rav,tam,CrowTi99,fumbles_forced,0,,,,,
player,201011280rav,tam,RuudBa20,def_int,0,,,,,
player,201011280rav,tam,RuudBa20,def_int_yds,0,,,,,
player,201011280rav,tam,RuudBa20,def_int_td,0,,,,,
player,201011280rav,tam,RuudBa20,def_int_long,0,,,,,
player,201011280rav,tam,RuudBa20,pass_defended,0,,,,,
player,201011280rav,tam,RuudBa20,sacks,0.0,,,,,
player,201011280rav,tam,RuudBa20,tackles_combined,9,,,,,
player,201011280rav,tam,RuudBa20,tackles_solo,6,,,,,
player,201011280rav,tam,RuudBa20,tackles_assists,3,,,,,
player,201011280rav,tam,RuudBa20,tackles_loss,0,,,,,
player,201011280rav,tam,RuudBa20,qb_hits,0,,,,,
player,201011280rav,tam,RuudBa20,fumbles_rec,0,,,,,
player,201011280rav,tam,RuudBa20,fumbles_rec_yds,0,,,,,
player,201011280rav,tam,RuudBa20,fumbles_rec_td,0,,,,,
player,201011280rav,tam,RuudBa20,fumbles_forced,0,,,,,
player,201011280rav,tam,HayeGe98,def_int,0,,,,,
player,201011280rav,tam,HayeGe98,def_int_yds,0,,,,,
player,201011280rav,tam,HayeGe98,def_int_td,0,,,,,
player,201011280rav,tam,HayeGe98,def_int_long,0,,,,,
player,201011280rav,tam,HayeGe98,pass_defended,0,,,,,
player,201011280rav,tam,HayeGe98,sacks,0.0,,,,,
player,201011280rav,tam,HayeGe98,tackles_combined,6,,,,,
player,201011280rav,tam,HayeGe98,tackles_solo,6,,,,,
player,201011280rav,tam,HayeGe98,tackles_assists,0,,,,,
player,201011280rav,tam,HayeGe98,tackles_loss,0,,,,,
player,201011280rav,tam,HayeGe98,qb_hits,0,,,,,
player,201011280rav,tam,HayeGe98,fumbles_rec,0,,,,,
player,201011280rav,tam,HayeGe98,fumbles_rec_yds,0,,,,,
player,201011280rav,tam,HayeGe98,fumbles_rec_td,0,,,,,
player,201011280rav,tam,HayeGe98,fumbles_forced,0,,,,,
