game,2010,5,20101010,201010100crd,nor,"New Orleans Saints",20,crd,"Arizona Cardinals",30
player,201010100crd,nor,VilmJo99,def_int,0,,,,,
player,201010100crd,nor,VilmJo99,def_int_yds,0,,,,,
player,201010100crd,nor,VilmJo99,def_int_td,0,,,,,
player,201010100crd,nor,VilmJo99,def_int_long,0,,,,,
player,201010100crd,nor,VilmJo99,pass_defended,0,,,,,
player,201010100crd,nor,VilmJo99,sacks,1.0,,,,,
player,201010100crd,nor,VilmJo99,tackles_combined,7,,,,,
player,201010100crd,nor,VilmJo99,tackles_solo,5,,,,,
player,201010100crd,nor,VilmJo99,tackles_assists,2,,,,,
player,201010100crd,nor,VilmJo99,tackles_loss,1,,,,,
player,201010100crd,nor,VilmJo99,qb_hits,1,,,,,
player,201010100crd,nor,VilmJo99,fumbles_rec,0,,,,,
player,201010100crd,nor,VilmJo99,fumbles_rec_yds,0,,,,,
player,201010100crd,nor,VilmJo99,fumbles_rec_td,0,,,,,
player,201010100crd,nor,VilmJo99,fumbles_forced,0,,,,,
player,201010100crd,nor,AyodRe99,def_int,0,,,,,
player,201010100crd,nor,AyodRe99,def_int_yds,0,,,,,
player,201010100crd,nor,AyodRe99,def_int_td,0,,,,,
player,201010100crd,nor,AyodRe99,def_int_long,0,,,,,
player,201010100crd,nor,AyodRe99,pass_defended,0,,,,,
player,201010100crd,nor,AyodRe99,sacks,1.0,,,,,
player,201010100crd,nor,AyodRe99,tackles_combined,2,,,,,
player,201010100crd,nor,AyodRe99,tackles_solo,1,,,,,
player,201010100crd,nor,AyodRe99,tackles_assists,1,,,,,
player,201010100crd,nor,AyodRe99,tackles_loss,0,,,,,
player,201010100crd,nor,AyodRe99,qb_hits,0,,,,,
player,201010100crd,nor,AyodRe99,fumbles_rec,0,,,,,
player,201010100crd,nor,AyodRe99,fumbles_rec_yds,0,,,,,
player,201010100crd,nor,AyodRe99,fumbles_rec_td,0,,,,,
player,201010100crd,nor,AyodRe99,fumbles_forced,1,,,,,
player,201010100crd,nor,BrowAl20,def_int,0,,,,,
player,201010100crd,nor,BrowAl20,def_int_yds,0,,,,,
player,201010100crd,nor,BrowAl20,def_int_td,0,,,,,
player,201010100crd,nor,BrowAl20,def_int_long,0,,,,,
player,201010100crd,nor,BrowAl20,pass_defended,1,,,,,
player,201010100crd,nor,BrowAl20,sacks,1.0,,,,,
player,201010100crd,nor,BrowAl20,tackles_combined,2,,,,,
player,201010100crd,nor,BrowAl20,tackles_solo,2,,,,,
player,201010100crd,nor,BrowAl20,tackles_assists,0,,,,,
player,201010100crd,nor,BrowAl20,tackles_loss,1,,,,,
player,201010100crd,nor,BrowAl20,qb_hits,1,,,,,
player,201010100crd,nor,BrowAl20,fumbles_rec,0,,,,,
player,201010100crd,nor,BrowAl20,fumbles_rec_yds,0,,,,,
player,201010100crd,nor,BrowAl20,fumbles_rec_td,0,,,,,
player,201010100crd,nor,BrowAl20,fumbles_forced,0,,,,,
player,201010100crd,nor,HargAn20,def_int,0,,,,,
player,201010100crd,nor,HargAn20,def_int_yds,0,,,,,
player,201010100crd,nor,HargAn20,def_int_td,0,,,,,
player,201010100crd,nor,HargAn20,def_int_long,0,,,,,
player,201010100crd,nor,HargAn20,pass_defended,0,,,,,
player,201010100crd,nor,HargAn20,sacks,1.0,,,,,
player,201010100crd,nor,HargAn20,tackles_combined,1,,,,,
player,201010100crd,nor,HargAn20,tackles_solo,1,,,,,
player,201010100crd,nor,HargAn20,tackles_assists,0,,,,,
player,201010100crd,nor,HargAn20,tackles_loss,,,,,,
player,201010100crd,nor,HargAn20,qb_hits,,,,,,
player,201010100crd,nor,HargAn20,fumbles_rec,0,,,,,
player,201010100crd,nor,HargAn20,fumbles_rec_yds,0,,,,,
player,201010100crd,nor,HargAn20,fumbles_rec_td,0,,,,,
player,201010100crd,nor,HargAn20,fumbles_forced,1,,,,,
player,201010100crd,nor,RobiPa99,def_int,0,,,,,
player,201010100crd,nor,RobiPa99,def_int_yds,0,,,,,
player,201010100crd,nor,RobiPa99,def_int_td,0,,,,,
player,201010100crd,nor,RobiPa99,def_int_long,0,,,,,
player,201010100crd,nor,RobiPa99,pass_defended,1,,,,,
player,201010100crd,nor,RobiPa99,sacks,0.0,,,,,
player,201010100crd,nor,RobiPa99,tackles_combined,8,,,,,
player,201010100crd,nor,RobiPa99,tackles_solo,8,,,,,
player,201010100crd,nor,RobiPa99,tackles_assists,0,,,,,
player,201010100crd,nor,RobiPa99,tackles_loss,0,,,,,
player,201010100crd,nor,RobiPa99,qb_hits,0,,,,,
player,201010100crd,nor,RobiPa99,fumbles_rec,0,,,,,
player,201010100crd,nor,RobiPa99,fumbles_rec_yds,0,,,,,
player,201010100crd,nor,RobiPa99,fumbles_rec_td,0,,,,,
player,201010100crd,nor,RobiPa99,fumbles_forced,0,,,,,
player,201010100crd,nor,HarpRo21,def_int,0,,,,,
player,201010100crd,nor,HarpRo21,def_int_yds,0,,,,,
player,201010100crd,nor,HarpRo21,def_int_td,0,,,,,
player,201010100crd,nor,HarpRo21,def_int_long,0,,,,,
player,201010100crd,nor,HarpRo21,pass_defended,1,,,,,
player,201010100crd,nor,HarpRo21,sacks,0.0,,,,,
player,201010100crd,nor,HarpRo21,tackles_combined,7,,,,,
player,201010100crd,nor,HarpRo21,tackles_solo,7,,,,,
player,201010100crd,nor,HarpRo21,tackles_assists,0,,,,,
player,201010100crd,nor,HarpRo21,tackles_loss,0,,,,,
player,201010100crd,nor,HarpRo21,qb_hits,1,,,,,
player,201010100crd,nor,HarpRo21,fumbles_rec,0,,,,,
player,201010100crd,nor,HarpRo21,fumbles_rec_yds,0,,,,,
player,201010100crd,nor,HarpRo21,fumbles_rec_td,0,,,,,
player,201010100crd,nor,HarpRo21,fumbles_forced,1,,,,,
player,201010100crd,nor,ClarDa21,def_int,0,,,,,
player,201010100crd,nor,ClarDa21,def_int_yds,0,,,,,
player,201010100crd,nor,ClarDa21,def_int_td,0,,,,,
player,201010100crd,nor,ClarDa21,def_int_long,0,,,,,
player,201010100crd,nor,ClarDa21,pass_defended,0,,,,,
player,201010100crd,nor,ClarDa21,sacks,0.0,,,,,
player,201010100crd,nor,ClarDa21,tackles_combined,6,,,,,
player,201010100crd,nor,ClarDa21,tackles_solo,5,,,,,
player,201010100crd,nor,ClarDa21,tackles_assists,1,,,,,
player,201010100crd,nor,ClarDa21,tackles_loss,0,,,,,
player,201010100crd,nor,ClarDa21,qb_hits,0,,,,,
player,201010100crd,nor,ClarDa21,fumbles_rec,0,,,,,
player,201010100crd,nor,ClarDa21,fumbles_rec_yds,0,,,,,
player,201010100crd,nor,ClarDa21,fumbles_rec_td,0,,,,,
player,201010100crd,nor,ClarDa21,fumbles_forced,1,,,,,
player,201010100crd,nor,CharJe99,def_int,0,,,,,
player,201010100crd,nor,CharJe99,def_int_yds,0,,,,,
player,201010100crd,nor,CharJe99,def_int_td,0,,,,,
player,201010100crd,nor,CharJe99,def_int_long,0,,,,,
player,201010100crd,nor,CharJe99,pass_defended,0,,,,,
player,201010100crd,nor,CharJe99,sacks,0.0,,,,,
player,201010100crd,nor,CharJe99,tackles_combined,4,,,,,
player,201010100crd,nor,CharJe99,tackles_solo,2,,,,,
player,201010100crd,nor,CharJe99,tackles_assists,2,,,,,
player,201010100crd,nor,CharJe99,tackles_loss,1,,,,,
player,201010100crd,nor,CharJe99,qb_hits,0,,,,,
player,201010100crd,nor,CharJe99,fumbles_rec,0,,,,,
player,201010100crd,nor,CharJe99,fumbles_rec_yds,0,,,,,
player,201010100crd,nor,CharJe99,fumbles_rec_td,0,,,,,
player,201010100crd,nor,CharJe99,fumbles_forced,0,,,,,
player,201010100crd,nor,MitcMa99,def_int,0,,,,,
player,201010100crd,nor,MitcMa99,def_int_yds,0,,,,,
player,201010100crd,nor,MitcMa99,def_int_td,0,,,,,
player,201010100crd,nor,MitcMa99,def_int_long,0,,,,,
player,201010100crd,nor,MitcMa99,pass_defended,0,,,,,
player,201010100crd,nor,MitcMa99,sacks,0.0,,,,,
player,201010100crd,nor,MitcMa99,tackles_combined,4,,,,,
player,201010100crd,nor,MitcMa99,tackles_solo,4,,,,,
player,201010100crd,nor,MitcMa99,tackles_assists,0,,,,,
player,201010100crd,nor,MitcMa99,tackles_loss,0,,,,,
player,201010100crd,nor,MitcMa99,qb_hits,0,,,,,
player,201010100crd,nor,MitcMa99,fumbles_rec,0,,,,,
player,201010100crd,nor,MitcMa99,fumbles_rec_yds,0,,,,,
player,201010100crd,nor,MitcMa99,fumbles_rec_td,0,,,,,
player,201010100crd,nor,MitcMa99,fumbles_forced,0,,,,,
player,201010100crd,nor,JenkMa99,def_int,0,,,,,
player,201010100crd,nor,JenkMa99,def_int_yds,0,,,,,
player,201010100crd,nor,JenkMa99,def_int_td,0,,,,,
player,201010100crd,nor,JenkMa99,def_int_long,0,,,,,
player,201010100crd,nor,JenkMa99,pass_defended,1,,,,,
player,201010100crd,nor,JenkMa99,sacks,0.0,,,,,
player,201010100crd,nor,JenkMa99,tackles_combined,3,,,,,
player,201010100crd,nor,JenkMa99,tackles_solo,3,,,,,
player,201010100crd,nor,JenkMa99,tackles_assists,0,,,,,
player,201010100crd,nor,JenkMa99,tackles_loss,0,,,,,
player,201010100crd,nor,JenkMa99,qb_hits,0,,,,,
player,201010100crd,nor,JenkMa99,fumbles_rec,0,,,,,
player,201010100crd,nor,JenkMa99,fumbles_rec_yds,0,,,,,
player,201010100crd,nor,JenkMa99,fumbles_rec_td,0,,,,,
player,201010100crd,nor,JenkMa99,fumbles_forced,0,,,,,
player,201010100crd,nor,DunbJo20,def_int,0,,,,,
player,201010100crd,nor,DunbJo20,def_int_yds,0,,,,,
player,201010100crd,nor,DunbJo20,def_int_td,0,,,,,
player,201010100crd,nor,DunbJo20,def_int_long,0,,,,,
player,201010100crd,nor,DunbJo20,pass_defended,1,,,,,
player,201010100crd,nor,DunbJo20,sacks,0.0,,,,,
player,201010100crd,nor,DunbJo20,tackles_combined,2,,,,,
player,201010100crd,nor,DunbJo20,tackles_solo,2,,,,,
player,201010100crd,nor,DunbJo20,tackles_assists,0,,,,,
player,201010100crd,nor,DunbJo20,tackles_loss,0,,,,,
player,201010100crd,nor,DunbJo20,qb_hits,0,,,,,
player,201010100crd,nor,DunbJo20,fumbles_rec,0,,,,,
player,201010100crd,nor,DunbJo20,fumbles_rec_yds,0,,,,,
player,201010100crd,nor,DunbJo20,fumbles_rec_td,0,,,,,
player,201010100crd,nor,DunbJo20,fumbles_forced,0,,,,,
player,201010100crd,nor,ShanSc20,def_int,0,,,,,
player,201010100crd,nor,ShanSc20,def_int_yds,0,,,,,
player,201010100crd,nor,ShanSc20,def_int_td,0,,,,,
player,201010100crd,nor,ShanSc20,def_int_long,0,,,,,
player,201010100crd,nor,ShanSc20,pass_defended,0,,,,,
player,201010100crd,nor,ShanSc20,sacks,0.0,,,,,
player,201010100crd,nor,ShanSc20,tackles_combined,2,,,,,
player,201010100crd,nor,ShanSc20,tackles_solo,2,,,,,
player,201010100crd,nor,ShanSc20,tackles_assists,0,,,,,
player,201010100crd,nor,ShanSc20,tackles_loss,0,,,,,
player,201010100crd,nor,ShanSc20,qb_hits,1,,,,,
player,201010100crd,nor,ShanSc20,fumbles_rec,0,,,,,
player,201010100crd,nor,ShanSc20,fumbles_rec_yds,0,,,,,
player,201010100crd,nor,ShanSc20,fumbles_rec_td,0,,,,,
player,201010100crd,nor,ShanSc20,fumbles_forced,0,,,,,
player,201010100crd,nor,WilkJi20,def_int,0,,,,,
player,201010100crd,nor,WilkJi20,def_int_yds,0,,,,,
player,201010100crd,nor,WilkJi20,def_int_td,0,,,,,
player,201010100crd,nor,WilkJi20,def_int_long,0,,,,,
player,201010100crd,nor,WilkJi20,pass_defended,0,,,,,
player,201010100crd,nor,WilkJi20,sacks,0.0,,,,,
player,201010100crd,nor,WilkJi20,tackles_combined,2,,,,,
player,201010100crd,nor,WilkJi20,tackles_solo,2,,,,,
player,201010100crd,nor,WilkJi20,tackles_assists,0,,,,,
player,201010100crd,nor,WilkJi20,tackles_loss,0,,,,,
player,201010100crd,nor,WilkJi20,qb_hits,0,,,,,
player,201010100crd,nor,WilkJi20,fumbles_rec,0,,,,,
player,201010100crd,nor,WilkJi20,fumbles_rec_yds,0,,,,,
player,201010100crd,nor,WilkJi20,fumbles_rec_td,0,,,,,
player,201010100crd,nor,WilkJi20,fumbles_forced,0,,,,,
player,201010100crd,nor,ArnoSt99,def_int,0,,,,,
player,201010100crd,nor,ArnoSt99,def_int_yds,0,,,,,
player,201010100crd,nor,ArnoSt99,def_int_td,0,,,,,
player,201010100crd,nor,ArnoSt99,def_int_long,0,,,,,
player,201010100crd,nor,ArnoSt99,pass_defended,0,,,,,
player,201010100crd,nor,ArnoSt99,sacks,0.0,,,,,
player,201010100crd,nor,ArnoSt99,tackles_combined,1,,,,,
player,201010100crd,nor,ArnoSt99,tackles_solo,0,,,,,
player,201010100crd,nor,ArnoSt99,tackles_assists,1,,,,,
player,201010100crd,nor,ArnoSt99,tackles_loss,0,,,,,
player,201010100crd,nor,ArnoSt99,qb_hits,0,,,,,
player,201010100crd,nor,ArnoSt99,fumbles_rec,0,,,,,
player,201010100crd,nor,ArnoSt99,fumbles_rec_yds,0,,,,,
player,201010100crd,nor,ArnoSt99,fumbles_rec_td,0,,,,,
player,201010100crd,nor,ArnoSt99,fumbles_forced,0,,,,,
player,201010100crd,nor,ElliSe99,def_int,0,,,,,
player,201010100crd,nor,ElliSe99,def_int_yds,0,,,,,
player,201010100crd,nor,ElliSe99,def_int_td,0,,,,,
player,201010100crd,nor,ElliSe99,def_int_long,0,,,,,
player,201010100crd,nor,ElliSe99,pass_defended,0,,,,,
player,201010100crd,nor,ElliSe99,sacks,0.0,,,,,
player,201010100crd,nor,ElliSe99,tackles_combined,1,,,,,
player,201010100crd,nor,ElliSe99,tackles_solo,1,,,,,
player,201010100crd,nor,ElliSe99,tackles_assists,0,,,,,
player,201010100crd,nor,ElliSe99,tackles_loss,0,,,,,
player,201010100crd,nor,ElliSe99,qb_hits,0,,,,,
player,201010100crd,nor,ElliSe99,fumbles_rec,0,,,,,
player,201010100crd,nor,ElliSe99,fumbles_rec_yds,0,,,,,
player,201010100crd,nor,ElliSe99,fumbles_rec_td,0,,,,,
player,201010100crd,nor,ElliSe99,fumbles_forced,0,,,,,
player,201010100crd,nor,RobyCo00,def_int,0,,,,,
player,201010100crd,nor,RobyCo00,def_int_yds,0,,,,,
player,201010100crd,nor,RobyCo00,def_int_td,0,,,,,
player,201010100crd,nor,RobyCo00,def_int_long,0,,,,,
player,201010100crd,nor,RobyCo00,pass_defended,0,,,,,
player,201010100crd,nor,RobyCo00,sacks,0.0,,,,,
player,201010100crd,nor,RobyCo00,tackles_combined,1,,,,,
player,201010100crd,nor,RobyCo00,tackles_solo,1,,,,,
player,201010100crd,nor,RobyCo00,tackles_assists,0,,,,,
player,201010100crd,nor,RobyCo00,tackles_loss,0,,,,,
player,201010100crd,nor,RobyCo00,qb_hits,0,,,,,
player,201010100crd,nor,RobyCo00,fumbles_rec,0,,,,,
player,201010100crd,nor,RobyCo00,fumbles_rec_yds,0,,,,,
player,201010100crd,nor,RobyCo00,fumbles_rec_td,0,,,,,
player,201010100crd,nor,RobyCo00,fumbles_forced,0,,,,,
player,201010100crd,nor,TorrLe20,def_int,0,,,,,
player,201010100crd,nor,TorrLe20,def_int_yds,0,,,,,
player,201010100crd,nor,TorrLe20,def_int_td,0,,,,,
player,201010100crd,nor,TorrLe20,def_int_long,0,,,,,
player,201010100crd,nor,TorrLe20,pass_defended,0,,,,,
player,201010100crd,nor,TorrLe20,sacks,0.0,,,,,
player,201010100crd,nor,TorrLe20,tackles_combined,1,,,,,
player,201010100crd,nor,TorrLe20,tackles_solo,1,,,,,
player,201010100crd,nor,TorrLe20,tackles_assists,0,,,,,
player,201010100crd,nor,TorrLe20,tackles_loss,0,,,,,
player,201010100crd,nor,TorrLe20,qb_hits,0,,,,,
player,201010100crd,nor,TorrLe20,fumbles_rec,0,,,,,
player,201010100crd,nor,TorrLe20,fumbles_rec_yds,0,,,,,
player,201010100crd,nor,TorrLe20,fumbles_rec_td,0,,,,,
player,201010100crd,nor,TorrLe20,fumbles_forced,0,,,,,
player,201010100crd,nor,WynnDe00,def_int,0,,,,,
player,201010100crd,nor,WynnDe00,def_int_yds,0,,,,,
player,201010100crd,nor,WynnDe00,def_int_td,0,,,,,
player,201010100crd,nor,WynnDe00,def_int_long,0,,,,,
player,201010100crd,nor,WynnDe00,pass_defended,0,,,,,
player,201010100crd,nor,WynnDe00,sacks,0.0,,,,,
player,201010100crd,nor,WynnDe00,tackles_combined,1,,,,,
player,201010100crd,nor,WynnDe00,tackles_solo,1,,,,,
player,201010100crd,nor,WynnDe00,tackles_assists,0,,,,,
player,201010100crd,nor,WynnDe00,tackles_loss,0,,,,,
player,201010100crd,nor,WynnDe00,qb_hits,0,,,,,
player,201010100crd,nor,WynnDe00,fumbles_rec,0,,,,,
player,201010100crd,nor,WynnDe00,fumbles_rec_yds,0,,,,,
player,201010100crd,nor,WynnDe00,fumbles_rec_td,0,,,,,
player,201010100crd,nor,WynnDe00,fumbles_forced,0,,,,,
player,201010100crd,nor,YounUs99,def_int,0,,,,,
player,201010100crd,nor,YounUs99,def_int_yds,0,,,,,
player,201010100crd,nor,YounUs99,def_int_td,0,,,,,
player,201010100crd,nor,YounUs99,def_int_long,0,,,,,
player,201010100crd,nor,YounUs99,pass_defended,0,,,,,
player,201010100crd,nor,YounUs99,sacks,0.0,,,,,
player,201010100crd,nor,YounUs99,tackles_combined,1,,,,,
player,201010100crd,nor,YounUs99,tackles_solo,1,,,,,
player,201010100crd,nor,YounUs99,tackles_assists,0,,,,,
player,201010100crd,nor,YounUs99,tackles_loss,0,,,,,
player,201010100crd,nor,YounUs99,qb_hits,0,,,,,
player,201010100crd,nor,YounUs99,fumbles_rec,0,,,,,
player,201010100crd,nor,YounUs99,fumbles_rec_yds,0,,,,,
player,201010100crd,nor,YounUs99,fumbles_rec_td,0,,,,,
player,201010100crd,nor,YounUs99,fumbles_forced,0,,,,,
player,201010100crd,crd,LenoPa20,def_int,1,,,,,
player,201010100crd,crd,LenoPa20,def_int_yds,2,,,,,
player,201010100crd,crd,LenoPa20,def_int_td,0,,,,,
player,201010100crd,crd,LenoPa20,def_int_long,2,,,,,
player,201010100crd,crd,LenoPa20,pass_defended,1,,,,,
player,201010100crd,crd,LenoPa20,sacks,0.0,,,,,
player,201010100crd,crd,LenoPa20,tackles_combined,4,,,,,
player,201010100crd,crd,LenoPa20,tackles_solo,4,,,,,
player,201010100crd,crd,LenoPa20,tackles_assists,0,,,,,
player,201010100crd,crd,LenoPa20,tackles_loss,0,,,,,
player,201010100crd,crd,LenoPa20,qb_hits,0,,,,,
player,201010100crd,crd,LenoPa20,fumbles_rec,0,,,,,
player,201010100crd,crd,LenoPa20,fumbles_rec_yds,0,,,,,
player,201010100crd,crd,LenoPa20,fumbles_rec_td,0,,,,,
player,201010100crd,crd,LenoPa20,fumbles_forced,0,,,,,
player,201010100crd,crd,RodgDo99,def_int,1,,,,,
player,201010100crd,crd,RodgDo99,def_int_yds,28,,,,,
player,201010100crd,crd,RodgDo99,def_int_td,1,,,,,
player,201010100crd,crd,RodgDo99,def_int_long,28,,,,,
player,201010100crd,crd,RodgDo99,pass_defended,2,,,,,
player,201010100crd,crd,RodgDo99,sacks,0.0,,,,,
player,201010100crd,crd,RodgDo99,tackles_combined,4,,,,,
player,201010100crd,crd,RodgDo99,tackles_solo,4,,,,,
player,201010100crd,crd,RodgDo99,tackles_assists,0,,,,,
player,201010100crd,crd,RodgDo99,tackles_loss,0,,,,,
player,201010100crd,crd,RodgDo99,qb_hits,0,,,,,
player,201010100crd,crd,RodgDo99,fumbles_rec,0,,,,,
player,201010100crd,crd,RodgDo99,fumbles_rec_yds,0,,,,,
player,201010100crd,crd,RodgDo99,fumbles_rec_td,0,,,,,
player,201010100crd,crd,RodgDo99,fumbles_forced,0,,,,,
player,201010100crd,crd,ToleGr99,def_int,1,,,,,
player,201010100crd,crd,ToleGr99,def_int_yds,0,,,,,
player,201010100crd,crd,ToleGr99,def_int_td,0,,,,,
player,201010100crd,crd,ToleGr99,def_int_long,0,,,,,
player,201010100crd,crd,ToleGr99,pass_defended,3,,,,,
player,201010100crd,crd,ToleGr99,sacks,0.0,,,,,
player,201010100crd,crd,ToleGr99,tackles_combined,2,,,,,
player,201010100crd,crd,ToleGr99,tackles_solo,2,,,,,
player,201010100crd,crd,ToleGr99,tackles_assists,0,,,,,
player,201010100crd,crd,ToleGr99,tackles_loss,0,,,,,
player,201010100crd,crd,ToleGr99,qb_hits,0,,,,,
player,201010100crd,crd,ToleGr99,fumbles_rec,0,,,,,
player,201010100crd,crd,ToleGr99,fumbles_rec_yds,0,,,,,
player,201010100crd,crd,ToleGr99,fumbles_rec_td,0,,,,,
player,201010100crd,crd,ToleGr99,fumbles_forced,0,,,,,
player,201010100crd,crd,HaggCl20,def_int,0,,,,,
player,201010100crd,crd,HaggCl20,def_int_yds,0,,,,,
player,201010100crd,crd,HaggCl20,def_int_td,0,,,,,
player,201010100crd,crd,HaggCl20,def_int_long,0,,,,,
player,201010100crd,crd,HaggCl20,pass_defended,0,,,,,
player,201010100crd,crd,HaggCl20,sacks,1.0,,,,,
player,201010100crd,crd,HaggCl20,tackles_combined,3,,,,,
player,201010100crd,crd,HaggCl20,tackles_solo,2,,,,,
player,201010100crd,crd,HaggCl20,tackles_assists,1,,,,,
player,201010100crd,crd,HaggCl20,tackles_loss,0,,,,,
player,201010100crd,crd,HaggCl20,qb_hits,1,,,,,
player,201010100crd,crd,HaggCl20,fumbles_rec,0,,,,,
player,201010100crd,crd,HaggCl20,fumbles_rec_yds,0,,,,,
player,201010100crd,crd,HaggCl20,fumbles_rec_td,0,,,,,
player,201010100crd,crd,HaggCl20,fumbles_forced,1,,,,,
player,201010100crd,crd,AdamMi98,def_int,0,,,,,
player,201010100crd,crd,AdamMi98,def_int_yds,0,,,,,
player,201010100crd,crd,AdamMi98,def_int_td,0,,,,,
player,201010100crd,crd,AdamMi98,def_int_long,0,,,,,
player,201010100crd,crd,AdamMi98,pass_defended,1,,,,,
player,201010100crd,crd,AdamMi98,sacks,0.0,,,,,
player,201010100crd,crd,AdamMi98,tackles_combined,6,,,,,
player,201010100crd,crd,AdamMi98,tackles_solo,4,,,,,
player,201010100crd,crd,AdamMi98,tackles_assists,2,,,,,
player,201010100crd,crd,AdamMi98,tackles_loss,1,,,,,
player,201010100crd,crd,AdamMi98,qb_hits,0,,,,,
player,201010100crd,crd,AdamMi98,fumbles_rec,0,,,,,
player,201010100crd,crd,AdamMi98,fumbles_rec_yds,0,,,,,
player,201010100crd,crd,AdamMi98,fumbles_rec_td,0,,,,,
player,201010100crd,crd,AdamMi98,fumbles_forced,0,,,,,
player,201010100crd,crd,RhodKe20,def_int,0,,,,,
player,201010100crd,crd,RhodKe20,def_int_yds,0,,,,,
player,201010100crd,crd,RhodKe20,def_int_td,0,,,,,
player,201010100crd,crd,RhodKe20,def_int_long,0,,,,,
player,201010100crd,crd,RhodKe20,pass_defended,1,,,,,
player,201010100crd,crd,RhodKe20,sacks,0.0,,,,,
player,201010100crd,crd,RhodKe20,tackles_combined,6,,,,,
player,201010100crd,crd,RhodKe20,tackles_solo,6,,,,,
player,201010100crd,crd,RhodKe20,tackles_assists,0,,,,,
player,201010100crd,crd,RhodKe20,tackles_loss,0,,,,,
player,201010100crd,crd,RhodKe20,qb_hits,0,,,,,
player,201010100crd,crd,RhodKe20,fumbles_rec,1,,,,,
player,201010100crd,crd,RhodKe20,fumbles_rec_yds,27,,,,,
player,201010100crd,crd,RhodKe20,fumbles_rec_td,1,,,,,
player,201010100crd,crd,RhodKe20,fumbles_forced,0,,,,,
player,201010100crd,crd,WashDa99,def_int,0,,,,,
player,201010100crd,crd,WashDa99,def_int_yds,0,,,,,
player,201010100crd,crd,WashDa99,def_int_td,0,,,,,
player,201010100crd,crd,WashDa99,def_int_long,0,,,,,
player,201010100crd,crd,WashDa99,pass_defended,0,,,,,
player,201010100crd,crd,WashDa99,sacks,0.0,,,,,
player,201010100crd,crd,WashDa99,tackles_combined,6,,,,,
player,201010100crd,crd,WashDa99,tackles_solo,6,,,,,
player,201010100crd,crd,WashDa99,tackles_assists,0,,,,,
player,201010100crd,crd,WashDa99,tackles_loss,2,,,,,
player,201010100crd,crd,WashDa99,qb_hits,0,,,,,
player,201010100crd,crd,WashDa99,fumbles_rec,0,,,,,
player,201010100crd,crd,WashDa99,fumbles_rec_yds,0,,,,,
player,201010100crd,crd,WashDa99,fumbles_rec_td,0,,,,,
player,201010100crd,crd,WashDa99,fumbles_forced,0,,,,,
player,201010100crd,crd,PortJo00,def_int,0,,,,,
player,201010100crd,crd,PortJo00,def_int_yds,0,,,,,
player,201010100crd,crd,PortJo00,def_int_td,0,,,,,
player,201010100crd,crd,PortJo00,def_int_long,0,,,,,
player,201010100crd,crd,PortJo00,pass_defended,0,,,,,
player,201010100crd,crd,PortJo00,sacks,0.0,,,,,
player,201010100crd,crd,PortJo00,tackles_combined,5,,,,,
player,201010100crd,crd,PortJo00,tackles_solo,3,,,,,
player,201010100crd,crd,PortJo00,tackles_assists,2,,,,,
player,201010100crd,crd,PortJo00,tackles_loss,1,,,,,
player,201010100crd,crd,PortJo00,qb_hits,1,,,,,
player,201010100crd,crd,PortJo00,fumbles_rec,0,,,,,
player,201010100crd,crd,PortJo00,fumbles_rec_yds,0,,,,,
player,201010100crd,crd,PortJo00,fumbles_rec_td,0,,,,,
player,201010100crd,crd,PortJo00,fumbles_forced,0,,,,,
player,201010100crd,crd,JohnRa98,def_int,0,,,,,
player,201010100crd,crd,JohnRa98,def_int_yds,0,,,,,
player,201010100crd,crd,JohnRa98,def_int_td,0,,,,,
player,201010100crd,crd,JohnRa98,def_int_long,0,,,,,
player,201010100crd,crd,JohnRa98,pass_defended,0,,,,,
player,201010100crd,crd,JohnRa98,sacks,0.0,,,,,
player,201010100crd,crd,JohnRa98,tackles_combined,4,,,,,
player,201010100crd,crd,JohnRa98,tackles_solo,2,,,,,
player,201010100crd,crd,JohnRa98,tackles_assists,2,,,,,
player,201010100crd,crd,JohnRa98,tackles_loss,0,,,,,
player,201010100crd,crd,JohnRa98,qb_hits,0,,,,,
player,201010100crd,crd,JohnRa98,fumbles_rec,0,,,,,
player,201010100crd,crd,JohnRa98,fumbles_rec_yds,0,,,,,
player,201010100crd,crd,JohnRa98,fumbles_rec_td,0,,,,,
player,201010100crd,crd,JohnRa98,fumbles_forced,0,,,,,
player,201010100crd,crd,WilsAd99,def_int,0,,,,,
player,201010100crd,crd,WilsAd99,def_int_yds,0,,,,,
player,201010100crd,crd,WilsAd99,def_int_td,0,,,,,
player,201010100crd,crd,WilsAd99,def_int_long,0,,,,,
player,201010100crd,crd,WilsAd99,pass_defended,1,,,,,
player,201010100crd,crd,WilsAd99,sacks,0.0,,,,,
player,201010100crd,crd,WilsAd99,tackles_combined,4,,,,,
player,201010100crd,crd,WilsAd99,tackles_solo,3,,,,,
player,201010100crd,crd,WilsAd99,tackles_assists,1,,,,,
player,201010100crd,crd,WilsAd99,tackles_loss,0,,,,,
player,201010100crd,crd,WilsAd99,qb_hits,0,,,,,
player,201010100crd,crd,WilsAd99,fumbles_rec,0,,,,,
player,201010100crd,crd,WilsAd99,fumbles_rec_yds,0,,,,,
player,201010100crd,crd,WilsAd99,fumbles_rec_td,0,,,,,
player,201010100crd,crd,WilsAd99,fumbles_forced,0,,,,,
player,201010100crd,crd,CampCa99,def_int,0,,,,,
player,201010100crd,crd,CampCa99,def_int_yds,0,,,,,
