game,2010,7,20101024,201010240nor,cle,"Cleveland Browns",30,nor,"New Orleans Saints",17
player,201010240nor,nor,HendDe00,rec,2,,,,,
player,201010240nor,nor,HendDe00,rec_yds,20,,,,,
player,201010240nor,nor,HendDe00,rec_td,0,,,,,
player,201010240nor,nor,HendDe00,rec_long,23,,,,,
player,201010240nor,nor,HendDe00,fumbles,0,,,,,
player,201010240nor,nor,HendDe00,fumbles_lost,,,,,,
player,201010240nor,cle,BoweDa20,def_int,2,,,,,
player,201010240nor,cle,BoweDa20,def_int_yds,94,,,,,
player,201010240nor,cle,BoweDa20,def_int_td,2,,,,,
player,201010240nor,cle,BoweDa20,def_int_long,64,,,,,
player,201010240nor,cle,BoweDa20,pass_defended,2,,,,,
player,201010240nor,cle,BoweDa20,sacks,0.0,,,,,
player,201010240nor,cle,BoweDa20,tackles_combined,1,,,,,
player,201010240nor,cle,BoweDa20,tackles_solo,1,,,,,
player,201010240nor,cle,BoweDa20,tackles_assists,0,,,,,
player,201010240nor,cle,BoweDa20,tackles_loss,0,,,,,
player,201010240nor,cle,BoweDa20,qb_hits,0,,,,,
player,201010240nor,cle,BoweDa20,fumbles_rec,0,,,,,
player,201010240nor,cle,BoweDa20,fumbles_rec_yds,0,,,,,
player,201010240nor,cle,BoweDa20,fumbles_rec_td,0,,,,,
player,201010240nor,cle,BoweDa20,fumbles_forced,0,,,,,
player,201010240nor,cle,FujiSc20,def_int,1,,,,,
player,201010240nor,cle,FujiSc20,def_int_yds,16,,,,,
player,201010240nor,cle,FujiSc20,def_int_td,0,,,,,
player,201010240nor,cle,FujiSc20,def_int_long,16,,,,,
player,201010240nor,cle,FujiSc20,pass_defended,1,,,,,
player,201010240nor,cle,FujiSc20,sacks,1.0,,,,,
player,201010240nor,cle,FujiSc20,tackles_combined,11,,,,,
player,201010240nor,cle,FujiSc20,tackles_solo,10,,,,,
player,201010240nor,cle,FujiSc20,tackles_assists,1,,,,,
player,201010240nor,cle,FujiSc20,tackles_loss,2,,,,,
player,201010240nor,cle,FujiSc20,qb_hits,1,,,,,
player,201010240nor,cle,FujiSc20,fumbles_rec,0,,,,,
player,201010240nor,cle,FujiSc20,fumbles_rec_yds,0,,,,,
player,201010240nor,cle,FujiSc20,fumbles_rec_td,0,,,,,
player,201010240nor,cle,FujiSc20,fumbles_forced,0,,,,,
player,201010240nor,cle,BrowSh20,def_int,1,,,,,
player,201010240nor,cle,BrowSh20,def_int_yds,0,,,,,
player,201010240nor,cle,BrowSh20,def_int_td,0,,,,,
player,201010240nor,cle,BrowSh20,def_int_long,0,,,,,
player,201010240nor,cle,BrowSh20,pass_defended,1,,,,,
player,201010240nor,cle,BrowSh20,sacks,0.0,,,,,
player,201010240nor,cle,BrowSh20,tackles_combined,7,,,,,
player,201010240nor,cle,BrowSh20,tackles_solo,6,,,,,
player,201010240nor,cle,BrowSh20,tackles_assists,1,,,,,
player,201010240nor,cle,BrowSh20,tackles_loss,0,,,,,
player,201010240nor,cle,BrowSh20,qb_hits,0,,,,,
player,201010240nor,cle,BrowSh20,fumbles_rec,0,,,,,
player,201010240nor,cle,BrowSh20,fumbles_rec_yds,0,,,,,
player,201010240nor,cle,BrowSh20,fumbles_rec_td,0,,,,,
player,201010240nor,cle,BrowSh20,fumbles_forced,0,,,,,
player,201010240nor,cle,GocoCh99,def_int,0,,,,,
player,201010240nor,cle,GocoCh99,def_int_yds,0,,,,,
player,201010240nor,cle,GocoCh99,def_int_td,0,,,,,
player,201010240nor,cle,GocoCh99,def_int_long,0,,,,,
player,201010240nor,cle,GocoCh99,pass_defended,1,,,,,
player,201010240nor,cle,GocoCh99,sacks,1.0,,,,,
player,201010240nor,cle,GocoCh99,tackles_combined,6,,,,,
player,201010240nor,cle,GocoCh99,tackles_solo,3,,,,,
player,201010240nor,cle,GocoCh99,tackles_assists,3,,,,,
player,201010240nor,cle,GocoCh99,tackles_loss,0,,,,,
player,201010240nor,cle,GocoCh99,qb_hits,2,,,,,
player,201010240nor,cle,GocoCh99,fumbles_rec,0,,,,,
player,201010240nor,cle,GocoCh99,fumbles_rec_yds,0,,,,,
player,201010240nor,cle,GocoCh99,fumbles_rec_td,0,,,,,
player,201010240nor,cle,GocoCh99,fumbles_forced,0,,,,,
player,201010240nor,cle,BenaMa00,def_int,0,,,,,
player,201010240nor,cle,BenaMa00,def_int_yds,0,,,,,
player,201010240nor,cle,BenaMa00,def_int_td,0,,,,,
player,201010240nor,cle,BenaMa00,def_int_long,0,,,,,
player,201010240nor,cle,BenaMa00,pass_defended,0,,,,,
player,201010240nor,cle,BenaMa00,sacks,1.0,,,,,
player,201010240nor,cle,BenaMa00,tackles_combined,3,,,,,
player,201010240nor,cle,BenaMa00,tackles_solo,3,,,,,
player,201010240nor,cle,BenaMa00,tackles_assists,0,,,,,
player,201010240nor,cle,BenaMa00,tackles_loss,1,,,,,
player,201010240nor,cle,BenaMa00,qb_hits,3,,,,,
player,201010240nor,cle,BenaMa00,fumbles_rec,0,,,,,
player,201010240nor,cle,BenaMa00,fumbles_rec_yds,0,,,,,
player,201010240nor,cle,BenaMa00,fumbles_rec_td,0,,,,,
player,201010240nor,cle,BenaMa00,fumbles_forced,0,,,,,
player,201010240nor,cle,AdamMi21,def_int,0,,,,,
player,201010240nor,cle,AdamMi21,def_int_yds,0,,,,,
player,201010240nor,cle,AdamMi21,def_int_td,0,,,,,
player,201010240nor,cle,AdamMi21,def_int_long,0,,,,,
player,201010240nor,cle,AdamMi21,pass_defended,0,,,,,
player,201010240nor,cle,AdamMi21,sacks,0.0,,,,,
player,201010240nor,cle,AdamMi21,tackles_combined,7,,,,,
player,201010240nor,cle,AdamMi21,tackles_solo,7,,,,,
player,201010240nor,cle,AdamMi21,tackles_assists,0,,,,,
player,201010240nor,cle,AdamMi21,tackles_loss,0,,,,,
player,201010240nor,cle,AdamMi21,qb_hits,0,,,,,
player,201010240nor,cle,AdamMi21,fumbles_rec,0,,,,,
player,201010240nor,cle,AdamMi21,fumbles_rec_yds,0,,,,,
player,201010240nor,cle,AdamMi21,fumbles_rec_td,0,,,,,
player,201010240nor,cle,AdamMi21,fumbles_forced,0,,,,,
player,201010240nor,cle,HadeJo99,def_int,0,,,,,
player,201010240nor,cle,HadeJo99,def_int_yds,0,,,,,
player,201010240nor,cle,HadeJo99,def_int_td,0,,,,,
player,201010240nor,cle,HadeJo99,def_int_long,0,,,,,
player,201010240nor,cle,HadeJo99,pass_defended,0,,,,,
player,201010240nor,cle,HadeJo99,sacks,0.0,,,,,
player,201010240nor,cle,HadeJo99,tackles_combined,6,,,,,
player,201010240nor,cle,HadeJo99,tackles_solo,5,,,,,
player,201010240nor,cle,HadeJo99,tackles_assists,1,,,,,
player,201010240nor,cle,HadeJo99,tackles_loss,0,,,,,
player,201010240nor,cle,HadeJo99,qb_hits,0,,,,,
player,201010240nor,cle,HadeJo99,fumbles_rec,0,,,,,
player,201010240nor,cle,HadeJo99,fumbles_rec_yds,0,,,,,
player,201010240nor,cle,HadeJo99,fumbles_rec_td,0,,,,,
player,201010240nor,cle,HadeJo99,fumbles_forced,0,,,,,
player,201010240nor,cle,RubiAh99,def_int,0,,,,,
player,201010240nor,cle,RubiAh99,def_int_yds,0,,,,,
player,201010240nor,cle,RubiAh99,def_int_td,0,,,,,
player,201010240nor,cle,RubiAh99,def_int_long,0,,,,,
player,201010240nor,cle,RubiAh99,pass_defended,0,,,,,
player,201010240nor,cle,RubiAh99,sacks,0.0,,,,,
player,201010240nor,cle,RubiAh99,tackles_combined,6,,,,,
player,201010240nor,cle,RubiAh99,tackles_solo,5,,,,,
player,201010240nor,cle,RubiAh99,tackles_assists,1,,,,,
player,201010240nor,cle,RubiAh99,tackles_loss,0,,,,,
player,201010240nor,cle,RubiAh99,qb_hits,1,,,,,
player,201010240nor,cle,RubiAh99,fumbles_rec,0,,,,,
player,201010240nor,cle,RubiAh99,fumbles_rec_yds,0,,,,,
player,201010240nor,cle,RubiAh99,fumbles_rec_td,0,,,,,
player,201010240nor,cle,RubiAh99,fumbles_forced,0,,,,,
player,201010240nor,cle,WardT.99,def_int,0,,,,,
player,201010240nor,cle,WardT.99,def_int_yds,0,,,,,
player,201010240nor,cle,WardT.99,def_int_td,0,,,,,
player,201010240nor,cle,WardT.99,def_int_long,0,,,,,
player,201010240nor,cle,WardT.99,pass_defended,2,,,,,
player,201010240nor,cle,WardT.99,sacks,0.0,,,,,
player,201010240nor,cle,WardT.99,tackles_combined,6,,,,,
player,201010240nor,cle,WardT.99,tackles_solo,4,,,,,
player,201010240nor,cle,WardT.99,tackles_assists,2,,,,,
player,201010240nor,cle,WardT.99,tackles_loss,0,,,,,
player,201010240nor,cle,WardT.99,qb_hits,0,,,,,
player,201010240nor,cle,WardT.99,fumbles_rec,0,,,,,
player,201010240nor,cle,WardT.99,fumbles_rec_yds,0,,,,,
player,201010240nor,cle,WardT.99,fumbles_rec_td,0,,,,,
player,201010240nor,cle,WardT.99,fumbles_forced,0,,,,,
player,201010240nor,cle,ElamAb20,def_int,0,,,,,
player,201010240nor,cle,ElamAb20,def_int_yds,0,,,,,
player,201010240nor,cle,ElamAb20,def_int_td,0,,,,,
player,201010240nor,cle,ElamAb20,def_int_long,0,,,,,
player,201010240nor,cle,ElamAb20,pass_defended,3,,,,,
player,201010240nor,cle,ElamAb20,sacks,0.0,,,,,
player,201010240nor,cle,ElamAb20,tackles_combined,5,,,,,
player,201010240nor,cle,ElamAb20,tackles_solo,3,,,,,
player,201010240nor,cle,ElamAb20,tackles_assists,2,,,,,
player,201010240nor,cle,ElamAb20,tackles_loss,0,,,,,
player,201010240nor,cle,ElamAb20,qb_hits,0,,,,,
player,201010240nor,cle,ElamAb20,fumbles_rec,0,,,,,
player,201010240nor,cle,ElamAb20,fumbles_rec_yds,0,,,,,
player,201010240nor,cle,ElamAb20,fumbles_rec_td,0,,,,,
player,201010240nor,cle,ElamAb20,fumbles_forced,0,,,,,
player,201010240nor,cle,RothMa20,def_int,0,,,,,
player,201010240nor,cle,RothMa20,def_int_yds,0,,,,,
player,201010240nor,cle,RothMa20,def_int_td,0,,,,,
player,201010240nor,cle,RothMa20,def_int_long,0,,,,,
player,201010240nor,cle,RothMa20,pass_defended,0,,,,,
player,201010240nor,cle,RothMa20,sacks,0.0,,,,,
player,201010240nor,cle,RothMa20,tackles_combined,5,,,,,
player,201010240nor,cle,RothMa20,tackles_solo,4,,,,,
player,201010240nor,cle,RothMa20,tackles_assists,1,,,,,
player,201010240nor,cle,RothMa20,tackles_loss,2,,,,,
player,201010240nor,cle,RothMa20,qb_hits,0,,,,,
player,201010240nor,cle,RothMa20,fumbles_rec,0,,,,,
player,201010240nor,cle,RothMa20,fumbles_rec_yds,0,,,,,
player,201010240nor,cle,RothMa20,fumbles_rec_td,0,,,,,
player,201010240nor,cle,RothMa20,fumbles_forced,0,,,,,
player,201010240nor,cle,BartEr20,def_int,0,,,,,
player,201010240nor,cle,BartEr20,def_int_yds,0,,,,,
player,201010240nor,cle,BartEr20,def_int_td,0,,,,,
player,201010240nor,cle,BartEr20,def_int_long,0,,,,,
player,201010240nor,cle,BartEr20,pass_defended,0,,,,,
player,201010240nor,cle,BartEr20,sacks,0.0,,,,,
player,201010240nor,cle,BartEr20,tackles_combined,4,,,,,
player,201010240nor,cle,BartEr20,tackles_solo,2,,,,,
player,201010240nor,cle,BartEr20,tackles_assists,2,,,,,
player,201010240nor,cle,BartEr20,tackles_loss,0,,,,,
player,201010240nor,cle,BartEr20,qb_hits,0,,,,,
player,201010240nor,cle,BartEr20,fumbles_rec,0,,,,,
player,201010240nor,cle,BartEr20,fumbles_rec_yds,0,,,,,
player,201010240nor,cle,BartEr20,fumbles_rec_td,0,,,,,
player,201010240nor,cle,BartEr20,fumbles_forced,0,,,,,
player,201010240nor,cle,ColeKe20,def_int,0,,,,,
player,201010240nor,cle,ColeKe20,def_int_yds,0,,,,,
player,201010240nor,cle,ColeKe20,def_int_td,0,,,,,
player,201010240nor,cle,ColeKe20,def_int_long,0,,,,,
player,201010240nor,cle,ColeKe20,pass_defended,0,,,,,
player,201010240nor,cle,ColeKe20,sacks,0.0,,,,,
player,201010240nor,cle,ColeKe20,tackles_combined,2,,,,,
player,201010240nor,cle,ColeKe20,tackles_solo,2,,,,,
player,201010240nor,cle,ColeKe20,tackles_assists,0,,,,,
player,201010240nor,cle,ColeKe20,tackles_loss,0,,,,,
player,201010240nor,cle,ColeKe20,qb_hits,0,,,,,
player,201010240nor,cle,ColeKe20,fumbles_rec,0,,,,,
player,201010240nor,cle,ColeKe20,fumbles_rec_yds,0,,,,,
player,201010240nor,cle,ColeKe20,fumbles_rec_td,0,,,,,
player,201010240nor,cle,ColeKe20,fumbles_forced,0,,,,,
player,201010240nor,cle,VentRa20,def_int,0,,,,,
player,201010240nor,cle,VentRa20,def_int_yds,0,,,,,
player,201010240nor,cle,VentRa20,def_int_td,0,,,,,
player,201010240nor,cle,VentRa20,def_int_long,0,,,,,
player,201010240nor,cle,VentRa20,pass_defended,0,,,,,
player,201010240nor,cle,VentRa20,sacks,0.0,,,,,
player,201010240nor,cle,VentRa20,tackles_combined,2,,,,,
player,201010240nor,cle,VentRa20,tackles_solo,2,,,,,
player,201010240nor,cle,VentRa20,tackles_assists,0,,,,,
player,201010240nor,cle,VentRa20,tackles_loss,0,,,,,
player,201010240nor,cle,VentRa20,qb_hits,0,,,,,
player,201010240nor,cle,VentRa20,fumbles_rec,0,,,,,
player,201010240nor,cle,VentRa20,fumbles_rec_yds,0,,,,,
player,201010240nor,cle,VentRa20,fumbles_rec_td,0,,,,,
player,201010240nor,cle,VentRa20,fumbles_forced,0,,,,,
player,201010240nor,cle,BrowTi20,def_int,0,,,,,
player,201010240nor,cle,BrowTi20,def_int_yds,0,,,,,
player,201010240nor,cle,BrowTi20,def_int_td,0,,,,,
player,201010240nor,cle,BrowTi20,def_int_long,0,,,,,
player,201010240nor,cle,BrowTi20,pass_defended,0,,,,,
player,201010240nor,cle,BrowTi20,sacks,0.0,,,,,
player,201010240nor,cle,BrowTi20,tackles_combined,1,,,,,
player,201010240nor,cle,BrowTi20,tackles_solo,1,,,,,
player,201010240nor,cle,BrowTi20,tackles_assists,0,,,,,
player,201010240nor,cle,BrowTi20,tackles_loss,0,,,,,
player,201010240nor,cle,BrowTi20,qb_hits,0,,,,,
player,201010240nor,cle,BrowTi20,fumbles_rec,0,,,,,
player,201010240nor,cle,BrowTi20,fumbles_rec_yds,0,,,,,
player,201010240nor,cle,BrowTi20,fumbles_rec_td,0,,,,,
player,201010240nor,cle,BrowTi20,fumbles_forced,0,,,,,
player,201010240nor,cle,CostBl20,def_int,0,,,,,
player,201010240nor,cle,CostBl20,def_int_yds,0,,,,,
player,201010240nor,cle,CostBl20,def_int_td,0,,,,,
player,201010240nor,cle,CostBl20,def_int_long,0,,,,,
player,201010240nor,cle,CostBl20,pass_defended,0,,,,,
player,201010240nor,cle,CostBl20,sacks,0.0,,,,,
player,201010240nor,cle,CostBl20,tackles_combined,1,,,,,
player,201010240nor,cle,CostBl20,tackles_solo,1,,,,,
player,201010240nor,cle,CostBl20,tackles_assists,0,,,,,
player,201010240nor,cle,CostBl20,tackles_loss,0,,,,,
player,201010240nor,cle,CostBl20,qb_hits,0,,,,,
player,201010240nor,cle,CostBl20,fumbles_rec,0,,,,,
player,201010240nor,cle,CostBl20,fumbles_rec_yds,0,,,,,
player,201010240nor,cle,CostBl20,fumbles_rec_td,0,,,,,
player,201010240nor,cle,CostBl20,fumbles_forced,0,,,,,
player,201010240nor,cle,RogeSh99,def_int,0,,,,,
player,201010240nor,cle,RogeSh99,def_int_yds,0,,,,,
player,201010240nor,cle,RogeSh99,def_int_td,0,,,,,
player,201010240nor,cle,RogeSh99,def_int_long,0,,,,,
player,201010240nor,cle,RogeSh99,pass_defended,0,,,,,
player,201010240nor,cle,RogeSh99,sacks,0.0,,,,,
player,201010240nor,cle,RogeSh99,tackles_combined,1,,,,,
player,201010240nor,cle,RogeSh99,tackles_solo,1,,,,,
player,201010240nor,cle,RogeSh99,tackles_assists,0,,,,,
player,201010240nor,cle,RogeSh99,tackles_loss,0,,,,,
player,201010240nor,cle,RogeSh99,qb_hits,1,,,,,
player,201010240nor,cle,RogeSh99,fumbles_rec,0,,,,,
player,201010240nor,cle,RogeSh99,fumbles_rec_yds,0,,,,,
player,201010240nor,cle,RogeSh99,fumbles_rec_td,0,,,,,
player,201010240nor,cle,RogeSh99,fumbles_forced,0,,,,,
player,201010240nor,cle,TrusJa99,def_int,0,,,,,
player,201010240nor,cle,TrusJa99,def_int_yds,0,,,,,
player,201010240nor,cle,TrusJa99,def_int_td,0,,,,,
player,201010240nor,cle,TrusJa99,def_int_long,0,,,,,
player,201010240nor,cle,TrusJa99,pass_defended,0,,,,,
player,201010240nor,cle,TrusJa99,sacks,0.0,,,,,
player,201010240nor,cle,TrusJa99,tackles_combined,1,,,,,
player,201010240nor,cle,TrusJa99,tackles_solo,1,,,,,
player,201010240nor,cle,TrusJa99,tackles_assists,0,,,,,
player,201010240nor,cle,TrusJa99,tackles_loss,0,,,,,
player,201010240nor,cle,TrusJa99,qb_hits,1,,,,,
player,201010240nor,cle,TrusJa99,fumbles_rec,0,,,,,
player,201010240nor,cle,TrusJa99,fumbles_rec_yds,0,,,,,
player,201010240nor,cle,TrusJa99,fumbles_rec_td,0,,,,,
player,201010240nor,cle,TrusJa99,fumbles_forced,0,,,,,
player,201010240nor,cle,WrigEr99,def_int,0,,,,,
player,201010240nor,cle,WrigEr99,def_int_yds,0,,,,,
player,201010240nor,cle,WrigEr99,def_int_td,0,,,,,
player,201010240nor,cle,WrigEr99,def_int_long,0,,,,,
player,201010240nor,cle,WrigEr99,pass_defended,1,,,,,
player,201010240nor,cle,WrigEr99,sacks,0.0,,,,,
player,201010240nor,cle,WrigEr99,tackles_combined,1,,,,,
player,201010240nor,cle,WrigEr99,tackles_solo,1,,,,,
player,201010240nor,cle,WrigEr99,tackles_assists,0,,,,,
player,201010240nor,cle,WrigEr99,tackles_loss,0,,,,,
player,201010240nor,cle,WrigEr99,qb_hits,0,,,,,
player,201010240nor,cle,WrigEr99,fumbles_rec,0,,,,,
player,201010240nor,cle,WrigEr99,fumbles_rec_yds,0,,,,,
player,201010240nor,cle,WrigEr99,fumbles_rec_td,0,,,,,
player,201010240nor,cle,WrigEr99,fumbles_forced,0,,,,,
player,201010240nor,cle,SoreNi20,def_int,0,,,,,
player,201010240nor,cle,SoreNi20,def_int_yds,0,,,,,
player,201010240nor,cle,SoreNi20,def_int_td,0,,,,,
player,201010240nor,cle,SoreNi20,def_int_long,0,,,,,
player,201010240nor,cle,SoreNi20,pass_defended,0,,,,,
player,201010240nor,cle,SoreNi20,sacks,0.0,,,,,
player,201010240nor,cle,SoreNi20,tackles_combined,0,,,,,
player,201010240nor,cle,SoreNi20,tackles_solo,0,,,,,
player,201010240nor,cle,SoreNi20,tackles_assists,0,,,,,
player,201010240nor,cle,SoreNi20,tackles_loss,0,,,,,
player,201010240nor,cle,SoreNi20,qb_hits,0,,,,,
player,201010240nor,cle,SoreNi20,fumbles_rec,1,,,,,
player,201010240nor,cle,SoreNi20,fumbles_rec_yds,0,,,,,
player,201010240nor,cle,SoreNi20,fumbles_rec_td,0,,,,,
player,201010240nor,cle,SoreNi20,fumbles_forced,0,,,,,
player,201010240nor,nor,DunbJo20,def_int,0,,,,,
player,201010240nor,nor,DunbJo20,def_int_yds,0,,,,,
player,201010240nor,nor,DunbJo20,def_int_td,0,,,,,
player,201010240nor,nor,DunbJo20,def_int_long,0,,,,,
player,201010240nor,nor,DunbJo20,pass_defended,0,,,,,
player,201010240nor,nor,DunbJo20,sacks,1.0,,,,,
player,201010240nor,nor,DunbJo20,tackles_combined,4,,,,,
player,201010240nor,nor,DunbJo20,tackles_solo,3,,,,,
player,201010240nor,nor,DunbJo20,tackles_assists,1,,,,,
player,201010240nor,nor,DunbJo20,tackles_loss,1,,,,,
player,201010240nor,nor,DunbJo20,qb_hits,1,,,,,
player,201010240nor,nor,DunbJo20,fumbles_rec,0,,,,,
player,201010240nor,nor,DunbJo20,fumbles_rec_yds,0,,,,,
player,201010240nor,nor,DunbJo20,fumbles_rec_td,0,,,,,
player,201010240nor,nor,DunbJo20,fumbles_forced,0,,,,,
player,201010240nor,nor,JenkMa99,def_int,0,,,,,
player,201010240nor,nor,JenkMa99,def_int_yds,0,,,,,
player,201010240nor,nor,JenkMa99,def_int_td,0,,,,,
player,201010240nor,nor,JenkMa99,def_int_long,0,,,,,
player,201010240nor,nor,JenkMa99,pass_defended,0,,,,,
player,201010240nor,nor,JenkMa99,sacks,0.0,,,,,
player,201010240nor,nor,JenkMa99,tackles_combined,9,,,,,
player,201010240nor,nor,JenkMa99,tackles_solo,8,,,,,
player,201010240nor,nor,JenkMa99,tackles_assists,1,,,,,
player,201010240nor,nor,JenkMa99,tackles_loss,0,,,,,
player,201010240nor,nor,JenkMa99,qb_hits,0,,,,,
player,201010240nor,nor,JenkMa99,fumbles_rec,0,,,,,
player,201010240nor,nor,JenkMa99,fumbles_rec_yds,0,,,,,
player,201010240nor,nor,JenkMa99,fumbles_rec_td,0,,,,,
player,201010240nor,nor,JenkMa99,fumbles_forced,0,,,,,
player,201010240nor,nor,VilmJo99,def_int,0,,,,,
player,201010240nor,nor,VilmJo99,def_int_yds,0,,,,,
player,201010240nor,nor,VilmJo99,def_int_td,0,,,,,
player,201010240nor,nor,VilmJo99,def_int_long,0,,,,,
player,201010240nor,nor,VilmJo99,pass_defended,0,,,,,
player,201010240nor,nor,VilmJo99,sacks,0.0,,,,,
player,201010240nor,nor,VilmJo99,tackles_combined,5,,,,,
player,201010240nor,nor,VilmJo99,tackles_solo,0,,,,,
player,201010240nor,nor,VilmJo99,tackles_assists,5,,,,,
player,201010240nor,nor,VilmJo99,tackles_loss,0,,,,,
player,201010240nor,nor,VilmJo99,qb_hits,0,,,,,
player,201010240nor,nor,VilmJo99,fumbles_rec,0,,,,,
player,201010240nor,nor,VilmJo99,fumbles_rec_yds,0,,,,,
player,201010240nor,nor,VilmJo99,fumbles_rec_td,0,,,,,
player,201010240nor,nor,VilmJo99,fumbles_forced,0,,,,,
player,201010240nor,nor,SmitWi99,def_int,0,,,,,
player,201010240nor,nor,SmitWi99,def_int_yds,0,,,,,
player,201010240nor,nor,SmitWi99,def_int_td,0,,,,,
player,201010240nor,nor,SmitWi99,def_int_long,0,,,,,
player,201010240nor,nor,SmitWi99,pass_defended,0,,,,,
player,201010240nor,nor,SmitWi99,sacks,0.0,,,,,
player,201010240nor,nor,SmitWi99,tackles_combined,4,,,,,
player,201010240nor,nor,SmitWi99,tackles_solo,4,,,,,
player,201010240nor,nor,SmitWi99,tackles_assists,0,,,,,
player,201010240nor,nor,SmitWi99,tackles_loss,2,,,,,
player,201010240nor,nor,SmitWi99,qb_hits,0,,,,,
player,201010240nor,nor,SmitWi99,fumbles_rec,0,,,,,
player,201010240nor,nor,SmitWi99,fumbles_rec_yds,0,,,,,
player,201010240nor,nor,SmitWi99,fumbles_rec_td,0,,,,,
player,201010240nor,nor,SmitWi99,fumbles_forced,0,,,,,
player,201010240nor,nor,AyodRe99,def_int,0,,,,,
player,201010240nor,nor,AyodRe99,def_int_yds,0,,,,,
player,201010240nor,nor,AyodRe99,def_int_td,0,,,,,
player,201010240nor,nor,AyodRe99,def_int_long,0,,,,,
player,201010240nor,nor,AyodRe99,pass_defended,0,,,,,
player,201010240nor,nor,AyodRe99,sacks,0.0,,,,,
player,201010240nor,nor,AyodRe99,tackles_combined,3,,,,,
player,201010240nor,nor,AyodRe99,tackles_solo,2,,,,,
player,201010240nor,nor,AyodRe99,tackles_assists,1,,,,,
player,201010240nor,nor,AyodRe99,tackles_loss,1,,,,,
player,201010240nor,nor,AyodRe99,qb_hits,0,,,,,
player,201010240nor,nor,AyodRe99,fumbles_rec,0,,,,,
player,201010240nor,nor,AyodRe99,fumbles_rec_yds,0,,,,,
player,201010240nor,nor,AyodRe99,fumbles_rec_td,0,,,,,
player,201010240nor,nor,AyodRe99,fumbles_forced,0,,,,,
player,201010240nor,nor,ClarDa21,def_int,0,,,,,
player,201010240nor,nor,ClarDa21,def_int_yds,0,,,,,
player,201010240nor,nor,ClarDa21,def_int_td,0,,,,,
player,201010240nor,nor,ClarDa21,def_int_long,0,,,,,
player,201010240nor,nor,ClarDa21,pass_defended,1,,,,,
player,201010240nor,nor,ClarDa21,sacks,0.0,,,,,
player,201010240nor,nor,ClarDa21,tackles_combined,3,,,,,
player,201010240nor,nor,ClarDa21,tackles_solo,3,,,,,
player,201010240nor,nor,ClarDa21,tackles_assists,0,,,,,
player,201010240nor,nor,ClarDa21,tackles_loss,1,,,,,
player,201010240nor,nor,ClarDa21,qb_hits,1,,,,,
player,201010240nor,nor,ClarDa21,fumbles_rec,0,,,,,
player,201010240nor,nor,ClarDa21,fumbles_rec_yds,0,,,,,
player,201010240nor,nor,ClarDa21,fumbles_rec_td,0,,,,,
player,201010240nor,nor,ClarDa21,fumbles_forced,0,,,,,
player,201010240nor,nor,HarpRo21,def_int,0,,,,,
player,201010240nor,nor,HarpRo21,def_int_yds,0,,,,,
player,201010240nor,nor,HarpRo21,def_int_td,0,,,,,
player,201010240nor,nor,HarpRo21,def_int_long,0,,,,,
player,201010240nor,nor,HarpRo21,pass_defended,0,,,,,
player,201010240nor,nor,HarpRo21,sacks,0.0,,,,,
player,201010240nor,nor,HarpRo21,tackles_combined,3,,,,,
player,201010240nor,nor,HarpRo21,tackles_solo,2,,,,,
player,201010240nor,nor,HarpRo21,tackles_assists,1,,,,,
player,201010240nor,nor,HarpRo21,tackles_loss,0,,,,,
player,201010240nor,nor,HarpRo21,qb_hits,0,,,,,
player,201010240nor,nor,HarpRo21,fumbles_rec,0,,,,,
player,201010240nor,nor,HarpRo21,fumbles_rec_yds,0,,,,,
player,201010240nor,nor,HarpRo21,fumbles_rec_td,0,,,,,
player,201010240nor,nor,HarpRo21,fumbles_forced,0,,,,,
player,201010240nor,nor,MitcMa99,def_int,0,,,,,
player,201010240nor,nor,MitcMa99,def_int_yds,0,,,,,
player,201010240nor,nor,MitcMa99,def_int_td,0,,,,,
player,201010240nor,nor,MitcMa99,def_int_long,0,,,,,
player,201010240nor,nor,MitcMa99,pass_defended,0,,,,,
player,201010240nor,nor,MitcMa99,sacks,0.0,,,,,
player,201010240nor,nor,MitcMa99,tackles_combined,3,,,,,
player,201010240nor,nor,MitcMa99,tackles_solo,3,,,,,
player,201010240nor,nor,MitcMa99,tackles_assists,0,,,,,
player,201010240nor,nor,MitcMa99,tackles_loss,1,,,,,
player,201010240nor,nor,MitcMa99,qb_hits,0,,,,,
player,201010240nor,nor,MitcMa99,fumbles_rec,0,,,,,
player,201010240nor,nor,MitcMa99,fumbles_rec_yds,0,,,,,
player,201010240nor,nor,MitcMa99,fumbles_rec_td,0,,,,,
player,201010240nor,nor,MitcMa99,fumbles_forced,0,,,,,
player,201010240nor,nor,RobiPa99,def_int,0,,,,,
player,201010240nor,nor,RobiPa99,def_int_yds,0,,,,,
player,201010240nor,nor,RobiPa99,def_int_td,0,,,,,
player,201010240nor,nor,RobiPa99,def_int_long,0,,,,,
player,201010240nor,nor,RobiPa99,pass_defended,0,,,,,
player,201010240nor,nor,RobiPa99,sacks,0.0,,,,,
player,201010240nor,nor,RobiPa99,tackles_combined,3,,,,,
player,201010240nor,nor,RobiPa99,tackles_solo,3,,,,,
player,201010240nor,nor,RobiPa99,tackles_assists,0,,,,,
player,201010240nor,nor,RobiPa99,tackles_loss,0,,,,,
player,201010240nor,nor,RobiPa99,qb_hits,0,,,,,
player,201010240nor,nor,RobiPa99,fumbles_rec,0,,,,,
