game,2010,16,20101226,201012260tam,sea,"Seattle Seahawks",15,tam,"Tampa Bay Buccaneers",38
player,201012260tam,tam,StovMa00,rush_long,0,,,,,
player,201012260tam,tam,StovMa00,targets,3,,,,,
player,201012260tam,tam,StovMa00,rec,3,,,,,
player,201012260tam,tam,StovMa00,rec_yds,12,,,,,
player,201012260tam,tam,StovMa00,rec_td,1,,,,,
player,201012260tam,tam,StovMa00,rec_long,10,,,,,
player,201012260tam,tam,StovMa00,fumbles,0,,,,,
player,201012260tam,tam,StovMa00,fumbles_lost,,,,,,
player,201012260tam,tam,ParkPr00,pass_cmp,0,,,,,
player,201012260tam,tam,ParkPr00,pass_att,0,,,,,
player,201012260tam,tam,ParkPr00,pass_yds,0,,,,,
player,201012260tam,tam,ParkPr00,pass_td,0,,,,,
player,201012260tam,tam,ParkPr00,pass_int,0,,,,,
player,201012260tam,tam,ParkPr00,pass_sacked,,,,,,
player,201012260tam,tam,ParkPr00,pass_sacked_yds,,,,,,
player,201012260tam,tam,ParkPr00,pass_long,0,,,,,
player,201012260tam,tam,ParkPr00,pass_rating,,,,,,
player,201012260tam,tam,ParkPr00,rush_att,0,,,,,
player,201012260tam,tam,ParkPr00,rush_yds,0,,,,,
player,201012260tam,tam,ParkPr00,rush_td,0,,,,,
player,201012260tam,tam,ParkPr00,rush_long,0,,,,,
player,201012260tam,tam,ParkPr00,targets,2,,,,,
player,201012260tam,tam,ParkPr00,rec,1,,,,,
player,201012260tam,tam,ParkPr00,rec_yds,5,,,,,
player,201012260tam,tam,ParkPr00,rec_td,0,,,,,
player,201012260tam,tam,ParkPr00,rec_long,5,,,,,
player,201012260tam,tam,ParkPr00,fumbles,0,,,,,
player,201012260tam,tam,ParkPr00,fumbles_lost,,,,,,
player,201012260tam,tam,GrahEa00,pass_cmp,0,,,,,
player,201012260tam,tam,GrahEa00,pass_att,0,,,,,
player,201012260tam,tam,GrahEa00,pass_yds,0,,,,,
player,201012260tam,tam,GrahEa00,pass_td,0,,,,,
player,201012260tam,tam,GrahEa00,pass_int,0,,,,,
player,201012260tam,tam,GrahEa00,pass_sacked,0,,,,,
player,201012260tam,tam,GrahEa00,pass_sacked_yds,,,,,,
player,201012260tam,tam,GrahEa00,pass_long,0,,,,,
player,201012260tam,tam,GrahEa00,pass_rating,,,,,,
player,201012260tam,tam,GrahEa00,rush_att,0,,,,,
player,201012260tam,tam,GrahEa00,rush_yds,0,,,,,
player,201012260tam,tam,GrahEa00,rush_td,0,,,,,
player,201012260tam,tam,GrahEa00,rush_long,0,,,,,
player,201012260tam,tam,GrahEa00,targets,1,,,,,
player,201012260tam,tam,GrahEa00,rec,1,,,,,
player,201012260tam,tam,GrahEa00,rec_yds,4,,,,,
player,201012260tam,tam,GrahEa00,rec_td,0,,,,,
player,201012260tam,tam,GrahEa00,rec_long,4,,,,,
player,201012260tam,tam,GrahEa00,fumbles,0,,,,,
player,201012260tam,tam,GrahEa00,fumbles_lost,,,,,,
player,201012260tam,sea,TatuLo99,def_int,0,,,,,
player,201012260tam,sea,TatuLo99,def_int_yds,0,,,,,
player,201012260tam,sea,TatuLo99,def_int_td,0,,,,,
player,201012260tam,sea,TatuLo99,def_int_long,0,,,,,
player,201012260tam,sea,TatuLo99,pass_defended,0,,,,,
player,201012260tam,sea,TatuLo99,sacks,1.0,,,,,
player,201012260tam,sea,TatuLo99,tackles_combined,10,,,,,
player,201012260tam,sea,TatuLo99,tackles_solo,8,,,,,
player,201012260tam,sea,TatuLo99,tackles_assists,2,,,,,
player,201012260tam,sea,TatuLo99,tackles_loss,1,,,,,
player,201012260tam,sea,TatuLo99,qb_hits,1,,,,,
player,201012260tam,sea,TatuLo99,fumbles_rec,0,,,,,
player,201012260tam,sea,TatuLo99,fumbles_rec_yds,0,,,,,
player,201012260tam,sea,TatuLo99,fumbles_rec_td,0,,,,,
player,201012260tam,sea,TatuLo99,fumbles_forced,1,,,,,
player,201012260tam,sea,BrocRa20,def_int,0,,,,,
player,201012260tam,sea,BrocRa20,def_int_yds,0,,,,,
player,201012260tam,sea,BrocRa20,def_int_td,0,,,,,
player,201012260tam,sea,BrocRa20,def_int_long,0,,,,,
player,201012260tam,sea,BrocRa20,pass_defended,0,,,,,
player,201012260tam,sea,BrocRa20,sacks,0.5,,,,,
player,201012260tam,sea,BrocRa20,tackles_combined,3,,,,,
player,201012260tam,sea,BrocRa20,tackles_solo,2,,,,,
player,201012260tam,sea,BrocRa20,tackles_assists,1,,,,,
player,201012260tam,sea,BrocRa20,tackles_loss,0,,,,,
player,201012260tam,sea,BrocRa20,qb_hits,1,,,,,
player,201012260tam,sea,BrocRa20,fumbles_rec,0,,,,,
player,201012260tam,sea,BrocRa20,fumbles_rec_yds,0,,,,,
player,201012260tam,sea,BrocRa20,fumbles_rec_td,0,,,,,
player,201012260tam,sea,BrocRa20,fumbles_forced,0,,,,,
player,201012260tam,sea,ClemCh23,def_int,0,,,,,
player,201012260tam,sea,ClemCh23,def_int_yds,0,,,,,
player,201012260tam,sea,ClemCh23,def_int_td,0,,,,,
player,201012260tam,sea,ClemCh23,def_int_long,0,,,,,
player,201012260tam,sea,ClemCh23,pass_defended,0,,,,,
player,201012260tam,sea,ClemCh23,sacks,0.5,,,,,
player,201012260tam,sea,ClemCh23,tackles_combined,2,,,,,
player,201012260tam,sea,ClemCh23,tackles_solo,1,,,,,
player,201012260tam,sea,ClemCh23,tackles_assists,1,,,,,
player,201012260tam,sea,ClemCh23,tackles_loss,0,,,,,
player,201012260tam,sea,ClemCh23,qb_hits,1,,,,,
player,201012260tam,sea,ClemCh23,fumbles_rec,0,,,,,
player,201012260tam,sea,ClemCh23,fumbles_rec_yds,0,,,,,
player,201012260tam,sea,ClemCh23,fumbles_rec_td,0,,,,,
player,201012260tam,sea,ClemCh23,fumbles_forced,0,,,,,
player,201012260tam,sea,HawtDa20,def_int,0,,,,,
player,201012260tam,sea,HawtDa20,def_int_yds,0,,,,,
player,201012260tam,sea,HawtDa20,def_int_td,0,,,,,
player,201012260tam,sea,HawtDa20,def_int_long,0,,,,,
player,201012260tam,sea,HawtDa20,pass_defended,0,,,,,
player,201012260tam,sea,HawtDa20,sacks,0.0,,,,,
player,201012260tam,sea,HawtDa20,tackles_combined,9,,,,,
player,201012260tam,sea,HawtDa20,tackles_solo,6,,,,,
player,201012260tam,sea,HawtDa20,tackles_assists,3,,,,,
player,201012260tam,sea,HawtDa20,tackles_loss,1,,,,,
player,201012260tam,sea,HawtDa20,qb_hits,0,,,,,
player,201012260tam,sea,HawtDa20,fumbles_rec,0,,,,,
player,201012260tam,sea,HawtDa20,fumbles_rec_yds,0,,,,,
player,201012260tam,sea,HawtDa20,fumbles_rec_td,0,,,,,
player,201012260tam,sea,HawtDa20,fumbles_forced,0,,,,,
player,201012260tam,sea,TrufMa20,def_int,0,,,,,
player,201012260tam,sea,TrufMa20,def_int_yds,0,,,,,
player,201012260tam,sea,TrufMa20,def_int_td,0,,,,,
player,201012260tam,sea,TrufMa20,def_int_long,0,,,,,
player,201012260tam,sea,TrufMa20,pass_defended,0,,,,,
player,201012260tam,sea,TrufMa20,sacks,0.0,,,,,
player,201012260tam,sea,TrufMa20,tackles_combined,6,,,,,
player,201012260tam,sea,TrufMa20,tackles_solo,5,,,,,
player,201012260tam,sea,TrufMa20,tackles_assists,1,,,,,
player,201012260tam,sea,TrufMa20,tackles_loss,0,,,,,
player,201012260tam,sea,TrufMa20,qb_hits,0,,,,,
player,201012260tam,sea,TrufMa20,fumbles_rec,0,,,,,
player,201012260tam,sea,TrufMa20,fumbles_rec_yds,0,,,,,
player,201012260tam,sea,TrufMa20,fumbles_rec_td,0,,,,,
player,201012260tam,sea,TrufMa20,fumbles_forced,0,,,,,
player,201012260tam,sea,BalmKe99,def_int,0,,,,,
player,201012260tam,sea,BalmKe99,def_int_yds,0,,,,,
player,201012260tam,sea,BalmKe99,def_int_td,0,,,,,
player,201012260tam,sea,BalmKe99,def_int_long,0,,,,,
player,201012260tam,sea,BalmKe99,pass_defended,0,,,,,
player,201012260tam,sea,BalmKe99,sacks,0.0,,,,,
player,201012260tam,sea,BalmKe99,tackles_combined,5,,,,,
player,201012260tam,sea,BalmKe99,tackles_solo,4,,,,,
player,201012260tam,sea,BalmKe99,tackles_assists,1,,,,,
player,201012260tam,sea,BalmKe99,tackles_loss,2,,,,,
player,201012260tam,sea,BalmKe99,qb_hits,0,,,,,
player,201012260tam,sea,BalmKe99,fumbles_rec,0,,,,,
player,201012260tam,sea,BalmKe99,fumbles_rec_yds,0,,,,,
player,201012260tam,sea,BalmKe99,fumbles_rec_td,0,,,,,
player,201012260tam,sea,BalmKe99,fumbles_forced,0,,,,,
player,201012260tam,sea,ColeCo20,def_int,0,,,,,
player,201012260tam,sea,ColeCo20,def_int_yds,0,,,,,
player,201012260tam,sea,ColeCo20,def_int_td,0,,,,,
player,201012260tam,sea,ColeCo20,def_int_long,0,,,,,
player,201012260tam,sea,ColeCo20,pass_defended,0,,,,,
player,201012260tam,sea,ColeCo20,sacks,0.0,,,,,
player,201012260tam,sea,ColeCo20,tackles_combined,4,,,,,
player,201012260tam,sea,ColeCo20,tackles_solo,4,,,,,
player,201012260tam,sea,ColeCo20,tackles_assists,0,,,,,
player,201012260tam,sea,ColeCo20,tackles_loss,0,,,,,
player,201012260tam,sea,ColeCo20,qb_hits,0,,,,,
player,201012260tam,sea,ColeCo20,fumbles_rec,0,,,,,
player,201012260tam,sea,ColeCo20,fumbles_rec_yds,0,,,,,
player,201012260tam,sea,ColeCo20,fumbles_rec_td,0,,,,,
player,201012260tam,sea,ColeCo20,fumbles_forced,0,,,,,
player,201012260tam,sea,CurrAa99,def_int,0,,,,,
player,201012260tam,sea,CurrAa99,def_int_yds,0,,,,,
player,201012260tam,sea,CurrAa99,def_int_td,0,,,,,
player,201012260tam,sea,CurrAa99,def_int_long,0,,,,,
player,201012260tam,sea,CurrAa99,pass_defended,0,,,,,
player,201012260tam,sea,CurrAa99,sacks,0.0,,,,,
player,201012260tam,sea,CurrAa99,tackles_combined,4,,,,,
player,201012260tam,sea,CurrAa99,tackles_solo,3,,,,,
player,201012260tam,sea,CurrAa99,tackles_assists,1,,,,,
player,201012260tam,sea,CurrAa99,tackles_loss,0,,,,,
player,201012260tam,sea,CurrAa99,qb_hits,1,,,,,
player,201012260tam,sea,CurrAa99,fumbles_rec,0,,,,,
player,201012260tam,sea,CurrAa99,fumbles_rec_yds,0,,,,,
player,201012260tam,sea,CurrAa99,fumbles_rec_td,0,,,,,
player,201012260tam,sea,CurrAa99,fumbles_forced,0,,,,,
player,201012260tam,sea,MillLa00,def_int,0,,,,,
player,201012260tam,sea,MillLa00,def_int_yds,0,,,,,
player,201012260tam,sea,MillLa00,def_int_td,0,,,,,
player,201012260tam,sea,MillLa00,def_int_long,0,,,,,
player,201012260tam,sea,MillLa00,pass_defended,0,,,,,
player,201012260tam,sea,MillLa00,sacks,0.0,,,,,
player,201012260tam,sea,MillLa00,tackles_combined,4,,,,,
player,201012260tam,sea,MillLa00,tackles_solo,2,,,,,
player,201012260tam,sea,MillLa00,tackles_assists,2,,,,,
player,201012260tam,sea,MillLa00,tackles_loss,0,,,,,
player,201012260tam,sea,MillLa00,qb_hits,0,,,,,
player,201012260tam,sea,MillLa00,fumbles_rec,0,,,,,
player,201012260tam,sea,MillLa00,fumbles_rec_yds,0,,,,,
player,201012260tam,sea,MillLa00,fumbles_rec_td,0,,,,,
player,201012260tam,sea,MillLa00,fumbles_forced,0,,,,,
player,201012260tam,sea,BabiJo21,def_int,0,,,,,
player,201012260tam,sea,BabiJo21,def_int_yds,0,,,,,
player,201012260tam,sea,BabiJo21,def_int_td,0,,,,,
player,201012260tam,sea,BabiJo21,def_int_long,0,,,,,
player,201012260tam,sea,BabiJo21,pass_defended,0,,,,,
player,201012260tam,sea,BabiJo21,sacks,0.0,,,,,
player,201012260tam,sea,BabiJo21,tackles_combined,3,,,,,
player,201012260tam,sea,BabiJo21,tackles_solo,3,,,,,
player,201012260tam,sea,BabiJo21,tackles_assists,0,,,,,
player,201012260tam,sea,BabiJo21,tackles_loss,0,,,,,
player,201012260tam,sea,BabiJo21,qb_hits,0,,,,,
player,201012260tam,sea,BabiJo21,fumbles_rec,0,,,,,
player,201012260tam,sea,BabiJo21,fumbles_rec_yds,0,,,,,
player,201012260tam,sea,BabiJo21,fumbles_rec_td,0,,,,,
player,201012260tam,sea,BabiJo21,fumbles_forced,0,,,,,
player,201012260tam,sea,MebaBr99,def_int,0,,,,,
player,201012260tam,sea,MebaBr99,def_int_yds,0,,,,,
player,201012260tam,sea,MebaBr99,def_int_td,0,,,,,
player,201012260tam,sea,MebaBr99,def_int_long,0,,,,,
player,201012260tam,sea,MebaBr99,pass_defended,0,,,,,
player,201012260tam,sea,MebaBr99,sacks,0.0,,,,,
player,201012260tam,sea,MebaBr99,tackles_combined,3,,,,,
player,201012260tam,sea,MebaBr99,tackles_solo,2,,,,,
player,201012260tam,sea,MebaBr99,tackles_assists,1,,,,,
player,201012260tam,sea,MebaBr99,tackles_loss,1,,,,,
player,201012260tam,sea,MebaBr99,qb_hits,0,,,,,
player,201012260tam,sea,MebaBr99,fumbles_rec,0,,,,,
player,201012260tam,sea,MebaBr99,fumbles_rec_yds,0,,,,,
player,201012260tam,sea,MebaBr99,fumbles_rec_td,0,,,,,
player,201012260tam,sea,MebaBr99,fumbles_forced,0,,,,,
player,201012260tam,sea,ThomEa99,def_int,0,,,,,
player,201012260tam,sea,ThomEa99,def_int_yds,0,,,,,
player,201012260tam,sea,ThomEa99,def_int_td,0,,,,,
player,201012260tam,sea,ThomEa99,def_int_long,0,,,,,
player,201012260tam,sea,ThomEa99,pass_defended,0,,,,,
player,201012260tam,sea,ThomEa99,sacks,0.0,,,,,
player,201012260tam,sea,ThomEa99,tackles_combined,3,,,,,
player,201012260tam,sea,ThomEa99,tackles_solo,2,,,,,
player,201012260tam,sea,ThomEa99,tackles_assists,1,,,,,
player,201012260tam,sea,ThomEa99,tackles_loss,0,,,,,
player,201012260tam,sea,ThomEa99,qb_hits,0,,,,,
player,201012260tam,sea,ThomEa99,fumbles_rec,0,,,,,
player,201012260tam,sea,ThomEa99,fumbles_rec_yds,0,,,,,
player,201012260tam,sea,ThomEa99,fumbles_rec_td,0,,,,,
player,201012260tam,sea,ThomEa99,fumbles_forced,1,,,,,
player,201012260tam,sea,GordAm20,def_int,0,,,,,
player,201012260tam,sea,GordAm20,def_int_yds,0,,,,,
player,201012260tam,sea,GordAm20,def_int_td,0,,,,,
player,201012260tam,sea,GordAm20,def_int_long,0,,,,,
player,201012260tam,sea,GordAm20,pass_defended,0,,,,,
player,201012260tam,sea,GordAm20,sacks,0.0,,,,,
player,201012260tam,sea,GordAm20,tackles_combined,2,,,,,
player,201012260tam,sea,GordAm20,tackles_solo,2,,,,,
player,201012260tam,sea,GordAm20,tackles_assists,0,,,,,
player,201012260tam,sea,GordAm20,tackles_loss,0,,,,,
player,201012260tam,sea,GordAm20,qb_hits,0,,,,,
player,201012260tam,sea,GordAm20,fumbles_rec,0,,,,,
player,201012260tam,sea,GordAm20,fumbles_rec_yds,0,,,,,
player,201012260tam,sea,GordAm20,fumbles_rec_td,0,,,,,
player,201012260tam,sea,GordAm20,fumbles_forced,0,,,,,
player,201012260tam,sea,RichJa99,def_int,0,,,,,
player,201012260tam,sea,RichJa99,def_int_yds,0,,,,,
player,201012260tam,sea,RichJa99,def_int_td,0,,,,,
player,201012260tam,sea,RichJa99,def_int_long,0,,,,,
player,201012260tam,sea,RichJa99,pass_defended,0,,,,,
player,201012260tam,sea,RichJa99,sacks,0.0,,,,,
player,201012260tam,sea,RichJa99,tackles_combined,2,,,,,
player,201012260tam,sea,RichJa99,tackles_solo,1,,,,,
player,201012260tam,sea,RichJa99,tackles_assists,1,,,,,
player,201012260tam,sea,RichJa99,tackles_loss,0,,,,,
player,201012260tam,sea,RichJa99,qb_hits,0,,,,,
player,201012260tam,sea,RichJa99,fumbles_rec,0,,,,,
player,201012260tam,sea,RichJa99,fumbles_rec_yds,0,,,,,
player,201012260tam,sea,RichJa99,fumbles_rec_td,0,,,,,
player,201012260tam,sea,RichJa99,fumbles_forced,0,,,,,
player,201012260tam,sea,ThurWa99,def_int,0,,,,,
player,201012260tam,sea,ThurWa99,def_int_yds,0,,,,,
player,201012260tam,sea,ThurWa99,def_int_td,0,,,,,
player,201012260tam,sea,ThurWa99,def_int_long,0,,,,,
player,201012260tam,sea,ThurWa99,pass_defended,0,,,,,
player,201012260tam,sea,ThurWa99,sacks,0.0,,,,,
player,201012260tam,sea,ThurWa99,tackles_combined,2,,,,,
player,201012260tam,sea,ThurWa99,tackles_solo,2,,,,,
player,201012260tam,sea,ThurWa99,tackles_assists,0,,,,,
player,201012260tam,sea,ThurWa99,tackles_loss,0,,,,,
player,201012260tam,sea,ThurWa99,qb_hits,1,,,,,
player,201012260tam,sea,ThurWa99,fumbles_rec,0,,,,,
player,201012260tam,sea,ThurWa99,fumbles_rec_yds,0,,,,,
player,201012260tam,sea,ThurWa99,fumbles_rec_td,0,,,,,
player,201012260tam,sea,ThurWa99,fumbles_forced,0,,,,,
player,201012260tam,sea,ChanKa99,def_int,0,,,,,
player,201012260tam,sea,ChanKa99,def_int_yds,0,,,,,
player,201012260tam,sea,ChanKa99,def_int_td,0,,,,,
player,201012260tam,sea,ChanKa99,def_int_long,0,,,,,
player,201012260tam,sea,ChanKa99,pass_defended,0,,,,,
player,201012260tam,sea,ChanKa99,sacks,0.0,,,,,
player,201012260tam,sea,ChanKa99,tackles_combined,1,,,,,
player,201012260tam,sea,ChanKa99,tackles_solo,1,,,,,
player,201012260tam,sea,ChanKa99,tackles_assists,0,,,,,
player,201012260tam,sea,ChanKa99,tackles_loss,0,,,,,
player,201012260tam,sea,ChanKa99,qb_hits,0,,,,,
player,201012260tam,sea,ChanKa99,fumbles_rec,0,,,,,
player,201012260tam,sea,ChanKa99,fumbles_rec_yds,0,,,,,
player,201012260tam,sea,ChanKa99,fumbles_rec_td,0,,,,,
player,201012260tam,sea,ChanKa99,fumbles_forced,0,,,,,
player,201012260tam,sea,JennKe20,def_int,0,,,,,
player,201012260tam,sea,JennKe20,def_int_yds,0,,,,,
player,201012260tam,sea,JennKe20,def_int_td,0,,,,,
player,201012260tam,sea,JennKe20,def_int_long,0,,,,,
player,201012260tam,sea,JennKe20,pass_defended,1,,,,,
player,201012260tam,sea,JennKe20,sacks,0.0,,,,,
player,201012260tam,sea,JennKe20,tackles_combined,1,,,,,
player,201012260tam,sea,JennKe20,tackles_solo,1,,,,,
player,201012260tam,sea,JennKe20,tackles_assists,0,,,,,
player,201012260tam,sea,JennKe20,tackles_loss,0,,,,,
player,201012260tam,sea,JennKe20,qb_hits,0,,,,,
player,201012260tam,sea,JennKe20,fumbles_rec,0,,,,,
player,201012260tam,sea,JennKe20,fumbles_rec_yds,0,,,,,
player,201012260tam,sea,JennKe20,fumbles_rec_td,0,,,,,
player,201012260tam,sea,JennKe20,fumbles_forced,0,,,,,
player,201012260tam,sea,marexoli01,def_int,0,,,,,
player,201012260tam,sea,marexoli01,def_int_yds,0,,,,,
player,201012260tam,sea,marexoli01,def_int_td,0,,,,,
player,201012260tam,sea,marexoli01,def_int_long,0,,,,,
player,201012260tam,sea,marexoli01,pass_defended,0,,,,,
player,201012260tam,sea,marexoli01,sacks,0.0,,,,,
player,201012260tam,sea,marexoli01,tackles_combined,1,,,,,
player,201012260tam,sea,marexoli01,tackles_solo,1,,,,,
player,201012260tam,sea,marexoli01,tackles_assists,0,,,,,
player,201012260tam,sea,marexoli01,tackles_loss,0,,,,,
player,201012260tam,sea,marexoli01,qb_hits,0,,,,,
player,201012260tam,sea,marexoli01,fumbles_rec,0,,,,,
player,201012260tam,sea,marexoli01,fumbles_rec_yds,0,,,,,
player,201012260tam,sea,marexoli01,fumbles_rec_td,0,,,,,
player,201012260tam,sea,marexoli01,fumbles_forced,0,,,,,
player,201012260tam,sea,McCoMa20,def_int,0,,,,,
player,201012260tam,sea,McCoMa20,def_int_yds,0,,,,,
player,201012260tam,sea,McCoMa20,def_int_td,0,,,,,
player,201012260tam,sea,McCoMa20,def_int_long,0,,,,,
player,201012260tam,sea,McCoMa20,pass_defended,0,,,,,
player,201012260tam,sea,McCoMa20,sacks,0.0,,,,,
player,201012260tam,sea,McCoMa20,tackles_combined,1,,,,,
player,201012260tam,sea,McCoMa20,tackles_solo,1,,,,,
player,201012260tam,sea,McCoMa20,tackles_assists,0,,,,,
player,201012260tam,sea,McCoMa20,tackles_loss,0,,,,,
player,201012260tam,sea,McCoMa20,qb_hits,0,,,,,
player,201012260tam,sea,McCoMa20,fumbles_rec,0,,,,,
player,201012260tam,sea,McCoMa20,fumbles_rec_yds,0,,,,,
player,201012260tam,sea,McCoMa20,fumbles_rec_td,0,,,,,
player,201012260tam,sea,McCoMa20,fumbles_forced,0,,,,,
player,201012260tam,tam,HayeGe98,def_int,0,,,,,
player,201012260tam,tam,HayeGe98,def_int_yds,0,,,,,
player,201012260tam,tam,HayeGe98,def_int_td,0,,,,,
player,201012260tam,tam,HayeGe98,def_int_long,0,,,,,
player,201012260tam,tam,HayeGe98,pass_defended,0,,,,,
player,201012260tam,tam,HayeGe98,sacks,2.0,,,,,
player,201012260tam,tam,HayeGe98,tackles_combined,9,,,,,
player,201012260tam,tam,HayeGe98,tackles_solo,8,,,,,
player,201012260tam,tam,HayeGe98,tackles_assists,1,,,,,
player,201012260tam,tam,HayeGe98,tackles_loss,2,,,,,
player,201012260tam,tam,HayeGe98,qb_hits,2,,,,,
player,201012260tam,tam,HayeGe98,fumbles_rec,0,,,,,
player,201012260tam,tam,HayeGe98,fumbles_rec_yds,0,,,,,
player,201012260tam,tam,HayeGe98,fumbles_rec_td,0,,,,,
player,201012260tam,tam,HayeGe98,fumbles_forced,0,,,,,
player,201012260tam,tam,RuudBa20,def_int,0,,,,,
player,201012260tam,tam,RuudBa20,def_int_yds,0,,,,,
player,201012260tam,tam,RuudBa20,def_int_td,0,,,,,
player,201012260tam,tam,RuudBa20,def_int_long,0,,,,,
player,201012260tam,tam,RuudBa20,pass_defended,0,,,,,
player,201012260tam,tam,RuudBa20,sacks,1.0,,,,,
player,201012260tam,tam,RuudBa20,tackles_combined,6,,,,,
player,201012260tam,tam,RuudBa20,tackles_solo,5,,,,,
player,201012260tam,tam,RuudBa20,tackles_assists,1,,,,,
player,201012260tam,tam,RuudBa20,tackles_loss,0,,,,,
player,201012260tam,tam,RuudBa20,qb_hits,1,,,,,
player,201012260tam,tam,RuudBa20,fumbles_rec,0,,,,,
player,201012260tam,tam,RuudBa20,fumbles_rec_yds,0,,,,,
player,201012260tam,tam,RuudBa20,fumbles_rec_td,0,,,,,
player,201012260tam,tam,RuudBa20,fumbles_forced,0,,,,,
player,201012260tam,tam,OkamFr99,def_int,0,,,,,
player,201012260tam,tam,OkamFr99,def_int_yds,0,,,,,
player,201012260tam,tam,OkamFr99,def_int_td,0,,,,,
player,201012260tam,tam,OkamFr99,def_int_long,0,,,,,
player,201012260tam,tam,OkamFr99,pass_defended,0,,,,,
player,201012260tam,tam,OkamFr99,sacks,0.0,,,,,
player,201012260tam,tam,OkamFr99,tackles_combined,7,,,,,
player,201012260tam,tam,OkamFr99,tackles_solo,6,,,,,
player,201012260tam,tam,OkamFr99,tackles_assists,1,,,,,
player,201012260tam,tam,OkamFr99,tackles_loss,2,,,,,
player,201012260tam,tam,OkamFr99,qb_hits,0,,,,,
player,201012260tam,tam,OkamFr99,fumbles_rec,0,,,,,
player,201012260tam,tam,OkamFr99,fumbles_rec_yds,0,,,,,
player,201012260tam,tam,OkamFr99,fumbles_rec_td,0,,,,,
player,201012260tam,tam,OkamFr99,fumbles_forced,0,,,,,
player,201012260tam,tam,JoneSe20,def_int,0,,,,,
player,201012260tam,tam,JoneSe20,def_int_yds,0,,,,,
player,201012260tam,tam,JoneSe20,def_int_td,0,,,,,
player,201012260tam,tam,JoneSe20,def_int_long,0,,,,,
player,201012260tam,tam,JoneSe20,pass_defended,0,,,,,
player,201012260tam,tam,JoneSe20,sacks,0.0,,,,,
player,201012260tam,tam,JoneSe20,tackles_combined,6,,,,,
player,201012260tam,tam,JoneSe20,tackles_solo,5,,,,,
player,201012260tam,tam,JoneSe20,tackles_assists,1,,,,,
player,201012260tam,tam,JoneSe20,tackles_loss,0,,,,,
player,201012260tam,tam,JoneSe20,qb_hits,0,,,,,
player,201012260tam,tam,JoneSe20,fumbles_rec,0,,,,,
player,201012260tam,tam,JoneSe20,fumbles_rec_yds,0,,,,,
player,201012260tam,tam,JoneSe20,fumbles_rec_td,0,,,,,
player,201012260tam,tam,JoneSe20,fumbles_forced,0,,,,,
player,201012260tam,tam,HaywAd98,def_int,0,,,,,
player,201012260tam,tam,HaywAd98,def_int_yds,0,,,,,
player,201012260tam,tam,HaywAd98,def_int_td,0,,,,,
player,201012260tam,tam,HaywAd98,def_int_long,0,,,,,
player,201012260tam,tam,HaywAd98,pass_defended,0,,,,,
player,201012260tam,tam,HaywAd98,sacks,0.0,,,,,
player,201012260tam,tam,HaywAd98,tackles_combined,5,,,,,
player,201012260tam,tam,HaywAd98,tackles_solo,4,,,,,
player,201012260tam,tam,HaywAd98,tackles_assists,1,,,,,
player,201012260tam,tam,HaywAd98,tackles_loss,0,,,,,
player,201012260tam,tam,HaywAd98,qb_hits,0,,,,,
player,201012260tam,tam,HaywAd98,fumbles_rec,0,,,,,
player,201012260tam,tam,HaywAd98,fumbles_rec_yds,0,,,,,
player,201012260tam,tam,HaywAd98,fumbles_rec_td,0,,,,,
player,201012260tam,tam,HaywAd98,fumbles_forced,0,,,,,
player,201012260tam,tam,BiggE.99,def_int,0,,,,,
player,201012260tam,tam,BiggE.99,def_int_yds,0,,,,,
player,201012260tam,tam,BiggE.99,def_int_td,0,,,,,
player,201012260tam,tam,BiggE.99,def_int_long,0,,,,,
player,201012260tam,tam,BiggE.99,pass_defended,1,,,,,
player,201012260tam,tam,BiggE.99,sacks,0.0,,,,,
player,201012260tam,tam,BiggE.99,tackles_combined,4,,,,,
player,201012260tam,tam,BiggE.99,tackles_solo,4,,,,,
player,201012260tam,tam,BiggE.99,tackles_assists,0,,,,,
player,201012260tam,tam,BiggE.99,tackles_loss,0,,,,,
player,201012260tam,tam,BiggE.99,qb_hits,0,,,,,
player,201012260tam,tam,BiggE.99,fumbles_rec,0,,,,,
player,201012260tam,tam,BiggE.99,fumbles_rec_yds,0,,,,,
player,201012260tam,tam,BiggE.99,fumbles_rec_td,0,,,,,
player,201012260tam,tam,BiggE.99,fumbles_forced,0,,,,,
player,201012260tam,tam,CrowTi99,def_int,0,,,,,
player,201012260tam,tam,CrowTi99,def_int_yds,0,,,,,
player,201012260tam,tam,CrowTi99,def_int_td,0,,,,,
player,201012260tam,tam,CrowTi99,def_int_long,0,,,,,
player,201012260tam,tam,CrowTi99,pass_defended,1,,,,,
player,201012260tam,tam,CrowTi99,sacks,0.0,,,,,
player,201012260tam,tam,CrowTi99,tackles_combined,3,,,,,
player,201012260tam,tam,CrowTi99,tackles_solo,2,,,,,
player,201012260tam,tam,CrowTi99,tackles_assists,1,,,,,
player,201012260tam,tam,CrowTi99,tackles_loss,1,,,,,
player,201012260tam,tam,CrowTi99,qb_hits,0,,,,,
player,201012260tam,tam,CrowTi99,fumbles_rec,0,,,,,
player,201012260tam,tam,CrowTi99,fumbles_rec_yds,0,,,,,
player,201012260tam,tam,CrowTi99,fumbles_rec_td,0,,,,,
player,201012260tam,tam,CrowTi99,fumbles_forced,0,,,,,
player,201012260tam,tam,MillRo99,def_int,0,,,,,
player,201012260tam,tam,MillRo99,def_int_yds,0,,,,,
