game,2010,9,20101107,201011070min,crd,"Arizona Cardinals",24,min,"Minnesota Vikings",27
player,201011070min,crd,PortJo00,sacks,2.0,,,,,
player,201011070min,crd,PortJo00,tackles_combined,6,,,,,
player,201011070min,crd,PortJo00,tackles_solo,4,,,,,
player,201011070min,crd,PortJo00,tackles_assists,2,,,,,
player,201011070min,crd,PortJo00,tackles_loss,2,,,,,
player,201011070min,crd,PortJo00,qb_hits,6,,,,,
player,201011070min,crd,PortJo00,fumbles_rec,0,,,,,
player,201011070min,crd,PortJo00,fumbles_rec_yds,0,,,,,
player,201011070min,crd,PortJo00,fumbles_rec_td,0,,,,,
player,201011070min,crd,PortJo00,fumbles_forced,0,,,,,
player,201011070min,crd,DockDa20,def_int,0,,,,,
player,201011070min,crd,DockDa20,def_int_yds,0,,,,,
player,201011070min,crd,DockDa20,def_int_td,0,,,,,
player,201011070min,crd,DockDa20,def_int_long,0,,,,,
player,201011070min,crd,DockDa20,pass_defended,0,,,,,
player,201011070min,crd,DockDa20,sacks,1.0,,,,,
player,201011070min,crd,DockDa20,tackles_combined,5,,,,,
player,201011070min,crd,DockDa20,tackles_solo,3,,,,,
player,201011070min,crd,DockDa20,tackles_assists,2,,,,,
player,201011070min,crd,DockDa20,tackles_loss,1,,,,,
player,201011070min,crd,DockDa20,qb_hits,2,,,,,
player,201011070min,crd,DockDa20,fumbles_rec,0,,,,,
player,201011070min,crd,DockDa20,fumbles_rec_yds,0,,,,,
player,201011070min,crd,DockDa20,fumbles_rec_td,0,,,,,
player,201011070min,crd,DockDa20,fumbles_forced,0,,,,,
player,201011070min,crd,ToleGr99,def_int,0,,,,,
player,201011070min,crd,ToleGr99,def_int_yds,0,,,,,
player,201011070min,crd,ToleGr99,def_int_td,0,,,,,
player,201011070min,crd,ToleGr99,def_int_long,0,,,,,
player,201011070min,crd,ToleGr99,pass_defended,0,,,,,
player,201011070min,crd,ToleGr99,sacks,0.0,,,,,
player,201011070min,crd,ToleGr99,tackles_combined,9,,,,,
player,201011070min,crd,ToleGr99,tackles_solo,8,,,,,
player,201011070min,crd,ToleGr99,tackles_assists,1,,,,,
player,201011070min,crd,ToleGr99,tackles_loss,0,,,,,
player,201011070min,crd,ToleGr99,qb_hits,0,,,,,
player,201011070min,crd,ToleGr99,fumbles_rec,0,,,,,
player,201011070min,crd,ToleGr99,fumbles_rec_yds,0,,,,,
player,201011070min,crd,ToleGr99,fumbles_rec_td,0,,,,,
player,201011070min,crd,ToleGr99,fumbles_forced,0,,,,,
player,201011070min,crd,LenoPa20,def_int,0,,,,,
player,201011070min,crd,LenoPa20,def_int_yds,0,,,,,
player,201011070min,crd,LenoPa20,def_int_td,0,,,,,
player,201011070min,crd,LenoPa20,def_int_long,0,,,,,
player,201011070min,crd,LenoPa20,pass_defended,0,,,,,
player,201011070min,crd,LenoPa20,sacks,0.0,,,,,
player,201011070min,crd,LenoPa20,tackles_combined,7,,,,,
player,201011070min,crd,LenoPa20,tackles_solo,5,,,,,
player,201011070min,crd,LenoPa20,tackles_assists,2,,,,,
player,201011070min,crd,LenoPa20,tackles_loss,1,,,,,
player,201011070min,crd,LenoPa20,qb_hits,0,,,,,
player,201011070min,crd,LenoPa20,fumbles_rec,0,,,,,
player,201011070min,crd,LenoPa20,fumbles_rec_yds,0,,,,,
player,201011070min,crd,LenoPa20,fumbles_rec_td,0,,,,,
player,201011070min,crd,LenoPa20,fumbles_forced,0,,,,,
player,201011070min,crd,AdamMi98,def_int,0,,,,,
player,201011070min,crd,AdamMi98,def_int_yds,0,,,,,
player,201011070min,crd,AdamMi98,def_int_td,0,,,,,
player,201011070min,crd,AdamMi98,def_int_long,0,,,,,
player,201011070min,crd,AdamMi98,pass_defended,1,,,,,
player,201011070min,crd,AdamMi98,sacks,0.0,,,,,
player,201011070min,crd,AdamMi98,tackles_combined,5,,,,,
player,201011070min,crd,AdamMi98,tackles_solo,4,,,,,
player,201011070min,crd,AdamMi98,tackles_assists,1,,,,,
player,201011070min,crd,AdamMi98,tackles_loss,1,,,,,
player,201011070min,crd,AdamMi98,qb_hits,0,,,,,
player,201011070min,crd,AdamMi98,fumbles_rec,1,,,,,
player,201011070min,crd,AdamMi98,fumbles_rec_yds,30,,,,,
player,201011070min,crd,AdamMi98,fumbles_rec_td,1,,,,,
player,201011070min,crd,AdamMi98,fumbles_forced,0,,,,,
player,201011070min,crd,McBrTr99,def_int,0,,,,,
player,201011070min,crd,McBrTr99,def_int_yds,0,,,,,
player,201011070min,crd,McBrTr99,def_int_td,0,,,,,
player,201011070min,crd,McBrTr99,def_int_long,0,,,,,
player,201011070min,crd,McBrTr99,pass_defended,1,,,,,
player,201011070min,crd,McBrTr99,sacks,0.0,,,,,
player,201011070min,crd,McBrTr99,tackles_combined,5,,,,,
player,201011070min,crd,McBrTr99,tackles_solo,4,,,,,
player,201011070min,crd,McBrTr99,tackles_assists,1,,,,,
player,201011070min,crd,McBrTr99,tackles_loss,0,,,,,
player,201011070min,crd,McBrTr99,qb_hits,0,,,,,
player,201011070min,crd,McBrTr99,fumbles_rec,0,,,,,
player,201011070min,crd,McBrTr99,fumbles_rec_yds,0,,,,,
player,201011070min,crd,McBrTr99,fumbles_rec_td,0,,,,,
player,201011070min,crd,McBrTr99,fumbles_forced,0,,,,,
player,201011070min,crd,WilsAd99,def_int,0,,,,,
player,201011070min,crd,WilsAd99,def_int_yds,0,,,,,
player,201011070min,crd,WilsAd99,def_int_td,0,,,,,
player,201011070min,crd,WilsAd99,def_int_long,0,,,,,
player,201011070min,crd,WilsAd99,pass_defended,1,,,,,
player,201011070min,crd,WilsAd99,sacks,0.0,,,,,
player,201011070min,crd,WilsAd99,tackles_combined,5,,,,,
player,201011070min,crd,WilsAd99,tackles_solo,4,,,,,
player,201011070min,crd,WilsAd99,tackles_assists,1,,,,,
player,201011070min,crd,WilsAd99,tackles_loss,0,,,,,
player,201011070min,crd,WilsAd99,qb_hits,0,,,,,
player,201011070min,crd,WilsAd99,fumbles_rec,0,,,,,
player,201011070min,crd,WilsAd99,fumbles_rec_yds,0,,,,,
player,201011070min,crd,WilsAd99,fumbles_rec_td,0,,,,,
player,201011070min,crd,WilsAd99,fumbles_forced,0,,,,,
player,201011070min,crd,HayeGe20,def_int,0,,,,,
player,201011070min,crd,HayeGe20,def_int_yds,0,,,,,
player,201011070min,crd,HayeGe20,def_int_td,0,,,,,
player,201011070min,crd,HayeGe20,def_int_long,0,,,,,
player,201011070min,crd,HayeGe20,pass_defended,0,,,,,
player,201011070min,crd,HayeGe20,sacks,0.0,,,,,
player,201011070min,crd,HayeGe20,tackles_combined,4,,,,,
player,201011070min,crd,HayeGe20,tackles_solo,2,,,,,
player,201011070min,crd,HayeGe20,tackles_assists,2,,,,,
player,201011070min,crd,HayeGe20,tackles_loss,0,,,,,
player,201011070min,crd,HayeGe20,qb_hits,0,,,,,
player,201011070min,crd,HayeGe20,fumbles_rec,0,,,,,
player,201011070min,crd,HayeGe20,fumbles_rec_yds,0,,,,,
player,201011070min,crd,HayeGe20,fumbles_rec_td,0,,,,,
player,201011070min,crd,HayeGe20,fumbles_forced,0,,,,,
player,201011070min,crd,WillDa99,def_int,0,,,,,
player,201011070min,crd,WillDa99,def_int_yds,0,,,,,
player,201011070min,crd,WillDa99,def_int_td,0,,,,,
player,201011070min,crd,WillDa99,def_int_long,0,,,,,
player,201011070min,crd,WillDa99,pass_defended,0,,,,,
player,201011070min,crd,WillDa99,sacks,0.0,,,,,
player,201011070min,crd,WillDa99,tackles_combined,4,,,,,
player,201011070min,crd,WillDa99,tackles_solo,1,,,,,
player,201011070min,crd,WillDa99,tackles_assists,3,,,,,
player,201011070min,crd,WillDa99,tackles_loss,0,,,,,
player,201011070min,crd,WillDa99,qb_hits,0,,,,,
player,201011070min,crd,WillDa99,fumbles_rec,0,,,,,
player,201011070min,crd,WillDa99,fumbles_rec_yds,0,,,,,
player,201011070min,crd,WillDa99,fumbles_rec_td,0,,,,,
player,201011070min,crd,WillDa99,fumbles_forced,0,,,,,
player,201011070min,crd,AbduHa20,def_int,0,,,,,
player,201011070min,crd,AbduHa20,def_int_yds,0,,,,,
player,201011070min,crd,AbduHa20,def_int_td,0,,,,,
player,201011070min,crd,AbduHa20,def_int_long,0,,,,,
player,201011070min,crd,AbduHa20,pass_defended,0,,,,,
player,201011070min,crd,AbduHa20,sacks,0.0,,,,,
player,201011070min,crd,AbduHa20,tackles_combined,2,,,,,
player,201011070min,crd,AbduHa20,tackles_solo,0,,,,,
player,201011070min,crd,AbduHa20,tackles_assists,2,,,,,
player,201011070min,crd,AbduHa20,tackles_loss,0,,,,,
player,201011070min,crd,AbduHa20,qb_hits,0,,,,,
player,201011070min,crd,AbduHa20,fumbles_rec,0,,,,,
player,201011070min,crd,AbduHa20,fumbles_rec_yds,0,,,,,
player,201011070min,crd,AbduHa20,fumbles_rec_td,0,,,,,
player,201011070min,crd,AbduHa20,fumbles_forced,0,,,,,
player,201011070min,crd,BranAl99,def_int,0,,,,,
player,201011070min,crd,BranAl99,def_int_yds,0,,,,,
player,201011070min,crd,BranAl99,def_int_td,0,,,,,
player,201011070min,crd,BranAl99,def_int_long,0,,,,,
player,201011070min,crd,BranAl99,pass_defended,0,,,,,
player,201011070min,crd,BranAl99,sacks,0.0,,,,,
player,201011070min,crd,BranAl99,tackles_combined,2,,,,,
player,201011070min,crd,BranAl99,tackles_solo,1,,,,,
player,201011070min,crd,BranAl99,tackles_assists,1,,,,,
player,201011070min,crd,BranAl99,tackles_loss,0,,,,,
player,201011070min,crd,BranAl99,qb_hits,0,,,,,
player,201011070min,crd,BranAl99,fumbles_rec,0,,,,,
player,201011070min,crd,BranAl99,fumbles_rec_yds,0,,,,,
player,201011070min,crd,BranAl99,fumbles_rec_td,0,,,,,
player,201011070min,crd,BranAl99,fumbles_forced,0,,,,,
player,201011070min,crd,CampCa99,def_int,0,,,,,
player,201011070min,crd,CampCa99,def_int_yds,0,,,,,
player,201011070min,crd,CampCa99,def_int_td,0,,,,,
player,201011070min,crd,CampCa99,def_int_long,0,,,,,
player,201011070min,crd,CampCa99,pass_defended,0,,,,,
player,201011070min,crd,CampCa99,sacks,0.0,,,,,
player,201011070min,crd,CampCa99,tackles_combined,2,,,,,
player,201011070min,crd,CampCa99,tackles_solo,0,,,,,
player,201011070min,crd,CampCa99,tackles_assists,2,,,,,
player,201011070min,crd,CampCa99,tackles_loss,0,,,,,
player,201011070min,crd,CampCa99,qb_hits,0,,,,,
player,201011070min,crd,CampCa99,fumbles_rec,0,,,,,
player,201011070min,crd,CampCa99,fumbles_rec_yds,0,,,,,
player,201011070min,crd,CampCa99,fumbles_rec_td,0,,,,,
player,201011070min,crd,CampCa99,fumbles_forced,0,,,,,
player,201011070min,crd,DaviWi99,def_int,0,,,,,
player,201011070min,crd,DaviWi99,def_int_yds,0,,,,,
player,201011070min,crd,DaviWi99,def_int_td,0,,,,,
player,201011070min,crd,DaviWi99,def_int_long,0,,,,,
player,201011070min,crd,DaviWi99,pass_defended,0,,,,,
player,201011070min,crd,DaviWi99,sacks,0.0,,,,,
player,201011070min,crd,DaviWi99,tackles_combined,2,,,,,
player,201011070min,crd,DaviWi99,tackles_solo,1,,,,,
player,201011070min,crd,DaviWi99,tackles_assists,1,,,,,
player,201011070min,crd,DaviWi99,tackles_loss,0,,,,,
player,201011070min,crd,DaviWi99,qb_hits,0,,,,,
player,201011070min,crd,DaviWi99,fumbles_rec,0,,,,,
player,201011070min,crd,DaviWi99,fumbles_rec_yds,0,,,,,
player,201011070min,crd,DaviWi99,fumbles_rec_td,0,,,,,
player,201011070min,crd,DaviWi99,fumbles_forced,0,,,,,
player,201011070min,crd,LeacMi00,def_int,0,,,,,
player,201011070min,crd,LeacMi00,def_int_yds,0,,,,,
player,201011070min,crd,LeacMi00,def_int_td,0,,,,,
player,201011070min,crd,LeacMi00,def_int_long,0,,,,,
player,201011070min,crd,LeacMi00,pass_defended,0,,,,,
player,201011070min,crd,LeacMi00,sacks,0.0,,,,,
player,201011070min,crd,LeacMi00,tackles_combined,2,,,,,
player,201011070min,crd,LeacMi00,tackles_solo,2,,,,,
player,201011070min,crd,LeacMi00,tackles_assists,0,,,,,
player,201011070min,crd,LeacMi00,tackles_loss,0,,,,,
player,201011070min,crd,LeacMi00,qb_hits,0,,,,,
player,201011070min,crd,LeacMi00,fumbles_rec,0,,,,,
player,201011070min,crd,LeacMi00,fumbles_rec_yds,0,,,,,
player,201011070min,crd,LeacMi00,fumbles_rec_td,0,,,,,
player,201011070min,crd,LeacMi00,fumbles_forced,0,,,,,
player,201011070min,crd,RodgDo99,def_int,0,,,,,
player,201011070min,crd,RodgDo99,def_int_yds,0,,,,,
player,201011070min,crd,RodgDo99,def_int_td,0,,,,,
player,201011070min,crd,RodgDo99,def_int_long,0,,,,,
player,201011070min,crd,RodgDo99,pass_defended,1,,,,,
player,201011070min,crd,RodgDo99,sacks,0.0,,,,,
player,201011070min,crd,RodgDo99,tackles_combined,2,,,,,
player,201011070min,crd,RodgDo99,tackles_solo,2,,,,,
player,201011070min,crd,RodgDo99,tackles_assists,0,,,,,
player,201011070min,crd,RodgDo99,tackles_loss,0,,,,,
player,201011070min,crd,RodgDo99,qb_hits,0,,,,,
player,201011070min,crd,RodgDo99,fumbles_rec,0,,,,,
player,201011070min,crd,RodgDo99,fumbles_rec_yds,0,,,,,
player,201011070min,crd,RodgDo99,fumbles_rec_td,0,,,,,
player,201011070min,crd,RodgDo99,fumbles_forced,0,,,,,
player,201011070min,crd,SchoOB99,def_int,0,,,,,
player,201011070min,crd,SchoOB99,def_int_yds,0,,,,,
player,201011070min,crd,SchoOB99,def_int_td,0,,,,,
player,201011070min,crd,SchoOB99,def_int_long,0,,,,,
player,201011070min,crd,SchoOB99,pass_defended,0,,,,,
player,201011070min,crd,SchoOB99,sacks,0.0,,,,,
player,201011070min,crd,SchoOB99,tackles_combined,2,,,,,
player,201011070min,crd,SchoOB99,tackles_solo,2,,,,,
player,201011070min,crd,SchoOB99,tackles_assists,0,,,,,
player,201011070min,crd,SchoOB99,tackles_loss,0,,,,,
player,201011070min,crd,SchoOB99,qb_hits,0,,,,,
player,201011070min,crd,SchoOB99,fumbles_rec,0,,,,,
player,201011070min,crd,SchoOB99,fumbles_rec_yds,0,,,,,
player,201011070min,crd,SchoOB99,fumbles_rec_td,0,,,,,
player,201011070min,crd,SchoOB99,fumbles_forced,1,,,,,
player,201011070min,crd,WrigJa01,def_int,0,,,,,
player,201011070min,crd,WrigJa01,def_int_yds,0,,,,,
player,201011070min,crd,WrigJa01,def_int_td,0,,,,,
player,201011070min,crd,WrigJa01,def_int_long,0,,,,,
player,201011070min,crd,WrigJa01,pass_defended,0,,,,,
player,201011070min,crd,WrigJa01,sacks,0.0,,,,,
player,201011070min,crd,WrigJa01,tackles_combined,2,,,,,
player,201011070min,crd,WrigJa01,tackles_solo,0,,,,,
player,201011070min,crd,WrigJa01,tackles_assists,2,,,,,
player,201011070min,crd,WrigJa01,tackles_loss,0,,,,,
player,201011070min,crd,WrigJa01,qb_hits,0,,,,,
player,201011070min,crd,WrigJa01,fumbles_rec,0,,,,,
player,201011070min,crd,WrigJa01,fumbles_rec_yds,0,,,,,
player,201011070min,crd,WrigJa01,fumbles_rec_td,0,,,,,
player,201011070min,crd,WrigJa01,fumbles_forced,0,,,,,
player,201011070min,crd,RobiBr20,def_int,0,,,,,
player,201011070min,crd,RobiBr20,def_int_yds,0,,,,,
player,201011070min,crd,RobiBr20,def_int_td,0,,,,,
player,201011070min,crd,RobiBr20,def_int_long,0,,,,,
player,201011070min,crd,RobiBr20,pass_defended,0,,,,,
player,201011070min,crd,RobiBr20,sacks,0.0,,,,,
player,201011070min,crd,RobiBr20,tackles_combined,1,,,,,
player,201011070min,crd,RobiBr20,tackles_solo,1,,,,,
player,201011070min,crd,RobiBr20,tackles_assists,0,,,,,
player,201011070min,crd,RobiBr20,tackles_loss,0,,,,,
player,201011070min,crd,RobiBr20,qb_hits,0,,,,,
player,201011070min,crd,RobiBr20,fumbles_rec,0,,,,,
player,201011070min,crd,RobiBr20,fumbles_rec_yds,0,,,,,
player,201011070min,crd,RobiBr20,fumbles_rec_td,0,,,,,
player,201011070min,crd,RobiBr20,fumbles_forced,0,,,,,
player,201011070min,crd,StepLa00,def_int,0,,,,,
player,201011070min,crd,StepLa00,def_int_yds,0,,,,,
player,201011070min,crd,StepLa00,def_int_td,0,,,,,
player,201011070min,crd,StepLa00,def_int_long,0,,,,,
player,201011070min,crd,StepLa00,pass_defended,0,,,,,
player,201011070min,crd,StepLa00,sacks,0.0,,,,,
player,201011070min,crd,StepLa00,tackles_combined,1,,,,,
player,201011070min,crd,StepLa00,tackles_solo,1,,,,,
player,201011070min,crd,StepLa00,tackles_assists,0,,,,,
player,201011070min,crd,StepLa00,tackles_loss,0,,,,,
player,201011070min,crd,StepLa00,qb_hits,0,,,,,
player,201011070min,crd,StepLa00,fumbles_rec,0,,,,,
player,201011070min,crd,StepLa00,fumbles_rec_yds,0,,,,,
player,201011070min,crd,StepLa00,fumbles_rec_td,0,,,,,
player,201011070min,crd,StepLa00,fumbles_forced,0,,,,,
player,201011070min,crd,WashDa99,def_int,0,,,,,
player,201011070min,crd,WashDa99,def_int_yds,0,,,,,
player,201011070min,crd,WashDa99,def_int_td,0,,,,,
player,201011070min,crd,WashDa99,def_int_long,0,,,,,
player,201011070min,crd,WashDa99,pass_defended,0,,,,,
player,201011070min,crd,WashDa99,sacks,0.0,,,,,
player,201011070min,crd,WashDa99,tackles_combined,1,,,,,
player,201011070min,crd,WashDa99,tackles_solo,1,,,,,
player,201011070min,crd,WashDa99,tackles_assists,0,,,,,
player,201011070min,crd,WashDa99,tackles_loss,0,,,,,
player,201011070min,crd,WashDa99,qb_hits,0,,,,,
player,201011070min,crd,WashDa99,fumbles_rec,0,,,,,
player,201011070min,crd,WashDa99,fumbles_rec_yds,0,,,,,
player,201011070min,crd,WashDa99,fumbles_rec_td,0,,,,,
player,201011070min,crd,WashDa99,fumbles_forced,0,,,,,
player,201011070min,min,AlleJa22,def_int,0,,,,,
player,201011070min,min,AlleJa22,def_int_yds,0,,,,,
player,201011070min,min,AlleJa22,def_int_td,0,,,,,
player,201011070min,min,AlleJa22,def_int_long,0,,,,,
player,201011070min,min,AlleJa22,pass_defended,1,,,,,
player,201011070min,min,AlleJa22,sacks,2.5,,,,,
player,201011070min,min,AlleJa22,tackles_combined,4,,,,,
player,201011070min,min,AlleJa22,tackles_solo,2,,,,,
player,201011070min,min,AlleJa22,tackles_assists,2,,,,,
player,201011070min,min,AlleJa22,tackles_loss,1,,,,,
player,201011070min,min,AlleJa22,qb_hits,6,,,,,
player,201011070min,min,AlleJa22,fumbles_rec,0,,,,,
player,201011070min,min,AlleJa22,fumbles_rec_yds,0,,,,,
player,201011070min,min,AlleJa22,fumbles_rec_td,0,,,,,
player,201011070min,min,AlleJa22,fumbles_forced,0,,,,,
player,201011070min,min,EdwaRa21,def_int,0,,,,,
player,201011070min,min,EdwaRa21,def_int_yds,0,,,,,
player,201011070min,min,EdwaRa21,def_int_td,0,,,,,
player,201011070min,min,EdwaRa21,def_int_long,0,,,,,
player,201011070min,min,EdwaRa21,pass_defended,0,,,,,
player,201011070min,min,EdwaRa21,sacks,2.0,,,,,
player,201011070min,min,EdwaRa21,tackles_combined,3,,,,,
player,201011070min,min,EdwaRa21,tackles_solo,3,,,,,
player,201011070min,min,EdwaRa21,tackles_assists,0,,,,,
player,201011070min,min,EdwaRa21,tackles_loss,1,,,,,
player,201011070min,min,EdwaRa21,qb_hits,3,,,,,
player,201011070min,min,EdwaRa21,fumbles_rec,0,,,,,
player,201011070min,min,EdwaRa21,fumbles_rec_yds,0,,,,,
player,201011070min,min,EdwaRa21,fumbles_rec_td,0,,,,,
player,201011070min,min,EdwaRa21,fumbles_forced,0,,,,,
player,201011070min,min,GreeCh99,def_int,0,,,,,
player,201011070min,min,GreeCh99,def_int_yds,0,,,,,
player,201011070min,min,GreeCh99,def_int_td,0,,,,,
player,201011070min,min,GreeCh99,def_int_long,0,,,,,
player,201011070min,min,GreeCh99,pass_defended,1,,,,,
player,201011070min,min,GreeCh99,sacks,1.0,,,,,
player,201011070min,min,GreeCh99,tackles_combined,8,,,,,
player,201011070min,min,GreeCh99,tackles_solo,5,,,,,
player,201011070min,min,GreeCh99,tackles_assists,3,,,,,
player,201011070min,min,GreeCh99,tackles_loss,3,,,,,
player,201011070min,min,GreeCh99,qb_hits,1,,,,,
player,201011070min,min,GreeCh99,fumbles_rec,0,,,,,
player,201011070min,min,GreeCh99,fumbles_rec_yds,0,,,,,
player,201011070min,min,GreeCh99,fumbles_rec_td,0,,,,,
player,201011070min,min,GreeCh99,fumbles_forced,0,,,,,
player,201011070min,min,WillMa20,def_int,0,,,,,
player,201011070min,min,WillMa20,def_int_yds,0,,,,,
player,201011070min,min,WillMa20,def_int_td,0,,,,,
player,201011070min,min,WillMa20,def_int_long,0,,,,,
player,201011070min,min,WillMa20,pass_defended,0,,,,,
player,201011070min,min,WillMa20,sacks,0.5,,,,,
player,201011070min,min,WillMa20,tackles_combined,6,,,,,
player,201011070min,min,WillMa20,tackles_solo,4,,,,,
player,201011070min,min,WillMa20,tackles_assists,2,,,,,
player,201011070min,min,WillMa20,tackles_loss,0,,,,,
player,201011070min,min,WillMa20,qb_hits,1,,,,,
player,201011070min,min,WillMa20,fumbles_rec,0,,,,,
player,201011070min,min,WillMa20,fumbles_rec_yds,0,,,,,
player,201011070min,min,WillMa20,fumbles_rec_td,0,,,,,
player,201011070min,min,WillMa20,fumbles_forced,0,,,,,
player,201011070min,min,HendE.20,def_int,0,,,,,
player,201011070min,min,HendE.20,def_int_yds,0,,,,,
player,201011070min,min,HendE.20,def_int_td,0,,,,,
player,201011070min,min,HendE.20,def_int_long,0,,,,,
player,201011070min,min,HendE.20,pass_defended,0,,,,,
player,201011070min,min,HendE.20,sacks,0.0,,,,,
player,201011070min,min,HendE.20,tackles_combined,7,,,,,
player,201011070min,min,HendE.20,tackles_solo,4,,,,,
player,201011070min,min,HendE.20,tackles_assists,3,,,,,
player,201011070min,min,HendE.20,tackles_loss,1,,,,,
player,201011070min,min,HendE.20,qb_hits,0,,,,,
player,201011070min,min,HendE.20,fumbles_rec,0,,,,,
player,201011070min,min,HendE.20,fumbles_rec_yds,0,,,,,
player,201011070min,min,HendE.20,fumbles_rec_td,0,,,,,
player,201011070min,min,HendE.20,fumbles_forced,0,,,,,
player,201011070min,min,WinfAn20,def_int,0,,,,,
player,201011070min,min,WinfAn20,def_int_yds,0,,,,,
player,201011070min,min,WinfAn20,def_int_td,0,,,,,
player,201011070min,min,WinfAn20,def_int_long,0,,,,,
player,201011070min,min,WinfAn20,pass_defended,0,,,,,
player,201011070min,min,WinfAn20,sacks,0.0,,,,,
player,201011070min,min,WinfAn20,tackles_combined,5,,,,,
player,201011070min,min,WinfAn20,tackles_solo,4,,,,,
player,201011070min,min,WinfAn20,tackles_assists,1,,,,,
player,201011070min,min,WinfAn20,tackles_loss,0,,,,,
player,201011070min,min,WinfAn20,qb_hits,0,,,,,
player,201011070min,min,WinfAn20,fumbles_rec,0,,,,,
player,201011070min,min,WinfAn20,fumbles_rec_yds,0,,,,,
player,201011070min,min,WinfAn20,fumbles_rec_td,0,,,,,
player,201011070min,min,WinfAn20,fumbles_forced,0,,,,,
player,201011070min,min,AlleAs99,def_int,0,,,,,
player,201011070min,min,AlleAs99,def_int_yds,0,,,,,
player,201011070min,min,AlleAs99,def_int_td,0,,,,,
player,201011070min,min,AlleAs99,def_int_long,0,,,,,
player,201011070min,min,AlleAs99,pass_defended,0,,,,,
player,201011070min,min,AlleAs99,sacks,0.0,,,,,
player,201011070min,min,AlleAs99,tackles_combined,3,,,,,
player,201011070min,min,AlleAs99,tackles_solo,3,,,,,
player,201011070min,min,AlleAs99,tackles_assists,0,,,,,
player,201011070min,min,AlleAs99,tackles_loss,0,,,,,
player,201011070min,min,AlleAs99,qb_hits,0,,,,,
player,201011070min,min,AlleAs99,fumbles_rec,0,,,,,
player,201011070min,min,AlleAs99,fumbles_rec_yds,0,,,,,
player,201011070min,min,AlleAs99,fumbles_rec_td,0,,,,,
player,201011070min,min,AlleAs99,fumbles_forced,0,,,,,
player,201011070min,min,FarwHe20,def_int,0,,,,,
player,201011070min,min,FarwHe20,def_int_yds,0,,,,,
player,201011070min,min,FarwHe20,def_int_td,0,,,,,
player,201011070min,min,FarwHe20,def_int_long,0,,,,,
player,201011070min,min,FarwHe20,pass_defended,0,,,,,
player,201011070min,min,FarwHe20,sacks,0.0,,,,,
player,201011070min,min,FarwHe20,tackles_combined,3,,,,,
player,201011070min,min,FarwHe20,tackles_solo,2,,,,,
player,201011070min,min,FarwHe20,tackles_assists,1,,,,,
player,201011070min,min,FarwHe20,tackles_loss,0,,,,,
player,201011070min,min,FarwHe20,qb_hits,0,,,,,
player,201011070min,min,FarwHe20,fumbles_rec,0,,,,,
player,201011070min,min,FarwHe20,fumbles_rec_yds,0,,,,,
player,201011070min,min,FarwHe20,fumbles_rec_td,0,,,,,
player,201011070min,min,FarwHe20,fumbles_forced,0,,,,,
player,201011070min,min,AbduHu99,def_int,0,,,,,
player,201011070min,min,AbduHu99,def_int_yds,0,,,,,
player,201011070min,min,AbduHu99,def_int_td,0,,,,,
player,201011070min,min,AbduHu99,def_int_long,0,,,,,
player,201011070min,min,AbduHu99,pass_defended,0,,,,,
player,201011070min,min,AbduHu99,sacks,0.0,,,,,
player,201011070min,min,AbduHu99,tackles_combined,2,,,,,
player,201011070min,min,AbduHu99,tackles_solo,2,,,,,
player,201011070min,min,AbduHu99,tackles_assists,0,,,,,
player,201011070min,min,AbduHu99,tackles_loss,0,,,,,
player,201011070min,min,AbduHu99,qb_hits,0,,,,,
player,201011070min,min,AbduHu99,fumbles_rec,0,,,,,
player,201011070min,min,AbduHu99,fumbles_rec_yds,0,,,,,
player,201011070min,min,AbduHu99,fumbles_rec_td,0,,,,,
player,201011070min,min,AbduHu99,fumbles_forced,0,,,,,
player,201011070min,min,LebeBe20,def_int,0,,,,,
player,201011070min,min,LebeBe20,def_int_yds,0,,,,,
player,201011070min,min,LebeBe20,def_int_td,0,,,,,
player,201011070min,min,LebeBe20,def_int_long,0,,,,,
player,201011070min,min,LebeBe20,pass_defended,0,,,,,
player,201011070min,min,LebeBe20,sacks,0.0,,,,,
player,201011070min,min,LebeBe20,tackles_combined,2,,,,,
player,201011070min,min,LebeBe20,tackles_solo,0,,,,,
player,201011070min,min,LebeBe20,tackles_assists,2,,,,,
player,201011070min,min,LebeBe20,tackles_loss,0,,,,,
player,201011070min,min,LebeBe20,qb_hits,0,,,,,
player,201011070min,min,LebeBe20,fumbles_rec,0,,,,,
player,201011070min,min,LebeBe20,fumbles_rec_yds,0,,,,,
player,201011070min,min,LebeBe20,fumbles_rec_td,0,,,,,
player,201011070min,min,LebeBe20,fumbles_forced,0,,,,,
player,201011070min,min,WillKe98,def_int,0,,,,,
player,201011070min,min,WillKe98,def_int_yds,0,,,,,
player,201011070min,min,WillKe98,def_int_td,0,,,,,
player,201011070min,min,WillKe98,def_int_long,0,,,,,
player,201011070min,min,WillKe98,pass_defended,0,,,,,
player,201011070min,min,WillKe98,sacks,0.0,,,,,
player,201011070min,min,WillKe98,tackles_combined,2,,,,,
player,201011070min,min,WillKe98,tackles_solo,0,,,,,
player,201011070min,min,WillKe98,tackles_assists,2,,,,,
player,201011070min,min,WillKe98,tackles_loss,0,,,,,
player,201011070min,min,WillKe98,qb_hits,0,,,,,
player,201011070min,min,WillKe98,fumbles_rec,0,,,,,
player,201011070min,min,WillKe98,fumbles_rec_yds,0,,,,,
