game,2010,12,20101128,201011280was,min,"Minnesota Vikings",17,was,"Washington Redskins",13
player,201011280was,min,AbduHu99,def_int_long,0,,,,,
player,201011280was,min,AbduHu99,pass_defended,0,,,,,
player,201011280was,min,AbduHu99,sacks,0.0,,,,,
player,201011280was,min,AbduHu99,tackles_combined,5,,,,,
player,201011280was,min,AbduHu99,tackles_solo,3,,,,,
player,201011280was,min,AbduHu99,tackles_assists,2,,,,,
player,201011280was,min,AbduHu99,tackles_loss,0,,,,,
player,201011280was,min,AbduHu99,qb_hits,0,,,,,
player,201011280was,min,AbduHu99,fumbles_rec,0,,,,,
player,201011280was,min,AbduHu99,fumbles_rec_yds,0,,,,,
player,201011280was,min,AbduHu99,fumbles_rec_td,0,,,,,
player,201011280was,min,AbduHu99,fumbles_forced,0,,,,,
player,201011280was,min,WinfAn20,def_int,0,,,,,
player,201011280was,min,WinfAn20,def_int_yds,0,,,,,
player,201011280was,min,WinfAn20,def_int_td,0,,,,,
player,201011280was,min,WinfAn20,def_int_long,0,,,,,
player,201011280was,min,WinfAn20,pass_defended,0,,,,,
player,201011280was,min,WinfAn20,sacks,0.0,,,,,
player,201011280was,min,WinfAn20,tackles_combined,5,,,,,
player,201011280was,min,WinfAn20,tackles_solo,4,,,,,
player,201011280was,min,WinfAn20,tackles_assists,1,,,,,
player,201011280was,min,WinfAn20,tackles_loss,0,,,,,
player,201011280was,min,WinfAn20,qb_hits,0,,,,,
player,201011280was,min,WinfAn20,fumbles_rec,0,,,,,
player,201011280was,min,WinfAn20,fumbles_rec_yds,0,,,,,
player,201011280was,min,WinfAn20,fumbles_rec_td,0,,,,,
player,201011280was,min,WinfAn20,fumbles_forced,0,,,,,
player,201011280was,min,AlleAs99,def_int,0,,,,,
player,201011280was,min,AlleAs99,def_int_yds,0,,,,,
player,201011280was,min,AlleAs99,def_int_td,0,,,,,
player,201011280was,min,AlleAs99,def_int_long,0,,,,,
player,201011280was,min,AlleAs99,pass_defended,0,,,,,
player,201011280was,min,AlleAs99,sacks,0.0,,,,,
player,201011280was,min,AlleAs99,tackles_combined,4,,,,,
player,201011280was,min,AlleAs99,tackles_solo,1,,,,,
player,201011280was,min,AlleAs99,tackles_assists,3,,,,,
player,201011280was,min,AlleAs99,tackles_loss,0,,,,,
player,201011280was,min,AlleAs99,qb_hits,0,,,,,
player,201011280was,min,AlleAs99,fumbles_rec,0,,,,,
player,201011280was,min,AlleAs99,fumbles_rec_yds,0,,,,,
player,201011280was,min,AlleAs99,fumbles_rec_td,0,,,,,
player,201011280was,min,AlleAs99,fumbles_forced,0,,,,,
player,201011280was,min,WillMa20,def_int,0,,,,,
player,201011280was,min,WillMa20,def_int_yds,0,,,,,
player,201011280was,min,WillMa20,def_int_td,0,,,,,
player,201011280was,min,WillMa20,def_int_long,0,,,,,
player,201011280was,min,WillMa20,pass_defended,1,,,,,
player,201011280was,min,WillMa20,sacks,0.0,,,,,
player,201011280was,min,WillMa20,tackles_combined,4,,,,,
player,201011280was,min,WillMa20,tackles_solo,1,,,,,
player,201011280was,min,WillMa20,tackles_assists,3,,,,,
player,201011280was,min,WillMa20,tackles_loss,0,,,,,
player,201011280was,min,WillMa20,qb_hits,0,,,,,
player,201011280was,min,WillMa20,fumbles_rec,0,,,,,
player,201011280was,min,WillMa20,fumbles_rec_yds,0,,,,,
player,201011280was,min,WillMa20,fumbles_rec_td,0,,,,,
player,201011280was,min,WillMa20,fumbles_forced,0,,,,,
player,201011280was,min,WillKe98,def_int,0,,,,,
player,201011280was,min,WillKe98,def_int_yds,0,,,,,
player,201011280was,min,WillKe98,def_int_td,0,,,,,
player,201011280was,min,WillKe98,def_int_long,0,,,,,
player,201011280was,min,WillKe98,pass_defended,3,,,,,
player,201011280was,min,WillKe98,sacks,0.0,,,,,
player,201011280was,min,WillKe98,tackles_combined,3,,,,,
player,201011280was,min,WillKe98,tackles_solo,1,,,,,
player,201011280was,min,WillKe98,tackles_assists,2,,,,,
player,201011280was,min,WillKe98,tackles_loss,0,,,,,
player,201011280was,min,WillKe98,qb_hits,1,,,,,
player,201011280was,min,WillKe98,fumbles_rec,0,,,,,
player,201011280was,min,WillKe98,fumbles_rec_yds,0,,,,,
player,201011280was,min,WillKe98,fumbles_rec_td,0,,,,,
player,201011280was,min,WillKe98,fumbles_forced,0,,,,,
player,201011280was,min,BrinJa99,def_int,0,,,,,
player,201011280was,min,BrinJa99,def_int_yds,0,,,,,
player,201011280was,min,BrinJa99,def_int_td,0,,,,,
player,201011280was,min,BrinJa99,def_int_long,0,,,,,
player,201011280was,min,BrinJa99,pass_defended,0,,,,,
player,201011280was,min,BrinJa99,sacks,0.0,,,,,
player,201011280was,min,BrinJa99,tackles_combined,2,,,,,
player,201011280was,min,BrinJa99,tackles_solo,2,,,,,
player,201011280was,min,BrinJa99,tackles_assists,0,,,,,
player,201011280was,min,BrinJa99,tackles_loss,0,,,,,
player,201011280was,min,BrinJa99,qb_hits,0,,,,,
player,201011280was,min,BrinJa99,fumbles_rec,0,,,,,
player,201011280was,min,BrinJa99,fumbles_rec_yds,0,,,,,
player,201011280was,min,BrinJa99,fumbles_rec_td,0,,,,,
player,201011280was,min,BrinJa99,fumbles_forced,0,,,,,
player,201011280was,min,GrifEv99,def_int,0,,,,,
player,201011280was,min,GrifEv99,def_int_yds,0,,,,,
player,201011280was,min,GrifEv99,def_int_td,0,,,,,
player,201011280was,min,GrifEv99,def_int_long,0,,,,,
player,201011280was,min,GrifEv99,pass_defended,0,,,,,
player,201011280was,min,GrifEv99,sacks,0.0,,,,,
player,201011280was,min,GrifEv99,tackles_combined,2,,,,,
player,201011280was,min,GrifEv99,tackles_solo,2,,,,,
player,201011280was,min,GrifEv99,tackles_assists,0,,,,,
player,201011280was,min,GrifEv99,tackles_loss,0,,,,,
player,201011280was,min,GrifEv99,qb_hits,0,,,,,
player,201011280was,min,GrifEv99,fumbles_rec,0,,,,,
player,201011280was,min,GrifEv99,fumbles_rec_yds,0,,,,,
player,201011280was,min,GrifEv99,fumbles_rec_td,0,,,,,
player,201011280was,min,GrifEv99,fumbles_forced,0,,,,,
player,201011280was,min,HendEr99,def_int,0,,,,,
player,201011280was,min,HendEr99,def_int_yds,0,,,,,
player,201011280was,min,HendEr99,def_int_td,0,,,,,
player,201011280was,min,HendEr99,def_int_long,0,,,,,
player,201011280was,min,HendEr99,pass_defended,0,,,,,
player,201011280was,min,HendEr99,sacks,0.0,,,,,
player,201011280was,min,HendEr99,tackles_combined,2,,,,,
player,201011280was,min,HendEr99,tackles_solo,2,,,,,
player,201011280was,min,HendEr99,tackles_assists,0,,,,,
player,201011280was,min,HendEr99,tackles_loss,0,,,,,
player,201011280was,min,HendEr99,qb_hits,0,,,,,
player,201011280was,min,HendEr99,fumbles_rec,0,,,,,
player,201011280was,min,HendEr99,fumbles_rec_yds,0,,,,,
player,201011280was,min,HendEr99,fumbles_rec_td,0,,,,,
player,201011280was,min,HendEr99,fumbles_forced,0,,,,,
player,201011280was,min,LebeBe20,def_int,0,,,,,
player,201011280was,min,LebeBe20,def_int_yds,0,,,,,
player,201011280was,min,LebeBe20,def_int_td,0,,,,,
player,201011280was,min,LebeBe20,def_int_long,0,,,,,
player,201011280was,min,LebeBe20,pass_defended,0,,,,,
player,201011280was,min,LebeBe20,sacks,0.0,,,,,
player,201011280was,min,LebeBe20,tackles_combined,2,,,,,
player,201011280was,min,LebeBe20,tackles_solo,1,,,,,
player,201011280was,min,LebeBe20,tackles_assists,1,,,,,
player,201011280was,min,LebeBe20,tackles_loss,0,,,,,
player,201011280was,min,LebeBe20,qb_hits,0,,,,,
player,201011280was,min,LebeBe20,fumbles_rec,0,,,,,
player,201011280was,min,LebeBe20,fumbles_rec_yds,0,,,,,
player,201011280was,min,LebeBe20,fumbles_rec_td,0,,,,,
player,201011280was,min,LebeBe20,fumbles_forced,0,,,,,
player,201011280was,min,EdwaRa21,def_int,0,,,,,
player,201011280was,min,EdwaRa21,def_int_yds,0,,,,,
player,201011280was,min,EdwaRa21,def_int_td,0,,,,,
player,201011280was,min,EdwaRa21,def_int_long,0,,,,,
player,201011280was,min,EdwaRa21,pass_defended,0,,,,,
player,201011280was,min,EdwaRa21,sacks,0.0,,,,,
player,201011280was,min,EdwaRa21,tackles_combined,1,,,,,
player,201011280was,min,EdwaRa21,tackles_solo,1,,,,,
player,201011280was,min,EdwaRa21,tackles_assists,0,,,,,
player,201011280was,min,EdwaRa21,tackles_loss,0,,,,,
player,201011280was,min,EdwaRa21,qb_hits,0,,,,,
player,201011280was,min,EdwaRa21,fumbles_rec,0,,,,,
player,201011280was,min,EdwaRa21,fumbles_rec_yds,0,,,,,
player,201011280was,min,EdwaRa21,fumbles_rec_td,0,,,,,
player,201011280was,min,EdwaRa21,fumbles_forced,0,,,,,
player,201011280was,min,JohnTy99,def_int,0,,,,,
player,201011280was,min,JohnTy99,def_int_yds,0,,,,,
player,201011280was,min,JohnTy99,def_int_td,0,,,,,
player,201011280was,min,JohnTy99,def_int_long,0,,,,,
player,201011280was,min,JohnTy99,pass_defended,0,,,,,
player,201011280was,min,JohnTy99,sacks,0.0,,,,,
player,201011280was,min,JohnTy99,tackles_combined,1,,,,,
player,201011280was,min,JohnTy99,tackles_solo,1,,,,,
player,201011280was,min,JohnTy99,tackles_assists,0,,,,,
player,201011280was,min,JohnTy99,tackles_loss,0,,,,,
player,201011280was,min,JohnTy99,qb_hits,0,,,,,
player,201011280was,min,JohnTy99,fumbles_rec,0,,,,,
player,201011280was,min,JohnTy99,fumbles_rec_yds,0,,,,,
player,201011280was,min,JohnTy99,fumbles_rec_td,0,,,,,
player,201011280was,min,JohnTy99,fumbles_forced,0,,,,,
player,201011280was,min,KluwCh20,def_int,0,,,,,
player,201011280was,min,KluwCh20,def_int_yds,0,,,,,
player,201011280was,min,KluwCh20,def_int_td,0,,,,,
player,201011280was,min,KluwCh20,def_int_long,0,,,,,
player,201011280was,min,KluwCh20,pass_defended,0,,,,,
player,201011280was,min,KluwCh20,sacks,0.0,,,,,
player,201011280was,min,KluwCh20,tackles_combined,1,,,,,
player,201011280was,min,KluwCh20,tackles_solo,1,,,,,
player,201011280was,min,KluwCh20,tackles_assists,0,,,,,
player,201011280was,min,KluwCh20,tackles_loss,0,,,,,
player,201011280was,min,KluwCh20,qb_hits,0,,,,,
player,201011280was,min,KluwCh20,fumbles_rec,0,,,,,
player,201011280was,min,KluwCh20,fumbles_rec_yds,0,,,,,
player,201011280was,min,KluwCh20,fumbles_rec_td,0,,,,,
player,201011280was,min,KluwCh20,fumbles_forced,0,,,,,
player,201011280was,min,WalkFr20,def_int,0,,,,,
player,201011280was,min,WalkFr20,def_int_yds,0,,,,,
player,201011280was,min,WalkFr20,def_int_td,0,,,,,
player,201011280was,min,WalkFr20,def_int_long,0,,,,,
player,201011280was,min,WalkFr20,pass_defended,0,,,,,
player,201011280was,min,WalkFr20,sacks,0.0,,,,,
player,201011280was,min,WalkFr20,tackles_combined,1,,,,,
player,201011280was,min,WalkFr20,tackles_solo,1,,,,,
player,201011280was,min,WalkFr20,tackles_assists,0,,,,,
player,201011280was,min,WalkFr20,tackles_loss,0,,,,,
player,201011280was,min,WalkFr20,qb_hits,0,,,,,
player,201011280was,min,WalkFr20,fumbles_rec,0,,,,,
player,201011280was,min,WalkFr20,fumbles_rec_yds,0,,,,,
player,201011280was,min,WalkFr20,fumbles_rec_td,0,,,,,
player,201011280was,min,WalkFr20,fumbles_forced,0,,,,,
player,201011280was,min,WillPa20,def_int,0,,,,,
player,201011280was,min,WillPa20,def_int_yds,0,,,,,
player,201011280was,min,WillPa20,def_int_td,0,,,,,
player,201011280was,min,WillPa20,def_int_long,0,,,,,
player,201011280was,min,WillPa20,pass_defended,0,,,,,
player,201011280was,min,WillPa20,sacks,0.0,,,,,
player,201011280was,min,WillPa20,tackles_combined,1,,,,,
player,201011280was,min,WillPa20,tackles_solo,1,,,,,
player,201011280was,min,WillPa20,tackles_assists,0,,,,,
player,201011280was,min,WillPa20,tackles_loss,0,,,,,
player,201011280was,min,WillPa20,qb_hits,0,,,,,
player,201011280was,min,WillPa20,fumbles_rec,0,,,,,
player,201011280was,min,WillPa20,fumbles_rec_yds,0,,,,,
player,201011280was,min,WillPa20,fumbles_rec_td,0,,,,,
player,201011280was,min,WillPa20,fumbles_forced,0,,,,,
player,201011280was,was,OrakBr99,def_int,0,,,,,
player,201011280was,was,OrakBr99,def_int_yds,0,,,,,
player,201011280was,was,OrakBr99,def_int_td,0,,,,,
player,201011280was,was,OrakBr99,def_int_long,0,,,,,
player,201011280was,was,OrakBr99,pass_defended,0,,,,,
player,201011280was,was,OrakBr99,sacks,1.0,,,,,
player,201011280was,was,OrakBr99,tackles_combined,5,,,,,
player,201011280was,was,OrakBr99,tackles_solo,4,,,,,
player,201011280was,was,OrakBr99,tackles_assists,1,,,,,
player,201011280was,was,OrakBr99,tackles_loss,1,,,,,
player,201011280was,was,OrakBr99,qb_hits,1,,,,,
player,201011280was,was,OrakBr99,fumbles_rec,0,,,,,
player,201011280was,was,OrakBr99,fumbles_rec_yds,0,,,,,
player,201011280was,was,OrakBr99,fumbles_rec_td,0,,,,,
player,201011280was,was,OrakBr99,fumbles_forced,0,,,,,
player,201011280was,was,CartAn20,def_int,0,,,,,
player,201011280was,was,CartAn20,def_int_yds,0,,,,,
player,201011280was,was,CartAn20,def_int_td,0,,,,,
player,201011280was,was,CartAn20,def_int_long,0,,,,,
player,201011280was,was,CartAn20,pass_defended,0,,,,,
player,201011280was,was,CartAn20,sacks,0.5,,,,,
player,201011280was,was,CartAn20,tackles_combined,4,,,,,
player,201011280was,was,CartAn20,tackles_solo,2,,,,,
player,201011280was,was,CartAn20,tackles_assists,2,,,,,
player,201011280was,was,CartAn20,tackles_loss,0,,,,,
player,201011280was,was,CartAn20,qb_hits,2,,,,,
player,201011280was,was,CartAn20,fumbles_rec,0,,,,,
player,201011280was,was,CartAn20,fumbles_rec_yds,0,,,,,
player,201011280was,was,CartAn20,fumbles_rec_td,0,,,,,
player,201011280was,was,CartAn20,fumbles_forced,0,,,,,
player,201011280was,was,HaynAl20,def_int,0,,,,,
player,201011280was,was,HaynAl20,def_int_yds,0,,,,,
player,201011280was,was,HaynAl20,def_int_td,0,,,,,
player,201011280was,was,HaynAl20,def_int_long,0,,,,,
player,201011280was,was,HaynAl20,pass_defended,0,,,,,
player,201011280was,was,HaynAl20,sacks,0.5,,,,,
player,201011280was,was,HaynAl20,tackles_combined,1,,,,,
player,201011280was,was,HaynAl20,tackles_solo,0,,,,,
player,201011280was,was,HaynAl20,tackles_assists,1,,,,,
player,201011280was,was,HaynAl20,tackles_loss,0,,,,,
player,201011280was,was,HaynAl20,qb_hits,2,,,,,
player,201011280was,was,HaynAl20,fumbles_rec,0,,,,,
player,201011280was,was,HaynAl20,fumbles_rec_yds,0,,,,,
player,201011280was,was,HaynAl20,fumbles_rec_td,0,,,,,
player,201011280was,was,HaynAl20,fumbles_forced,0,,,,,
player,201011280was,was,DougRe20,def_int,0,,,,,
player,201011280was,was,DougRe20,def_int_yds,0,,,,,
player,201011280was,was,DougRe20,def_int_td,0,,,,,
player,201011280was,was,DougRe20,def_int_long,0,,,,,
player,201011280was,was,DougRe20,pass_defended,0,,,,,
player,201011280was,was,DougRe20,sacks,0.0,,,,,
player,201011280was,was,DougRe20,tackles_combined,11,,,,,
player,201011280was,was,DougRe20,tackles_solo,8,,,,,
player,201011280was,was,DougRe20,tackles_assists,3,,,,,
player,201011280was,was,DougRe20,tackles_loss,0,,,,,
player,201011280was,was,DougRe20,qb_hits,0,,,,,
player,201011280was,was,DougRe20,fumbles_rec,0,,,,,
player,201011280was,was,DougRe20,fumbles_rec_yds,0,,,,,
player,201011280was,was,DougRe20,fumbles_rec_td,0,,,,,
player,201011280was,was,DougRe20,fumbles_forced,0,,,,,
player,201011280was,was,McInRo20,def_int,0,,,,,
player,201011280was,was,McInRo20,def_int_yds,0,,,,,
player,201011280was,was,McInRo20,def_int_td,0,,,,,
player,201011280was,was,McInRo20,def_int_long,0,,,,,
player,201011280was,was,McInRo20,pass_defended,0,,,,,
player,201011280was,was,McInRo20,sacks,0.0,,,,,
player,201011280was,was,McInRo20,tackles_combined,9,,,,,
player,201011280was,was,McInRo20,tackles_solo,5,,,,,
player,201011280was,was,McInRo20,tackles_assists,4,,,,,
player,201011280was,was,McInRo20,tackles_loss,0,,,,,
player,201011280was,was,McInRo20,qb_hits,0,,,,,
player,201011280was,was,McInRo20,fumbles_rec,0,,,,,
player,201011280was,was,McInRo20,fumbles_rec_yds,0,,,,,
player,201011280was,was,McInRo20,fumbles_rec_td,0,,,,,
player,201011280was,was,McInRo20,fumbles_forced,0,,,,,
player,201011280was,was,DaniPh20,def_int,0,,,,,
player,201011280was,was,DaniPh20,def_int_yds,0,,,,,
player,201011280was,was,DaniPh20,def_int_td,0,,,,,
player,201011280was,was,DaniPh20,def_int_long,0,,,,,
player,201011280was,was,DaniPh20,pass_defended,0,,,,,
player,201011280was,was,DaniPh20,sacks,0.0,,,,,
player,201011280was,was,DaniPh20,tackles_combined,7,,,,,
player,201011280was,was,DaniPh20,tackles_solo,2,,,,,
player,201011280was,was,DaniPh20,tackles_assists,5,,,,,
player,201011280was,was,DaniPh20,tackles_loss,0,,,,,
player,201011280was,was,DaniPh20,qb_hits,0,,,,,
player,201011280was,was,DaniPh20,fumbles_rec,0,,,,,
player,201011280was,was,DaniPh20,fumbles_rec_yds,0,,,,,
player,201011280was,was,DaniPh20,fumbles_rec_td,0,,,,,
player,201011280was,was,DaniPh20,fumbles_forced,0,,,,,
player,201011280was,was,MoorKa99,def_int,0,,,,,
player,201011280was,was,MoorKa99,def_int_yds,0,,,,,
player,201011280was,was,MoorKa99,def_int_td,0,,,,,
player,201011280was,was,MoorKa99,def_int_long,0,,,,,
player,201011280was,was,MoorKa99,pass_defended,0,,,,,
player,201011280was,was,MoorKa99,sacks,0.0,,,,,
player,201011280was,was,MoorKa99,tackles_combined,7,,,,,
player,201011280was,was,MoorKa99,tackles_solo,3,,,,,
player,201011280was,was,MoorKa99,tackles_assists,4,,,,,
player,201011280was,was,MoorKa99,tackles_loss,0,,,,,
player,201011280was,was,MoorKa99,qb_hits,0,,,,,
player,201011280was,was,MoorKa99,fumbles_rec,0,,,,,
player,201011280was,was,MoorKa99,fumbles_rec_yds,0,,,,,
player,201011280was,was,MoorKa99,fumbles_rec_td,0,,,,,
player,201011280was,was,MoorKa99,fumbles_forced,0,,,,,
player,201011280was,was,FletLo20,def_int,0,,,,,
player,201011280was,was,FletLo20,def_int_yds,0,,,,,
player,201011280was,was,FletLo20,def_int_td,0,,,,,
player,201011280was,was,FletLo20,def_int_long,0,,,,,
player,201011280was,was,FletLo20,pass_defended,2,,,,,
player,201011280was,was,FletLo20,sacks,0.0,,,,,
player,201011280was,was,FletLo20,tackles_combined,6,,,,,
player,201011280was,was,FletLo20,tackles_solo,1,,,,,
player,201011280was,was,FletLo20,tackles_assists,5,,,,,
player,201011280was,was,FletLo20,tackles_loss,0,,,,,
player,201011280was,was,FletLo20,qb_hits,1,,,,,
player,201011280was,was,FletLo20,fumbles_rec,0,,,,,
player,201011280was,was,FletLo20,fumbles_rec_yds,0,,,,,
player,201011280was,was,FletLo20,fumbles_rec_td,0,,,,,
player,201011280was,was,FletLo20,fumbles_forced,0,,,,,
player,201011280was,was,AlexLo99,def_int,0,,,,,
player,201011280was,was,AlexLo99,def_int_yds,0,,,,,
player,201011280was,was,AlexLo99,def_int_td,0,,,,,
player,201011280was,was,AlexLo99,def_int_long,0,,,,,
player,201011280was,was,AlexLo99,pass_defended,0,,,,,
player,201011280was,was,AlexLo99,sacks,0.0,,,,,
player,201011280was,was,AlexLo99,tackles_combined,5,,,,,
player,201011280was,was,AlexLo99,tackles_solo,2,,,,,
player,201011280was,was,AlexLo99,tackles_assists,3,,,,,
player,201011280was,was,AlexLo99,tackles_loss,0,,,,,
player,201011280was,was,AlexLo99,qb_hits,0,,,,,
player,201011280was,was,AlexLo99,fumbles_rec,0,,,,,
player,201011280was,was,AlexLo99,fumbles_rec_yds,0,,,,,
player,201011280was,was,AlexLo99,fumbles_rec_td,0,,,,,
player,201011280was,was,AlexLo99,fumbles_forced,0,,,,,
player,201011280was,was,GolsKe20,def_int,0,,,,,
player,201011280was,was,GolsKe20,def_int_yds,0,,,,,
player,201011280was,was,GolsKe20,def_int_td,0,,,,,
player,201011280was,was,GolsKe20,def_int_long,0,,,,,
player,201011280was,was,GolsKe20,pass_defended,0,,,,,
player,201011280was,was,GolsKe20,sacks,0.0,,,,,
player,201011280was,was,GolsKe20,tackles_combined,5,,,,,
player,201011280was,was,GolsKe20,tackles_solo,1,,,,,
player,201011280was,was,GolsKe20,tackles_assists,4,,,,,
player,201011280was,was,GolsKe20,tackles_loss,0,,,,,
player,201011280was,was,GolsKe20,qb_hits,0,,,,,
player,201011280was,was,GolsKe20,fumbles_rec,0,,,,,
player,201011280was,was,GolsKe20,fumbles_rec_yds,0,,,,,
player,201011280was,was,GolsKe20,fumbles_rec_td,0,,,,,
player,201011280was,was,GolsKe20,fumbles_forced,0,,,,,
player,201011280was,was,BuchPh20,def_int,0,,,,,
player,201011280was,was,BuchPh20,def_int_yds,0,,,,,
player,201011280was,was,BuchPh20,def_int_td,0,,,,,
player,201011280was,was,BuchPh20,def_int_long,0,,,,,
player,201011280was,was,BuchPh20,pass_defended,2,,,,,
player,201011280was,was,BuchPh20,sacks,0.0,,,,,
player,201011280was,was,BuchPh20,tackles_combined,4,,,,,
player,201011280was,was,BuchPh20,tackles_solo,3,,,,,
player,201011280was,was,BuchPh20,tackles_assists,1,,,,,
player,201011280was,was,BuchPh20,tackles_loss,0,,,,,
player,201011280was,was,BuchPh20,qb_hits,0,,,,,
player,201011280was,was,BuchPh20,fumbles_rec,0,,,,,
player,201011280was,was,BuchPh20,fumbles_rec_yds,0,,,,,
player,201011280was,was,BuchPh20,fumbles_rec_td,0,,,,,
player,201011280was,was,BuchPh20,fumbles_forced,0,,,,,
player,201011280was,was,HallDe99,def_int,0,,,,,
player,201011280was,was,HallDe99,def_int_yds,0,,,,,
player,201011280was,was,HallDe99,def_int_td,0,,,,,
player,201011280was,was,HallDe99,def_int_long,0,,,,,
player,201011280was,was,HallDe99,pass_defended,0,,,,,
player,201011280was,was,HallDe99,sacks,0.0,,,,,
player,201011280was,was,HallDe99,tackles_combined,4,,,,,
player,201011280was,was,HallDe99,tackles_solo,2,,,,,
player,201011280was,was,HallDe99,tackles_assists,2,,,,,
player,201011280was,was,HallDe99,tackles_loss,0,,,,,
player,201011280was,was,HallDe99,qb_hits,0,,,,,
player,201011280was,was,HallDe99,fumbles_rec,0,,,,,
player,201011280was,was,HallDe99,fumbles_rec_yds,0,,,,,
player,201011280was,was,HallDe99,fumbles_rec_td,0,,,,,
player,201011280was,was,HallDe99,fumbles_forced,0,,,,,
player,201011280was,was,KemoMa20,def_int,0,,,,,
player,201011280was,was,KemoMa20,def_int_yds,0,,,,,
player,201011280was,was,KemoMa20,def_int_td,0,,,,,
player,201011280was,was,KemoMa20,def_int_long,0,,,,,
player,201011280was,was,KemoMa20,pass_defended,0,,,,,
player,201011280was,was,KemoMa20,sacks,0.0,,,,,
player,201011280was,was,KemoMa20,tackles_combined,4,,,,,
player,201011280was,was,KemoMa20,tackles_solo,0,,,,,
player,201011280was,was,KemoMa20,tackles_assists,4,,,,,
player,201011280was,was,KemoMa20,tackles_loss,0,,,,,
player,201011280was,was,KemoMa20,qb_hits,0,,,,,
player,201011280was,was,KemoMa20,fumbles_rec,0,,,,,
player,201011280was,was,KemoMa20,fumbles_rec_yds,0,,,,,
player,201011280was,was,KemoMa20,fumbles_rec_td,0,,,,,
player,201011280was,was,KemoMa20,fumbles_forced,0,,,,,
player,201011280was,was,RogeCa20,def_int,0,,,,,
player,201011280was,was,RogeCa20,def_int_yds,0,,,,,
player,201011280was,was,RogeCa20,def_int_td,0,,,,,
player,201011280was,was,RogeCa20,def_int_long,0,,,,,
player,201011280was,was,RogeCa20,pass_defended,0,,,,,
player,201011280was,was,RogeCa20,sacks,0.0,,,,,
player,201011280was,was,RogeCa20,tackles_combined,3,,,,,
player,201011280was,was,RogeCa20,tackles_solo,2,,,,,
player,201011280was,was,RogeCa20,tackles_assists,1,,,,,
player,201011280was,was,RogeCa20,tackles_loss,0,,,,,
player,201011280was,was,RogeCa20,qb_hits,0,,,,,
player,201011280was,was,RogeCa20,fumbles_rec,0,,,,,
player,201011280was,was,RogeCa20,fumbles_rec_yds,0,,,,,
player,201011280was,was,RogeCa20,fumbles_rec_td,0,,,,,
player,201011280was,was,RogeCa20,fumbles_forced,0,,,,,
player,201011280was,was,BarnKe99,def_int,0,,,,,
player,201011280was,was,BarnKe99,def_int_yds,0,,,,,
player,201011280was,was,BarnKe99,def_int_td,0,,,,,
player,201011280was,was,BarnKe99,def_int_long,0,,,,,
player,201011280was,was,BarnKe99,pass_defended,0,,,,,
player,201011280was,was,BarnKe99,sacks,0.0,,,,,
player,201011280was,was,BarnKe99,tackles_combined,2,,,,,
player,201011280was,was,BarnKe99,tackles_solo,2,,,,,
player,201011280was,was,BarnKe99,tackles_assists,0,,,,,
player,201011280was,was,BarnKe99,tackles_loss,0,,,,,
player,201011280was,was,BarnKe99,qb_hits,0,,,,,
player,201011280was,was,BarnKe99,fumbles_rec,0,,,,,
player,201011280was,was,BarnKe99,fumbles_rec_yds,0,,,,,
player,201011280was,was,BarnKe99,fumbles_rec_td,0,,,,,
player,201011280was,was,BarnKe99,fumbles_forced,0,,,,,
player,201011280was,was,WilsCh99,def_int,0,,,,,
player,201011280was,was,WilsCh99,def_int_yds,0,,,,,
player,201011280was,was,WilsCh99,def_int_td,0,,,,,
player,201011280was,was,WilsCh99,def_int_long,0,,,,,
player,201011280was,was,WilsCh99,pass_defended,0,,,,,
player,201011280was,was,WilsCh99,sacks,0.0,,,,,
player,201011280was,was,WilsCh99,tackles_combined,2,,,,,
player,201011280was,was,WilsCh99,tackles_solo,2,,,,,
player,201011280was,was,WilsCh99,tackles_assists,0,,,,,
player,201011280was,was,WilsCh99,tackles_loss,0,,,,,
player,201011280was,was,WilsCh99,qb_hits,0,,,,,
player,201011280was,was,WilsCh99,fumbles_rec,0,,,,,
player,201011280was,was,WilsCh99,fumbles_rec_yds,0,,,,,
player,201011280was,was,WilsCh99,fumbles_rec_td,0,,,,,
player,201011280was,was,WilsCh99,fumbles_forced,0,,,,,
player,201011280was,was,CarrAd99,def_int,0,,,,,
player,201011280was,was,CarrAd99,def_int_yds,0,,,,,
player,201011280was,was,CarrAd99,def_int_td,0,,,,,
player,201011280was,was,CarrAd99,def_int_long,0,,,,,
player,201011280was,was,CarrAd99,pass_defended,0,,,,,
player,201011280was,was,CarrAd99,sacks,0.0,,,,,
player,201011280was,was,CarrAd99,tackles_combined,1,,,,,
player,201011280was,was,CarrAd99,tackles_solo,0,,,,,
player,201011280was,was,CarrAd99,tackles_assists,1,,,,,
player,201011280was,was,CarrAd99,tackles_loss,0,,,,,
player,201011280was,was,CarrAd99,qb_hits,0,,,,,
player,201011280was,was,CarrAd99,fumbles_rec,0,,,,,
player,201011280was,was,CarrAd99,fumbles_rec_yds,0,,,,,
player,201011280was,was,CarrAd99,fumbles_rec_td,0,,,,,
player,201011280was,was,CarrAd99,fumbles_forced,0,,,,,
player,201011280was,was,RilePe00,def_int,0,,,,,
player,201011280was,was,RilePe00,def_int_yds,0,,,,,
player,201011280was,was,RilePe00,def_int_td,0,,,,,
player,201011280was,was,RilePe00,def_int_long,0,,,,,
player,201011280was,was,RilePe00,pass_defended,0,,,,,
player,201011280was,was,RilePe00,sacks,0.0,,,,,
