game,2010,15,20101219,201012190rai,den,"Denver Broncos",23,rai,"Oakland Raiders",39
player,201012190rai,den,MoreKn00,rec_yds,1,,,,,
player,201012190rai,den,MoreKn00,rec_td,0,,,,,
player,201012190rai,den,MoreKn00,rec_long,1,,,,,
player,201012190rai,den,MoreKn00,fumbles,0,,,,,
player,201012190rai,den,MoreKn00,fumbles_lost,,,,,,
player,201012190rai,den,BuckCo00,pass_cmp,0,,,,,
player,201012190rai,den,BuckCo00,pass_att,0,,,,,
player,201012190rai,den,BuckCo00,pass_yds,0,,,,,
player,201012190rai,den,BuckCo00,pass_td,0,,,,,
player,201012190rai,den,BuckCo00,pass_int,0,,,,,
player,201012190rai,den,BuckCo00,pass_sacked,,,,,,
player,201012190rai,den,BuckCo00,pass_sacked_yds,,,,,,
player,201012190rai,den,BuckCo00,pass_long,0,,,,,
player,201012190rai,den,BuckCo00,pass_rating,,,,,,
player,201012190rai,den,BuckCo00,rush_att,6,,,,,
player,201012190rai,den,BuckCo00,rush_yds,3,,,,,
player,201012190rai,den,BuckCo00,rush_td,0,,,,,
player,201012190rai,den,BuckCo00,rush_long,6,,,,,
player,201012190rai,den,BuckCo00,targets,2,,,,,
player,201012190rai,den,BuckCo00,rec,1,,,,,
player,201012190rai,den,BuckCo00,rec_yds,17,,,,,
player,201012190rai,den,BuckCo00,rec_td,0,,,,,
player,201012190rai,den,BuckCo00,rec_long,17,,,,,
player,201012190rai,den,BuckCo00,fumbles,0,,,,,
player,201012190rai,den,BuckCo00,fumbles_lost,,,,,,
player,201012190rai,den,LloyBr00,pass_cmp,0,,,,,
player,201012190rai,den,LloyBr00,pass_att,0,,,,,
player,201012190rai,den,LloyBr00,pass_yds,0,,,,,
player,201012190rai,den,LloyBr00,pass_td,0,,,,,
player,201012190rai,den,LloyBr00,pass_int,0,,,,,
player,201012190rai,den,LloyBr00,pass_sacked,,,,,,
player,201012190rai,den,LloyBr00,pass_sacked_yds,,,,,,
player,201012190rai,den,LloyBr00,pass_long,0,,,,,
player,201012190rai,den,LloyBr00,pass_rating,,,,,,
player,201012190rai,den,LloyBr00,rush_att,0,,,,,
player,201012190rai,den,LloyBr00,rush_yds,0,,,,,
player,201012190rai,den,LloyBr00,rush_td,0,,,,,
player,201012190rai,den,LloyBr00,rush_long,0,,,,,
player,201012190rai,den,LloyBr00,targets,5,,,,,
player,201012190rai,den,LloyBr00,rec,4,,,,,
player,201012190rai,den,LloyBr00,rec_yds,79,,,,,
player,201012190rai,den,LloyBr00,rec_td,1,,,,,
player,201012190rai,den,LloyBr00,rec_long,33,,,,,
player,201012190rai,den,LloyBr00,fumbles,0,,,,,
player,201012190rai,den,LloyBr00,fumbles_lost,,,,,,
player,201012190rai,den,GaffJa00,pass_cmp,0,,,,,
player,201012190rai,den,GaffJa00,pass_att,0,,,,,
player,201012190rai,den,GaffJa00,pass_yds,0,,,,,
player,201012190rai,den,GaffJa00,pass_td,0,,,,,
player,201012190rai,den,GaffJa00,pass_int,0,,,,,
player,201012190rai,den,GaffJa00,pass_sacked,,,,,,
player,201012190rai,den,GaffJa00,pass_sacked_yds,,,,,,
player,201012190rai,den,GaffJa00,pass_long,0,,,,,
player,201012190rai,den,GaffJa00,pass_rating,,,,,,
player,201012190rai,den,GaffJa00,rush_att,0,,,,,
player,201012190rai,den,GaffJa00,rush_yds,0,,,,,
player,201012190rai,den,GaffJa00,rush_td,0,,,,,
player,201012190rai,den,GaffJa00,rush_long,0,,,,,
player,201012190rai,den,GaffJa00,targets,2,,,,,
player,201012190rai,den,GaffJa00,rec,1,,,,,
player,201012190rai,den,GaffJa00,rec_yds,32,,,,,
player,201012190rai,den,GaffJa00,rec_td,0,,,,,
player,201012190rai,den,GaffJa00,rec_long,32,,,,,
player,201012190rai,den,GaffJa00,fumbles,0,,,,,
player,201012190rai,den,GaffJa00,fumbles_lost,,,,,,
player,201012190rai,den,QuinRi00,pass_cmp,0,,,,,
player,201012190rai,den,QuinRi00,pass_att,0,,,,,
player,201012190rai,den,QuinRi00,pass_yds,0,,,,,
player,201012190rai,den,QuinRi00,pass_td,0,,,,,
player,201012190rai,den,QuinRi00,pass_int,0,,,,,
player,201012190rai,den,QuinRi00,pass_sacked,,,,,,
player,201012190rai,den,QuinRi00,pass_sacked_yds,,,,,,
player,201012190rai,den,QuinRi00,pass_long,0,,,,,
player,201012190rai,den,QuinRi00,pass_rating,,,,,,
player,201012190rai,den,QuinRi00,rush_att,0,,,,,
player,201012190rai,den,QuinRi00,rush_yds,0,,,,,
player,201012190rai,den,QuinRi00,rush_td,0,,,,,
player,201012190rai,den,QuinRi00,rush_long,0,,,,,
player,201012190rai,den,QuinRi00,targets,1,,,,,
player,201012190rai,den,QuinRi00,rec,1,,,,,
player,201012190rai,den,QuinRi00,rec_yds,9,,,,,
player,201012190rai,den,QuinRi00,rec_td,0,,,,,
player,201012190rai,den,QuinRi00,rec_long,9,,,,,
player,201012190rai,den,QuinRi00,fumbles,0,,,,,
player,201012190rai,den,QuinRi00,fumbles_lost,,,,,,
player,201012190rai,den,RoyaEd00,pass_cmp,,,,,,
player,201012190rai,den,RoyaEd00,pass_att,,,,,,
player,201012190rai,den,RoyaEd00,pass_yds,,,,,,
player,201012190rai,den,RoyaEd00,pass_td,,,,,,
player,201012190rai,den,RoyaEd00,pass_int,,,,,,
player,201012190rai,den,RoyaEd00,pass_sacked,,,,,,
player,201012190rai,den,RoyaEd00,pass_sacked_yds,,,,,,
player,201012190rai,den,RoyaEd00,pass_long,,,,,,
player,201012190rai,den,RoyaEd00,pass_rating,,,,,,
player,201012190rai,den,RoyaEd00,rush_att,,,,,,
player,201012190rai,den,RoyaEd00,rush_yds,,,,,,
player,201012190rai,den,RoyaEd00,rush_td,,,,,,
player,201012190rai,den,RoyaEd00,rush_long,,,,,,
player,201012190rai,den,RoyaEd00,targets,3,,,,,
player,201012190rai,den,RoyaEd00,rec,0,,,,,
player,201012190rai,den,RoyaEd00,rec_yds,0,,,,,
player,201012190rai,den,RoyaEd00,rec_td,0,,,,,
player,201012190rai,den,RoyaEd00,rec_long,,,,,,
player,201012190rai,den,RoyaEd00,fumbles,,,,,,
player,201012190rai,den,RoyaEd00,fumbles_lost,,,,,,
player,201012190rai,den,GrahDa00,pass_cmp,,,,,,
player,201012190rai,den,GrahDa00,pass_att,,,,,,
player,201012190rai,den,GrahDa00,pass_yds,,,,,,
player,201012190rai,den,GrahDa00,pass_td,,,,,,
player,201012190rai,den,GrahDa00,pass_int,,,,,,
player,201012190rai,den,GrahDa00,pass_sacked,,,,,,
player,201012190rai,den,GrahDa00,pass_sacked_yds,,,,,,
player,201012190rai,den,GrahDa00,pass_long,,,,,,
player,201012190rai,den,GrahDa00,pass_rating,,,,,,
player,201012190rai,den,GrahDa00,rush_att,,,,,,
player,201012190rai,den,GrahDa00,rush_yds,,,,,,
player,201012190rai,den,GrahDa00,rush_td,,,,,,
player,201012190rai,den,GrahDa00,rush_long,,,,,,
player,201012190rai,den,GrahDa00,targets,1,,,,,
player,201012190rai,den,GrahDa00,rec,0,,,,,
player,201012190rai,den,GrahDa00,rec_yds,0,,,,,
player,201012190rai,den,GrahDa00,rec_td,0,,,,,
player,201012190rai,den,GrahDa00,rec_long,,,,,,
player,201012190rai,den,GrahDa00,fumbles,,,,,,
player,201012190rai,den,GrahDa00,fumbles_lost,,,,,,
player,201012190rai,rai,CampJa00,pass_cmp,15,,,,,
player,201012190rai,rai,CampJa00,pass_att,26,,,,,
player,201012190rai,rai,CampJa00,pass_yds,238,,,,,
player,201012190rai,rai,CampJa00,pass_td,1,,,,,
player,201012190rai,rai,CampJa00,pass_int,2,,,,,
player,201012190rai,rai,CampJa00,pass_sacked,0,,,,,
player,201012190rai,rai,CampJa00,pass_sacked_yds,0,,,,,
player,201012190rai,rai,CampJa00,pass_long,73,,,,,
player,201012190rai,rai,CampJa00,pass_rating,69.1,,,,,
player,201012190rai,rai,CampJa00,rush_att,5,,,,,
player,201012190rai,rai,CampJa00,rush_yds,41,,,,,
player,201012190rai,rai,CampJa00,rush_td,0,,,,,
player,201012190rai,rai,CampJa00,rush_long,24,,,,,
player,201012190rai,rai,CampJa00,targets,0,,,,,
player,201012190rai,rai,CampJa00,rec,0,,,,,
player,201012190rai,rai,CampJa00,rec_yds,0,,,,,
player,201012190rai,rai,CampJa00,rec_td,0,,,,,
player,201012190rai,rai,CampJa00,rec_long,0,,,,,
player,201012190rai,rai,CampJa00,fumbles,0,,,,,
player,201012190rai,rai,CampJa00,fumbles_lost,,,,,,
player,201012190rai,rai,McFaDa00,pass_cmp,0,,,,,
player,201012190rai,rai,McFaDa00,pass_att,0,,,,,
player,201012190rai,rai,McFaDa00,pass_yds,0,,,,,
player,201012190rai,rai,McFaDa00,pass_td,0,,,,,
player,201012190rai,rai,McFaDa00,pass_int,0,,,,,
player,201012190rai,rai,McFaDa00,pass_sacked,,,,,,
player,201012190rai,rai,McFaDa00,pass_sacked_yds,,,,,,
player,201012190rai,rai,McFaDa00,pass_long,0,,,,,
player,201012190rai,rai,McFaDa00,pass_rating,,,,,,
player,201012190rai,rai,McFaDa00,rush_att,20,,,,,
player,201012190rai,rai,McFaDa00,rush_yds,119,,,,,
player,201012190rai,rai,McFaDa00,rush_td,0,,,,,
player,201012190rai,rai,McFaDa00,rush_long,36,,,,,
player,201012190rai,rai,McFaDa00,targets,4,,,,,
player,201012190rai,rai,McFaDa00,rec,4,,,,,
player,201012190rai,rai,McFaDa00,rec_yds,39,,,,,
player,201012190rai,rai,McFaDa00,rec_td,0,,,,,
player,201012190rai,rai,McFaDa00,rec_long,21,,,,,
player,201012190rai,rai,McFaDa00,fumbles,1,,,,,
player,201012190rai,rai,McFaDa00,fumbles_lost,1,,,,,
player,201012190rai,rai,FordJa01,pass_cmp,0,,,,,
player,201012190rai,rai,FordJa01,pass_att,0,,,,,
player,201012190rai,rai,FordJa01,pass_yds,0,,,,,
player,201012190rai,rai,FordJa01,pass_td,0,,,,,
player,201012190rai,rai,FordJa01,pass_int,0,,,,,
player,201012190rai,rai,FordJa01,pass_sacked,,,,,,
player,201012190rai,rai,FordJa01,pass_sacked_yds,,,,,,
player,201012190rai,rai,FordJa01,pass_long,0,,,,,
player,201012190rai,rai,FordJa01,pass_rating,,,,,,
player,201012190rai,rai,FordJa01,rush_att,1,,,,,
player,201012190rai,rai,FordJa01,rush_yds,71,,,,,
player,201012190rai,rai,FordJa01,rush_td,1,,,,,
player,201012190rai,rai,FordJa01,rush_long,71,,,,,
player,201012190rai,rai,FordJa01,targets,5,,,,,
player,201012190rai,rai,FordJa01,rec,3,,,,,
player,201012190rai,rai,FordJa01,rec_yds,47,,,,,
player,201012190rai,rai,FordJa01,rec_td,0,,,,,
player,201012190rai,rai,FordJa01,rec_long,25,,,,,
player,201012190rai,rai,FordJa01,fumbles,0,,,,,
player,201012190rai,rai,FordJa01,fumbles_lost,,,,,,
player,201012190rai,rai,BushMi00,pass_cmp,0,,,,,
player,201012190rai,rai,BushMi00,pass_att,0,,,,,
player,201012190rai,rai,BushMi00,pass_yds,0,,,,,
player,201012190rai,rai,BushMi00,pass_td,0,,,,,
player,201012190rai,rai,BushMi00,pass_int,0,,,,,
player,201012190rai,rai,BushMi00,pass_sacked,,,,,,
player,201012190rai,rai,BushMi00,pass_sacked_yds,,,,,,
player,201012190rai,rai,BushMi00,pass_long,0,,,,,
player,201012190rai,rai,BushMi00,pass_rating,,,,,,
player,201012190rai,rai,BushMi00,rush_att,12,,,,,
player,201012190rai,rai,BushMi00,rush_yds,24,,,,,
player,201012190rai,rai,BushMi00,rush_td,2,,,,,
player,201012190rai,rai,BushMi00,rush_long,7,,,,,
player,201012190rai,rai,BushMi00,targets,0,,,,,
player,201012190rai,rai,BushMi00,rec,0,,,,,
player,201012190rai,rai,BushMi00,rec_yds,0,,,,,
player,201012190rai,rai,BushMi00,rec_td,0,,,,,
player,201012190rai,rai,BushMi00,rec_long,0,,,,,
player,201012190rai,rai,BushMi00,fumbles,0,,,,,
player,201012190rai,rai,BushMi00,fumbles_lost,,,,,,
player,201012190rai,rai,ReecMa00,pass_cmp,0,,,,,
player,201012190rai,rai,ReecMa00,pass_att,0,,,,,
player,201012190rai,rai,ReecMa00,pass_yds,0,,,,,
player,201012190rai,rai,ReecMa00,pass_td,0,,,,,
player,201012190rai,rai,ReecMa00,pass_int,0,,,,,
player,201012190rai,rai,ReecMa00,pass_sacked,,,,,,
player,201012190rai,rai,ReecMa00,pass_sacked_yds,,,,,,
player,201012190rai,rai,ReecMa00,pass_long,0,,,,,
player,201012190rai,rai,ReecMa00,pass_rating,,,,,,
player,201012190rai,rai,ReecMa00,rush_att,3,,,,,
player,201012190rai,rai,ReecMa00,rush_yds,9,,,,,
player,201012190rai,rai,ReecMa00,rush_td,0,,,,,
player,201012190rai,rai,ReecMa00,rush_long,4,,,,,
player,201012190rai,rai,ReecMa00,targets,6,,,,,
player,201012190rai,rai,ReecMa00,rec,2,,,,,
player,201012190rai,rai,ReecMa00,rec_yds,79,,,,,
player,201012190rai,rai,ReecMa00,rec_td,1,,,,,
player,201012190rai,rai,ReecMa00,rec_long,73,,,,,
player,201012190rai,rai,ReecMa00,fumbles,0,,,,,
player,201012190rai,rai,ReecMa00,fumbles_lost,,,,,,
player,201012190rai,rai,MillZa01,pass_cmp,0,,,,,
player,201012190rai,rai,MillZa01,pass_att,0,,,,,
player,201012190rai,rai,MillZa01,pass_yds,0,,,,,
player,201012190rai,rai,MillZa01,pass_td,0,,,,,
player,201012190rai,rai,MillZa01,pass_int,0,,,,,
player,201012190rai,rai,MillZa01,pass_sacked,,,,,,
player,201012190rai,rai,MillZa01,pass_sacked_yds,,,,,,
player,201012190rai,rai,MillZa01,pass_long,0,,,,,
player,201012190rai,rai,MillZa01,pass_rating,,,,,,
player,201012190rai,rai,MillZa01,rush_att,0,,,,,
player,201012190rai,rai,MillZa01,rush_yds,0,,,,,
player,201012190rai,rai,MillZa01,rush_td,0,,,,,
player,201012190rai,rai,MillZa01,rush_long,0,,,,,
player,201012190rai,rai,MillZa01,targets,7,,,,,
player,201012190rai,rai,MillZa01,rec,4,,,,,
player,201012190rai,rai,MillZa01,rec_yds,39,,,,,
player,201012190rai,rai,MillZa01,rec_td,0,,,,,
player,201012190rai,rai,MillZa01,rec_long,27,,,,,
player,201012190rai,rai,MillZa01,fumbles,0,,,,,
player,201012190rai,rai,MillZa01,fumbles_lost,,,,,,
player,201012190rai,rai,HeywDa00,pass_cmp,0,,,,,
player,201012190rai,rai,HeywDa00,pass_att,0,,,,,
player,201012190rai,rai,HeywDa00,pass_yds,0,,,,,
player,201012190rai,rai,HeywDa00,pass_td,0,,,,,
player,201012190rai,rai,HeywDa00,pass_int,0,,,,,
player,201012190rai,rai,HeywDa00,pass_sacked,,,,,,
player,201012190rai,rai,HeywDa00,pass_sacked_yds,,,,,,
player,201012190rai,rai,HeywDa00,pass_long,0,,,,,
player,201012190rai,rai,HeywDa00,pass_rating,,,,,,
player,201012190rai,rai,HeywDa00,rush_att,0,,,,,
player,201012190rai,rai,HeywDa00,rush_yds,0,,,,,
player,201012190rai,rai,HeywDa00,rush_td,0,,,,,
player,201012190rai,rai,HeywDa00,rush_long,0,,,,,
player,201012190rai,rai,HeywDa00,targets,2,,,,,
player,201012190rai,rai,HeywDa00,rec,1,,,,,
player,201012190rai,rai,HeywDa00,rec_yds,20,,,,,
player,201012190rai,rai,HeywDa00,rec_td,0,,,,,
player,201012190rai,rai,HeywDa00,rec_long,20,,,,,
player,201012190rai,rai,HeywDa00,fumbles,0,,,,,
player,201012190rai,rai,HeywDa00,fumbles_lost,,,,,,
player,201012190rai,rai,MurpLo00,pass_cmp,0,,,,,
player,201012190rai,rai,MurpLo00,pass_att,0,,,,,
player,201012190rai,rai,MurpLo00,pass_yds,0,,,,,
player,201012190rai,rai,MurpLo00,pass_td,0,,,,,
player,201012190rai,rai,MurpLo00,pass_int,0,,,,,
player,201012190rai,rai,MurpLo00,pass_sacked,,,,,,
player,201012190rai,rai,MurpLo00,pass_sacked_yds,,,,,,
player,201012190rai,rai,MurpLo00,pass_long,0,,,,,
player,201012190rai,rai,MurpLo00,pass_rating,,,,,,
player,201012190rai,rai,MurpLo00,rush_att,0,,,,,
player,201012190rai,rai,MurpLo00,rush_yds,0,,,,,
player,201012190rai,rai,MurpLo00,rush_td,0,,,,,
player,201012190rai,rai,MurpLo00,rush_long,0,,,,,
player,201012190rai,rai,MurpLo00,targets,2,,,,,
player,201012190rai,rai,MurpLo00,rec,1,,,,,
player,201012190rai,rai,MurpLo00,rec_yds,14,,,,,
player,201012190rai,rai,MurpLo00,rec_td,0,,,,,
player,201012190rai,rai,MurpLo00,rec_long,14,,,,,
player,201012190rai,rai,MurpLo00,fumbles,0,,,,,
player,201012190rai,rai,MurpLo00,fumbles_lost,,,,,,
player,201012190rai,den,HillRe20,def_int,1,,,,,
player,201012190rai,den,HillRe20,def_int_yds,36,,,,,
player,201012190rai,den,HillRe20,def_int_td,0,,,,,
player,201012190rai,den,HillRe20,def_int_long,36,,,,,
player,201012190rai,den,HillRe20,pass_defended,1,,,,,
player,201012190rai,den,HillRe20,sacks,0.0,,,,,
player,201012190rai,den,HillRe20,tackles_combined,3,,,,,
player,201012190rai,den,HillRe20,tackles_solo,2,,,,,
player,201012190rai,den,HillRe20,tackles_assists,1,,,,,
player,201012190rai,den,HillRe20,tackles_loss,0,,,,,
player,201012190rai,den,HillRe20,qb_hits,0,,,,,
player,201012190rai,den,HillRe20,fumbles_rec,0,,,,,
player,201012190rai,den,HillRe20,fumbles_rec_yds,0,,,,,
player,201012190rai,den,HillRe20,fumbles_rec_td,0,,,,,
player,201012190rai,den,HillRe20,fumbles_forced,0,,,,,
player,201012190rai,den,VickKe99,def_int,1,,,,,
player,201012190rai,den,VickKe99,def_int_yds,4,,,,,
player,201012190rai,den,VickKe99,def_int_td,0,,,,,
player,201012190rai,den,VickKe99,def_int_long,4,,,,,
player,201012190rai,den,VickKe99,pass_defended,1,,,,,
player,201012190rai,den,VickKe99,sacks,0.0,,,,,
player,201012190rai,den,VickKe99,tackles_combined,1,,,,,
player,201012190rai,den,VickKe99,tackles_solo,1,,,,,
player,201012190rai,den,VickKe99,tackles_assists,0,,,,,
player,201012190rai,den,VickKe99,tackles_loss,0,,,,,
player,201012190rai,den,VickKe99,qb_hits,0,,,,,
player,201012190rai,den,VickKe99,fumbles_rec,0,,,,,
player,201012190rai,den,VickKe99,fumbles_rec_yds,0,,,,,
player,201012190rai,den,VickKe99,fumbles_rec_td,0,,,,,
player,201012190rai,den,VickKe99,fumbles_forced,0,,,,,
player,201012190rai,den,WillD.20,def_int,0,,,,,
player,201012190rai,den,WillD.20,def_int_yds,0,,,,,
player,201012190rai,den,WillD.20,def_int_td,0,,,,,
player,201012190rai,den,WillD.20,def_int_long,0,,,,,
player,201012190rai,den,WillD.20,pass_defended,2,,,,,
player,201012190rai,den,WillD.20,sacks,0.0,,,,,
player,201012190rai,den,WillD.20,tackles_combined,8,,,,,
player,201012190rai,den,WillD.20,tackles_solo,7,,,,,
player,201012190rai,den,WillD.20,tackles_assists,1,,,,,
player,201012190rai,den,WillD.20,tackles_loss,0,,,,,
player,201012190rai,den,WillD.20,qb_hits,1,,,,,
player,201012190rai,den,WillD.20,fumbles_rec,0,,,,,
player,201012190rai,den,WillD.20,fumbles_rec_yds,0,,,,,
player,201012190rai,den,WillD.20,fumbles_rec_td,0,,,,,
player,201012190rai,den,WillD.20,fumbles_forced,0,,,,,
player,201012190rai,den,HaggMa20,def_int,0,,,,,
player,201012190rai,den,HaggMa20,def_int_yds,0,,,,,
player,201012190rai,den,HaggMa20,def_int_td,0,,,,,
player,201012190rai,den,HaggMa20,def_int_long,0,,,,,
player,201012190rai,den,HaggMa20,pass_defended,0,,,,,
player,201012190rai,den,HaggMa20,sacks,0.0,,,,,
player,201012190rai,den,HaggMa20,tackles_combined,7,,,,,
player,201012190rai,den,HaggMa20,tackles_solo,6,,,,,
player,201012190rai,den,HaggMa20,tackles_assists,1,,,,,
player,201012190rai,den,HaggMa20,tackles_loss,0,,,,,
player,201012190rai,den,HaggMa20,qb_hits,0,,,,,
player,201012190rai,den,HaggMa20,fumbles_rec,0,,,,,
player,201012190rai,den,HaggMa20,fumbles_rec_yds,0,,,,,
player,201012190rai,den,HaggMa20,fumbles_rec_td,0,,,,,
player,201012190rai,den,HaggMa20,fumbles_forced,0,,,,,
player,201012190rai,den,AyerRo99,def_int,0,,,,,
player,201012190rai,den,AyerRo99,def_int_yds,0,,,,,
player,201012190rai,den,AyerRo99,def_int_td,0,,,,,
player,201012190rai,den,AyerRo99,def_int_long,0,,,,,
player,201012190rai,den,AyerRo99,pass_defended,0,,,,,
player,201012190rai,den,AyerRo99,sacks,0.0,,,,,
player,201012190rai,den,AyerRo99,tackles_combined,5,,,,,
player,201012190rai,den,AyerRo99,tackles_solo,5,,,,,
player,201012190rai,den,AyerRo99,tackles_assists,0,,,,,
player,201012190rai,den,AyerRo99,tackles_loss,1,,,,,
player,201012190rai,den,AyerRo99,qb_hits,0,,,,,
player,201012190rai,den,AyerRo99,fumbles_rec,0,,,,,
player,201012190rai,den,AyerRo99,fumbles_rec_yds,0,,,,,
player,201012190rai,den,AyerRo99,fumbles_rec_td,0,,,,,
player,201012190rai,den,AyerRo99,fumbles_forced,0,,,,,
player,201012190rai,den,McBaDa99,def_int,0,,,,,
player,201012190rai,den,McBaDa99,def_int_yds,0,,,,,
player,201012190rai,den,McBaDa99,def_int_td,0,,,,,
player,201012190rai,den,McBaDa99,def_int_long,0,,,,,
player,201012190rai,den,McBaDa99,pass_defended,0,,,,,
player,201012190rai,den,McBaDa99,sacks,0.0,,,,,
player,201012190rai,den,McBaDa99,tackles_combined,5,,,,,
player,201012190rai,den,McBaDa99,tackles_solo,5,,,,,
player,201012190rai,den,McBaDa99,tackles_assists,0,,,,,
player,201012190rai,den,McBaDa99,tackles_loss,0,,,,,
player,201012190rai,den,McBaDa99,qb_hits,0,,,,,
player,201012190rai,den,McBaDa99,fumbles_rec,0,,,,,
player,201012190rai,den,McBaDa99,fumbles_rec_yds,0,,,,,
player,201012190rai,den,McBaDa99,fumbles_rec_td,0,,,,,
player,201012190rai,den,McBaDa99,fumbles_forced,0,,,,,
player,201012190rai,den,HuntJa24,def_int,0,,,,,
player,201012190rai,den,HuntJa24,def_int_yds,0,,,,,
player,201012190rai,den,HuntJa24,def_int_td,0,,,,,
player,201012190rai,den,HuntJa24,def_int_long,0,,,,,
player,201012190rai,den,HuntJa24,pass_defended,0,,,,,
player,201012190rai,den,HuntJa24,sacks,0.0,,,,,
player,201012190rai,den,HuntJa24,tackles_combined,4,,,,,
player,201012190rai,den,HuntJa24,tackles_solo,4,,,,,
player,201012190rai,den,HuntJa24,tackles_assists,0,,,,,
player,201012190rai,den,HuntJa24,tackles_loss,0,,,,,
player,201012190rai,den,HuntJa24,qb_hits,0,,,,,
player,201012190rai,den,HuntJa24,fumbles_rec,1,,,,,
