game,2010,13,20101205,201012050rav,pit,"Pittsburgh Steelers",13,rav,"Baltimore Ravens",10
player,201012050rav,pit,RoetBe00,pass_rating,75.9,,,,,
player,201012050rav,pit,RoetBe00,rush_att,1,,,,,
player,201012050rav,pit,RoetBe00,rush_yds,-1,,,,,
player,201012050rav,pit,RoetBe00,rush_td,0,,,,,
player,201012050rav,pit,RoetBe00,rush_long,-1,,,,,
player,201012050rav,pit,RoetBe00,targets,0,,,,,
player,201012050rav,pit,RoetBe00,rec,0,,,,,
player,201012050rav,pit,RoetBe00,rec_yds,0,,,,,
player,201012050rav,pit,RoetBe00,rec_td,0,,,,,
player,201012050rav,pit,RoetBe00,rec_long,0,,,,,
player,201012050rav,pit,RoetBe00,fumbles,0,,,,,
player,201012050rav,pit,RoetBe00,fumbles_lost,,,,,,
player,201012050rav,pit,MendRa00,pass_cmp,0,,,,,
player,201012050rav,pit,MendRa00,pass_att,0,,,,,
player,201012050rav,pit,MendRa00,pass_yds,0,,,,,
player,201012050rav,pit,MendRa00,pass_td,0,,,,,
player,201012050rav,pit,MendRa00,pass_int,0,,,,,
player,201012050rav,pit,MendRa00,pass_sacked,,,,,,
player,201012050rav,pit,MendRa00,pass_sacked_yds,,,,,,
player,201012050rav,pit,MendRa00,pass_long,0,,,,,
player,201012050rav,pit,MendRa00,pass_rating,,,,,,
player,201012050rav,pit,MendRa00,rush_att,19,,,,,
player,201012050rav,pit,MendRa00,rush_yds,45,,,,,
player,201012050rav,pit,MendRa00,rush_td,0,,,,,
player,201012050rav,pit,MendRa00,rush_long,8,,,,,
player,201012050rav,pit,MendRa00,targets,7,,,,,
player,201012050rav,pit,MendRa00,rec,3,,,,,
player,201012050rav,pit,MendRa00,rec_yds,18,,,,,
player,201012050rav,pit,MendRa00,rec_td,0,,,,,
player,201012050rav,pit,MendRa00,rec_long,9,,,,,
player,201012050rav,pit,MendRa00,fumbles,0,,,,,
player,201012050rav,pit,MendRa00,fumbles_lost,,,,,,
player,201012050rav,pit,RedmIs20,pass_cmp,0,,,,,
player,201012050rav,pit,RedmIs20,pass_att,0,,,,,
player,201012050rav,pit,RedmIs20,pass_yds,0,,,,,
player,201012050rav,pit,RedmIs20,pass_td,0,,,,,
player,201012050rav,pit,RedmIs20,pass_int,0,,,,,
player,201012050rav,pit,RedmIs20,pass_sacked,,,,,,
player,201012050rav,pit,RedmIs20,pass_sacked_yds,,,,,,
player,201012050rav,pit,RedmIs20,pass_long,0,,,,,
player,201012050rav,pit,RedmIs20,pass_rating,,,,,,
player,201012050rav,pit,RedmIs20,rush_att,4,,,,,
player,201012050rav,pit,RedmIs20,rush_yds,10,,,,,
player,201012050rav,pit,RedmIs20,rush_td,0,,,,,
player,201012050rav,pit,RedmIs20,rush_long,12,,,,,
player,201012050rav,pit,RedmIs20,targets,2,,,,,
player,201012050rav,pit,RedmIs20,rec,2,,,,,
player,201012050rav,pit,RedmIs20,rec_yds,23,,,,,
player,201012050rav,pit,RedmIs20,rec_td,1,,,,,
player,201012050rav,pit,RedmIs20,rec_long,14,,,,,
player,201012050rav,pit,RedmIs20,fumbles,1,,,,,
player,201012050rav,pit,RedmIs20,fumbles_lost,0,,,,,
player,201012050rav,pit,WallMi00,pass_cmp,0,,,,,
player,201012050rav,pit,WallMi00,pass_att,0,,,,,
player,201012050rav,pit,WallMi00,pass_yds,0,,,,,
player,201012050rav,pit,WallMi00,pass_td,0,,,,,
player,201012050rav,pit,WallMi00,pass_int,0,,,,,
player,201012050rav,pit,WallMi00,pass_sacked,,,,,,
player,201012050rav,pit,WallMi00,pass_sacked_yds,,,,,,
player,201012050rav,pit,WallMi00,pass_long,0,,,,,
player,201012050rav,pit,WallMi00,pass_rating,,,,,,
player,201012050rav,pit,WallMi00,rush_att,0,,,,,
player,201012050rav,pit,WallMi00,rush_yds,0,,,,,
player,201012050rav,pit,WallMi00,rush_td,0,,,,,
player,201012050rav,pit,WallMi00,rush_long,0,,,,,
player,201012050rav,pit,WallMi00,targets,7,,,,,
player,201012050rav,pit,WallMi00,rec,5,,,,,
player,201012050rav,pit,WallMi00,rec_yds,76,,,,,
player,201012050rav,pit,WallMi00,rec_td,0,,,,,
player,201012050rav,pit,WallMi00,rec_long,24,,,,,
player,201012050rav,pit,WallMi00,fumbles,0,,,,,
player,201012050rav,pit,WallMi00,fumbles_lost,,,,,,
player,201012050rav,pit,SandEm00,pass_cmp,0,,,,,
player,201012050rav,pit,SandEm00,pass_att,0,,,,,
player,201012050rav,pit,SandEm00,pass_yds,0,,,,,
player,201012050rav,pit,SandEm00,pass_td,0,,,,,
player,201012050rav,pit,SandEm00,pass_int,0,,,,,
player,201012050rav,pit,SandEm00,pass_sacked,,,,,,
player,201012050rav,pit,SandEm00,pass_sacked_yds,,,,,,
player,201012050rav,pit,SandEm00,pass_long,0,,,,,
player,201012050rav,pit,SandEm00,pass_rating,,,,,,
player,201012050rav,pit,SandEm00,rush_att,0,,,,,
player,201012050rav,pit,SandEm00,rush_yds,0,,,,,
player,201012050rav,pit,SandEm00,rush_td,0,,,,,
player,201012050rav,pit,SandEm00,rush_long,0,,,,,
player,201012050rav,pit,SandEm00,targets,6,,,,,
player,201012050rav,pit,SandEm00,rec,3,,,,,
player,201012050rav,pit,SandEm00,rec_yds,49,,,,,
player,201012050rav,pit,SandEm00,rec_td,0,,,,,
player,201012050rav,pit,SandEm00,rec_long,28,,,,,
player,201012050rav,pit,SandEm00,fumbles,0,,,,,
player,201012050rav,pit,SandEm00,fumbles_lost,,,,,,
player,201012050rav,pit,JohnDa05,pass_cmp,0,,,,,
player,201012050rav,pit,JohnDa05,pass_att,0,,,,,
player,201012050rav,pit,JohnDa05,pass_yds,0,,,,,
player,201012050rav,pit,JohnDa05,pass_td,0,,,,,
player,201012050rav,pit,JohnDa05,pass_int,0,,,,,
player,201012050rav,pit,JohnDa05,pass_sacked,,,,,,
player,201012050rav,pit,JohnDa05,pass_sacked_yds,,,,,,
player,201012050rav,pit,JohnDa05,pass_long,0,,,,,
player,201012050rav,pit,JohnDa05,pass_rating,,,,,,
player,201012050rav,pit,JohnDa05,rush_att,0,,,,,
player,201012050rav,pit,JohnDa05,rush_yds,0,,,,,
player,201012050rav,pit,JohnDa05,rush_td,0,,,,,
player,201012050rav,pit,JohnDa05,rush_long,0,,,,,
player,201012050rav,pit,JohnDa05,targets,3,,,,,
player,201012050rav,pit,JohnDa05,rec,3,,,,,
player,201012050rav,pit,JohnDa05,rec_yds,37,,,,,
player,201012050rav,pit,JohnDa05,rec_td,0,,,,,
player,201012050rav,pit,JohnDa05,rec_long,25,,,,,
player,201012050rav,pit,JohnDa05,fumbles,0,,,,,
player,201012050rav,pit,JohnDa05,fumbles_lost,,,,,,
player,201012050rav,pit,BrowAn04,pass_cmp,0,,,,,
player,201012050rav,pit,BrowAn04,pass_att,0,,,,,
player,201012050rav,pit,BrowAn04,pass_yds,0,,,,,
player,201012050rav,pit,BrowAn04,pass_td,0,,,,,
player,201012050rav,pit,BrowAn04,pass_int,0,,,,,
player,201012050rav,pit,BrowAn04,pass_sacked,,,,,,
player,201012050rav,pit,BrowAn04,pass_sacked_yds,,,,,,
player,201012050rav,pit,BrowAn04,pass_long,0,,,,,
player,201012050rav,pit,BrowAn04,pass_rating,,,,,,
player,201012050rav,pit,BrowAn04,rush_att,0,,,,,
player,201012050rav,pit,BrowAn04,rush_yds,0,,,,,
player,201012050rav,pit,BrowAn04,rush_td,0,,,,,
player,201012050rav,pit,BrowAn04,rush_long,0,,,,,
player,201012050rav,pit,BrowAn04,targets,4,,,,,
player,201012050rav,pit,BrowAn04,rec,3,,,,,
player,201012050rav,pit,BrowAn04,rec_yds,26,,,,,
player,201012050rav,pit,BrowAn04,rec_td,0,,,,,
player,201012050rav,pit,BrowAn04,rec_long,11,,,,,
player,201012050rav,pit,BrowAn04,fumbles,0,,,,,
player,201012050rav,pit,BrowAn04,fumbles_lost,,,,,,
player,201012050rav,pit,WardHi00,pass_cmp,0,,,,,
player,201012050rav,pit,WardHi00,pass_att,0,,,,,
player,201012050rav,pit,WardHi00,pass_yds,0,,,,,
player,201012050rav,pit,WardHi00,pass_td,0,,,,,
player,201012050rav,pit,WardHi00,pass_int,0,,,,,
player,201012050rav,pit,WardHi00,pass_sacked,,,,,,
player,201012050rav,pit,WardHi00,pass_sacked_yds,,,,,,
player,201012050rav,pit,WardHi00,pass_long,0,,,,,
player,201012050rav,pit,WardHi00,pass_rating,,,,,,
player,201012050rav,pit,WardHi00,rush_att,0,,,,,
player,201012050rav,pit,WardHi00,rush_yds,0,,,,,
player,201012050rav,pit,WardHi00,rush_td,0,,,,,
player,201012050rav,pit,WardHi00,rush_long,0,,,,,
player,201012050rav,pit,WardHi00,targets,4,,,,,
player,201012050rav,pit,WardHi00,rec,1,,,,,
player,201012050rav,pit,WardHi00,rec_yds,13,,,,,
player,201012050rav,pit,WardHi00,rec_td,0,,,,,
player,201012050rav,pit,WardHi00,rec_long,13,,,,,
player,201012050rav,pit,WardHi00,fumbles,0,,,,,
player,201012050rav,pit,WardHi00,fumbles_lost,,,,,,
player,201012050rav,pit,MillHe00,pass_cmp,0,,,,,
player,201012050rav,pit,MillHe00,pass_att,0,,,,,
player,201012050rav,pit,MillHe00,pass_yds,0,,,,,
player,201012050rav,pit,MillHe00,pass_td,0,,,,,
player,201012050rav,pit,MillHe00,pass_int,0,,,,,
player,201012050rav,pit,MillHe00,pass_sacked,,,,,,
player,201012050rav,pit,MillHe00,pass_sacked_yds,,,,,,
player,201012050rav,pit,MillHe00,pass_long,0,,,,,
player,201012050rav,pit,MillHe00,pass_rating,,,,,,
player,201012050rav,pit,MillHe00,rush_att,0,,,,,
player,201012050rav,pit,MillHe00,rush_yds,0,,,,,
player,201012050rav,pit,MillHe00,rush_td,0,,,,,
player,201012050rav,pit,MillHe00,rush_long,0,,,,,
player,201012050rav,pit,MillHe00,targets,4,,,,,
player,201012050rav,pit,MillHe00,rec,1,,,,,
player,201012050rav,pit,MillHe00,rec_yds,9,,,,,
player,201012050rav,pit,MillHe00,rec_td,0,,,,,
player,201012050rav,pit,MillHe00,rec_long,9,,,,,
player,201012050rav,pit,MillHe00,fumbles,0,,,,,
player,201012050rav,pit,MillHe00,fumbles_lost,,,,,,
player,201012050rav,pit,MoorMe00,pass_cmp,0,,,,,
player,201012050rav,pit,MoorMe00,pass_att,0,,,,,
player,201012050rav,pit,MoorMe00,pass_yds,0,,,,,
player,201012050rav,pit,MoorMe00,pass_td,0,,,,,
player,201012050rav,pit,MoorMe00,pass_int,0,,,,,
player,201012050rav,pit,MoorMe00,pass_sacked,,,,,,
player,201012050rav,pit,MoorMe00,pass_sacked_yds,,,,,,
player,201012050rav,pit,MoorMe00,pass_long,0,,,,,
player,201012050rav,pit,MoorMe00,pass_rating,,,,,,
player,201012050rav,pit,MoorMe00,rush_att,0,,,,,
player,201012050rav,pit,MoorMe00,rush_yds,0,,,,,
player,201012050rav,pit,MoorMe00,rush_td,0,,,,,
player,201012050rav,pit,MoorMe00,rush_long,0,,,,,
player,201012050rav,pit,MoorMe00,targets,1,,,,,
player,201012050rav,pit,MoorMe00,rec,1,,,,,
player,201012050rav,pit,MoorMe00,rec_yds,2,,,,,
player,201012050rav,pit,MoorMe00,rec_td,0,,,,,
player,201012050rav,pit,MoorMe00,rec_long,2,,,,,
player,201012050rav,pit,MoorMe00,fumbles,0,,,,,
player,201012050rav,pit,MoorMe00,fumbles_lost,,,,,,
player,201012050rav,rav,FlacJo00,pass_cmp,17,,,,,
player,201012050rav,rav,FlacJo00,pass_att,33,,,,,
player,201012050rav,rav,FlacJo00,pass_yds,266,,,,,
player,201012050rav,rav,FlacJo00,pass_td,1,,,,,
player,201012050rav,rav,FlacJo00,pass_int,0,,,,,
player,201012050rav,rav,FlacJo00,pass_sacked,4,,,,,
player,201012050rav,rav,FlacJo00,pass_sacked_yds,40,,,,,
player,201012050rav,rav,FlacJo00,pass_long,67,,,,,
player,201012050rav,rav,FlacJo00,pass_rating,88.7,,,,,
player,201012050rav,rav,FlacJo00,rush_att,3,,,,,
player,201012050rav,rav,FlacJo00,rush_yds,15,,,,,
player,201012050rav,rav,FlacJo00,rush_td,0,,,,,
player,201012050rav,rav,FlacJo00,rush_long,14,,,,,
player,201012050rav,rav,FlacJo00,targets,0,,,,,
player,201012050rav,rav,FlacJo00,rec,0,,,,,
player,201012050rav,rav,FlacJo00,rec_yds,0,,,,,
player,201012050rav,rav,FlacJo00,rec_td,0,,,,,
player,201012050rav,rav,FlacJo00,rec_long,0,,,,,
player,201012050rav,rav,FlacJo00,fumbles,1,,,,,
player,201012050rav,rav,FlacJo00,fumbles_lost,1,,,,,
player,201012050rav,rav,RiceRa00,pass_cmp,0,,,,,
player,201012050rav,rav,RiceRa00,pass_att,0,,,,,
player,201012050rav,rav,RiceRa00,pass_yds,0,,,,,
player,201012050rav,rav,RiceRa00,pass_td,0,,,,,
player,201012050rav,rav,RiceRa00,pass_int,0,,,,,
player,201012050rav,rav,RiceRa00,pass_sacked,,,,,,
player,201012050rav,rav,RiceRa00,pass_sacked_yds,,,,,,
player,201012050rav,rav,RiceRa00,pass_long,0,,,,,
player,201012050rav,rav,RiceRa00,pass_rating,,,,,,
player,201012050rav,rav,RiceRa00,rush_att,9,,,,,
player,201012050rav,rav,RiceRa00,rush_yds,32,,,,,
player,201012050rav,rav,RiceRa00,rush_td,0,,,,,
player,201012050rav,rav,RiceRa00,rush_long,12,,,,,
player,201012050rav,rav,RiceRa00,targets,4,,,,,
player,201012050rav,rav,RiceRa00,rec,2,,,,,
player,201012050rav,rav,RiceRa00,rec_yds,18,,,,,
player,201012050rav,rav,RiceRa00,rec_td,0,,,,,
player,201012050rav,rav,RiceRa00,rec_long,13,,,,,
player,201012050rav,rav,RiceRa00,fumbles,0,,,,,
player,201012050rav,rav,RiceRa00,fumbles_lost,,,,,,
player,201012050rav,rav,McGaWi00,pass_cmp,0,,,,,
player,201012050rav,rav,McGaWi00,pass_att,0,,,,,
player,201012050rav,rav,McGaWi00,pass_yds,0,,,,,
player,201012050rav,rav,McGaWi00,pass_td,0,,,,,
player,201012050rav,rav,McGaWi00,pass_int,0,,,,,
player,201012050rav,rav,McGaWi00,pass_sacked,,,,,,
player,201012050rav,rav,McGaWi00,pass_sacked_yds,,,,,,
player,201012050rav,rav,McGaWi00,pass_long,0,,,,,
player,201012050rav,rav,McGaWi00,pass_rating,,,,,,
player,201012050rav,rav,McGaWi00,rush_att,7,,,,,
player,201012050rav,rav,McGaWi00,rush_yds,7,,,,,
player,201012050rav,rav,McGaWi00,rush_td,0,,,,,
player,201012050rav,rav,McGaWi00,rush_long,4,,,,,
player,201012050rav,rav,McGaWi00,targets,0,,,,,
player,201012050rav,rav,McGaWi00,rec,0,,,,,
player,201012050rav,rav,McGaWi00,rec_yds,0,,,,,
player,201012050rav,rav,McGaWi00,rec_td,0,,,,,
player,201012050rav,rav,McGaWi00,rec_long,0,,,,,
player,201012050rav,rav,McGaWi00,fumbles,0,,,,,
player,201012050rav,rav,McGaWi00,fumbles_lost,,,,,,
player,201012050rav,rav,BoldAn00,pass_cmp,0,,,,,
player,201012050rav,rav,BoldAn00,pass_att,0,,,,,
player,201012050rav,rav,BoldAn00,pass_yds,0,,,,,
player,201012050rav,rav,BoldAn00,pass_td,0,,,,,
player,201012050rav,rav,BoldAn00,pass_int,0,,,,,
player,201012050rav,rav,BoldAn00,pass_sacked,0,,,,,
player,201012050rav,rav,BoldAn00,pass_sacked_yds,,,,,,
player,201012050rav,rav,BoldAn00,pass_long,0,,,,,
player,201012050rav,rav,BoldAn00,pass_rating,,,,,,
player,201012050rav,rav,BoldAn00,rush_att,0,,,,,
player,201012050rav,rav,BoldAn00,rush_yds,0,,,,,
player,201012050rav,rav,BoldAn00,rush_td,0,,,,,
player,201012050rav,rav,BoldAn00,rush_long,0,,,,,
player,201012050rav,rav,BoldAn00,targets,9,,,,,
player,201012050rav,rav,BoldAn00,rec,5,,,,,
player,201012050rav,rav,BoldAn00,rec_yds,118,,,,,
player,201012050rav,rav,BoldAn00,rec_td,1,,,,,
player,201012050rav,rav,BoldAn00,rec_long,61,,,,,
player,201012050rav,rav,BoldAn00,fumbles,0,,,,,
player,201012050rav,rav,BoldAn00,fumbles_lost,,,,,,
player,201012050rav,rav,MasoDe00,pass_cmp,0,,,,,
player,201012050rav,rav,MasoDe00,pass_att,0,,,,,
player,201012050rav,rav,MasoDe00,pass_yds,0,,,,,
player,201012050rav,rav,MasoDe00,pass_td,0,,,,,
player,201012050rav,rav,MasoDe00,pass_int,0,,,,,
player,201012050rav,rav,MasoDe00,pass_sacked,,,,,,
player,201012050rav,rav,MasoDe00,pass_sacked_yds,,,,,,
player,201012050rav,rav,MasoDe00,pass_long,0,,,,,
player,201012050rav,rav,MasoDe00,pass_rating,,,,,,
player,201012050rav,rav,MasoDe00,rush_att,0,,,,,
player,201012050rav,rav,MasoDe00,rush_yds,0,,,,,
player,201012050rav,rav,MasoDe00,rush_td,0,,,,,
player,201012050rav,rav,MasoDe00,rush_long,0,,,,,
player,201012050rav,rav,MasoDe00,targets,3,,,,,
player,201012050rav,rav,MasoDe00,rec,2,,,,,
player,201012050rav,rav,MasoDe00,rec_yds,22,,,,,
player,201012050rav,rav,MasoDe00,rec_td,0,,,,,
player,201012050rav,rav,MasoDe00,rec_long,15,,,,,
player,201012050rav,rav,MasoDe00,fumbles,0,,,,,
player,201012050rav,rav,MasoDe00,fumbles_lost,,,,,,
player,201012050rav,rav,DickEd00,pass_cmp,0,,,,,
player,201012050rav,rav,DickEd00,pass_att,0,,,,,
player,201012050rav,rav,DickEd00,pass_yds,0,,,,,
player,201012050rav,rav,DickEd00,pass_td,0,,,,,
player,201012050rav,rav,DickEd00,pass_int,0,,,,,
player,201012050rav,rav,DickEd00,pass_sacked,,,,,,
player,201012050rav,rav,DickEd00,pass_sacked_yds,,,,,,
player,201012050rav,rav,DickEd00,pass_long,0,,,,,
player,201012050rav,rav,DickEd00,pass_rating,,,,,,
player,201012050rav,rav,DickEd00,rush_att,0,,,,,
player,201012050rav,rav,DickEd00,rush_yds,0,,,,,
player,201012050rav,rav,DickEd00,rush_td,0,,,,,
player,201012050rav,rav,DickEd00,rush_long,0,,,,,
player,201012050rav,rav,DickEd00,targets,7,,,,,
player,201012050rav,rav,DickEd00,rec,3,,,,,
player,201012050rav,rav,DickEd00,rec_yds,21,,,,,
player,201012050rav,rav,DickEd00,rec_td,0,,,,,
player,201012050rav,rav,DickEd00,rec_long,11,,,,,
player,201012050rav,rav,DickEd00,fumbles,0,,,,,
player,201012050rav,rav,DickEd00,fumbles_lost,,,,,,
player,201012050rav,rav,HousTJ00,pass_cmp,0,,,,,
player,201012050rav,rav,HousTJ00,pass_att,0,,,,,
player,201012050rav,rav,HousTJ00,pass_yds,0,,,,,
player,201012050rav,rav,HousTJ00,pass_td,0,,,,,
player,201012050rav,rav,HousTJ00,pass_int,0,,,,,
player,201012050rav,rav,HousTJ00,pass_sacked,,,,,,
player,201012050rav,rav,HousTJ00,pass_sacked_yds,,,,,,
player,201012050rav,rav,HousTJ00,pass_long,0,,,,,
player,201012050rav,rav,HousTJ00,pass_rating,,,,,,
player,201012050rav,rav,HousTJ00,rush_att,0,,,,,
player,201012050rav,rav,HousTJ00,rush_yds,0,,,,,
player,201012050rav,rav,HousTJ00,rush_td,0,,,,,
player,201012050rav,rav,HousTJ00,rush_long,0,,,,,
player,201012050rav,rav,HousTJ00,targets,6,,,,,
player,201012050rav,rav,HousTJ00,rec,4,,,,,
player,201012050rav,rav,HousTJ00,rec_yds,20,,,,,
player,201012050rav,rav,HousTJ00,rec_td,0,,,,,
player,201012050rav,rav,HousTJ00,rec_long,8,,,,,
player,201012050rav,rav,HousTJ00,fumbles,0,,,,,
player,201012050rav,rav,HousTJ00,fumbles_lost,,,,,,
player,201012050rav,rav,StalDo00,pass_cmp,0,,,,,
player,201012050rav,rav,StalDo00,pass_att,0,,,,,
player,201012050rav,rav,StalDo00,pass_yds,0,,,,,
player,201012050rav,rav,StalDo00,pass_td,0,,,,,
player,201012050rav,rav,StalDo00,pass_int,0,,,,,
player,201012050rav,rav,StalDo00,pass_sacked,,,,,,
player,201012050rav,rav,StalDo00,pass_sacked_yds,,,,,,
player,201012050rav,rav,StalDo00,pass_long,0,,,,,
player,201012050rav,rav,StalDo00,pass_rating,,,,,,
player,201012050rav,rav,StalDo00,rush_att,1,,,,,
player,201012050rav,rav,StalDo00,rush_yds,-11,,,,,
player,201012050rav,rav,StalDo00,rush_td,0,,,,,
player,201012050rav,rav,StalDo00,rush_long,-11,,,,,
player,201012050rav,rav,StalDo00,targets,2,,,,,
player,201012050rav,rav,StalDo00,rec,1,,,,,
player,201012050rav,rav,StalDo00,rec_yds,67,,,,,
player,201012050rav,rav,StalDo00,rec_td,0,,,,,
player,201012050rav,rav,StalDo00,rec_long,67,,,,,
player,201012050rav,rav,StalDo00,fumbles,0,,,,,
player,201012050rav,rav,StalDo00,fumbles_lost,,,,,,
player,201012050rav,rav,PittDe00,pass_cmp,,,,,,
player,201012050rav,rav,PittDe00,pass_att,,,,,,
player,201012050rav,rav,PittDe00,pass_yds,,,,,,
player,201012050rav,rav,PittDe00,pass_td,,,,,,
player,201012050rav,rav,PittDe00,pass_int,,,,,,
player,201012050rav,rav,PittDe00,pass_sacked,,,,,,
player,201012050rav,rav,PittDe00,pass_sacked_yds,,,,,,
player,201012050rav,rav,PittDe00,pass_long,,,,,,
player,201012050rav,rav,PittDe00,pass_rating,,,,,,
player,201012050rav,rav,PittDe00,rush_att,,,,,,
player,201012050rav,rav,PittDe00,rush_yds,,,,,,
player,201012050rav,rav,PittDe00,rush_td,,,,,,
player,201012050rav,rav,PittDe00,rush_long,,,,,,
player,201012050rav,rav,PittDe00,targets,1,,,,,
player,201012050rav,rav,PittDe00,rec,0,,,,,
player,201012050rav,rav,PittDe00,rec_yds,0,,,,,
player,201012050rav,rav,PittDe00,rec_td,0,,,,,
player,201012050rav,rav,PittDe00,rec_long,,,,,,
player,201012050rav,rav,PittDe00,fumbles,,,,,,
player,201012050rav,rav,PittDe00,fumbles_lost,,,,,,
player,201012050rav,rav,HeapTo00,pass_cmp,,,,,,
player,201012050rav,rav,HeapTo00,pass_att,,,,,,
player,201012050rav,rav,HeapTo00,pass_yds,,,,,,
player,201012050rav,rav,HeapTo00,pass_td,,,,,,
player,201012050rav,rav,HeapTo00,pass_int,,,,,,
player,201012050rav,rav,HeapTo00,pass_sacked,,,,,,
player,201012050rav,rav,HeapTo00,pass_sacked_yds,,,,,,
player,201012050rav,rav,HeapTo00,pass_long,,,,,,
player,201012050rav,rav,HeapTo00,pass_rating,,,,,,
player,201012050rav,rav,HeapTo00,rush_att,,,,,,
player,201012050rav,rav,HeapTo00,rush_yds,,,,,,
player,201012050rav,rav,HeapTo00,rush_td,,,,,,
player,201012050rav,rav,HeapTo00,rush_long,,,,,,
player,201012050rav,rav,HeapTo00,targets,1,,,,,
player,201012050rav,rav,HeapTo00,rec,0,,,,,
player,201012050rav,rav,HeapTo00,rec_yds,0,,,,,
player,201012050rav,rav,HeapTo00,rec_td,0,,,,,
player,201012050rav,rav,HeapTo00,rec_long,,,,,,
player,201012050rav,rav,HeapTo00,fumbles,,,,,,
player,201012050rav,rav,HeapTo00,fumbles_lost,,,,,,
player,201012050rav,pit,FarrJa99,def_int,0,,,,,
player,201012050rav,pit,FarrJa99,def_int_yds,0,,,,,
player,201012050rav,pit,FarrJa99,def_int_td,0,,,,,
player,201012050rav,pit,FarrJa99,def_int_long,0,,,,,
player,201012050rav,pit,FarrJa99,pass_defended,0,,,,,
player,201012050rav,pit,FarrJa99,sacks,1.0,,,,,
player,201012050rav,pit,FarrJa99,tackles_combined,7,,,,,
player,201012050rav,pit,FarrJa99,tackles_solo,6,,,,,
player,201012050rav,pit,FarrJa99,tackles_assists,1,,,,,
player,201012050rav,pit,FarrJa99,tackles_loss,1,,,,,
player,201012050rav,pit,FarrJa99,qb_hits,1,,,,,
player,201012050rav,pit,FarrJa99,fumbles_rec,0,,,,,
player,201012050rav,pit,FarrJa99,fumbles_rec_yds,0,,,,,
player,201012050rav,pit,FarrJa99,fumbles_rec_td,0,,,,,
player,201012050rav,pit,FarrJa99,fumbles_forced,0,,,,,
player,201012050rav,pit,PolaTr99,def_int,0,,,,,
player,201012050rav,pit,PolaTr99,def_int_yds,0,,,,,
player,201012050rav,pit,PolaTr99,def_int_td,0,,,,,
player,201012050rav,pit,PolaTr99,def_int_long,0,,,,,
player,201012050rav,pit,PolaTr99,pass_defended,1,,,,,
player,201012050rav,pit,PolaTr99,sacks,1.0,,,,,
player,201012050rav,pit,PolaTr99,tackles_combined,5,,,,,
player,201012050rav,pit,PolaTr99,tackles_solo,4,,,,,
player,201012050rav,pit,PolaTr99,tackles_assists,1,,,,,
player,201012050rav,pit,PolaTr99,tackles_loss,1,,,,,
player,201012050rav,pit,PolaTr99,qb_hits,2,,,,,
player,201012050rav,pit,PolaTr99,fumbles_rec,0,,,,,
player,201012050rav,pit,PolaTr99,fumbles_rec_yds,0,,,,,
player,201012050rav,pit,PolaTr99,fumbles_rec_td,0,,,,,
player,201012050rav,pit,PolaTr99,fumbles_forced,1,,,,,
player,201012050rav,pit,HoodEv99,def_int,0,,,,,
player,201012050rav,pit,HoodEv99,def_int_yds,0,,,,,
player,201012050rav,pit,HoodEv99,def_int_td,0,,,,,
player,201012050rav,pit,HoodEv99,def_int_long,0,,,,,
player,201012050rav,pit,HoodEv99,pass_defended,0,,,,,
player,201012050rav,pit,HoodEv99,sacks,1.0,,,,,
player,201012050rav,pit,HoodEv99,tackles_combined,3,,,,,
