game,2010,10,20101111,201011110atl,rav,"Baltimore Ravens",21,atl,"Atlanta Falcons",26
player,201011110atl,rav,JohnJa23,pass_defended,0,,,,,
player,201011110atl,rav,JohnJa23,sacks,0.0,,,,,
player,201011110atl,rav,JohnJa23,tackles_combined,6,,,,,
player,201011110atl,rav,JohnJa23,tackles_solo,6,,,,,
player,201011110atl,rav,JohnJa23,tackles_assists,0,,,,,
player,201011110atl,rav,JohnJa23,tackles_loss,0,,,,,
player,201011110atl,rav,JohnJa23,qb_hits,0,,,,,
player,201011110atl,rav,JohnJa23,fumbles_rec,0,,,,,
player,201011110atl,rav,JohnJa23,fumbles_rec_yds,0,,,,,
player,201011110atl,rav,JohnJa23,fumbles_rec_td,0,,,,,
player,201011110atl,rav,JohnJa23,fumbles_forced,0,,,,,
player,201011110atl,rav,LandDa21,def_int,0,,,,,
player,201011110atl,rav,LandDa21,def_int_yds,0,,,,,
player,201011110atl,rav,LandDa21,def_int_td,0,,,,,
player,201011110atl,rav,LandDa21,def_int_long,0,,,,,
player,201011110atl,rav,LandDa21,pass_defended,0,,,,,
player,201011110atl,rav,LandDa21,sacks,0.0,,,,,
player,201011110atl,rav,LandDa21,tackles_combined,6,,,,,
player,201011110atl,rav,LandDa21,tackles_solo,5,,,,,
player,201011110atl,rav,LandDa21,tackles_assists,1,,,,,
player,201011110atl,rav,LandDa21,tackles_loss,0,,,,,
player,201011110atl,rav,LandDa21,qb_hits,0,,,,,
player,201011110atl,rav,LandDa21,fumbles_rec,0,,,,,
player,201011110atl,rav,LandDa21,fumbles_rec_yds,0,,,,,
player,201011110atl,rav,LandDa21,fumbles_rec_td,0,,,,,
player,201011110atl,rav,LandDa21,fumbles_forced,0,,,,,
player,201011110atl,rav,ReedEd00,def_int,0,,,,,
player,201011110atl,rav,ReedEd00,def_int_yds,0,,,,,
player,201011110atl,rav,ReedEd00,def_int_td,0,,,,,
player,201011110atl,rav,ReedEd00,def_int_long,0,,,,,
player,201011110atl,rav,ReedEd00,pass_defended,0,,,,,
player,201011110atl,rav,ReedEd00,sacks,0.0,,,,,
player,201011110atl,rav,ReedEd00,tackles_combined,6,,,,,
player,201011110atl,rav,ReedEd00,tackles_solo,5,,,,,
player,201011110atl,rav,ReedEd00,tackles_assists,1,,,,,
player,201011110atl,rav,ReedEd00,tackles_loss,0,,,,,
player,201011110atl,rav,ReedEd00,qb_hits,0,,,,,
player,201011110atl,rav,ReedEd00,fumbles_rec,0,,,,,
player,201011110atl,rav,ReedEd00,fumbles_rec_yds,0,,,,,
player,201011110atl,rav,ReedEd00,fumbles_rec_td,0,,,,,
player,201011110atl,rav,ReedEd00,fumbles_forced,0,,,,,
player,201011110atl,rav,WebbLa99,def_int,0,,,,,
player,201011110atl,rav,WebbLa99,def_int_yds,0,,,,,
player,201011110atl,rav,WebbLa99,def_int_td,0,,,,,
player,201011110atl,rav,WebbLa99,def_int_long,0,,,,,
player,201011110atl,rav,WebbLa99,pass_defended,0,,,,,
player,201011110atl,rav,WebbLa99,sacks,0.0,,,,,
player,201011110atl,rav,WebbLa99,tackles_combined,6,,,,,
player,201011110atl,rav,WebbLa99,tackles_solo,6,,,,,
player,201011110atl,rav,WebbLa99,tackles_assists,0,,,,,
player,201011110atl,rav,WebbLa99,tackles_loss,0,,,,,
player,201011110atl,rav,WebbLa99,qb_hits,0,,,,,
player,201011110atl,rav,WebbLa99,fumbles_rec,0,,,,,
player,201011110atl,rav,WebbLa99,fumbles_rec_yds,0,,,,,
player,201011110atl,rav,WebbLa99,fumbles_rec_td,0,,,,,
player,201011110atl,rav,WebbLa99,fumbles_forced,0,,,,,
player,201011110atl,rav,CodyTe99,def_int,0,,,,,
player,201011110atl,rav,CodyTe99,def_int_yds,0,,,,,
player,201011110atl,rav,CodyTe99,def_int_td,0,,,,,
player,201011110atl,rav,CodyTe99,def_int_long,0,,,,,
player,201011110atl,rav,CodyTe99,pass_defended,0,,,,,
player,201011110atl,rav,CodyTe99,sacks,0.0,,,,,
player,201011110atl,rav,CodyTe99,tackles_combined,5,,,,,
player,201011110atl,rav,CodyTe99,tackles_solo,3,,,,,
player,201011110atl,rav,CodyTe99,tackles_assists,2,,,,,
player,201011110atl,rav,CodyTe99,tackles_loss,0,,,,,
player,201011110atl,rav,CodyTe99,qb_hits,0,,,,,
player,201011110atl,rav,CodyTe99,fumbles_rec,0,,,,,
player,201011110atl,rav,CodyTe99,fumbles_rec_yds,0,,,,,
player,201011110atl,rav,CodyTe99,fumbles_rec_td,0,,,,,
player,201011110atl,rav,CodyTe99,fumbles_forced,0,,,,,
player,201011110atl,rav,LewiRa00,def_int,0,,,,,
player,201011110atl,rav,LewiRa00,def_int_yds,0,,,,,
player,201011110atl,rav,LewiRa00,def_int_td,0,,,,,
player,201011110atl,rav,LewiRa00,def_int_long,0,,,,,
player,201011110atl,rav,LewiRa00,pass_defended,0,,,,,
player,201011110atl,rav,LewiRa00,sacks,0.0,,,,,
player,201011110atl,rav,LewiRa00,tackles_combined,5,,,,,
player,201011110atl,rav,LewiRa00,tackles_solo,4,,,,,
player,201011110atl,rav,LewiRa00,tackles_assists,1,,,,,
player,201011110atl,rav,LewiRa00,tackles_loss,0,,,,,
player,201011110atl,rav,LewiRa00,qb_hits,0,,,,,
player,201011110atl,rav,LewiRa00,fumbles_rec,0,,,,,
player,201011110atl,rav,LewiRa00,fumbles_rec_yds,0,,,,,
player,201011110atl,rav,LewiRa00,fumbles_rec_td,0,,,,,
player,201011110atl,rav,LewiRa00,fumbles_forced,0,,,,,
player,201011110atl,rav,CarrCh22,def_int,0,,,,,
player,201011110atl,rav,CarrCh22,def_int_yds,0,,,,,
player,201011110atl,rav,CarrCh22,def_int_td,0,,,,,
player,201011110atl,rav,CarrCh22,def_int_long,0,,,,,
player,201011110atl,rav,CarrCh22,pass_defended,0,,,,,
player,201011110atl,rav,CarrCh22,sacks,0.0,,,,,
player,201011110atl,rav,CarrCh22,tackles_combined,4,,,,,
player,201011110atl,rav,CarrCh22,tackles_solo,4,,,,,
player,201011110atl,rav,CarrCh22,tackles_assists,0,,,,,
player,201011110atl,rav,CarrCh22,tackles_loss,0,,,,,
player,201011110atl,rav,CarrCh22,qb_hits,0,,,,,
player,201011110atl,rav,CarrCh22,fumbles_rec,0,,,,,
player,201011110atl,rav,CarrCh22,fumbles_rec_yds,0,,,,,
player,201011110atl,rav,CarrCh22,fumbles_rec_td,0,,,,,
player,201011110atl,rav,CarrCh22,fumbles_forced,0,,,,,
player,201011110atl,rav,McClLe00,def_int,0,,,,,
player,201011110atl,rav,McClLe00,def_int_yds,0,,,,,
player,201011110atl,rav,McClLe00,def_int_td,0,,,,,
player,201011110atl,rav,McClLe00,def_int_long,0,,,,,
player,201011110atl,rav,McClLe00,pass_defended,0,,,,,
player,201011110atl,rav,McClLe00,sacks,0.0,,,,,
player,201011110atl,rav,McClLe00,tackles_combined,3,,,,,
player,201011110atl,rav,McClLe00,tackles_solo,3,,,,,
player,201011110atl,rav,McClLe00,tackles_assists,0,,,,,
player,201011110atl,rav,McClLe00,tackles_loss,,,,,,
player,201011110atl,rav,McClLe00,qb_hits,,,,,,
player,201011110atl,rav,McClLe00,fumbles_rec,0,,,,,
player,201011110atl,rav,McClLe00,fumbles_rec_yds,0,,,,,
player,201011110atl,rav,McClLe00,fumbles_rec_td,0,,,,,
player,201011110atl,rav,McClLe00,fumbles_forced,0,,,,,
player,201011110atl,rav,NgatHa20,def_int,0,,,,,
player,201011110atl,rav,NgatHa20,def_int_yds,0,,,,,
player,201011110atl,rav,NgatHa20,def_int_td,0,,,,,
player,201011110atl,rav,NgatHa20,def_int_long,0,,,,,
player,201011110atl,rav,NgatHa20,pass_defended,0,,,,,
player,201011110atl,rav,NgatHa20,sacks,0.0,,,,,
player,201011110atl,rav,NgatHa20,tackles_combined,3,,,,,
player,201011110atl,rav,NgatHa20,tackles_solo,2,,,,,
player,201011110atl,rav,NgatHa20,tackles_assists,1,,,,,
player,201011110atl,rav,NgatHa20,tackles_loss,0,,,,,
player,201011110atl,rav,NgatHa20,qb_hits,0,,,,,
player,201011110atl,rav,NgatHa20,fumbles_rec,0,,,,,
player,201011110atl,rav,NgatHa20,fumbles_rec_yds,0,,,,,
player,201011110atl,rav,NgatHa20,fumbles_rec_td,0,,,,,
player,201011110atl,rav,NgatHa20,fumbles_forced,0,,,,,
player,201011110atl,rav,ReddCo20,def_int,0,,,,,
player,201011110atl,rav,ReddCo20,def_int_yds,0,,,,,
player,201011110atl,rav,ReddCo20,def_int_td,0,,,,,
player,201011110atl,rav,ReddCo20,def_int_long,0,,,,,
player,201011110atl,rav,ReddCo20,pass_defended,0,,,,,
player,201011110atl,rav,ReddCo20,sacks,0.0,,,,,
player,201011110atl,rav,ReddCo20,tackles_combined,3,,,,,
player,201011110atl,rav,ReddCo20,tackles_solo,2,,,,,
player,201011110atl,rav,ReddCo20,tackles_assists,1,,,,,
player,201011110atl,rav,ReddCo20,tackles_loss,0,,,,,
player,201011110atl,rav,ReddCo20,qb_hits,0,,,,,
player,201011110atl,rav,ReddCo20,fumbles_rec,0,,,,,
player,201011110atl,rav,ReddCo20,fumbles_rec_yds,0,,,,,
player,201011110atl,rav,ReddCo20,fumbles_rec_td,0,,,,,
player,201011110atl,rav,ReddCo20,fumbles_forced,0,,,,,
player,201011110atl,rav,GoodTa99,def_int,0,,,,,
player,201011110atl,rav,GoodTa99,def_int_yds,0,,,,,
player,201011110atl,rav,GoodTa99,def_int_td,0,,,,,
player,201011110atl,rav,GoodTa99,def_int_long,0,,,,,
player,201011110atl,rav,GoodTa99,pass_defended,0,,,,,
player,201011110atl,rav,GoodTa99,sacks,0.0,,,,,
player,201011110atl,rav,GoodTa99,tackles_combined,2,,,,,
player,201011110atl,rav,GoodTa99,tackles_solo,1,,,,,
player,201011110atl,rav,GoodTa99,tackles_assists,1,,,,,
player,201011110atl,rav,GoodTa99,tackles_loss,0,,,,,
player,201011110atl,rav,GoodTa99,qb_hits,0,,,,,
player,201011110atl,rav,GoodTa99,fumbles_rec,0,,,,,
player,201011110atl,rav,GoodTa99,fumbles_rec_yds,0,,,,,
player,201011110atl,rav,GoodTa99,fumbles_rec_td,0,,,,,
player,201011110atl,rav,GoodTa99,fumbles_forced,0,,,,,
player,201011110atl,rav,GregKe20,def_int,0,,,,,
player,201011110atl,rav,GregKe20,def_int_yds,0,,,,,
player,201011110atl,rav,GregKe20,def_int_td,0,,,,,
player,201011110atl,rav,GregKe20,def_int_long,0,,,,,
player,201011110atl,rav,GregKe20,pass_defended,0,,,,,
player,201011110atl,rav,GregKe20,sacks,0.0,,,,,
player,201011110atl,rav,GregKe20,tackles_combined,1,,,,,
player,201011110atl,rav,GregKe20,tackles_solo,1,,,,,
player,201011110atl,rav,GregKe20,tackles_assists,0,,,,,
player,201011110atl,rav,GregKe20,tackles_loss,0,,,,,
player,201011110atl,rav,GregKe20,qb_hits,0,,,,,
player,201011110atl,rav,GregKe20,fumbles_rec,0,,,,,
player,201011110atl,rav,GregKe20,fumbles_rec_yds,0,,,,,
player,201011110atl,rav,GregKe20,fumbles_rec_td,0,,,,,
player,201011110atl,rav,GregKe20,fumbles_forced,0,,,,,
player,201011110atl,rav,NakaHa99,def_int,0,,,,,
player,201011110atl,rav,NakaHa99,def_int_yds,0,,,,,
player,201011110atl,rav,NakaHa99,def_int_td,0,,,,,
player,201011110atl,rav,NakaHa99,def_int_long,0,,,,,
player,201011110atl,rav,NakaHa99,pass_defended,0,,,,,
player,201011110atl,rav,NakaHa99,sacks,0.0,,,,,
player,201011110atl,rav,NakaHa99,tackles_combined,1,,,,,
player,201011110atl,rav,NakaHa99,tackles_solo,1,,,,,
player,201011110atl,rav,NakaHa99,tackles_assists,0,,,,,
player,201011110atl,rav,NakaHa99,tackles_loss,0,,,,,
player,201011110atl,rav,NakaHa99,qb_hits,0,,,,,
player,201011110atl,rav,NakaHa99,fumbles_rec,0,,,,,
player,201011110atl,rav,NakaHa99,fumbles_rec_yds,0,,,,,
player,201011110atl,rav,NakaHa99,fumbles_rec_td,0,,,,,
player,201011110atl,rav,NakaHa99,fumbles_forced,0,,,,,
player,201011110atl,rav,WashFa20,def_int,0,,,,,
player,201011110atl,rav,WashFa20,def_int_yds,0,,,,,
player,201011110atl,rav,WashFa20,def_int_td,0,,,,,
player,201011110atl,rav,WashFa20,def_int_long,0,,,,,
player,201011110atl,rav,WashFa20,pass_defended,0,,,,,
player,201011110atl,rav,WashFa20,sacks,0.0,,,,,
player,201011110atl,rav,WashFa20,tackles_combined,1,,,,,
player,201011110atl,rav,WashFa20,tackles_solo,1,,,,,
player,201011110atl,rav,WashFa20,tackles_assists,0,,,,,
player,201011110atl,rav,WashFa20,tackles_loss,0,,,,,
player,201011110atl,rav,WashFa20,qb_hits,0,,,,,
player,201011110atl,rav,WashFa20,fumbles_rec,0,,,,,
player,201011110atl,rav,WashFa20,fumbles_rec_yds,0,,,,,
player,201011110atl,rav,WashFa20,fumbles_rec_td,0,,,,,
player,201011110atl,rav,WashFa20,fumbles_forced,0,,,,,
player,201011110atl,rav,WillCa99,def_int,0,,,,,
player,201011110atl,rav,WillCa99,def_int_yds,0,,,,,
player,201011110atl,rav,WillCa99,def_int_td,0,,,,,
player,201011110atl,rav,WillCa99,def_int_long,0,,,,,
player,201011110atl,rav,WillCa99,pass_defended,0,,,,,
player,201011110atl,rav,WillCa99,sacks,0.0,,,,,
player,201011110atl,rav,WillCa99,tackles_combined,1,,,,,
player,201011110atl,rav,WillCa99,tackles_solo,1,,,,,
player,201011110atl,rav,WillCa99,tackles_assists,0,,,,,
player,201011110atl,rav,WillCa99,tackles_loss,0,,,,,
player,201011110atl,rav,WillCa99,qb_hits,0,,,,,
player,201011110atl,rav,WillCa99,fumbles_rec,0,,,,,
player,201011110atl,rav,WillCa99,fumbles_rec_yds,0,,,,,
player,201011110atl,rav,WillCa99,fumbles_rec_td,0,,,,,
player,201011110atl,rav,WillCa99,fumbles_forced,0,,,,,
player,201011110atl,rav,McClJa01,def_int,,,,,,
player,201011110atl,rav,McClJa01,def_int_yds,,,,,,
player,201011110atl,rav,McClJa01,def_int_td,,,,,,
player,201011110atl,rav,McClJa01,def_int_long,,,,,,
player,201011110atl,rav,McClJa01,pass_defended,0,,,,,
player,201011110atl,rav,McClJa01,sacks,0.0,,,,,
player,201011110atl,rav,McClJa01,tackles_combined,3,,,,,
player,201011110atl,rav,McClJa01,tackles_solo,3,,,,,
player,201011110atl,rav,McClJa01,tackles_assists,0,,,,,
player,201011110atl,rav,McClJa01,tackles_loss,0,,,,,
player,201011110atl,rav,McClJa01,qb_hits,0,,,,,
player,201011110atl,rav,McClJa01,fumbles_rec,0,,,,,
player,201011110atl,rav,McClJa01,fumbles_rec_yds,,,,,,
player,201011110atl,rav,McClJa01,fumbles_rec_td,,,,,,
player,201011110atl,rav,McClJa01,fumbles_forced,0,,,,,
player,201011110atl,atl,GrimBr20,def_int,1,,,,,
player,201011110atl,atl,GrimBr20,def_int_yds,0,,,,,
player,201011110atl,atl,GrimBr20,def_int_td,0,,,,,
player,201011110atl,atl,GrimBr20,def_int_long,0,,,,,
player,201011110atl,atl,GrimBr20,pass_defended,1,,,,,
player,201011110atl,atl,GrimBr20,sacks,0.0,,,,,
player,201011110atl,atl,GrimBr20,tackles_combined,6,,,,,
player,201011110atl,atl,GrimBr20,tackles_solo,6,,,,,
player,201011110atl,atl,GrimBr20,tackles_assists,0,,,,,
player,201011110atl,atl,GrimBr20,tackles_loss,0,,,,,
player,201011110atl,atl,GrimBr20,qb_hits,0,,,,,
player,201011110atl,atl,GrimBr20,fumbles_rec,0,,,,,
player,201011110atl,atl,GrimBr20,fumbles_rec_yds,0,,,,,
player,201011110atl,atl,GrimBr20,fumbles_rec_td,0,,,,,
player,201011110atl,atl,GrimBr20,fumbles_forced,0,,,,,
player,201011110atl,atl,AbraJo00,def_int,0,,,,,
player,201011110atl,atl,AbraJo00,def_int_yds,0,,,,,
player,201011110atl,atl,AbraJo00,def_int_td,0,,,,,
player,201011110atl,atl,AbraJo00,def_int_long,0,,,,,
player,201011110atl,atl,AbraJo00,pass_defended,1,,,,,
player,201011110atl,atl,AbraJo00,sacks,2.0,,,,,
player,201011110atl,atl,AbraJo00,tackles_combined,4,,,,,
player,201011110atl,atl,AbraJo00,tackles_solo,4,,,,,
player,201011110atl,atl,AbraJo00,tackles_assists,0,,,,,
player,201011110atl,atl,AbraJo00,tackles_loss,3,,,,,
player,201011110atl,atl,AbraJo00,qb_hits,2,,,,,
player,201011110atl,atl,AbraJo00,fumbles_rec,0,,,,,
player,201011110atl,atl,AbraJo00,fumbles_rec_yds,0,,,,,
player,201011110atl,atl,AbraJo00,fumbles_rec_td,0,,,,,
player,201011110atl,atl,AbraJo00,fumbles_forced,0,,,,,
player,201011110atl,atl,LoftCu99,def_int,0,,,,,
player,201011110atl,atl,LoftCu99,def_int_yds,0,,,,,
player,201011110atl,atl,LoftCu99,def_int_td,0,,,,,
player,201011110atl,atl,LoftCu99,def_int_long,0,,,,,
player,201011110atl,atl,LoftCu99,pass_defended,0,,,,,
player,201011110atl,atl,LoftCu99,sacks,0.0,,,,,
player,201011110atl,atl,LoftCu99,tackles_combined,10,,,,,
player,201011110atl,atl,LoftCu99,tackles_solo,8,,,,,
player,201011110atl,atl,LoftCu99,tackles_assists,2,,,,,
player,201011110atl,atl,LoftCu99,tackles_loss,0,,,,,
player,201011110atl,atl,LoftCu99,qb_hits,0,,,,,
player,201011110atl,atl,LoftCu99,fumbles_rec,0,,,,,
player,201011110atl,atl,LoftCu99,fumbles_rec_yds,0,,,,,
player,201011110atl,atl,LoftCu99,fumbles_rec_td,0,,,,,
player,201011110atl,atl,LoftCu99,fumbles_forced,0,,,,,
player,201011110atl,atl,NichSt99,def_int,0,,,,,
player,201011110atl,atl,NichSt99,def_int_yds,0,,,,,
player,201011110atl,atl,NichSt99,def_int_td,0,,,,,
player,201011110atl,atl,NichSt99,def_int_long,0,,,,,
player,201011110atl,atl,NichSt99,pass_defended,0,,,,,
player,201011110atl,atl,NichSt99,sacks,0.0,,,,,
player,201011110atl,atl,NichSt99,tackles_combined,6,,,,,
player,201011110atl,atl,NichSt99,tackles_solo,4,,,,,
player,201011110atl,atl,NichSt99,tackles_assists,2,,,,,
player,201011110atl,atl,NichSt99,tackles_loss,0,,,,,
player,201011110atl,atl,NichSt99,qb_hits,0,,,,,
player,201011110atl,atl,NichSt99,fumbles_rec,0,,,,,
player,201011110atl,atl,NichSt99,fumbles_rec_yds,0,,,,,
player,201011110atl,atl,NichSt99,fumbles_rec_td,0,,,,,
player,201011110atl,atl,NichSt99,fumbles_forced,0,,,,,
player,201011110atl,atl,DaviCh22,def_int,0,,,,,
player,201011110atl,atl,DaviCh22,def_int_yds,0,,,,,
player,201011110atl,atl,DaviCh22,def_int_td,0,,,,,
player,201011110atl,atl,DaviCh22,def_int_long,0,,,,,
player,201011110atl,atl,DaviCh22,pass_defended,0,,,,,
player,201011110atl,atl,DaviCh22,sacks,0.0,,,,,
player,201011110atl,atl,DaviCh22,tackles_combined,5,,,,,
player,201011110atl,atl,DaviCh22,tackles_solo,4,,,,,
player,201011110atl,atl,DaviCh22,tackles_assists,1,,,,,
player,201011110atl,atl,DaviCh22,tackles_loss,2,,,,,
player,201011110atl,atl,DaviCh22,qb_hits,1,,,,,
player,201011110atl,atl,DaviCh22,fumbles_rec,0,,,,,
player,201011110atl,atl,DaviCh22,fumbles_rec_yds,0,,,,,
player,201011110atl,atl,DaviCh22,fumbles_rec_td,0,,,,,
player,201011110atl,atl,DaviCh22,fumbles_forced,0,,,,,
player,201011110atl,atl,MoorWi99,def_int,0,,,,,
player,201011110atl,atl,MoorWi99,def_int_yds,0,,,,,
player,201011110atl,atl,MoorWi99,def_int_td,0,,,,,
player,201011110atl,atl,MoorWi99,def_int_long,0,,,,,
player,201011110atl,atl,MoorWi99,pass_defended,0,,,,,
player,201011110atl,atl,MoorWi99,sacks,0.0,,,,,
player,201011110atl,atl,MoorWi99,tackles_combined,4,,,,,
player,201011110atl,atl,MoorWi99,tackles_solo,4,,,,,
player,201011110atl,atl,MoorWi99,tackles_assists,0,,,,,
player,201011110atl,atl,MoorWi99,tackles_loss,0,,,,,
player,201011110atl,atl,MoorWi99,qb_hits,0,,,,,
player,201011110atl,atl,MoorWi99,fumbles_rec,0,,,,,
player,201011110atl,atl,MoorWi99,fumbles_rec_yds,0,,,,,
player,201011110atl,atl,MoorWi99,fumbles_rec_td,0,,,,,
player,201011110atl,atl,MoorWi99,fumbles_forced,0,,,,,
player,201011110atl,atl,PeteMi20,def_int,0,,,,,
player,201011110atl,atl,PeteMi20,def_int_yds,0,,,,,
player,201011110atl,atl,PeteMi20,def_int_td,0,,,,,
player,201011110atl,atl,PeteMi20,def_int_long,0,,,,,
player,201011110atl,atl,PeteMi20,pass_defended,0,,,,,
player,201011110atl,atl,PeteMi20,sacks,0.0,,,,,
player,201011110atl,atl,PeteMi20,tackles_combined,4,,,,,
player,201011110atl,atl,PeteMi20,tackles_solo,2,,,,,
player,201011110atl,atl,PeteMi20,tackles_assists,2,,,,,
player,201011110atl,atl,PeteMi20,tackles_loss,0,,,,,
player,201011110atl,atl,PeteMi20,qb_hits,0,,,,,
player,201011110atl,atl,PeteMi20,fumbles_rec,0,,,,,
player,201011110atl,atl,PeteMi20,fumbles_rec_yds,0,,,,,
player,201011110atl,atl,PeteMi20,fumbles_rec_td,0,,,,,
player,201011110atl,atl,PeteMi20,fumbles_forced,0,,,,,
player,201011110atl,atl,BabiJo20,def_int,0,,,,,
player,201011110atl,atl,BabiJo20,def_int_yds,0,,,,,
player,201011110atl,atl,BabiJo20,def_int_td,0,,,,,
player,201011110atl,atl,BabiJo20,def_int_long,0,,,,,
player,201011110atl,atl,BabiJo20,pass_defended,0,,,,,
player,201011110atl,atl,BabiJo20,sacks,0.0,,,,,
player,201011110atl,atl,BabiJo20,tackles_combined,2,,,,,
player,201011110atl,atl,BabiJo20,tackles_solo,1,,,,,
player,201011110atl,atl,BabiJo20,tackles_assists,1,,,,,
player,201011110atl,atl,BabiJo20,tackles_loss,0,,,,,
player,201011110atl,atl,BabiJo20,qb_hits,0,,,,,
player,201011110atl,atl,BabiJo20,fumbles_rec,0,,,,,
player,201011110atl,atl,BabiJo20,fumbles_rec_yds,0,,,,,
player,201011110atl,atl,BabiJo20,fumbles_rec_td,0,,,,,
player,201011110atl,atl,BabiJo20,fumbles_forced,0,,,,,
player,201011110atl,atl,DeCoTh99,def_int,0,,,,,
player,201011110atl,atl,DeCoTh99,def_int_yds,0,,,,,
player,201011110atl,atl,DeCoTh99,def_int_td,0,,,,,
player,201011110atl,atl,DeCoTh99,def_int_long,0,,,,,
player,201011110atl,atl,DeCoTh99,pass_defended,0,,,,,
player,201011110atl,atl,DeCoTh99,sacks,0.0,,,,,
player,201011110atl,atl,DeCoTh99,tackles_combined,2,,,,,
player,201011110atl,atl,DeCoTh99,tackles_solo,2,,,,,
player,201011110atl,atl,DeCoTh99,tackles_assists,0,,,,,
player,201011110atl,atl,DeCoTh99,tackles_loss,0,,,,,
player,201011110atl,atl,DeCoTh99,qb_hits,0,,,,,
player,201011110atl,atl,DeCoTh99,fumbles_rec,0,,,,,
player,201011110atl,atl,DeCoTh99,fumbles_rec_yds,0,,,,,
player,201011110atl,atl,DeCoTh99,fumbles_rec_td,0,,,,,
player,201011110atl,atl,DeCoTh99,fumbles_forced,0,,,,,
player,201011110atl,atl,AdkiSp99,def_int,0,,,,,
player,201011110atl,atl,AdkiSp99,def_int_yds,0,,,,,
player,201011110atl,atl,AdkiSp99,def_int_td,0,,,,,
player,201011110atl,atl,AdkiSp99,def_int_long,0,,,,,
player,201011110atl,atl,AdkiSp99,pass_defended,0,,,,,
player,201011110atl,atl,AdkiSp99,sacks,0.0,,,,,
player,201011110atl,atl,AdkiSp99,tackles_combined,1,,,,,
player,201011110atl,atl,AdkiSp99,tackles_solo,1,,,,,
player,201011110atl,atl,AdkiSp99,tackles_assists,0,,,,,
player,201011110atl,atl,AdkiSp99,tackles_loss,0,,,,,
player,201011110atl,atl,AdkiSp99,qb_hits,0,,,,,
player,201011110atl,atl,AdkiSp99,fumbles_rec,0,,,,,
player,201011110atl,atl,AdkiSp99,fumbles_rec_yds,0,,,,,
player,201011110atl,atl,AdkiSp99,fumbles_rec_td,0,,,,,
player,201011110atl,atl,AdkiSp99,fumbles_forced,0,,,,,
player,201011110atl,atl,BierKr99,def_int,0,,,,,
player,201011110atl,atl,BierKr99,def_int_yds,0,,,,,
player,201011110atl,atl,BierKr99,def_int_td,0,,,,,
player,201011110atl,atl,BierKr99,def_int_long,0,,,,,
player,201011110atl,atl,BierKr99,pass_defended,0,,,,,
player,201011110atl,atl,BierKr99,sacks,0.0,,,,,
player,201011110atl,atl,BierKr99,tackles_combined,1,,,,,
player,201011110atl,atl,BierKr99,tackles_solo,1,,,,,
player,201011110atl,atl,BierKr99,tackles_assists,0,,,,,
player,201011110atl,atl,BierKr99,tackles_loss,0,,,,,
player,201011110atl,atl,BierKr99,qb_hits,1,,,,,
player,201011110atl,atl,BierKr99,fumbles_rec,0,,,,,
player,201011110atl,atl,BierKr99,fumbles_rec_yds,0,,,,,
player,201011110atl,atl,BierKr99,fumbles_rec_td,0,,,,,
player,201011110atl,atl,BierKr99,fumbles_forced,0,,,,,
player,201011110atl,atl,FinnBr00,def_int,0,,,,,
player,201011110atl,atl,FinnBr00,def_int_yds,0,,,,,
player,201011110atl,atl,FinnBr00,def_int_td,0,,,,,
player,201011110atl,atl,FinnBr00,def_int_long,0,,,,,
player,201011110atl,atl,FinnBr00,pass_defended,0,,,,,
player,201011110atl,atl,FinnBr00,sacks,0.0,,,,,
player,201011110atl,atl,FinnBr00,tackles_combined,1,,,,,
player,201011110atl,atl,FinnBr00,tackles_solo,1,,,,,
player,201011110atl,atl,FinnBr00,tackles_assists,0,,,,,
player,201011110atl,atl,FinnBr00,tackles_loss,0,,,,,
player,201011110atl,atl,FinnBr00,qb_hits,0,,,,,
player,201011110atl,atl,FinnBr00,fumbles_rec,0,,,,,
player,201011110atl,atl,FinnBr00,fumbles_rec_yds,0,,,,,
player,201011110atl,atl,FinnBr00,fumbles_rec_td,0,,,,,
player,201011110atl,atl,FinnBr00,fumbles_forced,1,,,,,
player,201011110atl,atl,JohnGa01,def_int,0,,,,,
player,201011110atl,atl,JohnGa01,def_int_yds,0,,,,,
player,201011110atl,atl,JohnGa01,def_int_td,0,,,,,
player,201011110atl,atl,JohnGa01,def_int_long,0,,,,,
player,201011110atl,atl,JohnGa01,pass_defended,0,,,,,
player,201011110atl,atl,JohnGa01,sacks,0.0,,,,,
player,201011110atl,atl,JohnGa01,tackles_combined,1,,,,,
player,201011110atl,atl,JohnGa01,tackles_solo,1,,,,,
player,201011110atl,atl,JohnGa01,tackles_assists,0,,,,,
player,201011110atl,atl,JohnGa01,tackles_loss,0,,,,,
player,201011110atl,atl,JohnGa01,qb_hits,0,,,,,
player,201011110atl,atl,JohnGa01,fumbles_rec,0,,,,,
player,201011110atl,atl,JohnGa01,fumbles_rec_yds,0,,,,,
player,201011110atl,atl,JohnGa01,fumbles_rec_td,0,,,,,
player,201011110atl,atl,JohnGa01,fumbles_forced,0,,,,,
player,201011110atl,atl,RobiDu20,def_int,0,,,,,
player,201011110atl,atl,RobiDu20,def_int_yds,0,,,,,
player,201011110atl,atl,RobiDu20,def_int_td,0,,,,,
player,201011110atl,atl,RobiDu20,def_int_long,0,,,,,
player,201011110atl,atl,RobiDu20,pass_defended,0,,,,,
player,201011110atl,atl,RobiDu20,sacks,0.0,,,,,
player,201011110atl,atl,RobiDu20,tackles_combined,1,,,,,
