game,2010,1,20100912,201009120was,dal,"Dallas Cowboys",7,was,"Washington Redskins",13
player,201009120was,dal,BarbMa01,pass_sacked_yds,0,,,,,
player,201009120was,dal,BarbMa01,pass_long,0,,,,,
player,201009120was,dal,BarbMa01,pass_rating,39.6,,,,,
player,201009120was,dal,BarbMa01,rush_att,8,,,,,
player,201009120was,dal,BarbMa01,rush_yds,39,,,,,
player,201009120was,dal,BarbMa01,rush_td,0,,,,,
player,201009120was,dal,BarbMa01,rush_long,12,,,,,
player,201009120was,dal,BarbMa01,targets,3,,,,,
player,201009120was,dal,BarbMa01,rec,2,,,,,
player,201009120was,dal,BarbMa01,rec_yds,1,,,,,
player,201009120was,dal,BarbMa01,rec_td,0,,,,,
player,201009120was,dal,BarbMa01,rec_long,2,,,,,
player,201009120was,dal,BarbMa01,fumbles,0,,,,,
player,201009120was,dal,BarbMa01,fumbles_lost,,,,,,
player,201009120was,dal,JoneFe00,pass_cmp,0,,,,,
player,201009120was,dal,JoneFe00,pass_att,0,,,,,
player,201009120was,dal,JoneFe00,pass_yds,0,,,,,
player,201009120was,dal,JoneFe00,pass_td,0,,,,,
player,201009120was,dal,JoneFe00,pass_int,0,,,,,
player,201009120was,dal,JoneFe00,pass_sacked,,,,,,
player,201009120was,dal,JoneFe00,pass_sacked_yds,,,,,,
player,201009120was,dal,JoneFe00,pass_long,0,,,,,
player,201009120was,dal,JoneFe00,pass_rating,,,,,,
player,201009120was,dal,JoneFe00,rush_att,8,,,,,
player,201009120was,dal,JoneFe00,rush_yds,38,,,,,
player,201009120was,dal,JoneFe00,rush_td,0,,,,,
player,201009120was,dal,JoneFe00,rush_long,11,,,,,
player,201009120was,dal,JoneFe00,targets,2,,,,,
player,201009120was,dal,JoneFe00,rec,2,,,,,
player,201009120was,dal,JoneFe00,rec_yds,26,,,,,
player,201009120was,dal,JoneFe00,rec_td,0,,,,,
player,201009120was,dal,JoneFe00,rec_long,24,,,,,
player,201009120was,dal,JoneFe00,fumbles,0,,,,,
player,201009120was,dal,JoneFe00,fumbles_lost,,,,,,
player,201009120was,dal,ChoiTa00,pass_cmp,0,,,,,
player,201009120was,dal,ChoiTa00,pass_att,0,,,,,
player,201009120was,dal,ChoiTa00,pass_yds,0,,,,,
player,201009120was,dal,ChoiTa00,pass_td,0,,,,,
player,201009120was,dal,ChoiTa00,pass_int,0,,,,,
player,201009120was,dal,ChoiTa00,pass_sacked,,,,,,
player,201009120was,dal,ChoiTa00,pass_sacked_yds,,,,,,
player,201009120was,dal,ChoiTa00,pass_long,0,,,,,
player,201009120was,dal,ChoiTa00,pass_rating,,,,,,
player,201009120was,dal,ChoiTa00,rush_att,5,,,,,
player,201009120was,dal,ChoiTa00,rush_yds,18,,,,,
player,201009120was,dal,ChoiTa00,rush_td,0,,,,,
player,201009120was,dal,ChoiTa00,rush_long,8,,,,,
player,201009120was,dal,ChoiTa00,targets,2,,,,,
player,201009120was,dal,ChoiTa00,rec,2,,,,,
player,201009120was,dal,ChoiTa00,rec_yds,-2,,,,,
player,201009120was,dal,ChoiTa00,rec_td,0,,,,,
player,201009120was,dal,ChoiTa00,rec_long,2,,,,,
player,201009120was,dal,ChoiTa00,fumbles,1,,,,,
player,201009120was,dal,ChoiTa00,fumbles_lost,1,,,,,
player,201009120was,dal,GronCh00,pass_cmp,0,,,,,
player,201009120was,dal,GronCh00,pass_att,0,,,,,
player,201009120was,dal,GronCh00,pass_yds,0,,,,,
player,201009120was,dal,GronCh00,pass_td,0,,,,,
player,201009120was,dal,GronCh00,pass_int,0,,,,,
player,201009120was,dal,GronCh00,pass_sacked,,,,,,
player,201009120was,dal,GronCh00,pass_sacked_yds,,,,,,
player,201009120was,dal,GronCh00,pass_long,0,,,,,
player,201009120was,dal,GronCh00,pass_rating,,,,,,
player,201009120was,dal,GronCh00,rush_att,1,,,,,
player,201009120was,dal,GronCh00,rush_yds,8,,,,,
player,201009120was,dal,GronCh00,rush_td,0,,,,,
player,201009120was,dal,GronCh00,rush_long,8,,,,,
player,201009120was,dal,GronCh00,targets,0,,,,,
player,201009120was,dal,GronCh00,rec,0,,,,,
player,201009120was,dal,GronCh00,rec_yds,0,,,,,
player,201009120was,dal,GronCh00,rec_td,0,,,,,
player,201009120was,dal,GronCh00,rec_long,0,,,,,
player,201009120was,dal,GronCh00,fumbles,0,,,,,
player,201009120was,dal,GronCh00,fumbles_lost,,,,,,
player,201009120was,dal,AustMi00,pass_cmp,0,,,,,
player,201009120was,dal,AustMi00,pass_att,0,,,,,
player,201009120was,dal,AustMi00,pass_yds,0,,,,,
player,201009120was,dal,AustMi00,pass_td,0,,,,,
player,201009120was,dal,AustMi00,pass_int,0,,,,,
player,201009120was,dal,AustMi00,pass_sacked,,,,,,
player,201009120was,dal,AustMi00,pass_sacked_yds,,,,,,
player,201009120was,dal,AustMi00,pass_long,0,,,,,
player,201009120was,dal,AustMi00,pass_rating,,,,,,
player,201009120was,dal,AustMi00,rush_att,0,,,,,
player,201009120was,dal,AustMi00,rush_yds,0,,,,,
player,201009120was,dal,AustMi00,rush_td,0,,,,,
player,201009120was,dal,AustMi00,rush_long,0,,,,,
player,201009120was,dal,AustMi00,targets,11,,,,,
player,201009120was,dal,AustMi00,rec,10,,,,,
player,201009120was,dal,AustMi00,rec_yds,146,,,,,
player,201009120was,dal,AustMi00,rec_td,1,,,,,
player,201009120was,dal,AustMi00,rec_long,30,,,,,
player,201009120was,dal,AustMi00,fumbles,0,,,,,
player,201009120was,dal,AustMi00,fumbles_lost,,,,,,
player,201009120was,dal,BryaDe01,pass_cmp,0,,,,,
player,201009120was,dal,BryaDe01,pass_att,0,,,,,
player,201009120was,dal,BryaDe01,pass_yds,0,,,,,
player,201009120was,dal,BryaDe01,pass_td,0,,,,,
player,201009120was,dal,BryaDe01,pass_int,0,,,,,
player,201009120was,dal,BryaDe01,pass_sacked,,,,,,
player,201009120was,dal,BryaDe01,pass_sacked_yds,,,,,,
player,201009120was,dal,BryaDe01,pass_long,0,,,,,
player,201009120was,dal,BryaDe01,pass_rating,,,,,,
player,201009120was,dal,BryaDe01,rush_att,0,,,,,
player,201009120was,dal,BryaDe01,rush_yds,0,,,,,
player,201009120was,dal,BryaDe01,rush_td,0,,,,,
player,201009120was,dal,BryaDe01,rush_long,0,,,,,
player,201009120was,dal,BryaDe01,targets,13,,,,,
player,201009120was,dal,BryaDe01,rec,8,,,,,
player,201009120was,dal,BryaDe01,rec_yds,56,,,,,
player,201009120was,dal,BryaDe01,rec_td,0,,,,,
player,201009120was,dal,BryaDe01,rec_long,15,,,,,
player,201009120was,dal,BryaDe01,fumbles,0,,,,,
player,201009120was,dal,BryaDe01,fumbles_lost,,,,,,
player,201009120was,dal,WittJa00,pass_cmp,0,,,,,
player,201009120was,dal,WittJa00,pass_att,0,,,,,
player,201009120was,dal,WittJa00,pass_yds,0,,,,,
player,201009120was,dal,WittJa00,pass_td,0,,,,,
player,201009120was,dal,WittJa00,pass_int,0,,,,,
player,201009120was,dal,WittJa00,pass_sacked,,,,,,
player,201009120was,dal,WittJa00,pass_sacked_yds,,,,,,
player,201009120was,dal,WittJa00,pass_long,0,,,,,
player,201009120was,dal,WittJa00,pass_rating,,,,,,
player,201009120was,dal,WittJa00,rush_att,0,,,,,
player,201009120was,dal,WittJa00,rush_yds,0,,,,,
player,201009120was,dal,WittJa00,rush_td,0,,,,,
player,201009120was,dal,WittJa00,rush_long,0,,,,,
player,201009120was,dal,WittJa00,targets,8,,,,,
player,201009120was,dal,WittJa00,rec,3,,,,,
player,201009120was,dal,WittJa00,rec_yds,27,,,,,
player,201009120was,dal,WittJa00,rec_td,0,,,,,
player,201009120was,dal,WittJa00,rec_long,14,,,,,
player,201009120was,dal,WittJa00,fumbles,0,,,,,
player,201009120was,dal,WittJa00,fumbles_lost,,,,,,
player,201009120was,dal,WillRo04,pass_cmp,0,,,,,
player,201009120was,dal,WillRo04,pass_att,0,,,,,
player,201009120was,dal,WillRo04,pass_yds,0,,,,,
player,201009120was,dal,WillRo04,pass_td,0,,,,,
player,201009120was,dal,WillRo04,pass_int,0,,,,,
player,201009120was,dal,WillRo04,pass_sacked,,,,,,
player,201009120was,dal,WillRo04,pass_sacked_yds,,,,,,
player,201009120was,dal,WillRo04,pass_long,0,,,,,
player,201009120was,dal,WillRo04,pass_rating,,,,,,
player,201009120was,dal,WillRo04,rush_att,0,,,,,
player,201009120was,dal,WillRo04,rush_yds,0,,,,,
player,201009120was,dal,WillRo04,rush_td,0,,,,,
player,201009120was,dal,WillRo04,rush_long,0,,,,,
player,201009120was,dal,WillRo04,targets,7,,,,,
player,201009120was,dal,WillRo04,rec,3,,,,,
player,201009120was,dal,WillRo04,rec_yds,21,,,,,
player,201009120was,dal,WillRo04,rec_td,0,,,,,
player,201009120was,dal,WillRo04,rec_long,11,,,,,
player,201009120was,dal,WillRo04,fumbles,0,,,,,
player,201009120was,dal,WillRo04,fumbles_lost,,,,,,
player,201009120was,dal,BennMa00,pass_cmp,0,,,,,
player,201009120was,dal,BennMa00,pass_att,0,,,,,
player,201009120was,dal,BennMa00,pass_yds,0,,,,,
player,201009120was,dal,BennMa00,pass_td,0,,,,,
player,201009120was,dal,BennMa00,pass_int,0,,,,,
player,201009120was,dal,BennMa00,pass_sacked,,,,,,
player,201009120was,dal,BennMa00,pass_sacked_yds,,,,,,
player,201009120was,dal,BennMa00,pass_long,0,,,,,
player,201009120was,dal,BennMa00,pass_rating,,,,,,
player,201009120was,dal,BennMa00,rush_att,0,,,,,
player,201009120was,dal,BennMa00,rush_yds,0,,,,,
player,201009120was,dal,BennMa00,rush_td,0,,,,,
player,201009120was,dal,BennMa00,rush_long,0,,,,,
player,201009120was,dal,BennMa00,targets,1,,,,,
player,201009120was,dal,BennMa00,rec,1,,,,,
player,201009120was,dal,BennMa00,rec_yds,7,,,,,
player,201009120was,dal,BennMa00,rec_td,0,,,,,
player,201009120was,dal,BennMa00,rec_long,7,,,,,
player,201009120was,dal,BennMa00,fumbles,0,,,,,
player,201009120was,dal,BennMa00,fumbles_lost,,,,,,
player,201009120was,dal,OgleKe00,pass_cmp,0,,,,,
player,201009120was,dal,OgleKe00,pass_att,0,,,,,
player,201009120was,dal,OgleKe00,pass_yds,0,,,,,
player,201009120was,dal,OgleKe00,pass_td,0,,,,,
player,201009120was,dal,OgleKe00,pass_int,0,,,,,
player,201009120was,dal,OgleKe00,pass_sacked,,,,,,
player,201009120was,dal,OgleKe00,pass_sacked_yds,,,,,,
player,201009120was,dal,OgleKe00,pass_long,0,,,,,
player,201009120was,dal,OgleKe00,pass_rating,,,,,,
player,201009120was,dal,OgleKe00,rush_att,0,,,,,
player,201009120was,dal,OgleKe00,rush_yds,0,,,,,
player,201009120was,dal,OgleKe00,rush_td,0,,,,,
player,201009120was,dal,OgleKe00,rush_long,0,,,,,
player,201009120was,dal,OgleKe00,targets,1,,,,,
player,201009120was,dal,OgleKe00,rec,0,,,,,
player,201009120was,dal,OgleKe00,rec_yds,0,,,,,
player,201009120was,dal,OgleKe00,rec_td,0,,,,,
player,201009120was,dal,OgleKe00,rec_long,0,,,,,
player,201009120was,dal,OgleKe00,fumbles,0,,,,,
player,201009120was,dal,OgleKe00,fumbles_lost,,,,,,
player,201009120was,was,McNaDo00,pass_cmp,15,,,,,
player,201009120was,was,McNaDo00,pass_att,32,,,,,
player,201009120was,was,McNaDo00,pass_yds,171,,,,,
player,201009120was,was,McNaDo00,pass_td,0,,,,,
player,201009120was,was,McNaDo00,pass_int,0,,,,,
player,201009120was,was,McNaDo00,pass_sacked,1,,,,,
player,201009120was,was,McNaDo00,pass_sacked_yds,10,,,,,
player,201009120was,was,McNaDo00,pass_long,24,,,,,
player,201009120was,was,McNaDo00,pass_rating,63.4,,,,,
player,201009120was,was,McNaDo00,rush_att,1,,,,,
player,201009120was,was,McNaDo00,rush_yds,17,,,,,
player,201009120was,was,McNaDo00,rush_td,0,,,,,
player,201009120was,was,McNaDo00,rush_long,17,,,,,
player,201009120was,was,McNaDo00,targets,0,,,,,
player,201009120was,was,McNaDo00,rec,0,,,,,
player,201009120was,was,McNaDo00,rec_yds,0,,,,,
player,201009120was,was,McNaDo00,rec_td,0,,,,,
player,201009120was,was,McNaDo00,rec_long,0,,,,,
player,201009120was,was,McNaDo00,fumbles,0,,,,,
player,201009120was,was,McNaDo00,fumbles_lost,,,,,,
player,201009120was,was,PortCl00,pass_cmp,0,,,,,
player,201009120was,was,PortCl00,pass_att,0,,,,,
player,201009120was,was,PortCl00,pass_yds,0,,,,,
player,201009120was,was,PortCl00,pass_td,0,,,,,
player,201009120was,was,PortCl00,pass_int,0,,,,,
player,201009120was,was,PortCl00,pass_sacked,,,,,,
player,201009120was,was,PortCl00,pass_sacked_yds,,,,,,
player,201009120was,was,PortCl00,pass_long,0,,,,,
player,201009120was,was,PortCl00,pass_rating,,,,,,
player,201009120was,was,PortCl00,rush_att,18,,,,,
player,201009120was,was,PortCl00,rush_yds,63,,,,,
player,201009120was,was,PortCl00,rush_td,0,,,,,
player,201009120was,was,PortCl00,rush_long,18,,,,,
player,201009120was,was,PortCl00,targets,3,,,,,
player,201009120was,was,PortCl00,rec,1,,,,,
player,201009120was,was,PortCl00,rec_yds,1,,,,,
player,201009120was,was,PortCl00,rec_td,0,,,,,
player,201009120was,was,PortCl00,rec_long,1,,,,,
player,201009120was,was,PortCl00,fumbles,0,,,,,
player,201009120was,was,PortCl00,fumbles_lost,,,,,,
player,201009120was,was,JohnLa00,pass_cmp,0,,,,,
player,201009120was,was,JohnLa00,pass_att,0,,,,,
player,201009120was,was,JohnLa00,pass_yds,0,,,,,
player,201009120was,was,JohnLa00,pass_td,0,,,,,
player,201009120was,was,JohnLa00,pass_int,0,,,,,
player,201009120was,was,JohnLa00,pass_sacked,,,,,,
player,201009120was,was,JohnLa00,pass_sacked_yds,,,,,,
player,201009120was,was,JohnLa00,pass_long,0,,,,,
player,201009120was,was,JohnLa00,pass_rating,,,,,,
player,201009120was,was,JohnLa00,rush_att,3,,,,,
player,201009120was,was,JohnLa00,rush_yds,9,,,,,
player,201009120was,was,JohnLa00,rush_td,0,,,,,
player,201009120was,was,JohnLa00,rush_long,7,,,,,
player,201009120was,was,JohnLa00,targets,0,,,,,
player,201009120was,was,JohnLa00,rec,0,,,,,
player,201009120was,was,JohnLa00,rec_yds,0,,,,,
player,201009120was,was,JohnLa00,rec_td,0,,,,,
player,201009120was,was,JohnLa00,rec_long,0,,,,,
player,201009120was,was,JohnLa00,fumbles,0,,,,,
player,201009120was,was,JohnLa00,fumbles_lost,,,,,,
player,201009120was,was,CoolCh00,pass_cmp,0,,,,,
player,201009120was,was,CoolCh00,pass_att,0,,,,,
player,201009120was,was,CoolCh00,pass_yds,0,,,,,
player,201009120was,was,CoolCh00,pass_td,0,,,,,
player,201009120was,was,CoolCh00,pass_int,0,,,,,
player,201009120was,was,CoolCh00,pass_sacked,,,,,,
player,201009120was,was,CoolCh00,pass_sacked_yds,,,,,,
player,201009120was,was,CoolCh00,pass_long,0,,,,,
player,201009120was,was,CoolCh00,pass_rating,,,,,,
player,201009120was,was,CoolCh00,rush_att,0,,,,,
player,201009120was,was,CoolCh00,rush_yds,0,,,,,
player,201009120was,was,CoolCh00,rush_td,0,,,,,
player,201009120was,was,CoolCh00,rush_long,0,,,,,
player,201009120was,was,CoolCh00,targets,9,,,,,
player,201009120was,was,CoolCh00,rec,6,,,,,
player,201009120was,was,CoolCh00,rec_yds,80,,,,,
player,201009120was,was,CoolCh00,rec_td,0,,,,,
player,201009120was,was,CoolCh00,rec_long,24,,,,,
player,201009120was,was,CoolCh00,fumbles,1,,,,,
player,201009120was,was,CoolCh00,fumbles_lost,0,,,,,
player,201009120was,was,MossSa00,pass_cmp,0,,,,,
player,201009120was,was,MossSa00,pass_att,0,,,,,
player,201009120was,was,MossSa00,pass_yds,0,,,,,
player,201009120was,was,MossSa00,pass_td,0,,,,,
player,201009120was,was,MossSa00,pass_int,0,,,,,
player,201009120was,was,MossSa00,pass_sacked,,,,,,
player,201009120was,was,MossSa00,pass_sacked_yds,,,,,,
player,201009120was,was,MossSa00,pass_long,0,,,,,
player,201009120was,was,MossSa00,pass_rating,,,,,,
player,201009120was,was,MossSa00,rush_att,0,,,,,
player,201009120was,was,MossSa00,rush_yds,0,,,,,
player,201009120was,was,MossSa00,rush_td,0,,,,,
player,201009120was,was,MossSa00,rush_long,0,,,,,
player,201009120was,was,MossSa00,targets,9,,,,,
player,201009120was,was,MossSa00,rec,6,,,,,
player,201009120was,was,MossSa00,rec_yds,77,,,,,
player,201009120was,was,MossSa00,rec_td,0,,,,,
player,201009120was,was,MossSa00,rec_long,17,,,,,
player,201009120was,was,MossSa00,fumbles,0,,,,,
player,201009120was,was,MossSa00,fumbles_lost,,,,,,
player,201009120was,was,ArmsAn00,pass_cmp,0,,,,,
player,201009120was,was,ArmsAn00,pass_att,0,,,,,
player,201009120was,was,ArmsAn00,pass_yds,0,,,,,
player,201009120was,was,ArmsAn00,pass_td,0,,,,,
player,201009120was,was,ArmsAn00,pass_int,0,,,,,
player,201009120was,was,ArmsAn00,pass_sacked,,,,,,
player,201009120was,was,ArmsAn00,pass_sacked_yds,,,,,,
player,201009120was,was,ArmsAn00,pass_long,0,,,,,
player,201009120was,was,ArmsAn00,pass_rating,,,,,,
player,201009120was,was,ArmsAn00,rush_att,0,,,,,
player,201009120was,was,ArmsAn00,rush_yds,0,,,,,
player,201009120was,was,ArmsAn00,rush_td,0,,,,,
player,201009120was,was,ArmsAn00,rush_long,0,,,,,
player,201009120was,was,ArmsAn00,targets,5,,,,,
player,201009120was,was,ArmsAn00,rec,1,,,,,
player,201009120was,was,ArmsAn00,rec_yds,11,,,,,
player,201009120was,was,ArmsAn00,rec_td,0,,,,,
player,201009120was,was,ArmsAn00,rec_long,11,,,,,
player,201009120was,was,ArmsAn00,fumbles,0,,,,,
player,201009120was,was,ArmsAn00,fumbles_lost,,,,,,
player,201009120was,was,SellMi00,pass_cmp,0,,,,,
player,201009120was,was,SellMi00,pass_att,0,,,,,
player,201009120was,was,SellMi00,pass_yds,0,,,,,
player,201009120was,was,SellMi00,pass_td,0,,,,,
player,201009120was,was,SellMi00,pass_int,0,,,,,
player,201009120was,was,SellMi00,pass_sacked,,,,,,
player,201009120was,was,SellMi00,pass_sacked_yds,,,,,,
player,201009120was,was,SellMi00,pass_long,0,,,,,
player,201009120was,was,SellMi00,pass_rating,,,,,,
player,201009120was,was,SellMi00,rush_att,0,,,,,
player,201009120was,was,SellMi00,rush_yds,0,,,,,
player,201009120was,was,SellMi00,rush_td,0,,,,,
player,201009120was,was,SellMi00,rush_long,0,,,,,
player,201009120was,was,SellMi00,targets,3,,,,,
player,201009120was,was,SellMi00,rec,1,,,,,
player,201009120was,was,SellMi00,rec_yds,2,,,,,
player,201009120was,was,SellMi00,rec_td,0,,,,,
player,201009120was,was,SellMi00,rec_long,2,,,,,
player,201009120was,was,SellMi00,fumbles,0,,,,,
player,201009120was,was,SellMi00,fumbles_lost,,,,,,
player,201009120was,was,BidwJo20,pass_cmp,0,,,,,
player,201009120was,was,BidwJo20,pass_att,0,,,,,
player,201009120was,was,BidwJo20,pass_yds,0,,,,,
player,201009120was,was,BidwJo20,pass_td,0,,,,,
player,201009120was,was,BidwJo20,pass_int,0,,,,,
player,201009120was,was,BidwJo20,pass_sacked,,,,,,
player,201009120was,was,BidwJo20,pass_sacked_yds,,,,,,
player,201009120was,was,BidwJo20,pass_long,0,,,,,
player,201009120was,was,BidwJo20,pass_rating,,,,,,
player,201009120was,was,BidwJo20,rush_att,1,,,,,
player,201009120was,was,BidwJo20,rush_yds,0,,,,,
player,201009120was,was,BidwJo20,rush_td,0,,,,,
player,201009120was,was,BidwJo20,rush_long,0,,,,,
player,201009120was,was,BidwJo20,targets,0,,,,,
player,201009120was,was,BidwJo20,rec,0,,,,,
player,201009120was,was,BidwJo20,rec_yds,0,,,,,
player,201009120was,was,BidwJo20,rec_td,0,,,,,
player,201009120was,was,BidwJo20,rec_long,0,,,,,
player,201009120was,was,BidwJo20,fumbles,1,,,,,
player,201009120was,was,BidwJo20,fumbles_lost,0,,,,,
player,201009120was,was,WillRo05,pass_cmp,0,,,,,
player,201009120was,was,WillRo05,pass_att,0,,,,,
player,201009120was,was,WillRo05,pass_yds,0,,,,,
player,201009120was,was,WillRo05,pass_td,0,,,,,
player,201009120was,was,WillRo05,pass_int,0,,,,,
player,201009120was,was,WillRo05,pass_sacked,,,,,,
player,201009120was,was,WillRo05,pass_sacked_yds,,,,,,
player,201009120was,was,WillRo05,pass_long,0,,,,,
player,201009120was,was,WillRo05,pass_rating,,,,,,
player,201009120was,was,WillRo05,rush_att,0,,,,,
player,201009120was,was,WillRo05,rush_yds,0,,,,,
player,201009120was,was,WillRo05,rush_td,0,,,,,
player,201009120was,was,WillRo05,rush_long,0,,,,,
player,201009120was,was,WillRo05,targets,1,,,,,
player,201009120was,was,WillRo05,rec,0,,,,,
player,201009120was,was,WillRo05,rec_yds,0,,,,,
player,201009120was,was,WillRo05,rec_td,0,,,,,
player,201009120was,was,WillRo05,rec_long,0,,,,,
player,201009120was,was,WillRo05,fumbles,0,,,,,
player,201009120was,was,WillRo05,fumbles_lost,,,,,,
player,201009120was,was,GallJo00,pass_cmp,,,,,,
player,201009120was,was,GallJo00,pass_att,,,,,,
player,201009120was,was,GallJo00,pass_yds,,,,,,
player,201009120was,was,GallJo00,pass_td,,,,,,
player,201009120was,was,GallJo00,pass_int,,,,,,
player,201009120was,was,GallJo00,pass_sacked,,,,,,
player,201009120was,was,GallJo00,pass_sacked_yds,,,,,,
player,201009120was,was,GallJo00,pass_long,,,,,,
player,201009120was,was,GallJo00,pass_rating,,,,,,
player,201009120was,was,GallJo00,rush_att,,,,,,
player,201009120was,was,GallJo00,rush_yds,,,,,,
player,201009120was,was,GallJo00,rush_td,,,,,,
player,201009120was,was,GallJo00,rush_long,,,,,,
player,201009120was,was,GallJo00,targets,1,,,,,
player,201009120was,was,GallJo00,rec,0,,,,,
player,201009120was,was,GallJo00,rec_yds,0,,,,,
player,201009120was,was,GallJo00,rec_td,0,,,,,
player,201009120was,was,GallJo00,rec_long,,,,,,
player,201009120was,was,GallJo00,fumbles,,,,,,
player,201009120was,was,GallJo00,fumbles_lost,,,,,,
player,201009120was,dal,WareDe99,def_int,0,,,,,
player,201009120was,dal,WareDe99,def_int_yds,0,,,,,
player,201009120was,dal,WareDe99,def_int_td,0,,,,,
player,201009120was,dal,WareDe99,def_int_long,0,,,,,
player,201009120was,dal,WareDe99,pass_defended,0,,,,,
player,201009120was,dal,WareDe99,sacks,1.0,,,,,
player,201009120was,dal,WareDe99,tackles_combined,6,,,,,
player,201009120was,dal,WareDe99,tackles_solo,6,,,,,
player,201009120was,dal,WareDe99,tackles_assists,0,,,,,
player,201009120was,dal,WareDe99,tackles_loss,3,,,,,
player,201009120was,dal,WareDe99,qb_hits,2,,,,,
player,201009120was,dal,WareDe99,fumbles_rec,0,,,,,
player,201009120was,dal,WareDe99,fumbles_rec_yds,0,,,,,
player,201009120was,dal,WareDe99,fumbles_rec_td,0,,,,,
player,201009120was,dal,WareDe99,fumbles_forced,0,,,,,
player,201009120was,dal,JameBr20,def_int,0,,,,,
player,201009120was,dal,JameBr20,def_int_yds,0,,,,,
player,201009120was,dal,JameBr20,def_int_td,0,,,,,
player,201009120was,dal,JameBr20,def_int_long,0,,,,,
player,201009120was,dal,JameBr20,pass_defended,1,,,,,
player,201009120was,dal,JameBr20,sacks,0.0,,,,,
player,201009120was,dal,JameBr20,tackles_combined,8,,,,,
player,201009120was,dal,JameBr20,tackles_solo,1,,,,,
player,201009120was,dal,JameBr20,tackles_assists,7,,,,,
player,201009120was,dal,JameBr20,tackles_loss,0,,,,,
player,201009120was,dal,JameBr20,qb_hits,1,,,,,
player,201009120was,dal,JameBr20,fumbles_rec,0,,,,,
player,201009120was,dal,JameBr20,fumbles_rec_yds,0,,,,,
player,201009120was,dal,JameBr20,fumbles_rec_td,0,,,,,
player,201009120was,dal,JameBr20,fumbles_forced,0,,,,,
player,201009120was,dal,BrooKe00,def_int,0,,,,,
player,201009120was,dal,BrooKe00,def_int_yds,0,,,,,
player,201009120was,dal,BrooKe00,def_int_td,0,,,,,
player,201009120was,dal,BrooKe00,def_int_long,0,,,,,
player,201009120was,dal,BrooKe00,pass_defended,1,,,,,
player,201009120was,dal,BrooKe00,sacks,0.0,,,,,
player,201009120was,dal,BrooKe00,tackles_combined,7,,,,,
player,201009120was,dal,BrooKe00,tackles_solo,5,,,,,
player,201009120was,dal,BrooKe00,tackles_assists,2,,,,,
player,201009120was,dal,BrooKe00,tackles_loss,0,,,,,
