game,2010,5,20101010,201010100rai,sdg,"San Diego Chargers",27,rai,"Oakland Raiders",35
team,201010100rai,sdg,First Downs,29,,,,,,
team,201010100rai,rai,First Downs,14,,,,,,
team,201010100rai,sdg,Rush-Yds-TDs,26-91-1,,,,,,
team,201010100rai,rai,Rush-Yds-TDs,30-111-1,,,,,,
team,201010100rai,sdg,Cmp-Att-Yd-TD-INT,27-42-431-2-0,,,,,,
team,201010100rai,rai,Cmp-Att-Yd-TD-INT,14-25-173-1-0,,,,,,
team,201010100rai,sdg,Sacked-Yards,3-16,,,,,,
team,201010100rai,rai,Sacked-Yards,3-5,,,,,,
team,201010100rai,sdg,Net Pass Yards,415,,,,,,
team,201010100rai,rai,Net Pass Yards,168,,,,,,
team,201010100rai,sdg,Total Yards,506,,,,,,
team,201010100rai,rai,Total Yards,279,,,,,,
team,201010100rai,sdg,Fumbles-Lost,3-3,,,,,,
team,201010100rai,rai,Fumbles-Lost,3-0,,,,,,
team,201010100rai,sdg,Turnovers,3,,,,,,
team,201010100rai,rai,Turnovers,0,,,,,,
team,201010100rai,sdg,Penalties-Yards,7-53,,,,,,
team,201010100rai,rai,Penalties-Yards,12-85,,,,,,
team,201010100rai,sdg,Third Down Conv.,5-12,,,,,,
team,201010100rai,rai,Third Down Conv.,6-15,,,,,,
team,201010100rai,sdg,Fourth Down Conv.,0-1,,,,,,
team,201010100rai,rai,Fourth Down Conv.,2-3,,,,,,
team,201010100rai,sdg,Time of Possession,32:46,,,,,,
team,201010100rai,rai,Time of Possession,27:14,,,,,,
player,201010100rai,sdg,RivePh00,pass_cmp,27,,,,,
player,201010100rai,sdg,RivePh00,pass_att,42,,,,,
player,201010100rai,sdg,RivePh00,pass_yds,431,,,,,
player,201010100rai,sdg,RivePh00,pass_td,2,,,,,
player,201010100rai,sdg,RivePh00,pass_int,0,,,,,
player,201010100rai,sdg,RivePh00,pass_sacked,3,,,,,
player,201010100rai,sdg,RivePh00,pass_sacked_yds,16,,,,,
player,201010100rai,sdg,RivePh00,pass_long,55,,,,,
player,201010100rai,sdg,RivePh00,pass_rating,114.3,,,,,
player,201010100rai,sdg,RivePh00,rush_att,1,,,,,
player,201010100rai,sdg,RivePh00,rush_yds,14,,,,,
player,201010100rai,sdg,RivePh00,rush_td,0,,,,,
player,201010100rai,sdg,RivePh00,rush_long,14,,,,,
player,201010100rai,sdg,RivePh00,targets,0,,,,,
player,201010100rai,sdg,RivePh00,rec,0,,,,,
player,201010100rai,sdg,RivePh00,rec_yds,0,,,,,
player,201010100rai,sdg,RivePh00,rec_td,0,,,,,
player,201010100rai,sdg,RivePh00,rec_long,0,,,,,
player,201010100rai,sdg,RivePh00,fumbles,2,,,,,
player,201010100rai,sdg,RivePh00,fumbles_lost,2,,,,,
player,201010100rai,sdg,MathRy00,pass_cmp,0,,,,,
player,201010100rai,sdg,MathRy00,pass_att,0,,,,,
player,201010100rai,sdg,MathRy00,pass_yds,0,,,,,
player,201010100rai,sdg,MathRy00,pass_td,0,,,,,
player,201010100rai,sdg,MathRy00,pass_int,0,,,,,
player,201010100rai,sdg,MathRy00,pass_sacked,,,,,,
player,201010100rai,sdg,MathRy00,pass_sacked_yds,,,,,,
player,201010100rai,sdg,MathRy00,pass_long,0,,,,,
player,201010100rai,sdg,MathRy00,pass_rating,,,,,,
player,201010100rai,sdg,MathRy00,rush_att,9,,,,,
player,201010100rai,sdg,MathRy00,rush_yds,59,,,,,
player,201010100rai,sdg,MathRy00,rush_td,0,,,,,
player,201010100rai,sdg,MathRy00,rush_long,17,,,,,
player,201010100rai,sdg,MathRy00,targets,1,,,,,
player,201010100rai,sdg,MathRy00,rec,1,,,,,
player,201010100rai,sdg,MathRy00,rec_yds,0,,,,,
player,201010100rai,sdg,MathRy00,rec_td,0,,,,,
player,201010100rai,sdg,MathRy00,rec_long,0,,,,,
player,201010100rai,sdg,MathRy00,fumbles,0,,,,,
player,201010100rai,sdg,MathRy00,fumbles_lost,,,,,,
player,201010100rai,sdg,TolbMi00,pass_cmp,0,,,,,
player,201010100rai,sdg,TolbMi00,pass_att,0,,,,,
player,201010100rai,sdg,TolbMi00,pass_yds,0,,,,,
player,201010100rai,sdg,TolbMi00,pass_td,0,,,,,
player,201010100rai,sdg,TolbMi00,pass_int,0,,,,,
player,201010100rai,sdg,TolbMi00,pass_sacked,,,,,,
player,201010100rai,sdg,TolbMi00,pass_sacked_yds,,,,,,
player,201010100rai,sdg,TolbMi00,pass_long,0,,,,,
player,201010100rai,sdg,TolbMi00,pass_rating,,,,,,
player,201010100rai,sdg,TolbMi00,rush_att,12,,,,,
player,201010100rai,sdg,TolbMi00,rush_yds,11,,,,,
player,201010100rai,sdg,TolbMi00,rush_td,1,,,,,
player,201010100rai,sdg,TolbMi00,rush_long,9,,,,,
player,201010100rai,sdg,TolbMi00,targets,3,,,,,
player,201010100rai,sdg,TolbMi00,rec,2,,,,,
player,201010100rai,sdg,TolbMi00,rec_yds,24,,,,,
player,201010100rai,sdg,TolbMi00,rec_td,0,,,,,
player,201010100rai,sdg,TolbMi00,rec_long,13,,,,,
player,201010100rai,sdg,TolbMi00,fumbles,1,,,,,
player,201010100rai,sdg,TolbMi00,fumbles_lost,1,,,,,
player,201010100rai,sdg,HestJa00,pass_cmp,0,,,,,
player,201010100rai,sdg,HestJa00,pass_att,0,,,,,
player,201010100rai,sdg,HestJa00,pass_yds,0,,,,,
player,201010100rai,sdg,HestJa00,pass_td,0,,,,,
player,201010100rai,sdg,HestJa00,pass_int,0,,,,,
player,201010100rai,sdg,HestJa00,pass_sacked,,,,,,
player,201010100rai,sdg,HestJa00,pass_sacked_yds,,,,,,
player,201010100rai,sdg,HestJa00,pass_long,0,,,,,
player,201010100rai,sdg,HestJa00,pass_rating,,,,,,
player,201010100rai,sdg,HestJa00,rush_att,1,,,,,
player,201010100rai,sdg,HestJa00,rush_yds,6,,,,,
player,201010100rai,sdg,HestJa00,rush_td,0,,,,,
player,201010100rai,sdg,HestJa00,rush_long,6,,,,,
player,201010100rai,sdg,HestJa00,targets,3,,,,,
player,201010100rai,sdg,HestJa00,rec,2,,,,,
player,201010100rai,sdg,HestJa00,rec_yds,16,,,,,
player,201010100rai,sdg,HestJa00,rec_td,0,,,,,
player,201010100rai,sdg,HestJa00,rec_long,11,,,,,
player,201010100rai,sdg,HestJa00,fumbles,0,,,,,
player,201010100rai,sdg,HestJa00,fumbles_lost,,,,,,
player,201010100rai,sdg,SproDa00,pass_cmp,0,,,,,
player,201010100rai,sdg,SproDa00,pass_att,0,,,,,
player,201010100rai,sdg,SproDa00,pass_yds,0,,,,,
player,201010100rai,sdg,SproDa00,pass_td,0,,,,,
player,201010100rai,sdg,SproDa00,pass_int,0,,,,,
player,201010100rai,sdg,SproDa00,pass_sacked,,,,,,
player,201010100rai,sdg,SproDa00,pass_sacked_yds,,,,,,
player,201010100rai,sdg,SproDa00,pass_long,0,,,,,
player,201010100rai,sdg,SproDa00,pass_rating,,,,,,
player,201010100rai,sdg,SproDa00,rush_att,2,,,,,
player,201010100rai,sdg,SproDa00,rush_yds,1,,,,,
player,201010100rai,sdg,SproDa00,rush_td,0,,,,,
player,201010100rai,sdg,SproDa00,rush_long,2,,,,,
player,201010100rai,sdg,SproDa00,targets,4,,,,,
player,201010100rai,sdg,SproDa00,rec,3,,,,,
player,201010100rai,sdg,SproDa00,rec_yds,32,,,,,
player,201010100rai,sdg,SproDa00,rec_td,0,,,,,
player,201010100rai,sdg,SproDa00,rec_long,23,,,,,
player,201010100rai,sdg,SproDa00,fumbles,0,,,,,
player,201010100rai,sdg,SproDa00,fumbles_lost,,,,,,
player,201010100rai,sdg,FloyMa00,pass_cmp,0,,,,,
player,201010100rai,sdg,FloyMa00,pass_att,0,,,,,
player,201010100rai,sdg,FloyMa00,pass_yds,0,,,,,
player,201010100rai,sdg,FloyMa00,pass_td,0,,,,,
player,201010100rai,sdg,FloyMa00,pass_int,0,,,,,
player,201010100rai,sdg,FloyMa00,pass_sacked,,,,,,
player,201010100rai,sdg,FloyMa00,pass_sacked_yds,,,,,,
player,201010100rai,sdg,FloyMa00,pass_long,0,,,,,
player,201010100rai,sdg,FloyMa00,pass_rating,,,,,,
player,201010100rai,sdg,FloyMa00,rush_att,0,,,,,
player,201010100rai,sdg,FloyMa00,rush_yds,0,,,,,
player,201010100rai,sdg,FloyMa00,rush_td,0,,,,,
player,201010100rai,sdg,FloyMa00,rush_long,0,,,,,
player,201010100rai,sdg,FloyMa00,targets,10,,,,,
player,201010100rai,sdg,FloyMa00,rec,8,,,,,
player,201010100rai,sdg,FloyMa00,rec_yds,213,,,,,
player,201010100rai,sdg,FloyMa00,rec_td,1,,,,,
player,201010100rai,sdg,FloyMa00,rec_long,55,,,,,
player,201010100rai,sdg,FloyMa00,fumbles,0,,,,,
player,201010100rai,sdg,FloyMa00,fumbles_lost,,,,,,
player,201010100rai,sdg,GateAn00,pass_cmp,0,,,,,
player,201010100rai,sdg,GateAn00,pass_att,0,,,,,
player,201010100rai,sdg,GateAn00,pass_yds,0,,,,,
player,201010100rai,sdg,GateAn00,pass_td,0,,,,,
player,201010100rai,sdg,GateAn00,pass_int,0,,,,,
player,201010100rai,sdg,GateAn00,pass_sacked,,,,,,
player,201010100rai,sdg,GateAn00,pass_sacked_yds,,,,,,
player,201010100rai,sdg,GateAn00,pass_long,0,,,,,
player,201010100rai,sdg,GateAn00,pass_rating,,,,,,
player,201010100rai,sdg,GateAn00,rush_att,0,,,,,
player,201010100rai,sdg,GateAn00,rush_yds,0,,,,,
player,201010100rai,sdg,GateAn00,rush_td,0,,,,,
player,201010100rai,sdg,GateAn00,rush_long,0,,,,,
player,201010100rai,sdg,GateAn00,targets,7,,,,,
player,201010100rai,sdg,GateAn00,rec,5,,,,,
player,201010100rai,sdg,GateAn00,rec_yds,92,,,,,
player,201010100rai,sdg,GateAn00,rec_td,1,,,,,
player,201010100rai,sdg,GateAn00,rec_long,28,,,,,
player,201010100rai,sdg,GateAn00,fumbles,0,,,,,
player,201010100rai,sdg,GateAn00,fumbles_lost,,,,,,
player,201010100rai,sdg,CrayPa00,pass_cmp,0,,,,,
player,201010100rai,sdg,CrayPa00,pass_att,0,,,,,
player,201010100rai,sdg,CrayPa00,pass_yds,0,,,,,
player,201010100rai,sdg,CrayPa00,pass_td,0,,,,,
player,201010100rai,sdg,CrayPa00,pass_int,0,,,,,
player,201010100rai,sdg,CrayPa00,pass_sacked,0,,,,,
player,201010100rai,sdg,CrayPa00,pass_sacked_yds,,,,,,
player,201010100rai,sdg,CrayPa00,pass_long,0,,,,,
player,201010100rai,sdg,CrayPa00,pass_rating,,,,,,
player,201010100rai,sdg,CrayPa00,rush_att,0,,,,,
player,201010100rai,sdg,CrayPa00,rush_yds,0,,,,,
player,201010100rai,sdg,CrayPa00,rush_td,0,,,,,
player,201010100rai,sdg,CrayPa00,rush_long,0,,,,,
player,201010100rai,sdg,CrayPa00,targets,4,,,,,
player,201010100rai,sdg,CrayPa00,rec,1,,,,,
player,201010100rai,sdg,CrayPa00,rec_yds,22,,,,,
player,201010100rai,sdg,CrayPa00,rec_td,0,,,,,
player,201010100rai,sdg,CrayPa00,rec_long,22,,,,,
player,201010100rai,sdg,CrayPa00,fumbles,0,,,,,
player,201010100rai,sdg,CrayPa00,fumbles_lost,,,,,,
player,201010100rai,sdg,WilsKr00,pass_cmp,0,,,,,
player,201010100rai,sdg,WilsKr00,pass_att,0,,,,,
player,201010100rai,sdg,WilsKr00,pass_yds,0,,,,,
player,201010100rai,sdg,WilsKr00,pass_td,0,,,,,
player,201010100rai,sdg,WilsKr00,pass_int,0,,,,,
player,201010100rai,sdg,WilsKr00,pass_sacked,0,,,,,
player,201010100rai,sdg,WilsKr00,pass_sacked_yds,0,,,,,
player,201010100rai,sdg,WilsKr00,pass_long,0,,,,,
player,201010100rai,sdg,WilsKr00,pass_rating,,,,,,
player,201010100rai,sdg,WilsKr00,rush_att,0,,,,,
player,201010100rai,sdg,WilsKr00,rush_yds,0,,,,,
player,201010100rai,sdg,WilsKr00,rush_td,0,,,,,
player,201010100rai,sdg,WilsKr00,rush_long,0,,,,,
player,201010100rai,sdg,WilsKr00,targets,,,,,,
player,201010100rai,sdg,WilsKr00,rec,2,,,,,
player,201010100rai,sdg,WilsKr00,rec_yds,17,,,,,
player,201010100rai,sdg,WilsKr00,rec_td,0,,,,,
player,201010100rai,sdg,WilsKr00,rec_long,16,,,,,
player,201010100rai,sdg,WilsKr00,fumbles,0,,,,,
player,201010100rai,sdg,WilsKr00,fumbles_lost,,,,,,
player,201010100rai,sdg,DaviCr00,pass_cmp,0,,,,,
player,201010100rai,sdg,DaviCr00,pass_att,0,,,,,
player,201010100rai,sdg,DaviCr00,pass_yds,0,,,,,
player,201010100rai,sdg,DaviCr00,pass_td,0,,,,,
player,201010100rai,sdg,DaviCr00,pass_int,0,,,,,
player,201010100rai,sdg,DaviCr00,pass_sacked,,,,,,
player,201010100rai,sdg,DaviCr00,pass_sacked_yds,,,,,,
player,201010100rai,sdg,DaviCr00,pass_long,0,,,,,
player,201010100rai,sdg,DaviCr00,pass_rating,,,,,,
player,201010100rai,sdg,DaviCr00,rush_att,0,,,,,
player,201010100rai,sdg,DaviCr00,rush_yds,0,,,,,
player,201010100rai,sdg,DaviCr00,rush_td,0,,,,,
player,201010100rai,sdg,DaviCr00,rush_long,0,,,,,
player,201010100rai,sdg,DaviCr00,targets,7,,,,,
player,201010100rai,sdg,DaviCr00,rec,2,,,,,
player,201010100rai,sdg,DaviCr00,rec_yds,11,,,,,
player,201010100rai,sdg,DaviCr00,rec_td,0,,,,,
player,201010100rai,sdg,DaviCr00,rec_long,6,,,,,
player,201010100rai,sdg,DaviCr00,fumbles,0,,,,,
player,201010100rai,sdg,DaviCr00,fumbles_lost,,,,,,
player,201010100rai,sdg,McMiRa01,pass_cmp,0,,,,,
player,201010100rai,sdg,McMiRa01,pass_att,0,,,,,
player,201010100rai,sdg,McMiRa01,pass_yds,0,,,,,
