game,2010,11,20101121,201011210nor,sea,"Seattle Seahawks",19,nor,"New Orleans Saints",34
player,201011210nor,nor,EvanHe00,rush_long,0,,,,,
player,201011210nor,nor,EvanHe00,targets,1,,,,,
player,201011210nor,nor,EvanHe00,rec,1,,,,,
player,201011210nor,nor,EvanHe00,rec_yds,4,,,,,
player,201011210nor,nor,EvanHe00,rec_td,0,,,,,
player,201011210nor,nor,EvanHe00,rec_long,4,,,,,
player,201011210nor,nor,EvanHe00,fumbles,0,,,,,
player,201011210nor,nor,EvanHe00,fumbles_lost,,,,,,
player,201011210nor,sea,HawtDa20,def_int,1,,,,,
player,201011210nor,sea,HawtDa20,def_int_yds,5,,,,,
player,201011210nor,sea,HawtDa20,def_int_td,0,,,,,
player,201011210nor,sea,HawtDa20,def_int_long,5,,,,,
player,201011210nor,sea,HawtDa20,pass_defended,1,,,,,
player,201011210nor,sea,HawtDa20,sacks,0.0,,,,,
player,201011210nor,sea,HawtDa20,tackles_combined,12,,,,,
player,201011210nor,sea,HawtDa20,tackles_solo,10,,,,,
player,201011210nor,sea,HawtDa20,tackles_assists,2,,,,,
player,201011210nor,sea,HawtDa20,tackles_loss,1,,,,,
player,201011210nor,sea,HawtDa20,qb_hits,0,,,,,
player,201011210nor,sea,HawtDa20,fumbles_rec,0,,,,,
player,201011210nor,sea,HawtDa20,fumbles_rec_yds,0,,,,,
player,201011210nor,sea,HawtDa20,fumbles_rec_td,0,,,,,
player,201011210nor,sea,HawtDa20,fumbles_forced,0,,,,,
player,201011210nor,sea,ThomEa99,def_int,1,,,,,
player,201011210nor,sea,ThomEa99,def_int_yds,0,,,,,
player,201011210nor,sea,ThomEa99,def_int_td,0,,,,,
player,201011210nor,sea,ThomEa99,def_int_long,0,,,,,
player,201011210nor,sea,ThomEa99,pass_defended,2,,,,,
player,201011210nor,sea,ThomEa99,sacks,0.0,,,,,
player,201011210nor,sea,ThomEa99,tackles_combined,8,,,,,
player,201011210nor,sea,ThomEa99,tackles_solo,6,,,,,
player,201011210nor,sea,ThomEa99,tackles_assists,2,,,,,
player,201011210nor,sea,ThomEa99,tackles_loss,0,,,,,
player,201011210nor,sea,ThomEa99,qb_hits,0,,,,,
player,201011210nor,sea,ThomEa99,fumbles_rec,0,,,,,
player,201011210nor,sea,ThomEa99,fumbles_rec_yds,0,,,,,
player,201011210nor,sea,ThomEa99,fumbles_rec_td,0,,,,,
player,201011210nor,sea,ThomEa99,fumbles_forced,0,,,,,
player,201011210nor,sea,ThurWa99,def_int,0,,,,,
player,201011210nor,sea,ThurWa99,def_int_yds,0,,,,,
player,201011210nor,sea,ThurWa99,def_int_td,0,,,,,
player,201011210nor,sea,ThurWa99,def_int_long,0,,,,,
player,201011210nor,sea,ThurWa99,pass_defended,1,,,,,
player,201011210nor,sea,ThurWa99,sacks,0.0,,,,,
player,201011210nor,sea,ThurWa99,tackles_combined,9,,,,,
player,201011210nor,sea,ThurWa99,tackles_solo,9,,,,,
player,201011210nor,sea,ThurWa99,tackles_assists,0,,,,,
player,201011210nor,sea,ThurWa99,tackles_loss,0,,,,,
player,201011210nor,sea,ThurWa99,qb_hits,0,,,,,
player,201011210nor,sea,ThurWa99,fumbles_rec,0,,,,,
player,201011210nor,sea,ThurWa99,fumbles_rec_yds,0,,,,,
player,201011210nor,sea,ThurWa99,fumbles_rec_td,0,,,,,
player,201011210nor,sea,ThurWa99,fumbles_forced,0,,,,,
player,201011210nor,sea,CurrAa99,def_int,0,,,,,
player,201011210nor,sea,CurrAa99,def_int_yds,0,,,,,
player,201011210nor,sea,CurrAa99,def_int_td,0,,,,,
player,201011210nor,sea,CurrAa99,def_int_long,0,,,,,
player,201011210nor,sea,CurrAa99,pass_defended,0,,,,,
player,201011210nor,sea,CurrAa99,sacks,0.0,,,,,
player,201011210nor,sea,CurrAa99,tackles_combined,6,,,,,
player,201011210nor,sea,CurrAa99,tackles_solo,4,,,,,
player,201011210nor,sea,CurrAa99,tackles_assists,2,,,,,
player,201011210nor,sea,CurrAa99,tackles_loss,0,,,,,
player,201011210nor,sea,CurrAa99,qb_hits,0,,,,,
player,201011210nor,sea,CurrAa99,fumbles_rec,0,,,,,
player,201011210nor,sea,CurrAa99,fumbles_rec_yds,0,,,,,
player,201011210nor,sea,CurrAa99,fumbles_rec_td,0,,,,,
player,201011210nor,sea,CurrAa99,fumbles_forced,0,,,,,
player,201011210nor,sea,MebaBr99,def_int,0,,,,,
player,201011210nor,sea,MebaBr99,def_int_yds,0,,,,,
player,201011210nor,sea,MebaBr99,def_int_td,0,,,,,
player,201011210nor,sea,MebaBr99,def_int_long,0,,,,,
player,201011210nor,sea,MebaBr99,pass_defended,0,,,,,
player,201011210nor,sea,MebaBr99,sacks,0.0,,,,,
player,201011210nor,sea,MebaBr99,tackles_combined,5,,,,,
player,201011210nor,sea,MebaBr99,tackles_solo,2,,,,,
player,201011210nor,sea,MebaBr99,tackles_assists,3,,,,,
player,201011210nor,sea,MebaBr99,tackles_loss,1,,,,,
player,201011210nor,sea,MebaBr99,qb_hits,0,,,,,
player,201011210nor,sea,MebaBr99,fumbles_rec,0,,,,,
player,201011210nor,sea,MebaBr99,fumbles_rec_yds,0,,,,,
player,201011210nor,sea,MebaBr99,fumbles_rec_td,0,,,,,
player,201011210nor,sea,MebaBr99,fumbles_forced,0,,,,,
player,201011210nor,sea,MillLa00,def_int,0,,,,,
player,201011210nor,sea,MillLa00,def_int_yds,0,,,,,
player,201011210nor,sea,MillLa00,def_int_td,0,,,,,
player,201011210nor,sea,MillLa00,def_int_long,0,,,,,
player,201011210nor,sea,MillLa00,pass_defended,1,,,,,
player,201011210nor,sea,MillLa00,sacks,0.0,,,,,
player,201011210nor,sea,MillLa00,tackles_combined,5,,,,,
player,201011210nor,sea,MillLa00,tackles_solo,5,,,,,
player,201011210nor,sea,MillLa00,tackles_assists,0,,,,,
player,201011210nor,sea,MillLa00,tackles_loss,0,,,,,
player,201011210nor,sea,MillLa00,qb_hits,0,,,,,
player,201011210nor,sea,MillLa00,fumbles_rec,0,,,,,
player,201011210nor,sea,MillLa00,fumbles_rec_yds,0,,,,,
player,201011210nor,sea,MillLa00,fumbles_rec_td,0,,,,,
player,201011210nor,sea,MillLa00,fumbles_forced,0,,,,,
player,201011210nor,sea,BalmKe99,def_int,0,,,,,
player,201011210nor,sea,BalmKe99,def_int_yds,0,,,,,
player,201011210nor,sea,BalmKe99,def_int_td,0,,,,,
player,201011210nor,sea,BalmKe99,def_int_long,0,,,,,
player,201011210nor,sea,BalmKe99,pass_defended,1,,,,,
player,201011210nor,sea,BalmKe99,sacks,0.0,,,,,
player,201011210nor,sea,BalmKe99,tackles_combined,4,,,,,
player,201011210nor,sea,BalmKe99,tackles_solo,1,,,,,
player,201011210nor,sea,BalmKe99,tackles_assists,3,,,,,
player,201011210nor,sea,BalmKe99,tackles_loss,0,,,,,
player,201011210nor,sea,BalmKe99,qb_hits,0,,,,,
player,201011210nor,sea,BalmKe99,fumbles_rec,0,,,,,
player,201011210nor,sea,BalmKe99,fumbles_rec_yds,0,,,,,
player,201011210nor,sea,BalmKe99,fumbles_rec_td,0,,,,,
player,201011210nor,sea,BalmKe99,fumbles_forced,0,,,,,
player,201011210nor,sea,BrocRa20,def_int,0,,,,,
player,201011210nor,sea,BrocRa20,def_int_yds,0,,,,,
player,201011210nor,sea,BrocRa20,def_int_td,0,,,,,
player,201011210nor,sea,BrocRa20,def_int_long,0,,,,,
player,201011210nor,sea,BrocRa20,pass_defended,0,,,,,
player,201011210nor,sea,BrocRa20,sacks,0.0,,,,,
player,201011210nor,sea,BrocRa20,tackles_combined,4,,,,,
player,201011210nor,sea,BrocRa20,tackles_solo,3,,,,,
player,201011210nor,sea,BrocRa20,tackles_assists,1,,,,,
player,201011210nor,sea,BrocRa20,tackles_loss,0,,,,,
player,201011210nor,sea,BrocRa20,qb_hits,1,,,,,
player,201011210nor,sea,BrocRa20,fumbles_rec,0,,,,,
player,201011210nor,sea,BrocRa20,fumbles_rec_yds,0,,,,,
player,201011210nor,sea,BrocRa20,fumbles_rec_td,0,,,,,
player,201011210nor,sea,BrocRa20,fumbles_forced,0,,,,,
player,201011210nor,sea,TatuLo99,def_int,0,,,,,
player,201011210nor,sea,TatuLo99,def_int_yds,0,,,,,
player,201011210nor,sea,TatuLo99,def_int_td,0,,,,,
player,201011210nor,sea,TatuLo99,def_int_long,0,,,,,
player,201011210nor,sea,TatuLo99,pass_defended,1,,,,,
player,201011210nor,sea,TatuLo99,sacks,0.0,,,,,
player,201011210nor,sea,TatuLo99,tackles_combined,4,,,,,
player,201011210nor,sea,TatuLo99,tackles_solo,3,,,,,
player,201011210nor,sea,TatuLo99,tackles_assists,1,,,,,
player,201011210nor,sea,TatuLo99,tackles_loss,1,,,,,
player,201011210nor,sea,TatuLo99,qb_hits,0,,,,,
player,201011210nor,sea,TatuLo99,fumbles_rec,0,,,,,
player,201011210nor,sea,TatuLo99,fumbles_rec_yds,0,,,,,
player,201011210nor,sea,TatuLo99,fumbles_rec_td,0,,,,,
player,201011210nor,sea,TatuLo99,fumbles_forced,0,,,,,
player,201011210nor,sea,HerrWi99,def_int,0,,,,,
player,201011210nor,sea,HerrWi99,def_int_yds,0,,,,,
player,201011210nor,sea,HerrWi99,def_int_td,0,,,,,
player,201011210nor,sea,HerrWi99,def_int_long,0,,,,,
player,201011210nor,sea,HerrWi99,pass_defended,0,,,,,
player,201011210nor,sea,HerrWi99,sacks,0.0,,,,,
player,201011210nor,sea,HerrWi99,tackles_combined,2,,,,,
player,201011210nor,sea,HerrWi99,tackles_solo,2,,,,,
player,201011210nor,sea,HerrWi99,tackles_assists,0,,,,,
player,201011210nor,sea,HerrWi99,tackles_loss,0,,,,,
player,201011210nor,sea,HerrWi99,qb_hits,0,,,,,
player,201011210nor,sea,HerrWi99,fumbles_rec,0,,,,,
player,201011210nor,sea,HerrWi99,fumbles_rec_yds,0,,,,,
player,201011210nor,sea,HerrWi99,fumbles_rec_td,0,,,,,
player,201011210nor,sea,HerrWi99,fumbles_forced,0,,,,,
player,201011210nor,sea,JennKe20,def_int,0,,,,,
player,201011210nor,sea,JennKe20,def_int_yds,0,,,,,
player,201011210nor,sea,JennKe20,def_int_td,0,,,,,
player,201011210nor,sea,JennKe20,def_int_long,0,,,,,
player,201011210nor,sea,JennKe20,pass_defended,0,,,,,
player,201011210nor,sea,JennKe20,sacks,0.0,,,,,
player,201011210nor,sea,JennKe20,tackles_combined,2,,,,,
player,201011210nor,sea,JennKe20,tackles_solo,2,,,,,
player,201011210nor,sea,JennKe20,tackles_assists,0,,,,,
player,201011210nor,sea,JennKe20,tackles_loss,0,,,,,
player,201011210nor,sea,JennKe20,qb_hits,0,,,,,
player,201011210nor,sea,JennKe20,fumbles_rec,0,,,,,
player,201011210nor,sea,JennKe20,fumbles_rec_yds,0,,,,,
player,201011210nor,sea,JennKe20,fumbles_rec_td,0,,,,,
player,201011210nor,sea,JennKe20,fumbles_forced,0,,,,,
player,201011210nor,sea,SiavJu20,def_int,0,,,,,
player,201011210nor,sea,SiavJu20,def_int_yds,0,,,,,
player,201011210nor,sea,SiavJu20,def_int_td,0,,,,,
player,201011210nor,sea,SiavJu20,def_int_long,0,,,,,
player,201011210nor,sea,SiavJu20,pass_defended,2,,,,,
player,201011210nor,sea,SiavJu20,sacks,0.0,,,,,
player,201011210nor,sea,SiavJu20,tackles_combined,2,,,,,
player,201011210nor,sea,SiavJu20,tackles_solo,2,,,,,
player,201011210nor,sea,SiavJu20,tackles_assists,0,,,,,
player,201011210nor,sea,SiavJu20,tackles_loss,0,,,,,
player,201011210nor,sea,SiavJu20,qb_hits,0,,,,,
player,201011210nor,sea,SiavJu20,fumbles_rec,0,,,,,
player,201011210nor,sea,SiavJu20,fumbles_rec_yds,0,,,,,
player,201011210nor,sea,SiavJu20,fumbles_rec_td,0,,,,,
player,201011210nor,sea,SiavJu20,fumbles_forced,0,,,,,
player,201011210nor,sea,BabiJo21,def_int,0,,,,,
player,201011210nor,sea,BabiJo21,def_int_yds,0,,,,,
player,201011210nor,sea,BabiJo21,def_int_td,0,,,,,
player,201011210nor,sea,BabiJo21,def_int_long,0,,,,,
player,201011210nor,sea,BabiJo21,pass_defended,0,,,,,
player,201011210nor,sea,BabiJo21,sacks,0.0,,,,,
player,201011210nor,sea,BabiJo21,tackles_combined,1,,,,,
player,201011210nor,sea,BabiJo21,tackles_solo,0,,,,,
player,201011210nor,sea,BabiJo21,tackles_assists,1,,,,,
player,201011210nor,sea,BabiJo21,tackles_loss,0,,,,,
player,201011210nor,sea,BabiJo21,qb_hits,0,,,,,
player,201011210nor,sea,BabiJo21,fumbles_rec,0,,,,,
player,201011210nor,sea,BabiJo21,fumbles_rec_yds,0,,,,,
player,201011210nor,sea,BabiJo21,fumbles_rec_td,0,,,,,
player,201011210nor,sea,BabiJo21,fumbles_forced,0,,,,,
player,201011210nor,sea,ChanKa99,def_int,0,,,,,
player,201011210nor,sea,ChanKa99,def_int_yds,0,,,,,
player,201011210nor,sea,ChanKa99,def_int_td,0,,,,,
player,201011210nor,sea,ChanKa99,def_int_long,0,,,,,
player,201011210nor,sea,ChanKa99,pass_defended,0,,,,,
player,201011210nor,sea,ChanKa99,sacks,0.0,,,,,
player,201011210nor,sea,ChanKa99,tackles_combined,1,,,,,
player,201011210nor,sea,ChanKa99,tackles_solo,1,,,,,
player,201011210nor,sea,ChanKa99,tackles_assists,0,,,,,
player,201011210nor,sea,ChanKa99,tackles_loss,0,,,,,
player,201011210nor,sea,ChanKa99,qb_hits,0,,,,,
player,201011210nor,sea,ChanKa99,fumbles_rec,0,,,,,
player,201011210nor,sea,ChanKa99,fumbles_rec_yds,0,,,,,
player,201011210nor,sea,ChanKa99,fumbles_rec_td,0,,,,,
player,201011210nor,sea,ChanKa99,fumbles_forced,0,,,,,
player,201011210nor,sea,ClemCh23,def_int,0,,,,,
player,201011210nor,sea,ClemCh23,def_int_yds,0,,,,,
player,201011210nor,sea,ClemCh23,def_int_td,0,,,,,
player,201011210nor,sea,ClemCh23,def_int_long,0,,,,,
player,201011210nor,sea,ClemCh23,pass_defended,1,,,,,
player,201011210nor,sea,ClemCh23,sacks,0.0,,,,,
player,201011210nor,sea,ClemCh23,tackles_combined,1,,,,,
player,201011210nor,sea,ClemCh23,tackles_solo,0,,,,,
player,201011210nor,sea,ClemCh23,tackles_assists,1,,,,,
player,201011210nor,sea,ClemCh23,tackles_loss,0,,,,,
player,201011210nor,sea,ClemCh23,qb_hits,0,,,,,
player,201011210nor,sea,ClemCh23,fumbles_rec,0,,,,,
player,201011210nor,sea,ClemCh23,fumbles_rec_yds,0,,,,,
player,201011210nor,sea,ClemCh23,fumbles_rec_td,0,,,,,
player,201011210nor,sea,ClemCh23,fumbles_forced,0,,,,,
player,201011210nor,sea,LewiRo22,def_int,0,,,,,
player,201011210nor,sea,LewiRo22,def_int_yds,0,,,,,
player,201011210nor,sea,LewiRo22,def_int_td,0,,,,,
player,201011210nor,sea,LewiRo22,def_int_long,0,,,,,
player,201011210nor,sea,LewiRo22,pass_defended,0,,,,,
player,201011210nor,sea,LewiRo22,sacks,0.0,,,,,
player,201011210nor,sea,LewiRo22,tackles_combined,1,,,,,
player,201011210nor,sea,LewiRo22,tackles_solo,1,,,,,
player,201011210nor,sea,LewiRo22,tackles_assists,0,,,,,
player,201011210nor,sea,LewiRo22,tackles_loss,0,,,,,
player,201011210nor,sea,LewiRo22,qb_hits,0,,,,,
player,201011210nor,sea,LewiRo22,fumbles_rec,0,,,,,
player,201011210nor,sea,LewiRo22,fumbles_rec_yds,0,,,,,
player,201011210nor,sea,LewiRo22,fumbles_rec_td,0,,,,,
player,201011210nor,sea,LewiRo22,fumbles_forced,0,,,,,
player,201011210nor,sea,RichJa99,def_int,0,,,,,
player,201011210nor,sea,RichJa99,def_int_yds,0,,,,,
player,201011210nor,sea,RichJa99,def_int_td,0,,,,,
player,201011210nor,sea,RichJa99,def_int_long,0,,,,,
player,201011210nor,sea,RichJa99,pass_defended,0,,,,,
player,201011210nor,sea,RichJa99,sacks,0.0,,,,,
player,201011210nor,sea,RichJa99,tackles_combined,1,,,,,
player,201011210nor,sea,RichJa99,tackles_solo,1,,,,,
player,201011210nor,sea,RichJa99,tackles_assists,0,,,,,
player,201011210nor,sea,RichJa99,tackles_loss,0,,,,,
player,201011210nor,sea,RichJa99,qb_hits,0,,,,,
player,201011210nor,sea,RichJa99,fumbles_rec,0,,,,,
player,201011210nor,sea,RichJa99,fumbles_rec_yds,0,,,,,
player,201011210nor,sea,RichJa99,fumbles_rec_td,0,,,,,
player,201011210nor,sea,RichJa99,fumbles_forced,0,,,,,
player,201011210nor,sea,TerrCr20,def_int,0,,,,,
player,201011210nor,sea,TerrCr20,def_int_yds,0,,,,,
player,201011210nor,sea,TerrCr20,def_int_td,0,,,,,
player,201011210nor,sea,TerrCr20,def_int_long,0,,,,,
player,201011210nor,sea,TerrCr20,pass_defended,0,,,,,
player,201011210nor,sea,TerrCr20,sacks,0.0,,,,,
player,201011210nor,sea,TerrCr20,tackles_combined,1,,,,,
player,201011210nor,sea,TerrCr20,tackles_solo,1,,,,,
player,201011210nor,sea,TerrCr20,tackles_assists,0,,,,,
player,201011210nor,sea,TerrCr20,tackles_loss,0,,,,,
player,201011210nor,sea,TerrCr20,qb_hits,0,,,,,
player,201011210nor,sea,TerrCr20,fumbles_rec,0,,,,,
player,201011210nor,sea,TerrCr20,fumbles_rec_yds,0,,,,,
player,201011210nor,sea,TerrCr20,fumbles_rec_td,0,,,,,
player,201011210nor,sea,TerrCr20,fumbles_forced,0,,,,,
player,201011210nor,sea,TrufMa20,def_int,0,,,,,
player,201011210nor,sea,TrufMa20,def_int_yds,0,,,,,
player,201011210nor,sea,TrufMa20,def_int_td,0,,,,,
player,201011210nor,sea,TrufMa20,def_int_long,0,,,,,
player,201011210nor,sea,TrufMa20,pass_defended,0,,,,,
player,201011210nor,sea,TrufMa20,sacks,0.0,,,,,
player,201011210nor,sea,TrufMa20,tackles_combined,1,,,,,
player,201011210nor,sea,TrufMa20,tackles_solo,1,,,,,
player,201011210nor,sea,TrufMa20,tackles_assists,0,,,,,
player,201011210nor,sea,TrufMa20,tackles_loss,0,,,,,
player,201011210nor,sea,TrufMa20,qb_hits,0,,,,,
player,201011210nor,sea,TrufMa20,fumbles_rec,0,,,,,
player,201011210nor,sea,TrufMa20,fumbles_rec_yds,0,,,,,
player,201011210nor,sea,TrufMa20,fumbles_rec_td,0,,,,,
player,201011210nor,sea,TrufMa20,fumbles_forced,0,,,,,
player,201011210nor,nor,ShanSc20,def_int,0,,,,,
player,201011210nor,nor,ShanSc20,def_int_yds,0,,,,,
player,201011210nor,nor,ShanSc20,def_int_td,0,,,,,
player,201011210nor,nor,ShanSc20,def_int_long,0,,,,,
player,201011210nor,nor,ShanSc20,pass_defended,0,,,,,
player,201011210nor,nor,ShanSc20,sacks,0.0,,,,,
player,201011210nor,nor,ShanSc20,tackles_combined,12,,,,,
player,201011210nor,nor,ShanSc20,tackles_solo,9,,,,,
player,201011210nor,nor,ShanSc20,tackles_assists,3,,,,,
player,201011210nor,nor,ShanSc20,tackles_loss,0,,,,,
player,201011210nor,nor,ShanSc20,qb_hits,0,,,,,
player,201011210nor,nor,ShanSc20,fumbles_rec,1,,,,,
player,201011210nor,nor,ShanSc20,fumbles_rec_yds,0,,,,,
player,201011210nor,nor,ShanSc20,fumbles_rec_td,0,,,,,
player,201011210nor,nor,ShanSc20,fumbles_forced,1,,,,,
player,201011210nor,nor,GreeJa22,def_int,0,,,,,
player,201011210nor,nor,GreeJa22,def_int_yds,0,,,,,
player,201011210nor,nor,GreeJa22,def_int_td,0,,,,,
player,201011210nor,nor,GreeJa22,def_int_long,0,,,,,
player,201011210nor,nor,GreeJa22,pass_defended,0,,,,,
player,201011210nor,nor,GreeJa22,sacks,0.0,,,,,
player,201011210nor,nor,GreeJa22,tackles_combined,8,,,,,
player,201011210nor,nor,GreeJa22,tackles_solo,7,,,,,
player,201011210nor,nor,GreeJa22,tackles_assists,1,,,,,
player,201011210nor,nor,GreeJa22,tackles_loss,0,,,,,
player,201011210nor,nor,GreeJa22,qb_hits,0,,,,,
player,201011210nor,nor,GreeJa22,fumbles_rec,0,,,,,
player,201011210nor,nor,GreeJa22,fumbles_rec_yds,0,,,,,
player,201011210nor,nor,GreeJa22,fumbles_rec_td,0,,,,,
player,201011210nor,nor,GreeJa22,fumbles_forced,0,,,,,
player,201011210nor,nor,HarpRo21,def_int,0,,,,,
player,201011210nor,nor,HarpRo21,def_int_yds,0,,,,,
player,201011210nor,nor,HarpRo21,def_int_td,0,,,,,
player,201011210nor,nor,HarpRo21,def_int_long,0,,,,,
player,201011210nor,nor,HarpRo21,pass_defended,0,,,,,
player,201011210nor,nor,HarpRo21,sacks,0.0,,,,,
player,201011210nor,nor,HarpRo21,tackles_combined,6,,,,,
player,201011210nor,nor,HarpRo21,tackles_solo,4,,,,,
player,201011210nor,nor,HarpRo21,tackles_assists,2,,,,,
player,201011210nor,nor,HarpRo21,tackles_loss,1,,,,,
player,201011210nor,nor,HarpRo21,qb_hits,0,,,,,
player,201011210nor,nor,HarpRo21,fumbles_rec,1,,,,,
player,201011210nor,nor,HarpRo21,fumbles_rec_yds,0,,,,,
player,201011210nor,nor,HarpRo21,fumbles_rec_td,0,,,,,
player,201011210nor,nor,HarpRo21,fumbles_forced,1,,,,,
player,201011210nor,nor,PortTr99,def_int,0,,,,,
player,201011210nor,nor,PortTr99,def_int_yds,0,,,,,
player,201011210nor,nor,PortTr99,def_int_td,0,,,,,
player,201011210nor,nor,PortTr99,def_int_long,0,,,,,
player,201011210nor,nor,PortTr99,pass_defended,0,,,,,
player,201011210nor,nor,PortTr99,sacks,0.0,,,,,
player,201011210nor,nor,PortTr99,tackles_combined,6,,,,,
player,201011210nor,nor,PortTr99,tackles_solo,5,,,,,
player,201011210nor,nor,PortTr99,tackles_assists,1,,,,,
player,201011210nor,nor,PortTr99,tackles_loss,0,,,,,
player,201011210nor,nor,PortTr99,qb_hits,0,,,,,
player,201011210nor,nor,PortTr99,fumbles_rec,0,,,,,
player,201011210nor,nor,PortTr99,fumbles_rec_yds,0,,,,,
player,201011210nor,nor,PortTr99,fumbles_rec_td,0,,,,,
player,201011210nor,nor,PortTr99,fumbles_forced,0,,,,,
player,201011210nor,nor,AyodRe99,def_int,0,,,,,
player,201011210nor,nor,AyodRe99,def_int_yds,0,,,,,
player,201011210nor,nor,AyodRe99,def_int_td,0,,,,,
player,201011210nor,nor,AyodRe99,def_int_long,0,,,,,
player,201011210nor,nor,AyodRe99,pass_defended,0,,,,,
player,201011210nor,nor,AyodRe99,sacks,0.0,,,,,
player,201011210nor,nor,AyodRe99,tackles_combined,4,,,,,
player,201011210nor,nor,AyodRe99,tackles_solo,1,,,,,
player,201011210nor,nor,AyodRe99,tackles_assists,3,,,,,
player,201011210nor,nor,AyodRe99,tackles_loss,0,,,,,
player,201011210nor,nor,AyodRe99,qb_hits,0,,,,,
player,201011210nor,nor,AyodRe99,fumbles_rec,0,,,,,
player,201011210nor,nor,AyodRe99,fumbles_rec_yds,0,,,,,
player,201011210nor,nor,AyodRe99,fumbles_rec_td,0,,,,,
player,201011210nor,nor,AyodRe99,fumbles_forced,0,,,,,
player,201011210nor,nor,BrowAl20,def_int,0,,,,,
player,201011210nor,nor,BrowAl20,def_int_yds,0,,,,,
player,201011210nor,nor,BrowAl20,def_int_td,0,,,,,
player,201011210nor,nor,BrowAl20,def_int_long,0,,,,,
player,201011210nor,nor,BrowAl20,pass_defended,0,,,,,
player,201011210nor,nor,BrowAl20,sacks,0.0,,,,,
player,201011210nor,nor,BrowAl20,tackles_combined,4,,,,,
player,201011210nor,nor,BrowAl20,tackles_solo,3,,,,,
player,201011210nor,nor,BrowAl20,tackles_assists,1,,,,,
player,201011210nor,nor,BrowAl20,tackles_loss,1,,,,,
player,201011210nor,nor,BrowAl20,qb_hits,0,,,,,
player,201011210nor,nor,BrowAl20,fumbles_rec,0,,,,,
player,201011210nor,nor,BrowAl20,fumbles_rec_yds,0,,,,,
player,201011210nor,nor,BrowAl20,fumbles_rec_td,0,,,,,
player,201011210nor,nor,BrowAl20,fumbles_forced,0,,,,,
player,201011210nor,nor,ClarDa21,def_int,0,,,,,
player,201011210nor,nor,ClarDa21,def_int_yds,0,,,,,
player,201011210nor,nor,ClarDa21,def_int_td,0,,,,,
player,201011210nor,nor,ClarDa21,def_int_long,0,,,,,
player,201011210nor,nor,ClarDa21,pass_defended,0,,,,,
player,201011210nor,nor,ClarDa21,sacks,0.0,,,,,
player,201011210nor,nor,ClarDa21,tackles_combined,4,,,,,
player,201011210nor,nor,ClarDa21,tackles_solo,3,,,,,
player,201011210nor,nor,ClarDa21,tackles_assists,1,,,,,
player,201011210nor,nor,ClarDa21,tackles_loss,0,,,,,
player,201011210nor,nor,ClarDa21,qb_hits,0,,,,,
player,201011210nor,nor,ClarDa21,fumbles_rec,0,,,,,
player,201011210nor,nor,ClarDa21,fumbles_rec_yds,0,,,,,
player,201011210nor,nor,ClarDa21,fumbles_rec_td,0,,,,,
player,201011210nor,nor,ClarDa21,fumbles_forced,0,,,,,
player,201011210nor,nor,TorrLe20,def_int,0,,,,,
player,201011210nor,nor,TorrLe20,def_int_yds,0,,,,,
player,201011210nor,nor,TorrLe20,def_int_td,0,,,,,
player,201011210nor,nor,TorrLe20,def_int_long,0,,,,,
player,201011210nor,nor,TorrLe20,pass_defended,0,,,,,
player,201011210nor,nor,TorrLe20,sacks,0.0,,,,,
player,201011210nor,nor,TorrLe20,tackles_combined,4,,,,,
player,201011210nor,nor,TorrLe20,tackles_solo,4,,,,,
player,201011210nor,nor,TorrLe20,tackles_assists,0,,,,,
player,201011210nor,nor,TorrLe20,tackles_loss,0,,,,,
player,201011210nor,nor,TorrLe20,qb_hits,0,,,,,
player,201011210nor,nor,TorrLe20,fumbles_rec,0,,,,,
player,201011210nor,nor,TorrLe20,fumbles_rec_yds,0,,,,,
player,201011210nor,nor,TorrLe20,fumbles_rec_td,0,,,,,
player,201011210nor,nor,TorrLe20,fumbles_forced,0,,,,,
player,201011210nor,nor,YounUs99,def_int,0,,,,,
player,201011210nor,nor,YounUs99,def_int_yds,0,,,,,
player,201011210nor,nor,YounUs99,def_int_td,0,,,,,
player,201011210nor,nor,YounUs99,def_int_long,0,,,,,
player,201011210nor,nor,YounUs99,pass_defended,2,,,,,
player,201011210nor,nor,YounUs99,sacks,0.0,,,,,
player,201011210nor,nor,YounUs99,tackles_combined,4,,,,,
player,201011210nor,nor,YounUs99,tackles_solo,4,,,,,
player,201011210nor,nor,YounUs99,tackles_assists,0,,,,,
player,201011210nor,nor,YounUs99,tackles_loss,0,,,,,
player,201011210nor,nor,YounUs99,qb_hits,0,,,,,
player,201011210nor,nor,YounUs99,fumbles_rec,0,,,,,
player,201011210nor,nor,YounUs99,fumbles_rec_yds,0,,,,,
player,201011210nor,nor,YounUs99,fumbles_rec_td,0,,,,,
player,201011210nor,nor,YounUs99,fumbles_forced,0,,,,,
player,201011210nor,nor,HargAn20,def_int,0,,,,,
player,201011210nor,nor,HargAn20,def_int_yds,0,,,,,
player,201011210nor,nor,HargAn20,def_int_td,0,,,,,
player,201011210nor,nor,HargAn20,def_int_long,0,,,,,
player,201011210nor,nor,HargAn20,pass_defended,0,,,,,
player,201011210nor,nor,HargAn20,sacks,0.0,,,,,
player,201011210nor,nor,HargAn20,tackles_combined,3,,,,,
player,201011210nor,nor,HargAn20,tackles_solo,1,,,,,
player,201011210nor,nor,HargAn20,tackles_assists,2,,,,,
player,201011210nor,nor,HargAn20,tackles_loss,,,,,,
