game,2010,4,20101003,201010030cle,cin,"Cincinnati Bengals",20,cle,"Cleveland Browns",23
player,201010030cle,cin,WillRo03,def_int_long,0,,,,,
player,201010030cle,cin,WillRo03,pass_defended,0,,,,,
player,201010030cle,cin,WillRo03,sacks,0.0,,,,,
player,201010030cle,cin,WillRo03,tackles_combined,5,,,,,
player,201010030cle,cin,WillRo03,tackles_solo,3,,,,,
player,201010030cle,cin,WillRo03,tackles_assists,2,,,,,
player,201010030cle,cin,WillRo03,tackles_loss,1,,,,,
player,201010030cle,cin,WillRo03,qb_hits,0,,,,,
player,201010030cle,cin,WillRo03,fumbles_rec,0,,,,,
player,201010030cle,cin,WillRo03,fumbles_rec_yds,0,,,,,
player,201010030cle,cin,WillRo03,fumbles_rec_td,0,,,,,
player,201010030cle,cin,WillRo03,fumbles_forced,0,,,,,
player,201010030cle,cin,GeatRo21,def_int,0,,,,,
player,201010030cle,cin,GeatRo21,def_int_yds,0,,,,,
player,201010030cle,cin,GeatRo21,def_int_td,0,,,,,
player,201010030cle,cin,GeatRo21,def_int_long,0,,,,,
player,201010030cle,cin,GeatRo21,pass_defended,0,,,,,
player,201010030cle,cin,GeatRo21,sacks,0.0,,,,,
player,201010030cle,cin,GeatRo21,tackles_combined,3,,,,,
player,201010030cle,cin,GeatRo21,tackles_solo,1,,,,,
player,201010030cle,cin,GeatRo21,tackles_assists,2,,,,,
player,201010030cle,cin,GeatRo21,tackles_loss,0,,,,,
player,201010030cle,cin,GeatRo21,qb_hits,1,,,,,
player,201010030cle,cin,GeatRo21,fumbles_rec,0,,,,,
player,201010030cle,cin,GeatRo21,fumbles_rec_yds,0,,,,,
player,201010030cle,cin,GeatRo21,fumbles_rec_td,0,,,,,
player,201010030cle,cin,GeatRo21,fumbles_forced,0,,,,,
player,201010030cle,cin,SimsPa99,def_int,0,,,,,
player,201010030cle,cin,SimsPa99,def_int_yds,0,,,,,
player,201010030cle,cin,SimsPa99,def_int_td,0,,,,,
player,201010030cle,cin,SimsPa99,def_int_long,0,,,,,
player,201010030cle,cin,SimsPa99,pass_defended,0,,,,,
player,201010030cle,cin,SimsPa99,sacks,0.0,,,,,
player,201010030cle,cin,SimsPa99,tackles_combined,3,,,,,
player,201010030cle,cin,SimsPa99,tackles_solo,2,,,,,
player,201010030cle,cin,SimsPa99,tackles_assists,1,,,,,
player,201010030cle,cin,SimsPa99,tackles_loss,0,,,,,
player,201010030cle,cin,SimsPa99,qb_hits,0,,,,,
player,201010030cle,cin,SimsPa99,fumbles_rec,0,,,,,
player,201010030cle,cin,SimsPa99,fumbles_rec_yds,0,,,,,
player,201010030cle,cin,SimsPa99,fumbles_rec_td,0,,,,,
player,201010030cle,cin,SimsPa99,fumbles_forced,0,,,,,
player,201010030cle,cin,TrenMo99,def_int,0,,,,,
player,201010030cle,cin,TrenMo99,def_int_yds,0,,,,,
player,201010030cle,cin,TrenMo99,def_int_td,0,,,,,
player,201010030cle,cin,TrenMo99,def_int_long,0,,,,,
player,201010030cle,cin,TrenMo99,pass_defended,0,,,,,
player,201010030cle,cin,TrenMo99,sacks,0.0,,,,,
player,201010030cle,cin,TrenMo99,tackles_combined,3,,,,,
player,201010030cle,cin,TrenMo99,tackles_solo,3,,,,,
player,201010030cle,cin,TrenMo99,tackles_assists,0,,,,,
player,201010030cle,cin,TrenMo99,tackles_loss,0,,,,,
player,201010030cle,cin,TrenMo99,qb_hits,0,,,,,
player,201010030cle,cin,TrenMo99,fumbles_rec,0,,,,,
player,201010030cle,cin,TrenMo99,fumbles_rec_yds,0,,,,,
player,201010030cle,cin,TrenMo99,fumbles_rec_td,0,,,,,
player,201010030cle,cin,TrenMo99,fumbles_forced,0,,,,,
player,201010030cle,cin,JohnTa20,def_int,0,,,,,
player,201010030cle,cin,JohnTa20,def_int_yds,0,,,,,
player,201010030cle,cin,JohnTa20,def_int_td,0,,,,,
player,201010030cle,cin,JohnTa20,def_int_long,0,,,,,
player,201010030cle,cin,JohnTa20,pass_defended,0,,,,,
player,201010030cle,cin,JohnTa20,sacks,0.0,,,,,
player,201010030cle,cin,JohnTa20,tackles_combined,2,,,,,
player,201010030cle,cin,JohnTa20,tackles_solo,1,,,,,
player,201010030cle,cin,JohnTa20,tackles_assists,1,,,,,
player,201010030cle,cin,JohnTa20,tackles_loss,0,,,,,
player,201010030cle,cin,JohnTa20,qb_hits,0,,,,,
player,201010030cle,cin,JohnTa20,fumbles_rec,0,,,,,
player,201010030cle,cin,JohnTa20,fumbles_rec_yds,0,,,,,
player,201010030cle,cin,JohnTa20,fumbles_rec_td,0,,,,,
player,201010030cle,cin,JohnTa20,fumbles_forced,0,,,,,
player,201010030cle,cin,JonePa20,def_int,0,,,,,
player,201010030cle,cin,JonePa20,def_int_yds,0,,,,,
player,201010030cle,cin,JonePa20,def_int_td,0,,,,,
player,201010030cle,cin,JonePa20,def_int_long,0,,,,,
player,201010030cle,cin,JonePa20,pass_defended,1,,,,,
player,201010030cle,cin,JonePa20,sacks,0.0,,,,,
player,201010030cle,cin,JonePa20,tackles_combined,2,,,,,
player,201010030cle,cin,JonePa20,tackles_solo,1,,,,,
player,201010030cle,cin,JonePa20,tackles_assists,1,,,,,
player,201010030cle,cin,JonePa20,tackles_loss,0,,,,,
player,201010030cle,cin,JonePa20,qb_hits,0,,,,,
player,201010030cle,cin,JonePa20,fumbles_rec,0,,,,,
player,201010030cle,cin,JonePa20,fumbles_rec_yds,0,,,,,
player,201010030cle,cin,JonePa20,fumbles_rec_td,0,,,,,
player,201010030cle,cin,JonePa20,fumbles_forced,0,,,,,
player,201010030cle,cin,JoseJo20,def_int,0,,,,,
player,201010030cle,cin,JoseJo20,def_int_yds,0,,,,,
player,201010030cle,cin,JoseJo20,def_int_td,0,,,,,
player,201010030cle,cin,JoseJo20,def_int_long,0,,,,,
player,201010030cle,cin,JoseJo20,pass_defended,0,,,,,
player,201010030cle,cin,JoseJo20,sacks,0.0,,,,,
player,201010030cle,cin,JoseJo20,tackles_combined,2,,,,,
player,201010030cle,cin,JoseJo20,tackles_solo,1,,,,,
player,201010030cle,cin,JoseJo20,tackles_assists,1,,,,,
player,201010030cle,cin,JoseJo20,tackles_loss,0,,,,,
player,201010030cle,cin,JoseJo20,qb_hits,0,,,,,
player,201010030cle,cin,JoseJo20,fumbles_rec,0,,,,,
player,201010030cle,cin,JoseJo20,fumbles_rec_yds,0,,,,,
player,201010030cle,cin,JoseJo20,fumbles_rec_td,0,,,,,
player,201010030cle,cin,JoseJo20,fumbles_forced,0,,,,,
player,201010030cle,cin,NelsRe99,def_int,0,,,,,
player,201010030cle,cin,NelsRe99,def_int_yds,0,,,,,
player,201010030cle,cin,NelsRe99,def_int_td,0,,,,,
player,201010030cle,cin,NelsRe99,def_int_long,0,,,,,
player,201010030cle,cin,NelsRe99,pass_defended,0,,,,,
player,201010030cle,cin,NelsRe99,sacks,0.0,,,,,
player,201010030cle,cin,NelsRe99,tackles_combined,2,,,,,
player,201010030cle,cin,NelsRe99,tackles_solo,1,,,,,
player,201010030cle,cin,NelsRe99,tackles_assists,1,,,,,
player,201010030cle,cin,NelsRe99,tackles_loss,0,,,,,
player,201010030cle,cin,NelsRe99,qb_hits,0,,,,,
player,201010030cle,cin,NelsRe99,fumbles_rec,0,,,,,
player,201010030cle,cin,NelsRe99,fumbles_rec_yds,0,,,,,
player,201010030cle,cin,NelsRe99,fumbles_rec_td,0,,,,,
player,201010030cle,cin,NelsRe99,fumbles_forced,0,,,,,
player,201010030cle,cin,PekoDo20,def_int,0,,,,,
player,201010030cle,cin,PekoDo20,def_int_yds,0,,,,,
player,201010030cle,cin,PekoDo20,def_int_td,0,,,,,
player,201010030cle,cin,PekoDo20,def_int_long,0,,,,,
player,201010030cle,cin,PekoDo20,pass_defended,0,,,,,
player,201010030cle,cin,PekoDo20,sacks,0.0,,,,,
player,201010030cle,cin,PekoDo20,tackles_combined,2,,,,,
player,201010030cle,cin,PekoDo20,tackles_solo,1,,,,,
player,201010030cle,cin,PekoDo20,tackles_assists,1,,,,,
player,201010030cle,cin,PekoDo20,tackles_loss,0,,,,,
player,201010030cle,cin,PekoDo20,qb_hits,1,,,,,
player,201010030cle,cin,PekoDo20,fumbles_rec,0,,,,,
player,201010030cle,cin,PekoDo20,fumbles_rec_yds,0,,,,,
player,201010030cle,cin,PekoDo20,fumbles_rec_td,0,,,,,
player,201010030cle,cin,PekoDo20,fumbles_forced,0,,,,,
player,201010030cle,cin,AtkiGe99,def_int,0,,,,,
player,201010030cle,cin,AtkiGe99,def_int_yds,0,,,,,
player,201010030cle,cin,AtkiGe99,def_int_td,0,,,,,
player,201010030cle,cin,AtkiGe99,def_int_long,0,,,,,
player,201010030cle,cin,AtkiGe99,pass_defended,0,,,,,
player,201010030cle,cin,AtkiGe99,sacks,0.0,,,,,
player,201010030cle,cin,AtkiGe99,tackles_combined,1,,,,,
player,201010030cle,cin,AtkiGe99,tackles_solo,1,,,,,
player,201010030cle,cin,AtkiGe99,tackles_assists,0,,,,,
player,201010030cle,cin,AtkiGe99,tackles_loss,0,,,,,
player,201010030cle,cin,AtkiGe99,qb_hits,0,,,,,
player,201010030cle,cin,AtkiGe99,fumbles_rec,0,,,,,
player,201010030cle,cin,AtkiGe99,fumbles_rec_yds,0,,,,,
player,201010030cle,cin,AtkiGe99,fumbles_rec_td,0,,,,,
player,201010030cle,cin,AtkiGe99,fumbles_forced,0,,,,,
player,201010030cle,cin,JohnMi98,def_int,0,,,,,
player,201010030cle,cin,JohnMi98,def_int_yds,0,,,,,
player,201010030cle,cin,JohnMi98,def_int_td,0,,,,,
player,201010030cle,cin,JohnMi98,def_int_long,0,,,,,
player,201010030cle,cin,JohnMi98,pass_defended,0,,,,,
player,201010030cle,cin,JohnMi98,sacks,0.0,,,,,
player,201010030cle,cin,JohnMi98,tackles_combined,1,,,,,
player,201010030cle,cin,JohnMi98,tackles_solo,1,,,,,
player,201010030cle,cin,JohnMi98,tackles_assists,0,,,,,
player,201010030cle,cin,JohnMi98,tackles_loss,0,,,,,
player,201010030cle,cin,JohnMi98,qb_hits,0,,,,,
player,201010030cle,cin,JohnMi98,fumbles_rec,0,,,,,
player,201010030cle,cin,JohnMi98,fumbles_rec_yds,0,,,,,
player,201010030cle,cin,JohnMi98,fumbles_rec_td,0,,,,,
player,201010030cle,cin,JohnMi98,fumbles_forced,0,,,,,
player,201010030cle,cin,JohnBr20,def_int,0,,,,,
player,201010030cle,cin,JohnBr20,def_int_yds,0,,,,,
player,201010030cle,cin,JohnBr20,def_int_td,0,,,,,
player,201010030cle,cin,JohnBr20,def_int_long,0,,,,,
player,201010030cle,cin,JohnBr20,pass_defended,0,,,,,
player,201010030cle,cin,JohnBr20,sacks,0.0,,,,,
player,201010030cle,cin,JohnBr20,tackles_combined,1,,,,,
player,201010030cle,cin,JohnBr20,tackles_solo,0,,,,,
player,201010030cle,cin,JohnBr20,tackles_assists,1,,,,,
player,201010030cle,cin,JohnBr20,tackles_loss,0,,,,,
player,201010030cle,cin,JohnBr20,qb_hits,0,,,,,
player,201010030cle,cin,JohnBr20,fumbles_rec,0,,,,,
player,201010030cle,cin,JohnBr20,fumbles_rec_yds,0,,,,,
player,201010030cle,cin,JohnBr20,fumbles_rec_td,0,,,,,
player,201010030cle,cin,JohnBr20,fumbles_forced,0,,,,,
player,201010030cle,cin,MuckRo99,def_int,0,,,,,
player,201010030cle,cin,MuckRo99,def_int_yds,0,,,,,
player,201010030cle,cin,MuckRo99,def_int_td,0,,,,,
player,201010030cle,cin,MuckRo99,def_int_long,0,,,,,
player,201010030cle,cin,MuckRo99,pass_defended,0,,,,,
player,201010030cle,cin,MuckRo99,sacks,0.0,,,,,
player,201010030cle,cin,MuckRo99,tackles_combined,1,,,,,
player,201010030cle,cin,MuckRo99,tackles_solo,0,,,,,
player,201010030cle,cin,MuckRo99,tackles_assists,1,,,,,
player,201010030cle,cin,MuckRo99,tackles_loss,0,,,,,
player,201010030cle,cin,MuckRo99,qb_hits,0,,,,,
player,201010030cle,cin,MuckRo99,fumbles_rec,0,,,,,
player,201010030cle,cin,MuckRo99,fumbles_rec_yds,0,,,,,
player,201010030cle,cin,MuckRo99,fumbles_rec_td,0,,,,,
player,201010030cle,cin,MuckRo99,fumbles_forced,0,,,,,
player,201010030cle,cin,OdomAn20,def_int,0,,,,,
player,201010030cle,cin,OdomAn20,def_int_yds,0,,,,,
player,201010030cle,cin,OdomAn20,def_int_td,0,,,,,
player,201010030cle,cin,OdomAn20,def_int_long,0,,,,,
player,201010030cle,cin,OdomAn20,pass_defended,0,,,,,
player,201010030cle,cin,OdomAn20,sacks,0.0,,,,,
player,201010030cle,cin,OdomAn20,tackles_combined,1,,,,,
player,201010030cle,cin,OdomAn20,tackles_solo,1,,,,,
player,201010030cle,cin,OdomAn20,tackles_assists,0,,,,,
player,201010030cle,cin,OdomAn20,tackles_loss,0,,,,,
player,201010030cle,cin,OdomAn20,qb_hits,0,,,,,
player,201010030cle,cin,OdomAn20,fumbles_rec,0,,,,,
player,201010030cle,cin,OdomAn20,fumbles_rec_yds,0,,,,,
player,201010030cle,cin,OdomAn20,fumbles_rec_td,0,,,,,
player,201010030cle,cin,OdomAn20,fumbles_forced,0,,,,,
player,201010030cle,cin,RuckFr99,def_int,0,,,,,
player,201010030cle,cin,RuckFr99,def_int_yds,0,,,,,
player,201010030cle,cin,RuckFr99,def_int_td,0,,,,,
player,201010030cle,cin,RuckFr99,def_int_long,0,,,,,
player,201010030cle,cin,RuckFr99,pass_defended,0,,,,,
player,201010030cle,cin,RuckFr99,sacks,0.0,,,,,
player,201010030cle,cin,RuckFr99,tackles_combined,1,,,,,
player,201010030cle,cin,RuckFr99,tackles_solo,0,,,,,
player,201010030cle,cin,RuckFr99,tackles_assists,1,,,,,
player,201010030cle,cin,RuckFr99,tackles_loss,0,,,,,
player,201010030cle,cin,RuckFr99,qb_hits,0,,,,,
player,201010030cle,cin,RuckFr99,fumbles_rec,0,,,,,
player,201010030cle,cin,RuckFr99,fumbles_rec_yds,0,,,,,
player,201010030cle,cin,RuckFr99,fumbles_rec_td,0,,,,,
player,201010030cle,cin,RuckFr99,fumbles_forced,0,,,,,
player,201010030cle,cle,RothMa20,def_int,0,,,,,
player,201010030cle,cle,RothMa20,def_int_yds,0,,,,,
player,201010030cle,cle,RothMa20,def_int_td,0,,,,,
player,201010030cle,cle,RothMa20,def_int_long,0,,,,,
player,201010030cle,cle,RothMa20,pass_defended,0,,,,,
player,201010030cle,cle,RothMa20,sacks,2.0,,,,,
player,201010030cle,cle,RothMa20,tackles_combined,6,,,,,
player,201010030cle,cle,RothMa20,tackles_solo,5,,,,,
player,201010030cle,cle,RothMa20,tackles_assists,1,,,,,
player,201010030cle,cle,RothMa20,tackles_loss,3,,,,,
player,201010030cle,cle,RothMa20,qb_hits,3,,,,,
player,201010030cle,cle,RothMa20,fumbles_rec,0,,,,,
player,201010030cle,cle,RothMa20,fumbles_rec_yds,0,,,,,
player,201010030cle,cle,RothMa20,fumbles_rec_td,0,,,,,
player,201010030cle,cle,RothMa20,fumbles_forced,0,,,,,
player,201010030cle,cle,FujiSc20,def_int,0,,,,,
player,201010030cle,cle,FujiSc20,def_int_yds,0,,,,,
player,201010030cle,cle,FujiSc20,def_int_td,0,,,,,
player,201010030cle,cle,FujiSc20,def_int_long,0,,,,,
player,201010030cle,cle,FujiSc20,pass_defended,0,,,,,
player,201010030cle,cle,FujiSc20,sacks,1.0,,,,,
player,201010030cle,cle,FujiSc20,tackles_combined,5,,,,,
player,201010030cle,cle,FujiSc20,tackles_solo,5,,,,,
player,201010030cle,cle,FujiSc20,tackles_assists,0,,,,,
player,201010030cle,cle,FujiSc20,tackles_loss,0,,,,,
player,201010030cle,cle,FujiSc20,qb_hits,0,,,,,
player,201010030cle,cle,FujiSc20,fumbles_rec,0,,,,,
player,201010030cle,cle,FujiSc20,fumbles_rec_yds,0,,,,,
player,201010030cle,cle,FujiSc20,fumbles_rec_td,0,,,,,
player,201010030cle,cle,FujiSc20,fumbles_forced,1,,,,,
player,201010030cle,cle,ColeKe20,def_int,0,,,,,
player,201010030cle,cle,ColeKe20,def_int_yds,0,,,,,
player,201010030cle,cle,ColeKe20,def_int_td,0,,,,,
player,201010030cle,cle,ColeKe20,def_int_long,0,,,,,
player,201010030cle,cle,ColeKe20,pass_defended,0,,,,,
player,201010030cle,cle,ColeKe20,sacks,1.0,,,,,
player,201010030cle,cle,ColeKe20,tackles_combined,3,,,,,
player,201010030cle,cle,ColeKe20,tackles_solo,3,,,,,
player,201010030cle,cle,ColeKe20,tackles_assists,0,,,,,
player,201010030cle,cle,ColeKe20,tackles_loss,1,,,,,
player,201010030cle,cle,ColeKe20,qb_hits,1,,,,,
player,201010030cle,cle,ColeKe20,fumbles_rec,2,,,,,
player,201010030cle,cle,ColeKe20,fumbles_rec_yds,0,,,,,
player,201010030cle,cle,ColeKe20,fumbles_rec_td,0,,,,,
player,201010030cle,cle,ColeKe20,fumbles_forced,0,,,,,
player,201010030cle,cle,WardT.99,def_int,0,,,,,
player,201010030cle,cle,WardT.99,def_int_yds,0,,,,,
player,201010030cle,cle,WardT.99,def_int_td,0,,,,,
player,201010030cle,cle,WardT.99,def_int_long,0,,,,,
player,201010030cle,cle,WardT.99,pass_defended,0,,,,,
player,201010030cle,cle,WardT.99,sacks,0.0,,,,,
player,201010030cle,cle,WardT.99,tackles_combined,9,,,,,
player,201010030cle,cle,WardT.99,tackles_solo,6,,,,,
player,201010030cle,cle,WardT.99,tackles_assists,3,,,,,
player,201010030cle,cle,WardT.99,tackles_loss,0,,,,,
player,201010030cle,cle,WardT.99,qb_hits,0,,,,,
player,201010030cle,cle,WardT.99,fumbles_rec,0,,,,,
player,201010030cle,cle,WardT.99,fumbles_rec_yds,0,,,,,
player,201010030cle,cle,WardT.99,fumbles_rec_td,0,,,,,
player,201010030cle,cle,WardT.99,fumbles_forced,0,,,,,
player,201010030cle,cle,HadeJo99,def_int,0,,,,,
player,201010030cle,cle,HadeJo99,def_int_yds,0,,,,,
player,201010030cle,cle,HadeJo99,def_int_td,0,,,,,
player,201010030cle,cle,HadeJo99,def_int_long,0,,,,,
player,201010030cle,cle,HadeJo99,pass_defended,1,,,,,
player,201010030cle,cle,HadeJo99,sacks,0.0,,,,,
player,201010030cle,cle,HadeJo99,tackles_combined,6,,,,,
player,201010030cle,cle,HadeJo99,tackles_solo,6,,,,,
player,201010030cle,cle,HadeJo99,tackles_assists,0,,,,,
player,201010030cle,cle,HadeJo99,tackles_loss,0,,,,,
player,201010030cle,cle,HadeJo99,qb_hits,0,,,,,
player,201010030cle,cle,HadeJo99,fumbles_rec,0,,,,,
player,201010030cle,cle,HadeJo99,fumbles_rec_yds,0,,,,,
player,201010030cle,cle,HadeJo99,fumbles_rec_td,0,,,,,
player,201010030cle,cle,HadeJo99,fumbles_forced,0,,,,,
player,201010030cle,cle,WrigEr99,def_int,0,,,,,
player,201010030cle,cle,WrigEr99,def_int_yds,0,,,,,
player,201010030cle,cle,WrigEr99,def_int_td,0,,,,,
player,201010030cle,cle,WrigEr99,def_int_long,0,,,,,
player,201010030cle,cle,WrigEr99,pass_defended,1,,,,,
player,201010030cle,cle,WrigEr99,sacks,0.0,,,,,
player,201010030cle,cle,WrigEr99,tackles_combined,6,,,,,
player,201010030cle,cle,WrigEr99,tackles_solo,5,,,,,
player,201010030cle,cle,WrigEr99,tackles_assists,1,,,,,
player,201010030cle,cle,WrigEr99,tackles_loss,0,,,,,
player,201010030cle,cle,WrigEr99,qb_hits,1,,,,,
player,201010030cle,cle,WrigEr99,fumbles_rec,0,,,,,
player,201010030cle,cle,WrigEr99,fumbles_rec_yds,0,,,,,
player,201010030cle,cle,WrigEr99,fumbles_rec_td,0,,,,,
player,201010030cle,cle,WrigEr99,fumbles_forced,0,,,,,
player,201010030cle,cle,ElamAb20,def_int,0,,,,,
player,201010030cle,cle,ElamAb20,def_int_yds,0,,,,,
player,201010030cle,cle,ElamAb20,def_int_td,0,,,,,
player,201010030cle,cle,ElamAb20,def_int_long,0,,,,,
player,201010030cle,cle,ElamAb20,pass_defended,0,,,,,
player,201010030cle,cle,ElamAb20,sacks,0.0,,,,,
player,201010030cle,cle,ElamAb20,tackles_combined,5,,,,,
player,201010030cle,cle,ElamAb20,tackles_solo,5,,,,,
player,201010030cle,cle,ElamAb20,tackles_assists,0,,,,,
player,201010030cle,cle,ElamAb20,tackles_loss,1,,,,,
player,201010030cle,cle,ElamAb20,qb_hits,0,,,,,
player,201010030cle,cle,ElamAb20,fumbles_rec,0,,,,,
player,201010030cle,cle,ElamAb20,fumbles_rec_yds,0,,,,,
player,201010030cle,cle,ElamAb20,fumbles_rec_td,0,,,,,
player,201010030cle,cle,ElamAb20,fumbles_forced,0,,,,,
player,201010030cle,cle,AdamMi21,def_int,0,,,,,
player,201010030cle,cle,AdamMi21,def_int_yds,0,,,,,
player,201010030cle,cle,AdamMi21,def_int_td,0,,,,,
player,201010030cle,cle,AdamMi21,def_int_long,0,,,,,
player,201010030cle,cle,AdamMi21,pass_defended,0,,,,,
player,201010030cle,cle,AdamMi21,sacks,0.0,,,,,
player,201010030cle,cle,AdamMi21,tackles_combined,4,,,,,
player,201010030cle,cle,AdamMi21,tackles_solo,3,,,,,
player,201010030cle,cle,AdamMi21,tackles_assists,1,,,,,
player,201010030cle,cle,AdamMi21,tackles_loss,0,,,,,
player,201010030cle,cle,AdamMi21,qb_hits,0,,,,,
player,201010030cle,cle,AdamMi21,fumbles_rec,0,,,,,
player,201010030cle,cle,AdamMi21,fumbles_rec_yds,0,,,,,
player,201010030cle,cle,AdamMi21,fumbles_rec_td,0,,,,,
player,201010030cle,cle,AdamMi21,fumbles_forced,0,,,,,
player,201010030cle,cle,BenaMa00,def_int,0,,,,,
player,201010030cle,cle,BenaMa00,def_int_yds,0,,,,,
player,201010030cle,cle,BenaMa00,def_int_td,0,,,,,
player,201010030cle,cle,BenaMa00,def_int_long,0,,,,,
player,201010030cle,cle,BenaMa00,pass_defended,0,,,,,
player,201010030cle,cle,BenaMa00,sacks,0.0,,,,,
player,201010030cle,cle,BenaMa00,tackles_combined,3,,,,,
player,201010030cle,cle,BenaMa00,tackles_solo,2,,,,,
player,201010030cle,cle,BenaMa00,tackles_assists,1,,,,,
player,201010030cle,cle,BenaMa00,tackles_loss,0,,,,,
player,201010030cle,cle,BenaMa00,qb_hits,1,,,,,
player,201010030cle,cle,BenaMa00,fumbles_rec,0,,,,,
player,201010030cle,cle,BenaMa00,fumbles_rec_yds,0,,,,,
player,201010030cle,cle,BenaMa00,fumbles_rec_td,0,,,,,
player,201010030cle,cle,BenaMa00,fumbles_forced,0,,,,,
player,201010030cle,cle,BartEr20,def_int,0,,,,,
player,201010030cle,cle,BartEr20,def_int_yds,0,,,,,
player,201010030cle,cle,BartEr20,def_int_td,0,,,,,
player,201010030cle,cle,BartEr20,def_int_long,0,,,,,
player,201010030cle,cle,BartEr20,pass_defended,0,,,,,
player,201010030cle,cle,BartEr20,sacks,0.0,,,,,
player,201010030cle,cle,BartEr20,tackles_combined,2,,,,,
player,201010030cle,cle,BartEr20,tackles_solo,2,,,,,
player,201010030cle,cle,BartEr20,tackles_assists,0,,,,,
player,201010030cle,cle,BartEr20,tackles_loss,0,,,,,
player,201010030cle,cle,BartEr20,qb_hits,0,,,,,
player,201010030cle,cle,BartEr20,fumbles_rec,0,,,,,
player,201010030cle,cle,BartEr20,fumbles_rec_yds,0,,,,,
player,201010030cle,cle,BartEr20,fumbles_rec_td,0,,,,,
player,201010030cle,cle,BartEr20,fumbles_forced,0,,,,,
player,201010030cle,cle,BrowSh20,def_int,0,,,,,
player,201010030cle,cle,BrowSh20,def_int_yds,0,,,,,
player,201010030cle,cle,BrowSh20,def_int_td,0,,,,,
player,201010030cle,cle,BrowSh20,def_int_long,0,,,,,
player,201010030cle,cle,BrowSh20,pass_defended,0,,,,,
player,201010030cle,cle,BrowSh20,sacks,0.0,,,,,
player,201010030cle,cle,BrowSh20,tackles_combined,2,,,,,
player,201010030cle,cle,BrowSh20,tackles_solo,1,,,,,
player,201010030cle,cle,BrowSh20,tackles_assists,1,,,,,
player,201010030cle,cle,BrowSh20,tackles_loss,0,,,,,
player,201010030cle,cle,BrowSh20,qb_hits,0,,,,,
player,201010030cle,cle,BrowSh20,fumbles_rec,0,,,,,
player,201010030cle,cle,BrowSh20,fumbles_rec_yds,0,,,,,
player,201010030cle,cle,BrowSh20,fumbles_rec_td,0,,,,,
player,201010030cle,cle,BrowSh20,fumbles_forced,0,,,,,
player,201010030cle,cle,SoreNi20,def_int,0,,,,,
player,201010030cle,cle,SoreNi20,def_int_yds,0,,,,,
player,201010030cle,cle,SoreNi20,def_int_td,0,,,,,
player,201010030cle,cle,SoreNi20,def_int_long,0,,,,,
player,201010030cle,cle,SoreNi20,pass_defended,0,,,,,
player,201010030cle,cle,SoreNi20,sacks,0.0,,,,,
player,201010030cle,cle,SoreNi20,tackles_combined,2,,,,,
player,201010030cle,cle,SoreNi20,tackles_solo,2,,,,,
player,201010030cle,cle,SoreNi20,tackles_assists,0,,,,,
player,201010030cle,cle,SoreNi20,tackles_loss,0,,,,,
player,201010030cle,cle,SoreNi20,qb_hits,0,,,,,
player,201010030cle,cle,SoreNi20,fumbles_rec,0,,,,,
player,201010030cle,cle,SoreNi20,fumbles_rec_yds,0,,,,,
player,201010030cle,cle,SoreNi20,fumbles_rec_td,0,,,,,
player,201010030cle,cle,SoreNi20,fumbles_forced,0,,,,,
player,201010030cle,cle,AikeSa00,def_int,0,,,,,
player,201010030cle,cle,AikeSa00,def_int_yds,0,,,,,
player,201010030cle,cle,AikeSa00,def_int_td,0,,,,,
player,201010030cle,cle,AikeSa00,def_int_long,0,,,,,
player,201010030cle,cle,AikeSa00,pass_defended,0,,,,,
player,201010030cle,cle,AikeSa00,sacks,0.0,,,,,
player,201010030cle,cle,AikeSa00,tackles_combined,1,,,,,
player,201010030cle,cle,AikeSa00,tackles_solo,1,,,,,
player,201010030cle,cle,AikeSa00,tackles_assists,0,,,,,
player,201010030cle,cle,AikeSa00,tackles_loss,0,,,,,
player,201010030cle,cle,AikeSa00,qb_hits,0,,,,,
player,201010030cle,cle,AikeSa00,fumbles_rec,0,,,,,
player,201010030cle,cle,AikeSa00,fumbles_rec_yds,0,,,,,
player,201010030cle,cle,AikeSa00,fumbles_rec_td,0,,,,,
player,201010030cle,cle,AikeSa00,fumbles_forced,0,,,,,
player,201010030cle,cle,BrowTi20,def_int,0,,,,,
player,201010030cle,cle,BrowTi20,def_int_yds,0,,,,,
player,201010030cle,cle,BrowTi20,def_int_td,0,,,,,
player,201010030cle,cle,BrowTi20,def_int_long,0,,,,,
player,201010030cle,cle,BrowTi20,pass_defended,0,,,,,
player,201010030cle,cle,BrowTi20,sacks,0.0,,,,,
player,201010030cle,cle,BrowTi20,tackles_combined,1,,,,,
player,201010030cle,cle,BrowTi20,tackles_solo,1,,,,,
player,201010030cle,cle,BrowTi20,tackles_assists,0,,,,,
player,201010030cle,cle,BrowTi20,tackles_loss,0,,,,,
player,201010030cle,cle,BrowTi20,qb_hits,0,,,,,
player,201010030cle,cle,BrowTi20,fumbles_rec,0,,,,,
player,201010030cle,cle,BrowTi20,fumbles_rec_yds,0,,,,,
player,201010030cle,cle,BrowTi20,fumbles_rec_td,0,,,,,
player,201010030cle,cle,BrowTi20,fumbles_forced,0,,,,,
player,201010030cle,cle,GocoCh99,def_int,0,,,,,
player,201010030cle,cle,GocoCh99,def_int_yds,0,,,,,
player,201010030cle,cle,GocoCh99,def_int_td,0,,,,,
player,201010030cle,cle,GocoCh99,def_int_long,0,,,,,
