game,2010,4,20101003,201010030phi,was,"Washington Redskins",17,phi,"Philadelphia Eagles",12
player,201010030phi,was,GallJo00,pass_int,0,,,,,
player,201010030phi,was,GallJo00,pass_sacked,,,,,,
player,201010030phi,was,GallJo00,pass_sacked_yds,,,,,,
player,201010030phi,was,GallJo00,pass_long,0,,,,,
player,201010030phi,was,GallJo00,pass_rating,,,,,,
player,201010030phi,was,GallJo00,rush_att,0,,,,,
player,201010030phi,was,GallJo00,rush_yds,0,,,,,
player,201010030phi,was,GallJo00,rush_td,0,,,,,
player,201010030phi,was,GallJo00,rush_long,0,,,,,
player,201010030phi,was,GallJo00,targets,3,,,,,
player,201010030phi,was,GallJo00,rec,1,,,,,
player,201010030phi,was,GallJo00,rec_yds,5,,,,,
player,201010030phi,was,GallJo00,rec_td,0,,,,,
player,201010030phi,was,GallJo00,rec_long,5,,,,,
player,201010030phi,was,GallJo00,fumbles,0,,,,,
player,201010030phi,was,GallJo00,fumbles_lost,,,,,,
player,201010030phi,was,BankBr00,pass_cmp,0,,,,,
player,201010030phi,was,BankBr00,pass_att,0,,,,,
player,201010030phi,was,BankBr00,pass_yds,0,,,,,
player,201010030phi,was,BankBr00,pass_td,0,,,,,
player,201010030phi,was,BankBr00,pass_int,0,,,,,
player,201010030phi,was,BankBr00,pass_sacked,,,,,,
player,201010030phi,was,BankBr00,pass_sacked_yds,,,,,,
player,201010030phi,was,BankBr00,pass_long,0,,,,,
player,201010030phi,was,BankBr00,pass_rating,,,,,,
player,201010030phi,was,BankBr00,rush_att,0,,,,,
player,201010030phi,was,BankBr00,rush_yds,0,,,,,
player,201010030phi,was,BankBr00,rush_td,0,,,,,
player,201010030phi,was,BankBr00,rush_long,0,,,,,
player,201010030phi,was,BankBr00,targets,1,,,,,
player,201010030phi,was,BankBr00,rec,1,,,,,
player,201010030phi,was,BankBr00,rec_yds,-5,,,,,
player,201010030phi,was,BankBr00,rec_td,0,,,,,
player,201010030phi,was,BankBr00,rec_long,-5,,,,,
player,201010030phi,was,BankBr00,fumbles,0,,,,,
player,201010030phi,was,BankBr00,fumbles_lost,,,,,,
player,201010030phi,was,DaviFr01,pass_cmp,,,,,,
player,201010030phi,was,DaviFr01,pass_att,,,,,,
player,201010030phi,was,DaviFr01,pass_yds,,,,,,
player,201010030phi,was,DaviFr01,pass_td,,,,,,
player,201010030phi,was,DaviFr01,pass_int,,,,,,
player,201010030phi,was,DaviFr01,pass_sacked,,,,,,
player,201010030phi,was,DaviFr01,pass_sacked_yds,,,,,,
player,201010030phi,was,DaviFr01,pass_long,,,,,,
player,201010030phi,was,DaviFr01,pass_rating,,,,,,
player,201010030phi,was,DaviFr01,rush_att,,,,,,
player,201010030phi,was,DaviFr01,rush_yds,,,,,,
player,201010030phi,was,DaviFr01,rush_td,,,,,,
player,201010030phi,was,DaviFr01,rush_long,,,,,,
player,201010030phi,was,DaviFr01,targets,1,,,,,
player,201010030phi,was,DaviFr01,rec,0,,,,,
player,201010030phi,was,DaviFr01,rec_yds,0,,,,,
player,201010030phi,was,DaviFr01,rec_td,0,,,,,
player,201010030phi,was,DaviFr01,rec_long,,,,,,
player,201010030phi,was,DaviFr01,fumbles,,,,,,
player,201010030phi,was,DaviFr01,fumbles_lost,,,,,,
player,201010030phi,phi,KolbKe00,pass_cmp,22,,,,,
player,201010030phi,phi,KolbKe00,pass_att,35,,,,,
player,201010030phi,phi,KolbKe00,pass_yds,201,,,,,
player,201010030phi,phi,KolbKe00,pass_td,1,,,,,
player,201010030phi,phi,KolbKe00,pass_int,1,,,,,
player,201010030phi,phi,KolbKe00,pass_sacked,1,,,,,
player,201010030phi,phi,KolbKe00,pass_sacked_yds,7,,,,,
player,201010030phi,phi,KolbKe00,pass_long,18,,,,,
player,201010030phi,phi,KolbKe00,pass_rating,76.0,,,,,
player,201010030phi,phi,KolbKe00,rush_att,2,,,,,
player,201010030phi,phi,KolbKe00,rush_yds,21,,,,,
player,201010030phi,phi,KolbKe00,rush_td,0,,,,,
player,201010030phi,phi,KolbKe00,rush_long,11,,,,,
player,201010030phi,phi,KolbKe00,targets,0,,,,,
player,201010030phi,phi,KolbKe00,rec,0,,,,,
player,201010030phi,phi,KolbKe00,rec_yds,0,,,,,
player,201010030phi,phi,KolbKe00,rec_td,0,,,,,
player,201010030phi,phi,KolbKe00,rec_long,0,,,,,
player,201010030phi,phi,KolbKe00,fumbles,2,,,,,
player,201010030phi,phi,KolbKe00,fumbles_lost,0,,,,,
player,201010030phi,phi,VickMi00,pass_cmp,5,,,,,
player,201010030phi,phi,VickMi00,pass_att,7,,,,,
player,201010030phi,phi,VickMi00,pass_yds,49,,,,,
player,201010030phi,phi,VickMi00,pass_td,0,,,,,
player,201010030phi,phi,VickMi00,pass_int,0,,,,,
player,201010030phi,phi,VickMi00,pass_sacked,0,,,,,
player,201010030phi,phi,VickMi00,pass_sacked_yds,0,,,,,
player,201010030phi,phi,VickMi00,pass_long,31,,,,,
player,201010030phi,phi,VickMi00,pass_rating,90.8,,,,,
player,201010030phi,phi,VickMi00,rush_att,3,,,,,
player,201010030phi,phi,VickMi00,rush_yds,17,,,,,
player,201010030phi,phi,VickMi00,rush_td,0,,,,,
player,201010030phi,phi,VickMi00,rush_long,13,,,,,
player,201010030phi,phi,VickMi00,targets,0,,,,,
player,201010030phi,phi,VickMi00,rec,0,,,,,
player,201010030phi,phi,VickMi00,rec_yds,0,,,,,
player,201010030phi,phi,VickMi00,rec_td,0,,,,,
player,201010030phi,phi,VickMi00,rec_long,0,,,,,
player,201010030phi,phi,VickMi00,fumbles,0,,,,,
player,201010030phi,phi,VickMi00,fumbles_lost,,,,,,
player,201010030phi,phi,McCoLe01,pass_cmp,0,,,,,
player,201010030phi,phi,McCoLe01,pass_att,0,,,,,
player,201010030phi,phi,McCoLe01,pass_yds,0,,,,,
player,201010030phi,phi,McCoLe01,pass_td,0,,,,,
player,201010030phi,phi,McCoLe01,pass_int,0,,,,,
player,201010030phi,phi,McCoLe01,pass_sacked,,,,,,
player,201010030phi,phi,McCoLe01,pass_sacked_yds,,,,,,
player,201010030phi,phi,McCoLe01,pass_long,0,,,,,
player,201010030phi,phi,McCoLe01,pass_rating,,,,,,
player,201010030phi,phi,McCoLe01,rush_att,16,,,,,
player,201010030phi,phi,McCoLe01,rush_yds,64,,,,,
player,201010030phi,phi,McCoLe01,rush_td,0,,,,,
player,201010030phi,phi,McCoLe01,rush_long,12,,,,,
player,201010030phi,phi,McCoLe01,targets,16,,,,,
player,201010030phi,phi,McCoLe01,rec,12,,,,,
player,201010030phi,phi,McCoLe01,rec_yds,110,,,,,
player,201010030phi,phi,McCoLe01,rec_td,0,,,,,
player,201010030phi,phi,McCoLe01,rec_long,31,,,,,
player,201010030phi,phi,McCoLe01,fumbles,1,,,,,
player,201010030phi,phi,McCoLe01,fumbles_lost,1,,,,,
player,201010030phi,phi,BellMi00,pass_cmp,0,,,,,
player,201010030phi,phi,BellMi00,pass_att,0,,,,,
player,201010030phi,phi,BellMi00,pass_yds,0,,,,,
player,201010030phi,phi,BellMi00,pass_td,0,,,,,
player,201010030phi,phi,BellMi00,pass_int,0,,,,,
player,201010030phi,phi,BellMi00,pass_sacked,,,,,,
player,201010030phi,phi,BellMi00,pass_sacked_yds,,,,,,
player,201010030phi,phi,BellMi00,pass_long,0,,,,,
player,201010030phi,phi,BellMi00,pass_rating,,,,,,
player,201010030phi,phi,BellMi00,rush_att,3,,,,,
player,201010030phi,phi,BellMi00,rush_yds,6,,,,,
player,201010030phi,phi,BellMi00,rush_td,0,,,,,
player,201010030phi,phi,BellMi00,rush_long,2,,,,,
player,201010030phi,phi,BellMi00,targets,2,,,,,
player,201010030phi,phi,BellMi00,rec,1,,,,,
player,201010030phi,phi,BellMi00,rec_yds,5,,,,,
player,201010030phi,phi,BellMi00,rec_td,0,,,,,
player,201010030phi,phi,BellMi00,rec_long,5,,,,,
player,201010030phi,phi,BellMi00,fumbles,1,,,,,
player,201010030phi,phi,BellMi00,fumbles_lost,0,,,,,
player,201010030phi,phi,JackDe00,pass_cmp,0,,,,,
player,201010030phi,phi,JackDe00,pass_att,0,,,,,
player,201010030phi,phi,JackDe00,pass_yds,0,,,,,
player,201010030phi,phi,JackDe00,pass_td,0,,,,,
player,201010030phi,phi,JackDe00,pass_int,0,,,,,
player,201010030phi,phi,JackDe00,pass_sacked,,,,,,
player,201010030phi,phi,JackDe00,pass_sacked_yds,,,,,,
player,201010030phi,phi,JackDe00,pass_long,0,,,,,
player,201010030phi,phi,JackDe00,pass_rating,,,,,,
player,201010030phi,phi,JackDe00,rush_att,1,,,,,
player,201010030phi,phi,JackDe00,rush_yds,2,,,,,
player,201010030phi,phi,JackDe00,rush_td,0,,,,,
player,201010030phi,phi,JackDe00,rush_long,2,,,,,
player,201010030phi,phi,JackDe00,targets,7,,,,,
player,201010030phi,phi,JackDe00,rec,3,,,,,
player,201010030phi,phi,JackDe00,rec_yds,19,,,,,
player,201010030phi,phi,JackDe00,rec_td,0,,,,,
player,201010030phi,phi,JackDe00,rec_long,9,,,,,
player,201010030phi,phi,JackDe00,fumbles,0,,,,,
player,201010030phi,phi,JackDe00,fumbles_lost,,,,,,
player,201010030phi,phi,SchmOw00,pass_cmp,0,,,,,
player,201010030phi,phi,SchmOw00,pass_att,0,,,,,
player,201010030phi,phi,SchmOw00,pass_yds,0,,,,,
player,201010030phi,phi,SchmOw00,pass_td,0,,,,,
player,201010030phi,phi,SchmOw00,pass_int,0,,,,,
player,201010030phi,phi,SchmOw00,pass_sacked,,,,,,
player,201010030phi,phi,SchmOw00,pass_sacked_yds,,,,,,
player,201010030phi,phi,SchmOw00,pass_long,0,,,,,
player,201010030phi,phi,SchmOw00,pass_rating,,,,,,
player,201010030phi,phi,SchmOw00,rush_att,0,,,,,
player,201010030phi,phi,SchmOw00,rush_yds,0,,,,,
player,201010030phi,phi,SchmOw00,rush_td,0,,,,,
player,201010030phi,phi,SchmOw00,rush_long,0,,,,,
player,201010030phi,phi,SchmOw00,targets,4,,,,,
player,201010030phi,phi,SchmOw00,rec,3,,,,,
player,201010030phi,phi,SchmOw00,rec_yds,43,,,,,
player,201010030phi,phi,SchmOw00,rec_td,0,,,,,
player,201010030phi,phi,SchmOw00,rec_long,18,,,,,
player,201010030phi,phi,SchmOw00,fumbles,0,,,,,
player,201010030phi,phi,SchmOw00,fumbles_lost,,,,,,
player,201010030phi,phi,AvanJa00,pass_cmp,0,,,,,
player,201010030phi,phi,AvanJa00,pass_att,0,,,,,
player,201010030phi,phi,AvanJa00,pass_yds,0,,,,,
player,201010030phi,phi,AvanJa00,pass_td,0,,,,,
player,201010030phi,phi,AvanJa00,pass_int,0,,,,,
player,201010030phi,phi,AvanJa00,pass_sacked,,,,,,
player,201010030phi,phi,AvanJa00,pass_sacked_yds,,,,,,
player,201010030phi,phi,AvanJa00,pass_long,0,,,,,
player,201010030phi,phi,AvanJa00,pass_rating,,,,,,
player,201010030phi,phi,AvanJa00,rush_att,0,,,,,
player,201010030phi,phi,AvanJa00,rush_yds,0,,,,,
player,201010030phi,phi,AvanJa00,rush_td,0,,,,,
player,201010030phi,phi,AvanJa00,rush_long,0,,,,,
player,201010030phi,phi,AvanJa00,targets,6,,,,,
player,201010030phi,phi,AvanJa00,rec,4,,,,,
player,201010030phi,phi,AvanJa00,rec_yds,31,,,,,
player,201010030phi,phi,AvanJa00,rec_td,0,,,,,
player,201010030phi,phi,AvanJa00,rec_long,17,,,,,
player,201010030phi,phi,AvanJa00,fumbles,0,,,,,
player,201010030phi,phi,AvanJa00,fumbles_lost,,,,,,
player,201010030phi,phi,CeleBr00,pass_cmp,0,,,,,
player,201010030phi,phi,CeleBr00,pass_att,0,,,,,
player,201010030phi,phi,CeleBr00,pass_yds,0,,,,,
player,201010030phi,phi,CeleBr00,pass_td,0,,,,,
player,201010030phi,phi,CeleBr00,pass_int,0,,,,,
player,201010030phi,phi,CeleBr00,pass_sacked,,,,,,
player,201010030phi,phi,CeleBr00,pass_sacked_yds,,,,,,
player,201010030phi,phi,CeleBr00,pass_long,0,,,,,
player,201010030phi,phi,CeleBr00,pass_rating,,,,,,
player,201010030phi,phi,CeleBr00,rush_att,0,,,,,
player,201010030phi,phi,CeleBr00,rush_yds,0,,,,,
player,201010030phi,phi,CeleBr00,rush_td,0,,,,,
player,201010030phi,phi,CeleBr00,rush_long,0,,,,,
player,201010030phi,phi,CeleBr00,targets,6,,,,,
player,201010030phi,phi,CeleBr00,rec,3,,,,,
player,201010030phi,phi,CeleBr00,rec_yds,27,,,,,
player,201010030phi,phi,CeleBr00,rec_td,1,,,,,
player,201010030phi,phi,CeleBr00,rec_long,12,,,,,
player,201010030phi,phi,CeleBr00,fumbles,0,,,,,
player,201010030phi,phi,CeleBr00,fumbles_lost,,,,,,
player,201010030phi,phi,MaclJe00,pass_cmp,0,,,,,
player,201010030phi,phi,MaclJe00,pass_att,0,,,,,
player,201010030phi,phi,MaclJe00,pass_yds,0,,,,,
player,201010030phi,phi,MaclJe00,pass_td,0,,,,,
player,201010030phi,phi,MaclJe00,pass_int,0,,,,,
player,201010030phi,phi,MaclJe00,pass_sacked,,,,,,
player,201010030phi,phi,MaclJe00,pass_sacked_yds,,,,,,
player,201010030phi,phi,MaclJe00,pass_long,0,,,,,
player,201010030phi,phi,MaclJe00,pass_rating,,,,,,
player,201010030phi,phi,MaclJe00,rush_att,0,,,,,
player,201010030phi,phi,MaclJe00,rush_yds,0,,,,,
player,201010030phi,phi,MaclJe00,rush_td,0,,,,,
player,201010030phi,phi,MaclJe00,rush_long,0,,,,,
player,201010030phi,phi,MaclJe00,targets,2,,,,,
player,201010030phi,phi,MaclJe00,rec,1,,,,,
player,201010030phi,phi,MaclJe00,rec_yds,15,,,,,
player,201010030phi,phi,MaclJe00,rec_td,0,,,,,
player,201010030phi,phi,MaclJe00,rec_long,15,,,,,
player,201010030phi,phi,MaclJe00,fumbles,0,,,,,
player,201010030phi,phi,MaclJe00,fumbles_lost,,,,,,
player,201010030phi,was,HallDe99,def_int,1,,,,,
player,201010030phi,was,HallDe99,def_int_yds,0,,,,,
player,201010030phi,was,HallDe99,def_int_td,0,,,,,
player,201010030phi,was,HallDe99,def_int_long,0,,,,,
player,201010030phi,was,HallDe99,pass_defended,1,,,,,
player,201010030phi,was,HallDe99,sacks,0.0,,,,,
player,201010030phi,was,HallDe99,tackles_combined,5,,,,,
player,201010030phi,was,HallDe99,tackles_solo,4,,,,,
player,201010030phi,was,HallDe99,tackles_assists,1,,,,,
player,201010030phi,was,HallDe99,tackles_loss,1,,,,,
player,201010030phi,was,HallDe99,qb_hits,0,,,,,
player,201010030phi,was,HallDe99,fumbles_rec,0,,,,,
player,201010030phi,was,HallDe99,fumbles_rec_yds,0,,,,,
player,201010030phi,was,HallDe99,fumbles_rec_td,0,,,,,
player,201010030phi,was,HallDe99,fumbles_forced,0,,,,,
player,201010030phi,was,CartAn20,def_int,0,,,,,
player,201010030phi,was,CartAn20,def_int_yds,0,,,,,
player,201010030phi,was,CartAn20,def_int_td,0,,,,,
player,201010030phi,was,CartAn20,def_int_long,0,,,,,
player,201010030phi,was,CartAn20,pass_defended,0,,,,,
player,201010030phi,was,CartAn20,sacks,1.0,,,,,
player,201010030phi,was,CartAn20,tackles_combined,3,,,,,
player,201010030phi,was,CartAn20,tackles_solo,1,,,,,
player,201010030phi,was,CartAn20,tackles_assists,2,,,,,
player,201010030phi,was,CartAn20,tackles_loss,0,,,,,
player,201010030phi,was,CartAn20,qb_hits,1,,,,,
player,201010030phi,was,CartAn20,fumbles_rec,0,,,,,
player,201010030phi,was,CartAn20,fumbles_rec_yds,0,,,,,
player,201010030phi,was,CartAn20,fumbles_rec_td,0,,,,,
player,201010030phi,was,CartAn20,fumbles_forced,1,,,,,
player,201010030phi,was,FletLo20,def_int,0,,,,,
player,201010030phi,was,FletLo20,def_int_yds,0,,,,,
player,201010030phi,was,FletLo20,def_int_td,0,,,,,
player,201010030phi,was,FletLo20,def_int_long,0,,,,,
player,201010030phi,was,FletLo20,pass_defended,0,,,,,
player,201010030phi,was,FletLo20,sacks,0.0,,,,,
player,201010030phi,was,FletLo20,tackles_combined,12,,,,,
player,201010030phi,was,FletLo20,tackles_solo,10,,,,,
player,201010030phi,was,FletLo20,tackles_assists,2,,,,,
player,201010030phi,was,FletLo20,tackles_loss,0,,,,,
player,201010030phi,was,FletLo20,qb_hits,0,,,,,
player,201010030phi,was,FletLo20,fumbles_rec,0,,,,,
player,201010030phi,was,FletLo20,fumbles_rec_yds,0,,,,,
player,201010030phi,was,FletLo20,fumbles_rec_td,0,,,,,
player,201010030phi,was,FletLo20,fumbles_forced,0,,,,,
player,201010030phi,was,McInRo20,def_int,0,,,,,
player,201010030phi,was,McInRo20,def_int_yds,0,,,,,
player,201010030phi,was,McInRo20,def_int_td,0,,,,,
player,201010030phi,was,McInRo20,def_int_long,0,,,,,
player,201010030phi,was,McInRo20,pass_defended,1,,,,,
player,201010030phi,was,McInRo20,sacks,0.0,,,,,
player,201010030phi,was,McInRo20,tackles_combined,8,,,,,
player,201010030phi,was,McInRo20,tackles_solo,7,,,,,
player,201010030phi,was,McInRo20,tackles_assists,1,,,,,
player,201010030phi,was,McInRo20,tackles_loss,0,,,,,
player,201010030phi,was,McInRo20,qb_hits,0,,,,,
player,201010030phi,was,McInRo20,fumbles_rec,0,,,,,
player,201010030phi,was,McInRo20,fumbles_rec_yds,0,,,,,
player,201010030phi,was,McInRo20,fumbles_rec_td,0,,,,,
player,201010030phi,was,McInRo20,fumbles_forced,0,,,,,
player,201010030phi,was,RogeCa20,def_int,0,,,,,
player,201010030phi,was,RogeCa20,def_int_yds,0,,,,,
player,201010030phi,was,RogeCa20,def_int_td,0,,,,,
player,201010030phi,was,RogeCa20,def_int_long,0,,,,,
player,201010030phi,was,RogeCa20,pass_defended,1,,,,,
