game,2010,12,20101128,201011280sea,kan,"Kansas City Chiefs",42,sea,"Seattle Seahawks",24
player,201011280sea,kan,CassMa00,rec_yds,0,,,,,
player,201011280sea,kan,CassMa00,rec_td,0,,,,,
player,201011280sea,kan,CassMa00,rec_long,0,,,,,
player,201011280sea,kan,CassMa00,fumbles,0,,,,,
player,201011280sea,kan,CassMa00,fumbles_lost,,,,,,
player,201011280sea,kan,CharJa00,pass_cmp,0,,,,,
player,201011280sea,kan,CharJa00,pass_att,0,,,,,
player,201011280sea,kan,CharJa00,pass_yds,0,,,,,
player,201011280sea,kan,CharJa00,pass_td,0,,,,,
player,201011280sea,kan,CharJa00,pass_int,0,,,,,
player,201011280sea,kan,CharJa00,pass_sacked,,,,,,
player,201011280sea,kan,CharJa00,pass_sacked_yds,,,,,,
player,201011280sea,kan,CharJa00,pass_long,0,,,,,
player,201011280sea,kan,CharJa00,pass_rating,,,,,,
player,201011280sea,kan,CharJa00,rush_att,22,,,,,
player,201011280sea,kan,CharJa00,rush_yds,173,,,,,
player,201011280sea,kan,CharJa00,rush_td,1,,,,,
player,201011280sea,kan,CharJa00,rush_long,29,,,,,
player,201011280sea,kan,CharJa00,targets,3,,,,,
player,201011280sea,kan,CharJa00,rec,2,,,,,
player,201011280sea,kan,CharJa00,rec_yds,3,,,,,
player,201011280sea,kan,CharJa00,rec_td,0,,,,,
player,201011280sea,kan,CharJa00,rec_long,8,,,,,
player,201011280sea,kan,CharJa00,fumbles,1,,,,,
player,201011280sea,kan,CharJa00,fumbles_lost,1,,,,,
player,201011280sea,kan,JoneTh00,pass_cmp,0,,,,,
player,201011280sea,kan,JoneTh00,pass_att,0,,,,,
player,201011280sea,kan,JoneTh00,pass_yds,0,,,,,
player,201011280sea,kan,JoneTh00,pass_td,0,,,,,
player,201011280sea,kan,JoneTh00,pass_int,0,,,,,
player,201011280sea,kan,JoneTh00,pass_sacked,,,,,,
player,201011280sea,kan,JoneTh00,pass_sacked_yds,,,,,,
player,201011280sea,kan,JoneTh00,pass_long,0,,,,,
player,201011280sea,kan,JoneTh00,pass_rating,,,,,,
player,201011280sea,kan,JoneTh00,rush_att,20,,,,,
player,201011280sea,kan,JoneTh00,rush_yds,68,,,,,
player,201011280sea,kan,JoneTh00,rush_td,0,,,,,
player,201011280sea,kan,JoneTh00,rush_long,16,,,,,
player,201011280sea,kan,JoneTh00,targets,3,,,,,
player,201011280sea,kan,JoneTh00,rec,3,,,,,
player,201011280sea,kan,JoneTh00,rec_yds,14,,,,,
player,201011280sea,kan,JoneTh00,rec_td,0,,,,,
player,201011280sea,kan,JoneTh00,rec_long,11,,,,,
player,201011280sea,kan,JoneTh00,fumbles,0,,,,,
player,201011280sea,kan,JoneTh00,fumbles_lost,,,,,,
player,201011280sea,kan,SmitSh20,pass_cmp,0,,,,,
player,201011280sea,kan,SmitSh20,pass_att,0,,,,,
player,201011280sea,kan,SmitSh20,pass_yds,0,,,,,
player,201011280sea,kan,SmitSh20,pass_td,0,,,,,
player,201011280sea,kan,SmitSh20,pass_int,0,,,,,
player,201011280sea,kan,SmitSh20,pass_sacked,,,,,,
player,201011280sea,kan,SmitSh20,pass_sacked_yds,,,,,,
player,201011280sea,kan,SmitSh20,pass_long,0,,,,,
player,201011280sea,kan,SmitSh20,pass_rating,,,,,,
player,201011280sea,kan,SmitSh20,rush_att,1,,,,,
player,201011280sea,kan,SmitSh20,rush_yds,1,,,,,
player,201011280sea,kan,SmitSh20,rush_td,1,,,,,
player,201011280sea,kan,SmitSh20,rush_long,1,,,,,
player,201011280sea,kan,SmitSh20,targets,0,,,,,
player,201011280sea,kan,SmitSh20,rec,0,,,,,
player,201011280sea,kan,SmitSh20,rec_yds,0,,,,,
player,201011280sea,kan,SmitSh20,rec_td,0,,,,,
player,201011280sea,kan,SmitSh20,rec_long,0,,,,,
player,201011280sea,kan,SmitSh20,fumbles,0,,,,,
player,201011280sea,kan,SmitSh20,fumbles_lost,,,,,,
player,201011280sea,kan,BoweDw00,pass_cmp,0,,,,,
player,201011280sea,kan,BoweDw00,pass_att,0,,,,,
player,201011280sea,kan,BoweDw00,pass_yds,0,,,,,
player,201011280sea,kan,BoweDw00,pass_td,0,,,,,
player,201011280sea,kan,BoweDw00,pass_int,0,,,,,
player,201011280sea,kan,BoweDw00,pass_sacked,,,,,,
player,201011280sea,kan,BoweDw00,pass_sacked_yds,,,,,,
player,201011280sea,kan,BoweDw00,pass_long,0,,,,,
player,201011280sea,kan,BoweDw00,pass_rating,,,,,,
player,201011280sea,kan,BoweDw00,rush_att,0,,,,,
player,201011280sea,kan,BoweDw00,rush_yds,0,,,,,
player,201011280sea,kan,BoweDw00,rush_td,0,,,,,
player,201011280sea,kan,BoweDw00,rush_long,0,,,,,
player,201011280sea,kan,BoweDw00,targets,17,,,,,
player,201011280sea,kan,BoweDw00,rec,13,,,,,
player,201011280sea,kan,BoweDw00,rec_yds,170,,,,,
player,201011280sea,kan,BoweDw00,rec_td,3,,,,,
player,201011280sea,kan,BoweDw00,rec_long,36,,,,,
player,201011280sea,kan,BoweDw00,fumbles,0,,,,,
player,201011280sea,kan,BoweDw00,fumbles_lost,,,,,,
player,201011280sea,kan,TuckVe00,pass_cmp,0,,,,,
player,201011280sea,kan,TuckVe00,pass_att,0,,,,,
player,201011280sea,kan,TuckVe00,pass_yds,0,,,,,
player,201011280sea,kan,TuckVe00,pass_td,0,,,,,
player,201011280sea,kan,TuckVe00,pass_int,0,,,,,
player,201011280sea,kan,TuckVe00,pass_sacked,,,,,,
player,201011280sea,kan,TuckVe00,pass_sacked_yds,,,,,,
player,201011280sea,kan,TuckVe00,pass_long,0,,,,,
player,201011280sea,kan,TuckVe00,pass_rating,,,,,,
player,201011280sea,kan,TuckVe00,rush_att,0,,,,,
player,201011280sea,kan,TuckVe00,rush_yds,0,,,,,
player,201011280sea,kan,TuckVe00,rush_td,0,,,,,
player,201011280sea,kan,TuckVe00,rush_long,0,,,,,
player,201011280sea,kan,TuckVe00,targets,2,,,,,
player,201011280sea,kan,TuckVe00,rec,1,,,,,
player,201011280sea,kan,TuckVe00,rec_yds,24,,,,,
player,201011280sea,kan,TuckVe00,rec_td,0,,,,,
player,201011280sea,kan,TuckVe00,rec_long,24,,,,,
player,201011280sea,kan,TuckVe00,fumbles,0,,,,,
player,201011280sea,kan,TuckVe00,fumbles_lost,,,,,,
player,201011280sea,kan,Cox_Mi20,pass_cmp,0,,,,,
player,201011280sea,kan,Cox_Mi20,pass_att,0,,,,,
player,201011280sea,kan,Cox_Mi20,pass_yds,0,,,,,
player,201011280sea,kan,Cox_Mi20,pass_td,0,,,,,
player,201011280sea,kan,Cox_Mi20,pass_int,0,,,,,
player,201011280sea,kan,Cox_Mi20,pass_sacked,,,,,,
player,201011280sea,kan,Cox_Mi20,pass_sacked_yds,,,,,,
player,201011280sea,kan,Cox_Mi20,pass_long,0,,,,,
player,201011280sea,kan,Cox_Mi20,pass_rating,,,,,,
player,201011280sea,kan,Cox_Mi20,rush_att,0,,,,,
player,201011280sea,kan,Cox_Mi20,rush_yds,0,,,,,
player,201011280sea,kan,Cox_Mi20,rush_td,0,,,,,
player,201011280sea,kan,Cox_Mi20,rush_long,0,,,,,
player,201011280sea,kan,Cox_Mi20,targets,1,,,,,
player,201011280sea,kan,Cox_Mi20,rec,1,,,,,
player,201011280sea,kan,Cox_Mi20,rec_yds,10,,,,,
player,201011280sea,kan,Cox_Mi20,rec_td,0,,,,,
player,201011280sea,kan,Cox_Mi20,rec_long,10,,,,,
player,201011280sea,kan,Cox_Mi20,fumbles,0,,,,,
player,201011280sea,kan,Cox_Mi20,fumbles_lost,,,,,,
player,201011280sea,kan,CoppTe00,pass_cmp,0,,,,,
player,201011280sea,kan,CoppTe00,pass_att,0,,,,,
player,201011280sea,kan,CoppTe00,pass_yds,0,,,,,
player,201011280sea,kan,CoppTe00,pass_td,0,,,,,
player,201011280sea,kan,CoppTe00,pass_int,0,,,,,
player,201011280sea,kan,CoppTe00,pass_sacked,,,,,,
player,201011280sea,kan,CoppTe00,pass_sacked_yds,,,,,,
player,201011280sea,kan,CoppTe00,pass_long,0,,,,,
player,201011280sea,kan,CoppTe00,pass_rating,,,,,,
player,201011280sea,kan,CoppTe00,rush_att,0,,,,,
player,201011280sea,kan,CoppTe00,rush_yds,0,,,,,
player,201011280sea,kan,CoppTe00,rush_td,0,,,,,
player,201011280sea,kan,CoppTe00,rush_long,0,,,,,
player,201011280sea,kan,CoppTe00,targets,2,,,,,
player,201011280sea,kan,CoppTe00,rec,1,,,,,
player,201011280sea,kan,CoppTe00,rec_yds,6,,,,,
player,201011280sea,kan,CoppTe00,rec_td,0,,,,,
player,201011280sea,kan,CoppTe00,rec_long,6,,,,,
player,201011280sea,kan,CoppTe00,fumbles,0,,,,,
player,201011280sea,kan,CoppTe00,fumbles_lost,,,,,,
player,201011280sea,kan,MoeaTo00,pass_cmp,0,,,,,
player,201011280sea,kan,MoeaTo00,pass_att,0,,,,,
player,201011280sea,kan,MoeaTo00,pass_yds,0,,,,,
player,201011280sea,kan,MoeaTo00,pass_td,0,,,,,
player,201011280sea,kan,MoeaTo00,pass_int,0,,,,,
player,201011280sea,kan,MoeaTo00,pass_sacked,,,,,,
player,201011280sea,kan,MoeaTo00,pass_sacked_yds,,,,,,
player,201011280sea,kan,MoeaTo00,pass_long,0,,,,,
player,201011280sea,kan,MoeaTo00,pass_rating,,,,,,
player,201011280sea,kan,MoeaTo00,rush_att,0,,,,,
player,201011280sea,kan,MoeaTo00,rush_yds,0,,,,,
player,201011280sea,kan,MoeaTo00,rush_td,0,,,,,
player,201011280sea,kan,MoeaTo00,rush_long,0,,,,,
player,201011280sea,kan,MoeaTo00,targets,2,,,,,
player,201011280sea,kan,MoeaTo00,rec,1,,,,,
player,201011280sea,kan,MoeaTo00,rec_yds,6,,,,,
player,201011280sea,kan,MoeaTo00,rec_td,1,,,,,
player,201011280sea,kan,MoeaTo00,rec_long,6,,,,,
player,201011280sea,kan,MoeaTo00,fumbles,0,,,,,
player,201011280sea,kan,MoeaTo00,fumbles_lost,,,,,,
player,201011280sea,kan,PopeLe00,pass_cmp,,,,,,
player,201011280sea,kan,PopeLe00,pass_att,,,,,,
player,201011280sea,kan,PopeLe00,pass_yds,,,,,,
player,201011280sea,kan,PopeLe00,pass_td,,,,,,
player,201011280sea,kan,PopeLe00,pass_int,,,,,,
player,201011280sea,kan,PopeLe00,pass_sacked,,,,,,
player,201011280sea,kan,PopeLe00,pass_sacked_yds,,,,,,
player,201011280sea,kan,PopeLe00,pass_long,,,,,,
player,201011280sea,kan,PopeLe00,pass_rating,,,,,,
player,201011280sea,kan,PopeLe00,rush_att,,,,,,
player,201011280sea,kan,PopeLe00,rush_yds,,,,,,
player,201011280sea,kan,PopeLe00,rush_td,,,,,,
player,201011280sea,kan,PopeLe00,rush_long,,,,,,
player,201011280sea,kan,PopeLe00,targets,1,,,,,
player,201011280sea,kan,PopeLe00,rec,0,,,,,
player,201011280sea,kan,PopeLe00,rec_yds,0,,,,,
player,201011280sea,kan,PopeLe00,rec_td,0,,,,,
player,201011280sea,kan,PopeLe00,rec_long,,,,,,
player,201011280sea,kan,PopeLe00,fumbles,,,,,,
player,201011280sea,kan,PopeLe00,fumbles_lost,,,,,,
player,201011280sea,sea,HassMa00,pass_cmp,20,,,,,
player,201011280sea,sea,HassMa00,pass_att,37,,,,,
player,201011280sea,sea,HassMa00,pass_yds,282,,,,,
player,201011280sea,sea,HassMa00,pass_td,2,,,,,
player,201011280sea,sea,HassMa00,pass_int,2,,,,,
player,201011280sea,sea,HassMa00,pass_sacked,2,,,,,
player,201011280sea,sea,HassMa00,pass_sacked_yds,14,,,,,
player,201011280sea,sea,HassMa00,pass_long,87,,,,,
player,201011280sea,sea,HassMa00,pass_rating,74.4,,,,,
player,201011280sea,sea,HassMa00,rush_att,2,,,,,
player,201011280sea,sea,HassMa00,rush_yds,-2,,,,,
player,201011280sea,sea,HassMa00,rush_td,0,,,,,
player,201011280sea,sea,HassMa00,rush_long,-1,,,,,
player,201011280sea,sea,HassMa00,targets,0,,,,,
player,201011280sea,sea,HassMa00,rec,0,,,,,
player,201011280sea,sea,HassMa00,rec_yds,0,,,,,
player,201011280sea,sea,HassMa00,rec_td,0,,,,,
player,201011280sea,sea,HassMa00,rec_long,0,,,,,
player,201011280sea,sea,HassMa00,fumbles,1,,,,,
player,201011280sea,sea,HassMa00,fumbles_lost,1,,,,,
player,201011280sea,sea,LyncMa00,pass_cmp,0,,,,,
player,201011280sea,sea,LyncMa00,pass_att,0,,,,,
player,201011280sea,sea,LyncMa00,pass_yds,0,,,,,
player,201011280sea,sea,LyncMa00,pass_td,0,,,,,
player,201011280sea,sea,LyncMa00,pass_int,0,,,,,
player,201011280sea,sea,LyncMa00,pass_sacked,,,,,,
player,201011280sea,sea,LyncMa00,pass_sacked_yds,,,,,,
player,201011280sea,sea,LyncMa00,pass_long,0,,,,,
player,201011280sea,sea,LyncMa00,pass_rating,,,,,,
player,201011280sea,sea,LyncMa00,rush_att,7,,,,,
player,201011280sea,sea,LyncMa00,rush_yds,20,,,,,
player,201011280sea,sea,LyncMa00,rush_td,0,,,,,
player,201011280sea,sea,LyncMa00,rush_long,6,,,,,
player,201011280sea,sea,LyncMa00,targets,2,,,,,
player,201011280sea,sea,LyncMa00,rec,2,,,,,
player,201011280sea,sea,LyncMa00,rec_yds,13,,,,,
player,201011280sea,sea,LyncMa00,rec_td,0,,,,,
player,201011280sea,sea,LyncMa00,rec_long,8,,,,,
player,201011280sea,sea,LyncMa00,fumbles,0,,,,,
player,201011280sea,sea,LyncMa00,fumbles_lost,,,,,,
player,201011280sea,sea,ForsJu00,pass_cmp,0,,,,,
player,201011280sea,sea,ForsJu00,pass_att,0,,,,,
player,201011280sea,sea,ForsJu00,pass_yds,0,,,,,
player,201011280sea,sea,ForsJu00,pass_td,0,,,,,
player,201011280sea,sea,ForsJu00,pass_int,0,,,,,
player,201011280sea,sea,ForsJu00,pass_sacked,,,,,,
player,201011280sea,sea,ForsJu00,pass_sacked_yds,,,,,,
player,201011280sea,sea,ForsJu00,pass_long,0,,,,,
player,201011280sea,sea,ForsJu00,pass_rating,,,,,,
player,201011280sea,sea,ForsJu00,rush_att,3,,,,,
player,201011280sea,sea,ForsJu00,rush_yds,2,,,,,
player,201011280sea,sea,ForsJu00,rush_td,0,,,,,
player,201011280sea,sea,ForsJu00,rush_long,4,,,,,
player,201011280sea,sea,ForsJu00,targets,1,,,,,
player,201011280sea,sea,ForsJu00,rec,1,,,,,
player,201011280sea,sea,ForsJu00,rec_yds,8,,,,,
player,201011280sea,sea,ForsJu00,rec_td,0,,,,,
player,201011280sea,sea,ForsJu00,rec_long,8,,,,,
player,201011280sea,sea,ForsJu00,fumbles,0,,,,,
player,201011280sea,sea,ForsJu00,fumbles_lost,,,,,,
player,201011280sea,sea,ObomBe00,pass_cmp,0,,,,,
player,201011280sea,sea,ObomBe00,pass_att,0,,,,,
player,201011280sea,sea,ObomBe00,pass_yds,0,,,,,
player,201011280sea,sea,ObomBe00,pass_td,0,,,,,
player,201011280sea,sea,ObomBe00,pass_int,0,,,,,
player,201011280sea,sea,ObomBe00,pass_sacked,,,,,,
player,201011280sea,sea,ObomBe00,pass_sacked_yds,,,,,,
player,201011280sea,sea,ObomBe00,pass_long,0,,,,,
player,201011280sea,sea,ObomBe00,pass_rating,,,,,,
player,201011280sea,sea,ObomBe00,rush_att,0,,,,,
player,201011280sea,sea,ObomBe00,rush_yds,0,,,,,
player,201011280sea,sea,ObomBe00,rush_td,0,,,,,
player,201011280sea,sea,ObomBe00,rush_long,0,,,,,
player,201011280sea,sea,ObomBe00,targets,6,,,,,
player,201011280sea,sea,ObomBe00,rec,5,,,,,
player,201011280sea,sea,ObomBe00,rec_yds,159,,,,,
player,201011280sea,sea,ObomBe00,rec_td,1,,,,,
player,201011280sea,sea,ObomBe00,rec_long,87,,,,,
player,201011280sea,sea,ObomBe00,fumbles,0,,,,,
player,201011280sea,sea,ObomBe00,fumbles_lost,,,,,,
player,201011280sea,sea,StokBr00,pass_cmp,0,,,,,
player,201011280sea,sea,StokBr00,pass_att,0,,,,,
player,201011280sea,sea,StokBr00,pass_yds,0,,,,,
player,201011280sea,sea,StokBr00,pass_td,0,,,,,
player,201011280sea,sea,StokBr00,pass_int,0,,,,,
player,201011280sea,sea,StokBr00,pass_sacked,,,,,,
player,201011280sea,sea,StokBr00,pass_sacked_yds,,,,,,
player,201011280sea,sea,StokBr00,pass_long,0,,,,,
player,201011280sea,sea,StokBr00,pass_rating,,,,,,
player,201011280sea,sea,StokBr00,rush_att,0,,,,,
player,201011280sea,sea,StokBr00,rush_yds,0,,,,,
player,201011280sea,sea,StokBr00,rush_td,0,,,,,
player,201011280sea,sea,StokBr00,rush_long,0,,,,,
player,201011280sea,sea,StokBr00,targets,8,,,,,
player,201011280sea,sea,StokBr00,rec,5,,,,,
player,201011280sea,sea,StokBr00,rec_yds,51,,,,,
player,201011280sea,sea,StokBr00,rec_td,0,,,,,
player,201011280sea,sea,StokBr00,rec_long,13,,,,,
player,201011280sea,sea,StokBr00,fumbles,0,,,,,
player,201011280sea,sea,StokBr00,fumbles_lost,,,,,,
player,201011280sea,sea,TateGo00,pass_cmp,0,,,,,
player,201011280sea,sea,TateGo00,pass_att,0,,,,,
player,201011280sea,sea,TateGo00,pass_yds,0,,,,,
player,201011280sea,sea,TateGo00,pass_td,0,,,,,
player,201011280sea,sea,TateGo00,pass_int,0,,,,,
player,201011280sea,sea,TateGo00,pass_sacked,,,,,,
player,201011280sea,sea,TateGo00,pass_sacked_yds,,,,,,
player,201011280sea,sea,TateGo00,pass_long,0,,,,,
player,201011280sea,sea,TateGo00,pass_rating,,,,,,
player,201011280sea,sea,TateGo00,rush_att,0,,,,,
player,201011280sea,sea,TateGo00,rush_yds,0,,,,,
player,201011280sea,sea,TateGo00,rush_td,0,,,,,
player,201011280sea,sea,TateGo00,rush_long,0,,,,,
player,201011280sea,sea,TateGo00,targets,4,,,,,
player,201011280sea,sea,TateGo00,rec,2,,,,,
player,201011280sea,sea,TateGo00,rec_yds,21,,,,,
player,201011280sea,sea,TateGo00,rec_td,0,,,,,
player,201011280sea,sea,TateGo00,rec_long,12,,,,,
player,201011280sea,sea,TateGo00,fumbles,0,,,,,
player,201011280sea,sea,TateGo00,fumbles_lost,,,,,,
player,201011280sea,sea,BakeCh00,pass_cmp,0,,,,,
player,201011280sea,sea,BakeCh00,pass_att,0,,,,,
player,201011280sea,sea,BakeCh00,pass_yds,0,,,,,
player,201011280sea,sea,BakeCh00,pass_td,0,,,,,
player,201011280sea,sea,BakeCh00,pass_int,0,,,,,
player,201011280sea,sea,BakeCh00,pass_sacked,,,,,,
player,201011280sea,sea,BakeCh00,pass_sacked_yds,,,,,,
player,201011280sea,sea,BakeCh00,pass_long,0,,,,,
player,201011280sea,sea,BakeCh00,pass_rating,,,,,,
player,201011280sea,sea,BakeCh00,rush_att,0,,,,,
player,201011280sea,sea,BakeCh00,rush_yds,0,,,,,
player,201011280sea,sea,BakeCh00,rush_td,0,,,,,
player,201011280sea,sea,BakeCh00,rush_long,0,,,,,
player,201011280sea,sea,BakeCh00,targets,1,,,,,
player,201011280sea,sea,BakeCh00,rec,1,,,,,
player,201011280sea,sea,BakeCh00,rec_yds,13,,,,,
player,201011280sea,sea,BakeCh00,rec_td,1,,,,,
player,201011280sea,sea,BakeCh00,rec_long,13,,,,,
player,201011280sea,sea,BakeCh00,fumbles,0,,,,,
player,201011280sea,sea,BakeCh00,fumbles_lost,,,,,,
player,201011280sea,sea,ButlDe00,pass_cmp,0,,,,,
player,201011280sea,sea,ButlDe00,pass_att,0,,,,,
player,201011280sea,sea,ButlDe00,pass_yds,0,,,,,
player,201011280sea,sea,ButlDe00,pass_td,0,,,,,
player,201011280sea,sea,ButlDe00,pass_int,0,,,,,
player,201011280sea,sea,ButlDe00,pass_sacked,,,,,,
player,201011280sea,sea,ButlDe00,pass_sacked_yds,,,,,,
player,201011280sea,sea,ButlDe00,pass_long,0,,,,,
player,201011280sea,sea,ButlDe00,pass_rating,,,,,,
player,201011280sea,sea,ButlDe00,rush_att,0,,,,,
player,201011280sea,sea,ButlDe00,rush_yds,0,,,,,
player,201011280sea,sea,ButlDe00,rush_td,0,,,,,
player,201011280sea,sea,ButlDe00,rush_long,0,,,,,
player,201011280sea,sea,ButlDe00,targets,9,,,,,
player,201011280sea,sea,ButlDe00,rec,2,,,,,
player,201011280sea,sea,ButlDe00,rec_yds,9,,,,,
player,201011280sea,sea,ButlDe00,rec_td,0,,,,,
player,201011280sea,sea,ButlDe00,rec_long,6,,,,,
player,201011280sea,sea,ButlDe00,fumbles,0,,,,,
player,201011280sea,sea,ButlDe00,fumbles_lost,,,,,,
player,201011280sea,sea,WashLe00,pass_cmp,0,,,,,
player,201011280sea,sea,WashLe00,pass_att,0,,,,,
player,201011280sea,sea,WashLe00,pass_yds,0,,,,,
player,201011280sea,sea,WashLe00,pass_td,0,,,,,
player,201011280sea,sea,WashLe00,pass_int,0,,,,,
player,201011280sea,sea,WashLe00,pass_sacked,0,,,,,
player,201011280sea,sea,WashLe00,pass_sacked_yds,,,,,,
player,201011280sea,sea,WashLe00,pass_long,0,,,,,
player,201011280sea,sea,WashLe00,pass_rating,,,,,,
player,201011280sea,sea,WashLe00,rush_att,0,,,,,
player,201011280sea,sea,WashLe00,rush_yds,0,,,,,
player,201011280sea,sea,WashLe00,rush_td,0,,,,,
player,201011280sea,sea,WashLe00,rush_long,0,,,,,
player,201011280sea,sea,WashLe00,targets,1,,,,,
player,201011280sea,sea,WashLe00,rec,1,,,,,
player,201011280sea,sea,WashLe00,rec_yds,5,,,,,
player,201011280sea,sea,WashLe00,rec_td,0,,,,,
player,201011280sea,sea,WashLe00,rec_long,5,,,,,
player,201011280sea,sea,WashLe00,fumbles,1,,,,,
player,201011280sea,sea,WashLe00,fumbles_lost,0,,,,,
player,201011280sea,sea,CarlJo00,pass_cmp,0,,,,,
player,201011280sea,sea,CarlJo00,pass_att,0,,,,,
player,201011280sea,sea,CarlJo00,pass_yds,0,,,,,
player,201011280sea,sea,CarlJo00,pass_td,0,,,,,
player,201011280sea,sea,CarlJo00,pass_int,0,,,,,
player,201011280sea,sea,CarlJo00,pass_sacked,,,,,,
player,201011280sea,sea,CarlJo00,pass_sacked_yds,,,,,,
player,201011280sea,sea,CarlJo00,pass_long,0,,,,,
player,201011280sea,sea,CarlJo00,pass_rating,,,,,,
player,201011280sea,sea,CarlJo00,rush_att,0,,,,,
player,201011280sea,sea,CarlJo00,rush_yds,0,,,,,
player,201011280sea,sea,CarlJo00,rush_td,0,,,,,
player,201011280sea,sea,CarlJo00,rush_long,0,,,,,
player,201011280sea,sea,CarlJo00,targets,2,,,,,
player,201011280sea,sea,CarlJo00,rec,1,,,,,
player,201011280sea,sea,CarlJo00,rec_yds,3,,,,,
player,201011280sea,sea,CarlJo00,rec_td,0,,,,,
player,201011280sea,sea,CarlJo00,rec_long,3,,,,,
player,201011280sea,sea,CarlJo00,fumbles,0,,,,,
player,201011280sea,sea,CarlJo00,fumbles_lost,,,,,,
player,201011280sea,sea,MorrCa00,pass_cmp,0,,,,,
player,201011280sea,sea,MorrCa00,pass_att,0,,,,,
player,201011280sea,sea,MorrCa00,pass_yds,0,,,,,
player,201011280sea,sea,MorrCa00,pass_td,0,,,,,
player,201011280sea,sea,MorrCa00,pass_int,0,,,,,
player,201011280sea,sea,MorrCa00,pass_sacked,,,,,,
player,201011280sea,sea,MorrCa00,pass_sacked_yds,,,,,,
player,201011280sea,sea,MorrCa00,pass_long,0,,,,,
player,201011280sea,sea,MorrCa00,pass_rating,,,,,,
player,201011280sea,sea,MorrCa00,rush_att,0,,,,,
player,201011280sea,sea,MorrCa00,rush_yds,0,,,,,
player,201011280sea,sea,MorrCa00,rush_td,0,,,,,
player,201011280sea,sea,MorrCa00,rush_long,0,,,,,
player,201011280sea,sea,MorrCa00,targets,2,,,,,
player,201011280sea,sea,MorrCa00,rec,0,,,,,
player,201011280sea,sea,MorrCa00,rec_yds,0,,,,,
player,201011280sea,sea,MorrCa00,rec_td,0,,,,,
player,201011280sea,sea,MorrCa00,rec_long,0,,,,,
player,201011280sea,sea,MorrCa00,fumbles,0,,,,,
player,201011280sea,sea,MorrCa00,fumbles_lost,,,,,,
player,201011280sea,kan,DaniTr20,def_int,1,,,,,
player,201011280sea,kan,DaniTr20,def_int_yds,4,,,,,
player,201011280sea,kan,DaniTr20,def_int_td,0,,,,,
player,201011280sea,kan,DaniTr20,def_int_long,4,,,,,
player,201011280sea,kan,DaniTr20,pass_defended,2,,,,,
player,201011280sea,kan,DaniTr20,sacks,0.0,,,,,
player,201011280sea,kan,DaniTr20,tackles_combined,2,,,,,
player,201011280sea,kan,DaniTr20,tackles_solo,1,,,,,
player,201011280sea,kan,DaniTr20,tackles_assists,1,,,,,
player,201011280sea,kan,DaniTr20,tackles_loss,0,,,,,
player,201011280sea,kan,DaniTr20,qb_hits,0,,,,,
player,201011280sea,kan,DaniTr20,fumbles_rec,0,,,,,
player,201011280sea,kan,DaniTr20,fumbles_rec_yds,0,,,,,
player,201011280sea,kan,DaniTr20,fumbles_rec_td,0,,,,,
