game,2010,14,20101212,201012120det,gnb,"Green Bay Packers",3,det,"Detroit Lions",7
player,201012120det,gnb,NancDi00,pass_sacked,,,,,,
player,201012120det,gnb,NancDi00,pass_sacked_yds,,,,,,
player,201012120det,gnb,NancDi00,pass_long,0,,,,,
player,201012120det,gnb,NancDi00,pass_rating,,,,,,
player,201012120det,gnb,NancDi00,rush_att,2,,,,,
player,201012120det,gnb,NancDi00,rush_yds,4,,,,,
player,201012120det,gnb,NancDi00,rush_td,0,,,,,
player,201012120det,gnb,NancDi00,rush_long,2,,,,,
player,201012120det,gnb,NancDi00,targets,1,,,,,
player,201012120det,gnb,NancDi00,rec,1,,,,,
player,201012120det,gnb,NancDi00,rec_yds,14,,,,,
player,201012120det,gnb,NancDi00,rec_td,0,,,,,
player,201012120det,gnb,NancDi00,rec_long,14,,,,,
player,201012120det,gnb,NancDi00,fumbles,0,,,,,
player,201012120det,gnb,NancDi00,fumbles_lost,,,,,,
player,201012120det,gnb,QuarAn00,pass_cmp,0,,,,,
player,201012120det,gnb,QuarAn00,pass_att,0,,,,,
player,201012120det,gnb,QuarAn00,pass_yds,0,,,,,
player,201012120det,gnb,QuarAn00,pass_td,0,,,,,
player,201012120det,gnb,QuarAn00,pass_int,0,,,,,
player,201012120det,gnb,QuarAn00,pass_sacked,,,,,,
player,201012120det,gnb,QuarAn00,pass_sacked_yds,,,,,,
player,201012120det,gnb,QuarAn00,pass_long,0,,,,,
player,201012120det,gnb,QuarAn00,pass_rating,,,,,,
player,201012120det,gnb,QuarAn00,rush_att,0,,,,,
player,201012120det,gnb,QuarAn00,rush_yds,0,,,,,
player,201012120det,gnb,QuarAn00,rush_td,0,,,,,
player,201012120det,gnb,QuarAn00,rush_long,0,,,,,
player,201012120det,gnb,QuarAn00,targets,6,,,,,
player,201012120det,gnb,QuarAn00,rec,5,,,,,
player,201012120det,gnb,QuarAn00,rec_yds,62,,,,,
player,201012120det,gnb,QuarAn00,rec_td,0,,,,,
player,201012120det,gnb,QuarAn00,rec_long,20,,,,,
player,201012120det,gnb,QuarAn00,fumbles,1,,,,,
player,201012120det,gnb,QuarAn00,fumbles_lost,1,,,,,
player,201012120det,gnb,JennGr00,pass_cmp,0,,,,,
player,201012120det,gnb,JennGr00,pass_att,0,,,,,
player,201012120det,gnb,JennGr00,pass_yds,0,,,,,
player,201012120det,gnb,JennGr00,pass_td,0,,,,,
player,201012120det,gnb,JennGr00,pass_int,0,,,,,
player,201012120det,gnb,JennGr00,pass_sacked,,,,,,
player,201012120det,gnb,JennGr00,pass_sacked_yds,,,,,,
player,201012120det,gnb,JennGr00,pass_long,0,,,,,
player,201012120det,gnb,JennGr00,pass_rating,,,,,,
player,201012120det,gnb,JennGr00,rush_att,0,,,,,
player,201012120det,gnb,JennGr00,rush_yds,0,,,,,
player,201012120det,gnb,JennGr00,rush_td,0,,,,,
player,201012120det,gnb,JennGr00,rush_long,0,,,,,
player,201012120det,gnb,JennGr00,targets,9,,,,,
player,201012120det,gnb,JennGr00,rec,4,,,,,
player,201012120det,gnb,JennGr00,rec_yds,52,,,,,
player,201012120det,gnb,JennGr00,rec_td,0,,,,,
player,201012120det,gnb,JennGr00,rec_long,32,,,,,
player,201012120det,gnb,JennGr00,fumbles,0,,,,,
player,201012120det,gnb,JennGr00,fumbles_lost,,,,,,
player,201012120det,gnb,JoneJa04,pass_cmp,0,,,,,
player,201012120det,gnb,JoneJa04,pass_att,0,,,,,
player,201012120det,gnb,JoneJa04,pass_yds,0,,,,,
player,201012120det,gnb,JoneJa04,pass_td,0,,,,,
player,201012120det,gnb,JoneJa04,pass_int,0,,,,,
player,201012120det,gnb,JoneJa04,pass_sacked,,,,,,
player,201012120det,gnb,JoneJa04,pass_sacked_yds,,,,,,
player,201012120det,gnb,JoneJa04,pass_long,0,,,,,
player,201012120det,gnb,JoneJa04,pass_rating,,,,,,
player,201012120det,gnb,JoneJa04,rush_att,0,,,,,
player,201012120det,gnb,JoneJa04,rush_yds,0,,,,,
player,201012120det,gnb,JoneJa04,rush_td,0,,,,,
player,201012120det,gnb,JoneJa04,rush_long,0,,,,,
player,201012120det,gnb,JoneJa04,targets,4,,,,,
player,201012120det,gnb,JoneJa04,rec,3,,,,,
player,201012120det,gnb,JoneJa04,rec_yds,30,,,,,
player,201012120det,gnb,JoneJa04,rec_td,0,,,,,
player,201012120det,gnb,JoneJa04,rec_long,18,,,,,
player,201012120det,gnb,JoneJa04,fumbles,0,,,,,
player,201012120det,gnb,JoneJa04,fumbles_lost,,,,,,
player,201012120det,gnb,NelsJo00,pass_cmp,0,,,,,
player,201012120det,gnb,NelsJo00,pass_att,0,,,,,
player,201012120det,gnb,NelsJo00,pass_yds,0,,,,,
player,201012120det,gnb,NelsJo00,pass_td,0,,,,,
player,201012120det,gnb,NelsJo00,pass_int,0,,,,,
player,201012120det,gnb,NelsJo00,pass_sacked,,,,,,
player,201012120det,gnb,NelsJo00,pass_sacked_yds,,,,,,
player,201012120det,gnb,NelsJo00,pass_long,0,,,,,
player,201012120det,gnb,NelsJo00,pass_rating,,,,,,
player,201012120det,gnb,NelsJo00,rush_att,0,,,,,
player,201012120det,gnb,NelsJo00,rush_yds,0,,,,,
player,201012120det,gnb,NelsJo00,rush_td,0,,,,,
player,201012120det,gnb,NelsJo00,rush_long,0,,,,,
player,201012120det,gnb,NelsJo00,targets,2,,,,,
player,201012120det,gnb,NelsJo00,rec,2,,,,,
player,201012120det,gnb,NelsJo00,rec_yds,26,,,,,
player,201012120det,gnb,NelsJo00,rec_td,0,,,,,
player,201012120det,gnb,NelsJo00,rec_long,18,,,,,
player,201012120det,gnb,NelsJo00,fumbles,0,,,,,
player,201012120det,gnb,NelsJo00,fumbles_lost,,,,,,
player,201012120det,gnb,DrivDo00,pass_cmp,0,,,,,
player,201012120det,gnb,DrivDo00,pass_att,0,,,,,
player,201012120det,gnb,DrivDo00,pass_yds,0,,,,,
player,201012120det,gnb,DrivDo00,pass_td,0,,,,,
player,201012120det,gnb,DrivDo00,pass_int,0,,,,,
player,201012120det,gnb,DrivDo00,pass_sacked,,,,,,
player,201012120det,gnb,DrivDo00,pass_sacked_yds,,,,,,
player,201012120det,gnb,DrivDo00,pass_long,0,,,,,
player,201012120det,gnb,DrivDo00,pass_rating,,,,,,
player,201012120det,gnb,DrivDo00,rush_att,0,,,,,
player,201012120det,gnb,DrivDo00,rush_yds,0,,,,,
player,201012120det,gnb,DrivDo00,rush_td,0,,,,,
player,201012120det,gnb,DrivDo00,rush_long,0,,,,,
player,201012120det,gnb,DrivDo00,targets,8,,,,,
player,201012120det,gnb,DrivDo00,rec,2,,,,,
player,201012120det,gnb,DrivDo00,rec_yds,12,,,,,
player,201012120det,gnb,DrivDo00,rec_td,0,,,,,
player,201012120det,gnb,DrivDo00,rec_long,7,,,,,
player,201012120det,gnb,DrivDo00,fumbles,0,,,,,
player,201012120det,gnb,DrivDo00,fumbles_lost,,,,,,
player,201012120det,gnb,SwaiBr00,pass_cmp,0,,,,,
player,201012120det,gnb,SwaiBr00,pass_att,0,,,,,
player,201012120det,gnb,SwaiBr00,pass_yds,0,,,,,
player,201012120det,gnb,SwaiBr00,pass_td,0,,,,,
player,201012120det,gnb,SwaiBr00,pass_int,0,,,,,
player,201012120det,gnb,SwaiBr00,pass_sacked,,,,,,
player,201012120det,gnb,SwaiBr00,pass_sacked_yds,,,,,,
player,201012120det,gnb,SwaiBr00,pass_long,0,,,,,
player,201012120det,gnb,SwaiBr00,pass_rating,,,,,,
player,201012120det,gnb,SwaiBr00,rush_att,0,,,,,
player,201012120det,gnb,SwaiBr00,rush_yds,0,,,,,
player,201012120det,gnb,SwaiBr00,rush_td,0,,,,,
player,201012120det,gnb,SwaiBr00,rush_long,0,,,,,
player,201012120det,gnb,SwaiBr00,targets,1,,,,,
player,201012120det,gnb,SwaiBr00,rec,1,,,,,
player,201012120det,gnb,SwaiBr00,rec_yds,12,,,,,
player,201012120det,gnb,SwaiBr00,rec_td,0,,,,,
player,201012120det,gnb,SwaiBr00,rec_long,12,,,,,
player,201012120det,gnb,SwaiBr00,fumbles,0,,,,,
player,201012120det,gnb,SwaiBr00,fumbles_lost,,,,,,
player,201012120det,gnb,KuhnJo00,pass_cmp,0,,,,,
player,201012120det,gnb,KuhnJo00,pass_att,0,,,,,
player,201012120det,gnb,KuhnJo00,pass_yds,0,,,,,
player,201012120det,gnb,KuhnJo00,pass_td,0,,,,,
player,201012120det,gnb,KuhnJo00,pass_int,0,,,,,
player,201012120det,gnb,KuhnJo00,pass_sacked,,,,,,
player,201012120det,gnb,KuhnJo00,pass_sacked_yds,,,,,,
player,201012120det,gnb,KuhnJo00,pass_long,0,,,,,
player,201012120det,gnb,KuhnJo00,pass_rating,,,,,,
player,201012120det,gnb,KuhnJo00,rush_att,0,,,,,
player,201012120det,gnb,KuhnJo00,rush_yds,0,,,,,
player,201012120det,gnb,KuhnJo00,rush_td,0,,,,,
player,201012120det,gnb,KuhnJo00,rush_long,0,,,,,
player,201012120det,gnb,KuhnJo00,targets,1,,,,,
player,201012120det,gnb,KuhnJo00,rec,1,,,,,
player,201012120det,gnb,KuhnJo00,rec_yds,6,,,,,
player,201012120det,gnb,KuhnJo00,rec_td,0,,,,,
player,201012120det,gnb,KuhnJo00,rec_long,6,,,,,
player,201012120det,gnb,KuhnJo00,fumbles,0,,,,,
player,201012120det,gnb,KuhnJo00,fumbles_lost,,,,,,
player,201012120det,det,StanDr00,pass_cmp,10,,,,,
player,201012120det,det,StanDr00,pass_att,22,,,,,
player,201012120det,det,StanDr00,pass_yds,117,,,,,
player,201012120det,det,StanDr00,pass_td,1,,,,,
player,201012120det,det,StanDr00,pass_int,2,,,,,
player,201012120det,det,StanDr00,pass_sacked,2,,,,,
player,201012120det,det,StanDr00,pass_sacked_yds,21,,,,,
player,201012120det,det,StanDr00,pass_long,44,,,,,
player,201012120det,det,StanDr00,pass_rating,39.4,,,,,
player,201012120det,det,StanDr00,rush_att,4,,,,,
player,201012120det,det,StanDr00,rush_yds,44,,,,,
player,201012120det,det,StanDr00,rush_td,0,,,,,
player,201012120det,det,StanDr00,rush_long,17,,,,,
player,201012120det,det,StanDr00,targets,0,,,,,
player,201012120det,det,StanDr00,rec,0,,,,,
player,201012120det,det,StanDr00,rec_yds,0,,,,,
player,201012120det,det,StanDr00,rec_td,0,,,,,
player,201012120det,det,StanDr00,rec_long,0,,,,,
player,201012120det,det,StanDr00,fumbles,0,,,,,
player,201012120det,det,StanDr00,fumbles_lost,,,,,,
player,201012120det,det,MorrMa00,pass_cmp,0,,,,,
player,201012120det,det,MorrMa00,pass_att,0,,,,,
player,201012120det,det,MorrMa00,pass_yds,0,,,,,
player,201012120det,det,MorrMa00,pass_td,0,,,,,
player,201012120det,det,MorrMa00,pass_int,0,,,,,
player,201012120det,det,MorrMa00,pass_sacked,,,,,,
player,201012120det,det,MorrMa00,pass_sacked_yds,,,,,,
player,201012120det,det,MorrMa00,pass_long,0,,,,,
player,201012120det,det,MorrMa00,pass_rating,,,,,,
player,201012120det,det,MorrMa00,rush_att,11,,,,,
player,201012120det,det,MorrMa00,rush_yds,51,,,,,
player,201012120det,det,MorrMa00,rush_td,0,,,,,
player,201012120det,det,MorrMa00,rush_long,8,,,,,
player,201012120det,det,MorrMa00,targets,1,,,,,
player,201012120det,det,MorrMa00,rec,1,,,,,
player,201012120det,det,MorrMa00,rec_yds,6,,,,,
player,201012120det,det,MorrMa00,rec_td,0,,,,,
player,201012120det,det,MorrMa00,rec_long,6,,,,,
player,201012120det,det,MorrMa00,fumbles,0,,,,,
player,201012120det,det,MorrMa00,fumbles_lost,,,,,,
player,201012120det,det,BestJa00,pass_cmp,0,,,,,
player,201012120det,det,BestJa00,pass_att,0,,,,,
player,201012120det,det,BestJa00,pass_yds,0,,,,,
player,201012120det,det,BestJa00,pass_td,0,,,,,
player,201012120det,det,BestJa00,pass_int,0,,,,,
player,201012120det,det,BestJa00,pass_sacked,0,,,,,
player,201012120det,det,BestJa00,pass_sacked_yds,,,,,,
player,201012120det,det,BestJa00,pass_long,0,,,,,
player,201012120det,det,BestJa00,pass_rating,,,,,,
player,201012120det,det,BestJa00,rush_att,13,,,,,
player,201012120det,det,BestJa00,rush_yds,38,,,,,
player,201012120det,det,BestJa00,rush_td,0,,,,,
player,201012120det,det,BestJa00,rush_long,7,,,,,
player,201012120det,det,BestJa00,targets,2,,,,,
player,201012120det,det,BestJa00,rec,1,,,,,
player,201012120det,det,BestJa00,rec_yds,4,,,,,
player,201012120det,det,BestJa00,rec_td,0,,,,,
player,201012120det,det,BestJa00,rec_long,4,,,,,
player,201012120det,det,BestJa00,fumbles,0,,,,,
player,201012120det,det,BestJa00,fumbles_lost,,,,,,
player,201012120det,det,LogaSt00,pass_cmp,0,,,,,
player,201012120det,det,LogaSt00,pass_att,0,,,,,
player,201012120det,det,LogaSt00,pass_yds,0,,,,,
player,201012120det,det,LogaSt00,pass_td,0,,,,,
player,201012120det,det,LogaSt00,pass_int,0,,,,,
player,201012120det,det,LogaSt00,pass_sacked,0,,,,,
player,201012120det,det,LogaSt00,pass_sacked_yds,,,,,,
player,201012120det,det,LogaSt00,pass_long,0,,,,,
player,201012120det,det,LogaSt00,pass_rating,,,,,,
player,201012120det,det,LogaSt00,rush_att,5,,,,,
player,201012120det,det,LogaSt00,rush_yds,30,,,,,
player,201012120det,det,LogaSt00,rush_td,0,,,,,
player,201012120det,det,LogaSt00,rush_long,11,,,,,
player,201012120det,det,LogaSt00,targets,0,,,,,
player,201012120det,det,LogaSt00,rec,0,,,,,
player,201012120det,det,LogaSt00,rec_yds,0,,,,,
player,201012120det,det,LogaSt00,rec_td,0,,,,,
player,201012120det,det,LogaSt00,rec_long,0,,,,,
player,201012120det,det,LogaSt00,fumbles,0,,,,,
player,201012120det,det,LogaSt00,fumbles_lost,,,,,,
player,201012120det,det,FeltJe00,pass_cmp,0,,,,,
player,201012120det,det,FeltJe00,pass_att,0,,,,,
player,201012120det,det,FeltJe00,pass_yds,0,,,,,
player,201012120det,det,FeltJe00,pass_td,0,,,,,
player,201012120det,det,FeltJe00,pass_int,0,,,,,
player,201012120det,det,FeltJe00,pass_sacked,,,,,,
player,201012120det,det,FeltJe00,pass_sacked_yds,,,,,,
player,201012120det,det,FeltJe00,pass_long,0,,,,,
player,201012120det,det,FeltJe00,pass_rating,,,,,,
player,201012120det,det,FeltJe00,rush_att,6,,,,,
player,201012120det,det,FeltJe00,rush_yds,15,,,,,
player,201012120det,det,FeltJe00,rush_td,0,,,,,
player,201012120det,det,FeltJe00,rush_long,5,,,,,
player,201012120det,det,FeltJe00,targets,1,,,,,
player,201012120det,det,FeltJe00,rec,0,,,,,
player,201012120det,det,FeltJe00,rec_yds,0,,,,,
player,201012120det,det,FeltJe00,rec_td,0,,,,,
player,201012120det,det,FeltJe00,rec_long,0,,,,,
player,201012120det,det,FeltJe00,fumbles,0,,,,,
player,201012120det,det,FeltJe00,fumbles_lost,,,,,,
player,201012120det,det,JohnCa00,pass_cmp,0,,,,,
player,201012120det,det,JohnCa00,pass_att,0,,,,,
player,201012120det,det,JohnCa00,pass_yds,0,,,,,
player,201012120det,det,JohnCa00,pass_td,0,,,,,
player,201012120det,det,JohnCa00,pass_int,0,,,,,
player,201012120det,det,JohnCa00,pass_sacked,,,,,,
player,201012120det,det,JohnCa00,pass_sacked_yds,,,,,,
player,201012120det,det,JohnCa00,pass_long,0,,,,,
player,201012120det,det,JohnCa00,pass_rating,,,,,,
player,201012120det,det,JohnCa00,rush_att,1,,,,,
player,201012120det,det,JohnCa00,rush_yds,13,,,,,
player,201012120det,det,JohnCa00,rush_td,0,,,,,
player,201012120det,det,JohnCa00,rush_long,13,,,,,
player,201012120det,det,JohnCa00,targets,8,,,,,
player,201012120det,det,JohnCa00,rec,1,,,,,
player,201012120det,det,JohnCa00,rec_yds,44,,,,,
player,201012120det,det,JohnCa00,rec_td,0,,,,,
player,201012120det,det,JohnCa00,rec_long,44,,,,,
player,201012120det,det,JohnCa00,fumbles,0,,,,,
player,201012120det,det,JohnCa00,fumbles_lost,,,,,,
player,201012120det,det,JohnBr02,pass_cmp,0,,,,,
player,201012120det,det,JohnBr02,pass_att,0,,,,,
player,201012120det,det,JohnBr02,pass_yds,0,,,,,
player,201012120det,det,JohnBr02,pass_td,0,,,,,
player,201012120det,det,JohnBr02,pass_int,0,,,,,
player,201012120det,det,JohnBr02,pass_sacked,,,,,,
player,201012120det,det,JohnBr02,pass_sacked_yds,,,,,,
player,201012120det,det,JohnBr02,pass_long,0,,,,,
player,201012120det,det,JohnBr02,pass_rating,,,,,,
player,201012120det,det,JohnBr02,rush_att,0,,,,,
player,201012120det,det,JohnBr02,rush_yds,0,,,,,
player,201012120det,det,JohnBr02,rush_td,0,,,,,
player,201012120det,det,JohnBr02,rush_long,0,,,,,
player,201012120det,det,JohnBr02,targets,3,,,,,
player,201012120det,det,JohnBr02,rec,2,,,,,
player,201012120det,det,JohnBr02,rec_yds,21,,,,,
player,201012120det,det,JohnBr02,rec_td,0,,,,,
player,201012120det,det,JohnBr02,rec_long,11,,,,,
player,201012120det,det,JohnBr02,fumbles,0,,,,,
player,201012120det,det,JohnBr02,fumbles_lost,,,,,,
player,201012120det,det,PettBr00,pass_cmp,0,,,,,
player,201012120det,det,PettBr00,pass_att,0,,,,,
player,201012120det,det,PettBr00,pass_yds,0,,,,,
player,201012120det,det,PettBr00,pass_td,0,,,,,
player,201012120det,det,PettBr00,pass_int,0,,,,,
player,201012120det,det,PettBr00,pass_sacked,,,,,,
player,201012120det,det,PettBr00,pass_sacked_yds,,,,,,
player,201012120det,det,PettBr00,pass_long,0,,,,,
player,201012120det,det,PettBr00,pass_rating,,,,,,
player,201012120det,det,PettBr00,rush_att,0,,,,,
player,201012120det,det,PettBr00,rush_yds,0,,,,,
player,201012120det,det,PettBr00,rush_td,0,,,,,
player,201012120det,det,PettBr00,rush_long,0,,,,,
player,201012120det,det,PettBr00,targets,3,,,,,
player,201012120det,det,PettBr00,rec,2,,,,,
player,201012120det,det,PettBr00,rec_yds,14,,,,,
player,201012120det,det,PettBr00,rec_td,0,,,,,
player,201012120det,det,PettBr00,rec_long,11,,,,,
player,201012120det,det,PettBr00,fumbles,0,,,,,
player,201012120det,det,PettBr00,fumbles_lost,,,,,,
player,201012120det,det,HellWi00,pass_cmp,0,,,,,
player,201012120det,det,HellWi00,pass_att,0,,,,,
player,201012120det,det,HellWi00,pass_yds,0,,,,,
player,201012120det,det,HellWi00,pass_td,0,,,,,
player,201012120det,det,HellWi00,pass_int,0,,,,,
player,201012120det,det,HellWi00,pass_sacked,,,,,,
player,201012120det,det,HellWi00,pass_sacked_yds,,,,,,
player,201012120det,det,HellWi00,pass_long,0,,,,,
player,201012120det,det,HellWi00,pass_rating,,,,,,
player,201012120det,det,HellWi00,rush_att,0,,,,,
player,201012120det,det,HellWi00,rush_yds,0,,,,,
player,201012120det,det,HellWi00,rush_td,0,,,,,
player,201012120det,det,HellWi00,rush_long,0,,,,,
player,201012120det,det,HellWi00,targets,1,,,,,
player,201012120det,det,HellWi00,rec,1,,,,,
player,201012120det,det,HellWi00,rec_yds,13,,,,,
player,201012120det,det,HellWi00,rec_td,1,,,,,
player,201012120det,det,HellWi00,rec_long,13,,,,,
player,201012120det,det,HellWi00,fumbles,0,,,,,
player,201012120det,det,HellWi00,fumbles_lost,,,,,,
player,201012120det,det,ScheTo00,pass_cmp,0,,,,,
player,201012120det,det,ScheTo00,pass_att,0,,,,,
player,201012120det,det,ScheTo00,pass_yds,0,,,,,
player,201012120det,det,ScheTo00,pass_td,0,,,,,
player,201012120det,det,ScheTo00,pass_int,0,,,,,
player,201012120det,det,ScheTo00,pass_sacked,,,,,,
player,201012120det,det,ScheTo00,pass_sacked_yds,,,,,,
player,201012120det,det,ScheTo00,pass_long,0,,,,,
player,201012120det,det,ScheTo00,pass_rating,,,,,,
player,201012120det,det,ScheTo00,rush_att,0,,,,,
player,201012120det,det,ScheTo00,rush_yds,0,,,,,
player,201012120det,det,ScheTo00,rush_td,0,,,,,
player,201012120det,det,ScheTo00,rush_long,0,,,,,
player,201012120det,det,ScheTo00,targets,2,,,,,
player,201012120det,det,ScheTo00,rec,1,,,,,
player,201012120det,det,ScheTo00,rec_yds,3,,,,,
player,201012120det,det,ScheTo00,rec_td,0,,,,,
player,201012120det,det,ScheTo00,rec_long,3,,,,,
player,201012120det,det,ScheTo00,fumbles,0,,,,,
player,201012120det,det,ScheTo00,fumbles_lost,,,,,,
player,201012120det,det,BurlNa00,pass_cmp,0,,,,,
player,201012120det,det,BurlNa00,pass_att,0,,,,,
player,201012120det,det,BurlNa00,pass_yds,0,,,,,
player,201012120det,det,BurlNa00,pass_td,0,,,,,
player,201012120det,det,BurlNa00,pass_int,0,,,,,
player,201012120det,det,BurlNa00,pass_sacked,,,,,,
player,201012120det,det,BurlNa00,pass_sacked_yds,,,,,,
player,201012120det,det,BurlNa00,pass_long,0,,,,,
player,201012120det,det,BurlNa00,pass_rating,,,,,,
player,201012120det,det,BurlNa00,rush_att,1,,,,,
player,201012120det,det,BurlNa00,rush_yds,-1,,,,,
