game,2010,5,20101010,201010100buf,jax,"Jacksonville Jaguars",36,buf,"Buffalo Bills",26
player,201010100buf,jax,MiddWi98,def_int_yds,0,,,,,
player,201010100buf,jax,MiddWi98,def_int_td,0,,,,,
player,201010100buf,jax,MiddWi98,def_int_long,0,,,,,
player,201010100buf,jax,MiddWi98,pass_defended,0,,,,,
player,201010100buf,jax,MiddWi98,sacks,0.0,,,,,
player,201010100buf,jax,MiddWi98,tackles_combined,4,,,,,
player,201010100buf,jax,MiddWi98,tackles_solo,4,,,,,
player,201010100buf,jax,MiddWi98,tackles_assists,0,,,,,
player,201010100buf,jax,MiddWi98,tackles_loss,0,,,,,
player,201010100buf,jax,MiddWi98,qb_hits,0,,,,,
player,201010100buf,jax,MiddWi98,fumbles_rec,0,,,,,
player,201010100buf,jax,MiddWi98,fumbles_rec_yds,0,,,,,
player,201010100buf,jax,MiddWi98,fumbles_rec_td,0,,,,,
player,201010100buf,jax,MiddWi98,fumbles_forced,0,,,,,
player,201010100buf,jax,MorrKi20,def_int,0,,,,,
player,201010100buf,jax,MorrKi20,def_int_yds,0,,,,,
player,201010100buf,jax,MorrKi20,def_int_td,0,,,,,
player,201010100buf,jax,MorrKi20,def_int_long,0,,,,,
player,201010100buf,jax,MorrKi20,pass_defended,0,,,,,
player,201010100buf,jax,MorrKi20,sacks,0.0,,,,,
player,201010100buf,jax,MorrKi20,tackles_combined,4,,,,,
player,201010100buf,jax,MorrKi20,tackles_solo,1,,,,,
player,201010100buf,jax,MorrKi20,tackles_assists,3,,,,,
player,201010100buf,jax,MorrKi20,tackles_loss,0,,,,,
player,201010100buf,jax,MorrKi20,qb_hits,0,,,,,
player,201010100buf,jax,MorrKi20,fumbles_rec,0,,,,,
player,201010100buf,jax,MorrKi20,fumbles_rec_yds,0,,,,,
player,201010100buf,jax,MorrKi20,fumbles_rec_td,0,,,,,
player,201010100buf,jax,MorrKi20,fumbles_forced,0,,,,,
player,201010100buf,jax,SmitDa24,def_int,0,,,,,
player,201010100buf,jax,SmitDa24,def_int_yds,0,,,,,
player,201010100buf,jax,SmitDa24,def_int_td,0,,,,,
player,201010100buf,jax,SmitDa24,def_int_long,0,,,,,
player,201010100buf,jax,SmitDa24,pass_defended,0,,,,,
player,201010100buf,jax,SmitDa24,sacks,0.0,,,,,
player,201010100buf,jax,SmitDa24,tackles_combined,4,,,,,
player,201010100buf,jax,SmitDa24,tackles_solo,3,,,,,
player,201010100buf,jax,SmitDa24,tackles_assists,1,,,,,
player,201010100buf,jax,SmitDa24,tackles_loss,1,,,,,
player,201010100buf,jax,SmitDa24,qb_hits,0,,,,,
player,201010100buf,jax,SmitDa24,fumbles_rec,0,,,,,
player,201010100buf,jax,SmitDa24,fumbles_rec_yds,0,,,,,
player,201010100buf,jax,SmitDa24,fumbles_rec_td,0,,,,,
player,201010100buf,jax,SmitDa24,fumbles_forced,0,,,,,
player,201010100buf,jax,SmitAn21,def_int,0,,,,,
player,201010100buf,jax,SmitAn21,def_int_yds,0,,,,,
player,201010100buf,jax,SmitAn21,def_int_td,0,,,,,
player,201010100buf,jax,SmitAn21,def_int_long,0,,,,,
player,201010100buf,jax,SmitAn21,pass_defended,0,,,,,
player,201010100buf,jax,SmitAn21,sacks,0.0,,,,,
player,201010100buf,jax,SmitAn21,tackles_combined,4,,,,,
player,201010100buf,jax,SmitAn21,tackles_solo,4,,,,,
player,201010100buf,jax,SmitAn21,tackles_assists,0,,,,,
player,201010100buf,jax,SmitAn21,tackles_loss,0,,,,,
player,201010100buf,jax,SmitAn21,qb_hits,0,,,,,
player,201010100buf,jax,SmitAn21,fumbles_rec,0,,,,,
player,201010100buf,jax,SmitAn21,fumbles_rec_yds,0,,,,,
player,201010100buf,jax,SmitAn21,fumbles_rec_td,0,,,,,
player,201010100buf,jax,SmitAn21,fumbles_forced,0,,,,,
player,201010100buf,jax,AluaTy99,def_int,0,,,,,
player,201010100buf,jax,AluaTy99,def_int_yds,0,,,,,
player,201010100buf,jax,AluaTy99,def_int_td,0,,,,,
player,201010100buf,jax,AluaTy99,def_int_long,0,,,,,
player,201010100buf,jax,AluaTy99,pass_defended,0,,,,,
player,201010100buf,jax,AluaTy99,sacks,0.0,,,,,
player,201010100buf,jax,AluaTy99,tackles_combined,3,,,,,
player,201010100buf,jax,AluaTy99,tackles_solo,3,,,,,
player,201010100buf,jax,AluaTy99,tackles_assists,0,,,,,
player,201010100buf,jax,AluaTy99,tackles_loss,1,,,,,
player,201010100buf,jax,AluaTy99,qb_hits,0,,,,,
player,201010100buf,jax,AluaTy99,fumbles_rec,0,,,,,
player,201010100buf,jax,AluaTy99,fumbles_rec_yds,0,,,,,
player,201010100buf,jax,AluaTy99,fumbles_rec_td,0,,,,,
player,201010100buf,jax,AluaTy99,fumbles_forced,0,,,,,
player,201010100buf,jax,CareDo00,def_int,0,,,,,
player,201010100buf,jax,CareDo00,def_int_yds,0,,,,,
player,201010100buf,jax,CareDo00,def_int_td,0,,,,,
player,201010100buf,jax,CareDo00,def_int_long,0,,,,,
player,201010100buf,jax,CareDo00,pass_defended,0,,,,,
player,201010100buf,jax,CareDo00,sacks,0.0,,,,,
player,201010100buf,jax,CareDo00,tackles_combined,3,,,,,
player,201010100buf,jax,CareDo00,tackles_solo,3,,,,,
player,201010100buf,jax,CareDo00,tackles_assists,0,,,,,
player,201010100buf,jax,CareDo00,tackles_loss,1,,,,,
player,201010100buf,jax,CareDo00,qb_hits,0,,,,,
player,201010100buf,jax,CareDo00,fumbles_rec,0,,,,,
player,201010100buf,jax,CareDo00,fumbles_rec_yds,0,,,,,
player,201010100buf,jax,CareDo00,fumbles_rec_td,0,,,,,
player,201010100buf,jax,CareDo00,fumbles_forced,0,,,,,
player,201010100buf,jax,AlleRu00,def_int,0,,,,,
player,201010100buf,jax,AlleRu00,def_int_yds,0,,,,,
player,201010100buf,jax,AlleRu00,def_int_td,0,,,,,
player,201010100buf,jax,AlleRu00,def_int_long,0,,,,,
player,201010100buf,jax,AlleRu00,pass_defended,0,,,,,
player,201010100buf,jax,AlleRu00,sacks,0.0,,,,,
player,201010100buf,jax,AlleRu00,tackles_combined,2,,,,,
player,201010100buf,jax,AlleRu00,tackles_solo,0,,,,,
player,201010100buf,jax,AlleRu00,tackles_assists,2,,,,,
player,201010100buf,jax,AlleRu00,tackles_loss,0,,,,,
player,201010100buf,jax,AlleRu00,qb_hits,0,,,,,
player,201010100buf,jax,AlleRu00,fumbles_rec,0,,,,,
player,201010100buf,jax,AlleRu00,fumbles_rec_yds,0,,,,,
player,201010100buf,jax,AlleRu00,fumbles_rec_td,0,,,,,
player,201010100buf,jax,AlleRu00,fumbles_forced,0,,,,,
player,201010100buf,jax,BracTy99,def_int,0,,,,,
player,201010100buf,jax,BracTy99,def_int_yds,0,,,,,
player,201010100buf,jax,BracTy99,def_int_td,0,,,,,
player,201010100buf,jax,BracTy99,def_int_long,0,,,,,
player,201010100buf,jax,BracTy99,pass_defended,0,,,,,
player,201010100buf,jax,BracTy99,sacks,0.0,,,,,
player,201010100buf,jax,BracTy99,tackles_combined,2,,,,,
player,201010100buf,jax,BracTy99,tackles_solo,2,,,,,
player,201010100buf,jax,BracTy99,tackles_assists,0,,,,,
player,201010100buf,jax,BracTy99,tackles_loss,0,,,,,
player,201010100buf,jax,BracTy99,qb_hits,0,,,,,
player,201010100buf,jax,BracTy99,fumbles_rec,0,,,,,
player,201010100buf,jax,BracTy99,fumbles_rec_yds,0,,,,,
player,201010100buf,jax,BracTy99,fumbles_rec_td,0,,,,,
player,201010100buf,jax,BracTy99,fumbles_forced,0,,,,,
player,201010100buf,jax,DouzLe00,def_int,0,,,,,
player,201010100buf,jax,DouzLe00,def_int_yds,0,,,,,
player,201010100buf,jax,DouzLe00,def_int_td,0,,,,,
player,201010100buf,jax,DouzLe00,def_int_long,0,,,,,
player,201010100buf,jax,DouzLe00,pass_defended,0,,,,,
player,201010100buf,jax,DouzLe00,sacks,0.0,,,,,
player,201010100buf,jax,DouzLe00,tackles_combined,2,,,,,
player,201010100buf,jax,DouzLe00,tackles_solo,2,,,,,
player,201010100buf,jax,DouzLe00,tackles_assists,0,,,,,
player,201010100buf,jax,DouzLe00,tackles_loss,0,,,,,
player,201010100buf,jax,DouzLe00,qb_hits,0,,,,,
player,201010100buf,jax,DouzLe00,fumbles_rec,0,,,,,
player,201010100buf,jax,DouzLe00,fumbles_rec_yds,0,,,,,
player,201010100buf,jax,DouzLe00,fumbles_rec_td,0,,,,,
player,201010100buf,jax,DouzLe00,fumbles_forced,0,,,,,
player,201010100buf,jax,GreeCo99,def_int,0,,,,,
player,201010100buf,jax,GreeCo99,def_int_yds,0,,,,,
player,201010100buf,jax,GreeCo99,def_int_td,0,,,,,
player,201010100buf,jax,GreeCo99,def_int_long,0,,,,,
player,201010100buf,jax,GreeCo99,pass_defended,0,,,,,
player,201010100buf,jax,GreeCo99,sacks,0.0,,,,,
player,201010100buf,jax,GreeCo99,tackles_combined,2,,,,,
player,201010100buf,jax,GreeCo99,tackles_solo,2,,,,,
player,201010100buf,jax,GreeCo99,tackles_assists,0,,,,,
player,201010100buf,jax,GreeCo99,tackles_loss,0,,,,,
player,201010100buf,jax,GreeCo99,qb_hits,0,,,,,
player,201010100buf,jax,GreeCo99,fumbles_rec,0,,,,,
player,201010100buf,jax,GreeCo99,fumbles_rec_yds,0,,,,,
player,201010100buf,jax,GreeCo99,fumbles_rec_td,0,,,,,
player,201010100buf,jax,GreeCo99,fumbles_forced,0,,,,,
player,201010100buf,jax,UndeTi00,def_int,0,,,,,
player,201010100buf,jax,UndeTi00,def_int_yds,0,,,,,
player,201010100buf,jax,UndeTi00,def_int_td,0,,,,,
player,201010100buf,jax,UndeTi00,def_int_long,0,,,,,
player,201010100buf,jax,UndeTi00,pass_defended,0,,,,,
player,201010100buf,jax,UndeTi00,sacks,0.0,,,,,
player,201010100buf,jax,UndeTi00,tackles_combined,2,,,,,
player,201010100buf,jax,UndeTi00,tackles_solo,0,,,,,
player,201010100buf,jax,UndeTi00,tackles_assists,2,,,,,
player,201010100buf,jax,UndeTi00,tackles_loss,0,,,,,
player,201010100buf,jax,UndeTi00,qb_hits,0,,,,,
player,201010100buf,jax,UndeTi00,fumbles_rec,0,,,,,
player,201010100buf,jax,UndeTi00,fumbles_rec_yds,0,,,,,
player,201010100buf,jax,UndeTi00,fumbles_rec_td,0,,,,,
player,201010100buf,jax,UndeTi00,fumbles_forced,0,,,,,
player,201010100buf,jax,AlexEr20,def_int,0,,,,,
player,201010100buf,jax,AlexEr20,def_int_yds,0,,,,,
player,201010100buf,jax,AlexEr20,def_int_td,0,,,,,
player,201010100buf,jax,AlexEr20,def_int_long,0,,,,,
player,201010100buf,jax,AlexEr20,pass_defended,0,,,,,
player,201010100buf,jax,AlexEr20,sacks,0.0,,,,,
player,201010100buf,jax,AlexEr20,tackles_combined,1,,,,,
player,201010100buf,jax,AlexEr20,tackles_solo,1,,,,,
player,201010100buf,jax,AlexEr20,tackles_assists,0,,,,,
player,201010100buf,jax,AlexEr20,tackles_loss,0,,,,,
player,201010100buf,jax,AlexEr20,qb_hits,0,,,,,
player,201010100buf,jax,AlexEr20,fumbles_rec,0,,,,,
player,201010100buf,jax,AlexEr20,fumbles_rec_yds,0,,,,,
player,201010100buf,jax,AlexEr20,fumbles_rec_td,0,,,,,
player,201010100buf,jax,AlexEr20,fumbles_forced,0,,,,,
player,201010100buf,jax,CutrJa00,def_int,0,,,,,
player,201010100buf,jax,CutrJa00,def_int_yds,0,,,,,
player,201010100buf,jax,CutrJa00,def_int_td,0,,,,,
player,201010100buf,jax,CutrJa00,def_int_long,0,,,,,
player,201010100buf,jax,CutrJa00,pass_defended,0,,,,,
player,201010100buf,jax,CutrJa00,sacks,0.0,,,,,
player,201010100buf,jax,CutrJa00,tackles_combined,1,,,,,
player,201010100buf,jax,CutrJa00,tackles_solo,1,,,,,
player,201010100buf,jax,CutrJa00,tackles_assists,0,,,,,
player,201010100buf,jax,CutrJa00,tackles_loss,0,,,,,
player,201010100buf,jax,CutrJa00,qb_hits,0,,,,,
player,201010100buf,jax,CutrJa00,fumbles_rec,0,,,,,
player,201010100buf,jax,CutrJa00,fumbles_rec_yds,0,,,,,
player,201010100buf,jax,CutrJa00,fumbles_rec_td,0,,,,,
player,201010100buf,jax,CutrJa00,fumbles_forced,0,,,,,
player,201010100buf,jax,JoneDa99,def_int,0,,,,,
player,201010100buf,jax,JoneDa99,def_int_yds,0,,,,,
player,201010100buf,jax,JoneDa99,def_int_td,0,,,,,
player,201010100buf,jax,JoneDa99,def_int_long,0,,,,,
player,201010100buf,jax,JoneDa99,pass_defended,0,,,,,
player,201010100buf,jax,JoneDa99,sacks,0.0,,,,,
player,201010100buf,jax,JoneDa99,tackles_combined,1,,,,,
player,201010100buf,jax,JoneDa99,tackles_solo,1,,,,,
player,201010100buf,jax,JoneDa99,tackles_assists,0,,,,,
player,201010100buf,jax,JoneDa99,tackles_loss,0,,,,,
player,201010100buf,jax,JoneDa99,qb_hits,0,,,,,
player,201010100buf,jax,JoneDa99,fumbles_rec,0,,,,,
player,201010100buf,jax,JoneDa99,fumbles_rec_yds,0,,,,,
player,201010100buf,jax,JoneDa99,fumbles_rec_td,0,,,,,
player,201010100buf,jax,JoneDa99,fumbles_forced,0,,,,,
player,201010100buf,jax,OwenMo01,def_int,0,,,,,
player,201010100buf,jax,OwenMo01,def_int_yds,0,,,,,
player,201010100buf,jax,OwenMo01,def_int_td,0,,,,,
player,201010100buf,jax,OwenMo01,def_int_long,0,,,,,
player,201010100buf,jax,OwenMo01,pass_defended,0,,,,,
player,201010100buf,jax,OwenMo01,sacks,0.0,,,,,
player,201010100buf,jax,OwenMo01,tackles_combined,1,,,,,
player,201010100buf,jax,OwenMo01,tackles_solo,1,,,,,
player,201010100buf,jax,OwenMo01,tackles_assists,0,,,,,
player,201010100buf,jax,OwenMo01,tackles_loss,0,,,,,
player,201010100buf,jax,OwenMo01,qb_hits,0,,,,,
player,201010100buf,jax,OwenMo01,fumbles_rec,0,,,,,
player,201010100buf,jax,OwenMo01,fumbles_rec_yds,0,,,,,
player,201010100buf,jax,OwenMo01,fumbles_rec_td,0,,,,,
player,201010100buf,jax,OwenMo01,fumbles_forced,0,,,,,
player,201010100buf,jax,scobejos01,def_int,0,,,,,
player,201010100buf,jax,scobejos01,def_int_yds,0,,,,,
player,201010100buf,jax,scobejos01,def_int_td,0,,,,,
player,201010100buf,jax,scobejos01,def_int_long,0,,,,,
player,201010100buf,jax,scobejos01,pass_defended,0,,,,,
player,201010100buf,jax,scobejos01,sacks,0.0,,,,,
player,201010100buf,jax,scobejos01,tackles_combined,1,,,,,
player,201010100buf,jax,scobejos01,tackles_solo,1,,,,,
player,201010100buf,jax,scobejos01,tackles_assists,0,,,,,
player,201010100buf,jax,scobejos01,tackles_loss,0,,,,,
player,201010100buf,jax,scobejos01,qb_hits,0,,,,,
player,201010100buf,jax,scobejos01,fumbles_rec,0,,,,,
player,201010100buf,jax,scobejos01,fumbles_rec_yds,0,,,,,
player,201010100buf,jax,scobejos01,fumbles_rec_td,0,,,,,
player,201010100buf,jax,scobejos01,fumbles_forced,0,,,,,
player,201010100buf,buf,DaviAn20,def_int,1,,,,,
player,201010100buf,buf,DaviAn20,def_int_yds,11,,,,,
player,201010100buf,buf,DaviAn20,def_int_td,0,,,,,
player,201010100buf,buf,DaviAn20,def_int_long,11,,,,,
player,201010100buf,buf,DaviAn20,pass_defended,1,,,,,
player,201010100buf,buf,DaviAn20,sacks,0.0,,,,,
player,201010100buf,buf,DaviAn20,tackles_combined,11,,,,,
player,201010100buf,buf,DaviAn20,tackles_solo,5,,,,,
player,201010100buf,buf,DaviAn20,tackles_assists,6,,,,,
player,201010100buf,buf,DaviAn20,tackles_loss,1,,,,,
player,201010100buf,buf,DaviAn20,qb_hits,0,,,,,
player,201010100buf,buf,DaviAn20,fumbles_rec,0,,,,,
player,201010100buf,buf,DaviAn20,fumbles_rec_yds,0,,,,,
player,201010100buf,buf,DaviAn20,fumbles_rec_td,0,,,,,
player,201010100buf,buf,DaviAn20,fumbles_forced,0,,,,,
player,201010100buf,buf,StroMa01,def_int,0,,,,,
player,201010100buf,buf,StroMa01,def_int_yds,0,,,,,
player,201010100buf,buf,StroMa01,def_int_td,0,,,,,
player,201010100buf,buf,StroMa01,def_int_long,0,,,,,
player,201010100buf,buf,StroMa01,pass_defended,0,,,,,
player,201010100buf,buf,StroMa01,sacks,1.0,,,,,
player,201010100buf,buf,StroMa01,tackles_combined,3,,,,,
player,201010100buf,buf,StroMa01,tackles_solo,2,,,,,
player,201010100buf,buf,StroMa01,tackles_assists,1,,,,,
player,201010100buf,buf,StroMa01,tackles_loss,1,,,,,
player,201010100buf,buf,StroMa01,qb_hits,1,,,,,
player,201010100buf,buf,StroMa01,fumbles_rec,0,,,,,
player,201010100buf,buf,StroMa01,fumbles_rec_yds,0,,,,,
player,201010100buf,buf,StroMa01,fumbles_rec_td,0,,,,,
player,201010100buf,buf,StroMa01,fumbles_forced,0,,,,,
player,201010100buf,buf,CornRe99,def_int,0,,,,,
player,201010100buf,buf,CornRe99,def_int_yds,0,,,,,
player,201010100buf,buf,CornRe99,def_int_td,0,,,,,
player,201010100buf,buf,CornRe99,def_int_long,0,,,,,
player,201010100buf,buf,CornRe99,pass_defended,0,,,,,
player,201010100buf,buf,CornRe99,sacks,1.0,,,,,
player,201010100buf,buf,CornRe99,tackles_combined,2,,,,,
player,201010100buf,buf,CornRe99,tackles_solo,1,,,,,
player,201010100buf,buf,CornRe99,tackles_assists,1,,,,,
player,201010100buf,buf,CornRe99,tackles_loss,1,,,,,
player,201010100buf,buf,CornRe99,qb_hits,1,,,,,
player,201010100buf,buf,CornRe99,fumbles_rec,0,,,,,
player,201010100buf,buf,CornRe99,fumbles_rec_yds,0,,,,,
player,201010100buf,buf,CornRe99,fumbles_rec_td,0,,,,,
player,201010100buf,buf,CornRe99,fumbles_forced,0,,,,,
player,201010100buf,buf,PoluPa99,def_int,0,,,,,
player,201010100buf,buf,PoluPa99,def_int_yds,0,,,,,
player,201010100buf,buf,PoluPa99,def_int_td,0,,,,,
player,201010100buf,buf,PoluPa99,def_int_long,0,,,,,
player,201010100buf,buf,PoluPa99,pass_defended,0,,,,,
player,201010100buf,buf,PoluPa99,sacks,0.0,,,,,
player,201010100buf,buf,PoluPa99,tackles_combined,13,,,,,
player,201010100buf,buf,PoluPa99,tackles_solo,8,,,,,
player,201010100buf,buf,PoluPa99,tackles_assists,5,,,,,
player,201010100buf,buf,PoluPa99,tackles_loss,0,,,,,
player,201010100buf,buf,PoluPa99,qb_hits,0,,,,,
player,201010100buf,buf,PoluPa99,fumbles_rec,0,,,,,
player,201010100buf,buf,PoluPa99,fumbles_rec_yds,0,,,,,
player,201010100buf,buf,PoluPa99,fumbles_rec_td,0,,,,,
player,201010100buf,buf,PoluPa99,fumbles_forced,0,,,,,
player,201010100buf,buf,WhitDo20,def_int,0,,,,,
player,201010100buf,buf,WhitDo20,def_int_yds,0,,,,,
player,201010100buf,buf,WhitDo20,def_int_td,0,,,,,
player,201010100buf,buf,WhitDo20,def_int_long,0,,,,,
player,201010100buf,buf,WhitDo20,pass_defended,0,,,,,
player,201010100buf,buf,WhitDo20,sacks,0.0,,,,,
player,201010100buf,buf,WhitDo20,tackles_combined,11,,,,,
player,201010100buf,buf,WhitDo20,tackles_solo,10,,,,,
player,201010100buf,buf,WhitDo20,tackles_assists,1,,,,,
player,201010100buf,buf,WhitDo20,tackles_loss,0,,,,,
player,201010100buf,buf,WhitDo20,qb_hits,0,,,,,
player,201010100buf,buf,WhitDo20,fumbles_rec,1,,,,,
player,201010100buf,buf,WhitDo20,fumbles_rec_yds,0,,,,,
player,201010100buf,buf,WhitDo20,fumbles_rec_td,0,,,,,
player,201010100buf,buf,WhitDo20,fumbles_forced,0,,,,,
player,201010100buf,buf,McKeLe99,def_int,0,,,,,
player,201010100buf,buf,McKeLe99,def_int_yds,0,,,,,
player,201010100buf,buf,McKeLe99,def_int_td,0,,,,,
player,201010100buf,buf,McKeLe99,def_int_long,0,,,,,
player,201010100buf,buf,McKeLe99,pass_defended,0,,,,,
player,201010100buf,buf,McKeLe99,sacks,0.0,,,,,
player,201010100buf,buf,McKeLe99,tackles_combined,8,,,,,
player,201010100buf,buf,McKeLe99,tackles_solo,6,,,,,
player,201010100buf,buf,McKeLe99,tackles_assists,2,,,,,
player,201010100buf,buf,McKeLe99,tackles_loss,0,,,,,
player,201010100buf,buf,McKeLe99,qb_hits,0,,,,,
player,201010100buf,buf,McKeLe99,fumbles_rec,0,,,,,
player,201010100buf,buf,McKeLe99,fumbles_rec_yds,0,,,,,
player,201010100buf,buf,McKeLe99,fumbles_rec_td,0,,,,,
player,201010100buf,buf,McKeLe99,fumbles_forced,0,,,,,
player,201010100buf,buf,EdwaDw20,def_int,0,,,,,
player,201010100buf,buf,EdwaDw20,def_int_yds,0,,,,,
player,201010100buf,buf,EdwaDw20,def_int_td,0,,,,,
player,201010100buf,buf,EdwaDw20,def_int_long,0,,,,,
player,201010100buf,buf,EdwaDw20,pass_defended,0,,,,,
player,201010100buf,buf,EdwaDw20,sacks,0.0,,,,,
player,201010100buf,buf,EdwaDw20,tackles_combined,6,,,,,
player,201010100buf,buf,EdwaDw20,tackles_solo,2,,,,,
player,201010100buf,buf,EdwaDw20,tackles_assists,4,,,,,
player,201010100buf,buf,EdwaDw20,tackles_loss,0,,,,,
player,201010100buf,buf,EdwaDw20,qb_hits,0,,,,,
player,201010100buf,buf,EdwaDw20,fumbles_rec,0,,,,,
player,201010100buf,buf,EdwaDw20,fumbles_rec_yds,0,,,,,
player,201010100buf,buf,EdwaDw20,fumbles_rec_td,0,,,,,
player,201010100buf,buf,EdwaDw20,fumbles_forced,0,,,,,
player,201010100buf,buf,KelsCh21,def_int,0,,,,,
player,201010100buf,buf,KelsCh21,def_int_yds,0,,,,,
player,201010100buf,buf,KelsCh21,def_int_td,0,,,,,
player,201010100buf,buf,KelsCh21,def_int_long,0,,,,,
player,201010100buf,buf,KelsCh21,pass_defended,0,,,,,
player,201010100buf,buf,KelsCh21,sacks,0.0,,,,,
player,201010100buf,buf,KelsCh21,tackles_combined,6,,,,,
player,201010100buf,buf,KelsCh21,tackles_solo,2,,,,,
player,201010100buf,buf,KelsCh21,tackles_assists,4,,,,,
player,201010100buf,buf,KelsCh21,tackles_loss,0,,,,,
player,201010100buf,buf,KelsCh21,qb_hits,0,,,,,
player,201010100buf,buf,KelsCh21,fumbles_rec,0,,,,,
player,201010100buf,buf,KelsCh21,fumbles_rec_yds,0,,,,,
player,201010100buf,buf,KelsCh21,fumbles_rec_td,0,,,,,
player,201010100buf,buf,KelsCh21,fumbles_forced,0,,,,,
player,201010100buf,buf,WillKy20,def_int,0,,,,,
player,201010100buf,buf,WillKy20,def_int_yds,0,,,,,
player,201010100buf,buf,WillKy20,def_int_td,0,,,,,
player,201010100buf,buf,WillKy20,def_int_long,0,,,,,
player,201010100buf,buf,WillKy20,pass_defended,0,,,,,
player,201010100buf,buf,WillKy20,sacks,0.0,,,,,
player,201010100buf,buf,WillKy20,tackles_combined,6,,,,,
player,201010100buf,buf,WillKy20,tackles_solo,4,,,,,
player,201010100buf,buf,WillKy20,tackles_assists,2,,,,,
player,201010100buf,buf,WillKy20,tackles_loss,1,,,,,
player,201010100buf,buf,WillKy20,qb_hits,0,,,,,
player,201010100buf,buf,WillKy20,fumbles_rec,0,,,,,
player,201010100buf,buf,WillKy20,fumbles_rec_yds,0,,,,,
player,201010100buf,buf,WillKy20,fumbles_rec_td,0,,,,,
player,201010100buf,buf,WillKy20,fumbles_forced,0,,,,,
player,201010100buf,buf,ByrdJa99,def_int,0,,,,,
player,201010100buf,buf,ByrdJa99,def_int_yds,0,,,,,
player,201010100buf,buf,ByrdJa99,def_int_td,0,,,,,
player,201010100buf,buf,ByrdJa99,def_int_long,0,,,,,
player,201010100buf,buf,ByrdJa99,pass_defended,0,,,,,
player,201010100buf,buf,ByrdJa99,sacks,0.0,,,,,
player,201010100buf,buf,ByrdJa99,tackles_combined,5,,,,,
player,201010100buf,buf,ByrdJa99,tackles_solo,4,,,,,
player,201010100buf,buf,ByrdJa99,tackles_assists,1,,,,,
player,201010100buf,buf,ByrdJa99,tackles_loss,0,,,,,
player,201010100buf,buf,ByrdJa99,qb_hits,0,,,,,
player,201010100buf,buf,ByrdJa99,fumbles_rec,0,,,,,
player,201010100buf,buf,ByrdJa99,fumbles_rec_yds,0,,,,,
player,201010100buf,buf,ByrdJa99,fumbles_rec_td,0,,,,,
player,201010100buf,buf,ByrdJa99,fumbles_forced,0,,,,,
player,201010100buf,buf,AyodAk20,def_int,0,,,,,
player,201010100buf,buf,AyodAk20,def_int_yds,0,,,,,
player,201010100buf,buf,AyodAk20,def_int_td,0,,,,,
player,201010100buf,buf,AyodAk20,def_int_long,0,,,,,
player,201010100buf,buf,AyodAk20,pass_defended,0,,,,,
player,201010100buf,buf,AyodAk20,sacks,0.0,,,,,
player,201010100buf,buf,AyodAk20,tackles_combined,4,,,,,
player,201010100buf,buf,AyodAk20,tackles_solo,2,,,,,
player,201010100buf,buf,AyodAk20,tackles_assists,2,,,,,
player,201010100buf,buf,AyodAk20,tackles_loss,0,,,,,
player,201010100buf,buf,AyodAk20,qb_hits,0,,,,,
player,201010100buf,buf,AyodAk20,fumbles_rec,0,,,,,
player,201010100buf,buf,AyodAk20,fumbles_rec_yds,0,,,,,
player,201010100buf,buf,AyodAk20,fumbles_rec_td,0,,,,,
player,201010100buf,buf,AyodAk20,fumbles_forced,0,,,,,
player,201010100buf,buf,TrouTo00,def_int,0,,,,,
player,201010100buf,buf,TrouTo00,def_int_yds,0,,,,,
player,201010100buf,buf,TrouTo00,def_int_td,0,,,,,
player,201010100buf,buf,TrouTo00,def_int_long,0,,,,,
player,201010100buf,buf,TrouTo00,pass_defended,1,,,,,
player,201010100buf,buf,TrouTo00,sacks,0.0,,,,,
player,201010100buf,buf,TrouTo00,tackles_combined,4,,,,,
player,201010100buf,buf,TrouTo00,tackles_solo,3,,,,,
player,201010100buf,buf,TrouTo00,tackles_assists,1,,,,,
player,201010100buf,buf,TrouTo00,tackles_loss,0,,,,,
player,201010100buf,buf,TrouTo00,qb_hits,0,,,,,
player,201010100buf,buf,TrouTo00,fumbles_rec,0,,,,,
player,201010100buf,buf,TrouTo00,fumbles_rec_yds,0,,,,,
player,201010100buf,buf,TrouTo00,fumbles_rec_td,0,,,,,
player,201010100buf,buf,TrouTo00,fumbles_forced,0,,,,,
player,201010100buf,buf,JohnSp20,def_int,0,,,,,
player,201010100buf,buf,JohnSp20,def_int_yds,0,,,,,
player,201010100buf,buf,JohnSp20,def_int_td,0,,,,,
player,201010100buf,buf,JohnSp20,def_int_long,0,,,,,
player,201010100buf,buf,JohnSp20,pass_defended,0,,,,,
player,201010100buf,buf,JohnSp20,sacks,0.0,,,,,
player,201010100buf,buf,JohnSp20,tackles_combined,3,,,,,
player,201010100buf,buf,JohnSp20,tackles_solo,2,,,,,
player,201010100buf,buf,JohnSp20,tackles_assists,1,,,,,
player,201010100buf,buf,JohnSp20,tackles_loss,1,,,,,
player,201010100buf,buf,JohnSp20,qb_hits,0,,,,,
player,201010100buf,buf,JohnSp20,fumbles_rec,0,,,,,
player,201010100buf,buf,JohnSp20,fumbles_rec_yds,0,,,,,
player,201010100buf,buf,JohnSp20,fumbles_rec_td,0,,,,,
player,201010100buf,buf,JohnSp20,fumbles_forced,0,,,,,
player,201010100buf,buf,WilsGe01,def_int,0,,,,,
player,201010100buf,buf,WilsGe01,def_int_yds,0,,,,,
