game,2010,6,20101017,201010170tam,nor,"New Orleans Saints",31,tam,"Tampa Bay Buccaneers",6
player,201010170tam,nor,BettLa00,pass_cmp,0,,,,,
player,201010170tam,nor,BettLa00,pass_att,0,,,,,
player,201010170tam,nor,BettLa00,pass_yds,0,,,,,
player,201010170tam,nor,BettLa00,pass_td,0,,,,,
player,201010170tam,nor,BettLa00,pass_int,0,,,,,
player,201010170tam,nor,BettLa00,pass_sacked,,,,,,
player,201010170tam,nor,BettLa00,pass_sacked_yds,,,,,,
player,201010170tam,nor,BettLa00,pass_long,0,,,,,
player,201010170tam,nor,BettLa00,pass_rating,,,,,,
player,201010170tam,nor,BettLa00,rush_att,6,,,,,
player,201010170tam,nor,BettLa00,rush_yds,20,,,,,
player,201010170tam,nor,BettLa00,rush_td,1,,,,,
player,201010170tam,nor,BettLa00,rush_long,8,,,,,
player,201010170tam,nor,BettLa00,targets,1,,,,,
player,201010170tam,nor,BettLa00,rec,1,,,,,
player,201010170tam,nor,BettLa00,rec_yds,6,,,,,
player,201010170tam,nor,BettLa00,rec_td,0,,,,,
player,201010170tam,nor,BettLa00,rec_long,6,,,,,
player,201010170tam,nor,BettLa00,fumbles,0,,,,,
player,201010170tam,nor,BettLa00,fumbles_lost,,,,,,
player,201010170tam,nor,MeacRo00,pass_cmp,0,,,,,
player,201010170tam,nor,MeacRo00,pass_att,0,,,,,
player,201010170tam,nor,MeacRo00,pass_yds,0,,,,,
player,201010170tam,nor,MeacRo00,pass_td,0,,,,,
player,201010170tam,nor,MeacRo00,pass_int,0,,,,,
player,201010170tam,nor,MeacRo00,pass_sacked,,,,,,
player,201010170tam,nor,MeacRo00,pass_sacked_yds,,,,,,
player,201010170tam,nor,MeacRo00,pass_long,0,,,,,
player,201010170tam,nor,MeacRo00,pass_rating,,,,,,
player,201010170tam,nor,MeacRo00,rush_att,0,,,,,
player,201010170tam,nor,MeacRo00,rush_yds,0,,,,,
player,201010170tam,nor,MeacRo00,rush_td,0,,,,,
player,201010170tam,nor,MeacRo00,rush_long,0,,,,,
player,201010170tam,nor,MeacRo00,targets,5,,,,,
player,201010170tam,nor,MeacRo00,rec,4,,,,,
player,201010170tam,nor,MeacRo00,rec_yds,71,,,,,
player,201010170tam,nor,MeacRo00,rec_td,1,,,,,
player,201010170tam,nor,MeacRo00,rec_long,42,,,,,
player,201010170tam,nor,MeacRo00,fumbles,0,,,,,
player,201010170tam,nor,MeacRo00,fumbles_lost,,,,,,
player,201010170tam,nor,MoorLa00,pass_cmp,0,,,,,
player,201010170tam,nor,MoorLa00,pass_att,0,,,,,
player,201010170tam,nor,MoorLa00,pass_yds,0,,,,,
player,201010170tam,nor,MoorLa00,pass_td,0,,,,,
player,201010170tam,nor,MoorLa00,pass_int,0,,,,,
player,201010170tam,nor,MoorLa00,pass_sacked,,,,,,
player,201010170tam,nor,MoorLa00,pass_sacked_yds,,,,,,
player,201010170tam,nor,MoorLa00,pass_long,0,,,,,
player,201010170tam,nor,MoorLa00,pass_rating,,,,,,
player,201010170tam,nor,MoorLa00,rush_att,0,,,,,
player,201010170tam,nor,MoorLa00,rush_yds,0,,,,,
player,201010170tam,nor,MoorLa00,rush_td,0,,,,,
player,201010170tam,nor,MoorLa00,rush_long,0,,,,,
player,201010170tam,nor,MoorLa00,targets,4,,,,,
player,201010170tam,nor,MoorLa00,rec,2,,,,,
player,201010170tam,nor,MoorLa00,rec_yds,57,,,,,
player,201010170tam,nor,MoorLa00,rec_td,1,,,,,
player,201010170tam,nor,MoorLa00,rec_long,41,,,,,
player,201010170tam,nor,MoorLa00,fumbles,0,,,,,
player,201010170tam,nor,MoorLa00,fumbles_lost,,,,,,
player,201010170tam,nor,ColsMa00,pass_cmp,0,,,,,
player,201010170tam,nor,ColsMa00,pass_att,0,,,,,
player,201010170tam,nor,ColsMa00,pass_yds,0,,,,,
player,201010170tam,nor,ColsMa00,pass_td,0,,,,,
player,201010170tam,nor,ColsMa00,pass_int,0,,,,,
player,201010170tam,nor,ColsMa00,pass_sacked,,,,,,
player,201010170tam,nor,ColsMa00,pass_sacked_yds,,,,,,
player,201010170tam,nor,ColsMa00,pass_long,0,,,,,
player,201010170tam,nor,ColsMa00,pass_rating,,,,,,
player,201010170tam,nor,ColsMa00,rush_att,0,,,,,
player,201010170tam,nor,ColsMa00,rush_yds,0,,,,,
player,201010170tam,nor,ColsMa00,rush_td,0,,,,,
player,201010170tam,nor,ColsMa00,rush_long,0,,,,,
player,201010170tam,nor,ColsMa00,targets,7,,,,,
player,201010170tam,nor,ColsMa00,rec,5,,,,,
player,201010170tam,nor,ColsMa00,rec_yds,53,,,,,
player,201010170tam,nor,ColsMa00,rec_td,0,,,,,
player,201010170tam,nor,ColsMa00,rec_long,16,,,,,
player,201010170tam,nor,ColsMa00,fumbles,0,,,,,
player,201010170tam,nor,ColsMa00,fumbles_lost,,,,,,
player,201010170tam,nor,ShocJe00,pass_cmp,0,,,,,
player,201010170tam,nor,ShocJe00,pass_att,0,,,,,
player,201010170tam,nor,ShocJe00,pass_yds,0,,,,,
player,201010170tam,nor,ShocJe00,pass_td,0,,,,,
player,201010170tam,nor,ShocJe00,pass_int,0,,,,,
player,201010170tam,nor,ShocJe00,pass_sacked,,,,,,
player,201010170tam,nor,ShocJe00,pass_sacked_yds,,,,,,
player,201010170tam,nor,ShocJe00,pass_long,0,,,,,
player,201010170tam,nor,ShocJe00,pass_rating,,,,,,
player,201010170tam,nor,ShocJe00,rush_att,0,,,,,
player,201010170tam,nor,ShocJe00,rush_yds,0,,,,,
player,201010170tam,nor,ShocJe00,rush_td,0,,,,,
player,201010170tam,nor,ShocJe00,rush_long,0,,,,,
player,201010170tam,nor,ShocJe00,targets,5,,,,,
player,201010170tam,nor,ShocJe00,rec,2,,,,,
player,201010170tam,nor,ShocJe00,rec_yds,21,,,,,
player,201010170tam,nor,ShocJe00,rec_td,0,,,,,
player,201010170tam,nor,ShocJe00,rec_long,12,,,,,
player,201010170tam,nor,ShocJe00,fumbles,0,,,,,
player,201010170tam,nor,ShocJe00,fumbles_lost,,,,,,
player,201010170tam,nor,ThomDa02,pass_cmp,0,,,,,
player,201010170tam,nor,ThomDa02,pass_att,0,,,,,
player,201010170tam,nor,ThomDa02,pass_yds,0,,,,,
player,201010170tam,nor,ThomDa02,pass_td,0,,,,,
player,201010170tam,nor,ThomDa02,pass_int,0,,,,,
player,201010170tam,nor,ThomDa02,pass_sacked,,,,,,
player,201010170tam,nor,ThomDa02,pass_sacked_yds,,,,,,
player,201010170tam,nor,ThomDa02,pass_long,0,,,,,
player,201010170tam,nor,ThomDa02,pass_rating,,,,,,
player,201010170tam,nor,ThomDa02,rush_att,0,,,,,
player,201010170tam,nor,ThomDa02,rush_yds,0,,,,,
player,201010170tam,nor,ThomDa02,rush_td,0,,,,,
player,201010170tam,nor,ThomDa02,rush_long,0,,,,,
player,201010170tam,nor,ThomDa02,targets,3,,,,,
player,201010170tam,nor,ThomDa02,rec,3,,,,,
player,201010170tam,nor,ThomDa02,rec_yds,17,,,,,
player,201010170tam,nor,ThomDa02,rec_td,0,,,,,
player,201010170tam,nor,ThomDa02,rec_long,7,,,,,
player,201010170tam,nor,ThomDa02,fumbles,0,,,,,
player,201010170tam,nor,ThomDa02,fumbles_lost,,,,,,
player,201010170tam,nor,GrahJi00,pass_cmp,0,,,,,
player,201010170tam,nor,GrahJi00,pass_att,0,,,,,
player,201010170tam,nor,GrahJi00,pass_yds,0,,,,,
player,201010170tam,nor,GrahJi00,pass_td,0,,,,,
player,201010170tam,nor,GrahJi00,pass_int,0,,,,,
player,201010170tam,nor,GrahJi00,pass_sacked,,,,,,
player,201010170tam,nor,GrahJi00,pass_sacked_yds,,,,,,
player,201010170tam,nor,GrahJi00,pass_long,0,,,,,
player,201010170tam,nor,GrahJi00,pass_rating,,,,,,
player,201010170tam,nor,GrahJi00,rush_att,0,,,,,
player,201010170tam,nor,GrahJi00,rush_yds,0,,,,,
player,201010170tam,nor,GrahJi00,rush_td,0,,,,,
player,201010170tam,nor,GrahJi00,rush_long,0,,,,,
player,201010170tam,nor,GrahJi00,targets,2,,,,,
player,201010170tam,nor,GrahJi00,rec,1,,,,,
player,201010170tam,nor,GrahJi00,rec_yds,11,,,,,
player,201010170tam,nor,GrahJi00,rec_td,0,,,,,
player,201010170tam,nor,GrahJi00,rec_long,11,,,,,
player,201010170tam,nor,GrahJi00,fumbles,1,,,,,
player,201010170tam,nor,GrahJi00,fumbles_lost,0,,,,,
player,201010170tam,nor,EvanHe00,pass_cmp,0,,,,,
player,201010170tam,nor,EvanHe00,pass_att,0,,,,,
player,201010170tam,nor,EvanHe00,pass_yds,0,,,,,
player,201010170tam,nor,EvanHe00,pass_td,0,,,,,
player,201010170tam,nor,EvanHe00,pass_int,0,,,,,
player,201010170tam,nor,EvanHe00,pass_sacked,,,,,,
player,201010170tam,nor,EvanHe00,pass_sacked_yds,,,,,,
player,201010170tam,nor,EvanHe00,pass_long,0,,,,,
player,201010170tam,nor,EvanHe00,pass_rating,,,,,,
player,201010170tam,nor,EvanHe00,rush_att,0,,,,,
player,201010170tam,nor,EvanHe00,rush_yds,0,,,,,
player,201010170tam,nor,EvanHe00,rush_td,0,,,,,
player,201010170tam,nor,EvanHe00,rush_long,0,,,,,
player,201010170tam,nor,EvanHe00,targets,1,,,,,
player,201010170tam,nor,EvanHe00,rec,1,,,,,
player,201010170tam,nor,EvanHe00,rec_yds,4,,,,,
player,201010170tam,nor,EvanHe00,rec_td,1,,,,,
player,201010170tam,nor,EvanHe00,rec_long,4,,,,,
player,201010170tam,nor,EvanHe00,fumbles,0,,,,,
player,201010170tam,nor,EvanHe00,fumbles_lost,,,,,,
player,201010170tam,nor,HendDe00,pass_cmp,,,,,,
player,201010170tam,nor,HendDe00,pass_att,,,,,,
player,201010170tam,nor,HendDe00,pass_yds,,,,,,
player,201010170tam,nor,HendDe00,pass_td,,,,,,
player,201010170tam,nor,HendDe00,pass_int,,,,,,
player,201010170tam,nor,HendDe00,pass_sacked,,,,,,
player,201010170tam,nor,HendDe00,pass_sacked_yds,,,,,,
player,201010170tam,nor,HendDe00,pass_long,,,,,,
player,201010170tam,nor,HendDe00,pass_rating,,,,,,
player,201010170tam,nor,HendDe00,rush_att,,,,,,
player,201010170tam,nor,HendDe00,rush_yds,,,,,,
player,201010170tam,nor,HendDe00,rush_td,,,,,,
player,201010170tam,nor,HendDe00,rush_long,,,,,,
player,201010170tam,nor,HendDe00,targets,1,,,,,
player,201010170tam,nor,HendDe00,rec,0,,,,,
player,201010170tam,nor,HendDe00,rec_yds,0,,,,,
player,201010170tam,nor,HendDe00,rec_td,0,,,,,
player,201010170tam,nor,HendDe00,rec_long,,,,,,
player,201010170tam,nor,HendDe00,fumbles,,,,,,
player,201010170tam,nor,HendDe00,fumbles_lost,,,,,,
player,201010170tam,tam,FreeJo00,pass_cmp,25,,,,,
player,201010170tam,tam,FreeJo00,pass_att,43,,,,,
player,201010170tam,tam,FreeJo00,pass_yds,219,,,,,
player,201010170tam,tam,FreeJo00,pass_td,1,,,,,
player,201010170tam,tam,FreeJo00,pass_int,0,,,,,
player,201010170tam,tam,FreeJo00,pass_sacked,0,,,,,
player,201010170tam,tam,FreeJo00,pass_sacked_yds,0,,,,,
player,201010170tam,tam,FreeJo00,pass_long,27,,,,,
player,201010170tam,tam,FreeJo00,pass_rating,79.5,,,,,
player,201010170tam,tam,FreeJo00,rush_att,3,,,,,
player,201010170tam,tam,FreeJo00,rush_yds,2,,,,,
player,201010170tam,tam,FreeJo00,rush_td,0,,,,,
player,201010170tam,tam,FreeJo00,rush_long,3,,,,,
player,201010170tam,tam,FreeJo00,targets,0,,,,,
player,201010170tam,tam,FreeJo00,rec,0,,,,,
player,201010170tam,tam,FreeJo00,rec_yds,0,,,,,
player,201010170tam,tam,FreeJo00,rec_td,0,,,,,
player,201010170tam,tam,FreeJo00,rec_long,0,,,,,
player,201010170tam,tam,FreeJo00,fumbles,0,,,,,
player,201010170tam,tam,FreeJo00,fumbles_lost,,,,,,
player,201010170tam,tam,JohnJo05,pass_cmp,2,,,,,
player,201010170tam,tam,JohnJo05,pass_att,4,,,,,
player,201010170tam,tam,JohnJo05,pass_yds,17,,,,,
player,201010170tam,tam,JohnJo05,pass_td,0,,,,,
player,201010170tam,tam,JohnJo05,pass_int,0,,,,,
player,201010170tam,tam,JohnJo05,pass_sacked,1,,,,,
player,201010170tam,tam,JohnJo05,pass_sacked_yds,1,,,,,
player,201010170tam,tam,JohnJo05,pass_long,15,,,,,
player,201010170tam,tam,JohnJo05,pass_rating,61.5,,,,,
player,201010170tam,tam,JohnJo05,rush_att,1,,,,,
player,201010170tam,tam,JohnJo05,rush_yds,11,,,,,
player,201010170tam,tam,JohnJo05,rush_td,0,,,,,
player,201010170tam,tam,JohnJo05,rush_long,11,,,,,
player,201010170tam,tam,JohnJo05,targets,0,,,,,
player,201010170tam,tam,JohnJo05,rec,0,,,,,
player,201010170tam,tam,JohnJo05,rec_yds,0,,,,,
player,201010170tam,tam,JohnJo05,rec_td,0,,,,,
player,201010170tam,tam,JohnJo05,rec_long,0,,,,,
player,201010170tam,tam,JohnJo05,fumbles,0,,,,,
player,201010170tam,tam,JohnJo05,fumbles_lost,,,,,,
player,201010170tam,tam,WillCa02,pass_cmp,0,,,,,
player,201010170tam,tam,WillCa02,pass_att,0,,,,,
player,201010170tam,tam,WillCa02,pass_yds,0,,,,,
player,201010170tam,tam,WillCa02,pass_td,0,,,,,
player,201010170tam,tam,WillCa02,pass_int,0,,,,,
player,201010170tam,tam,WillCa02,pass_sacked,,,,,,
player,201010170tam,tam,WillCa02,pass_sacked_yds,,,,,,
player,201010170tam,tam,WillCa02,pass_long,0,,,,,
player,201010170tam,tam,WillCa02,pass_rating,,,,,,
player,201010170tam,tam,WillCa02,rush_att,10,,,,,
player,201010170tam,tam,WillCa02,rush_yds,18,,,,,
player,201010170tam,tam,WillCa02,rush_td,0,,,,,
player,201010170tam,tam,WillCa02,rush_long,8,,,,,
player,201010170tam,tam,WillCa02,targets,8,,,,,
player,201010170tam,tam,WillCa02,rec,7,,,,,
player,201010170tam,tam,WillCa02,rec_yds,63,,,,,
player,201010170tam,tam,WillCa02,rec_td,0,,,,,
player,201010170tam,tam,WillCa02,rec_long,15,,,,,
player,201010170tam,tam,WillCa02,fumbles,1,,,,,
player,201010170tam,tam,WillCa02,fumbles_lost,1,,,,,
player,201010170tam,tam,HuggKa00,pass_cmp,0,,,,,
player,201010170tam,tam,HuggKa00,pass_att,0,,,,,
player,201010170tam,tam,HuggKa00,pass_yds,0,,,,,
player,201010170tam,tam,HuggKa00,pass_td,0,,,,,
player,201010170tam,tam,HuggKa00,pass_int,0,,,,,
player,201010170tam,tam,HuggKa00,pass_sacked,,,,,,
player,201010170tam,tam,HuggKa00,pass_sacked_yds,,,,,,
player,201010170tam,tam,HuggKa00,pass_long,0,,,,,
player,201010170tam,tam,HuggKa00,pass_rating,,,,,,
player,201010170tam,tam,HuggKa00,rush_att,3,,,,,
player,201010170tam,tam,HuggKa00,rush_yds,7,,,,,
player,201010170tam,tam,HuggKa00,rush_td,0,,,,,
player,201010170tam,tam,HuggKa00,rush_long,7,,,,,
player,201010170tam,tam,HuggKa00,targets,2,,,,,
player,201010170tam,tam,HuggKa00,rec,1,,,,,
player,201010170tam,tam,HuggKa00,rec_yds,7,,,,,
player,201010170tam,tam,HuggKa00,rec_td,0,,,,,
player,201010170tam,tam,HuggKa00,rec_long,7,,,,,
player,201010170tam,tam,HuggKa00,fumbles,0,,,,,
player,201010170tam,tam,HuggKa00,fumbles_lost,,,,,,
player,201010170tam,tam,BennAr00,pass_cmp,0,,,,,
player,201010170tam,tam,BennAr00,pass_att,0,,,,,
player,201010170tam,tam,BennAr00,pass_yds,0,,,,,
player,201010170tam,tam,BennAr00,pass_td,0,,,,,
player,201010170tam,tam,BennAr00,pass_int,0,,,,,
player,201010170tam,tam,BennAr00,pass_sacked,,,,,,
player,201010170tam,tam,BennAr00,pass_sacked_yds,,,,,,
player,201010170tam,tam,BennAr00,pass_long,0,,,,,
player,201010170tam,tam,BennAr00,pass_rating,,,,,,
player,201010170tam,tam,BennAr00,rush_att,1,,,,,
player,201010170tam,tam,BennAr00,rush_yds,4,,,,,
player,201010170tam,tam,BennAr00,rush_td,0,,,,,
player,201010170tam,tam,BennAr00,rush_long,4,,,,,
player,201010170tam,tam,BennAr00,targets,3,,,,,
player,201010170tam,tam,BennAr00,rec,1,,,,,
player,201010170tam,tam,BennAr00,rec_yds,9,,,,,
player,201010170tam,tam,BennAr00,rec_td,0,,,,,
player,201010170tam,tam,BennAr00,rec_long,9,,,,,
player,201010170tam,tam,BennAr00,fumbles,1,,,,,
player,201010170tam,tam,BennAr00,fumbles_lost,0,,,,,
player,201010170tam,tam,StroSa00,pass_cmp,0,,,,,
player,201010170tam,tam,StroSa00,pass_att,0,,,,,
player,201010170tam,tam,StroSa00,pass_yds,0,,,,,
player,201010170tam,tam,StroSa00,pass_td,0,,,,,
player,201010170tam,tam,StroSa00,pass_int,0,,,,,
player,201010170tam,tam,StroSa00,pass_sacked,,,,,,
player,201010170tam,tam,StroSa00,pass_sacked_yds,,,,,,
player,201010170tam,tam,StroSa00,pass_long,0,,,,,
player,201010170tam,tam,StroSa00,pass_rating,,,,,,
player,201010170tam,tam,StroSa00,rush_att,0,,,,,
player,201010170tam,tam,StroSa00,rush_yds,0,,,,,
player,201010170tam,tam,StroSa00,rush_td,0,,,,,
player,201010170tam,tam,StroSa00,rush_long,0,,,,,
player,201010170tam,tam,StroSa00,targets,8,,,,,
player,201010170tam,tam,StroSa00,rec,3,,,,,
player,201010170tam,tam,StroSa00,rec_yds,51,,,,,
player,201010170tam,tam,StroSa00,rec_td,0,,,,,
player,201010170tam,tam,StroSa00,rec_long,27,,,,,
player,201010170tam,tam,StroSa00,fumbles,0,,,,,
player,201010170tam,tam,StroSa00,fumbles_lost,,,,,,
player,201010170tam,tam,WillMi04,pass_cmp,0,,,,,
player,201010170tam,tam,WillMi04,pass_att,0,,,,,
player,201010170tam,tam,WillMi04,pass_yds,0,,,,,
player,201010170tam,tam,WillMi04,pass_td,0,,,,,
player,201010170tam,tam,WillMi04,pass_int,0,,,,,
player,201010170tam,tam,WillMi04,pass_sacked,,,,,,
player,201010170tam,tam,WillMi04,pass_sacked_yds,,,,,,
player,201010170tam,tam,WillMi04,pass_long,0,,,,,
player,201010170tam,tam,WillMi04,pass_rating,,,,,,
player,201010170tam,tam,WillMi04,rush_att,0,,,,,
player,201010170tam,tam,WillMi04,rush_yds,0,,,,,
player,201010170tam,tam,WillMi04,rush_td,0,,,,,
player,201010170tam,tam,WillMi04,rush_long,0,,,,,
player,201010170tam,tam,WillMi04,targets,9,,,,,
player,201010170tam,tam,WillMi04,rec,4,,,,,
player,201010170tam,tam,WillMi04,rec_yds,45,,,,,
player,201010170tam,tam,WillMi04,rec_td,0,,,,,
player,201010170tam,tam,WillMi04,rec_long,20,,,,,
player,201010170tam,tam,WillMi04,fumbles,0,,,,,
player,201010170tam,tam,WillMi04,fumbles_lost,,,,,,
player,201010170tam,tam,WinsKe01,pass_cmp,0,,,,,
player,201010170tam,tam,WinsKe01,pass_att,0,,,,,
player,201010170tam,tam,WinsKe01,pass_yds,0,,,,,
player,201010170tam,tam,WinsKe01,pass_td,0,,,,,
player,201010170tam,tam,WinsKe01,pass_int,0,,,,,
player,201010170tam,tam,WinsKe01,pass_sacked,,,,,,
player,201010170tam,tam,WinsKe01,pass_sacked_yds,,,,,,
player,201010170tam,tam,WinsKe01,pass_long,0,,,,,
player,201010170tam,tam,WinsKe01,pass_rating,,,,,,
player,201010170tam,tam,WinsKe01,rush_att,0,,,,,
player,201010170tam,tam,WinsKe01,rush_yds,0,,,,,
player,201010170tam,tam,WinsKe01,rush_td,0,,,,,
player,201010170tam,tam,WinsKe01,rush_long,0,,,,,
player,201010170tam,tam,WinsKe01,targets,10,,,,,
player,201010170tam,tam,WinsKe01,rec,7,,,,,
player,201010170tam,tam,WinsKe01,rec_yds,43,,,,,
player,201010170tam,tam,WinsKe01,rec_td,0,,,,,
player,201010170tam,tam,WinsKe01,rec_long,13,,,,,
player,201010170tam,tam,WinsKe01,fumbles,1,,,,,
player,201010170tam,tam,WinsKe01,fumbles_lost,0,,,,,
player,201010170tam,tam,StevJe00,pass_cmp,0,,,,,
player,201010170tam,tam,StevJe00,pass_att,0,,,,,
player,201010170tam,tam,StevJe00,pass_yds,0,,,,,
player,201010170tam,tam,StevJe00,pass_td,0,,,,,
player,201010170tam,tam,StevJe00,pass_int,0,,,,,
player,201010170tam,tam,StevJe00,pass_sacked,,,,,,
player,201010170tam,tam,StevJe00,pass_sacked_yds,,,,,,
player,201010170tam,tam,StevJe00,pass_long,0,,,,,
player,201010170tam,tam,StevJe00,pass_rating,,,,,,
player,201010170tam,tam,StevJe00,rush_att,0,,,,,
player,201010170tam,tam,StevJe00,rush_yds,0,,,,,
player,201010170tam,tam,StevJe00,rush_td,0,,,,,
player,201010170tam,tam,StevJe00,rush_long,0,,,,,
player,201010170tam,tam,StevJe00,targets,2,,,,,
player,201010170tam,tam,StevJe00,rec,1,,,,,
player,201010170tam,tam,StevJe00,rec_yds,13,,,,,
player,201010170tam,tam,StevJe00,rec_td,0,,,,,
player,201010170tam,tam,StevJe00,rec_long,13,,,,,
player,201010170tam,tam,StevJe00,fumbles,0,,,,,
player,201010170tam,tam,StevJe00,fumbles_lost,,,,,,
player,201010170tam,tam,GilmJo00,pass_cmp,0,,,,,
player,201010170tam,tam,GilmJo00,pass_att,0,,,,,
player,201010170tam,tam,GilmJo00,pass_yds,0,,,,,
player,201010170tam,tam,GilmJo00,pass_td,0,,,,,
player,201010170tam,tam,GilmJo00,pass_int,0,,,,,
player,201010170tam,tam,GilmJo00,pass_sacked,,,,,,
player,201010170tam,tam,GilmJo00,pass_sacked_yds,,,,,,
player,201010170tam,tam,GilmJo00,pass_long,0,,,,,
player,201010170tam,tam,GilmJo00,pass_rating,,,,,,
player,201010170tam,tam,GilmJo00,rush_att,0,,,,,
player,201010170tam,tam,GilmJo00,rush_yds,0,,,,,
player,201010170tam,tam,GilmJo00,rush_td,0,,,,,
player,201010170tam,tam,GilmJo00,rush_long,0,,,,,
player,201010170tam,tam,GilmJo00,targets,1,,,,,
player,201010170tam,tam,GilmJo00,rec,1,,,,,
player,201010170tam,tam,GilmJo00,rec_yds,5,,,,,
player,201010170tam,tam,GilmJo00,rec_td,0,,,,,
