game,2010,6,20101017,201010170chi,sea,"Seattle Seahawks",23,chi,"Chicago Bears",20
player,201010170chi,sea,CarlJo00,pass_cmp,0,,,,,
player,201010170chi,sea,CarlJo00,pass_att,0,,,,,
player,201010170chi,sea,CarlJo00,pass_yds,0,,,,,
player,201010170chi,sea,CarlJo00,pass_td,0,,,,,
player,201010170chi,sea,CarlJo00,pass_int,0,,,,,
player,201010170chi,sea,CarlJo00,pass_sacked,,,,,,
player,201010170chi,sea,CarlJo00,pass_sacked_yds,,,,,,
player,201010170chi,sea,CarlJo00,pass_long,0,,,,,
player,201010170chi,sea,CarlJo00,pass_rating,,,,,,
player,201010170chi,sea,CarlJo00,rush_att,0,,,,,
player,201010170chi,sea,CarlJo00,rush_yds,0,,,,,
player,201010170chi,sea,CarlJo00,rush_td,0,,,,,
player,201010170chi,sea,CarlJo00,rush_long,0,,,,,
player,201010170chi,sea,CarlJo00,targets,4,,,,,
player,201010170chi,sea,CarlJo00,rec,2,,,,,
player,201010170chi,sea,CarlJo00,rec_yds,21,,,,,
player,201010170chi,sea,CarlJo00,rec_td,0,,,,,
player,201010170chi,sea,CarlJo00,rec_long,14,,,,,
player,201010170chi,sea,CarlJo00,fumbles,0,,,,,
player,201010170chi,sea,CarlJo00,fumbles_lost,,,,,,
player,201010170chi,sea,StokBr00,pass_cmp,0,,,,,
player,201010170chi,sea,StokBr00,pass_att,0,,,,,
player,201010170chi,sea,StokBr00,pass_yds,0,,,,,
player,201010170chi,sea,StokBr00,pass_td,0,,,,,
player,201010170chi,sea,StokBr00,pass_int,0,,,,,
player,201010170chi,sea,StokBr00,pass_sacked,,,,,,
player,201010170chi,sea,StokBr00,pass_sacked_yds,,,,,,
player,201010170chi,sea,StokBr00,pass_long,0,,,,,
player,201010170chi,sea,StokBr00,pass_rating,,,,,,
player,201010170chi,sea,StokBr00,rush_att,0,,,,,
player,201010170chi,sea,StokBr00,rush_yds,0,,,,,
player,201010170chi,sea,StokBr00,rush_td,0,,,,,
player,201010170chi,sea,StokBr00,rush_long,0,,,,,
player,201010170chi,sea,StokBr00,targets,3,,,,,
player,201010170chi,sea,StokBr00,rec,3,,,,,
player,201010170chi,sea,StokBr00,rec_yds,17,,,,,
player,201010170chi,sea,StokBr00,rec_td,0,,,,,
player,201010170chi,sea,StokBr00,rec_long,9,,,,,
player,201010170chi,sea,StokBr00,fumbles,0,,,,,
player,201010170chi,sea,StokBr00,fumbles_lost,,,,,,
player,201010170chi,sea,BakeCh00,pass_cmp,0,,,,,
player,201010170chi,sea,BakeCh00,pass_att,0,,,,,
player,201010170chi,sea,BakeCh00,pass_yds,0,,,,,
player,201010170chi,sea,BakeCh00,pass_td,0,,,,,
player,201010170chi,sea,BakeCh00,pass_int,0,,,,,
player,201010170chi,sea,BakeCh00,pass_sacked,,,,,,
player,201010170chi,sea,BakeCh00,pass_sacked_yds,,,,,,
player,201010170chi,sea,BakeCh00,pass_long,0,,,,,
player,201010170chi,sea,BakeCh00,pass_rating,,,,,,
player,201010170chi,sea,BakeCh00,rush_att,0,,,,,
player,201010170chi,sea,BakeCh00,rush_yds,0,,,,,
player,201010170chi,sea,BakeCh00,rush_td,0,,,,,
player,201010170chi,sea,BakeCh00,rush_long,0,,,,,
player,201010170chi,sea,BakeCh00,targets,2,,,,,
player,201010170chi,sea,BakeCh00,rec,1,,,,,
player,201010170chi,sea,BakeCh00,rec_yds,16,,,,,
player,201010170chi,sea,BakeCh00,rec_td,0,,,,,
player,201010170chi,sea,BakeCh00,rec_long,16,,,,,
player,201010170chi,sea,BakeCh00,fumbles,0,,,,,
player,201010170chi,sea,BakeCh00,fumbles_lost,,,,,,
player,201010170chi,sea,WashLe00,pass_cmp,0,,,,,
player,201010170chi,sea,WashLe00,pass_att,0,,,,,
player,201010170chi,sea,WashLe00,pass_yds,0,,,,,
player,201010170chi,sea,WashLe00,pass_td,0,,,,,
player,201010170chi,sea,WashLe00,pass_int,0,,,,,
player,201010170chi,sea,WashLe00,pass_sacked,0,,,,,
player,201010170chi,sea,WashLe00,pass_sacked_yds,,,,,,
player,201010170chi,sea,WashLe00,pass_long,0,,,,,
player,201010170chi,sea,WashLe00,pass_rating,,,,,,
player,201010170chi,sea,WashLe00,rush_att,0,,,,,
player,201010170chi,sea,WashLe00,rush_yds,0,,,,,
player,201010170chi,sea,WashLe00,rush_td,0,,,,,
player,201010170chi,sea,WashLe00,rush_long,0,,,,,
player,201010170chi,sea,WashLe00,targets,2,,,,,
player,201010170chi,sea,WashLe00,rec,1,,,,,
player,201010170chi,sea,WashLe00,rec_yds,0,,,,,
player,201010170chi,sea,WashLe00,rec_td,0,,,,,
player,201010170chi,sea,WashLe00,rec_long,0,,,,,
player,201010170chi,sea,WashLe00,fumbles,0,,,,,
player,201010170chi,sea,WashLe00,fumbles_lost,,,,,,
player,201010170chi,sea,TateGo00,pass_cmp,0,,,,,
player,201010170chi,sea,TateGo00,pass_att,0,,,,,
player,201010170chi,sea,TateGo00,pass_yds,0,,,,,
player,201010170chi,sea,TateGo00,pass_td,0,,,,,
player,201010170chi,sea,TateGo00,pass_int,0,,,,,
player,201010170chi,sea,TateGo00,pass_sacked,,,,,,
player,201010170chi,sea,TateGo00,pass_sacked_yds,,,,,,
player,201010170chi,sea,TateGo00,pass_long,0,,,,,
player,201010170chi,sea,TateGo00,pass_rating,,,,,,
player,201010170chi,sea,TateGo00,rush_att,0,,,,,
player,201010170chi,sea,TateGo00,rush_yds,0,,,,,
player,201010170chi,sea,TateGo00,rush_td,0,,,,,
player,201010170chi,sea,TateGo00,rush_long,0,,,,,
player,201010170chi,sea,TateGo00,targets,2,,,,,
player,201010170chi,sea,TateGo00,rec,0,,,,,
player,201010170chi,sea,TateGo00,rec_yds,0,,,,,
player,201010170chi,sea,TateGo00,rec_td,0,,,,,
player,201010170chi,sea,TateGo00,rec_long,0,,,,,
player,201010170chi,sea,TateGo00,fumbles,1,,,,,
player,201010170chi,sea,TateGo00,fumbles_lost,0,,,,,
player,201010170chi,chi,CutlJa00,pass_cmp,17,,,,,
player,201010170chi,chi,CutlJa00,pass_att,39,,,,,
player,201010170chi,chi,CutlJa00,pass_yds,290,,,,,
player,201010170chi,chi,CutlJa00,pass_td,0,,,,,
player,201010170chi,chi,CutlJa00,pass_int,0,,,,,
player,201010170chi,chi,CutlJa00,pass_sacked,6,,,,,
player,201010170chi,chi,CutlJa00,pass_sacked_yds,44,,,,,
player,201010170chi,chi,CutlJa00,pass_long,67,,,,,
player,201010170chi,chi,CutlJa00,pass_rating,69.4,,,,,
player,201010170chi,chi,CutlJa00,rush_att,2,,,,,
player,201010170chi,chi,CutlJa00,rush_yds,19,,,,,
player,201010170chi,chi,CutlJa00,rush_td,0,,,,,
player,201010170chi,chi,CutlJa00,rush_long,14,,,,,
player,201010170chi,chi,CutlJa00,targets,0,,,,,
player,201010170chi,chi,CutlJa00,rec,0,,,,,
player,201010170chi,chi,CutlJa00,rec_yds,0,,,,,
player,201010170chi,chi,CutlJa00,rec_td,0,,,,,
player,201010170chi,chi,CutlJa00,rec_long,0,,,,,
player,201010170chi,chi,CutlJa00,fumbles,1,,,,,
player,201010170chi,chi,CutlJa00,fumbles_lost,0,,,,,
player,201010170chi,chi,TaylCh01,pass_cmp,0,,,,,
player,201010170chi,chi,TaylCh01,pass_att,0,,,,,
player,201010170chi,chi,TaylCh01,pass_yds,0,,,,,
player,201010170chi,chi,TaylCh01,pass_td,0,,,,,
player,201010170chi,chi,TaylCh01,pass_int,0,,,,,
player,201010170chi,chi,TaylCh01,pass_sacked,,,,,,
player,201010170chi,chi,TaylCh01,pass_sacked_yds,,,,,,
player,201010170chi,chi,TaylCh01,pass_long,0,,,,,
player,201010170chi,chi,TaylCh01,pass_rating,,,,,,
player,201010170chi,chi,TaylCh01,rush_att,4,,,,,
player,201010170chi,chi,TaylCh01,rush_yds,31,,,,,
player,201010170chi,chi,TaylCh01,rush_td,0,,,,,
player,201010170chi,chi,TaylCh01,rush_long,24,,,,,
player,201010170chi,chi,TaylCh01,targets,2,,,,,
player,201010170chi,chi,TaylCh01,rec,1,,,,,
player,201010170chi,chi,TaylCh01,rec_yds,4,,,,,
player,201010170chi,chi,TaylCh01,rec_td,0,,,,,
player,201010170chi,chi,TaylCh01,rec_long,4,,,,,
player,201010170chi,chi,TaylCh01,fumbles,0,,,,,
player,201010170chi,chi,TaylCh01,fumbles_lost,,,,,,
player,201010170chi,chi,FortMa00,pass_cmp,0,,,,,
player,201010170chi,chi,FortMa00,pass_att,0,,,,,
player,201010170chi,chi,FortMa00,pass_yds,0,,,,,
player,201010170chi,chi,FortMa00,pass_td,0,,,,,
player,201010170chi,chi,FortMa00,pass_int,0,,,,,
player,201010170chi,chi,FortMa00,pass_sacked,,,,,,
player,201010170chi,chi,FortMa00,pass_sacked_yds,,,,,,
player,201010170chi,chi,FortMa00,pass_long,0,,,,,
player,201010170chi,chi,FortMa00,pass_rating,,,,,,
player,201010170chi,chi,FortMa00,rush_att,8,,,,,
player,201010170chi,chi,FortMa00,rush_yds,11,,,,,
player,201010170chi,chi,FortMa00,rush_td,1,,,,,
player,201010170chi,chi,FortMa00,rush_long,6,,,,,
player,201010170chi,chi,FortMa00,targets,7,,,,,
player,201010170chi,chi,FortMa00,rec,3,,,,,
player,201010170chi,chi,FortMa00,rec_yds,40,,,,,
player,201010170chi,chi,FortMa00,rec_td,0,,,,,
player,201010170chi,chi,FortMa00,rec_long,19,,,,,
player,201010170chi,chi,FortMa00,fumbles,0,,,,,
player,201010170chi,chi,FortMa00,fumbles_lost,,,,,,
player,201010170chi,chi,KnoxJo00,pass_cmp,0,,,,,
player,201010170chi,chi,KnoxJo00,pass_att,0,,,,,
player,201010170chi,chi,KnoxJo00,pass_yds,0,,,,,
player,201010170chi,chi,KnoxJo00,pass_td,0,,,,,
player,201010170chi,chi,KnoxJo00,pass_int,0,,,,,
player,201010170chi,chi,KnoxJo00,pass_sacked,,,,,,
player,201010170chi,chi,KnoxJo00,pass_sacked_yds,,,,,,
player,201010170chi,chi,KnoxJo00,pass_long,0,,,,,
player,201010170chi,chi,KnoxJo00,pass_rating,,,,,,
player,201010170chi,chi,KnoxJo00,rush_att,0,,,,,
player,201010170chi,chi,KnoxJo00,rush_yds,0,,,,,
player,201010170chi,chi,KnoxJo00,rush_td,0,,,,,
player,201010170chi,chi,KnoxJo00,rush_long,0,,,,,
player,201010170chi,chi,KnoxJo00,targets,11,,,,,
player,201010170chi,chi,KnoxJo00,rec,5,,,,,
player,201010170chi,chi,KnoxJo00,rec_yds,120,,,,,
player,201010170chi,chi,KnoxJo00,rec_td,0,,,,,
player,201010170chi,chi,KnoxJo00,rec_long,67,,,,,
player,201010170chi,chi,KnoxJo00,fumbles,0,,,,,
player,201010170chi,chi,KnoxJo00,fumbles_lost,,,,,,
player,201010170chi,chi,BennEa00,pass_cmp,0,,,,,
player,201010170chi,chi,BennEa00,pass_att,0,,,,,
player,201010170chi,chi,BennEa00,pass_yds,0,,,,,
player,201010170chi,chi,BennEa00,pass_td,0,,,,,
player,201010170chi,chi,BennEa00,pass_int,0,,,,,
player,201010170chi,chi,BennEa00,pass_sacked,,,,,,
player,201010170chi,chi,BennEa00,pass_sacked_yds,,,,,,
player,201010170chi,chi,BennEa00,pass_long,0,,,,,
player,201010170chi,chi,BennEa00,pass_rating,,,,,,
player,201010170chi,chi,BennEa00,rush_att,0,,,,,
player,201010170chi,chi,BennEa00,rush_yds,0,,,,,
player,201010170chi,chi,BennEa00,rush_td,0,,,,,
player,201010170chi,chi,BennEa00,rush_long,0,,,,,
player,201010170chi,chi,BennEa00,targets,6,,,,,
player,201010170chi,chi,BennEa00,rec,3,,,,,
player,201010170chi,chi,BennEa00,rec_yds,55,,,,,
player,201010170chi,chi,BennEa00,rec_td,0,,,,,
player,201010170chi,chi,BennEa00,rec_long,36,,,,,
player,201010170chi,chi,BennEa00,fumbles,0,,,,,
player,201010170chi,chi,BennEa00,fumbles_lost,,,,,,
player,201010170chi,chi,AromDe00,pass_cmp,0,,,,,
player,201010170chi,chi,AromDe00,pass_att,0,,,,,
player,201010170chi,chi,AromDe00,pass_yds,0,,,,,
player,201010170chi,chi,AromDe00,pass_td,0,,,,,
player,201010170chi,chi,AromDe00,pass_int,0,,,,,
player,201010170chi,chi,AromDe00,pass_sacked,,,,,,
player,201010170chi,chi,AromDe00,pass_sacked_yds,,,,,,
player,201010170chi,chi,AromDe00,pass_long,0,,,,,
player,201010170chi,chi,AromDe00,pass_rating,,,,,,
player,201010170chi,chi,AromDe00,rush_att,0,,,,,
player,201010170chi,chi,AromDe00,rush_yds,0,,,,,
player,201010170chi,chi,AromDe00,rush_td,0,,,,,
player,201010170chi,chi,AromDe00,rush_long,0,,,,,
player,201010170chi,chi,AromDe00,targets,5,,,,,
player,201010170chi,chi,AromDe00,rec,2,,,,,
player,201010170chi,chi,AromDe00,rec_yds,40,,,,,
player,201010170chi,chi,AromDe00,rec_td,0,,,,,
player,201010170chi,chi,AromDe00,rec_long,34,,,,,
player,201010170chi,chi,AromDe00,fumbles,0,,,,,
player,201010170chi,chi,AromDe00,fumbles_lost,,,,,,
player,201010170chi,chi,HestDe99,pass_cmp,0,,,,,
player,201010170chi,chi,HestDe99,pass_att,0,,,,,
player,201010170chi,chi,HestDe99,pass_yds,0,,,,,
player,201010170chi,chi,HestDe99,pass_td,0,,,,,
player,201010170chi,chi,HestDe99,pass_int,0,,,,,
player,201010170chi,chi,HestDe99,pass_sacked,,,,,,
player,201010170chi,chi,HestDe99,pass_sacked_yds,,,,,,
player,201010170chi,chi,HestDe99,pass_long,0,,,,,
player,201010170chi,chi,HestDe99,pass_rating,,,,,,
player,201010170chi,chi,HestDe99,rush_att,0,,,,,
player,201010170chi,chi,HestDe99,rush_yds,0,,,,,
player,201010170chi,chi,HestDe99,rush_td,0,,,,,
player,201010170chi,chi,HestDe99,rush_long,0,,,,,
player,201010170chi,chi,HestDe99,targets,3,,,,,
player,201010170chi,chi,HestDe99,rec,2,,,,,
player,201010170chi,chi,HestDe99,rec_yds,26,,,,,
player,201010170chi,chi,HestDe99,rec_td,0,,,,,
player,201010170chi,chi,HestDe99,rec_long,19,,,,,
player,201010170chi,chi,HestDe99,fumbles,0,,,,,
player,201010170chi,chi,HestDe99,fumbles_lost,,,,,,
player,201010170chi,chi,ManuBr00,pass_cmp,0,,,,,
player,201010170chi,chi,ManuBr00,pass_att,0,,,,,
player,201010170chi,chi,ManuBr00,pass_yds,0,,,,,
player,201010170chi,chi,ManuBr00,pass_td,0,,,,,
player,201010170chi,chi,ManuBr00,pass_int,0,,,,,
player,201010170chi,chi,ManuBr00,pass_sacked,,,,,,
player,201010170chi,chi,ManuBr00,pass_sacked_yds,,,,,,
player,201010170chi,chi,ManuBr00,pass_long,0,,,,,
player,201010170chi,chi,ManuBr00,pass_rating,,,,,,
player,201010170chi,chi,ManuBr00,rush_att,0,,,,,
player,201010170chi,chi,ManuBr00,rush_yds,0,,,,,
player,201010170chi,chi,ManuBr00,rush_td,0,,,,,
player,201010170chi,chi,ManuBr00,rush_long,0,,,,,
player,201010170chi,chi,ManuBr00,targets,1,,,,,
player,201010170chi,chi,ManuBr00,rec,1,,,,,
player,201010170chi,chi,ManuBr00,rec_yds,5,,,,,
player,201010170chi,chi,ManuBr00,rec_td,0,,,,,
player,201010170chi,chi,ManuBr00,rec_long,5,,,,,
player,201010170chi,chi,ManuBr00,fumbles,0,,,,,
player,201010170chi,chi,ManuBr00,fumbles_lost,,,,,,
player,201010170chi,chi,OlseGr00,pass_cmp,,,,,,
player,201010170chi,chi,OlseGr00,pass_att,,,,,,
player,201010170chi,chi,OlseGr00,pass_yds,,,,,,
player,201010170chi,chi,OlseGr00,pass_td,,,,,,
player,201010170chi,chi,OlseGr00,pass_int,,,,,,
player,201010170chi,chi,OlseGr00,pass_sacked,,,,,,
player,201010170chi,chi,OlseGr00,pass_sacked_yds,,,,,,
player,201010170chi,chi,OlseGr00,pass_long,,,,,,
player,201010170chi,chi,OlseGr00,pass_rating,,,,,,
player,201010170chi,chi,OlseGr00,rush_att,,,,,,
player,201010170chi,chi,OlseGr00,rush_yds,,,,,,
player,201010170chi,chi,OlseGr00,rush_td,,,,,,
player,201010170chi,chi,OlseGr00,rush_long,,,,,,
player,201010170chi,chi,OlseGr00,targets,4,,,,,
player,201010170chi,chi,OlseGr00,rec,0,,,,,
player,201010170chi,chi,OlseGr00,rec_yds,0,,,,,
player,201010170chi,chi,OlseGr00,rec_td,0,,,,,
player,201010170chi,chi,OlseGr00,rec_long,,,,,,
player,201010170chi,chi,OlseGr00,fumbles,,,,,,
player,201010170chi,chi,OlseGr00,fumbles_lost,,,,,,
player,201010170chi,sea,MillLa00,def_int,0,,,,,
player,201010170chi,sea,MillLa00,def_int_yds,0,,,,,
player,201010170chi,sea,MillLa00,def_int_td,0,,,,,
player,201010170chi,sea,MillLa00,def_int_long,0,,,,,
player,201010170chi,sea,MillLa00,pass_defended,0,,,,,
player,201010170chi,sea,MillLa00,sacks,2.0,,,,,
player,201010170chi,sea,MillLa00,tackles_combined,3,,,,,
player,201010170chi,sea,MillLa00,tackles_solo,3,,,,,
player,201010170chi,sea,MillLa00,tackles_assists,0,,,,,
player,201010170chi,sea,MillLa00,tackles_loss,2,,,,,
player,201010170chi,sea,MillLa00,qb_hits,2,,,,,
player,201010170chi,sea,MillLa00,fumbles_rec,0,,,,,
player,201010170chi,sea,MillLa00,fumbles_rec_yds,0,,,,,
player,201010170chi,sea,MillLa00,fumbles_rec_td,0,,,,,
player,201010170chi,sea,MillLa00,fumbles_forced,0,,,,,
player,201010170chi,sea,BabiJo21,def_int,0,,,,,
player,201010170chi,sea,BabiJo21,def_int_yds,0,,,,,
player,201010170chi,sea,BabiJo21,def_int_td,0,,,,,
player,201010170chi,sea,BabiJo21,def_int_long,0,,,,,
player,201010170chi,sea,BabiJo21,pass_defended,0,,,,,
player,201010170chi,sea,BabiJo21,sacks,1.5,,,,,
player,201010170chi,sea,BabiJo21,tackles_combined,4,,,,,
player,201010170chi,sea,BabiJo21,tackles_solo,3,,,,,
player,201010170chi,sea,BabiJo21,tackles_assists,1,,,,,
player,201010170chi,sea,BabiJo21,tackles_loss,2,,,,,
player,201010170chi,sea,BabiJo21,qb_hits,2,,,,,
player,201010170chi,sea,BabiJo21,fumbles_rec,0,,,,,
player,201010170chi,sea,BabiJo21,fumbles_rec_yds,0,,,,,
player,201010170chi,sea,BabiJo21,fumbles_rec_td,0,,,,,
player,201010170chi,sea,BabiJo21,fumbles_forced,1,,,,,
player,201010170chi,sea,LewiRo22,def_int,0,,,,,
player,201010170chi,sea,LewiRo22,def_int_yds,0,,,,,
player,201010170chi,sea,LewiRo22,def_int_td,0,,,,,
player,201010170chi,sea,LewiRo22,def_int_long,0,,,,,
player,201010170chi,sea,LewiRo22,pass_defended,0,,,,,
player,201010170chi,sea,LewiRo22,sacks,1.0,,,,,
player,201010170chi,sea,LewiRo22,tackles_combined,3,,,,,
