game,2010,11,20101121,201011210cin,buf,"Buffalo Bills",49,cin,"Cincinnati Bengals",31
player,201011210cin,buf,WilsGe01,def_int,1,,,,,
player,201011210cin,buf,WilsGe01,def_int_yds,56,,,,,
player,201011210cin,buf,WilsGe01,def_int_td,0,,,,,
player,201011210cin,buf,WilsGe01,def_int_long,56,,,,,
player,201011210cin,buf,WilsGe01,pass_defended,2,,,,,
player,201011210cin,buf,WilsGe01,sacks,0.0,,,,,
player,201011210cin,buf,WilsGe01,tackles_combined,3,,,,,
player,201011210cin,buf,WilsGe01,tackles_solo,3,,,,,
player,201011210cin,buf,WilsGe01,tackles_assists,0,,,,,
player,201011210cin,buf,WilsGe01,tackles_loss,0,,,,,
player,201011210cin,buf,WilsGe01,qb_hits,0,,,,,
player,201011210cin,buf,WilsGe01,fumbles_rec,0,,,,,
player,201011210cin,buf,WilsGe01,fumbles_rec_yds,0,,,,,
player,201011210cin,buf,WilsGe01,fumbles_rec_td,0,,,,,
player,201011210cin,buf,WilsGe01,fumbles_forced,0,,,,,
player,201011210cin,buf,ScotBr20,def_int,0,,,,,
player,201011210cin,buf,ScotBr20,def_int_yds,0,,,,,
player,201011210cin,buf,ScotBr20,def_int_td,0,,,,,
player,201011210cin,buf,ScotBr20,def_int_long,0,,,,,
player,201011210cin,buf,ScotBr20,pass_defended,0,,,,,
player,201011210cin,buf,ScotBr20,sacks,1.0,,,,,
player,201011210cin,buf,ScotBr20,tackles_combined,4,,,,,
player,201011210cin,buf,ScotBr20,tackles_solo,3,,,,,
player,201011210cin,buf,ScotBr20,tackles_assists,1,,,,,
player,201011210cin,buf,ScotBr20,tackles_loss,1,,,,,
player,201011210cin,buf,ScotBr20,qb_hits,1,,,,,
player,201011210cin,buf,ScotBr20,fumbles_rec,0,,,,,
player,201011210cin,buf,ScotBr20,fumbles_rec_yds,0,,,,,
player,201011210cin,buf,ScotBr20,fumbles_rec_td,0,,,,,
player,201011210cin,buf,ScotBr20,fumbles_forced,0,,,,,
player,201011210cin,buf,KelsCh21,def_int,0,,,,,
player,201011210cin,buf,KelsCh21,def_int_yds,0,,,,,
player,201011210cin,buf,KelsCh21,def_int_td,0,,,,,
player,201011210cin,buf,KelsCh21,def_int_long,0,,,,,
player,201011210cin,buf,KelsCh21,pass_defended,1,,,,,
player,201011210cin,buf,KelsCh21,sacks,1.0,,,,,
player,201011210cin,buf,KelsCh21,tackles_combined,2,,,,,
player,201011210cin,buf,KelsCh21,tackles_solo,2,,,,,
player,201011210cin,buf,KelsCh21,tackles_assists,0,,,,,
player,201011210cin,buf,KelsCh21,tackles_loss,1,,,,,
player,201011210cin,buf,KelsCh21,qb_hits,3,,,,,
player,201011210cin,buf,KelsCh21,fumbles_rec,0,,,,,
player,201011210cin,buf,KelsCh21,fumbles_rec_yds,0,,,,,
player,201011210cin,buf,KelsCh21,fumbles_rec_td,0,,,,,
player,201011210cin,buf,KelsCh21,fumbles_forced,0,,,,,
player,201011210cin,buf,PoluPa99,def_int,0,,,,,
player,201011210cin,buf,PoluPa99,def_int_yds,0,,,,,
player,201011210cin,buf,PoluPa99,def_int_td,0,,,,,
player,201011210cin,buf,PoluPa99,def_int_long,0,,,,,
player,201011210cin,buf,PoluPa99,pass_defended,1,,,,,
player,201011210cin,buf,PoluPa99,sacks,0.0,,,,,
player,201011210cin,buf,PoluPa99,tackles_combined,10,,,,,
player,201011210cin,buf,PoluPa99,tackles_solo,6,,,,,
player,201011210cin,buf,PoluPa99,tackles_assists,4,,,,,
player,201011210cin,buf,PoluPa99,tackles_loss,1,,,,,
player,201011210cin,buf,PoluPa99,qb_hits,0,,,,,
player,201011210cin,buf,PoluPa99,fumbles_rec,0,,,,,
player,201011210cin,buf,PoluPa99,fumbles_rec_yds,0,,,,,
player,201011210cin,buf,PoluPa99,fumbles_rec_td,0,,,,,
player,201011210cin,buf,PoluPa99,fumbles_forced,0,,,,,
player,201011210cin,buf,AyodAk20,def_int,0,,,,,
player,201011210cin,buf,AyodAk20,def_int_yds,0,,,,,
player,201011210cin,buf,AyodAk20,def_int_td,0,,,,,
player,201011210cin,buf,AyodAk20,def_int_long,0,,,,,
player,201011210cin,buf,AyodAk20,pass_defended,0,,,,,
player,201011210cin,buf,AyodAk20,sacks,0.0,,,,,
player,201011210cin,buf,AyodAk20,tackles_combined,8,,,,,
player,201011210cin,buf,AyodAk20,tackles_solo,3,,,,,
player,201011210cin,buf,AyodAk20,tackles_assists,5,,,,,
player,201011210cin,buf,AyodAk20,tackles_loss,0,,,,,
player,201011210cin,buf,AyodAk20,qb_hits,0,,,,,
player,201011210cin,buf,AyodAk20,fumbles_rec,0,,,,,
player,201011210cin,buf,AyodAk20,fumbles_rec_yds,0,,,,,
player,201011210cin,buf,AyodAk20,fumbles_rec_td,0,,,,,
player,201011210cin,buf,AyodAk20,fumbles_forced,0,,,,,
player,201011210cin,buf,WhitDo20,def_int,0,,,,,
player,201011210cin,buf,WhitDo20,def_int_yds,0,,,,,
player,201011210cin,buf,WhitDo20,def_int_td,0,,,,,
player,201011210cin,buf,WhitDo20,def_int_long,0,,,,,
player,201011210cin,buf,WhitDo20,pass_defended,1,,,,,
player,201011210cin,buf,WhitDo20,sacks,0.0,,,,,
player,201011210cin,buf,WhitDo20,tackles_combined,7,,,,,
player,201011210cin,buf,WhitDo20,tackles_solo,4,,,,,
player,201011210cin,buf,WhitDo20,tackles_assists,3,,,,,
player,201011210cin,buf,WhitDo20,tackles_loss,0,,,,,
player,201011210cin,buf,WhitDo20,qb_hits,0,,,,,
player,201011210cin,buf,WhitDo20,fumbles_rec,0,,,,,
player,201011210cin,buf,WhitDo20,fumbles_rec_yds,0,,,,,
player,201011210cin,buf,WhitDo20,fumbles_rec_td,0,,,,,
player,201011210cin,buf,WhitDo20,fumbles_forced,0,,,,,
player,201011210cin,buf,CornRe99,def_int,0,,,,,
player,201011210cin,buf,CornRe99,def_int_yds,0,,,,,
player,201011210cin,buf,CornRe99,def_int_td,0,,,,,
player,201011210cin,buf,CornRe99,def_int_long,0,,,,,
player,201011210cin,buf,CornRe99,pass_defended,1,,,,,
player,201011210cin,buf,CornRe99,sacks,0.0,,,,,
player,201011210cin,buf,CornRe99,tackles_combined,6,,,,,
player,201011210cin,buf,CornRe99,tackles_solo,4,,,,,
player,201011210cin,buf,CornRe99,tackles_assists,2,,,,,
player,201011210cin,buf,CornRe99,tackles_loss,0,,,,,
player,201011210cin,buf,CornRe99,qb_hits,0,,,,,
player,201011210cin,buf,CornRe99,fumbles_rec,0,,,,,
player,201011210cin,buf,CornRe99,fumbles_rec_yds,0,,,,,
player,201011210cin,buf,CornRe99,fumbles_rec_td,0,,,,,
player,201011210cin,buf,CornRe99,fumbles_forced,0,,,,,
player,201011210cin,buf,TorbRe20,def_int,0,,,,,
player,201011210cin,buf,TorbRe20,def_int_yds,0,,,,,
player,201011210cin,buf,TorbRe20,def_int_td,0,,,,,
player,201011210cin,buf,TorbRe20,def_int_long,0,,,,,
player,201011210cin,buf,TorbRe20,pass_defended,0,,,,,
player,201011210cin,buf,TorbRe20,sacks,0.0,,,,,
player,201011210cin,buf,TorbRe20,tackles_combined,6,,,,,
player,201011210cin,buf,TorbRe20,tackles_solo,2,,,,,
player,201011210cin,buf,TorbRe20,tackles_assists,4,,,,,
player,201011210cin,buf,TorbRe20,tackles_loss,0,,,,,
player,201011210cin,buf,TorbRe20,qb_hits,0,,,,,
player,201011210cin,buf,TorbRe20,fumbles_rec,0,,,,,
player,201011210cin,buf,TorbRe20,fumbles_rec_yds,0,,,,,
player,201011210cin,buf,TorbRe20,fumbles_rec_td,0,,,,,
player,201011210cin,buf,TorbRe20,fumbles_forced,0,,,,,
player,201011210cin,buf,ColeAn01,def_int,0,,,,,
player,201011210cin,buf,ColeAn01,def_int_yds,0,,,,,
player,201011210cin,buf,ColeAn01,def_int_td,0,,,,,
player,201011210cin,buf,ColeAn01,def_int_long,0,,,,,
player,201011210cin,buf,ColeAn01,pass_defended,0,,,,,
player,201011210cin,buf,ColeAn01,sacks,0.0,,,,,
player,201011210cin,buf,ColeAn01,tackles_combined,4,,,,,
player,201011210cin,buf,ColeAn01,tackles_solo,2,,,,,
player,201011210cin,buf,ColeAn01,tackles_assists,2,,,,,
player,201011210cin,buf,ColeAn01,tackles_loss,0,,,,,
player,201011210cin,buf,ColeAn01,qb_hits,0,,,,,
player,201011210cin,buf,ColeAn01,fumbles_rec,0,,,,,
player,201011210cin,buf,ColeAn01,fumbles_rec_yds,0,,,,,
player,201011210cin,buf,ColeAn01,fumbles_rec_td,0,,,,,
player,201011210cin,buf,ColeAn01,fumbles_forced,0,,,,,
player,201011210cin,buf,EdwaDw20,def_int,0,,,,,
player,201011210cin,buf,EdwaDw20,def_int_yds,0,,,,,
player,201011210cin,buf,EdwaDw20,def_int_td,0,,,,,
player,201011210cin,buf,EdwaDw20,def_int_long,0,,,,,
player,201011210cin,buf,EdwaDw20,pass_defended,0,,,,,
player,201011210cin,buf,EdwaDw20,sacks,0.0,,,,,
player,201011210cin,buf,EdwaDw20,tackles_combined,4,,,,,
player,201011210cin,buf,EdwaDw20,tackles_solo,1,,,,,
player,201011210cin,buf,EdwaDw20,tackles_assists,3,,,,,
player,201011210cin,buf,EdwaDw20,tackles_loss,0,,,,,
player,201011210cin,buf,EdwaDw20,qb_hits,2,,,,,
player,201011210cin,buf,EdwaDw20,fumbles_rec,0,,,,,
player,201011210cin,buf,EdwaDw20,fumbles_rec_yds,0,,,,,
player,201011210cin,buf,EdwaDw20,fumbles_rec_td,0,,,,,
player,201011210cin,buf,EdwaDw20,fumbles_forced,0,,,,,
player,201011210cin,buf,StroMa01,def_int,0,,,,,
player,201011210cin,buf,StroMa01,def_int_yds,0,,,,,
player,201011210cin,buf,StroMa01,def_int_td,0,,,,,
player,201011210cin,buf,StroMa01,def_int_long,0,,,,,
player,201011210cin,buf,StroMa01,pass_defended,1,,,,,
player,201011210cin,buf,StroMa01,sacks,0.0,,,,,
player,201011210cin,buf,StroMa01,tackles_combined,4,,,,,
player,201011210cin,buf,StroMa01,tackles_solo,3,,,,,
player,201011210cin,buf,StroMa01,tackles_assists,1,,,,,
player,201011210cin,buf,StroMa01,tackles_loss,1,,,,,
player,201011210cin,buf,StroMa01,qb_hits,0,,,,,
player,201011210cin,buf,StroMa01,fumbles_rec,0,,,,,
player,201011210cin,buf,StroMa01,fumbles_rec_yds,0,,,,,
player,201011210cin,buf,StroMa01,fumbles_rec_td,0,,,,,
player,201011210cin,buf,StroMa01,fumbles_forced,1,,,,,
player,201011210cin,buf,ByrdJa99,def_int,0,,,,,
player,201011210cin,buf,ByrdJa99,def_int_yds,0,,,,,
player,201011210cin,buf,ByrdJa99,def_int_td,0,,,,,
player,201011210cin,buf,ByrdJa99,def_int_long,0,,,,,
player,201011210cin,buf,ByrdJa99,pass_defended,0,,,,,
player,201011210cin,buf,ByrdJa99,sacks,0.0,,,,,
player,201011210cin,buf,ByrdJa99,tackles_combined,3,,,,,
player,201011210cin,buf,ByrdJa99,tackles_solo,2,,,,,
player,201011210cin,buf,ByrdJa99,tackles_assists,1,,,,,
player,201011210cin,buf,ByrdJa99,tackles_loss,0,,,,,
player,201011210cin,buf,ByrdJa99,qb_hits,0,,,,,
player,201011210cin,buf,ByrdJa99,fumbles_rec,0,,,,,
player,201011210cin,buf,ByrdJa99,fumbles_rec_yds,0,,,,,
player,201011210cin,buf,ByrdJa99,fumbles_rec_td,0,,,,,
player,201011210cin,buf,ByrdJa99,fumbles_forced,0,,,,,
player,201011210cin,buf,WillKy20,def_int,0,,,,,
player,201011210cin,buf,WillKy20,def_int_yds,0,,,,,
player,201011210cin,buf,WillKy20,def_int_td,0,,,,,
player,201011210cin,buf,WillKy20,def_int_long,0,,,,,
player,201011210cin,buf,WillKy20,pass_defended,0,,,,,
player,201011210cin,buf,WillKy20,sacks,0.0,,,,,
player,201011210cin,buf,WillKy20,tackles_combined,3,,,,,
player,201011210cin,buf,WillKy20,tackles_solo,1,,,,,
player,201011210cin,buf,WillKy20,tackles_assists,2,,,,,
player,201011210cin,buf,WillKy20,tackles_loss,0,,,,,
player,201011210cin,buf,WillKy20,qb_hits,1,,,,,
player,201011210cin,buf,WillKy20,fumbles_rec,0,,,,,
player,201011210cin,buf,WillKy20,fumbles_rec_yds,0,,,,,
player,201011210cin,buf,WillKy20,fumbles_rec_td,0,,,,,
player,201011210cin,buf,WillKy20,fumbles_forced,0,,,,,
player,201011210cin,buf,linderia01,def_int,0,,,,,
player,201011210cin,buf,linderia01,def_int_yds,0,,,,,
player,201011210cin,buf,linderia01,def_int_td,0,,,,,
player,201011210cin,buf,linderia01,def_int_long,0,,,,,
player,201011210cin,buf,linderia01,pass_defended,0,,,,,
player,201011210cin,buf,linderia01,sacks,0.0,,,,,
player,201011210cin,buf,linderia01,tackles_combined,2,,,,,
player,201011210cin,buf,linderia01,tackles_solo,1,,,,,
player,201011210cin,buf,linderia01,tackles_assists,1,,,,,
player,201011210cin,buf,linderia01,tackles_loss,0,,,,,
player,201011210cin,buf,linderia01,qb_hits,0,,,,,
player,201011210cin,buf,linderia01,fumbles_rec,0,,,,,
player,201011210cin,buf,linderia01,fumbles_rec_yds,0,,,,,
player,201011210cin,buf,linderia01,fumbles_rec_td,0,,,,,
player,201011210cin,buf,linderia01,fumbles_forced,0,,,,,
player,201011210cin,buf,McGeTe99,def_int,0,,,,,
player,201011210cin,buf,McGeTe99,def_int_yds,0,,,,,
player,201011210cin,buf,McGeTe99,def_int_td,0,,,,,
player,201011210cin,buf,McGeTe99,def_int_long,0,,,,,
player,201011210cin,buf,McGeTe99,pass_defended,0,,,,,
player,201011210cin,buf,McGeTe99,sacks,0.0,,,,,
player,201011210cin,buf,McGeTe99,tackles_combined,2,,,,,
player,201011210cin,buf,McGeTe99,tackles_solo,1,,,,,
player,201011210cin,buf,McGeTe99,tackles_assists,1,,,,,
player,201011210cin,buf,McGeTe99,tackles_loss,0,,,,,
player,201011210cin,buf,McGeTe99,qb_hits,0,,,,,
player,201011210cin,buf,McGeTe99,fumbles_rec,0,,,,,
player,201011210cin,buf,McGeTe99,fumbles_rec_yds,0,,,,,
player,201011210cin,buf,McGeTe99,fumbles_rec_td,0,,,,,
player,201011210cin,buf,McGeTe99,fumbles_forced,0,,,,,
player,201011210cin,buf,CarrAl99,def_int,0,,,,,
player,201011210cin,buf,CarrAl99,def_int_yds,0,,,,,
player,201011210cin,buf,CarrAl99,def_int_td,0,,,,,
player,201011210cin,buf,CarrAl99,def_int_long,0,,,,,
player,201011210cin,buf,CarrAl99,pass_defended,0,,,,,
player,201011210cin,buf,CarrAl99,sacks,0.0,,,,,
player,201011210cin,buf,CarrAl99,tackles_combined,1,,,,,
player,201011210cin,buf,CarrAl99,tackles_solo,1,,,,,
player,201011210cin,buf,CarrAl99,tackles_assists,0,,,,,
player,201011210cin,buf,CarrAl99,tackles_loss,0,,,,,
player,201011210cin,buf,CarrAl99,qb_hits,0,,,,,
player,201011210cin,buf,CarrAl99,fumbles_rec,0,,,,,
player,201011210cin,buf,CarrAl99,fumbles_rec_yds,0,,,,,
player,201011210cin,buf,CarrAl99,fumbles_rec_td,0,,,,,
player,201011210cin,buf,CarrAl99,fumbles_forced,0,,,,,
player,201011210cin,buf,CortJo20,def_int,0,,,,,
player,201011210cin,buf,CortJo20,def_int_yds,0,,,,,
player,201011210cin,buf,CortJo20,def_int_td,0,,,,,
player,201011210cin,buf,CortJo20,def_int_long,0,,,,,
player,201011210cin,buf,CortJo20,pass_defended,0,,,,,
player,201011210cin,buf,CortJo20,sacks,0.0,,,,,
player,201011210cin,buf,CortJo20,tackles_combined,1,,,,,
player,201011210cin,buf,CortJo20,tackles_solo,1,,,,,
player,201011210cin,buf,CortJo20,tackles_assists,0,,,,,
player,201011210cin,buf,CortJo20,tackles_loss,0,,,,,
player,201011210cin,buf,CortJo20,qb_hits,0,,,,,
player,201011210cin,buf,CortJo20,fumbles_rec,0,,,,,
player,201011210cin,buf,CortJo20,fumbles_rec_yds,0,,,,,
player,201011210cin,buf,CortJo20,fumbles_rec_td,0,,,,,
player,201011210cin,buf,CortJo20,fumbles_forced,0,,,,,
player,201011210cin,buf,JoneDo00,def_int,0,,,,,
player,201011210cin,buf,JoneDo00,def_int_yds,0,,,,,
player,201011210cin,buf,JoneDo00,def_int_td,0,,,,,
player,201011210cin,buf,JoneDo00,def_int_long,0,,,,,
player,201011210cin,buf,JoneDo00,pass_defended,0,,,,,
player,201011210cin,buf,JoneDo00,sacks,0.0,,,,,
player,201011210cin,buf,JoneDo00,tackles_combined,1,,,,,
player,201011210cin,buf,JoneDo00,tackles_solo,0,,,,,
player,201011210cin,buf,JoneDo00,tackles_assists,1,,,,,
player,201011210cin,buf,JoneDo00,tackles_loss,0,,,,,
player,201011210cin,buf,JoneDo00,qb_hits,0,,,,,
player,201011210cin,buf,JoneDo00,fumbles_rec,0,,,,,
player,201011210cin,buf,JoneDo00,fumbles_rec_yds,0,,,,,
player,201011210cin,buf,JoneDo00,fumbles_rec_td,0,,,,,
player,201011210cin,buf,JoneDo00,fumbles_forced,0,,,,,
player,201011210cin,buf,TrouTo00,def_int,0,,,,,
player,201011210cin,buf,TrouTo00,def_int_yds,0,,,,,
player,201011210cin,buf,TrouTo00,def_int_td,0,,,,,
player,201011210cin,buf,TrouTo00,def_int_long,0,,,,,
player,201011210cin,buf,TrouTo00,pass_defended,0,,,,,
player,201011210cin,buf,TrouTo00,sacks,0.0,,,,,
player,201011210cin,buf,TrouTo00,tackles_combined,1,,,,,
player,201011210cin,buf,TrouTo00,tackles_solo,0,,,,,
player,201011210cin,buf,TrouTo00,tackles_assists,1,,,,,
player,201011210cin,buf,TrouTo00,tackles_loss,0,,,,,
player,201011210cin,buf,TrouTo00,qb_hits,0,,,,,
player,201011210cin,buf,TrouTo00,fumbles_rec,0,,,,,
player,201011210cin,buf,TrouTo00,fumbles_rec_yds,0,,,,,
player,201011210cin,buf,TrouTo00,fumbles_rec_td,0,,,,,
player,201011210cin,buf,TrouTo00,fumbles_forced,0,,,,,
player,201011210cin,buf,MoatAr00,def_int,0,,,,,
player,201011210cin,buf,MoatAr00,def_int_yds,0,,,,,
player,201011210cin,buf,MoatAr00,def_int_td,0,,,,,
player,201011210cin,buf,MoatAr00,def_int_long,0,,,,,
player,201011210cin,buf,MoatAr00,pass_defended,0,,,,,
player,201011210cin,buf,MoatAr00,sacks,0.0,,,,,
player,201011210cin,buf,MoatAr00,tackles_combined,0,,,,,
player,201011210cin,buf,MoatAr00,tackles_solo,0,,,,,
player,201011210cin,buf,MoatAr00,tackles_assists,0,,,,,
player,201011210cin,buf,MoatAr00,tackles_loss,0,,,,,
player,201011210cin,buf,MoatAr00,qb_hits,1,,,,,
player,201011210cin,buf,MoatAr00,fumbles_rec,0,,,,,
player,201011210cin,buf,MoatAr00,fumbles_rec_yds,0,,,,,
player,201011210cin,buf,MoatAr00,fumbles_rec_td,0,,,,,
player,201011210cin,buf,MoatAr00,fumbles_forced,0,,,,,
player,201011210cin,cin,JoseJo20,def_int,2,,,,,
player,201011210cin,cin,JoseJo20,def_int_yds,27,,,,,
player,201011210cin,cin,JoseJo20,def_int_td,1,,,,,
player,201011210cin,cin,JoseJo20,def_int_long,21,,,,,
player,201011210cin,cin,JoseJo20,pass_defended,2,,,,,
player,201011210cin,cin,JoseJo20,sacks,0.0,,,,,
player,201011210cin,cin,JoseJo20,tackles_combined,2,,,,,
player,201011210cin,cin,JoseJo20,tackles_solo,2,,,,,
player,201011210cin,cin,JoseJo20,tackles_assists,0,,,,,
player,201011210cin,cin,JoseJo20,tackles_loss,0,,,,,
player,201011210cin,cin,JoseJo20,qb_hits,0,,,,,
player,201011210cin,cin,JoseJo20,fumbles_rec,0,,,,,
player,201011210cin,cin,JoseJo20,fumbles_rec_yds,0,,,,,
player,201011210cin,cin,JoseJo20,fumbles_rec_td,0,,,,,
player,201011210cin,cin,JoseJo20,fumbles_forced,0,,,,,
player,201011210cin,cin,SimsPa99,def_int,0,,,,,
player,201011210cin,cin,SimsPa99,def_int_yds,0,,,,,
player,201011210cin,cin,SimsPa99,def_int_td,0,,,,,
player,201011210cin,cin,SimsPa99,def_int_long,0,,,,,
player,201011210cin,cin,SimsPa99,pass_defended,0,,,,,
player,201011210cin,cin,SimsPa99,sacks,0.5,,,,,
player,201011210cin,cin,SimsPa99,tackles_combined,2,,,,,
player,201011210cin,cin,SimsPa99,tackles_solo,0,,,,,
player,201011210cin,cin,SimsPa99,tackles_assists,2,,,,,
player,201011210cin,cin,SimsPa99,tackles_loss,0,,,,,
player,201011210cin,cin,SimsPa99,qb_hits,1,,,,,
player,201011210cin,cin,SimsPa99,fumbles_rec,0,,,,,
player,201011210cin,cin,SimsPa99,fumbles_rec_yds,0,,,,,
player,201011210cin,cin,SimsPa99,fumbles_rec_td,0,,,,,
player,201011210cin,cin,SimsPa99,fumbles_forced,0,,,,,
player,201011210cin,cin,PekoDo20,def_int,0,,,,,
player,201011210cin,cin,PekoDo20,def_int_yds,0,,,,,
player,201011210cin,cin,PekoDo20,def_int_td,0,,,,,
player,201011210cin,cin,PekoDo20,def_int_long,0,,,,,
player,201011210cin,cin,PekoDo20,pass_defended,0,,,,,
player,201011210cin,cin,PekoDo20,sacks,0.5,,,,,
player,201011210cin,cin,PekoDo20,tackles_combined,1,,,,,
player,201011210cin,cin,PekoDo20,tackles_solo,0,,,,,
player,201011210cin,cin,PekoDo20,tackles_assists,1,,,,,
player,201011210cin,cin,PekoDo20,tackles_loss,0,,,,,
player,201011210cin,cin,PekoDo20,qb_hits,1,,,,,
player,201011210cin,cin,PekoDo20,fumbles_rec,0,,,,,
player,201011210cin,cin,PekoDo20,fumbles_rec_yds,0,,,,,
player,201011210cin,cin,PekoDo20,fumbles_rec_td,0,,,,,
player,201011210cin,cin,PekoDo20,fumbles_forced,0,,,,,
player,201011210cin,cin,JoneDh20,def_int,0,,,,,
player,201011210cin,cin,JoneDh20,def_int_yds,0,,,,,
player,201011210cin,cin,JoneDh20,def_int_td,0,,,,,
player,201011210cin,cin,JoneDh20,def_int_long,0,,,,,
player,201011210cin,cin,JoneDh20,pass_defended,0,,,,,
player,201011210cin,cin,JoneDh20,sacks,0.0,,,,,
player,201011210cin,cin,JoneDh20,tackles_combined,8,,,,,
player,201011210cin,cin,JoneDh20,tackles_solo,6,,,,,
player,201011210cin,cin,JoneDh20,tackles_assists,2,,,,,
player,201011210cin,cin,JoneDh20,tackles_loss,0,,,,,
player,201011210cin,cin,JoneDh20,qb_hits,0,,,,,
player,201011210cin,cin,JoneDh20,fumbles_rec,0,,,,,
player,201011210cin,cin,JoneDh20,fumbles_rec_yds,0,,,,,
player,201011210cin,cin,JoneDh20,fumbles_rec_td,0,,,,,
player,201011210cin,cin,JoneDh20,fumbles_forced,0,,,,,
player,201011210cin,cin,RiveKe99,def_int,0,,,,,
player,201011210cin,cin,RiveKe99,def_int_yds,0,,,,,
player,201011210cin,cin,RiveKe99,def_int_td,0,,,,,
player,201011210cin,cin,RiveKe99,def_int_long,0,,,,,
player,201011210cin,cin,RiveKe99,pass_defended,0,,,,,
player,201011210cin,cin,RiveKe99,sacks,0.0,,,,,
player,201011210cin,cin,RiveKe99,tackles_combined,6,,,,,
player,201011210cin,cin,RiveKe99,tackles_solo,5,,,,,
player,201011210cin,cin,RiveKe99,tackles_assists,1,,,,,
player,201011210cin,cin,RiveKe99,tackles_loss,0,,,,,
player,201011210cin,cin,RiveKe99,qb_hits,0,,,,,
player,201011210cin,cin,RiveKe99,fumbles_rec,0,,,,,
player,201011210cin,cin,RiveKe99,fumbles_rec_yds,0,,,,,
player,201011210cin,cin,RiveKe99,fumbles_rec_td,0,,,,,
player,201011210cin,cin,RiveKe99,fumbles_forced,0,,,,,
player,201011210cin,cin,MurrRi00,def_int,0,,,,,
player,201011210cin,cin,MurrRi00,def_int_yds,0,,,,,
player,201011210cin,cin,MurrRi00,def_int_td,0,,,,,
player,201011210cin,cin,MurrRi00,def_int_long,0,,,,,
player,201011210cin,cin,MurrRi00,pass_defended,0,,,,,
player,201011210cin,cin,MurrRi00,sacks,0.0,,,,,
player,201011210cin,cin,MurrRi00,tackles_combined,5,,,,,
player,201011210cin,cin,MurrRi00,tackles_solo,4,,,,,
player,201011210cin,cin,MurrRi00,tackles_assists,1,,,,,
player,201011210cin,cin,MurrRi00,tackles_loss,0,,,,,
player,201011210cin,cin,MurrRi00,qb_hits,0,,,,,
player,201011210cin,cin,MurrRi00,fumbles_rec,0,,,,,
player,201011210cin,cin,MurrRi00,fumbles_rec_yds,0,,,,,
player,201011210cin,cin,MurrRi00,fumbles_rec_td,0,,,,,
player,201011210cin,cin,MurrRi00,fumbles_forced,0,,,,,
player,201011210cin,cin,NelsRe99,def_int,0,,,,,
player,201011210cin,cin,NelsRe99,def_int_yds,0,,,,,
player,201011210cin,cin,NelsRe99,def_int_td,0,,,,,
player,201011210cin,cin,NelsRe99,def_int_long,0,,,,,
player,201011210cin,cin,NelsRe99,pass_defended,3,,,,,
player,201011210cin,cin,NelsRe99,sacks,0.0,,,,,
player,201011210cin,cin,NelsRe99,tackles_combined,5,,,,,
player,201011210cin,cin,NelsRe99,tackles_solo,3,,,,,
player,201011210cin,cin,NelsRe99,tackles_assists,2,,,,,
player,201011210cin,cin,NelsRe99,tackles_loss,0,,,,,
player,201011210cin,cin,NelsRe99,qb_hits,0,,,,,
player,201011210cin,cin,NelsRe99,fumbles_rec,0,,,,,
player,201011210cin,cin,NelsRe99,fumbles_rec_yds,0,,,,,
player,201011210cin,cin,NelsRe99,fumbles_rec_td,0,,,,,
player,201011210cin,cin,NelsRe99,fumbles_forced,0,,,,,
player,201011210cin,cin,NdukCh99,def_int,0,,,,,
player,201011210cin,cin,NdukCh99,def_int_yds,0,,,,,
player,201011210cin,cin,NdukCh99,def_int_td,0,,,,,
player,201011210cin,cin,NdukCh99,def_int_long,0,,,,,
player,201011210cin,cin,NdukCh99,pass_defended,0,,,,,
player,201011210cin,cin,NdukCh99,sacks,0.0,,,,,
player,201011210cin,cin,NdukCh99,tackles_combined,4,,,,,
player,201011210cin,cin,NdukCh99,tackles_solo,2,,,,,
player,201011210cin,cin,NdukCh99,tackles_assists,2,,,,,
player,201011210cin,cin,NdukCh99,tackles_loss,1,,,,,
player,201011210cin,cin,NdukCh99,qb_hits,0,,,,,
player,201011210cin,cin,NdukCh99,fumbles_rec,0,,,,,
player,201011210cin,cin,NdukCh99,fumbles_rec_yds,0,,,,,
player,201011210cin,cin,NdukCh99,fumbles_rec_td,0,,,,,
player,201011210cin,cin,NdukCh99,fumbles_forced,0,,,,,
player,201011210cin,cin,HallLe98,def_int,0,,,,,
player,201011210cin,cin,HallLe98,def_int_yds,0,,,,,
player,201011210cin,cin,HallLe98,def_int_td,0,,,,,
player,201011210cin,cin,HallLe98,def_int_long,0,,,,,
player,201011210cin,cin,HallLe98,pass_defended,1,,,,,
player,201011210cin,cin,HallLe98,sacks,0.0,,,,,
player,201011210cin,cin,HallLe98,tackles_combined,3,,,,,
player,201011210cin,cin,HallLe98,tackles_solo,1,,,,,
player,201011210cin,cin,HallLe98,tackles_assists,2,,,,,
player,201011210cin,cin,HallLe98,tackles_loss,1,,,,,
player,201011210cin,cin,HallLe98,qb_hits,0,,,,,
player,201011210cin,cin,HallLe98,fumbles_rec,0,,,,,
player,201011210cin,cin,HallLe98,fumbles_rec_yds,0,,,,,
player,201011210cin,cin,HallLe98,fumbles_rec_td,0,,,,,
player,201011210cin,cin,HallLe98,fumbles_forced,0,,,,,
player,201011210cin,cin,GheeBr99,def_int,0,,,,,
player,201011210cin,cin,GheeBr99,def_int_yds,0,,,,,
