game,2010,2,20100919,201009190car,tam,"Tampa Bay Buccaneers",20,car,"Carolina Panthers",7
player,201009190car,car,MoorMa01,rush_td,0,,,,,
player,201009190car,car,MoorMa01,rush_long,2,,,,,
player,201009190car,car,MoorMa01,targets,0,,,,,
player,201009190car,car,MoorMa01,rec,0,,,,,
player,201009190car,car,MoorMa01,rec_yds,0,,,,,
player,201009190car,car,MoorMa01,rec_td,0,,,,,
player,201009190car,car,MoorMa01,rec_long,0,,,,,
player,201009190car,car,MoorMa01,fumbles,1,,,,,
player,201009190car,car,MoorMa01,fumbles_lost,1,,,,,
player,201009190car,car,ClauJi00,pass_cmp,7,,,,,
player,201009190car,car,ClauJi00,pass_att,13,,,,,
player,201009190car,car,ClauJi00,pass_yds,59,,,,,
player,201009190car,car,ClauJi00,pass_td,0,,,,,
player,201009190car,car,ClauJi00,pass_int,1,,,,,
player,201009190car,car,ClauJi00,pass_sacked,0,,,,,
player,201009190car,car,ClauJi00,pass_sacked_yds,0,,,,,
player,201009190car,car,ClauJi00,pass_long,19,,,,,
player,201009190car,car,ClauJi00,pass_rating,33.8,,,,,
player,201009190car,car,ClauJi00,rush_att,1,,,,,
player,201009190car,car,ClauJi00,rush_yds,0,,,,,
player,201009190car,car,ClauJi00,rush_td,0,,,,,
player,201009190car,car,ClauJi00,rush_long,0,,,,,
player,201009190car,car,ClauJi00,targets,0,,,,,
player,201009190car,car,ClauJi00,rec,0,,,,,
player,201009190car,car,ClauJi00,rec_yds,0,,,,,
player,201009190car,car,ClauJi00,rec_td,0,,,,,
player,201009190car,car,ClauJi00,rec_long,0,,,,,
player,201009190car,car,ClauJi00,fumbles,1,,,,,
player,201009190car,car,ClauJi00,fumbles_lost,0,,,,,
player,201009190car,car,WillDe02,pass_cmp,0,,,,,
player,201009190car,car,WillDe02,pass_att,0,,,,,
player,201009190car,car,WillDe02,pass_yds,0,,,,,
player,201009190car,car,WillDe02,pass_td,0,,,,,
player,201009190car,car,WillDe02,pass_int,0,,,,,
player,201009190car,car,WillDe02,pass_sacked,,,,,,
player,201009190car,car,WillDe02,pass_sacked_yds,,,,,,
player,201009190car,car,WillDe02,pass_long,0,,,,,
player,201009190car,car,WillDe02,pass_rating,,,,,,
player,201009190car,car,WillDe02,rush_att,17,,,,,
player,201009190car,car,WillDe02,rush_yds,54,,,,,
player,201009190car,car,WillDe02,rush_td,0,,,,,
player,201009190car,car,WillDe02,rush_long,11,,,,,
player,201009190car,car,WillDe02,targets,3,,,,,
player,201009190car,car,WillDe02,rec,3,,,,,
player,201009190car,car,WillDe02,rec_yds,20,,,,,
player,201009190car,car,WillDe02,rec_td,0,,,,,
player,201009190car,car,WillDe02,rec_long,11,,,,,
player,201009190car,car,WillDe02,fumbles,0,,,,,
player,201009190car,car,WillDe02,fumbles_lost,,,,,,
player,201009190car,car,StewJo00,pass_cmp,0,,,,,
player,201009190car,car,StewJo00,pass_att,0,,,,,
player,201009190car,car,StewJo00,pass_yds,0,,,,,
player,201009190car,car,StewJo00,pass_td,0,,,,,
player,201009190car,car,StewJo00,pass_int,0,,,,,
player,201009190car,car,StewJo00,pass_sacked,,,,,,
player,201009190car,car,StewJo00,pass_sacked_yds,,,,,,
player,201009190car,car,StewJo00,pass_long,0,,,,,
player,201009190car,car,StewJo00,pass_rating,,,,,,
player,201009190car,car,StewJo00,rush_att,8,,,,,
player,201009190car,car,StewJo00,rush_yds,43,,,,,
player,201009190car,car,StewJo00,rush_td,0,,,,,
player,201009190car,car,StewJo00,rush_long,19,,,,,
player,201009190car,car,StewJo00,targets,1,,,,,
player,201009190car,car,StewJo00,rec,0,,,,,
player,201009190car,car,StewJo00,rec_yds,0,,,,,
player,201009190car,car,StewJo00,rec_td,0,,,,,
player,201009190car,car,StewJo00,rec_long,0,,,,,
player,201009190car,car,StewJo00,fumbles,0,,,,,
player,201009190car,car,StewJo00,fumbles_lost,,,,,,
player,201009190car,car,GoodMi00,pass_cmp,0,,,,,
player,201009190car,car,GoodMi00,pass_att,0,,,,,
player,201009190car,car,GoodMi00,pass_yds,0,,,,,
player,201009190car,car,GoodMi00,pass_td,0,,,,,
player,201009190car,car,GoodMi00,pass_int,0,,,,,
player,201009190car,car,GoodMi00,pass_sacked,,,,,,
player,201009190car,car,GoodMi00,pass_sacked_yds,,,,,,
player,201009190car,car,GoodMi00,pass_long,0,,,,,
player,201009190car,car,GoodMi00,pass_rating,,,,,,
player,201009190car,car,GoodMi00,rush_att,5,,,,,
player,201009190car,car,GoodMi00,rush_yds,20,,,,,
player,201009190car,car,GoodMi00,rush_td,0,,,,,
player,201009190car,car,GoodMi00,rush_long,9,,,,,
player,201009190car,car,GoodMi00,targets,3,,,,,
player,201009190car,car,GoodMi00,rec,2,,,,,
player,201009190car,car,GoodMi00,rec_yds,33,,,,,
player,201009190car,car,GoodMi00,rec_td,0,,,,,
player,201009190car,car,GoodMi00,rec_long,23,,,,,
player,201009190car,car,GoodMi00,fumbles,0,,,,,
player,201009190car,car,GoodMi00,fumbles_lost,0,,,,,
player,201009190car,car,SmitSt01,pass_cmp,0,,,,,
player,201009190car,car,SmitSt01,pass_att,0,,,,,
player,201009190car,car,SmitSt01,pass_yds,0,,,,,
player,201009190car,car,SmitSt01,pass_td,0,,,,,
player,201009190car,car,SmitSt01,pass_int,0,,,,,
player,201009190car,car,SmitSt01,pass_sacked,,,,,,
player,201009190car,car,SmitSt01,pass_sacked_yds,,,,,,
player,201009190car,car,SmitSt01,pass_long,0,,,,,
player,201009190car,car,SmitSt01,pass_rating,,,,,,
player,201009190car,car,SmitSt01,rush_att,0,,,,,
player,201009190car,car,SmitSt01,rush_yds,0,,,,,
player,201009190car,car,SmitSt01,rush_td,0,,,,,
player,201009190car,car,SmitSt01,rush_long,0,,,,,
player,201009190car,car,SmitSt01,targets,9,,,,,
player,201009190car,car,SmitSt01,rec,3,,,,,
player,201009190car,car,SmitSt01,rec_yds,66,,,,,
player,201009190car,car,SmitSt01,rec_td,1,,,,,
player,201009190car,car,SmitSt01,rec_long,37,,,,,
player,201009190car,car,SmitSt01,fumbles,0,,,,,
player,201009190car,car,SmitSt01,fumbles_lost,,,,,,
player,201009190car,car,RosaDa00,pass_cmp,0,,,,,
player,201009190car,car,RosaDa00,pass_att,0,,,,,
player,201009190car,car,RosaDa00,pass_yds,0,,,,,
player,201009190car,car,RosaDa00,pass_td,0,,,,,
player,201009190car,car,RosaDa00,pass_int,0,,,,,
player,201009190car,car,RosaDa00,pass_sacked,,,,,,
player,201009190car,car,RosaDa00,pass_sacked_yds,,,,,,
player,201009190car,car,RosaDa00,pass_long,0,,,,,
player,201009190car,car,RosaDa00,pass_rating,,,,,,
player,201009190car,car,RosaDa00,rush_att,0,,,,,
player,201009190car,car,RosaDa00,rush_yds,0,,,,,
player,201009190car,car,RosaDa00,rush_td,0,,,,,
player,201009190car,car,RosaDa00,rush_long,0,,,,,
player,201009190car,car,RosaDa00,targets,6,,,,,
player,201009190car,car,RosaDa00,rec,3,,,,,
player,201009190car,car,RosaDa00,rec_yds,47,,,,,
player,201009190car,car,RosaDa00,rec_td,0,,,,,
player,201009190car,car,RosaDa00,rec_long,26,,,,,
player,201009190car,car,RosaDa00,fumbles,0,,,,,
player,201009190car,car,RosaDa00,fumbles_lost,,,,,,
player,201009190car,car,GettDa00,pass_cmp,0,,,,,
player,201009190car,car,GettDa00,pass_att,0,,,,,
player,201009190car,car,GettDa00,pass_yds,0,,,,,
player,201009190car,car,GettDa00,pass_td,0,,,,,
player,201009190car,car,GettDa00,pass_int,0,,,,,
player,201009190car,car,GettDa00,pass_sacked,,,,,,
player,201009190car,car,GettDa00,pass_sacked_yds,,,,,,
player,201009190car,car,GettDa00,pass_long,0,,,,,
player,201009190car,car,GettDa00,pass_rating,,,,,,
player,201009190car,car,GettDa00,rush_att,0,,,,,
player,201009190car,car,GettDa00,rush_yds,0,,,,,
player,201009190car,car,GettDa00,rush_td,0,,,,,
player,201009190car,car,GettDa00,rush_long,0,,,,,
player,201009190car,car,GettDa00,targets,5,,,,,
player,201009190car,car,GettDa00,rec,2,,,,,
player,201009190car,car,GettDa00,rec_yds,18,,,,,
player,201009190car,car,GettDa00,rec_td,0,,,,,
player,201009190car,car,GettDa00,rec_long,14,,,,,
player,201009190car,car,GettDa00,fumbles,0,,,,,
player,201009190car,car,GettDa00,fumbles_lost,,,,,,
player,201009190car,car,KingJe00,pass_cmp,0,,,,,
player,201009190car,car,KingJe00,pass_att,0,,,,,
player,201009190car,car,KingJe00,pass_yds,0,,,,,
player,201009190car,car,KingJe00,pass_td,0,,,,,
player,201009190car,car,KingJe00,pass_int,0,,,,,
player,201009190car,car,KingJe00,pass_sacked,,,,,,
player,201009190car,car,KingJe00,pass_sacked_yds,,,,,,
player,201009190car,car,KingJe00,pass_long,0,,,,,
player,201009190car,car,KingJe00,pass_rating,,,,,,
player,201009190car,car,KingJe00,rush_att,0,,,,,
player,201009190car,car,KingJe00,rush_yds,0,,,,,
player,201009190car,car,KingJe00,rush_td,0,,,,,
player,201009190car,car,KingJe00,rush_long,0,,,,,
player,201009190car,car,KingJe00,targets,1,,,,,
player,201009190car,car,KingJe00,rec,0,,,,,
player,201009190car,car,KingJe00,rec_yds,0,,,,,
player,201009190car,car,KingJe00,rec_td,0,,,,,
player,201009190car,car,KingJe00,rec_long,0,,,,,
player,201009190car,car,KingJe00,fumbles,0,,,,,
player,201009190car,car,KingJe00,fumbles_lost,,,,,,
player,201009190car,car,FiamTo00,pass_cmp,0,,,,,
player,201009190car,car,FiamTo00,pass_att,0,,,,,
player,201009190car,car,FiamTo00,pass_yds,0,,,,,
player,201009190car,car,FiamTo00,pass_td,0,,,,,
player,201009190car,car,FiamTo00,pass_int,0,,,,,
player,201009190car,car,FiamTo00,pass_sacked,,,,,,
player,201009190car,car,FiamTo00,pass_sacked_yds,,,,,,
player,201009190car,car,FiamTo00,pass_long,0,,,,,
player,201009190car,car,FiamTo00,pass_rating,,,,,,
player,201009190car,car,FiamTo00,rush_att,1,,,,,
player,201009190car,car,FiamTo00,rush_yds,0,,,,,
player,201009190car,car,FiamTo00,rush_td,0,,,,,
player,201009190car,car,FiamTo00,rush_long,0,,,,,
player,201009190car,car,FiamTo00,targets,2,,,,,
player,201009190car,car,FiamTo00,rec,0,,,,,
player,201009190car,car,FiamTo00,rec_yds,0,,,,,
player,201009190car,car,FiamTo00,rec_td,0,,,,,
player,201009190car,car,FiamTo00,rec_long,0,,,,,
player,201009190car,car,FiamTo00,fumbles,0,,,,,
player,201009190car,car,FiamTo00,fumbles_lost,,,,,,
player,201009190car,tam,BarbRo00,def_int,1,,,,,
player,201009190car,tam,BarbRo00,def_int_yds,5,,,,,
player,201009190car,tam,BarbRo00,def_int_td,0,,,,,
player,201009190car,tam,BarbRo00,def_int_long,5,,,,,
player,201009190car,tam,BarbRo00,pass_defended,2,,,,,
player,201009190car,tam,BarbRo00,sacks,0.0,,,,,
player,201009190car,tam,BarbRo00,tackles_combined,5,,,,,
player,201009190car,tam,BarbRo00,tackles_solo,3,,,,,
player,201009190car,tam,BarbRo00,tackles_assists,2,,,,,
player,201009190car,tam,BarbRo00,tackles_loss,1,,,,,
player,201009190car,tam,BarbRo00,qb_hits,0,,,,,
player,201009190car,tam,BarbRo00,fumbles_rec,0,,,,,
player,201009190car,tam,BarbRo00,fumbles_rec_yds,0,,,,,
player,201009190car,tam,BarbRo00,fumbles_rec_td,0,,,,,
player,201009190car,tam,BarbRo00,fumbles_forced,0,,,,,
player,201009190car,tam,TaliAq99,def_int,1,,,,,
player,201009190car,tam,TaliAq99,def_int_yds,21,,,,,
player,201009190car,tam,TaliAq99,def_int_td,0,,,,,
player,201009190car,tam,TaliAq99,def_int_long,21,,,,,
player,201009190car,tam,TaliAq99,pass_defended,1,,,,,
player,201009190car,tam,TaliAq99,sacks,0.0,,,,,
player,201009190car,tam,TaliAq99,tackles_combined,1,,,,,
player,201009190car,tam,TaliAq99,tackles_solo,1,,,,,
player,201009190car,tam,TaliAq99,tackles_assists,0,,,,,
player,201009190car,tam,TaliAq99,tackles_loss,0,,,,,
player,201009190car,tam,TaliAq99,qb_hits,0,,,,,
player,201009190car,tam,TaliAq99,fumbles_rec,0,,,,,
player,201009190car,tam,TaliAq99,fumbles_rec_yds,0,,,,,
player,201009190car,tam,TaliAq99,fumbles_rec_td,0,,,,,
player,201009190car,tam,TaliAq99,fumbles_forced,0,,,,,
player,201009190car,tam,CrowTi99,def_int,0,,,,,
player,201009190car,tam,CrowTi99,def_int_yds,0,,,,,
player,201009190car,tam,CrowTi99,def_int_td,0,,,,,
player,201009190car,tam,CrowTi99,def_int_long,0,,,,,
player,201009190car,tam,CrowTi99,pass_defended,0,,,,,
player,201009190car,tam,CrowTi99,sacks,2.0,,,,,
player,201009190car,tam,CrowTi99,tackles_combined,4,,,,,
player,201009190car,tam,CrowTi99,tackles_solo,4,,,,,
player,201009190car,tam,CrowTi99,tackles_assists,0,,,,,
player,201009190car,tam,CrowTi99,tackles_loss,1,,,,,
player,201009190car,tam,CrowTi99,qb_hits,2,,,,,
player,201009190car,tam,CrowTi99,fumbles_rec,0,,,,,
player,201009190car,tam,CrowTi99,fumbles_rec_yds,0,,,,,
player,201009190car,tam,CrowTi99,fumbles_rec_td,0,,,,,
player,201009190car,tam,CrowTi99,fumbles_forced,1,,,,,
player,201009190car,tam,BlacQu99,def_int,0,,,,,
player,201009190car,tam,BlacQu99,def_int_yds,0,,,,,
player,201009190car,tam,BlacQu99,def_int_td,0,,,,,
player,201009190car,tam,BlacQu99,def_int_long,0,,,,,
player,201009190car,tam,BlacQu99,pass_defended,0,,,,,
player,201009190car,tam,BlacQu99,sacks,1.0,,,,,
player,201009190car,tam,BlacQu99,tackles_combined,8,,,,,
player,201009190car,tam,BlacQu99,tackles_solo,7,,,,,
player,201009190car,tam,BlacQu99,tackles_assists,1,,,,,
player,201009190car,tam,BlacQu99,tackles_loss,2,,,,,
player,201009190car,tam,BlacQu99,qb_hits,1,,,,,
player,201009190car,tam,BlacQu99,fumbles_rec,0,,,,,
player,201009190car,tam,BlacQu99,fumbles_rec_yds,0,,,,,
player,201009190car,tam,BlacQu99,fumbles_rec_td,0,,,,,
player,201009190car,tam,BlacQu99,fumbles_forced,0,,,,,
player,201009190car,tam,WhitGr99,def_int,0,,,,,
player,201009190car,tam,WhitGr99,def_int_yds,0,,,,,
player,201009190car,tam,WhitGr99,def_int_td,0,,,,,
player,201009190car,tam,WhitGr99,def_int_long,0,,,,,
player,201009190car,tam,WhitGr99,pass_defended,0,,,,,
player,201009190car,tam,WhitGr99,sacks,1.0,,,,,
player,201009190car,tam,WhitGr99,tackles_combined,5,,,,,
player,201009190car,tam,WhitGr99,tackles_solo,4,,,,,
player,201009190car,tam,WhitGr99,tackles_assists,1,,,,,
player,201009190car,tam,WhitGr99,tackles_loss,,,,,,
player,201009190car,tam,WhitGr99,qb_hits,,,,,,
player,201009190car,tam,WhitGr99,fumbles_rec,0,,,,,
player,201009190car,tam,WhitGr99,fumbles_rec_yds,0,,,,,
player,201009190car,tam,WhitGr99,fumbles_rec_td,0,,,,,
player,201009190car,tam,WhitGr99,fumbles_forced,0,,,,,
player,201009190car,tam,RuudBa20,def_int,0,,,,,
player,201009190car,tam,RuudBa20,def_int_yds,0,,,,,
player,201009190car,tam,RuudBa20,def_int_td,0,,,,,
player,201009190car,tam,RuudBa20,def_int_long,0,,,,,
player,201009190car,tam,RuudBa20,pass_defended,0,,,,,
player,201009190car,tam,RuudBa20,sacks,0.0,,,,,
player,201009190car,tam,RuudBa20,tackles_combined,9,,,,,
player,201009190car,tam,RuudBa20,tackles_solo,6,,,,,
player,201009190car,tam,RuudBa20,tackles_assists,3,,,,,
player,201009190car,tam,RuudBa20,tackles_loss,0,,,,,
player,201009190car,tam,RuudBa20,qb_hits,0,,,,,
player,201009190car,tam,RuudBa20,fumbles_rec,0,,,,,
player,201009190car,tam,RuudBa20,fumbles_rec_yds,0,,,,,
player,201009190car,tam,RuudBa20,fumbles_rec_td,0,,,,,
player,201009190car,tam,RuudBa20,fumbles_forced,0,,,,,
player,201009190car,tam,HayeGe98,def_int,0,,,,,
player,201009190car,tam,HayeGe98,def_int_yds,0,,,,,
player,201009190car,tam,HayeGe98,def_int_td,0,,,,,
player,201009190car,tam,HayeGe98,def_int_long,0,,,,,
player,201009190car,tam,HayeGe98,pass_defended,0,,,,,
player,201009190car,tam,HayeGe98,sacks,0.0,,,,,
