game,2010,3,20100926,201009260min,det,"Detroit Lions",10,min,"Minnesota Vikings",24
player,201009260min,det,FeltJe00,pass_sacked_yds,,,,,,
player,201009260min,det,FeltJe00,pass_long,0,,,,,
player,201009260min,det,FeltJe00,pass_rating,,,,,,
player,201009260min,det,FeltJe00,rush_att,2,,,,,
player,201009260min,det,FeltJe00,rush_yds,5,,,,,
player,201009260min,det,FeltJe00,rush_td,0,,,,,
player,201009260min,det,FeltJe00,rush_long,3,,,,,
player,201009260min,det,FeltJe00,targets,1,,,,,
player,201009260min,det,FeltJe00,rec,1,,,,,
player,201009260min,det,FeltJe00,rec_yds,5,,,,,
player,201009260min,det,FeltJe00,rec_td,0,,,,,
player,201009260min,det,FeltJe00,rec_long,5,,,,,
player,201009260min,det,FeltJe00,fumbles,0,,,,,
player,201009260min,det,FeltJe00,fumbles_lost,,,,,,
player,201009260min,det,JohnCa00,pass_cmp,0,,,,,
player,201009260min,det,JohnCa00,pass_att,0,,,,,
player,201009260min,det,JohnCa00,pass_yds,0,,,,,
player,201009260min,det,JohnCa00,pass_td,0,,,,,
player,201009260min,det,JohnCa00,pass_int,0,,,,,
player,201009260min,det,JohnCa00,pass_sacked,,,,,,
player,201009260min,det,JohnCa00,pass_sacked_yds,,,,,,
player,201009260min,det,JohnCa00,pass_long,0,,,,,
player,201009260min,det,JohnCa00,pass_rating,,,,,,
player,201009260min,det,JohnCa00,rush_att,1,,,,,
player,201009260min,det,JohnCa00,rush_yds,2,,,,,
player,201009260min,det,JohnCa00,rush_td,0,,,,,
player,201009260min,det,JohnCa00,rush_long,2,,,,,
player,201009260min,det,JohnCa00,targets,7,,,,,
player,201009260min,det,JohnCa00,rec,6,,,,,
player,201009260min,det,JohnCa00,rec_yds,56,,,,,
player,201009260min,det,JohnCa00,rec_td,0,,,,,
player,201009260min,det,JohnCa00,rec_long,21,,,,,
player,201009260min,det,JohnCa00,fumbles,0,,,,,
player,201009260min,det,JohnCa00,fumbles_lost,,,,,,
player,201009260min,det,ScheTo00,pass_cmp,0,,,,,
player,201009260min,det,ScheTo00,pass_att,0,,,,,
player,201009260min,det,ScheTo00,pass_yds,0,,,,,
player,201009260min,det,ScheTo00,pass_td,0,,,,,
player,201009260min,det,ScheTo00,pass_int,0,,,,,
player,201009260min,det,ScheTo00,pass_sacked,,,,,,
player,201009260min,det,ScheTo00,pass_sacked_yds,,,,,,
player,201009260min,det,ScheTo00,pass_long,0,,,,,
player,201009260min,det,ScheTo00,pass_rating,,,,,,
player,201009260min,det,ScheTo00,rush_att,0,,,,,
player,201009260min,det,ScheTo00,rush_yds,0,,,,,
player,201009260min,det,ScheTo00,rush_td,0,,,,,
player,201009260min,det,ScheTo00,rush_long,0,,,,,
player,201009260min,det,ScheTo00,targets,9,,,,,
player,201009260min,det,ScheTo00,rec,7,,,,,
player,201009260min,det,ScheTo00,rec_yds,60,,,,,
player,201009260min,det,ScheTo00,rec_td,1,,,,,
player,201009260min,det,ScheTo00,rec_long,24,,,,,
player,201009260min,det,ScheTo00,fumbles,0,,,,,
player,201009260min,det,ScheTo00,fumbles_lost,,,,,,
player,201009260min,det,PettBr00,pass_cmp,0,,,,,
player,201009260min,det,PettBr00,pass_att,0,,,,,
player,201009260min,det,PettBr00,pass_yds,0,,,,,
player,201009260min,det,PettBr00,pass_td,0,,,,,
player,201009260min,det,PettBr00,pass_int,0,,,,,
player,201009260min,det,PettBr00,pass_sacked,,,,,,
player,201009260min,det,PettBr00,pass_sacked_yds,,,,,,
player,201009260min,det,PettBr00,pass_long,0,,,,,
player,201009260min,det,PettBr00,pass_rating,,,,,,
player,201009260min,det,PettBr00,rush_att,0,,,,,
player,201009260min,det,PettBr00,rush_yds,0,,,,,
player,201009260min,det,PettBr00,rush_td,0,,,,,
player,201009260min,det,PettBr00,rush_long,0,,,,,
player,201009260min,det,PettBr00,targets,9,,,,,
player,201009260min,det,PettBr00,rec,6,,,,,
player,201009260min,det,PettBr00,rec_yds,44,,,,,
player,201009260min,det,PettBr00,rec_td,0,,,,,
player,201009260min,det,PettBr00,rec_long,11,,,,,
player,201009260min,det,PettBr00,fumbles,0,,,,,
player,201009260min,det,PettBr00,fumbles_lost,,,,,,
player,201009260min,det,WillDe05,pass_cmp,0,,,,,
player,201009260min,det,WillDe05,pass_att,0,,,,,
player,201009260min,det,WillDe05,pass_yds,0,,,,,
player,201009260min,det,WillDe05,pass_td,0,,,,,
player,201009260min,det,WillDe05,pass_int,0,,,,,
player,201009260min,det,WillDe05,pass_sacked,,,,,,
player,201009260min,det,WillDe05,pass_sacked_yds,,,,,,
player,201009260min,det,WillDe05,pass_long,0,,,,,
player,201009260min,det,WillDe05,pass_rating,,,,,,
player,201009260min,det,WillDe05,rush_att,0,,,,,
player,201009260min,det,WillDe05,rush_yds,0,,,,,
player,201009260min,det,WillDe05,rush_td,0,,,,,
player,201009260min,det,WillDe05,rush_long,0,,,,,
player,201009260min,det,WillDe05,targets,2,,,,,
player,201009260min,det,WillDe05,rec,2,,,,,
player,201009260min,det,WillDe05,rec_yds,23,,,,,
player,201009260min,det,WillDe05,rec_td,0,,,,,
player,201009260min,det,WillDe05,rec_long,17,,,,,
player,201009260min,det,WillDe05,fumbles,0,,,,,
player,201009260min,det,WillDe05,fumbles_lost,,,,,,
player,201009260min,det,JohnBr02,pass_cmp,,,,,,
player,201009260min,det,JohnBr02,pass_att,,,,,,
player,201009260min,det,JohnBr02,pass_yds,,,,,,
player,201009260min,det,JohnBr02,pass_td,,,,,,
player,201009260min,det,JohnBr02,pass_int,,,,,,
player,201009260min,det,JohnBr02,pass_sacked,,,,,,
player,201009260min,det,JohnBr02,pass_sacked_yds,,,,,,
player,201009260min,det,JohnBr02,pass_long,,,,,,
player,201009260min,det,JohnBr02,pass_rating,,,,,,
player,201009260min,det,JohnBr02,rush_att,,,,,,
player,201009260min,det,JohnBr02,rush_yds,,,,,,
player,201009260min,det,JohnBr02,rush_td,,,,,,
player,201009260min,det,JohnBr02,rush_long,,,,,,
player,201009260min,det,JohnBr02,targets,4,,,,,
player,201009260min,det,JohnBr02,rec,0,,,,,
player,201009260min,det,JohnBr02,rec_yds,0,,,,,
player,201009260min,det,JohnBr02,rec_td,0,,,,,
player,201009260min,det,JohnBr02,rec_long,,,,,,
player,201009260min,det,JohnBr02,fumbles,,,,,,
player,201009260min,det,JohnBr02,fumbles_lost,,,,,,
player,201009260min,min,FavrBr00,pass_cmp,23,,,,,
player,201009260min,min,FavrBr00,pass_att,34,,,,,
player,201009260min,min,FavrBr00,pass_yds,201,,,,,
player,201009260min,min,FavrBr00,pass_td,1,,,,,
player,201009260min,min,FavrBr00,pass_int,2,,,,,
player,201009260min,min,FavrBr00,pass_sacked,2,,,,,
player,201009260min,min,FavrBr00,pass_sacked_yds,16,,,,,
player,201009260min,min,FavrBr00,pass_long,24,,,,,
player,201009260min,min,FavrBr00,pass_rating,68.4,,,,,
player,201009260min,min,FavrBr00,rush_att,2,,,,,
player,201009260min,min,FavrBr00,rush_yds,-2,,,,,
player,201009260min,min,FavrBr00,rush_td,0,,,,,
player,201009260min,min,FavrBr00,rush_long,-1,,,,,
player,201009260min,min,FavrBr00,targets,0,,,,,
player,201009260min,min,FavrBr00,rec,0,,,,,
player,201009260min,min,FavrBr00,rec_yds,0,,,,,
player,201009260min,min,FavrBr00,rec_td,0,,,,,
player,201009260min,min,FavrBr00,rec_long,0,,,,,
player,201009260min,min,FavrBr00,fumbles,0,,,,,
player,201009260min,min,FavrBr00,fumbles_lost,,,,,,
player,201009260min,min,PeteAd01,pass_cmp,0,,,,,
player,201009260min,min,PeteAd01,pass_att,0,,,,,
player,201009260min,min,PeteAd01,pass_yds,0,,,,,
player,201009260min,min,PeteAd01,pass_td,0,,,,,
player,201009260min,min,PeteAd01,pass_int,0,,,,,
player,201009260min,min,PeteAd01,pass_sacked,,,,,,
player,201009260min,min,PeteAd01,pass_sacked_yds,,,,,,
player,201009260min,min,PeteAd01,pass_long,0,,,,,
player,201009260min,min,PeteAd01,pass_rating,,,,,,
player,201009260min,min,PeteAd01,rush_att,23,,,,,
player,201009260min,min,PeteAd01,rush_yds,160,,,,,
player,201009260min,min,PeteAd01,rush_td,2,,,,,
player,201009260min,min,PeteAd01,rush_long,80,,,,,
player,201009260min,min,PeteAd01,targets,7,,,,,
player,201009260min,min,PeteAd01,rec,5,,,,,
player,201009260min,min,PeteAd01,rec_yds,30,,,,,
player,201009260min,min,PeteAd01,rec_td,0,,,,,
player,201009260min,min,PeteAd01,rec_long,17,,,,,
player,201009260min,min,PeteAd01,fumbles,0,,,,,
player,201009260min,min,PeteAd01,fumbles_lost,,,,,,
player,201009260min,min,HarvPe00,pass_cmp,0,,,,,
player,201009260min,min,HarvPe00,pass_att,0,,,,,
player,201009260min,min,HarvPe00,pass_yds,0,,,,,
player,201009260min,min,HarvPe00,pass_td,0,,,,,
player,201009260min,min,HarvPe00,pass_int,0,,,,,
player,201009260min,min,HarvPe00,pass_sacked,,,,,,
player,201009260min,min,HarvPe00,pass_sacked_yds,,,,,,
player,201009260min,min,HarvPe00,pass_long,0,,,,,
player,201009260min,min,HarvPe00,pass_rating,,,,,,
player,201009260min,min,HarvPe00,rush_att,2,,,,,
player,201009260min,min,HarvPe00,rush_yds,13,,,,,
player,201009260min,min,HarvPe00,rush_td,0,,,,,
player,201009260min,min,HarvPe00,rush_long,10,,,,,
player,201009260min,min,HarvPe00,targets,8,,,,,
player,201009260min,min,HarvPe00,rec,6,,,,,
player,201009260min,min,HarvPe00,rec_yds,62,,,,,
player,201009260min,min,HarvPe00,rec_td,1,,,,,
player,201009260min,min,HarvPe00,rec_long,24,,,,,
player,201009260min,min,HarvPe00,fumbles,0,,,,,
player,201009260min,min,HarvPe00,fumbles_lost,,,,,,
player,201009260min,min,GerhTo00,pass_cmp,0,,,,,
player,201009260min,min,GerhTo00,pass_att,0,,,,,
player,201009260min,min,GerhTo00,pass_yds,0,,,,,
player,201009260min,min,GerhTo00,pass_td,0,,,,,
player,201009260min,min,GerhTo00,pass_int,0,,,,,
player,201009260min,min,GerhTo00,pass_sacked,,,,,,
player,201009260min,min,GerhTo00,pass_sacked_yds,,,,,,
player,201009260min,min,GerhTo00,pass_long,0,,,,,
player,201009260min,min,GerhTo00,pass_rating,,,,,,
player,201009260min,min,GerhTo00,rush_att,3,,,,,
player,201009260min,min,GerhTo00,rush_yds,12,,,,,
player,201009260min,min,GerhTo00,rush_td,0,,,,,
player,201009260min,min,GerhTo00,rush_long,8,,,,,
player,201009260min,min,GerhTo00,targets,1,,,,,
player,201009260min,min,GerhTo00,rec,0,,,,,
player,201009260min,min,GerhTo00,rec_yds,0,,,,,
player,201009260min,min,GerhTo00,rec_td,0,,,,,
player,201009260min,min,GerhTo00,rec_long,0,,,,,
player,201009260min,min,GerhTo00,fumbles,1,,,,,
player,201009260min,min,GerhTo00,fumbles_lost,1,,,,,
player,201009260min,min,LewiGr01,pass_cmp,0,,,,,
player,201009260min,min,LewiGr01,pass_att,0,,,,,
player,201009260min,min,LewiGr01,pass_yds,0,,,,,
player,201009260min,min,LewiGr01,pass_td,0,,,,,
player,201009260min,min,LewiGr01,pass_int,0,,,,,
player,201009260min,min,LewiGr01,pass_sacked,,,,,,
player,201009260min,min,LewiGr01,pass_sacked_yds,,,,,,
player,201009260min,min,LewiGr01,pass_long,0,,,,,
player,201009260min,min,LewiGr01,pass_rating,,,,,,
player,201009260min,min,LewiGr01,rush_att,0,,,,,
player,201009260min,min,LewiGr01,rush_yds,0,,,,,
player,201009260min,min,LewiGr01,rush_td,0,,,,,
player,201009260min,min,LewiGr01,rush_long,0,,,,,
player,201009260min,min,LewiGr01,targets,4,,,,,
player,201009260min,min,LewiGr01,rec,3,,,,,
player,201009260min,min,LewiGr01,rec_yds,30,,,,,
player,201009260min,min,LewiGr01,rec_td,0,,,,,
player,201009260min,min,LewiGr01,rec_long,14,,,,,
player,201009260min,min,LewiGr01,fumbles,0,,,,,
player,201009260min,min,LewiGr01,fumbles_lost,,,,,,
player,201009260min,min,BaskHa00,pass_cmp,0,,,,,
player,201009260min,min,BaskHa00,pass_att,0,,,,,
player,201009260min,min,BaskHa00,pass_yds,0,,,,,
player,201009260min,min,BaskHa00,pass_td,0,,,,,
player,201009260min,min,BaskHa00,pass_int,0,,,,,
player,201009260min,min,BaskHa00,pass_sacked,,,,,,
player,201009260min,min,BaskHa00,pass_sacked_yds,,,,,,
player,201009260min,min,BaskHa00,pass_long,0,,,,,
player,201009260min,min,BaskHa00,pass_rating,,,,,,
player,201009260min,min,BaskHa00,rush_att,0,,,,,
player,201009260min,min,BaskHa00,rush_yds,0,,,,,
player,201009260min,min,BaskHa00,rush_td,0,,,,,
player,201009260min,min,BaskHa00,rush_long,0,,,,,
player,201009260min,min,BaskHa00,targets,3,,,,,
player,201009260min,min,BaskHa00,rec,1,,,,,
player,201009260min,min,BaskHa00,rec_yds,18,,,,,
player,201009260min,min,BaskHa00,rec_td,0,,,,,
player,201009260min,min,BaskHa00,rec_long,18,,,,,
player,201009260min,min,BaskHa00,fumbles,0,,,,,
player,201009260min,min,BaskHa00,fumbles_lost,,,,,,
player,201009260min,min,KleiJi00,pass_cmp,0,,,,,
player,201009260min,min,KleiJi00,pass_att,0,,,,,
player,201009260min,min,KleiJi00,pass_yds,0,,,,,
player,201009260min,min,KleiJi00,pass_td,0,,,,,
player,201009260min,min,KleiJi00,pass_int,0,,,,,
player,201009260min,min,KleiJi00,pass_sacked,,,,,,
player,201009260min,min,KleiJi00,pass_sacked_yds,,,,,,
player,201009260min,min,KleiJi00,pass_long,0,,,,,
player,201009260min,min,KleiJi00,pass_rating,,,,,,
player,201009260min,min,KleiJi00,rush_att,0,,,,,
player,201009260min,min,KleiJi00,rush_yds,0,,,,,
player,201009260min,min,KleiJi00,rush_td,0,,,,,
player,201009260min,min,KleiJi00,rush_long,0,,,,,
player,201009260min,min,KleiJi00,targets,2,,,,,
player,201009260min,min,KleiJi00,rec,2,,,,,
player,201009260min,min,KleiJi00,rec_yds,17,,,,,
player,201009260min,min,KleiJi00,rec_td,0,,,,,
player,201009260min,min,KleiJi00,rec_long,10,,,,,
player,201009260min,min,KleiJi00,fumbles,0,,,,,
player,201009260min,min,KleiJi00,fumbles_lost,,,,,,
player,201009260min,min,CamaGr00,pass_cmp,0,,,,,
player,201009260min,min,CamaGr00,pass_att,0,,,,,
player,201009260min,min,CamaGr00,pass_yds,0,,,,,
player,201009260min,min,CamaGr00,pass_td,0,,,,,
player,201009260min,min,CamaGr00,pass_int,0,,,,,
player,201009260min,min,CamaGr00,pass_sacked,,,,,,
player,201009260min,min,CamaGr00,pass_sacked_yds,,,,,,
player,201009260min,min,CamaGr00,pass_long,0,,,,,
player,201009260min,min,CamaGr00,pass_rating,,,,,,
player,201009260min,min,CamaGr00,rush_att,0,,,,,
player,201009260min,min,CamaGr00,rush_yds,0,,,,,
player,201009260min,min,CamaGr00,rush_td,0,,,,,
player,201009260min,min,CamaGr00,rush_long,0,,,,,
player,201009260min,min,CamaGr00,targets,2,,,,,
player,201009260min,min,CamaGr00,rec,2,,,,,
player,201009260min,min,CamaGr00,rec_yds,16,,,,,
player,201009260min,min,CamaGr00,rec_td,0,,,,,
player,201009260min,min,CamaGr00,rec_long,10,,,,,
player,201009260min,min,CamaGr00,fumbles,0,,,,,
player,201009260min,min,CamaGr00,fumbles_lost,,,,,,
player,201009260min,min,BerrBe00,pass_cmp,0,,,,,
player,201009260min,min,BerrBe00,pass_att,0,,,,,
player,201009260min,min,BerrBe00,pass_yds,0,,,,,
player,201009260min,min,BerrBe00,pass_td,0,,,,,
player,201009260min,min,BerrBe00,pass_int,0,,,,,
player,201009260min,min,BerrBe00,pass_sacked,,,,,,
player,201009260min,min,BerrBe00,pass_sacked_yds,,,,,,
player,201009260min,min,BerrBe00,pass_long,0,,,,,
player,201009260min,min,BerrBe00,pass_rating,,,,,,
player,201009260min,min,BerrBe00,rush_att,0,,,,,
player,201009260min,min,BerrBe00,rush_yds,0,,,,,
player,201009260min,min,BerrBe00,rush_td,0,,,,,
player,201009260min,min,BerrBe00,rush_long,0,,,,,
player,201009260min,min,BerrBe00,targets,4,,,,,
player,201009260min,min,BerrBe00,rec,2,,,,,
player,201009260min,min,BerrBe00,rec_yds,11,,,,,
player,201009260min,min,BerrBe00,rec_td,0,,,,,
player,201009260min,min,BerrBe00,rec_long,6,,,,,
player,201009260min,min,BerrBe00,fumbles,0,,,,,
player,201009260min,min,BerrBe00,fumbles_lost,,,,,,
player,201009260min,min,DugaJe00,pass_cmp,0,,,,,
player,201009260min,min,DugaJe00,pass_att,0,,,,,
player,201009260min,min,DugaJe00,pass_yds,0,,,,,
player,201009260min,min,DugaJe00,pass_td,0,,,,,
player,201009260min,min,DugaJe00,pass_int,0,,,,,
player,201009260min,min,DugaJe00,pass_sacked,,,,,,
player,201009260min,min,DugaJe00,pass_sacked_yds,,,,,,
player,201009260min,min,DugaJe00,pass_long,0,,,,,
player,201009260min,min,DugaJe00,pass_rating,,,,,,
player,201009260min,min,DugaJe00,rush_att,0,,,,,
player,201009260min,min,DugaJe00,rush_yds,0,,,,,
player,201009260min,min,DugaJe00,rush_td,0,,,,,
player,201009260min,min,DugaJe00,rush_long,0,,,,,
player,201009260min,min,DugaJe00,targets,1,,,,,
player,201009260min,min,DugaJe00,rec,1,,,,,
player,201009260min,min,DugaJe00,rec_yds,10,,,,,
player,201009260min,min,DugaJe00,rec_td,0,,,,,
player,201009260min,min,DugaJe00,rec_long,10,,,,,
player,201009260min,min,DugaJe00,fumbles,0,,,,,
player,201009260min,min,DugaJe00,fumbles_lost,,,,,,
player,201009260min,min,ShiaVi00,pass_cmp,0,,,,,
player,201009260min,min,ShiaVi00,pass_att,0,,,,,
player,201009260min,min,ShiaVi00,pass_yds,0,,,,,
player,201009260min,min,ShiaVi00,pass_td,0,,,,,
player,201009260min,min,ShiaVi00,pass_int,0,,,,,
player,201009260min,min,ShiaVi00,pass_sacked,,,,,,
player,201009260min,min,ShiaVi00,pass_sacked_yds,,,,,,
player,201009260min,min,ShiaVi00,pass_long,0,,,,,
player,201009260min,min,ShiaVi00,pass_rating,,,,,,
player,201009260min,min,ShiaVi00,rush_att,0,,,,,
player,201009260min,min,ShiaVi00,rush_yds,0,,,,,
player,201009260min,min,ShiaVi00,rush_td,0,,,,,
player,201009260min,min,ShiaVi00,rush_long,0,,,,,
player,201009260min,min,ShiaVi00,targets,1,,,,,
player,201009260min,min,ShiaVi00,rec,1,,,,,
player,201009260min,min,ShiaVi00,rec_yds,7,,,,,
player,201009260min,min,ShiaVi00,rec_td,0,,,,,
player,201009260min,min,ShiaVi00,rec_long,7,,,,,
player,201009260min,min,ShiaVi00,fumbles,0,,,,,
player,201009260min,min,ShiaVi00,fumbles_lost,,,,,,
player,201009260min,det,SmitAl98,def_int,1,,,,,
player,201009260min,det,SmitAl98,def_int_yds,0,,,,,
player,201009260min,det,SmitAl98,def_int_td,0,,,,,
player,201009260min,det,SmitAl98,def_int_long,0,,,,,
player,201009260min,det,SmitAl98,pass_defended,1,,,,,
player,201009260min,det,SmitAl98,sacks,0.0,,,,,
player,201009260min,det,SmitAl98,tackles_combined,3,,,,,
player,201009260min,det,SmitAl98,tackles_solo,3,,,,,
player,201009260min,det,SmitAl98,tackles_assists,0,,,,,
player,201009260min,det,SmitAl98,tackles_loss,1,,,,,
player,201009260min,det,SmitAl98,qb_hits,0,,,,,
player,201009260min,det,SmitAl98,fumbles_rec,0,,,,,
player,201009260min,det,SmitAl98,fumbles_rec_yds,0,,,,,
player,201009260min,det,SmitAl98,fumbles_rec_td,0,,,,,
player,201009260min,det,SmitAl98,fumbles_forced,0,,,,,
player,201009260min,det,WillCo21,def_int,1,,,,,
player,201009260min,det,WillCo21,def_int_yds,27,,,,,
player,201009260min,det,WillCo21,def_int_td,0,,,,,
player,201009260min,det,WillCo21,def_int_long,27,,,,,
player,201009260min,det,WillCo21,pass_defended,2,,,,,
player,201009260min,det,WillCo21,sacks,0.0,,,,,
player,201009260min,det,WillCo21,tackles_combined,0,,,,,
player,201009260min,det,WillCo21,tackles_solo,0,,,,,
player,201009260min,det,WillCo21,tackles_assists,0,,,,,
player,201009260min,det,WillCo21,tackles_loss,0,,,,,
player,201009260min,det,WillCo21,qb_hits,1,,,,,
player,201009260min,det,WillCo21,fumbles_rec,0,,,,,
player,201009260min,det,WillCo21,fumbles_rec_yds,0,,,,,
player,201009260min,det,WillCo21,fumbles_rec_td,0,,,,,
player,201009260min,det,WillCo21,fumbles_forced,0,,,,,
player,201009260min,det,AvriCl99,def_int,0,,,,,
player,201009260min,det,AvriCl99,def_int_yds,0,,,,,
player,201009260min,det,AvriCl99,def_int_td,0,,,,,
player,201009260min,det,AvriCl99,def_int_long,0,,,,,
player,201009260min,det,AvriCl99,pass_defended,1,,,,,
player,201009260min,det,AvriCl99,sacks,1.0,,,,,
player,201009260min,det,AvriCl99,tackles_combined,4,,,,,
player,201009260min,det,AvriCl99,tackles_solo,3,,,,,
player,201009260min,det,AvriCl99,tackles_assists,1,,,,,
player,201009260min,det,AvriCl99,tackles_loss,0,,,,,
player,201009260min,det,AvriCl99,qb_hits,1,,,,,
player,201009260min,det,AvriCl99,fumbles_rec,0,,,,,
player,201009260min,det,AvriCl99,fumbles_rec_yds,0,,,,,
player,201009260min,det,AvriCl99,fumbles_rec_td,0,,,,,
player,201009260min,det,AvriCl99,fumbles_forced,0,,,,,
