game,2010,3,20100926,201009260ram,was,"Washington Redskins",16,ram,"St. Louis Rams",30
player,201009260ram,was,MoorKa99,tackles_solo,5,,,,,
player,201009260ram,was,MoorKa99,tackles_assists,1,,,,,
player,201009260ram,was,MoorKa99,tackles_loss,0,,,,,
player,201009260ram,was,MoorKa99,qb_hits,0,,,,,
player,201009260ram,was,MoorKa99,fumbles_rec,0,,,,,
player,201009260ram,was,MoorKa99,fumbles_rec_yds,0,,,,,
player,201009260ram,was,MoorKa99,fumbles_rec_td,0,,,,,
player,201009260ram,was,MoorKa99,fumbles_forced,0,,,,,
player,201009260ram,was,OrakBr99,def_int,0,,,,,
player,201009260ram,was,OrakBr99,def_int_yds,0,,,,,
player,201009260ram,was,OrakBr99,def_int_td,0,,,,,
player,201009260ram,was,OrakBr99,def_int_long,0,,,,,
player,201009260ram,was,OrakBr99,pass_defended,0,,,,,
player,201009260ram,was,OrakBr99,sacks,1.0,,,,,
player,201009260ram,was,OrakBr99,tackles_combined,6,,,,,
player,201009260ram,was,OrakBr99,tackles_solo,5,,,,,
player,201009260ram,was,OrakBr99,tackles_assists,1,,,,,
player,201009260ram,was,OrakBr99,tackles_loss,1,,,,,
player,201009260ram,was,OrakBr99,qb_hits,1,,,,,
player,201009260ram,was,OrakBr99,fumbles_rec,0,,,,,
player,201009260ram,was,OrakBr99,fumbles_rec_yds,0,,,,,
player,201009260ram,was,OrakBr99,fumbles_rec_td,0,,,,,
player,201009260ram,was,OrakBr99,fumbles_forced,0,,,,,
player,201009260ram,was,FletLo20,def_int,0,,,,,
player,201009260ram,was,FletLo20,def_int_yds,0,,,,,
player,201009260ram,was,FletLo20,def_int_td,0,,,,,
player,201009260ram,was,FletLo20,def_int_long,0,,,,,
player,201009260ram,was,FletLo20,pass_defended,0,,,,,
player,201009260ram,was,FletLo20,sacks,0.0,,,,,
player,201009260ram,was,FletLo20,tackles_combined,9,,,,,
player,201009260ram,was,FletLo20,tackles_solo,8,,,,,
player,201009260ram,was,FletLo20,tackles_assists,1,,,,,
player,201009260ram,was,FletLo20,tackles_loss,0,,,,,
player,201009260ram,was,FletLo20,qb_hits,0,,,,,
player,201009260ram,was,FletLo20,fumbles_rec,0,,,,,
player,201009260ram,was,FletLo20,fumbles_rec_yds,0,,,,,
player,201009260ram,was,FletLo20,fumbles_rec_td,0,,,,,
player,201009260ram,was,FletLo20,fumbles_forced,0,,,,,
player,201009260ram,was,HallDe99,def_int,0,,,,,
player,201009260ram,was,HallDe99,def_int_yds,0,,,,,
player,201009260ram,was,HallDe99,def_int_td,0,,,,,
player,201009260ram,was,HallDe99,def_int_long,0,,,,,
player,201009260ram,was,HallDe99,pass_defended,0,,,,,
player,201009260ram,was,HallDe99,sacks,0.0,,,,,
player,201009260ram,was,HallDe99,tackles_combined,8,,,,,
player,201009260ram,was,HallDe99,tackles_solo,7,,,,,
player,201009260ram,was,HallDe99,tackles_assists,1,,,,,
player,201009260ram,was,HallDe99,tackles_loss,0,,,,,
player,201009260ram,was,HallDe99,qb_hits,0,,,,,
player,201009260ram,was,HallDe99,fumbles_rec,0,,,,,
player,201009260ram,was,HallDe99,fumbles_rec_yds,0,,,,,
player,201009260ram,was,HallDe99,fumbles_rec_td,0,,,,,
player,201009260ram,was,HallDe99,fumbles_forced,0,,,,,
player,201009260ram,was,McInRo20,def_int,0,,,,,
player,201009260ram,was,McInRo20,def_int_yds,0,,,,,
player,201009260ram,was,McInRo20,def_int_td,0,,,,,
player,201009260ram,was,McInRo20,def_int_long,0,,,,,
player,201009260ram,was,McInRo20,pass_defended,0,,,,,
player,201009260ram,was,McInRo20,sacks,0.0,,,,,
player,201009260ram,was,McInRo20,tackles_combined,7,,,,,
player,201009260ram,was,McInRo20,tackles_solo,6,,,,,
player,201009260ram,was,McInRo20,tackles_assists,1,,,,,
player,201009260ram,was,McInRo20,tackles_loss,0,,,,,
player,201009260ram,was,McInRo20,qb_hits,0,,,,,
player,201009260ram,was,McInRo20,fumbles_rec,0,,,,,
player,201009260ram,was,McInRo20,fumbles_rec_yds,0,,,,,
player,201009260ram,was,McInRo20,fumbles_rec_td,0,,,,,
player,201009260ram,was,McInRo20,fumbles_forced,0,,,,,
player,201009260ram,was,LandLa99,def_int,0,,,,,
player,201009260ram,was,LandLa99,def_int_yds,0,,,,,
player,201009260ram,was,LandLa99,def_int_td,0,,,,,
player,201009260ram,was,LandLa99,def_int_long,0,,,,,
player,201009260ram,was,LandLa99,pass_defended,0,,,,,
player,201009260ram,was,LandLa99,sacks,0.0,,,,,
player,201009260ram,was,LandLa99,tackles_combined,6,,,,,
player,201009260ram,was,LandLa99,tackles_solo,6,,,,,
player,201009260ram,was,LandLa99,tackles_assists,0,,,,,
player,201009260ram,was,LandLa99,tackles_loss,1,,,,,
player,201009260ram,was,LandLa99,qb_hits,0,,,,,
player,201009260ram,was,LandLa99,fumbles_rec,0,,,,,
player,201009260ram,was,LandLa99,fumbles_rec_yds,0,,,,,
player,201009260ram,was,LandLa99,fumbles_rec_td,0,,,,,
player,201009260ram,was,LandLa99,fumbles_forced,0,,,,,
player,201009260ram,was,KemoMa20,def_int,0,,,,,
player,201009260ram,was,KemoMa20,def_int_yds,0,,,,,
player,201009260ram,was,KemoMa20,def_int_td,0,,,,,
player,201009260ram,was,KemoMa20,def_int_long,0,,,,,
player,201009260ram,was,KemoMa20,pass_defended,0,,,,,
player,201009260ram,was,KemoMa20,sacks,0.0,,,,,
player,201009260ram,was,KemoMa20,tackles_combined,5,,,,,
player,201009260ram,was,KemoMa20,tackles_solo,5,,,,,
player,201009260ram,was,KemoMa20,tackles_assists,0,,,,,
player,201009260ram,was,KemoMa20,tackles_loss,1,,,,,
player,201009260ram,was,KemoMa20,qb_hits,0,,,,,
player,201009260ram,was,KemoMa20,fumbles_rec,0,,,,,
player,201009260ram,was,KemoMa20,fumbles_rec_yds,0,,,,,
player,201009260ram,was,KemoMa20,fumbles_rec_td,0,,,,,
player,201009260ram,was,KemoMa20,fumbles_forced,0,,,,,
player,201009260ram,was,CarrAd99,def_int,0,,,,,
player,201009260ram,was,CarrAd99,def_int_yds,0,,,,,
player,201009260ram,was,CarrAd99,def_int_td,0,,,,,
player,201009260ram,was,CarrAd99,def_int_long,0,,,,,
player,201009260ram,was,CarrAd99,pass_defended,1,,,,,
player,201009260ram,was,CarrAd99,sacks,0.0,,,,,
player,201009260ram,was,CarrAd99,tackles_combined,4,,,,,
player,201009260ram,was,CarrAd99,tackles_solo,4,,,,,
player,201009260ram,was,CarrAd99,tackles_assists,0,,,,,
player,201009260ram,was,CarrAd99,tackles_loss,1,,,,,
player,201009260ram,was,CarrAd99,qb_hits,0,,,,,
player,201009260ram,was,CarrAd99,fumbles_rec,0,,,,,
player,201009260ram,was,CarrAd99,fumbles_rec_yds,0,,,,,
player,201009260ram,was,CarrAd99,fumbles_rec_td,0,,,,,
player,201009260ram,was,CarrAd99,fumbles_forced,0,,,,,
player,201009260ram,was,CartAn20,def_int,0,,,,,
player,201009260ram,was,CartAn20,def_int_yds,0,,,,,
player,201009260ram,was,CartAn20,def_int_td,0,,,,,
player,201009260ram,was,CartAn20,def_int_long,0,,,,,
player,201009260ram,was,CartAn20,pass_defended,0,,,,,
player,201009260ram,was,CartAn20,sacks,0.0,,,,,
player,201009260ram,was,CartAn20,tackles_combined,3,,,,,
player,201009260ram,was,CartAn20,tackles_solo,3,,,,,
player,201009260ram,was,CartAn20,tackles_assists,0,,,,,
player,201009260ram,was,CartAn20,tackles_loss,0,,,,,
player,201009260ram,was,CartAn20,qb_hits,0,,,,,
player,201009260ram,was,CartAn20,fumbles_rec,0,,,,,
player,201009260ram,was,CartAn20,fumbles_rec_yds,0,,,,,
player,201009260ram,was,CartAn20,fumbles_rec_td,0,,,,,
player,201009260ram,was,CartAn20,fumbles_forced,0,,,,,
player,201009260ram,was,DaniPh20,def_int,0,,,,,
player,201009260ram,was,DaniPh20,def_int_yds,0,,,,,
player,201009260ram,was,DaniPh20,def_int_td,0,,,,,
player,201009260ram,was,DaniPh20,def_int_long,0,,,,,
player,201009260ram,was,DaniPh20,pass_defended,0,,,,,
player,201009260ram,was,DaniPh20,sacks,0.0,,,,,
player,201009260ram,was,DaniPh20,tackles_combined,3,,,,,
player,201009260ram,was,DaniPh20,tackles_solo,3,,,,,
player,201009260ram,was,DaniPh20,tackles_assists,0,,,,,
player,201009260ram,was,DaniPh20,tackles_loss,0,,,,,
player,201009260ram,was,DaniPh20,qb_hits,0,,,,,
player,201009260ram,was,DaniPh20,fumbles_rec,0,,,,,
player,201009260ram,was,DaniPh20,fumbles_rec_yds,0,,,,,
player,201009260ram,was,DaniPh20,fumbles_rec_td,0,,,,,
player,201009260ram,was,DaniPh20,fumbles_forced,0,,,,,
player,201009260ram,was,GolsKe20,def_int,0,,,,,
player,201009260ram,was,GolsKe20,def_int_yds,0,,,,,
player,201009260ram,was,GolsKe20,def_int_td,0,,,,,
player,201009260ram,was,GolsKe20,def_int_long,0,,,,,
player,201009260ram,was,GolsKe20,pass_defended,0,,,,,
player,201009260ram,was,GolsKe20,sacks,0.0,,,,,
player,201009260ram,was,GolsKe20,tackles_combined,3,,,,,
player,201009260ram,was,GolsKe20,tackles_solo,1,,,,,
player,201009260ram,was,GolsKe20,tackles_assists,2,,,,,
player,201009260ram,was,GolsKe20,tackles_loss,0,,,,,
player,201009260ram,was,GolsKe20,qb_hits,1,,,,,
player,201009260ram,was,GolsKe20,fumbles_rec,0,,,,,
player,201009260ram,was,GolsKe20,fumbles_rec_yds,0,,,,,
player,201009260ram,was,GolsKe20,fumbles_rec_td,0,,,,,
player,201009260ram,was,GolsKe20,fumbles_forced,0,,,,,
player,201009260ram,was,RogeCa20,def_int,0,,,,,
player,201009260ram,was,RogeCa20,def_int_yds,0,,,,,
player,201009260ram,was,RogeCa20,def_int_td,0,,,,,
player,201009260ram,was,RogeCa20,def_int_long,0,,,,,
player,201009260ram,was,RogeCa20,pass_defended,1,,,,,
player,201009260ram,was,RogeCa20,sacks,0.0,,,,,
player,201009260ram,was,RogeCa20,tackles_combined,3,,,,,
player,201009260ram,was,RogeCa20,tackles_solo,3,,,,,
player,201009260ram,was,RogeCa20,tackles_assists,0,,,,,
player,201009260ram,was,RogeCa20,tackles_loss,0,,,,,
player,201009260ram,was,RogeCa20,qb_hits,0,,,,,
player,201009260ram,was,RogeCa20,fumbles_rec,0,,,,,
player,201009260ram,was,RogeCa20,fumbles_rec_yds,0,,,,,
player,201009260ram,was,RogeCa20,fumbles_rec_td,0,,,,,
player,201009260ram,was,RogeCa20,fumbles_forced,0,,,,,
player,201009260ram,was,AlexLo99,def_int,0,,,,,
player,201009260ram,was,AlexLo99,def_int_yds,0,,,,,
player,201009260ram,was,AlexLo99,def_int_td,0,,,,,
player,201009260ram,was,AlexLo99,def_int_long,0,,,,,
player,201009260ram,was,AlexLo99,pass_defended,1,,,,,
player,201009260ram,was,AlexLo99,sacks,0.0,,,,,
player,201009260ram,was,AlexLo99,tackles_combined,2,,,,,
player,201009260ram,was,AlexLo99,tackles_solo,1,,,,,
player,201009260ram,was,AlexLo99,tackles_assists,1,,,,,
player,201009260ram,was,AlexLo99,tackles_loss,0,,,,,
player,201009260ram,was,AlexLo99,qb_hits,0,,,,,
player,201009260ram,was,AlexLo99,fumbles_rec,1,,,,,
player,201009260ram,was,AlexLo99,fumbles_rec_yds,0,,,,,
player,201009260ram,was,AlexLo99,fumbles_rec_td,0,,,,,
player,201009260ram,was,AlexLo99,fumbles_forced,0,,,,,
player,201009260ram,was,DougRe20,def_int,0,,,,,
player,201009260ram,was,DougRe20,def_int_yds,0,,,,,
player,201009260ram,was,DougRe20,def_int_td,0,,,,,
player,201009260ram,was,DougRe20,def_int_long,0,,,,,
player,201009260ram,was,DougRe20,pass_defended,0,,,,,
player,201009260ram,was,DougRe20,sacks,0.0,,,,,
player,201009260ram,was,DougRe20,tackles_combined,2,,,,,
player,201009260ram,was,DougRe20,tackles_solo,1,,,,,
player,201009260ram,was,DougRe20,tackles_assists,1,,,,,
player,201009260ram,was,DougRe20,tackles_loss,0,,,,,
player,201009260ram,was,DougRe20,qb_hits,0,,,,,
player,201009260ram,was,DougRe20,fumbles_rec,0,,,,,
player,201009260ram,was,DougRe20,fumbles_rec_yds,0,,,,,
player,201009260ram,was,DougRe20,fumbles_rec_td,0,,,,,
player,201009260ram,was,DougRe20,fumbles_forced,1,,,,,
player,201009260ram,was,BladH.99,def_int,0,,,,,
player,201009260ram,was,BladH.99,def_int_yds,0,,,,,
player,201009260ram,was,BladH.99,def_int_td,0,,,,,
player,201009260ram,was,BladH.99,def_int_long,0,,,,,
player,201009260ram,was,BladH.99,pass_defended,0,,,,,
player,201009260ram,was,BladH.99,sacks,0.0,,,,,
player,201009260ram,was,BladH.99,tackles_combined,1,,,,,
player,201009260ram,was,BladH.99,tackles_solo,1,,,,,
player,201009260ram,was,BladH.99,tackles_assists,0,,,,,
player,201009260ram,was,BladH.99,tackles_loss,0,,,,,
player,201009260ram,was,BladH.99,qb_hits,0,,,,,
player,201009260ram,was,BladH.99,fumbles_rec,0,,,,,
player,201009260ram,was,BladH.99,fumbles_rec_yds,0,,,,,
player,201009260ram,was,BladH.99,fumbles_rec_td,0,,,,,
player,201009260ram,was,BladH.99,fumbles_forced,0,,,,,
player,201009260ram,was,RilePe00,def_int,0,,,,,
player,201009260ram,was,RilePe00,def_int_yds,0,,,,,
player,201009260ram,was,RilePe00,def_int_td,0,,,,,
player,201009260ram,was,RilePe00,def_int_long,0,,,,,
player,201009260ram,was,RilePe00,pass_defended,0,,,,,
player,201009260ram,was,RilePe00,sacks,0.0,,,,,
player,201009260ram,was,RilePe00,tackles_combined,1,,,,,
player,201009260ram,was,RilePe00,tackles_solo,1,,,,,
player,201009260ram,was,RilePe00,tackles_assists,0,,,,,
player,201009260ram,was,RilePe00,tackles_loss,0,,,,,
player,201009260ram,was,RilePe00,qb_hits,0,,,,,
player,201009260ram,was,RilePe00,fumbles_rec,0,,,,,
player,201009260ram,was,RilePe00,fumbles_rec_yds,0,,,,,
player,201009260ram,was,RilePe00,fumbles_rec_td,0,,,,,
player,201009260ram,was,RilePe00,fumbles_forced,0,,,,,
player,201009260ram,was,WestBy00,def_int,0,,,,,
player,201009260ram,was,WestBy00,def_int_yds,0,,,,,
player,201009260ram,was,WestBy00,def_int_td,0,,,,,
player,201009260ram,was,WestBy00,def_int_long,0,,,,,
player,201009260ram,was,WestBy00,pass_defended,0,,,,,
player,201009260ram,was,WestBy00,sacks,0.0,,,,,
player,201009260ram,was,WestBy00,tackles_combined,1,,,,,
player,201009260ram,was,WestBy00,tackles_solo,1,,,,,
player,201009260ram,was,WestBy00,tackles_assists,0,,,,,
player,201009260ram,was,WestBy00,tackles_loss,0,,,,,
player,201009260ram,was,WestBy00,qb_hits,0,,,,,
player,201009260ram,was,WestBy00,fumbles_rec,0,,,,,
player,201009260ram,was,WestBy00,fumbles_rec_yds,0,,,,,
player,201009260ram,was,WestBy00,fumbles_rec_td,0,,,,,
player,201009260ram,was,WestBy00,fumbles_forced,0,,,,,
player,201009260ram,was,WilsCh99,def_int,0,,,,,
player,201009260ram,was,WilsCh99,def_int_yds,0,,,,,
player,201009260ram,was,WilsCh99,def_int_td,0,,,,,
player,201009260ram,was,WilsCh99,def_int_long,0,,,,,
player,201009260ram,was,WilsCh99,pass_defended,0,,,,,
player,201009260ram,was,WilsCh99,sacks,0.0,,,,,
player,201009260ram,was,WilsCh99,tackles_combined,1,,,,,
player,201009260ram,was,WilsCh99,tackles_solo,1,,,,,
player,201009260ram,was,WilsCh99,tackles_assists,0,,,,,
player,201009260ram,was,WilsCh99,tackles_loss,1,,,,,
player,201009260ram,was,WilsCh99,qb_hits,0,,,,,
player,201009260ram,was,WilsCh99,fumbles_rec,0,,,,,
player,201009260ram,was,WilsCh99,fumbles_rec_yds,0,,,,,
player,201009260ram,was,WilsCh99,fumbles_rec_td,0,,,,,
player,201009260ram,was,WilsCh99,fumbles_forced,0,,,,,
player,201009260ram,was,YounDa01,def_int,0,,,,,
player,201009260ram,was,YounDa01,def_int_yds,0,,,,,
player,201009260ram,was,YounDa01,def_int_td,0,,,,,
player,201009260ram,was,YounDa01,def_int_long,0,,,,,
player,201009260ram,was,YounDa01,pass_defended,0,,,,,
player,201009260ram,was,YounDa01,sacks,0.0,,,,,
player,201009260ram,was,YounDa01,tackles_combined,1,,,,,
player,201009260ram,was,YounDa01,tackles_solo,1,,,,,
player,201009260ram,was,YounDa01,tackles_assists,0,,,,,
player,201009260ram,was,YounDa01,tackles_loss,0,,,,,
player,201009260ram,was,YounDa01,qb_hits,0,,,,,
player,201009260ram,was,YounDa01,fumbles_rec,0,,,,,
player,201009260ram,was,YounDa01,fumbles_rec_yds,0,,,,,
player,201009260ram,was,YounDa01,fumbles_rec_td,0,,,,,
player,201009260ram,was,YounDa01,fumbles_forced,0,,,,,
player,201009260ram,was,BuchPh20,def_int,0,,,,,
player,201009260ram,was,BuchPh20,def_int_yds,0,,,,,
player,201009260ram,was,BuchPh20,def_int_td,0,,,,,
player,201009260ram,was,BuchPh20,def_int_long,0,,,,,
player,201009260ram,was,BuchPh20,pass_defended,1,,,,,
player,201009260ram,was,BuchPh20,sacks,0.0,,,,,
player,201009260ram,was,BuchPh20,tackles_combined,0,,,,,
player,201009260ram,was,BuchPh20,tackles_solo,0,,,,,
player,201009260ram,was,BuchPh20,tackles_assists,0,,,,,
player,201009260ram,was,BuchPh20,tackles_loss,0,,,,,
player,201009260ram,was,BuchPh20,qb_hits,0,,,,,
player,201009260ram,was,BuchPh20,fumbles_rec,0,,,,,
player,201009260ram,was,BuchPh20,fumbles_rec_yds,0,,,,,
player,201009260ram,was,BuchPh20,fumbles_rec_td,0,,,,,
player,201009260ram,was,BuchPh20,fumbles_forced,0,,,,,
player,201009260ram,ram,FletBr99,def_int,1,,,,,
player,201009260ram,ram,FletBr99,def_int_yds,4,,,,,
player,201009260ram,ram,FletBr99,def_int_td,0,,,,,
player,201009260ram,ram,FletBr99,def_int_long,4,,,,,
player,201009260ram,ram,FletBr99,pass_defended,1,,,,,
player,201009260ram,ram,FletBr99,sacks,0.0,,,,,
player,201009260ram,ram,FletBr99,tackles_combined,2,,,,,
player,201009260ram,ram,FletBr99,tackles_solo,2,,,,,
player,201009260ram,ram,FletBr99,tackles_assists,0,,,,,
player,201009260ram,ram,FletBr99,tackles_loss,0,,,,,
player,201009260ram,ram,FletBr99,qb_hits,0,,,,,
player,201009260ram,ram,FletBr99,fumbles_rec,0,,,,,
player,201009260ram,ram,FletBr99,fumbles_rec_yds,0,,,,,
player,201009260ram,ram,FletBr99,fumbles_rec_td,0,,,,,
player,201009260ram,ram,FletBr99,fumbles_forced,0,,,,,
player,201009260ram,ram,HallJa21,def_int,0,,,,,
player,201009260ram,ram,HallJa21,def_int_yds,0,,,,,
player,201009260ram,ram,HallJa21,def_int_td,0,,,,,
player,201009260ram,ram,HallJa21,def_int_long,0,,,,,
player,201009260ram,ram,HallJa21,pass_defended,0,,,,,
player,201009260ram,ram,HallJa21,sacks,1.0,,,,,
player,201009260ram,ram,HallJa21,tackles_combined,2,,,,,
player,201009260ram,ram,HallJa21,tackles_solo,2,,,,,
player,201009260ram,ram,HallJa21,tackles_assists,0,,,,,
player,201009260ram,ram,HallJa21,tackles_loss,1,,,,,
player,201009260ram,ram,HallJa21,qb_hits,2,,,,,
player,201009260ram,ram,HallJa21,fumbles_rec,0,,,,,
player,201009260ram,ram,HallJa21,fumbles_rec_yds,0,,,,,
player,201009260ram,ram,HallJa21,fumbles_rec_td,0,,,,,
player,201009260ram,ram,HallJa21,fumbles_forced,0,,,,,
player,201009260ram,ram,LaurJa99,def_int,0,,,,,
player,201009260ram,ram,LaurJa99,def_int_yds,0,,,,,
player,201009260ram,ram,LaurJa99,def_int_td,0,,,,,
player,201009260ram,ram,LaurJa99,def_int_long,0,,,,,
player,201009260ram,ram,LaurJa99,pass_defended,1,,,,,
player,201009260ram,ram,LaurJa99,sacks,0.0,,,,,
player,201009260ram,ram,LaurJa99,tackles_combined,7,,,,,
player,201009260ram,ram,LaurJa99,tackles_solo,6,,,,,
player,201009260ram,ram,LaurJa99,tackles_assists,1,,,,,
player,201009260ram,ram,LaurJa99,tackles_loss,4,,,,,
player,201009260ram,ram,LaurJa99,qb_hits,0,,,,,
player,201009260ram,ram,LaurJa99,fumbles_rec,0,,,,,
player,201009260ram,ram,LaurJa99,fumbles_rec_yds,0,,,,,
player,201009260ram,ram,LaurJa99,fumbles_rec_td,0,,,,,
player,201009260ram,ram,LaurJa99,fumbles_forced,0,,,,,
player,201009260ram,ram,KehlBr99,def_int,0,,,,,
player,201009260ram,ram,KehlBr99,def_int_yds,0,,,,,
player,201009260ram,ram,KehlBr99,def_int_td,0,,,,,
player,201009260ram,ram,KehlBr99,def_int_long,0,,,,,
player,201009260ram,ram,KehlBr99,pass_defended,0,,,,,
player,201009260ram,ram,KehlBr99,sacks,0.0,,,,,
player,201009260ram,ram,KehlBr99,tackles_combined,5,,,,,
player,201009260ram,ram,KehlBr99,tackles_solo,4,,,,,
player,201009260ram,ram,KehlBr99,tackles_assists,1,,,,,
player,201009260ram,ram,KehlBr99,tackles_loss,0,,,,,
player,201009260ram,ram,KehlBr99,qb_hits,1,,,,,
player,201009260ram,ram,KehlBr99,fumbles_rec,0,,,,,
player,201009260ram,ram,KehlBr99,fumbles_rec_yds,0,,,,,
player,201009260ram,ram,KehlBr99,fumbles_rec_td,0,,,,,
player,201009260ram,ram,KehlBr99,fumbles_forced,0,,,,,
player,201009260ram,ram,AtogO.20,def_int,0,,,,,
player,201009260ram,ram,AtogO.20,def_int_yds,0,,,,,
player,201009260ram,ram,AtogO.20,def_int_td,0,,,,,
player,201009260ram,ram,AtogO.20,def_int_long,0,,,,,
player,201009260ram,ram,AtogO.20,pass_defended,1,,,,,
player,201009260ram,ram,AtogO.20,sacks,0.0,,,,,
player,201009260ram,ram,AtogO.20,tackles_combined,4,,,,,
player,201009260ram,ram,AtogO.20,tackles_solo,4,,,,,
player,201009260ram,ram,AtogO.20,tackles_assists,0,,,,,
player,201009260ram,ram,AtogO.20,tackles_loss,0,,,,,
player,201009260ram,ram,AtogO.20,qb_hits,0,,,,,
player,201009260ram,ram,AtogO.20,fumbles_rec,0,,,,,
player,201009260ram,ram,AtogO.20,fumbles_rec_yds,0,,,,,
player,201009260ram,ram,AtogO.20,fumbles_rec_td,0,,,,,
player,201009260ram,ram,AtogO.20,fumbles_forced,0,,,,,
player,201009260ram,ram,ButlJa20,def_int,0,,,,,
player,201009260ram,ram,ButlJa20,def_int_yds,0,,,,,
player,201009260ram,ram,ButlJa20,def_int_td,0,,,,,
player,201009260ram,ram,ButlJa20,def_int_long,0,,,,,
player,201009260ram,ram,ButlJa20,pass_defended,0,,,,,
player,201009260ram,ram,ButlJa20,sacks,0.0,,,,,
player,201009260ram,ram,ButlJa20,tackles_combined,4,,,,,
player,201009260ram,ram,ButlJa20,tackles_solo,4,,,,,
player,201009260ram,ram,ButlJa20,tackles_assists,0,,,,,
player,201009260ram,ram,ButlJa20,tackles_loss,1,,,,,
player,201009260ram,ram,ButlJa20,qb_hits,0,,,,,
player,201009260ram,ram,ButlJa20,fumbles_rec,1,,,,,
player,201009260ram,ram,ButlJa20,fumbles_rec_yds,49,,,,,
player,201009260ram,ram,ButlJa20,fumbles_rec_td,0,,,,,
player,201009260ram,ram,ButlJa20,fumbles_forced,0,,,,,
player,201009260ram,ram,DarbKe00,def_int,0,,,,,
player,201009260ram,ram,DarbKe00,def_int_yds,0,,,,,
player,201009260ram,ram,DarbKe00,def_int_td,0,,,,,
player,201009260ram,ram,DarbKe00,def_int_long,0,,,,,
player,201009260ram,ram,DarbKe00,pass_defended,0,,,,,
player,201009260ram,ram,DarbKe00,sacks,0.0,,,,,
player,201009260ram,ram,DarbKe00,tackles_combined,3,,,,,
player,201009260ram,ram,DarbKe00,tackles_solo,3,,,,,
player,201009260ram,ram,DarbKe00,tackles_assists,0,,,,,
player,201009260ram,ram,DarbKe00,tackles_loss,0,,,,,
player,201009260ram,ram,DarbKe00,qb_hits,0,,,,,
player,201009260ram,ram,DarbKe00,fumbles_rec,0,,,,,
player,201009260ram,ram,DarbKe00,fumbles_rec_yds,0,,,,,
player,201009260ram,ram,DarbKe00,fumbles_rec_td,0,,,,,
player,201009260ram,ram,DarbKe00,fumbles_forced,0,,,,,
player,201009260ram,ram,KingJu99,def_int,0,,,,,
player,201009260ram,ram,KingJu99,def_int_yds,0,,,,,
player,201009260ram,ram,KingJu99,def_int_td,0,,,,,
player,201009260ram,ram,KingJu99,def_int_long,0,,,,,
player,201009260ram,ram,KingJu99,pass_defended,0,,,,,
player,201009260ram,ram,KingJu99,sacks,0.0,,,,,
player,201009260ram,ram,KingJu99,tackles_combined,3,,,,,
player,201009260ram,ram,KingJu99,tackles_solo,3,,,,,
player,201009260ram,ram,KingJu99,tackles_assists,0,,,,,
player,201009260ram,ram,KingJu99,tackles_loss,0,,,,,
player,201009260ram,ram,KingJu99,qb_hits,0,,,,,
player,201009260ram,ram,KingJu99,fumbles_rec,0,,,,,
player,201009260ram,ram,KingJu99,fumbles_rec_yds,0,,,,,
player,201009260ram,ram,KingJu99,fumbles_rec_td,0,,,,,
player,201009260ram,ram,KingJu99,fumbles_forced,0,,,,,
player,201009260ram,ram,VoboDa99,def_int,0,,,,,
player,201009260ram,ram,VoboDa99,def_int_yds,0,,,,,
player,201009260ram,ram,VoboDa99,def_int_td,0,,,,,
player,201009260ram,ram,VoboDa99,def_int_long,0,,,,,
player,201009260ram,ram,VoboDa99,pass_defended,0,,,,,
player,201009260ram,ram,VoboDa99,sacks,0.0,,,,,
player,201009260ram,ram,VoboDa99,tackles_combined,3,,,,,
player,201009260ram,ram,VoboDa99,tackles_solo,3,,,,,
player,201009260ram,ram,VoboDa99,tackles_assists,0,,,,,
player,201009260ram,ram,VoboDa99,tackles_loss,0,,,,,
player,201009260ram,ram,VoboDa99,qb_hits,0,,,,,
player,201009260ram,ram,VoboDa99,fumbles_rec,0,,,,,
player,201009260ram,ram,VoboDa99,fumbles_rec_yds,0,,,,,
player,201009260ram,ram,VoboDa99,fumbles_rec_td,0,,,,,
player,201009260ram,ram,VoboDa99,fumbles_forced,0,,,,,
player,201009260ram,ram,CudjJe00,def_int,0,,,,,
player,201009260ram,ram,CudjJe00,def_int_yds,0,,,,,
player,201009260ram,ram,CudjJe00,def_int_td,0,,,,,
player,201009260ram,ram,CudjJe00,def_int_long,0,,,,,
player,201009260ram,ram,CudjJe00,pass_defended,0,,,,,
player,201009260ram,ram,CudjJe00,sacks,0.0,,,,,
player,201009260ram,ram,CudjJe00,tackles_combined,2,,,,,
player,201009260ram,ram,CudjJe00,tackles_solo,0,,,,,
player,201009260ram,ram,CudjJe00,tackles_assists,2,,,,,
player,201009260ram,ram,CudjJe00,tackles_loss,0,,,,,
player,201009260ram,ram,CudjJe00,qb_hits,0,,,,,
player,201009260ram,ram,CudjJe00,fumbles_rec,0,,,,,
player,201009260ram,ram,CudjJe00,fumbles_rec_yds,0,,,,,
player,201009260ram,ram,CudjJe00,fumbles_rec_td,0,,,,,
player,201009260ram,ram,CudjJe00,fumbles_forced,0,,,,,
player,201009260ram,ram,DiggNa20,def_int,0,,,,,
player,201009260ram,ram,DiggNa20,def_int_yds,0,,,,,
player,201009260ram,ram,DiggNa20,def_int_td,0,,,,,
player,201009260ram,ram,DiggNa20,def_int_long,0,,,,,
player,201009260ram,ram,DiggNa20,pass_defended,0,,,,,
player,201009260ram,ram,DiggNa20,sacks,0.0,,,,,
player,201009260ram,ram,DiggNa20,tackles_combined,2,,,,,
