game,2010,7,20101024,201010240sea,crd,"Arizona Cardinals",10,sea,"Seattle Seahawks",22
player,201010240sea,crd,RobeAn00,targets,4,,,,,
player,201010240sea,crd,RobeAn00,rec,2,,,,,
player,201010240sea,crd,RobeAn00,rec_yds,40,,,,,
player,201010240sea,crd,RobeAn00,rec_td,0,,,,,
player,201010240sea,crd,RobeAn00,rec_long,25,,,,,
player,201010240sea,crd,RobeAn00,fumbles,1,,,,,
player,201010240sea,crd,RobeAn00,fumbles_lost,1,,,,,
player,201010240sea,crd,DoucEa00,pass_cmp,0,,,,,
player,201010240sea,crd,DoucEa00,pass_att,0,,,,,
player,201010240sea,crd,DoucEa00,pass_yds,0,,,,,
player,201010240sea,crd,DoucEa00,pass_td,0,,,,,
player,201010240sea,crd,DoucEa00,pass_int,0,,,,,
player,201010240sea,crd,DoucEa00,pass_sacked,0,,,,,
player,201010240sea,crd,DoucEa00,pass_sacked_yds,0,,,,,
player,201010240sea,crd,DoucEa00,pass_long,0,,,,,
player,201010240sea,crd,DoucEa00,pass_rating,,,,,,
player,201010240sea,crd,DoucEa00,rush_att,0,,,,,
player,201010240sea,crd,DoucEa00,rush_yds,0,,,,,
player,201010240sea,crd,DoucEa00,rush_td,0,,,,,
player,201010240sea,crd,DoucEa00,rush_long,0,,,,,
player,201010240sea,crd,DoucEa00,targets,8,,,,,
player,201010240sea,crd,DoucEa00,rec,2,,,,,
player,201010240sea,crd,DoucEa00,rec_yds,33,,,,,
player,201010240sea,crd,DoucEa00,rec_td,0,,,,,
player,201010240sea,crd,DoucEa00,rec_long,29,,,,,
player,201010240sea,crd,DoucEa00,fumbles,0,,,,,
player,201010240sea,crd,DoucEa00,fumbles_lost,,,,,,
player,201010240sea,crd,FitzLa00,pass_cmp,0,,,,,
player,201010240sea,crd,FitzLa00,pass_att,0,,,,,
player,201010240sea,crd,FitzLa00,pass_yds,0,,,,,
player,201010240sea,crd,FitzLa00,pass_td,0,,,,,
player,201010240sea,crd,FitzLa00,pass_int,0,,,,,
player,201010240sea,crd,FitzLa00,pass_sacked,0,,,,,
player,201010240sea,crd,FitzLa00,pass_sacked_yds,0,,,,,
player,201010240sea,crd,FitzLa00,pass_long,0,,,,,
player,201010240sea,crd,FitzLa00,pass_rating,,,,,,
player,201010240sea,crd,FitzLa00,rush_att,0,,,,,
player,201010240sea,crd,FitzLa00,rush_yds,0,,,,,
player,201010240sea,crd,FitzLa00,rush_td,0,,,,,
player,201010240sea,crd,FitzLa00,rush_long,0,,,,,
player,201010240sea,crd,FitzLa00,targets,10,,,,,
player,201010240sea,crd,FitzLa00,rec,3,,,,,
player,201010240sea,crd,FitzLa00,rec_yds,30,,,,,
player,201010240sea,crd,FitzLa00,rec_td,0,,,,,
player,201010240sea,crd,FitzLa00,rec_long,18,,,,,
player,201010240sea,crd,FitzLa00,fumbles,0,,,,,
player,201010240sea,crd,FitzLa00,fumbles_lost,,,,,,
player,201010240sea,crd,StepLa00,pass_cmp,0,,,,,
player,201010240sea,crd,StepLa00,pass_att,0,,,,,
player,201010240sea,crd,StepLa00,pass_yds,0,,,,,
player,201010240sea,crd,StepLa00,pass_td,0,,,,,
player,201010240sea,crd,StepLa00,pass_int,0,,,,,
player,201010240sea,crd,StepLa00,pass_sacked,0,,,,,
player,201010240sea,crd,StepLa00,pass_sacked_yds,0,,,,,
player,201010240sea,crd,StepLa00,pass_long,0,,,,,
player,201010240sea,crd,StepLa00,pass_rating,,,,,,
player,201010240sea,crd,StepLa00,rush_att,0,,,,,
player,201010240sea,crd,StepLa00,rush_yds,0,,,,,
player,201010240sea,crd,StepLa00,rush_td,0,,,,,
player,201010240sea,crd,StepLa00,rush_long,0,,,,,
player,201010240sea,crd,StepLa00,targets,1,,,,,
player,201010240sea,crd,StepLa00,rec,1,,,,,
player,201010240sea,crd,StepLa00,rec_yds,13,,,,,
player,201010240sea,crd,StepLa00,rec_td,0,,,,,
player,201010240sea,crd,StepLa00,rec_long,13,,,,,
player,201010240sea,crd,StepLa00,fumbles,0,,,,,
player,201010240sea,crd,StepLa00,fumbles_lost,,,,,,
player,201010240sea,crd,PatrBe00,pass_cmp,0,,,,,
player,201010240sea,crd,PatrBe00,pass_att,0,,,,,
player,201010240sea,crd,PatrBe00,pass_yds,0,,,,,
player,201010240sea,crd,PatrBe00,pass_td,0,,,,,
player,201010240sea,crd,PatrBe00,pass_int,0,,,,,
player,201010240sea,crd,PatrBe00,pass_sacked,0,,,,,
player,201010240sea,crd,PatrBe00,pass_sacked_yds,0,,,,,
player,201010240sea,crd,PatrBe00,pass_long,0,,,,,
player,201010240sea,crd,PatrBe00,pass_rating,,,,,,
player,201010240sea,crd,PatrBe00,rush_att,0,,,,,
player,201010240sea,crd,PatrBe00,rush_yds,0,,,,,
player,201010240sea,crd,PatrBe00,rush_td,0,,,,,
player,201010240sea,crd,PatrBe00,rush_long,0,,,,,
player,201010240sea,crd,PatrBe00,targets,1,,,,,
player,201010240sea,crd,PatrBe00,rec,1,,,,,
player,201010240sea,crd,PatrBe00,rec_yds,6,,,,,
player,201010240sea,crd,PatrBe00,rec_td,0,,,,,
player,201010240sea,crd,PatrBe00,rec_long,6,,,,,
player,201010240sea,crd,PatrBe00,fumbles,0,,,,,
player,201010240sea,crd,PatrBe00,fumbles_lost,,,,,,
player,201010240sea,crd,KomaMa00,pass_cmp,0,,,,,
player,201010240sea,crd,KomaMa00,pass_att,0,,,,,
player,201010240sea,crd,KomaMa00,pass_yds,0,,,,,
player,201010240sea,crd,KomaMa00,pass_td,0,,,,,
player,201010240sea,crd,KomaMa00,pass_int,0,,,,,
player,201010240sea,crd,KomaMa00,pass_sacked,0,,,,,
player,201010240sea,crd,KomaMa00,pass_sacked_yds,0,,,,,
player,201010240sea,crd,KomaMa00,pass_long,0,,,,,
player,201010240sea,crd,KomaMa00,pass_rating,,,,,,
player,201010240sea,crd,KomaMa00,rush_att,0,,,,,
player,201010240sea,crd,KomaMa00,rush_yds,0,,,,,
player,201010240sea,crd,KomaMa00,rush_td,0,,,,,
player,201010240sea,crd,KomaMa00,rush_long,0,,,,,
player,201010240sea,crd,KomaMa00,targets,4,,,,,
player,201010240sea,crd,KomaMa00,rec,1,,,,,
player,201010240sea,crd,KomaMa00,rec_yds,3,,,,,
player,201010240sea,crd,KomaMa00,rec_td,0,,,,,
player,201010240sea,crd,KomaMa00,rec_long,3,,,,,
player,201010240sea,crd,KomaMa00,fumbles,0,,,,,
player,201010240sea,crd,KomaMa00,fumbles_lost,,,,,,
player,201010240sea,crd,SpacSt00,pass_cmp,0,,,,,
player,201010240sea,crd,SpacSt00,pass_att,0,,,,,
player,201010240sea,crd,SpacSt00,pass_yds,0,,,,,
player,201010240sea,crd,SpacSt00,pass_td,0,,,,,
player,201010240sea,crd,SpacSt00,pass_int,0,,,,,
player,201010240sea,crd,SpacSt00,pass_sacked,0,,,,,
player,201010240sea,crd,SpacSt00,pass_sacked_yds,0,,,,,
player,201010240sea,crd,SpacSt00,pass_long,0,,,,,
player,201010240sea,crd,SpacSt00,pass_rating,,,,,,
player,201010240sea,crd,SpacSt00,rush_att,0,,,,,
player,201010240sea,crd,SpacSt00,rush_yds,0,,,,,
player,201010240sea,crd,SpacSt00,rush_td,0,,,,,
player,201010240sea,crd,SpacSt00,rush_long,0,,,,,
player,201010240sea,crd,SpacSt00,targets,2,,,,,
player,201010240sea,crd,SpacSt00,rec,1,,,,,
player,201010240sea,crd,SpacSt00,rec_yds,3,,,,,
player,201010240sea,crd,SpacSt00,rec_td,0,,,,,
player,201010240sea,crd,SpacSt00,rec_long,3,,,,,
player,201010240sea,crd,SpacSt00,fumbles,0,,,,,
player,201010240sea,crd,SpacSt00,fumbles_lost,,,,,,
player,201010240sea,sea,HassMa00,pass_cmp,20,,,,,
player,201010240sea,sea,HassMa00,pass_att,38,,,,,
player,201010240sea,sea,HassMa00,pass_yds,192,,,,,
player,201010240sea,sea,HassMa00,pass_td,1,,,,,
player,201010240sea,sea,HassMa00,pass_int,0,,,,,
player,201010240sea,sea,HassMa00,pass_sacked,5,,,,,
player,201010240sea,sea,HassMa00,pass_sacked_yds,34,,,,,
player,201010240sea,sea,HassMa00,pass_long,26,,,,,
player,201010240sea,sea,HassMa00,pass_rating,75.8,,,,,
player,201010240sea,sea,HassMa00,rush_att,2,,,,,
player,201010240sea,sea,HassMa00,rush_yds,11,,,,,
player,201010240sea,sea,HassMa00,rush_td,0,,,,,
player,201010240sea,sea,HassMa00,rush_long,12,,,,,
player,201010240sea,sea,HassMa00,targets,0,,,,,
player,201010240sea,sea,HassMa00,rec,0,,,,,
player,201010240sea,sea,HassMa00,rec_yds,0,,,,,
player,201010240sea,sea,HassMa00,rec_td,0,,,,,
player,201010240sea,sea,HassMa00,rec_long,0,,,,,
player,201010240sea,sea,HassMa00,fumbles,1,,,,,
player,201010240sea,sea,HassMa00,fumbles_lost,1,,,,,
player,201010240sea,sea,LyncMa00,pass_cmp,0,,,,,
player,201010240sea,sea,LyncMa00,pass_att,0,,,,,
player,201010240sea,sea,LyncMa00,pass_yds,0,,,,,
player,201010240sea,sea,LyncMa00,pass_td,0,,,,,
player,201010240sea,sea,LyncMa00,pass_int,0,,,,,
player,201010240sea,sea,LyncMa00,pass_sacked,,,,,,
player,201010240sea,sea,LyncMa00,pass_sacked_yds,,,,,,
player,201010240sea,sea,LyncMa00,pass_long,0,,,,,
player,201010240sea,sea,LyncMa00,pass_rating,,,,,,
player,201010240sea,sea,LyncMa00,rush_att,24,,,,,
player,201010240sea,sea,LyncMa00,rush_yds,89,,,,,
player,201010240sea,sea,LyncMa00,rush_td,0,,,,,
player,201010240sea,sea,LyncMa00,rush_long,39,,,,,
player,201010240sea,sea,LyncMa00,targets,0,,,,,
player,201010240sea,sea,LyncMa00,rec,0,,,,,
player,201010240sea,sea,LyncMa00,rec_yds,0,,,,,
player,201010240sea,sea,LyncMa00,rec_td,0,,,,,
player,201010240sea,sea,LyncMa00,rec_long,0,,,,,
player,201010240sea,sea,LyncMa00,fumbles,0,,,,,
player,201010240sea,sea,LyncMa00,fumbles_lost,,,,,,
player,201010240sea,sea,ForsJu00,pass_cmp,0,,,,,
player,201010240sea,sea,ForsJu00,pass_att,0,,,,,
player,201010240sea,sea,ForsJu00,pass_yds,0,,,,,
player,201010240sea,sea,ForsJu00,pass_td,0,,,,,
player,201010240sea,sea,ForsJu00,pass_int,0,,,,,
player,201010240sea,sea,ForsJu00,pass_sacked,,,,,,
player,201010240sea,sea,ForsJu00,pass_sacked_yds,,,,,,
player,201010240sea,sea,ForsJu00,pass_long,0,,,,,
player,201010240sea,sea,ForsJu00,pass_rating,,,,,,
player,201010240sea,sea,ForsJu00,rush_att,9,,,,,
player,201010240sea,sea,ForsJu00,rush_yds,41,,,,,
player,201010240sea,sea,ForsJu00,rush_td,0,,,,,
player,201010240sea,sea,ForsJu00,rush_long,14,,,,,
player,201010240sea,sea,ForsJu00,targets,2,,,,,
player,201010240sea,sea,ForsJu00,rec,2,,,,,
player,201010240sea,sea,ForsJu00,rec_yds,31,,,,,
player,201010240sea,sea,ForsJu00,rec_td,0,,,,,
player,201010240sea,sea,ForsJu00,rec_long,21,,,,,
player,201010240sea,sea,ForsJu00,fumbles,0,,,,,
player,201010240sea,sea,ForsJu00,fumbles_lost,,,,,,
player,201010240sea,sea,RobiMi00,pass_cmp,0,,,,,
player,201010240sea,sea,RobiMi00,pass_att,0,,,,,
player,201010240sea,sea,RobiMi00,pass_yds,0,,,,,
player,201010240sea,sea,RobiMi00,pass_td,0,,,,,
player,201010240sea,sea,RobiMi00,pass_int,0,,,,,
player,201010240sea,sea,RobiMi00,pass_sacked,0,,,,,
player,201010240sea,sea,RobiMi00,pass_sacked_yds,,,,,,
player,201010240sea,sea,RobiMi00,pass_long,0,,,,,
player,201010240sea,sea,RobiMi00,pass_rating,,,,,,
player,201010240sea,sea,RobiMi00,rush_att,1,,,,,
player,201010240sea,sea,RobiMi00,rush_yds,3,,,,,
player,201010240sea,sea,RobiMi00,rush_td,0,,,,,
player,201010240sea,sea,RobiMi00,rush_long,3,,,,,
player,201010240sea,sea,RobiMi00,targets,1,,,,,
player,201010240sea,sea,RobiMi00,rec,1,,,,,
player,201010240sea,sea,RobiMi00,rec_yds,7,,,,,
player,201010240sea,sea,RobiMi00,rec_td,0,,,,,
player,201010240sea,sea,RobiMi00,rec_long,7,,,,,
player,201010240sea,sea,RobiMi00,fumbles,0,,,,,
player,201010240sea,sea,RobiMi00,fumbles_lost,,,,,,
player,201010240sea,sea,WillMi03,pass_cmp,0,,,,,
player,201010240sea,sea,WillMi03,pass_att,0,,,,,
player,201010240sea,sea,WillMi03,pass_yds,0,,,,,
player,201010240sea,sea,WillMi03,pass_td,0,,,,,
player,201010240sea,sea,WillMi03,pass_int,0,,,,,
player,201010240sea,sea,WillMi03,pass_sacked,,,,,,
player,201010240sea,sea,WillMi03,pass_sacked_yds,,,,,,
player,201010240sea,sea,WillMi03,pass_long,0,,,,,
player,201010240sea,sea,WillMi03,pass_rating,,,,,,
player,201010240sea,sea,WillMi03,rush_att,0,,,,,
player,201010240sea,sea,WillMi03,rush_yds,0,,,,,
player,201010240sea,sea,WillMi03,rush_td,0,,,,,
player,201010240sea,sea,WillMi03,rush_long,0,,,,,
player,201010240sea,sea,WillMi03,targets,16,,,,,
player,201010240sea,sea,WillMi03,rec,11,,,,,
player,201010240sea,sea,WillMi03,rec_yds,87,,,,,
player,201010240sea,sea,WillMi03,rec_td,1,,,,,
player,201010240sea,sea,WillMi03,rec_long,16,,,,,
player,201010240sea,sea,WillMi03,fumbles,0,,,,,
player,201010240sea,sea,WillMi03,fumbles_lost,,,,,,
player,201010240sea,sea,ButlDe00,pass_cmp,0,,,,,
player,201010240sea,sea,ButlDe00,pass_att,0,,,,,
player,201010240sea,sea,ButlDe00,pass_yds,0,,,,,
player,201010240sea,sea,ButlDe00,pass_td,0,,,,,
player,201010240sea,sea,ButlDe00,pass_int,0,,,,,
player,201010240sea,sea,ButlDe00,pass_sacked,,,,,,
player,201010240sea,sea,ButlDe00,pass_sacked_yds,,,,,,
player,201010240sea,sea,ButlDe00,pass_long,0,,,,,
player,201010240sea,sea,ButlDe00,pass_rating,,,,,,
player,201010240sea,sea,ButlDe00,rush_att,0,,,,,
player,201010240sea,sea,ButlDe00,rush_yds,0,,,,,
player,201010240sea,sea,ButlDe00,rush_td,0,,,,,
player,201010240sea,sea,ButlDe00,rush_long,0,,,,,
player,201010240sea,sea,ButlDe00,targets,5,,,,,
player,201010240sea,sea,ButlDe00,rec,3,,,,,
player,201010240sea,sea,ButlDe00,rec_yds,41,,,,,
player,201010240sea,sea,ButlDe00,rec_td,0,,,,,
player,201010240sea,sea,ButlDe00,rec_long,26,,,,,
player,201010240sea,sea,ButlDe00,fumbles,0,,,,,
player,201010240sea,sea,ButlDe00,fumbles_lost,,,,,,
player,201010240sea,sea,StokBr00,pass_cmp,0,,,,,
player,201010240sea,sea,StokBr00,pass_att,0,,,,,
player,201010240sea,sea,StokBr00,pass_yds,0,,,,,
player,201010240sea,sea,StokBr00,pass_td,0,,,,,
player,201010240sea,sea,StokBr00,pass_int,0,,,,,
player,201010240sea,sea,StokBr00,pass_sacked,,,,,,
player,201010240sea,sea,StokBr00,pass_sacked_yds,,,,,,
player,201010240sea,sea,StokBr00,pass_long,0,,,,,
player,201010240sea,sea,StokBr00,pass_rating,,,,,,
player,201010240sea,sea,StokBr00,rush_att,0,,,,,
player,201010240sea,sea,StokBr00,rush_yds,0,,,,,
player,201010240sea,sea,StokBr00,rush_td,0,,,,,
player,201010240sea,sea,StokBr00,rush_long,0,,,,,
player,201010240sea,sea,StokBr00,targets,2,,,,,
player,201010240sea,sea,StokBr00,rec,1,,,,,
player,201010240sea,sea,StokBr00,rec_yds,16,,,,,
player,201010240sea,sea,StokBr00,rec_td,0,,,,,
player,201010240sea,sea,StokBr00,rec_long,16,,,,,
player,201010240sea,sea,StokBr00,fumbles,0,,,,,
player,201010240sea,sea,StokBr00,fumbles_lost,,,,,,
player,201010240sea,sea,ObomBe00,pass_cmp,0,,,,,
player,201010240sea,sea,ObomBe00,pass_att,0,,,,,
player,201010240sea,sea,ObomBe00,pass_yds,0,,,,,
player,201010240sea,sea,ObomBe00,pass_td,0,,,,,
player,201010240sea,sea,ObomBe00,pass_int,0,,,,,
player,201010240sea,sea,ObomBe00,pass_sacked,,,,,,
player,201010240sea,sea,ObomBe00,pass_sacked_yds,,,,,,
player,201010240sea,sea,ObomBe00,pass_long,0,,,,,
player,201010240sea,sea,ObomBe00,pass_rating,,,,,,
player,201010240sea,sea,ObomBe00,rush_att,0,,,,,
player,201010240sea,sea,ObomBe00,rush_yds,0,,,,,
player,201010240sea,sea,ObomBe00,rush_td,0,,,,,
player,201010240sea,sea,ObomBe00,rush_long,0,,,,,
player,201010240sea,sea,ObomBe00,targets,1,,,,,
player,201010240sea,sea,ObomBe00,rec,1,,,,,
player,201010240sea,sea,ObomBe00,rec_yds,7,,,,,
player,201010240sea,sea,ObomBe00,rec_td,0,,,,,
player,201010240sea,sea,ObomBe00,rec_long,7,,,,,
player,201010240sea,sea,ObomBe00,fumbles,0,,,,,
player,201010240sea,sea,ObomBe00,fumbles_lost,,,,,,
player,201010240sea,sea,CarlJo00,pass_cmp,0,,,,,
player,201010240sea,sea,CarlJo00,pass_att,0,,,,,
player,201010240sea,sea,CarlJo00,pass_yds,0,,,,,
player,201010240sea,sea,CarlJo00,pass_td,0,,,,,
player,201010240sea,sea,CarlJo00,pass_int,0,,,,,
player,201010240sea,sea,CarlJo00,pass_sacked,,,,,,
player,201010240sea,sea,CarlJo00,pass_sacked_yds,,,,,,
player,201010240sea,sea,CarlJo00,pass_long,0,,,,,
player,201010240sea,sea,CarlJo00,pass_rating,,,,,,
player,201010240sea,sea,CarlJo00,rush_att,0,,,,,
player,201010240sea,sea,CarlJo00,rush_yds,0,,,,,
player,201010240sea,sea,CarlJo00,rush_td,0,,,,,
player,201010240sea,sea,CarlJo00,rush_long,0,,,,,
player,201010240sea,sea,CarlJo00,targets,6,,,,,
player,201010240sea,sea,CarlJo00,rec,1,,,,,
player,201010240sea,sea,CarlJo00,rec_yds,3,,,,,
player,201010240sea,sea,CarlJo00,rec_td,0,,,,,
player,201010240sea,sea,CarlJo00,rec_long,3,,,,,
player,201010240sea,sea,CarlJo00,fumbles,0,,,,,
player,201010240sea,sea,CarlJo00,fumbles_lost,,,,,,
player,201010240sea,sea,TateGo00,pass_cmp,0,,,,,
player,201010240sea,sea,TateGo00,pass_att,0,,,,,
player,201010240sea,sea,TateGo00,pass_yds,0,,,,,
player,201010240sea,sea,TateGo00,pass_td,0,,,,,
player,201010240sea,sea,TateGo00,pass_int,0,,,,,
player,201010240sea,sea,TateGo00,pass_sacked,,,,,,
player,201010240sea,sea,TateGo00,pass_sacked_yds,,,,,,
player,201010240sea,sea,TateGo00,pass_long,0,,,,,
player,201010240sea,sea,TateGo00,pass_rating,,,,,,
player,201010240sea,sea,TateGo00,rush_att,0,,,,,
player,201010240sea,sea,TateGo00,rush_yds,0,,,,,
player,201010240sea,sea,TateGo00,rush_td,0,,,,,
player,201010240sea,sea,TateGo00,rush_long,0,,,,,
player,201010240sea,sea,TateGo00,targets,1,,,,,
player,201010240sea,sea,TateGo00,rec,0,,,,,
player,201010240sea,sea,TateGo00,rec_yds,0,,,,,
player,201010240sea,sea,TateGo00,rec_td,0,,,,,
player,201010240sea,sea,TateGo00,rec_long,0,,,,,
player,201010240sea,sea,TateGo00,fumbles,0,,,,,
player,201010240sea,sea,TateGo00,fumbles_lost,,,,,,
player,201010240sea,sea,WashLe00,pass_cmp,0,,,,,
player,201010240sea,sea,WashLe00,pass_att,0,,,,,
player,201010240sea,sea,WashLe00,pass_yds,0,,,,,
player,201010240sea,sea,WashLe00,pass_td,0,,,,,
player,201010240sea,sea,WashLe00,pass_int,0,,,,,
player,201010240sea,sea,WashLe00,pass_sacked,0,,,,,
player,201010240sea,sea,WashLe00,pass_sacked_yds,,,,,,
player,201010240sea,sea,WashLe00,pass_long,0,,,,,
player,201010240sea,sea,WashLe00,pass_rating,,,,,,
player,201010240sea,sea,WashLe00,rush_att,0,,,,,
player,201010240sea,sea,WashLe00,rush_yds,0,,,,,
player,201010240sea,sea,WashLe00,rush_td,0,,,,,
player,201010240sea,sea,WashLe00,rush_long,0,,,,,
player,201010240sea,sea,WashLe00,targets,1,,,,,
player,201010240sea,sea,WashLe00,rec,0,,,,,
player,201010240sea,sea,WashLe00,rec_yds,0,,,,,
player,201010240sea,sea,WashLe00,rec_td,0,,,,,
player,201010240sea,sea,WashLe00,rec_long,0,,,,,
