game,2010,1,20100912,201009120buf,mia,"Miami Dolphins",15,buf,"Buffalo Bills",10
player,201009120buf,mia,AlleJa23,fumbles_rec_td,0,,,,,
player,201009120buf,mia,AlleJa23,fumbles_forced,0,,,,,
player,201009120buf,mia,ClemCh97,def_int,0,,,,,
player,201009120buf,mia,ClemCh97,def_int_yds,0,,,,,
player,201009120buf,mia,ClemCh97,def_int_td,0,,,,,
player,201009120buf,mia,ClemCh97,def_int_long,0,,,,,
player,201009120buf,mia,ClemCh97,pass_defended,0,,,,,
player,201009120buf,mia,ClemCh97,sacks,0.0,,,,,
player,201009120buf,mia,ClemCh97,tackles_combined,5,,,,,
player,201009120buf,mia,ClemCh97,tackles_solo,4,,,,,
player,201009120buf,mia,ClemCh97,tackles_assists,1,,,,,
player,201009120buf,mia,ClemCh97,tackles_loss,2,,,,,
player,201009120buf,mia,ClemCh97,qb_hits,0,,,,,
player,201009120buf,mia,ClemCh97,fumbles_rec,0,,,,,
player,201009120buf,mia,ClemCh97,fumbles_rec_yds,0,,,,,
player,201009120buf,mia,ClemCh97,fumbles_rec_td,0,,,,,
player,201009120buf,mia,ClemCh97,fumbles_forced,0,,,,,
player,201009120buf,mia,SappBe20,def_int,0,,,,,
player,201009120buf,mia,SappBe20,def_int_yds,0,,,,,
player,201009120buf,mia,SappBe20,def_int_td,0,,,,,
player,201009120buf,mia,SappBe20,def_int_long,0,,,,,
player,201009120buf,mia,SappBe20,pass_defended,1,,,,,
player,201009120buf,mia,SappBe20,sacks,0.0,,,,,
player,201009120buf,mia,SappBe20,tackles_combined,4,,,,,
player,201009120buf,mia,SappBe20,tackles_solo,3,,,,,
player,201009120buf,mia,SappBe20,tackles_assists,1,,,,,
player,201009120buf,mia,SappBe20,tackles_loss,0,,,,,
player,201009120buf,mia,SappBe20,qb_hits,0,,,,,
player,201009120buf,mia,SappBe20,fumbles_rec,0,,,,,
player,201009120buf,mia,SappBe20,fumbles_rec_yds,0,,,,,
player,201009120buf,mia,SappBe20,fumbles_rec_td,0,,,,,
player,201009120buf,mia,SappBe20,fumbles_forced,0,,,,,
player,201009120buf,mia,CulvTy20,def_int,0,,,,,
player,201009120buf,mia,CulvTy20,def_int_yds,0,,,,,
player,201009120buf,mia,CulvTy20,def_int_td,0,,,,,
player,201009120buf,mia,CulvTy20,def_int_long,0,,,,,
player,201009120buf,mia,CulvTy20,pass_defended,0,,,,,
player,201009120buf,mia,CulvTy20,sacks,0.0,,,,,
player,201009120buf,mia,CulvTy20,tackles_combined,3,,,,,
player,201009120buf,mia,CulvTy20,tackles_solo,3,,,,,
player,201009120buf,mia,CulvTy20,tackles_assists,0,,,,,
player,201009120buf,mia,CulvTy20,tackles_loss,1,,,,,
player,201009120buf,mia,CulvTy20,qb_hits,0,,,,,
player,201009120buf,mia,CulvTy20,fumbles_rec,0,,,,,
player,201009120buf,mia,CulvTy20,fumbles_rec_yds,0,,,,,
player,201009120buf,mia,CulvTy20,fumbles_rec_td,0,,,,,
player,201009120buf,mia,CulvTy20,fumbles_forced,0,,,,,
player,201009120buf,mia,CarpBo20,def_int,0,,,,,
player,201009120buf,mia,CarpBo20,def_int_yds,0,,,,,
player,201009120buf,mia,CarpBo20,def_int_td,0,,,,,
player,201009120buf,mia,CarpBo20,def_int_long,0,,,,,
player,201009120buf,mia,CarpBo20,pass_defended,0,,,,,
player,201009120buf,mia,CarpBo20,sacks,0.0,,,,,
player,201009120buf,mia,CarpBo20,tackles_combined,2,,,,,
player,201009120buf,mia,CarpBo20,tackles_solo,2,,,,,
player,201009120buf,mia,CarpBo20,tackles_assists,0,,,,,
player,201009120buf,mia,CarpBo20,tackles_loss,0,,,,,
player,201009120buf,mia,CarpBo20,qb_hits,0,,,,,
player,201009120buf,mia,CarpBo20,fumbles_rec,0,,,,,
player,201009120buf,mia,CarpBo20,fumbles_rec_yds,0,,,,,
player,201009120buf,mia,CarpBo20,fumbles_rec_td,0,,,,,
player,201009120buf,mia,CarpBo20,fumbles_forced,0,,,,,
player,201009120buf,mia,DaviVo99,def_int,0,,,,,
player,201009120buf,mia,DaviVo99,def_int_yds,0,,,,,
player,201009120buf,mia,DaviVo99,def_int_td,0,,,,,
player,201009120buf,mia,DaviVo99,def_int_long,0,,,,,
player,201009120buf,mia,DaviVo99,pass_defended,1,,,,,
player,201009120buf,mia,DaviVo99,sacks,0.0,,,,,
player,201009120buf,mia,DaviVo99,tackles_combined,2,,,,,
player,201009120buf,mia,DaviVo99,tackles_solo,2,,,,,
player,201009120buf,mia,DaviVo99,tackles_assists,0,,,,,
player,201009120buf,mia,DaviVo99,tackles_loss,0,,,,,
player,201009120buf,mia,DaviVo99,qb_hits,0,,,,,
player,201009120buf,mia,DaviVo99,fumbles_rec,0,,,,,
player,201009120buf,mia,DaviVo99,fumbles_rec_yds,0,,,,,
player,201009120buf,mia,DaviVo99,fumbles_rec_td,0,,,,,
player,201009120buf,mia,DaviVo99,fumbles_forced,0,,,,,
player,201009120buf,mia,LangKe98,def_int,0,,,,,
player,201009120buf,mia,LangKe98,def_int_yds,0,,,,,
player,201009120buf,mia,LangKe98,def_int_td,0,,,,,
player,201009120buf,mia,LangKe98,def_int_long,0,,,,,
player,201009120buf,mia,LangKe98,pass_defended,0,,,,,
player,201009120buf,mia,LangKe98,sacks,0.0,,,,,
player,201009120buf,mia,LangKe98,tackles_combined,2,,,,,
player,201009120buf,mia,LangKe98,tackles_solo,0,,,,,
player,201009120buf,mia,LangKe98,tackles_assists,2,,,,,
player,201009120buf,mia,LangKe98,tackles_loss,0,,,,,
player,201009120buf,mia,LangKe98,qb_hits,0,,,,,
player,201009120buf,mia,LangKe98,fumbles_rec,0,,,,,
player,201009120buf,mia,LangKe98,fumbles_rec_yds,0,,,,,
player,201009120buf,mia,LangKe98,fumbles_rec_td,0,,,,,
player,201009120buf,mia,LangKe98,fumbles_forced,0,,,,,
player,201009120buf,mia,CobbPa00,def_int,0,,,,,
player,201009120buf,mia,CobbPa00,def_int_yds,0,,,,,
player,201009120buf,mia,CobbPa00,def_int_td,0,,,,,
player,201009120buf,mia,CobbPa00,def_int_long,0,,,,,
player,201009120buf,mia,CobbPa00,pass_defended,0,,,,,
player,201009120buf,mia,CobbPa00,sacks,0.0,,,,,
player,201009120buf,mia,CobbPa00,tackles_combined,1,,,,,
player,201009120buf,mia,CobbPa00,tackles_solo,1,,,,,
player,201009120buf,mia,CobbPa00,tackles_assists,0,,,,,
player,201009120buf,mia,CobbPa00,tackles_loss,0,,,,,
player,201009120buf,mia,CobbPa00,qb_hits,0,,,,,
player,201009120buf,mia,CobbPa00,fumbles_rec,0,,,,,
player,201009120buf,mia,CobbPa00,fumbles_rec_yds,0,,,,,
player,201009120buf,mia,CobbPa00,fumbles_rec_td,0,,,,,
player,201009120buf,mia,CobbPa00,fumbles_forced,0,,,,,
player,201009120buf,mia,FielBr20,def_int,0,,,,,
player,201009120buf,mia,FielBr20,def_int_yds,0,,,,,
player,201009120buf,mia,FielBr20,def_int_td,0,,,,,
player,201009120buf,mia,FielBr20,def_int_long,0,,,,,
player,201009120buf,mia,FielBr20,pass_defended,0,,,,,
player,201009120buf,mia,FielBr20,sacks,0.0,,,,,
player,201009120buf,mia,FielBr20,tackles_combined,1,,,,,
player,201009120buf,mia,FielBr20,tackles_solo,1,,,,,
player,201009120buf,mia,FielBr20,tackles_assists,0,,,,,
player,201009120buf,mia,FielBr20,tackles_loss,0,,,,,
player,201009120buf,mia,FielBr20,qb_hits,0,,,,,
player,201009120buf,mia,FielBr20,fumbles_rec,0,,,,,
player,201009120buf,mia,FielBr20,fumbles_rec_yds,0,,,,,
player,201009120buf,mia,FielBr20,fumbles_rec_td,0,,,,,
player,201009120buf,mia,FielBr20,fumbles_forced,0,,,,,
player,201009120buf,mia,HillLe00,def_int,0,,,,,
player,201009120buf,mia,HillLe00,def_int_yds,0,,,,,
player,201009120buf,mia,HillLe00,def_int_td,0,,,,,
player,201009120buf,mia,HillLe00,def_int_long,0,,,,,
player,201009120buf,mia,HillLe00,pass_defended,0,,,,,
player,201009120buf,mia,HillLe00,sacks,0.0,,,,,
player,201009120buf,mia,HillLe00,tackles_combined,1,,,,,
player,201009120buf,mia,HillLe00,tackles_solo,1,,,,,
player,201009120buf,mia,HillLe00,tackles_assists,0,,,,,
player,201009120buf,mia,HillLe00,tackles_loss,0,,,,,
player,201009120buf,mia,HillLe00,qb_hits,0,,,,,
player,201009120buf,mia,HillLe00,fumbles_rec,0,,,,,
player,201009120buf,mia,HillLe00,fumbles_rec_yds,0,,,,,
player,201009120buf,mia,HillLe00,fumbles_rec_td,0,,,,,
player,201009120buf,mia,HillLe00,fumbles_forced,0,,,,,
player,201009120buf,mia,JohnMi01,def_int,0,,,,,
player,201009120buf,mia,JohnMi01,def_int_yds,0,,,,,
player,201009120buf,mia,JohnMi01,def_int_td,0,,,,,
player,201009120buf,mia,JohnMi01,def_int_long,0,,,,,
player,201009120buf,mia,JohnMi01,pass_defended,0,,,,,
player,201009120buf,mia,JohnMi01,sacks,0.0,,,,,
player,201009120buf,mia,JohnMi01,tackles_combined,1,,,,,
player,201009120buf,mia,JohnMi01,tackles_solo,0,,,,,
player,201009120buf,mia,JohnMi01,tackles_assists,1,,,,,
player,201009120buf,mia,JohnMi01,tackles_loss,0,,,,,
player,201009120buf,mia,JohnMi01,qb_hits,0,,,,,
player,201009120buf,mia,JohnMi01,fumbles_rec,0,,,,,
player,201009120buf,mia,JohnMi01,fumbles_rec_yds,0,,,,,
player,201009120buf,mia,JohnMi01,fumbles_rec_td,0,,,,,
player,201009120buf,mia,JohnMi01,fumbles_forced,0,,,,,
player,201009120buf,mia,MoseQu99,def_int,0,,,,,
player,201009120buf,mia,MoseQu99,def_int_yds,0,,,,,
player,201009120buf,mia,MoseQu99,def_int_td,0,,,,,
player,201009120buf,mia,MoseQu99,def_int_long,0,,,,,
player,201009120buf,mia,MoseQu99,pass_defended,0,,,,,
player,201009120buf,mia,MoseQu99,sacks,0.0,,,,,
player,201009120buf,mia,MoseQu99,tackles_combined,1,,,,,
player,201009120buf,mia,MoseQu99,tackles_solo,1,,,,,
player,201009120buf,mia,MoseQu99,tackles_assists,0,,,,,
player,201009120buf,mia,MoseQu99,tackles_loss,1,,,,,
player,201009120buf,mia,MoseQu99,qb_hits,1,,,,,
player,201009120buf,mia,MoseQu99,fumbles_rec,0,,,,,
player,201009120buf,mia,MoseQu99,fumbles_rec_yds,0,,,,,
player,201009120buf,mia,MoseQu99,fumbles_rec_td,0,,,,,
player,201009120buf,mia,MoseQu99,fumbles_forced,0,,,,,
player,201009120buf,mia,OdriJa99,def_int,0,,,,,
player,201009120buf,mia,OdriJa99,def_int_yds,0,,,,,
player,201009120buf,mia,OdriJa99,def_int_td,0,,,,,
player,201009120buf,mia,OdriJa99,def_int_long,0,,,,,
player,201009120buf,mia,OdriJa99,pass_defended,0,,,,,
player,201009120buf,mia,OdriJa99,sacks,0.0,,,,,
player,201009120buf,mia,OdriJa99,tackles_combined,1,,,,,
player,201009120buf,mia,OdriJa99,tackles_solo,1,,,,,
player,201009120buf,mia,OdriJa99,tackles_assists,0,,,,,
player,201009120buf,mia,OdriJa99,tackles_loss,1,,,,,
player,201009120buf,mia,OdriJa99,qb_hits,0,,,,,
player,201009120buf,mia,OdriJa99,fumbles_rec,0,,,,,
player,201009120buf,mia,OdriJa99,fumbles_rec_yds,0,,,,,
player,201009120buf,mia,OdriJa99,fumbles_rec_td,0,,,,,
player,201009120buf,mia,OdriJa99,fumbles_forced,0,,,,,
player,201009120buf,mia,SoliPa99,def_int,0,,,,,
player,201009120buf,mia,SoliPa99,def_int_yds,0,,,,,
player,201009120buf,mia,SoliPa99,def_int_td,0,,,,,
player,201009120buf,mia,SoliPa99,def_int_long,0,,,,,
player,201009120buf,mia,SoliPa99,pass_defended,0,,,,,
player,201009120buf,mia,SoliPa99,sacks,0.0,,,,,
player,201009120buf,mia,SoliPa99,tackles_combined,1,,,,,
player,201009120buf,mia,SoliPa99,tackles_solo,0,,,,,
player,201009120buf,mia,SoliPa99,tackles_assists,1,,,,,
player,201009120buf,mia,SoliPa99,tackles_loss,0,,,,,
player,201009120buf,mia,SoliPa99,qb_hits,0,,,,,
player,201009120buf,mia,SoliPa99,fumbles_rec,0,,,,,
player,201009120buf,mia,SoliPa99,fumbles_rec_yds,0,,,,,
player,201009120buf,mia,SoliPa99,fumbles_rec_td,0,,,,,
player,201009120buf,mia,SoliPa99,fumbles_forced,0,,,,,
player,201009120buf,mia,StarRa20,def_int,0,,,,,
player,201009120buf,mia,StarRa20,def_int_yds,0,,,,,
player,201009120buf,mia,StarRa20,def_int_td,0,,,,,
player,201009120buf,mia,StarRa20,def_int_long,0,,,,,
player,201009120buf,mia,StarRa20,pass_defended,1,,,,,
player,201009120buf,mia,StarRa20,sacks,0.0,,,,,
player,201009120buf,mia,StarRa20,tackles_combined,1,,,,,
player,201009120buf,mia,StarRa20,tackles_solo,0,,,,,
player,201009120buf,mia,StarRa20,tackles_assists,1,,,,,
player,201009120buf,mia,StarRa20,tackles_loss,0,,,,,
player,201009120buf,mia,StarRa20,qb_hits,0,,,,,
player,201009120buf,mia,StarRa20,fumbles_rec,0,,,,,
player,201009120buf,mia,StarRa20,fumbles_rec_yds,0,,,,,
player,201009120buf,mia,StarRa20,fumbles_rec_td,0,,,,,
player,201009120buf,mia,StarRa20,fumbles_forced,0,,,,,
player,201009120buf,mia,McDaTo20,def_int,0,,,,,
player,201009120buf,mia,McDaTo20,def_int_yds,0,,,,,
player,201009120buf,mia,McDaTo20,def_int_td,0,,,,,
player,201009120buf,mia,McDaTo20,def_int_long,0,,,,,
player,201009120buf,mia,McDaTo20,pass_defended,1,,,,,
player,201009120buf,mia,McDaTo20,sacks,0.0,,,,,
player,201009120buf,mia,McDaTo20,tackles_combined,0,,,,,
player,201009120buf,mia,McDaTo20,tackles_solo,0,,,,,
player,201009120buf,mia,McDaTo20,tackles_assists,0,,,,,
player,201009120buf,mia,McDaTo20,tackles_loss,0,,,,,
player,201009120buf,mia,McDaTo20,qb_hits,0,,,,,
player,201009120buf,mia,McDaTo20,fumbles_rec,0,,,,,
player,201009120buf,mia,McDaTo20,fumbles_rec_yds,0,,,,,
player,201009120buf,mia,McDaTo20,fumbles_rec_td,0,,,,,
player,201009120buf,mia,McDaTo20,fumbles_forced,0,,,,,
player,201009120buf,buf,PoluPa99,def_int,0,,,,,
player,201009120buf,buf,PoluPa99,def_int_yds,0,,,,,
player,201009120buf,buf,PoluPa99,def_int_td,0,,,,,
player,201009120buf,buf,PoluPa99,def_int_long,0,,,,,
player,201009120buf,buf,PoluPa99,pass_defended,0,,,,,
player,201009120buf,buf,PoluPa99,sacks,1.0,,,,,
player,201009120buf,buf,PoluPa99,tackles_combined,8,,,,,
player,201009120buf,buf,PoluPa99,tackles_solo,6,,,,,
player,201009120buf,buf,PoluPa99,tackles_assists,2,,,,,
player,201009120buf,buf,PoluPa99,tackles_loss,1,,,,,
player,201009120buf,buf,PoluPa99,qb_hits,2,,,,,
player,201009120buf,buf,PoluPa99,fumbles_rec,0,,,,,
player,201009120buf,buf,PoluPa99,fumbles_rec_yds,0,,,,,
player,201009120buf,buf,PoluPa99,fumbles_rec_td,0,,,,,
player,201009120buf,buf,PoluPa99,fumbles_forced,0,,,,,
player,201009120buf,buf,ElliCh99,def_int,0,,,,,
player,201009120buf,buf,ElliCh99,def_int_yds,0,,,,,
player,201009120buf,buf,ElliCh99,def_int_td,0,,,,,
player,201009120buf,buf,ElliCh99,def_int_long,0,,,,,
player,201009120buf,buf,ElliCh99,pass_defended,0,,,,,
player,201009120buf,buf,ElliCh99,sacks,1.0,,,,,
player,201009120buf,buf,ElliCh99,tackles_combined,5,,,,,
player,201009120buf,buf,ElliCh99,tackles_solo,3,,,,,
player,201009120buf,buf,ElliCh99,tackles_assists,2,,,,,
player,201009120buf,buf,ElliCh99,tackles_loss,1,,,,,
player,201009120buf,buf,ElliCh99,qb_hits,2,,,,,
player,201009120buf,buf,ElliCh99,fumbles_rec,0,,,,,
player,201009120buf,buf,ElliCh99,fumbles_rec_yds,0,,,,,
player,201009120buf,buf,ElliCh99,fumbles_rec_td,0,,,,,
player,201009120buf,buf,ElliCh99,fumbles_forced,0,,,,,
player,201009120buf,buf,ScotBr20,def_int,0,,,,,
player,201009120buf,buf,ScotBr20,def_int_yds,0,,,,,
player,201009120buf,buf,ScotBr20,def_int_td,0,,,,,
player,201009120buf,buf,ScotBr20,def_int_long,0,,,,,
player,201009120buf,buf,ScotBr20,pass_defended,0,,,,,
player,201009120buf,buf,ScotBr20,sacks,1.0,,,,,
player,201009120buf,buf,ScotBr20,tackles_combined,2,,,,,
player,201009120buf,buf,ScotBr20,tackles_solo,1,,,,,
player,201009120buf,buf,ScotBr20,tackles_assists,1,,,,,
player,201009120buf,buf,ScotBr20,tackles_loss,1,,,,,
player,201009120buf,buf,ScotBr20,qb_hits,2,,,,,
player,201009120buf,buf,ScotBr20,fumbles_rec,0,,,,,
player,201009120buf,buf,ScotBr20,fumbles_rec_yds,0,,,,,
player,201009120buf,buf,ScotBr20,fumbles_rec_td,0,,,,,
player,201009120buf,buf,ScotBr20,fumbles_forced,0,,,,,
player,201009120buf,buf,FlorDr20,def_int,0,,,,,
player,201009120buf,buf,FlorDr20,def_int_yds,0,,,,,
player,201009120buf,buf,FlorDr20,def_int_td,0,,,,,
player,201009120buf,buf,FlorDr20,def_int_long,0,,,,,
player,201009120buf,buf,FlorDr20,pass_defended,1,,,,,
player,201009120buf,buf,FlorDr20,sacks,0.0,,,,,
player,201009120buf,buf,FlorDr20,tackles_combined,10,,,,,
player,201009120buf,buf,FlorDr20,tackles_solo,9,,,,,
player,201009120buf,buf,FlorDr20,tackles_assists,1,,,,,
player,201009120buf,buf,FlorDr20,tackles_loss,0,,,,,
player,201009120buf,buf,FlorDr20,qb_hits,0,,,,,
player,201009120buf,buf,FlorDr20,fumbles_rec,0,,,,,
player,201009120buf,buf,FlorDr20,fumbles_rec_yds,0,,,,,
player,201009120buf,buf,FlorDr20,fumbles_rec_td,0,,,,,
player,201009120buf,buf,FlorDr20,fumbles_forced,0,,,,,
player,201009120buf,buf,WhitDo20,def_int,0,,,,,
player,201009120buf,buf,WhitDo20,def_int_yds,0,,,,,
player,201009120buf,buf,WhitDo20,def_int_td,0,,,,,
player,201009120buf,buf,WhitDo20,def_int_long,0,,,,,
player,201009120buf,buf,WhitDo20,pass_defended,0,,,,,
player,201009120buf,buf,WhitDo20,sacks,0.0,,,,,
player,201009120buf,buf,WhitDo20,tackles_combined,9,,,,,
player,201009120buf,buf,WhitDo20,tackles_solo,4,,,,,
player,201009120buf,buf,WhitDo20,tackles_assists,5,,,,,
player,201009120buf,buf,WhitDo20,tackles_loss,0,,,,,
player,201009120buf,buf,WhitDo20,qb_hits,0,,,,,
player,201009120buf,buf,WhitDo20,fumbles_rec,0,,,,,
player,201009120buf,buf,WhitDo20,fumbles_rec_yds,0,,,,,
player,201009120buf,buf,WhitDo20,fumbles_rec_td,0,,,,,
player,201009120buf,buf,WhitDo20,fumbles_forced,0,,,,,
player,201009120buf,buf,DaviAn20,def_int,0,,,,,
player,201009120buf,buf,DaviAn20,def_int_yds,0,,,,,
player,201009120buf,buf,DaviAn20,def_int_td,0,,,,,
player,201009120buf,buf,DaviAn20,def_int_long,0,,,,,
player,201009120buf,buf,DaviAn20,pass_defended,0,,,,,
player,201009120buf,buf,DaviAn20,sacks,0.0,,,,,
player,201009120buf,buf,DaviAn20,tackles_combined,8,,,,,
player,201009120buf,buf,DaviAn20,tackles_solo,2,,,,,
player,201009120buf,buf,DaviAn20,tackles_assists,6,,,,,
player,201009120buf,buf,DaviAn20,tackles_loss,0,,,,,
player,201009120buf,buf,DaviAn20,qb_hits,0,,,,,
player,201009120buf,buf,DaviAn20,fumbles_rec,0,,,,,
player,201009120buf,buf,DaviAn20,fumbles_rec_yds,0,,,,,
player,201009120buf,buf,DaviAn20,fumbles_rec_td,0,,,,,
player,201009120buf,buf,DaviAn20,fumbles_forced,0,,,,,
player,201009120buf,buf,ElliKe20,def_int,0,,,,,
player,201009120buf,buf,ElliKe20,def_int_yds,0,,,,,
player,201009120buf,buf,ElliKe20,def_int_td,0,,,,,
player,201009120buf,buf,ElliKe20,def_int_long,0,,,,,
player,201009120buf,buf,ElliKe20,pass_defended,0,,,,,
player,201009120buf,buf,ElliKe20,sacks,0.0,,,,,
player,201009120buf,buf,ElliKe20,tackles_combined,7,,,,,
player,201009120buf,buf,ElliKe20,tackles_solo,7,,,,,
player,201009120buf,buf,ElliKe20,tackles_assists,0,,,,,
player,201009120buf,buf,ElliKe20,tackles_loss,0,,,,,
player,201009120buf,buf,ElliKe20,qb_hits,0,,,,,
player,201009120buf,buf,ElliKe20,fumbles_rec,0,,,,,
player,201009120buf,buf,ElliKe20,fumbles_rec_yds,0,,,,,
player,201009120buf,buf,ElliKe20,fumbles_rec_td,0,,,,,
player,201009120buf,buf,ElliKe20,fumbles_forced,0,,,,,
player,201009120buf,buf,KelsCh21,def_int,0,,,,,
player,201009120buf,buf,KelsCh21,def_int_yds,0,,,,,
player,201009120buf,buf,KelsCh21,def_int_td,0,,,,,
player,201009120buf,buf,KelsCh21,def_int_long,0,,,,,
player,201009120buf,buf,KelsCh21,pass_defended,0,,,,,
player,201009120buf,buf,KelsCh21,sacks,0.0,,,,,
player,201009120buf,buf,KelsCh21,tackles_combined,7,,,,,
player,201009120buf,buf,KelsCh21,tackles_solo,3,,,,,
player,201009120buf,buf,KelsCh21,tackles_assists,4,,,,,
player,201009120buf,buf,KelsCh21,tackles_loss,0,,,,,
player,201009120buf,buf,KelsCh21,qb_hits,0,,,,,
player,201009120buf,buf,KelsCh21,fumbles_rec,0,,,,,
player,201009120buf,buf,KelsCh21,fumbles_rec_yds,0,,,,,
player,201009120buf,buf,KelsCh21,fumbles_rec_td,0,,,,,
player,201009120buf,buf,KelsCh21,fumbles_forced,0,,,,,
player,201009120buf,buf,StroMa01,def_int,0,,,,,
player,201009120buf,buf,StroMa01,def_int_yds,0,,,,,
player,201009120buf,buf,StroMa01,def_int_td,0,,,,,
player,201009120buf,buf,StroMa01,def_int_long,0,,,,,
player,201009120buf,buf,StroMa01,pass_defended,0,,,,,
player,201009120buf,buf,StroMa01,sacks,0.0,,,,,
player,201009120buf,buf,StroMa01,tackles_combined,7,,,,,
player,201009120buf,buf,StroMa01,tackles_solo,2,,,,,
player,201009120buf,buf,StroMa01,tackles_assists,5,,,,,
player,201009120buf,buf,StroMa01,tackles_loss,1,,,,,
player,201009120buf,buf,StroMa01,qb_hits,0,,,,,
player,201009120buf,buf,StroMa01,fumbles_rec,0,,,,,
player,201009120buf,buf,StroMa01,fumbles_rec_yds,0,,,,,
player,201009120buf,buf,StroMa01,fumbles_rec_td,0,,,,,
player,201009120buf,buf,StroMa01,fumbles_forced,0,,,,,
player,201009120buf,buf,WillKy20,def_int,0,,,,,
player,201009120buf,buf,WillKy20,def_int_yds,0,,,,,
player,201009120buf,buf,WillKy20,def_int_td,0,,,,,
player,201009120buf,buf,WillKy20,def_int_long,0,,,,,
player,201009120buf,buf,WillKy20,pass_defended,0,,,,,
player,201009120buf,buf,WillKy20,sacks,0.0,,,,,
player,201009120buf,buf,WillKy20,tackles_combined,6,,,,,
player,201009120buf,buf,WillKy20,tackles_solo,3,,,,,
player,201009120buf,buf,WillKy20,tackles_assists,3,,,,,
player,201009120buf,buf,WillKy20,tackles_loss,0,,,,,
player,201009120buf,buf,WillKy20,qb_hits,1,,,,,
player,201009120buf,buf,WillKy20,fumbles_rec,0,,,,,
player,201009120buf,buf,WillKy20,fumbles_rec_yds,0,,,,,
player,201009120buf,buf,WillKy20,fumbles_rec_td,0,,,,,
player,201009120buf,buf,WillKy20,fumbles_forced,0,,,,,
player,201009120buf,buf,WilsGe01,def_int,0,,,,,
player,201009120buf,buf,WilsGe01,def_int_yds,0,,,,,
player,201009120buf,buf,WilsGe01,def_int_td,0,,,,,
player,201009120buf,buf,WilsGe01,def_int_long,0,,,,,
player,201009120buf,buf,WilsGe01,pass_defended,0,,,,,
player,201009120buf,buf,WilsGe01,sacks,0.0,,,,,
player,201009120buf,buf,WilsGe01,tackles_combined,6,,,,,
player,201009120buf,buf,WilsGe01,tackles_solo,5,,,,,
player,201009120buf,buf,WilsGe01,tackles_assists,1,,,,,
player,201009120buf,buf,WilsGe01,tackles_loss,0,,,,,
player,201009120buf,buf,WilsGe01,qb_hits,0,,,,,
player,201009120buf,buf,WilsGe01,fumbles_rec,0,,,,,
player,201009120buf,buf,WilsGe01,fumbles_rec_yds,0,,,,,
player,201009120buf,buf,WilsGe01,fumbles_rec_td,0,,,,,
player,201009120buf,buf,WilsGe01,fumbles_forced,0,,,,,
player,201009120buf,buf,EdwaDw20,def_int,0,,,,,
player,201009120buf,buf,EdwaDw20,def_int_yds,0,,,,,
player,201009120buf,buf,EdwaDw20,def_int_td,0,,,,,
player,201009120buf,buf,EdwaDw20,def_int_long,0,,,,,
player,201009120buf,buf,EdwaDw20,pass_defended,0,,,,,
player,201009120buf,buf,EdwaDw20,sacks,0.0,,,,,
player,201009120buf,buf,EdwaDw20,tackles_combined,4,,,,,
player,201009120buf,buf,EdwaDw20,tackles_solo,3,,,,,
player,201009120buf,buf,EdwaDw20,tackles_assists,1,,,,,
player,201009120buf,buf,EdwaDw20,tackles_loss,1,,,,,
player,201009120buf,buf,EdwaDw20,qb_hits,0,,,,,
player,201009120buf,buf,EdwaDw20,fumbles_rec,0,,,,,
player,201009120buf,buf,EdwaDw20,fumbles_rec_yds,0,,,,,
player,201009120buf,buf,EdwaDw20,fumbles_rec_td,0,,,,,
player,201009120buf,buf,EdwaDw20,fumbles_forced,0,,,,,
player,201009120buf,buf,McGeTe99,def_int,0,,,,,
player,201009120buf,buf,McGeTe99,def_int_yds,0,,,,,
player,201009120buf,buf,McGeTe99,def_int_td,0,,,,,
player,201009120buf,buf,McGeTe99,def_int_long,0,,,,,
player,201009120buf,buf,McGeTe99,pass_defended,1,,,,,
player,201009120buf,buf,McGeTe99,sacks,0.0,,,,,
player,201009120buf,buf,McGeTe99,tackles_combined,4,,,,,
player,201009120buf,buf,McGeTe99,tackles_solo,2,,,,,
player,201009120buf,buf,McGeTe99,tackles_assists,2,,,,,
player,201009120buf,buf,McGeTe99,tackles_loss,1,,,,,
player,201009120buf,buf,McGeTe99,qb_hits,0,,,,,
player,201009120buf,buf,McGeTe99,fumbles_rec,0,,,,,
player,201009120buf,buf,McGeTe99,fumbles_rec_yds,0,,,,,
player,201009120buf,buf,McGeTe99,fumbles_rec_td,0,,,,,
player,201009120buf,buf,McGeTe99,fumbles_forced,0,,,,,
player,201009120buf,buf,JohnSp20,def_int,0,,,,,
player,201009120buf,buf,JohnSp20,def_int_yds,0,,,,,
player,201009120buf,buf,JohnSp20,def_int_td,0,,,,,
player,201009120buf,buf,JohnSp20,def_int_long,0,,,,,
player,201009120buf,buf,JohnSp20,pass_defended,1,,,,,
player,201009120buf,buf,JohnSp20,sacks,0.0,,,,,
player,201009120buf,buf,JohnSp20,tackles_combined,3,,,,,
player,201009120buf,buf,JohnSp20,tackles_solo,2,,,,,
player,201009120buf,buf,JohnSp20,tackles_assists,1,,,,,
player,201009120buf,buf,JohnSp20,tackles_loss,0,,,,,
player,201009120buf,buf,JohnSp20,qb_hits,0,,,,,
player,201009120buf,buf,JohnSp20,fumbles_rec,0,,,,,
player,201009120buf,buf,JohnSp20,fumbles_rec_yds,0,,,,,
player,201009120buf,buf,JohnSp20,fumbles_rec_td,0,,,,,
player,201009120buf,buf,JohnSp20,fumbles_forced,0,,,,,
