game,2010,7,20101024,201010240gnb,min,"Minnesota Vikings",24,gnb,"Green Bay Packers",28
player,201010240gnb,min,MossRa00,pass_att,0,,,,,
player,201010240gnb,min,MossRa00,pass_yds,0,,,,,
player,201010240gnb,min,MossRa00,pass_td,0,,,,,
player,201010240gnb,min,MossRa00,pass_int,0,,,,,
player,201010240gnb,min,MossRa00,pass_sacked,,,,,,
player,201010240gnb,min,MossRa00,pass_sacked_yds,,,,,,
player,201010240gnb,min,MossRa00,pass_long,0,,,,,
player,201010240gnb,min,MossRa00,pass_rating,,,,,,
player,201010240gnb,min,MossRa00,rush_att,0,,,,,
player,201010240gnb,min,MossRa00,rush_yds,0,,,,,
player,201010240gnb,min,MossRa00,rush_td,0,,,,,
player,201010240gnb,min,MossRa00,rush_long,0,,,,,
player,201010240gnb,min,MossRa00,targets,7,,,,,
player,201010240gnb,min,MossRa00,rec,3,,,,,
player,201010240gnb,min,MossRa00,rec_yds,30,,,,,
player,201010240gnb,min,MossRa00,rec_td,1,,,,,
player,201010240gnb,min,MossRa00,rec_long,13,,,,,
player,201010240gnb,min,MossRa00,fumbles,0,,,,,
player,201010240gnb,min,MossRa00,fumbles_lost,,,,,,
player,201010240gnb,min,ShiaVi00,pass_cmp,0,,,,,
player,201010240gnb,min,ShiaVi00,pass_att,0,,,,,
player,201010240gnb,min,ShiaVi00,pass_yds,0,,,,,
player,201010240gnb,min,ShiaVi00,pass_td,0,,,,,
player,201010240gnb,min,ShiaVi00,pass_int,0,,,,,
player,201010240gnb,min,ShiaVi00,pass_sacked,,,,,,
player,201010240gnb,min,ShiaVi00,pass_sacked_yds,,,,,,
player,201010240gnb,min,ShiaVi00,pass_long,0,,,,,
player,201010240gnb,min,ShiaVi00,pass_rating,,,,,,
player,201010240gnb,min,ShiaVi00,rush_att,0,,,,,
player,201010240gnb,min,ShiaVi00,rush_yds,0,,,,,
player,201010240gnb,min,ShiaVi00,rush_td,0,,,,,
player,201010240gnb,min,ShiaVi00,rush_long,0,,,,,
player,201010240gnb,min,ShiaVi00,targets,6,,,,,
player,201010240gnb,min,ShiaVi00,rec,3,,,,,
player,201010240gnb,min,ShiaVi00,rec_yds,30,,,,,
player,201010240gnb,min,ShiaVi00,rec_td,0,,,,,
player,201010240gnb,min,ShiaVi00,rec_long,14,,,,,
player,201010240gnb,min,ShiaVi00,fumbles,0,,,,,
player,201010240gnb,min,ShiaVi00,fumbles_lost,,,,,,
player,201010240gnb,min,KleiJi00,pass_cmp,0,,,,,
player,201010240gnb,min,KleiJi00,pass_att,0,,,,,
player,201010240gnb,min,KleiJi00,pass_yds,0,,,,,
player,201010240gnb,min,KleiJi00,pass_td,0,,,,,
player,201010240gnb,min,KleiJi00,pass_int,0,,,,,
player,201010240gnb,min,KleiJi00,pass_sacked,,,,,,
player,201010240gnb,min,KleiJi00,pass_sacked_yds,,,,,,
player,201010240gnb,min,KleiJi00,pass_long,0,,,,,
player,201010240gnb,min,KleiJi00,pass_rating,,,,,,
player,201010240gnb,min,KleiJi00,rush_att,0,,,,,
player,201010240gnb,min,KleiJi00,rush_yds,0,,,,,
player,201010240gnb,min,KleiJi00,rush_td,0,,,,,
player,201010240gnb,min,KleiJi00,rush_long,0,,,,,
player,201010240gnb,min,KleiJi00,targets,1,,,,,
player,201010240gnb,min,KleiJi00,rec,1,,,,,
player,201010240gnb,min,KleiJi00,rec_yds,10,,,,,
player,201010240gnb,min,KleiJi00,rec_td,0,,,,,
player,201010240gnb,min,KleiJi00,rec_long,10,,,,,
player,201010240gnb,min,KleiJi00,fumbles,0,,,,,
player,201010240gnb,min,KleiJi00,fumbles_lost,,,,,,
player,201010240gnb,min,LewiGr01,pass_cmp,,,,,,
player,201010240gnb,min,LewiGr01,pass_att,,,,,,
player,201010240gnb,min,LewiGr01,pass_yds,,,,,,
player,201010240gnb,min,LewiGr01,pass_td,,,,,,
player,201010240gnb,min,LewiGr01,pass_int,,,,,,
player,201010240gnb,min,LewiGr01,pass_sacked,,,,,,
player,201010240gnb,min,LewiGr01,pass_sacked_yds,,,,,,
player,201010240gnb,min,LewiGr01,pass_long,,,,,,
player,201010240gnb,min,LewiGr01,pass_rating,,,,,,
player,201010240gnb,min,LewiGr01,rush_att,,,,,,
player,201010240gnb,min,LewiGr01,rush_yds,,,,,,
player,201010240gnb,min,LewiGr01,rush_td,,,,,,
player,201010240gnb,min,LewiGr01,rush_long,,,,,,
player,201010240gnb,min,LewiGr01,targets,1,,,,,
player,201010240gnb,min,LewiGr01,rec,0,,,,,
player,201010240gnb,min,LewiGr01,rec_yds,0,,,,,
player,201010240gnb,min,LewiGr01,rec_td,0,,,,,
player,201010240gnb,min,LewiGr01,rec_long,,,,,,
player,201010240gnb,min,LewiGr01,fumbles,,,,,,
player,201010240gnb,min,LewiGr01,fumbles_lost,,,,,,
player,201010240gnb,gnb,RodgAa00,pass_cmp,21,,,,,
player,201010240gnb,gnb,RodgAa00,pass_att,34,,,,,
player,201010240gnb,gnb,RodgAa00,pass_yds,295,,,,,
player,201010240gnb,gnb,RodgAa00,pass_td,2,,,,,
player,201010240gnb,gnb,RodgAa00,pass_int,2,,,,,
player,201010240gnb,gnb,RodgAa00,pass_sacked,0,,,,,
player,201010240gnb,gnb,RodgAa00,pass_sacked_yds,0,,,,,
player,201010240gnb,gnb,RodgAa00,pass_long,45,,,,,
player,201010240gnb,gnb,RodgAa00,pass_rating,84.8,,,,,
player,201010240gnb,gnb,RodgAa00,rush_att,3,,,,,
player,201010240gnb,gnb,RodgAa00,rush_yds,14,,,,,
player,201010240gnb,gnb,RodgAa00,rush_td,0,,,,,
player,201010240gnb,gnb,RodgAa00,rush_long,11,,,,,
player,201010240gnb,gnb,RodgAa00,targets,0,,,,,
player,201010240gnb,gnb,RodgAa00,rec,0,,,,,
player,201010240gnb,gnb,RodgAa00,rec_yds,0,,,,,
player,201010240gnb,gnb,RodgAa00,rec_td,0,,,,,
player,201010240gnb,gnb,RodgAa00,rec_long,0,,,,,
player,201010240gnb,gnb,RodgAa00,fumbles,0,,,,,
player,201010240gnb,gnb,RodgAa00,fumbles_lost,,,,,,
player,201010240gnb,gnb,FlynMa00,pass_cmp,0,,,,,
player,201010240gnb,gnb,FlynMa00,pass_att,1,,,,,
player,201010240gnb,gnb,FlynMa00,pass_yds,0,,,,,
player,201010240gnb,gnb,FlynMa00,pass_td,0,,,,,
player,201010240gnb,gnb,FlynMa00,pass_int,0,,,,,
player,201010240gnb,gnb,FlynMa00,pass_sacked,0,,,,,
player,201010240gnb,gnb,FlynMa00,pass_sacked_yds,0,,,,,
player,201010240gnb,gnb,FlynMa00,pass_long,0,,,,,
player,201010240gnb,gnb,FlynMa00,pass_rating,39.6,,,,,
player,201010240gnb,gnb,FlynMa00,rush_att,0,,,,,
player,201010240gnb,gnb,FlynMa00,rush_yds,0,,,,,
player,201010240gnb,gnb,FlynMa00,rush_td,0,,,,,
player,201010240gnb,gnb,FlynMa00,rush_long,0,,,,,
player,201010240gnb,gnb,FlynMa00,targets,0,,,,,
player,201010240gnb,gnb,FlynMa00,rec,0,,,,,
player,201010240gnb,gnb,FlynMa00,rec_yds,0,,,,,
player,201010240gnb,gnb,FlynMa00,rec_td,0,,,,,
player,201010240gnb,gnb,FlynMa00,rec_long,0,,,,,
player,201010240gnb,gnb,FlynMa00,fumbles,0,,,,,
player,201010240gnb,gnb,FlynMa00,fumbles_lost,,,,,,
player,201010240gnb,gnb,JackBr00,pass_cmp,0,,,,,
player,201010240gnb,gnb,JackBr00,pass_att,0,,,,,
player,201010240gnb,gnb,JackBr00,pass_yds,0,,,,,
player,201010240gnb,gnb,JackBr00,pass_td,0,,,,,
player,201010240gnb,gnb,JackBr00,pass_int,0,,,,,
player,201010240gnb,gnb,JackBr00,pass_sacked,,,,,,
player,201010240gnb,gnb,JackBr00,pass_sacked_yds,,,,,,
player,201010240gnb,gnb,JackBr00,pass_long,0,,,,,
player,201010240gnb,gnb,JackBr00,pass_rating,,,,,,
player,201010240gnb,gnb,JackBr00,rush_att,13,,,,,
player,201010240gnb,gnb,JackBr00,rush_yds,58,,,,,
player,201010240gnb,gnb,JackBr00,rush_td,1,,,,,
player,201010240gnb,gnb,JackBr00,rush_long,14,,,,,
player,201010240gnb,gnb,JackBr00,targets,3,,,,,
player,201010240gnb,gnb,JackBr00,rec,3,,,,,
player,201010240gnb,gnb,JackBr00,rec_yds,46,,,,,
player,201010240gnb,gnb,JackBr00,rec_td,0,,,,,
player,201010240gnb,gnb,JackBr00,rec_long,36,,,,,
player,201010240gnb,gnb,JackBr00,fumbles,1,,,,,
player,201010240gnb,gnb,JackBr00,fumbles_lost,0,,,,,
player,201010240gnb,gnb,KuhnJo00,pass_cmp,0,,,,,
player,201010240gnb,gnb,KuhnJo00,pass_att,0,,,,,
player,201010240gnb,gnb,KuhnJo00,pass_yds,0,,,,,
player,201010240gnb,gnb,KuhnJo00,pass_td,0,,,,,
player,201010240gnb,gnb,KuhnJo00,pass_int,0,,,,,
player,201010240gnb,gnb,KuhnJo00,pass_sacked,,,,,,
player,201010240gnb,gnb,KuhnJo00,pass_sacked_yds,,,,,,
player,201010240gnb,gnb,KuhnJo00,pass_long,0,,,,,
player,201010240gnb,gnb,KuhnJo00,pass_rating,,,,,,
player,201010240gnb,gnb,KuhnJo00,rush_att,7,,,,,
player,201010240gnb,gnb,KuhnJo00,rush_yds,12,,,,,
player,201010240gnb,gnb,KuhnJo00,rush_td,0,,,,,
player,201010240gnb,gnb,KuhnJo00,rush_long,4,,,,,
player,201010240gnb,gnb,KuhnJo00,targets,0,,,,,
player,201010240gnb,gnb,KuhnJo00,rec,0,,,,,
player,201010240gnb,gnb,KuhnJo00,rec_yds,0,,,,,
player,201010240gnb,gnb,KuhnJo00,rec_td,0,,,,,
player,201010240gnb,gnb,KuhnJo00,rec_long,0,,,,,
player,201010240gnb,gnb,KuhnJo00,fumbles,0,,,,,
player,201010240gnb,gnb,KuhnJo00,fumbles_lost,,,,,,
player,201010240gnb,gnb,JoneJa04,pass_cmp,0,,,,,
player,201010240gnb,gnb,JoneJa04,pass_att,0,,,,,
player,201010240gnb,gnb,JoneJa04,pass_yds,0,,,,,
player,201010240gnb,gnb,JoneJa04,pass_td,0,,,,,
player,201010240gnb,gnb,JoneJa04,pass_int,0,,,,,
player,201010240gnb,gnb,JoneJa04,pass_sacked,,,,,,
player,201010240gnb,gnb,JoneJa04,pass_sacked_yds,,,,,,
player,201010240gnb,gnb,JoneJa04,pass_long,0,,,,,
player,201010240gnb,gnb,JoneJa04,pass_rating,,,,,,
player,201010240gnb,gnb,JoneJa04,rush_att,0,,,,,
player,201010240gnb,gnb,JoneJa04,rush_yds,0,,,,,
player,201010240gnb,gnb,JoneJa04,rush_td,0,,,,,
player,201010240gnb,gnb,JoneJa04,rush_long,0,,,,,
player,201010240gnb,gnb,JoneJa04,targets,8,,,,,
player,201010240gnb,gnb,JoneJa04,rec,4,,,,,
player,201010240gnb,gnb,JoneJa04,rec_yds,107,,,,,
player,201010240gnb,gnb,JoneJa04,rec_td,0,,,,,
player,201010240gnb,gnb,JoneJa04,rec_long,45,,,,,
player,201010240gnb,gnb,JoneJa04,fumbles,0,,,,,
player,201010240gnb,gnb,JoneJa04,fumbles_lost,,,,,,
player,201010240gnb,gnb,JennGr00,pass_cmp,0,,,,,
player,201010240gnb,gnb,JennGr00,pass_att,0,,,,,
player,201010240gnb,gnb,JennGr00,pass_yds,0,,,,,
player,201010240gnb,gnb,JennGr00,pass_td,0,,,,,
player,201010240gnb,gnb,JennGr00,pass_int,0,,,,,
player,201010240gnb,gnb,JennGr00,pass_sacked,,,,,,
player,201010240gnb,gnb,JennGr00,pass_sacked_yds,,,,,,
player,201010240gnb,gnb,JennGr00,pass_long,0,,,,,
player,201010240gnb,gnb,JennGr00,pass_rating,,,,,,
player,201010240gnb,gnb,JennGr00,rush_att,0,,,,,
player,201010240gnb,gnb,JennGr00,rush_yds,0,,,,,
player,201010240gnb,gnb,JennGr00,rush_td,0,,,,,
player,201010240gnb,gnb,JennGr00,rush_long,0,,,,,
player,201010240gnb,gnb,JennGr00,targets,10,,,,,
player,201010240gnb,gnb,JennGr00,rec,6,,,,,
player,201010240gnb,gnb,JennGr00,rec_yds,74,,,,,
player,201010240gnb,gnb,JennGr00,rec_td,1,,,,,
player,201010240gnb,gnb,JennGr00,rec_long,24,,,,,
player,201010240gnb,gnb,JennGr00,fumbles,0,,,,,
player,201010240gnb,gnb,JennGr00,fumbles_lost,,,,,,
player,201010240gnb,gnb,LeexDo00,pass_cmp,0,,,,,
player,201010240gnb,gnb,LeexDo00,pass_att,0,,,,,
player,201010240gnb,gnb,LeexDo00,pass_yds,0,,,,,
player,201010240gnb,gnb,LeexDo00,pass_td,0,,,,,
player,201010240gnb,gnb,LeexDo00,pass_int,0,,,,,
player,201010240gnb,gnb,LeexDo00,pass_sacked,,,,,,
player,201010240gnb,gnb,LeexDo00,pass_sacked_yds,,,,,,
player,201010240gnb,gnb,LeexDo00,pass_long,0,,,,,
player,201010240gnb,gnb,LeexDo00,pass_rating,,,,,,
player,201010240gnb,gnb,LeexDo00,rush_att,0,,,,,
player,201010240gnb,gnb,LeexDo00,rush_yds,0,,,,,
player,201010240gnb,gnb,LeexDo00,rush_td,0,,,,,
player,201010240gnb,gnb,LeexDo00,rush_long,0,,,,,
player,201010240gnb,gnb,LeexDo00,targets,2,,,,,
player,201010240gnb,gnb,LeexDo00,rec,2,,,,,
player,201010240gnb,gnb,LeexDo00,rec_yds,27,,,,,
player,201010240gnb,gnb,LeexDo00,rec_td,0,,,,,
player,201010240gnb,gnb,LeexDo00,rec_long,16,,,,,
player,201010240gnb,gnb,LeexDo00,fumbles,0,,,,,
player,201010240gnb,gnb,LeexDo00,fumbles_lost,,,,,,
player,201010240gnb,gnb,NelsJo00,pass_cmp,0,,,,,
player,201010240gnb,gnb,NelsJo00,pass_att,0,,,,,
player,201010240gnb,gnb,NelsJo00,pass_yds,0,,,,,
player,201010240gnb,gnb,NelsJo00,pass_td,0,,,,,
player,201010240gnb,gnb,NelsJo00,pass_int,0,,,,,
player,201010240gnb,gnb,NelsJo00,pass_sacked,,,,,,
player,201010240gnb,gnb,NelsJo00,pass_sacked_yds,,,,,,
player,201010240gnb,gnb,NelsJo00,pass_long,0,,,,,
player,201010240gnb,gnb,NelsJo00,pass_rating,,,,,,
player,201010240gnb,gnb,NelsJo00,rush_att,0,,,,,
player,201010240gnb,gnb,NelsJo00,rush_yds,0,,,,,
player,201010240gnb,gnb,NelsJo00,rush_td,0,,,,,
player,201010240gnb,gnb,NelsJo00,rush_long,0,,,,,
player,201010240gnb,gnb,NelsJo00,targets,7,,,,,
player,201010240gnb,gnb,NelsJo00,rec,4,,,,,
player,201010240gnb,gnb,NelsJo00,rec_yds,25,,,,,
player,201010240gnb,gnb,NelsJo00,rec_td,0,,,,,
player,201010240gnb,gnb,NelsJo00,rec_long,8,,,,,
player,201010240gnb,gnb,NelsJo00,fumbles,0,,,,,
player,201010240gnb,gnb,NelsJo00,fumbles_lost,,,,,,
player,201010240gnb,gnb,QuarAn00,pass_cmp,0,,,,,
player,201010240gnb,gnb,QuarAn00,pass_att,0,,,,,
player,201010240gnb,gnb,QuarAn00,pass_yds,0,,,,,
player,201010240gnb,gnb,QuarAn00,pass_td,0,,,,,
player,201010240gnb,gnb,QuarAn00,pass_int,0,,,,,
player,201010240gnb,gnb,QuarAn00,pass_sacked,,,,,,
player,201010240gnb,gnb,QuarAn00,pass_sacked_yds,,,,,,
player,201010240gnb,gnb,QuarAn00,pass_long,0,,,,,
player,201010240gnb,gnb,QuarAn00,pass_rating,,,,,,
player,201010240gnb,gnb,QuarAn00,rush_att,0,,,,,
player,201010240gnb,gnb,QuarAn00,rush_yds,0,,,,,
player,201010240gnb,gnb,QuarAn00,rush_td,0,,,,,
player,201010240gnb,gnb,QuarAn00,rush_long,0,,,,,
player,201010240gnb,gnb,QuarAn00,targets,3,,,,,
player,201010240gnb,gnb,QuarAn00,rec,2,,,,,
player,201010240gnb,gnb,QuarAn00,rec_yds,16,,,,,
player,201010240gnb,gnb,QuarAn00,rec_td,1,,,,,
player,201010240gnb,gnb,QuarAn00,rec_long,9,,,,,
player,201010240gnb,gnb,QuarAn00,fumbles,0,,,,,
player,201010240gnb,gnb,QuarAn00,fumbles_lost,,,,,,
player,201010240gnb,gnb,NancDi00,pass_cmp,,,,,,
player,201010240gnb,gnb,NancDi00,pass_att,,,,,,
player,201010240gnb,gnb,NancDi00,pass_yds,,,,,,
player,201010240gnb,gnb,NancDi00,pass_td,,,,,,
player,201010240gnb,gnb,NancDi00,pass_int,,,,,,
player,201010240gnb,gnb,NancDi00,pass_sacked,,,,,,
player,201010240gnb,gnb,NancDi00,pass_sacked_yds,,,,,,
player,201010240gnb,gnb,NancDi00,pass_long,,,,,,
player,201010240gnb,gnb,NancDi00,pass_rating,,,,,,
player,201010240gnb,gnb,NancDi00,rush_att,,,,,,
player,201010240gnb,gnb,NancDi00,rush_yds,,,,,,
player,201010240gnb,gnb,NancDi00,rush_td,,,,,,
player,201010240gnb,gnb,NancDi00,rush_long,,,,,,
player,201010240gnb,gnb,NancDi00,targets,1,,,,,
player,201010240gnb,gnb,NancDi00,rec,0,,,,,
player,201010240gnb,gnb,NancDi00,rec_yds,0,,,,,
player,201010240gnb,gnb,NancDi00,rec_td,0,,,,,
player,201010240gnb,gnb,NancDi00,rec_long,,,,,,
player,201010240gnb,gnb,NancDi00,fumbles,,,,,,
player,201010240gnb,gnb,NancDi00,fumbles_lost,,,,,,
player,201010240gnb,gnb,DrivDo00,pass_cmp,,,,,,
player,201010240gnb,gnb,DrivDo00,pass_att,,,,,,
player,201010240gnb,gnb,DrivDo00,pass_yds,,,,,,
player,201010240gnb,gnb,DrivDo00,pass_td,,,,,,
player,201010240gnb,gnb,DrivDo00,pass_int,,,,,,
player,201010240gnb,gnb,DrivDo00,pass_sacked,,,,,,
player,201010240gnb,gnb,DrivDo00,pass_sacked_yds,,,,,,
player,201010240gnb,gnb,DrivDo00,pass_long,,,,,,
player,201010240gnb,gnb,DrivDo00,pass_rating,,,,,,
player,201010240gnb,gnb,DrivDo00,rush_att,,,,,,
player,201010240gnb,gnb,DrivDo00,rush_yds,,,,,,
player,201010240gnb,gnb,DrivDo00,rush_td,,,,,,
player,201010240gnb,gnb,DrivDo00,rush_long,,,,,,
player,201010240gnb,gnb,DrivDo00,targets,1,,,,,
player,201010240gnb,gnb,DrivDo00,rec,0,,,,,
player,201010240gnb,gnb,DrivDo00,rec_yds,0,,,,,
player,201010240gnb,gnb,DrivDo00,rec_td,0,,,,,
player,201010240gnb,gnb,DrivDo00,rec_long,,,,,,
player,201010240gnb,gnb,DrivDo00,fumbles,,,,,,
player,201010240gnb,gnb,DrivDo00,fumbles_lost,,,,,,
player,201010240gnb,min,WillMa20,def_int,1,,,,,
player,201010240gnb,min,WillMa20,def_int_yds,0,,,,,
player,201010240gnb,min,WillMa20,def_int_td,0,,,,,
player,201010240gnb,min,WillMa20,def_int_long,0,,,,,
player,201010240gnb,min,WillMa20,pass_defended,1,,,,,
player,201010240gnb,min,WillMa20,sacks,0.0,,,,,
player,201010240gnb,min,WillMa20,tackles_combined,6,,,,,
player,201010240gnb,min,WillMa20,tackles_solo,3,,,,,
player,201010240gnb,min,WillMa20,tackles_assists,3,,,,,
player,201010240gnb,min,WillMa20,tackles_loss,0,,,,,
player,201010240gnb,min,WillMa20,qb_hits,0,,,,,
player,201010240gnb,min,WillMa20,fumbles_rec,0,,,,,
player,201010240gnb,min,WillMa20,fumbles_rec_yds,0,,,,,
player,201010240gnb,min,WillMa20,fumbles_rec_td,0,,,,,
player,201010240gnb,min,WillMa20,fumbles_forced,0,,,,,
player,201010240gnb,min,AlleJa22,def_int,1,,,,,
player,201010240gnb,min,AlleJa22,def_int_yds,4,,,,,
player,201010240gnb,min,AlleJa22,def_int_td,0,,,,,
player,201010240gnb,min,AlleJa22,def_int_long,4,,,,,
