game,2010,13,20101205,201012050crd,ram,"St. Louis Rams",19,crd,"Arizona Cardinals",6
team,201012050crd,ram,First Downs,18,,,,,,
team,201012050crd,crd,First Downs,14,,,,,,
team,201012050crd,ram,Rush-Yds-TDs,36-119-1,,,,,,
team,201012050crd,crd,Rush-Yds-TDs,19-105-0,,,,,,
team,201012050crd,ram,Cmp-Att-Yd-TD-INT,18-29-187-0-1,,,,,,
team,201012050crd,crd,Cmp-Att-Yd-TD-INT,11-29-148-0-2,,,,,,
team,201012050crd,ram,Sacked-Yards,2-18,,,,,,
team,201012050crd,crd,Sacked-Yards,4-29,,,,,,
team,201012050crd,ram,Net Pass Yards,169,,,,,,
team,201012050crd,crd,Net Pass Yards,119,,,,,,
team,201012050crd,ram,Total Yards,288,,,,,,
team,201012050crd,crd,Total Yards,224,,,,,,
team,201012050crd,ram,Fumbles-Lost,0-0,,,,,,
team,201012050crd,crd,Fumbles-Lost,1-0,,,,,,
team,201012050crd,ram,Turnovers,1,,,,,,
team,201012050crd,crd,Turnovers,2,,,,,,
team,201012050crd,ram,Penalties-Yards,2-15,,,,,,
team,201012050crd,crd,Penalties-Yards,6-54,,,,,,
team,201012050crd,ram,Third Down Conv.,6-17,,,,,,
team,201012050crd,crd,Third Down Conv.,1-11,,,,,,
team,201012050crd,ram,Fourth Down Conv.,0-0,,,,,,
team,201012050crd,crd,Fourth Down Conv.,0-0,,,,,,
team,201012050crd,ram,Time of Possession,33:46,,,,,,
team,201012050crd,crd,Time of Possession,26:14,,,,,,
player,201012050crd,ram,BradSa00,pass_cmp,18,,,,,
player,201012050crd,ram,BradSa00,pass_att,29,,,,,
player,201012050crd,ram,BradSa00,pass_yds,187,,,,,
player,201012050crd,ram,BradSa00,pass_td,0,,,,,
player,201012050crd,ram,BradSa00,pass_int,1,,,,,
player,201012050crd,ram,BradSa00,pass_sacked,2,,,,,
player,201012050crd,ram,BradSa00,pass_sacked_yds,18,,,,,
player,201012050crd,ram,BradSa00,pass_long,26,,,,,
player,201012050crd,ram,BradSa00,pass_rating,66.3,,,,,
player,201012050crd,ram,BradSa00,rush_att,3,,,,,
player,201012050crd,ram,BradSa00,rush_yds,7,,,,,
player,201012050crd,ram,BradSa00,rush_td,0,,,,,
player,201012050crd,ram,BradSa00,rush_long,4,,,,,
player,201012050crd,ram,BradSa00,targets,0,,,,,
player,201012050crd,ram,BradSa00,rec,0,,,,,
player,201012050crd,ram,BradSa00,rec_yds,0,,,,,
player,201012050crd,ram,BradSa00,rec_td,0,,,,,
player,201012050crd,ram,BradSa00,rec_long,0,,,,,
player,201012050crd,ram,BradSa00,fumbles,0,,,,,
player,201012050crd,ram,BradSa00,fumbles_lost,,,,,,
player,201012050crd,ram,JackSt00,pass_cmp,0,,,,,
player,201012050crd,ram,JackSt00,pass_att,0,,,,,
player,201012050crd,ram,JackSt00,pass_yds,0,,,,,
player,201012050crd,ram,JackSt00,pass_td,0,,,,,
player,201012050crd,ram,JackSt00,pass_int,0,,,,,
player,201012050crd,ram,JackSt00,pass_sacked,,,,,,
player,201012050crd,ram,JackSt00,pass_sacked_yds,,,,,,
player,201012050crd,ram,JackSt00,pass_long,0,,,,,
player,201012050crd,ram,JackSt00,pass_rating,,,,,,
player,201012050crd,ram,JackSt00,rush_att,28,,,,,
player,201012050crd,ram,JackSt00,rush_yds,102,,,,,
player,201012050crd,ram,JackSt00,rush_td,1,,,,,
player,201012050crd,ram,JackSt00,rush_long,27,,,,,
player,201012050crd,ram,JackSt00,targets,1,,,,,
player,201012050crd,ram,JackSt00,rec,1,,,,,
player,201012050crd,ram,JackSt00,rec_yds,13,,,,,
player,201012050crd,ram,JackSt00,rec_td,0,,,,,
player,201012050crd,ram,JackSt00,rec_long,13,,,,,
player,201012050crd,ram,JackSt00,fumbles,0,,,,,
player,201012050crd,ram,JackSt00,fumbles_lost,,,,,,
player,201012050crd,ram,DarbKe00,pass_cmp,0,,,,,
player,201012050crd,ram,DarbKe00,pass_att,0,,,,,
player,201012050crd,ram,DarbKe00,pass_yds,0,,,,,
player,201012050crd,ram,DarbKe00,pass_td,0,,,,,
player,201012050crd,ram,DarbKe00,pass_int,0,,,,,
player,201012050crd,ram,DarbKe00,pass_sacked,,,,,,
player,201012050crd,ram,DarbKe00,pass_sacked_yds,,,,,,
player,201012050crd,ram,DarbKe00,pass_long,0,,,,,
player,201012050crd,ram,DarbKe00,pass_rating,,,,,,
player,201012050crd,ram,DarbKe00,rush_att,4,,,,,
player,201012050crd,ram,DarbKe00,rush_yds,10,,,,,
player,201012050crd,ram,DarbKe00,rush_td,0,,,,,
player,201012050crd,ram,DarbKe00,rush_long,3,,,,,
player,201012050crd,ram,DarbKe00,targets,1,,,,,
player,201012050crd,ram,DarbKe00,rec,1,,,,,
player,201012050crd,ram,DarbKe00,rec_yds,2,,,,,
player,201012050crd,ram,DarbKe00,rec_td,0,,,,,
player,201012050crd,ram,DarbKe00,rec_long,2,,,,,
player,201012050crd,ram,DarbKe00,fumbles,0,,,,,
player,201012050crd,ram,DarbKe00,fumbles_lost,,,,,,
player,201012050crd,ram,GibsBr00,pass_cmp,0,,,,,
player,201012050crd,ram,GibsBr00,pass_att,0,,,,,
player,201012050crd,ram,GibsBr00,pass_yds,0,,,,,
player,201012050crd,ram,GibsBr00,pass_td,0,,,,,
player,201012050crd,ram,GibsBr00,pass_int,0,,,,,
player,201012050crd,ram,GibsBr00,pass_sacked,,,,,,
player,201012050crd,ram,GibsBr00,pass_sacked_yds,,,,,,
player,201012050crd,ram,GibsBr00,pass_long,0,,,,,
player,201012050crd,ram,GibsBr00,pass_rating,,,,,,
player,201012050crd,ram,GibsBr00,rush_att,0,,,,,
player,201012050crd,ram,GibsBr00,rush_yds,0,,,,,
player,201012050crd,ram,GibsBr00,rush_td,0,,,,,
player,201012050crd,ram,GibsBr00,rush_long,0,,,,,
player,201012050crd,ram,GibsBr00,targets,7,,,,,
player,201012050crd,ram,GibsBr00,rec,6,,,,,
player,201012050crd,ram,GibsBr00,rec_yds,54,,,,,
player,201012050crd,ram,GibsBr00,rec_td,0,,,,,
player,201012050crd,ram,GibsBr00,rec_long,15,,,,,
player,201012050crd,ram,GibsBr00,fumbles,0,,,,,
player,201012050crd,ram,GibsBr00,fumbles_lost,,,,,,
player,201012050crd,ram,BajeBi00,pass_cmp,0,,,,,
player,201012050crd,ram,BajeBi00,pass_att,0,,,,,
player,201012050crd,ram,BajeBi00,pass_yds,0,,,,,
player,201012050crd,ram,BajeBi00,pass_td,0,,,,,
player,201012050crd,ram,BajeBi00,pass_int,0,,,,,
player,201012050crd,ram,BajeBi00,pass_sacked,,,,,,
player,201012050crd,ram,BajeBi00,pass_sacked_yds,,,,,,
player,201012050crd,ram,BajeBi00,pass_long,0,,,,,
player,201012050crd,ram,BajeBi00,pass_rating,,,,,,
player,201012050crd,ram,BajeBi00,rush_att,0,,,,,
player,201012050crd,ram,BajeBi00,rush_yds,0,,,,,
player,201012050crd,ram,BajeBi00,rush_td,0,,,,,
player,201012050crd,ram,BajeBi00,rush_long,0,,,,,
player,201012050crd,ram,BajeBi00,targets,4,,,,,
player,201012050crd,ram,BajeBi00,rec,2,,,,,
player,201012050crd,ram,BajeBi00,rec_yds,39,,,,,
player,201012050crd,ram,BajeBi00,rec_td,0,,,,,
player,201012050crd,ram,BajeBi00,rec_long,26,,,,,
player,201012050crd,ram,BajeBi00,fumbles,0,,,,,
player,201012050crd,ram,BajeBi00,fumbles_lost,,,,,,
player,201012050crd,ram,RobiLa01,pass_cmp,0,,,,,
player,201012050crd,ram,RobiLa01,pass_att,0,,,,,
player,201012050crd,ram,RobiLa01,pass_yds,0,,,,,
player,201012050crd,ram,RobiLa01,pass_td,0,,,,,
player,201012050crd,ram,RobiLa01,pass_int,0,,,,,
player,201012050crd,ram,RobiLa01,pass_sacked,,,,,,
player,201012050crd,ram,RobiLa01,pass_sacked_yds,,,,,,
player,201012050crd,ram,RobiLa01,pass_long,0,,,,,
player,201012050crd,ram,RobiLa01,pass_rating,,,,,,
player,201012050crd,ram,RobiLa01,rush_att,0,,,,,
player,201012050crd,ram,RobiLa01,rush_yds,0,,,,,
player,201012050crd,ram,RobiLa01,rush_td,0,,,,,
player,201012050crd,ram,RobiLa01,rush_long,0,,,,,
player,201012050crd,ram,RobiLa01,targets,2,,,,,
player,201012050crd,ram,RobiLa01,rec,2,,,,,
player,201012050crd,ram,RobiLa01,rec_yds,24,,,,,
player,201012050crd,ram,RobiLa01,rec_td,0,,,,,
player,201012050crd,ram,RobiLa01,rec_long,14,,,,,
player,201012050crd,ram,RobiLa01,fumbles,0,,,,,
player,201012050crd,ram,RobiLa01,fumbles_lost,,,,,,
player,201012050crd,ram,AlexDa00,pass_cmp,0,,,,,
player,201012050crd,ram,AlexDa00,pass_att,0,,,,,
player,201012050crd,ram,AlexDa00,pass_yds,0,,,,,
player,201012050crd,ram,AlexDa00,pass_td,0,,,,,
player,201012050crd,ram,AlexDa00,pass_int,0,,,,,
player,201012050crd,ram,AlexDa00,pass_sacked,,,,,,
player,201012050crd,ram,AlexDa00,pass_sacked_yds,,,,,,
player,201012050crd,ram,AlexDa00,pass_long,0,,,,,
player,201012050crd,ram,AlexDa00,pass_rating,,,,,,
player,201012050crd,ram,AlexDa00,rush_att,0,,,,,
player,201012050crd,ram,AlexDa00,rush_yds,0,,,,,
player,201012050crd,ram,AlexDa00,rush_td,0,,,,,
player,201012050crd,ram,AlexDa00,rush_long,0,,,,,
player,201012050crd,ram,AlexDa00,targets,7,,,,,
player,201012050crd,ram,AlexDa00,rec,2,,,,,
player,201012050crd,ram,AlexDa00,rec_yds,20,,,,,
player,201012050crd,ram,AlexDa00,rec_td,0,,,,,
player,201012050crd,ram,AlexDa00,rec_long,16,,,,,
player,201012050crd,ram,AlexDa00,fumbles,0,,,,,
player,201012050crd,ram,AlexDa00,fumbles_lost,,,,,,
player,201012050crd,ram,FellDa00,pass_cmp,0,,,,,
player,201012050crd,ram,FellDa00,pass_att,0,,,,,
player,201012050crd,ram,FellDa00,pass_yds,0,,,,,
player,201012050crd,ram,FellDa00,pass_td,0,,,,,
player,201012050crd,ram,FellDa00,pass_int,0,,,,,
player,201012050crd,ram,FellDa00,pass_sacked,,,,,,
player,201012050crd,ram,FellDa00,pass_sacked_yds,,,,,,
player,201012050crd,ram,FellDa00,pass_long,0,,,,,
player,201012050crd,ram,FellDa00,pass_rating,,,,,,
player,201012050crd,ram,FellDa00,rush_att,0,,,,,
player,201012050crd,ram,FellDa00,rush_yds,0,,,,,
player,201012050crd,ram,FellDa00,rush_td,0,,,,,
player,201012050crd,ram,FellDa00,rush_long,0,,,,,
player,201012050crd,ram,FellDa00,targets,4,,,,,
player,201012050crd,ram,FellDa00,rec,3,,,,,
player,201012050crd,ram,FellDa00,rec_yds,18,,,,,
player,201012050crd,ram,FellDa00,rec_td,0,,,,,
player,201012050crd,ram,FellDa00,rec_long,9,,,,,
player,201012050crd,ram,FellDa00,fumbles,0,,,,,
player,201012050crd,ram,FellDa00,fumbles_lost,,,,,,
player,201012050crd,ram,AmenDa00,pass_cmp,0,,,,,
player,201012050crd,ram,AmenDa00,pass_att,0,,,,,
player,201012050crd,ram,AmenDa00,pass_yds,0,,,,,
player,201012050crd,ram,AmenDa00,pass_td,0,,,,,
player,201012050crd,ram,AmenDa00,pass_int,0,,,,,
player,201012050crd,ram,AmenDa00,pass_sacked,,,,,,
player,201012050crd,ram,AmenDa00,pass_sacked_yds,,,,,,
player,201012050crd,ram,AmenDa00,pass_long,0,,,,,
player,201012050crd,ram,AmenDa00,pass_rating,,,,,,
