game,2010,15,20101219,201012190tam,det,"Detroit Lions",23,tam,"Tampa Bay Buccaneers",20
player,201012190tam,det,HillSa99,sacks,1.0,,,,,
player,201012190tam,det,HillSa99,tackles_combined,3,,,,,
player,201012190tam,det,HillSa99,tackles_solo,3,,,,,
player,201012190tam,det,HillSa99,tackles_assists,0,,,,,
player,201012190tam,det,HillSa99,tackles_loss,,,,,,
player,201012190tam,det,HillSa99,qb_hits,,,,,,
player,201012190tam,det,HillSa99,fumbles_rec,0,,,,,
player,201012190tam,det,HillSa99,fumbles_rec_yds,0,,,,,
player,201012190tam,det,HillSa99,fumbles_rec_td,0,,,,,
player,201012190tam,det,HillSa99,fumbles_forced,0,,,,,
player,201012190tam,det,AvriCl99,def_int,0,,,,,
player,201012190tam,det,AvriCl99,def_int_yds,0,,,,,
player,201012190tam,det,AvriCl99,def_int_td,0,,,,,
player,201012190tam,det,AvriCl99,def_int_long,0,,,,,
player,201012190tam,det,AvriCl99,pass_defended,0,,,,,
player,201012190tam,det,AvriCl99,sacks,1.0,,,,,
player,201012190tam,det,AvriCl99,tackles_combined,1,,,,,
player,201012190tam,det,AvriCl99,tackles_solo,1,,,,,
player,201012190tam,det,AvriCl99,tackles_assists,0,,,,,
player,201012190tam,det,AvriCl99,tackles_loss,1,,,,,
player,201012190tam,det,AvriCl99,qb_hits,2,,,,,
player,201012190tam,det,AvriCl99,fumbles_rec,0,,,,,
player,201012190tam,det,AvriCl99,fumbles_rec_yds,0,,,,,
player,201012190tam,det,AvriCl99,fumbles_rec_td,0,,,,,
player,201012190tam,det,AvriCl99,fumbles_forced,0,,,,,
player,201012190tam,det,LevyDe99,def_int,0,,,,,
player,201012190tam,det,LevyDe99,def_int_yds,0,,,,,
player,201012190tam,det,LevyDe99,def_int_td,0,,,,,
player,201012190tam,det,LevyDe99,def_int_long,0,,,,,
player,201012190tam,det,LevyDe99,pass_defended,1,,,,,
player,201012190tam,det,LevyDe99,sacks,0.0,,,,,
player,201012190tam,det,LevyDe99,tackles_combined,11,,,,,
player,201012190tam,det,LevyDe99,tackles_solo,11,,,,,
player,201012190tam,det,LevyDe99,tackles_assists,0,,,,,
player,201012190tam,det,LevyDe99,tackles_loss,0,,,,,
player,201012190tam,det,LevyDe99,qb_hits,0,,,,,
player,201012190tam,det,LevyDe99,fumbles_rec,0,,,,,
player,201012190tam,det,LevyDe99,fumbles_rec_yds,0,,,,,
player,201012190tam,det,LevyDe99,fumbles_rec_td,0,,,,,
player,201012190tam,det,LevyDe99,fumbles_forced,0,,,,,
player,201012190tam,det,PeteJu00,def_int,0,,,,,
player,201012190tam,det,PeteJu00,def_int_yds,0,,,,,
player,201012190tam,det,PeteJu00,def_int_td,0,,,,,
player,201012190tam,det,PeteJu00,def_int_long,0,,,,,
player,201012190tam,det,PeteJu00,pass_defended,0,,,,,
player,201012190tam,det,PeteJu00,sacks,0.0,,,,,
player,201012190tam,det,PeteJu00,tackles_combined,9,,,,,
player,201012190tam,det,PeteJu00,tackles_solo,8,,,,,
player,201012190tam,det,PeteJu00,tackles_assists,1,,,,,
player,201012190tam,det,PeteJu00,tackles_loss,0,,,,,
player,201012190tam,det,PeteJu00,qb_hits,0,,,,,
player,201012190tam,det,PeteJu00,fumbles_rec,0,,,,,
player,201012190tam,det,PeteJu00,fumbles_rec_yds,0,,,,,
player,201012190tam,det,PeteJu00,fumbles_rec_td,0,,,,,
player,201012190tam,det,PeteJu00,fumbles_forced,0,,,,,
player,201012190tam,det,WendJo99,def_int,0,,,,,
player,201012190tam,det,WendJo99,def_int_yds,0,,,,,
player,201012190tam,det,WendJo99,def_int_td,0,,,,,
player,201012190tam,det,WendJo99,def_int_long,0,,,,,
player,201012190tam,det,WendJo99,pass_defended,0,,,,,
player,201012190tam,det,WendJo99,sacks,0.0,,,,,
player,201012190tam,det,WendJo99,tackles_combined,7,,,,,
player,201012190tam,det,WendJo99,tackles_solo,5,,,,,
player,201012190tam,det,WendJo99,tackles_assists,2,,,,,
player,201012190tam,det,WendJo99,tackles_loss,0,,,,,
player,201012190tam,det,WendJo99,qb_hits,0,,,,,
player,201012190tam,det,WendJo99,fumbles_rec,0,,,,,
player,201012190tam,det,WendJo99,fumbles_rec_yds,0,,,,,
player,201012190tam,det,WendJo99,fumbles_rec_td,0,,,,,
player,201012190tam,det,WendJo99,fumbles_forced,0,,,,,
player,201012190tam,det,McBrTu99,def_int,0,,,,,
player,201012190tam,det,McBrTu99,def_int_yds,0,,,,,
player,201012190tam,det,McBrTu99,def_int_td,0,,,,,
player,201012190tam,det,McBrTu99,def_int_long,0,,,,,
player,201012190tam,det,McBrTu99,pass_defended,0,,,,,
player,201012190tam,det,McBrTu99,sacks,0.0,,,,,
player,201012190tam,det,McBrTu99,tackles_combined,6,,,,,
player,201012190tam,det,McBrTu99,tackles_solo,2,,,,,
player,201012190tam,det,McBrTu99,tackles_assists,4,,,,,
player,201012190tam,det,McBrTu99,tackles_loss,0,,,,,
player,201012190tam,det,McBrTu99,qb_hits,0,,,,,
player,201012190tam,det,McBrTu99,fumbles_rec,0,,,,,
player,201012190tam,det,McBrTu99,fumbles_rec_yds,0,,,,,
player,201012190tam,det,McBrTu99,fumbles_rec_td,0,,,,,
player,201012190tam,det,McBrTu99,fumbles_forced,0,,,,,
player,201012190tam,det,HousCh99,def_int,0,,,,,
player,201012190tam,det,HousCh99,def_int_yds,0,,,,,
player,201012190tam,det,HousCh99,def_int_td,0,,,,,
player,201012190tam,det,HousCh99,def_int_long,0,,,,,
player,201012190tam,det,HousCh99,pass_defended,1,,,,,
player,201012190tam,det,HousCh99,sacks,0.0,,,,,
player,201012190tam,det,HousCh99,tackles_combined,5,,,,,
player,201012190tam,det,HousCh99,tackles_solo,5,,,,,
player,201012190tam,det,HousCh99,tackles_assists,0,,,,,
player,201012190tam,det,HousCh99,tackles_loss,0,,,,,
player,201012190tam,det,HousCh99,qb_hits,0,,,,,
player,201012190tam,det,HousCh99,fumbles_rec,0,,,,,
player,201012190tam,det,HousCh99,fumbles_rec_yds,0,,,,,
player,201012190tam,det,HousCh99,fumbles_rec_td,0,,,,,
player,201012190tam,det,HousCh99,fumbles_forced,0,,,,,
player,201012190tam,det,DelmLo99,def_int,0,,,,,
player,201012190tam,det,DelmLo99,def_int_yds,0,,,,,
player,201012190tam,det,DelmLo99,def_int_td,0,,,,,
player,201012190tam,det,DelmLo99,def_int_long,0,,,,,
player,201012190tam,det,DelmLo99,pass_defended,0,,,,,
player,201012190tam,det,DelmLo99,sacks,0.0,,,,,
player,201012190tam,det,DelmLo99,tackles_combined,4,,,,,
player,201012190tam,det,DelmLo99,tackles_solo,4,,,,,
player,201012190tam,det,DelmLo99,tackles_assists,0,,,,,
player,201012190tam,det,DelmLo99,tackles_loss,0,,,,,
player,201012190tam,det,DelmLo99,qb_hits,0,,,,,
player,201012190tam,det,DelmLo99,fumbles_rec,0,,,,,
player,201012190tam,det,DelmLo99,fumbles_rec_yds,0,,,,,
player,201012190tam,det,DelmLo99,fumbles_rec_td,0,,,,,
player,201012190tam,det,DelmLo99,fumbles_forced,0,,,,,
player,201012190tam,det,CampCa00,def_int,0,,,,,
player,201012190tam,det,CampCa00,def_int_yds,0,,,,,
player,201012190tam,det,CampCa00,def_int_td,0,,,,,
player,201012190tam,det,CampCa00,def_int_long,0,,,,,
player,201012190tam,det,CampCa00,pass_defended,0,,,,,
player,201012190tam,det,CampCa00,sacks,0.0,,,,,
player,201012190tam,det,CampCa00,tackles_combined,3,,,,,
player,201012190tam,det,CampCa00,tackles_solo,2,,,,,
player,201012190tam,det,CampCa00,tackles_assists,1,,,,,
player,201012190tam,det,CampCa00,tackles_loss,0,,,,,
player,201012190tam,det,CampCa00,qb_hits,0,,,,,
player,201012190tam,det,CampCa00,fumbles_rec,0,,,,,
player,201012190tam,det,CampCa00,fumbles_rec_yds,0,,,,,
player,201012190tam,det,CampCa00,fumbles_rec_td,0,,,,,
player,201012190tam,det,CampCa00,fumbles_forced,0,,,,,
player,201012190tam,det,CarpBo20,def_int,0,,,,,
player,201012190tam,det,CarpBo20,def_int_yds,0,,,,,
player,201012190tam,det,CarpBo20,def_int_td,0,,,,,
player,201012190tam,det,CarpBo20,def_int_long,0,,,,,
player,201012190tam,det,CarpBo20,pass_defended,2,,,,,
player,201012190tam,det,CarpBo20,sacks,0.0,,,,,
player,201012190tam,det,CarpBo20,tackles_combined,3,,,,,
player,201012190tam,det,CarpBo20,tackles_solo,1,,,,,
player,201012190tam,det,CarpBo20,tackles_assists,2,,,,,
player,201012190tam,det,CarpBo20,tackles_loss,0,,,,,
player,201012190tam,det,CarpBo20,qb_hits,0,,,,,
player,201012190tam,det,CarpBo20,fumbles_rec,0,,,,,
player,201012190tam,det,CarpBo20,fumbles_rec_yds,0,,,,,
player,201012190tam,det,CarpBo20,fumbles_rec_td,0,,,,,
player,201012190tam,det,CarpBo20,fumbles_forced,0,,,,,
player,201012190tam,det,SuhxNd99,def_int,0,,,,,
player,201012190tam,det,SuhxNd99,def_int_yds,0,,,,,
player,201012190tam,det,SuhxNd99,def_int_td,0,,,,,
player,201012190tam,det,SuhxNd99,def_int_long,0,,,,,
player,201012190tam,det,SuhxNd99,pass_defended,0,,,,,
player,201012190tam,det,SuhxNd99,sacks,0.0,,,,,
player,201012190tam,det,SuhxNd99,tackles_combined,3,,,,,
player,201012190tam,det,SuhxNd99,tackles_solo,2,,,,,
player,201012190tam,det,SuhxNd99,tackles_assists,1,,,,,
player,201012190tam,det,SuhxNd99,tackles_loss,0,,,,,
player,201012190tam,det,SuhxNd99,qb_hits,2,,,,,
player,201012190tam,det,SuhxNd99,fumbles_rec,0,,,,,
player,201012190tam,det,SuhxNd99,fumbles_rec_yds,0,,,,,
player,201012190tam,det,SuhxNd99,fumbles_rec_td,0,,,,,
player,201012190tam,det,SuhxNd99,fumbles_forced,0,,,,,
player,201012190tam,det,VashNa99,def_int,0,,,,,
player,201012190tam,det,VashNa99,def_int_yds,0,,,,,
player,201012190tam,det,VashNa99,def_int_td,0,,,,,
player,201012190tam,det,VashNa99,def_int_long,0,,,,,
player,201012190tam,det,VashNa99,pass_defended,1,,,,,
player,201012190tam,det,VashNa99,sacks,0.0,,,,,
player,201012190tam,det,VashNa99,tackles_combined,3,,,,,
player,201012190tam,det,VashNa99,tackles_solo,2,,,,,
player,201012190tam,det,VashNa99,tackles_assists,1,,,,,
player,201012190tam,det,VashNa99,tackles_loss,0,,,,,
player,201012190tam,det,VashNa99,qb_hits,0,,,,,
player,201012190tam,det,VashNa99,fumbles_rec,0,,,,,
player,201012190tam,det,VashNa99,fumbles_rec_yds,0,,,,,
player,201012190tam,det,VashNa99,fumbles_rec_td,0,,,,,
player,201012190tam,det,VashNa99,fumbles_forced,0,,,,,
player,201012190tam,det,BrowC.20,def_int,0,,,,,
player,201012190tam,det,BrowC.20,def_int_yds,0,,,,,
player,201012190tam,det,BrowC.20,def_int_td,0,,,,,
player,201012190tam,det,BrowC.20,def_int_long,0,,,,,
player,201012190tam,det,BrowC.20,pass_defended,0,,,,,
player,201012190tam,det,BrowC.20,sacks,0.0,,,,,
player,201012190tam,det,BrowC.20,tackles_combined,2,,,,,
player,201012190tam,det,BrowC.20,tackles_solo,2,,,,,
player,201012190tam,det,BrowC.20,tackles_assists,0,,,,,
player,201012190tam,det,BrowC.20,tackles_loss,0,,,,,
player,201012190tam,det,BrowC.20,qb_hits,0,,,,,
player,201012190tam,det,BrowC.20,fumbles_rec,0,,,,,
player,201012190tam,det,BrowC.20,fumbles_rec_yds,0,,,,,
player,201012190tam,det,BrowC.20,fumbles_rec_td,0,,,,,
player,201012190tam,det,BrowC.20,fumbles_forced,0,,,,,
player,201012190tam,det,KingEr20,def_int,0,,,,,
player,201012190tam,det,KingEr20,def_int_yds,0,,,,,
player,201012190tam,det,KingEr20,def_int_td,0,,,,,
player,201012190tam,det,KingEr20,def_int_long,0,,,,,
player,201012190tam,det,KingEr20,pass_defended,0,,,,,
player,201012190tam,det,KingEr20,sacks,0.0,,,,,
player,201012190tam,det,KingEr20,tackles_combined,2,,,,,
player,201012190tam,det,KingEr20,tackles_solo,1,,,,,
player,201012190tam,det,KingEr20,tackles_assists,1,,,,,
player,201012190tam,det,KingEr20,tackles_loss,0,,,,,
player,201012190tam,det,KingEr20,qb_hits,0,,,,,
player,201012190tam,det,KingEr20,fumbles_rec,0,,,,,
player,201012190tam,det,KingEr20,fumbles_rec_yds,0,,,,,
player,201012190tam,det,KingEr20,fumbles_rec_td,0,,,,,
player,201012190tam,det,KingEr20,fumbles_forced,0,,,,,
player,201012190tam,det,FeltJe00,def_int,0,,,,,
player,201012190tam,det,FeltJe00,def_int_yds,0,,,,,
player,201012190tam,det,FeltJe00,def_int_td,0,,,,,
player,201012190tam,det,FeltJe00,def_int_long,0,,,,,
player,201012190tam,det,FeltJe00,pass_defended,0,,,,,
player,201012190tam,det,FeltJe00,sacks,0.0,,,,,
player,201012190tam,det,FeltJe00,tackles_combined,1,,,,,
player,201012190tam,det,FeltJe00,tackles_solo,1,,,,,
player,201012190tam,det,FeltJe00,tackles_assists,0,,,,,
player,201012190tam,det,FeltJe00,tackles_loss,0,,,,,
player,201012190tam,det,FeltJe00,qb_hits,0,,,,,
player,201012190tam,det,FeltJe00,fumbles_rec,0,,,,,
player,201012190tam,det,FeltJe00,fumbles_rec_yds,0,,,,,
player,201012190tam,det,FeltJe00,fumbles_rec_td,0,,,,,
player,201012190tam,det,FeltJe00,fumbles_forced,0,,,,,
player,201012190tam,det,FlueAn99,def_int,0,,,,,
player,201012190tam,det,FlueAn99,def_int_yds,0,,,,,
player,201012190tam,det,FlueAn99,def_int_td,0,,,,,
player,201012190tam,det,FlueAn99,def_int_long,0,,,,,
player,201012190tam,det,FlueAn99,pass_defended,0,,,,,
player,201012190tam,det,FlueAn99,sacks,0.0,,,,,
player,201012190tam,det,FlueAn99,tackles_combined,1,,,,,
player,201012190tam,det,FlueAn99,tackles_solo,1,,,,,
player,201012190tam,det,FlueAn99,tackles_assists,0,,,,,
player,201012190tam,det,FlueAn99,tackles_loss,0,,,,,
player,201012190tam,det,FlueAn99,qb_hits,0,,,,,
player,201012190tam,det,FlueAn99,fumbles_rec,0,,,,,
player,201012190tam,det,FlueAn99,fumbles_rec_yds,0,,,,,
player,201012190tam,det,FlueAn99,fumbles_rec_td,0,,,,,
player,201012190tam,det,FlueAn99,fumbles_forced,0,,,,,
player,201012190tam,det,HellWi00,def_int,0,,,,,
player,201012190tam,det,HellWi00,def_int_yds,0,,,,,
player,201012190tam,det,HellWi00,def_int_td,0,,,,,
player,201012190tam,det,HellWi00,def_int_long,0,,,,,
player,201012190tam,det,HellWi00,pass_defended,0,,,,,
player,201012190tam,det,HellWi00,sacks,0.0,,,,,
player,201012190tam,det,HellWi00,tackles_combined,1,,,,,
player,201012190tam,det,HellWi00,tackles_solo,1,,,,,
player,201012190tam,det,HellWi00,tackles_assists,0,,,,,
player,201012190tam,det,HellWi00,tackles_loss,0,,,,,
player,201012190tam,det,HellWi00,qb_hits,0,,,,,
player,201012190tam,det,HellWi00,fumbles_rec,0,,,,,
player,201012190tam,det,HellWi00,fumbles_rec_yds,0,,,,,
player,201012190tam,det,HellWi00,fumbles_rec_td,0,,,,,
player,201012190tam,det,HellWi00,fumbles_forced,0,,,,,
player,201012190tam,det,HillTy20,def_int,0,,,,,
player,201012190tam,det,HillTy20,def_int_yds,0,,,,,
player,201012190tam,det,HillTy20,def_int_td,0,,,,,
player,201012190tam,det,HillTy20,def_int_long,0,,,,,
player,201012190tam,det,HillTy20,pass_defended,0,,,,,
player,201012190tam,det,HillTy20,sacks,0.0,,,,,
player,201012190tam,det,HillTy20,tackles_combined,1,,,,,
player,201012190tam,det,HillTy20,tackles_solo,1,,,,,
player,201012190tam,det,HillTy20,tackles_assists,0,,,,,
player,201012190tam,det,HillTy20,tackles_loss,0,,,,,
player,201012190tam,det,HillTy20,qb_hits,0,,,,,
player,201012190tam,det,HillTy20,fumbles_rec,0,,,,,
player,201012190tam,det,HillTy20,fumbles_rec_yds,0,,,,,
player,201012190tam,det,HillTy20,fumbles_rec_td,0,,,,,
player,201012190tam,det,HillTy20,fumbles_forced,0,,,,,
player,201012190tam,det,PalmAs99,def_int,0,,,,,
player,201012190tam,det,PalmAs99,def_int_yds,0,,,,,
player,201012190tam,det,PalmAs99,def_int_td,0,,,,,
player,201012190tam,det,PalmAs99,def_int_long,0,,,,,
player,201012190tam,det,PalmAs99,pass_defended,0,,,,,
player,201012190tam,det,PalmAs99,sacks,0.0,,,,,
player,201012190tam,det,PalmAs99,tackles_combined,1,,,,,
player,201012190tam,det,PalmAs99,tackles_solo,1,,,,,
player,201012190tam,det,PalmAs99,tackles_assists,0,,,,,
player,201012190tam,det,PalmAs99,tackles_loss,0,,,,,
player,201012190tam,det,PalmAs99,qb_hits,0,,,,,
player,201012190tam,det,PalmAs99,fumbles_rec,0,,,,,
player,201012190tam,det,PalmAs99,fumbles_rec_yds,0,,,,,
player,201012190tam,det,PalmAs99,fumbles_rec_td,0,,,,,
player,201012190tam,det,PalmAs99,fumbles_forced,0,,,,,
player,201012190tam,det,WillCo21,def_int,0,,,,,
player,201012190tam,det,WillCo21,def_int_yds,0,,,,,
player,201012190tam,det,WillCo21,def_int_td,0,,,,,
player,201012190tam,det,WillCo21,def_int_long,0,,,,,
player,201012190tam,det,WillCo21,pass_defended,0,,,,,
player,201012190tam,det,WillCo21,sacks,0.0,,,,,
player,201012190tam,det,WillCo21,tackles_combined,1,,,,,
player,201012190tam,det,WillCo21,tackles_solo,0,,,,,
player,201012190tam,det,WillCo21,tackles_assists,1,,,,,
player,201012190tam,det,WillCo21,tackles_loss,0,,,,,
player,201012190tam,det,WillCo21,qb_hits,0,,,,,
player,201012190tam,det,WillCo21,fumbles_rec,0,,,,,
player,201012190tam,det,WillCo21,fumbles_rec_yds,0,,,,,
player,201012190tam,det,WillCo21,fumbles_rec_td,0,,,,,
player,201012190tam,det,WillCo21,fumbles_forced,0,,,,,
player,201012190tam,tam,BarbRo00,def_int,0,,,,,
player,201012190tam,tam,BarbRo00,def_int_yds,0,,,,,
player,201012190tam,tam,BarbRo00,def_int_td,0,,,,,
player,201012190tam,tam,BarbRo00,def_int_long,0,,,,,
player,201012190tam,tam,BarbRo00,pass_defended,0,,,,,
player,201012190tam,tam,BarbRo00,sacks,0.0,,,,,
player,201012190tam,tam,BarbRo00,tackles_combined,9,,,,,
player,201012190tam,tam,BarbRo00,tackles_solo,9,,,,,
player,201012190tam,tam,BarbRo00,tackles_assists,0,,,,,
player,201012190tam,tam,BarbRo00,tackles_loss,2,,,,,
player,201012190tam,tam,BarbRo00,qb_hits,1,,,,,
player,201012190tam,tam,BarbRo00,fumbles_rec,0,,,,,
player,201012190tam,tam,BarbRo00,fumbles_rec_yds,0,,,,,
player,201012190tam,tam,BarbRo00,fumbles_rec_td,0,,,,,
player,201012190tam,tam,BarbRo00,fumbles_forced,0,,,,,
player,201012190tam,tam,LyncCo99,def_int,0,,,,,
player,201012190tam,tam,LyncCo99,def_int_yds,0,,,,,
player,201012190tam,tam,LyncCo99,def_int_td,0,,,,,
player,201012190tam,tam,LyncCo99,def_int_long,0,,,,,
player,201012190tam,tam,LyncCo99,pass_defended,0,,,,,
player,201012190tam,tam,LyncCo99,sacks,0.0,,,,,
player,201012190tam,tam,LyncCo99,tackles_combined,8,,,,,
player,201012190tam,tam,LyncCo99,tackles_solo,6,,,,,
player,201012190tam,tam,LyncCo99,tackles_assists,2,,,,,
player,201012190tam,tam,LyncCo99,tackles_loss,0,,,,,
player,201012190tam,tam,LyncCo99,qb_hits,0,,,,,
player,201012190tam,tam,LyncCo99,fumbles_rec,0,,,,,
player,201012190tam,tam,LyncCo99,fumbles_rec_yds,0,,,,,
player,201012190tam,tam,LyncCo99,fumbles_rec_td,0,,,,,
player,201012190tam,tam,LyncCo99,fumbles_forced,0,,,,,
player,201012190tam,tam,RuudBa20,def_int,0,,,,,
player,201012190tam,tam,RuudBa20,def_int_yds,0,,,,,
player,201012190tam,tam,RuudBa20,def_int_td,0,,,,,
player,201012190tam,tam,RuudBa20,def_int_long,0,,,,,
player,201012190tam,tam,RuudBa20,pass_defended,0,,,,,
player,201012190tam,tam,RuudBa20,sacks,0.0,,,,,
player,201012190tam,tam,RuudBa20,tackles_combined,8,,,,,
player,201012190tam,tam,RuudBa20,tackles_solo,6,,,,,
player,201012190tam,tam,RuudBa20,tackles_assists,2,,,,,
player,201012190tam,tam,RuudBa20,tackles_loss,1,,,,,
player,201012190tam,tam,RuudBa20,qb_hits,0,,,,,
player,201012190tam,tam,RuudBa20,fumbles_rec,0,,,,,
player,201012190tam,tam,RuudBa20,fumbles_rec_yds,0,,,,,
player,201012190tam,tam,RuudBa20,fumbles_rec_td,0,,,,,
player,201012190tam,tam,RuudBa20,fumbles_forced,0,,,,,
player,201012190tam,tam,BiggE.99,def_int,0,,,,,
player,201012190tam,tam,BiggE.99,def_int_yds,0,,,,,
player,201012190tam,tam,BiggE.99,def_int_td,0,,,,,
player,201012190tam,tam,BiggE.99,def_int_long,0,,,,,
player,201012190tam,tam,BiggE.99,pass_defended,1,,,,,
player,201012190tam,tam,BiggE.99,sacks,0.0,,,,,
player,201012190tam,tam,BiggE.99,tackles_combined,6,,,,,
player,201012190tam,tam,BiggE.99,tackles_solo,6,,,,,
player,201012190tam,tam,BiggE.99,tackles_assists,0,,,,,
player,201012190tam,tam,BiggE.99,tackles_loss,0,,,,,
player,201012190tam,tam,BiggE.99,qb_hits,0,,,,,
player,201012190tam,tam,BiggE.99,fumbles_rec,0,,,,,
player,201012190tam,tam,BiggE.99,fumbles_rec_yds,0,,,,,
player,201012190tam,tam,BiggE.99,fumbles_rec_td,0,,,,,
player,201012190tam,tam,BiggE.99,fumbles_forced,0,,,,,
player,201012190tam,tam,JoneSe20,def_int,0,,,,,
player,201012190tam,tam,JoneSe20,def_int_yds,0,,,,,
player,201012190tam,tam,JoneSe20,def_int_td,0,,,,,
player,201012190tam,tam,JoneSe20,def_int_long,0,,,,,
player,201012190tam,tam,JoneSe20,pass_defended,0,,,,,
player,201012190tam,tam,JoneSe20,sacks,0.0,,,,,
player,201012190tam,tam,JoneSe20,tackles_combined,6,,,,,
player,201012190tam,tam,JoneSe20,tackles_solo,4,,,,,
player,201012190tam,tam,JoneSe20,tackles_assists,2,,,,,
player,201012190tam,tam,JoneSe20,tackles_loss,0,,,,,
player,201012190tam,tam,JoneSe20,qb_hits,0,,,,,
player,201012190tam,tam,JoneSe20,fumbles_rec,0,,,,,
player,201012190tam,tam,JoneSe20,fumbles_rec_yds,0,,,,,
player,201012190tam,tam,JoneSe20,fumbles_rec_td,0,,,,,
player,201012190tam,tam,JoneSe20,fumbles_forced,0,,,,,
player,201012190tam,tam,HayeGe98,def_int,0,,,,,
player,201012190tam,tam,HayeGe98,def_int_yds,0,,,,,
player,201012190tam,tam,HayeGe98,def_int_td,0,,,,,
player,201012190tam,tam,HayeGe98,def_int_long,0,,,,,
player,201012190tam,tam,HayeGe98,pass_defended,0,,,,,
player,201012190tam,tam,HayeGe98,sacks,0.0,,,,,
player,201012190tam,tam,HayeGe98,tackles_combined,4,,,,,
player,201012190tam,tam,HayeGe98,tackles_solo,3,,,,,
player,201012190tam,tam,HayeGe98,tackles_assists,1,,,,,
player,201012190tam,tam,HayeGe98,tackles_loss,2,,,,,
player,201012190tam,tam,HayeGe98,qb_hits,1,,,,,
player,201012190tam,tam,HayeGe98,fumbles_rec,0,,,,,
player,201012190tam,tam,HayeGe98,fumbles_rec_yds,0,,,,,
player,201012190tam,tam,HayeGe98,fumbles_rec_td,0,,,,,
player,201012190tam,tam,HayeGe98,fumbles_forced,0,,,,,
player,201012190tam,tam,WatsDe99,def_int,0,,,,,
player,201012190tam,tam,WatsDe99,def_int_yds,0,,,,,
player,201012190tam,tam,WatsDe99,def_int_td,0,,,,,
player,201012190tam,tam,WatsDe99,def_int_long,0,,,,,
player,201012190tam,tam,WatsDe99,pass_defended,0,,,,,
player,201012190tam,tam,WatsDe99,sacks,0.0,,,,,
player,201012190tam,tam,WatsDe99,tackles_combined,4,,,,,
player,201012190tam,tam,WatsDe99,tackles_solo,3,,,,,
player,201012190tam,tam,WatsDe99,tackles_assists,1,,,,,
player,201012190tam,tam,WatsDe99,tackles_loss,0,,,,,
player,201012190tam,tam,WatsDe99,qb_hits,0,,,,,
player,201012190tam,tam,WatsDe99,fumbles_rec,0,,,,,
player,201012190tam,tam,WatsDe99,fumbles_rec_yds,0,,,,,
player,201012190tam,tam,WatsDe99,fumbles_rec_td,0,,,,,
player,201012190tam,tam,WatsDe99,fumbles_forced,0,,,,,
player,201012190tam,tam,HaywAd98,def_int,0,,,,,
player,201012190tam,tam,HaywAd98,def_int_yds,0,,,,,
player,201012190tam,tam,HaywAd98,def_int_td,0,,,,,
player,201012190tam,tam,HaywAd98,def_int_long,0,,,,,
player,201012190tam,tam,HaywAd98,pass_defended,0,,,,,
player,201012190tam,tam,HaywAd98,sacks,0.0,,,,,
player,201012190tam,tam,HaywAd98,tackles_combined,3,,,,,
player,201012190tam,tam,HaywAd98,tackles_solo,3,,,,,
player,201012190tam,tam,HaywAd98,tackles_assists,0,,,,,
player,201012190tam,tam,HaywAd98,tackles_loss,0,,,,,
player,201012190tam,tam,HaywAd98,qb_hits,0,,,,,
player,201012190tam,tam,HaywAd98,fumbles_rec,0,,,,,
player,201012190tam,tam,HaywAd98,fumbles_rec_yds,0,,,,,
player,201012190tam,tam,HaywAd98,fumbles_rec_td,0,,,,,
player,201012190tam,tam,HaywAd98,fumbles_forced,0,,,,,
player,201012190tam,tam,OkamFr99,def_int,0,,,,,
player,201012190tam,tam,OkamFr99,def_int_yds,0,,,,,
player,201012190tam,tam,OkamFr99,def_int_td,0,,,,,
player,201012190tam,tam,OkamFr99,def_int_long,0,,,,,
player,201012190tam,tam,OkamFr99,pass_defended,0,,,,,
player,201012190tam,tam,OkamFr99,sacks,0.0,,,,,
player,201012190tam,tam,OkamFr99,tackles_combined,3,,,,,
player,201012190tam,tam,OkamFr99,tackles_solo,2,,,,,
player,201012190tam,tam,OkamFr99,tackles_assists,1,,,,,
player,201012190tam,tam,OkamFr99,tackles_loss,0,,,,,
player,201012190tam,tam,OkamFr99,qb_hits,0,,,,,
player,201012190tam,tam,OkamFr99,fumbles_rec,0,,,,,
player,201012190tam,tam,OkamFr99,fumbles_rec_yds,0,,,,,
player,201012190tam,tam,OkamFr99,fumbles_rec_td,0,,,,,
player,201012190tam,tam,OkamFr99,fumbles_forced,0,,,,,
player,201012190tam,tam,WoodAl99,def_int,0,,,,,
player,201012190tam,tam,WoodAl99,def_int_yds,0,,,,,
player,201012190tam,tam,WoodAl99,def_int_td,0,,,,,
player,201012190tam,tam,WoodAl99,def_int_long,0,,,,,
player,201012190tam,tam,WoodAl99,pass_defended,0,,,,,
player,201012190tam,tam,WoodAl99,sacks,0.0,,,,,
player,201012190tam,tam,WoodAl99,tackles_combined,3,,,,,
player,201012190tam,tam,WoodAl99,tackles_solo,2,,,,,
player,201012190tam,tam,WoodAl99,tackles_assists,1,,,,,
player,201012190tam,tam,WoodAl99,tackles_loss,0,,,,,
player,201012190tam,tam,WoodAl99,qb_hits,0,,,,,
player,201012190tam,tam,WoodAl99,fumbles_rec,0,,,,,
player,201012190tam,tam,WoodAl99,fumbles_rec_yds,0,,,,,
player,201012190tam,tam,WoodAl99,fumbles_rec_td,0,,,,,
player,201012190tam,tam,WoodAl99,fumbles_forced,0,,,,,
player,201012190tam,tam,BennAr00,def_int,0,,,,,
player,201012190tam,tam,BennAr00,def_int_yds,0,,,,,
