game,2010,4,20101004,201010040mia,nwe,"New England Patriots",41,mia,"Miami Dolphins",14
player,201010040mia,nwe,MorrSa00,pass_yds,0,,,,,
player,201010040mia,nwe,MorrSa00,pass_td,0,,,,,
player,201010040mia,nwe,MorrSa00,pass_int,0,,,,,
player,201010040mia,nwe,MorrSa00,pass_sacked,,,,,,
player,201010040mia,nwe,MorrSa00,pass_sacked_yds,,,,,,
player,201010040mia,nwe,MorrSa00,pass_long,0,,,,,
player,201010040mia,nwe,MorrSa00,pass_rating,,,,,,
player,201010040mia,nwe,MorrSa00,rush_att,2,,,,,
player,201010040mia,nwe,MorrSa00,rush_yds,3,,,,,
player,201010040mia,nwe,MorrSa00,rush_td,0,,,,,
player,201010040mia,nwe,MorrSa00,rush_long,4,,,,,
player,201010040mia,nwe,MorrSa00,targets,0,,,,,
player,201010040mia,nwe,MorrSa00,rec,0,,,,,
player,201010040mia,nwe,MorrSa00,rec_yds,0,,,,,
player,201010040mia,nwe,MorrSa00,rec_td,0,,,,,
player,201010040mia,nwe,MorrSa00,rec_long,0,,,,,
player,201010040mia,nwe,MorrSa00,fumbles,0,,,,,
player,201010040mia,nwe,MorrSa00,fumbles_lost,,,,,,
player,201010040mia,nwe,WelkWe00,pass_cmp,0,,,,,
player,201010040mia,nwe,WelkWe00,pass_att,0,,,,,
player,201010040mia,nwe,WelkWe00,pass_yds,0,,,,,
player,201010040mia,nwe,WelkWe00,pass_td,0,,,,,
player,201010040mia,nwe,WelkWe00,pass_int,0,,,,,
player,201010040mia,nwe,WelkWe00,pass_sacked,,,,,,
player,201010040mia,nwe,WelkWe00,pass_sacked_yds,,,,,,
player,201010040mia,nwe,WelkWe00,pass_long,0,,,,,
player,201010040mia,nwe,WelkWe00,pass_rating,,,,,,
player,201010040mia,nwe,WelkWe00,rush_att,0,,,,,
player,201010040mia,nwe,WelkWe00,rush_yds,0,,,,,
player,201010040mia,nwe,WelkWe00,rush_td,0,,,,,
player,201010040mia,nwe,WelkWe00,rush_long,0,,,,,
player,201010040mia,nwe,WelkWe00,targets,10,,,,,
player,201010040mia,nwe,WelkWe00,rec,8,,,,,
player,201010040mia,nwe,WelkWe00,rec_yds,70,,,,,
player,201010040mia,nwe,WelkWe00,rec_td,0,,,,,
player,201010040mia,nwe,WelkWe00,rec_long,17,,,,,
player,201010040mia,nwe,WelkWe00,fumbles,1,,,,,
player,201010040mia,nwe,WelkWe00,fumbles_lost,0,,,,,
player,201010040mia,nwe,TateBr00,pass_cmp,0,,,,,
player,201010040mia,nwe,TateBr00,pass_att,0,,,,,
player,201010040mia,nwe,TateBr00,pass_yds,0,,,,,
player,201010040mia,nwe,TateBr00,pass_td,0,,,,,
player,201010040mia,nwe,TateBr00,pass_int,0,,,,,
player,201010040mia,nwe,TateBr00,pass_sacked,,,,,,
player,201010040mia,nwe,TateBr00,pass_sacked_yds,,,,,,
player,201010040mia,nwe,TateBr00,pass_long,0,,,,,
player,201010040mia,nwe,TateBr00,pass_rating,,,,,,
player,201010040mia,nwe,TateBr00,rush_att,0,,,,,
player,201010040mia,nwe,TateBr00,rush_yds,0,,,,,
player,201010040mia,nwe,TateBr00,rush_td,0,,,,,
player,201010040mia,nwe,TateBr00,rush_long,0,,,,,
player,201010040mia,nwe,TateBr00,targets,5,,,,,
player,201010040mia,nwe,TateBr00,rec,4,,,,,
player,201010040mia,nwe,TateBr00,rec_yds,39,,,,,
player,201010040mia,nwe,TateBr00,rec_td,0,,,,,
player,201010040mia,nwe,TateBr00,rec_long,12,,,,,
player,201010040mia,nwe,TateBr00,fumbles,0,,,,,
player,201010040mia,nwe,TateBr00,fumbles_lost,,,,,,
player,201010040mia,nwe,HernAa00,pass_cmp,0,,,,,
player,201010040mia,nwe,HernAa00,pass_att,0,,,,,
player,201010040mia,nwe,HernAa00,pass_yds,0,,,,,
player,201010040mia,nwe,HernAa00,pass_td,0,,,,,
player,201010040mia,nwe,HernAa00,pass_int,0,,,,,
player,201010040mia,nwe,HernAa00,pass_sacked,,,,,,
player,201010040mia,nwe,HernAa00,pass_sacked_yds,,,,,,
player,201010040mia,nwe,HernAa00,pass_long,0,,,,,
player,201010040mia,nwe,HernAa00,pass_rating,,,,,,
player,201010040mia,nwe,HernAa00,rush_att,0,,,,,
player,201010040mia,nwe,HernAa00,rush_yds,0,,,,,
player,201010040mia,nwe,HernAa00,rush_td,0,,,,,
player,201010040mia,nwe,HernAa00,rush_long,0,,,,,
player,201010040mia,nwe,HernAa00,targets,5,,,,,
player,201010040mia,nwe,HernAa00,rec,5,,,,,
player,201010040mia,nwe,HernAa00,rec_yds,29,,,,,
player,201010040mia,nwe,HernAa00,rec_td,0,,,,,
player,201010040mia,nwe,HernAa00,rec_long,10,,,,,
player,201010040mia,nwe,HernAa00,fumbles,0,,,,,
player,201010040mia,nwe,HernAa00,fumbles_lost,,,,,,
player,201010040mia,nwe,GronRo00,pass_cmp,0,,,,,
player,201010040mia,nwe,GronRo00,pass_att,0,,,,,
player,201010040mia,nwe,GronRo00,pass_yds,0,,,,,
player,201010040mia,nwe,GronRo00,pass_td,0,,,,,
player,201010040mia,nwe,GronRo00,pass_int,0,,,,,
player,201010040mia,nwe,GronRo00,pass_sacked,,,,,,
player,201010040mia,nwe,GronRo00,pass_sacked_yds,,,,,,
player,201010040mia,nwe,GronRo00,pass_long,0,,,,,
player,201010040mia,nwe,GronRo00,pass_rating,,,,,,
player,201010040mia,nwe,GronRo00,rush_att,0,,,,,
player,201010040mia,nwe,GronRo00,rush_yds,0,,,,,
player,201010040mia,nwe,GronRo00,rush_td,0,,,,,
player,201010040mia,nwe,GronRo00,rush_long,0,,,,,
player,201010040mia,nwe,GronRo00,targets,1,,,,,
player,201010040mia,nwe,GronRo00,rec,1,,,,,
player,201010040mia,nwe,GronRo00,rec_yds,4,,,,,
player,201010040mia,nwe,GronRo00,rec_td,0,,,,,
player,201010040mia,nwe,GronRo00,rec_long,4,,,,,
player,201010040mia,nwe,GronRo00,fumbles,0,,,,,
player,201010040mia,nwe,GronRo00,fumbles_lost,,,,,,
player,201010040mia,nwe,HoyeBr00,pass_cmp,0,,,,,
player,201010040mia,nwe,HoyeBr00,pass_att,0,,,,,
player,201010040mia,nwe,HoyeBr00,pass_yds,0,,,,,
player,201010040mia,nwe,HoyeBr00,pass_td,0,,,,,
player,201010040mia,nwe,HoyeBr00,pass_int,0,,,,,
player,201010040mia,nwe,HoyeBr00,pass_sacked,0,,,,,
player,201010040mia,nwe,HoyeBr00,pass_sacked_yds,,,,,,
player,201010040mia,nwe,HoyeBr00,pass_long,0,,,,,
player,201010040mia,nwe,HoyeBr00,pass_rating,,,,,,
player,201010040mia,nwe,HoyeBr00,rush_att,1,,,,,
player,201010040mia,nwe,HoyeBr00,rush_yds,-2,,,,,
player,201010040mia,nwe,HoyeBr00,rush_td,0,,,,,
player,201010040mia,nwe,HoyeBr00,rush_long,-2,,,,,
player,201010040mia,nwe,HoyeBr00,targets,,,,,,
player,201010040mia,nwe,HoyeBr00,rec,0,,,,,
player,201010040mia,nwe,HoyeBr00,rec_yds,0,,,,,
player,201010040mia,nwe,HoyeBr00,rec_td,0,,,,,
player,201010040mia,nwe,HoyeBr00,rec_long,0,,,,,
player,201010040mia,nwe,HoyeBr00,fumbles,0,,,,,
player,201010040mia,nwe,HoyeBr00,fumbles_lost,,,,,,
player,201010040mia,nwe,MossRa00,pass_cmp,,,,,,
player,201010040mia,nwe,MossRa00,pass_att,,,,,,
player,201010040mia,nwe,MossRa00,pass_yds,,,,,,
player,201010040mia,nwe,MossRa00,pass_td,,,,,,
player,201010040mia,nwe,MossRa00,pass_int,,,,,,
player,201010040mia,nwe,MossRa00,pass_sacked,,,,,,
player,201010040mia,nwe,MossRa00,pass_sacked_yds,,,,,,
player,201010040mia,nwe,MossRa00,pass_long,,,,,,
player,201010040mia,nwe,MossRa00,pass_rating,,,,,,
player,201010040mia,nwe,MossRa00,rush_att,,,,,,
player,201010040mia,nwe,MossRa00,rush_yds,,,,,,
player,201010040mia,nwe,MossRa00,rush_td,,,,,,
player,201010040mia,nwe,MossRa00,rush_long,,,,,,
player,201010040mia,nwe,MossRa00,targets,1,,,,,
player,201010040mia,nwe,MossRa00,rec,0,,,,,
player,201010040mia,nwe,MossRa00,rec_yds,0,,,,,
player,201010040mia,nwe,MossRa00,rec_td,0,,,,,
player,201010040mia,nwe,MossRa00,rec_long,,,,,,
player,201010040mia,nwe,MossRa00,fumbles,,,,,,
player,201010040mia,nwe,MossRa00,fumbles_lost,,,,,,
player,201010040mia,mia,HennCh01,pass_cmp,28,,,,,
player,201010040mia,mia,HennCh01,pass_att,38,,,,,
player,201010040mia,mia,HennCh01,pass_yds,305,,,,,
player,201010040mia,mia,HennCh01,pass_td,2,,,,,
player,201010040mia,mia,HennCh01,pass_int,3,,,,,
player,201010040mia,mia,HennCh01,pass_sacked,2,,,,,
player,201010040mia,mia,HennCh01,pass_sacked_yds,12,,,,,
player,201010040mia,mia,HennCh01,pass_long,28,,,,,
player,201010040mia,mia,HennCh01,pass_rating,81.6,,,,,
player,201010040mia,mia,HennCh01,rush_att,0,,,,,
player,201010040mia,mia,HennCh01,rush_yds,0,,,,,
player,201010040mia,mia,HennCh01,rush_td,0,,,,,
player,201010040mia,mia,HennCh01,rush_long,0,,,,,
player,201010040mia,mia,HennCh01,targets,0,,,,,
player,201010040mia,mia,HennCh01,rec,0,,,,,
player,201010040mia,mia,HennCh01,rec_yds,0,,,,,
player,201010040mia,mia,HennCh01,rec_td,0,,,,,
player,201010040mia,mia,HennCh01,rec_long,0,,,,,
player,201010040mia,mia,HennCh01,fumbles,0,,,,,
player,201010040mia,mia,HennCh01,fumbles_lost,,,,,,
player,201010040mia,mia,ThigTy00,pass_cmp,2,,,,,
player,201010040mia,mia,ThigTy00,pass_att,6,,,,,
player,201010040mia,mia,ThigTy00,pass_yds,15,,,,,
player,201010040mia,mia,ThigTy00,pass_td,0,,,,,
player,201010040mia,mia,ThigTy00,pass_int,1,,,,,
player,201010040mia,mia,ThigTy00,pass_sacked,0,,,,,
player,201010040mia,mia,ThigTy00,pass_sacked_yds,0,,,,,
player,201010040mia,mia,ThigTy00,pass_long,11,,,,,
player,201010040mia,mia,ThigTy00,pass_rating,2.8,,,,,
player,201010040mia,mia,ThigTy00,rush_att,1,,,,,
player,201010040mia,mia,ThigTy00,rush_yds,12,,,,,
player,201010040mia,mia,ThigTy00,rush_td,0,,,,,
player,201010040mia,mia,ThigTy00,rush_long,12,,,,,
player,201010040mia,mia,ThigTy00,targets,0,,,,,
player,201010040mia,mia,ThigTy00,rec,0,,,,,
player,201010040mia,mia,ThigTy00,rec_yds,0,,,,,
player,201010040mia,mia,ThigTy00,rec_td,0,,,,,
player,201010040mia,mia,ThigTy00,rec_long,0,,,,,
player,201010040mia,mia,ThigTy00,fumbles,0,,,,,
player,201010040mia,mia,ThigTy00,fumbles_lost,,,,,,
player,201010040mia,mia,WillRi00,pass_cmp,0,,,,,
player,201010040mia,mia,WillRi00,pass_att,0,,,,,
player,201010040mia,mia,WillRi00,pass_yds,0,,,,,
player,201010040mia,mia,WillRi00,pass_td,0,,,,,
player,201010040mia,mia,WillRi00,pass_int,0,,,,,
player,201010040mia,mia,WillRi00,pass_sacked,,,,,,
player,201010040mia,mia,WillRi00,pass_sacked_yds,,,,,,
player,201010040mia,mia,WillRi00,pass_long,0,,,,,
player,201010040mia,mia,WillRi00,pass_rating,,,,,,
player,201010040mia,mia,WillRi00,rush_att,8,,,,,
player,201010040mia,mia,WillRi00,rush_yds,56,,,,,
player,201010040mia,mia,WillRi00,rush_td,0,,,,,
player,201010040mia,mia,WillRi00,rush_long,16,,,,,
player,201010040mia,mia,WillRi00,targets,4,,,,,
player,201010040mia,mia,WillRi00,rec,4,,,,,
player,201010040mia,mia,WillRi00,rec_yds,45,,,,,
player,201010040mia,mia,WillRi00,rec_td,1,,,,,
player,201010040mia,mia,WillRi00,rec_long,28,,,,,
player,201010040mia,mia,WillRi00,fumbles,0,,,,,
player,201010040mia,mia,WillRi00,fumbles_lost,,,,,,
player,201010040mia,mia,BrowRo05,pass_cmp,0,,,,,
player,201010040mia,mia,BrowRo05,pass_att,0,,,,,
player,201010040mia,mia,BrowRo05,pass_yds,0,,,,,
player,201010040mia,mia,BrowRo05,pass_td,0,,,,,
player,201010040mia,mia,BrowRo05,pass_int,0,,,,,
player,201010040mia,mia,BrowRo05,pass_sacked,0,,,,,
player,201010040mia,mia,BrowRo05,pass_sacked_yds,,,,,,
player,201010040mia,mia,BrowRo05,pass_long,0,,,,,
player,201010040mia,mia,BrowRo05,pass_rating,,,,,,
player,201010040mia,mia,BrowRo05,rush_att,11,,,,,
player,201010040mia,mia,BrowRo05,rush_yds,27,,,,,
player,201010040mia,mia,BrowRo05,rush_td,0,,,,,
player,201010040mia,mia,BrowRo05,rush_long,5,,,,,
player,201010040mia,mia,BrowRo05,targets,4,,,,,
player,201010040mia,mia,BrowRo05,rec,4,,,,,
player,201010040mia,mia,BrowRo05,rec_yds,29,,,,,
player,201010040mia,mia,BrowRo05,rec_td,0,,,,,
player,201010040mia,mia,BrowRo05,rec_long,12,,,,,
player,201010040mia,mia,BrowRo05,fumbles,0,,,,,
player,201010040mia,mia,BrowRo05,fumbles_lost,,,,,,
player,201010040mia,mia,FasaAn00,pass_cmp,0,,,,,
player,201010040mia,mia,FasaAn00,pass_att,0,,,,,
player,201010040mia,mia,FasaAn00,pass_yds,0,,,,,
player,201010040mia,mia,FasaAn00,pass_td,0,,,,,
player,201010040mia,mia,FasaAn00,pass_int,0,,,,,
player,201010040mia,mia,FasaAn00,pass_sacked,,,,,,
player,201010040mia,mia,FasaAn00,pass_sacked_yds,,,,,,
player,201010040mia,mia,FasaAn00,pass_long,0,,,,,
player,201010040mia,mia,FasaAn00,pass_rating,,,,,,
player,201010040mia,mia,FasaAn00,rush_att,0,,,,,
player,201010040mia,mia,FasaAn00,rush_yds,0,,,,,
player,201010040mia,mia,FasaAn00,rush_td,0,,,,,
player,201010040mia,mia,FasaAn00,rush_long,0,,,,,
player,201010040mia,mia,FasaAn00,targets,6,,,,,
player,201010040mia,mia,FasaAn00,rec,5,,,,,
player,201010040mia,mia,FasaAn00,rec_yds,67,,,,,
player,201010040mia,mia,FasaAn00,rec_td,0,,,,,
player,201010040mia,mia,FasaAn00,rec_long,21,,,,,
player,201010040mia,mia,FasaAn00,fumbles,0,,,,,
player,201010040mia,mia,FasaAn00,fumbles_lost,,,,,,
player,201010040mia,mia,MarsBr00,pass_cmp,0,,,,,
player,201010040mia,mia,MarsBr00,pass_att,0,,,,,
player,201010040mia,mia,MarsBr00,pass_yds,0,,,,,
player,201010040mia,mia,MarsBr00,pass_td,0,,,,,
player,201010040mia,mia,MarsBr00,pass_int,0,,,,,
player,201010040mia,mia,MarsBr00,pass_sacked,0,,,,,
player,201010040mia,mia,MarsBr00,pass_sacked_yds,,,,,,
player,201010040mia,mia,MarsBr00,pass_long,0,,,,,
player,201010040mia,mia,MarsBr00,pass_rating,,,,,,
player,201010040mia,mia,MarsBr00,rush_att,0,,,,,
player,201010040mia,mia,MarsBr00,rush_yds,0,,,,,
player,201010040mia,mia,MarsBr00,rush_td,0,,,,,
player,201010040mia,mia,MarsBr00,rush_long,0,,,,,
player,201010040mia,mia,MarsBr00,targets,8,,,,,
player,201010040mia,mia,MarsBr00,rec,5,,,,,
player,201010040mia,mia,MarsBr00,rec_yds,50,,,,,
player,201010040mia,mia,MarsBr00,rec_td,0,,,,,
player,201010040mia,mia,MarsBr00,rec_long,19,,,,,
player,201010040mia,mia,MarsBr00,fumbles,0,,,,,
player,201010040mia,mia,MarsBr00,fumbles_lost,,,,,,
player,201010040mia,mia,HartBr00,pass_cmp,0,,,,,
player,201010040mia,mia,HartBr00,pass_att,0,,,,,
player,201010040mia,mia,HartBr00,pass_yds,0,,,,,
player,201010040mia,mia,HartBr00,pass_td,0,,,,,
player,201010040mia,mia,HartBr00,pass_int,0,,,,,
player,201010040mia,mia,HartBr00,pass_sacked,,,,,,
player,201010040mia,mia,HartBr00,pass_sacked_yds,,,,,,
player,201010040mia,mia,HartBr00,pass_long,0,,,,,
player,201010040mia,mia,HartBr00,pass_rating,,,,,,
player,201010040mia,mia,HartBr00,rush_att,0,,,,,
player,201010040mia,mia,HartBr00,rush_yds,0,,,,,
player,201010040mia,mia,HartBr00,rush_td,0,,,,,
player,201010040mia,mia,HartBr00,rush_long,0,,,,,
player,201010040mia,mia,HartBr00,targets,9,,,,,
player,201010040mia,mia,HartBr00,rec,3,,,,,
player,201010040mia,mia,HartBr00,rec_yds,21,,,,,
player,201010040mia,mia,HartBr00,rec_td,0,,,,,
player,201010040mia,mia,HartBr00,rec_long,10,,,,,
player,201010040mia,mia,HartBr00,fumbles,0,,,,,
player,201010040mia,mia,HartBr00,fumbles_lost,,,,,,
player,201010040mia,mia,WallRo01,pass_cmp,0,,,,,
player,201010040mia,mia,WallRo01,pass_att,0,,,,,
player,201010040mia,mia,WallRo01,pass_yds,0,,,,,
player,201010040mia,mia,WallRo01,pass_td,0,,,,,
player,201010040mia,mia,WallRo01,pass_int,0,,,,,
player,201010040mia,mia,WallRo01,pass_sacked,,,,,,
player,201010040mia,mia,WallRo01,pass_sacked_yds,,,,,,
player,201010040mia,mia,WallRo01,pass_long,0,,,,,
player,201010040mia,mia,WallRo01,pass_rating,,,,,,
player,201010040mia,mia,WallRo01,rush_att,0,,,,,
player,201010040mia,mia,WallRo01,rush_yds,0,,,,,
player,201010040mia,mia,WallRo01,rush_td,0,,,,,
player,201010040mia,mia,WallRo01,rush_long,0,,,,,
player,201010040mia,mia,WallRo01,targets,1,,,,,
player,201010040mia,mia,WallRo01,rec,1,,,,,
player,201010040mia,mia,WallRo01,rec_yds,12,,,,,
player,201010040mia,mia,WallRo01,rec_td,0,,,,,
player,201010040mia,mia,WallRo01,rec_long,12,,,,,
player,201010040mia,mia,WallRo01,fumbles,0,,,,,
player,201010040mia,mia,WallRo01,fumbles_lost,,,,,,
player,201010040mia,mia,CobbPa00,pass_cmp,0,,,,,
player,201010040mia,mia,CobbPa00,pass_att,0,,,,,
player,201010040mia,mia,CobbPa00,pass_yds,0,,,,,
player,201010040mia,mia,CobbPa00,pass_td,0,,,,,
player,201010040mia,mia,CobbPa00,pass_int,0,,,,,
player,201010040mia,mia,CobbPa00,pass_sacked,,,,,,
player,201010040mia,mia,CobbPa00,pass_sacked_yds,,,,,,
player,201010040mia,mia,CobbPa00,pass_long,0,,,,,
player,201010040mia,mia,CobbPa00,pass_rating,,,,,,
player,201010040mia,mia,CobbPa00,rush_att,0,,,,,
player,201010040mia,mia,CobbPa00,rush_yds,0,,,,,
player,201010040mia,mia,CobbPa00,rush_td,0,,,,,
player,201010040mia,mia,CobbPa00,rush_long,0,,,,,
player,201010040mia,mia,CobbPa00,targets,1,,,,,
player,201010040mia,mia,CobbPa00,rec,0,,,,,
player,201010040mia,mia,CobbPa00,rec_yds,0,,,,,
player,201010040mia,mia,CobbPa00,rec_td,0,,,,,
player,201010040mia,mia,CobbPa00,rec_long,0,,,,,
player,201010040mia,mia,CobbPa00,fumbles,0,,,,,
player,201010040mia,mia,CobbPa00,fumbles_lost,,,,,,
player,201010040mia,mia,BessDa00,pass_cmp,0,,,,,
player,201010040mia,mia,BessDa00,pass_att,0,,,,,
player,201010040mia,mia,BessDa00,pass_yds,0,,,,,
player,201010040mia,mia,BessDa00,pass_td,0,,,,,
player,201010040mia,mia,BessDa00,pass_int,0,,,,,
player,201010040mia,mia,BessDa00,pass_sacked,,,,,,
player,201010040mia,mia,BessDa00,pass_sacked_yds,,,,,,
player,201010040mia,mia,BessDa00,pass_long,0,,,,,
player,201010040mia,mia,BessDa00,pass_rating,,,,,,
player,201010040mia,mia,BessDa00,rush_att,1,,,,,
player,201010040mia,mia,BessDa00,rush_yds,-3,,,,,
player,201010040mia,mia,BessDa00,rush_td,0,,,,,
player,201010040mia,mia,BessDa00,rush_long,-3,,,,,
player,201010040mia,mia,BessDa00,targets,11,,,,,
player,201010040mia,mia,BessDa00,rec,8,,,,,
player,201010040mia,mia,BessDa00,rec_yds,96,,,,,
player,201010040mia,mia,BessDa00,rec_td,1,,,,,
player,201010040mia,mia,BessDa00,rec_long,21,,,,,
player,201010040mia,mia,BessDa00,fumbles,0,,,,,
player,201010040mia,mia,BessDa00,fumbles_lost,,,,,,
player,201010040mia,nwe,NinkRo20,def_int,2,,,,,
player,201010040mia,nwe,NinkRo20,def_int_yds,1,,,,,
player,201010040mia,nwe,NinkRo20,def_int_td,0,,,,,
player,201010040mia,nwe,NinkRo20,def_int_long,1,,,,,
player,201010040mia,nwe,NinkRo20,pass_defended,2,,,,,
player,201010040mia,nwe,NinkRo20,sacks,1.0,,,,,
player,201010040mia,nwe,NinkRo20,tackles_combined,4,,,,,
player,201010040mia,nwe,NinkRo20,tackles_solo,3,,,,,
player,201010040mia,nwe,NinkRo20,tackles_assists,1,,,,,
player,201010040mia,nwe,NinkRo20,tackles_loss,1,,,,,
player,201010040mia,nwe,NinkRo20,qb_hits,1,,,,,
player,201010040mia,nwe,NinkRo20,fumbles_rec,0,,,,,
player,201010040mia,nwe,NinkRo20,fumbles_rec_yds,0,,,,,
player,201010040mia,nwe,NinkRo20,fumbles_rec_td,0,,,,,
player,201010040mia,nwe,NinkRo20,fumbles_forced,0,,,,,
player,201010040mia,nwe,ChunPa99,def_int,1,,,,,
player,201010040mia,nwe,ChunPa99,def_int_yds,51,,,,,
player,201010040mia,nwe,ChunPa99,def_int_td,1,,,,,
player,201010040mia,nwe,ChunPa99,def_int_long,51,,,,,
player,201010040mia,nwe,ChunPa99,pass_defended,1,,,,,
player,201010040mia,nwe,ChunPa99,sacks,0.0,,,,,
player,201010040mia,nwe,ChunPa99,tackles_combined,5,,,,,
player,201010040mia,nwe,ChunPa99,tackles_solo,4,,,,,
player,201010040mia,nwe,ChunPa99,tackles_assists,1,,,,,
player,201010040mia,nwe,ChunPa99,tackles_loss,0,,,,,
player,201010040mia,nwe,ChunPa99,qb_hits,0,,,,,
player,201010040mia,nwe,ChunPa99,fumbles_rec,0,,,,,
player,201010040mia,nwe,ChunPa99,fumbles_rec_yds,0,,,,,
player,201010040mia,nwe,ChunPa99,fumbles_rec_td,0,,,,,
