game,2010,17,20110102,201101020sfo,crd,"Arizona Cardinals",7,sfo,"San Francisco 49ers",38
player,201101020sfo,crd,HaggCl20,def_int_long,0,,,,,
player,201101020sfo,crd,HaggCl20,pass_defended,0,,,,,
player,201101020sfo,crd,HaggCl20,sacks,0.0,,,,,
player,201101020sfo,crd,HaggCl20,tackles_combined,5,,,,,
player,201101020sfo,crd,HaggCl20,tackles_solo,3,,,,,
player,201101020sfo,crd,HaggCl20,tackles_assists,2,,,,,
player,201101020sfo,crd,HaggCl20,tackles_loss,0,,,,,
player,201101020sfo,crd,HaggCl20,qb_hits,0,,,,,
player,201101020sfo,crd,HaggCl20,fumbles_rec,0,,,,,
player,201101020sfo,crd,HaggCl20,fumbles_rec_yds,0,,,,,
player,201101020sfo,crd,HaggCl20,fumbles_rec_td,0,,,,,
player,201101020sfo,crd,HaggCl20,fumbles_forced,0,,,,,
player,201101020sfo,crd,LenoPa20,def_int,0,,,,,
player,201101020sfo,crd,LenoPa20,def_int_yds,0,,,,,
player,201101020sfo,crd,LenoPa20,def_int_td,0,,,,,
player,201101020sfo,crd,LenoPa20,def_int_long,0,,,,,
player,201101020sfo,crd,LenoPa20,pass_defended,2,,,,,
player,201101020sfo,crd,LenoPa20,sacks,0.0,,,,,
player,201101020sfo,crd,LenoPa20,tackles_combined,5,,,,,
player,201101020sfo,crd,LenoPa20,tackles_solo,4,,,,,
player,201101020sfo,crd,LenoPa20,tackles_assists,1,,,,,
player,201101020sfo,crd,LenoPa20,tackles_loss,2,,,,,
player,201101020sfo,crd,LenoPa20,qb_hits,0,,,,,
player,201101020sfo,crd,LenoPa20,fumbles_rec,0,,,,,
player,201101020sfo,crd,LenoPa20,fumbles_rec_yds,0,,,,,
player,201101020sfo,crd,LenoPa20,fumbles_rec_td,0,,,,,
player,201101020sfo,crd,LenoPa20,fumbles_forced,0,,,,,
player,201101020sfo,crd,CampCa99,def_int,0,,,,,
player,201101020sfo,crd,CampCa99,def_int_yds,0,,,,,
player,201101020sfo,crd,CampCa99,def_int_td,0,,,,,
player,201101020sfo,crd,CampCa99,def_int_long,0,,,,,
player,201101020sfo,crd,CampCa99,pass_defended,0,,,,,
player,201101020sfo,crd,CampCa99,sacks,0.0,,,,,
player,201101020sfo,crd,CampCa99,tackles_combined,4,,,,,
player,201101020sfo,crd,CampCa99,tackles_solo,3,,,,,
player,201101020sfo,crd,CampCa99,tackles_assists,1,,,,,
player,201101020sfo,crd,CampCa99,tackles_loss,0,,,,,
player,201101020sfo,crd,CampCa99,qb_hits,0,,,,,
player,201101020sfo,crd,CampCa99,fumbles_rec,0,,,,,
player,201101020sfo,crd,CampCa99,fumbles_rec_yds,0,,,,,
player,201101020sfo,crd,CampCa99,fumbles_rec_td,0,,,,,
player,201101020sfo,crd,CampCa99,fumbles_forced,0,,,,,
player,201101020sfo,crd,ToleGr99,def_int,0,,,,,
player,201101020sfo,crd,ToleGr99,def_int_yds,0,,,,,
player,201101020sfo,crd,ToleGr99,def_int_td,0,,,,,
player,201101020sfo,crd,ToleGr99,def_int_long,0,,,,,
player,201101020sfo,crd,ToleGr99,pass_defended,0,,,,,
player,201101020sfo,crd,ToleGr99,sacks,0.0,,,,,
player,201101020sfo,crd,ToleGr99,tackles_combined,4,,,,,
player,201101020sfo,crd,ToleGr99,tackles_solo,2,,,,,
player,201101020sfo,crd,ToleGr99,tackles_assists,2,,,,,
player,201101020sfo,crd,ToleGr99,tackles_loss,0,,,,,
player,201101020sfo,crd,ToleGr99,qb_hits,0,,,,,
player,201101020sfo,crd,ToleGr99,fumbles_rec,0,,,,,
player,201101020sfo,crd,ToleGr99,fumbles_rec_yds,0,,,,,
player,201101020sfo,crd,ToleGr99,fumbles_rec_td,0,,,,,
player,201101020sfo,crd,ToleGr99,fumbles_forced,0,,,,,
player,201101020sfo,crd,WashDa99,def_int,0,,,,,
player,201101020sfo,crd,WashDa99,def_int_yds,0,,,,,
player,201101020sfo,crd,WashDa99,def_int_td,0,,,,,
player,201101020sfo,crd,WashDa99,def_int_long,0,,,,,
player,201101020sfo,crd,WashDa99,pass_defended,0,,,,,
player,201101020sfo,crd,WashDa99,sacks,0.0,,,,,
player,201101020sfo,crd,WashDa99,tackles_combined,4,,,,,
player,201101020sfo,crd,WashDa99,tackles_solo,4,,,,,
player,201101020sfo,crd,WashDa99,tackles_assists,0,,,,,
player,201101020sfo,crd,WashDa99,tackles_loss,1,,,,,
player,201101020sfo,crd,WashDa99,qb_hits,0,,,,,
player,201101020sfo,crd,WashDa99,fumbles_rec,0,,,,,
player,201101020sfo,crd,WashDa99,fumbles_rec_yds,0,,,,,
player,201101020sfo,crd,WashDa99,fumbles_rec_td,0,,,,,
player,201101020sfo,crd,WashDa99,fumbles_forced,0,,,,,
player,201101020sfo,crd,WilsAd99,def_int,0,,,,,
player,201101020sfo,crd,WilsAd99,def_int_yds,0,,,,,
player,201101020sfo,crd,WilsAd99,def_int_td,0,,,,,
player,201101020sfo,crd,WilsAd99,def_int_long,0,,,,,
player,201101020sfo,crd,WilsAd99,pass_defended,2,,,,,
player,201101020sfo,crd,WilsAd99,sacks,0.0,,,,,
player,201101020sfo,crd,WilsAd99,tackles_combined,4,,,,,
player,201101020sfo,crd,WilsAd99,tackles_solo,2,,,,,
player,201101020sfo,crd,WilsAd99,tackles_assists,2,,,,,
player,201101020sfo,crd,WilsAd99,tackles_loss,0,,,,,
player,201101020sfo,crd,WilsAd99,qb_hits,0,,,,,
player,201101020sfo,crd,WilsAd99,fumbles_rec,0,,,,,
player,201101020sfo,crd,WilsAd99,fumbles_rec_yds,0,,,,,
player,201101020sfo,crd,WilsAd99,fumbles_rec_td,0,,,,,
player,201101020sfo,crd,WilsAd99,fumbles_forced,0,,,,,
player,201101020sfo,crd,RhodKe20,def_int,0,,,,,
player,201101020sfo,crd,RhodKe20,def_int_yds,0,,,,,
player,201101020sfo,crd,RhodKe20,def_int_td,0,,,,,
player,201101020sfo,crd,RhodKe20,def_int_long,0,,,,,
player,201101020sfo,crd,RhodKe20,pass_defended,0,,,,,
player,201101020sfo,crd,RhodKe20,sacks,0.0,,,,,
player,201101020sfo,crd,RhodKe20,tackles_combined,3,,,,,
player,201101020sfo,crd,RhodKe20,tackles_solo,2,,,,,
player,201101020sfo,crd,RhodKe20,tackles_assists,1,,,,,
player,201101020sfo,crd,RhodKe20,tackles_loss,0,,,,,
player,201101020sfo,crd,RhodKe20,qb_hits,0,,,,,
player,201101020sfo,crd,RhodKe20,fumbles_rec,0,,,,,
player,201101020sfo,crd,RhodKe20,fumbles_rec_yds,0,,,,,
player,201101020sfo,crd,RhodKe20,fumbles_rec_td,0,,,,,
player,201101020sfo,crd,RhodKe20,fumbles_forced,0,,,,,
player,201101020sfo,crd,RodgDo99,def_int,0,,,,,
player,201101020sfo,crd,RodgDo99,def_int_yds,0,,,,,
player,201101020sfo,crd,RodgDo99,def_int_td,0,,,,,
player,201101020sfo,crd,RodgDo99,def_int_long,0,,,,,
player,201101020sfo,crd,RodgDo99,pass_defended,1,,,,,
player,201101020sfo,crd,RodgDo99,sacks,0.0,,,,,
player,201101020sfo,crd,RodgDo99,tackles_combined,3,,,,,
player,201101020sfo,crd,RodgDo99,tackles_solo,3,,,,,
player,201101020sfo,crd,RodgDo99,tackles_assists,0,,,,,
player,201101020sfo,crd,RodgDo99,tackles_loss,0,,,,,
player,201101020sfo,crd,RodgDo99,qb_hits,0,,,,,
player,201101020sfo,crd,RodgDo99,fumbles_rec,0,,,,,
player,201101020sfo,crd,RodgDo99,fumbles_rec_yds,0,,,,,
player,201101020sfo,crd,RodgDo99,fumbles_rec_td,0,,,,,
player,201101020sfo,crd,RodgDo99,fumbles_forced,0,,,,,
player,201101020sfo,crd,JohnRa98,def_int,0,,,,,
player,201101020sfo,crd,JohnRa98,def_int_yds,0,,,,,
player,201101020sfo,crd,JohnRa98,def_int_td,0,,,,,
player,201101020sfo,crd,JohnRa98,def_int_long,0,,,,,
player,201101020sfo,crd,JohnRa98,pass_defended,0,,,,,
player,201101020sfo,crd,JohnRa98,sacks,0.0,,,,,
player,201101020sfo,crd,JohnRa98,tackles_combined,2,,,,,
player,201101020sfo,crd,JohnRa98,tackles_solo,1,,,,,
player,201101020sfo,crd,JohnRa98,tackles_assists,1,,,,,
player,201101020sfo,crd,JohnRa98,tackles_loss,0,,,,,
player,201101020sfo,crd,JohnRa98,qb_hits,0,,,,,
player,201101020sfo,crd,JohnRa98,fumbles_rec,0,,,,,
player,201101020sfo,crd,JohnRa98,fumbles_rec_yds,0,,,,,
player,201101020sfo,crd,JohnRa98,fumbles_rec_td,0,,,,,
player,201101020sfo,crd,JohnRa98,fumbles_forced,0,,,,,
player,201101020sfo,crd,AbduHa20,def_int,0,,,,,
player,201101020sfo,crd,AbduHa20,def_int_yds,0,,,,,
player,201101020sfo,crd,AbduHa20,def_int_td,0,,,,,
player,201101020sfo,crd,AbduHa20,def_int_long,0,,,,,
player,201101020sfo,crd,AbduHa20,pass_defended,0,,,,,
player,201101020sfo,crd,AbduHa20,sacks,0.0,,,,,
player,201101020sfo,crd,AbduHa20,tackles_combined,1,,,,,
player,201101020sfo,crd,AbduHa20,tackles_solo,1,,,,,
player,201101020sfo,crd,AbduHa20,tackles_assists,0,,,,,
player,201101020sfo,crd,AbduHa20,tackles_loss,0,,,,,
player,201101020sfo,crd,AbduHa20,qb_hits,0,,,,,
player,201101020sfo,crd,AbduHa20,fumbles_rec,0,,,,,
player,201101020sfo,crd,AbduHa20,fumbles_rec_yds,0,,,,,
player,201101020sfo,crd,AbduHa20,fumbles_rec_td,0,,,,,
player,201101020sfo,crd,AbduHa20,fumbles_forced,0,,,,,
player,201101020sfo,crd,AdamMi98,def_int,0,,,,,
player,201101020sfo,crd,AdamMi98,def_int_yds,0,,,,,
player,201101020sfo,crd,AdamMi98,def_int_td,0,,,,,
player,201101020sfo,crd,AdamMi98,def_int_long,0,,,,,
player,201101020sfo,crd,AdamMi98,pass_defended,1,,,,,
player,201101020sfo,crd,AdamMi98,sacks,0.0,,,,,
player,201101020sfo,crd,AdamMi98,tackles_combined,1,,,,,
player,201101020sfo,crd,AdamMi98,tackles_solo,1,,,,,
player,201101020sfo,crd,AdamMi98,tackles_assists,0,,,,,
player,201101020sfo,crd,AdamMi98,tackles_loss,0,,,,,
player,201101020sfo,crd,AdamMi98,qb_hits,0,,,,,
player,201101020sfo,crd,AdamMi98,fumbles_rec,0,,,,,
player,201101020sfo,crd,AdamMi98,fumbles_rec_yds,0,,,,,
player,201101020sfo,crd,AdamMi98,fumbles_rec_td,0,,,,,
player,201101020sfo,crd,AdamMi98,fumbles_forced,0,,,,,
player,201101020sfo,crd,BranAl99,def_int,0,,,,,
player,201101020sfo,crd,BranAl99,def_int_yds,0,,,,,
player,201101020sfo,crd,BranAl99,def_int_td,0,,,,,
player,201101020sfo,crd,BranAl99,def_int_long,0,,,,,
player,201101020sfo,crd,BranAl99,pass_defended,1,,,,,
player,201101020sfo,crd,BranAl99,sacks,0.0,,,,,
player,201101020sfo,crd,BranAl99,tackles_combined,1,,,,,
player,201101020sfo,crd,BranAl99,tackles_solo,0,,,,,
player,201101020sfo,crd,BranAl99,tackles_assists,1,,,,,
player,201101020sfo,crd,BranAl99,tackles_loss,0,,,,,
player,201101020sfo,crd,BranAl99,qb_hits,1,,,,,
player,201101020sfo,crd,BranAl99,fumbles_rec,0,,,,,
player,201101020sfo,crd,BranAl99,fumbles_rec_yds,0,,,,,
player,201101020sfo,crd,BranAl99,fumbles_rec_td,0,,,,,
player,201101020sfo,crd,BranAl99,fumbles_forced,0,,,,,
player,201101020sfo,crd,RobiBr20,def_int,0,,,,,
player,201101020sfo,crd,RobiBr20,def_int_yds,0,,,,,
player,201101020sfo,crd,RobiBr20,def_int_td,0,,,,,
player,201101020sfo,crd,RobiBr20,def_int_long,0,,,,,
player,201101020sfo,crd,RobiBr20,pass_defended,0,,,,,
player,201101020sfo,crd,RobiBr20,sacks,0.0,,,,,
player,201101020sfo,crd,RobiBr20,tackles_combined,1,,,,,
player,201101020sfo,crd,RobiBr20,tackles_solo,0,,,,,
player,201101020sfo,crd,RobiBr20,tackles_assists,1,,,,,
player,201101020sfo,crd,RobiBr20,tackles_loss,0,,,,,
player,201101020sfo,crd,RobiBr20,qb_hits,0,,,,,
player,201101020sfo,crd,RobiBr20,fumbles_rec,0,,,,,
player,201101020sfo,crd,RobiBr20,fumbles_rec_yds,0,,,,,
player,201101020sfo,crd,RobiBr20,fumbles_rec_td,0,,,,,
player,201101020sfo,crd,RobiBr20,fumbles_forced,0,,,,,
player,201101020sfo,crd,WalkRe00,def_int,0,,,,,
player,201101020sfo,crd,WalkRe00,def_int_yds,0,,,,,
player,201101020sfo,crd,WalkRe00,def_int_td,0,,,,,
player,201101020sfo,crd,WalkRe00,def_int_long,0,,,,,
player,201101020sfo,crd,WalkRe00,pass_defended,0,,,,,
player,201101020sfo,crd,WalkRe00,sacks,0.0,,,,,
player,201101020sfo,crd,WalkRe00,tackles_combined,1,,,,,
player,201101020sfo,crd,WalkRe00,tackles_solo,1,,,,,
player,201101020sfo,crd,WalkRe00,tackles_assists,0,,,,,
player,201101020sfo,crd,WalkRe00,tackles_loss,0,,,,,
player,201101020sfo,crd,WalkRe00,qb_hits,0,,,,,
player,201101020sfo,crd,WalkRe00,fumbles_rec,0,,,,,
player,201101020sfo,crd,WalkRe00,fumbles_rec_yds,0,,,,,
player,201101020sfo,crd,WalkRe00,fumbles_rec_td,0,,,,,
player,201101020sfo,crd,WalkRe00,fumbles_forced,0,,,,,
player,201101020sfo,crd,WillDa99,def_int,0,,,,,
player,201101020sfo,crd,WillDa99,def_int_yds,0,,,,,
player,201101020sfo,crd,WillDa99,def_int_td,0,,,,,
player,201101020sfo,crd,WillDa99,def_int_long,0,,,,,
player,201101020sfo,crd,WillDa99,pass_defended,0,,,,,
player,201101020sfo,crd,WillDa99,sacks,0.0,,,,,
player,201101020sfo,crd,WillDa99,tackles_combined,1,,,,,
player,201101020sfo,crd,WillDa99,tackles_solo,1,,,,,
player,201101020sfo,crd,WillDa99,tackles_assists,0,,,,,
player,201101020sfo,crd,WillDa99,tackles_loss,0,,,,,
player,201101020sfo,crd,WillDa99,qb_hits,0,,,,,
player,201101020sfo,crd,WillDa99,fumbles_rec,0,,,,,
player,201101020sfo,crd,WillDa99,fumbles_rec_yds,0,,,,,
player,201101020sfo,crd,WillDa99,fumbles_rec_td,0,,,,,
player,201101020sfo,crd,WillDa99,fumbles_forced,0,,,,,
player,201101020sfo,crd,WrigJa01,def_int,0,,,,,
player,201101020sfo,crd,WrigJa01,def_int_yds,0,,,,,
player,201101020sfo,crd,WrigJa01,def_int_td,0,,,,,
player,201101020sfo,crd,WrigJa01,def_int_long,0,,,,,
player,201101020sfo,crd,WrigJa01,pass_defended,0,,,,,
player,201101020sfo,crd,WrigJa01,sacks,0.0,,,,,
player,201101020sfo,crd,WrigJa01,tackles_combined,1,,,,,
player,201101020sfo,crd,WrigJa01,tackles_solo,1,,,,,
player,201101020sfo,crd,WrigJa01,tackles_assists,0,,,,,
player,201101020sfo,crd,WrigJa01,tackles_loss,0,,,,,
player,201101020sfo,crd,WrigJa01,qb_hits,0,,,,,
player,201101020sfo,crd,WrigJa01,fumbles_rec,0,,,,,
player,201101020sfo,crd,WrigJa01,fumbles_rec_yds,0,,,,,
player,201101020sfo,crd,WrigJa01,fumbles_rec_td,0,,,,,
player,201101020sfo,crd,WrigJa01,fumbles_forced,0,,,,,
player,201101020sfo,crd,WareMa20,def_int,,,,,,
player,201101020sfo,crd,WareMa20,def_int_yds,,,,,,
player,201101020sfo,crd,WareMa20,def_int_td,,,,,,
player,201101020sfo,crd,WareMa20,def_int_long,,,,,,
player,201101020sfo,crd,WareMa20,pass_defended,,,,,,
player,201101020sfo,crd,WareMa20,sacks,0.0,,,,,
player,201101020sfo,crd,WareMa20,tackles_combined,,,,,,
player,201101020sfo,crd,WareMa20,tackles_solo,,,,,,
player,201101020sfo,crd,WareMa20,tackles_assists,,,,,,
player,201101020sfo,crd,WareMa20,tackles_loss,2,,,,,
player,201101020sfo,crd,WareMa20,qb_hits,1,,,,,
player,201101020sfo,crd,WareMa20,fumbles_rec,,,,,,
player,201101020sfo,crd,WareMa20,fumbles_rec_yds,,,,,,
player,201101020sfo,crd,WareMa20,fumbles_rec_td,,,,,,
player,201101020sfo,crd,WareMa20,fumbles_forced,,,,,,
player,201101020sfo,sfo,BrooAh21,def_int,1,,,,,
player,201101020sfo,sfo,BrooAh21,def_int_yds,32,,,,,
player,201101020sfo,sfo,BrooAh21,def_int_td,0,,,,,
player,201101020sfo,sfo,BrooAh21,def_int_long,32,,,,,
player,201101020sfo,sfo,BrooAh21,pass_defended,1,,,,,
player,201101020sfo,sfo,BrooAh21,sacks,1.0,,,,,
player,201101020sfo,sfo,BrooAh21,tackles_combined,4,,,,,
player,201101020sfo,sfo,BrooAh21,tackles_solo,3,,,,,
player,201101020sfo,sfo,BrooAh21,tackles_assists,1,,,,,
player,201101020sfo,sfo,BrooAh21,tackles_loss,1,,,,,
player,201101020sfo,sfo,BrooAh21,qb_hits,2,,,,,
player,201101020sfo,sfo,BrooAh21,fumbles_rec,0,,,,,
player,201101020sfo,sfo,BrooAh21,fumbles_rec_yds,0,,,,,
player,201101020sfo,sfo,BrooAh21,fumbles_rec_td,0,,,,,
player,201101020sfo,sfo,BrooAh21,fumbles_forced,0,,,,,
player,201101020sfo,sfo,BrowTa99,def_int,1,,,,,
player,201101020sfo,sfo,BrowTa99,def_int_yds,62,,,,,
player,201101020sfo,sfo,BrowTa99,def_int_td,1,,,,,
player,201101020sfo,sfo,BrowTa99,def_int_long,62,,,,,
player,201101020sfo,sfo,BrowTa99,pass_defended,4,,,,,
player,201101020sfo,sfo,BrowTa99,sacks,0.0,,,,,
player,201101020sfo,sfo,BrowTa99,tackles_combined,4,,,,,
player,201101020sfo,sfo,BrowTa99,tackles_solo,4,,,,,
player,201101020sfo,sfo,BrowTa99,tackles_assists,0,,,,,
player,201101020sfo,sfo,BrowTa99,tackles_loss,0,,,,,
player,201101020sfo,sfo,BrowTa99,qb_hits,0,,,,,
player,201101020sfo,sfo,BrowTa99,fumbles_rec,0,,,,,
player,201101020sfo,sfo,BrowTa99,fumbles_rec_yds,0,,,,,
player,201101020sfo,sfo,BrowTa99,fumbles_rec_td,0,,,,,
player,201101020sfo,sfo,BrowTa99,fumbles_forced,0,,,,,
player,201101020sfo,sfo,SmitJu20,def_int,0,,,,,
player,201101020sfo,sfo,SmitJu20,def_int_yds,0,,,,,
player,201101020sfo,sfo,SmitJu20,def_int_td,0,,,,,
player,201101020sfo,sfo,SmitJu20,def_int_long,0,,,,,
player,201101020sfo,sfo,SmitJu20,pass_defended,0,,,,,
player,201101020sfo,sfo,SmitJu20,sacks,3.0,,,,,
player,201101020sfo,sfo,SmitJu20,tackles_combined,10,,,,,
player,201101020sfo,sfo,SmitJu20,tackles_solo,8,,,,,
player,201101020sfo,sfo,SmitJu20,tackles_assists,2,,,,,
player,201101020sfo,sfo,SmitJu20,tackles_loss,3,,,,,
player,201101020sfo,sfo,SmitJu20,qb_hits,3,,,,,
player,201101020sfo,sfo,SmitJu20,fumbles_rec,0,,,,,
player,201101020sfo,sfo,SmitJu20,fumbles_rec_yds,0,,,,,
player,201101020sfo,sfo,SmitJu20,fumbles_rec_td,0,,,,,
player,201101020sfo,sfo,SmitJu20,fumbles_forced,1,,,,,
player,201101020sfo,sfo,GoldDa99,def_int,0,,,,,
player,201101020sfo,sfo,GoldDa99,def_int_yds,0,,,,,
player,201101020sfo,sfo,GoldDa99,def_int_td,0,,,,,
player,201101020sfo,sfo,GoldDa99,def_int_long,0,,,,,
player,201101020sfo,sfo,GoldDa99,pass_defended,0,,,,,
player,201101020sfo,sfo,GoldDa99,sacks,1.0,,,,,
player,201101020sfo,sfo,GoldDa99,tackles_combined,3,,,,,
player,201101020sfo,sfo,GoldDa99,tackles_solo,2,,,,,
player,201101020sfo,sfo,GoldDa99,tackles_assists,1,,,,,
player,201101020sfo,sfo,GoldDa99,tackles_loss,1,,,,,
player,201101020sfo,sfo,GoldDa99,qb_hits,1,,,,,
player,201101020sfo,sfo,GoldDa99,fumbles_rec,0,,,,,
player,201101020sfo,sfo,GoldDa99,fumbles_rec_yds,0,,,,,
player,201101020sfo,sfo,GoldDa99,fumbles_rec_td,0,,,,,
player,201101020sfo,sfo,GoldDa99,fumbles_forced,0,,,,,
player,201101020sfo,sfo,LawsMa20,def_int,0,,,,,
player,201101020sfo,sfo,LawsMa20,def_int_yds,0,,,,,
player,201101020sfo,sfo,LawsMa20,def_int_td,0,,,,,
player,201101020sfo,sfo,LawsMa20,def_int_long,0,,,,,
player,201101020sfo,sfo,LawsMa20,pass_defended,0,,,,,
player,201101020sfo,sfo,LawsMa20,sacks,0.5,,,,,
player,201101020sfo,sfo,LawsMa20,tackles_combined,6,,,,,
player,201101020sfo,sfo,LawsMa20,tackles_solo,4,,,,,
player,201101020sfo,sfo,LawsMa20,tackles_assists,2,,,,,
player,201101020sfo,sfo,LawsMa20,tackles_loss,1,,,,,
player,201101020sfo,sfo,LawsMa20,qb_hits,2,,,,,
player,201101020sfo,sfo,LawsMa20,fumbles_rec,0,,,,,
player,201101020sfo,sfo,LawsMa20,fumbles_rec_yds,0,,,,,
player,201101020sfo,sfo,LawsMa20,fumbles_rec_td,0,,,,,
player,201101020sfo,sfo,LawsMa20,fumbles_forced,0,,,,,
player,201101020sfo,sfo,SpenSh20,def_int,0,,,,,
player,201101020sfo,sfo,SpenSh20,def_int_yds,0,,,,,
player,201101020sfo,sfo,SpenSh20,def_int_td,0,,,,,
player,201101020sfo,sfo,SpenSh20,def_int_long,0,,,,,
player,201101020sfo,sfo,SpenSh20,pass_defended,1,,,,,
player,201101020sfo,sfo,SpenSh20,sacks,0.5,,,,,
player,201101020sfo,sfo,SpenSh20,tackles_combined,5,,,,,
player,201101020sfo,sfo,SpenSh20,tackles_solo,4,,,,,
player,201101020sfo,sfo,SpenSh20,tackles_assists,1,,,,,
player,201101020sfo,sfo,SpenSh20,tackles_loss,0,,,,,
player,201101020sfo,sfo,SpenSh20,qb_hits,1,,,,,
player,201101020sfo,sfo,SpenSh20,fumbles_rec,0,,,,,
player,201101020sfo,sfo,SpenSh20,fumbles_rec_yds,0,,,,,
player,201101020sfo,sfo,SpenSh20,fumbles_rec_td,0,,,,,
player,201101020sfo,sfo,SpenSh20,fumbles_forced,0,,,,,
player,201101020sfo,sfo,SmitRe99,def_int,0,,,,,
player,201101020sfo,sfo,SmitRe99,def_int_yds,0,,,,,
player,201101020sfo,sfo,SmitRe99,def_int_td,0,,,,,
player,201101020sfo,sfo,SmitRe99,def_int_long,0,,,,,
player,201101020sfo,sfo,SmitRe99,pass_defended,0,,,,,
player,201101020sfo,sfo,SmitRe99,sacks,0.0,,,,,
player,201101020sfo,sfo,SmitRe99,tackles_combined,9,,,,,
player,201101020sfo,sfo,SmitRe99,tackles_solo,7,,,,,
player,201101020sfo,sfo,SmitRe99,tackles_assists,2,,,,,
player,201101020sfo,sfo,SmitRe99,tackles_loss,0,,,,,
player,201101020sfo,sfo,SmitRe99,qb_hits,0,,,,,
player,201101020sfo,sfo,SmitRe99,fumbles_rec,0,,,,,
player,201101020sfo,sfo,SmitRe99,fumbles_rec_yds,0,,,,,
player,201101020sfo,sfo,SmitRe99,fumbles_rec_td,0,,,,,
player,201101020sfo,sfo,SmitRe99,fumbles_forced,0,,,,,
player,201101020sfo,sfo,BowmNa99,def_int,0,,,,,
player,201101020sfo,sfo,BowmNa99,def_int_yds,0,,,,,
player,201101020sfo,sfo,BowmNa99,def_int_td,0,,,,,
player,201101020sfo,sfo,BowmNa99,def_int_long,0,,,,,
player,201101020sfo,sfo,BowmNa99,pass_defended,0,,,,,
player,201101020sfo,sfo,BowmNa99,sacks,0.0,,,,,
player,201101020sfo,sfo,BowmNa99,tackles_combined,8,,,,,
player,201101020sfo,sfo,BowmNa99,tackles_solo,6,,,,,
player,201101020sfo,sfo,BowmNa99,tackles_assists,2,,,,,
player,201101020sfo,sfo,BowmNa99,tackles_loss,2,,,,,
player,201101020sfo,sfo,BowmNa99,qb_hits,0,,,,,
player,201101020sfo,sfo,BowmNa99,fumbles_rec,0,,,,,
player,201101020sfo,sfo,BowmNa99,fumbles_rec_yds,0,,,,,
player,201101020sfo,sfo,BowmNa99,fumbles_rec_td,0,,,,,
player,201101020sfo,sfo,BowmNa99,fumbles_forced,0,,,,,
player,201101020sfo,sfo,BrocTr00,def_int,0,,,,,
player,201101020sfo,sfo,BrocTr00,def_int_yds,0,,,,,
player,201101020sfo,sfo,BrocTr00,def_int_td,0,,,,,
player,201101020sfo,sfo,BrocTr00,def_int_long,0,,,,,
player,201101020sfo,sfo,BrocTr00,pass_defended,0,,,,,
player,201101020sfo,sfo,BrocTr00,sacks,0.0,,,,,
player,201101020sfo,sfo,BrocTr00,tackles_combined,4,,,,,
player,201101020sfo,sfo,BrocTr00,tackles_solo,3,,,,,
player,201101020sfo,sfo,BrocTr00,tackles_assists,1,,,,,
player,201101020sfo,sfo,BrocTr00,tackles_loss,0,,,,,
player,201101020sfo,sfo,BrocTr00,qb_hits,0,,,,,
player,201101020sfo,sfo,BrocTr00,fumbles_rec,0,,,,,
player,201101020sfo,sfo,BrocTr00,fumbles_rec_yds,0,,,,,
player,201101020sfo,sfo,BrocTr00,fumbles_rec_td,0,,,,,
player,201101020sfo,sfo,BrocTr00,fumbles_forced,0,,,,,
player,201101020sfo,sfo,ClemNa99,def_int,0,,,,,
player,201101020sfo,sfo,ClemNa99,def_int_yds,0,,,,,
player,201101020sfo,sfo,ClemNa99,def_int_td,0,,,,,
player,201101020sfo,sfo,ClemNa99,def_int_long,0,,,,,
player,201101020sfo,sfo,ClemNa99,pass_defended,2,,,,,
player,201101020sfo,sfo,ClemNa99,sacks,0.0,,,,,
player,201101020sfo,sfo,ClemNa99,tackles_combined,4,,,,,
player,201101020sfo,sfo,ClemNa99,tackles_solo,3,,,,,
player,201101020sfo,sfo,ClemNa99,tackles_assists,1,,,,,
player,201101020sfo,sfo,ClemNa99,tackles_loss,0,,,,,
player,201101020sfo,sfo,ClemNa99,qb_hits,0,,,,,
player,201101020sfo,sfo,ClemNa99,fumbles_rec,0,,,,,
player,201101020sfo,sfo,ClemNa99,fumbles_rec_yds,0,,,,,
player,201101020sfo,sfo,ClemNa99,fumbles_rec_td,0,,,,,
player,201101020sfo,sfo,ClemNa99,fumbles_forced,1,,,,,
player,201101020sfo,sfo,HaraPa20,def_int,0,,,,,
player,201101020sfo,sfo,HaraPa20,def_int_yds,0,,,,,
player,201101020sfo,sfo,HaraPa20,def_int_td,0,,,,,
player,201101020sfo,sfo,HaraPa20,def_int_long,0,,,,,
player,201101020sfo,sfo,HaraPa20,pass_defended,0,,,,,
player,201101020sfo,sfo,HaraPa20,sacks,0.0,,,,,
player,201101020sfo,sfo,HaraPa20,tackles_combined,4,,,,,
player,201101020sfo,sfo,HaraPa20,tackles_solo,2,,,,,
player,201101020sfo,sfo,HaraPa20,tackles_assists,2,,,,,
player,201101020sfo,sfo,HaraPa20,tackles_loss,1,,,,,
player,201101020sfo,sfo,HaraPa20,qb_hits,0,,,,,
player,201101020sfo,sfo,HaraPa20,fumbles_rec,0,,,,,
player,201101020sfo,sfo,HaraPa20,fumbles_rec_yds,0,,,,,
player,201101020sfo,sfo,HaraPa20,fumbles_rec_td,0,,,,,
player,201101020sfo,sfo,HaraPa20,fumbles_forced,0,,,,,
player,201101020sfo,sfo,ClohCo00,def_int,0,,,,,
player,201101020sfo,sfo,ClohCo00,def_int_yds,0,,,,,
