game,2010,2,20100919,201009190gnb,buf,"Buffalo Bills",7,gnb,"Green Bay Packers",34
player,201009190gnb,buf,KelsCh21,fumbles_rec_td,0,,,,,
player,201009190gnb,buf,KelsCh21,fumbles_forced,0,,,,,
player,201009190gnb,buf,DaviAn20,def_int,0,,,,,
player,201009190gnb,buf,DaviAn20,def_int_yds,0,,,,,
player,201009190gnb,buf,DaviAn20,def_int_td,0,,,,,
player,201009190gnb,buf,DaviAn20,def_int_long,0,,,,,
player,201009190gnb,buf,DaviAn20,pass_defended,0,,,,,
player,201009190gnb,buf,DaviAn20,sacks,0.0,,,,,
player,201009190gnb,buf,DaviAn20,tackles_combined,7,,,,,
player,201009190gnb,buf,DaviAn20,tackles_solo,5,,,,,
player,201009190gnb,buf,DaviAn20,tackles_assists,2,,,,,
player,201009190gnb,buf,DaviAn20,tackles_loss,0,,,,,
player,201009190gnb,buf,DaviAn20,qb_hits,0,,,,,
player,201009190gnb,buf,DaviAn20,fumbles_rec,0,,,,,
player,201009190gnb,buf,DaviAn20,fumbles_rec_yds,0,,,,,
player,201009190gnb,buf,DaviAn20,fumbles_rec_td,0,,,,,
player,201009190gnb,buf,DaviAn20,fumbles_forced,1,,,,,
player,201009190gnb,buf,ElliKe20,def_int,0,,,,,
player,201009190gnb,buf,ElliKe20,def_int_yds,0,,,,,
player,201009190gnb,buf,ElliKe20,def_int_td,0,,,,,
player,201009190gnb,buf,ElliKe20,def_int_long,0,,,,,
player,201009190gnb,buf,ElliKe20,pass_defended,1,,,,,
player,201009190gnb,buf,ElliKe20,sacks,0.0,,,,,
player,201009190gnb,buf,ElliKe20,tackles_combined,6,,,,,
player,201009190gnb,buf,ElliKe20,tackles_solo,6,,,,,
player,201009190gnb,buf,ElliKe20,tackles_assists,0,,,,,
player,201009190gnb,buf,ElliKe20,tackles_loss,0,,,,,
player,201009190gnb,buf,ElliKe20,qb_hits,0,,,,,
player,201009190gnb,buf,ElliKe20,fumbles_rec,0,,,,,
player,201009190gnb,buf,ElliKe20,fumbles_rec_yds,0,,,,,
player,201009190gnb,buf,ElliKe20,fumbles_rec_td,0,,,,,
player,201009190gnb,buf,ElliKe20,fumbles_forced,0,,,,,
player,201009190gnb,buf,EdwaDw20,def_int,0,,,,,
player,201009190gnb,buf,EdwaDw20,def_int_yds,0,,,,,
player,201009190gnb,buf,EdwaDw20,def_int_td,0,,,,,
player,201009190gnb,buf,EdwaDw20,def_int_long,0,,,,,
player,201009190gnb,buf,EdwaDw20,pass_defended,0,,,,,
player,201009190gnb,buf,EdwaDw20,sacks,0.0,,,,,
player,201009190gnb,buf,EdwaDw20,tackles_combined,5,,,,,
player,201009190gnb,buf,EdwaDw20,tackles_solo,4,,,,,
player,201009190gnb,buf,EdwaDw20,tackles_assists,1,,,,,
player,201009190gnb,buf,EdwaDw20,tackles_loss,0,,,,,
player,201009190gnb,buf,EdwaDw20,qb_hits,0,,,,,
player,201009190gnb,buf,EdwaDw20,fumbles_rec,0,,,,,
player,201009190gnb,buf,EdwaDw20,fumbles_rec_yds,0,,,,,
player,201009190gnb,buf,EdwaDw20,fumbles_rec_td,0,,,,,
player,201009190gnb,buf,EdwaDw20,fumbles_forced,0,,,,,
player,201009190gnb,buf,ByrdJa99,def_int,0,,,,,
player,201009190gnb,buf,ByrdJa99,def_int_yds,0,,,,,
player,201009190gnb,buf,ByrdJa99,def_int_td,0,,,,,
player,201009190gnb,buf,ByrdJa99,def_int_long,0,,,,,
player,201009190gnb,buf,ByrdJa99,pass_defended,0,,,,,
player,201009190gnb,buf,ByrdJa99,sacks,0.0,,,,,
player,201009190gnb,buf,ByrdJa99,tackles_combined,4,,,,,
player,201009190gnb,buf,ByrdJa99,tackles_solo,3,,,,,
player,201009190gnb,buf,ByrdJa99,tackles_assists,1,,,,,
player,201009190gnb,buf,ByrdJa99,tackles_loss,0,,,,,
player,201009190gnb,buf,ByrdJa99,qb_hits,0,,,,,
player,201009190gnb,buf,ByrdJa99,fumbles_rec,0,,,,,
player,201009190gnb,buf,ByrdJa99,fumbles_rec_yds,0,,,,,
player,201009190gnb,buf,ByrdJa99,fumbles_rec_td,0,,,,,
player,201009190gnb,buf,ByrdJa99,fumbles_forced,0,,,,,
player,201009190gnb,buf,McKeLe99,def_int,0,,,,,
player,201009190gnb,buf,McKeLe99,def_int_yds,0,,,,,
player,201009190gnb,buf,McKeLe99,def_int_td,0,,,,,
player,201009190gnb,buf,McKeLe99,def_int_long,0,,,,,
player,201009190gnb,buf,McKeLe99,pass_defended,0,,,,,
player,201009190gnb,buf,McKeLe99,sacks,0.0,,,,,
player,201009190gnb,buf,McKeLe99,tackles_combined,4,,,,,
player,201009190gnb,buf,McKeLe99,tackles_solo,4,,,,,
player,201009190gnb,buf,McKeLe99,tackles_assists,0,,,,,
player,201009190gnb,buf,McKeLe99,tackles_loss,1,,,,,
player,201009190gnb,buf,McKeLe99,qb_hits,0,,,,,
player,201009190gnb,buf,McKeLe99,fumbles_rec,0,,,,,
player,201009190gnb,buf,McKeLe99,fumbles_rec_yds,0,,,,,
player,201009190gnb,buf,McKeLe99,fumbles_rec_td,0,,,,,
player,201009190gnb,buf,McKeLe99,fumbles_forced,1,,,,,
player,201009190gnb,buf,CornRe99,def_int,0,,,,,
player,201009190gnb,buf,CornRe99,def_int_yds,0,,,,,
player,201009190gnb,buf,CornRe99,def_int_td,0,,,,,
player,201009190gnb,buf,CornRe99,def_int_long,0,,,,,
player,201009190gnb,buf,CornRe99,pass_defended,0,,,,,
player,201009190gnb,buf,CornRe99,sacks,0.0,,,,,
player,201009190gnb,buf,CornRe99,tackles_combined,3,,,,,
player,201009190gnb,buf,CornRe99,tackles_solo,3,,,,,
player,201009190gnb,buf,CornRe99,tackles_assists,0,,,,,
player,201009190gnb,buf,CornRe99,tackles_loss,0,,,,,
player,201009190gnb,buf,CornRe99,qb_hits,0,,,,,
player,201009190gnb,buf,CornRe99,fumbles_rec,0,,,,,
player,201009190gnb,buf,CornRe99,fumbles_rec_yds,0,,,,,
player,201009190gnb,buf,CornRe99,fumbles_rec_td,0,,,,,
player,201009190gnb,buf,CornRe99,fumbles_forced,0,,,,,
player,201009190gnb,buf,JohnSp20,def_int,0,,,,,
player,201009190gnb,buf,JohnSp20,def_int_yds,0,,,,,
player,201009190gnb,buf,JohnSp20,def_int_td,0,,,,,
player,201009190gnb,buf,JohnSp20,def_int_long,0,,,,,
player,201009190gnb,buf,JohnSp20,pass_defended,0,,,,,
player,201009190gnb,buf,JohnSp20,sacks,0.0,,,,,
player,201009190gnb,buf,JohnSp20,tackles_combined,3,,,,,
player,201009190gnb,buf,JohnSp20,tackles_solo,1,,,,,
player,201009190gnb,buf,JohnSp20,tackles_assists,2,,,,,
player,201009190gnb,buf,JohnSp20,tackles_loss,0,,,,,
player,201009190gnb,buf,JohnSp20,qb_hits,0,,,,,
player,201009190gnb,buf,JohnSp20,fumbles_rec,0,,,,,
player,201009190gnb,buf,JohnSp20,fumbles_rec_yds,0,,,,,
player,201009190gnb,buf,JohnSp20,fumbles_rec_td,0,,,,,
player,201009190gnb,buf,JohnSp20,fumbles_forced,0,,,,,
player,201009190gnb,buf,ScotBr20,def_int,0,,,,,
player,201009190gnb,buf,ScotBr20,def_int_yds,0,,,,,
player,201009190gnb,buf,ScotBr20,def_int_td,0,,,,,
player,201009190gnb,buf,ScotBr20,def_int_long,0,,,,,
player,201009190gnb,buf,ScotBr20,pass_defended,0,,,,,
player,201009190gnb,buf,ScotBr20,sacks,0.0,,,,,
player,201009190gnb,buf,ScotBr20,tackles_combined,3,,,,,
player,201009190gnb,buf,ScotBr20,tackles_solo,2,,,,,
player,201009190gnb,buf,ScotBr20,tackles_assists,1,,,,,
player,201009190gnb,buf,ScotBr20,tackles_loss,1,,,,,
player,201009190gnb,buf,ScotBr20,qb_hits,0,,,,,
player,201009190gnb,buf,ScotBr20,fumbles_rec,0,,,,,
player,201009190gnb,buf,ScotBr20,fumbles_rec_yds,0,,,,,
player,201009190gnb,buf,ScotBr20,fumbles_rec_td,0,,,,,
player,201009190gnb,buf,ScotBr20,fumbles_forced,0,,,,,
player,201009190gnb,buf,StroMa01,def_int,0,,,,,
player,201009190gnb,buf,StroMa01,def_int_yds,0,,,,,
player,201009190gnb,buf,StroMa01,def_int_td,0,,,,,
player,201009190gnb,buf,StroMa01,def_int_long,0,,,,,
player,201009190gnb,buf,StroMa01,pass_defended,0,,,,,
player,201009190gnb,buf,StroMa01,sacks,0.0,,,,,
player,201009190gnb,buf,StroMa01,tackles_combined,3,,,,,
player,201009190gnb,buf,StroMa01,tackles_solo,2,,,,,
player,201009190gnb,buf,StroMa01,tackles_assists,1,,,,,
player,201009190gnb,buf,StroMa01,tackles_loss,0,,,,,
player,201009190gnb,buf,StroMa01,qb_hits,0,,,,,
player,201009190gnb,buf,StroMa01,fumbles_rec,0,,,,,
player,201009190gnb,buf,StroMa01,fumbles_rec_yds,0,,,,,
player,201009190gnb,buf,StroMa01,fumbles_rec_td,0,,,,,
player,201009190gnb,buf,StroMa01,fumbles_forced,0,,,,,
player,201009190gnb,buf,WhitDo20,def_int,0,,,,,
player,201009190gnb,buf,WhitDo20,def_int_yds,0,,,,,
player,201009190gnb,buf,WhitDo20,def_int_td,0,,,,,
player,201009190gnb,buf,WhitDo20,def_int_long,0,,,,,
player,201009190gnb,buf,WhitDo20,pass_defended,0,,,,,
player,201009190gnb,buf,WhitDo20,sacks,0.0,,,,,
player,201009190gnb,buf,WhitDo20,tackles_combined,3,,,,,
player,201009190gnb,buf,WhitDo20,tackles_solo,1,,,,,
player,201009190gnb,buf,WhitDo20,tackles_assists,2,,,,,
player,201009190gnb,buf,WhitDo20,tackles_loss,0,,,,,
player,201009190gnb,buf,WhitDo20,qb_hits,0,,,,,
player,201009190gnb,buf,WhitDo20,fumbles_rec,0,,,,,
player,201009190gnb,buf,WhitDo20,fumbles_rec_yds,0,,,,,
player,201009190gnb,buf,WhitDo20,fumbles_rec_td,0,,,,,
player,201009190gnb,buf,WhitDo20,fumbles_forced,0,,,,,
player,201009190gnb,buf,WillKy20,def_int,0,,,,,
player,201009190gnb,buf,WillKy20,def_int_yds,0,,,,,
player,201009190gnb,buf,WillKy20,def_int_td,0,,,,,
player,201009190gnb,buf,WillKy20,def_int_long,0,,,,,
player,201009190gnb,buf,WillKy20,pass_defended,0,,,,,
player,201009190gnb,buf,WillKy20,sacks,0.0,,,,,
player,201009190gnb,buf,WillKy20,tackles_combined,3,,,,,
player,201009190gnb,buf,WillKy20,tackles_solo,3,,,,,
player,201009190gnb,buf,WillKy20,tackles_assists,0,,,,,
player,201009190gnb,buf,WillKy20,tackles_loss,1,,,,,
player,201009190gnb,buf,WillKy20,qb_hits,1,,,,,
player,201009190gnb,buf,WillKy20,fumbles_rec,0,,,,,
player,201009190gnb,buf,WillKy20,fumbles_rec_yds,0,,,,,
player,201009190gnb,buf,WillKy20,fumbles_rec_td,0,,,,,
player,201009190gnb,buf,WillKy20,fumbles_forced,0,,,,,
player,201009190gnb,buf,FlorDr20,def_int,0,,,,,
player,201009190gnb,buf,FlorDr20,def_int_yds,0,,,,,
player,201009190gnb,buf,FlorDr20,def_int_td,0,,,,,
player,201009190gnb,buf,FlorDr20,def_int_long,0,,,,,
player,201009190gnb,buf,FlorDr20,pass_defended,0,,,,,
player,201009190gnb,buf,FlorDr20,sacks,0.0,,,,,
player,201009190gnb,buf,FlorDr20,tackles_combined,2,,,,,
player,201009190gnb,buf,FlorDr20,tackles_solo,2,,,,,
player,201009190gnb,buf,FlorDr20,tackles_assists,0,,,,,
player,201009190gnb,buf,FlorDr20,tackles_loss,0,,,,,
player,201009190gnb,buf,FlorDr20,qb_hits,0,,,,,
player,201009190gnb,buf,FlorDr20,fumbles_rec,0,,,,,
player,201009190gnb,buf,FlorDr20,fumbles_rec_yds,0,,,,,
player,201009190gnb,buf,FlorDr20,fumbles_rec_td,0,,,,,
player,201009190gnb,buf,FlorDr20,fumbles_forced,0,,,,,
player,201009190gnb,buf,MoatAr00,def_int,0,,,,,
player,201009190gnb,buf,MoatAr00,def_int_yds,0,,,,,
player,201009190gnb,buf,MoatAr00,def_int_td,0,,,,,
player,201009190gnb,buf,MoatAr00,def_int_long,0,,,,,
player,201009190gnb,buf,MoatAr00,pass_defended,0,,,,,
player,201009190gnb,buf,MoatAr00,sacks,0.0,,,,,
player,201009190gnb,buf,MoatAr00,tackles_combined,2,,,,,
player,201009190gnb,buf,MoatAr00,tackles_solo,2,,,,,
player,201009190gnb,buf,MoatAr00,tackles_assists,0,,,,,
player,201009190gnb,buf,MoatAr00,tackles_loss,0,,,,,
player,201009190gnb,buf,MoatAr00,qb_hits,0,,,,,
player,201009190gnb,buf,MoatAr00,fumbles_rec,0,,,,,
player,201009190gnb,buf,MoatAr00,fumbles_rec_yds,0,,,,,
player,201009190gnb,buf,MoatAr00,fumbles_rec_td,0,,,,,
player,201009190gnb,buf,MoatAr00,fumbles_forced,0,,,,,
player,201009190gnb,buf,AyodAk20,def_int,0,,,,,
player,201009190gnb,buf,AyodAk20,def_int_yds,0,,,,,
player,201009190gnb,buf,AyodAk20,def_int_td,0,,,,,
player,201009190gnb,buf,AyodAk20,def_int_long,0,,,,,
player,201009190gnb,buf,AyodAk20,pass_defended,0,,,,,
player,201009190gnb,buf,AyodAk20,sacks,0.0,,,,,
player,201009190gnb,buf,AyodAk20,tackles_combined,1,,,,,
player,201009190gnb,buf,AyodAk20,tackles_solo,0,,,,,
player,201009190gnb,buf,AyodAk20,tackles_assists,1,,,,,
player,201009190gnb,buf,AyodAk20,tackles_loss,0,,,,,
player,201009190gnb,buf,AyodAk20,qb_hits,0,,,,,
player,201009190gnb,buf,AyodAk20,fumbles_rec,0,,,,,
player,201009190gnb,buf,AyodAk20,fumbles_rec_yds,0,,,,,
player,201009190gnb,buf,AyodAk20,fumbles_rec_td,0,,,,,
player,201009190gnb,buf,AyodAk20,fumbles_forced,0,,,,,
player,201009190gnb,buf,JackFr02,def_int,0,,,,,
player,201009190gnb,buf,JackFr02,def_int_yds,0,,,,,
player,201009190gnb,buf,JackFr02,def_int_td,0,,,,,
player,201009190gnb,buf,JackFr02,def_int_long,0,,,,,
player,201009190gnb,buf,JackFr02,pass_defended,0,,,,,
player,201009190gnb,buf,JackFr02,sacks,0.0,,,,,
player,201009190gnb,buf,JackFr02,tackles_combined,1,,,,,
player,201009190gnb,buf,JackFr02,tackles_solo,1,,,,,
player,201009190gnb,buf,JackFr02,tackles_assists,0,,,,,
player,201009190gnb,buf,JackFr02,tackles_loss,,,,,,
player,201009190gnb,buf,JackFr02,qb_hits,,,,,,
player,201009190gnb,buf,JackFr02,fumbles_rec,0,,,,,
player,201009190gnb,buf,JackFr02,fumbles_rec_yds,0,,,,,
player,201009190gnb,buf,JackFr02,fumbles_rec_td,0,,,,,
player,201009190gnb,buf,JackFr02,fumbles_forced,0,,,,,
player,201009190gnb,buf,MaybAa99,def_int,0,,,,,
player,201009190gnb,buf,MaybAa99,def_int_yds,0,,,,,
player,201009190gnb,buf,MaybAa99,def_int_td,0,,,,,
player,201009190gnb,buf,MaybAa99,def_int_long,0,,,,,
player,201009190gnb,buf,MaybAa99,pass_defended,0,,,,,
player,201009190gnb,buf,MaybAa99,sacks,0.0,,,,,
player,201009190gnb,buf,MaybAa99,tackles_combined,1,,,,,
player,201009190gnb,buf,MaybAa99,tackles_solo,1,,,,,
player,201009190gnb,buf,MaybAa99,tackles_assists,0,,,,,
player,201009190gnb,buf,MaybAa99,tackles_loss,,,,,,
player,201009190gnb,buf,MaybAa99,qb_hits,,,,,,
player,201009190gnb,buf,MaybAa99,fumbles_rec,0,,,,,
player,201009190gnb,buf,MaybAa99,fumbles_rec_yds,0,,,,,
player,201009190gnb,buf,MaybAa99,fumbles_rec_td,0,,,,,
player,201009190gnb,buf,MaybAa99,fumbles_forced,0,,,,,
player,201009190gnb,buf,McGeTe99,def_int,0,,,,,
player,201009190gnb,buf,McGeTe99,def_int_yds,0,,,,,
player,201009190gnb,buf,McGeTe99,def_int_td,0,,,,,
player,201009190gnb,buf,McGeTe99,def_int_long,0,,,,,
player,201009190gnb,buf,McGeTe99,pass_defended,0,,,,,
player,201009190gnb,buf,McGeTe99,sacks,0.0,,,,,
player,201009190gnb,buf,McGeTe99,tackles_combined,1,,,,,
player,201009190gnb,buf,McGeTe99,tackles_solo,1,,,,,
player,201009190gnb,buf,McGeTe99,tackles_assists,0,,,,,
player,201009190gnb,buf,McGeTe99,tackles_loss,0,,,,,
player,201009190gnb,buf,McGeTe99,qb_hits,0,,,,,
player,201009190gnb,buf,McGeTe99,fumbles_rec,0,,,,,
player,201009190gnb,buf,McGeTe99,fumbles_rec_yds,0,,,,,
player,201009190gnb,buf,McGeTe99,fumbles_rec_td,0,,,,,
player,201009190gnb,buf,McGeTe99,fumbles_forced,0,,,,,
player,201009190gnb,buf,TorbRe20,def_int,0,,,,,
player,201009190gnb,buf,TorbRe20,def_int_yds,0,,,,,
player,201009190gnb,buf,TorbRe20,def_int_td,0,,,,,
player,201009190gnb,buf,TorbRe20,def_int_long,0,,,,,
player,201009190gnb,buf,TorbRe20,pass_defended,0,,,,,
player,201009190gnb,buf,TorbRe20,sacks,0.0,,,,,
player,201009190gnb,buf,TorbRe20,tackles_combined,1,,,,,
player,201009190gnb,buf,TorbRe20,tackles_solo,0,,,,,
player,201009190gnb,buf,TorbRe20,tackles_assists,1,,,,,
player,201009190gnb,buf,TorbRe20,tackles_loss,0,,,,,
player,201009190gnb,buf,TorbRe20,qb_hits,0,,,,,
player,201009190gnb,buf,TorbRe20,fumbles_rec,0,,,,,
player,201009190gnb,buf,TorbRe20,fumbles_rec_yds,0,,,,,
player,201009190gnb,buf,TorbRe20,fumbles_rec_td,0,,,,,
player,201009190gnb,buf,TorbRe20,fumbles_forced,0,,,,,
player,201009190gnb,buf,TrouTo00,def_int,0,,,,,
player,201009190gnb,buf,TrouTo00,def_int_yds,0,,,,,
player,201009190gnb,buf,TrouTo00,def_int_td,0,,,,,
player,201009190gnb,buf,TrouTo00,def_int_long,0,,,,,
player,201009190gnb,buf,TrouTo00,pass_defended,1,,,,,
player,201009190gnb,buf,TrouTo00,sacks,0.0,,,,,
player,201009190gnb,buf,TrouTo00,tackles_combined,1,,,,,
player,201009190gnb,buf,TrouTo00,tackles_solo,1,,,,,
player,201009190gnb,buf,TrouTo00,tackles_assists,0,,,,,
player,201009190gnb,buf,TrouTo00,tackles_loss,0,,,,,
player,201009190gnb,buf,TrouTo00,qb_hits,0,,,,,
player,201009190gnb,buf,TrouTo00,fumbles_rec,0,,,,,
player,201009190gnb,buf,TrouTo00,fumbles_rec_yds,0,,,,,
player,201009190gnb,buf,TrouTo00,fumbles_rec_td,0,,,,,
player,201009190gnb,buf,TrouTo00,fumbles_forced,0,,,,,
player,201009190gnb,gnb,BurnMo99,def_int,1,,,,,
player,201009190gnb,gnb,BurnMo99,def_int_yds,0,,,,,
player,201009190gnb,gnb,BurnMo99,def_int_td,0,,,,,
player,201009190gnb,gnb,BurnMo99,def_int_long,0,,,,,
player,201009190gnb,gnb,BurnMo99,pass_defended,1,,,,,
player,201009190gnb,gnb,BurnMo99,sacks,0.0,,,,,
player,201009190gnb,gnb,BurnMo99,tackles_combined,5,,,,,
player,201009190gnb,gnb,BurnMo99,tackles_solo,3,,,,,
player,201009190gnb,gnb,BurnMo99,tackles_assists,2,,,,,
player,201009190gnb,gnb,BurnMo99,tackles_loss,0,,,,,
player,201009190gnb,gnb,BurnMo99,qb_hits,0,,,,,
player,201009190gnb,gnb,BurnMo99,fumbles_rec,0,,,,,
player,201009190gnb,gnb,BurnMo99,fumbles_rec_yds,0,,,,,
player,201009190gnb,gnb,BurnMo99,fumbles_rec_td,0,,,,,
player,201009190gnb,gnb,BurnMo99,fumbles_forced,0,,,,,
player,201009190gnb,gnb,ChilBr20,def_int,1,,,,,
player,201009190gnb,gnb,ChilBr20,def_int_yds,9,,,,,
player,201009190gnb,gnb,ChilBr20,def_int_td,0,,,,,
player,201009190gnb,gnb,ChilBr20,def_int_long,9,,,,,
player,201009190gnb,gnb,ChilBr20,pass_defended,1,,,,,
player,201009190gnb,gnb,ChilBr20,sacks,0.0,,,,,
player,201009190gnb,gnb,ChilBr20,tackles_combined,3,,,,,
player,201009190gnb,gnb,ChilBr20,tackles_solo,2,,,,,
player,201009190gnb,gnb,ChilBr20,tackles_assists,1,,,,,
player,201009190gnb,gnb,ChilBr20,tackles_loss,0,,,,,
player,201009190gnb,gnb,ChilBr20,qb_hits,0,,,,,
player,201009190gnb,gnb,ChilBr20,fumbles_rec,0,,,,,
player,201009190gnb,gnb,ChilBr20,fumbles_rec_yds,0,,,,,
player,201009190gnb,gnb,ChilBr20,fumbles_rec_td,0,,,,,
player,201009190gnb,gnb,ChilBr20,fumbles_forced,0,,,,,
player,201009190gnb,gnb,MattCl99,def_int,0,,,,,
player,201009190gnb,gnb,MattCl99,def_int_yds,0,,,,,
player,201009190gnb,gnb,MattCl99,def_int_td,0,,,,,
player,201009190gnb,gnb,MattCl99,def_int_long,0,,,,,
player,201009190gnb,gnb,MattCl99,pass_defended,0,,,,,
player,201009190gnb,gnb,MattCl99,sacks,3.0,,,,,
player,201009190gnb,gnb,MattCl99,tackles_combined,5,,,,,
player,201009190gnb,gnb,MattCl99,tackles_solo,5,,,,,
player,201009190gnb,gnb,MattCl99,tackles_assists,0,,,,,
player,201009190gnb,gnb,MattCl99,tackles_loss,4,,,,,
player,201009190gnb,gnb,MattCl99,qb_hits,5,,,,,
player,201009190gnb,gnb,MattCl99,fumbles_rec,0,,,,,
player,201009190gnb,gnb,MattCl99,fumbles_rec_yds,0,,,,,
player,201009190gnb,gnb,MattCl99,fumbles_rec_td,0,,,,,
player,201009190gnb,gnb,MattCl99,fumbles_forced,0,,,,,
player,201009190gnb,gnb,JenkCu20,def_int,0,,,,,
player,201009190gnb,gnb,JenkCu20,def_int_yds,0,,,,,
player,201009190gnb,gnb,JenkCu20,def_int_td,0,,,,,
player,201009190gnb,gnb,JenkCu20,def_int_long,0,,,,,
player,201009190gnb,gnb,JenkCu20,pass_defended,0,,,,,
player,201009190gnb,gnb,JenkCu20,sacks,1.0,,,,,
player,201009190gnb,gnb,JenkCu20,tackles_combined,3,,,,,
player,201009190gnb,gnb,JenkCu20,tackles_solo,2,,,,,
player,201009190gnb,gnb,JenkCu20,tackles_assists,1,,,,,
player,201009190gnb,gnb,JenkCu20,tackles_loss,1,,,,,
player,201009190gnb,gnb,JenkCu20,qb_hits,1,,,,,
player,201009190gnb,gnb,JenkCu20,fumbles_rec,0,,,,,
player,201009190gnb,gnb,JenkCu20,fumbles_rec_yds,0,,,,,
player,201009190gnb,gnb,JenkCu20,fumbles_rec_td,0,,,,,
player,201009190gnb,gnb,JenkCu20,fumbles_forced,0,,,,,
player,201009190gnb,gnb,BarnNi20,def_int,0,,,,,
player,201009190gnb,gnb,BarnNi20,def_int_yds,0,,,,,
player,201009190gnb,gnb,BarnNi20,def_int_td,0,,,,,
player,201009190gnb,gnb,BarnNi20,def_int_long,0,,,,,
player,201009190gnb,gnb,BarnNi20,pass_defended,0,,,,,
player,201009190gnb,gnb,BarnNi20,sacks,0.0,,,,,
player,201009190gnb,gnb,BarnNi20,tackles_combined,9,,,,,
player,201009190gnb,gnb,BarnNi20,tackles_solo,7,,,,,
player,201009190gnb,gnb,BarnNi20,tackles_assists,2,,,,,
player,201009190gnb,gnb,BarnNi20,tackles_loss,0,,,,,
player,201009190gnb,gnb,BarnNi20,qb_hits,0,,,,,
player,201009190gnb,gnb,BarnNi20,fumbles_rec,0,,,,,
player,201009190gnb,gnb,BarnNi20,fumbles_rec_yds,0,,,,,
player,201009190gnb,gnb,BarnNi20,fumbles_rec_td,0,,,,,
player,201009190gnb,gnb,BarnNi20,fumbles_forced,0,,,,,
player,201009190gnb,gnb,HawkA.20,def_int,0,,,,,
player,201009190gnb,gnb,HawkA.20,def_int_yds,0,,,,,
player,201009190gnb,gnb,HawkA.20,def_int_td,0,,,,,
player,201009190gnb,gnb,HawkA.20,def_int_long,0,,,,,
player,201009190gnb,gnb,HawkA.20,pass_defended,0,,,,,
player,201009190gnb,gnb,HawkA.20,sacks,0.0,,,,,
player,201009190gnb,gnb,HawkA.20,tackles_combined,9,,,,,
player,201009190gnb,gnb,HawkA.20,tackles_solo,4,,,,,
player,201009190gnb,gnb,HawkA.20,tackles_assists,5,,,,,
player,201009190gnb,gnb,HawkA.20,tackles_loss,0,,,,,
player,201009190gnb,gnb,HawkA.20,qb_hits,2,,,,,
player,201009190gnb,gnb,HawkA.20,fumbles_rec,0,,,,,
player,201009190gnb,gnb,HawkA.20,fumbles_rec_yds,0,,,,,
player,201009190gnb,gnb,HawkA.20,fumbles_rec_td,0,,,,,
player,201009190gnb,gnb,HawkA.20,fumbles_forced,0,,,,,
player,201009190gnb,gnb,CollNi20,def_int,0,,,,,
player,201009190gnb,gnb,CollNi20,def_int_yds,0,,,,,
player,201009190gnb,gnb,CollNi20,def_int_td,0,,,,,
player,201009190gnb,gnb,CollNi20,def_int_long,0,,,,,
player,201009190gnb,gnb,CollNi20,pass_defended,1,,,,,
player,201009190gnb,gnb,CollNi20,sacks,0.0,,,,,
player,201009190gnb,gnb,CollNi20,tackles_combined,8,,,,,
player,201009190gnb,gnb,CollNi20,tackles_solo,7,,,,,
player,201009190gnb,gnb,CollNi20,tackles_assists,1,,,,,
player,201009190gnb,gnb,CollNi20,tackles_loss,0,,,,,
player,201009190gnb,gnb,CollNi20,qb_hits,0,,,,,
player,201009190gnb,gnb,CollNi20,fumbles_rec,0,,,,,
player,201009190gnb,gnb,CollNi20,fumbles_rec_yds,0,,,,,
player,201009190gnb,gnb,CollNi20,fumbles_rec_td,0,,,,,
player,201009190gnb,gnb,CollNi20,fumbles_forced,0,,,,,
player,201009190gnb,gnb,WoodCh00,def_int,0,,,,,
player,201009190gnb,gnb,WoodCh00,def_int_yds,0,,,,,
player,201009190gnb,gnb,WoodCh00,def_int_td,0,,,,,
player,201009190gnb,gnb,WoodCh00,def_int_long,0,,,,,
player,201009190gnb,gnb,WoodCh00,pass_defended,0,,,,,
player,201009190gnb,gnb,WoodCh00,sacks,0.0,,,,,
player,201009190gnb,gnb,WoodCh00,tackles_combined,5,,,,,
player,201009190gnb,gnb,WoodCh00,tackles_solo,5,,,,,
player,201009190gnb,gnb,WoodCh00,tackles_assists,0,,,,,
player,201009190gnb,gnb,WoodCh00,tackles_loss,1,,,,,
player,201009190gnb,gnb,WoodCh00,qb_hits,1,,,,,
player,201009190gnb,gnb,WoodCh00,fumbles_rec,0,,,,,
player,201009190gnb,gnb,WoodCh00,fumbles_rec_yds,0,,,,,
player,201009190gnb,gnb,WoodCh00,fumbles_rec_td,0,,,,,
player,201009190gnb,gnb,WoodCh00,fumbles_forced,0,,,,,
player,201009190gnb,gnb,JoneBr99,def_int,0,,,,,
player,201009190gnb,gnb,JoneBr99,def_int_yds,0,,,,,
player,201009190gnb,gnb,JoneBr99,def_int_td,0,,,,,
player,201009190gnb,gnb,JoneBr99,def_int_long,0,,,,,
player,201009190gnb,gnb,JoneBr99,pass_defended,0,,,,,
player,201009190gnb,gnb,JoneBr99,sacks,0.0,,,,,
player,201009190gnb,gnb,JoneBr99,tackles_combined,3,,,,,
player,201009190gnb,gnb,JoneBr99,tackles_solo,1,,,,,
player,201009190gnb,gnb,JoneBr99,tackles_assists,2,,,,,
player,201009190gnb,gnb,JoneBr99,tackles_loss,0,,,,,
player,201009190gnb,gnb,JoneBr99,qb_hits,0,,,,,
player,201009190gnb,gnb,JoneBr99,fumbles_rec,0,,,,,
