game,2010,13,20101205,201012050kan,den,"Denver Broncos",6,kan,"Kansas City Chiefs",10
player,201012050kan,den,LloyBr00,rec_td,0,,,,,
player,201012050kan,den,LloyBr00,rec_long,18,,,,,
player,201012050kan,den,LloyBr00,fumbles,0,,,,,
player,201012050kan,den,LloyBr00,fumbles_lost,,,,,,
player,201012050kan,den,DeckEr00,pass_cmp,0,,,,,
player,201012050kan,den,DeckEr00,pass_att,0,,,,,
player,201012050kan,den,DeckEr00,pass_yds,0,,,,,
player,201012050kan,den,DeckEr00,pass_td,0,,,,,
player,201012050kan,den,DeckEr00,pass_int,0,,,,,
player,201012050kan,den,DeckEr00,pass_sacked,,,,,,
player,201012050kan,den,DeckEr00,pass_sacked_yds,,,,,,
player,201012050kan,den,DeckEr00,pass_long,0,,,,,
player,201012050kan,den,DeckEr00,pass_rating,,,,,,
player,201012050kan,den,DeckEr00,rush_att,0,,,,,
player,201012050kan,den,DeckEr00,rush_yds,0,,,,,
player,201012050kan,den,DeckEr00,rush_td,0,,,,,
player,201012050kan,den,DeckEr00,rush_long,0,,,,,
player,201012050kan,den,DeckEr00,targets,1,,,,,
player,201012050kan,den,DeckEr00,rec,1,,,,,
player,201012050kan,den,DeckEr00,rec_yds,28,,,,,
player,201012050kan,den,DeckEr00,rec_td,0,,,,,
player,201012050kan,den,DeckEr00,rec_long,28,,,,,
player,201012050kan,den,DeckEr00,fumbles,0,,,,,
player,201012050kan,den,DeckEr00,fumbles_lost,,,,,,
player,201012050kan,den,GaffJa00,pass_cmp,0,,,,,
player,201012050kan,den,GaffJa00,pass_att,0,,,,,
player,201012050kan,den,GaffJa00,pass_yds,0,,,,,
player,201012050kan,den,GaffJa00,pass_td,0,,,,,
player,201012050kan,den,GaffJa00,pass_int,0,,,,,
player,201012050kan,den,GaffJa00,pass_sacked,,,,,,
player,201012050kan,den,GaffJa00,pass_sacked_yds,,,,,,
player,201012050kan,den,GaffJa00,pass_long,0,,,,,
player,201012050kan,den,GaffJa00,pass_rating,,,,,,
player,201012050kan,den,GaffJa00,rush_att,0,,,,,
player,201012050kan,den,GaffJa00,rush_yds,0,,,,,
player,201012050kan,den,GaffJa00,rush_td,0,,,,,
player,201012050kan,den,GaffJa00,rush_long,0,,,,,
player,201012050kan,den,GaffJa00,targets,5,,,,,
player,201012050kan,den,GaffJa00,rec,2,,,,,
player,201012050kan,den,GaffJa00,rec_yds,28,,,,,
player,201012050kan,den,GaffJa00,rec_td,0,,,,,
player,201012050kan,den,GaffJa00,rec_long,18,,,,,
player,201012050kan,den,GaffJa00,fumbles,0,,,,,
player,201012050kan,den,GaffJa00,fumbles_lost,,,,,,
player,201012050kan,den,GronDa00,pass_cmp,0,,,,,
player,201012050kan,den,GronDa00,pass_att,0,,,,,
player,201012050kan,den,GronDa00,pass_yds,0,,,,,
player,201012050kan,den,GronDa00,pass_td,0,,,,,
player,201012050kan,den,GronDa00,pass_int,0,,,,,
player,201012050kan,den,GronDa00,pass_sacked,,,,,,
player,201012050kan,den,GronDa00,pass_sacked_yds,,,,,,
player,201012050kan,den,GronDa00,pass_long,0,,,,,
player,201012050kan,den,GronDa00,pass_rating,,,,,,
player,201012050kan,den,GronDa00,rush_att,0,,,,,
player,201012050kan,den,GronDa00,rush_yds,0,,,,,
player,201012050kan,den,GronDa00,rush_td,0,,,,,
player,201012050kan,den,GronDa00,rush_long,0,,,,,
player,201012050kan,den,GronDa00,targets,1,,,,,
player,201012050kan,den,GronDa00,rec,1,,,,,
player,201012050kan,den,GronDa00,rec_yds,9,,,,,
player,201012050kan,den,GronDa00,rec_td,0,,,,,
player,201012050kan,den,GronDa00,rec_long,9,,,,,
player,201012050kan,den,GronDa00,fumbles,0,,,,,
player,201012050kan,den,GronDa00,fumbles_lost,,,,,,
player,201012050kan,den,RoyaEd00,pass_cmp,0,,,,,
player,201012050kan,den,RoyaEd00,pass_att,0,,,,,
player,201012050kan,den,RoyaEd00,pass_yds,0,,,,,
player,201012050kan,den,RoyaEd00,pass_td,0,,,,,
player,201012050kan,den,RoyaEd00,pass_int,0,,,,,
player,201012050kan,den,RoyaEd00,pass_sacked,,,,,,
player,201012050kan,den,RoyaEd00,pass_sacked_yds,,,,,,
player,201012050kan,den,RoyaEd00,pass_long,0,,,,,
player,201012050kan,den,RoyaEd00,pass_rating,,,,,,
player,201012050kan,den,RoyaEd00,rush_att,0,,,,,
player,201012050kan,den,RoyaEd00,rush_yds,0,,,,,
player,201012050kan,den,RoyaEd00,rush_td,0,,,,,
player,201012050kan,den,RoyaEd00,rush_long,0,,,,,
player,201012050kan,den,RoyaEd00,targets,6,,,,,
player,201012050kan,den,RoyaEd00,rec,2,,,,,
player,201012050kan,den,RoyaEd00,rec_yds,7,,,,,
player,201012050kan,den,RoyaEd00,rec_td,0,,,,,
player,201012050kan,den,RoyaEd00,rec_long,4,,,,,
player,201012050kan,den,RoyaEd00,fumbles,0,,,,,
player,201012050kan,den,RoyaEd00,fumbles_lost,,,,,,
player,201012050kan,den,GrahDa00,pass_cmp,0,,,,,
player,201012050kan,den,GrahDa00,pass_att,0,,,,,
player,201012050kan,den,GrahDa00,pass_yds,0,,,,,
player,201012050kan,den,GrahDa00,pass_td,0,,,,,
player,201012050kan,den,GrahDa00,pass_int,0,,,,,
player,201012050kan,den,GrahDa00,pass_sacked,,,,,,
player,201012050kan,den,GrahDa00,pass_sacked_yds,,,,,,
player,201012050kan,den,GrahDa00,pass_long,0,,,,,
player,201012050kan,den,GrahDa00,pass_rating,,,,,,
player,201012050kan,den,GrahDa00,rush_att,0,,,,,
player,201012050kan,den,GrahDa00,rush_yds,0,,,,,
player,201012050kan,den,GrahDa00,rush_td,0,,,,,
player,201012050kan,den,GrahDa00,rush_long,0,,,,,
player,201012050kan,den,GrahDa00,targets,1,,,,,
player,201012050kan,den,GrahDa00,rec,0,,,,,
player,201012050kan,den,GrahDa00,rec_yds,0,,,,,
player,201012050kan,den,GrahDa00,rec_td,0,,,,,
player,201012050kan,den,GrahDa00,rec_long,0,,,,,
player,201012050kan,den,GrahDa00,fumbles,0,,,,,
player,201012050kan,den,GrahDa00,fumbles_lost,,,,,,
player,201012050kan,kan,CassMa00,pass_cmp,17,,,,,
player,201012050kan,kan,CassMa00,pass_att,31,,,,,
player,201012050kan,kan,CassMa00,pass_yds,196,,,,,
player,201012050kan,kan,CassMa00,pass_td,1,,,,,
player,201012050kan,kan,CassMa00,pass_int,0,,,,,
player,201012050kan,kan,CassMa00,pass_sacked,2,,,,,
player,201012050kan,kan,CassMa00,pass_sacked_yds,22,,,,,
player,201012050kan,kan,CassMa00,pass_long,21,,,,,
player,201012050kan,kan,CassMa00,pass_rating,84.9,,,,,
player,201012050kan,kan,CassMa00,rush_att,2,,,,,
player,201012050kan,kan,CassMa00,rush_yds,5,,,,,
player,201012050kan,kan,CassMa00,rush_td,0,,,,,
player,201012050kan,kan,CassMa00,rush_long,5,,,,,
player,201012050kan,kan,CassMa00,targets,0,,,,,
player,201012050kan,kan,CassMa00,rec,0,,,,,
player,201012050kan,kan,CassMa00,rec_yds,0,,,,,
player,201012050kan,kan,CassMa00,rec_td,0,,,,,
player,201012050kan,kan,CassMa00,rec_long,0,,,,,
player,201012050kan,kan,CassMa00,fumbles,0,,,,,
player,201012050kan,kan,CassMa00,fumbles_lost,0,,,,,
player,201012050kan,kan,CharJa00,pass_cmp,0,,,,,
player,201012050kan,kan,CharJa00,pass_att,0,,,,,
player,201012050kan,kan,CharJa00,pass_yds,0,,,,,
player,201012050kan,kan,CharJa00,pass_td,0,,,,,
player,201012050kan,kan,CharJa00,pass_int,0,,,,,
player,201012050kan,kan,CharJa00,pass_sacked,,,,,,
player,201012050kan,kan,CharJa00,pass_sacked_yds,,,,,,
player,201012050kan,kan,CharJa00,pass_long,0,,,,,
player,201012050kan,kan,CharJa00,pass_rating,,,,,,
player,201012050kan,kan,CharJa00,rush_att,21,,,,,
player,201012050kan,kan,CharJa00,rush_yds,116,,,,,
player,201012050kan,kan,CharJa00,rush_td,0,,,,,
player,201012050kan,kan,CharJa00,rush_long,16,,,,,
player,201012050kan,kan,CharJa00,targets,2,,,,,
player,201012050kan,kan,CharJa00,rec,2,,,,,
player,201012050kan,kan,CharJa00,rec_yds,20,,,,,
player,201012050kan,kan,CharJa00,rec_td,0,,,,,
player,201012050kan,kan,CharJa00,rec_long,10,,,,,
player,201012050kan,kan,CharJa00,fumbles,0,,,,,
player,201012050kan,kan,CharJa00,fumbles_lost,,,,,,
player,201012050kan,kan,JoneTh00,pass_cmp,0,,,,,
player,201012050kan,kan,JoneTh00,pass_att,0,,,,,
player,201012050kan,kan,JoneTh00,pass_yds,0,,,,,
player,201012050kan,kan,JoneTh00,pass_td,0,,,,,
player,201012050kan,kan,JoneTh00,pass_int,0,,,,,
player,201012050kan,kan,JoneTh00,pass_sacked,,,,,,
player,201012050kan,kan,JoneTh00,pass_sacked_yds,,,,,,
player,201012050kan,kan,JoneTh00,pass_long,0,,,,,
player,201012050kan,kan,JoneTh00,pass_rating,,,,,,
player,201012050kan,kan,JoneTh00,rush_att,11,,,,,
player,201012050kan,kan,JoneTh00,rush_yds,53,,,,,
player,201012050kan,kan,JoneTh00,rush_td,0,,,,,
player,201012050kan,kan,JoneTh00,rush_long,12,,,,,
player,201012050kan,kan,JoneTh00,targets,5,,,,,
player,201012050kan,kan,JoneTh00,rec,4,,,,,
player,201012050kan,kan,JoneTh00,rec_yds,54,,,,,
player,201012050kan,kan,JoneTh00,rec_td,0,,,,,
player,201012050kan,kan,JoneTh00,rec_long,20,,,,,
player,201012050kan,kan,JoneTh00,fumbles,0,,,,,
player,201012050kan,kan,JoneTh00,fumbles_lost,,,,,,
player,201012050kan,kan,McClDe00,pass_cmp,0,,,,,
player,201012050kan,kan,McClDe00,pass_att,0,,,,,
player,201012050kan,kan,McClDe00,pass_yds,0,,,,,
player,201012050kan,kan,McClDe00,pass_td,0,,,,,
player,201012050kan,kan,McClDe00,pass_int,0,,,,,
player,201012050kan,kan,McClDe00,pass_sacked,,,,,,
player,201012050kan,kan,McClDe00,pass_sacked_yds,,,,,,
player,201012050kan,kan,McClDe00,pass_long,0,,,,,
player,201012050kan,kan,McClDe00,pass_rating,,,,,,
player,201012050kan,kan,McClDe00,rush_att,5,,,,,
player,201012050kan,kan,McClDe00,rush_yds,11,,,,,
player,201012050kan,kan,McClDe00,rush_td,0,,,,,
player,201012050kan,kan,McClDe00,rush_long,5,,,,,
player,201012050kan,kan,McClDe00,targets,3,,,,,
player,201012050kan,kan,McClDe00,rec,2,,,,,
player,201012050kan,kan,McClDe00,rec_yds,25,,,,,
player,201012050kan,kan,McClDe00,rec_td,0,,,,,
player,201012050kan,kan,McClDe00,rec_long,19,,,,,
player,201012050kan,kan,McClDe00,fumbles,1,,,,,
player,201012050kan,kan,McClDe00,fumbles_lost,1,,,,,
player,201012050kan,kan,MoeaTo00,pass_cmp,0,,,,,
player,201012050kan,kan,MoeaTo00,pass_att,0,,,,,
player,201012050kan,kan,MoeaTo00,pass_yds,0,,,,,
player,201012050kan,kan,MoeaTo00,pass_td,0,,,,,
player,201012050kan,kan,MoeaTo00,pass_int,0,,,,,
player,201012050kan,kan,MoeaTo00,pass_sacked,,,,,,
player,201012050kan,kan,MoeaTo00,pass_sacked_yds,,,,,,
player,201012050kan,kan,MoeaTo00,pass_long,0,,,,,
player,201012050kan,kan,MoeaTo00,pass_rating,,,,,,
player,201012050kan,kan,MoeaTo00,rush_att,0,,,,,
player,201012050kan,kan,MoeaTo00,rush_yds,0,,,,,
player,201012050kan,kan,MoeaTo00,rush_td,0,,,,,
player,201012050kan,kan,MoeaTo00,rush_long,0,,,,,
player,201012050kan,kan,MoeaTo00,targets,7,,,,,
player,201012050kan,kan,MoeaTo00,rec,4,,,,,
player,201012050kan,kan,MoeaTo00,rec_yds,54,,,,,
player,201012050kan,kan,MoeaTo00,rec_td,0,,,,,
player,201012050kan,kan,MoeaTo00,rec_long,21,,,,,
player,201012050kan,kan,MoeaTo00,fumbles,0,,,,,
player,201012050kan,kan,MoeaTo00,fumbles_lost,,,,,,
player,201012050kan,kan,TuckVe00,pass_cmp,0,,,,,
player,201012050kan,kan,TuckVe00,pass_att,0,,,,,
player,201012050kan,kan,TuckVe00,pass_yds,0,,,,,
player,201012050kan,kan,TuckVe00,pass_td,0,,,,,
player,201012050kan,kan,TuckVe00,pass_int,0,,,,,
player,201012050kan,kan,TuckVe00,pass_sacked,,,,,,
player,201012050kan,kan,TuckVe00,pass_sacked_yds,,,,,,
player,201012050kan,kan,TuckVe00,pass_long,0,,,,,
player,201012050kan,kan,TuckVe00,pass_rating,,,,,,
player,201012050kan,kan,TuckVe00,rush_att,0,,,,,
player,201012050kan,kan,TuckVe00,rush_yds,0,,,,,
player,201012050kan,kan,TuckVe00,rush_td,0,,,,,
player,201012050kan,kan,TuckVe00,rush_long,0,,,,,
player,201012050kan,kan,TuckVe00,targets,4,,,,,
player,201012050kan,kan,TuckVe00,rec,2,,,,,
player,201012050kan,kan,TuckVe00,rec_yds,28,,,,,
player,201012050kan,kan,TuckVe00,rec_td,0,,,,,
player,201012050kan,kan,TuckVe00,rec_long,19,,,,,
player,201012050kan,kan,TuckVe00,fumbles,0,,,,,
player,201012050kan,kan,TuckVe00,fumbles_lost,,,,,,
player,201012050kan,kan,CoppTe00,pass_cmp,0,,,,,
player,201012050kan,kan,CoppTe00,pass_att,0,,,,,
player,201012050kan,kan,CoppTe00,pass_yds,0,,,,,
player,201012050kan,kan,CoppTe00,pass_td,0,,,,,
player,201012050kan,kan,CoppTe00,pass_int,0,,,,,
player,201012050kan,kan,CoppTe00,pass_sacked,,,,,,
player,201012050kan,kan,CoppTe00,pass_sacked_yds,,,,,,
player,201012050kan,kan,CoppTe00,pass_long,0,,,,,
player,201012050kan,kan,CoppTe00,pass_rating,,,,,,
player,201012050kan,kan,CoppTe00,rush_att,0,,,,,
player,201012050kan,kan,CoppTe00,rush_yds,0,,,,,
player,201012050kan,kan,CoppTe00,rush_td,0,,,,,
player,201012050kan,kan,CoppTe00,rush_long,0,,,,,
player,201012050kan,kan,CoppTe00,targets,3,,,,,
player,201012050kan,kan,CoppTe00,rec,2,,,,,
player,201012050kan,kan,CoppTe00,rec_yds,13,,,,,
player,201012050kan,kan,CoppTe00,rec_td,0,,,,,
player,201012050kan,kan,CoppTe00,rec_long,8,,,,,
player,201012050kan,kan,CoppTe00,fumbles,0,,,,,
player,201012050kan,kan,CoppTe00,fumbles_lost,,,,,,
player,201012050kan,kan,PopeLe00,pass_cmp,0,,,,,
player,201012050kan,kan,PopeLe00,pass_att,0,,,,,
player,201012050kan,kan,PopeLe00,pass_yds,0,,,,,
player,201012050kan,kan,PopeLe00,pass_td,0,,,,,
player,201012050kan,kan,PopeLe00,pass_int,0,,,,,
player,201012050kan,kan,PopeLe00,pass_sacked,,,,,,
player,201012050kan,kan,PopeLe00,pass_sacked_yds,,,,,,
player,201012050kan,kan,PopeLe00,pass_long,0,,,,,
player,201012050kan,kan,PopeLe00,pass_rating,,,,,,
player,201012050kan,kan,PopeLe00,rush_att,0,,,,,
player,201012050kan,kan,PopeLe00,rush_yds,0,,,,,
player,201012050kan,kan,PopeLe00,rush_td,0,,,,,
player,201012050kan,kan,PopeLe00,rush_long,0,,,,,
player,201012050kan,kan,PopeLe00,targets,1,,,,,
player,201012050kan,kan,PopeLe00,rec,1,,,,,
player,201012050kan,kan,PopeLe00,rec_yds,2,,,,,
player,201012050kan,kan,PopeLe00,rec_td,1,,,,,
player,201012050kan,kan,PopeLe00,rec_long,2,,,,,
player,201012050kan,kan,PopeLe00,fumbles,0,,,,,
player,201012050kan,kan,PopeLe00,fumbles_lost,,,,,,
player,201012050kan,kan,BoweDw00,pass_cmp,,,,,,
player,201012050kan,kan,BoweDw00,pass_att,,,,,,
player,201012050kan,kan,BoweDw00,pass_yds,,,,,,
player,201012050kan,kan,BoweDw00,pass_td,,,,,,
player,201012050kan,kan,BoweDw00,pass_int,,,,,,
player,201012050kan,kan,BoweDw00,pass_sacked,,,,,,
player,201012050kan,kan,BoweDw00,pass_sacked_yds,,,,,,
player,201012050kan,kan,BoweDw00,pass_long,,,,,,
player,201012050kan,kan,BoweDw00,pass_rating,,,,,,
player,201012050kan,kan,BoweDw00,rush_att,,,,,,
player,201012050kan,kan,BoweDw00,rush_yds,,,,,,
player,201012050kan,kan,BoweDw00,rush_td,,,,,,
player,201012050kan,kan,BoweDw00,rush_long,,,,,,
player,201012050kan,kan,BoweDw00,targets,3,,,,,
player,201012050kan,kan,BoweDw00,rec,0,,,,,
player,201012050kan,kan,BoweDw00,rec_yds,0,,,,,
player,201012050kan,kan,BoweDw00,rec_td,0,,,,,
player,201012050kan,kan,BoweDw00,rec_long,,,,,,
player,201012050kan,kan,BoweDw00,fumbles,,,,,,
player,201012050kan,kan,BoweDw00,fumbles_lost,,,,,,
player,201012050kan,den,BailCh00,def_int,0,,,,,
player,201012050kan,den,BailCh00,def_int_yds,0,,,,,
player,201012050kan,den,BailCh00,def_int_td,0,,,,,
player,201012050kan,den,BailCh00,def_int_long,0,,,,,
player,201012050kan,den,BailCh00,pass_defended,1,,,,,
player,201012050kan,den,BailCh00,sacks,1.0,,,,,
player,201012050kan,den,BailCh00,tackles_combined,4,,,,,
player,201012050kan,den,BailCh00,tackles_solo,4,,,,,
player,201012050kan,den,BailCh00,tackles_assists,0,,,,,
player,201012050kan,den,BailCh00,tackles_loss,1,,,,,
player,201012050kan,den,BailCh00,qb_hits,1,,,,,
player,201012050kan,den,BailCh00,fumbles_rec,0,,,,,
player,201012050kan,den,BailCh00,fumbles_rec_yds,0,,,,,
player,201012050kan,den,BailCh00,fumbles_rec_td,0,,,,,
player,201012050kan,den,BailCh00,fumbles_forced,0,,,,,
player,201012050kan,den,HaggMa20,def_int,0,,,,,
player,201012050kan,den,HaggMa20,def_int_yds,0,,,,,
player,201012050kan,den,HaggMa20,def_int_td,0,,,,,
player,201012050kan,den,HaggMa20,def_int_long,0,,,,,
player,201012050kan,den,HaggMa20,pass_defended,0,,,,,
player,201012050kan,den,HaggMa20,sacks,1.0,,,,,
player,201012050kan,den,HaggMa20,tackles_combined,3,,,,,
player,201012050kan,den,HaggMa20,tackles_solo,3,,,,,
player,201012050kan,den,HaggMa20,tackles_assists,0,,,,,
player,201012050kan,den,HaggMa20,tackles_loss,1,,,,,
player,201012050kan,den,HaggMa20,qb_hits,2,,,,,
player,201012050kan,den,HaggMa20,fumbles_rec,1,,,,,
player,201012050kan,den,HaggMa20,fumbles_rec_yds,0,,,,,
player,201012050kan,den,HaggMa20,fumbles_rec_td,0,,,,,
player,201012050kan,den,HaggMa20,fumbles_forced,0,,,,,
player,201012050kan,den,WillD.20,def_int,0,,,,,
player,201012050kan,den,WillD.20,def_int_yds,0,,,,,
player,201012050kan,den,WillD.20,def_int_td,0,,,,,
player,201012050kan,den,WillD.20,def_int_long,0,,,,,
player,201012050kan,den,WillD.20,pass_defended,0,,,,,
player,201012050kan,den,WillD.20,sacks,0.0,,,,,
player,201012050kan,den,WillD.20,tackles_combined,9,,,,,
player,201012050kan,den,WillD.20,tackles_solo,7,,,,,
player,201012050kan,den,WillD.20,tackles_assists,2,,,,,
player,201012050kan,den,WillD.20,tackles_loss,0,,,,,
player,201012050kan,den,WillD.20,qb_hits,0,,,,,
player,201012050kan,den,WillD.20,fumbles_rec,0,,,,,
player,201012050kan,den,WillD.20,fumbles_rec_yds,0,,,,,
player,201012050kan,den,WillD.20,fumbles_rec_td,0,,,,,
player,201012050kan,den,WillD.20,fumbles_forced,0,,,,,
player,201012050kan,den,CoxxPe99,def_int,0,,,,,
player,201012050kan,den,CoxxPe99,def_int_yds,0,,,,,
player,201012050kan,den,CoxxPe99,def_int_td,0,,,,,
player,201012050kan,den,CoxxPe99,def_int_long,0,,,,,
player,201012050kan,den,CoxxPe99,pass_defended,0,,,,,
player,201012050kan,den,CoxxPe99,sacks,0.0,,,,,
player,201012050kan,den,CoxxPe99,tackles_combined,8,,,,,
player,201012050kan,den,CoxxPe99,tackles_solo,8,,,,,
player,201012050kan,den,CoxxPe99,tackles_assists,0,,,,,
player,201012050kan,den,CoxxPe99,tackles_loss,1,,,,,
player,201012050kan,den,CoxxPe99,qb_hits,0,,,,,
player,201012050kan,den,CoxxPe99,fumbles_rec,0,,,,,
player,201012050kan,den,CoxxPe99,fumbles_rec_yds,0,,,,,
player,201012050kan,den,CoxxPe99,fumbles_rec_td,0,,,,,
player,201012050kan,den,CoxxPe99,fumbles_forced,0,,,,,
player,201012050kan,den,BrutDa99,def_int,0,,,,,
player,201012050kan,den,BrutDa99,def_int_yds,0,,,,,
player,201012050kan,den,BrutDa99,def_int_td,0,,,,,
player,201012050kan,den,BrutDa99,def_int_long,0,,,,,
player,201012050kan,den,BrutDa99,pass_defended,0,,,,,
player,201012050kan,den,BrutDa99,sacks,0.0,,,,,
player,201012050kan,den,BrutDa99,tackles_combined,7,,,,,
player,201012050kan,den,BrutDa99,tackles_solo,6,,,,,
player,201012050kan,den,BrutDa99,tackles_assists,1,,,,,
player,201012050kan,den,BrutDa99,tackles_loss,0,,,,,
player,201012050kan,den,BrutDa99,qb_hits,0,,,,,
player,201012050kan,den,BrutDa99,fumbles_rec,0,,,,,
player,201012050kan,den,BrutDa99,fumbles_rec_yds,0,,,,,
player,201012050kan,den,BrutDa99,fumbles_rec_td,0,,,,,
player,201012050kan,den,BrutDa99,fumbles_forced,0,,,,,
player,201012050kan,den,HillRe20,def_int,0,,,,,
player,201012050kan,den,HillRe20,def_int_yds,0,,,,,
player,201012050kan,den,HillRe20,def_int_td,0,,,,,
player,201012050kan,den,HillRe20,def_int_long,0,,,,,
player,201012050kan,den,HillRe20,pass_defended,0,,,,,
player,201012050kan,den,HillRe20,sacks,0.0,,,,,
player,201012050kan,den,HillRe20,tackles_combined,5,,,,,
player,201012050kan,den,HillRe20,tackles_solo,5,,,,,
player,201012050kan,den,HillRe20,tackles_assists,0,,,,,
player,201012050kan,den,HillRe20,tackles_loss,0,,,,,
player,201012050kan,den,HillRe20,qb_hits,0,,,,,
player,201012050kan,den,HillRe20,fumbles_rec,0,,,,,
player,201012050kan,den,HillRe20,fumbles_rec_yds,0,,,,,
player,201012050kan,den,HillRe20,fumbles_rec_td,0,,,,,
player,201012050kan,den,HillRe20,fumbles_forced,0,,,,,
player,201012050kan,den,HuntJa24,def_int,0,,,,,
player,201012050kan,den,HuntJa24,def_int_yds,0,,,,,
player,201012050kan,den,HuntJa24,def_int_td,0,,,,,
player,201012050kan,den,HuntJa24,def_int_long,0,,,,,
player,201012050kan,den,HuntJa24,pass_defended,0,,,,,
player,201012050kan,den,HuntJa24,sacks,0.0,,,,,
player,201012050kan,den,HuntJa24,tackles_combined,5,,,,,
player,201012050kan,den,HuntJa24,tackles_solo,5,,,,,
