game,2010,2,20100920,201009200sfo,nor,"New Orleans Saints",25,sfo,"San Francisco 49ers",22
player,201009200sfo,nor,HarpRo21,fumbles_rec,0,,,,,
player,201009200sfo,nor,HarpRo21,fumbles_rec_yds,0,,,,,
player,201009200sfo,nor,HarpRo21,fumbles_rec_td,0,,,,,
player,201009200sfo,nor,HarpRo21,fumbles_forced,1,,,,,
player,201009200sfo,nor,PortTr99,def_int,1,,,,,
player,201009200sfo,nor,PortTr99,def_int_yds,5,,,,,
player,201009200sfo,nor,PortTr99,def_int_td,0,,,,,
player,201009200sfo,nor,PortTr99,def_int_long,5,,,,,
player,201009200sfo,nor,PortTr99,pass_defended,1,,,,,
player,201009200sfo,nor,PortTr99,sacks,0.0,,,,,
player,201009200sfo,nor,PortTr99,tackles_combined,7,,,,,
player,201009200sfo,nor,PortTr99,tackles_solo,3,,,,,
player,201009200sfo,nor,PortTr99,tackles_assists,4,,,,,
player,201009200sfo,nor,PortTr99,tackles_loss,0,,,,,
player,201009200sfo,nor,PortTr99,qb_hits,0,,,,,
player,201009200sfo,nor,PortTr99,fumbles_rec,0,,,,,
player,201009200sfo,nor,PortTr99,fumbles_rec_yds,0,,,,,
player,201009200sfo,nor,PortTr99,fumbles_rec_td,0,,,,,
player,201009200sfo,nor,PortTr99,fumbles_forced,0,,,,,
player,201009200sfo,nor,VilmJo99,def_int,0,,,,,
player,201009200sfo,nor,VilmJo99,def_int_yds,0,,,,,
player,201009200sfo,nor,VilmJo99,def_int_td,0,,,,,
player,201009200sfo,nor,VilmJo99,def_int_long,0,,,,,
player,201009200sfo,nor,VilmJo99,pass_defended,0,,,,,
player,201009200sfo,nor,VilmJo99,sacks,0.0,,,,,
player,201009200sfo,nor,VilmJo99,tackles_combined,10,,,,,
player,201009200sfo,nor,VilmJo99,tackles_solo,7,,,,,
player,201009200sfo,nor,VilmJo99,tackles_assists,3,,,,,
player,201009200sfo,nor,VilmJo99,tackles_loss,0,,,,,
player,201009200sfo,nor,VilmJo99,qb_hits,1,,,,,
player,201009200sfo,nor,VilmJo99,fumbles_rec,0,,,,,
player,201009200sfo,nor,VilmJo99,fumbles_rec_yds,0,,,,,
player,201009200sfo,nor,VilmJo99,fumbles_rec_td,0,,,,,
player,201009200sfo,nor,VilmJo99,fumbles_forced,1,,,,,
player,201009200sfo,nor,JenkMa99,def_int,0,,,,,
player,201009200sfo,nor,JenkMa99,def_int_yds,0,,,,,
player,201009200sfo,nor,JenkMa99,def_int_td,0,,,,,
player,201009200sfo,nor,JenkMa99,def_int_long,0,,,,,
player,201009200sfo,nor,JenkMa99,pass_defended,0,,,,,
player,201009200sfo,nor,JenkMa99,sacks,0.0,,,,,
player,201009200sfo,nor,JenkMa99,tackles_combined,6,,,,,
player,201009200sfo,nor,JenkMa99,tackles_solo,5,,,,,
player,201009200sfo,nor,JenkMa99,tackles_assists,1,,,,,
player,201009200sfo,nor,JenkMa99,tackles_loss,0,,,,,
player,201009200sfo,nor,JenkMa99,qb_hits,0,,,,,
player,201009200sfo,nor,JenkMa99,fumbles_rec,1,,,,,
player,201009200sfo,nor,JenkMa99,fumbles_rec_yds,0,,,,,
player,201009200sfo,nor,JenkMa99,fumbles_rec_td,0,,,,,
player,201009200sfo,nor,JenkMa99,fumbles_forced,0,,,,,
player,201009200sfo,nor,GreeJa22,def_int,0,,,,,
player,201009200sfo,nor,GreeJa22,def_int_yds,0,,,,,
player,201009200sfo,nor,GreeJa22,def_int_td,0,,,,,
player,201009200sfo,nor,GreeJa22,def_int_long,0,,,,,
player,201009200sfo,nor,GreeJa22,pass_defended,0,,,,,
player,201009200sfo,nor,GreeJa22,sacks,0.0,,,,,
player,201009200sfo,nor,GreeJa22,tackles_combined,5,,,,,
player,201009200sfo,nor,GreeJa22,tackles_solo,5,,,,,
player,201009200sfo,nor,GreeJa22,tackles_assists,0,,,,,
player,201009200sfo,nor,GreeJa22,tackles_loss,1,,,,,
player,201009200sfo,nor,GreeJa22,qb_hits,0,,,,,
player,201009200sfo,nor,GreeJa22,fumbles_rec,0,,,,,
player,201009200sfo,nor,GreeJa22,fumbles_rec_yds,0,,,,,
player,201009200sfo,nor,GreeJa22,fumbles_rec_td,0,,,,,
player,201009200sfo,nor,GreeJa22,fumbles_forced,0,,,,,
player,201009200sfo,nor,ClarDa21,def_int,0,,,,,
player,201009200sfo,nor,ClarDa21,def_int_yds,0,,,,,
player,201009200sfo,nor,ClarDa21,def_int_td,0,,,,,
player,201009200sfo,nor,ClarDa21,def_int_long,0,,,,,
player,201009200sfo,nor,ClarDa21,pass_defended,0,,,,,
player,201009200sfo,nor,ClarDa21,sacks,0.0,,,,,
player,201009200sfo,nor,ClarDa21,tackles_combined,3,,,,,
player,201009200sfo,nor,ClarDa21,tackles_solo,1,,,,,
player,201009200sfo,nor,ClarDa21,tackles_assists,2,,,,,
player,201009200sfo,nor,ClarDa21,tackles_loss,0,,,,,
player,201009200sfo,nor,ClarDa21,qb_hits,0,,,,,
player,201009200sfo,nor,ClarDa21,fumbles_rec,0,,,,,
player,201009200sfo,nor,ClarDa21,fumbles_rec_yds,0,,,,,
player,201009200sfo,nor,ClarDa21,fumbles_rec_td,0,,,,,
player,201009200sfo,nor,ClarDa21,fumbles_forced,0,,,,,
player,201009200sfo,nor,ShanSc20,def_int,0,,,,,
player,201009200sfo,nor,ShanSc20,def_int_yds,0,,,,,
player,201009200sfo,nor,ShanSc20,def_int_td,0,,,,,
player,201009200sfo,nor,ShanSc20,def_int_long,0,,,,,
player,201009200sfo,nor,ShanSc20,pass_defended,0,,,,,
player,201009200sfo,nor,ShanSc20,sacks,0.0,,,,,
player,201009200sfo,nor,ShanSc20,tackles_combined,3,,,,,
player,201009200sfo,nor,ShanSc20,tackles_solo,2,,,,,
player,201009200sfo,nor,ShanSc20,tackles_assists,1,,,,,
player,201009200sfo,nor,ShanSc20,tackles_loss,0,,,,,
player,201009200sfo,nor,ShanSc20,qb_hits,0,,,,,
player,201009200sfo,nor,ShanSc20,fumbles_rec,0,,,,,
player,201009200sfo,nor,ShanSc20,fumbles_rec_yds,0,,,,,
player,201009200sfo,nor,ShanSc20,fumbles_rec_td,0,,,,,
player,201009200sfo,nor,ShanSc20,fumbles_forced,0,,,,,
player,201009200sfo,nor,SmitWi99,def_int,0,,,,,
player,201009200sfo,nor,SmitWi99,def_int_yds,0,,,,,
player,201009200sfo,nor,SmitWi99,def_int_td,0,,,,,
player,201009200sfo,nor,SmitWi99,def_int_long,0,,,,,
player,201009200sfo,nor,SmitWi99,pass_defended,1,,,,,
player,201009200sfo,nor,SmitWi99,sacks,0.0,,,,,
player,201009200sfo,nor,SmitWi99,tackles_combined,3,,,,,
player,201009200sfo,nor,SmitWi99,tackles_solo,3,,,,,
player,201009200sfo,nor,SmitWi99,tackles_assists,0,,,,,
player,201009200sfo,nor,SmitWi99,tackles_loss,0,,,,,
player,201009200sfo,nor,SmitWi99,qb_hits,0,,,,,
player,201009200sfo,nor,SmitWi99,fumbles_rec,0,,,,,
player,201009200sfo,nor,SmitWi99,fumbles_rec_yds,0,,,,,
player,201009200sfo,nor,SmitWi99,fumbles_rec_td,0,,,,,
player,201009200sfo,nor,SmitWi99,fumbles_forced,0,,,,,
player,201009200sfo,nor,BrowAl20,def_int,0,,,,,
player,201009200sfo,nor,BrowAl20,def_int_yds,0,,,,,
player,201009200sfo,nor,BrowAl20,def_int_td,0,,,,,
player,201009200sfo,nor,BrowAl20,def_int_long,0,,,,,
player,201009200sfo,nor,BrowAl20,pass_defended,0,,,,,
player,201009200sfo,nor,BrowAl20,sacks,0.0,,,,,
player,201009200sfo,nor,BrowAl20,tackles_combined,2,,,,,
player,201009200sfo,nor,BrowAl20,tackles_solo,2,,,,,
player,201009200sfo,nor,BrowAl20,tackles_assists,0,,,,,
player,201009200sfo,nor,BrowAl20,tackles_loss,0,,,,,
player,201009200sfo,nor,BrowAl20,qb_hits,0,,,,,
player,201009200sfo,nor,BrowAl20,fumbles_rec,0,,,,,
player,201009200sfo,nor,BrowAl20,fumbles_rec_yds,0,,,,,
player,201009200sfo,nor,BrowAl20,fumbles_rec_td,0,,,,,
player,201009200sfo,nor,BrowAl20,fumbles_forced,0,,,,,
player,201009200sfo,nor,HargAn20,def_int,0,,,,,
player,201009200sfo,nor,HargAn20,def_int_yds,0,,,,,
player,201009200sfo,nor,HargAn20,def_int_td,0,,,,,
player,201009200sfo,nor,HargAn20,def_int_long,0,,,,,
player,201009200sfo,nor,HargAn20,pass_defended,0,,,,,
player,201009200sfo,nor,HargAn20,sacks,0.0,,,,,
player,201009200sfo,nor,HargAn20,tackles_combined,2,,,,,
player,201009200sfo,nor,HargAn20,tackles_solo,1,,,,,
player,201009200sfo,nor,HargAn20,tackles_assists,1,,,,,
player,201009200sfo,nor,HargAn20,tackles_loss,,,,,,
player,201009200sfo,nor,HargAn20,qb_hits,,,,,,
player,201009200sfo,nor,HargAn20,fumbles_rec,0,,,,,
player,201009200sfo,nor,HargAn20,fumbles_rec_yds,0,,,,,
player,201009200sfo,nor,HargAn20,fumbles_rec_td,0,,,,,
player,201009200sfo,nor,HargAn20,fumbles_forced,0,,,,,
player,201009200sfo,nor,MitcMa99,def_int,0,,,,,
player,201009200sfo,nor,MitcMa99,def_int_yds,0,,,,,
player,201009200sfo,nor,MitcMa99,def_int_td,0,,,,,
player,201009200sfo,nor,MitcMa99,def_int_long,0,,,,,
player,201009200sfo,nor,MitcMa99,pass_defended,1,,,,,
player,201009200sfo,nor,MitcMa99,sacks,0.0,,,,,
player,201009200sfo,nor,MitcMa99,tackles_combined,2,,,,,
player,201009200sfo,nor,MitcMa99,tackles_solo,2,,,,,
player,201009200sfo,nor,MitcMa99,tackles_assists,0,,,,,
player,201009200sfo,nor,MitcMa99,tackles_loss,0,,,,,
player,201009200sfo,nor,MitcMa99,qb_hits,0,,,,,
player,201009200sfo,nor,MitcMa99,fumbles_rec,0,,,,,
player,201009200sfo,nor,MitcMa99,fumbles_rec_yds,0,,,,,
player,201009200sfo,nor,MitcMa99,fumbles_rec_td,0,,,,,
player,201009200sfo,nor,MitcMa99,fumbles_forced,0,,,,,
player,201009200sfo,nor,ArnoSt99,def_int,0,,,,,
player,201009200sfo,nor,ArnoSt99,def_int_yds,0,,,,,
player,201009200sfo,nor,ArnoSt99,def_int_td,0,,,,,
player,201009200sfo,nor,ArnoSt99,def_int_long,0,,,,,
player,201009200sfo,nor,ArnoSt99,pass_defended,0,,,,,
player,201009200sfo,nor,ArnoSt99,sacks,0.0,,,,,
player,201009200sfo,nor,ArnoSt99,tackles_combined,1,,,,,
player,201009200sfo,nor,ArnoSt99,tackles_solo,0,,,,,
player,201009200sfo,nor,ArnoSt99,tackles_assists,1,,,,,
player,201009200sfo,nor,ArnoSt99,tackles_loss,0,,,,,
player,201009200sfo,nor,ArnoSt99,qb_hits,0,,,,,
player,201009200sfo,nor,ArnoSt99,fumbles_rec,0,,,,,
player,201009200sfo,nor,ArnoSt99,fumbles_rec_yds,0,,,,,
player,201009200sfo,nor,ArnoSt99,fumbles_rec_td,0,,,,,
player,201009200sfo,nor,ArnoSt99,fumbles_forced,0,,,,,
player,201009200sfo,nor,AyodRe99,def_int,0,,,,,
player,201009200sfo,nor,AyodRe99,def_int_yds,0,,,,,
player,201009200sfo,nor,AyodRe99,def_int_td,0,,,,,
player,201009200sfo,nor,AyodRe99,def_int_long,0,,,,,
player,201009200sfo,nor,AyodRe99,pass_defended,0,,,,,
player,201009200sfo,nor,AyodRe99,sacks,0.0,,,,,
player,201009200sfo,nor,AyodRe99,tackles_combined,1,,,,,
player,201009200sfo,nor,AyodRe99,tackles_solo,1,,,,,
player,201009200sfo,nor,AyodRe99,tackles_assists,0,,,,,
player,201009200sfo,nor,AyodRe99,tackles_loss,0,,,,,
player,201009200sfo,nor,AyodRe99,qb_hits,0,,,,,
player,201009200sfo,nor,AyodRe99,fumbles_rec,0,,,,,
player,201009200sfo,nor,AyodRe99,fumbles_rec_yds,0,,,,,
player,201009200sfo,nor,AyodRe99,fumbles_rec_td,0,,,,,
player,201009200sfo,nor,AyodRe99,fumbles_forced,0,,,,,
player,201009200sfo,nor,DunbJo20,def_int,0,,,,,
player,201009200sfo,nor,DunbJo20,def_int_yds,0,,,,,
player,201009200sfo,nor,DunbJo20,def_int_td,0,,,,,
player,201009200sfo,nor,DunbJo20,def_int_long,0,,,,,
player,201009200sfo,nor,DunbJo20,pass_defended,1,,,,,
player,201009200sfo,nor,DunbJo20,sacks,0.0,,,,,
player,201009200sfo,nor,DunbJo20,tackles_combined,1,,,,,
player,201009200sfo,nor,DunbJo20,tackles_solo,1,,,,,
player,201009200sfo,nor,DunbJo20,tackles_assists,0,,,,,
player,201009200sfo,nor,DunbJo20,tackles_loss,0,,,,,
player,201009200sfo,nor,DunbJo20,qb_hits,0,,,,,
player,201009200sfo,nor,DunbJo20,fumbles_rec,0,,,,,
player,201009200sfo,nor,DunbJo20,fumbles_rec_yds,0,,,,,
player,201009200sfo,nor,DunbJo20,fumbles_rec_td,0,,,,,
player,201009200sfo,nor,DunbJo20,fumbles_forced,0,,,,,
player,201009200sfo,nor,GayxRa20,def_int,0,,,,,
player,201009200sfo,nor,GayxRa20,def_int_yds,0,,,,,
player,201009200sfo,nor,GayxRa20,def_int_td,0,,,,,
player,201009200sfo,nor,GayxRa20,def_int_long,0,,,,,
player,201009200sfo,nor,GayxRa20,pass_defended,0,,,,,
player,201009200sfo,nor,GayxRa20,sacks,0.0,,,,,
player,201009200sfo,nor,GayxRa20,tackles_combined,1,,,,,
player,201009200sfo,nor,GayxRa20,tackles_solo,1,,,,,
player,201009200sfo,nor,GayxRa20,tackles_assists,0,,,,,
player,201009200sfo,nor,GayxRa20,tackles_loss,0,,,,,
player,201009200sfo,nor,GayxRa20,qb_hits,0,,,,,
player,201009200sfo,nor,GayxRa20,fumbles_rec,0,,,,,
player,201009200sfo,nor,GayxRa20,fumbles_rec_yds,0,,,,,
player,201009200sfo,nor,GayxRa20,fumbles_rec_td,0,,,,,
player,201009200sfo,nor,GayxRa20,fumbles_forced,0,,,,,
player,201009200sfo,nor,PrioPi20,def_int,0,,,,,
player,201009200sfo,nor,PrioPi20,def_int_yds,0,,,,,
player,201009200sfo,nor,PrioPi20,def_int_td,0,,,,,
player,201009200sfo,nor,PrioPi20,def_int_long,0,,,,,
player,201009200sfo,nor,PrioPi20,pass_defended,0,,,,,
player,201009200sfo,nor,PrioPi20,sacks,0.0,,,,,
player,201009200sfo,nor,PrioPi20,tackles_combined,1,,,,,
player,201009200sfo,nor,PrioPi20,tackles_solo,0,,,,,
player,201009200sfo,nor,PrioPi20,tackles_assists,1,,,,,
player,201009200sfo,nor,PrioPi20,tackles_loss,0,,,,,
player,201009200sfo,nor,PrioPi20,qb_hits,0,,,,,
player,201009200sfo,nor,PrioPi20,fumbles_rec,0,,,,,
player,201009200sfo,nor,PrioPi20,fumbles_rec_yds,0,,,,,
player,201009200sfo,nor,PrioPi20,fumbles_rec_td,0,,,,,
player,201009200sfo,nor,PrioPi20,fumbles_forced,0,,,,,
player,201009200sfo,nor,RobyCo00,def_int,0,,,,,
player,201009200sfo,nor,RobyCo00,def_int_yds,0,,,,,
player,201009200sfo,nor,RobyCo00,def_int_td,0,,,,,
player,201009200sfo,nor,RobyCo00,def_int_long,0,,,,,
player,201009200sfo,nor,RobyCo00,pass_defended,0,,,,,
player,201009200sfo,nor,RobyCo00,sacks,0.0,,,,,
player,201009200sfo,nor,RobyCo00,tackles_combined,1,,,,,
player,201009200sfo,nor,RobyCo00,tackles_solo,1,,,,,
player,201009200sfo,nor,RobyCo00,tackles_assists,0,,,,,
player,201009200sfo,nor,RobyCo00,tackles_loss,0,,,,,
player,201009200sfo,nor,RobyCo00,qb_hits,0,,,,,
player,201009200sfo,nor,RobyCo00,fumbles_rec,1,,,,,
player,201009200sfo,nor,RobyCo00,fumbles_rec_yds,0,,,,,
player,201009200sfo,nor,RobyCo00,fumbles_rec_td,0,,,,,
player,201009200sfo,nor,RobyCo00,fumbles_forced,0,,,,,
player,201009200sfo,nor,TorrLe20,def_int,0,,,,,
player,201009200sfo,nor,TorrLe20,def_int_yds,0,,,,,
player,201009200sfo,nor,TorrLe20,def_int_td,0,,,,,
player,201009200sfo,nor,TorrLe20,def_int_long,0,,,,,
player,201009200sfo,nor,TorrLe20,pass_defended,0,,,,,
player,201009200sfo,nor,TorrLe20,sacks,0.0,,,,,
player,201009200sfo,nor,TorrLe20,tackles_combined,1,,,,,
player,201009200sfo,nor,TorrLe20,tackles_solo,1,,,,,
player,201009200sfo,nor,TorrLe20,tackles_assists,0,,,,,
player,201009200sfo,nor,TorrLe20,tackles_loss,0,,,,,
player,201009200sfo,nor,TorrLe20,qb_hits,0,,,,,
player,201009200sfo,nor,TorrLe20,fumbles_rec,0,,,,,
player,201009200sfo,nor,TorrLe20,fumbles_rec_yds,0,,,,,
player,201009200sfo,nor,TorrLe20,fumbles_rec_td,0,,,,,
player,201009200sfo,nor,TorrLe20,fumbles_forced,0,,,,,
player,201009200sfo,nor,YounUs99,def_int,0,,,,,
player,201009200sfo,nor,YounUs99,def_int_yds,0,,,,,
player,201009200sfo,nor,YounUs99,def_int_td,0,,,,,
player,201009200sfo,nor,YounUs99,def_int_long,0,,,,,
player,201009200sfo,nor,YounUs99,pass_defended,0,,,,,
player,201009200sfo,nor,YounUs99,sacks,0.0,,,,,
player,201009200sfo,nor,YounUs99,tackles_combined,1,,,,,
player,201009200sfo,nor,YounUs99,tackles_solo,1,,,,,
player,201009200sfo,nor,YounUs99,tackles_assists,0,,,,,
player,201009200sfo,nor,YounUs99,tackles_loss,0,,,,,
player,201009200sfo,nor,YounUs99,qb_hits,0,,,,,
player,201009200sfo,nor,YounUs99,fumbles_rec,0,,,,,
player,201009200sfo,nor,YounUs99,fumbles_rec_yds,0,,,,,
player,201009200sfo,nor,YounUs99,fumbles_rec_td,0,,,,,
player,201009200sfo,nor,YounUs99,fumbles_forced,0,,,,,
player,201009200sfo,nor,BushRe00,def_int,0,,,,,
player,201009200sfo,nor,BushRe00,def_int_yds,0,,,,,
player,201009200sfo,nor,BushRe00,def_int_td,0,,,,,
player,201009200sfo,nor,BushRe00,def_int_long,0,,,,,
player,201009200sfo,nor,BushRe00,pass_defended,0,,,,,
player,201009200sfo,nor,BushRe00,sacks,0.0,,,,,
player,201009200sfo,nor,BushRe00,tackles_combined,0,,,,,
player,201009200sfo,nor,BushRe00,tackles_solo,0,,,,,
player,201009200sfo,nor,BushRe00,tackles_assists,0,,,,,
player,201009200sfo,nor,BushRe00,tackles_loss,,,,,,
player,201009200sfo,nor,BushRe00,qb_hits,,,,,,
player,201009200sfo,nor,BushRe00,fumbles_rec,1,,,,,
player,201009200sfo,nor,BushRe00,fumbles_rec_yds,0,,,,,
player,201009200sfo,nor,BushRe00,fumbles_rec_td,0,,,,,
player,201009200sfo,nor,BushRe00,fumbles_forced,0,,,,,
player,201009200sfo,sfo,WillPa98,def_int,0,,,,,
player,201009200sfo,sfo,WillPa98,def_int_yds,0,,,,,
player,201009200sfo,sfo,WillPa98,def_int_td,0,,,,,
player,201009200sfo,sfo,WillPa98,def_int_long,0,,,,,
player,201009200sfo,sfo,WillPa98,pass_defended,0,,,,,
player,201009200sfo,sfo,WillPa98,sacks,1.0,,,,,
player,201009200sfo,sfo,WillPa98,tackles_combined,9,,,,,
player,201009200sfo,sfo,WillPa98,tackles_solo,8,,,,,
player,201009200sfo,sfo,WillPa98,tackles_assists,1,,,,,
player,201009200sfo,sfo,WillPa98,tackles_loss,1,,,,,
player,201009200sfo,sfo,WillPa98,qb_hits,1,,,,,
player,201009200sfo,sfo,WillPa98,fumbles_rec,0,,,,,
player,201009200sfo,sfo,WillPa98,fumbles_rec_yds,0,,,,,
player,201009200sfo,sfo,WillPa98,fumbles_rec_td,0,,,,,
player,201009200sfo,sfo,WillPa98,fumbles_forced,0,,,,,
player,201009200sfo,sfo,BrooAh21,def_int,0,,,,,
player,201009200sfo,sfo,BrooAh21,def_int_yds,0,,,,,
player,201009200sfo,sfo,BrooAh21,def_int_td,0,,,,,
player,201009200sfo,sfo,BrooAh21,def_int_long,0,,,,,
player,201009200sfo,sfo,BrooAh21,pass_defended,0,,,,,
player,201009200sfo,sfo,BrooAh21,sacks,1.0,,,,,
player,201009200sfo,sfo,BrooAh21,tackles_combined,2,,,,,
player,201009200sfo,sfo,BrooAh21,tackles_solo,2,,,,,
player,201009200sfo,sfo,BrooAh21,tackles_assists,0,,,,,
player,201009200sfo,sfo,BrooAh21,tackles_loss,1,,,,,
player,201009200sfo,sfo,BrooAh21,qb_hits,1,,,,,
player,201009200sfo,sfo,BrooAh21,fumbles_rec,0,,,,,
player,201009200sfo,sfo,BrooAh21,fumbles_rec_yds,0,,,,,
player,201009200sfo,sfo,BrooAh21,fumbles_rec_td,0,,,,,
player,201009200sfo,sfo,BrooAh21,fumbles_forced,0,,,,,
player,201009200sfo,sfo,BowmNa99,def_int,0,,,,,
player,201009200sfo,sfo,BowmNa99,def_int_yds,0,,,,,
player,201009200sfo,sfo,BowmNa99,def_int_td,0,,,,,
player,201009200sfo,sfo,BowmNa99,def_int_long,0,,,,,
player,201009200sfo,sfo,BowmNa99,pass_defended,0,,,,,
player,201009200sfo,sfo,BowmNa99,sacks,0.0,,,,,
player,201009200sfo,sfo,BowmNa99,tackles_combined,6,,,,,
player,201009200sfo,sfo,BowmNa99,tackles_solo,3,,,,,
player,201009200sfo,sfo,BowmNa99,tackles_assists,3,,,,,
player,201009200sfo,sfo,BowmNa99,tackles_loss,0,,,,,
player,201009200sfo,sfo,BowmNa99,qb_hits,0,,,,,
player,201009200sfo,sfo,BowmNa99,fumbles_rec,0,,,,,
player,201009200sfo,sfo,BowmNa99,fumbles_rec_yds,0,,,,,
player,201009200sfo,sfo,BowmNa99,fumbles_rec_td,0,,,,,
player,201009200sfo,sfo,BowmNa99,fumbles_forced,0,,,,,
player,201009200sfo,sfo,SmitJu20,def_int,0,,,,,
player,201009200sfo,sfo,SmitJu20,def_int_yds,0,,,,,
player,201009200sfo,sfo,SmitJu20,def_int_td,0,,,,,
player,201009200sfo,sfo,SmitJu20,def_int_long,0,,,,,
player,201009200sfo,sfo,SmitJu20,pass_defended,0,,,,,
player,201009200sfo,sfo,SmitJu20,sacks,0.0,,,,,
player,201009200sfo,sfo,SmitJu20,tackles_combined,6,,,,,
player,201009200sfo,sfo,SmitJu20,tackles_solo,5,,,,,
player,201009200sfo,sfo,SmitJu20,tackles_assists,1,,,,,
player,201009200sfo,sfo,SmitJu20,tackles_loss,0,,,,,
player,201009200sfo,sfo,SmitJu20,qb_hits,0,,,,,
player,201009200sfo,sfo,SmitJu20,fumbles_rec,0,,,,,
player,201009200sfo,sfo,SmitJu20,fumbles_rec_yds,0,,,,,
player,201009200sfo,sfo,SmitJu20,fumbles_rec_td,0,,,,,
player,201009200sfo,sfo,SmitJu20,fumbles_forced,0,,,,,
player,201009200sfo,sfo,GoldDa99,def_int,0,,,,,
player,201009200sfo,sfo,GoldDa99,def_int_yds,0,,,,,
player,201009200sfo,sfo,GoldDa99,def_int_td,0,,,,,
player,201009200sfo,sfo,GoldDa99,def_int_long,0,,,,,
player,201009200sfo,sfo,GoldDa99,pass_defended,0,,,,,
player,201009200sfo,sfo,GoldDa99,sacks,0.0,,,,,
player,201009200sfo,sfo,GoldDa99,tackles_combined,5,,,,,
player,201009200sfo,sfo,GoldDa99,tackles_solo,3,,,,,
player,201009200sfo,sfo,GoldDa99,tackles_assists,2,,,,,
player,201009200sfo,sfo,GoldDa99,tackles_loss,1,,,,,
player,201009200sfo,sfo,GoldDa99,qb_hits,0,,,,,
player,201009200sfo,sfo,GoldDa99,fumbles_rec,0,,,,,
player,201009200sfo,sfo,GoldDa99,fumbles_rec_yds,0,,,,,
player,201009200sfo,sfo,GoldDa99,fumbles_rec_td,0,,,,,
player,201009200sfo,sfo,GoldDa99,fumbles_forced,0,,,,,
player,201009200sfo,sfo,LawsMa20,def_int,0,,,,,
player,201009200sfo,sfo,LawsMa20,def_int_yds,0,,,,,
player,201009200sfo,sfo,LawsMa20,def_int_td,0,,,,,
player,201009200sfo,sfo,LawsMa20,def_int_long,0,,,,,
player,201009200sfo,sfo,LawsMa20,pass_defended,1,,,,,
player,201009200sfo,sfo,LawsMa20,sacks,0.0,,,,,
player,201009200sfo,sfo,LawsMa20,tackles_combined,5,,,,,
player,201009200sfo,sfo,LawsMa20,tackles_solo,4,,,,,
player,201009200sfo,sfo,LawsMa20,tackles_assists,1,,,,,
player,201009200sfo,sfo,LawsMa20,tackles_loss,1,,,,,
player,201009200sfo,sfo,LawsMa20,qb_hits,0,,,,,
player,201009200sfo,sfo,LawsMa20,fumbles_rec,0,,,,,
player,201009200sfo,sfo,LawsMa20,fumbles_rec_yds,0,,,,,
player,201009200sfo,sfo,LawsMa20,fumbles_rec_td,0,,,,,
player,201009200sfo,sfo,LawsMa20,fumbles_forced,0,,,,,
player,201009200sfo,sfo,LewiMi99,def_int,0,,,,,
player,201009200sfo,sfo,LewiMi99,def_int_yds,0,,,,,
player,201009200sfo,sfo,LewiMi99,def_int_td,0,,,,,
player,201009200sfo,sfo,LewiMi99,def_int_long,0,,,,,
player,201009200sfo,sfo,LewiMi99,pass_defended,0,,,,,
player,201009200sfo,sfo,LewiMi99,sacks,0.0,,,,,
player,201009200sfo,sfo,LewiMi99,tackles_combined,5,,,,,
player,201009200sfo,sfo,LewiMi99,tackles_solo,4,,,,,
player,201009200sfo,sfo,LewiMi99,tackles_assists,1,,,,,
player,201009200sfo,sfo,LewiMi99,tackles_loss,0,,,,,
player,201009200sfo,sfo,LewiMi99,qb_hits,0,,,,,
player,201009200sfo,sfo,LewiMi99,fumbles_rec,0,,,,,
player,201009200sfo,sfo,LewiMi99,fumbles_rec_yds,0,,,,,
player,201009200sfo,sfo,LewiMi99,fumbles_rec_td,0,,,,,
player,201009200sfo,sfo,LewiMi99,fumbles_forced,0,,,,,
player,201009200sfo,sfo,SpikTa00,def_int,0,,,,,
player,201009200sfo,sfo,SpikTa00,def_int_yds,0,,,,,
player,201009200sfo,sfo,SpikTa00,def_int_td,0,,,,,
player,201009200sfo,sfo,SpikTa00,def_int_long,0,,,,,
player,201009200sfo,sfo,SpikTa00,pass_defended,0,,,,,
player,201009200sfo,sfo,SpikTa00,sacks,0.0,,,,,
player,201009200sfo,sfo,SpikTa00,tackles_combined,5,,,,,
player,201009200sfo,sfo,SpikTa00,tackles_solo,5,,,,,
player,201009200sfo,sfo,SpikTa00,tackles_assists,0,,,,,
player,201009200sfo,sfo,SpikTa00,tackles_loss,0,,,,,
player,201009200sfo,sfo,SpikTa00,qb_hits,0,,,,,
player,201009200sfo,sfo,SpikTa00,fumbles_rec,0,,,,,
player,201009200sfo,sfo,SpikTa00,fumbles_rec_yds,0,,,,,
player,201009200sfo,sfo,SpikTa00,fumbles_rec_td,0,,,,,
player,201009200sfo,sfo,SpikTa00,fumbles_forced,0,,,,,
player,201009200sfo,sfo,FranAu20,def_int,0,,,,,
player,201009200sfo,sfo,FranAu20,def_int_yds,0,,,,,
player,201009200sfo,sfo,FranAu20,def_int_td,0,,,,,
player,201009200sfo,sfo,FranAu20,def_int_long,0,,,,,
player,201009200sfo,sfo,FranAu20,pass_defended,1,,,,,
player,201009200sfo,sfo,FranAu20,sacks,0.0,,,,,
player,201009200sfo,sfo,FranAu20,tackles_combined,3,,,,,
player,201009200sfo,sfo,FranAu20,tackles_solo,3,,,,,
player,201009200sfo,sfo,FranAu20,tackles_assists,0,,,,,
player,201009200sfo,sfo,FranAu20,tackles_loss,0,,,,,
player,201009200sfo,sfo,FranAu20,qb_hits,0,,,,,
