game,2010,5,20101010,201010100rav,den,"Denver Broncos",17,rav,"Baltimore Ravens",31
player,201010100rav,den,HaggMa20,fumbles_rec_yds,0,,,,,
player,201010100rav,den,HaggMa20,fumbles_rec_td,0,,,,,
player,201010100rav,den,HaggMa20,fumbles_forced,0,,,,,
player,201010100rav,den,HillRe20,def_int,0,,,,,
player,201010100rav,den,HillRe20,def_int_yds,0,,,,,
player,201010100rav,den,HillRe20,def_int_td,0,,,,,
player,201010100rav,den,HillRe20,def_int_long,0,,,,,
player,201010100rav,den,HillRe20,pass_defended,0,,,,,
player,201010100rav,den,HillRe20,sacks,0.0,,,,,
player,201010100rav,den,HillRe20,tackles_combined,7,,,,,
player,201010100rav,den,HillRe20,tackles_solo,4,,,,,
player,201010100rav,den,HillRe20,tackles_assists,3,,,,,
player,201010100rav,den,HillRe20,tackles_loss,0,,,,,
player,201010100rav,den,HillRe20,qb_hits,0,,,,,
player,201010100rav,den,HillRe20,fumbles_rec,0,,,,,
player,201010100rav,den,HillRe20,fumbles_rec_yds,0,,,,,
player,201010100rav,den,HillRe20,fumbles_rec_td,0,,,,,
player,201010100rav,den,HillRe20,fumbles_forced,0,,,,,
player,201010100rav,den,CoxxPe99,def_int,0,,,,,
player,201010100rav,den,CoxxPe99,def_int_yds,0,,,,,
player,201010100rav,den,CoxxPe99,def_int_td,0,,,,,
player,201010100rav,den,CoxxPe99,def_int_long,0,,,,,
player,201010100rav,den,CoxxPe99,pass_defended,1,,,,,
player,201010100rav,den,CoxxPe99,sacks,0.0,,,,,
player,201010100rav,den,CoxxPe99,tackles_combined,6,,,,,
player,201010100rav,den,CoxxPe99,tackles_solo,5,,,,,
player,201010100rav,den,CoxxPe99,tackles_assists,1,,,,,
player,201010100rav,den,CoxxPe99,tackles_loss,0,,,,,
player,201010100rav,den,CoxxPe99,qb_hits,0,,,,,
player,201010100rav,den,CoxxPe99,fumbles_rec,0,,,,,
player,201010100rav,den,CoxxPe99,fumbles_rec_yds,0,,,,,
player,201010100rav,den,CoxxPe99,fumbles_rec_td,0,,,,,
player,201010100rav,den,CoxxPe99,fumbles_forced,0,,,,,
player,201010100rav,den,BannJu20,def_int,0,,,,,
player,201010100rav,den,BannJu20,def_int_yds,0,,,,,
player,201010100rav,den,BannJu20,def_int_td,0,,,,,
player,201010100rav,den,BannJu20,def_int_long,0,,,,,
player,201010100rav,den,BannJu20,pass_defended,0,,,,,
player,201010100rav,den,BannJu20,sacks,0.0,,,,,
player,201010100rav,den,BannJu20,tackles_combined,5,,,,,
player,201010100rav,den,BannJu20,tackles_solo,5,,,,,
player,201010100rav,den,BannJu20,tackles_assists,0,,,,,
player,201010100rav,den,BannJu20,tackles_loss,0,,,,,
player,201010100rav,den,BannJu20,qb_hits,0,,,,,
player,201010100rav,den,BannJu20,fumbles_rec,0,,,,,
player,201010100rav,den,BannJu20,fumbles_rec_yds,0,,,,,
player,201010100rav,den,BannJu20,fumbles_rec_td,0,,,,,
player,201010100rav,den,BannJu20,fumbles_forced,0,,,,,
player,201010100rav,den,VickKe99,def_int,0,,,,,
player,201010100rav,den,VickKe99,def_int_yds,0,,,,,
player,201010100rav,den,VickKe99,def_int_td,0,,,,,
player,201010100rav,den,VickKe99,def_int_long,0,,,,,
player,201010100rav,den,VickKe99,pass_defended,0,,,,,
player,201010100rav,den,VickKe99,sacks,0.0,,,,,
player,201010100rav,den,VickKe99,tackles_combined,5,,,,,
player,201010100rav,den,VickKe99,tackles_solo,3,,,,,
player,201010100rav,den,VickKe99,tackles_assists,2,,,,,
player,201010100rav,den,VickKe99,tackles_loss,0,,,,,
player,201010100rav,den,VickKe99,qb_hits,0,,,,,
player,201010100rav,den,VickKe99,fumbles_rec,0,,,,,
player,201010100rav,den,VickKe99,fumbles_rec_yds,0,,,,,
player,201010100rav,den,VickKe99,fumbles_rec_td,0,,,,,
player,201010100rav,den,VickKe99,fumbles_forced,0,,,,,
player,201010100rav,den,JoneNa20,def_int,0,,,,,
player,201010100rav,den,JoneNa20,def_int_yds,0,,,,,
player,201010100rav,den,JoneNa20,def_int_td,0,,,,,
player,201010100rav,den,JoneNa20,def_int_long,0,,,,,
player,201010100rav,den,JoneNa20,pass_defended,0,,,,,
player,201010100rav,den,JoneNa20,sacks,0.0,,,,,
player,201010100rav,den,JoneNa20,tackles_combined,4,,,,,
player,201010100rav,den,JoneNa20,tackles_solo,4,,,,,
player,201010100rav,den,JoneNa20,tackles_assists,0,,,,,
player,201010100rav,den,JoneNa20,tackles_loss,0,,,,,
player,201010100rav,den,JoneNa20,qb_hits,0,,,,,
player,201010100rav,den,JoneNa20,fumbles_rec,0,,,,,
player,201010100rav,den,JoneNa20,fumbles_rec_yds,0,,,,,
player,201010100rav,den,JoneNa20,fumbles_rec_td,0,,,,,
player,201010100rav,den,JoneNa20,fumbles_forced,0,,,,,
player,201010100rav,den,ThomMa99,def_int,0,,,,,
player,201010100rav,den,ThomMa99,def_int_yds,0,,,,,
player,201010100rav,den,ThomMa99,def_int_td,0,,,,,
player,201010100rav,den,ThomMa99,def_int_long,0,,,,,
player,201010100rav,den,ThomMa99,pass_defended,0,,,,,
player,201010100rav,den,ThomMa99,sacks,0.0,,,,,
player,201010100rav,den,ThomMa99,tackles_combined,4,,,,,
player,201010100rav,den,ThomMa99,tackles_solo,4,,,,,
player,201010100rav,den,ThomMa99,tackles_assists,0,,,,,
player,201010100rav,den,ThomMa99,tackles_loss,0,,,,,
player,201010100rav,den,ThomMa99,qb_hits,0,,,,,
player,201010100rav,den,ThomMa99,fumbles_rec,0,,,,,
player,201010100rav,den,ThomMa99,fumbles_rec_yds,0,,,,,
player,201010100rav,den,ThomMa99,fumbles_rec_td,0,,,,,
player,201010100rav,den,ThomMa99,fumbles_forced,0,,,,,
player,201010100rav,den,WoodWe20,def_int,0,,,,,
player,201010100rav,den,WoodWe20,def_int_yds,0,,,,,
player,201010100rav,den,WoodWe20,def_int_td,0,,,,,
player,201010100rav,den,WoodWe20,def_int_long,0,,,,,
player,201010100rav,den,WoodWe20,pass_defended,0,,,,,
player,201010100rav,den,WoodWe20,sacks,0.0,,,,,
player,201010100rav,den,WoodWe20,tackles_combined,3,,,,,
player,201010100rav,den,WoodWe20,tackles_solo,3,,,,,
player,201010100rav,den,WoodWe20,tackles_assists,0,,,,,
player,201010100rav,den,WoodWe20,tackles_loss,0,,,,,
player,201010100rav,den,WoodWe20,qb_hits,0,,,,,
player,201010100rav,den,WoodWe20,fumbles_rec,0,,,,,
player,201010100rav,den,WoodWe20,fumbles_rec_yds,0,,,,,
player,201010100rav,den,WoodWe20,fumbles_rec_td,0,,,,,
player,201010100rav,den,WoodWe20,fumbles_forced,0,,,,,
player,201010100rav,den,AyerRo99,def_int,0,,,,,
player,201010100rav,den,AyerRo99,def_int_yds,0,,,,,
player,201010100rav,den,AyerRo99,def_int_td,0,,,,,
player,201010100rav,den,AyerRo99,def_int_long,0,,,,,
player,201010100rav,den,AyerRo99,pass_defended,0,,,,,
player,201010100rav,den,AyerRo99,sacks,0.0,,,,,
player,201010100rav,den,AyerRo99,tackles_combined,2,,,,,
player,201010100rav,den,AyerRo99,tackles_solo,2,,,,,
player,201010100rav,den,AyerRo99,tackles_assists,0,,,,,
player,201010100rav,den,AyerRo99,tackles_loss,0,,,,,
player,201010100rav,den,AyerRo99,qb_hits,2,,,,,
player,201010100rav,den,AyerRo99,fumbles_rec,0,,,,,
player,201010100rav,den,AyerRo99,fumbles_rec_yds,0,,,,,
player,201010100rav,den,AyerRo99,fumbles_rec_td,0,,,,,
player,201010100rav,den,AyerRo99,fumbles_forced,0,,,,,
player,201010100rav,den,BailCh00,def_int,0,,,,,
player,201010100rav,den,BailCh00,def_int_yds,0,,,,,
player,201010100rav,den,BailCh00,def_int_td,0,,,,,
player,201010100rav,den,BailCh00,def_int_long,0,,,,,
player,201010100rav,den,BailCh00,pass_defended,1,,,,,
player,201010100rav,den,BailCh00,sacks,0.0,,,,,
player,201010100rav,den,BailCh00,tackles_combined,2,,,,,
player,201010100rav,den,BailCh00,tackles_solo,1,,,,,
player,201010100rav,den,BailCh00,tackles_assists,1,,,,,
player,201010100rav,den,BailCh00,tackles_loss,0,,,,,
player,201010100rav,den,BailCh00,qb_hits,0,,,,,
player,201010100rav,den,BailCh00,fumbles_rec,0,,,,,
player,201010100rav,den,BailCh00,fumbles_rec_yds,0,,,,,
player,201010100rav,den,BailCh00,fumbles_rec_td,0,,,,,
player,201010100rav,den,BailCh00,fumbles_forced,0,,,,,
player,201010100rav,den,WillJa99,def_int,0,,,,,
player,201010100rav,den,WillJa99,def_int_yds,0,,,,,
player,201010100rav,den,WillJa99,def_int_td,0,,,,,
player,201010100rav,den,WillJa99,def_int_long,0,,,,,
player,201010100rav,den,WillJa99,pass_defended,0,,,,,
player,201010100rav,den,WillJa99,sacks,0.0,,,,,
player,201010100rav,den,WillJa99,tackles_combined,2,,,,,
player,201010100rav,den,WillJa99,tackles_solo,1,,,,,
player,201010100rav,den,WillJa99,tackles_assists,1,,,,,
player,201010100rav,den,WillJa99,tackles_loss,0,,,,,
player,201010100rav,den,WillJa99,qb_hits,0,,,,,
player,201010100rav,den,WillJa99,fumbles_rec,0,,,,,
player,201010100rav,den,WillJa99,fumbles_rec_yds,0,,,,,
player,201010100rav,den,WillJa99,fumbles_rec_td,0,,,,,
player,201010100rav,den,WillJa99,fumbles_forced,0,,,,,
player,201010100rav,den,BrutDa99,def_int,0,,,,,
player,201010100rav,den,BrutDa99,def_int_yds,0,,,,,
player,201010100rav,den,BrutDa99,def_int_td,0,,,,,
player,201010100rav,den,BrutDa99,def_int_long,0,,,,,
player,201010100rav,den,BrutDa99,pass_defended,0,,,,,
player,201010100rav,den,BrutDa99,sacks,0.0,,,,,
player,201010100rav,den,BrutDa99,tackles_combined,1,,,,,
player,201010100rav,den,BrutDa99,tackles_solo,1,,,,,
player,201010100rav,den,BrutDa99,tackles_assists,0,,,,,
player,201010100rav,den,BrutDa99,tackles_loss,0,,,,,
player,201010100rav,den,BrutDa99,qb_hits,0,,,,,
player,201010100rav,den,BrutDa99,fumbles_rec,0,,,,,
player,201010100rav,den,BrutDa99,fumbles_rec_yds,0,,,,,
player,201010100rav,den,BrutDa99,fumbles_rec_td,0,,,,,
player,201010100rav,den,BrutDa99,fumbles_forced,0,,,,,
player,201010100rav,den,FielRo20,def_int,0,,,,,
player,201010100rav,den,FielRo20,def_int_yds,0,,,,,
player,201010100rav,den,FielRo20,def_int_td,0,,,,,
player,201010100rav,den,FielRo20,def_int_long,0,,,,,
player,201010100rav,den,FielRo20,pass_defended,0,,,,,
player,201010100rav,den,FielRo20,sacks,0.0,,,,,
player,201010100rav,den,FielRo20,tackles_combined,1,,,,,
player,201010100rav,den,FielRo20,tackles_solo,1,,,,,
player,201010100rav,den,FielRo20,tackles_assists,0,,,,,
player,201010100rav,den,FielRo20,tackles_loss,0,,,,,
player,201010100rav,den,FielRo20,qb_hits,0,,,,,
player,201010100rav,den,FielRo20,fumbles_rec,0,,,,,
player,201010100rav,den,FielRo20,fumbles_rec_yds,0,,,,,
player,201010100rav,den,FielRo20,fumbles_rec_td,0,,,,,
player,201010100rav,den,FielRo20,fumbles_forced,0,,,,,
player,201010100rav,den,GronDa00,def_int,0,,,,,
player,201010100rav,den,GronDa00,def_int_yds,0,,,,,
player,201010100rav,den,GronDa00,def_int_td,0,,,,,
player,201010100rav,den,GronDa00,def_int_long,0,,,,,
player,201010100rav,den,GronDa00,pass_defended,0,,,,,
player,201010100rav,den,GronDa00,sacks,0.0,,,,,
player,201010100rav,den,GronDa00,tackles_combined,1,,,,,
player,201010100rav,den,GronDa00,tackles_solo,1,,,,,
player,201010100rav,den,GronDa00,tackles_assists,0,,,,,
player,201010100rav,den,GronDa00,tackles_loss,0,,,,,
player,201010100rav,den,GronDa00,qb_hits,0,,,,,
player,201010100rav,den,GronDa00,fumbles_rec,0,,,,,
player,201010100rav,den,GronDa00,fumbles_rec_yds,0,,,,,
player,201010100rav,den,GronDa00,fumbles_rec_td,0,,,,,
player,201010100rav,den,GronDa00,fumbles_forced,0,,,,,
player,201010100rav,den,McBaDa99,def_int,0,,,,,
player,201010100rav,den,McBaDa99,def_int_yds,0,,,,,
player,201010100rav,den,McBaDa99,def_int_td,0,,,,,
player,201010100rav,den,McBaDa99,def_int_long,0,,,,,
player,201010100rav,den,McBaDa99,pass_defended,0,,,,,
player,201010100rav,den,McBaDa99,sacks,0.0,,,,,
player,201010100rav,den,McBaDa99,tackles_combined,1,,,,,
player,201010100rav,den,McBaDa99,tackles_solo,1,,,,,
player,201010100rav,den,McBaDa99,tackles_assists,0,,,,,
player,201010100rav,den,McBaDa99,tackles_loss,0,,,,,
player,201010100rav,den,McBaDa99,qb_hits,0,,,,,
player,201010100rav,den,McBaDa99,fumbles_rec,0,,,,,
player,201010100rav,den,McBaDa99,fumbles_rec_yds,0,,,,,
player,201010100rav,den,McBaDa99,fumbles_rec_td,0,,,,,
player,201010100rav,den,McBaDa99,fumbles_forced,0,,,,,
player,201010100rav,den,McBeRy99,def_int,0,,,,,
player,201010100rav,den,McBeRy99,def_int_yds,0,,,,,
player,201010100rav,den,McBeRy99,def_int_td,0,,,,,
player,201010100rav,den,McBeRy99,def_int_long,0,,,,,
player,201010100rav,den,McBeRy99,pass_defended,0,,,,,
player,201010100rav,den,McBeRy99,sacks,0.0,,,,,
player,201010100rav,den,McBeRy99,tackles_combined,1,,,,,
player,201010100rav,den,McBeRy99,tackles_solo,1,,,,,
player,201010100rav,den,McBeRy99,tackles_assists,0,,,,,
player,201010100rav,den,McBeRy99,tackles_loss,0,,,,,
player,201010100rav,den,McBeRy99,qb_hits,0,,,,,
player,201010100rav,den,McBeRy99,fumbles_rec,0,,,,,
player,201010100rav,den,McBeRy99,fumbles_rec_yds,0,,,,,
player,201010100rav,den,McBeRy99,fumbles_rec_td,0,,,,,
player,201010100rav,den,McBeRy99,fumbles_forced,0,,,,,
player,201010100rav,den,MossJa99,def_int,0,,,,,
player,201010100rav,den,MossJa99,def_int_yds,0,,,,,
player,201010100rav,den,MossJa99,def_int_td,0,,,,,
player,201010100rav,den,MossJa99,def_int_long,0,,,,,
player,201010100rav,den,MossJa99,pass_defended,0,,,,,
player,201010100rav,den,MossJa99,sacks,0.0,,,,,
player,201010100rav,den,MossJa99,tackles_combined,1,,,,,
player,201010100rav,den,MossJa99,tackles_solo,1,,,,,
player,201010100rav,den,MossJa99,tackles_assists,0,,,,,
player,201010100rav,den,MossJa99,tackles_loss,0,,,,,
player,201010100rav,den,MossJa99,qb_hits,0,,,,,
player,201010100rav,den,MossJa99,fumbles_rec,0,,,,,
player,201010100rav,den,MossJa99,fumbles_rec_yds,0,,,,,
player,201010100rav,den,MossJa99,fumbles_rec_td,0,,,,,
player,201010100rav,den,MossJa99,fumbles_forced,0,,,,,
player,201010100rav,den,QuinRi00,def_int,0,,,,,
player,201010100rav,den,QuinRi00,def_int_yds,0,,,,,
player,201010100rav,den,QuinRi00,def_int_td,0,,,,,
player,201010100rav,den,QuinRi00,def_int_long,0,,,,,
player,201010100rav,den,QuinRi00,pass_defended,0,,,,,
player,201010100rav,den,QuinRi00,sacks,0.0,,,,,
player,201010100rav,den,QuinRi00,tackles_combined,1,,,,,
player,201010100rav,den,QuinRi00,tackles_solo,1,,,,,
player,201010100rav,den,QuinRi00,tackles_assists,0,,,,,
player,201010100rav,den,QuinRi00,tackles_loss,0,,,,,
player,201010100rav,den,QuinRi00,qb_hits,0,,,,,
player,201010100rav,den,QuinRi00,fumbles_rec,0,,,,,
player,201010100rav,den,QuinRi00,fumbles_rec_yds,0,,,,,
player,201010100rav,den,QuinRi00,fumbles_rec_td,0,,,,,
player,201010100rav,den,QuinRi00,fumbles_forced,0,,,,,
player,201010100rav,rav,ReddCo20,def_int,0,,,,,
player,201010100rav,rav,ReddCo20,def_int_yds,0,,,,,
player,201010100rav,rav,ReddCo20,def_int_td,0,,,,,
player,201010100rav,rav,ReddCo20,def_int_long,0,,,,,
player,201010100rav,rav,ReddCo20,pass_defended,0,,,,,
player,201010100rav,rav,ReddCo20,sacks,1.0,,,,,
player,201010100rav,rav,ReddCo20,tackles_combined,2,,,,,
player,201010100rav,rav,ReddCo20,tackles_solo,2,,,,,
player,201010100rav,rav,ReddCo20,tackles_assists,0,,,,,
player,201010100rav,rav,ReddCo20,tackles_loss,1,,,,,
player,201010100rav,rav,ReddCo20,qb_hits,1,,,,,
player,201010100rav,rav,ReddCo20,fumbles_rec,0,,,,,
player,201010100rav,rav,ReddCo20,fumbles_rec_yds,0,,,,,
player,201010100rav,rav,ReddCo20,fumbles_rec_td,0,,,,,
player,201010100rav,rav,ReddCo20,fumbles_forced,0,,,,,
player,201010100rav,rav,LewiRa00,def_int,0,,,,,
player,201010100rav,rav,LewiRa00,def_int_yds,0,,,,,
player,201010100rav,rav,LewiRa00,def_int_td,0,,,,,
player,201010100rav,rav,LewiRa00,def_int_long,0,,,,,
player,201010100rav,rav,LewiRa00,pass_defended,0,,,,,
player,201010100rav,rav,LewiRa00,sacks,0.0,,,,,
player,201010100rav,rav,LewiRa00,tackles_combined,6,,,,,
player,201010100rav,rav,LewiRa00,tackles_solo,5,,,,,
player,201010100rav,rav,LewiRa00,tackles_assists,1,,,,,
player,201010100rav,rav,LewiRa00,tackles_loss,0,,,,,
player,201010100rav,rav,LewiRa00,qb_hits,0,,,,,
player,201010100rav,rav,LewiRa00,fumbles_rec,0,,,,,
player,201010100rav,rav,LewiRa00,fumbles_rec_yds,0,,,,,
player,201010100rav,rav,LewiRa00,fumbles_rec_td,0,,,,,
player,201010100rav,rav,LewiRa00,fumbles_forced,0,,,,,
player,201010100rav,rav,WashFa20,def_int,0,,,,,
player,201010100rav,rav,WashFa20,def_int_yds,0,,,,,
player,201010100rav,rav,WashFa20,def_int_td,0,,,,,
player,201010100rav,rav,WashFa20,def_int_long,0,,,,,
player,201010100rav,rav,WashFa20,pass_defended,4,,,,,
player,201010100rav,rav,WashFa20,sacks,0.0,,,,,
player,201010100rav,rav,WashFa20,tackles_combined,5,,,,,
player,201010100rav,rav,WashFa20,tackles_solo,5,,,,,
player,201010100rav,rav,WashFa20,tackles_assists,0,,,,,
player,201010100rav,rav,WashFa20,tackles_loss,0,,,,,
player,201010100rav,rav,WashFa20,qb_hits,0,,,,,
player,201010100rav,rav,WashFa20,fumbles_rec,0,,,,,
player,201010100rav,rav,WashFa20,fumbles_rec_yds,0,,,,,
player,201010100rav,rav,WashFa20,fumbles_rec_td,0,,,,,
player,201010100rav,rav,WashFa20,fumbles_forced,0,,,,,
player,201010100rav,rav,WebbLa99,def_int,0,,,,,
player,201010100rav,rav,WebbLa99,def_int_yds,0,,,,,
player,201010100rav,rav,WebbLa99,def_int_td,0,,,,,
player,201010100rav,rav,WebbLa99,def_int_long,0,,,,,
player,201010100rav,rav,WebbLa99,pass_defended,1,,,,,
player,201010100rav,rav,WebbLa99,sacks,0.0,,,,,
player,201010100rav,rav,WebbLa99,tackles_combined,5,,,,,
player,201010100rav,rav,WebbLa99,tackles_solo,3,,,,,
player,201010100rav,rav,WebbLa99,tackles_assists,2,,,,,
player,201010100rav,rav,WebbLa99,tackles_loss,0,,,,,
player,201010100rav,rav,WebbLa99,qb_hits,0,,,,,
player,201010100rav,rav,WebbLa99,fumbles_rec,0,,,,,
player,201010100rav,rav,WebbLa99,fumbles_rec_yds,0,,,,,
player,201010100rav,rav,WebbLa99,fumbles_rec_td,0,,,,,
player,201010100rav,rav,WebbLa99,fumbles_forced,0,,,,,
player,201010100rav,rav,LandDa21,def_int,0,,,,,
player,201010100rav,rav,LandDa21,def_int_yds,0,,,,,
player,201010100rav,rav,LandDa21,def_int_td,0,,,,,
player,201010100rav,rav,LandDa21,def_int_long,0,,,,,
player,201010100rav,rav,LandDa21,pass_defended,0,,,,,
player,201010100rav,rav,LandDa21,sacks,0.0,,,,,
player,201010100rav,rav,LandDa21,tackles_combined,4,,,,,
player,201010100rav,rav,LandDa21,tackles_solo,3,,,,,
player,201010100rav,rav,LandDa21,tackles_assists,1,,,,,
player,201010100rav,rav,LandDa21,tackles_loss,0,,,,,
player,201010100rav,rav,LandDa21,qb_hits,0,,,,,
player,201010100rav,rav,LandDa21,fumbles_rec,0,,,,,
player,201010100rav,rav,LandDa21,fumbles_rec_yds,0,,,,,
player,201010100rav,rav,LandDa21,fumbles_rec_td,0,,,,,
player,201010100rav,rav,LandDa21,fumbles_forced,0,,,,,
player,201010100rav,rav,CarrCh22,def_int,0,,,,,
player,201010100rav,rav,CarrCh22,def_int_yds,0,,,,,
player,201010100rav,rav,CarrCh22,def_int_td,0,,,,,
player,201010100rav,rav,CarrCh22,def_int_long,0,,,,,
player,201010100rav,rav,CarrCh22,pass_defended,0,,,,,
player,201010100rav,rav,CarrCh22,sacks,0.0,,,,,
player,201010100rav,rav,CarrCh22,tackles_combined,3,,,,,
player,201010100rav,rav,CarrCh22,tackles_solo,3,,,,,
player,201010100rav,rav,CarrCh22,tackles_assists,0,,,,,
player,201010100rav,rav,CarrCh22,tackles_loss,0,,,,,
player,201010100rav,rav,CarrCh22,qb_hits,0,,,,,
player,201010100rav,rav,CarrCh22,fumbles_rec,0,,,,,
player,201010100rav,rav,CarrCh22,fumbles_rec_yds,0,,,,,
player,201010100rav,rav,CarrCh22,fumbles_rec_td,0,,,,,
player,201010100rav,rav,CarrCh22,fumbles_forced,0,,,,,
player,201010100rav,rav,NgatHa20,def_int,0,,,,,
player,201010100rav,rav,NgatHa20,def_int_yds,0,,,,,
player,201010100rav,rav,NgatHa20,def_int_td,0,,,,,
player,201010100rav,rav,NgatHa20,def_int_long,0,,,,,
player,201010100rav,rav,NgatHa20,pass_defended,0,,,,,
player,201010100rav,rav,NgatHa20,sacks,0.0,,,,,
player,201010100rav,rav,NgatHa20,tackles_combined,3,,,,,
player,201010100rav,rav,NgatHa20,tackles_solo,3,,,,,
player,201010100rav,rav,NgatHa20,tackles_assists,0,,,,,
player,201010100rav,rav,NgatHa20,tackles_loss,2,,,,,
player,201010100rav,rav,NgatHa20,qb_hits,0,,,,,
player,201010100rav,rav,NgatHa20,fumbles_rec,0,,,,,
player,201010100rav,rav,NgatHa20,fumbles_rec_yds,0,,,,,
player,201010100rav,rav,NgatHa20,fumbles_rec_td,0,,,,,
player,201010100rav,rav,NgatHa20,fumbles_forced,0,,,,,
player,201010100rav,rav,WilsJo99,def_int,0,,,,,
player,201010100rav,rav,WilsJo99,def_int_yds,0,,,,,
player,201010100rav,rav,WilsJo99,def_int_td,0,,,,,
player,201010100rav,rav,WilsJo99,def_int_long,0,,,,,
player,201010100rav,rav,WilsJo99,pass_defended,2,,,,,
player,201010100rav,rav,WilsJo99,sacks,0.0,,,,,
player,201010100rav,rav,WilsJo99,tackles_combined,3,,,,,
player,201010100rav,rav,WilsJo99,tackles_solo,3,,,,,
player,201010100rav,rav,WilsJo99,tackles_assists,0,,,,,
player,201010100rav,rav,WilsJo99,tackles_loss,0,,,,,
player,201010100rav,rav,WilsJo99,qb_hits,0,,,,,
player,201010100rav,rav,WilsJo99,fumbles_rec,0,,,,,
player,201010100rav,rav,WilsJo99,fumbles_rec_yds,0,,,,,
player,201010100rav,rav,WilsJo99,fumbles_rec_td,0,,,,,
player,201010100rav,rav,WilsJo99,fumbles_forced,0,,,,,
player,201010100rav,rav,ZbikTo99,def_int,0,,,,,
player,201010100rav,rav,ZbikTo99,def_int_yds,0,,,,,
player,201010100rav,rav,ZbikTo99,def_int_td,0,,,,,
player,201010100rav,rav,ZbikTo99,def_int_long,0,,,,,
player,201010100rav,rav,ZbikTo99,pass_defended,0,,,,,
player,201010100rav,rav,ZbikTo99,sacks,0.0,,,,,
player,201010100rav,rav,ZbikTo99,tackles_combined,3,,,,,
player,201010100rav,rav,ZbikTo99,tackles_solo,2,,,,,
player,201010100rav,rav,ZbikTo99,tackles_assists,1,,,,,
player,201010100rav,rav,ZbikTo99,tackles_loss,0,,,,,
player,201010100rav,rav,ZbikTo99,qb_hits,0,,,,,
player,201010100rav,rav,ZbikTo99,fumbles_rec,0,,,,,
player,201010100rav,rav,ZbikTo99,fumbles_rec_yds,0,,,,,
player,201010100rav,rav,ZbikTo99,fumbles_rec_td,0,,,,,
player,201010100rav,rav,ZbikTo99,fumbles_forced,0,,,,,
player,201010100rav,rav,ElleDa99,def_int,0,,,,,
player,201010100rav,rav,ElleDa99,def_int_yds,0,,,,,
player,201010100rav,rav,ElleDa99,def_int_td,0,,,,,
player,201010100rav,rav,ElleDa99,def_int_long,0,,,,,
player,201010100rav,rav,ElleDa99,pass_defended,1,,,,,
player,201010100rav,rav,ElleDa99,sacks,0.0,,,,,
player,201010100rav,rav,ElleDa99,tackles_combined,2,,,,,
player,201010100rav,rav,ElleDa99,tackles_solo,2,,,,,
player,201010100rav,rav,ElleDa99,tackles_assists,0,,,,,
player,201010100rav,rav,ElleDa99,tackles_loss,0,,,,,
player,201010100rav,rav,ElleDa99,qb_hits,0,,,,,
player,201010100rav,rav,ElleDa99,fumbles_rec,0,,,,,
player,201010100rav,rav,ElleDa99,fumbles_rec_yds,0,,,,,
player,201010100rav,rav,ElleDa99,fumbles_rec_td,0,,,,,
player,201010100rav,rav,ElleDa99,fumbles_forced,0,,,,,
player,201010100rav,rav,GregKe20,def_int,0,,,,,
player,201010100rav,rav,GregKe20,def_int_yds,0,,,,,
player,201010100rav,rav,GregKe20,def_int_td,0,,,,,
player,201010100rav,rav,GregKe20,def_int_long,0,,,,,
player,201010100rav,rav,GregKe20,pass_defended,0,,,,,
player,201010100rav,rav,GregKe20,sacks,0.0,,,,,
player,201010100rav,rav,GregKe20,tackles_combined,2,,,,,
player,201010100rav,rav,GregKe20,tackles_solo,0,,,,,
player,201010100rav,rav,GregKe20,tackles_assists,2,,,,,
player,201010100rav,rav,GregKe20,tackles_loss,0,,,,,
player,201010100rav,rav,GregKe20,qb_hits,0,,,,,
player,201010100rav,rav,GregKe20,fumbles_rec,0,,,,,
player,201010100rav,rav,GregKe20,fumbles_rec_yds,0,,,,,
player,201010100rav,rav,GregKe20,fumbles_rec_td,0,,,,,
player,201010100rav,rav,GregKe20,fumbles_forced,0,,,,,
player,201010100rav,rav,JohnJa23,def_int,0,,,,,
player,201010100rav,rav,JohnJa23,def_int_yds,0,,,,,
player,201010100rav,rav,JohnJa23,def_int_td,0,,,,,
player,201010100rav,rav,JohnJa23,def_int_long,0,,,,,
player,201010100rav,rav,JohnJa23,pass_defended,0,,,,,
player,201010100rav,rav,JohnJa23,sacks,0.0,,,,,
player,201010100rav,rav,JohnJa23,tackles_combined,2,,,,,
player,201010100rav,rav,JohnJa23,tackles_solo,1,,,,,
player,201010100rav,rav,JohnJa23,tackles_assists,1,,,,,
player,201010100rav,rav,JohnJa23,tackles_loss,1,,,,,
player,201010100rav,rav,JohnJa23,qb_hits,1,,,,,
player,201010100rav,rav,JohnJa23,fumbles_rec,0,,,,,
player,201010100rav,rav,JohnJa23,fumbles_rec_yds,0,,,,,
player,201010100rav,rav,JohnJa23,fumbles_rec_td,0,,,,,
player,201010100rav,rav,JohnJa23,fumbles_forced,0,,,,,
player,201010100rav,rav,McClJa01,def_int,0,,,,,
player,201010100rav,rav,McClJa01,def_int_yds,0,,,,,
player,201010100rav,rav,McClJa01,def_int_td,0,,,,,
player,201010100rav,rav,McClJa01,def_int_long,0,,,,,
player,201010100rav,rav,McClJa01,pass_defended,0,,,,,
player,201010100rav,rav,McClJa01,sacks,0.0,,,,,
player,201010100rav,rav,McClJa01,tackles_combined,2,,,,,
player,201010100rav,rav,McClJa01,tackles_solo,2,,,,,
player,201010100rav,rav,McClJa01,tackles_assists,0,,,,,
