game,2010,14,20101212,201012120was,tam,"Tampa Bay Buccaneers",17,was,"Washington Redskins",16
player,201012120was,tam,LyncCo99,fumbles_rec_yds,0,,,,,
player,201012120was,tam,LyncCo99,fumbles_rec_td,0,,,,,
player,201012120was,tam,LyncCo99,fumbles_forced,0,,,,,
player,201012120was,tam,RuudBa20,def_int,0,,,,,
player,201012120was,tam,RuudBa20,def_int_yds,0,,,,,
player,201012120was,tam,RuudBa20,def_int_td,0,,,,,
player,201012120was,tam,RuudBa20,def_int_long,0,,,,,
player,201012120was,tam,RuudBa20,pass_defended,0,,,,,
player,201012120was,tam,RuudBa20,sacks,0.0,,,,,
player,201012120was,tam,RuudBa20,tackles_combined,8,,,,,
player,201012120was,tam,RuudBa20,tackles_solo,3,,,,,
player,201012120was,tam,RuudBa20,tackles_assists,5,,,,,
player,201012120was,tam,RuudBa20,tackles_loss,1,,,,,
player,201012120was,tam,RuudBa20,qb_hits,0,,,,,
player,201012120was,tam,RuudBa20,fumbles_rec,0,,,,,
player,201012120was,tam,RuudBa20,fumbles_rec_yds,0,,,,,
player,201012120was,tam,RuudBa20,fumbles_rec_td,0,,,,,
player,201012120was,tam,RuudBa20,fumbles_forced,0,,,,,
player,201012120was,tam,BiggE.99,def_int,0,,,,,
player,201012120was,tam,BiggE.99,def_int_yds,0,,,,,
player,201012120was,tam,BiggE.99,def_int_td,0,,,,,
player,201012120was,tam,BiggE.99,def_int_long,0,,,,,
player,201012120was,tam,BiggE.99,pass_defended,1,,,,,
player,201012120was,tam,BiggE.99,sacks,0.0,,,,,
player,201012120was,tam,BiggE.99,tackles_combined,7,,,,,
player,201012120was,tam,BiggE.99,tackles_solo,3,,,,,
player,201012120was,tam,BiggE.99,tackles_assists,4,,,,,
player,201012120was,tam,BiggE.99,tackles_loss,0,,,,,
player,201012120was,tam,BiggE.99,qb_hits,0,,,,,
player,201012120was,tam,BiggE.99,fumbles_rec,0,,,,,
player,201012120was,tam,BiggE.99,fumbles_rec_yds,0,,,,,
player,201012120was,tam,BiggE.99,fumbles_rec_td,0,,,,,
player,201012120was,tam,BiggE.99,fumbles_forced,0,,,,,
player,201012120was,tam,JoneSe20,def_int,0,,,,,
player,201012120was,tam,JoneSe20,def_int_yds,0,,,,,
player,201012120was,tam,JoneSe20,def_int_td,0,,,,,
player,201012120was,tam,JoneSe20,def_int_long,0,,,,,
player,201012120was,tam,JoneSe20,pass_defended,0,,,,,
player,201012120was,tam,JoneSe20,sacks,0.0,,,,,
player,201012120was,tam,JoneSe20,tackles_combined,5,,,,,
player,201012120was,tam,JoneSe20,tackles_solo,3,,,,,
player,201012120was,tam,JoneSe20,tackles_assists,2,,,,,
player,201012120was,tam,JoneSe20,tackles_loss,0,,,,,
player,201012120was,tam,JoneSe20,qb_hits,0,,,,,
player,201012120was,tam,JoneSe20,fumbles_rec,0,,,,,
player,201012120was,tam,JoneSe20,fumbles_rec_yds,0,,,,,
player,201012120was,tam,JoneSe20,fumbles_rec_td,0,,,,,
player,201012120was,tam,JoneSe20,fumbles_forced,0,,,,,
player,201012120was,tam,MillRo99,def_int,0,,,,,
player,201012120was,tam,MillRo99,def_int_yds,0,,,,,
player,201012120was,tam,MillRo99,def_int_td,0,,,,,
player,201012120was,tam,MillRo99,def_int_long,0,,,,,
player,201012120was,tam,MillRo99,pass_defended,0,,,,,
player,201012120was,tam,MillRo99,sacks,0.0,,,,,
player,201012120was,tam,MillRo99,tackles_combined,5,,,,,
player,201012120was,tam,MillRo99,tackles_solo,3,,,,,
player,201012120was,tam,MillRo99,tackles_assists,2,,,,,
player,201012120was,tam,MillRo99,tackles_loss,0,,,,,
player,201012120was,tam,MillRo99,qb_hits,0,,,,,
player,201012120was,tam,MillRo99,fumbles_rec,0,,,,,
player,201012120was,tam,MillRo99,fumbles_rec_yds,0,,,,,
player,201012120was,tam,MillRo99,fumbles_rec_td,0,,,,,
player,201012120was,tam,MillRo99,fumbles_forced,0,,,,,
player,201012120was,tam,BennMi99,def_int,0,,,,,
player,201012120was,tam,BennMi99,def_int_yds,0,,,,,
player,201012120was,tam,BennMi99,def_int_td,0,,,,,
player,201012120was,tam,BennMi99,def_int_long,0,,,,,
player,201012120was,tam,BennMi99,pass_defended,0,,,,,
player,201012120was,tam,BennMi99,sacks,0.0,,,,,
player,201012120was,tam,BennMi99,tackles_combined,3,,,,,
player,201012120was,tam,BennMi99,tackles_solo,3,,,,,
player,201012120was,tam,BennMi99,tackles_assists,0,,,,,
player,201012120was,tam,BennMi99,tackles_loss,0,,,,,
player,201012120was,tam,BennMi99,qb_hits,0,,,,,
player,201012120was,tam,BennMi99,fumbles_rec,0,,,,,
player,201012120was,tam,BennMi99,fumbles_rec_yds,0,,,,,
player,201012120was,tam,BennMi99,fumbles_rec_td,0,,,,,
player,201012120was,tam,BennMi99,fumbles_forced,0,,,,,
player,201012120was,tam,CrowTi99,def_int,0,,,,,
player,201012120was,tam,CrowTi99,def_int_yds,0,,,,,
player,201012120was,tam,CrowTi99,def_int_td,0,,,,,
player,201012120was,tam,CrowTi99,def_int_long,0,,,,,
player,201012120was,tam,CrowTi99,pass_defended,2,,,,,
player,201012120was,tam,CrowTi99,sacks,0.0,,,,,
player,201012120was,tam,CrowTi99,tackles_combined,3,,,,,
player,201012120was,tam,CrowTi99,tackles_solo,2,,,,,
player,201012120was,tam,CrowTi99,tackles_assists,1,,,,,
player,201012120was,tam,CrowTi99,tackles_loss,1,,,,,
player,201012120was,tam,CrowTi99,qb_hits,0,,,,,
player,201012120was,tam,CrowTi99,fumbles_rec,0,,,,,
player,201012120was,tam,CrowTi99,fumbles_rec_yds,0,,,,,
player,201012120was,tam,CrowTi99,fumbles_rec_td,0,,,,,
player,201012120was,tam,CrowTi99,fumbles_forced,0,,,,,
player,201012120was,tam,HaywAd98,def_int,0,,,,,
player,201012120was,tam,HaywAd98,def_int_yds,0,,,,,
player,201012120was,tam,HaywAd98,def_int_td,0,,,,,
player,201012120was,tam,HaywAd98,def_int_long,0,,,,,
player,201012120was,tam,HaywAd98,pass_defended,1,,,,,
player,201012120was,tam,HaywAd98,sacks,0.0,,,,,
player,201012120was,tam,HaywAd98,tackles_combined,3,,,,,
player,201012120was,tam,HaywAd98,tackles_solo,1,,,,,
player,201012120was,tam,HaywAd98,tackles_assists,2,,,,,
player,201012120was,tam,HaywAd98,tackles_loss,0,,,,,
player,201012120was,tam,HaywAd98,qb_hits,0,,,,,
player,201012120was,tam,HaywAd98,fumbles_rec,1,,,,,
player,201012120was,tam,HaywAd98,fumbles_rec_yds,0,,,,,
player,201012120was,tam,HaywAd98,fumbles_rec_td,0,,,,,
player,201012120was,tam,HaywAd98,fumbles_forced,0,,,,,
player,201012120was,tam,WhitGr99,def_int,0,,,,,
player,201012120was,tam,WhitGr99,def_int_yds,0,,,,,
player,201012120was,tam,WhitGr99,def_int_td,0,,,,,
player,201012120was,tam,WhitGr99,def_int_long,0,,,,,
player,201012120was,tam,WhitGr99,pass_defended,0,,,,,
player,201012120was,tam,WhitGr99,sacks,0.0,,,,,
player,201012120was,tam,WhitGr99,tackles_combined,3,,,,,
player,201012120was,tam,WhitGr99,tackles_solo,3,,,,,
player,201012120was,tam,WhitGr99,tackles_assists,0,,,,,
player,201012120was,tam,WhitGr99,tackles_loss,,,,,,
player,201012120was,tam,WhitGr99,qb_hits,,,,,,
player,201012120was,tam,WhitGr99,fumbles_rec,0,,,,,
player,201012120was,tam,WhitGr99,fumbles_rec_yds,0,,,,,
player,201012120was,tam,WhitGr99,fumbles_rec_td,0,,,,,
player,201012120was,tam,WhitGr99,fumbles_forced,0,,,,,
player,201012120was,tam,WoodAl99,def_int,0,,,,,
player,201012120was,tam,WoodAl99,def_int_yds,0,,,,,
player,201012120was,tam,WoodAl99,def_int_td,0,,,,,
player,201012120was,tam,WoodAl99,def_int_long,0,,,,,
player,201012120was,tam,WoodAl99,pass_defended,0,,,,,
player,201012120was,tam,WoodAl99,sacks,0.0,,,,,
player,201012120was,tam,WoodAl99,tackles_combined,3,,,,,
player,201012120was,tam,WoodAl99,tackles_solo,2,,,,,
player,201012120was,tam,WoodAl99,tackles_assists,1,,,,,
player,201012120was,tam,WoodAl99,tackles_loss,0,,,,,
player,201012120was,tam,WoodAl99,qb_hits,0,,,,,
player,201012120was,tam,WoodAl99,fumbles_rec,0,,,,,
player,201012120was,tam,WoodAl99,fumbles_rec_yds,0,,,,,
player,201012120was,tam,WoodAl99,fumbles_rec_td,0,,,,,
player,201012120was,tam,WoodAl99,fumbles_forced,0,,,,,
player,201012120was,tam,EconAn20,def_int,0,,,,,
player,201012120was,tam,EconAn20,def_int_yds,0,,,,,
player,201012120was,tam,EconAn20,def_int_td,0,,,,,
player,201012120was,tam,EconAn20,def_int_long,0,,,,,
player,201012120was,tam,EconAn20,pass_defended,0,,,,,
player,201012120was,tam,EconAn20,sacks,0.0,,,,,
player,201012120was,tam,EconAn20,tackles_combined,2,,,,,
player,201012120was,tam,EconAn20,tackles_solo,1,,,,,
player,201012120was,tam,EconAn20,tackles_assists,1,,,,,
player,201012120was,tam,EconAn20,tackles_loss,0,,,,,
player,201012120was,tam,EconAn20,qb_hits,0,,,,,
player,201012120was,tam,EconAn20,fumbles_rec,0,,,,,
player,201012120was,tam,EconAn20,fumbles_rec_yds,0,,,,,
player,201012120was,tam,EconAn20,fumbles_rec_td,0,,,,,
player,201012120was,tam,EconAn20,fumbles_forced,0,,,,,
player,201012120was,tam,MackEl20,def_int,0,,,,,
player,201012120was,tam,MackEl20,def_int_yds,0,,,,,
player,201012120was,tam,MackEl20,def_int_td,0,,,,,
player,201012120was,tam,MackEl20,def_int_long,0,,,,,
player,201012120was,tam,MackEl20,pass_defended,0,,,,,
player,201012120was,tam,MackEl20,sacks,0.0,,,,,
player,201012120was,tam,MackEl20,tackles_combined,2,,,,,
player,201012120was,tam,MackEl20,tackles_solo,2,,,,,
player,201012120was,tam,MackEl20,tackles_assists,0,,,,,
player,201012120was,tam,MackEl20,tackles_loss,0,,,,,
player,201012120was,tam,MackEl20,qb_hits,0,,,,,
player,201012120was,tam,MackEl20,fumbles_rec,0,,,,,
player,201012120was,tam,MackEl20,fumbles_rec_yds,0,,,,,
player,201012120was,tam,MackEl20,fumbles_rec_td,0,,,,,
player,201012120was,tam,MackEl20,fumbles_forced,0,,,,,
player,201012120was,tam,StovMa00,def_int,0,,,,,
player,201012120was,tam,StovMa00,def_int_yds,0,,,,,
player,201012120was,tam,StovMa00,def_int_td,0,,,,,
player,201012120was,tam,StovMa00,def_int_long,0,,,,,
player,201012120was,tam,StovMa00,pass_defended,0,,,,,
player,201012120was,tam,StovMa00,sacks,0.0,,,,,
player,201012120was,tam,StovMa00,tackles_combined,2,,,,,
player,201012120was,tam,StovMa00,tackles_solo,1,,,,,
player,201012120was,tam,StovMa00,tackles_assists,1,,,,,
player,201012120was,tam,StovMa00,tackles_loss,0,,,,,
player,201012120was,tam,StovMa00,qb_hits,0,,,,,
player,201012120was,tam,StovMa00,fumbles_rec,0,,,,,
player,201012120was,tam,StovMa00,fumbles_rec_yds,0,,,,,
player,201012120was,tam,StovMa00,fumbles_rec_td,0,,,,,
player,201012120was,tam,StovMa00,fumbles_forced,0,,,,,
player,201012120was,tam,AndeVi00,def_int,0,,,,,
player,201012120was,tam,AndeVi00,def_int_yds,0,,,,,
player,201012120was,tam,AndeVi00,def_int_td,0,,,,,
player,201012120was,tam,AndeVi00,def_int_long,0,,,,,
player,201012120was,tam,AndeVi00,pass_defended,0,,,,,
player,201012120was,tam,AndeVi00,sacks,0.0,,,,,
player,201012120was,tam,AndeVi00,tackles_combined,1,,,,,
player,201012120was,tam,AndeVi00,tackles_solo,0,,,,,
player,201012120was,tam,AndeVi00,tackles_assists,1,,,,,
player,201012120was,tam,AndeVi00,tackles_loss,0,,,,,
player,201012120was,tam,AndeVi00,qb_hits,0,,,,,
player,201012120was,tam,AndeVi00,fumbles_rec,0,,,,,
player,201012120was,tam,AndeVi00,fumbles_rec_yds,0,,,,,
player,201012120was,tam,AndeVi00,fumbles_rec_td,0,,,,,
player,201012120was,tam,AndeVi00,fumbles_forced,0,,,,,
player,201012120was,tam,BennAr00,def_int,0,,,,,
player,201012120was,tam,BennAr00,def_int_yds,0,,,,,
player,201012120was,tam,BennAr00,def_int_td,0,,,,,
player,201012120was,tam,BennAr00,def_int_long,0,,,,,
player,201012120was,tam,BennAr00,pass_defended,0,,,,,
player,201012120was,tam,BennAr00,sacks,0.0,,,,,
player,201012120was,tam,BennAr00,tackles_combined,1,,,,,
player,201012120was,tam,BennAr00,tackles_solo,0,,,,,
player,201012120was,tam,BennAr00,tackles_assists,1,,,,,
player,201012120was,tam,BennAr00,tackles_loss,0,,,,,
player,201012120was,tam,BennAr00,qb_hits,0,,,,,
player,201012120was,tam,BennAr00,fumbles_rec,0,,,,,
player,201012120was,tam,BennAr00,fumbles_rec_yds,0,,,,,
player,201012120was,tam,BennAr00,fumbles_rec_td,0,,,,,
player,201012120was,tam,BennAr00,fumbles_forced,0,,,,,
player,201012120was,tam,GrahEa00,def_int,0,,,,,
player,201012120was,tam,GrahEa00,def_int_yds,0,,,,,
player,201012120was,tam,GrahEa00,def_int_td,0,,,,,
player,201012120was,tam,GrahEa00,def_int_long,0,,,,,
player,201012120was,tam,GrahEa00,pass_defended,0,,,,,
player,201012120was,tam,GrahEa00,sacks,0.0,,,,,
player,201012120was,tam,GrahEa00,tackles_combined,1,,,,,
player,201012120was,tam,GrahEa00,tackles_solo,1,,,,,
player,201012120was,tam,GrahEa00,tackles_assists,0,,,,,
player,201012120was,tam,GrahEa00,tackles_loss,0,,,,,
player,201012120was,tam,GrahEa00,qb_hits,0,,,,,
player,201012120was,tam,GrahEa00,fumbles_rec,0,,,,,
player,201012120was,tam,GrahEa00,fumbles_rec_yds,0,,,,,
player,201012120was,tam,GrahEa00,fumbles_rec_td,0,,,,,
player,201012120was,tam,GrahEa00,fumbles_forced,0,,,,,
player,201012120was,tam,KoutNi20,def_int,0,,,,,
player,201012120was,tam,KoutNi20,def_int_yds,0,,,,,
player,201012120was,tam,KoutNi20,def_int_td,0,,,,,
player,201012120was,tam,KoutNi20,def_int_long,0,,,,,
player,201012120was,tam,KoutNi20,pass_defended,0,,,,,
player,201012120was,tam,KoutNi20,sacks,0.0,,,,,
player,201012120was,tam,KoutNi20,tackles_combined,1,,,,,
player,201012120was,tam,KoutNi20,tackles_solo,0,,,,,
player,201012120was,tam,KoutNi20,tackles_assists,1,,,,,
player,201012120was,tam,KoutNi20,tackles_loss,0,,,,,
player,201012120was,tam,KoutNi20,qb_hits,0,,,,,
player,201012120was,tam,KoutNi20,fumbles_rec,0,,,,,
player,201012120was,tam,KoutNi20,fumbles_rec_yds,0,,,,,
player,201012120was,tam,KoutNi20,fumbles_rec_td,0,,,,,
player,201012120was,tam,KoutNi20,fumbles_forced,0,,,,,
player,201012120was,tam,LewiMy99,def_int,0,,,,,
player,201012120was,tam,LewiMy99,def_int_yds,0,,,,,
player,201012120was,tam,LewiMy99,def_int_td,0,,,,,
player,201012120was,tam,LewiMy99,def_int_long,0,,,,,
player,201012120was,tam,LewiMy99,pass_defended,0,,,,,
player,201012120was,tam,LewiMy99,sacks,0.0,,,,,
player,201012120was,tam,LewiMy99,tackles_combined,1,,,,,
player,201012120was,tam,LewiMy99,tackles_solo,1,,,,,
player,201012120was,tam,LewiMy99,tackles_assists,0,,,,,
player,201012120was,tam,LewiMy99,tackles_loss,0,,,,,
player,201012120was,tam,LewiMy99,qb_hits,0,,,,,
player,201012120was,tam,LewiMy99,fumbles_rec,0,,,,,
player,201012120was,tam,LewiMy99,fumbles_rec_yds,0,,,,,
player,201012120was,tam,LewiMy99,fumbles_rec_td,0,,,,,
player,201012120was,tam,LewiMy99,fumbles_forced,0,,,,,
player,201012120was,tam,McCoGe99,def_int,0,,,,,
player,201012120was,tam,McCoGe99,def_int_yds,0,,,,,
player,201012120was,tam,McCoGe99,def_int_td,0,,,,,
player,201012120was,tam,McCoGe99,def_int_long,0,,,,,
player,201012120was,tam,McCoGe99,pass_defended,0,,,,,
player,201012120was,tam,McCoGe99,sacks,0.0,,,,,
player,201012120was,tam,McCoGe99,tackles_combined,1,,,,,
player,201012120was,tam,McCoGe99,tackles_solo,1,,,,,
player,201012120was,tam,McCoGe99,tackles_assists,0,,,,,
player,201012120was,tam,McCoGe99,tackles_loss,0,,,,,
player,201012120was,tam,McCoGe99,qb_hits,0,,,,,
player,201012120was,tam,McCoGe99,fumbles_rec,0,,,,,
player,201012120was,tam,McCoGe99,fumbles_rec_yds,0,,,,,
player,201012120was,tam,McCoGe99,fumbles_rec_td,0,,,,,
player,201012120was,tam,McCoGe99,fumbles_forced,0,,,,,
player,201012120was,tam,ParkPr00,def_int,0,,,,,
player,201012120was,tam,ParkPr00,def_int_yds,0,,,,,
player,201012120was,tam,ParkPr00,def_int_td,0,,,,,
player,201012120was,tam,ParkPr00,def_int_long,0,,,,,
player,201012120was,tam,ParkPr00,pass_defended,0,,,,,
player,201012120was,tam,ParkPr00,sacks,0.0,,,,,
player,201012120was,tam,ParkPr00,tackles_combined,1,,,,,
player,201012120was,tam,ParkPr00,tackles_solo,0,,,,,
player,201012120was,tam,ParkPr00,tackles_assists,1,,,,,
player,201012120was,tam,ParkPr00,tackles_loss,0,,,,,
player,201012120was,tam,ParkPr00,qb_hits,0,,,,,
player,201012120was,tam,ParkPr00,fumbles_rec,0,,,,,
player,201012120was,tam,ParkPr00,fumbles_rec_yds,0,,,,,
player,201012120was,tam,ParkPr00,fumbles_rec_td,0,,,,,
player,201012120was,tam,ParkPr00,fumbles_forced,0,,,,,
player,201012120was,tam,StroSa00,def_int,0,,,,,
player,201012120was,tam,StroSa00,def_int_yds,0,,,,,
player,201012120was,tam,StroSa00,def_int_td,0,,,,,
player,201012120was,tam,StroSa00,def_int_long,0,,,,,
player,201012120was,tam,StroSa00,pass_defended,0,,,,,
player,201012120was,tam,StroSa00,sacks,0.0,,,,,
player,201012120was,tam,StroSa00,tackles_combined,1,,,,,
player,201012120was,tam,StroSa00,tackles_solo,0,,,,,
player,201012120was,tam,StroSa00,tackles_assists,1,,,,,
player,201012120was,tam,StroSa00,tackles_loss,0,,,,,
player,201012120was,tam,StroSa00,qb_hits,0,,,,,
player,201012120was,tam,StroSa00,fumbles_rec,0,,,,,
player,201012120was,tam,StroSa00,fumbles_rec_yds,0,,,,,
player,201012120was,tam,StroSa00,fumbles_rec_td,0,,,,,
player,201012120was,tam,StroSa00,fumbles_forced,0,,,,,
player,201012120was,tam,WatsDe99,def_int,0,,,,,
player,201012120was,tam,WatsDe99,def_int_yds,0,,,,,
player,201012120was,tam,WatsDe99,def_int_td,0,,,,,
player,201012120was,tam,WatsDe99,def_int_long,0,,,,,
player,201012120was,tam,WatsDe99,pass_defended,0,,,,,
player,201012120was,tam,WatsDe99,sacks,0.0,,,,,
player,201012120was,tam,WatsDe99,tackles_combined,1,,,,,
player,201012120was,tam,WatsDe99,tackles_solo,1,,,,,
player,201012120was,tam,WatsDe99,tackles_assists,0,,,,,
player,201012120was,tam,WatsDe99,tackles_loss,0,,,,,
player,201012120was,tam,WatsDe99,qb_hits,0,,,,,
player,201012120was,tam,WatsDe99,fumbles_rec,0,,,,,
player,201012120was,tam,WatsDe99,fumbles_rec_yds,0,,,,,
player,201012120was,tam,WatsDe99,fumbles_rec_td,0,,,,,
player,201012120was,tam,WatsDe99,fumbles_forced,0,,,,,
player,201012120was,was,DaniPh20,def_int,0,,,,,
player,201012120was,was,DaniPh20,def_int_yds,0,,,,,
player,201012120was,was,DaniPh20,def_int_td,0,,,,,
player,201012120was,was,DaniPh20,def_int_long,0,,,,,
player,201012120was,was,DaniPh20,pass_defended,0,,,,,
player,201012120was,was,DaniPh20,sacks,1.0,,,,,
player,201012120was,was,DaniPh20,tackles_combined,2,,,,,
player,201012120was,was,DaniPh20,tackles_solo,2,,,,,
player,201012120was,was,DaniPh20,tackles_assists,0,,,,,
player,201012120was,was,DaniPh20,tackles_loss,1,,,,,
player,201012120was,was,DaniPh20,qb_hits,1,,,,,
player,201012120was,was,DaniPh20,fumbles_rec,0,,,,,
player,201012120was,was,DaniPh20,fumbles_rec_yds,0,,,,,
player,201012120was,was,DaniPh20,fumbles_rec_td,0,,,,,
player,201012120was,was,DaniPh20,fumbles_forced,0,,,,,
player,201012120was,was,FletLo20,def_int,0,,,,,
player,201012120was,was,FletLo20,def_int_yds,0,,,,,
player,201012120was,was,FletLo20,def_int_td,0,,,,,
player,201012120was,was,FletLo20,def_int_long,0,,,,,
player,201012120was,was,FletLo20,pass_defended,2,,,,,
player,201012120was,was,FletLo20,sacks,0.0,,,,,
player,201012120was,was,FletLo20,tackles_combined,11,,,,,
player,201012120was,was,FletLo20,tackles_solo,8,,,,,
player,201012120was,was,FletLo20,tackles_assists,3,,,,,
player,201012120was,was,FletLo20,tackles_loss,0,,,,,
player,201012120was,was,FletLo20,qb_hits,0,,,,,
player,201012120was,was,FletLo20,fumbles_rec,1,,,,,
player,201012120was,was,FletLo20,fumbles_rec_yds,0,,,,,
player,201012120was,was,FletLo20,fumbles_rec_td,0,,,,,
player,201012120was,was,FletLo20,fumbles_forced,0,,,,,
player,201012120was,was,DougRe20,def_int,0,,,,,
player,201012120was,was,DougRe20,def_int_yds,0,,,,,
player,201012120was,was,DougRe20,def_int_td,0,,,,,
player,201012120was,was,DougRe20,def_int_long,0,,,,,
player,201012120was,was,DougRe20,pass_defended,0,,,,,
player,201012120was,was,DougRe20,sacks,0.0,,,,,
player,201012120was,was,DougRe20,tackles_combined,10,,,,,
player,201012120was,was,DougRe20,tackles_solo,6,,,,,
player,201012120was,was,DougRe20,tackles_assists,4,,,,,
player,201012120was,was,DougRe20,tackles_loss,0,,,,,
player,201012120was,was,DougRe20,qb_hits,0,,,,,
player,201012120was,was,DougRe20,fumbles_rec,0,,,,,
player,201012120was,was,DougRe20,fumbles_rec_yds,0,,,,,
player,201012120was,was,DougRe20,fumbles_rec_td,0,,,,,
player,201012120was,was,DougRe20,fumbles_forced,0,,,,,
player,201012120was,was,McInRo20,def_int,0,,,,,
player,201012120was,was,McInRo20,def_int_yds,0,,,,,
player,201012120was,was,McInRo20,def_int_td,0,,,,,
player,201012120was,was,McInRo20,def_int_long,0,,,,,
player,201012120was,was,McInRo20,pass_defended,0,,,,,
player,201012120was,was,McInRo20,sacks,0.0,,,,,
player,201012120was,was,McInRo20,tackles_combined,8,,,,,
player,201012120was,was,McInRo20,tackles_solo,4,,,,,
player,201012120was,was,McInRo20,tackles_assists,4,,,,,
player,201012120was,was,McInRo20,tackles_loss,0,,,,,
player,201012120was,was,McInRo20,qb_hits,0,,,,,
player,201012120was,was,McInRo20,fumbles_rec,0,,,,,
player,201012120was,was,McInRo20,fumbles_rec_yds,0,,,,,
player,201012120was,was,McInRo20,fumbles_rec_td,0,,,,,
player,201012120was,was,McInRo20,fumbles_forced,0,,,,,
player,201012120was,was,AlexLo99,def_int,0,,,,,
player,201012120was,was,AlexLo99,def_int_yds,0,,,,,
player,201012120was,was,AlexLo99,def_int_td,0,,,,,
player,201012120was,was,AlexLo99,def_int_long,0,,,,,
player,201012120was,was,AlexLo99,pass_defended,0,,,,,
player,201012120was,was,AlexLo99,sacks,0.0,,,,,
player,201012120was,was,AlexLo99,tackles_combined,5,,,,,
player,201012120was,was,AlexLo99,tackles_solo,1,,,,,
player,201012120was,was,AlexLo99,tackles_assists,4,,,,,
player,201012120was,was,AlexLo99,tackles_loss,0,,,,,
player,201012120was,was,AlexLo99,qb_hits,0,,,,,
player,201012120was,was,AlexLo99,fumbles_rec,0,,,,,
player,201012120was,was,AlexLo99,fumbles_rec_yds,0,,,,,
player,201012120was,was,AlexLo99,fumbles_rec_td,0,,,,,
player,201012120was,was,AlexLo99,fumbles_forced,0,,,,,
player,201012120was,was,GolsKe20,def_int,0,,,,,
player,201012120was,was,GolsKe20,def_int_yds,0,,,,,
player,201012120was,was,GolsKe20,def_int_td,0,,,,,
player,201012120was,was,GolsKe20,def_int_long,0,,,,,
player,201012120was,was,GolsKe20,pass_defended,0,,,,,
player,201012120was,was,GolsKe20,sacks,0.0,,,,,
player,201012120was,was,GolsKe20,tackles_combined,5,,,,,
player,201012120was,was,GolsKe20,tackles_solo,4,,,,,
player,201012120was,was,GolsKe20,tackles_assists,1,,,,,
player,201012120was,was,GolsKe20,tackles_loss,0,,,,,
player,201012120was,was,GolsKe20,qb_hits,0,,,,,
player,201012120was,was,GolsKe20,fumbles_rec,0,,,,,
player,201012120was,was,GolsKe20,fumbles_rec_yds,0,,,,,
player,201012120was,was,GolsKe20,fumbles_rec_td,0,,,,,
player,201012120was,was,GolsKe20,fumbles_forced,0,,,,,
player,201012120was,was,MoorKa99,def_int,0,,,,,
player,201012120was,was,MoorKa99,def_int_yds,0,,,,,
player,201012120was,was,MoorKa99,def_int_td,0,,,,,
player,201012120was,was,MoorKa99,def_int_long,0,,,,,
player,201012120was,was,MoorKa99,pass_defended,0,,,,,
player,201012120was,was,MoorKa99,sacks,0.0,,,,,
player,201012120was,was,MoorKa99,tackles_combined,5,,,,,
player,201012120was,was,MoorKa99,tackles_solo,4,,,,,
player,201012120was,was,MoorKa99,tackles_assists,1,,,,,
player,201012120was,was,MoorKa99,tackles_loss,0,,,,,
player,201012120was,was,MoorKa99,qb_hits,0,,,,,
player,201012120was,was,MoorKa99,fumbles_rec,0,,,,,
player,201012120was,was,MoorKa99,fumbles_rec_yds,0,,,,,
player,201012120was,was,MoorKa99,fumbles_rec_td,0,,,,,
player,201012120was,was,MoorKa99,fumbles_forced,0,,,,,
player,201012120was,was,BuchPh20,def_int,0,,,,,
player,201012120was,was,BuchPh20,def_int_yds,0,,,,,
player,201012120was,was,BuchPh20,def_int_td,0,,,,,
player,201012120was,was,BuchPh20,def_int_long,0,,,,,
player,201012120was,was,BuchPh20,pass_defended,2,,,,,
player,201012120was,was,BuchPh20,sacks,0.0,,,,,
player,201012120was,was,BuchPh20,tackles_combined,4,,,,,
player,201012120was,was,BuchPh20,tackles_solo,1,,,,,
player,201012120was,was,BuchPh20,tackles_assists,3,,,,,
player,201012120was,was,BuchPh20,tackles_loss,0,,,,,
player,201012120was,was,BuchPh20,qb_hits,0,,,,,
player,201012120was,was,BuchPh20,fumbles_rec,0,,,,,
player,201012120was,was,BuchPh20,fumbles_rec_yds,0,,,,,
player,201012120was,was,BuchPh20,fumbles_rec_td,0,,,,,
player,201012120was,was,BuchPh20,fumbles_forced,0,,,,,
player,201012120was,was,HallDe99,def_int,0,,,,,
player,201012120was,was,HallDe99,def_int_yds,0,,,,,
player,201012120was,was,HallDe99,def_int_td,0,,,,,
player,201012120was,was,HallDe99,def_int_long,0,,,,,
player,201012120was,was,HallDe99,pass_defended,2,,,,,
player,201012120was,was,HallDe99,sacks,0.0,,,,,
player,201012120was,was,HallDe99,tackles_combined,4,,,,,
player,201012120was,was,HallDe99,tackles_solo,4,,,,,
player,201012120was,was,HallDe99,tackles_assists,0,,,,,
player,201012120was,was,HallDe99,tackles_loss,0,,,,,
player,201012120was,was,HallDe99,qb_hits,0,,,,,
player,201012120was,was,HallDe99,fumbles_rec,1,,,,,
player,201012120was,was,HallDe99,fumbles_rec_yds,0,,,,,
player,201012120was,was,HallDe99,fumbles_rec_td,0,,,,,
player,201012120was,was,HallDe99,fumbles_forced,1,,,,,
player,201012120was,was,OrakBr99,def_int,0,,,,,
player,201012120was,was,OrakBr99,def_int_yds,0,,,,,
player,201012120was,was,OrakBr99,def_int_td,0,,,,,
player,201012120was,was,OrakBr99,def_int_long,0,,,,,
player,201012120was,was,OrakBr99,pass_defended,0,,,,,
