game,2010,17,20110102,201101020was,nyg,"New York Giants",17,was,"Washington Redskins",14
team,201101020was,nyg,First Downs,14,,,,,,
team,201101020was,was,First Downs,20,,,,,,
team,201101020was,nyg,Rush-Yds-TDs,32-82-1,,,,,,
team,201101020was,was,Rush-Yds-TDs,20-67-0,,,,,,
team,201101020was,nyg,Cmp-Att-Yd-TD-INT,17-29-243-1-1,,,,,,
team,201101020was,was,Cmp-Att-Yd-TD-INT,26-44-336-2-1,,,,,,
team,201101020was,nyg,Sacked-Yards,0-0,,,,,,
team,201101020was,was,Sacked-Yards,2-18,,,,,,
team,201101020was,nyg,Net Pass Yards,243,,,,,,
team,201101020was,was,Net Pass Yards,318,,,,,,
team,201101020was,nyg,Total Yards,325,,,,,,
team,201101020was,was,Total Yards,385,,,,,,
team,201101020was,nyg,Fumbles-Lost,0-0,,,,,,
team,201101020was,was,Fumbles-Lost,3-3,,,,,,
team,201101020was,nyg,Turnovers,1,,,,,,
team,201101020was,was,Turnovers,4,,,,,,
team,201101020was,nyg,Penalties-Yards,2-24,,,,,,
team,201101020was,was,Penalties-Yards,4-25,,,,,,
team,201101020was,nyg,Third Down Conv.,5-16,,,,,,
team,201101020was,was,Third Down Conv.,3-12,,,,,,
team,201101020was,nyg,Fourth Down Conv.,0-0,,,,,,
team,201101020was,was,Fourth Down Conv.,0-2,,,,,,
team,201101020was,nyg,Time of Possession,32:20,,,,,,
team,201101020was,was,Time of Possession,27:40,,,,,,
player,201101020was,nyg,MannEl00,pass_cmp,17,,,,,
player,201101020was,nyg,MannEl00,pass_att,29,,,,,
player,201101020was,nyg,MannEl00,pass_yds,243,,,,,
player,201101020was,nyg,MannEl00,pass_td,1,,,,,
player,201101020was,nyg,MannEl00,pass_int,1,,,,,
player,201101020was,nyg,MannEl00,pass_sacked,0,,,,,
player,201101020was,nyg,MannEl00,pass_sacked_yds,0,,,,,
player,201101020was,nyg,MannEl00,pass_long,92,,,,,
player,201101020was,nyg,MannEl00,pass_rating,83.0,,,,,
player,201101020was,nyg,MannEl00,rush_att,4,,,,,
player,201101020was,nyg,MannEl00,rush_yds,11,,,,,
player,201101020was,nyg,MannEl00,rush_td,0,,,,,
player,201101020was,nyg,MannEl00,rush_long,14,,,,,
player,201101020was,nyg,MannEl00,targets,0,,,,,
player,201101020was,nyg,MannEl00,rec,0,,,,,
player,201101020was,nyg,MannEl00,rec_yds,0,,,,,
player,201101020was,nyg,MannEl00,rec_td,0,,,,,
player,201101020was,nyg,MannEl00,rec_long,0,,,,,
player,201101020was,nyg,MannEl00,fumbles,0,,,,,
player,201101020was,nyg,MannEl00,fumbles_lost,,,,,,
player,201101020was,nyg,JacoBr00,pass_cmp,0,,,,,
player,201101020was,nyg,JacoBr00,pass_att,0,,,,,
player,201101020was,nyg,JacoBr00,pass_yds,0,,,,,
player,201101020was,nyg,JacoBr00,pass_td,0,,,,,
player,201101020was,nyg,JacoBr00,pass_int,0,,,,,
player,201101020was,nyg,JacoBr00,pass_sacked,,,,,,
player,201101020was,nyg,JacoBr00,pass_sacked_yds,,,,,,
player,201101020was,nyg,JacoBr00,pass_long,0,,,,,
player,201101020was,nyg,JacoBr00,pass_rating,,,,,,
player,201101020was,nyg,JacoBr00,rush_att,13,,,,,
player,201101020was,nyg,JacoBr00,rush_yds,49,,,,,
player,201101020was,nyg,JacoBr00,rush_td,1,,,,,
player,201101020was,nyg,JacoBr00,rush_long,27,,,,,
player,201101020was,nyg,JacoBr00,targets,0,,,,,
player,201101020was,nyg,JacoBr00,rec,0,,,,,
player,201101020was,nyg,JacoBr00,rec_yds,0,,,,,
player,201101020was,nyg,JacoBr00,rec_td,0,,,,,
player,201101020was,nyg,JacoBr00,rec_long,0,,,,,
player,201101020was,nyg,JacoBr00,fumbles,0,,,,,
player,201101020was,nyg,JacoBr00,fumbles_lost,,,,,,
player,201101020was,nyg,BradAh00,pass_cmp,0,,,,,
player,201101020was,nyg,BradAh00,pass_att,0,,,,,
player,201101020was,nyg,BradAh00,pass_yds,0,,,,,
player,201101020was,nyg,BradAh00,pass_td,0,,,,,
player,201101020was,nyg,BradAh00,pass_int,0,,,,,
player,201101020was,nyg,BradAh00,pass_sacked,,,,,,
player,201101020was,nyg,BradAh00,pass_sacked_yds,,,,,,
player,201101020was,nyg,BradAh00,pass_long,0,,,,,
player,201101020was,nyg,BradAh00,pass_rating,,,,,,
player,201101020was,nyg,BradAh00,rush_att,15,,,,,
player,201101020was,nyg,BradAh00,rush_yds,22,,,,,
player,201101020was,nyg,BradAh00,rush_td,0,,,,,
player,201101020was,nyg,BradAh00,rush_long,4,,,,,
player,201101020was,nyg,BradAh00,targets,3,,,,,
player,201101020was,nyg,BradAh00,rec,2,,,,,
player,201101020was,nyg,BradAh00,rec_yds,8,,,,,
player,201101020was,nyg,BradAh00,rec_td,0,,,,,
player,201101020was,nyg,BradAh00,rec_long,8,,,,,
player,201101020was,nyg,BradAh00,fumbles,0,,,,,
player,201101020was,nyg,BradAh00,fumbles_lost,,,,,,
player,201101020was,nyg,MannMa01,pass_cmp,0,,,,,
player,201101020was,nyg,MannMa01,pass_att,0,,,,,
player,201101020was,nyg,MannMa01,pass_yds,0,,,,,
player,201101020was,nyg,MannMa01,pass_td,0,,,,,
player,201101020was,nyg,MannMa01,pass_int,0,,,,,
player,201101020was,nyg,MannMa01,pass_sacked,,,,,,
player,201101020was,nyg,MannMa01,pass_sacked_yds,,,,,,
player,201101020was,nyg,MannMa01,pass_long,0,,,,,
player,201101020was,nyg,MannMa01,pass_rating,,,,,,
player,201101020was,nyg,MannMa01,rush_att,0,,,,,
player,201101020was,nyg,MannMa01,rush_yds,0,,,,,
player,201101020was,nyg,MannMa01,rush_td,0,,,,,
player,201101020was,nyg,MannMa01,rush_long,0,,,,,
player,201101020was,nyg,MannMa01,targets,7,,,,,
player,201101020was,nyg,MannMa01,rec,4,,,,,
player,201101020was,nyg,MannMa01,rec_yds,101,,,,,
player,201101020was,nyg,MannMa01,rec_td,1,,,,,
player,201101020was,nyg,MannMa01,rec_long,92,,,,,
player,201101020was,nyg,MannMa01,fumbles,0,,,,,
player,201101020was,nyg,MannMa01,fumbles_lost,,,,,,
player,201101020was,nyg,HagaDe00,pass_cmp,0,,,,,
player,201101020was,nyg,HagaDe00,pass_att,0,,,,,
player,201101020was,nyg,HagaDe00,pass_yds,0,,,,,
player,201101020was,nyg,HagaDe00,pass_td,0,,,,,
