game,2010,17,20110102,201101020kan,rai,"Oakland Raiders",31,kan,"Kansas City Chiefs",10
player,201101020kan,rai,BollKy00,pass_yds,5,,,,,
player,201101020kan,rai,BollKy00,pass_td,0,,,,,
player,201101020kan,rai,BollKy00,pass_int,0,,,,,
player,201101020kan,rai,BollKy00,pass_sacked,1,,,,,
player,201101020kan,rai,BollKy00,pass_sacked_yds,6,,,,,
player,201101020kan,rai,BollKy00,pass_long,5,,,,,
player,201101020kan,rai,BollKy00,pass_rating,87.5,,,,,
player,201101020kan,rai,BollKy00,rush_att,0,,,,,
player,201101020kan,rai,BollKy00,rush_yds,0,,,,,
player,201101020kan,rai,BollKy00,rush_td,0,,,,,
player,201101020kan,rai,BollKy00,rush_long,0,,,,,
player,201101020kan,rai,BollKy00,targets,0,,,,,
player,201101020kan,rai,BollKy00,rec,0,,,,,
player,201101020kan,rai,BollKy00,rec_yds,0,,,,,
player,201101020kan,rai,BollKy00,rec_td,0,,,,,
player,201101020kan,rai,BollKy00,rec_long,0,,,,,
player,201101020kan,rai,BollKy00,fumbles,0,,,,,
player,201101020kan,rai,BollKy00,fumbles_lost,,,,,,
player,201101020kan,rai,BushMi00,pass_cmp,0,,,,,
player,201101020kan,rai,BushMi00,pass_att,0,,,,,
player,201101020kan,rai,BushMi00,pass_yds,0,,,,,
player,201101020kan,rai,BushMi00,pass_td,0,,,,,
player,201101020kan,rai,BushMi00,pass_int,0,,,,,
player,201101020kan,rai,BushMi00,pass_sacked,,,,,,
player,201101020kan,rai,BushMi00,pass_sacked_yds,,,,,,
player,201101020kan,rai,BushMi00,pass_long,0,,,,,
player,201101020kan,rai,BushMi00,pass_rating,,,,,,
player,201101020kan,rai,BushMi00,rush_att,25,,,,,
player,201101020kan,rai,BushMi00,rush_yds,137,,,,,
player,201101020kan,rai,BushMi00,rush_td,1,,,,,
player,201101020kan,rai,BushMi00,rush_long,26,,,,,
player,201101020kan,rai,BushMi00,targets,5,,,,,
player,201101020kan,rai,BushMi00,rec,4,,,,,
player,201101020kan,rai,BushMi00,rec_yds,34,,,,,
player,201101020kan,rai,BushMi00,rec_td,0,,,,,
player,201101020kan,rai,BushMi00,rec_long,16,,,,,
player,201101020kan,rai,BushMi00,fumbles,0,,,,,
player,201101020kan,rai,BushMi00,fumbles_lost,,,,,,
player,201101020kan,rai,FordJa01,pass_cmp,0,,,,,
player,201101020kan,rai,FordJa01,pass_att,0,,,,,
player,201101020kan,rai,FordJa01,pass_yds,0,,,,,
player,201101020kan,rai,FordJa01,pass_td,0,,,,,
player,201101020kan,rai,FordJa01,pass_int,0,,,,,
player,201101020kan,rai,FordJa01,pass_sacked,,,,,,
player,201101020kan,rai,FordJa01,pass_sacked_yds,,,,,,
player,201101020kan,rai,FordJa01,pass_long,0,,,,,
player,201101020kan,rai,FordJa01,pass_rating,,,,,,
player,201101020kan,rai,FordJa01,rush_att,2,,,,,
player,201101020kan,rai,FordJa01,rush_yds,22,,,,,
player,201101020kan,rai,FordJa01,rush_td,1,,,,,
player,201101020kan,rai,FordJa01,rush_long,12,,,,,
player,201101020kan,rai,FordJa01,targets,2,,,,,
player,201101020kan,rai,FordJa01,rec,1,,,,,
player,201101020kan,rai,FordJa01,rec_yds,35,,,,,
player,201101020kan,rai,FordJa01,rec_td,0,,,,,
player,201101020kan,rai,FordJa01,rec_long,35,,,,,
player,201101020kan,rai,FordJa01,fumbles,0,,,,,
player,201101020kan,rai,FordJa01,fumbles_lost,,,,,,
player,201101020kan,rai,CartRo01,pass_cmp,0,,,,,
player,201101020kan,rai,CartRo01,pass_att,0,,,,,
player,201101020kan,rai,CartRo01,pass_yds,0,,,,,
player,201101020kan,rai,CartRo01,pass_td,0,,,,,
player,201101020kan,rai,CartRo01,pass_int,0,,,,,
player,201101020kan,rai,CartRo01,pass_sacked,,,,,,
player,201101020kan,rai,CartRo01,pass_sacked_yds,,,,,,
player,201101020kan,rai,CartRo01,pass_long,0,,,,,
player,201101020kan,rai,CartRo01,pass_rating,,,,,,
player,201101020kan,rai,CartRo01,rush_att,2,,,,,
player,201101020kan,rai,CartRo01,rush_yds,6,,,,,
player,201101020kan,rai,CartRo01,rush_td,0,,,,,
player,201101020kan,rai,CartRo01,rush_long,3,,,,,
player,201101020kan,rai,CartRo01,targets,0,,,,,
player,201101020kan,rai,CartRo01,rec,0,,,,,
player,201101020kan,rai,CartRo01,rec_yds,0,,,,,
player,201101020kan,rai,CartRo01,rec_td,0,,,,,
player,201101020kan,rai,CartRo01,rec_long,0,,,,,
player,201101020kan,rai,CartRo01,fumbles,0,,,,,
player,201101020kan,rai,CartRo01,fumbles_lost,,,,,,
player,201101020kan,rai,BennMi00,pass_cmp,0,,,,,
player,201101020kan,rai,BennMi00,pass_att,0,,,,,
player,201101020kan,rai,BennMi00,pass_yds,0,,,,,
player,201101020kan,rai,BennMi00,pass_td,0,,,,,
player,201101020kan,rai,BennMi00,pass_int,0,,,,,
player,201101020kan,rai,BennMi00,pass_sacked,,,,,,
player,201101020kan,rai,BennMi00,pass_sacked_yds,,,,,,
player,201101020kan,rai,BennMi00,pass_long,0,,,,,
player,201101020kan,rai,BennMi00,pass_rating,,,,,,
player,201101020kan,rai,BennMi00,rush_att,1,,,,,
player,201101020kan,rai,BennMi00,rush_yds,5,,,,,
player,201101020kan,rai,BennMi00,rush_td,0,,,,,
player,201101020kan,rai,BennMi00,rush_long,5,,,,,
player,201101020kan,rai,BennMi00,targets,0,,,,,
player,201101020kan,rai,BennMi00,rec,0,,,,,
player,201101020kan,rai,BennMi00,rec_yds,0,,,,,
player,201101020kan,rai,BennMi00,rec_td,0,,,,,
player,201101020kan,rai,BennMi00,rec_long,0,,,,,
player,201101020kan,rai,BennMi00,fumbles,0,,,,,
player,201101020kan,rai,BennMi00,fumbles_lost,,,,,,
player,201101020kan,rai,ReecMa00,pass_cmp,0,,,,,
player,201101020kan,rai,ReecMa00,pass_att,0,,,,,
player,201101020kan,rai,ReecMa00,pass_yds,0,,,,,
player,201101020kan,rai,ReecMa00,pass_td,0,,,,,
player,201101020kan,rai,ReecMa00,pass_int,0,,,,,
player,201101020kan,rai,ReecMa00,pass_sacked,,,,,,
player,201101020kan,rai,ReecMa00,pass_sacked_yds,,,,,,
player,201101020kan,rai,ReecMa00,pass_long,0,,,,,
player,201101020kan,rai,ReecMa00,pass_rating,,,,,,
player,201101020kan,rai,ReecMa00,rush_att,2,,,,,
player,201101020kan,rai,ReecMa00,rush_yds,4,,,,,
player,201101020kan,rai,ReecMa00,rush_td,0,,,,,
player,201101020kan,rai,ReecMa00,rush_long,3,,,,,
player,201101020kan,rai,ReecMa00,targets,0,,,,,
player,201101020kan,rai,ReecMa00,rec,0,,,,,
player,201101020kan,rai,ReecMa00,rec_yds,0,,,,,
player,201101020kan,rai,ReecMa00,rec_td,0,,,,,
player,201101020kan,rai,ReecMa00,rec_long,0,,,,,
player,201101020kan,rai,ReecMa00,fumbles,0,,,,,
player,201101020kan,rai,ReecMa00,fumbles_lost,,,,,,
player,201101020kan,rai,HeywDa00,pass_cmp,0,,,,,
player,201101020kan,rai,HeywDa00,pass_att,0,,,,,
player,201101020kan,rai,HeywDa00,pass_yds,0,,,,,
player,201101020kan,rai,HeywDa00,pass_td,0,,,,,
player,201101020kan,rai,HeywDa00,pass_int,0,,,,,
player,201101020kan,rai,HeywDa00,pass_sacked,,,,,,
player,201101020kan,rai,HeywDa00,pass_sacked_yds,,,,,,
player,201101020kan,rai,HeywDa00,pass_long,0,,,,,
player,201101020kan,rai,HeywDa00,pass_rating,,,,,,
player,201101020kan,rai,HeywDa00,rush_att,1,,,,,
player,201101020kan,rai,HeywDa00,rush_yds,2,,,,,
player,201101020kan,rai,HeywDa00,rush_td,0,,,,,
player,201101020kan,rai,HeywDa00,rush_long,2,,,,,
player,201101020kan,rai,HeywDa00,targets,3,,,,,
player,201101020kan,rai,HeywDa00,rec,0,,,,,
player,201101020kan,rai,HeywDa00,rec_yds,0,,,,,
player,201101020kan,rai,HeywDa00,rec_td,0,,,,,
player,201101020kan,rai,HeywDa00,rec_long,0,,,,,
player,201101020kan,rai,HeywDa00,fumbles,1,,,,,
player,201101020kan,rai,HeywDa00,fumbles_lost,1,,,,,
player,201101020kan,rai,MillZa01,pass_cmp,0,,,,,
player,201101020kan,rai,MillZa01,pass_att,0,,,,,
player,201101020kan,rai,MillZa01,pass_yds,0,,,,,
player,201101020kan,rai,MillZa01,pass_td,0,,,,,
player,201101020kan,rai,MillZa01,pass_int,0,,,,,
player,201101020kan,rai,MillZa01,pass_sacked,,,,,,
player,201101020kan,rai,MillZa01,pass_sacked_yds,,,,,,
player,201101020kan,rai,MillZa01,pass_long,0,,,,,
player,201101020kan,rai,MillZa01,pass_rating,,,,,,
player,201101020kan,rai,MillZa01,rush_att,0,,,,,
player,201101020kan,rai,MillZa01,rush_yds,0,,,,,
player,201101020kan,rai,MillZa01,rush_td,0,,,,,
player,201101020kan,rai,MillZa01,rush_long,0,,,,,
player,201101020kan,rai,MillZa01,targets,5,,,,,
player,201101020kan,rai,MillZa01,rec,5,,,,,
player,201101020kan,rai,MillZa01,rec_yds,31,,,,,
player,201101020kan,rai,MillZa01,rec_td,0,,,,,
player,201101020kan,rai,MillZa01,rec_long,11,,,,,
player,201101020kan,rai,MillZa01,fumbles,0,,,,,
player,201101020kan,rai,MillZa01,fumbles_lost,,,,,,
player,201101020kan,rai,MurpLo00,pass_cmp,0,,,,,
player,201101020kan,rai,MurpLo00,pass_att,0,,,,,
player,201101020kan,rai,MurpLo00,pass_yds,0,,,,,
player,201101020kan,rai,MurpLo00,pass_td,0,,,,,
player,201101020kan,rai,MurpLo00,pass_int,0,,,,,
player,201101020kan,rai,MurpLo00,pass_sacked,,,,,,
player,201101020kan,rai,MurpLo00,pass_sacked_yds,,,,,,
player,201101020kan,rai,MurpLo00,pass_long,0,,,,,
player,201101020kan,rai,MurpLo00,pass_rating,,,,,,
player,201101020kan,rai,MurpLo00,rush_att,0,,,,,
player,201101020kan,rai,MurpLo00,rush_yds,0,,,,,
player,201101020kan,rai,MurpLo00,rush_td,0,,,,,
player,201101020kan,rai,MurpLo00,rush_long,0,,,,,
player,201101020kan,rai,MurpLo00,targets,4,,,,,
player,201101020kan,rai,MurpLo00,rec,2,,,,,
player,201101020kan,rai,MurpLo00,rec_yds,29,,,,,
player,201101020kan,rai,MurpLo00,rec_td,0,,,,,
player,201101020kan,rai,MurpLo00,rec_long,20,,,,,
player,201101020kan,rai,MurpLo00,fumbles,0,,,,,
player,201101020kan,rai,MurpLo00,fumbles_lost,,,,,,
player,201101020kan,rai,SchiCh00,pass_cmp,0,,,,,
player,201101020kan,rai,SchiCh00,pass_att,0,,,,,
player,201101020kan,rai,SchiCh00,pass_yds,0,,,,,
player,201101020kan,rai,SchiCh00,pass_td,0,,,,,
player,201101020kan,rai,SchiCh00,pass_int,0,,,,,
player,201101020kan,rai,SchiCh00,pass_sacked,,,,,,
player,201101020kan,rai,SchiCh00,pass_sacked_yds,,,,,,
player,201101020kan,rai,SchiCh00,pass_long,0,,,,,
player,201101020kan,rai,SchiCh00,pass_rating,,,,,,
player,201101020kan,rai,SchiCh00,rush_att,0,,,,,
player,201101020kan,rai,SchiCh00,rush_yds,0,,,,,
player,201101020kan,rai,SchiCh00,rush_td,0,,,,,
player,201101020kan,rai,SchiCh00,rush_long,0,,,,,
player,201101020kan,rai,SchiCh00,targets,5,,,,,
player,201101020kan,rai,SchiCh00,rec,3,,,,,
player,201101020kan,rai,SchiCh00,rec_yds,24,,,,,
player,201101020kan,rai,SchiCh00,rec_td,1,,,,,
player,201101020kan,rai,SchiCh00,rec_long,11,,,,,
player,201101020kan,rai,SchiCh00,fumbles,0,,,,,
player,201101020kan,rai,SchiCh00,fumbles_lost,,,,,,
player,201101020kan,rai,MyerBr00,pass_cmp,0,,,,,
player,201101020kan,rai,MyerBr00,pass_att,0,,,,,
player,201101020kan,rai,MyerBr00,pass_yds,0,,,,,
player,201101020kan,rai,MyerBr00,pass_td,0,,,,,
player,201101020kan,rai,MyerBr00,pass_int,0,,,,,
player,201101020kan,rai,MyerBr00,pass_sacked,,,,,,
player,201101020kan,rai,MyerBr00,pass_sacked_yds,,,,,,
player,201101020kan,rai,MyerBr00,pass_long,0,,,,,
player,201101020kan,rai,MyerBr00,pass_rating,,,,,,
player,201101020kan,rai,MyerBr00,rush_att,0,,,,,
player,201101020kan,rai,MyerBr00,rush_yds,0,,,,,
player,201101020kan,rai,MyerBr00,rush_td,0,,,,,
player,201101020kan,rai,MyerBr00,rush_long,0,,,,,
player,201101020kan,rai,MyerBr00,targets,1,,,,,
player,201101020kan,rai,MyerBr00,rec,1,,,,,
player,201101020kan,rai,MyerBr00,rec_yds,7,,,,,
player,201101020kan,rai,MyerBr00,rec_td,0,,,,,
player,201101020kan,rai,MyerBr00,rec_long,7,,,,,
player,201101020kan,rai,MyerBr00,fumbles,0,,,,,
player,201101020kan,rai,MyerBr00,fumbles_lost,,,,,,
player,201101020kan,kan,CassMa00,pass_cmp,11,,,,,
player,201101020kan,kan,CassMa00,pass_att,33,,,,,
player,201101020kan,kan,CassMa00,pass_yds,115,,,,,
player,201101020kan,kan,CassMa00,pass_td,0,,,,,
player,201101020kan,kan,CassMa00,pass_int,2,,,,,
player,201101020kan,kan,CassMa00,pass_sacked,5,,,,,
player,201101020kan,kan,CassMa00,pass_sacked_yds,46,,,,,
player,201101020kan,kan,CassMa00,pass_long,19,,,,,
player,201101020kan,kan,CassMa00,pass_rating,19.1,,,,,
player,201101020kan,kan,CassMa00,rush_att,0,,,,,
player,201101020kan,kan,CassMa00,rush_yds,0,,,,,
player,201101020kan,kan,CassMa00,rush_td,0,,,,,
player,201101020kan,kan,CassMa00,rush_long,0,,,,,
player,201101020kan,kan,CassMa00,targets,0,,,,,
player,201101020kan,kan,CassMa00,rec,0,,,,,
player,201101020kan,kan,CassMa00,rec_yds,0,,,,,
player,201101020kan,kan,CassMa00,rec_td,0,,,,,
player,201101020kan,kan,CassMa00,rec_long,0,,,,,
player,201101020kan,kan,CassMa00,fumbles,0,,,,,
player,201101020kan,kan,CassMa00,fumbles_lost,,,,,,
player,201101020kan,kan,PalkTy00,pass_cmp,2,,,,,
player,201101020kan,kan,PalkTy00,pass_att,3,,,,,
player,201101020kan,kan,PalkTy00,pass_yds,27,,,,,
player,201101020kan,kan,PalkTy00,pass_td,0,,,,,
player,201101020kan,kan,PalkTy00,pass_int,0,,,,,
player,201101020kan,kan,PalkTy00,pass_sacked,2,,,,,
player,201101020kan,kan,PalkTy00,pass_sacked_yds,10,,,,,
player,201101020kan,kan,PalkTy00,pass_long,18,,,,,
player,201101020kan,kan,PalkTy00,pass_rating,95.1,,,,,
player,201101020kan,kan,PalkTy00,rush_att,1,,,,,
player,201101020kan,kan,PalkTy00,rush_yds,6,,,,,
player,201101020kan,kan,PalkTy00,rush_td,0,,,,,
player,201101020kan,kan,PalkTy00,rush_long,6,,,,,
player,201101020kan,kan,PalkTy00,targets,0,,,,,
player,201101020kan,kan,PalkTy00,rec,0,,,,,
player,201101020kan,kan,PalkTy00,rec_yds,0,,,,,
player,201101020kan,kan,PalkTy00,rec_td,0,,,,,
player,201101020kan,kan,PalkTy00,rec_long,0,,,,,
player,201101020kan,kan,PalkTy00,fumbles,0,,,,,
player,201101020kan,kan,PalkTy00,fumbles_lost,,,,,,
player,201101020kan,kan,CharJa00,pass_cmp,0,,,,,
player,201101020kan,kan,CharJa00,pass_att,0,,,,,
player,201101020kan,kan,CharJa00,pass_yds,0,,,,,
player,201101020kan,kan,CharJa00,pass_td,0,,,,,
player,201101020kan,kan,CharJa00,pass_int,0,,,,,
player,201101020kan,kan,CharJa00,pass_sacked,,,,,,
player,201101020kan,kan,CharJa00,pass_sacked_yds,,,,,,
player,201101020kan,kan,CharJa00,pass_long,0,,,,,
player,201101020kan,kan,CharJa00,pass_rating,,,,,,
player,201101020kan,kan,CharJa00,rush_att,14,,,,,
player,201101020kan,kan,CharJa00,rush_yds,87,,,,,
player,201101020kan,kan,CharJa00,rush_td,1,,,,,
player,201101020kan,kan,CharJa00,rush_long,47,,,,,
player,201101020kan,kan,CharJa00,targets,4,,,,,
player,201101020kan,kan,CharJa00,rec,2,,,,,
player,201101020kan,kan,CharJa00,rec_yds,13,,,,,
player,201101020kan,kan,CharJa00,rec_td,0,,,,,
player,201101020kan,kan,CharJa00,rec_long,8,,,,,
player,201101020kan,kan,CharJa00,fumbles,0,,,,,
player,201101020kan,kan,CharJa00,fumbles_lost,,,,,,
player,201101020kan,kan,JoneTh00,pass_cmp,0,,,,,
player,201101020kan,kan,JoneTh00,pass_att,0,,,,,
player,201101020kan,kan,JoneTh00,pass_yds,0,,,,,
player,201101020kan,kan,JoneTh00,pass_td,0,,,,,
player,201101020kan,kan,JoneTh00,pass_int,0,,,,,
player,201101020kan,kan,JoneTh00,pass_sacked,,,,,,
player,201101020kan,kan,JoneTh00,pass_sacked_yds,,,,,,
player,201101020kan,kan,JoneTh00,pass_long,0,,,,,
player,201101020kan,kan,JoneTh00,pass_rating,,,,,,
player,201101020kan,kan,JoneTh00,rush_att,10,,,,,
player,201101020kan,kan,JoneTh00,rush_yds,17,,,,,
player,201101020kan,kan,JoneTh00,rush_td,0,,,,,
player,201101020kan,kan,JoneTh00,rush_long,4,,,,,
player,201101020kan,kan,JoneTh00,targets,1,,,,,
player,201101020kan,kan,JoneTh00,rec,1,,,,,
player,201101020kan,kan,JoneTh00,rec_yds,-2,,,,,
player,201101020kan,kan,JoneTh00,rec_td,0,,,,,
player,201101020kan,kan,JoneTh00,rec_long,-2,,,,,
player,201101020kan,kan,JoneTh00,fumbles,0,,,,,
player,201101020kan,kan,JoneTh00,fumbles_lost,,,,,,
player,201101020kan,kan,BattJa00,pass_cmp,0,,,,,
player,201101020kan,kan,BattJa00,pass_att,0,,,,,
player,201101020kan,kan,BattJa00,pass_yds,0,,,,,
player,201101020kan,kan,BattJa00,pass_td,0,,,,,
player,201101020kan,kan,BattJa00,pass_int,0,,,,,
player,201101020kan,kan,BattJa00,pass_sacked,,,,,,
player,201101020kan,kan,BattJa00,pass_sacked_yds,,,,,,
player,201101020kan,kan,BattJa00,pass_long,0,,,,,
player,201101020kan,kan,BattJa00,pass_rating,,,,,,
player,201101020kan,kan,BattJa00,rush_att,4,,,,,
player,201101020kan,kan,BattJa00,rush_yds,5,,,,,
player,201101020kan,kan,BattJa00,rush_td,0,,,,,
player,201101020kan,kan,BattJa00,rush_long,3,,,,,
player,201101020kan,kan,BattJa00,targets,2,,,,,
player,201101020kan,kan,BattJa00,rec,1,,,,,
player,201101020kan,kan,BattJa00,rec_yds,9,,,,,
player,201101020kan,kan,BattJa00,rec_td,0,,,,,
player,201101020kan,kan,BattJa00,rec_long,9,,,,,
player,201101020kan,kan,BattJa00,fumbles,0,,,,,
player,201101020kan,kan,BattJa00,fumbles_lost,0,,,,,
player,201101020kan,kan,BoweDw00,pass_cmp,0,,,,,
player,201101020kan,kan,BoweDw00,pass_att,0,,,,,
player,201101020kan,kan,BoweDw00,pass_yds,0,,,,,
player,201101020kan,kan,BoweDw00,pass_td,0,,,,,
player,201101020kan,kan,BoweDw00,pass_int,0,,,,,
player,201101020kan,kan,BoweDw00,pass_sacked,,,,,,
player,201101020kan,kan,BoweDw00,pass_sacked_yds,,,,,,
player,201101020kan,kan,BoweDw00,pass_long,0,,,,,
player,201101020kan,kan,BoweDw00,pass_rating,,,,,,
player,201101020kan,kan,BoweDw00,rush_att,0,,,,,
player,201101020kan,kan,BoweDw00,rush_yds,0,,,,,
player,201101020kan,kan,BoweDw00,rush_td,0,,,,,
player,201101020kan,kan,BoweDw00,rush_long,0,,,,,
player,201101020kan,kan,BoweDw00,targets,10,,,,,
player,201101020kan,kan,BoweDw00,rec,5,,,,,
player,201101020kan,kan,BoweDw00,rec_yds,68,,,,,
player,201101020kan,kan,BoweDw00,rec_td,0,,,,,
player,201101020kan,kan,BoweDw00,rec_long,19,,,,,
player,201101020kan,kan,BoweDw00,fumbles,0,,,,,
player,201101020kan,kan,BoweDw00,fumbles_lost,,,,,,
player,201101020kan,kan,ChamCh00,pass_cmp,0,,,,,
player,201101020kan,kan,ChamCh00,pass_att,0,,,,,
player,201101020kan,kan,ChamCh00,pass_yds,0,,,,,
player,201101020kan,kan,ChamCh00,pass_td,0,,,,,
player,201101020kan,kan,ChamCh00,pass_int,0,,,,,
player,201101020kan,kan,ChamCh00,pass_sacked,,,,,,
player,201101020kan,kan,ChamCh00,pass_sacked_yds,,,,,,
player,201101020kan,kan,ChamCh00,pass_long,0,,,,,
player,201101020kan,kan,ChamCh00,pass_rating,,,,,,
player,201101020kan,kan,ChamCh00,rush_att,0,,,,,
player,201101020kan,kan,ChamCh00,rush_yds,0,,,,,
player,201101020kan,kan,ChamCh00,rush_td,0,,,,,
player,201101020kan,kan,ChamCh00,rush_long,0,,,,,
player,201101020kan,kan,ChamCh00,targets,3,,,,,
player,201101020kan,kan,ChamCh00,rec,2,,,,,
player,201101020kan,kan,ChamCh00,rec_yds,22,,,,,
player,201101020kan,kan,ChamCh00,rec_td,0,,,,,
player,201101020kan,kan,ChamCh00,rec_long,18,,,,,
player,201101020kan,kan,ChamCh00,fumbles,0,,,,,
player,201101020kan,kan,ChamCh00,fumbles_lost,,,,,,
player,201101020kan,kan,MoeaTo00,pass_cmp,0,,,,,
player,201101020kan,kan,MoeaTo00,pass_att,0,,,,,
player,201101020kan,kan,MoeaTo00,pass_yds,0,,,,,
player,201101020kan,kan,MoeaTo00,pass_td,0,,,,,
player,201101020kan,kan,MoeaTo00,pass_int,0,,,,,
player,201101020kan,kan,MoeaTo00,pass_sacked,,,,,,
player,201101020kan,kan,MoeaTo00,pass_sacked_yds,,,,,,
player,201101020kan,kan,MoeaTo00,pass_long,0,,,,,
player,201101020kan,kan,MoeaTo00,pass_rating,,,,,,
player,201101020kan,kan,MoeaTo00,rush_att,0,,,,,
player,201101020kan,kan,MoeaTo00,rush_yds,0,,,,,
player,201101020kan,kan,MoeaTo00,rush_td,0,,,,,
player,201101020kan,kan,MoeaTo00,rush_long,0,,,,,
player,201101020kan,kan,MoeaTo00,targets,6,,,,,
player,201101020kan,kan,MoeaTo00,rec,1,,,,,
player,201101020kan,kan,MoeaTo00,rec_yds,17,,,,,
player,201101020kan,kan,MoeaTo00,rec_td,0,,,,,
player,201101020kan,kan,MoeaTo00,rec_long,17,,,,,
player,201101020kan,kan,MoeaTo00,fumbles,0,,,,,
player,201101020kan,kan,MoeaTo00,fumbles_lost,,,,,,
player,201101020kan,kan,McClDe00,pass_cmp,0,,,,,
player,201101020kan,kan,McClDe00,pass_att,0,,,,,
player,201101020kan,kan,McClDe00,pass_yds,0,,,,,
player,201101020kan,kan,McClDe00,pass_td,0,,,,,
player,201101020kan,kan,McClDe00,pass_int,0,,,,,
player,201101020kan,kan,McClDe00,pass_sacked,,,,,,
player,201101020kan,kan,McClDe00,pass_sacked_yds,,,,,,
player,201101020kan,kan,McClDe00,pass_long,0,,,,,
player,201101020kan,kan,McClDe00,pass_rating,,,,,,
player,201101020kan,kan,McClDe00,rush_att,0,,,,,
player,201101020kan,kan,McClDe00,rush_yds,0,,,,,
player,201101020kan,kan,McClDe00,rush_td,0,,,,,
player,201101020kan,kan,McClDe00,rush_long,0,,,,,
player,201101020kan,kan,McClDe00,targets,7,,,,,
player,201101020kan,kan,McClDe00,rec,1,,,,,
player,201101020kan,kan,McClDe00,rec_yds,15,,,,,
player,201101020kan,kan,McClDe00,rec_td,0,,,,,
player,201101020kan,kan,McClDe00,rec_long,15,,,,,
player,201101020kan,kan,McClDe00,fumbles,0,,,,,
player,201101020kan,kan,McClDe00,fumbles_lost,,,,,,
player,201101020kan,kan,PopeLe00,pass_cmp,,,,,,
player,201101020kan,kan,PopeLe00,pass_att,,,,,,
player,201101020kan,kan,PopeLe00,pass_yds,,,,,,
player,201101020kan,kan,PopeLe00,pass_td,,,,,,
player,201101020kan,kan,PopeLe00,pass_int,,,,,,
player,201101020kan,kan,PopeLe00,pass_sacked,,,,,,
player,201101020kan,kan,PopeLe00,pass_sacked_yds,,,,,,
player,201101020kan,kan,PopeLe00,pass_long,,,,,,
player,201101020kan,kan,PopeLe00,pass_rating,,,,,,
player,201101020kan,kan,PopeLe00,rush_att,,,,,,
player,201101020kan,kan,PopeLe00,rush_yds,,,,,,
player,201101020kan,kan,PopeLe00,rush_td,,,,,,
player,201101020kan,kan,PopeLe00,rush_long,,,,,,
player,201101020kan,kan,PopeLe00,targets,1,,,,,
player,201101020kan,kan,PopeLe00,rec,0,,,,,
player,201101020kan,kan,PopeLe00,rec_yds,0,,,,,
player,201101020kan,kan,PopeLe00,rec_td,0,,,,,
player,201101020kan,kan,PopeLe00,rec_long,,,,,,
player,201101020kan,kan,PopeLe00,fumbles,,,,,,
