game,2010,17,20110102,201101020nor,tam,"Tampa Bay Buccaneers",23,nor,"New Orleans Saints",13
player,201101020nor,tam,BlouLe00,pass_td,0,,,,,
player,201101020nor,tam,BlouLe00,pass_int,0,,,,,
player,201101020nor,tam,BlouLe00,pass_sacked,,,,,,
player,201101020nor,tam,BlouLe00,pass_sacked_yds,,,,,,
player,201101020nor,tam,BlouLe00,pass_long,0,,,,,
player,201101020nor,tam,BlouLe00,pass_rating,,,,,,
player,201101020nor,tam,BlouLe00,rush_att,19,,,,,
player,201101020nor,tam,BlouLe00,rush_yds,66,,,,,
player,201101020nor,tam,BlouLe00,rush_td,0,,,,,
player,201101020nor,tam,BlouLe00,rush_long,16,,,,,
player,201101020nor,tam,BlouLe00,targets,2,,,,,
player,201101020nor,tam,BlouLe00,rec,2,,,,,
player,201101020nor,tam,BlouLe00,rec_yds,2,,,,,
player,201101020nor,tam,BlouLe00,rec_td,0,,,,,
player,201101020nor,tam,BlouLe00,rec_long,2,,,,,
player,201101020nor,tam,BlouLe00,fumbles,1,,,,,
player,201101020nor,tam,BlouLe00,fumbles_lost,1,,,,,
player,201101020nor,tam,WillCa02,pass_cmp,0,,,,,
player,201101020nor,tam,WillCa02,pass_att,0,,,,,
player,201101020nor,tam,WillCa02,pass_yds,0,,,,,
player,201101020nor,tam,WillCa02,pass_td,0,,,,,
player,201101020nor,tam,WillCa02,pass_int,0,,,,,
player,201101020nor,tam,WillCa02,pass_sacked,,,,,,
player,201101020nor,tam,WillCa02,pass_sacked_yds,,,,,,
player,201101020nor,tam,WillCa02,pass_long,0,,,,,
player,201101020nor,tam,WillCa02,pass_rating,,,,,,
player,201101020nor,tam,WillCa02,rush_att,1,,,,,
player,201101020nor,tam,WillCa02,rush_yds,7,,,,,
player,201101020nor,tam,WillCa02,rush_td,0,,,,,
player,201101020nor,tam,WillCa02,rush_long,7,,,,,
player,201101020nor,tam,WillCa02,targets,0,,,,,
player,201101020nor,tam,WillCa02,rec,0,,,,,
player,201101020nor,tam,WillCa02,rec_yds,0,,,,,
player,201101020nor,tam,WillCa02,rec_td,0,,,,,
player,201101020nor,tam,WillCa02,rec_long,0,,,,,
player,201101020nor,tam,WillCa02,fumbles,0,,,,,
player,201101020nor,tam,WillCa02,fumbles_lost,,,,,,
player,201101020nor,tam,BrisDe00,pass_cmp,0,,,,,
player,201101020nor,tam,BrisDe00,pass_att,0,,,,,
player,201101020nor,tam,BrisDe00,pass_yds,0,,,,,
player,201101020nor,tam,BrisDe00,pass_td,0,,,,,
player,201101020nor,tam,BrisDe00,pass_int,0,,,,,
player,201101020nor,tam,BrisDe00,pass_sacked,,,,,,
player,201101020nor,tam,BrisDe00,pass_sacked_yds,,,,,,
player,201101020nor,tam,BrisDe00,pass_long,0,,,,,
player,201101020nor,tam,BrisDe00,pass_rating,,,,,,
player,201101020nor,tam,BrisDe00,rush_att,0,,,,,
player,201101020nor,tam,BrisDe00,rush_yds,0,,,,,
player,201101020nor,tam,BrisDe00,rush_td,0,,,,,
player,201101020nor,tam,BrisDe00,rush_long,0,,,,,
player,201101020nor,tam,BrisDe00,targets,5,,,,,
player,201101020nor,tam,BrisDe00,rec,4,,,,,
player,201101020nor,tam,BrisDe00,rec_yds,65,,,,,
player,201101020nor,tam,BrisDe00,rec_td,1,,,,,
player,201101020nor,tam,BrisDe00,rec_long,54,,,,,
player,201101020nor,tam,BrisDe00,fumbles,0,,,,,
player,201101020nor,tam,BrisDe00,fumbles_lost,,,,,,
player,201101020nor,tam,StovMa00,pass_cmp,0,,,,,
player,201101020nor,tam,StovMa00,pass_att,0,,,,,
player,201101020nor,tam,StovMa00,pass_yds,0,,,,,
player,201101020nor,tam,StovMa00,pass_td,0,,,,,
player,201101020nor,tam,StovMa00,pass_int,0,,,,,
player,201101020nor,tam,StovMa00,pass_sacked,,,,,,
player,201101020nor,tam,StovMa00,pass_sacked_yds,,,,,,
player,201101020nor,tam,StovMa00,pass_long,0,,,,,
player,201101020nor,tam,StovMa00,pass_rating,,,,,,
player,201101020nor,tam,StovMa00,rush_att,0,,,,,
player,201101020nor,tam,StovMa00,rush_yds,0,,,,,
player,201101020nor,tam,StovMa00,rush_td,0,,,,,
player,201101020nor,tam,StovMa00,rush_long,0,,,,,
player,201101020nor,tam,StovMa00,targets,2,,,,,
player,201101020nor,tam,StovMa00,rec,2,,,,,
player,201101020nor,tam,StovMa00,rec_yds,45,,,,,
player,201101020nor,tam,StovMa00,rec_td,0,,,,,
player,201101020nor,tam,StovMa00,rec_long,38,,,,,
player,201101020nor,tam,StovMa00,fumbles,0,,,,,
player,201101020nor,tam,StovMa00,fumbles_lost,,,,,,
player,201101020nor,tam,WillMi04,pass_cmp,0,,,,,
player,201101020nor,tam,WillMi04,pass_att,0,,,,,
player,201101020nor,tam,WillMi04,pass_yds,0,,,,,
player,201101020nor,tam,WillMi04,pass_td,0,,,,,
player,201101020nor,tam,WillMi04,pass_int,0,,,,,
player,201101020nor,tam,WillMi04,pass_sacked,,,,,,
player,201101020nor,tam,WillMi04,pass_sacked_yds,,,,,,
player,201101020nor,tam,WillMi04,pass_long,0,,,,,
player,201101020nor,tam,WillMi04,pass_rating,,,,,,
player,201101020nor,tam,WillMi04,rush_att,0,,,,,
player,201101020nor,tam,WillMi04,rush_yds,0,,,,,
player,201101020nor,tam,WillMi04,rush_td,0,,,,,
player,201101020nor,tam,WillMi04,rush_long,0,,,,,
player,201101020nor,tam,WillMi04,targets,5,,,,,
player,201101020nor,tam,WillMi04,rec,4,,,,,
player,201101020nor,tam,WillMi04,rec_yds,40,,,,,
player,201101020nor,tam,WillMi04,rec_td,1,,,,,
player,201101020nor,tam,WillMi04,rec_long,18,,,,,
player,201101020nor,tam,WillMi04,fumbles,0,,,,,
player,201101020nor,tam,WillMi04,fumbles_lost,,,,,,
player,201101020nor,tam,ParkPr00,pass_cmp,0,,,,,
player,201101020nor,tam,ParkPr00,pass_att,0,,,,,
player,201101020nor,tam,ParkPr00,pass_yds,0,,,,,
player,201101020nor,tam,ParkPr00,pass_td,0,,,,,
player,201101020nor,tam,ParkPr00,pass_int,0,,,,,
player,201101020nor,tam,ParkPr00,pass_sacked,,,,,,
player,201101020nor,tam,ParkPr00,pass_sacked_yds,,,,,,
player,201101020nor,tam,ParkPr00,pass_long,0,,,,,
player,201101020nor,tam,ParkPr00,pass_rating,,,,,,
player,201101020nor,tam,ParkPr00,rush_att,0,,,,,
player,201101020nor,tam,ParkPr00,rush_yds,0,,,,,
player,201101020nor,tam,ParkPr00,rush_td,0,,,,,
player,201101020nor,tam,ParkPr00,rush_long,0,,,,,
player,201101020nor,tam,ParkPr00,targets,3,,,,,
player,201101020nor,tam,ParkPr00,rec,2,,,,,
player,201101020nor,tam,ParkPr00,rec_yds,33,,,,,
player,201101020nor,tam,ParkPr00,rec_td,0,,,,,
player,201101020nor,tam,ParkPr00,rec_long,21,,,,,
player,201101020nor,tam,ParkPr00,fumbles,0,,,,,
player,201101020nor,tam,ParkPr00,fumbles_lost,,,,,,
player,201101020nor,tam,WinsKe01,pass_cmp,0,,,,,
player,201101020nor,tam,WinsKe01,pass_att,0,,,,,
player,201101020nor,tam,WinsKe01,pass_yds,0,,,,,
player,201101020nor,tam,WinsKe01,pass_td,0,,,,,
player,201101020nor,tam,WinsKe01,pass_int,0,,,,,
player,201101020nor,tam,WinsKe01,pass_sacked,,,,,,
player,201101020nor,tam,WinsKe01,pass_sacked_yds,,,,,,
player,201101020nor,tam,WinsKe01,pass_long,0,,,,,
player,201101020nor,tam,WinsKe01,pass_rating,,,,,,
player,201101020nor,tam,WinsKe01,rush_att,0,,,,,
player,201101020nor,tam,WinsKe01,rush_yds,0,,,,,
player,201101020nor,tam,WinsKe01,rush_td,0,,,,,
player,201101020nor,tam,WinsKe01,rush_long,0,,,,,
player,201101020nor,tam,WinsKe01,targets,3,,,,,
player,201101020nor,tam,WinsKe01,rec,3,,,,,
player,201101020nor,tam,WinsKe01,rec_yds,28,,,,,
player,201101020nor,tam,WinsKe01,rec_td,0,,,,,
player,201101020nor,tam,WinsKe01,rec_long,13,,,,,
player,201101020nor,tam,WinsKe01,fumbles,0,,,,,
player,201101020nor,tam,WinsKe01,fumbles_lost,,,,,,
player,201101020nor,tam,LumpKr00,pass_cmp,0,,,,,
player,201101020nor,tam,LumpKr00,pass_att,0,,,,,
player,201101020nor,tam,LumpKr00,pass_yds,0,,,,,
player,201101020nor,tam,LumpKr00,pass_td,0,,,,,
player,201101020nor,tam,LumpKr00,pass_int,0,,,,,
player,201101020nor,tam,LumpKr00,pass_sacked,,,,,,
player,201101020nor,tam,LumpKr00,pass_sacked_yds,,,,,,
player,201101020nor,tam,LumpKr00,pass_long,0,,,,,
player,201101020nor,tam,LumpKr00,pass_rating,,,,,,
player,201101020nor,tam,LumpKr00,rush_att,0,,,,,
player,201101020nor,tam,LumpKr00,rush_yds,0,,,,,
player,201101020nor,tam,LumpKr00,rush_td,0,,,,,
player,201101020nor,tam,LumpKr00,rush_long,0,,,,,
player,201101020nor,tam,LumpKr00,targets,1,,,,,
player,201101020nor,tam,LumpKr00,rec,1,,,,,
player,201101020nor,tam,LumpKr00,rec_yds,12,,,,,
player,201101020nor,tam,LumpKr00,rec_td,0,,,,,
player,201101020nor,tam,LumpKr00,rec_long,12,,,,,
player,201101020nor,tam,LumpKr00,fumbles,0,,,,,
player,201101020nor,tam,LumpKr00,fumbles_lost,,,,,,
player,201101020nor,tam,PurvRy00,pass_cmp,0,,,,,
player,201101020nor,tam,PurvRy00,pass_att,0,,,,,
player,201101020nor,tam,PurvRy00,pass_yds,0,,,,,
player,201101020nor,tam,PurvRy00,pass_td,0,,,,,
player,201101020nor,tam,PurvRy00,pass_int,0,,,,,
player,201101020nor,tam,PurvRy00,pass_sacked,,,,,,
player,201101020nor,tam,PurvRy00,pass_sacked_yds,,,,,,
player,201101020nor,tam,PurvRy00,pass_long,0,,,,,
player,201101020nor,tam,PurvRy00,pass_rating,,,,,,
player,201101020nor,tam,PurvRy00,rush_att,0,,,,,
player,201101020nor,tam,PurvRy00,rush_yds,0,,,,,
player,201101020nor,tam,PurvRy00,rush_td,0,,,,,
player,201101020nor,tam,PurvRy00,rush_long,0,,,,,
player,201101020nor,tam,PurvRy00,targets,1,,,,,
player,201101020nor,tam,PurvRy00,rec,1,,,,,
player,201101020nor,tam,PurvRy00,rec_yds,11,,,,,
player,201101020nor,tam,PurvRy00,rec_td,0,,,,,
player,201101020nor,tam,PurvRy00,rec_long,11,,,,,
player,201101020nor,tam,PurvRy00,fumbles,0,,,,,
player,201101020nor,tam,PurvRy00,fumbles_lost,,,,,,
player,201101020nor,tam,LoriEr99,pass_cmp,0,,,,,
player,201101020nor,tam,LoriEr99,pass_att,0,,,,,
player,201101020nor,tam,LoriEr99,pass_yds,0,,,,,
player,201101020nor,tam,LoriEr99,pass_td,0,,,,,
player,201101020nor,tam,LoriEr99,pass_int,0,,,,,
player,201101020nor,tam,LoriEr99,pass_sacked,,,,,,
player,201101020nor,tam,LoriEr99,pass_sacked_yds,,,,,,
player,201101020nor,tam,LoriEr99,pass_long,0,,,,,
player,201101020nor,tam,LoriEr99,pass_rating,,,,,,
player,201101020nor,tam,LoriEr99,rush_att,0,,,,,
player,201101020nor,tam,LoriEr99,rush_yds,0,,,,,
player,201101020nor,tam,LoriEr99,rush_td,0,,,,,
player,201101020nor,tam,LoriEr99,rush_long,0,,,,,
player,201101020nor,tam,LoriEr99,targets,1,,,,,
player,201101020nor,tam,LoriEr99,rec,1,,,,,
player,201101020nor,tam,LoriEr99,rec_yds,10,,,,,
player,201101020nor,tam,LoriEr99,rec_td,0,,,,,
player,201101020nor,tam,LoriEr99,rec_long,10,,,,,
player,201101020nor,tam,LoriEr99,fumbles,0,,,,,
player,201101020nor,tam,LoriEr99,fumbles_lost,,,,,,
player,201101020nor,tam,GilmJo00,pass_cmp,0,,,,,
player,201101020nor,tam,GilmJo00,pass_att,0,,,,,
player,201101020nor,tam,GilmJo00,pass_yds,0,,,,,
player,201101020nor,tam,GilmJo00,pass_td,0,,,,,
player,201101020nor,tam,GilmJo00,pass_int,0,,,,,
player,201101020nor,tam,GilmJo00,pass_sacked,,,,,,
player,201101020nor,tam,GilmJo00,pass_sacked_yds,,,,,,
player,201101020nor,tam,GilmJo00,pass_long,0,,,,,
player,201101020nor,tam,GilmJo00,pass_rating,,,,,,
player,201101020nor,tam,GilmJo00,rush_att,0,,,,,
player,201101020nor,tam,GilmJo00,rush_yds,0,,,,,
player,201101020nor,tam,GilmJo00,rush_td,0,,,,,
player,201101020nor,tam,GilmJo00,rush_long,0,,,,,
player,201101020nor,tam,GilmJo00,targets,3,,,,,
player,201101020nor,tam,GilmJo00,rec,1,,,,,
player,201101020nor,tam,GilmJo00,rec_yds,9,,,,,
player,201101020nor,tam,GilmJo00,rec_td,0,,,,,
player,201101020nor,tam,GilmJo00,rec_long,9,,,,,
player,201101020nor,tam,GilmJo00,fumbles,0,,,,,
player,201101020nor,tam,GilmJo00,fumbles_lost,,,,,,
player,201101020nor,tam,JohnJo05,pass_cmp,,,,,,
player,201101020nor,tam,JohnJo05,pass_att,,,,,,
player,201101020nor,tam,JohnJo05,pass_yds,,,,,,
player,201101020nor,tam,JohnJo05,pass_td,,,,,,
player,201101020nor,tam,JohnJo05,pass_int,,,,,,
player,201101020nor,tam,JohnJo05,pass_sacked,0,,,,,
player,201101020nor,tam,JohnJo05,pass_sacked_yds,,,,,,
player,201101020nor,tam,JohnJo05,pass_long,,,,,,
player,201101020nor,tam,JohnJo05,pass_rating,,,,,,
player,201101020nor,tam,JohnJo05,rush_att,,,,,,
player,201101020nor,tam,JohnJo05,rush_yds,,,,,,
player,201101020nor,tam,JohnJo05,rush_td,,,,,,
player,201101020nor,tam,JohnJo05,rush_long,,,,,,
player,201101020nor,tam,JohnJo05,targets,1,,,,,
player,201101020nor,tam,JohnJo05,rec,0,,,,,
player,201101020nor,tam,JohnJo05,rec_yds,0,,,,,
player,201101020nor,tam,JohnJo05,rec_td,0,,,,,
player,201101020nor,tam,JohnJo05,rec_long,,,,,,
player,201101020nor,tam,JohnJo05,fumbles,,,,,,
player,201101020nor,tam,JohnJo05,fumbles_lost,,,,,,
player,201101020nor,nor,BreeDr00,pass_cmp,22,,,,,
player,201101020nor,nor,BreeDr00,pass_att,38,,,,,
player,201101020nor,nor,BreeDr00,pass_yds,196,,,,,
player,201101020nor,nor,BreeDr00,pass_td,1,,,,,
player,201101020nor,nor,BreeDr00,pass_int,1,,,,,
player,201101020nor,nor,BreeDr00,pass_sacked,3,,,,,
player,201101020nor,nor,BreeDr00,pass_sacked_yds,13,,,,,
player,201101020nor,nor,BreeDr00,pass_long,21,,,,,
player,201101020nor,nor,BreeDr00,pass_rating,69.6,,,,,
player,201101020nor,nor,BreeDr00,rush_att,0,,,,,
player,201101020nor,nor,BreeDr00,rush_yds,0,,,,,
player,201101020nor,nor,BreeDr00,rush_td,0,,,,,
player,201101020nor,nor,BreeDr00,rush_long,0,,,,,
player,201101020nor,nor,BreeDr00,targets,0,,,,,
player,201101020nor,nor,BreeDr00,rec,0,,,,,
player,201101020nor,nor,BreeDr00,rec_yds,0,,,,,
player,201101020nor,nor,BreeDr00,rec_td,0,,,,,
player,201101020nor,nor,BreeDr00,rec_long,0,,,,,
player,201101020nor,nor,BreeDr00,fumbles,1,,,,,
player,201101020nor,nor,BreeDr00,fumbles_lost,1,,,,,
player,201101020nor,nor,DaniCh00,pass_cmp,2,,,,,
player,201101020nor,nor,DaniCh00,pass_att,3,,,,,
player,201101020nor,nor,DaniCh00,pass_yds,16,,,,,
player,201101020nor,nor,DaniCh00,pass_td,0,,,,,
player,201101020nor,nor,DaniCh00,pass_int,0,,,,,
player,201101020nor,nor,DaniCh00,pass_sacked,0,,,,,
player,201101020nor,nor,DaniCh00,pass_sacked_yds,0,,,,,
player,201101020nor,nor,DaniCh00,pass_long,9,,,,,
player,201101020nor,nor,DaniCh00,pass_rating,79.9,,,,,
player,201101020nor,nor,DaniCh00,rush_att,1,,,,,
player,201101020nor,nor,DaniCh00,rush_yds,0,,,,,
player,201101020nor,nor,DaniCh00,rush_td,0,,,,,
player,201101020nor,nor,DaniCh00,rush_long,0,,,,,
player,201101020nor,nor,DaniCh00,targets,0,,,,,
player,201101020nor,nor,DaniCh00,rec,0,,,,,
player,201101020nor,nor,DaniCh00,rec_yds,0,,,,,
player,201101020nor,nor,DaniCh00,rec_td,0,,,,,
player,201101020nor,nor,DaniCh00,rec_long,0,,,,,
player,201101020nor,nor,DaniCh00,fumbles,1,,,,,
player,201101020nor,nor,DaniCh00,fumbles_lost,0,,,,,
player,201101020nor,nor,BushRe00,pass_cmp,0,,,,,
player,201101020nor,nor,BushRe00,pass_att,0,,,,,
player,201101020nor,nor,BushRe00,pass_yds,0,,,,,
player,201101020nor,nor,BushRe00,pass_td,0,,,,,
player,201101020nor,nor,BushRe00,pass_int,0,,,,,
player,201101020nor,nor,BushRe00,pass_sacked,,,,,,
player,201101020nor,nor,BushRe00,pass_sacked_yds,,,,,,
player,201101020nor,nor,BushRe00,pass_long,0,,,,,
player,201101020nor,nor,BushRe00,pass_rating,,,,,,
player,201101020nor,nor,BushRe00,rush_att,9,,,,,
player,201101020nor,nor,BushRe00,rush_yds,70,,,,,
player,201101020nor,nor,BushRe00,rush_td,0,,,,,
player,201101020nor,nor,BushRe00,rush_long,23,,,,,
player,201101020nor,nor,BushRe00,targets,9,,,,,
player,201101020nor,nor,BushRe00,rec,5,,,,,
player,201101020nor,nor,BushRe00,rec_yds,55,,,,,
player,201101020nor,nor,BushRe00,rec_td,0,,,,,
player,201101020nor,nor,BushRe00,rec_long,20,,,,,
player,201101020nor,nor,BushRe00,fumbles,0,,,,,
player,201101020nor,nor,BushRe00,fumbles_lost,,,,,,
player,201101020nor,nor,IvorCh00,pass_cmp,0,,,,,
player,201101020nor,nor,IvorCh00,pass_att,0,,,,,
player,201101020nor,nor,IvorCh00,pass_yds,0,,,,,
player,201101020nor,nor,IvorCh00,pass_td,0,,,,,
player,201101020nor,nor,IvorCh00,pass_int,0,,,,,
player,201101020nor,nor,IvorCh00,pass_sacked,,,,,,
player,201101020nor,nor,IvorCh00,pass_sacked_yds,,,,,,
player,201101020nor,nor,IvorCh00,pass_long,0,,,,,
player,201101020nor,nor,IvorCh00,pass_rating,,,,,,
player,201101020nor,nor,IvorCh00,rush_att,7,,,,,
player,201101020nor,nor,IvorCh00,rush_yds,33,,,,,
player,201101020nor,nor,IvorCh00,rush_td,0,,,,,
player,201101020nor,nor,IvorCh00,rush_long,11,,,,,
player,201101020nor,nor,IvorCh00,targets,0,,,,,
player,201101020nor,nor,IvorCh00,rec,0,,,,,
player,201101020nor,nor,IvorCh00,rec_yds,0,,,,,
player,201101020nor,nor,IvorCh00,rec_td,0,,,,,
player,201101020nor,nor,IvorCh00,rec_long,0,,,,,
player,201101020nor,nor,IvorCh00,fumbles,0,,,,,
player,201101020nor,nor,IvorCh00,fumbles_lost,,,,,,
player,201101020nor,nor,JoneJu01,pass_cmp,0,,,,,
player,201101020nor,nor,JoneJu01,pass_att,0,,,,,
player,201101020nor,nor,JoneJu01,pass_yds,0,,,,,
player,201101020nor,nor,JoneJu01,pass_td,0,,,,,
player,201101020nor,nor,JoneJu01,pass_int,0,,,,,
player,201101020nor,nor,JoneJu01,pass_sacked,,,,,,
player,201101020nor,nor,JoneJu01,pass_sacked_yds,,,,,,
player,201101020nor,nor,JoneJu01,pass_long,0,,,,,
player,201101020nor,nor,JoneJu01,pass_rating,,,,,,
player,201101020nor,nor,JoneJu01,rush_att,4,,,,,
player,201101020nor,nor,JoneJu01,rush_yds,6,,,,,
player,201101020nor,nor,JoneJu01,rush_td,0,,,,,
player,201101020nor,nor,JoneJu01,rush_long,4,,,,,
player,201101020nor,nor,JoneJu01,targets,3,,,,,
player,201101020nor,nor,JoneJu01,rec,2,,,,,
player,201101020nor,nor,JoneJu01,rec_yds,3,,,,,
player,201101020nor,nor,JoneJu01,rec_td,0,,,,,
player,201101020nor,nor,JoneJu01,rec_long,9,,,,,
player,201101020nor,nor,JoneJu01,fumbles,1,,,,,
player,201101020nor,nor,JoneJu01,fumbles_lost,1,,,,,
player,201101020nor,nor,ArriAd00,pass_cmp,0,,,,,
player,201101020nor,nor,ArriAd00,pass_att,0,,,,,
player,201101020nor,nor,ArriAd00,pass_yds,0,,,,,
player,201101020nor,nor,ArriAd00,pass_td,0,,,,,
player,201101020nor,nor,ArriAd00,pass_int,0,,,,,
player,201101020nor,nor,ArriAd00,pass_sacked,,,,,,
player,201101020nor,nor,ArriAd00,pass_sacked_yds,,,,,,
player,201101020nor,nor,ArriAd00,pass_long,0,,,,,
player,201101020nor,nor,ArriAd00,pass_rating,,,,,,
player,201101020nor,nor,ArriAd00,rush_att,0,,,,,
player,201101020nor,nor,ArriAd00,rush_yds,0,,,,,
player,201101020nor,nor,ArriAd00,rush_td,0,,,,,
player,201101020nor,nor,ArriAd00,rush_long,0,,,,,
player,201101020nor,nor,ArriAd00,targets,9,,,,,
player,201101020nor,nor,ArriAd00,rec,7,,,,,
player,201101020nor,nor,ArriAd00,rec_yds,79,,,,,
player,201101020nor,nor,ArriAd00,rec_td,0,,,,,
player,201101020nor,nor,ArriAd00,rec_long,17,,,,,
player,201101020nor,nor,ArriAd00,fumbles,0,,,,,
player,201101020nor,nor,ArriAd00,fumbles_lost,,,,,,
player,201101020nor,nor,MoorLa00,pass_cmp,0,,,,,
player,201101020nor,nor,MoorLa00,pass_att,0,,,,,
player,201101020nor,nor,MoorLa00,pass_yds,0,,,,,
player,201101020nor,nor,MoorLa00,pass_td,0,,,,,
player,201101020nor,nor,MoorLa00,pass_int,0,,,,,
player,201101020nor,nor,MoorLa00,pass_sacked,,,,,,
player,201101020nor,nor,MoorLa00,pass_sacked_yds,,,,,,
player,201101020nor,nor,MoorLa00,pass_long,0,,,,,
player,201101020nor,nor,MoorLa00,pass_rating,,,,,,
player,201101020nor,nor,MoorLa00,rush_att,0,,,,,
player,201101020nor,nor,MoorLa00,rush_yds,0,,,,,
player,201101020nor,nor,MoorLa00,rush_td,0,,,,,
player,201101020nor,nor,MoorLa00,rush_long,0,,,,,
player,201101020nor,nor,MoorLa00,targets,9,,,,,
player,201101020nor,nor,MoorLa00,rec,6,,,,,
player,201101020nor,nor,MoorLa00,rec_yds,53,,,,,
player,201101020nor,nor,MoorLa00,rec_td,0,,,,,
player,201101020nor,nor,MoorLa00,rec_long,21,,,,,
player,201101020nor,nor,MoorLa00,fumbles,0,,,,,
player,201101020nor,nor,MoorLa00,fumbles_lost,,,,,,
player,201101020nor,nor,GrahJi00,pass_cmp,0,,,,,
player,201101020nor,nor,GrahJi00,pass_att,0,,,,,
player,201101020nor,nor,GrahJi00,pass_yds,0,,,,,
player,201101020nor,nor,GrahJi00,pass_td,0,,,,,
player,201101020nor,nor,GrahJi00,pass_int,0,,,,,
player,201101020nor,nor,GrahJi00,pass_sacked,,,,,,
player,201101020nor,nor,GrahJi00,pass_sacked_yds,,,,,,
player,201101020nor,nor,GrahJi00,pass_long,0,,,,,
player,201101020nor,nor,GrahJi00,pass_rating,,,,,,
player,201101020nor,nor,GrahJi00,rush_att,0,,,,,
player,201101020nor,nor,GrahJi00,rush_yds,0,,,,,
player,201101020nor,nor,GrahJi00,rush_td,0,,,,,
player,201101020nor,nor,GrahJi00,rush_long,0,,,,,
player,201101020nor,nor,GrahJi00,targets,2,,,,,
player,201101020nor,nor,GrahJi00,rec,2,,,,,
