game,2010,1,20100912,201009120pit,atl,"Atlanta Falcons",9,pit,"Pittsburgh Steelers",15
player,201009120pit,atl,ColeEr21,tackles_solo,7,,,,,
player,201009120pit,atl,ColeEr21,tackles_assists,2,,,,,
player,201009120pit,atl,ColeEr21,tackles_loss,0,,,,,
player,201009120pit,atl,ColeEr21,qb_hits,0,,,,,
player,201009120pit,atl,ColeEr21,fumbles_rec,0,,,,,
player,201009120pit,atl,ColeEr21,fumbles_rec_yds,0,,,,,
player,201009120pit,atl,ColeEr21,fumbles_rec_td,0,,,,,
player,201009120pit,atl,ColeEr21,fumbles_forced,0,,,,,
player,201009120pit,atl,WeatSe99,def_int,0,,,,,
player,201009120pit,atl,WeatSe99,def_int_yds,0,,,,,
player,201009120pit,atl,WeatSe99,def_int_td,0,,,,,
player,201009120pit,atl,WeatSe99,def_int_long,0,,,,,
player,201009120pit,atl,WeatSe99,pass_defended,0,,,,,
player,201009120pit,atl,WeatSe99,sacks,0.0,,,,,
player,201009120pit,atl,WeatSe99,tackles_combined,8,,,,,
player,201009120pit,atl,WeatSe99,tackles_solo,7,,,,,
player,201009120pit,atl,WeatSe99,tackles_assists,1,,,,,
player,201009120pit,atl,WeatSe99,tackles_loss,0,,,,,
player,201009120pit,atl,WeatSe99,qb_hits,0,,,,,
player,201009120pit,atl,WeatSe99,fumbles_rec,0,,,,,
player,201009120pit,atl,WeatSe99,fumbles_rec_yds,0,,,,,
player,201009120pit,atl,WeatSe99,fumbles_rec_td,0,,,,,
player,201009120pit,atl,WeatSe99,fumbles_forced,0,,,,,
player,201009120pit,atl,RobiDu20,def_int,0,,,,,
player,201009120pit,atl,RobiDu20,def_int_yds,0,,,,,
player,201009120pit,atl,RobiDu20,def_int_td,0,,,,,
player,201009120pit,atl,RobiDu20,def_int_long,0,,,,,
player,201009120pit,atl,RobiDu20,pass_defended,0,,,,,
player,201009120pit,atl,RobiDu20,sacks,0.0,,,,,
player,201009120pit,atl,RobiDu20,tackles_combined,6,,,,,
player,201009120pit,atl,RobiDu20,tackles_solo,4,,,,,
player,201009120pit,atl,RobiDu20,tackles_assists,2,,,,,
player,201009120pit,atl,RobiDu20,tackles_loss,0,,,,,
player,201009120pit,atl,RobiDu20,qb_hits,0,,,,,
player,201009120pit,atl,RobiDu20,fumbles_rec,0,,,,,
player,201009120pit,atl,RobiDu20,fumbles_rec_yds,0,,,,,
player,201009120pit,atl,RobiDu20,fumbles_rec_td,0,,,,,
player,201009120pit,atl,RobiDu20,fumbles_forced,0,,,,,
player,201009120pit,atl,DeCoTh99,def_int,0,,,,,
player,201009120pit,atl,DeCoTh99,def_int_yds,0,,,,,
player,201009120pit,atl,DeCoTh99,def_int_td,0,,,,,
player,201009120pit,atl,DeCoTh99,def_int_long,0,,,,,
player,201009120pit,atl,DeCoTh99,pass_defended,0,,,,,
player,201009120pit,atl,DeCoTh99,sacks,0.0,,,,,
player,201009120pit,atl,DeCoTh99,tackles_combined,4,,,,,
player,201009120pit,atl,DeCoTh99,tackles_solo,3,,,,,
player,201009120pit,atl,DeCoTh99,tackles_assists,1,,,,,
player,201009120pit,atl,DeCoTh99,tackles_loss,0,,,,,
player,201009120pit,atl,DeCoTh99,qb_hits,0,,,,,
player,201009120pit,atl,DeCoTh99,fumbles_rec,0,,,,,
player,201009120pit,atl,DeCoTh99,fumbles_rec_yds,0,,,,,
player,201009120pit,atl,DeCoTh99,fumbles_rec_td,0,,,,,
player,201009120pit,atl,DeCoTh99,fumbles_forced,0,,,,,
player,201009120pit,atl,NichSt99,def_int,0,,,,,
player,201009120pit,atl,NichSt99,def_int_yds,0,,,,,
player,201009120pit,atl,NichSt99,def_int_td,0,,,,,
player,201009120pit,atl,NichSt99,def_int_long,0,,,,,
player,201009120pit,atl,NichSt99,pass_defended,0,,,,,
player,201009120pit,atl,NichSt99,sacks,0.0,,,,,
player,201009120pit,atl,NichSt99,tackles_combined,4,,,,,
player,201009120pit,atl,NichSt99,tackles_solo,3,,,,,
player,201009120pit,atl,NichSt99,tackles_assists,1,,,,,
player,201009120pit,atl,NichSt99,tackles_loss,0,,,,,
player,201009120pit,atl,NichSt99,qb_hits,0,,,,,
player,201009120pit,atl,NichSt99,fumbles_rec,0,,,,,
player,201009120pit,atl,NichSt99,fumbles_rec_yds,0,,,,,
player,201009120pit,atl,NichSt99,fumbles_rec_td,0,,,,,
player,201009120pit,atl,NichSt99,fumbles_forced,0,,,,,
player,201009120pit,atl,AndeJa98,def_int,0,,,,,
player,201009120pit,atl,AndeJa98,def_int_yds,0,,,,,
player,201009120pit,atl,AndeJa98,def_int_td,0,,,,,
player,201009120pit,atl,AndeJa98,def_int_long,0,,,,,
player,201009120pit,atl,AndeJa98,pass_defended,0,,,,,
player,201009120pit,atl,AndeJa98,sacks,0.0,,,,,
player,201009120pit,atl,AndeJa98,tackles_combined,3,,,,,
player,201009120pit,atl,AndeJa98,tackles_solo,1,,,,,
player,201009120pit,atl,AndeJa98,tackles_assists,2,,,,,
player,201009120pit,atl,AndeJa98,tackles_loss,0,,,,,
player,201009120pit,atl,AndeJa98,qb_hits,0,,,,,
player,201009120pit,atl,AndeJa98,fumbles_rec,0,,,,,
player,201009120pit,atl,AndeJa98,fumbles_rec_yds,0,,,,,
player,201009120pit,atl,AndeJa98,fumbles_rec_td,0,,,,,
player,201009120pit,atl,AndeJa98,fumbles_forced,0,,,,,
player,201009120pit,atl,GrimBr20,def_int,0,,,,,
player,201009120pit,atl,GrimBr20,def_int_yds,0,,,,,
player,201009120pit,atl,GrimBr20,def_int_td,0,,,,,
player,201009120pit,atl,GrimBr20,def_int_long,0,,,,,
player,201009120pit,atl,GrimBr20,pass_defended,0,,,,,
player,201009120pit,atl,GrimBr20,sacks,0.0,,,,,
player,201009120pit,atl,GrimBr20,tackles_combined,3,,,,,
player,201009120pit,atl,GrimBr20,tackles_solo,1,,,,,
player,201009120pit,atl,GrimBr20,tackles_assists,2,,,,,
player,201009120pit,atl,GrimBr20,tackles_loss,0,,,,,
player,201009120pit,atl,GrimBr20,qb_hits,0,,,,,
player,201009120pit,atl,GrimBr20,fumbles_rec,0,,,,,
player,201009120pit,atl,GrimBr20,fumbles_rec_yds,0,,,,,
player,201009120pit,atl,GrimBr20,fumbles_rec_td,0,,,,,
player,201009120pit,atl,GrimBr20,fumbles_forced,0,,,,,
player,201009120pit,atl,OwenCh99,def_int,0,,,,,
player,201009120pit,atl,OwenCh99,def_int_yds,0,,,,,
player,201009120pit,atl,OwenCh99,def_int_td,0,,,,,
player,201009120pit,atl,OwenCh99,def_int_long,0,,,,,
player,201009120pit,atl,OwenCh99,pass_defended,1,,,,,
player,201009120pit,atl,OwenCh99,sacks,0.0,,,,,
player,201009120pit,atl,OwenCh99,tackles_combined,3,,,,,
player,201009120pit,atl,OwenCh99,tackles_solo,1,,,,,
player,201009120pit,atl,OwenCh99,tackles_assists,2,,,,,
player,201009120pit,atl,OwenCh99,tackles_loss,0,,,,,
player,201009120pit,atl,OwenCh99,qb_hits,0,,,,,
player,201009120pit,atl,OwenCh99,fumbles_rec,0,,,,,
player,201009120pit,atl,OwenCh99,fumbles_rec_yds,0,,,,,
player,201009120pit,atl,OwenCh99,fumbles_rec_td,0,,,,,
player,201009120pit,atl,OwenCh99,fumbles_forced,0,,,,,
player,201009120pit,atl,DaviCh22,def_int,0,,,,,
player,201009120pit,atl,DaviCh22,def_int_yds,0,,,,,
player,201009120pit,atl,DaviCh22,def_int_td,0,,,,,
player,201009120pit,atl,DaviCh22,def_int_long,0,,,,,
player,201009120pit,atl,DaviCh22,pass_defended,1,,,,,
player,201009120pit,atl,DaviCh22,sacks,0.0,,,,,
player,201009120pit,atl,DaviCh22,tackles_combined,2,,,,,
player,201009120pit,atl,DaviCh22,tackles_solo,2,,,,,
player,201009120pit,atl,DaviCh22,tackles_assists,0,,,,,
player,201009120pit,atl,DaviCh22,tackles_loss,0,,,,,
player,201009120pit,atl,DaviCh22,qb_hits,0,,,,,
player,201009120pit,atl,DaviCh22,fumbles_rec,0,,,,,
player,201009120pit,atl,DaviCh22,fumbles_rec_yds,0,,,,,
player,201009120pit,atl,DaviCh22,fumbles_rec_td,0,,,,,
player,201009120pit,atl,DaviCh22,fumbles_forced,0,,,,,
player,201009120pit,atl,LewiTr99,def_int,0,,,,,
player,201009120pit,atl,LewiTr99,def_int_yds,0,,,,,
player,201009120pit,atl,LewiTr99,def_int_td,0,,,,,
player,201009120pit,atl,LewiTr99,def_int_long,0,,,,,
player,201009120pit,atl,LewiTr99,pass_defended,0,,,,,
player,201009120pit,atl,LewiTr99,sacks,0.0,,,,,
player,201009120pit,atl,LewiTr99,tackles_combined,2,,,,,
player,201009120pit,atl,LewiTr99,tackles_solo,0,,,,,
player,201009120pit,atl,LewiTr99,tackles_assists,2,,,,,
player,201009120pit,atl,LewiTr99,tackles_loss,0,,,,,
player,201009120pit,atl,LewiTr99,qb_hits,0,,,,,
player,201009120pit,atl,LewiTr99,fumbles_rec,0,,,,,
player,201009120pit,atl,LewiTr99,fumbles_rec_yds,0,,,,,
player,201009120pit,atl,LewiTr99,fumbles_rec_td,0,,,,,
player,201009120pit,atl,LewiTr99,fumbles_forced,0,,,,,
player,201009120pit,atl,PeteCo00,def_int,0,,,,,
player,201009120pit,atl,PeteCo00,def_int_yds,0,,,,,
player,201009120pit,atl,PeteCo00,def_int_td,0,,,,,
player,201009120pit,atl,PeteCo00,def_int_long,0,,,,,
player,201009120pit,atl,PeteCo00,pass_defended,0,,,,,
player,201009120pit,atl,PeteCo00,sacks,0.0,,,,,
player,201009120pit,atl,PeteCo00,tackles_combined,2,,,,,
player,201009120pit,atl,PeteCo00,tackles_solo,1,,,,,
player,201009120pit,atl,PeteCo00,tackles_assists,1,,,,,
player,201009120pit,atl,PeteCo00,tackles_loss,0,,,,,
player,201009120pit,atl,PeteCo00,qb_hits,0,,,,,
player,201009120pit,atl,PeteCo00,fumbles_rec,0,,,,,
player,201009120pit,atl,PeteCo00,fumbles_rec_yds,0,,,,,
player,201009120pit,atl,PeteCo00,fumbles_rec_td,0,,,,,
player,201009120pit,atl,PeteCo00,fumbles_forced,0,,,,,
player,201009120pit,atl,JerrPe99,def_int,0,,,,,
player,201009120pit,atl,JerrPe99,def_int_yds,0,,,,,
player,201009120pit,atl,JerrPe99,def_int_td,0,,,,,
player,201009120pit,atl,JerrPe99,def_int_long,0,,,,,
player,201009120pit,atl,JerrPe99,pass_defended,0,,,,,
player,201009120pit,atl,JerrPe99,sacks,0.0,,,,,
player,201009120pit,atl,JerrPe99,tackles_combined,1,,,,,
player,201009120pit,atl,JerrPe99,tackles_solo,1,,,,,
player,201009120pit,atl,JerrPe99,tackles_assists,0,,,,,
player,201009120pit,atl,JerrPe99,tackles_loss,1,,,,,
player,201009120pit,atl,JerrPe99,qb_hits,0,,,,,
player,201009120pit,atl,JerrPe99,fumbles_rec,0,,,,,
player,201009120pit,atl,JerrPe99,fumbles_rec_yds,0,,,,,
player,201009120pit,atl,JerrPe99,fumbles_rec_td,0,,,,,
player,201009120pit,atl,JerrPe99,fumbles_forced,0,,,,,
player,201009120pit,atl,MughOv00,def_int,0,,,,,
player,201009120pit,atl,MughOv00,def_int_yds,0,,,,,
player,201009120pit,atl,MughOv00,def_int_td,0,,,,,
player,201009120pit,atl,MughOv00,def_int_long,0,,,,,
player,201009120pit,atl,MughOv00,pass_defended,0,,,,,
player,201009120pit,atl,MughOv00,sacks,0.0,,,,,
player,201009120pit,atl,MughOv00,tackles_combined,1,,,,,
player,201009120pit,atl,MughOv00,tackles_solo,0,,,,,
player,201009120pit,atl,MughOv00,tackles_assists,1,,,,,
player,201009120pit,atl,MughOv00,tackles_loss,0,,,,,
player,201009120pit,atl,MughOv00,qb_hits,0,,,,,
player,201009120pit,atl,MughOv00,fumbles_rec,0,,,,,
player,201009120pit,atl,MughOv00,fumbles_rec_yds,0,,,,,
player,201009120pit,atl,MughOv00,fumbles_rec_td,0,,,,,
player,201009120pit,atl,MughOv00,fumbles_forced,0,,,,,
player,201009120pit,atl,WalkVa99,def_int,0,,,,,
player,201009120pit,atl,WalkVa99,def_int_yds,0,,,,,
player,201009120pit,atl,WalkVa99,def_int_td,0,,,,,
player,201009120pit,atl,WalkVa99,def_int_long,0,,,,,
player,201009120pit,atl,WalkVa99,pass_defended,0,,,,,
player,201009120pit,atl,WalkVa99,sacks,0.0,,,,,
player,201009120pit,atl,WalkVa99,tackles_combined,1,,,,,
player,201009120pit,atl,WalkVa99,tackles_solo,0,,,,,
player,201009120pit,atl,WalkVa99,tackles_assists,1,,,,,
player,201009120pit,atl,WalkVa99,tackles_loss,0,,,,,
player,201009120pit,atl,WalkVa99,qb_hits,0,,,,,
player,201009120pit,atl,WalkVa99,fumbles_rec,0,,,,,
player,201009120pit,atl,WalkVa99,fumbles_rec_yds,0,,,,,
player,201009120pit,atl,WalkVa99,fumbles_rec_td,0,,,,,
player,201009120pit,atl,WalkVa99,fumbles_forced,0,,,,,
player,201009120pit,atl,WireCo20,def_int,0,,,,,
player,201009120pit,atl,WireCo20,def_int_yds,0,,,,,
player,201009120pit,atl,WireCo20,def_int_td,0,,,,,
player,201009120pit,atl,WireCo20,def_int_long,0,,,,,
player,201009120pit,atl,WireCo20,pass_defended,0,,,,,
player,201009120pit,atl,WireCo20,sacks,0.0,,,,,
player,201009120pit,atl,WireCo20,tackles_combined,1,,,,,
player,201009120pit,atl,WireCo20,tackles_solo,0,,,,,
player,201009120pit,atl,WireCo20,tackles_assists,1,,,,,
player,201009120pit,atl,WireCo20,tackles_loss,0,,,,,
player,201009120pit,atl,WireCo20,qb_hits,0,,,,,
player,201009120pit,atl,WireCo20,fumbles_rec,0,,,,,
player,201009120pit,atl,WireCo20,fumbles_rec_yds,0,,,,,
player,201009120pit,atl,WireCo20,fumbles_rec_td,0,,,,,
player,201009120pit,atl,WireCo20,fumbles_forced,0,,,,,
player,201009120pit,pit,PolaTr99,def_int,1,,,,,
player,201009120pit,pit,PolaTr99,def_int_yds,1,,,,,
player,201009120pit,pit,PolaTr99,def_int_td,0,,,,,
player,201009120pit,pit,PolaTr99,def_int_long,1,,,,,
player,201009120pit,pit,PolaTr99,pass_defended,1,,,,,
player,201009120pit,pit,PolaTr99,sacks,0.0,,,,,
player,201009120pit,pit,PolaTr99,tackles_combined,5,,,,,
player,201009120pit,pit,PolaTr99,tackles_solo,3,,,,,
player,201009120pit,pit,PolaTr99,tackles_assists,2,,,,,
player,201009120pit,pit,PolaTr99,tackles_loss,0,,,,,
player,201009120pit,pit,PolaTr99,qb_hits,0,,,,,
player,201009120pit,pit,PolaTr99,fumbles_rec,0,,,,,
player,201009120pit,pit,PolaTr99,fumbles_rec_yds,0,,,,,
player,201009120pit,pit,PolaTr99,fumbles_rec_td,0,,,,,
player,201009120pit,pit,PolaTr99,fumbles_forced,0,,,,,
player,201009120pit,pit,HarrJa23,def_int,0,,,,,
player,201009120pit,pit,HarrJa23,def_int_yds,0,,,,,
player,201009120pit,pit,HarrJa23,def_int_td,0,,,,,
player,201009120pit,pit,HarrJa23,def_int_long,0,,,,,
player,201009120pit,pit,HarrJa23,pass_defended,0,,,,,
player,201009120pit,pit,HarrJa23,sacks,1.0,,,,,
player,201009120pit,pit,HarrJa23,tackles_combined,9,,,,,
player,201009120pit,pit,HarrJa23,tackles_solo,4,,,,,
player,201009120pit,pit,HarrJa23,tackles_assists,5,,,,,
player,201009120pit,pit,HarrJa23,tackles_loss,2,,,,,
player,201009120pit,pit,HarrJa23,qb_hits,1,,,,,
player,201009120pit,pit,HarrJa23,fumbles_rec,0,,,,,
player,201009120pit,pit,HarrJa23,fumbles_rec_yds,0,,,,,
player,201009120pit,pit,HarrJa23,fumbles_rec_td,0,,,,,
player,201009120pit,pit,HarrJa23,fumbles_forced,0,,,,,
player,201009120pit,pit,WoodLa99,def_int,0,,,,,
player,201009120pit,pit,WoodLa99,def_int_yds,0,,,,,
player,201009120pit,pit,WoodLa99,def_int_td,0,,,,,
player,201009120pit,pit,WoodLa99,def_int_long,0,,,,,
player,201009120pit,pit,WoodLa99,pass_defended,0,,,,,
player,201009120pit,pit,WoodLa99,sacks,1.0,,,,,
player,201009120pit,pit,WoodLa99,tackles_combined,4,,,,,
player,201009120pit,pit,WoodLa99,tackles_solo,3,,,,,
player,201009120pit,pit,WoodLa99,tackles_assists,1,,,,,
player,201009120pit,pit,WoodLa99,tackles_loss,1,,,,,
player,201009120pit,pit,WoodLa99,qb_hits,1,,,,,
player,201009120pit,pit,WoodLa99,fumbles_rec,0,,,,,
player,201009120pit,pit,WoodLa99,fumbles_rec_yds,0,,,,,
player,201009120pit,pit,WoodLa99,fumbles_rec_td,0,,,,,
player,201009120pit,pit,WoodLa99,fumbles_forced,0,,,,,
player,201009120pit,pit,McFaBr20,def_int,0,,,,,
player,201009120pit,pit,McFaBr20,def_int_yds,0,,,,,
player,201009120pit,pit,McFaBr20,def_int_td,0,,,,,
player,201009120pit,pit,McFaBr20,def_int_long,0,,,,,
player,201009120pit,pit,McFaBr20,pass_defended,1,,,,,
player,201009120pit,pit,McFaBr20,sacks,0.0,,,,,
player,201009120pit,pit,McFaBr20,tackles_combined,14,,,,,
player,201009120pit,pit,McFaBr20,tackles_solo,12,,,,,
player,201009120pit,pit,McFaBr20,tackles_assists,2,,,,,
player,201009120pit,pit,McFaBr20,tackles_loss,0,,,,,
player,201009120pit,pit,McFaBr20,qb_hits,0,,,,,
player,201009120pit,pit,McFaBr20,fumbles_rec,0,,,,,
player,201009120pit,pit,McFaBr20,fumbles_rec_yds,0,,,,,
player,201009120pit,pit,McFaBr20,fumbles_rec_td,0,,,,,
player,201009120pit,pit,McFaBr20,fumbles_forced,0,,,,,
player,201009120pit,pit,TimmLa99,def_int,0,,,,,
player,201009120pit,pit,TimmLa99,def_int_yds,0,,,,,
player,201009120pit,pit,TimmLa99,def_int_td,0,,,,,
player,201009120pit,pit,TimmLa99,def_int_long,0,,,,,
player,201009120pit,pit,TimmLa99,pass_defended,0,,,,,
player,201009120pit,pit,TimmLa99,sacks,0.0,,,,,
player,201009120pit,pit,TimmLa99,tackles_combined,11,,,,,
player,201009120pit,pit,TimmLa99,tackles_solo,9,,,,,
player,201009120pit,pit,TimmLa99,tackles_assists,2,,,,,
player,201009120pit,pit,TimmLa99,tackles_loss,3,,,,,
player,201009120pit,pit,TimmLa99,qb_hits,1,,,,,
player,201009120pit,pit,TimmLa99,fumbles_rec,0,,,,,
player,201009120pit,pit,TimmLa99,fumbles_rec_yds,0,,,,,
player,201009120pit,pit,TimmLa99,fumbles_rec_td,0,,,,,
player,201009120pit,pit,TimmLa99,fumbles_forced,0,,,,,
player,201009120pit,pit,FarrJa99,def_int,0,,,,,
player,201009120pit,pit,FarrJa99,def_int_yds,0,,,,,
player,201009120pit,pit,FarrJa99,def_int_td,0,,,,,
player,201009120pit,pit,FarrJa99,def_int_long,0,,,,,
player,201009120pit,pit,FarrJa99,pass_defended,0,,,,,
player,201009120pit,pit,FarrJa99,sacks,0.0,,,,,
player,201009120pit,pit,FarrJa99,tackles_combined,8,,,,,
player,201009120pit,pit,FarrJa99,tackles_solo,5,,,,,
player,201009120pit,pit,FarrJa99,tackles_assists,3,,,,,
player,201009120pit,pit,FarrJa99,tackles_loss,0,,,,,
player,201009120pit,pit,FarrJa99,qb_hits,0,,,,,
player,201009120pit,pit,FarrJa99,fumbles_rec,0,,,,,
player,201009120pit,pit,FarrJa99,fumbles_rec_yds,0,,,,,
player,201009120pit,pit,FarrJa99,fumbles_rec_td,0,,,,,
player,201009120pit,pit,FarrJa99,fumbles_forced,0,,,,,
player,201009120pit,pit,TaylIk20,def_int,0,,,,,
player,201009120pit,pit,TaylIk20,def_int_yds,0,,,,,
player,201009120pit,pit,TaylIk20,def_int_td,0,,,,,
player,201009120pit,pit,TaylIk20,def_int_long,0,,,,,
player,201009120pit,pit,TaylIk20,pass_defended,1,,,,,
player,201009120pit,pit,TaylIk20,sacks,0.0,,,,,
player,201009120pit,pit,TaylIk20,tackles_combined,7,,,,,
player,201009120pit,pit,TaylIk20,tackles_solo,5,,,,,
player,201009120pit,pit,TaylIk20,tackles_assists,2,,,,,
player,201009120pit,pit,TaylIk20,tackles_loss,0,,,,,
player,201009120pit,pit,TaylIk20,qb_hits,0,,,,,
player,201009120pit,pit,TaylIk20,fumbles_rec,0,,,,,
player,201009120pit,pit,TaylIk20,fumbles_rec_yds,0,,,,,
player,201009120pit,pit,TaylIk20,fumbles_rec_td,0,,,,,
player,201009120pit,pit,TaylIk20,fumbles_forced,0,,,,,
player,201009120pit,pit,ClarRy20,def_int,0,,,,,
player,201009120pit,pit,ClarRy20,def_int_yds,0,,,,,
player,201009120pit,pit,ClarRy20,def_int_td,0,,,,,
player,201009120pit,pit,ClarRy20,def_int_long,0,,,,,
player,201009120pit,pit,ClarRy20,pass_defended,0,,,,,
player,201009120pit,pit,ClarRy20,sacks,0.0,,,,,
player,201009120pit,pit,ClarRy20,tackles_combined,5,,,,,
player,201009120pit,pit,ClarRy20,tackles_solo,2,,,,,
player,201009120pit,pit,ClarRy20,tackles_assists,3,,,,,
player,201009120pit,pit,ClarRy20,tackles_loss,0,,,,,
player,201009120pit,pit,ClarRy20,qb_hits,0,,,,,
player,201009120pit,pit,ClarRy20,fumbles_rec,0,,,,,
player,201009120pit,pit,ClarRy20,fumbles_rec_yds,0,,,,,
player,201009120pit,pit,ClarRy20,fumbles_rec_td,0,,,,,
player,201009120pit,pit,ClarRy20,fumbles_forced,0,,,,,
player,201009120pit,pit,WoriJa99,def_int,0,,,,,
player,201009120pit,pit,WoriJa99,def_int_yds,0,,,,,
player,201009120pit,pit,WoriJa99,def_int_td,0,,,,,
player,201009120pit,pit,WoriJa99,def_int_long,0,,,,,
player,201009120pit,pit,WoriJa99,pass_defended,0,,,,,
player,201009120pit,pit,WoriJa99,sacks,0.0,,,,,
player,201009120pit,pit,WoriJa99,tackles_combined,3,,,,,
player,201009120pit,pit,WoriJa99,tackles_solo,2,,,,,
player,201009120pit,pit,WoriJa99,tackles_assists,1,,,,,
player,201009120pit,pit,WoriJa99,tackles_loss,0,,,,,
player,201009120pit,pit,WoriJa99,qb_hits,0,,,,,
player,201009120pit,pit,WoriJa99,fumbles_rec,0,,,,,
player,201009120pit,pit,WoriJa99,fumbles_rec_yds,0,,,,,
player,201009120pit,pit,WoriJa99,fumbles_rec_td,0,,,,,
player,201009120pit,pit,WoriJa99,fumbles_forced,0,,,,,
player,201009120pit,pit,GayxWi99,def_int,0,,,,,
player,201009120pit,pit,GayxWi99,def_int_yds,0,,,,,
player,201009120pit,pit,GayxWi99,def_int_td,0,,,,,
player,201009120pit,pit,GayxWi99,def_int_long,0,,,,,
player,201009120pit,pit,GayxWi99,pass_defended,1,,,,,
player,201009120pit,pit,GayxWi99,sacks,0.0,,,,,
player,201009120pit,pit,GayxWi99,tackles_combined,2,,,,,
player,201009120pit,pit,GayxWi99,tackles_solo,1,,,,,
player,201009120pit,pit,GayxWi99,tackles_assists,1,,,,,
player,201009120pit,pit,GayxWi99,tackles_loss,0,,,,,
player,201009120pit,pit,GayxWi99,qb_hits,0,,,,,
player,201009120pit,pit,GayxWi99,fumbles_rec,0,,,,,
player,201009120pit,pit,GayxWi99,fumbles_rec_yds,0,,,,,
player,201009120pit,pit,GayxWi99,fumbles_rec_td,0,,,,,
player,201009120pit,pit,GayxWi99,fumbles_forced,0,,,,,
player,201009120pit,pit,HokeCh20,def_int,0,,,,,
player,201009120pit,pit,HokeCh20,def_int_yds,0,,,,,
player,201009120pit,pit,HokeCh20,def_int_td,0,,,,,
player,201009120pit,pit,HokeCh20,def_int_long,0,,,,,
player,201009120pit,pit,HokeCh20,pass_defended,0,,,,,
player,201009120pit,pit,HokeCh20,sacks,0.0,,,,,
player,201009120pit,pit,HokeCh20,tackles_combined,2,,,,,
player,201009120pit,pit,HokeCh20,tackles_solo,0,,,,,
player,201009120pit,pit,HokeCh20,tackles_assists,2,,,,,
player,201009120pit,pit,HokeCh20,tackles_loss,0,,,,,
player,201009120pit,pit,HokeCh20,qb_hits,0,,,,,
player,201009120pit,pit,HokeCh20,fumbles_rec,0,,,,,
player,201009120pit,pit,HokeCh20,fumbles_rec_yds,0,,,,,
player,201009120pit,pit,HokeCh20,fumbles_rec_td,0,,,,,
player,201009120pit,pit,HokeCh20,fumbles_forced,0,,,,,
player,201009120pit,pit,KeisBr20,def_int,0,,,,,
player,201009120pit,pit,KeisBr20,def_int_yds,0,,,,,
player,201009120pit,pit,KeisBr20,def_int_td,0,,,,,
player,201009120pit,pit,KeisBr20,def_int_long,0,,,,,
player,201009120pit,pit,KeisBr20,pass_defended,0,,,,,
player,201009120pit,pit,KeisBr20,sacks,0.0,,,,,
player,201009120pit,pit,KeisBr20,tackles_combined,2,,,,,
player,201009120pit,pit,KeisBr20,tackles_solo,2,,,,,
player,201009120pit,pit,KeisBr20,tackles_assists,0,,,,,
player,201009120pit,pit,KeisBr20,tackles_loss,0,,,,,
player,201009120pit,pit,KeisBr20,qb_hits,0,,,,,
player,201009120pit,pit,KeisBr20,fumbles_rec,0,,,,,
player,201009120pit,pit,KeisBr20,fumbles_rec_yds,0,,,,,
player,201009120pit,pit,KeisBr20,fumbles_rec_td,0,,,,,
player,201009120pit,pit,KeisBr20,fumbles_forced,0,,,,,
player,201009120pit,pit,SandEm00,def_int,0,,,,,
player,201009120pit,pit,SandEm00,def_int_yds,0,,,,,
player,201009120pit,pit,SandEm00,def_int_td,0,,,,,
player,201009120pit,pit,SandEm00,def_int_long,0,,,,,
player,201009120pit,pit,SandEm00,pass_defended,0,,,,,
player,201009120pit,pit,SandEm00,sacks,0.0,,,,,
player,201009120pit,pit,SandEm00,tackles_combined,2,,,,,
player,201009120pit,pit,SandEm00,tackles_solo,0,,,,,
player,201009120pit,pit,SandEm00,tackles_assists,2,,,,,
player,201009120pit,pit,SandEm00,tackles_loss,0,,,,,
player,201009120pit,pit,SandEm00,qb_hits,0,,,,,
player,201009120pit,pit,SandEm00,fumbles_rec,0,,,,,
player,201009120pit,pit,SandEm00,fumbles_rec_yds,0,,,,,
player,201009120pit,pit,SandEm00,fumbles_rec_td,0,,,,,
player,201009120pit,pit,SandEm00,fumbles_forced,0,,,,,
player,201009120pit,pit,AlleWi21,def_int,0,,,,,
player,201009120pit,pit,AlleWi21,def_int_yds,0,,,,,
player,201009120pit,pit,AlleWi21,def_int_td,0,,,,,
player,201009120pit,pit,AlleWi21,def_int_long,0,,,,,
player,201009120pit,pit,AlleWi21,pass_defended,0,,,,,
player,201009120pit,pit,AlleWi21,sacks,0.0,,,,,
player,201009120pit,pit,AlleWi21,tackles_combined,1,,,,,
player,201009120pit,pit,AlleWi21,tackles_solo,1,,,,,
player,201009120pit,pit,AlleWi21,tackles_assists,0,,,,,
player,201009120pit,pit,AlleWi21,tackles_loss,0,,,,,
player,201009120pit,pit,AlleWi21,qb_hits,0,,,,,
player,201009120pit,pit,AlleWi21,fumbles_rec,0,,,,,
player,201009120pit,pit,AlleWi21,fumbles_rec_yds,0,,,,,
player,201009120pit,pit,AlleWi21,fumbles_rec_td,0,,,,,
player,201009120pit,pit,AlleWi21,fumbles_forced,0,,,,,
player,201009120pit,pit,FoxxKe20,def_int,0,,,,,
player,201009120pit,pit,FoxxKe20,def_int_yds,0,,,,,
player,201009120pit,pit,FoxxKe20,def_int_td,0,,,,,
player,201009120pit,pit,FoxxKe20,def_int_long,0,,,,,
player,201009120pit,pit,FoxxKe20,pass_defended,0,,,,,
player,201009120pit,pit,FoxxKe20,sacks,0.0,,,,,
player,201009120pit,pit,FoxxKe20,tackles_combined,1,,,,,
player,201009120pit,pit,FoxxKe20,tackles_solo,1,,,,,
