game,2010,10,20101114,201011140mia,oti,"Tennessee Titans",17,mia,"Miami Dolphins",29
player,201011140mia,mia,HillLe00,rec,1,,,,,
player,201011140mia,mia,HillLe00,rec_yds,3,,,,,
player,201011140mia,mia,HillLe00,rec_td,0,,,,,
player,201011140mia,mia,HillLe00,rec_long,3,,,,,
player,201011140mia,mia,HillLe00,fumbles,0,,,,,
player,201011140mia,mia,HillLe00,fumbles_lost,,,,,,
player,201011140mia,oti,FinnCo20,def_int,1,,,,,
player,201011140mia,oti,FinnCo20,def_int_yds,0,,,,,
player,201011140mia,oti,FinnCo20,def_int_td,0,,,,,
player,201011140mia,oti,FinnCo20,def_int_long,0,,,,,
player,201011140mia,oti,FinnCo20,pass_defended,4,,,,,
player,201011140mia,oti,FinnCo20,sacks,0.0,,,,,
player,201011140mia,oti,FinnCo20,tackles_combined,5,,,,,
player,201011140mia,oti,FinnCo20,tackles_solo,5,,,,,
player,201011140mia,oti,FinnCo20,tackles_assists,0,,,,,
player,201011140mia,oti,FinnCo20,tackles_loss,0,,,,,
player,201011140mia,oti,FinnCo20,qb_hits,0,,,,,
player,201011140mia,oti,FinnCo20,fumbles_rec,0,,,,,
player,201011140mia,oti,FinnCo20,fumbles_rec_yds,0,,,,,
player,201011140mia,oti,FinnCo20,fumbles_rec_td,0,,,,,
player,201011140mia,oti,FinnCo20,fumbles_forced,0,,,,,
player,201011140mia,oti,BrowTo25,def_int,0,,,,,
player,201011140mia,oti,BrowTo25,def_int_yds,0,,,,,
player,201011140mia,oti,BrowTo25,def_int_td,0,,,,,
player,201011140mia,oti,BrowTo25,def_int_long,0,,,,,
player,201011140mia,oti,BrowTo25,pass_defended,1,,,,,
player,201011140mia,oti,BrowTo25,sacks,1.0,,,,,
player,201011140mia,oti,BrowTo25,tackles_combined,2,,,,,
player,201011140mia,oti,BrowTo25,tackles_solo,2,,,,,
player,201011140mia,oti,BrowTo25,tackles_assists,0,,,,,
player,201011140mia,oti,BrowTo25,tackles_loss,1,,,,,
player,201011140mia,oti,BrowTo25,qb_hits,1,,,,,
player,201011140mia,oti,BrowTo25,fumbles_rec,0,,,,,
player,201011140mia,oti,BrowTo25,fumbles_rec_yds,0,,,,,
player,201011140mia,oti,BrowTo25,fumbles_rec_td,0,,,,,
player,201011140mia,oti,BrowTo25,fumbles_forced,0,,,,,
player,201011140mia,oti,TullSt20,def_int,0,,,,,
player,201011140mia,oti,TullSt20,def_int_yds,0,,,,,
player,201011140mia,oti,TullSt20,def_int_td,0,,,,,
player,201011140mia,oti,TullSt20,def_int_long,0,,,,,
player,201011140mia,oti,TullSt20,pass_defended,0,,,,,
player,201011140mia,oti,TullSt20,sacks,0.0,,,,,
player,201011140mia,oti,TullSt20,tackles_combined,8,,,,,
player,201011140mia,oti,TullSt20,tackles_solo,4,,,,,
player,201011140mia,oti,TullSt20,tackles_assists,4,,,,,
player,201011140mia,oti,TullSt20,tackles_loss,0,,,,,
player,201011140mia,oti,TullSt20,qb_hits,0,,,,,
player,201011140mia,oti,TullSt20,fumbles_rec,0,,,,,
player,201011140mia,oti,TullSt20,fumbles_rec_yds,0,,,,,
player,201011140mia,oti,TullSt20,fumbles_rec_td,0,,,,,
player,201011140mia,oti,TullSt20,fumbles_forced,0,,,,,
player,201011140mia,oti,VernAl99,def_int,0,,,,,
player,201011140mia,oti,VernAl99,def_int_yds,0,,,,,
player,201011140mia,oti,VernAl99,def_int_td,0,,,,,
player,201011140mia,oti,VernAl99,def_int_long,0,,,,,
player,201011140mia,oti,VernAl99,pass_defended,0,,,,,
player,201011140mia,oti,VernAl99,sacks,0.0,,,,,
player,201011140mia,oti,VernAl99,tackles_combined,8,,,,,
player,201011140mia,oti,VernAl99,tackles_solo,8,,,,,
player,201011140mia,oti,VernAl99,tackles_assists,0,,,,,
player,201011140mia,oti,VernAl99,tackles_loss,0,,,,,
player,201011140mia,oti,VernAl99,qb_hits,0,,,,,
player,201011140mia,oti,VernAl99,fumbles_rec,0,,,,,
player,201011140mia,oti,VernAl99,fumbles_rec_yds,0,,,,,
player,201011140mia,oti,VernAl99,fumbles_rec_td,0,,,,,
player,201011140mia,oti,VernAl99,fumbles_forced,0,,,,,
player,201011140mia,oti,GrifMi99,def_int,0,,,,,
player,201011140mia,oti,GrifMi99,def_int_yds,0,,,,,
player,201011140mia,oti,GrifMi99,def_int_td,0,,,,,
player,201011140mia,oti,GrifMi99,def_int_long,0,,,,,
player,201011140mia,oti,GrifMi99,pass_defended,1,,,,,
player,201011140mia,oti,GrifMi99,sacks,0.0,,,,,
player,201011140mia,oti,GrifMi99,tackles_combined,7,,,,,
player,201011140mia,oti,GrifMi99,tackles_solo,5,,,,,
player,201011140mia,oti,GrifMi99,tackles_assists,2,,,,,
player,201011140mia,oti,GrifMi99,tackles_loss,0,,,,,
player,201011140mia,oti,GrifMi99,qb_hits,0,,,,,
player,201011140mia,oti,GrifMi99,fumbles_rec,0,,,,,
player,201011140mia,oti,GrifMi99,fumbles_rec_yds,0,,,,,
player,201011140mia,oti,GrifMi99,fumbles_rec_td,0,,,,,
player,201011140mia,oti,GrifMi99,fumbles_forced,0,,,,,
player,201011140mia,oti,McRaGe99,def_int,0,,,,,
player,201011140mia,oti,McRaGe99,def_int_yds,0,,,,,
player,201011140mia,oti,McRaGe99,def_int_td,0,,,,,
player,201011140mia,oti,McRaGe99,def_int_long,0,,,,,
player,201011140mia,oti,McRaGe99,pass_defended,0,,,,,
player,201011140mia,oti,McRaGe99,sacks,0.0,,,,,
player,201011140mia,oti,McRaGe99,tackles_combined,5,,,,,
player,201011140mia,oti,McRaGe99,tackles_solo,3,,,,,
player,201011140mia,oti,McRaGe99,tackles_assists,2,,,,,
player,201011140mia,oti,McRaGe99,tackles_loss,1,,,,,
player,201011140mia,oti,McRaGe99,qb_hits,0,,,,,
player,201011140mia,oti,McRaGe99,fumbles_rec,0,,,,,
player,201011140mia,oti,McRaGe99,fumbles_rec_yds,0,,,,,
player,201011140mia,oti,McRaGe99,fumbles_rec_td,0,,,,,
player,201011140mia,oti,McRaGe99,fumbles_forced,0,,,,,
player,201011140mia,oti,BabiJa20,def_int,0,,,,,
player,201011140mia,oti,BabiJa20,def_int_yds,0,,,,,
player,201011140mia,oti,BabiJa20,def_int_td,0,,,,,
player,201011140mia,oti,BabiJa20,def_int_long,0,,,,,
player,201011140mia,oti,BabiJa20,pass_defended,0,,,,,
player,201011140mia,oti,BabiJa20,sacks,0.0,,,,,
player,201011140mia,oti,BabiJa20,tackles_combined,4,,,,,
player,201011140mia,oti,BabiJa20,tackles_solo,3,,,,,
player,201011140mia,oti,BabiJa20,tackles_assists,1,,,,,
player,201011140mia,oti,BabiJa20,tackles_loss,1,,,,,
player,201011140mia,oti,BabiJa20,qb_hits,1,,,,,
player,201011140mia,oti,BabiJa20,fumbles_rec,0,,,,,
player,201011140mia,oti,BabiJa20,fumbles_rec_yds,0,,,,,
player,201011140mia,oti,BabiJa20,fumbles_rec_td,0,,,,,
player,201011140mia,oti,BabiJa20,fumbles_forced,0,,,,,
player,201011140mia,oti,BallDa20,def_int,0,,,,,
player,201011140mia,oti,BallDa20,def_int_yds,0,,,,,
player,201011140mia,oti,BallDa20,def_int_td,0,,,,,
player,201011140mia,oti,BallDa20,def_int_long,0,,,,,
player,201011140mia,oti,BallDa20,pass_defended,0,,,,,
player,201011140mia,oti,BallDa20,sacks,0.0,,,,,
player,201011140mia,oti,BallDa20,tackles_combined,4,,,,,
player,201011140mia,oti,BallDa20,tackles_solo,3,,,,,
player,201011140mia,oti,BallDa20,tackles_assists,1,,,,,
player,201011140mia,oti,BallDa20,tackles_loss,0,,,,,
player,201011140mia,oti,BallDa20,qb_hits,0,,,,,
player,201011140mia,oti,BallDa20,fumbles_rec,0,,,,,
player,201011140mia,oti,BallDa20,fumbles_rec_yds,0,,,,,
player,201011140mia,oti,BallDa20,fumbles_rec_td,0,,,,,
player,201011140mia,oti,BallDa20,fumbles_forced,0,,,,,
player,201011140mia,oti,HopeCh21,def_int,0,,,,,
player,201011140mia,oti,HopeCh21,def_int_yds,0,,,,,
player,201011140mia,oti,HopeCh21,def_int_td,0,,,,,
player,201011140mia,oti,HopeCh21,def_int_long,0,,,,,
player,201011140mia,oti,HopeCh21,pass_defended,0,,,,,
player,201011140mia,oti,HopeCh21,sacks,0.0,,,,,
player,201011140mia,oti,HopeCh21,tackles_combined,4,,,,,
player,201011140mia,oti,HopeCh21,tackles_solo,4,,,,,
player,201011140mia,oti,HopeCh21,tackles_assists,0,,,,,
player,201011140mia,oti,HopeCh21,tackles_loss,0,,,,,
player,201011140mia,oti,HopeCh21,qb_hits,0,,,,,
player,201011140mia,oti,HopeCh21,fumbles_rec,0,,,,,
player,201011140mia,oti,HopeCh21,fumbles_rec_yds,0,,,,,
player,201011140mia,oti,HopeCh21,fumbles_rec_td,0,,,,,
player,201011140mia,oti,HopeCh21,fumbles_forced,1,,,,,
player,201011140mia,oti,WithWi20,def_int,0,,,,,
player,201011140mia,oti,WithWi20,def_int_yds,0,,,,,
player,201011140mia,oti,WithWi20,def_int_td,0,,,,,
player,201011140mia,oti,WithWi20,def_int_long,0,,,,,
player,201011140mia,oti,WithWi20,pass_defended,0,,,,,
player,201011140mia,oti,WithWi20,sacks,0.0,,,,,
player,201011140mia,oti,WithWi20,tackles_combined,3,,,,,
player,201011140mia,oti,WithWi20,tackles_solo,2,,,,,
player,201011140mia,oti,WithWi20,tackles_assists,1,,,,,
player,201011140mia,oti,WithWi20,tackles_loss,1,,,,,
player,201011140mia,oti,WithWi20,qb_hits,0,,,,,
player,201011140mia,oti,WithWi20,fumbles_rec,0,,,,,
player,201011140mia,oti,WithWi20,fumbles_rec_yds,0,,,,,
player,201011140mia,oti,WithWi20,fumbles_rec_td,0,,,,,
player,201011140mia,oti,WithWi20,fumbles_forced,0,,,,,
player,201011140mia,oti,HayeJo20,def_int,0,,,,,
player,201011140mia,oti,HayeJo20,def_int_yds,0,,,,,
player,201011140mia,oti,HayeJo20,def_int_td,0,,,,,
player,201011140mia,oti,HayeJo20,def_int_long,0,,,,,
player,201011140mia,oti,HayeJo20,pass_defended,0,,,,,
player,201011140mia,oti,HayeJo20,sacks,0.0,,,,,
player,201011140mia,oti,HayeJo20,tackles_combined,2,,,,,
player,201011140mia,oti,HayeJo20,tackles_solo,0,,,,,
player,201011140mia,oti,HayeJo20,tackles_assists,2,,,,,
player,201011140mia,oti,HayeJo20,tackles_loss,0,,,,,
player,201011140mia,oti,HayeJo20,qb_hits,0,,,,,
player,201011140mia,oti,HayeJo20,fumbles_rec,0,,,,,
player,201011140mia,oti,HayeJo20,fumbles_rec_yds,0,,,,,
player,201011140mia,oti,HayeJo20,fumbles_rec_td,0,,,,,
player,201011140mia,oti,HayeJo20,fumbles_forced,0,,,,,
player,201011140mia,oti,HayeWi99,def_int,0,,,,,
player,201011140mia,oti,HayeWi99,def_int_yds,0,,,,,
player,201011140mia,oti,HayeWi99,def_int_td,0,,,,,
player,201011140mia,oti,HayeWi99,def_int_long,0,,,,,
player,201011140mia,oti,HayeWi99,pass_defended,0,,,,,
player,201011140mia,oti,HayeWi99,sacks,0.0,,,,,
player,201011140mia,oti,HayeWi99,tackles_combined,2,,,,,
player,201011140mia,oti,HayeWi99,tackles_solo,2,,,,,
player,201011140mia,oti,HayeWi99,tackles_assists,0,,,,,
player,201011140mia,oti,HayeWi99,tackles_loss,0,,,,,
player,201011140mia,oti,HayeWi99,qb_hits,0,,,,,
player,201011140mia,oti,HayeWi99,fumbles_rec,0,,,,,
player,201011140mia,oti,HayeWi99,fumbles_rec_yds,0,,,,,
player,201011140mia,oti,HayeWi99,fumbles_rec_td,0,,,,,
player,201011140mia,oti,HayeWi99,fumbles_forced,0,,,,,
player,201011140mia,oti,JoneJa99,def_int,0,,,,,
player,201011140mia,oti,JoneJa99,def_int_yds,0,,,,,
player,201011140mia,oti,JoneJa99,def_int_td,0,,,,,
player,201011140mia,oti,JoneJa99,def_int_long,0,,,,,
player,201011140mia,oti,JoneJa99,pass_defended,0,,,,,
player,201011140mia,oti,JoneJa99,sacks,0.0,,,,,
player,201011140mia,oti,JoneJa99,tackles_combined,2,,,,,
player,201011140mia,oti,JoneJa99,tackles_solo,2,,,,,
player,201011140mia,oti,JoneJa99,tackles_assists,0,,,,,
player,201011140mia,oti,JoneJa99,tackles_loss,0,,,,,
player,201011140mia,oti,JoneJa99,qb_hits,0,,,,,
player,201011140mia,oti,JoneJa99,fumbles_rec,0,,,,,
player,201011140mia,oti,JoneJa99,fumbles_rec_yds,0,,,,,
player,201011140mia,oti,JoneJa99,fumbles_rec_td,0,,,,,
player,201011140mia,oti,JoneJa99,fumbles_forced,0,,,,,
player,201011140mia,oti,McCoJa99,def_int,0,,,,,
player,201011140mia,oti,McCoJa99,def_int_yds,0,,,,,
player,201011140mia,oti,McCoJa99,def_int_td,0,,,,,
player,201011140mia,oti,McCoJa99,def_int_long,0,,,,,
player,201011140mia,oti,McCoJa99,pass_defended,1,,,,,
player,201011140mia,oti,McCoJa99,sacks,0.0,,,,,
player,201011140mia,oti,McCoJa99,tackles_combined,2,,,,,
player,201011140mia,oti,McCoJa99,tackles_solo,2,,,,,
player,201011140mia,oti,McCoJa99,tackles_assists,0,,,,,
player,201011140mia,oti,McCoJa99,tackles_loss,0,,,,,
player,201011140mia,oti,McCoJa99,qb_hits,0,,,,,
player,201011140mia,oti,McCoJa99,fumbles_rec,0,,,,,
player,201011140mia,oti,McCoJa99,fumbles_rec_yds,0,,,,,
player,201011140mia,oti,McCoJa99,fumbles_rec_td,0,,,,,
player,201011140mia,oti,McCoJa99,fumbles_forced,0,,,,,
player,201011140mia,oti,ShawTi99,def_int,0,,,,,
player,201011140mia,oti,ShawTi99,def_int_yds,0,,,,,
player,201011140mia,oti,ShawTi99,def_int_td,0,,,,,
player,201011140mia,oti,ShawTi99,def_int_long,0,,,,,
player,201011140mia,oti,ShawTi99,pass_defended,0,,,,,
player,201011140mia,oti,ShawTi99,sacks,0.0,,,,,
player,201011140mia,oti,ShawTi99,tackles_combined,2,,,,,
player,201011140mia,oti,ShawTi99,tackles_solo,1,,,,,
player,201011140mia,oti,ShawTi99,tackles_assists,1,,,,,
player,201011140mia,oti,ShawTi99,tackles_loss,0,,,,,
player,201011140mia,oti,ShawTi99,qb_hits,0,,,,,
player,201011140mia,oti,ShawTi99,fumbles_rec,0,,,,,
player,201011140mia,oti,ShawTi99,fumbles_rec_yds,0,,,,,
player,201011140mia,oti,ShawTi99,fumbles_rec_td,0,,,,,
player,201011140mia,oti,ShawTi99,fumbles_forced,0,,,,,
player,201011140mia,oti,AmatKe20,def_int,0,,,,,
player,201011140mia,oti,AmatKe20,def_int_yds,0,,,,,
player,201011140mia,oti,AmatKe20,def_int_td,0,,,,,
player,201011140mia,oti,AmatKe20,def_int_long,0,,,,,
player,201011140mia,oti,AmatKe20,pass_defended,0,,,,,
player,201011140mia,oti,AmatKe20,sacks,0.0,,,,,
player,201011140mia,oti,AmatKe20,tackles_combined,1,,,,,
player,201011140mia,oti,AmatKe20,tackles_solo,1,,,,,
player,201011140mia,oti,AmatKe20,tackles_assists,0,,,,,
player,201011140mia,oti,AmatKe20,tackles_loss,,,,,,
player,201011140mia,oti,AmatKe20,qb_hits,,,,,,
player,201011140mia,oti,AmatKe20,fumbles_rec,0,,,,,
player,201011140mia,oti,AmatKe20,fumbles_rec_yds,0,,,,,
player,201011140mia,oti,AmatKe20,fumbles_rec_td,0,,,,,
player,201011140mia,oti,AmatKe20,fumbles_forced,0,,,,,
player,201011140mia,oti,bironrob01,def_int,0,,,,,
player,201011140mia,oti,bironrob01,def_int_yds,0,,,,,
player,201011140mia,oti,bironrob01,def_int_td,0,,,,,
player,201011140mia,oti,bironrob01,def_int_long,0,,,,,
player,201011140mia,oti,bironrob01,pass_defended,0,,,,,
player,201011140mia,oti,bironrob01,sacks,0.0,,,,,
player,201011140mia,oti,bironrob01,tackles_combined,1,,,,,
player,201011140mia,oti,bironrob01,tackles_solo,0,,,,,
player,201011140mia,oti,bironrob01,tackles_assists,1,,,,,
player,201011140mia,oti,bironrob01,tackles_loss,0,,,,,
player,201011140mia,oti,bironrob01,qb_hits,0,,,,,
player,201011140mia,oti,bironrob01,fumbles_rec,0,,,,,
player,201011140mia,oti,bironrob01,fumbles_rec_yds,0,,,,,
player,201011140mia,oti,bironrob01,fumbles_rec_td,0,,,,,
player,201011140mia,oti,bironrob01,fumbles_forced,0,,,,,
player,201011140mia,oti,CookJa02,def_int,0,,,,,
player,201011140mia,oti,CookJa02,def_int_yds,0,,,,,
player,201011140mia,oti,CookJa02,def_int_td,0,,,,,
player,201011140mia,oti,CookJa02,def_int_long,0,,,,,
player,201011140mia,oti,CookJa02,pass_defended,0,,,,,
player,201011140mia,oti,CookJa02,sacks,0.0,,,,,
player,201011140mia,oti,CookJa02,tackles_combined,1,,,,,
player,201011140mia,oti,CookJa02,tackles_solo,1,,,,,
player,201011140mia,oti,CookJa02,tackles_assists,0,,,,,
player,201011140mia,oti,CookJa02,tackles_loss,0,,,,,
player,201011140mia,oti,CookJa02,qb_hits,0,,,,,
player,201011140mia,oti,CookJa02,fumbles_rec,0,,,,,
player,201011140mia,oti,CookJa02,fumbles_rec_yds,0,,,,,
player,201011140mia,oti,CookJa02,fumbles_rec_td,0,,,,,
player,201011140mia,oti,CookJa02,fumbles_forced,0,,,,,
player,201011140mia,oti,MarkSe99,def_int,0,,,,,
player,201011140mia,oti,MarkSe99,def_int_yds,0,,,,,
player,201011140mia,oti,MarkSe99,def_int_td,0,,,,,
player,201011140mia,oti,MarkSe99,def_int_long,0,,,,,
player,201011140mia,oti,MarkSe99,pass_defended,0,,,,,
player,201011140mia,oti,MarkSe99,sacks,0.0,,,,,
player,201011140mia,oti,MarkSe99,tackles_combined,1,,,,,
player,201011140mia,oti,MarkSe99,tackles_solo,1,,,,,
player,201011140mia,oti,MarkSe99,tackles_assists,0,,,,,
player,201011140mia,oti,MarkSe99,tackles_loss,0,,,,,
player,201011140mia,oti,MarkSe99,qb_hits,0,,,,,
player,201011140mia,oti,MarkSe99,fumbles_rec,0,,,,,
player,201011140mia,oti,MarkSe99,fumbles_rec_yds,0,,,,,
player,201011140mia,oti,MarkSe99,fumbles_rec_td,0,,,,,
player,201011140mia,oti,MarkSe99,fumbles_forced,0,,,,,
player,201011140mia,oti,SchoNi99,def_int,0,,,,,
player,201011140mia,oti,SchoNi99,def_int_yds,0,,,,,
player,201011140mia,oti,SchoNi99,def_int_td,0,,,,,
player,201011140mia,oti,SchoNi99,def_int_long,0,,,,,
player,201011140mia,oti,SchoNi99,pass_defended,0,,,,,
player,201011140mia,oti,SchoNi99,sacks,0.0,,,,,
player,201011140mia,oti,SchoNi99,tackles_combined,1,,,,,
player,201011140mia,oti,SchoNi99,tackles_solo,1,,,,,
player,201011140mia,oti,SchoNi99,tackles_assists,0,,,,,
player,201011140mia,oti,SchoNi99,tackles_loss,0,,,,,
player,201011140mia,oti,SchoNi99,qb_hits,0,,,,,
player,201011140mia,oti,SchoNi99,fumbles_rec,0,,,,,
player,201011140mia,oti,SchoNi99,fumbles_rec_yds,0,,,,,
player,201011140mia,oti,SchoNi99,fumbles_rec_td,0,,,,,
player,201011140mia,oti,SchoNi99,fumbles_forced,0,,,,,
player,201011140mia,mia,JoneRe99,def_int,1,,,,,
player,201011140mia,mia,JoneRe99,def_int_yds,0,,,,,
player,201011140mia,mia,JoneRe99,def_int_td,0,,,,,
player,201011140mia,mia,JoneRe99,def_int_long,0,,,,,
player,201011140mia,mia,JoneRe99,pass_defended,2,,,,,
player,201011140mia,mia,JoneRe99,sacks,1.0,,,,,
player,201011140mia,mia,JoneRe99,tackles_combined,3,,,,,
player,201011140mia,mia,JoneRe99,tackles_solo,3,,,,,
player,201011140mia,mia,JoneRe99,tackles_assists,0,,,,,
player,201011140mia,mia,JoneRe99,tackles_loss,1,,,,,
player,201011140mia,mia,JoneRe99,qb_hits,1,,,,,
player,201011140mia,mia,JoneRe99,fumbles_rec,0,,,,,
player,201011140mia,mia,JoneRe99,fumbles_rec_yds,0,,,,,
player,201011140mia,mia,JoneRe99,fumbles_rec_td,0,,,,,
player,201011140mia,mia,JoneRe99,fumbles_forced,0,,,,,
player,201011140mia,mia,BellYe20,def_int,0,,,,,
player,201011140mia,mia,BellYe20,def_int_yds,0,,,,,
player,201011140mia,mia,BellYe20,def_int_td,0,,,,,
player,201011140mia,mia,BellYe20,def_int_long,0,,,,,
player,201011140mia,mia,BellYe20,pass_defended,0,,,,,
player,201011140mia,mia,BellYe20,sacks,1.0,,,,,
player,201011140mia,mia,BellYe20,tackles_combined,8,,,,,
player,201011140mia,mia,BellYe20,tackles_solo,8,,,,,
player,201011140mia,mia,BellYe20,tackles_assists,0,,,,,
player,201011140mia,mia,BellYe20,tackles_loss,0,,,,,
player,201011140mia,mia,BellYe20,qb_hits,0,,,,,
player,201011140mia,mia,BellYe20,fumbles_rec,0,,,,,
player,201011140mia,mia,BellYe20,fumbles_rec_yds,0,,,,,
player,201011140mia,mia,BellYe20,fumbles_rec_td,0,,,,,
player,201011140mia,mia,BellYe20,fumbles_forced,1,,,,,
player,201011140mia,mia,DansKa20,def_int,0,,,,,
player,201011140mia,mia,DansKa20,def_int_yds,0,,,,,
player,201011140mia,mia,DansKa20,def_int_td,0,,,,,
player,201011140mia,mia,DansKa20,def_int_long,0,,,,,
player,201011140mia,mia,DansKa20,pass_defended,0,,,,,
player,201011140mia,mia,DansKa20,sacks,0.0,,,,,
player,201011140mia,mia,DansKa20,tackles_combined,8,,,,,
player,201011140mia,mia,DansKa20,tackles_solo,6,,,,,
player,201011140mia,mia,DansKa20,tackles_assists,2,,,,,
player,201011140mia,mia,DansKa20,tackles_loss,0,,,,,
player,201011140mia,mia,DansKa20,qb_hits,0,,,,,
player,201011140mia,mia,DansKa20,fumbles_rec,0,,,,,
player,201011140mia,mia,DansKa20,fumbles_rec_yds,0,,,,,
player,201011140mia,mia,DansKa20,fumbles_rec_td,0,,,,,
player,201011140mia,mia,DansKa20,fumbles_forced,1,,,,,
player,201011140mia,mia,SmitSe99,def_int,0,,,,,
player,201011140mia,mia,SmitSe99,def_int_yds,0,,,,,
player,201011140mia,mia,SmitSe99,def_int_td,0,,,,,
player,201011140mia,mia,SmitSe99,def_int_long,0,,,,,
player,201011140mia,mia,SmitSe99,pass_defended,0,,,,,
player,201011140mia,mia,SmitSe99,sacks,0.0,,,,,
player,201011140mia,mia,SmitSe99,tackles_combined,6,,,,,
player,201011140mia,mia,SmitSe99,tackles_solo,5,,,,,
player,201011140mia,mia,SmitSe99,tackles_assists,1,,,,,
player,201011140mia,mia,SmitSe99,tackles_loss,0,,,,,
player,201011140mia,mia,SmitSe99,qb_hits,0,,,,,
player,201011140mia,mia,SmitSe99,fumbles_rec,0,,,,,
player,201011140mia,mia,SmitSe99,fumbles_rec_yds,0,,,,,
player,201011140mia,mia,SmitSe99,fumbles_rec_td,0,,,,,
player,201011140mia,mia,SmitSe99,fumbles_forced,0,,,,,
player,201011140mia,mia,DaviVo99,def_int,0,,,,,
player,201011140mia,mia,DaviVo99,def_int_yds,0,,,,,
player,201011140mia,mia,DaviVo99,def_int_td,0,,,,,
player,201011140mia,mia,DaviVo99,def_int_long,0,,,,,
player,201011140mia,mia,DaviVo99,pass_defended,0,,,,,
player,201011140mia,mia,DaviVo99,sacks,0.0,,,,,
player,201011140mia,mia,DaviVo99,tackles_combined,4,,,,,
player,201011140mia,mia,DaviVo99,tackles_solo,3,,,,,
player,201011140mia,mia,DaviVo99,tackles_assists,1,,,,,
player,201011140mia,mia,DaviVo99,tackles_loss,0,,,,,
player,201011140mia,mia,DaviVo99,qb_hits,0,,,,,
player,201011140mia,mia,DaviVo99,fumbles_rec,0,,,,,
player,201011140mia,mia,DaviVo99,fumbles_rec_yds,0,,,,,
player,201011140mia,mia,DaviVo99,fumbles_rec_td,0,,,,,
player,201011140mia,mia,DaviVo99,fumbles_forced,0,,,,,
player,201011140mia,mia,AmayJo00,def_int,0,,,,,
player,201011140mia,mia,AmayJo00,def_int_yds,0,,,,,
player,201011140mia,mia,AmayJo00,def_int_td,0,,,,,
player,201011140mia,mia,AmayJo00,def_int_long,0,,,,,
player,201011140mia,mia,AmayJo00,pass_defended,0,,,,,
player,201011140mia,mia,AmayJo00,sacks,0.0,,,,,
player,201011140mia,mia,AmayJo00,tackles_combined,3,,,,,
player,201011140mia,mia,AmayJo00,tackles_solo,3,,,,,
player,201011140mia,mia,AmayJo00,tackles_assists,0,,,,,
player,201011140mia,mia,AmayJo00,tackles_loss,0,,,,,
player,201011140mia,mia,AmayJo00,qb_hits,0,,,,,
player,201011140mia,mia,AmayJo00,fumbles_rec,0,,,,,
player,201011140mia,mia,AmayJo00,fumbles_rec_yds,0,,,,,
player,201011140mia,mia,AmayJo00,fumbles_rec_td,0,,,,,
player,201011140mia,mia,AmayJo00,fumbles_forced,0,,,,,
player,201011140mia,mia,SappBe20,def_int,0,,,,,
player,201011140mia,mia,SappBe20,def_int_yds,0,,,,,
player,201011140mia,mia,SappBe20,def_int_td,0,,,,,
player,201011140mia,mia,SappBe20,def_int_long,0,,,,,
player,201011140mia,mia,SappBe20,pass_defended,2,,,,,
player,201011140mia,mia,SappBe20,sacks,0.0,,,,,
player,201011140mia,mia,SappBe20,tackles_combined,3,,,,,
player,201011140mia,mia,SappBe20,tackles_solo,3,,,,,
player,201011140mia,mia,SappBe20,tackles_assists,0,,,,,
player,201011140mia,mia,SappBe20,tackles_loss,0,,,,,
player,201011140mia,mia,SappBe20,qb_hits,0,,,,,
player,201011140mia,mia,SappBe20,fumbles_rec,0,,,,,
player,201011140mia,mia,SappBe20,fumbles_rec_yds,0,,,,,
player,201011140mia,mia,SappBe20,fumbles_rec_td,0,,,,,
player,201011140mia,mia,SappBe20,fumbles_forced,0,,,,,
player,201011140mia,mia,SoliPa99,def_int,0,,,,,
player,201011140mia,mia,SoliPa99,def_int_yds,0,,,,,
player,201011140mia,mia,SoliPa99,def_int_td,0,,,,,
player,201011140mia,mia,SoliPa99,def_int_long,0,,,,,
player,201011140mia,mia,SoliPa99,pass_defended,1,,,,,
player,201011140mia,mia,SoliPa99,sacks,0.0,,,,,
player,201011140mia,mia,SoliPa99,tackles_combined,3,,,,,
player,201011140mia,mia,SoliPa99,tackles_solo,3,,,,,
player,201011140mia,mia,SoliPa99,tackles_assists,0,,,,,
player,201011140mia,mia,SoliPa99,tackles_loss,0,,,,,
player,201011140mia,mia,SoliPa99,qb_hits,0,,,,,
player,201011140mia,mia,SoliPa99,fumbles_rec,0,,,,,
player,201011140mia,mia,SoliPa99,fumbles_rec_yds,0,,,,,
player,201011140mia,mia,SoliPa99,fumbles_rec_td,0,,,,,
player,201011140mia,mia,SoliPa99,fumbles_forced,0,,,,,
player,201011140mia,mia,AlamIk99,def_int,0,,,,,
player,201011140mia,mia,AlamIk99,def_int_yds,0,,,,,
player,201011140mia,mia,AlamIk99,def_int_td,0,,,,,
player,201011140mia,mia,AlamIk99,def_int_long,0,,,,,
player,201011140mia,mia,AlamIk99,pass_defended,0,,,,,
player,201011140mia,mia,AlamIk99,sacks,0.0,,,,,
player,201011140mia,mia,AlamIk99,tackles_combined,2,,,,,
player,201011140mia,mia,AlamIk99,tackles_solo,2,,,,,
player,201011140mia,mia,AlamIk99,tackles_assists,0,,,,,
player,201011140mia,mia,AlamIk99,tackles_loss,0,,,,,
player,201011140mia,mia,AlamIk99,qb_hits,0,,,,,
player,201011140mia,mia,AlamIk99,fumbles_rec,0,,,,,
player,201011140mia,mia,AlamIk99,fumbles_rec_yds,0,,,,,
