game,2010,4,20101003,201010030nor,car,"Carolina Panthers",14,nor,"New Orleans Saints",16
team,201010030nor,car,First Downs,10,,,,,,
team,201010030nor,nor,First Downs,27,,,,,,
team,201010030nor,car,Rush-Yds-TDs,23-118-1,,,,,,
team,201010030nor,nor,Rush-Yds-TDs,29-121-0,,,,,,
team,201010030nor,car,Cmp-Att-Yd-TD-INT,11-21-146-1-0,,,,,,
team,201010030nor,nor,Cmp-Att-Yd-TD-INT,33-48-275-1-0,,,,,,
team,201010030nor,car,Sacked-Yards,3-13,,,,,,
team,201010030nor,nor,Sacked-Yards,2-13,,,,,,
team,201010030nor,car,Net Pass Yards,133,,,,,,
team,201010030nor,nor,Net Pass Yards,262,,,,,,
team,201010030nor,car,Total Yards,251,,,,,,
team,201010030nor,nor,Total Yards,383,,,,,,
team,201010030nor,car,Fumbles-Lost,1-1,,,,,,
team,201010030nor,nor,Fumbles-Lost,3-2,,,,,,
team,201010030nor,car,Turnovers,1,,,,,,
team,201010030nor,nor,Turnovers,2,,,,,,
team,201010030nor,car,Penalties-Yards,4-66,,,,,,
team,201010030nor,nor,Penalties-Yards,4-36,,,,,,
team,201010030nor,car,Third Down Conv.,4-12,,,,,,
team,201010030nor,nor,Third Down Conv.,8-14,,,,,,
team,201010030nor,car,Fourth Down Conv.,1-2,,,,,,
team,201010030nor,nor,Fourth Down Conv.,0-0,,,,,,
team,201010030nor,car,Time of Possession,21:38,,,,,,
team,201010030nor,nor,Time of Possession,38:22,,,,,,
player,201010030nor,car,ClauJi00,pass_cmp,11,,,,,
player,201010030nor,car,ClauJi00,pass_att,21,,,,,
player,201010030nor,car,ClauJi00,pass_yds,146,,,,,
player,201010030nor,car,ClauJi00,pass_td,1,,,,,
player,201010030nor,car,ClauJi00,pass_int,0,,,,,
player,201010030nor,car,ClauJi00,pass_sacked,3,,,,,
player,201010030nor,car,ClauJi00,pass_sacked_yds,13,,,,,
player,201010030nor,car,ClauJi00,pass_long,55,,,,,
player,201010030nor,car,ClauJi00,pass_rating,90.6,,,,,
player,201010030nor,car,ClauJi00,rush_att,2,,,,,
player,201010030nor,car,ClauJi00,rush_yds,11,,,,,
player,201010030nor,car,ClauJi00,rush_td,0,,,,,
player,201010030nor,car,ClauJi00,rush_long,6,,,,,
player,201010030nor,car,ClauJi00,targets,0,,,,,
player,201010030nor,car,ClauJi00,rec,0,,,,,
player,201010030nor,car,ClauJi00,rec_yds,0,,,,,
player,201010030nor,car,ClauJi00,rec_td,0,,,,,
player,201010030nor,car,ClauJi00,rec_long,0,,,,,
player,201010030nor,car,ClauJi00,fumbles,0,,,,,
player,201010030nor,car,ClauJi00,fumbles_lost,,,,,,
player,201010030nor,car,WillDe02,pass_cmp,0,,,,,
player,201010030nor,car,WillDe02,pass_att,0,,,,,
player,201010030nor,car,WillDe02,pass_yds,0,,,,,
player,201010030nor,car,WillDe02,pass_td,0,,,,,
player,201010030nor,car,WillDe02,pass_int,0,,,,,
player,201010030nor,car,WillDe02,pass_sacked,,,,,,
player,201010030nor,car,WillDe02,pass_sacked_yds,,,,,,
player,201010030nor,car,WillDe02,pass_long,0,,,,,
player,201010030nor,car,WillDe02,pass_rating,,,,,,
player,201010030nor,car,WillDe02,rush_att,13,,,,,
player,201010030nor,car,WillDe02,rush_yds,86,,,,,
player,201010030nor,car,WillDe02,rush_td,1,,,,,
player,201010030nor,car,WillDe02,rush_long,39,,,,,
player,201010030nor,car,WillDe02,targets,1,,,,,
player,201010030nor,car,WillDe02,rec,1,,,,,
player,201010030nor,car,WillDe02,rec_yds,14,,,,,
player,201010030nor,car,WillDe02,rec_td,0,,,,,
player,201010030nor,car,WillDe02,rec_long,14,,,,,
player,201010030nor,car,WillDe02,fumbles,0,,,,,
player,201010030nor,car,WillDe02,fumbles_lost,,,,,,
player,201010030nor,car,StewJo00,pass_cmp,0,,,,,
player,201010030nor,car,StewJo00,pass_att,0,,,,,
player,201010030nor,car,StewJo00,pass_yds,0,,,,,
player,201010030nor,car,StewJo00,pass_td,0,,,,,
player,201010030nor,car,StewJo00,pass_int,0,,,,,
player,201010030nor,car,StewJo00,pass_sacked,,,,,,
player,201010030nor,car,StewJo00,pass_sacked_yds,,,,,,
player,201010030nor,car,StewJo00,pass_long,0,,,,,
player,201010030nor,car,StewJo00,pass_rating,,,,,,
player,201010030nor,car,StewJo00,rush_att,7,,,,,
player,201010030nor,car,StewJo00,rush_yds,21,,,,,
player,201010030nor,car,StewJo00,rush_td,0,,,,,
player,201010030nor,car,StewJo00,rush_long,7,,,,,
player,201010030nor,car,StewJo00,targets,1,,,,,
player,201010030nor,car,StewJo00,rec,1,,,,,
player,201010030nor,car,StewJo00,rec_yds,55,,,,,
player,201010030nor,car,StewJo00,rec_td,1,,,,,
player,201010030nor,car,StewJo00,rec_long,55,,,,,
player,201010030nor,car,StewJo00,fumbles,0,,,,,
player,201010030nor,car,StewJo00,fumbles_lost,,,,,,
player,201010030nor,car,GettDa00,pass_cmp,0,,,,,
player,201010030nor,car,GettDa00,pass_att,0,,,,,
player,201010030nor,car,GettDa00,pass_yds,0,,,,,
player,201010030nor,car,GettDa00,pass_td,0,,,,,
player,201010030nor,car,GettDa00,pass_int,0,,,,,
player,201010030nor,car,GettDa00,pass_sacked,,,,,,
player,201010030nor,car,GettDa00,pass_sacked_yds,,,,,,
player,201010030nor,car,GettDa00,pass_long,0,,,,,
player,201010030nor,car,GettDa00,pass_rating,,,,,,
player,201010030nor,car,GettDa00,rush_att,0,,,,,
player,201010030nor,car,GettDa00,rush_yds,0,,,,,
player,201010030nor,car,GettDa00,rush_td,0,,,,,
player,201010030nor,car,GettDa00,rush_long,0,,,,,
player,201010030nor,car,GettDa00,targets,6,,,,,
player,201010030nor,car,GettDa00,rec,2,,,,,
player,201010030nor,car,GettDa00,rec_yds,37,,,,,
player,201010030nor,car,GettDa00,rec_td,0,,,,,
player,201010030nor,car,GettDa00,rec_long,21,,,,,
player,201010030nor,car,GettDa00,fumbles,0,,,,,
player,201010030nor,car,GettDa00,fumbles_lost,,,,,,
player,201010030nor,car,RosaDa00,pass_cmp,0,,,,,
player,201010030nor,car,RosaDa00,pass_att,0,,,,,
player,201010030nor,car,RosaDa00,pass_yds,0,,,,,
player,201010030nor,car,RosaDa00,pass_td,0,,,,,
player,201010030nor,car,RosaDa00,pass_int,0,,,,,
player,201010030nor,car,RosaDa00,pass_sacked,,,,,,
player,201010030nor,car,RosaDa00,pass_sacked_yds,,,,,,
player,201010030nor,car,RosaDa00,pass_long,0,,,,,
player,201010030nor,car,RosaDa00,pass_rating,,,,,,
player,201010030nor,car,RosaDa00,rush_att,0,,,,,
player,201010030nor,car,RosaDa00,rush_yds,0,,,,,
player,201010030nor,car,RosaDa00,rush_td,0,,,,,
player,201010030nor,car,RosaDa00,rush_long,0,,,,,
player,201010030nor,car,RosaDa00,targets,2,,,,,
player,201010030nor,car,RosaDa00,rec,2,,,,,
player,201010030nor,car,RosaDa00,rec_yds,17,,,,,
player,201010030nor,car,RosaDa00,rec_td,0,,,,,
player,201010030nor,car,RosaDa00,rec_long,10,,,,,
player,201010030nor,car,RosaDa00,fumbles,0,,,,,
player,201010030nor,car,RosaDa00,fumbles_lost,,,,,,
player,201010030nor,car,SmitSt01,pass_cmp,0,,,,,
player,201010030nor,car,SmitSt01,pass_att,0,,,,,
player,201010030nor,car,SmitSt01,pass_yds,0,,,,,
player,201010030nor,car,SmitSt01,pass_td,0,,,,,
player,201010030nor,car,SmitSt01,pass_int,0,,,,,
player,201010030nor,car,SmitSt01,pass_sacked,,,,,,
player,201010030nor,car,SmitSt01,pass_sacked_yds,,,,,,
