game,2010,11,20101121,201011210kan,crd,"Arizona Cardinals",13,kan,"Kansas City Chiefs",31
player,201011210kan,crd,HayeGe20,def_int,0,,,,,
player,201011210kan,crd,HayeGe20,def_int_yds,0,,,,,
player,201011210kan,crd,HayeGe20,def_int_td,0,,,,,
player,201011210kan,crd,HayeGe20,def_int_long,0,,,,,
player,201011210kan,crd,HayeGe20,pass_defended,0,,,,,
player,201011210kan,crd,HayeGe20,sacks,0.0,,,,,
player,201011210kan,crd,HayeGe20,tackles_combined,6,,,,,
player,201011210kan,crd,HayeGe20,tackles_solo,4,,,,,
player,201011210kan,crd,HayeGe20,tackles_assists,2,,,,,
player,201011210kan,crd,HayeGe20,tackles_loss,0,,,,,
player,201011210kan,crd,HayeGe20,qb_hits,0,,,,,
player,201011210kan,crd,HayeGe20,fumbles_rec,0,,,,,
player,201011210kan,crd,HayeGe20,fumbles_rec_yds,0,,,,,
player,201011210kan,crd,HayeGe20,fumbles_rec_td,0,,,,,
player,201011210kan,crd,HayeGe20,fumbles_forced,0,,,,,
player,201011210kan,crd,LenoPa20,def_int,0,,,,,
player,201011210kan,crd,LenoPa20,def_int_yds,0,,,,,
player,201011210kan,crd,LenoPa20,def_int_td,0,,,,,
player,201011210kan,crd,LenoPa20,def_int_long,0,,,,,
player,201011210kan,crd,LenoPa20,pass_defended,0,,,,,
player,201011210kan,crd,LenoPa20,sacks,0.0,,,,,
player,201011210kan,crd,LenoPa20,tackles_combined,5,,,,,
player,201011210kan,crd,LenoPa20,tackles_solo,3,,,,,
player,201011210kan,crd,LenoPa20,tackles_assists,2,,,,,
player,201011210kan,crd,LenoPa20,tackles_loss,1,,,,,
player,201011210kan,crd,LenoPa20,qb_hits,0,,,,,
player,201011210kan,crd,LenoPa20,fumbles_rec,0,,,,,
player,201011210kan,crd,LenoPa20,fumbles_rec_yds,0,,,,,
player,201011210kan,crd,LenoPa20,fumbles_rec_td,0,,,,,
player,201011210kan,crd,LenoPa20,fumbles_forced,0,,,,,
player,201011210kan,crd,PortJo00,def_int,0,,,,,
player,201011210kan,crd,PortJo00,def_int_yds,0,,,,,
player,201011210kan,crd,PortJo00,def_int_td,0,,,,,
player,201011210kan,crd,PortJo00,def_int_long,0,,,,,
player,201011210kan,crd,PortJo00,pass_defended,0,,,,,
player,201011210kan,crd,PortJo00,sacks,0.0,,,,,
player,201011210kan,crd,PortJo00,tackles_combined,5,,,,,
player,201011210kan,crd,PortJo00,tackles_solo,3,,,,,
player,201011210kan,crd,PortJo00,tackles_assists,2,,,,,
player,201011210kan,crd,PortJo00,tackles_loss,0,,,,,
player,201011210kan,crd,PortJo00,qb_hits,0,,,,,
player,201011210kan,crd,PortJo00,fumbles_rec,0,,,,,
player,201011210kan,crd,PortJo00,fumbles_rec_yds,0,,,,,
player,201011210kan,crd,PortJo00,fumbles_rec_td,0,,,,,
player,201011210kan,crd,PortJo00,fumbles_forced,0,,,,,
player,201011210kan,crd,RhodKe20,def_int,0,,,,,
player,201011210kan,crd,RhodKe20,def_int_yds,0,,,,,
player,201011210kan,crd,RhodKe20,def_int_td,0,,,,,
player,201011210kan,crd,RhodKe20,def_int_long,0,,,,,
player,201011210kan,crd,RhodKe20,pass_defended,0,,,,,
player,201011210kan,crd,RhodKe20,sacks,0.0,,,,,
player,201011210kan,crd,RhodKe20,tackles_combined,5,,,,,
player,201011210kan,crd,RhodKe20,tackles_solo,4,,,,,
player,201011210kan,crd,RhodKe20,tackles_assists,1,,,,,
player,201011210kan,crd,RhodKe20,tackles_loss,0,,,,,
player,201011210kan,crd,RhodKe20,qb_hits,0,,,,,
player,201011210kan,crd,RhodKe20,fumbles_rec,0,,,,,
player,201011210kan,crd,RhodKe20,fumbles_rec_yds,0,,,,,
player,201011210kan,crd,RhodKe20,fumbles_rec_td,0,,,,,
player,201011210kan,crd,RhodKe20,fumbles_forced,0,,,,,
player,201011210kan,crd,AdamMi98,def_int,0,,,,,
player,201011210kan,crd,AdamMi98,def_int_yds,0,,,,,
player,201011210kan,crd,AdamMi98,def_int_td,0,,,,,
player,201011210kan,crd,AdamMi98,def_int_long,0,,,,,
player,201011210kan,crd,AdamMi98,pass_defended,0,,,,,
player,201011210kan,crd,AdamMi98,sacks,0.0,,,,,
player,201011210kan,crd,AdamMi98,tackles_combined,4,,,,,
player,201011210kan,crd,AdamMi98,tackles_solo,4,,,,,
player,201011210kan,crd,AdamMi98,tackles_assists,0,,,,,
player,201011210kan,crd,AdamMi98,tackles_loss,0,,,,,
player,201011210kan,crd,AdamMi98,qb_hits,0,,,,,
player,201011210kan,crd,AdamMi98,fumbles_rec,0,,,,,
player,201011210kan,crd,AdamMi98,fumbles_rec_yds,0,,,,,
player,201011210kan,crd,AdamMi98,fumbles_rec_td,0,,,,,
player,201011210kan,crd,AdamMi98,fumbles_forced,0,,,,,
player,201011210kan,crd,BranAl99,def_int,0,,,,,
player,201011210kan,crd,BranAl99,def_int_yds,0,,,,,
player,201011210kan,crd,BranAl99,def_int_td,0,,,,,
player,201011210kan,crd,BranAl99,def_int_long,0,,,,,
player,201011210kan,crd,BranAl99,pass_defended,0,,,,,
player,201011210kan,crd,BranAl99,sacks,0.0,,,,,
player,201011210kan,crd,BranAl99,tackles_combined,4,,,,,
player,201011210kan,crd,BranAl99,tackles_solo,1,,,,,
player,201011210kan,crd,BranAl99,tackles_assists,3,,,,,
player,201011210kan,crd,BranAl99,tackles_loss,0,,,,,
player,201011210kan,crd,BranAl99,qb_hits,0,,,,,
player,201011210kan,crd,BranAl99,fumbles_rec,0,,,,,
player,201011210kan,crd,BranAl99,fumbles_rec_yds,0,,,,,
player,201011210kan,crd,BranAl99,fumbles_rec_td,0,,,,,
player,201011210kan,crd,BranAl99,fumbles_forced,0,,,,,
player,201011210kan,crd,CampCa99,def_int,0,,,,,
player,201011210kan,crd,CampCa99,def_int_yds,0,,,,,
player,201011210kan,crd,CampCa99,def_int_td,0,,,,,
player,201011210kan,crd,CampCa99,def_int_long,0,,,,,
player,201011210kan,crd,CampCa99,pass_defended,0,,,,,
player,201011210kan,crd,CampCa99,sacks,0.0,,,,,
player,201011210kan,crd,CampCa99,tackles_combined,2,,,,,
player,201011210kan,crd,CampCa99,tackles_solo,2,,,,,
player,201011210kan,crd,CampCa99,tackles_assists,0,,,,,
player,201011210kan,crd,CampCa99,tackles_loss,0,,,,,
player,201011210kan,crd,CampCa99,qb_hits,0,,,,,
player,201011210kan,crd,CampCa99,fumbles_rec,0,,,,,
player,201011210kan,crd,CampCa99,fumbles_rec_yds,0,,,,,
player,201011210kan,crd,CampCa99,fumbles_rec_td,0,,,,,
player,201011210kan,crd,CampCa99,fumbles_forced,0,,,,,
player,201011210kan,crd,DaviWi99,def_int,0,,,,,
player,201011210kan,crd,DaviWi99,def_int_yds,0,,,,,
player,201011210kan,crd,DaviWi99,def_int_td,0,,,,,
player,201011210kan,crd,DaviWi99,def_int_long,0,,,,,
player,201011210kan,crd,DaviWi99,pass_defended,0,,,,,
player,201011210kan,crd,DaviWi99,sacks,0.0,,,,,
player,201011210kan,crd,DaviWi99,tackles_combined,2,,,,,
player,201011210kan,crd,DaviWi99,tackles_solo,1,,,,,
player,201011210kan,crd,DaviWi99,tackles_assists,1,,,,,
player,201011210kan,crd,DaviWi99,tackles_loss,0,,,,,
player,201011210kan,crd,DaviWi99,qb_hits,0,,,,,
player,201011210kan,crd,DaviWi99,fumbles_rec,0,,,,,
player,201011210kan,crd,DaviWi99,fumbles_rec_yds,0,,,,,
player,201011210kan,crd,DaviWi99,fumbles_rec_td,0,,,,,
player,201011210kan,crd,DaviWi99,fumbles_forced,0,,,,,
player,201011210kan,crd,DockDa20,def_int,0,,,,,
player,201011210kan,crd,DockDa20,def_int_yds,0,,,,,
player,201011210kan,crd,DockDa20,def_int_td,0,,,,,
player,201011210kan,crd,DockDa20,def_int_long,0,,,,,
player,201011210kan,crd,DockDa20,pass_defended,0,,,,,
player,201011210kan,crd,DockDa20,sacks,0.0,,,,,
player,201011210kan,crd,DockDa20,tackles_combined,2,,,,,
player,201011210kan,crd,DockDa20,tackles_solo,1,,,,,
player,201011210kan,crd,DockDa20,tackles_assists,1,,,,,
player,201011210kan,crd,DockDa20,tackles_loss,0,,,,,
player,201011210kan,crd,DockDa20,qb_hits,1,,,,,
player,201011210kan,crd,DockDa20,fumbles_rec,0,,,,,
player,201011210kan,crd,DockDa20,fumbles_rec_yds,0,,,,,
player,201011210kan,crd,DockDa20,fumbles_rec_td,0,,,,,
player,201011210kan,crd,DockDa20,fumbles_forced,0,,,,,
player,201011210kan,crd,LeacMi00,def_int,0,,,,,
player,201011210kan,crd,LeacMi00,def_int_yds,0,,,,,
player,201011210kan,crd,LeacMi00,def_int_td,0,,,,,
player,201011210kan,crd,LeacMi00,def_int_long,0,,,,,
player,201011210kan,crd,LeacMi00,pass_defended,0,,,,,
player,201011210kan,crd,LeacMi00,sacks,0.0,,,,,
player,201011210kan,crd,LeacMi00,tackles_combined,2,,,,,
player,201011210kan,crd,LeacMi00,tackles_solo,0,,,,,
player,201011210kan,crd,LeacMi00,tackles_assists,2,,,,,
player,201011210kan,crd,LeacMi00,tackles_loss,0,,,,,
player,201011210kan,crd,LeacMi00,qb_hits,0,,,,,
player,201011210kan,crd,LeacMi00,fumbles_rec,0,,,,,
player,201011210kan,crd,LeacMi00,fumbles_rec_yds,0,,,,,
player,201011210kan,crd,LeacMi00,fumbles_rec_td,0,,,,,
player,201011210kan,crd,LeacMi00,fumbles_forced,0,,,,,
player,201011210kan,crd,RodgDo99,def_int,0,,,,,
player,201011210kan,crd,RodgDo99,def_int_yds,0,,,,,
player,201011210kan,crd,RodgDo99,def_int_td,0,,,,,
player,201011210kan,crd,RodgDo99,def_int_long,0,,,,,
player,201011210kan,crd,RodgDo99,pass_defended,0,,,,,
player,201011210kan,crd,RodgDo99,sacks,0.0,,,,,
player,201011210kan,crd,RodgDo99,tackles_combined,2,,,,,
player,201011210kan,crd,RodgDo99,tackles_solo,2,,,,,
player,201011210kan,crd,RodgDo99,tackles_assists,0,,,,,
player,201011210kan,crd,RodgDo99,tackles_loss,0,,,,,
player,201011210kan,crd,RodgDo99,qb_hits,0,,,,,
player,201011210kan,crd,RodgDo99,fumbles_rec,0,,,,,
player,201011210kan,crd,RodgDo99,fumbles_rec_yds,0,,,,,
player,201011210kan,crd,RodgDo99,fumbles_rec_td,0,,,,,
player,201011210kan,crd,RodgDo99,fumbles_forced,0,,,,,
player,201011210kan,crd,AbduHa20,def_int,0,,,,,
player,201011210kan,crd,AbduHa20,def_int_yds,0,,,,,
player,201011210kan,crd,AbduHa20,def_int_td,0,,,,,
player,201011210kan,crd,AbduHa20,def_int_long,0,,,,,
player,201011210kan,crd,AbduHa20,pass_defended,0,,,,,
player,201011210kan,crd,AbduHa20,sacks,0.0,,,,,
player,201011210kan,crd,AbduHa20,tackles_combined,1,,,,,
player,201011210kan,crd,AbduHa20,tackles_solo,0,,,,,
player,201011210kan,crd,AbduHa20,tackles_assists,1,,,,,
player,201011210kan,crd,AbduHa20,tackles_loss,0,,,,,
player,201011210kan,crd,AbduHa20,qb_hits,0,,,,,
player,201011210kan,crd,AbduHa20,fumbles_rec,0,,,,,
player,201011210kan,crd,AbduHa20,fumbles_rec_yds,0,,,,,
player,201011210kan,crd,AbduHa20,fumbles_rec_td,0,,,,,
player,201011210kan,crd,AbduHa20,fumbles_forced,0,,,,,
player,201011210kan,crd,JeffA.00,def_int,0,,,,,
player,201011210kan,crd,JeffA.00,def_int_yds,0,,,,,
player,201011210kan,crd,JeffA.00,def_int_td,0,,,,,
player,201011210kan,crd,JeffA.00,def_int_long,0,,,,,
player,201011210kan,crd,JeffA.00,pass_defended,1,,,,,
player,201011210kan,crd,JeffA.00,sacks,0.0,,,,,
player,201011210kan,crd,JeffA.00,tackles_combined,1,,,,,
player,201011210kan,crd,JeffA.00,tackles_solo,0,,,,,
player,201011210kan,crd,JeffA.00,tackles_assists,1,,,,,
player,201011210kan,crd,JeffA.00,tackles_loss,0,,,,,
player,201011210kan,crd,JeffA.00,qb_hits,0,,,,,
player,201011210kan,crd,JeffA.00,fumbles_rec,0,,,,,
player,201011210kan,crd,JeffA.00,fumbles_rec_yds,0,,,,,
player,201011210kan,crd,JeffA.00,fumbles_rec_td,0,,,,,
player,201011210kan,crd,JeffA.00,fumbles_forced,0,,,,,
player,201011210kan,crd,JohnRa98,def_int,0,,,,,
player,201011210kan,crd,JohnRa98,def_int_yds,0,,,,,
player,201011210kan,crd,JohnRa98,def_int_td,0,,,,,
player,201011210kan,crd,JohnRa98,def_int_long,0,,,,,
player,201011210kan,crd,JohnRa98,pass_defended,0,,,,,
player,201011210kan,crd,JohnRa98,sacks,0.0,,,,,
player,201011210kan,crd,JohnRa98,tackles_combined,1,,,,,
player,201011210kan,crd,JohnRa98,tackles_solo,1,,,,,
player,201011210kan,crd,JohnRa98,tackles_assists,0,,,,,
player,201011210kan,crd,JohnRa98,tackles_loss,0,,,,,
player,201011210kan,crd,JohnRa98,qb_hits,0,,,,,
player,201011210kan,crd,JohnRa98,fumbles_rec,0,,,,,
player,201011210kan,crd,JohnRa98,fumbles_rec_yds,0,,,,,
player,201011210kan,crd,JohnRa98,fumbles_rec_td,0,,,,,
player,201011210kan,crd,JohnRa98,fumbles_forced,0,,,,,
player,201011210kan,crd,McBrTr99,def_int,0,,,,,
player,201011210kan,crd,McBrTr99,def_int_yds,0,,,,,
player,201011210kan,crd,McBrTr99,def_int_td,0,,,,,
player,201011210kan,crd,McBrTr99,def_int_long,0,,,,,
player,201011210kan,crd,McBrTr99,pass_defended,0,,,,,
player,201011210kan,crd,McBrTr99,sacks,0.0,,,,,
player,201011210kan,crd,McBrTr99,tackles_combined,1,,,,,
player,201011210kan,crd,McBrTr99,tackles_solo,1,,,,,
player,201011210kan,crd,McBrTr99,tackles_assists,0,,,,,
player,201011210kan,crd,McBrTr99,tackles_loss,0,,,,,
player,201011210kan,crd,McBrTr99,qb_hits,0,,,,,
player,201011210kan,crd,McBrTr99,fumbles_rec,0,,,,,
player,201011210kan,crd,McBrTr99,fumbles_rec_yds,0,,,,,
player,201011210kan,crd,McBrTr99,fumbles_rec_td,0,,,,,
player,201011210kan,crd,McBrTr99,fumbles_forced,0,,,,,
player,201011210kan,crd,RobiBr20,def_int,0,,,,,
player,201011210kan,crd,RobiBr20,def_int_yds,0,,,,,
player,201011210kan,crd,RobiBr20,def_int_td,0,,,,,
player,201011210kan,crd,RobiBr20,def_int_long,0,,,,,
player,201011210kan,crd,RobiBr20,pass_defended,0,,,,,
player,201011210kan,crd,RobiBr20,sacks,0.0,,,,,
player,201011210kan,crd,RobiBr20,tackles_combined,1,,,,,
player,201011210kan,crd,RobiBr20,tackles_solo,1,,,,,
player,201011210kan,crd,RobiBr20,tackles_assists,0,,,,,
player,201011210kan,crd,RobiBr20,tackles_loss,0,,,,,
player,201011210kan,crd,RobiBr20,qb_hits,0,,,,,
player,201011210kan,crd,RobiBr20,fumbles_rec,0,,,,,
player,201011210kan,crd,RobiBr20,fumbles_rec_yds,0,,,,,
player,201011210kan,crd,RobiBr20,fumbles_rec_td,0,,,,,
player,201011210kan,crd,RobiBr20,fumbles_forced,0,,,,,
player,201011210kan,crd,WatsGa20,def_int,0,,,,,
player,201011210kan,crd,WatsGa20,def_int_yds,0,,,,,
player,201011210kan,crd,WatsGa20,def_int_td,0,,,,,
player,201011210kan,crd,WatsGa20,def_int_long,0,,,,,
player,201011210kan,crd,WatsGa20,pass_defended,0,,,,,
player,201011210kan,crd,WatsGa20,sacks,0.0,,,,,
player,201011210kan,crd,WatsGa20,tackles_combined,1,,,,,
player,201011210kan,crd,WatsGa20,tackles_solo,1,,,,,
player,201011210kan,crd,WatsGa20,tackles_assists,0,,,,,
player,201011210kan,crd,WatsGa20,tackles_loss,0,,,,,
player,201011210kan,crd,WatsGa20,qb_hits,0,,,,,
player,201011210kan,crd,WatsGa20,fumbles_rec,0,,,,,
player,201011210kan,crd,WatsGa20,fumbles_rec_yds,0,,,,,
player,201011210kan,crd,WatsGa20,fumbles_rec_td,0,,,,,
player,201011210kan,crd,WatsGa20,fumbles_forced,0,,,,,
player,201011210kan,crd,WillDa99,def_int,0,,,,,
player,201011210kan,crd,WillDa99,def_int_yds,0,,,,,
player,201011210kan,crd,WillDa99,def_int_td,0,,,,,
player,201011210kan,crd,WillDa99,def_int_long,0,,,,,
player,201011210kan,crd,WillDa99,pass_defended,1,,,,,
player,201011210kan,crd,WillDa99,sacks,0.0,,,,,
player,201011210kan,crd,WillDa99,tackles_combined,1,,,,,
player,201011210kan,crd,WillDa99,tackles_solo,1,,,,,
player,201011210kan,crd,WillDa99,tackles_assists,0,,,,,
player,201011210kan,crd,WillDa99,tackles_loss,0,,,,,
player,201011210kan,crd,WillDa99,qb_hits,0,,,,,
player,201011210kan,crd,WillDa99,fumbles_rec,0,,,,,
player,201011210kan,crd,WillDa99,fumbles_rec_yds,0,,,,,
player,201011210kan,crd,WillDa99,fumbles_rec_td,0,,,,,
player,201011210kan,crd,WillDa99,fumbles_forced,0,,,,,
player,201011210kan,kan,ArenJa99,def_int,0,,,,,
player,201011210kan,kan,ArenJa99,def_int_yds,0,,,,,
player,201011210kan,kan,ArenJa99,def_int_td,0,,,,,
player,201011210kan,kan,ArenJa99,def_int_long,0,,,,,
player,201011210kan,kan,ArenJa99,pass_defended,1,,,,,
player,201011210kan,kan,ArenJa99,sacks,1.0,,,,,
player,201011210kan,kan,ArenJa99,tackles_combined,8,,,,,
player,201011210kan,kan,ArenJa99,tackles_solo,6,,,,,
player,201011210kan,kan,ArenJa99,tackles_assists,2,,,,,
player,201011210kan,kan,ArenJa99,tackles_loss,1,,,,,
player,201011210kan,kan,ArenJa99,qb_hits,1,,,,,
player,201011210kan,kan,ArenJa99,fumbles_rec,0,,,,,
player,201011210kan,kan,ArenJa99,fumbles_rec_yds,0,,,,,
player,201011210kan,kan,ArenJa99,fumbles_rec_td,0,,,,,
player,201011210kan,kan,ArenJa99,fumbles_forced,0,,,,,
player,201011210kan,kan,WillDe22,def_int,0,,,,,
player,201011210kan,kan,WillDe22,def_int_yds,0,,,,,
player,201011210kan,kan,WillDe22,def_int_td,0,,,,,
player,201011210kan,kan,WillDe22,def_int_long,0,,,,,
player,201011210kan,kan,WillDe22,pass_defended,0,,,,,
player,201011210kan,kan,WillDe22,sacks,1.0,,,,,
player,201011210kan,kan,WillDe22,tackles_combined,3,,,,,
player,201011210kan,kan,WillDe22,tackles_solo,2,,,,,
player,201011210kan,kan,WillDe22,tackles_assists,1,,,,,
player,201011210kan,kan,WillDe22,tackles_loss,1,,,,,
player,201011210kan,kan,WillDe22,qb_hits,2,,,,,
player,201011210kan,kan,WillDe22,fumbles_rec,0,,,,,
player,201011210kan,kan,WillDe22,fumbles_rec_yds,0,,,,,
player,201011210kan,kan,WillDe22,fumbles_rec_td,0,,,,,
player,201011210kan,kan,WillDe22,fumbles_forced,0,,,,,
player,201011210kan,kan,BelcJo00,def_int,0,,,,,
player,201011210kan,kan,BelcJo00,def_int_yds,0,,,,,
player,201011210kan,kan,BelcJo00,def_int_td,0,,,,,
player,201011210kan,kan,BelcJo00,def_int_long,0,,,,,
player,201011210kan,kan,BelcJo00,pass_defended,0,,,,,
player,201011210kan,kan,BelcJo00,sacks,0.0,,,,,
player,201011210kan,kan,BelcJo00,tackles_combined,8,,,,,
player,201011210kan,kan,BelcJo00,tackles_solo,1,,,,,
player,201011210kan,kan,BelcJo00,tackles_assists,7,,,,,
player,201011210kan,kan,BelcJo00,tackles_loss,0,,,,,
player,201011210kan,kan,BelcJo00,qb_hits,0,,,,,
player,201011210kan,kan,BelcJo00,fumbles_rec,0,,,,,
player,201011210kan,kan,BelcJo00,fumbles_rec_yds,0,,,,,
player,201011210kan,kan,BelcJo00,fumbles_rec_td,0,,,,,
player,201011210kan,kan,BelcJo00,fumbles_forced,0,,,,,
player,201011210kan,kan,BerrEr99,def_int,0,,,,,
player,201011210kan,kan,BerrEr99,def_int_yds,0,,,,,
player,201011210kan,kan,BerrEr99,def_int_td,0,,,,,
player,201011210kan,kan,BerrEr99,def_int_long,0,,,,,
player,201011210kan,kan,BerrEr99,pass_defended,0,,,,,
player,201011210kan,kan,BerrEr99,sacks,0.0,,,,,
player,201011210kan,kan,BerrEr99,tackles_combined,8,,,,,
player,201011210kan,kan,BerrEr99,tackles_solo,5,,,,,
player,201011210kan,kan,BerrEr99,tackles_assists,3,,,,,
player,201011210kan,kan,BerrEr99,tackles_loss,0,,,,,
player,201011210kan,kan,BerrEr99,qb_hits,0,,,,,
player,201011210kan,kan,BerrEr99,fumbles_rec,0,,,,,
player,201011210kan,kan,BerrEr99,fumbles_rec_yds,0,,,,,
player,201011210kan,kan,BerrEr99,fumbles_rec_td,0,,,,,
player,201011210kan,kan,BerrEr99,fumbles_forced,0,,,,,
player,201011210kan,kan,FlowBr99,def_int,0,,,,,
player,201011210kan,kan,FlowBr99,def_int_yds,0,,,,,
player,201011210kan,kan,FlowBr99,def_int_td,0,,,,,
player,201011210kan,kan,FlowBr99,def_int_long,0,,,,,
player,201011210kan,kan,FlowBr99,pass_defended,2,,,,,
player,201011210kan,kan,FlowBr99,sacks,0.0,,,,,
player,201011210kan,kan,FlowBr99,tackles_combined,7,,,,,
player,201011210kan,kan,FlowBr99,tackles_solo,5,,,,,
player,201011210kan,kan,FlowBr99,tackles_assists,2,,,,,
player,201011210kan,kan,FlowBr99,tackles_loss,0,,,,,
player,201011210kan,kan,FlowBr99,qb_hits,0,,,,,
player,201011210kan,kan,FlowBr99,fumbles_rec,0,,,,,
player,201011210kan,kan,FlowBr99,fumbles_rec_yds,0,,,,,
player,201011210kan,kan,FlowBr99,fumbles_rec_td,0,,,,,
player,201011210kan,kan,FlowBr99,fumbles_forced,0,,,,,
player,201011210kan,kan,LewiKe00,def_int,0,,,,,
player,201011210kan,kan,LewiKe00,def_int_yds,0,,,,,
player,201011210kan,kan,LewiKe00,def_int_td,0,,,,,
player,201011210kan,kan,LewiKe00,def_int_long,0,,,,,
player,201011210kan,kan,LewiKe00,pass_defended,0,,,,,
player,201011210kan,kan,LewiKe00,sacks,0.0,,,,,
player,201011210kan,kan,LewiKe00,tackles_combined,5,,,,,
player,201011210kan,kan,LewiKe00,tackles_solo,4,,,,,
player,201011210kan,kan,LewiKe00,tackles_assists,1,,,,,
player,201011210kan,kan,LewiKe00,tackles_loss,0,,,,,
player,201011210kan,kan,LewiKe00,qb_hits,0,,,,,
player,201011210kan,kan,LewiKe00,fumbles_rec,0,,,,,
player,201011210kan,kan,LewiKe00,fumbles_rec_yds,0,,,,,
player,201011210kan,kan,LewiKe00,fumbles_rec_td,0,,,,,
player,201011210kan,kan,LewiKe00,fumbles_forced,0,,,,,
player,201011210kan,kan,DorsGl99,def_int,0,,,,,
player,201011210kan,kan,DorsGl99,def_int_yds,0,,,,,
player,201011210kan,kan,DorsGl99,def_int_td,0,,,,,
player,201011210kan,kan,DorsGl99,def_int_long,0,,,,,
player,201011210kan,kan,DorsGl99,pass_defended,0,,,,,
player,201011210kan,kan,DorsGl99,sacks,0.0,,,,,
player,201011210kan,kan,DorsGl99,tackles_combined,4,,,,,
player,201011210kan,kan,DorsGl99,tackles_solo,3,,,,,
player,201011210kan,kan,DorsGl99,tackles_assists,1,,,,,
player,201011210kan,kan,DorsGl99,tackles_loss,0,,,,,
player,201011210kan,kan,DorsGl99,qb_hits,0,,,,,
player,201011210kan,kan,DorsGl99,fumbles_rec,0,,,,,
player,201011210kan,kan,DorsGl99,fumbles_rec_yds,0,,,,,
player,201011210kan,kan,DorsGl99,fumbles_rec_td,0,,,,,
player,201011210kan,kan,DorsGl99,fumbles_forced,0,,,,,
player,201011210kan,kan,JohnDe25,def_int,0,,,,,
player,201011210kan,kan,JohnDe25,def_int_yds,0,,,,,
player,201011210kan,kan,JohnDe25,def_int_td,0,,,,,
player,201011210kan,kan,JohnDe25,def_int_long,0,,,,,
player,201011210kan,kan,JohnDe25,pass_defended,0,,,,,
player,201011210kan,kan,JohnDe25,sacks,0.0,,,,,
player,201011210kan,kan,JohnDe25,tackles_combined,4,,,,,
player,201011210kan,kan,JohnDe25,tackles_solo,2,,,,,
player,201011210kan,kan,JohnDe25,tackles_assists,2,,,,,
player,201011210kan,kan,JohnDe25,tackles_loss,0,,,,,
player,201011210kan,kan,JohnDe25,qb_hits,0,,,,,
player,201011210kan,kan,JohnDe25,fumbles_rec,0,,,,,
player,201011210kan,kan,JohnDe25,fumbles_rec_yds,0,,,,,
player,201011210kan,kan,JohnDe25,fumbles_rec_td,0,,,,,
player,201011210kan,kan,JohnDe25,fumbles_forced,0,,,,,
player,201011210kan,kan,StudAn99,def_int,0,,,,,
player,201011210kan,kan,StudAn99,def_int_yds,0,,,,,
player,201011210kan,kan,StudAn99,def_int_td,0,,,,,
player,201011210kan,kan,StudAn99,def_int_long,0,,,,,
player,201011210kan,kan,StudAn99,pass_defended,0,,,,,
player,201011210kan,kan,StudAn99,sacks,0.0,,,,,
player,201011210kan,kan,StudAn99,tackles_combined,4,,,,,
player,201011210kan,kan,StudAn99,tackles_solo,3,,,,,
player,201011210kan,kan,StudAn99,tackles_assists,1,,,,,
player,201011210kan,kan,StudAn99,tackles_loss,0,,,,,
player,201011210kan,kan,StudAn99,qb_hits,0,,,,,
player,201011210kan,kan,StudAn99,fumbles_rec,0,,,,,
player,201011210kan,kan,StudAn99,fumbles_rec_yds,0,,,,,
player,201011210kan,kan,StudAn99,fumbles_rec_td,0,,,,,
player,201011210kan,kan,StudAn99,fumbles_forced,0,,,,,
player,201011210kan,kan,SmitSh20,def_int,0,,,,,
player,201011210kan,kan,SmitSh20,def_int_yds,0,,,,,
player,201011210kan,kan,SmitSh20,def_int_td,0,,,,,
player,201011210kan,kan,SmitSh20,def_int_long,0,,,,,
player,201011210kan,kan,SmitSh20,pass_defended,0,,,,,
player,201011210kan,kan,SmitSh20,sacks,0.0,,,,,
player,201011210kan,kan,SmitSh20,tackles_combined,3,,,,,
player,201011210kan,kan,SmitSh20,tackles_solo,0,,,,,
player,201011210kan,kan,SmitSh20,tackles_assists,3,,,,,
player,201011210kan,kan,SmitSh20,tackles_loss,0,,,,,
player,201011210kan,kan,SmitSh20,qb_hits,0,,,,,
player,201011210kan,kan,SmitSh20,fumbles_rec,0,,,,,
player,201011210kan,kan,SmitSh20,fumbles_rec_yds,0,,,,,
player,201011210kan,kan,SmitSh20,fumbles_rec_td,0,,,,,
player,201011210kan,kan,SmitSh20,fumbles_forced,0,,,,,
player,201011210kan,kan,EdwaRo20,def_int,0,,,,,
player,201011210kan,kan,EdwaRo20,def_int_yds,0,,,,,
player,201011210kan,kan,EdwaRo20,def_int_td,0,,,,,
player,201011210kan,kan,EdwaRo20,def_int_long,0,,,,,
player,201011210kan,kan,EdwaRo20,pass_defended,0,,,,,
player,201011210kan,kan,EdwaRo20,sacks,0.0,,,,,
player,201011210kan,kan,EdwaRo20,tackles_combined,2,,,,,
player,201011210kan,kan,EdwaRo20,tackles_solo,1,,,,,
player,201011210kan,kan,EdwaRo20,tackles_assists,1,,,,,
player,201011210kan,kan,EdwaRo20,tackles_loss,0,,,,,
player,201011210kan,kan,EdwaRo20,qb_hits,0,,,,,
player,201011210kan,kan,EdwaRo20,fumbles_rec,0,,,,,
player,201011210kan,kan,EdwaRo20,fumbles_rec_yds,0,,,,,
player,201011210kan,kan,EdwaRo20,fumbles_rec_td,0,,,,,
player,201011210kan,kan,EdwaRo20,fumbles_forced,0,,,,,
player,201011210kan,kan,GilbWa00,def_int,0,,,,,
player,201011210kan,kan,GilbWa00,def_int_yds,0,,,,,
