game,2010,13,20101205,201012050sea,car,"Carolina Panthers",14,sea,"Seattle Seahawks",31
player,201012050sea,car,GoodMi00,pass_sacked,,,,,,
player,201012050sea,car,GoodMi00,pass_sacked_yds,,,,,,
player,201012050sea,car,GoodMi00,pass_long,0,,,,,
player,201012050sea,car,GoodMi00,pass_rating,,,,,,
player,201012050sea,car,GoodMi00,rush_att,3,,,,,
player,201012050sea,car,GoodMi00,rush_yds,19,,,,,
player,201012050sea,car,GoodMi00,rush_td,1,,,,,
player,201012050sea,car,GoodMi00,rush_long,11,,,,,
player,201012050sea,car,GoodMi00,targets,0,,,,,
player,201012050sea,car,GoodMi00,rec,0,,,,,
player,201012050sea,car,GoodMi00,rec_yds,0,,,,,
player,201012050sea,car,GoodMi00,rec_td,0,,,,,
player,201012050sea,car,GoodMi00,rec_long,0,,,,,
player,201012050sea,car,GoodMi00,fumbles,0,,,,,
player,201012050sea,car,GoodMi00,fumbles_lost,0,,,,,
player,201012050sea,car,SuttTy00,pass_cmp,0,,,,,
player,201012050sea,car,SuttTy00,pass_att,0,,,,,
player,201012050sea,car,SuttTy00,pass_yds,0,,,,,
player,201012050sea,car,SuttTy00,pass_td,0,,,,,
player,201012050sea,car,SuttTy00,pass_int,0,,,,,
player,201012050sea,car,SuttTy00,pass_sacked,,,,,,
player,201012050sea,car,SuttTy00,pass_sacked_yds,,,,,,
player,201012050sea,car,SuttTy00,pass_long,0,,,,,
player,201012050sea,car,SuttTy00,pass_rating,,,,,,
player,201012050sea,car,SuttTy00,rush_att,4,,,,,
player,201012050sea,car,SuttTy00,rush_yds,17,,,,,
player,201012050sea,car,SuttTy00,rush_td,0,,,,,
player,201012050sea,car,SuttTy00,rush_long,10,,,,,
player,201012050sea,car,SuttTy00,targets,3,,,,,
player,201012050sea,car,SuttTy00,rec,3,,,,,
player,201012050sea,car,SuttTy00,rec_yds,14,,,,,
player,201012050sea,car,SuttTy00,rec_td,0,,,,,
player,201012050sea,car,SuttTy00,rec_long,8,,,,,
player,201012050sea,car,SuttTy00,fumbles,0,,,,,
player,201012050sea,car,SuttTy00,fumbles_lost,,,,,,
player,201012050sea,car,FiamTo00,pass_cmp,0,,,,,
player,201012050sea,car,FiamTo00,pass_att,0,,,,,
player,201012050sea,car,FiamTo00,pass_yds,0,,,,,
player,201012050sea,car,FiamTo00,pass_td,0,,,,,
player,201012050sea,car,FiamTo00,pass_int,0,,,,,
player,201012050sea,car,FiamTo00,pass_sacked,,,,,,
player,201012050sea,car,FiamTo00,pass_sacked_yds,,,,,,
player,201012050sea,car,FiamTo00,pass_long,0,,,,,
player,201012050sea,car,FiamTo00,pass_rating,,,,,,
player,201012050sea,car,FiamTo00,rush_att,1,,,,,
player,201012050sea,car,FiamTo00,rush_yds,3,,,,,
player,201012050sea,car,FiamTo00,rush_td,0,,,,,
player,201012050sea,car,FiamTo00,rush_long,3,,,,,
player,201012050sea,car,FiamTo00,targets,3,,,,,
player,201012050sea,car,FiamTo00,rec,2,,,,,
player,201012050sea,car,FiamTo00,rec_yds,17,,,,,
player,201012050sea,car,FiamTo00,rec_td,0,,,,,
player,201012050sea,car,FiamTo00,rec_long,9,,,,,
player,201012050sea,car,FiamTo00,fumbles,0,,,,,
player,201012050sea,car,FiamTo00,fumbles_lost,,,,,,
player,201012050sea,car,SmitSt01,pass_cmp,0,,,,,
player,201012050sea,car,SmitSt01,pass_att,0,,,,,
player,201012050sea,car,SmitSt01,pass_yds,0,,,,,
player,201012050sea,car,SmitSt01,pass_td,0,,,,,
player,201012050sea,car,SmitSt01,pass_int,0,,,,,
player,201012050sea,car,SmitSt01,pass_sacked,,,,,,
player,201012050sea,car,SmitSt01,pass_sacked_yds,,,,,,
player,201012050sea,car,SmitSt01,pass_long,0,,,,,
player,201012050sea,car,SmitSt01,pass_rating,,,,,,
player,201012050sea,car,SmitSt01,rush_att,0,,,,,
player,201012050sea,car,SmitSt01,rush_yds,0,,,,,
player,201012050sea,car,SmitSt01,rush_td,0,,,,,
player,201012050sea,car,SmitSt01,rush_long,0,,,,,
player,201012050sea,car,SmitSt01,targets,10,,,,,
player,201012050sea,car,SmitSt01,rec,3,,,,,
player,201012050sea,car,SmitSt01,rec_yds,54,,,,,
player,201012050sea,car,SmitSt01,rec_td,0,,,,,
player,201012050sea,car,SmitSt01,rec_long,39,,,,,
player,201012050sea,car,SmitSt01,fumbles,0,,,,,
player,201012050sea,car,SmitSt01,fumbles_lost,,,,,,
player,201012050sea,car,LaFeBr00,pass_cmp,0,,,,,
player,201012050sea,car,LaFeBr00,pass_att,0,,,,,
player,201012050sea,car,LaFeBr00,pass_yds,0,,,,,
player,201012050sea,car,LaFeBr00,pass_td,0,,,,,
player,201012050sea,car,LaFeBr00,pass_int,0,,,,,
player,201012050sea,car,LaFeBr00,pass_sacked,0,,,,,
player,201012050sea,car,LaFeBr00,pass_sacked_yds,,,,,,
player,201012050sea,car,LaFeBr00,pass_long,0,,,,,
player,201012050sea,car,LaFeBr00,pass_rating,,,,,,
player,201012050sea,car,LaFeBr00,rush_att,0,,,,,
player,201012050sea,car,LaFeBr00,rush_yds,0,,,,,
player,201012050sea,car,LaFeBr00,rush_td,0,,,,,
player,201012050sea,car,LaFeBr00,rush_long,0,,,,,
player,201012050sea,car,LaFeBr00,targets,7,,,,,
player,201012050sea,car,LaFeBr00,rec,3,,,,,
player,201012050sea,car,LaFeBr00,rec_yds,33,,,,,
player,201012050sea,car,LaFeBr00,rec_td,0,,,,,
player,201012050sea,car,LaFeBr00,rec_long,14,,,,,
player,201012050sea,car,LaFeBr00,fumbles,0,,,,,
player,201012050sea,car,LaFeBr00,fumbles_lost,,,,,,
player,201012050sea,car,RosaDa00,pass_cmp,0,,,,,
player,201012050sea,car,RosaDa00,pass_att,0,,,,,
player,201012050sea,car,RosaDa00,pass_yds,0,,,,,
player,201012050sea,car,RosaDa00,pass_td,0,,,,,
player,201012050sea,car,RosaDa00,pass_int,0,,,,,
player,201012050sea,car,RosaDa00,pass_sacked,,,,,,
player,201012050sea,car,RosaDa00,pass_sacked_yds,,,,,,
player,201012050sea,car,RosaDa00,pass_long,0,,,,,
player,201012050sea,car,RosaDa00,pass_rating,,,,,,
player,201012050sea,car,RosaDa00,rush_att,0,,,,,
player,201012050sea,car,RosaDa00,rush_yds,0,,,,,
player,201012050sea,car,RosaDa00,rush_td,0,,,,,
player,201012050sea,car,RosaDa00,rush_long,0,,,,,
player,201012050sea,car,RosaDa00,targets,5,,,,,
player,201012050sea,car,RosaDa00,rec,3,,,,,
player,201012050sea,car,RosaDa00,rec_yds,26,,,,,
player,201012050sea,car,RosaDa00,rec_td,0,,,,,
player,201012050sea,car,RosaDa00,rec_long,21,,,,,
player,201012050sea,car,RosaDa00,fumbles,0,,,,,
player,201012050sea,car,RosaDa00,fumbles_lost,,,,,,
player,201012050sea,car,GettDa00,pass_cmp,0,,,,,
player,201012050sea,car,GettDa00,pass_att,0,,,,,
player,201012050sea,car,GettDa00,pass_yds,0,,,,,
player,201012050sea,car,GettDa00,pass_td,0,,,,,
player,201012050sea,car,GettDa00,pass_int,0,,,,,
player,201012050sea,car,GettDa00,pass_sacked,,,,,,
player,201012050sea,car,GettDa00,pass_sacked_yds,,,,,,
player,201012050sea,car,GettDa00,pass_long,0,,,,,
player,201012050sea,car,GettDa00,pass_rating,,,,,,
player,201012050sea,car,GettDa00,rush_att,0,,,,,
player,201012050sea,car,GettDa00,rush_yds,0,,,,,
player,201012050sea,car,GettDa00,rush_td,0,,,,,
player,201012050sea,car,GettDa00,rush_long,0,,,,,
player,201012050sea,car,GettDa00,targets,3,,,,,
player,201012050sea,car,GettDa00,rec,2,,,,,
player,201012050sea,car,GettDa00,rec_yds,16,,,,,
player,201012050sea,car,GettDa00,rec_td,0,,,,,
player,201012050sea,car,GettDa00,rec_long,11,,,,,
player,201012050sea,car,GettDa00,fumbles,0,,,,,
player,201012050sea,car,GettDa00,fumbles_lost,,,,,,
player,201012050sea,car,KingJe00,pass_cmp,0,,,,,
player,201012050sea,car,KingJe00,pass_att,0,,,,,
player,201012050sea,car,KingJe00,pass_yds,0,,,,,
player,201012050sea,car,KingJe00,pass_td,0,,,,,
player,201012050sea,car,KingJe00,pass_int,0,,,,,
player,201012050sea,car,KingJe00,pass_sacked,,,,,,
player,201012050sea,car,KingJe00,pass_sacked_yds,,,,,,
player,201012050sea,car,KingJe00,pass_long,0,,,,,
player,201012050sea,car,KingJe00,pass_rating,,,,,,
player,201012050sea,car,KingJe00,rush_att,0,,,,,
player,201012050sea,car,KingJe00,rush_yds,0,,,,,
player,201012050sea,car,KingJe00,rush_td,0,,,,,
player,201012050sea,car,KingJe00,rush_long,0,,,,,
player,201012050sea,car,KingJe00,targets,2,,,,,
player,201012050sea,car,KingJe00,rec,1,,,,,
player,201012050sea,car,KingJe00,rec_yds,2,,,,,
player,201012050sea,car,KingJe00,rec_td,0,,,,,
player,201012050sea,car,KingJe00,rec_long,2,,,,,
player,201012050sea,car,KingJe00,fumbles,0,,,,,
player,201012050sea,car,KingJe00,fumbles_lost,,,,,,
player,201012050sea,sea,HassMa00,pass_cmp,17,,,,,
player,201012050sea,sea,HassMa00,pass_att,30,,,,,
player,201012050sea,sea,HassMa00,pass_yds,229,,,,,
player,201012050sea,sea,HassMa00,pass_td,0,,,,,
player,201012050sea,sea,HassMa00,pass_int,2,,,,,
player,201012050sea,sea,HassMa00,pass_sacked,2,,,,,
player,201012050sea,sea,HassMa00,pass_sacked_yds,12,,,,,
player,201012050sea,sea,HassMa00,pass_long,36,,,,,
player,201012050sea,sea,HassMa00,pass_rating,53.3,,,,,
player,201012050sea,sea,HassMa00,rush_att,1,,,,,
player,201012050sea,sea,HassMa00,rush_yds,-1,,,,,
player,201012050sea,sea,HassMa00,rush_td,0,,,,,
player,201012050sea,sea,HassMa00,rush_long,-1,,,,,
player,201012050sea,sea,HassMa00,targets,0,,,,,
player,201012050sea,sea,HassMa00,rec,0,,,,,
player,201012050sea,sea,HassMa00,rec_yds,0,,,,,
player,201012050sea,sea,HassMa00,rec_td,0,,,,,
player,201012050sea,sea,HassMa00,rec_long,0,,,,,
player,201012050sea,sea,HassMa00,fumbles,0,,,,,
player,201012050sea,sea,HassMa00,fumbles_lost,,,,,,
player,201012050sea,sea,LyncMa00,pass_cmp,0,,,,,
player,201012050sea,sea,LyncMa00,pass_att,0,,,,,
player,201012050sea,sea,LyncMa00,pass_yds,0,,,,,
player,201012050sea,sea,LyncMa00,pass_td,0,,,,,
player,201012050sea,sea,LyncMa00,pass_int,0,,,,,
player,201012050sea,sea,LyncMa00,pass_sacked,,,,,,
player,201012050sea,sea,LyncMa00,pass_sacked_yds,,,,,,
player,201012050sea,sea,LyncMa00,pass_long,0,,,,,
player,201012050sea,sea,LyncMa00,pass_rating,,,,,,
player,201012050sea,sea,LyncMa00,rush_att,21,,,,,
player,201012050sea,sea,LyncMa00,rush_yds,83,,,,,
player,201012050sea,sea,LyncMa00,rush_td,3,,,,,
player,201012050sea,sea,LyncMa00,rush_long,22,,,,,
player,201012050sea,sea,LyncMa00,targets,1,,,,,
player,201012050sea,sea,LyncMa00,rec,1,,,,,
player,201012050sea,sea,LyncMa00,rec_yds,17,,,,,
player,201012050sea,sea,LyncMa00,rec_td,0,,,,,
player,201012050sea,sea,LyncMa00,rec_long,17,,,,,
player,201012050sea,sea,LyncMa00,fumbles,0,,,,,
player,201012050sea,sea,LyncMa00,fumbles_lost,,,,,,
player,201012050sea,sea,ForsJu00,pass_cmp,0,,,,,
player,201012050sea,sea,ForsJu00,pass_att,0,,,,,
player,201012050sea,sea,ForsJu00,pass_yds,0,,,,,
player,201012050sea,sea,ForsJu00,pass_td,0,,,,,
player,201012050sea,sea,ForsJu00,pass_int,0,,,,,
player,201012050sea,sea,ForsJu00,pass_sacked,,,,,,
player,201012050sea,sea,ForsJu00,pass_sacked_yds,,,,,,
player,201012050sea,sea,ForsJu00,pass_long,0,,,,,
player,201012050sea,sea,ForsJu00,pass_rating,,,,,,
player,201012050sea,sea,ForsJu00,rush_att,6,,,,,
player,201012050sea,sea,ForsJu00,rush_yds,60,,,,,
player,201012050sea,sea,ForsJu00,rush_td,0,,,,,
player,201012050sea,sea,ForsJu00,rush_long,31,,,,,
player,201012050sea,sea,ForsJu00,targets,2,,,,,
player,201012050sea,sea,ForsJu00,rec,0,,,,,
player,201012050sea,sea,ForsJu00,rec_yds,0,,,,,
player,201012050sea,sea,ForsJu00,rec_td,0,,,,,
player,201012050sea,sea,ForsJu00,rec_long,0,,,,,
player,201012050sea,sea,ForsJu00,fumbles,0,,,,,
player,201012050sea,sea,ForsJu00,fumbles_lost,,,,,,
player,201012050sea,sea,RobiMi00,pass_cmp,0,,,,,
player,201012050sea,sea,RobiMi00,pass_att,0,,,,,
player,201012050sea,sea,RobiMi00,pass_yds,0,,,,,
player,201012050sea,sea,RobiMi00,pass_td,0,,,,,
player,201012050sea,sea,RobiMi00,pass_int,0,,,,,
player,201012050sea,sea,RobiMi00,pass_sacked,0,,,,,
player,201012050sea,sea,RobiMi00,pass_sacked_yds,,,,,,
player,201012050sea,sea,RobiMi00,pass_long,0,,,,,
player,201012050sea,sea,RobiMi00,pass_rating,,,,,,
player,201012050sea,sea,RobiMi00,rush_att,1,,,,,
player,201012050sea,sea,RobiMi00,rush_yds,14,,,,,
player,201012050sea,sea,RobiMi00,rush_td,0,,,,,
player,201012050sea,sea,RobiMi00,rush_long,14,,,,,
player,201012050sea,sea,RobiMi00,targets,1,,,,,
player,201012050sea,sea,RobiMi00,rec,1,,,,,
player,201012050sea,sea,RobiMi00,rec_yds,0,,,,,
player,201012050sea,sea,RobiMi00,rec_td,0,,,,,
player,201012050sea,sea,RobiMi00,rec_long,0,,,,,
player,201012050sea,sea,RobiMi00,fumbles,0,,,,,
player,201012050sea,sea,RobiMi00,fumbles_lost,,,,,,
player,201012050sea,sea,WashLe00,pass_cmp,0,,,,,
player,201012050sea,sea,WashLe00,pass_att,0,,,,,
player,201012050sea,sea,WashLe00,pass_yds,0,,,,,
player,201012050sea,sea,WashLe00,pass_td,0,,,,,
player,201012050sea,sea,WashLe00,pass_int,0,,,,,
player,201012050sea,sea,WashLe00,pass_sacked,0,,,,,
player,201012050sea,sea,WashLe00,pass_sacked_yds,7,,,,,
player,201012050sea,sea,WashLe00,pass_long,0,,,,,
player,201012050sea,sea,WashLe00,pass_rating,,,,,,
player,201012050sea,sea,WashLe00,rush_att,2,,,,,
player,201012050sea,sea,WashLe00,rush_yds,5,,,,,
player,201012050sea,sea,WashLe00,rush_td,0,,,,,
player,201012050sea,sea,WashLe00,rush_long,4,,,,,
player,201012050sea,sea,WashLe00,targets,0,,,,,
player,201012050sea,sea,WashLe00,rec,0,,,,,
player,201012050sea,sea,WashLe00,rec_yds,0,,,,,
player,201012050sea,sea,WashLe00,rec_td,0,,,,,
player,201012050sea,sea,WashLe00,rec_long,0,,,,,
player,201012050sea,sea,WashLe00,fumbles,0,,,,,
player,201012050sea,sea,WashLe00,fumbles_lost,0,,,,,
player,201012050sea,sea,MorrCa00,pass_cmp,0,,,,,
player,201012050sea,sea,MorrCa00,pass_att,0,,,,,
player,201012050sea,sea,MorrCa00,pass_yds,0,,,,,
player,201012050sea,sea,MorrCa00,pass_td,0,,,,,
player,201012050sea,sea,MorrCa00,pass_int,0,,,,,
player,201012050sea,sea,MorrCa00,pass_sacked,,,,,,
player,201012050sea,sea,MorrCa00,pass_sacked_yds,,,,,,
player,201012050sea,sea,MorrCa00,pass_long,0,,,,,
player,201012050sea,sea,MorrCa00,pass_rating,,,,,,
player,201012050sea,sea,MorrCa00,rush_att,0,,,,,
player,201012050sea,sea,MorrCa00,rush_yds,0,,,,,
player,201012050sea,sea,MorrCa00,rush_td,0,,,,,
player,201012050sea,sea,MorrCa00,rush_long,0,,,,,
player,201012050sea,sea,MorrCa00,targets,4,,,,,
player,201012050sea,sea,MorrCa00,rec,3,,,,,
player,201012050sea,sea,MorrCa00,rec_yds,69,,,,,
player,201012050sea,sea,MorrCa00,rec_td,0,,,,,
player,201012050sea,sea,MorrCa00,rec_long,36,,,,,
player,201012050sea,sea,MorrCa00,fumbles,0,,,,,
player,201012050sea,sea,MorrCa00,fumbles_lost,,,,,,
player,201012050sea,sea,StokBr00,pass_cmp,0,,,,,
player,201012050sea,sea,StokBr00,pass_att,0,,,,,
player,201012050sea,sea,StokBr00,pass_yds,0,,,,,
player,201012050sea,sea,StokBr00,pass_td,0,,,,,
player,201012050sea,sea,StokBr00,pass_int,0,,,,,
player,201012050sea,sea,StokBr00,pass_sacked,,,,,,
player,201012050sea,sea,StokBr00,pass_sacked_yds,,,,,,
player,201012050sea,sea,StokBr00,pass_long,0,,,,,
player,201012050sea,sea,StokBr00,pass_rating,,,,,,
player,201012050sea,sea,StokBr00,rush_att,0,,,,,
player,201012050sea,sea,StokBr00,rush_yds,0,,,,,
player,201012050sea,sea,StokBr00,rush_td,0,,,,,
player,201012050sea,sea,StokBr00,rush_long,0,,,,,
player,201012050sea,sea,StokBr00,targets,5,,,,,
player,201012050sea,sea,StokBr00,rec,4,,,,,
player,201012050sea,sea,StokBr00,rec_yds,47,,,,,
player,201012050sea,sea,StokBr00,rec_td,0,,,,,
player,201012050sea,sea,StokBr00,rec_long,17,,,,,
player,201012050sea,sea,StokBr00,fumbles,0,,,,,
player,201012050sea,sea,StokBr00,fumbles_lost,,,,,,
player,201012050sea,sea,ButlDe00,pass_cmp,0,,,,,
player,201012050sea,sea,ButlDe00,pass_att,0,,,,,
player,201012050sea,sea,ButlDe00,pass_yds,0,,,,,
player,201012050sea,sea,ButlDe00,pass_td,0,,,,,
player,201012050sea,sea,ButlDe00,pass_int,0,,,,,
player,201012050sea,sea,ButlDe00,pass_sacked,,,,,,
player,201012050sea,sea,ButlDe00,pass_sacked_yds,,,,,,
player,201012050sea,sea,ButlDe00,pass_long,0,,,,,
player,201012050sea,sea,ButlDe00,pass_rating,,,,,,
player,201012050sea,sea,ButlDe00,rush_att,0,,,,,
player,201012050sea,sea,ButlDe00,rush_yds,0,,,,,
player,201012050sea,sea,ButlDe00,rush_td,0,,,,,
player,201012050sea,sea,ButlDe00,rush_long,0,,,,,
player,201012050sea,sea,ButlDe00,targets,7,,,,,
player,201012050sea,sea,ButlDe00,rec,4,,,,,
player,201012050sea,sea,ButlDe00,rec_yds,43,,,,,
player,201012050sea,sea,ButlDe00,rec_td,0,,,,,
player,201012050sea,sea,ButlDe00,rec_long,20,,,,,
player,201012050sea,sea,ButlDe00,fumbles,0,,,,,
player,201012050sea,sea,ButlDe00,fumbles_lost,,,,,,
player,201012050sea,sea,ObomBe00,pass_cmp,0,,,,,
player,201012050sea,sea,ObomBe00,pass_att,0,,,,,
player,201012050sea,sea,ObomBe00,pass_yds,0,,,,,
player,201012050sea,sea,ObomBe00,pass_td,0,,,,,
player,201012050sea,sea,ObomBe00,pass_int,0,,,,,
player,201012050sea,sea,ObomBe00,pass_sacked,,,,,,
player,201012050sea,sea,ObomBe00,pass_sacked_yds,,,,,,
player,201012050sea,sea,ObomBe00,pass_long,0,,,,,
player,201012050sea,sea,ObomBe00,pass_rating,,,,,,
player,201012050sea,sea,ObomBe00,rush_att,0,,,,,
player,201012050sea,sea,ObomBe00,rush_yds,0,,,,,
player,201012050sea,sea,ObomBe00,rush_td,0,,,,,
player,201012050sea,sea,ObomBe00,rush_long,0,,,,,
player,201012050sea,sea,ObomBe00,targets,4,,,,,
player,201012050sea,sea,ObomBe00,rec,2,,,,,
player,201012050sea,sea,ObomBe00,rec_yds,40,,,,,
player,201012050sea,sea,ObomBe00,rec_td,0,,,,,
player,201012050sea,sea,ObomBe00,rec_long,27,,,,,
player,201012050sea,sea,ObomBe00,fumbles,0,,,,,
player,201012050sea,sea,ObomBe00,fumbles_lost,,,,,,
player,201012050sea,sea,TateGo00,pass_cmp,0,,,,,
player,201012050sea,sea,TateGo00,pass_att,0,,,,,
player,201012050sea,sea,TateGo00,pass_yds,0,,,,,
player,201012050sea,sea,TateGo00,pass_td,0,,,,,
player,201012050sea,sea,TateGo00,pass_int,0,,,,,
player,201012050sea,sea,TateGo00,pass_sacked,,,,,,
player,201012050sea,sea,TateGo00,pass_sacked_yds,,,,,,
player,201012050sea,sea,TateGo00,pass_long,0,,,,,
player,201012050sea,sea,TateGo00,pass_rating,,,,,,
player,201012050sea,sea,TateGo00,rush_att,0,,,,,
player,201012050sea,sea,TateGo00,rush_yds,0,,,,,
player,201012050sea,sea,TateGo00,rush_td,0,,,,,
player,201012050sea,sea,TateGo00,rush_long,0,,,,,
player,201012050sea,sea,TateGo00,targets,6,,,,,
player,201012050sea,sea,TateGo00,rec,2,,,,,
player,201012050sea,sea,TateGo00,rec_yds,13,,,,,
player,201012050sea,sea,TateGo00,rec_td,0,,,,,
player,201012050sea,sea,TateGo00,rec_long,7,,,,,
player,201012050sea,sea,TateGo00,fumbles,0,,,,,
player,201012050sea,sea,TateGo00,fumbles_lost,,,,,,
player,201012050sea,car,MunnCa99,def_int,1,,,,,
player,201012050sea,car,MunnCa99,def_int_yds,-2,,,,,
player,201012050sea,car,MunnCa99,def_int_td,0,,,,,
player,201012050sea,car,MunnCa99,def_int_long,-2,,,,,
player,201012050sea,car,MunnCa99,pass_defended,3,,,,,
player,201012050sea,car,MunnCa99,sacks,0.0,,,,,
player,201012050sea,car,MunnCa99,tackles_combined,7,,,,,
player,201012050sea,car,MunnCa99,tackles_solo,6,,,,,
player,201012050sea,car,MunnCa99,tackles_assists,1,,,,,
player,201012050sea,car,MunnCa99,tackles_loss,0,,,,,
player,201012050sea,car,MunnCa99,qb_hits,0,,,,,
player,201012050sea,car,MunnCa99,fumbles_rec,0,,,,,
player,201012050sea,car,MunnCa99,fumbles_rec_yds,0,,,,,
player,201012050sea,car,MunnCa99,fumbles_rec_td,0,,,,,
player,201012050sea,car,MunnCa99,fumbles_forced,0,,,,,
player,201012050sea,car,GodfCh99,def_int,1,,,,,
player,201012050sea,car,GodfCh99,def_int_yds,18,,,,,
player,201012050sea,car,GodfCh99,def_int_td,0,,,,,
player,201012050sea,car,GodfCh99,def_int_long,18,,,,,
player,201012050sea,car,GodfCh99,pass_defended,1,,,,,
player,201012050sea,car,GodfCh99,sacks,0.0,,,,,
player,201012050sea,car,GodfCh99,tackles_combined,5,,,,,
player,201012050sea,car,GodfCh99,tackles_solo,5,,,,,
player,201012050sea,car,GodfCh99,tackles_assists,0,,,,,
player,201012050sea,car,GodfCh99,tackles_loss,0,,,,,
player,201012050sea,car,GodfCh99,qb_hits,0,,,,,
player,201012050sea,car,GodfCh99,fumbles_rec,0,,,,,
player,201012050sea,car,GodfCh99,fumbles_rec_yds,0,,,,,
player,201012050sea,car,GodfCh99,fumbles_rec_td,0,,,,,
player,201012050sea,car,GodfCh99,fumbles_forced,0,,,,,
player,201012050sea,car,AndeJa21,def_int,0,,,,,
player,201012050sea,car,AndeJa21,def_int_yds,0,,,,,
player,201012050sea,car,AndeJa21,def_int_td,0,,,,,
player,201012050sea,car,AndeJa21,def_int_long,0,,,,,
player,201012050sea,car,AndeJa21,pass_defended,0,,,,,
player,201012050sea,car,AndeJa21,sacks,1.0,,,,,
player,201012050sea,car,AndeJa21,tackles_combined,7,,,,,
player,201012050sea,car,AndeJa21,tackles_solo,4,,,,,
player,201012050sea,car,AndeJa21,tackles_assists,3,,,,,
player,201012050sea,car,AndeJa21,tackles_loss,1,,,,,
player,201012050sea,car,AndeJa21,qb_hits,1,,,,,
player,201012050sea,car,AndeJa21,fumbles_rec,0,,,,,
