game,2010,13,20101205,201012050gnb,sfo,"San Francisco 49ers",16,gnb,"Green Bay Packers",34
player,201012050gnb,sfo,DixoAn00,pass_rating,,,,,,
player,201012050gnb,sfo,DixoAn00,rush_att,9,,,,,
player,201012050gnb,sfo,DixoAn00,rush_yds,33,,,,,
player,201012050gnb,sfo,DixoAn00,rush_td,0,,,,,
player,201012050gnb,sfo,DixoAn00,rush_long,17,,,,,
player,201012050gnb,sfo,DixoAn00,targets,1,,,,,
player,201012050gnb,sfo,DixoAn00,rec,1,,,,,
player,201012050gnb,sfo,DixoAn00,rec_yds,4,,,,,
player,201012050gnb,sfo,DixoAn00,rec_td,0,,,,,
player,201012050gnb,sfo,DixoAn00,rec_long,4,,,,,
player,201012050gnb,sfo,DixoAn00,fumbles,0,,,,,
player,201012050gnb,sfo,DixoAn00,fumbles_lost,,,,,,
player,201012050gnb,sfo,WestBr00,pass_cmp,0,,,,,
player,201012050gnb,sfo,WestBr00,pass_att,0,,,,,
player,201012050gnb,sfo,WestBr00,pass_yds,0,,,,,
player,201012050gnb,sfo,WestBr00,pass_td,0,,,,,
player,201012050gnb,sfo,WestBr00,pass_int,0,,,,,
player,201012050gnb,sfo,WestBr00,pass_sacked,,,,,,
player,201012050gnb,sfo,WestBr00,pass_sacked_yds,,,,,,
player,201012050gnb,sfo,WestBr00,pass_long,0,,,,,
player,201012050gnb,sfo,WestBr00,pass_rating,,,,,,
player,201012050gnb,sfo,WestBr00,rush_att,9,,,,,
player,201012050gnb,sfo,WestBr00,rush_yds,31,,,,,
player,201012050gnb,sfo,WestBr00,rush_td,0,,,,,
player,201012050gnb,sfo,WestBr00,rush_long,11,,,,,
player,201012050gnb,sfo,WestBr00,targets,1,,,,,
player,201012050gnb,sfo,WestBr00,rec,0,,,,,
player,201012050gnb,sfo,WestBr00,rec_yds,0,,,,,
player,201012050gnb,sfo,WestBr00,rec_td,0,,,,,
player,201012050gnb,sfo,WestBr00,rec_long,0,,,,,
player,201012050gnb,sfo,WestBr00,fumbles,0,,,,,
player,201012050gnb,sfo,WestBr00,fumbles_lost,,,,,,
player,201012050gnb,sfo,WalkHu00,pass_cmp,0,,,,,
player,201012050gnb,sfo,WalkHu00,pass_att,0,,,,,
player,201012050gnb,sfo,WalkHu00,pass_yds,0,,,,,
player,201012050gnb,sfo,WalkHu00,pass_td,0,,,,,
player,201012050gnb,sfo,WalkHu00,pass_int,0,,,,,
player,201012050gnb,sfo,WalkHu00,pass_sacked,,,,,,
player,201012050gnb,sfo,WalkHu00,pass_sacked_yds,,,,,,
player,201012050gnb,sfo,WalkHu00,pass_long,0,,,,,
player,201012050gnb,sfo,WalkHu00,pass_rating,,,,,,
player,201012050gnb,sfo,WalkHu00,rush_att,1,,,,,
player,201012050gnb,sfo,WalkHu00,rush_yds,5,,,,,
player,201012050gnb,sfo,WalkHu00,rush_td,0,,,,,
player,201012050gnb,sfo,WalkHu00,rush_long,5,,,,,
player,201012050gnb,sfo,WalkHu00,targets,3,,,,,
player,201012050gnb,sfo,WalkHu00,rec,2,,,,,
player,201012050gnb,sfo,WalkHu00,rec_yds,19,,,,,
player,201012050gnb,sfo,WalkHu00,rec_td,0,,,,,
player,201012050gnb,sfo,WalkHu00,rec_long,15,,,,,
player,201012050gnb,sfo,WalkHu00,fumbles,0,,,,,
player,201012050gnb,sfo,WalkHu00,fumbles_lost,,,,,,
player,201012050gnb,sfo,DaviVe00,pass_cmp,0,,,,,
player,201012050gnb,sfo,DaviVe00,pass_att,0,,,,,
player,201012050gnb,sfo,DaviVe00,pass_yds,0,,,,,
player,201012050gnb,sfo,DaviVe00,pass_td,0,,,,,
player,201012050gnb,sfo,DaviVe00,pass_int,0,,,,,
player,201012050gnb,sfo,DaviVe00,pass_sacked,,,,,,
player,201012050gnb,sfo,DaviVe00,pass_sacked_yds,,,,,,
player,201012050gnb,sfo,DaviVe00,pass_long,0,,,,,
player,201012050gnb,sfo,DaviVe00,pass_rating,,,,,,
player,201012050gnb,sfo,DaviVe00,rush_att,0,,,,,
player,201012050gnb,sfo,DaviVe00,rush_yds,0,,,,,
player,201012050gnb,sfo,DaviVe00,rush_td,0,,,,,
player,201012050gnb,sfo,DaviVe00,rush_long,0,,,,,
player,201012050gnb,sfo,DaviVe00,targets,6,,,,,
player,201012050gnb,sfo,DaviVe00,rec,4,,,,,
player,201012050gnb,sfo,DaviVe00,rec_yds,126,,,,,
player,201012050gnb,sfo,DaviVe00,rec_td,1,,,,,
player,201012050gnb,sfo,DaviVe00,rec_long,66,,,,,
player,201012050gnb,sfo,DaviVe00,fumbles,0,,,,,
player,201012050gnb,sfo,DaviVe00,fumbles_lost,,,,,,
player,201012050gnb,sfo,CrabMi00,pass_cmp,0,,,,,
player,201012050gnb,sfo,CrabMi00,pass_att,0,,,,,
player,201012050gnb,sfo,CrabMi00,pass_yds,0,,,,,
player,201012050gnb,sfo,CrabMi00,pass_td,0,,,,,
player,201012050gnb,sfo,CrabMi00,pass_int,0,,,,,
player,201012050gnb,sfo,CrabMi00,pass_sacked,,,,,,
player,201012050gnb,sfo,CrabMi00,pass_sacked_yds,,,,,,
player,201012050gnb,sfo,CrabMi00,pass_long,0,,,,,
player,201012050gnb,sfo,CrabMi00,pass_rating,,,,,,
player,201012050gnb,sfo,CrabMi00,rush_att,0,,,,,
player,201012050gnb,sfo,CrabMi00,rush_yds,0,,,,,
player,201012050gnb,sfo,CrabMi00,rush_td,0,,,,,
player,201012050gnb,sfo,CrabMi00,rush_long,0,,,,,
player,201012050gnb,sfo,CrabMi00,targets,8,,,,,
player,201012050gnb,sfo,CrabMi00,rec,3,,,,,
player,201012050gnb,sfo,CrabMi00,rec_yds,45,,,,,
player,201012050gnb,sfo,CrabMi00,rec_td,0,,,,,
player,201012050gnb,sfo,CrabMi00,rec_long,39,,,,,
player,201012050gnb,sfo,CrabMi00,fumbles,0,,,,,
player,201012050gnb,sfo,CrabMi00,fumbles_lost,,,,,,
player,201012050gnb,sfo,GinnTe00,pass_cmp,0,,,,,
player,201012050gnb,sfo,GinnTe00,pass_att,0,,,,,
player,201012050gnb,sfo,GinnTe00,pass_yds,0,,,,,
player,201012050gnb,sfo,GinnTe00,pass_td,0,,,,,
player,201012050gnb,sfo,GinnTe00,pass_int,0,,,,,
player,201012050gnb,sfo,GinnTe00,pass_sacked,,,,,,
player,201012050gnb,sfo,GinnTe00,pass_sacked_yds,,,,,,
player,201012050gnb,sfo,GinnTe00,pass_long,0,,,,,
player,201012050gnb,sfo,GinnTe00,pass_rating,,,,,,
player,201012050gnb,sfo,GinnTe00,rush_att,0,,,,,
player,201012050gnb,sfo,GinnTe00,rush_yds,0,,,,,
player,201012050gnb,sfo,GinnTe00,rush_td,0,,,,,
player,201012050gnb,sfo,GinnTe00,rush_long,0,,,,,
player,201012050gnb,sfo,GinnTe00,targets,3,,,,,
player,201012050gnb,sfo,GinnTe00,rec,0,,,,,
player,201012050gnb,sfo,GinnTe00,rec_yds,0,,,,,
player,201012050gnb,sfo,GinnTe00,rec_td,0,,,,,
player,201012050gnb,sfo,GinnTe00,rec_long,0,,,,,
player,201012050gnb,sfo,GinnTe00,fumbles,0,,,,,
player,201012050gnb,sfo,GinnTe00,fumbles_lost,,,,,,
player,201012050gnb,sfo,MorgJo00,pass_cmp,,,,,,
player,201012050gnb,sfo,MorgJo00,pass_att,,,,,,
player,201012050gnb,sfo,MorgJo00,pass_yds,,,,,,
player,201012050gnb,sfo,MorgJo00,pass_td,,,,,,
player,201012050gnb,sfo,MorgJo00,pass_int,,,,,,
player,201012050gnb,sfo,MorgJo00,pass_sacked,,,,,,
player,201012050gnb,sfo,MorgJo00,pass_sacked_yds,,,,,,
player,201012050gnb,sfo,MorgJo00,pass_long,,,,,,
player,201012050gnb,sfo,MorgJo00,pass_rating,,,,,,
player,201012050gnb,sfo,MorgJo00,rush_att,,,,,,
player,201012050gnb,sfo,MorgJo00,rush_yds,,,,,,
player,201012050gnb,sfo,MorgJo00,rush_td,,,,,,
player,201012050gnb,sfo,MorgJo00,rush_long,,,,,,
player,201012050gnb,sfo,MorgJo00,targets,3,,,,,
player,201012050gnb,sfo,MorgJo00,rec,0,,,,,
player,201012050gnb,sfo,MorgJo00,rec_yds,0,,,,,
player,201012050gnb,sfo,MorgJo00,rec_td,0,,,,,
player,201012050gnb,sfo,MorgJo00,rec_long,,,,,,
player,201012050gnb,sfo,MorgJo00,fumbles,,,,,,
player,201012050gnb,sfo,MorgJo00,fumbles_lost,,,,,,
player,201012050gnb,gnb,RodgAa00,pass_cmp,21,,,,,
player,201012050gnb,gnb,RodgAa00,pass_att,30,,,,,
player,201012050gnb,gnb,RodgAa00,pass_yds,298,,,,,
player,201012050gnb,gnb,RodgAa00,pass_td,3,,,,,
player,201012050gnb,gnb,RodgAa00,pass_int,0,,,,,
player,201012050gnb,gnb,RodgAa00,pass_sacked,4,,,,,
player,201012050gnb,gnb,RodgAa00,pass_sacked_yds,24,,,,,
player,201012050gnb,gnb,RodgAa00,pass_long,61,,,,,
player,201012050gnb,gnb,RodgAa00,pass_rating,135.1,,,,,
player,201012050gnb,gnb,RodgAa00,rush_att,4,,,,,
player,201012050gnb,gnb,RodgAa00,rush_yds,39,,,,,
player,201012050gnb,gnb,RodgAa00,rush_td,0,,,,,
player,201012050gnb,gnb,RodgAa00,rush_long,12,,,,,
player,201012050gnb,gnb,RodgAa00,targets,0,,,,,
player,201012050gnb,gnb,RodgAa00,rec,0,,,,,
player,201012050gnb,gnb,RodgAa00,rec_yds,0,,,,,
player,201012050gnb,gnb,RodgAa00,rec_td,0,,,,,
player,201012050gnb,gnb,RodgAa00,rec_long,0,,,,,
player,201012050gnb,gnb,RodgAa00,fumbles,0,,,,,
player,201012050gnb,gnb,RodgAa00,fumbles_lost,,,,,,
player,201012050gnb,gnb,StarJa00,pass_cmp,0,,,,,
player,201012050gnb,gnb,StarJa00,pass_att,0,,,,,
player,201012050gnb,gnb,StarJa00,pass_yds,0,,,,,
player,201012050gnb,gnb,StarJa00,pass_td,0,,,,,
player,201012050gnb,gnb,StarJa00,pass_int,0,,,,,
player,201012050gnb,gnb,StarJa00,pass_sacked,,,,,,
player,201012050gnb,gnb,StarJa00,pass_sacked_yds,,,,,,
player,201012050gnb,gnb,StarJa00,pass_long,0,,,,,
player,201012050gnb,gnb,StarJa00,pass_rating,,,,,,
player,201012050gnb,gnb,StarJa00,rush_att,18,,,,,
player,201012050gnb,gnb,StarJa00,rush_yds,73,,,,,
player,201012050gnb,gnb,StarJa00,rush_td,0,,,,,
player,201012050gnb,gnb,StarJa00,rush_long,16,,,,,
player,201012050gnb,gnb,StarJa00,targets,0,,,,,
player,201012050gnb,gnb,StarJa00,rec,0,,,,,
player,201012050gnb,gnb,StarJa00,rec_yds,0,,,,,
player,201012050gnb,gnb,StarJa00,rec_td,0,,,,,
player,201012050gnb,gnb,StarJa00,rec_long,0,,,,,
player,201012050gnb,gnb,StarJa00,fumbles,0,,,,,
player,201012050gnb,gnb,StarJa00,fumbles_lost,,,,,,
player,201012050gnb,gnb,JackBr00,pass_cmp,0,,,,,
player,201012050gnb,gnb,JackBr00,pass_att,0,,,,,
player,201012050gnb,gnb,JackBr00,pass_yds,0,,,,,
player,201012050gnb,gnb,JackBr00,pass_td,0,,,,,
player,201012050gnb,gnb,JackBr00,pass_int,0,,,,,
player,201012050gnb,gnb,JackBr00,pass_sacked,,,,,,
player,201012050gnb,gnb,JackBr00,pass_sacked_yds,,,,,,
player,201012050gnb,gnb,JackBr00,pass_long,0,,,,,
player,201012050gnb,gnb,JackBr00,pass_rating,,,,,,
player,201012050gnb,gnb,JackBr00,rush_att,4,,,,,
player,201012050gnb,gnb,JackBr00,rush_yds,13,,,,,
player,201012050gnb,gnb,JackBr00,rush_td,0,,,,,
player,201012050gnb,gnb,JackBr00,rush_long,8,,,,,
player,201012050gnb,gnb,JackBr00,targets,4,,,,,
player,201012050gnb,gnb,JackBr00,rec,4,,,,,
player,201012050gnb,gnb,JackBr00,rec_yds,63,,,,,
player,201012050gnb,gnb,JackBr00,rec_td,0,,,,,
player,201012050gnb,gnb,JackBr00,rec_long,37,,,,,
player,201012050gnb,gnb,JackBr00,fumbles,0,,,,,
player,201012050gnb,gnb,JackBr00,fumbles_lost,,,,,,
player,201012050gnb,gnb,KuhnJo00,pass_cmp,0,,,,,
player,201012050gnb,gnb,KuhnJo00,pass_att,0,,,,,
player,201012050gnb,gnb,KuhnJo00,pass_yds,0,,,,,
player,201012050gnb,gnb,KuhnJo00,pass_td,0,,,,,
player,201012050gnb,gnb,KuhnJo00,pass_int,0,,,,,
player,201012050gnb,gnb,KuhnJo00,pass_sacked,,,,,,
player,201012050gnb,gnb,KuhnJo00,pass_sacked_yds,,,,,,
player,201012050gnb,gnb,KuhnJo00,pass_long,0,,,,,
player,201012050gnb,gnb,KuhnJo00,pass_rating,,,,,,
player,201012050gnb,gnb,KuhnJo00,rush_att,6,,,,,
player,201012050gnb,gnb,KuhnJo00,rush_yds,13,,,,,
player,201012050gnb,gnb,KuhnJo00,rush_td,1,,,,,
player,201012050gnb,gnb,KuhnJo00,rush_long,4,,,,,
player,201012050gnb,gnb,KuhnJo00,targets,1,,,,,
player,201012050gnb,gnb,KuhnJo00,rec,1,,,,,
player,201012050gnb,gnb,KuhnJo00,rec_yds,4,,,,,
player,201012050gnb,gnb,KuhnJo00,rec_td,0,,,,,
player,201012050gnb,gnb,KuhnJo00,rec_long,4,,,,,
player,201012050gnb,gnb,KuhnJo00,fumbles,0,,,,,
player,201012050gnb,gnb,KuhnJo00,fumbles_lost,,,,,,
player,201012050gnb,gnb,JennGr00,pass_cmp,0,,,,,
player,201012050gnb,gnb,JennGr00,pass_att,0,,,,,
player,201012050gnb,gnb,JennGr00,pass_yds,0,,,,,
player,201012050gnb,gnb,JennGr00,pass_td,0,,,,,
player,201012050gnb,gnb,JennGr00,pass_int,0,,,,,
player,201012050gnb,gnb,JennGr00,pass_sacked,,,,,,
player,201012050gnb,gnb,JennGr00,pass_sacked_yds,,,,,,
player,201012050gnb,gnb,JennGr00,pass_long,0,,,,,
player,201012050gnb,gnb,JennGr00,pass_rating,,,,,,
player,201012050gnb,gnb,JennGr00,rush_att,0,,,,,
player,201012050gnb,gnb,JennGr00,rush_yds,0,,,,,
player,201012050gnb,gnb,JennGr00,rush_td,0,,,,,
player,201012050gnb,gnb,JennGr00,rush_long,0,,,,,
player,201012050gnb,gnb,JennGr00,targets,7,,,,,
player,201012050gnb,gnb,JennGr00,rec,6,,,,,
player,201012050gnb,gnb,JennGr00,rec_yds,122,,,,,
player,201012050gnb,gnb,JennGr00,rec_td,2,,,,,
player,201012050gnb,gnb,JennGr00,rec_long,57,,,,,
player,201012050gnb,gnb,JennGr00,fumbles,0,,,,,
player,201012050gnb,gnb,JennGr00,fumbles_lost,,,,,,
player,201012050gnb,gnb,DrivDo00,pass_cmp,0,,,,,
player,201012050gnb,gnb,DrivDo00,pass_att,0,,,,,
player,201012050gnb,gnb,DrivDo00,pass_yds,0,,,,,
player,201012050gnb,gnb,DrivDo00,pass_td,0,,,,,
player,201012050gnb,gnb,DrivDo00,pass_int,0,,,,,
player,201012050gnb,gnb,DrivDo00,pass_sacked,,,,,,
player,201012050gnb,gnb,DrivDo00,pass_sacked_yds,,,,,,
player,201012050gnb,gnb,DrivDo00,pass_long,0,,,,,
player,201012050gnb,gnb,DrivDo00,pass_rating,,,,,,
player,201012050gnb,gnb,DrivDo00,rush_att,0,,,,,
player,201012050gnb,gnb,DrivDo00,rush_yds,0,,,,,
player,201012050gnb,gnb,DrivDo00,rush_td,0,,,,,
player,201012050gnb,gnb,DrivDo00,rush_long,0,,,,,
player,201012050gnb,gnb,DrivDo00,targets,8,,,,,
player,201012050gnb,gnb,DrivDo00,rec,4,,,,,
player,201012050gnb,gnb,DrivDo00,rec_yds,73,,,,,
player,201012050gnb,gnb,DrivDo00,rec_td,1,,,,,
player,201012050gnb,gnb,DrivDo00,rec_long,61,,,,,
player,201012050gnb,gnb,DrivDo00,fumbles,0,,,,,
player,201012050gnb,gnb,DrivDo00,fumbles_lost,,,,,,
player,201012050gnb,gnb,NelsJo00,pass_cmp,0,,,,,
player,201012050gnb,gnb,NelsJo00,pass_att,0,,,,,
player,201012050gnb,gnb,NelsJo00,pass_yds,0,,,,,
player,201012050gnb,gnb,NelsJo00,pass_td,0,,,,,
player,201012050gnb,gnb,NelsJo00,pass_int,0,,,,,
player,201012050gnb,gnb,NelsJo00,pass_sacked,,,,,,
player,201012050gnb,gnb,NelsJo00,pass_sacked_yds,,,,,,
player,201012050gnb,gnb,NelsJo00,pass_long,0,,,,,
player,201012050gnb,gnb,NelsJo00,pass_rating,,,,,,
player,201012050gnb,gnb,NelsJo00,rush_att,0,,,,,
player,201012050gnb,gnb,NelsJo00,rush_yds,0,,,,,
player,201012050gnb,gnb,NelsJo00,rush_td,0,,,,,
player,201012050gnb,gnb,NelsJo00,rush_long,0,,,,,
player,201012050gnb,gnb,NelsJo00,targets,2,,,,,
player,201012050gnb,gnb,NelsJo00,rec,2,,,,,
player,201012050gnb,gnb,NelsJo00,rec_yds,15,,,,,
player,201012050gnb,gnb,NelsJo00,rec_td,0,,,,,
player,201012050gnb,gnb,NelsJo00,rec_long,9,,,,,
player,201012050gnb,gnb,NelsJo00,fumbles,0,,,,,
player,201012050gnb,gnb,NelsJo00,fumbles_lost,,,,,,
player,201012050gnb,gnb,HallKo99,pass_cmp,0,,,,,
player,201012050gnb,gnb,HallKo99,pass_att,0,,,,,
player,201012050gnb,gnb,HallKo99,pass_yds,0,,,,,
player,201012050gnb,gnb,HallKo99,pass_td,0,,,,,
player,201012050gnb,gnb,HallKo99,pass_int,0,,,,,
player,201012050gnb,gnb,HallKo99,pass_sacked,,,,,,
player,201012050gnb,gnb,HallKo99,pass_sacked_yds,,,,,,
player,201012050gnb,gnb,HallKo99,pass_long,0,,,,,
player,201012050gnb,gnb,HallKo99,pass_rating,,,,,,
player,201012050gnb,gnb,HallKo99,rush_att,0,,,,,
player,201012050gnb,gnb,HallKo99,rush_yds,0,,,,,
player,201012050gnb,gnb,HallKo99,rush_td,0,,,,,
player,201012050gnb,gnb,HallKo99,rush_long,0,,,,,
player,201012050gnb,gnb,HallKo99,targets,1,,,,,
player,201012050gnb,gnb,HallKo99,rec,1,,,,,
player,201012050gnb,gnb,HallKo99,rec_yds,9,,,,,
player,201012050gnb,gnb,HallKo99,rec_td,0,,,,,
player,201012050gnb,gnb,HallKo99,rec_long,9,,,,,
player,201012050gnb,gnb,HallKo99,fumbles,0,,,,,
player,201012050gnb,gnb,HallKo99,fumbles_lost,,,,,,
player,201012050gnb,gnb,JoneJa04,pass_cmp,0,,,,,
player,201012050gnb,gnb,JoneJa04,pass_att,0,,,,,
player,201012050gnb,gnb,JoneJa04,pass_yds,0,,,,,
player,201012050gnb,gnb,JoneJa04,pass_td,0,,,,,
player,201012050gnb,gnb,JoneJa04,pass_int,0,,,,,
player,201012050gnb,gnb,JoneJa04,pass_sacked,,,,,,
player,201012050gnb,gnb,JoneJa04,pass_sacked_yds,,,,,,
player,201012050gnb,gnb,JoneJa04,pass_long,0,,,,,
player,201012050gnb,gnb,JoneJa04,pass_rating,,,,,,
player,201012050gnb,gnb,JoneJa04,rush_att,0,,,,,
player,201012050gnb,gnb,JoneJa04,rush_yds,0,,,,,
player,201012050gnb,gnb,JoneJa04,rush_td,0,,,,,
player,201012050gnb,gnb,JoneJa04,rush_long,0,,,,,
player,201012050gnb,gnb,JoneJa04,targets,4,,,,,
player,201012050gnb,gnb,JoneJa04,rec,2,,,,,
player,201012050gnb,gnb,JoneJa04,rec_yds,8,,,,,
player,201012050gnb,gnb,JoneJa04,rec_td,0,,,,,
player,201012050gnb,gnb,JoneJa04,rec_long,7,,,,,
player,201012050gnb,gnb,JoneJa04,fumbles,0,,,,,
player,201012050gnb,gnb,JoneJa04,fumbles_lost,,,,,,
player,201012050gnb,gnb,QuarAn00,pass_cmp,0,,,,,
player,201012050gnb,gnb,QuarAn00,pass_att,0,,,,,
player,201012050gnb,gnb,QuarAn00,pass_yds,0,,,,,
player,201012050gnb,gnb,QuarAn00,pass_td,0,,,,,
player,201012050gnb,gnb,QuarAn00,pass_int,0,,,,,
player,201012050gnb,gnb,QuarAn00,pass_sacked,,,,,,
player,201012050gnb,gnb,QuarAn00,pass_sacked_yds,,,,,,
player,201012050gnb,gnb,QuarAn00,pass_long,0,,,,,
player,201012050gnb,gnb,QuarAn00,pass_rating,,,,,,
player,201012050gnb,gnb,QuarAn00,rush_att,0,,,,,
player,201012050gnb,gnb,QuarAn00,rush_yds,0,,,,,
player,201012050gnb,gnb,QuarAn00,rush_td,0,,,,,
player,201012050gnb,gnb,QuarAn00,rush_long,0,,,,,
player,201012050gnb,gnb,QuarAn00,targets,2,,,,,
player,201012050gnb,gnb,QuarAn00,rec,1,,,,,
player,201012050gnb,gnb,QuarAn00,rec_yds,4,,,,,
player,201012050gnb,gnb,QuarAn00,rec_td,0,,,,,
player,201012050gnb,gnb,QuarAn00,rec_long,4,,,,,
player,201012050gnb,gnb,QuarAn00,fumbles,0,,,,,
player,201012050gnb,gnb,QuarAn00,fumbles_lost,,,,,,
player,201012050gnb,gnb,FlynMa00,pass_cmp,0,,,,,
player,201012050gnb,gnb,FlynMa00,pass_att,0,,,,,
player,201012050gnb,gnb,FlynMa00,pass_yds,0,,,,,
player,201012050gnb,gnb,FlynMa00,pass_td,0,,,,,
player,201012050gnb,gnb,FlynMa00,pass_int,0,,,,,
player,201012050gnb,gnb,FlynMa00,pass_sacked,0,,,,,
player,201012050gnb,gnb,FlynMa00,pass_sacked_yds,,,,,,
player,201012050gnb,gnb,FlynMa00,pass_long,0,,,,,
player,201012050gnb,gnb,FlynMa00,pass_rating,,,,,,
player,201012050gnb,gnb,FlynMa00,rush_att,2,,,,,
player,201012050gnb,gnb,FlynMa00,rush_yds,-2,,,,,
player,201012050gnb,gnb,FlynMa00,rush_td,0,,,,,
player,201012050gnb,gnb,FlynMa00,rush_long,-1,,,,,
player,201012050gnb,gnb,FlynMa00,targets,0,,,,,
player,201012050gnb,gnb,FlynMa00,rec,0,,,,,
player,201012050gnb,gnb,FlynMa00,rec_yds,0,,,,,
player,201012050gnb,gnb,FlynMa00,rec_td,0,,,,,
player,201012050gnb,gnb,FlynMa00,rec_long,0,,,,,
player,201012050gnb,gnb,FlynMa00,fumbles,0,,,,,
player,201012050gnb,gnb,FlynMa00,fumbles_lost,,,,,,
player,201012050gnb,sfo,BrooAh21,def_int,0,,,,,
player,201012050gnb,sfo,BrooAh21,def_int_yds,0,,,,,
player,201012050gnb,sfo,BrooAh21,def_int_td,0,,,,,
player,201012050gnb,sfo,BrooAh21,def_int_long,0,,,,,
player,201012050gnb,sfo,BrooAh21,pass_defended,0,,,,,
player,201012050gnb,sfo,BrooAh21,sacks,2.0,,,,,
player,201012050gnb,sfo,BrooAh21,tackles_combined,4,,,,,
player,201012050gnb,sfo,BrooAh21,tackles_solo,4,,,,,
player,201012050gnb,sfo,BrooAh21,tackles_assists,0,,,,,
player,201012050gnb,sfo,BrooAh21,tackles_loss,2,,,,,
player,201012050gnb,sfo,BrooAh21,qb_hits,3,,,,,
player,201012050gnb,sfo,BrooAh21,fumbles_rec,0,,,,,
player,201012050gnb,sfo,BrooAh21,fumbles_rec_yds,0,,,,,
player,201012050gnb,sfo,BrooAh21,fumbles_rec_td,0,,,,,
player,201012050gnb,sfo,BrooAh21,fumbles_forced,0,,,,,
player,201012050gnb,sfo,LaBoTr20,def_int,0,,,,,
player,201012050gnb,sfo,LaBoTr20,def_int_yds,0,,,,,
player,201012050gnb,sfo,LaBoTr20,def_int_td,0,,,,,
player,201012050gnb,sfo,LaBoTr20,def_int_long,0,,,,,
player,201012050gnb,sfo,LaBoTr20,pass_defended,0,,,,,
player,201012050gnb,sfo,LaBoTr20,sacks,1.0,,,,,
player,201012050gnb,sfo,LaBoTr20,tackles_combined,4,,,,,
player,201012050gnb,sfo,LaBoTr20,tackles_solo,3,,,,,
player,201012050gnb,sfo,LaBoTr20,tackles_assists,1,,,,,
player,201012050gnb,sfo,LaBoTr20,tackles_loss,1,,,,,
player,201012050gnb,sfo,LaBoTr20,qb_hits,1,,,,,
