game,2010,14,20101212,201012120dal,phi,"Philadelphia Eagles",30,dal,"Dallas Cowboys",27
player,201012120dal,phi,McCoLe01,rush_yds,149,,,,,
player,201012120dal,phi,McCoLe01,rush_td,0,,,,,
player,201012120dal,phi,McCoLe01,rush_long,56,,,,,
player,201012120dal,phi,McCoLe01,targets,3,,,,,
player,201012120dal,phi,McCoLe01,rec,3,,,,,
player,201012120dal,phi,McCoLe01,rec_yds,4,,,,,
player,201012120dal,phi,McCoLe01,rec_td,0,,,,,
player,201012120dal,phi,McCoLe01,rec_long,6,,,,,
player,201012120dal,phi,McCoLe01,fumbles,0,,,,,
player,201012120dal,phi,McCoLe01,fumbles_lost,,,,,,
player,201012120dal,phi,JackDe00,pass_cmp,0,,,,,
player,201012120dal,phi,JackDe00,pass_att,0,,,,,
player,201012120dal,phi,JackDe00,pass_yds,0,,,,,
player,201012120dal,phi,JackDe00,pass_td,0,,,,,
player,201012120dal,phi,JackDe00,pass_int,0,,,,,
player,201012120dal,phi,JackDe00,pass_sacked,,,,,,
player,201012120dal,phi,JackDe00,pass_sacked_yds,,,,,,
player,201012120dal,phi,JackDe00,pass_long,0,,,,,
player,201012120dal,phi,JackDe00,pass_rating,,,,,,
player,201012120dal,phi,JackDe00,rush_att,2,,,,,
player,201012120dal,phi,JackDe00,rush_yds,6,,,,,
player,201012120dal,phi,JackDe00,rush_td,0,,,,,
player,201012120dal,phi,JackDe00,rush_long,4,,,,,
player,201012120dal,phi,JackDe00,targets,8,,,,,
player,201012120dal,phi,JackDe00,rec,4,,,,,
player,201012120dal,phi,JackDe00,rec_yds,210,,,,,
player,201012120dal,phi,JackDe00,rec_td,1,,,,,
player,201012120dal,phi,JackDe00,rec_long,91,,,,,
player,201012120dal,phi,JackDe00,fumbles,0,,,,,
player,201012120dal,phi,JackDe00,fumbles_lost,,,,,,
player,201012120dal,phi,AvanJa00,pass_cmp,0,,,,,
player,201012120dal,phi,AvanJa00,pass_att,0,,,,,
player,201012120dal,phi,AvanJa00,pass_yds,0,,,,,
player,201012120dal,phi,AvanJa00,pass_td,0,,,,,
player,201012120dal,phi,AvanJa00,pass_int,0,,,,,
player,201012120dal,phi,AvanJa00,pass_sacked,,,,,,
player,201012120dal,phi,AvanJa00,pass_sacked_yds,,,,,,
player,201012120dal,phi,AvanJa00,pass_long,0,,,,,
player,201012120dal,phi,AvanJa00,pass_rating,,,,,,
player,201012120dal,phi,AvanJa00,rush_att,0,,,,,
player,201012120dal,phi,AvanJa00,rush_yds,0,,,,,
player,201012120dal,phi,AvanJa00,rush_td,0,,,,,
player,201012120dal,phi,AvanJa00,rush_long,0,,,,,
player,201012120dal,phi,AvanJa00,targets,3,,,,,
player,201012120dal,phi,AvanJa00,rec,3,,,,,
player,201012120dal,phi,AvanJa00,rec_yds,18,,,,,
player,201012120dal,phi,AvanJa00,rec_td,0,,,,,
player,201012120dal,phi,AvanJa00,rec_long,13,,,,,
player,201012120dal,phi,AvanJa00,fumbles,0,,,,,
player,201012120dal,phi,AvanJa00,fumbles_lost,,,,,,
player,201012120dal,phi,HallCh00,pass_cmp,0,,,,,
player,201012120dal,phi,HallCh00,pass_att,0,,,,,
player,201012120dal,phi,HallCh00,pass_yds,0,,,,,
player,201012120dal,phi,HallCh00,pass_td,0,,,,,
player,201012120dal,phi,HallCh00,pass_int,0,,,,,
player,201012120dal,phi,HallCh00,pass_sacked,,,,,,
player,201012120dal,phi,HallCh00,pass_sacked_yds,,,,,,
player,201012120dal,phi,HallCh00,pass_long,0,,,,,
player,201012120dal,phi,HallCh00,pass_rating,,,,,,
player,201012120dal,phi,HallCh00,rush_att,0,,,,,
player,201012120dal,phi,HallCh00,rush_yds,0,,,,,
player,201012120dal,phi,HallCh00,rush_td,0,,,,,
player,201012120dal,phi,HallCh00,rush_long,0,,,,,
player,201012120dal,phi,HallCh00,targets,3,,,,,
player,201012120dal,phi,HallCh00,rec,2,,,,,
player,201012120dal,phi,HallCh00,rec_yds,12,,,,,
player,201012120dal,phi,HallCh00,rec_td,0,,,,,
player,201012120dal,phi,HallCh00,rec_long,12,,,,,
player,201012120dal,phi,HallCh00,fumbles,0,,,,,
player,201012120dal,phi,HallCh00,fumbles_lost,,,,,,
player,201012120dal,phi,CoopRi00,pass_cmp,0,,,,,
player,201012120dal,phi,CoopRi00,pass_att,0,,,,,
player,201012120dal,phi,CoopRi00,pass_yds,0,,,,,
player,201012120dal,phi,CoopRi00,pass_td,0,,,,,
player,201012120dal,phi,CoopRi00,pass_int,0,,,,,
player,201012120dal,phi,CoopRi00,pass_sacked,,,,,,
player,201012120dal,phi,CoopRi00,pass_sacked_yds,,,,,,
player,201012120dal,phi,CoopRi00,pass_long,0,,,,,
player,201012120dal,phi,CoopRi00,pass_rating,,,,,,
player,201012120dal,phi,CoopRi00,rush_att,0,,,,,
player,201012120dal,phi,CoopRi00,rush_yds,0,,,,,
player,201012120dal,phi,CoopRi00,rush_td,0,,,,,
player,201012120dal,phi,CoopRi00,rush_long,0,,,,,
player,201012120dal,phi,CoopRi00,targets,1,,,,,
player,201012120dal,phi,CoopRi00,rec,1,,,,,
player,201012120dal,phi,CoopRi00,rec_yds,11,,,,,
player,201012120dal,phi,CoopRi00,rec_td,0,,,,,
player,201012120dal,phi,CoopRi00,rec_long,11,,,,,
player,201012120dal,phi,CoopRi00,fumbles,0,,,,,
player,201012120dal,phi,CoopRi00,fumbles_lost,,,,,,
player,201012120dal,phi,MaclJe00,pass_cmp,0,,,,,
player,201012120dal,phi,MaclJe00,pass_att,0,,,,,
player,201012120dal,phi,MaclJe00,pass_yds,0,,,,,
player,201012120dal,phi,MaclJe00,pass_td,0,,,,,
player,201012120dal,phi,MaclJe00,pass_int,0,,,,,
player,201012120dal,phi,MaclJe00,pass_sacked,,,,,,
player,201012120dal,phi,MaclJe00,pass_sacked_yds,,,,,,
player,201012120dal,phi,MaclJe00,pass_long,0,,,,,
player,201012120dal,phi,MaclJe00,pass_rating,,,,,,
player,201012120dal,phi,MaclJe00,rush_att,0,,,,,
player,201012120dal,phi,MaclJe00,rush_yds,0,,,,,
player,201012120dal,phi,MaclJe00,rush_td,0,,,,,
player,201012120dal,phi,MaclJe00,rush_long,0,,,,,
player,201012120dal,phi,MaclJe00,targets,3,,,,,
player,201012120dal,phi,MaclJe00,rec,1,,,,,
player,201012120dal,phi,MaclJe00,rec_yds,11,,,,,
player,201012120dal,phi,MaclJe00,rec_td,0,,,,,
player,201012120dal,phi,MaclJe00,rec_long,11,,,,,
player,201012120dal,phi,MaclJe00,fumbles,0,,,,,
player,201012120dal,phi,MaclJe00,fumbles_lost,,,,,,
player,201012120dal,phi,SchmOw00,pass_cmp,0,,,,,
player,201012120dal,phi,SchmOw00,pass_att,0,,,,,
player,201012120dal,phi,SchmOw00,pass_yds,0,,,,,
player,201012120dal,phi,SchmOw00,pass_td,0,,,,,
player,201012120dal,phi,SchmOw00,pass_int,0,,,,,
player,201012120dal,phi,SchmOw00,pass_sacked,,,,,,
player,201012120dal,phi,SchmOw00,pass_sacked_yds,,,,,,
player,201012120dal,phi,SchmOw00,pass_long,0,,,,,
player,201012120dal,phi,SchmOw00,pass_rating,,,,,,
player,201012120dal,phi,SchmOw00,rush_att,0,,,,,
player,201012120dal,phi,SchmOw00,rush_yds,0,,,,,
player,201012120dal,phi,SchmOw00,rush_td,0,,,,,
player,201012120dal,phi,SchmOw00,rush_long,0,,,,,
player,201012120dal,phi,SchmOw00,targets,1,,,,,
player,201012120dal,phi,SchmOw00,rec,1,,,,,
player,201012120dal,phi,SchmOw00,rec_yds,2,,,,,
player,201012120dal,phi,SchmOw00,rec_td,0,,,,,
player,201012120dal,phi,SchmOw00,rec_long,2,,,,,
player,201012120dal,phi,SchmOw00,fumbles,0,,,,,
player,201012120dal,phi,SchmOw00,fumbles_lost,,,,,,
player,201012120dal,phi,HerrTo20,pass_cmp,0,,,,,
player,201012120dal,phi,HerrTo20,pass_att,0,,,,,
player,201012120dal,phi,HerrTo20,pass_yds,0,,,,,
player,201012120dal,phi,HerrTo20,pass_td,0,,,,,
player,201012120dal,phi,HerrTo20,pass_int,0,,,,,
player,201012120dal,phi,HerrTo20,pass_sacked,,,,,,
player,201012120dal,phi,HerrTo20,pass_sacked_yds,,,,,,
player,201012120dal,phi,HerrTo20,pass_long,0,,,,,
player,201012120dal,phi,HerrTo20,pass_rating,,,,,,
player,201012120dal,phi,HerrTo20,rush_att,0,,,,,
player,201012120dal,phi,HerrTo20,rush_yds,0,,,,,
player,201012120dal,phi,HerrTo20,rush_td,0,,,,,
player,201012120dal,phi,HerrTo20,rush_long,0,,,,,
player,201012120dal,phi,HerrTo20,targets,1,,,,,
player,201012120dal,phi,HerrTo20,rec,1,,,,,
player,201012120dal,phi,HerrTo20,rec_yds,2,,,,,
player,201012120dal,phi,HerrTo20,rec_td,1,,,,,
player,201012120dal,phi,HerrTo20,rec_long,2,,,,,
player,201012120dal,phi,HerrTo20,fumbles,0,,,,,
player,201012120dal,phi,HerrTo20,fumbles_lost,,,,,,
player,201012120dal,phi,HarrJe00,pass_cmp,0,,,,,
player,201012120dal,phi,HarrJe00,pass_att,0,,,,,
player,201012120dal,phi,HarrJe00,pass_yds,0,,,,,
player,201012120dal,phi,HarrJe00,pass_td,0,,,,,
player,201012120dal,phi,HarrJe00,pass_int,0,,,,,
player,201012120dal,phi,HarrJe00,pass_sacked,,,,,,
player,201012120dal,phi,HarrJe00,pass_sacked_yds,,,,,,
player,201012120dal,phi,HarrJe00,pass_long,0,,,,,
player,201012120dal,phi,HarrJe00,pass_rating,,,,,,
player,201012120dal,phi,HarrJe00,rush_att,1,,,,,
player,201012120dal,phi,HarrJe00,rush_yds,0,,,,,
player,201012120dal,phi,HarrJe00,rush_td,0,,,,,
player,201012120dal,phi,HarrJe00,rush_long,0,,,,,
player,201012120dal,phi,HarrJe00,targets,0,,,,,
player,201012120dal,phi,HarrJe00,rec,0,,,,,
player,201012120dal,phi,HarrJe00,rec_yds,0,,,,,
player,201012120dal,phi,HarrJe00,rec_td,0,,,,,
player,201012120dal,phi,HarrJe00,rec_long,0,,,,,
player,201012120dal,phi,HarrJe00,fumbles,0,,,,,
player,201012120dal,phi,HarrJe00,fumbles_lost,,,,,,
player,201012120dal,phi,CeleBr00,pass_cmp,,,,,,
player,201012120dal,phi,CeleBr00,pass_att,,,,,,
player,201012120dal,phi,CeleBr00,pass_yds,,,,,,
player,201012120dal,phi,CeleBr00,pass_td,,,,,,
player,201012120dal,phi,CeleBr00,pass_int,,,,,,
player,201012120dal,phi,CeleBr00,pass_sacked,,,,,,
player,201012120dal,phi,CeleBr00,pass_sacked_yds,,,,,,
player,201012120dal,phi,CeleBr00,pass_long,,,,,,
player,201012120dal,phi,CeleBr00,pass_rating,,,,,,
player,201012120dal,phi,CeleBr00,rush_att,,,,,,
player,201012120dal,phi,CeleBr00,rush_yds,,,,,,
player,201012120dal,phi,CeleBr00,rush_td,,,,,,
player,201012120dal,phi,CeleBr00,rush_long,,,,,,
player,201012120dal,phi,CeleBr00,targets,2,,,,,
player,201012120dal,phi,CeleBr00,rec,0,,,,,
player,201012120dal,phi,CeleBr00,rec_yds,0,,,,,
player,201012120dal,phi,CeleBr00,rec_td,0,,,,,
player,201012120dal,phi,CeleBr00,rec_long,,,,,,
player,201012120dal,phi,CeleBr00,fumbles,,,,,,
player,201012120dal,phi,CeleBr00,fumbles_lost,,,,,,
player,201012120dal,dal,KitnJo00,pass_cmp,24,,,,,
player,201012120dal,dal,KitnJo00,pass_att,35,,,,,
player,201012120dal,dal,KitnJo00,pass_yds,242,,,,,
player,201012120dal,dal,KitnJo00,pass_td,2,,,,,
player,201012120dal,dal,KitnJo00,pass_int,2,,,,,
player,201012120dal,dal,KitnJo00,pass_sacked,1,,,,,
player,201012120dal,dal,KitnJo00,pass_sacked_yds,3,,,,,
player,201012120dal,dal,KitnJo00,pass_long,35,,,,,
player,201012120dal,dal,KitnJo00,pass_rating,83.3,,,,,
player,201012120dal,dal,KitnJo00,rush_att,3,,,,,
player,201012120dal,dal,KitnJo00,rush_yds,27,,,,,
player,201012120dal,dal,KitnJo00,rush_td,0,,,,,
player,201012120dal,dal,KitnJo00,rush_long,10,,,,,
player,201012120dal,dal,KitnJo00,targets,0,,,,,
player,201012120dal,dal,KitnJo00,rec,0,,,,,
player,201012120dal,dal,KitnJo00,rec_yds,0,,,,,
player,201012120dal,dal,KitnJo00,rec_td,0,,,,,
player,201012120dal,dal,KitnJo00,rec_long,0,,,,,
player,201012120dal,dal,KitnJo00,fumbles,0,,,,,
player,201012120dal,dal,KitnJo00,fumbles_lost,,,,,,
player,201012120dal,dal,JoneFe00,pass_cmp,0,,,,,
player,201012120dal,dal,JoneFe00,pass_att,0,,,,,
player,201012120dal,dal,JoneFe00,pass_yds,0,,,,,
player,201012120dal,dal,JoneFe00,pass_td,0,,,,,
player,201012120dal,dal,JoneFe00,pass_int,0,,,,,
player,201012120dal,dal,JoneFe00,pass_sacked,,,,,,
player,201012120dal,dal,JoneFe00,pass_sacked_yds,,,,,,
player,201012120dal,dal,JoneFe00,pass_long,0,,,,,
player,201012120dal,dal,JoneFe00,pass_rating,,,,,,
player,201012120dal,dal,JoneFe00,rush_att,13,,,,,
player,201012120dal,dal,JoneFe00,rush_yds,41,,,,,
player,201012120dal,dal,JoneFe00,rush_td,1,,,,,
player,201012120dal,dal,JoneFe00,rush_long,14,,,,,
player,201012120dal,dal,JoneFe00,targets,4,,,,,
player,201012120dal,dal,JoneFe00,rec,4,,,,,
player,201012120dal,dal,JoneFe00,rec_yds,42,,,,,
player,201012120dal,dal,JoneFe00,rec_td,0,,,,,
player,201012120dal,dal,JoneFe00,rec_long,35,,,,,
player,201012120dal,dal,JoneFe00,fumbles,0,,,,,
player,201012120dal,dal,JoneFe00,fumbles_lost,,,,,,
player,201012120dal,dal,AustMi00,pass_cmp,0,,,,,
player,201012120dal,dal,AustMi00,pass_att,0,,,,,
player,201012120dal,dal,AustMi00,pass_yds,0,,,,,
player,201012120dal,dal,AustMi00,pass_td,0,,,,,
player,201012120dal,dal,AustMi00,pass_int,0,,,,,
player,201012120dal,dal,AustMi00,pass_sacked,,,,,,
player,201012120dal,dal,AustMi00,pass_sacked_yds,,,,,,
player,201012120dal,dal,AustMi00,pass_long,0,,,,,
player,201012120dal,dal,AustMi00,pass_rating,,,,,,
player,201012120dal,dal,AustMi00,rush_att,1,,,,,
player,201012120dal,dal,AustMi00,rush_yds,26,,,,,
player,201012120dal,dal,AustMi00,rush_td,0,,,,,
player,201012120dal,dal,AustMi00,rush_long,26,,,,,
player,201012120dal,dal,AustMi00,targets,5,,,,,
player,201012120dal,dal,AustMi00,rec,2,,,,,
player,201012120dal,dal,AustMi00,rec_yds,22,,,,,
player,201012120dal,dal,AustMi00,rec_td,0,,,,,
player,201012120dal,dal,AustMi00,rec_long,16,,,,,
player,201012120dal,dal,AustMi00,fumbles,0,,,,,
player,201012120dal,dal,AustMi00,fumbles_lost,,,,,,
player,201012120dal,dal,ChoiTa00,pass_cmp,0,,,,,
player,201012120dal,dal,ChoiTa00,pass_att,0,,,,,
player,201012120dal,dal,ChoiTa00,pass_yds,0,,,,,
player,201012120dal,dal,ChoiTa00,pass_td,0,,,,,
player,201012120dal,dal,ChoiTa00,pass_int,0,,,,,
player,201012120dal,dal,ChoiTa00,pass_sacked,,,,,,
player,201012120dal,dal,ChoiTa00,pass_sacked_yds,,,,,,
player,201012120dal,dal,ChoiTa00,pass_long,0,,,,,
player,201012120dal,dal,ChoiTa00,pass_rating,,,,,,
player,201012120dal,dal,ChoiTa00,rush_att,7,,,,,
player,201012120dal,dal,ChoiTa00,rush_yds,16,,,,,
player,201012120dal,dal,ChoiTa00,rush_td,0,,,,,
player,201012120dal,dal,ChoiTa00,rush_long,9,,,,,
player,201012120dal,dal,ChoiTa00,targets,1,,,,,
player,201012120dal,dal,ChoiTa00,rec,1,,,,,
player,201012120dal,dal,ChoiTa00,rec_yds,17,,,,,
player,201012120dal,dal,ChoiTa00,rec_td,0,,,,,
player,201012120dal,dal,ChoiTa00,rec_long,17,,,,,
player,201012120dal,dal,ChoiTa00,fumbles,0,,,,,
player,201012120dal,dal,ChoiTa00,fumbles_lost,,,,,,
player,201012120dal,dal,WittJa00,pass_cmp,0,,,,,
player,201012120dal,dal,WittJa00,pass_att,0,,,,,
player,201012120dal,dal,WittJa00,pass_yds,0,,,,,
player,201012120dal,dal,WittJa00,pass_td,0,,,,,
player,201012120dal,dal,WittJa00,pass_int,0,,,,,
player,201012120dal,dal,WittJa00,pass_sacked,,,,,,
player,201012120dal,dal,WittJa00,pass_sacked_yds,,,,,,
player,201012120dal,dal,WittJa00,pass_long,0,,,,,
player,201012120dal,dal,WittJa00,pass_rating,,,,,,
player,201012120dal,dal,WittJa00,rush_att,0,,,,,
player,201012120dal,dal,WittJa00,rush_yds,0,,,,,
player,201012120dal,dal,WittJa00,rush_td,0,,,,,
player,201012120dal,dal,WittJa00,rush_long,0,,,,,
player,201012120dal,dal,WittJa00,targets,7,,,,,
player,201012120dal,dal,WittJa00,rec,7,,,,,
player,201012120dal,dal,WittJa00,rec_yds,69,,,,,
player,201012120dal,dal,WittJa00,rec_td,2,,,,,
player,201012120dal,dal,WittJa00,rec_long,22,,,,,
player,201012120dal,dal,WittJa00,fumbles,0,,,,,
player,201012120dal,dal,WittJa00,fumbles_lost,,,,,,
player,201012120dal,dal,OgleKe00,pass_cmp,0,,,,,
player,201012120dal,dal,OgleKe00,pass_att,0,,,,,
player,201012120dal,dal,OgleKe00,pass_yds,0,,,,,
player,201012120dal,dal,OgleKe00,pass_td,0,,,,,
player,201012120dal,dal,OgleKe00,pass_int,0,,,,,
player,201012120dal,dal,OgleKe00,pass_sacked,,,,,,
player,201012120dal,dal,OgleKe00,pass_sacked_yds,,,,,,
player,201012120dal,dal,OgleKe00,pass_long,0,,,,,
player,201012120dal,dal,OgleKe00,pass_rating,,,,,,
player,201012120dal,dal,OgleKe00,rush_att,0,,,,,
player,201012120dal,dal,OgleKe00,rush_yds,0,,,,,
player,201012120dal,dal,OgleKe00,rush_td,0,,,,,
player,201012120dal,dal,OgleKe00,rush_long,0,,,,,
player,201012120dal,dal,OgleKe00,targets,5,,,,,
player,201012120dal,dal,OgleKe00,rec,3,,,,,
player,201012120dal,dal,OgleKe00,rec_yds,34,,,,,
player,201012120dal,dal,OgleKe00,rec_td,0,,,,,
player,201012120dal,dal,OgleKe00,rec_long,19,,,,,
player,201012120dal,dal,OgleKe00,fumbles,0,,,,,
player,201012120dal,dal,OgleKe00,fumbles_lost,,,,,,
player,201012120dal,dal,BennMa00,pass_cmp,0,,,,,
player,201012120dal,dal,BennMa00,pass_att,0,,,,,
player,201012120dal,dal,BennMa00,pass_yds,0,,,,,
player,201012120dal,dal,BennMa00,pass_td,0,,,,,
player,201012120dal,dal,BennMa00,pass_int,0,,,,,
player,201012120dal,dal,BennMa00,pass_sacked,,,,,,
player,201012120dal,dal,BennMa00,pass_sacked_yds,,,,,,
player,201012120dal,dal,BennMa00,pass_long,0,,,,,
player,201012120dal,dal,BennMa00,pass_rating,,,,,,
player,201012120dal,dal,BennMa00,rush_att,0,,,,,
player,201012120dal,dal,BennMa00,rush_yds,0,,,,,
player,201012120dal,dal,BennMa00,rush_td,0,,,,,
player,201012120dal,dal,BennMa00,rush_long,0,,,,,
player,201012120dal,dal,BennMa00,targets,5,,,,,
player,201012120dal,dal,BennMa00,rec,4,,,,,
player,201012120dal,dal,BennMa00,rec_yds,30,,,,,
player,201012120dal,dal,BennMa00,rec_td,0,,,,,
player,201012120dal,dal,BennMa00,rec_long,11,,,,,
player,201012120dal,dal,BennMa00,fumbles,0,,,,,
player,201012120dal,dal,BennMa00,fumbles_lost,,,,,,
player,201012120dal,dal,WillRo04,pass_cmp,0,,,,,
player,201012120dal,dal,WillRo04,pass_att,0,,,,,
player,201012120dal,dal,WillRo04,pass_yds,0,,,,,
player,201012120dal,dal,WillRo04,pass_td,0,,,,,
player,201012120dal,dal,WillRo04,pass_int,0,,,,,
player,201012120dal,dal,WillRo04,pass_sacked,,,,,,
player,201012120dal,dal,WillRo04,pass_sacked_yds,,,,,,
player,201012120dal,dal,WillRo04,pass_long,0,,,,,
player,201012120dal,dal,WillRo04,pass_rating,,,,,,
player,201012120dal,dal,WillRo04,rush_att,0,,,,,
player,201012120dal,dal,WillRo04,rush_yds,0,,,,,
player,201012120dal,dal,WillRo04,rush_td,0,,,,,
player,201012120dal,dal,WillRo04,rush_long,0,,,,,
player,201012120dal,dal,WillRo04,targets,4,,,,,
player,201012120dal,dal,WillRo04,rec,2,,,,,
player,201012120dal,dal,WillRo04,rec_yds,23,,,,,
player,201012120dal,dal,WillRo04,rec_td,0,,,,,
player,201012120dal,dal,WillRo04,rec_long,20,,,,,
player,201012120dal,dal,WillRo04,fumbles,0,,,,,
player,201012120dal,dal,WillRo04,fumbles_lost,,,,,,
player,201012120dal,dal,HurdSa00,pass_cmp,0,,,,,
player,201012120dal,dal,HurdSa00,pass_att,0,,,,,
player,201012120dal,dal,HurdSa00,pass_yds,0,,,,,
player,201012120dal,dal,HurdSa00,pass_td,0,,,,,
player,201012120dal,dal,HurdSa00,pass_int,0,,,,,
player,201012120dal,dal,HurdSa00,pass_sacked,,,,,,
player,201012120dal,dal,HurdSa00,pass_sacked_yds,,,,,,
player,201012120dal,dal,HurdSa00,pass_long,0,,,,,
player,201012120dal,dal,HurdSa00,pass_rating,,,,,,
player,201012120dal,dal,HurdSa00,rush_att,0,,,,,
player,201012120dal,dal,HurdSa00,rush_yds,0,,,,,
player,201012120dal,dal,HurdSa00,rush_td,0,,,,,
player,201012120dal,dal,HurdSa00,rush_long,0,,,,,
player,201012120dal,dal,HurdSa00,targets,2,,,,,
player,201012120dal,dal,HurdSa00,rec,1,,,,,
player,201012120dal,dal,HurdSa00,rec_yds,5,,,,,
player,201012120dal,dal,HurdSa00,rec_td,0,,,,,
player,201012120dal,dal,HurdSa00,rec_long,5,,,,,
player,201012120dal,dal,HurdSa00,fumbles,0,,,,,
player,201012120dal,dal,HurdSa00,fumbles_lost,,,,,,
player,201012120dal,phi,MikeQu20,def_int,1,,,,,
player,201012120dal,phi,MikeQu20,def_int_yds,0,,,,,
player,201012120dal,phi,MikeQu20,def_int_td,0,,,,,
player,201012120dal,phi,MikeQu20,def_int_long,0,,,,,
player,201012120dal,phi,MikeQu20,pass_defended,1,,,,,
player,201012120dal,phi,MikeQu20,sacks,0.0,,,,,
player,201012120dal,phi,MikeQu20,tackles_combined,6,,,,,
player,201012120dal,phi,MikeQu20,tackles_solo,6,,,,,
player,201012120dal,phi,MikeQu20,tackles_assists,0,,,,,
player,201012120dal,phi,MikeQu20,tackles_loss,0,,,,,
player,201012120dal,phi,MikeQu20,qb_hits,0,,,,,
player,201012120dal,phi,MikeQu20,fumbles_rec,0,,,,,
player,201012120dal,phi,MikeQu20,fumbles_rec_yds,0,,,,,
player,201012120dal,phi,MikeQu20,fumbles_rec_td,0,,,,,
player,201012120dal,phi,MikeQu20,fumbles_forced,0,,,,,
player,201012120dal,phi,PattDi20,def_int,1,,,,,
player,201012120dal,phi,PattDi20,def_int_yds,0,,,,,
player,201012120dal,phi,PattDi20,def_int_td,0,,,,,
player,201012120dal,phi,PattDi20,def_int_long,0,,,,,
player,201012120dal,phi,PattDi20,pass_defended,1,,,,,
player,201012120dal,phi,PattDi20,sacks,0.0,,,,,
player,201012120dal,phi,PattDi20,tackles_combined,4,,,,,
player,201012120dal,phi,PattDi20,tackles_solo,4,,,,,
player,201012120dal,phi,PattDi20,tackles_assists,0,,,,,
player,201012120dal,phi,PattDi20,tackles_loss,0,,,,,
player,201012120dal,phi,PattDi20,qb_hits,0,,,,,
player,201012120dal,phi,PattDi20,fumbles_rec,0,,,,,
player,201012120dal,phi,PattDi20,fumbles_rec_yds,0,,,,,
player,201012120dal,phi,PattDi20,fumbles_rec_td,0,,,,,
player,201012120dal,phi,PattDi20,fumbles_forced,0,,,,,
player,201012120dal,phi,TappDa20,def_int,0,,,,,
player,201012120dal,phi,TappDa20,def_int_yds,0,,,,,
player,201012120dal,phi,TappDa20,def_int_td,0,,,,,
player,201012120dal,phi,TappDa20,def_int_long,0,,,,,
player,201012120dal,phi,TappDa20,pass_defended,0,,,,,
player,201012120dal,phi,TappDa20,sacks,1.0,,,,,
