game,2010,5,20101010,201010100sfo,phi,"Philadelphia Eagles",27,sfo,"San Francisco 49ers",24
player,201010100sfo,phi,JackDe00,targets,3,,,,,
player,201010100sfo,phi,JackDe00,rec,2,,,,,
player,201010100sfo,phi,JackDe00,rec_yds,24,,,,,
player,201010100sfo,phi,JackDe00,rec_td,0,,,,,
player,201010100sfo,phi,JackDe00,rec_long,20,,,,,
player,201010100sfo,phi,JackDe00,fumbles,0,,,,,
player,201010100sfo,phi,JackDe00,fumbles_lost,,,,,,
player,201010100sfo,phi,BellMi00,pass_cmp,0,,,,,
player,201010100sfo,phi,BellMi00,pass_att,0,,,,,
player,201010100sfo,phi,BellMi00,pass_yds,0,,,,,
player,201010100sfo,phi,BellMi00,pass_td,0,,,,,
player,201010100sfo,phi,BellMi00,pass_int,0,,,,,
player,201010100sfo,phi,BellMi00,pass_sacked,,,,,,
player,201010100sfo,phi,BellMi00,pass_sacked_yds,,,,,,
player,201010100sfo,phi,BellMi00,pass_long,0,,,,,
player,201010100sfo,phi,BellMi00,pass_rating,,,,,,
player,201010100sfo,phi,BellMi00,rush_att,4,,,,,
player,201010100sfo,phi,BellMi00,rush_yds,8,,,,,
player,201010100sfo,phi,BellMi00,rush_td,0,,,,,
player,201010100sfo,phi,BellMi00,rush_long,3,,,,,
player,201010100sfo,phi,BellMi00,targets,0,,,,,
player,201010100sfo,phi,BellMi00,rec,0,,,,,
player,201010100sfo,phi,BellMi00,rec_yds,0,,,,,
player,201010100sfo,phi,BellMi00,rec_td,0,,,,,
player,201010100sfo,phi,BellMi00,rec_long,0,,,,,
player,201010100sfo,phi,BellMi00,fumbles,0,,,,,
player,201010100sfo,phi,BellMi00,fumbles_lost,,,,,,
player,201010100sfo,phi,MaclJe00,pass_cmp,0,,,,,
player,201010100sfo,phi,MaclJe00,pass_att,0,,,,,
player,201010100sfo,phi,MaclJe00,pass_yds,0,,,,,
player,201010100sfo,phi,MaclJe00,pass_td,0,,,,,
player,201010100sfo,phi,MaclJe00,pass_int,0,,,,,
player,201010100sfo,phi,MaclJe00,pass_sacked,,,,,,
player,201010100sfo,phi,MaclJe00,pass_sacked_yds,,,,,,
player,201010100sfo,phi,MaclJe00,pass_long,0,,,,,
player,201010100sfo,phi,MaclJe00,pass_rating,,,,,,
player,201010100sfo,phi,MaclJe00,rush_att,0,,,,,
player,201010100sfo,phi,MaclJe00,rush_yds,0,,,,,
player,201010100sfo,phi,MaclJe00,rush_td,0,,,,,
player,201010100sfo,phi,MaclJe00,rush_long,0,,,,,
player,201010100sfo,phi,MaclJe00,targets,9,,,,,
player,201010100sfo,phi,MaclJe00,rec,6,,,,,
player,201010100sfo,phi,MaclJe00,rec_yds,95,,,,,
player,201010100sfo,phi,MaclJe00,rec_td,0,,,,,
player,201010100sfo,phi,MaclJe00,rec_long,41,,,,,
player,201010100sfo,phi,MaclJe00,fumbles,0,,,,,
player,201010100sfo,phi,MaclJe00,fumbles_lost,,,,,,
player,201010100sfo,phi,CeleBr00,pass_cmp,0,,,,,
player,201010100sfo,phi,CeleBr00,pass_att,0,,,,,
player,201010100sfo,phi,CeleBr00,pass_yds,0,,,,,
player,201010100sfo,phi,CeleBr00,pass_td,0,,,,,
player,201010100sfo,phi,CeleBr00,pass_int,0,,,,,
player,201010100sfo,phi,CeleBr00,pass_sacked,,,,,,
player,201010100sfo,phi,CeleBr00,pass_sacked_yds,,,,,,
player,201010100sfo,phi,CeleBr00,pass_long,0,,,,,
player,201010100sfo,phi,CeleBr00,pass_rating,,,,,,
player,201010100sfo,phi,CeleBr00,rush_att,0,,,,,
player,201010100sfo,phi,CeleBr00,rush_yds,0,,,,,
player,201010100sfo,phi,CeleBr00,rush_td,0,,,,,
player,201010100sfo,phi,CeleBr00,rush_long,0,,,,,
player,201010100sfo,phi,CeleBr00,targets,9,,,,,
player,201010100sfo,phi,CeleBr00,rec,3,,,,,
player,201010100sfo,phi,CeleBr00,rec_yds,47,,,,,
player,201010100sfo,phi,CeleBr00,rec_td,1,,,,,
player,201010100sfo,phi,CeleBr00,rec_long,32,,,,,
player,201010100sfo,phi,CeleBr00,fumbles,0,,,,,
player,201010100sfo,phi,CeleBr00,fumbles_lost,,,,,,
player,201010100sfo,phi,SchmOw00,pass_cmp,0,,,,,
player,201010100sfo,phi,SchmOw00,pass_att,0,,,,,
player,201010100sfo,phi,SchmOw00,pass_yds,0,,,,,
player,201010100sfo,phi,SchmOw00,pass_td,0,,,,,
player,201010100sfo,phi,SchmOw00,pass_int,0,,,,,
player,201010100sfo,phi,SchmOw00,pass_sacked,,,,,,
player,201010100sfo,phi,SchmOw00,pass_sacked_yds,,,,,,
player,201010100sfo,phi,SchmOw00,pass_long,0,,,,,
player,201010100sfo,phi,SchmOw00,pass_rating,,,,,,
player,201010100sfo,phi,SchmOw00,rush_att,0,,,,,
player,201010100sfo,phi,SchmOw00,rush_yds,0,,,,,
player,201010100sfo,phi,SchmOw00,rush_td,0,,,,,
player,201010100sfo,phi,SchmOw00,rush_long,0,,,,,
player,201010100sfo,phi,SchmOw00,targets,2,,,,,
player,201010100sfo,phi,SchmOw00,rec,2,,,,,
player,201010100sfo,phi,SchmOw00,rec_yds,19,,,,,
player,201010100sfo,phi,SchmOw00,rec_td,0,,,,,
player,201010100sfo,phi,SchmOw00,rec_long,13,,,,,
player,201010100sfo,phi,SchmOw00,fumbles,0,,,,,
player,201010100sfo,phi,SchmOw00,fumbles_lost,,,,,,
player,201010100sfo,phi,AvanJa00,pass_cmp,0,,,,,
player,201010100sfo,phi,AvanJa00,pass_att,0,,,,,
player,201010100sfo,phi,AvanJa00,pass_yds,0,,,,,
player,201010100sfo,phi,AvanJa00,pass_td,0,,,,,
player,201010100sfo,phi,AvanJa00,pass_int,0,,,,,
player,201010100sfo,phi,AvanJa00,pass_sacked,,,,,,
player,201010100sfo,phi,AvanJa00,pass_sacked_yds,,,,,,
player,201010100sfo,phi,AvanJa00,pass_long,0,,,,,
player,201010100sfo,phi,AvanJa00,pass_rating,,,,,,
player,201010100sfo,phi,AvanJa00,rush_att,0,,,,,
player,201010100sfo,phi,AvanJa00,rush_yds,0,,,,,
player,201010100sfo,phi,AvanJa00,rush_td,0,,,,,
player,201010100sfo,phi,AvanJa00,rush_long,0,,,,,
player,201010100sfo,phi,AvanJa00,targets,2,,,,,
player,201010100sfo,phi,AvanJa00,rec,2,,,,,
player,201010100sfo,phi,AvanJa00,rec_yds,13,,,,,
player,201010100sfo,phi,AvanJa00,rec_td,0,,,,,
player,201010100sfo,phi,AvanJa00,rec_long,8,,,,,
player,201010100sfo,phi,AvanJa00,fumbles,0,,,,,
player,201010100sfo,phi,AvanJa00,fumbles_lost,,,,,,
player,201010100sfo,phi,HallCh00,pass_cmp,0,,,,,
player,201010100sfo,phi,HallCh00,pass_att,0,,,,,
player,201010100sfo,phi,HallCh00,pass_yds,0,,,,,
player,201010100sfo,phi,HallCh00,pass_td,0,,,,,
player,201010100sfo,phi,HallCh00,pass_int,0,,,,,
player,201010100sfo,phi,HallCh00,pass_sacked,,,,,,
player,201010100sfo,phi,HallCh00,pass_sacked_yds,,,,,,
player,201010100sfo,phi,HallCh00,pass_long,0,,,,,
player,201010100sfo,phi,HallCh00,pass_rating,,,,,,
player,201010100sfo,phi,HallCh00,rush_att,0,,,,,
player,201010100sfo,phi,HallCh00,rush_yds,0,,,,,
player,201010100sfo,phi,HallCh00,rush_td,0,,,,,
player,201010100sfo,phi,HallCh00,rush_long,0,,,,,
player,201010100sfo,phi,HallCh00,targets,1,,,,,
player,201010100sfo,phi,HallCh00,rec,1,,,,,
player,201010100sfo,phi,HallCh00,rec_yds,9,,,,,
player,201010100sfo,phi,HallCh00,rec_td,0,,,,,
player,201010100sfo,phi,HallCh00,rec_long,9,,,,,
player,201010100sfo,phi,HallCh00,fumbles,0,,,,,
player,201010100sfo,phi,HallCh00,fumbles_lost,,,,,,
player,201010100sfo,phi,BuckEl00,pass_cmp,0,,,,,
player,201010100sfo,phi,BuckEl00,pass_att,0,,,,,
player,201010100sfo,phi,BuckEl00,pass_yds,0,,,,,
player,201010100sfo,phi,BuckEl00,pass_td,0,,,,,
player,201010100sfo,phi,BuckEl00,pass_int,0,,,,,
player,201010100sfo,phi,BuckEl00,pass_sacked,,,,,,
player,201010100sfo,phi,BuckEl00,pass_sacked_yds,,,,,,
player,201010100sfo,phi,BuckEl00,pass_long,0,,,,,
player,201010100sfo,phi,BuckEl00,pass_rating,,,,,,
player,201010100sfo,phi,BuckEl00,rush_att,1,,,,,
player,201010100sfo,phi,BuckEl00,rush_yds,0,,,,,
player,201010100sfo,phi,BuckEl00,rush_td,0,,,,,
player,201010100sfo,phi,BuckEl00,rush_long,0,,,,,
player,201010100sfo,phi,BuckEl00,targets,0,,,,,
player,201010100sfo,phi,BuckEl00,rec,0,,,,,
player,201010100sfo,phi,BuckEl00,rec_yds,0,,,,,
player,201010100sfo,phi,BuckEl00,rec_td,0,,,,,
player,201010100sfo,phi,BuckEl00,rec_long,0,,,,,
player,201010100sfo,phi,BuckEl00,fumbles,0,,,,,
player,201010100sfo,phi,BuckEl00,fumbles_lost,,,,,,
player,201010100sfo,sfo,SmitAl03,pass_cmp,25,,,,,
player,201010100sfo,sfo,SmitAl03,pass_att,39,,,,,
player,201010100sfo,sfo,SmitAl03,pass_yds,309,,,,,
player,201010100sfo,sfo,SmitAl03,pass_td,3,,,,,
player,201010100sfo,sfo,SmitAl03,pass_int,2,,,,,
player,201010100sfo,sfo,SmitAl03,pass_sacked,2,,,,,
player,201010100sfo,sfo,SmitAl03,pass_sacked_yds,19,,,,,
player,201010100sfo,sfo,SmitAl03,pass_long,36,,,,,
player,201010100sfo,sfo,SmitAl03,pass_rating,92.8,,,,,
player,201010100sfo,sfo,SmitAl03,rush_att,3,,,,,
player,201010100sfo,sfo,SmitAl03,rush_yds,16,,,,,
player,201010100sfo,sfo,SmitAl03,rush_td,0,,,,,
player,201010100sfo,sfo,SmitAl03,rush_long,11,,,,,
player,201010100sfo,sfo,SmitAl03,targets,0,,,,,
player,201010100sfo,sfo,SmitAl03,rec,0,,,,,
player,201010100sfo,sfo,SmitAl03,rec_yds,0,,,,,
player,201010100sfo,sfo,SmitAl03,rec_td,0,,,,,
player,201010100sfo,sfo,SmitAl03,rec_long,0,,,,,
player,201010100sfo,sfo,SmitAl03,fumbles,1,,,,,
player,201010100sfo,sfo,SmitAl03,fumbles_lost,1,,,,,
player,201010100sfo,sfo,GoreFr00,pass_cmp,0,,,,,
player,201010100sfo,sfo,GoreFr00,pass_att,0,,,,,
player,201010100sfo,sfo,GoreFr00,pass_yds,0,,,,,
player,201010100sfo,sfo,GoreFr00,pass_td,0,,,,,
player,201010100sfo,sfo,GoreFr00,pass_int,0,,,,,
player,201010100sfo,sfo,GoreFr00,pass_sacked,,,,,,
player,201010100sfo,sfo,GoreFr00,pass_sacked_yds,,,,,,
player,201010100sfo,sfo,GoreFr00,pass_long,0,,,,,
player,201010100sfo,sfo,GoreFr00,pass_rating,,,,,,
player,201010100sfo,sfo,GoreFr00,rush_att,18,,,,,
player,201010100sfo,sfo,GoreFr00,rush_yds,52,,,,,
player,201010100sfo,sfo,GoreFr00,rush_td,0,,,,,
player,201010100sfo,sfo,GoreFr00,rush_long,16,,,,,
player,201010100sfo,sfo,GoreFr00,targets,8,,,,,
player,201010100sfo,sfo,GoreFr00,rec,4,,,,,
player,201010100sfo,sfo,GoreFr00,rec_yds,21,,,,,
player,201010100sfo,sfo,GoreFr00,rec_td,1,,,,,
player,201010100sfo,sfo,GoreFr00,rec_long,11,,,,,
player,201010100sfo,sfo,GoreFr00,fumbles,2,,,,,
player,201010100sfo,sfo,GoreFr00,fumbles_lost,2,,,,,
player,201010100sfo,sfo,WestBr00,pass_cmp,0,,,,,
player,201010100sfo,sfo,WestBr00,pass_att,0,,,,,
player,201010100sfo,sfo,WestBr00,pass_yds,0,,,,,
player,201010100sfo,sfo,WestBr00,pass_td,0,,,,,
player,201010100sfo,sfo,WestBr00,pass_int,0,,,,,
player,201010100sfo,sfo,WestBr00,pass_sacked,,,,,,
player,201010100sfo,sfo,WestBr00,pass_sacked_yds,,,,,,
player,201010100sfo,sfo,WestBr00,pass_long,0,,,,,
player,201010100sfo,sfo,WestBr00,pass_rating,,,,,,
player,201010100sfo,sfo,WestBr00,rush_att,1,,,,,
player,201010100sfo,sfo,WestBr00,rush_yds,6,,,,,
player,201010100sfo,sfo,WestBr00,rush_td,0,,,,,
player,201010100sfo,sfo,WestBr00,rush_long,6,,,,,
player,201010100sfo,sfo,WestBr00,targets,0,,,,,
player,201010100sfo,sfo,WestBr00,rec,0,,,,,
player,201010100sfo,sfo,WestBr00,rec_yds,0,,,,,
player,201010100sfo,sfo,WestBr00,rec_td,0,,,,,
player,201010100sfo,sfo,WestBr00,rec_long,0,,,,,
player,201010100sfo,sfo,WestBr00,fumbles,0,,,,,
player,201010100sfo,sfo,WestBr00,fumbles_lost,,,,,,
player,201010100sfo,sfo,CrabMi00,pass_cmp,0,,,,,
player,201010100sfo,sfo,CrabMi00,pass_att,0,,,,,
player,201010100sfo,sfo,CrabMi00,pass_yds,0,,,,,
player,201010100sfo,sfo,CrabMi00,pass_td,0,,,,,
player,201010100sfo,sfo,CrabMi00,pass_int,0,,,,,
player,201010100sfo,sfo,CrabMi00,pass_sacked,,,,,,
player,201010100sfo,sfo,CrabMi00,pass_sacked_yds,,,,,,
player,201010100sfo,sfo,CrabMi00,pass_long,0,,,,,
player,201010100sfo,sfo,CrabMi00,pass_rating,,,,,,
player,201010100sfo,sfo,CrabMi00,rush_att,0,,,,,
player,201010100sfo,sfo,CrabMi00,rush_yds,0,,,,,
player,201010100sfo,sfo,CrabMi00,rush_td,0,,,,,
player,201010100sfo,sfo,CrabMi00,rush_long,0,,,,,
player,201010100sfo,sfo,CrabMi00,targets,14,,,,,
player,201010100sfo,sfo,CrabMi00,rec,9,,,,,
player,201010100sfo,sfo,CrabMi00,rec_yds,105,,,,,
player,201010100sfo,sfo,CrabMi00,rec_td,1,,,,,
player,201010100sfo,sfo,CrabMi00,rec_long,22,,,,,
player,201010100sfo,sfo,CrabMi00,fumbles,0,,,,,
player,201010100sfo,sfo,CrabMi00,fumbles_lost,,,,,,
player,201010100sfo,sfo,DaviVe00,pass_cmp,0,,,,,
player,201010100sfo,sfo,DaviVe00,pass_att,0,,,,,
player,201010100sfo,sfo,DaviVe00,pass_yds,0,,,,,
player,201010100sfo,sfo,DaviVe00,pass_td,0,,,,,
player,201010100sfo,sfo,DaviVe00,pass_int,0,,,,,
player,201010100sfo,sfo,DaviVe00,pass_sacked,,,,,,
player,201010100sfo,sfo,DaviVe00,pass_sacked_yds,,,,,,
player,201010100sfo,sfo,DaviVe00,pass_long,0,,,,,
player,201010100sfo,sfo,DaviVe00,pass_rating,,,,,,
player,201010100sfo,sfo,DaviVe00,rush_att,0,,,,,
player,201010100sfo,sfo,DaviVe00,rush_yds,0,,,,,
player,201010100sfo,sfo,DaviVe00,rush_td,0,,,,,
player,201010100sfo,sfo,DaviVe00,rush_long,0,,,,,
player,201010100sfo,sfo,DaviVe00,targets,7,,,,,
player,201010100sfo,sfo,DaviVe00,rec,5,,,,,
player,201010100sfo,sfo,DaviVe00,rec_yds,104,,,,,
player,201010100sfo,sfo,DaviVe00,rec_td,1,,,,,
player,201010100sfo,sfo,DaviVe00,rec_long,36,,,,,
player,201010100sfo,sfo,DaviVe00,fumbles,0,,,,,
player,201010100sfo,sfo,DaviVe00,fumbles_lost,,,,,,
player,201010100sfo,sfo,ZiegDo00,pass_cmp,0,,,,,
player,201010100sfo,sfo,ZiegDo00,pass_att,0,,,,,
player,201010100sfo,sfo,ZiegDo00,pass_yds,0,,,,,
player,201010100sfo,sfo,ZiegDo00,pass_td,0,,,,,
player,201010100sfo,sfo,ZiegDo00,pass_int,0,,,,,
player,201010100sfo,sfo,ZiegDo00,pass_sacked,,,,,,
player,201010100sfo,sfo,ZiegDo00,pass_sacked_yds,,,,,,
player,201010100sfo,sfo,ZiegDo00,pass_long,0,,,,,
player,201010100sfo,sfo,ZiegDo00,pass_rating,,,,,,
player,201010100sfo,sfo,ZiegDo00,rush_att,0,,,,,
player,201010100sfo,sfo,ZiegDo00,rush_yds,0,,,,,
player,201010100sfo,sfo,ZiegDo00,rush_td,0,,,,,
player,201010100sfo,sfo,ZiegDo00,rush_long,0,,,,,
player,201010100sfo,sfo,ZiegDo00,targets,2,,,,,
player,201010100sfo,sfo,ZiegDo00,rec,2,,,,,
player,201010100sfo,sfo,ZiegDo00,rec_yds,32,,,,,
player,201010100sfo,sfo,ZiegDo00,rec_td,0,,,,,
player,201010100sfo,sfo,ZiegDo00,rec_long,20,,,,,
player,201010100sfo,sfo,ZiegDo00,fumbles,0,,,,,
player,201010100sfo,sfo,ZiegDo00,fumbles_lost,,,,,,
player,201010100sfo,sfo,GinnTe00,pass_cmp,0,,,,,
player,201010100sfo,sfo,GinnTe00,pass_att,0,,,,,
player,201010100sfo,sfo,GinnTe00,pass_yds,0,,,,,
player,201010100sfo,sfo,GinnTe00,pass_td,0,,,,,
player,201010100sfo,sfo,GinnTe00,pass_int,0,,,,,
player,201010100sfo,sfo,GinnTe00,pass_sacked,,,,,,
player,201010100sfo,sfo,GinnTe00,pass_sacked_yds,,,,,,
player,201010100sfo,sfo,GinnTe00,pass_long,0,,,,,
player,201010100sfo,sfo,GinnTe00,pass_rating,,,,,,
player,201010100sfo,sfo,GinnTe00,rush_att,0,,,,,
player,201010100sfo,sfo,GinnTe00,rush_yds,0,,,,,
player,201010100sfo,sfo,GinnTe00,rush_td,0,,,,,
player,201010100sfo,sfo,GinnTe00,rush_long,0,,,,,
player,201010100sfo,sfo,GinnTe00,targets,3,,,,,
player,201010100sfo,sfo,GinnTe00,rec,2,,,,,
player,201010100sfo,sfo,GinnTe00,rec_yds,26,,,,,
player,201010100sfo,sfo,GinnTe00,rec_td,0,,,,,
player,201010100sfo,sfo,GinnTe00,rec_long,17,,,,,
player,201010100sfo,sfo,GinnTe00,fumbles,0,,,,,
player,201010100sfo,sfo,GinnTe00,fumbles_lost,,,,,,
player,201010100sfo,sfo,MorgJo00,pass_cmp,0,,,,,
player,201010100sfo,sfo,MorgJo00,pass_att,0,,,,,
player,201010100sfo,sfo,MorgJo00,pass_yds,0,,,,,
player,201010100sfo,sfo,MorgJo00,pass_td,0,,,,,
player,201010100sfo,sfo,MorgJo00,pass_int,0,,,,,
player,201010100sfo,sfo,MorgJo00,pass_sacked,,,,,,
player,201010100sfo,sfo,MorgJo00,pass_sacked_yds,,,,,,
player,201010100sfo,sfo,MorgJo00,pass_long,0,,,,,
player,201010100sfo,sfo,MorgJo00,pass_rating,,,,,,
player,201010100sfo,sfo,MorgJo00,rush_att,0,,,,,
player,201010100sfo,sfo,MorgJo00,rush_yds,0,,,,,
player,201010100sfo,sfo,MorgJo00,rush_td,0,,,,,
player,201010100sfo,sfo,MorgJo00,rush_long,0,,,,,
player,201010100sfo,sfo,MorgJo00,targets,4,,,,,
player,201010100sfo,sfo,MorgJo00,rec,3,,,,,
player,201010100sfo,sfo,MorgJo00,rec_yds,21,,,,,
player,201010100sfo,sfo,MorgJo00,rec_td,0,,,,,
player,201010100sfo,sfo,MorgJo00,rec_long,16,,,,,
player,201010100sfo,sfo,MorgJo00,fumbles,0,,,,,
player,201010100sfo,sfo,MorgJo00,fumbles_lost,,,,,,
player,201010100sfo,sfo,NorrMo00,pass_cmp,,,,,,
player,201010100sfo,sfo,NorrMo00,pass_att,,,,,,
player,201010100sfo,sfo,NorrMo00,pass_yds,,,,,,
player,201010100sfo,sfo,NorrMo00,pass_td,,,,,,
player,201010100sfo,sfo,NorrMo00,pass_int,,,,,,
player,201010100sfo,sfo,NorrMo00,pass_sacked,,,,,,
player,201010100sfo,sfo,NorrMo00,pass_sacked_yds,,,,,,
player,201010100sfo,sfo,NorrMo00,pass_long,,,,,,
player,201010100sfo,sfo,NorrMo00,pass_rating,,,,,,
player,201010100sfo,sfo,NorrMo00,rush_att,,,,,,
player,201010100sfo,sfo,NorrMo00,rush_yds,,,,,,
player,201010100sfo,sfo,NorrMo00,rush_td,,,,,,
player,201010100sfo,sfo,NorrMo00,rush_long,,,,,,
player,201010100sfo,sfo,NorrMo00,targets,1,,,,,
player,201010100sfo,sfo,NorrMo00,rec,0,,,,,
player,201010100sfo,sfo,NorrMo00,rec_yds,0,,,,,
player,201010100sfo,sfo,NorrMo00,rec_td,0,,,,,
player,201010100sfo,sfo,NorrMo00,rec_long,,,,,,
player,201010100sfo,sfo,NorrMo00,fumbles,,,,,,
player,201010100sfo,sfo,NorrMo00,fumbles_lost,,,,,,
player,201010100sfo,phi,LindTr99,def_int,1,,,,,
player,201010100sfo,phi,LindTr99,def_int_yds,8,,,,,
player,201010100sfo,phi,LindTr99,def_int_td,0,,,,,
player,201010100sfo,phi,LindTr99,def_int_long,8,,,,,
player,201010100sfo,phi,LindTr99,pass_defended,1,,,,,
player,201010100sfo,phi,LindTr99,sacks,0.0,,,,,
player,201010100sfo,phi,LindTr99,tackles_combined,4,,,,,
player,201010100sfo,phi,LindTr99,tackles_solo,4,,,,,
player,201010100sfo,phi,LindTr99,tackles_assists,0,,,,,
player,201010100sfo,phi,LindTr99,tackles_loss,0,,,,,
player,201010100sfo,phi,LindTr99,qb_hits,0,,,,,
player,201010100sfo,phi,LindTr99,fumbles_rec,0,,,,,
player,201010100sfo,phi,LindTr99,fumbles_rec_yds,0,,,,,
player,201010100sfo,phi,LindTr99,fumbles_rec_td,0,,,,,
player,201010100sfo,phi,LindTr99,fumbles_forced,0,,,,,
player,201010100sfo,phi,PattDi20,def_int,1,,,,,
player,201010100sfo,phi,PattDi20,def_int_yds,0,,,,,
player,201010100sfo,phi,PattDi20,def_int_td,0,,,,,
player,201010100sfo,phi,PattDi20,def_int_long,0,,,,,
player,201010100sfo,phi,PattDi20,pass_defended,1,,,,,
player,201010100sfo,phi,PattDi20,sacks,0.0,,,,,
player,201010100sfo,phi,PattDi20,tackles_combined,3,,,,,
player,201010100sfo,phi,PattDi20,tackles_solo,3,,,,,
player,201010100sfo,phi,PattDi20,tackles_assists,0,,,,,
player,201010100sfo,phi,PattDi20,tackles_loss,0,,,,,
player,201010100sfo,phi,PattDi20,qb_hits,0,,,,,
player,201010100sfo,phi,PattDi20,fumbles_rec,0,,,,,
player,201010100sfo,phi,PattDi20,fumbles_rec_yds,0,,,,,
player,201010100sfo,phi,PattDi20,fumbles_rec_td,0,,,,,
player,201010100sfo,phi,PattDi20,fumbles_forced,0,,,,,
player,201010100sfo,phi,DixoAn99,def_int,0,,,,,
player,201010100sfo,phi,DixoAn99,def_int_yds,0,,,,,
player,201010100sfo,phi,DixoAn99,def_int_td,0,,,,,
