game,2010,17,20110102,201101020atl,car,"Carolina Panthers",10,atl,"Atlanta Falcons",31
player,201101020atl,car,LaFeBr00,pass_cmp,0,,,,,
player,201101020atl,car,LaFeBr00,pass_att,1,,,,,
player,201101020atl,car,LaFeBr00,pass_yds,0,,,,,
player,201101020atl,car,LaFeBr00,pass_td,0,,,,,
player,201101020atl,car,LaFeBr00,pass_int,0,,,,,
player,201101020atl,car,LaFeBr00,pass_sacked,0,,,,,
player,201101020atl,car,LaFeBr00,pass_sacked_yds,0,,,,,
player,201101020atl,car,LaFeBr00,pass_long,0,,,,,
player,201101020atl,car,LaFeBr00,pass_rating,39.6,,,,,
player,201101020atl,car,LaFeBr00,rush_att,1,,,,,
player,201101020atl,car,LaFeBr00,rush_yds,60,,,,,
player,201101020atl,car,LaFeBr00,rush_td,0,,,,,
player,201101020atl,car,LaFeBr00,rush_long,60,,,,,
player,201101020atl,car,LaFeBr00,targets,8,,,,,
player,201101020atl,car,LaFeBr00,rec,4,,,,,
player,201101020atl,car,LaFeBr00,rec_yds,63,,,,,
player,201101020atl,car,LaFeBr00,rec_td,0,,,,,
player,201101020atl,car,LaFeBr00,rec_long,28,,,,,
player,201101020atl,car,LaFeBr00,fumbles,0,,,,,
player,201101020atl,car,LaFeBr00,fumbles_lost,,,,,,
player,201101020atl,car,StewJo00,pass_cmp,0,,,,,
player,201101020atl,car,StewJo00,pass_att,0,,,,,
player,201101020atl,car,StewJo00,pass_yds,0,,,,,
player,201101020atl,car,StewJo00,pass_td,0,,,,,
player,201101020atl,car,StewJo00,pass_int,0,,,,,
player,201101020atl,car,StewJo00,pass_sacked,,,,,,
player,201101020atl,car,StewJo00,pass_sacked_yds,,,,,,
player,201101020atl,car,StewJo00,pass_long,0,,,,,
player,201101020atl,car,StewJo00,pass_rating,,,,,,
player,201101020atl,car,StewJo00,rush_att,13,,,,,
player,201101020atl,car,StewJo00,rush_yds,31,,,,,
player,201101020atl,car,StewJo00,rush_td,0,,,,,
player,201101020atl,car,StewJo00,rush_long,12,,,,,
player,201101020atl,car,StewJo00,targets,0,,,,,
player,201101020atl,car,StewJo00,rec,0,,,,,
player,201101020atl,car,StewJo00,rec_yds,0,,,,,
player,201101020atl,car,StewJo00,rec_td,0,,,,,
player,201101020atl,car,StewJo00,rec_long,0,,,,,
player,201101020atl,car,StewJo00,fumbles,0,,,,,
player,201101020atl,car,StewJo00,fumbles_lost,,,,,,
player,201101020atl,car,GettDa00,pass_cmp,0,,,,,
player,201101020atl,car,GettDa00,pass_att,0,,,,,
player,201101020atl,car,GettDa00,pass_yds,0,,,,,
player,201101020atl,car,GettDa00,pass_td,0,,,,,
player,201101020atl,car,GettDa00,pass_int,0,,,,,
player,201101020atl,car,GettDa00,pass_sacked,,,,,,
player,201101020atl,car,GettDa00,pass_sacked_yds,,,,,,
player,201101020atl,car,GettDa00,pass_long,0,,,,,
player,201101020atl,car,GettDa00,pass_rating,,,,,,
player,201101020atl,car,GettDa00,rush_att,1,,,,,
player,201101020atl,car,GettDa00,rush_yds,19,,,,,
player,201101020atl,car,GettDa00,rush_td,0,,,,,
player,201101020atl,car,GettDa00,rush_long,19,,,,,
player,201101020atl,car,GettDa00,targets,8,,,,,
player,201101020atl,car,GettDa00,rec,4,,,,,
player,201101020atl,car,GettDa00,rec_yds,33,,,,,
player,201101020atl,car,GettDa00,rec_td,0,,,,,
player,201101020atl,car,GettDa00,rec_long,13,,,,,
player,201101020atl,car,GettDa00,fumbles,1,,,,,
player,201101020atl,car,GettDa00,fumbles_lost,,,,,,
player,201101020atl,car,GoodMi00,pass_cmp,0,,,,,
player,201101020atl,car,GoodMi00,pass_att,0,,,,,
player,201101020atl,car,GoodMi00,pass_yds,0,,,,,
player,201101020atl,car,GoodMi00,pass_td,0,,,,,
player,201101020atl,car,GoodMi00,pass_int,0,,,,,
player,201101020atl,car,GoodMi00,pass_sacked,,,,,,
player,201101020atl,car,GoodMi00,pass_sacked_yds,,,,,,
player,201101020atl,car,GoodMi00,pass_long,0,,,,,
player,201101020atl,car,GoodMi00,pass_rating,,,,,,
player,201101020atl,car,GoodMi00,rush_att,2,,,,,
player,201101020atl,car,GoodMi00,rush_yds,14,,,,,
player,201101020atl,car,GoodMi00,rush_td,0,,,,,
player,201101020atl,car,GoodMi00,rush_long,15,,,,,
player,201101020atl,car,GoodMi00,targets,3,,,,,
player,201101020atl,car,GoodMi00,rec,2,,,,,
player,201101020atl,car,GoodMi00,rec_yds,-11,,,,,
player,201101020atl,car,GoodMi00,rec_td,0,,,,,
player,201101020atl,car,GoodMi00,rec_long,0,,,,,
player,201101020atl,car,GoodMi00,fumbles,1,,,,,
player,201101020atl,car,GoodMi00,fumbles_lost,1,,,,,
player,201101020atl,car,SuttTy00,pass_cmp,0,,,,,
player,201101020atl,car,SuttTy00,pass_att,0,,,,,
player,201101020atl,car,SuttTy00,pass_yds,0,,,,,
player,201101020atl,car,SuttTy00,pass_td,0,,,,,
player,201101020atl,car,SuttTy00,pass_int,0,,,,,
player,201101020atl,car,SuttTy00,pass_sacked,,,,,,
player,201101020atl,car,SuttTy00,pass_sacked_yds,,,,,,
player,201101020atl,car,SuttTy00,pass_long,0,,,,,
player,201101020atl,car,SuttTy00,pass_rating,,,,,,
player,201101020atl,car,SuttTy00,rush_att,2,,,,,
player,201101020atl,car,SuttTy00,rush_yds,13,,,,,
player,201101020atl,car,SuttTy00,rush_td,0,,,,,
player,201101020atl,car,SuttTy00,rush_long,8,,,,,
player,201101020atl,car,SuttTy00,targets,3,,,,,
player,201101020atl,car,SuttTy00,rec,3,,,,,
player,201101020atl,car,SuttTy00,rec_yds,21,,,,,
player,201101020atl,car,SuttTy00,rec_td,0,,,,,
player,201101020atl,car,SuttTy00,rec_long,14,,,,,
player,201101020atl,car,SuttTy00,fumbles,0,,,,,
player,201101020atl,car,SuttTy00,fumbles_lost,,,,,,
player,201101020atl,car,ClowDa00,pass_cmp,0,,,,,
player,201101020atl,car,ClowDa00,pass_att,0,,,,,
player,201101020atl,car,ClowDa00,pass_yds,0,,,,,
player,201101020atl,car,ClowDa00,pass_td,0,,,,,
player,201101020atl,car,ClowDa00,pass_int,0,,,,,
player,201101020atl,car,ClowDa00,pass_sacked,,,,,,
player,201101020atl,car,ClowDa00,pass_sacked_yds,,,,,,
player,201101020atl,car,ClowDa00,pass_long,0,,,,,
player,201101020atl,car,ClowDa00,pass_rating,,,,,,
player,201101020atl,car,ClowDa00,rush_att,0,,,,,
player,201101020atl,car,ClowDa00,rush_yds,0,,,,,
player,201101020atl,car,ClowDa00,rush_td,0,,,,,
player,201101020atl,car,ClowDa00,rush_long,0,,,,,
player,201101020atl,car,ClowDa00,targets,4,,,,,
player,201101020atl,car,ClowDa00,rec,2,,,,,
player,201101020atl,car,ClowDa00,rec_yds,56,,,,,
player,201101020atl,car,ClowDa00,rec_td,0,,,,,
player,201101020atl,car,ClowDa00,rec_long,31,,,,,
player,201101020atl,car,ClowDa00,fumbles,0,,,,,
player,201101020atl,car,ClowDa00,fumbles_lost,,,,,,
player,201101020atl,car,RosaDa00,pass_cmp,0,,,,,
player,201101020atl,car,RosaDa00,pass_att,0,,,,,
player,201101020atl,car,RosaDa00,pass_yds,0,,,,,
player,201101020atl,car,RosaDa00,pass_td,0,,,,,
player,201101020atl,car,RosaDa00,pass_int,0,,,,,
player,201101020atl,car,RosaDa00,pass_sacked,,,,,,
player,201101020atl,car,RosaDa00,pass_sacked_yds,,,,,,
player,201101020atl,car,RosaDa00,pass_long,0,,,,,
player,201101020atl,car,RosaDa00,pass_rating,,,,,,
player,201101020atl,car,RosaDa00,rush_att,0,,,,,
player,201101020atl,car,RosaDa00,rush_yds,0,,,,,
player,201101020atl,car,RosaDa00,rush_td,0,,,,,
player,201101020atl,car,RosaDa00,rush_long,0,,,,,
player,201101020atl,car,RosaDa00,targets,2,,,,,
player,201101020atl,car,RosaDa00,rec,2,,,,,
player,201101020atl,car,RosaDa00,rec_yds,19,,,,,
player,201101020atl,car,RosaDa00,rec_td,0,,,,,
player,201101020atl,car,RosaDa00,rec_long,12,,,,,
player,201101020atl,car,RosaDa00,fumbles,0,,,,,
player,201101020atl,car,RosaDa00,fumbles_lost,,,,,,
player,201101020atl,car,KingJe00,pass_cmp,0,,,,,
player,201101020atl,car,KingJe00,pass_att,0,,,,,
player,201101020atl,car,KingJe00,pass_yds,0,,,,,
player,201101020atl,car,KingJe00,pass_td,0,,,,,
player,201101020atl,car,KingJe00,pass_int,0,,,,,
player,201101020atl,car,KingJe00,pass_sacked,,,,,,
player,201101020atl,car,KingJe00,pass_sacked_yds,,,,,,
player,201101020atl,car,KingJe00,pass_long,0,,,,,
player,201101020atl,car,KingJe00,pass_rating,,,,,,
player,201101020atl,car,KingJe00,rush_att,0,,,,,
player,201101020atl,car,KingJe00,rush_yds,0,,,,,
player,201101020atl,car,KingJe00,rush_td,0,,,,,
player,201101020atl,car,KingJe00,rush_long,0,,,,,
player,201101020atl,car,KingJe00,targets,3,,,,,
player,201101020atl,car,KingJe00,rec,2,,,,,
player,201101020atl,car,KingJe00,rec_yds,1,,,,,
player,201101020atl,car,KingJe00,rec_td,1,,,,,
player,201101020atl,car,KingJe00,rec_long,2,,,,,
player,201101020atl,car,KingJe00,fumbles,0,,,,,
player,201101020atl,car,KingJe00,fumbles_lost,,,,,,
player,201101020atl,car,BarnGa01,pass_cmp,,,,,,
player,201101020atl,car,BarnGa01,pass_att,,,,,,
player,201101020atl,car,BarnGa01,pass_yds,,,,,,
player,201101020atl,car,BarnGa01,pass_td,,,,,,
player,201101020atl,car,BarnGa01,pass_int,,,,,,
player,201101020atl,car,BarnGa01,pass_sacked,,,,,,
player,201101020atl,car,BarnGa01,pass_sacked_yds,,,,,,
player,201101020atl,car,BarnGa01,pass_long,,,,,,
player,201101020atl,car,BarnGa01,pass_rating,,,,,,
player,201101020atl,car,BarnGa01,rush_att,,,,,,
player,201101020atl,car,BarnGa01,rush_yds,,,,,,
player,201101020atl,car,BarnGa01,rush_td,,,,,,
player,201101020atl,car,BarnGa01,rush_long,,,,,,
player,201101020atl,car,BarnGa01,targets,1,,,,,
player,201101020atl,car,BarnGa01,rec,0,,,,,
player,201101020atl,car,BarnGa01,rec_yds,0,,,,,
player,201101020atl,car,BarnGa01,rec_td,0,,,,,
player,201101020atl,car,BarnGa01,rec_long,,,,,,
player,201101020atl,car,BarnGa01,fumbles,,,,,,
player,201101020atl,car,BarnGa01,fumbles_lost,,,,,,
player,201101020atl,atl,RyanMa00,pass_cmp,22,,,,,
player,201101020atl,atl,RyanMa00,pass_att,32,,,,,
player,201101020atl,atl,RyanMa00,pass_yds,236,,,,,
player,201101020atl,atl,RyanMa00,pass_td,2,,,,,
player,201101020atl,atl,RyanMa00,pass_int,0,,,,,
player,201101020atl,atl,RyanMa00,pass_sacked,1,,,,,
player,201101020atl,atl,RyanMa00,pass_sacked_yds,3,,,,,
player,201101020atl,atl,RyanMa00,pass_long,22,,,,,
player,201101020atl,atl,RyanMa00,pass_rating,110.9,,,,,
player,201101020atl,atl,RyanMa00,rush_att,2,,,,,
player,201101020atl,atl,RyanMa00,rush_yds,7,,,,,
player,201101020atl,atl,RyanMa00,rush_td,0,,,,,
player,201101020atl,atl,RyanMa00,rush_long,7,,,,,
player,201101020atl,atl,RyanMa00,targets,0,,,,,
player,201101020atl,atl,RyanMa00,rec,0,,,,,
player,201101020atl,atl,RyanMa00,rec_yds,0,,,,,
player,201101020atl,atl,RyanMa00,rec_td,0,,,,,
player,201101020atl,atl,RyanMa00,rec_long,0,,,,,
player,201101020atl,atl,RyanMa00,fumbles,1,,,,,
player,201101020atl,atl,RyanMa00,fumbles_lost,0,,,,,
player,201101020atl,atl,RedmCh00,pass_cmp,4,,,,,
player,201101020atl,atl,RedmCh00,pass_att,6,,,,,
player,201101020atl,atl,RedmCh00,pass_yds,20,,,,,
player,201101020atl,atl,RedmCh00,pass_td,0,,,,,
player,201101020atl,atl,RedmCh00,pass_int,0,,,,,
player,201101020atl,atl,RedmCh00,pass_sacked,0,,,,,
player,201101020atl,atl,RedmCh00,pass_sacked_yds,0,,,,,
player,201101020atl,atl,RedmCh00,pass_long,14,,,,,
player,201101020atl,atl,RedmCh00,pass_rating,71.5,,,,,
player,201101020atl,atl,RedmCh00,rush_att,1,,,,,
player,201101020atl,atl,RedmCh00,rush_yds,-1,,,,,
player,201101020atl,atl,RedmCh00,rush_td,0,,,,,
player,201101020atl,atl,RedmCh00,rush_long,-1,,,,,
player,201101020atl,atl,RedmCh00,targets,0,,,,,
player,201101020atl,atl,RedmCh00,rec,0,,,,,
player,201101020atl,atl,RedmCh00,rec_yds,0,,,,,
player,201101020atl,atl,RedmCh00,rec_td,0,,,,,
player,201101020atl,atl,RedmCh00,rec_long,0,,,,,
player,201101020atl,atl,RedmCh00,fumbles,0,,,,,
player,201101020atl,atl,RedmCh00,fumbles_lost,,,,,,
player,201101020atl,atl,TurnMi00,pass_cmp,0,,,,,
player,201101020atl,atl,TurnMi00,pass_att,0,,,,,
player,201101020atl,atl,TurnMi00,pass_yds,0,,,,,
player,201101020atl,atl,TurnMi00,pass_td,0,,,,,
player,201101020atl,atl,TurnMi00,pass_int,0,,,,,
player,201101020atl,atl,TurnMi00,pass_sacked,,,,,,
player,201101020atl,atl,TurnMi00,pass_sacked_yds,,,,,,
player,201101020atl,atl,TurnMi00,pass_long,0,,,,,
player,201101020atl,atl,TurnMi00,pass_rating,,,,,,
player,201101020atl,atl,TurnMi00,rush_att,17,,,,,
player,201101020atl,atl,TurnMi00,rush_yds,67,,,,,
player,201101020atl,atl,TurnMi00,rush_td,1,,,,,
player,201101020atl,atl,TurnMi00,rush_long,16,,,,,
player,201101020atl,atl,TurnMi00,targets,1,,,,,
player,201101020atl,atl,TurnMi00,rec,0,,,,,
player,201101020atl,atl,TurnMi00,rec_yds,0,,,,,
player,201101020atl,atl,TurnMi00,rec_td,0,,,,,
player,201101020atl,atl,TurnMi00,rec_long,0,,,,,
player,201101020atl,atl,TurnMi00,fumbles,1,,,,,
player,201101020atl,atl,TurnMi00,fumbles_lost,1,,,,,
player,201101020atl,atl,SnelJa00,pass_cmp,0,,,,,
player,201101020atl,atl,SnelJa00,pass_att,0,,,,,
player,201101020atl,atl,SnelJa00,pass_yds,0,,,,,
player,201101020atl,atl,SnelJa00,pass_td,0,,,,,
player,201101020atl,atl,SnelJa00,pass_int,0,,,,,
player,201101020atl,atl,SnelJa00,pass_sacked,,,,,,
player,201101020atl,atl,SnelJa00,pass_sacked_yds,,,,,,
player,201101020atl,atl,SnelJa00,pass_long,0,,,,,
player,201101020atl,atl,SnelJa00,pass_rating,,,,,,
player,201101020atl,atl,SnelJa00,rush_att,8,,,,,
player,201101020atl,atl,SnelJa00,rush_yds,17,,,,,
player,201101020atl,atl,SnelJa00,rush_td,0,,,,,
player,201101020atl,atl,SnelJa00,rush_long,9,,,,,
player,201101020atl,atl,SnelJa00,targets,4,,,,,
player,201101020atl,atl,SnelJa00,rec,3,,,,,
player,201101020atl,atl,SnelJa00,rec_yds,26,,,,,
player,201101020atl,atl,SnelJa00,rec_td,0,,,,,
player,201101020atl,atl,SnelJa00,rec_long,15,,,,,
player,201101020atl,atl,SnelJa00,fumbles,0,,,,,
player,201101020atl,atl,SnelJa00,fumbles_lost,,,,,,
player,201101020atl,atl,MughOv00,pass_cmp,0,,,,,
player,201101020atl,atl,MughOv00,pass_att,0,,,,,
player,201101020atl,atl,MughOv00,pass_yds,0,,,,,
player,201101020atl,atl,MughOv00,pass_td,0,,,,,
player,201101020atl,atl,MughOv00,pass_int,0,,,,,
player,201101020atl,atl,MughOv00,pass_sacked,,,,,,
player,201101020atl,atl,MughOv00,pass_sacked_yds,,,,,,
player,201101020atl,atl,MughOv00,pass_long,0,,,,,
player,201101020atl,atl,MughOv00,pass_rating,,,,,,
player,201101020atl,atl,MughOv00,rush_att,2,,,,,
player,201101020atl,atl,MughOv00,rush_yds,8,,,,,
player,201101020atl,atl,MughOv00,rush_td,0,,,,,
player,201101020atl,atl,MughOv00,rush_long,4,,,,,
player,201101020atl,atl,MughOv00,targets,0,,,,,
player,201101020atl,atl,MughOv00,rec,0,,,,,
player,201101020atl,atl,MughOv00,rec_yds,0,,,,,
player,201101020atl,atl,MughOv00,rec_td,0,,,,,
player,201101020atl,atl,MughOv00,rec_long,0,,,,,
player,201101020atl,atl,MughOv00,fumbles,0,,,,,
player,201101020atl,atl,MughOv00,fumbles_lost,,,,,,
player,201101020atl,atl,JohnGa01,pass_cmp,0,,,,,
player,201101020atl,atl,JohnGa01,pass_att,0,,,,,
player,201101020atl,atl,JohnGa01,pass_yds,0,,,,,
player,201101020atl,atl,JohnGa01,pass_td,0,,,,,
player,201101020atl,atl,JohnGa01,pass_int,0,,,,,
player,201101020atl,atl,JohnGa01,pass_sacked,,,,,,
player,201101020atl,atl,JohnGa01,pass_sacked_yds,,,,,,
player,201101020atl,atl,JohnGa01,pass_long,0,,,,,
player,201101020atl,atl,JohnGa01,pass_rating,,,,,,
player,201101020atl,atl,JohnGa01,rush_att,2,,,,,
player,201101020atl,atl,JohnGa01,rush_yds,1,,,,,
player,201101020atl,atl,JohnGa01,rush_td,0,,,,,
player,201101020atl,atl,JohnGa01,rush_long,1,,,,,
player,201101020atl,atl,JohnGa01,targets,1,,,,,
player,201101020atl,atl,JohnGa01,rec,1,,,,,
player,201101020atl,atl,JohnGa01,rec_yds,-4,,,,,
player,201101020atl,atl,JohnGa01,rec_td,0,,,,,
player,201101020atl,atl,JohnGa01,rec_long,-4,,,,,
player,201101020atl,atl,JohnGa01,fumbles,0,,,,,
player,201101020atl,atl,JohnGa01,fumbles_lost,,,,,,
player,201101020atl,atl,WhitRo00,pass_cmp,0,,,,,
player,201101020atl,atl,WhitRo00,pass_att,0,,,,,
player,201101020atl,atl,WhitRo00,pass_yds,0,,,,,
player,201101020atl,atl,WhitRo00,pass_td,0,,,,,
player,201101020atl,atl,WhitRo00,pass_int,0,,,,,
player,201101020atl,atl,WhitRo00,pass_sacked,,,,,,
player,201101020atl,atl,WhitRo00,pass_sacked_yds,,,,,,
player,201101020atl,atl,WhitRo00,pass_long,0,,,,,
player,201101020atl,atl,WhitRo00,pass_rating,,,,,,
player,201101020atl,atl,WhitRo00,rush_att,0,,,,,
player,201101020atl,atl,WhitRo00,rush_yds,0,,,,,
player,201101020atl,atl,WhitRo00,rush_td,0,,,,,
player,201101020atl,atl,WhitRo00,rush_long,0,,,,,
player,201101020atl,atl,WhitRo00,targets,8,,,,,
player,201101020atl,atl,WhitRo00,rec,6,,,,,
player,201101020atl,atl,WhitRo00,rec_yds,62,,,,,
player,201101020atl,atl,WhitRo00,rec_td,1,,,,,
player,201101020atl,atl,WhitRo00,rec_long,14,,,,,
player,201101020atl,atl,WhitRo00,fumbles,0,,,,,
player,201101020atl,atl,WhitRo00,fumbles_lost,,,,,,
player,201101020atl,atl,GonzTo00,pass_cmp,0,,,,,
player,201101020atl,atl,GonzTo00,pass_att,0,,,,,
player,201101020atl,atl,GonzTo00,pass_yds,0,,,,,
player,201101020atl,atl,GonzTo00,pass_td,0,,,,,
player,201101020atl,atl,GonzTo00,pass_int,0,,,,,
player,201101020atl,atl,GonzTo00,pass_sacked,,,,,,
player,201101020atl,atl,GonzTo00,pass_sacked_yds,,,,,,
player,201101020atl,atl,GonzTo00,pass_long,0,,,,,
player,201101020atl,atl,GonzTo00,pass_rating,,,,,,
player,201101020atl,atl,GonzTo00,rush_att,0,,,,,
player,201101020atl,atl,GonzTo00,rush_yds,0,,,,,
player,201101020atl,atl,GonzTo00,rush_td,0,,,,,
player,201101020atl,atl,GonzTo00,rush_long,0,,,,,
player,201101020atl,atl,GonzTo00,targets,8,,,,,
player,201101020atl,atl,GonzTo00,rec,6,,,,,
player,201101020atl,atl,GonzTo00,rec_yds,53,,,,,
player,201101020atl,atl,GonzTo00,rec_td,1,,,,,
player,201101020atl,atl,GonzTo00,rec_long,22,,,,,
player,201101020atl,atl,GonzTo00,fumbles,0,,,,,
player,201101020atl,atl,GonzTo00,fumbles_lost,,,,,,
player,201101020atl,atl,JenkMi00,pass_cmp,0,,,,,
player,201101020atl,atl,JenkMi00,pass_att,0,,,,,
player,201101020atl,atl,JenkMi00,pass_yds,0,,,,,
player,201101020atl,atl,JenkMi00,pass_td,0,,,,,
player,201101020atl,atl,JenkMi00,pass_int,0,,,,,
player,201101020atl,atl,JenkMi00,pass_sacked,,,,,,
player,201101020atl,atl,JenkMi00,pass_sacked_yds,,,,,,
player,201101020atl,atl,JenkMi00,pass_long,0,,,,,
player,201101020atl,atl,JenkMi00,pass_rating,,,,,,
player,201101020atl,atl,JenkMi00,rush_att,0,,,,,
player,201101020atl,atl,JenkMi00,rush_yds,0,,,,,
player,201101020atl,atl,JenkMi00,rush_td,0,,,,,
player,201101020atl,atl,JenkMi00,rush_long,0,,,,,
player,201101020atl,atl,JenkMi00,targets,8,,,,,
player,201101020atl,atl,JenkMi00,rec,5,,,,,
player,201101020atl,atl,JenkMi00,rec_yds,52,,,,,
player,201101020atl,atl,JenkMi00,rec_td,0,,,,,
player,201101020atl,atl,JenkMi00,rec_long,17,,,,,
player,201101020atl,atl,JenkMi00,fumbles,0,,,,,
player,201101020atl,atl,JenkMi00,fumbles_lost,,,,,,
player,201101020atl,atl,FinnBr00,pass_cmp,0,,,,,
player,201101020atl,atl,FinnBr00,pass_att,0,,,,,
player,201101020atl,atl,FinnBr00,pass_yds,0,,,,,
player,201101020atl,atl,FinnBr00,pass_td,0,,,,,
player,201101020atl,atl,FinnBr00,pass_int,0,,,,,
player,201101020atl,atl,FinnBr00,pass_sacked,,,,,,
player,201101020atl,atl,FinnBr00,pass_sacked_yds,,,,,,
player,201101020atl,atl,FinnBr00,pass_long,0,,,,,
player,201101020atl,atl,FinnBr00,pass_rating,,,,,,
player,201101020atl,atl,FinnBr00,rush_att,0,,,,,
player,201101020atl,atl,FinnBr00,rush_yds,0,,,,,
player,201101020atl,atl,FinnBr00,rush_td,0,,,,,
player,201101020atl,atl,FinnBr00,rush_long,0,,,,,
player,201101020atl,atl,FinnBr00,targets,2,,,,,
player,201101020atl,atl,FinnBr00,rec,2,,,,,
player,201101020atl,atl,FinnBr00,rec_yds,26,,,,,
player,201101020atl,atl,FinnBr00,rec_td,0,,,,,
player,201101020atl,atl,FinnBr00,rec_long,17,,,,,
player,201101020atl,atl,FinnBr00,fumbles,0,,,,,
player,201101020atl,atl,FinnBr00,fumbles_lost,,,,,,
player,201101020atl,atl,PeelJu00,pass_cmp,0,,,,,
player,201101020atl,atl,PeelJu00,pass_att,0,,,,,
player,201101020atl,atl,PeelJu00,pass_yds,0,,,,,
player,201101020atl,atl,PeelJu00,pass_td,0,,,,,
player,201101020atl,atl,PeelJu00,pass_int,0,,,,,
player,201101020atl,atl,PeelJu00,pass_sacked,,,,,,
player,201101020atl,atl,PeelJu00,pass_sacked_yds,,,,,,
player,201101020atl,atl,PeelJu00,pass_long,0,,,,,
player,201101020atl,atl,PeelJu00,pass_rating,,,,,,
player,201101020atl,atl,PeelJu00,rush_att,0,,,,,
player,201101020atl,atl,PeelJu00,rush_yds,0,,,,,
player,201101020atl,atl,PeelJu00,rush_td,0,,,,,
player,201101020atl,atl,PeelJu00,rush_long,0,,,,,
player,201101020atl,atl,PeelJu00,targets,4,,,,,
player,201101020atl,atl,PeelJu00,rec,2,,,,,
player,201101020atl,atl,PeelJu00,rec_yds,22,,,,,
player,201101020atl,atl,PeelJu00,rec_td,0,,,,,
player,201101020atl,atl,PeelJu00,rec_long,13,,,,,
player,201101020atl,atl,PeelJu00,fumbles,0,,,,,
player,201101020atl,atl,PeelJu00,fumbles_lost,,,,,,
player,201101020atl,atl,DougHa00,pass_cmp,0,,,,,
player,201101020atl,atl,DougHa00,pass_att,0,,,,,
player,201101020atl,atl,DougHa00,pass_yds,0,,,,,
player,201101020atl,atl,DougHa00,pass_td,0,,,,,
player,201101020atl,atl,DougHa00,pass_int,0,,,,,
player,201101020atl,atl,DougHa00,pass_sacked,,,,,,
player,201101020atl,atl,DougHa00,pass_sacked_yds,,,,,,
player,201101020atl,atl,DougHa00,pass_long,0,,,,,
player,201101020atl,atl,DougHa00,pass_rating,,,,,,
player,201101020atl,atl,DougHa00,rush_att,0,,,,,
player,201101020atl,atl,DougHa00,rush_yds,0,,,,,
player,201101020atl,atl,DougHa00,rush_td,0,,,,,
player,201101020atl,atl,DougHa00,rush_long,0,,,,,
player,201101020atl,atl,DougHa00,targets,1,,,,,
player,201101020atl,atl,DougHa00,rec,1,,,,,
player,201101020atl,atl,DougHa00,rec_yds,19,,,,,
player,201101020atl,atl,DougHa00,rec_td,0,,,,,
player,201101020atl,atl,DougHa00,rec_long,19,,,,,
player,201101020atl,atl,DougHa00,fumbles,0,,,,,
player,201101020atl,atl,DougHa00,fumbles_lost,,,,,,
player,201101020atl,atl,PalmMi00,pass_cmp,,,,,,
player,201101020atl,atl,PalmMi00,pass_att,,,,,,
