game,2010,15,20101219,201012190oti,htx,"Houston Texans",17,oti,"Tennessee Titans",31
player,201012190oti,htx,FostAr00,targets,7,,,,,
player,201012190oti,htx,FostAr00,rec,6,,,,,
player,201012190oti,htx,FostAr00,rec_yds,46,,,,,
player,201012190oti,htx,FostAr00,rec_td,0,,,,,
player,201012190oti,htx,FostAr00,rec_long,18,,,,,
player,201012190oti,htx,FostAr00,fumbles,0,,,,,
player,201012190oti,htx,FostAr00,fumbles_lost,,,,,,
player,201012190oti,htx,WardDe01,pass_cmp,0,,,,,
player,201012190oti,htx,WardDe01,pass_att,0,,,,,
player,201012190oti,htx,WardDe01,pass_yds,0,,,,,
player,201012190oti,htx,WardDe01,pass_td,0,,,,,
player,201012190oti,htx,WardDe01,pass_int,0,,,,,
player,201012190oti,htx,WardDe01,pass_sacked,,,,,,
player,201012190oti,htx,WardDe01,pass_sacked_yds,,,,,,
player,201012190oti,htx,WardDe01,pass_long,0,,,,,
player,201012190oti,htx,WardDe01,pass_rating,,,,,,
player,201012190oti,htx,WardDe01,rush_att,6,,,,,
player,201012190oti,htx,WardDe01,rush_yds,15,,,,,
player,201012190oti,htx,WardDe01,rush_td,0,,,,,
player,201012190oti,htx,WardDe01,rush_long,8,,,,,
player,201012190oti,htx,WardDe01,targets,3,,,,,
player,201012190oti,htx,WardDe01,rec,1,,,,,
player,201012190oti,htx,WardDe01,rec_yds,11,,,,,
player,201012190oti,htx,WardDe01,rec_td,0,,,,,
player,201012190oti,htx,WardDe01,rec_long,11,,,,,
player,201012190oti,htx,WardDe01,fumbles,0,,,,,
player,201012190oti,htx,WardDe01,fumbles_lost,,,,,,
player,201012190oti,htx,WaltKe00,pass_cmp,0,,,,,
player,201012190oti,htx,WaltKe00,pass_att,0,,,,,
player,201012190oti,htx,WaltKe00,pass_yds,0,,,,,
player,201012190oti,htx,WaltKe00,pass_td,0,,,,,
player,201012190oti,htx,WaltKe00,pass_int,0,,,,,
player,201012190oti,htx,WaltKe00,pass_sacked,,,,,,
player,201012190oti,htx,WaltKe00,pass_sacked_yds,,,,,,
player,201012190oti,htx,WaltKe00,pass_long,0,,,,,
player,201012190oti,htx,WaltKe00,pass_rating,,,,,,
player,201012190oti,htx,WaltKe00,rush_att,0,,,,,
player,201012190oti,htx,WaltKe00,rush_yds,0,,,,,
player,201012190oti,htx,WaltKe00,rush_td,0,,,,,
player,201012190oti,htx,WaltKe00,rush_long,0,,,,,
player,201012190oti,htx,WaltKe00,targets,10,,,,,
player,201012190oti,htx,WaltKe00,rec,7,,,,,
player,201012190oti,htx,WaltKe00,rec_yds,79,,,,,
player,201012190oti,htx,WaltKe00,rec_td,1,,,,,
player,201012190oti,htx,WaltKe00,rec_long,18,,,,,
player,201012190oti,htx,WaltKe00,fumbles,0,,,,,
player,201012190oti,htx,WaltKe00,fumbles_lost,,,,,,
player,201012190oti,htx,JohnAn02,pass_cmp,0,,,,,
player,201012190oti,htx,JohnAn02,pass_att,0,,,,,
player,201012190oti,htx,JohnAn02,pass_yds,0,,,,,
player,201012190oti,htx,JohnAn02,pass_td,0,,,,,
player,201012190oti,htx,JohnAn02,pass_int,0,,,,,
player,201012190oti,htx,JohnAn02,pass_sacked,,,,,,
player,201012190oti,htx,JohnAn02,pass_sacked_yds,,,,,,
player,201012190oti,htx,JohnAn02,pass_long,0,,,,,
player,201012190oti,htx,JohnAn02,pass_rating,,,,,,
player,201012190oti,htx,JohnAn02,rush_att,0,,,,,
player,201012190oti,htx,JohnAn02,rush_yds,0,,,,,
player,201012190oti,htx,JohnAn02,rush_td,0,,,,,
player,201012190oti,htx,JohnAn02,rush_long,0,,,,,
player,201012190oti,htx,JohnAn02,targets,12,,,,,
player,201012190oti,htx,JohnAn02,rec,6,,,,,
player,201012190oti,htx,JohnAn02,rec_yds,58,,,,,
player,201012190oti,htx,JohnAn02,rec_td,1,,,,,
player,201012190oti,htx,JohnAn02,rec_long,19,,,,,
player,201012190oti,htx,JohnAn02,fumbles,1,,,,,
player,201012190oti,htx,JohnAn02,fumbles_lost,0,,,,,
player,201012190oti,htx,JoneJa03,pass_cmp,0,,,,,
player,201012190oti,htx,JoneJa03,pass_att,0,,,,,
player,201012190oti,htx,JoneJa03,pass_yds,0,,,,,
player,201012190oti,htx,JoneJa03,pass_td,0,,,,,
player,201012190oti,htx,JoneJa03,pass_int,0,,,,,
player,201012190oti,htx,JoneJa03,pass_sacked,,,,,,
player,201012190oti,htx,JoneJa03,pass_sacked_yds,,,,,,
player,201012190oti,htx,JoneJa03,pass_long,0,,,,,
player,201012190oti,htx,JoneJa03,pass_rating,,,,,,
player,201012190oti,htx,JoneJa03,rush_att,0,,,,,
player,201012190oti,htx,JoneJa03,rush_yds,0,,,,,
player,201012190oti,htx,JoneJa03,rush_td,0,,,,,
player,201012190oti,htx,JoneJa03,rush_long,0,,,,,
player,201012190oti,htx,JoneJa03,targets,9,,,,,
player,201012190oti,htx,JoneJa03,rec,7,,,,,
player,201012190oti,htx,JoneJa03,rec_yds,50,,,,,
player,201012190oti,htx,JoneJa03,rec_td,0,,,,,
player,201012190oti,htx,JoneJa03,rec_long,11,,,,,
player,201012190oti,htx,JoneJa03,fumbles,0,,,,,
player,201012190oti,htx,JoneJa03,fumbles_lost,,,,,,
player,201012190oti,htx,DaniOw00,pass_cmp,0,,,,,
player,201012190oti,htx,DaniOw00,pass_att,0,,,,,
player,201012190oti,htx,DaniOw00,pass_yds,0,,,,,
player,201012190oti,htx,DaniOw00,pass_td,0,,,,,
player,201012190oti,htx,DaniOw00,pass_int,0,,,,,
player,201012190oti,htx,DaniOw00,pass_sacked,,,,,,
player,201012190oti,htx,DaniOw00,pass_sacked_yds,,,,,,
player,201012190oti,htx,DaniOw00,pass_long,0,,,,,
player,201012190oti,htx,DaniOw00,pass_rating,,,,,,
player,201012190oti,htx,DaniOw00,rush_att,0,,,,,
player,201012190oti,htx,DaniOw00,rush_yds,0,,,,,
player,201012190oti,htx,DaniOw00,rush_td,0,,,,,
player,201012190oti,htx,DaniOw00,rush_long,0,,,,,
player,201012190oti,htx,DaniOw00,targets,7,,,,,
player,201012190oti,htx,DaniOw00,rec,4,,,,,
player,201012190oti,htx,DaniOw00,rec_yds,45,,,,,
player,201012190oti,htx,DaniOw00,rec_td,0,,,,,
player,201012190oti,htx,DaniOw00,rec_long,23,,,,,
player,201012190oti,htx,DaniOw00,fumbles,0,,,,,
player,201012190oti,htx,DaniOw00,fumbles_lost,,,,,,
player,201012190oti,htx,DreeJo00,pass_cmp,0,,,,,
player,201012190oti,htx,DreeJo00,pass_att,0,,,,,
player,201012190oti,htx,DreeJo00,pass_yds,0,,,,,
player,201012190oti,htx,DreeJo00,pass_td,0,,,,,
player,201012190oti,htx,DreeJo00,pass_int,0,,,,,
player,201012190oti,htx,DreeJo00,pass_sacked,,,,,,
player,201012190oti,htx,DreeJo00,pass_sacked_yds,,,,,,
player,201012190oti,htx,DreeJo00,pass_long,0,,,,,
player,201012190oti,htx,DreeJo00,pass_rating,,,,,,
player,201012190oti,htx,DreeJo00,rush_att,0,,,,,
player,201012190oti,htx,DreeJo00,rush_yds,0,,,,,
player,201012190oti,htx,DreeJo00,rush_td,0,,,,,
player,201012190oti,htx,DreeJo00,rush_long,0,,,,,
player,201012190oti,htx,DreeJo00,targets,5,,,,,
player,201012190oti,htx,DreeJo00,rec,4,,,,,
player,201012190oti,htx,DreeJo00,rec_yds,36,,,,,
player,201012190oti,htx,DreeJo00,rec_td,0,,,,,
player,201012190oti,htx,DreeJo00,rec_long,14,,,,,
player,201012190oti,htx,DreeJo00,fumbles,0,,,,,
player,201012190oti,htx,DreeJo00,fumbles_lost,,,,,,
player,201012190oti,oti,CollKe00,pass_cmp,14,,,,,
player,201012190oti,oti,CollKe00,pass_att,24,,,,,
player,201012190oti,oti,CollKe00,pass_yds,237,,,,,
player,201012190oti,oti,CollKe00,pass_td,2,,,,,
player,201012190oti,oti,CollKe00,pass_int,1,,,,,
player,201012190oti,oti,CollKe00,pass_sacked,3,,,,,
player,201012190oti,oti,CollKe00,pass_sacked_yds,25,,,,,
player,201012190oti,oti,CollKe00,pass_long,59,,,,,
player,201012190oti,oti,CollKe00,pass_rating,102.3,,,,,
player,201012190oti,oti,CollKe00,rush_att,2,,,,,
player,201012190oti,oti,CollKe00,rush_yds,-2,,,,,
player,201012190oti,oti,CollKe00,rush_td,0,,,,,
player,201012190oti,oti,CollKe00,rush_long,-1,,,,,
player,201012190oti,oti,CollKe00,targets,0,,,,,
player,201012190oti,oti,CollKe00,rec,0,,,,,
player,201012190oti,oti,CollKe00,rec_yds,0,,,,,
player,201012190oti,oti,CollKe00,rec_td,0,,,,,
player,201012190oti,oti,CollKe00,rec_long,0,,,,,
player,201012190oti,oti,CollKe00,fumbles,0,,,,,
player,201012190oti,oti,CollKe00,fumbles_lost,,,,,,
player,201012190oti,oti,JohnCh04,pass_cmp,0,,,,,
player,201012190oti,oti,JohnCh04,pass_att,0,,,,,
player,201012190oti,oti,JohnCh04,pass_yds,0,,,,,
player,201012190oti,oti,JohnCh04,pass_td,0,,,,,
player,201012190oti,oti,JohnCh04,pass_int,0,,,,,
player,201012190oti,oti,JohnCh04,pass_sacked,,,,,,
player,201012190oti,oti,JohnCh04,pass_sacked_yds,,,,,,
player,201012190oti,oti,JohnCh04,pass_long,0,,,,,
player,201012190oti,oti,JohnCh04,pass_rating,,,,,,
player,201012190oti,oti,JohnCh04,rush_att,24,,,,,
player,201012190oti,oti,JohnCh04,rush_yds,130,,,,,
player,201012190oti,oti,JohnCh04,rush_td,1,,,,,
player,201012190oti,oti,JohnCh04,rush_long,42,,,,,
player,201012190oti,oti,JohnCh04,targets,2,,,,,
player,201012190oti,oti,JohnCh04,rec,1,,,,,
player,201012190oti,oti,JohnCh04,rec_yds,7,,,,,
player,201012190oti,oti,JohnCh04,rec_td,0,,,,,
player,201012190oti,oti,JohnCh04,rec_long,7,,,,,
player,201012190oti,oti,JohnCh04,fumbles,0,,,,,
player,201012190oti,oti,JohnCh04,fumbles_lost,,,,,,
player,201012190oti,oti,RingJa00,pass_cmp,0,,,,,
player,201012190oti,oti,RingJa00,pass_att,0,,,,,
player,201012190oti,oti,RingJa00,pass_yds,0,,,,,
player,201012190oti,oti,RingJa00,pass_td,0,,,,,
player,201012190oti,oti,RingJa00,pass_int,0,,,,,
player,201012190oti,oti,RingJa00,pass_sacked,,,,,,
player,201012190oti,oti,RingJa00,pass_sacked_yds,,,,,,
player,201012190oti,oti,RingJa00,pass_long,0,,,,,
player,201012190oti,oti,RingJa00,pass_rating,,,,,,
player,201012190oti,oti,RingJa00,rush_att,4,,,,,
player,201012190oti,oti,RingJa00,rush_yds,19,,,,,
player,201012190oti,oti,RingJa00,rush_td,1,,,,,
player,201012190oti,oti,RingJa00,rush_long,7,,,,,
player,201012190oti,oti,RingJa00,targets,0,,,,,
player,201012190oti,oti,RingJa00,rec,0,,,,,
player,201012190oti,oti,RingJa00,rec_yds,0,,,,,
player,201012190oti,oti,RingJa00,rec_td,0,,,,,
player,201012190oti,oti,RingJa00,rec_long,0,,,,,
player,201012190oti,oti,RingJa00,fumbles,0,,,,,
player,201012190oti,oti,RingJa00,fumbles_lost,,,,,,
player,201012190oti,oti,BritKe00,pass_cmp,0,,,,,
player,201012190oti,oti,BritKe00,pass_att,0,,,,,
player,201012190oti,oti,BritKe00,pass_yds,0,,,,,
player,201012190oti,oti,BritKe00,pass_td,0,,,,,
player,201012190oti,oti,BritKe00,pass_int,0,,,,,
player,201012190oti,oti,BritKe00,pass_sacked,,,,,,
player,201012190oti,oti,BritKe00,pass_sacked_yds,,,,,,
player,201012190oti,oti,BritKe00,pass_long,0,,,,,
player,201012190oti,oti,BritKe00,pass_rating,,,,,,
player,201012190oti,oti,BritKe00,rush_att,0,,,,,
player,201012190oti,oti,BritKe00,rush_yds,0,,,,,
player,201012190oti,oti,BritKe00,rush_td,0,,,,,
player,201012190oti,oti,BritKe00,rush_long,0,,,,,
player,201012190oti,oti,BritKe00,targets,9,,,,,
player,201012190oti,oti,BritKe00,rec,6,,,,,
player,201012190oti,oti,BritKe00,rec_yds,128,,,,,
player,201012190oti,oti,BritKe00,rec_td,0,,,,,
player,201012190oti,oti,BritKe00,rec_long,59,,,,,
player,201012190oti,oti,BritKe00,fumbles,0,,,,,
player,201012190oti,oti,BritKe00,fumbles_lost,,,,,,
player,201012190oti,oti,CookJa02,pass_cmp,0,,,,,
player,201012190oti,oti,CookJa02,pass_att,0,,,,,
player,201012190oti,oti,CookJa02,pass_yds,0,,,,,
player,201012190oti,oti,CookJa02,pass_td,0,,,,,
player,201012190oti,oti,CookJa02,pass_int,0,,,,,
player,201012190oti,oti,CookJa02,pass_sacked,,,,,,
player,201012190oti,oti,CookJa02,pass_sacked_yds,,,,,,
player,201012190oti,oti,CookJa02,pass_long,0,,,,,
player,201012190oti,oti,CookJa02,pass_rating,,,,,,
player,201012190oti,oti,CookJa02,rush_att,0,,,,,
player,201012190oti,oti,CookJa02,rush_yds,0,,,,,
player,201012190oti,oti,CookJa02,rush_td,0,,,,,
player,201012190oti,oti,CookJa02,rush_long,0,,,,,
player,201012190oti,oti,CookJa02,targets,3,,,,,
player,201012190oti,oti,CookJa02,rec,3,,,,,
player,201012190oti,oti,CookJa02,rec_yds,42,,,,,
player,201012190oti,oti,CookJa02,rec_td,0,,,,,
player,201012190oti,oti,CookJa02,rec_long,27,,,,,
player,201012190oti,oti,CookJa02,fumbles,0,,,,,
player,201012190oti,oti,CookJa02,fumbles_lost,,,,,,
player,201012190oti,oti,WillDa04,pass_cmp,0,,,,,
player,201012190oti,oti,WillDa04,pass_att,0,,,,,
player,201012190oti,oti,WillDa04,pass_yds,0,,,,,
player,201012190oti,oti,WillDa04,pass_td,0,,,,,
player,201012190oti,oti,WillDa04,pass_int,0,,,,,
player,201012190oti,oti,WillDa04,pass_sacked,,,,,,
player,201012190oti,oti,WillDa04,pass_sacked_yds,,,,,,
player,201012190oti,oti,WillDa04,pass_long,0,,,,,
player,201012190oti,oti,WillDa04,pass_rating,,,,,,
player,201012190oti,oti,WillDa04,rush_att,0,,,,,
player,201012190oti,oti,WillDa04,rush_yds,0,,,,,
player,201012190oti,oti,WillDa04,rush_td,0,,,,,
player,201012190oti,oti,WillDa04,rush_long,0,,,,,
player,201012190oti,oti,WillDa04,targets,1,,,,,
player,201012190oti,oti,WillDa04,rec,1,,,,,
player,201012190oti,oti,WillDa04,rec_yds,39,,,,,
player,201012190oti,oti,WillDa04,rec_td,0,,,,,
player,201012190oti,oti,WillDa04,rec_long,39,,,,,
player,201012190oti,oti,WillDa04,fumbles,0,,,,,
player,201012190oti,oti,WillDa04,fumbles_lost,,,,,,
player,201012190oti,oti,WashNa00,pass_cmp,0,,,,,
player,201012190oti,oti,WashNa00,pass_att,0,,,,,
player,201012190oti,oti,WashNa00,pass_yds,0,,,,,
player,201012190oti,oti,WashNa00,pass_td,0,,,,,
player,201012190oti,oti,WashNa00,pass_int,0,,,,,
player,201012190oti,oti,WashNa00,pass_sacked,,,,,,
player,201012190oti,oti,WashNa00,pass_sacked_yds,,,,,,
player,201012190oti,oti,WashNa00,pass_long,0,,,,,
player,201012190oti,oti,WashNa00,pass_rating,,,,,,
player,201012190oti,oti,WashNa00,rush_att,0,,,,,
player,201012190oti,oti,WashNa00,rush_yds,0,,,,,
player,201012190oti,oti,WashNa00,rush_td,0,,,,,
player,201012190oti,oti,WashNa00,rush_long,0,,,,,
player,201012190oti,oti,WashNa00,targets,4,,,,,
player,201012190oti,oti,WashNa00,rec,2,,,,,
player,201012190oti,oti,WashNa00,rec_yds,20,,,,,
player,201012190oti,oti,WashNa00,rec_td,1,,,,,
player,201012190oti,oti,WashNa00,rec_long,17,,,,,
player,201012190oti,oti,WashNa00,fumbles,0,,,,,
player,201012190oti,oti,WashNa00,fumbles_lost,,,,,,
player,201012190oti,oti,GageJu00,pass_cmp,0,,,,,
player,201012190oti,oti,GageJu00,pass_att,0,,,,,
player,201012190oti,oti,GageJu00,pass_yds,0,,,,,
player,201012190oti,oti,GageJu00,pass_td,0,,,,,
player,201012190oti,oti,GageJu00,pass_int,0,,,,,
player,201012190oti,oti,GageJu00,pass_sacked,,,,,,
player,201012190oti,oti,GageJu00,pass_sacked_yds,,,,,,
player,201012190oti,oti,GageJu00,pass_long,0,,,,,
player,201012190oti,oti,GageJu00,pass_rating,,,,,,
player,201012190oti,oti,GageJu00,rush_att,0,,,,,
player,201012190oti,oti,GageJu00,rush_yds,0,,,,,
player,201012190oti,oti,GageJu00,rush_td,0,,,,,
player,201012190oti,oti,GageJu00,rush_long,0,,,,,
player,201012190oti,oti,GageJu00,targets,2,,,,,
player,201012190oti,oti,GageJu00,rec,1,,,,,
player,201012190oti,oti,GageJu00,rec_yds,1,,,,,
player,201012190oti,oti,GageJu00,rec_td,1,,,,,
player,201012190oti,oti,GageJu00,rec_long,1,,,,,
player,201012190oti,oti,GageJu00,fumbles,0,,,,,
player,201012190oti,oti,GageJu00,fumbles_lost,,,,,,
player,201012190oti,oti,HallAh00,pass_cmp,,,,,,
player,201012190oti,oti,HallAh00,pass_att,,,,,,
player,201012190oti,oti,HallAh00,pass_yds,,,,,,
player,201012190oti,oti,HallAh00,pass_td,,,,,,
player,201012190oti,oti,HallAh00,pass_int,,,,,,
player,201012190oti,oti,HallAh00,pass_sacked,,,,,,
player,201012190oti,oti,HallAh00,pass_sacked_yds,,,,,,
player,201012190oti,oti,HallAh00,pass_long,,,,,,
player,201012190oti,oti,HallAh00,pass_rating,,,,,,
player,201012190oti,oti,HallAh00,rush_att,,,,,,
player,201012190oti,oti,HallAh00,rush_yds,,,,,,
player,201012190oti,oti,HallAh00,rush_td,,,,,,
player,201012190oti,oti,HallAh00,rush_long,,,,,,
player,201012190oti,oti,HallAh00,targets,1,,,,,
player,201012190oti,oti,HallAh00,rec,0,,,,,
player,201012190oti,oti,HallAh00,rec_yds,0,,,,,
player,201012190oti,oti,HallAh00,rec_td,0,,,,,
player,201012190oti,oti,HallAh00,rec_long,,,,,,
player,201012190oti,oti,HallAh00,fumbles,,,,,,
player,201012190oti,oti,HallAh00,fumbles_lost,,,,,,
player,201012190oti,oti,StevCr00,pass_cmp,,,,,,
player,201012190oti,oti,StevCr00,pass_att,,,,,,
player,201012190oti,oti,StevCr00,pass_yds,,,,,,
player,201012190oti,oti,StevCr00,pass_td,,,,,,
player,201012190oti,oti,StevCr00,pass_int,,,,,,
player,201012190oti,oti,StevCr00,pass_sacked,,,,,,
player,201012190oti,oti,StevCr00,pass_sacked_yds,,,,,,
player,201012190oti,oti,StevCr00,pass_long,,,,,,
player,201012190oti,oti,StevCr00,pass_rating,,,,,,
player,201012190oti,oti,StevCr00,rush_att,,,,,,
player,201012190oti,oti,StevCr00,rush_yds,,,,,,
player,201012190oti,oti,StevCr00,rush_td,,,,,,
player,201012190oti,oti,StevCr00,rush_long,,,,,,
player,201012190oti,oti,StevCr00,targets,1,,,,,
player,201012190oti,oti,StevCr00,rec,0,,,,,
player,201012190oti,oti,StevCr00,rec_yds,0,,,,,
player,201012190oti,oti,StevCr00,rec_td,0,,,,,
player,201012190oti,oti,StevCr00,rec_long,,,,,,
player,201012190oti,oti,StevCr00,fumbles,,,,,,
player,201012190oti,oti,StevCr00,fumbles_lost,,,,,,
player,201012190oti,htx,AlleJa23,def_int,1,,,,,
player,201012190oti,htx,AlleJa23,def_int_yds,1,,,,,
player,201012190oti,htx,AlleJa23,def_int_td,0,,,,,
player,201012190oti,htx,AlleJa23,def_int_long,1,,,,,
player,201012190oti,htx,AlleJa23,pass_defended,1,,,,,
player,201012190oti,htx,AlleJa23,sacks,0.0,,,,,
player,201012190oti,htx,AlleJa23,tackles_combined,4,,,,,
player,201012190oti,htx,AlleJa23,tackles_solo,4,,,,,
player,201012190oti,htx,AlleJa23,tackles_assists,0,,,,,
player,201012190oti,htx,AlleJa23,tackles_loss,0,,,,,
player,201012190oti,htx,AlleJa23,qb_hits,0,,,,,
player,201012190oti,htx,AlleJa23,fumbles_rec,0,,,,,
player,201012190oti,htx,AlleJa23,fumbles_rec_yds,0,,,,,
player,201012190oti,htx,AlleJa23,fumbles_rec_td,0,,,,,
player,201012190oti,htx,AlleJa23,fumbles_forced,0,,,,,
player,201012190oti,htx,AndeMa21,def_int,0,,,,,
player,201012190oti,htx,AndeMa21,def_int_yds,0,,,,,
player,201012190oti,htx,AndeMa21,def_int_td,0,,,,,
player,201012190oti,htx,AndeMa21,def_int_long,0,,,,,
player,201012190oti,htx,AndeMa21,pass_defended,0,,,,,
player,201012190oti,htx,AndeMa21,sacks,1.0,,,,,
player,201012190oti,htx,AndeMa21,tackles_combined,3,,,,,
player,201012190oti,htx,AndeMa21,tackles_solo,3,,,,,
player,201012190oti,htx,AndeMa21,tackles_assists,0,,,,,
player,201012190oti,htx,AndeMa21,tackles_loss,0,,,,,
player,201012190oti,htx,AndeMa21,qb_hits,1,,,,,
player,201012190oti,htx,AndeMa21,fumbles_rec,0,,,,,
player,201012190oti,htx,AndeMa21,fumbles_rec_yds,0,,,,,
player,201012190oti,htx,AndeMa21,fumbles_rec_td,0,,,,,
player,201012190oti,htx,AndeMa21,fumbles_forced,0,,,,,
player,201012190oti,htx,SmitAn22,def_int,0,,,,,
player,201012190oti,htx,SmitAn22,def_int_yds,0,,,,,
player,201012190oti,htx,SmitAn22,def_int_td,0,,,,,
player,201012190oti,htx,SmitAn22,def_int_long,0,,,,,
player,201012190oti,htx,SmitAn22,pass_defended,0,,,,,
player,201012190oti,htx,SmitAn22,sacks,1.0,,,,,
player,201012190oti,htx,SmitAn22,tackles_combined,3,,,,,
player,201012190oti,htx,SmitAn22,tackles_solo,3,,,,,
player,201012190oti,htx,SmitAn22,tackles_assists,0,,,,,
player,201012190oti,htx,SmitAn22,tackles_loss,2,,,,,
player,201012190oti,htx,SmitAn22,qb_hits,1,,,,,
player,201012190oti,htx,SmitAn22,fumbles_rec,0,,,,,
player,201012190oti,htx,SmitAn22,fumbles_rec_yds,0,,,,,
player,201012190oti,htx,SmitAn22,fumbles_rec_td,0,,,,,
player,201012190oti,htx,SmitAn22,fumbles_forced,0,,,,,
player,201012190oti,htx,MitcEa99,def_int,0,,,,,
player,201012190oti,htx,MitcEa99,def_int_yds,0,,,,,
player,201012190oti,htx,MitcEa99,def_int_td,0,,,,,
player,201012190oti,htx,MitcEa99,def_int_long,0,,,,,
player,201012190oti,htx,MitcEa99,pass_defended,0,,,,,
player,201012190oti,htx,MitcEa99,sacks,1.0,,,,,
player,201012190oti,htx,MitcEa99,tackles_combined,1,,,,,
player,201012190oti,htx,MitcEa99,tackles_solo,1,,,,,
player,201012190oti,htx,MitcEa99,tackles_assists,0,,,,,
player,201012190oti,htx,MitcEa99,tackles_loss,1,,,,,
player,201012190oti,htx,MitcEa99,qb_hits,1,,,,,
player,201012190oti,htx,MitcEa99,fumbles_rec,0,,,,,
player,201012190oti,htx,MitcEa99,fumbles_rec_yds,0,,,,,
player,201012190oti,htx,MitcEa99,fumbles_rec_td,0,,,,,
player,201012190oti,htx,MitcEa99,fumbles_forced,0,,,,,
player,201012190oti,htx,NolaTr99,def_int,0,,,,,
player,201012190oti,htx,NolaTr99,def_int_yds,0,,,,,
player,201012190oti,htx,NolaTr99,def_int_td,0,,,,,
player,201012190oti,htx,NolaTr99,def_int_long,0,,,,,
player,201012190oti,htx,NolaTr99,pass_defended,0,,,,,
player,201012190oti,htx,NolaTr99,sacks,0.0,,,,,
player,201012190oti,htx,NolaTr99,tackles_combined,6,,,,,
player,201012190oti,htx,NolaTr99,tackles_solo,4,,,,,
player,201012190oti,htx,NolaTr99,tackles_assists,2,,,,,
player,201012190oti,htx,NolaTr99,tackles_loss,0,,,,,
player,201012190oti,htx,NolaTr99,qb_hits,0,,,,,
player,201012190oti,htx,NolaTr99,fumbles_rec,0,,,,,
player,201012190oti,htx,NolaTr99,fumbles_rec_yds,0,,,,,
player,201012190oti,htx,NolaTr99,fumbles_rec_td,0,,,,,
player,201012190oti,htx,NolaTr99,fumbles_forced,0,,,,,
player,201012190oti,htx,PollBe20,def_int,0,,,,,
player,201012190oti,htx,PollBe20,def_int_yds,0,,,,,
