game,2010,12,20101128,201011280chi,phi,"Philadelphia Eagles",26,chi,"Chicago Bears",31
player,201011280chi,phi,BradSt99,tackles_loss,0,,,,,
player,201011280chi,phi,BradSt99,qb_hits,0,,,,,
player,201011280chi,phi,BradSt99,fumbles_rec,0,,,,,
player,201011280chi,phi,BradSt99,fumbles_rec_yds,0,,,,,
player,201011280chi,phi,BradSt99,fumbles_rec_td,0,,,,,
player,201011280chi,phi,BradSt99,fumbles_forced,0,,,,,
player,201011280chi,phi,LindTr99,def_int,0,,,,,
player,201011280chi,phi,LindTr99,def_int_yds,0,,,,,
player,201011280chi,phi,LindTr99,def_int_td,0,,,,,
player,201011280chi,phi,LindTr99,def_int_long,0,,,,,
player,201011280chi,phi,LindTr99,pass_defended,0,,,,,
player,201011280chi,phi,LindTr99,sacks,0.0,,,,,
player,201011280chi,phi,LindTr99,tackles_combined,5,,,,,
player,201011280chi,phi,LindTr99,tackles_solo,5,,,,,
player,201011280chi,phi,LindTr99,tackles_assists,0,,,,,
player,201011280chi,phi,LindTr99,tackles_loss,0,,,,,
player,201011280chi,phi,LindTr99,qb_hits,0,,,,,
player,201011280chi,phi,LindTr99,fumbles_rec,0,,,,,
player,201011280chi,phi,LindTr99,fumbles_rec_yds,0,,,,,
player,201011280chi,phi,LindTr99,fumbles_rec_td,0,,,,,
player,201011280chi,phi,LindTr99,fumbles_forced,0,,,,,
player,201011280chi,phi,SimsEr20,def_int,0,,,,,
player,201011280chi,phi,SimsEr20,def_int_yds,0,,,,,
player,201011280chi,phi,SimsEr20,def_int_td,0,,,,,
player,201011280chi,phi,SimsEr20,def_int_long,0,,,,,
player,201011280chi,phi,SimsEr20,pass_defended,0,,,,,
player,201011280chi,phi,SimsEr20,sacks,0.0,,,,,
player,201011280chi,phi,SimsEr20,tackles_combined,5,,,,,
player,201011280chi,phi,SimsEr20,tackles_solo,5,,,,,
player,201011280chi,phi,SimsEr20,tackles_assists,0,,,,,
player,201011280chi,phi,SimsEr20,tackles_loss,1,,,,,
player,201011280chi,phi,SimsEr20,qb_hits,0,,,,,
player,201011280chi,phi,SimsEr20,fumbles_rec,0,,,,,
player,201011280chi,phi,SimsEr20,fumbles_rec_yds,0,,,,,
player,201011280chi,phi,SimsEr20,fumbles_rec_td,0,,,,,
player,201011280chi,phi,SimsEr20,fumbles_forced,0,,,,,
player,201011280chi,phi,DixoAn99,def_int,0,,,,,
player,201011280chi,phi,DixoAn99,def_int_yds,0,,,,,
player,201011280chi,phi,DixoAn99,def_int_td,0,,,,,
player,201011280chi,phi,DixoAn99,def_int_long,0,,,,,
player,201011280chi,phi,DixoAn99,pass_defended,0,,,,,
player,201011280chi,phi,DixoAn99,sacks,0.0,,,,,
player,201011280chi,phi,DixoAn99,tackles_combined,4,,,,,
player,201011280chi,phi,DixoAn99,tackles_solo,4,,,,,
player,201011280chi,phi,DixoAn99,tackles_assists,0,,,,,
player,201011280chi,phi,DixoAn99,tackles_loss,2,,,,,
player,201011280chi,phi,DixoAn99,qb_hits,0,,,,,
player,201011280chi,phi,DixoAn99,fumbles_rec,0,,,,,
player,201011280chi,phi,DixoAn99,fumbles_rec_yds,0,,,,,
player,201011280chi,phi,DixoAn99,fumbles_rec_td,0,,,,,
player,201011280chi,phi,DixoAn99,fumbles_forced,0,,,,,
player,201011280chi,phi,FokoMo99,def_int,0,,,,,
player,201011280chi,phi,FokoMo99,def_int_yds,0,,,,,
player,201011280chi,phi,FokoMo99,def_int_td,0,,,,,
player,201011280chi,phi,FokoMo99,def_int_long,0,,,,,
player,201011280chi,phi,FokoMo99,pass_defended,0,,,,,
player,201011280chi,phi,FokoMo99,sacks,0.0,,,,,
player,201011280chi,phi,FokoMo99,tackles_combined,4,,,,,
player,201011280chi,phi,FokoMo99,tackles_solo,4,,,,,
player,201011280chi,phi,FokoMo99,tackles_assists,0,,,,,
player,201011280chi,phi,FokoMo99,tackles_loss,0,,,,,
player,201011280chi,phi,FokoMo99,qb_hits,0,,,,,
player,201011280chi,phi,FokoMo99,fumbles_rec,0,,,,,
player,201011280chi,phi,FokoMo99,fumbles_rec_yds,0,,,,,
player,201011280chi,phi,FokoMo99,fumbles_rec_td,0,,,,,
player,201011280chi,phi,FokoMo99,fumbles_forced,0,,,,,
player,201011280chi,phi,AlleNa99,def_int,0,,,,,
player,201011280chi,phi,AlleNa99,def_int_yds,0,,,,,
player,201011280chi,phi,AlleNa99,def_int_td,0,,,,,
player,201011280chi,phi,AlleNa99,def_int_long,0,,,,,
player,201011280chi,phi,AlleNa99,pass_defended,0,,,,,
player,201011280chi,phi,AlleNa99,sacks,0.0,,,,,
player,201011280chi,phi,AlleNa99,tackles_combined,3,,,,,
player,201011280chi,phi,AlleNa99,tackles_solo,3,,,,,
player,201011280chi,phi,AlleNa99,tackles_assists,0,,,,,
player,201011280chi,phi,AlleNa99,tackles_loss,0,,,,,
player,201011280chi,phi,AlleNa99,qb_hits,0,,,,,
player,201011280chi,phi,AlleNa99,fumbles_rec,0,,,,,
player,201011280chi,phi,AlleNa99,fumbles_rec_yds,0,,,,,
player,201011280chi,phi,AlleNa99,fumbles_rec_td,0,,,,,
player,201011280chi,phi,AlleNa99,fumbles_forced,0,,,,,
player,201011280chi,phi,AndeCo01,def_int,0,,,,,
player,201011280chi,phi,AndeCo01,def_int_yds,0,,,,,
player,201011280chi,phi,AndeCo01,def_int_td,0,,,,,
player,201011280chi,phi,AndeCo01,def_int_long,0,,,,,
player,201011280chi,phi,AndeCo01,pass_defended,0,,,,,
player,201011280chi,phi,AndeCo01,sacks,0.0,,,,,
player,201011280chi,phi,AndeCo01,tackles_combined,2,,,,,
player,201011280chi,phi,AndeCo01,tackles_solo,2,,,,,
player,201011280chi,phi,AndeCo01,tackles_assists,0,,,,,
player,201011280chi,phi,AndeCo01,tackles_loss,0,,,,,
player,201011280chi,phi,AndeCo01,qb_hits,0,,,,,
player,201011280chi,phi,AndeCo01,fumbles_rec,0,,,,,
player,201011280chi,phi,AndeCo01,fumbles_rec_yds,0,,,,,
player,201011280chi,phi,AndeCo01,fumbles_rec_td,0,,,,,
player,201011280chi,phi,AndeCo01,fumbles_forced,0,,,,,
player,201011280chi,phi,ClayKe99,def_int,0,,,,,
player,201011280chi,phi,ClayKe99,def_int_yds,0,,,,,
player,201011280chi,phi,ClayKe99,def_int_td,0,,,,,
player,201011280chi,phi,ClayKe99,def_int_long,0,,,,,
player,201011280chi,phi,ClayKe99,pass_defended,0,,,,,
player,201011280chi,phi,ClayKe99,sacks,0.0,,,,,
player,201011280chi,phi,ClayKe99,tackles_combined,2,,,,,
player,201011280chi,phi,ClayKe99,tackles_solo,2,,,,,
player,201011280chi,phi,ClayKe99,tackles_assists,0,,,,,
player,201011280chi,phi,ClayKe99,tackles_loss,0,,,,,
player,201011280chi,phi,ClayKe99,qb_hits,0,,,,,
player,201011280chi,phi,ClayKe99,fumbles_rec,0,,,,,
player,201011280chi,phi,ClayKe99,fumbles_rec_yds,0,,,,,
player,201011280chi,phi,ClayKe99,fumbles_rec_td,0,,,,,
player,201011280chi,phi,ClayKe99,fumbles_forced,0,,,,,
player,201011280chi,phi,GaitOm20,def_int,0,,,,,
player,201011280chi,phi,GaitOm20,def_int_yds,0,,,,,
player,201011280chi,phi,GaitOm20,def_int_td,0,,,,,
player,201011280chi,phi,GaitOm20,def_int_long,0,,,,,
player,201011280chi,phi,GaitOm20,pass_defended,0,,,,,
player,201011280chi,phi,GaitOm20,sacks,0.0,,,,,
player,201011280chi,phi,GaitOm20,tackles_combined,2,,,,,
player,201011280chi,phi,GaitOm20,tackles_solo,0,,,,,
player,201011280chi,phi,GaitOm20,tackles_assists,2,,,,,
player,201011280chi,phi,GaitOm20,tackles_loss,0,,,,,
player,201011280chi,phi,GaitOm20,qb_hits,0,,,,,
player,201011280chi,phi,GaitOm20,fumbles_rec,0,,,,,
player,201011280chi,phi,GaitOm20,fumbles_rec_yds,0,,,,,
player,201011280chi,phi,GaitOm20,fumbles_rec_td,0,,,,,
player,201011280chi,phi,GaitOm20,fumbles_forced,0,,,,,
player,201011280chi,phi,MikeQu20,def_int,0,,,,,
player,201011280chi,phi,MikeQu20,def_int_yds,0,,,,,
player,201011280chi,phi,MikeQu20,def_int_td,0,,,,,
player,201011280chi,phi,MikeQu20,def_int_long,0,,,,,
player,201011280chi,phi,MikeQu20,pass_defended,0,,,,,
player,201011280chi,phi,MikeQu20,sacks,0.0,,,,,
player,201011280chi,phi,MikeQu20,tackles_combined,2,,,,,
player,201011280chi,phi,MikeQu20,tackles_solo,2,,,,,
player,201011280chi,phi,MikeQu20,tackles_assists,0,,,,,
player,201011280chi,phi,MikeQu20,tackles_loss,1,,,,,
player,201011280chi,phi,MikeQu20,qb_hits,0,,,,,
player,201011280chi,phi,MikeQu20,fumbles_rec,0,,,,,
player,201011280chi,phi,MikeQu20,fumbles_rec_yds,0,,,,,
player,201011280chi,phi,MikeQu20,fumbles_rec_td,0,,,,,
player,201011280chi,phi,MikeQu20,fumbles_forced,0,,,,,
player,201011280chi,phi,ChanJa98,def_int,0,,,,,
player,201011280chi,phi,ChanJa98,def_int_yds,0,,,,,
player,201011280chi,phi,ChanJa98,def_int_td,0,,,,,
player,201011280chi,phi,ChanJa98,def_int_long,0,,,,,
player,201011280chi,phi,ChanJa98,pass_defended,0,,,,,
player,201011280chi,phi,ChanJa98,sacks,0.0,,,,,
player,201011280chi,phi,ChanJa98,tackles_combined,1,,,,,
player,201011280chi,phi,ChanJa98,tackles_solo,1,,,,,
player,201011280chi,phi,ChanJa98,tackles_assists,0,,,,,
player,201011280chi,phi,ChanJa98,tackles_loss,0,,,,,
player,201011280chi,phi,ChanJa98,qb_hits,0,,,,,
player,201011280chi,phi,ChanJa98,fumbles_rec,0,,,,,
player,201011280chi,phi,ChanJa98,fumbles_rec_yds,0,,,,,
player,201011280chi,phi,ChanJa98,fumbles_rec_td,0,,,,,
player,201011280chi,phi,ChanJa98,fumbles_forced,0,,,,,
player,201011280chi,phi,LawsTr99,def_int,0,,,,,
player,201011280chi,phi,LawsTr99,def_int_yds,0,,,,,
player,201011280chi,phi,LawsTr99,def_int_td,0,,,,,
player,201011280chi,phi,LawsTr99,def_int_long,0,,,,,
player,201011280chi,phi,LawsTr99,pass_defended,0,,,,,
player,201011280chi,phi,LawsTr99,sacks,0.0,,,,,
player,201011280chi,phi,LawsTr99,tackles_combined,1,,,,,
player,201011280chi,phi,LawsTr99,tackles_solo,0,,,,,
player,201011280chi,phi,LawsTr99,tackles_assists,1,,,,,
player,201011280chi,phi,LawsTr99,tackles_loss,0,,,,,
player,201011280chi,phi,LawsTr99,qb_hits,1,,,,,
player,201011280chi,phi,LawsTr99,fumbles_rec,0,,,,,
player,201011280chi,phi,LawsTr99,fumbles_rec_yds,0,,,,,
player,201011280chi,phi,LawsTr99,fumbles_rec_td,0,,,,,
player,201011280chi,phi,LawsTr99,fumbles_forced,0,,,,,
player,201011280chi,phi,PattDi20,def_int,0,,,,,
player,201011280chi,phi,PattDi20,def_int_yds,0,,,,,
player,201011280chi,phi,PattDi20,def_int_td,0,,,,,
player,201011280chi,phi,PattDi20,def_int_long,0,,,,,
player,201011280chi,phi,PattDi20,pass_defended,1,,,,,
player,201011280chi,phi,PattDi20,sacks,0.0,,,,,
player,201011280chi,phi,PattDi20,tackles_combined,1,,,,,
player,201011280chi,phi,PattDi20,tackles_solo,1,,,,,
player,201011280chi,phi,PattDi20,tackles_assists,0,,,,,
player,201011280chi,phi,PattDi20,tackles_loss,0,,,,,
player,201011280chi,phi,PattDi20,qb_hits,0,,,,,
player,201011280chi,phi,PattDi20,fumbles_rec,0,,,,,
player,201011280chi,phi,PattDi20,fumbles_rec_yds,0,,,,,
player,201011280chi,phi,PattDi20,fumbles_rec_td,0,,,,,
player,201011280chi,phi,PattDi20,fumbles_forced,0,,,,,
player,201011280chi,phi,TappDa20,def_int,0,,,,,
player,201011280chi,phi,TappDa20,def_int_yds,0,,,,,
player,201011280chi,phi,TappDa20,def_int_td,0,,,,,
player,201011280chi,phi,TappDa20,def_int_long,0,,,,,
player,201011280chi,phi,TappDa20,pass_defended,0,,,,,
player,201011280chi,phi,TappDa20,sacks,0.0,,,,,
player,201011280chi,phi,TappDa20,tackles_combined,1,,,,,
player,201011280chi,phi,TappDa20,tackles_solo,1,,,,,
player,201011280chi,phi,TappDa20,tackles_assists,0,,,,,
player,201011280chi,phi,TappDa20,tackles_loss,0,,,,,
player,201011280chi,phi,TappDa20,qb_hits,0,,,,,
player,201011280chi,phi,TappDa20,fumbles_rec,0,,,,,
player,201011280chi,phi,TappDa20,fumbles_rec_yds,0,,,,,
player,201011280chi,phi,TappDa20,fumbles_rec_td,0,,,,,
player,201011280chi,phi,TappDa20,fumbles_forced,0,,,,,
player,201011280chi,phi,HansJo20,def_int,,,,,,
player,201011280chi,phi,HansJo20,def_int_yds,,,,,,
player,201011280chi,phi,HansJo20,def_int_td,,,,,,
player,201011280chi,phi,HansJo20,def_int_long,,,,,,
player,201011280chi,phi,HansJo20,pass_defended,2,,,,,
player,201011280chi,phi,HansJo20,sacks,0.0,,,,,
player,201011280chi,phi,HansJo20,tackles_combined,0,,,,,
player,201011280chi,phi,HansJo20,tackles_solo,0,,,,,
player,201011280chi,phi,HansJo20,tackles_assists,0,,,,,
player,201011280chi,phi,HansJo20,tackles_loss,0,,,,,
player,201011280chi,phi,HansJo20,qb_hits,0,,,,,
player,201011280chi,phi,HansJo20,fumbles_rec,0,,,,,
player,201011280chi,phi,HansJo20,fumbles_rec_yds,,,,,,
player,201011280chi,phi,HansJo20,fumbles_rec_td,,,,,,
player,201011280chi,phi,HansJo20,fumbles_forced,0,,,,,
player,201011280chi,chi,HarrCh20,def_int,1,,,,,
player,201011280chi,chi,HarrCh20,def_int_yds,39,,,,,
player,201011280chi,chi,HarrCh20,def_int_td,0,,,,,
player,201011280chi,chi,HarrCh20,def_int_long,39,,,,,
player,201011280chi,chi,HarrCh20,pass_defended,2,,,,,
player,201011280chi,chi,HarrCh20,sacks,0.0,,,,,
player,201011280chi,chi,HarrCh20,tackles_combined,2,,,,,
player,201011280chi,chi,HarrCh20,tackles_solo,2,,,,,
player,201011280chi,chi,HarrCh20,tackles_assists,0,,,,,
player,201011280chi,chi,HarrCh20,tackles_loss,0,,,,,
player,201011280chi,chi,HarrCh20,qb_hits,0,,,,,
player,201011280chi,chi,HarrCh20,fumbles_rec,0,,,,,
player,201011280chi,chi,HarrCh20,fumbles_rec_yds,0,,,,,
player,201011280chi,chi,HarrCh20,fumbles_rec_td,0,,,,,
player,201011280chi,chi,HarrCh20,fumbles_forced,0,,,,,
player,201011280chi,chi,IdonIs20,def_int,0,,,,,
player,201011280chi,chi,IdonIs20,def_int_yds,0,,,,,
player,201011280chi,chi,IdonIs20,def_int_td,0,,,,,
player,201011280chi,chi,IdonIs20,def_int_long,0,,,,,
player,201011280chi,chi,IdonIs20,pass_defended,0,,,,,
player,201011280chi,chi,IdonIs20,sacks,1.0,,,,,
player,201011280chi,chi,IdonIs20,tackles_combined,5,,,,,
player,201011280chi,chi,IdonIs20,tackles_solo,5,,,,,
player,201011280chi,chi,IdonIs20,tackles_assists,0,,,,,
player,201011280chi,chi,IdonIs20,tackles_loss,3,,,,,
player,201011280chi,chi,IdonIs20,qb_hits,3,,,,,
player,201011280chi,chi,IdonIs20,fumbles_rec,0,,,,,
player,201011280chi,chi,IdonIs20,fumbles_rec_yds,0,,,,,
player,201011280chi,chi,IdonIs20,fumbles_rec_td,0,,,,,
player,201011280chi,chi,IdonIs20,fumbles_forced,0,,,,,
player,201011280chi,chi,PeppJu99,def_int,0,,,,,
player,201011280chi,chi,PeppJu99,def_int_yds,0,,,,,
player,201011280chi,chi,PeppJu99,def_int_td,0,,,,,
player,201011280chi,chi,PeppJu99,def_int_long,0,,,,,
player,201011280chi,chi,PeppJu99,pass_defended,0,,,,,
player,201011280chi,chi,PeppJu99,sacks,1.0,,,,,
player,201011280chi,chi,PeppJu99,tackles_combined,4,,,,,
player,201011280chi,chi,PeppJu99,tackles_solo,4,,,,,
player,201011280chi,chi,PeppJu99,tackles_assists,0,,,,,
player,201011280chi,chi,PeppJu99,tackles_loss,1,,,,,
player,201011280chi,chi,PeppJu99,qb_hits,1,,,,,
player,201011280chi,chi,PeppJu99,fumbles_rec,0,,,,,
player,201011280chi,chi,PeppJu99,fumbles_rec_yds,0,,,,,
player,201011280chi,chi,PeppJu99,fumbles_rec_td,0,,,,,
player,201011280chi,chi,PeppJu99,fumbles_forced,1,,,,,
player,201011280chi,chi,ToeaMa99,def_int,0,,,,,
player,201011280chi,chi,ToeaMa99,def_int_yds,0,,,,,
player,201011280chi,chi,ToeaMa99,def_int_td,0,,,,,
player,201011280chi,chi,ToeaMa99,def_int_long,0,,,,,
player,201011280chi,chi,ToeaMa99,pass_defended,0,,,,,
player,201011280chi,chi,ToeaMa99,sacks,1.0,,,,,
player,201011280chi,chi,ToeaMa99,tackles_combined,2,,,,,
player,201011280chi,chi,ToeaMa99,tackles_solo,2,,,,,
player,201011280chi,chi,ToeaMa99,tackles_assists,0,,,,,
player,201011280chi,chi,ToeaMa99,tackles_loss,1,,,,,
player,201011280chi,chi,ToeaMa99,qb_hits,1,,,,,
player,201011280chi,chi,ToeaMa99,fumbles_rec,0,,,,,
player,201011280chi,chi,ToeaMa99,fumbles_rec_yds,0,,,,,
player,201011280chi,chi,ToeaMa99,fumbles_rec_td,0,,,,,
player,201011280chi,chi,ToeaMa99,fumbles_forced,0,,,,,
player,201011280chi,chi,AdamAn20,def_int,0,,,,,
player,201011280chi,chi,AdamAn20,def_int_yds,0,,,,,
player,201011280chi,chi,AdamAn20,def_int_td,0,,,,,
player,201011280chi,chi,AdamAn20,def_int_long,0,,,,,
player,201011280chi,chi,AdamAn20,pass_defended,0,,,,,
player,201011280chi,chi,AdamAn20,sacks,1.0,,,,,
player,201011280chi,chi,AdamAn20,tackles_combined,1,,,,,
player,201011280chi,chi,AdamAn20,tackles_solo,1,,,,,
player,201011280chi,chi,AdamAn20,tackles_assists,0,,,,,
player,201011280chi,chi,AdamAn20,tackles_loss,0,,,,,
player,201011280chi,chi,AdamAn20,qb_hits,1,,,,,
player,201011280chi,chi,AdamAn20,fumbles_rec,0,,,,,
player,201011280chi,chi,AdamAn20,fumbles_rec_yds,0,,,,,
player,201011280chi,chi,AdamAn20,fumbles_rec_td,0,,,,,
player,201011280chi,chi,AdamAn20,fumbles_forced,1,,,,,
player,201011280chi,chi,UrlaBr00,def_int,0,,,,,
player,201011280chi,chi,UrlaBr00,def_int_yds,0,,,,,
player,201011280chi,chi,UrlaBr00,def_int_td,0,,,,,
player,201011280chi,chi,UrlaBr00,def_int_long,0,,,,,
player,201011280chi,chi,UrlaBr00,pass_defended,1,,,,,
player,201011280chi,chi,UrlaBr00,sacks,0.0,,,,,
player,201011280chi,chi,UrlaBr00,tackles_combined,10,,,,,
player,201011280chi,chi,UrlaBr00,tackles_solo,9,,,,,
player,201011280chi,chi,UrlaBr00,tackles_assists,1,,,,,
player,201011280chi,chi,UrlaBr00,tackles_loss,0,,,,,
player,201011280chi,chi,UrlaBr00,qb_hits,0,,,,,
player,201011280chi,chi,UrlaBr00,fumbles_rec,0,,,,,
player,201011280chi,chi,UrlaBr00,fumbles_rec_yds,0,,,,,
player,201011280chi,chi,UrlaBr00,fumbles_rec_td,0,,,,,
player,201011280chi,chi,UrlaBr00,fumbles_forced,0,,,,,
player,201011280chi,chi,BrigLa99,def_int,0,,,,,
player,201011280chi,chi,BrigLa99,def_int_yds,0,,,,,
player,201011280chi,chi,BrigLa99,def_int_td,0,,,,,
player,201011280chi,chi,BrigLa99,def_int_long,0,,,,,
player,201011280chi,chi,BrigLa99,pass_defended,0,,,,,
player,201011280chi,chi,BrigLa99,sacks,0.0,,,,,
player,201011280chi,chi,BrigLa99,tackles_combined,6,,,,,
player,201011280chi,chi,BrigLa99,tackles_solo,5,,,,,
player,201011280chi,chi,BrigLa99,tackles_assists,1,,,,,
player,201011280chi,chi,BrigLa99,tackles_loss,0,,,,,
player,201011280chi,chi,BrigLa99,qb_hits,0,,,,,
player,201011280chi,chi,BrigLa99,fumbles_rec,0,,,,,
player,201011280chi,chi,BrigLa99,fumbles_rec_yds,0,,,,,
player,201011280chi,chi,BrigLa99,fumbles_rec_td,0,,,,,
player,201011280chi,chi,BrigLa99,fumbles_forced,0,,,,,
player,201011280chi,chi,MoorDJ99,def_int,0,,,,,
player,201011280chi,chi,MoorDJ99,def_int_yds,0,,,,,
player,201011280chi,chi,MoorDJ99,def_int_td,0,,,,,
player,201011280chi,chi,MoorDJ99,def_int_long,0,,,,,
player,201011280chi,chi,MoorDJ99,pass_defended,0,,,,,
player,201011280chi,chi,MoorDJ99,sacks,0.0,,,,,
player,201011280chi,chi,MoorDJ99,tackles_combined,6,,,,,
player,201011280chi,chi,MoorDJ99,tackles_solo,6,,,,,
player,201011280chi,chi,MoorDJ99,tackles_assists,0,,,,,
player,201011280chi,chi,MoorDJ99,tackles_loss,1,,,,,
player,201011280chi,chi,MoorDJ99,qb_hits,0,,,,,
player,201011280chi,chi,MoorDJ99,fumbles_rec,0,,,,,
player,201011280chi,chi,MoorDJ99,fumbles_rec_yds,0,,,,,
player,201011280chi,chi,MoorDJ99,fumbles_rec_td,0,,,,,
player,201011280chi,chi,MoorDJ99,fumbles_forced,0,,,,,
player,201011280chi,chi,WrigMa99,def_int,0,,,,,
player,201011280chi,chi,WrigMa99,def_int_yds,0,,,,,
player,201011280chi,chi,WrigMa99,def_int_td,0,,,,,
player,201011280chi,chi,WrigMa99,def_int_long,0,,,,,
player,201011280chi,chi,WrigMa99,pass_defended,0,,,,,
player,201011280chi,chi,WrigMa99,sacks,0.0,,,,,
player,201011280chi,chi,WrigMa99,tackles_combined,6,,,,,
player,201011280chi,chi,WrigMa99,tackles_solo,4,,,,,
player,201011280chi,chi,WrigMa99,tackles_assists,2,,,,,
player,201011280chi,chi,WrigMa99,tackles_loss,0,,,,,
player,201011280chi,chi,WrigMa99,qb_hits,0,,,,,
player,201011280chi,chi,WrigMa99,fumbles_rec,0,,,,,
player,201011280chi,chi,WrigMa99,fumbles_rec_yds,0,,,,,
player,201011280chi,chi,WrigMa99,fumbles_rec_td,0,,,,,
player,201011280chi,chi,WrigMa99,fumbles_forced,0,,,,,
player,201011280chi,chi,JennTi20,def_int,0,,,,,
player,201011280chi,chi,JennTi20,def_int_yds,0,,,,,
player,201011280chi,chi,JennTi20,def_int_td,0,,,,,
player,201011280chi,chi,JennTi20,def_int_long,0,,,,,
player,201011280chi,chi,JennTi20,pass_defended,0,,,,,
player,201011280chi,chi,JennTi20,sacks,0.0,,,,,
player,201011280chi,chi,JennTi20,tackles_combined,5,,,,,
player,201011280chi,chi,JennTi20,tackles_solo,3,,,,,
player,201011280chi,chi,JennTi20,tackles_assists,2,,,,,
player,201011280chi,chi,JennTi20,tackles_loss,0,,,,,
player,201011280chi,chi,JennTi20,qb_hits,0,,,,,
player,201011280chi,chi,JennTi20,fumbles_rec,0,,,,,
player,201011280chi,chi,JennTi20,fumbles_rec_yds,0,,,,,
player,201011280chi,chi,JennTi20,fumbles_rec_td,0,,,,,
player,201011280chi,chi,JennTi20,fumbles_forced,0,,,,,
player,201011280chi,chi,GrahCo99,def_int,0,,,,,
player,201011280chi,chi,GrahCo99,def_int_yds,0,,,,,
player,201011280chi,chi,GrahCo99,def_int_td,0,,,,,
player,201011280chi,chi,GrahCo99,def_int_long,0,,,,,
player,201011280chi,chi,GrahCo99,pass_defended,0,,,,,
player,201011280chi,chi,GrahCo99,sacks,0.0,,,,,
player,201011280chi,chi,GrahCo99,tackles_combined,3,,,,,
player,201011280chi,chi,GrahCo99,tackles_solo,2,,,,,
player,201011280chi,chi,GrahCo99,tackles_assists,1,,,,,
player,201011280chi,chi,GrahCo99,tackles_loss,0,,,,,
player,201011280chi,chi,GrahCo99,qb_hits,0,,,,,
player,201011280chi,chi,GrahCo99,fumbles_rec,0,,,,,
player,201011280chi,chi,GrahCo99,fumbles_rec_yds,0,,,,,
player,201011280chi,chi,GrahCo99,fumbles_rec_td,0,,,,,
player,201011280chi,chi,GrahCo99,fumbles_forced,0,,,,,
player,201011280chi,chi,TillCh20,def_int,0,,,,,
player,201011280chi,chi,TillCh20,def_int_yds,0,,,,,
player,201011280chi,chi,TillCh20,def_int_td,0,,,,,
player,201011280chi,chi,TillCh20,def_int_long,0,,,,,
player,201011280chi,chi,TillCh20,pass_defended,0,,,,,
player,201011280chi,chi,TillCh20,sacks,0.0,,,,,
player,201011280chi,chi,TillCh20,tackles_combined,3,,,,,
player,201011280chi,chi,TillCh20,tackles_solo,3,,,,,
player,201011280chi,chi,TillCh20,tackles_assists,0,,,,,
player,201011280chi,chi,TillCh20,tackles_loss,0,,,,,
player,201011280chi,chi,TillCh20,qb_hits,0,,,,,
player,201011280chi,chi,TillCh20,fumbles_rec,0,,,,,
player,201011280chi,chi,TillCh20,fumbles_rec_yds,0,,,,,
player,201011280chi,chi,TillCh20,fumbles_rec_td,0,,,,,
player,201011280chi,chi,TillCh20,fumbles_forced,0,,,,,
player,201011280chi,chi,TinoPi20,def_int,0,,,,,
player,201011280chi,chi,TinoPi20,def_int_yds,0,,,,,
player,201011280chi,chi,TinoPi20,def_int_td,0,,,,,
player,201011280chi,chi,TinoPi20,def_int_long,0,,,,,
player,201011280chi,chi,TinoPi20,pass_defended,0,,,,,
player,201011280chi,chi,TinoPi20,sacks,0.0,,,,,
player,201011280chi,chi,TinoPi20,tackles_combined,3,,,,,
player,201011280chi,chi,TinoPi20,tackles_solo,3,,,,,
player,201011280chi,chi,TinoPi20,tackles_assists,0,,,,,
player,201011280chi,chi,TinoPi20,tackles_loss,0,,,,,
player,201011280chi,chi,TinoPi20,qb_hits,0,,,,,
player,201011280chi,chi,TinoPi20,fumbles_rec,0,,,,,
player,201011280chi,chi,TinoPi20,fumbles_rec_yds,0,,,,,
player,201011280chi,chi,TinoPi20,fumbles_rec_td,0,,,,,
player,201011280chi,chi,TinoPi20,fumbles_forced,0,,,,,
player,201011280chi,chi,BullJo20,def_int,0,,,,,
player,201011280chi,chi,BullJo20,def_int_yds,0,,,,,
player,201011280chi,chi,BullJo20,def_int_td,0,,,,,
player,201011280chi,chi,BullJo20,def_int_long,0,,,,,
player,201011280chi,chi,BullJo20,pass_defended,0,,,,,
player,201011280chi,chi,BullJo20,sacks,0.0,,,,,
player,201011280chi,chi,BullJo20,tackles_combined,2,,,,,
player,201011280chi,chi,BullJo20,tackles_solo,0,,,,,
player,201011280chi,chi,BullJo20,tackles_assists,2,,,,,
player,201011280chi,chi,BullJo20,tackles_loss,0,,,,,
player,201011280chi,chi,BullJo20,qb_hits,0,,,,,
player,201011280chi,chi,BullJo20,fumbles_rec,0,,,,,
player,201011280chi,chi,BullJo20,fumbles_rec_yds,0,,,,,
player,201011280chi,chi,BullJo20,fumbles_rec_td,0,,,,,
player,201011280chi,chi,BullJo20,fumbles_forced,0,,,,,
player,201011280chi,chi,DaviKe01,def_int,0,,,,,
player,201011280chi,chi,DaviKe01,def_int_yds,0,,,,,
player,201011280chi,chi,DaviKe01,def_int_td,0,,,,,
player,201011280chi,chi,DaviKe01,def_int_long,0,,,,,
player,201011280chi,chi,DaviKe01,pass_defended,0,,,,,
player,201011280chi,chi,DaviKe01,sacks,0.0,,,,,
player,201011280chi,chi,DaviKe01,tackles_combined,2,,,,,
player,201011280chi,chi,DaviKe01,tackles_solo,0,,,,,
player,201011280chi,chi,DaviKe01,tackles_assists,2,,,,,
player,201011280chi,chi,DaviKe01,tackles_loss,0,,,,,
player,201011280chi,chi,DaviKe01,qb_hits,0,,,,,
