game,2010,13,20101205,201012050clt,dal,"Dallas Cowboys",38,clt,"Indianapolis Colts",35
player,201012050clt,dal,AustMi00,pass_sacked_yds,,,,,,
player,201012050clt,dal,AustMi00,pass_long,0,,,,,
player,201012050clt,dal,AustMi00,pass_rating,,,,,,
player,201012050clt,dal,AustMi00,rush_att,1,,,,,
player,201012050clt,dal,AustMi00,rush_yds,6,,,,,
player,201012050clt,dal,AustMi00,rush_td,0,,,,,
player,201012050clt,dal,AustMi00,rush_long,6,,,,,
player,201012050clt,dal,AustMi00,targets,8,,,,,
player,201012050clt,dal,AustMi00,rec,4,,,,,
player,201012050clt,dal,AustMi00,rec_yds,47,,,,,
player,201012050clt,dal,AustMi00,rec_td,0,,,,,
player,201012050clt,dal,AustMi00,rec_long,22,,,,,
player,201012050clt,dal,AustMi00,fumbles,0,,,,,
player,201012050clt,dal,AustMi00,fumbles_lost,,,,,,
player,201012050clt,dal,WittJa00,pass_cmp,0,,,,,
player,201012050clt,dal,WittJa00,pass_att,0,,,,,
player,201012050clt,dal,WittJa00,pass_yds,0,,,,,
player,201012050clt,dal,WittJa00,pass_td,0,,,,,
player,201012050clt,dal,WittJa00,pass_int,0,,,,,
player,201012050clt,dal,WittJa00,pass_sacked,,,,,,
player,201012050clt,dal,WittJa00,pass_sacked_yds,,,,,,
player,201012050clt,dal,WittJa00,pass_long,0,,,,,
player,201012050clt,dal,WittJa00,pass_rating,,,,,,
player,201012050clt,dal,WittJa00,rush_att,0,,,,,
player,201012050clt,dal,WittJa00,rush_yds,0,,,,,
player,201012050clt,dal,WittJa00,rush_td,0,,,,,
player,201012050clt,dal,WittJa00,rush_long,0,,,,,
player,201012050clt,dal,WittJa00,targets,5,,,,,
player,201012050clt,dal,WittJa00,rec,5,,,,,
player,201012050clt,dal,WittJa00,rec_yds,42,,,,,
player,201012050clt,dal,WittJa00,rec_td,1,,,,,
player,201012050clt,dal,WittJa00,rec_long,19,,,,,
player,201012050clt,dal,WittJa00,fumbles,0,,,,,
player,201012050clt,dal,WittJa00,fumbles_lost,,,,,,
player,201012050clt,dal,WillRo04,pass_cmp,0,,,,,
player,201012050clt,dal,WillRo04,pass_att,0,,,,,
player,201012050clt,dal,WillRo04,pass_yds,0,,,,,
player,201012050clt,dal,WillRo04,pass_td,0,,,,,
player,201012050clt,dal,WillRo04,pass_int,0,,,,,
player,201012050clt,dal,WillRo04,pass_sacked,,,,,,
player,201012050clt,dal,WillRo04,pass_sacked_yds,,,,,,
player,201012050clt,dal,WillRo04,pass_long,0,,,,,
player,201012050clt,dal,WillRo04,pass_rating,,,,,,
player,201012050clt,dal,WillRo04,rush_att,0,,,,,
player,201012050clt,dal,WillRo04,rush_yds,0,,,,,
player,201012050clt,dal,WillRo04,rush_td,0,,,,,
player,201012050clt,dal,WillRo04,rush_long,0,,,,,
player,201012050clt,dal,WillRo04,targets,2,,,,,
player,201012050clt,dal,WillRo04,rec,2,,,,,
player,201012050clt,dal,WillRo04,rec_yds,32,,,,,
player,201012050clt,dal,WillRo04,rec_td,0,,,,,
player,201012050clt,dal,WillRo04,rec_long,22,,,,,
player,201012050clt,dal,WillRo04,fumbles,0,,,,,
player,201012050clt,dal,WillRo04,fumbles_lost,,,,,,
player,201012050clt,dal,BennMa00,pass_cmp,0,,,,,
player,201012050clt,dal,BennMa00,pass_att,0,,,,,
player,201012050clt,dal,BennMa00,pass_yds,0,,,,,
player,201012050clt,dal,BennMa00,pass_td,0,,,,,
player,201012050clt,dal,BennMa00,pass_int,0,,,,,
player,201012050clt,dal,BennMa00,pass_sacked,,,,,,
player,201012050clt,dal,BennMa00,pass_sacked_yds,,,,,,
player,201012050clt,dal,BennMa00,pass_long,0,,,,,
player,201012050clt,dal,BennMa00,pass_rating,,,,,,
player,201012050clt,dal,BennMa00,rush_att,0,,,,,
player,201012050clt,dal,BennMa00,rush_yds,0,,,,,
player,201012050clt,dal,BennMa00,rush_td,0,,,,,
player,201012050clt,dal,BennMa00,rush_long,0,,,,,
player,201012050clt,dal,BennMa00,targets,3,,,,,
player,201012050clt,dal,BennMa00,rec,3,,,,,
player,201012050clt,dal,BennMa00,rec_yds,24,,,,,
player,201012050clt,dal,BennMa00,rec_td,0,,,,,
player,201012050clt,dal,BennMa00,rec_long,11,,,,,
player,201012050clt,dal,BennMa00,fumbles,0,,,,,
player,201012050clt,dal,BennMa00,fumbles_lost,,,,,,
player,201012050clt,dal,BryaDe01,pass_cmp,0,,,,,
player,201012050clt,dal,BryaDe01,pass_att,0,,,,,
player,201012050clt,dal,BryaDe01,pass_yds,0,,,,,
player,201012050clt,dal,BryaDe01,pass_td,0,,,,,
player,201012050clt,dal,BryaDe01,pass_int,0,,,,,
player,201012050clt,dal,BryaDe01,pass_sacked,,,,,,
player,201012050clt,dal,BryaDe01,pass_sacked_yds,,,,,,
player,201012050clt,dal,BryaDe01,pass_long,0,,,,,
player,201012050clt,dal,BryaDe01,pass_rating,,,,,,
player,201012050clt,dal,BryaDe01,rush_att,0,,,,,
player,201012050clt,dal,BryaDe01,rush_yds,0,,,,,
player,201012050clt,dal,BryaDe01,rush_td,0,,,,,
player,201012050clt,dal,BryaDe01,rush_long,0,,,,,
player,201012050clt,dal,BryaDe01,targets,3,,,,,
player,201012050clt,dal,BryaDe01,rec,1,,,,,
player,201012050clt,dal,BryaDe01,rec_yds,14,,,,,
player,201012050clt,dal,BryaDe01,rec_td,0,,,,,
player,201012050clt,dal,BryaDe01,rec_long,14,,,,,
player,201012050clt,dal,BryaDe01,fumbles,0,,,,,
player,201012050clt,dal,BryaDe01,fumbles_lost,,,,,,
player,201012050clt,dal,HurdSa00,pass_cmp,,,,,,
player,201012050clt,dal,HurdSa00,pass_att,,,,,,
player,201012050clt,dal,HurdSa00,pass_yds,,,,,,
player,201012050clt,dal,HurdSa00,pass_td,,,,,,
player,201012050clt,dal,HurdSa00,pass_int,,,,,,
player,201012050clt,dal,HurdSa00,pass_sacked,,,,,,
player,201012050clt,dal,HurdSa00,pass_sacked_yds,,,,,,
player,201012050clt,dal,HurdSa00,pass_long,,,,,,
player,201012050clt,dal,HurdSa00,pass_rating,,,,,,
player,201012050clt,dal,HurdSa00,rush_att,,,,,,
player,201012050clt,dal,HurdSa00,rush_yds,,,,,,
player,201012050clt,dal,HurdSa00,rush_td,,,,,,
player,201012050clt,dal,HurdSa00,rush_long,,,,,,
player,201012050clt,dal,HurdSa00,targets,1,,,,,
player,201012050clt,dal,HurdSa00,rec,0,,,,,
player,201012050clt,dal,HurdSa00,rec_yds,0,,,,,
player,201012050clt,dal,HurdSa00,rec_td,0,,,,,
player,201012050clt,dal,HurdSa00,rec_long,,,,,,
player,201012050clt,dal,HurdSa00,fumbles,,,,,,
player,201012050clt,dal,HurdSa00,fumbles_lost,,,,,,
player,201012050clt,clt,MannPe00,pass_cmp,36,,,,,
player,201012050clt,clt,MannPe00,pass_att,48,,,,,
player,201012050clt,clt,MannPe00,pass_yds,365,,,,,
player,201012050clt,clt,MannPe00,pass_td,2,,,,,
player,201012050clt,clt,MannPe00,pass_int,4,,,,,
player,201012050clt,clt,MannPe00,pass_sacked,0,,,,,
player,201012050clt,clt,MannPe00,pass_sacked_yds,0,,,,,
player,201012050clt,clt,MannPe00,pass_long,40,,,,,
player,201012050clt,clt,MannPe00,pass_rating,75.4,,,,,
player,201012050clt,clt,MannPe00,rush_att,1,,,,,
player,201012050clt,clt,MannPe00,rush_yds,-1,,,,,
player,201012050clt,clt,MannPe00,rush_td,0,,,,,
player,201012050clt,clt,MannPe00,rush_long,-1,,,,,
player,201012050clt,clt,MannPe00,targets,0,,,,,
player,201012050clt,clt,MannPe00,rec,0,,,,,
player,201012050clt,clt,MannPe00,rec_yds,0,,,,,
player,201012050clt,clt,MannPe00,rec_td,0,,,,,
player,201012050clt,clt,MannPe00,rec_long,0,,,,,
player,201012050clt,clt,MannPe00,fumbles,0,,,,,
player,201012050clt,clt,MannPe00,fumbles_lost,,,,,,
player,201012050clt,clt,JameJa00,pass_cmp,0,,,,,
player,201012050clt,clt,JameJa00,pass_att,0,,,,,
player,201012050clt,clt,JameJa00,pass_yds,0,,,,,
player,201012050clt,clt,JameJa00,pass_td,0,,,,,
player,201012050clt,clt,JameJa00,pass_int,0,,,,,
player,201012050clt,clt,JameJa00,pass_sacked,,,,,,
player,201012050clt,clt,JameJa00,pass_sacked_yds,,,,,,
player,201012050clt,clt,JameJa00,pass_long,0,,,,,
player,201012050clt,clt,JameJa00,pass_rating,,,,,,
player,201012050clt,clt,JameJa00,rush_att,6,,,,,
player,201012050clt,clt,JameJa00,rush_yds,18,,,,,
player,201012050clt,clt,JameJa00,rush_td,2,,,,,
player,201012050clt,clt,JameJa00,rush_long,5,,,,,
player,201012050clt,clt,JameJa00,targets,3,,,,,
player,201012050clt,clt,JameJa00,rec,2,,,,,
player,201012050clt,clt,JameJa00,rec_yds,17,,,,,
player,201012050clt,clt,JameJa00,rec_td,0,,,,,
player,201012050clt,clt,JameJa00,rec_long,11,,,,,
player,201012050clt,clt,JameJa00,fumbles,0,,,,,
player,201012050clt,clt,JameJa00,fumbles_lost,,,,,,
player,201012050clt,clt,GarcPi00,pass_cmp,0,,,,,
player,201012050clt,clt,GarcPi00,pass_att,0,,,,,
player,201012050clt,clt,GarcPi00,pass_yds,0,,,,,
player,201012050clt,clt,GarcPi00,pass_td,0,,,,,
player,201012050clt,clt,GarcPi00,pass_int,0,,,,,
player,201012050clt,clt,GarcPi00,pass_sacked,,,,,,
player,201012050clt,clt,GarcPi00,pass_sacked_yds,,,,,,
player,201012050clt,clt,GarcPi00,pass_long,0,,,,,
player,201012050clt,clt,GarcPi00,pass_rating,,,,,,
player,201012050clt,clt,GarcPi00,rush_att,1,,,,,
player,201012050clt,clt,GarcPi00,rush_yds,11,,,,,
player,201012050clt,clt,GarcPi00,rush_td,0,,,,,
player,201012050clt,clt,GarcPi00,rush_long,11,,,,,
player,201012050clt,clt,GarcPi00,targets,8,,,,,
player,201012050clt,clt,GarcPi00,rec,8,,,,,
player,201012050clt,clt,GarcPi00,rec_yds,56,,,,,
player,201012050clt,clt,GarcPi00,rec_td,1,,,,,
player,201012050clt,clt,GarcPi00,rec_long,13,,,,,
player,201012050clt,clt,GarcPi00,fumbles,0,,,,,
player,201012050clt,clt,GarcPi00,fumbles_lost,,,,,,
player,201012050clt,clt,HartMi00,pass_cmp,0,,,,,
player,201012050clt,clt,HartMi00,pass_att,0,,,,,
player,201012050clt,clt,HartMi00,pass_yds,0,,,,,
player,201012050clt,clt,HartMi00,pass_td,0,,,,,
player,201012050clt,clt,HartMi00,pass_int,0,,,,,
player,201012050clt,clt,HartMi00,pass_sacked,,,,,,
player,201012050clt,clt,HartMi00,pass_sacked_yds,,,,,,
player,201012050clt,clt,HartMi00,pass_long,0,,,,,
player,201012050clt,clt,HartMi00,pass_rating,,,,,,
player,201012050clt,clt,HartMi00,rush_att,5,,,,,
player,201012050clt,clt,HartMi00,rush_yds,8,,,,,
player,201012050clt,clt,HartMi00,rush_td,0,,,,,
player,201012050clt,clt,HartMi00,rush_long,4,,,,,
player,201012050clt,clt,HartMi00,targets,2,,,,,
player,201012050clt,clt,HartMi00,rec,2,,,,,
player,201012050clt,clt,HartMi00,rec_yds,1,,,,,
player,201012050clt,clt,HartMi00,rec_td,0,,,,,
player,201012050clt,clt,HartMi00,rec_long,1,,,,,
player,201012050clt,clt,HartMi00,fumbles,0,,,,,
player,201012050clt,clt,HartMi00,fumbles_lost,,,,,,
player,201012050clt,clt,BrowDo00,pass_cmp,0,,,,,
player,201012050clt,clt,BrowDo00,pass_att,0,,,,,
player,201012050clt,clt,BrowDo00,pass_yds,0,,,,,
player,201012050clt,clt,BrowDo00,pass_td,0,,,,,
player,201012050clt,clt,BrowDo00,pass_int,0,,,,,
player,201012050clt,clt,BrowDo00,pass_sacked,,,,,,
player,201012050clt,clt,BrowDo00,pass_sacked_yds,,,,,,
player,201012050clt,clt,BrowDo00,pass_long,0,,,,,
player,201012050clt,clt,BrowDo00,pass_rating,,,,,,
player,201012050clt,clt,BrowDo00,rush_att,4,,,,,
player,201012050clt,clt,BrowDo00,rush_yds,4,,,,,
player,201012050clt,clt,BrowDo00,rush_td,0,,,,,
player,201012050clt,clt,BrowDo00,rush_long,3,,,,,
player,201012050clt,clt,BrowDo00,targets,1,,,,,
player,201012050clt,clt,BrowDo00,rec,1,,,,,
player,201012050clt,clt,BrowDo00,rec_yds,4,,,,,
player,201012050clt,clt,BrowDo00,rec_td,0,,,,,
player,201012050clt,clt,BrowDo00,rec_long,4,,,,,
player,201012050clt,clt,BrowDo00,fumbles,0,,,,,
player,201012050clt,clt,BrowDo00,fumbles_lost,,,,,,
player,201012050clt,clt,WaynRe00,pass_cmp,0,,,,,
player,201012050clt,clt,WaynRe00,pass_att,0,,,,,
player,201012050clt,clt,WaynRe00,pass_yds,0,,,,,
player,201012050clt,clt,WaynRe00,pass_td,0,,,,,
player,201012050clt,clt,WaynRe00,pass_int,0,,,,,
player,201012050clt,clt,WaynRe00,pass_sacked,,,,,,
player,201012050clt,clt,WaynRe00,pass_sacked_yds,,,,,,
player,201012050clt,clt,WaynRe00,pass_long,0,,,,,
player,201012050clt,clt,WaynRe00,pass_rating,,,,,,
player,201012050clt,clt,WaynRe00,rush_att,0,,,,,
player,201012050clt,clt,WaynRe00,rush_yds,0,,,,,
player,201012050clt,clt,WaynRe00,rush_td,0,,,,,
player,201012050clt,clt,WaynRe00,rush_long,0,,,,,
player,201012050clt,clt,WaynRe00,targets,20,,,,,
player,201012050clt,clt,WaynRe00,rec,14,,,,,
player,201012050clt,clt,WaynRe00,rec_yds,200,,,,,
player,201012050clt,clt,WaynRe00,rec_td,1,,,,,
player,201012050clt,clt,WaynRe00,rec_long,40,,,,,
player,201012050clt,clt,WaynRe00,fumbles,0,,,,,
player,201012050clt,clt,WaynRe00,fumbles_lost,,,,,,
player,201012050clt,clt,TammJa00,pass_cmp,0,,,,,
player,201012050clt,clt,TammJa00,pass_att,0,,,,,
player,201012050clt,clt,TammJa00,pass_yds,0,,,,,
player,201012050clt,clt,TammJa00,pass_td,0,,,,,
player,201012050clt,clt,TammJa00,pass_int,0,,,,,
player,201012050clt,clt,TammJa00,pass_sacked,,,,,,
player,201012050clt,clt,TammJa00,pass_sacked_yds,,,,,,
player,201012050clt,clt,TammJa00,pass_long,0,,,,,
player,201012050clt,clt,TammJa00,pass_rating,,,,,,
player,201012050clt,clt,TammJa00,rush_att,0,,,,,
player,201012050clt,clt,TammJa00,rush_yds,0,,,,,
player,201012050clt,clt,TammJa00,rush_td,0,,,,,
player,201012050clt,clt,TammJa00,rush_long,0,,,,,
player,201012050clt,clt,TammJa00,targets,7,,,,,
player,201012050clt,clt,TammJa00,rec,4,,,,,
player,201012050clt,clt,TammJa00,rec_yds,47,,,,,
player,201012050clt,clt,TammJa00,rec_td,0,,,,,
player,201012050clt,clt,TammJa00,rec_long,26,,,,,
player,201012050clt,clt,TammJa00,fumbles,0,,,,,
player,201012050clt,clt,TammJa00,fumbles_lost,,,,,,
player,201012050clt,clt,WhitBl00,pass_cmp,0,,,,,
player,201012050clt,clt,WhitBl00,pass_att,0,,,,,
player,201012050clt,clt,WhitBl00,pass_yds,0,,,,,
player,201012050clt,clt,WhitBl00,pass_td,0,,,,,
player,201012050clt,clt,WhitBl00,pass_int,0,,,,,
player,201012050clt,clt,WhitBl00,pass_sacked,,,,,,
player,201012050clt,clt,WhitBl00,pass_sacked_yds,,,,,,
player,201012050clt,clt,WhitBl00,pass_long,0,,,,,
player,201012050clt,clt,WhitBl00,pass_rating,,,,,,
player,201012050clt,clt,WhitBl00,rush_att,0,,,,,
player,201012050clt,clt,WhitBl00,rush_yds,0,,,,,
player,201012050clt,clt,WhitBl00,rush_td,0,,,,,
player,201012050clt,clt,WhitBl00,rush_long,0,,,,,
player,201012050clt,clt,WhitBl00,targets,6,,,,,
player,201012050clt,clt,WhitBl00,rec,4,,,,,
player,201012050clt,clt,WhitBl00,rec_yds,32,,,,,
player,201012050clt,clt,WhitBl00,rec_td,0,,,,,
player,201012050clt,clt,WhitBl00,rec_long,13,,,,,
player,201012050clt,clt,WhitBl00,fumbles,0,,,,,
player,201012050clt,clt,WhitBl00,fumbles_lost,,,,,,
player,201012050clt,clt,EldrBr00,pass_cmp,0,,,,,
player,201012050clt,clt,EldrBr00,pass_att,0,,,,,
player,201012050clt,clt,EldrBr00,pass_yds,0,,,,,
player,201012050clt,clt,EldrBr00,pass_td,0,,,,,
player,201012050clt,clt,EldrBr00,pass_int,0,,,,,
player,201012050clt,clt,EldrBr00,pass_sacked,,,,,,
player,201012050clt,clt,EldrBr00,pass_sacked_yds,,,,,,
player,201012050clt,clt,EldrBr00,pass_long,0,,,,,
player,201012050clt,clt,EldrBr00,pass_rating,,,,,,
player,201012050clt,clt,EldrBr00,rush_att,0,,,,,
player,201012050clt,clt,EldrBr00,rush_yds,0,,,,,
player,201012050clt,clt,EldrBr00,rush_td,0,,,,,
player,201012050clt,clt,EldrBr00,rush_long,0,,,,,
player,201012050clt,clt,EldrBr00,targets,1,,,,,
player,201012050clt,clt,EldrBr00,rec,1,,,,,
player,201012050clt,clt,EldrBr00,rec_yds,8,,,,,
player,201012050clt,clt,EldrBr00,rec_td,0,,,,,
player,201012050clt,clt,EldrBr00,rec_long,8,,,,,
player,201012050clt,clt,EldrBr00,fumbles,0,,,,,
player,201012050clt,clt,EldrBr00,fumbles_lost,,,,,,
player,201012050clt,dal,LeexSe99,def_int,2,,,,,
player,201012050clt,dal,LeexSe99,def_int_yds,44,,,,,
player,201012050clt,dal,LeexSe99,def_int_td,1,,,,,
player,201012050clt,dal,LeexSe99,def_int_long,31,,,,,
player,201012050clt,dal,LeexSe99,pass_defended,2,,,,,
player,201012050clt,dal,LeexSe99,sacks,0.0,,,,,
player,201012050clt,dal,LeexSe99,tackles_combined,5,,,,,
player,201012050clt,dal,LeexSe99,tackles_solo,4,,,,,
player,201012050clt,dal,LeexSe99,tackles_assists,1,,,,,
player,201012050clt,dal,LeexSe99,tackles_loss,0,,,,,
player,201012050clt,dal,LeexSe99,qb_hits,0,,,,,
player,201012050clt,dal,LeexSe99,fumbles_rec,0,,,,,
player,201012050clt,dal,LeexSe99,fumbles_rec_yds,0,,,,,
player,201012050clt,dal,LeexSe99,fumbles_rec_td,0,,,,,
player,201012050clt,dal,LeexSe99,fumbles_forced,0,,,,,
player,201012050clt,dal,BallAl99,def_int,1,,,,,
player,201012050clt,dal,BallAl99,def_int_yds,0,,,,,
player,201012050clt,dal,BallAl99,def_int_td,0,,,,,
player,201012050clt,dal,BallAl99,def_int_long,0,,,,,
player,201012050clt,dal,BallAl99,pass_defended,1,,,,,
player,201012050clt,dal,BallAl99,sacks,0.0,,,,,
player,201012050clt,dal,BallAl99,tackles_combined,1,,,,,
player,201012050clt,dal,BallAl99,tackles_solo,1,,,,,
player,201012050clt,dal,BallAl99,tackles_assists,0,,,,,
player,201012050clt,dal,BallAl99,tackles_loss,0,,,,,
player,201012050clt,dal,BallAl99,qb_hits,0,,,,,
player,201012050clt,dal,BallAl99,fumbles_rec,0,,,,,
player,201012050clt,dal,BallAl99,fumbles_rec_yds,0,,,,,
player,201012050clt,dal,BallAl99,fumbles_rec_td,0,,,,,
player,201012050clt,dal,BallAl99,fumbles_forced,0,,,,,
player,201012050clt,dal,ScanOr99,def_int,1,,,,,
player,201012050clt,dal,ScanOr99,def_int_yds,40,,,,,
player,201012050clt,dal,ScanOr99,def_int_td,1,,,,,
player,201012050clt,dal,ScanOr99,def_int_long,40,,,,,
player,201012050clt,dal,ScanOr99,pass_defended,1,,,,,
player,201012050clt,dal,ScanOr99,sacks,0.0,,,,,
player,201012050clt,dal,ScanOr99,tackles_combined,1,,,,,
player,201012050clt,dal,ScanOr99,tackles_solo,0,,,,,
player,201012050clt,dal,ScanOr99,tackles_assists,1,,,,,
player,201012050clt,dal,ScanOr99,tackles_loss,0,,,,,
player,201012050clt,dal,ScanOr99,qb_hits,0,,,,,
player,201012050clt,dal,ScanOr99,fumbles_rec,0,,,,,
player,201012050clt,dal,ScanOr99,fumbles_rec_yds,0,,,,,
player,201012050clt,dal,ScanOr99,fumbles_rec_td,0,,,,,
player,201012050clt,dal,ScanOr99,fumbles_forced,0,,,,,
player,201012050clt,dal,JameBr20,def_int,0,,,,,
player,201012050clt,dal,JameBr20,def_int_yds,0,,,,,
player,201012050clt,dal,JameBr20,def_int_td,0,,,,,
player,201012050clt,dal,JameBr20,def_int_long,0,,,,,
player,201012050clt,dal,JameBr20,pass_defended,0,,,,,
player,201012050clt,dal,JameBr20,sacks,0.0,,,,,
player,201012050clt,dal,JameBr20,tackles_combined,9,,,,,
player,201012050clt,dal,JameBr20,tackles_solo,7,,,,,
player,201012050clt,dal,JameBr20,tackles_assists,2,,,,,
player,201012050clt,dal,JameBr20,tackles_loss,0,,,,,
player,201012050clt,dal,JameBr20,qb_hits,0,,,,,
player,201012050clt,dal,JameBr20,fumbles_rec,0,,,,,
player,201012050clt,dal,JameBr20,fumbles_rec_yds,0,,,,,
player,201012050clt,dal,JameBr20,fumbles_rec_td,0,,,,,
player,201012050clt,dal,JameBr20,fumbles_forced,0,,,,,
player,201012050clt,dal,JenkMi99,def_int,0,,,,,
player,201012050clt,dal,JenkMi99,def_int_yds,0,,,,,
player,201012050clt,dal,JenkMi99,def_int_td,0,,,,,
player,201012050clt,dal,JenkMi99,def_int_long,0,,,,,
player,201012050clt,dal,JenkMi99,pass_defended,2,,,,,
player,201012050clt,dal,JenkMi99,sacks,0.0,,,,,
player,201012050clt,dal,JenkMi99,tackles_combined,9,,,,,
player,201012050clt,dal,JenkMi99,tackles_solo,8,,,,,
player,201012050clt,dal,JenkMi99,tackles_assists,1,,,,,
player,201012050clt,dal,JenkMi99,tackles_loss,0,,,,,
player,201012050clt,dal,JenkMi99,qb_hits,0,,,,,
player,201012050clt,dal,JenkMi99,fumbles_rec,0,,,,,
player,201012050clt,dal,JenkMi99,fumbles_rec_yds,0,,,,,
player,201012050clt,dal,JenkMi99,fumbles_rec_td,0,,,,,
