game,2010,6,20101017,201010170htx,kan,"Kansas City Chiefs",31,htx,"Houston Texans",35
player,201010170htx,kan,BelcJo00,tackles_solo,3,,,,,
player,201010170htx,kan,BelcJo00,tackles_assists,4,,,,,
player,201010170htx,kan,BelcJo00,tackles_loss,0,,,,,
player,201010170htx,kan,BelcJo00,qb_hits,0,,,,,
player,201010170htx,kan,BelcJo00,fumbles_rec,0,,,,,
player,201010170htx,kan,BelcJo00,fumbles_rec_yds,0,,,,,
player,201010170htx,kan,BelcJo00,fumbles_rec_td,0,,,,,
player,201010170htx,kan,BelcJo00,fumbles_forced,0,,,,,
player,201010170htx,kan,CarrBr99,def_int,0,,,,,
player,201010170htx,kan,CarrBr99,def_int_yds,0,,,,,
player,201010170htx,kan,CarrBr99,def_int_td,0,,,,,
player,201010170htx,kan,CarrBr99,def_int_long,0,,,,,
player,201010170htx,kan,CarrBr99,pass_defended,1,,,,,
player,201010170htx,kan,CarrBr99,sacks,0.0,,,,,
player,201010170htx,kan,CarrBr99,tackles_combined,6,,,,,
player,201010170htx,kan,CarrBr99,tackles_solo,6,,,,,
player,201010170htx,kan,CarrBr99,tackles_assists,0,,,,,
player,201010170htx,kan,CarrBr99,tackles_loss,0,,,,,
player,201010170htx,kan,CarrBr99,qb_hits,0,,,,,
player,201010170htx,kan,CarrBr99,fumbles_rec,0,,,,,
player,201010170htx,kan,CarrBr99,fumbles_rec_yds,0,,,,,
player,201010170htx,kan,CarrBr99,fumbles_rec_td,0,,,,,
player,201010170htx,kan,CarrBr99,fumbles_forced,0,,,,,
player,201010170htx,kan,FlowBr99,def_int,0,,,,,
player,201010170htx,kan,FlowBr99,def_int_yds,0,,,,,
player,201010170htx,kan,FlowBr99,def_int_td,0,,,,,
player,201010170htx,kan,FlowBr99,def_int_long,0,,,,,
player,201010170htx,kan,FlowBr99,pass_defended,2,,,,,
player,201010170htx,kan,FlowBr99,sacks,0.0,,,,,
player,201010170htx,kan,FlowBr99,tackles_combined,6,,,,,
player,201010170htx,kan,FlowBr99,tackles_solo,5,,,,,
player,201010170htx,kan,FlowBr99,tackles_assists,1,,,,,
player,201010170htx,kan,FlowBr99,tackles_loss,0,,,,,
player,201010170htx,kan,FlowBr99,qb_hits,0,,,,,
player,201010170htx,kan,FlowBr99,fumbles_rec,0,,,,,
player,201010170htx,kan,FlowBr99,fumbles_rec_yds,0,,,,,
player,201010170htx,kan,FlowBr99,fumbles_rec_td,0,,,,,
player,201010170htx,kan,FlowBr99,fumbles_forced,0,,,,,
player,201010170htx,kan,BerrEr99,def_int,0,,,,,
player,201010170htx,kan,BerrEr99,def_int_yds,0,,,,,
player,201010170htx,kan,BerrEr99,def_int_td,0,,,,,
player,201010170htx,kan,BerrEr99,def_int_long,0,,,,,
player,201010170htx,kan,BerrEr99,pass_defended,0,,,,,
player,201010170htx,kan,BerrEr99,sacks,0.0,,,,,
player,201010170htx,kan,BerrEr99,tackles_combined,5,,,,,
player,201010170htx,kan,BerrEr99,tackles_solo,3,,,,,
player,201010170htx,kan,BerrEr99,tackles_assists,2,,,,,
player,201010170htx,kan,BerrEr99,tackles_loss,0,,,,,
player,201010170htx,kan,BerrEr99,qb_hits,0,,,,,
player,201010170htx,kan,BerrEr99,fumbles_rec,0,,,,,
player,201010170htx,kan,BerrEr99,fumbles_rec_yds,0,,,,,
player,201010170htx,kan,BerrEr99,fumbles_rec_td,0,,,,,
player,201010170htx,kan,BerrEr99,fumbles_forced,0,,,,,
player,201010170htx,kan,DorsGl99,def_int,0,,,,,
player,201010170htx,kan,DorsGl99,def_int_yds,0,,,,,
player,201010170htx,kan,DorsGl99,def_int_td,0,,,,,
player,201010170htx,kan,DorsGl99,def_int_long,0,,,,,
player,201010170htx,kan,DorsGl99,pass_defended,0,,,,,
player,201010170htx,kan,DorsGl99,sacks,0.0,,,,,
player,201010170htx,kan,DorsGl99,tackles_combined,5,,,,,
player,201010170htx,kan,DorsGl99,tackles_solo,4,,,,,
player,201010170htx,kan,DorsGl99,tackles_assists,1,,,,,
player,201010170htx,kan,DorsGl99,tackles_loss,0,,,,,
player,201010170htx,kan,DorsGl99,qb_hits,1,,,,,
player,201010170htx,kan,DorsGl99,fumbles_rec,0,,,,,
player,201010170htx,kan,DorsGl99,fumbles_rec_yds,0,,,,,
player,201010170htx,kan,DorsGl99,fumbles_rec_td,0,,,,,
player,201010170htx,kan,DorsGl99,fumbles_forced,0,,,,,
player,201010170htx,kan,McGrJo21,def_int,0,,,,,
player,201010170htx,kan,McGrJo21,def_int_yds,0,,,,,
player,201010170htx,kan,McGrJo21,def_int_td,0,,,,,
player,201010170htx,kan,McGrJo21,def_int_long,0,,,,,
player,201010170htx,kan,McGrJo21,pass_defended,0,,,,,
player,201010170htx,kan,McGrJo21,sacks,0.0,,,,,
player,201010170htx,kan,McGrJo21,tackles_combined,5,,,,,
player,201010170htx,kan,McGrJo21,tackles_solo,4,,,,,
player,201010170htx,kan,McGrJo21,tackles_assists,1,,,,,
player,201010170htx,kan,McGrJo21,tackles_loss,1,,,,,
player,201010170htx,kan,McGrJo21,qb_hits,0,,,,,
player,201010170htx,kan,McGrJo21,fumbles_rec,0,,,,,
player,201010170htx,kan,McGrJo21,fumbles_rec_yds,0,,,,,
player,201010170htx,kan,McGrJo21,fumbles_rec_td,0,,,,,
player,201010170htx,kan,McGrJo21,fumbles_forced,0,,,,,
player,201010170htx,kan,WashDo98,def_int,0,,,,,
player,201010170htx,kan,WashDo98,def_int_yds,0,,,,,
player,201010170htx,kan,WashDo98,def_int_td,0,,,,,
player,201010170htx,kan,WashDo98,def_int_long,0,,,,,
player,201010170htx,kan,WashDo98,pass_defended,0,,,,,
player,201010170htx,kan,WashDo98,sacks,0.0,,,,,
player,201010170htx,kan,WashDo98,tackles_combined,5,,,,,
player,201010170htx,kan,WashDo98,tackles_solo,2,,,,,
player,201010170htx,kan,WashDo98,tackles_assists,3,,,,,
player,201010170htx,kan,WashDo98,tackles_loss,0,,,,,
player,201010170htx,kan,WashDo98,qb_hits,0,,,,,
player,201010170htx,kan,WashDo98,fumbles_rec,0,,,,,
player,201010170htx,kan,WashDo98,fumbles_rec_yds,0,,,,,
player,201010170htx,kan,WashDo98,fumbles_rec_td,0,,,,,
player,201010170htx,kan,WashDo98,fumbles_forced,0,,,,,
player,201010170htx,kan,ArenJa99,def_int,0,,,,,
player,201010170htx,kan,ArenJa99,def_int_yds,0,,,,,
player,201010170htx,kan,ArenJa99,def_int_td,0,,,,,
player,201010170htx,kan,ArenJa99,def_int_long,0,,,,,
player,201010170htx,kan,ArenJa99,pass_defended,0,,,,,
player,201010170htx,kan,ArenJa99,sacks,0.0,,,,,
player,201010170htx,kan,ArenJa99,tackles_combined,3,,,,,
player,201010170htx,kan,ArenJa99,tackles_solo,3,,,,,
player,201010170htx,kan,ArenJa99,tackles_assists,0,,,,,
player,201010170htx,kan,ArenJa99,tackles_loss,0,,,,,
player,201010170htx,kan,ArenJa99,qb_hits,0,,,,,
player,201010170htx,kan,ArenJa99,fumbles_rec,0,,,,,
player,201010170htx,kan,ArenJa99,fumbles_rec_yds,0,,,,,
player,201010170htx,kan,ArenJa99,fumbles_rec_td,0,,,,,
player,201010170htx,kan,ArenJa99,fumbles_forced,0,,,,,
player,201010170htx,kan,BattJa00,def_int,0,,,,,
player,201010170htx,kan,BattJa00,def_int_yds,0,,,,,
player,201010170htx,kan,BattJa00,def_int_td,0,,,,,
player,201010170htx,kan,BattJa00,def_int_long,0,,,,,
player,201010170htx,kan,BattJa00,pass_defended,0,,,,,
player,201010170htx,kan,BattJa00,sacks,0.0,,,,,
player,201010170htx,kan,BattJa00,tackles_combined,2,,,,,
player,201010170htx,kan,BattJa00,tackles_solo,1,,,,,
player,201010170htx,kan,BattJa00,tackles_assists,1,,,,,
player,201010170htx,kan,BattJa00,tackles_loss,0,,,,,
player,201010170htx,kan,BattJa00,qb_hits,0,,,,,
player,201010170htx,kan,BattJa00,fumbles_rec,0,,,,,
player,201010170htx,kan,BattJa00,fumbles_rec_yds,0,,,,,
player,201010170htx,kan,BattJa00,fumbles_rec_td,0,,,,,
player,201010170htx,kan,BattJa00,fumbles_forced,0,,,,,
player,201010170htx,kan,StudAn99,def_int,0,,,,,
player,201010170htx,kan,StudAn99,def_int_yds,0,,,,,
player,201010170htx,kan,StudAn99,def_int_td,0,,,,,
player,201010170htx,kan,StudAn99,def_int_long,0,,,,,
player,201010170htx,kan,StudAn99,pass_defended,0,,,,,
player,201010170htx,kan,StudAn99,sacks,0.0,,,,,
player,201010170htx,kan,StudAn99,tackles_combined,2,,,,,
player,201010170htx,kan,StudAn99,tackles_solo,2,,,,,
player,201010170htx,kan,StudAn99,tackles_assists,0,,,,,
player,201010170htx,kan,StudAn99,tackles_loss,0,,,,,
player,201010170htx,kan,StudAn99,qb_hits,0,,,,,
player,201010170htx,kan,StudAn99,fumbles_rec,0,,,,,
player,201010170htx,kan,StudAn99,fumbles_rec_yds,0,,,,,
player,201010170htx,kan,StudAn99,fumbles_rec_td,0,,,,,
player,201010170htx,kan,StudAn99,fumbles_forced,0,,,,,
player,201010170htx,kan,WillDe22,def_int,0,,,,,
player,201010170htx,kan,WillDe22,def_int_yds,0,,,,,
player,201010170htx,kan,WillDe22,def_int_td,0,,,,,
player,201010170htx,kan,WillDe22,def_int_long,0,,,,,
player,201010170htx,kan,WillDe22,pass_defended,0,,,,,
player,201010170htx,kan,WillDe22,sacks,0.0,,,,,
player,201010170htx,kan,WillDe22,tackles_combined,2,,,,,
player,201010170htx,kan,WillDe22,tackles_solo,2,,,,,
player,201010170htx,kan,WillDe22,tackles_assists,0,,,,,
player,201010170htx,kan,WillDe22,tackles_loss,0,,,,,
player,201010170htx,kan,WillDe22,qb_hits,0,,,,,
player,201010170htx,kan,WillDe22,fumbles_rec,0,,,,,
player,201010170htx,kan,WillDe22,fumbles_rec_yds,0,,,,,
player,201010170htx,kan,WillDe22,fumbles_rec_td,0,,,,,
player,201010170htx,kan,WillDe22,fumbles_forced,0,,,,,
player,201010170htx,kan,CoppTe00,def_int,0,,,,,
player,201010170htx,kan,CoppTe00,def_int_yds,0,,,,,
player,201010170htx,kan,CoppTe00,def_int_td,0,,,,,
player,201010170htx,kan,CoppTe00,def_int_long,0,,,,,
player,201010170htx,kan,CoppTe00,pass_defended,0,,,,,
player,201010170htx,kan,CoppTe00,sacks,0.0,,,,,
player,201010170htx,kan,CoppTe00,tackles_combined,1,,,,,
player,201010170htx,kan,CoppTe00,tackles_solo,0,,,,,
player,201010170htx,kan,CoppTe00,tackles_assists,1,,,,,
player,201010170htx,kan,CoppTe00,tackles_loss,0,,,,,
player,201010170htx,kan,CoppTe00,qb_hits,0,,,,,
player,201010170htx,kan,CoppTe00,fumbles_rec,0,,,,,
player,201010170htx,kan,CoppTe00,fumbles_rec_yds,0,,,,,
player,201010170htx,kan,CoppTe00,fumbles_rec_td,0,,,,,
player,201010170htx,kan,CoppTe00,fumbles_forced,0,,,,,
player,201010170htx,kan,DaniTr20,def_int,0,,,,,
player,201010170htx,kan,DaniTr20,def_int_yds,0,,,,,
player,201010170htx,kan,DaniTr20,def_int_td,0,,,,,
player,201010170htx,kan,DaniTr20,def_int_long,0,,,,,
player,201010170htx,kan,DaniTr20,pass_defended,0,,,,,
player,201010170htx,kan,DaniTr20,sacks,0.0,,,,,
player,201010170htx,kan,DaniTr20,tackles_combined,1,,,,,
player,201010170htx,kan,DaniTr20,tackles_solo,1,,,,,
player,201010170htx,kan,DaniTr20,tackles_assists,0,,,,,
player,201010170htx,kan,DaniTr20,tackles_loss,0,,,,,
player,201010170htx,kan,DaniTr20,qb_hits,0,,,,,
player,201010170htx,kan,DaniTr20,fumbles_rec,0,,,,,
player,201010170htx,kan,DaniTr20,fumbles_rec_yds,0,,,,,
player,201010170htx,kan,DaniTr20,fumbles_rec_td,0,,,,,
player,201010170htx,kan,DaniTr20,fumbles_forced,0,,,,,
player,201010170htx,kan,HornJe00,def_int,0,,,,,
player,201010170htx,kan,HornJe00,def_int_yds,0,,,,,
player,201010170htx,kan,HornJe00,def_int_td,0,,,,,
player,201010170htx,kan,HornJe00,def_int_long,0,,,,,
player,201010170htx,kan,HornJe00,pass_defended,0,,,,,
player,201010170htx,kan,HornJe00,sacks,0.0,,,,,
player,201010170htx,kan,HornJe00,tackles_combined,1,,,,,
player,201010170htx,kan,HornJe00,tackles_solo,1,,,,,
player,201010170htx,kan,HornJe00,tackles_assists,0,,,,,
player,201010170htx,kan,HornJe00,tackles_loss,0,,,,,
player,201010170htx,kan,HornJe00,qb_hits,0,,,,,
player,201010170htx,kan,HornJe00,fumbles_rec,0,,,,,
player,201010170htx,kan,HornJe00,fumbles_rec_yds,0,,,,,
player,201010170htx,kan,HornJe00,fumbles_rec_td,0,,,,,
player,201010170htx,kan,HornJe00,fumbles_forced,0,,,,,
player,201010170htx,kan,SmitSh20,def_int,0,,,,,
player,201010170htx,kan,SmitSh20,def_int_yds,0,,,,,
player,201010170htx,kan,SmitSh20,def_int_td,0,,,,,
player,201010170htx,kan,SmitSh20,def_int_long,0,,,,,
player,201010170htx,kan,SmitSh20,pass_defended,0,,,,,
player,201010170htx,kan,SmitSh20,sacks,0.0,,,,,
player,201010170htx,kan,SmitSh20,tackles_combined,1,,,,,
player,201010170htx,kan,SmitSh20,tackles_solo,0,,,,,
player,201010170htx,kan,SmitSh20,tackles_assists,1,,,,,
player,201010170htx,kan,SmitSh20,tackles_loss,0,,,,,
player,201010170htx,kan,SmitSh20,qb_hits,0,,,,,
player,201010170htx,kan,SmitSh20,fumbles_rec,0,,,,,
player,201010170htx,kan,SmitSh20,fumbles_rec_yds,0,,,,,
player,201010170htx,kan,SmitSh20,fumbles_rec_td,0,,,,,
player,201010170htx,kan,SmitSh20,fumbles_forced,0,,,,,
player,201010170htx,kan,ToriAn20,def_int,0,,,,,
player,201010170htx,kan,ToriAn20,def_int_yds,0,,,,,
player,201010170htx,kan,ToriAn20,def_int_td,0,,,,,
player,201010170htx,kan,ToriAn20,def_int_long,0,,,,,
player,201010170htx,kan,ToriAn20,pass_defended,0,,,,,
player,201010170htx,kan,ToriAn20,sacks,0.0,,,,,
player,201010170htx,kan,ToriAn20,tackles_combined,1,,,,,
player,201010170htx,kan,ToriAn20,tackles_solo,0,,,,,
player,201010170htx,kan,ToriAn20,tackles_assists,1,,,,,
player,201010170htx,kan,ToriAn20,tackles_loss,0,,,,,
player,201010170htx,kan,ToriAn20,qb_hits,0,,,,,
player,201010170htx,kan,ToriAn20,fumbles_rec,0,,,,,
player,201010170htx,kan,ToriAn20,fumbles_rec_yds,0,,,,,
player,201010170htx,kan,ToriAn20,fumbles_rec_td,0,,,,,
player,201010170htx,kan,ToriAn20,fumbles_forced,0,,,,,
player,201010170htx,kan,VrabMi20,def_int,0,,,,,
player,201010170htx,kan,VrabMi20,def_int_yds,0,,,,,
player,201010170htx,kan,VrabMi20,def_int_td,0,,,,,
player,201010170htx,kan,VrabMi20,def_int_long,0,,,,,
player,201010170htx,kan,VrabMi20,pass_defended,0,,,,,
player,201010170htx,kan,VrabMi20,sacks,0.0,,,,,
player,201010170htx,kan,VrabMi20,tackles_combined,1,,,,,
player,201010170htx,kan,VrabMi20,tackles_solo,1,,,,,
player,201010170htx,kan,VrabMi20,tackles_assists,0,,,,,
player,201010170htx,kan,VrabMi20,tackles_loss,0,,,,,
player,201010170htx,kan,VrabMi20,qb_hits,1,,,,,
player,201010170htx,kan,VrabMi20,fumbles_rec,0,,,,,
player,201010170htx,kan,VrabMi20,fumbles_rec_yds,0,,,,,
player,201010170htx,kan,VrabMi20,fumbles_rec_td,0,,,,,
player,201010170htx,kan,VrabMi20,fumbles_forced,0,,,,,
player,201010170htx,kan,HaliTa20,def_int,,,,,,
player,201010170htx,kan,HaliTa20,def_int_yds,,,,,,
player,201010170htx,kan,HaliTa20,def_int_td,,,,,,
player,201010170htx,kan,HaliTa20,def_int_long,,,,,,
player,201010170htx,kan,HaliTa20,pass_defended,0,,,,,
player,201010170htx,kan,HaliTa20,sacks,0.0,,,,,
player,201010170htx,kan,HaliTa20,tackles_combined,0,,,,,
player,201010170htx,kan,HaliTa20,tackles_solo,0,,,,,
player,201010170htx,kan,HaliTa20,tackles_assists,0,,,,,
player,201010170htx,kan,HaliTa20,tackles_loss,0,,,,,
player,201010170htx,kan,HaliTa20,qb_hits,1,,,,,
player,201010170htx,kan,HaliTa20,fumbles_rec,0,,,,,
player,201010170htx,kan,HaliTa20,fumbles_rec_yds,,,,,,
player,201010170htx,kan,HaliTa20,fumbles_rec_td,,,,,,
player,201010170htx,kan,HaliTa20,fumbles_forced,0,,,,,
player,201010170htx,htx,OkoyAm99,def_int,0,,,,,
player,201010170htx,htx,OkoyAm99,def_int_yds,0,,,,,
player,201010170htx,htx,OkoyAm99,def_int_td,0,,,,,
player,201010170htx,htx,OkoyAm99,def_int_long,0,,,,,
player,201010170htx,htx,OkoyAm99,pass_defended,0,,,,,
player,201010170htx,htx,OkoyAm99,sacks,1.0,,,,,
player,201010170htx,htx,OkoyAm99,tackles_combined,6,,,,,
player,201010170htx,htx,OkoyAm99,tackles_solo,2,,,,,
player,201010170htx,htx,OkoyAm99,tackles_assists,4,,,,,
player,201010170htx,htx,OkoyAm99,tackles_loss,1,,,,,
player,201010170htx,htx,OkoyAm99,qb_hits,1,,,,,
player,201010170htx,htx,OkoyAm99,fumbles_rec,0,,,,,
player,201010170htx,htx,OkoyAm99,fumbles_rec_yds,0,,,,,
player,201010170htx,htx,OkoyAm99,fumbles_rec_td,0,,,,,
player,201010170htx,htx,OkoyAm99,fumbles_forced,0,,,,,
player,201010170htx,htx,WilsEu20,def_int,0,,,,,
player,201010170htx,htx,WilsEu20,def_int_yds,0,,,,,
player,201010170htx,htx,WilsEu20,def_int_td,0,,,,,
player,201010170htx,htx,WilsEu20,def_int_long,0,,,,,
player,201010170htx,htx,WilsEu20,pass_defended,0,,,,,
player,201010170htx,htx,WilsEu20,sacks,0.0,,,,,
player,201010170htx,htx,WilsEu20,tackles_combined,10,,,,,
player,201010170htx,htx,WilsEu20,tackles_solo,7,,,,,
player,201010170htx,htx,WilsEu20,tackles_assists,3,,,,,
player,201010170htx,htx,WilsEu20,tackles_loss,0,,,,,
player,201010170htx,htx,WilsEu20,qb_hits,0,,,,,
player,201010170htx,htx,WilsEu20,fumbles_rec,0,,,,,
player,201010170htx,htx,WilsEu20,fumbles_rec_yds,0,,,,,
player,201010170htx,htx,WilsEu20,fumbles_rec_td,0,,,,,
player,201010170htx,htx,WilsEu20,fumbles_forced,0,,,,,
player,201010170htx,htx,CodySh20,def_int,0,,,,,
player,201010170htx,htx,CodySh20,def_int_yds,0,,,,,
player,201010170htx,htx,CodySh20,def_int_td,0,,,,,
player,201010170htx,htx,CodySh20,def_int_long,0,,,,,
player,201010170htx,htx,CodySh20,pass_defended,0,,,,,
player,201010170htx,htx,CodySh20,sacks,0.0,,,,,
player,201010170htx,htx,CodySh20,tackles_combined,9,,,,,
player,201010170htx,htx,CodySh20,tackles_solo,5,,,,,
player,201010170htx,htx,CodySh20,tackles_assists,4,,,,,
player,201010170htx,htx,CodySh20,tackles_loss,1,,,,,
player,201010170htx,htx,CodySh20,qb_hits,0,,,,,
player,201010170htx,htx,CodySh20,fumbles_rec,0,,,,,
player,201010170htx,htx,CodySh20,fumbles_rec_yds,0,,,,,
player,201010170htx,htx,CodySh20,fumbles_rec_td,0,,,,,
player,201010170htx,htx,CodySh20,fumbles_forced,0,,,,,
player,201010170htx,htx,NixoDa20,def_int,0,,,,,
player,201010170htx,htx,NixoDa20,def_int_yds,0,,,,,
player,201010170htx,htx,NixoDa20,def_int_td,0,,,,,
player,201010170htx,htx,NixoDa20,def_int_long,0,,,,,
player,201010170htx,htx,NixoDa20,pass_defended,0,,,,,
player,201010170htx,htx,NixoDa20,sacks,0.0,,,,,
player,201010170htx,htx,NixoDa20,tackles_combined,9,,,,,
player,201010170htx,htx,NixoDa20,tackles_solo,7,,,,,
player,201010170htx,htx,NixoDa20,tackles_assists,2,,,,,
player,201010170htx,htx,NixoDa20,tackles_loss,0,,,,,
player,201010170htx,htx,NixoDa20,qb_hits,0,,,,,
player,201010170htx,htx,NixoDa20,fumbles_rec,0,,,,,
player,201010170htx,htx,NixoDa20,fumbles_rec_yds,0,,,,,
player,201010170htx,htx,NixoDa20,fumbles_rec_td,0,,,,,
player,201010170htx,htx,NixoDa20,fumbles_forced,0,,,,,
player,201010170htx,htx,CushBr99,def_int,0,,,,,
player,201010170htx,htx,CushBr99,def_int_yds,0,,,,,
player,201010170htx,htx,CushBr99,def_int_td,0,,,,,
player,201010170htx,htx,CushBr99,def_int_long,0,,,,,
player,201010170htx,htx,CushBr99,pass_defended,0,,,,,
player,201010170htx,htx,CushBr99,sacks,0.0,,,,,
player,201010170htx,htx,CushBr99,tackles_combined,8,,,,,
player,201010170htx,htx,CushBr99,tackles_solo,7,,,,,
player,201010170htx,htx,CushBr99,tackles_assists,1,,,,,
player,201010170htx,htx,CushBr99,tackles_loss,0,,,,,
player,201010170htx,htx,CushBr99,qb_hits,1,,,,,
player,201010170htx,htx,CushBr99,fumbles_rec,0,,,,,
player,201010170htx,htx,CushBr99,fumbles_rec_yds,0,,,,,
player,201010170htx,htx,CushBr99,fumbles_rec_td,0,,,,,
player,201010170htx,htx,CushBr99,fumbles_forced,0,,,,,
player,201010170htx,htx,JackKa99,def_int,0,,,,,
player,201010170htx,htx,JackKa99,def_int_yds,0,,,,,
player,201010170htx,htx,JackKa99,def_int_td,0,,,,,
player,201010170htx,htx,JackKa99,def_int_long,0,,,,,
player,201010170htx,htx,JackKa99,pass_defended,0,,,,,
player,201010170htx,htx,JackKa99,sacks,0.0,,,,,
player,201010170htx,htx,JackKa99,tackles_combined,7,,,,,
player,201010170htx,htx,JackKa99,tackles_solo,3,,,,,
player,201010170htx,htx,JackKa99,tackles_assists,4,,,,,
player,201010170htx,htx,JackKa99,tackles_loss,0,,,,,
player,201010170htx,htx,JackKa99,qb_hits,0,,,,,
player,201010170htx,htx,JackKa99,fumbles_rec,0,,,,,
player,201010170htx,htx,JackKa99,fumbles_rec_yds,0,,,,,
player,201010170htx,htx,JackKa99,fumbles_rec_td,0,,,,,
player,201010170htx,htx,JackKa99,fumbles_forced,0,,,,,
player,201010170htx,htx,RyanDe20,def_int,0,,,,,
player,201010170htx,htx,RyanDe20,def_int_yds,0,,,,,
player,201010170htx,htx,RyanDe20,def_int_td,0,,,,,
player,201010170htx,htx,RyanDe20,def_int_long,0,,,,,
player,201010170htx,htx,RyanDe20,pass_defended,0,,,,,
player,201010170htx,htx,RyanDe20,sacks,0.0,,,,,
player,201010170htx,htx,RyanDe20,tackles_combined,7,,,,,
player,201010170htx,htx,RyanDe20,tackles_solo,2,,,,,
player,201010170htx,htx,RyanDe20,tackles_assists,5,,,,,
player,201010170htx,htx,RyanDe20,tackles_loss,0,,,,,
player,201010170htx,htx,RyanDe20,qb_hits,0,,,,,
player,201010170htx,htx,RyanDe20,fumbles_rec,0,,,,,
player,201010170htx,htx,RyanDe20,fumbles_rec_yds,0,,,,,
player,201010170htx,htx,RyanDe20,fumbles_rec_td,0,,,,,
player,201010170htx,htx,RyanDe20,fumbles_forced,0,,,,,
player,201010170htx,htx,PollBe20,def_int,0,,,,,
player,201010170htx,htx,PollBe20,def_int_yds,0,,,,,
player,201010170htx,htx,PollBe20,def_int_td,0,,,,,
player,201010170htx,htx,PollBe20,def_int_long,0,,,,,
player,201010170htx,htx,PollBe20,pass_defended,0,,,,,
player,201010170htx,htx,PollBe20,sacks,0.0,,,,,
player,201010170htx,htx,PollBe20,tackles_combined,6,,,,,
player,201010170htx,htx,PollBe20,tackles_solo,5,,,,,
player,201010170htx,htx,PollBe20,tackles_assists,1,,,,,
player,201010170htx,htx,PollBe20,tackles_loss,0,,,,,
player,201010170htx,htx,PollBe20,qb_hits,0,,,,,
player,201010170htx,htx,PollBe20,fumbles_rec,0,,,,,
player,201010170htx,htx,PollBe20,fumbles_rec_yds,0,,,,,
player,201010170htx,htx,PollBe20,fumbles_rec_td,0,,,,,
player,201010170htx,htx,PollBe20,fumbles_forced,0,,,,,
player,201010170htx,htx,NolaTr99,def_int,0,,,,,
player,201010170htx,htx,NolaTr99,def_int_yds,0,,,,,
player,201010170htx,htx,NolaTr99,def_int_td,0,,,,,
player,201010170htx,htx,NolaTr99,def_int_long,0,,,,,
player,201010170htx,htx,NolaTr99,pass_defended,0,,,,,
player,201010170htx,htx,NolaTr99,sacks,0.0,,,,,
player,201010170htx,htx,NolaTr99,tackles_combined,5,,,,,
player,201010170htx,htx,NolaTr99,tackles_solo,5,,,,,
player,201010170htx,htx,NolaTr99,tackles_assists,0,,,,,
player,201010170htx,htx,NolaTr99,tackles_loss,0,,,,,
player,201010170htx,htx,NolaTr99,qb_hits,0,,,,,
player,201010170htx,htx,NolaTr99,fumbles_rec,0,,,,,
player,201010170htx,htx,NolaTr99,fumbles_rec_yds,0,,,,,
player,201010170htx,htx,NolaTr99,fumbles_rec_td,0,,,,,
player,201010170htx,htx,NolaTr99,fumbles_forced,0,,,,,
player,201010170htx,htx,DileZa99,def_int,0,,,,,
player,201010170htx,htx,DileZa99,def_int_yds,0,,,,,
player,201010170htx,htx,DileZa99,def_int_td,0,,,,,
player,201010170htx,htx,DileZa99,def_int_long,0,,,,,
player,201010170htx,htx,DileZa99,pass_defended,0,,,,,
player,201010170htx,htx,DileZa99,sacks,0.0,,,,,
player,201010170htx,htx,DileZa99,tackles_combined,3,,,,,
player,201010170htx,htx,DileZa99,tackles_solo,2,,,,,
player,201010170htx,htx,DileZa99,tackles_assists,1,,,,,
player,201010170htx,htx,DileZa99,tackles_loss,0,,,,,
player,201010170htx,htx,DileZa99,qb_hits,0,,,,,
player,201010170htx,htx,DileZa99,fumbles_rec,0,,,,,
player,201010170htx,htx,DileZa99,fumbles_rec_yds,0,,,,,
player,201010170htx,htx,DileZa99,fumbles_rec_td,0,,,,,
player,201010170htx,htx,DileZa99,fumbles_forced,0,,,,,
player,201010170htx,htx,MitcEa99,def_int,0,,,,,
player,201010170htx,htx,MitcEa99,def_int_yds,0,,,,,
player,201010170htx,htx,MitcEa99,def_int_td,0,,,,,
player,201010170htx,htx,MitcEa99,def_int_long,0,,,,,
player,201010170htx,htx,MitcEa99,pass_defended,0,,,,,
player,201010170htx,htx,MitcEa99,sacks,0.0,,,,,
player,201010170htx,htx,MitcEa99,tackles_combined,3,,,,,
player,201010170htx,htx,MitcEa99,tackles_solo,1,,,,,
player,201010170htx,htx,MitcEa99,tackles_assists,2,,,,,
player,201010170htx,htx,MitcEa99,tackles_loss,0,,,,,
player,201010170htx,htx,MitcEa99,qb_hits,0,,,,,
player,201010170htx,htx,MitcEa99,fumbles_rec,0,,,,,
player,201010170htx,htx,MitcEa99,fumbles_rec_yds,0,,,,,
player,201010170htx,htx,MitcEa99,fumbles_rec_td,0,,,,,
player,201010170htx,htx,MitcEa99,fumbles_forced,0,,,,,
player,201010170htx,htx,QuinGl99,def_int,0,,,,,
player,201010170htx,htx,QuinGl99,def_int_yds,0,,,,,
player,201010170htx,htx,QuinGl99,def_int_td,0,,,,,
player,201010170htx,htx,QuinGl99,def_int_long,0,,,,,
player,201010170htx,htx,QuinGl99,pass_defended,0,,,,,
player,201010170htx,htx,QuinGl99,sacks,0.0,,,,,
player,201010170htx,htx,QuinGl99,tackles_combined,3,,,,,
player,201010170htx,htx,QuinGl99,tackles_solo,2,,,,,
player,201010170htx,htx,QuinGl99,tackles_assists,1,,,,,
player,201010170htx,htx,QuinGl99,tackles_loss,1,,,,,
player,201010170htx,htx,QuinGl99,qb_hits,0,,,,,
