game,2010,14,20101212,201012120sdg,kan,"Kansas City Chiefs",0,sdg,"San Diego Chargers",31
player,201012120sdg,kan,CroyBr00,fumbles_lost,,,,,,
player,201012120sdg,kan,PalkTy00,pass_cmp,2,,,,,
player,201012120sdg,kan,PalkTy00,pass_att,3,,,,,
player,201012120sdg,kan,PalkTy00,pass_yds,8,,,,,
player,201012120sdg,kan,PalkTy00,pass_td,0,,,,,
player,201012120sdg,kan,PalkTy00,pass_int,0,,,,,
player,201012120sdg,kan,PalkTy00,pass_sacked,0,,,,,
player,201012120sdg,kan,PalkTy00,pass_sacked_yds,0,,,,,
player,201012120sdg,kan,PalkTy00,pass_long,10,,,,,
player,201012120sdg,kan,PalkTy00,pass_rating,70.1,,,,,
player,201012120sdg,kan,PalkTy00,rush_att,1,,,,,
player,201012120sdg,kan,PalkTy00,rush_yds,-1,,,,,
player,201012120sdg,kan,PalkTy00,rush_td,0,,,,,
player,201012120sdg,kan,PalkTy00,rush_long,-1,,,,,
player,201012120sdg,kan,PalkTy00,targets,0,,,,,
player,201012120sdg,kan,PalkTy00,rec,0,,,,,
player,201012120sdg,kan,PalkTy00,rec_yds,0,,,,,
player,201012120sdg,kan,PalkTy00,rec_td,0,,,,,
player,201012120sdg,kan,PalkTy00,rec_long,0,,,,,
player,201012120sdg,kan,PalkTy00,fumbles,0,,,,,
player,201012120sdg,kan,PalkTy00,fumbles_lost,,,,,,
player,201012120sdg,kan,CharJa00,pass_cmp,0,,,,,
player,201012120sdg,kan,CharJa00,pass_att,0,,,,,
player,201012120sdg,kan,CharJa00,pass_yds,0,,,,,
player,201012120sdg,kan,CharJa00,pass_td,0,,,,,
player,201012120sdg,kan,CharJa00,pass_int,0,,,,,
player,201012120sdg,kan,CharJa00,pass_sacked,,,,,,
player,201012120sdg,kan,CharJa00,pass_sacked_yds,,,,,,
player,201012120sdg,kan,CharJa00,pass_long,0,,,,,
player,201012120sdg,kan,CharJa00,pass_rating,,,,,,
player,201012120sdg,kan,CharJa00,rush_att,10,,,,,
player,201012120sdg,kan,CharJa00,rush_yds,40,,,,,
player,201012120sdg,kan,CharJa00,rush_td,0,,,,,
player,201012120sdg,kan,CharJa00,rush_long,10,,,,,
player,201012120sdg,kan,CharJa00,targets,3,,,,,
player,201012120sdg,kan,CharJa00,rec,2,,,,,
player,201012120sdg,kan,CharJa00,rec_yds,9,,,,,
player,201012120sdg,kan,CharJa00,rec_td,0,,,,,
player,201012120sdg,kan,CharJa00,rec_long,5,,,,,
player,201012120sdg,kan,CharJa00,fumbles,0,,,,,
player,201012120sdg,kan,CharJa00,fumbles_lost,,,,,,
player,201012120sdg,kan,BattJa00,pass_cmp,0,,,,,
player,201012120sdg,kan,BattJa00,pass_att,0,,,,,
player,201012120sdg,kan,BattJa00,pass_yds,0,,,,,
player,201012120sdg,kan,BattJa00,pass_td,0,,,,,
player,201012120sdg,kan,BattJa00,pass_int,0,,,,,
player,201012120sdg,kan,BattJa00,pass_sacked,,,,,,
player,201012120sdg,kan,BattJa00,pass_sacked_yds,,,,,,
player,201012120sdg,kan,BattJa00,pass_long,0,,,,,
player,201012120sdg,kan,BattJa00,pass_rating,,,,,,
player,201012120sdg,kan,BattJa00,rush_att,3,,,,,
player,201012120sdg,kan,BattJa00,rush_yds,8,,,,,
player,201012120sdg,kan,BattJa00,rush_td,0,,,,,
player,201012120sdg,kan,BattJa00,rush_long,5,,,,,
player,201012120sdg,kan,BattJa00,targets,0,,,,,
player,201012120sdg,kan,BattJa00,rec,0,,,,,
player,201012120sdg,kan,BattJa00,rec_yds,0,,,,,
player,201012120sdg,kan,BattJa00,rec_td,0,,,,,
player,201012120sdg,kan,BattJa00,rec_long,0,,,,,
player,201012120sdg,kan,BattJa00,fumbles,0,,,,,
player,201012120sdg,kan,BattJa00,fumbles_lost,,,,,,
player,201012120sdg,kan,JoneTh00,pass_cmp,0,,,,,
player,201012120sdg,kan,JoneTh00,pass_att,0,,,,,
player,201012120sdg,kan,JoneTh00,pass_yds,0,,,,,
player,201012120sdg,kan,JoneTh00,pass_td,0,,,,,
player,201012120sdg,kan,JoneTh00,pass_int,0,,,,,
player,201012120sdg,kan,JoneTh00,pass_sacked,,,,,,
player,201012120sdg,kan,JoneTh00,pass_sacked_yds,,,,,,
player,201012120sdg,kan,JoneTh00,pass_long,0,,,,,
player,201012120sdg,kan,JoneTh00,pass_rating,,,,,,
player,201012120sdg,kan,JoneTh00,rush_att,3,,,,,
player,201012120sdg,kan,JoneTh00,rush_yds,1,,,,,
player,201012120sdg,kan,JoneTh00,rush_td,0,,,,,
player,201012120sdg,kan,JoneTh00,rush_long,3,,,,,
player,201012120sdg,kan,JoneTh00,targets,0,,,,,
player,201012120sdg,kan,JoneTh00,rec,0,,,,,
player,201012120sdg,kan,JoneTh00,rec_yds,0,,,,,
player,201012120sdg,kan,JoneTh00,rec_td,0,,,,,
player,201012120sdg,kan,JoneTh00,rec_long,0,,,,,
player,201012120sdg,kan,JoneTh00,fumbles,0,,,,,
player,201012120sdg,kan,JoneTh00,fumbles_lost,,,,,,
player,201012120sdg,kan,CoppTe00,pass_cmp,0,,,,,
player,201012120sdg,kan,CoppTe00,pass_att,0,,,,,
player,201012120sdg,kan,CoppTe00,pass_yds,0,,,,,
player,201012120sdg,kan,CoppTe00,pass_td,0,,,,,
player,201012120sdg,kan,CoppTe00,pass_int,0,,,,,
player,201012120sdg,kan,CoppTe00,pass_sacked,,,,,,
player,201012120sdg,kan,CoppTe00,pass_sacked_yds,,,,,,
player,201012120sdg,kan,CoppTe00,pass_long,0,,,,,
player,201012120sdg,kan,CoppTe00,pass_rating,,,,,,
player,201012120sdg,kan,CoppTe00,rush_att,0,,,,,
player,201012120sdg,kan,CoppTe00,rush_yds,0,,,,,
player,201012120sdg,kan,CoppTe00,rush_td,0,,,,,
player,201012120sdg,kan,CoppTe00,rush_long,0,,,,,
player,201012120sdg,kan,CoppTe00,targets,3,,,,,
player,201012120sdg,kan,CoppTe00,rec,2,,,,,
player,201012120sdg,kan,CoppTe00,rec_yds,15,,,,,
player,201012120sdg,kan,CoppTe00,rec_td,0,,,,,
player,201012120sdg,kan,CoppTe00,rec_long,16,,,,,
player,201012120sdg,kan,CoppTe00,fumbles,0,,,,,
player,201012120sdg,kan,CoppTe00,fumbles_lost,,,,,,
player,201012120sdg,kan,MoeaTo00,pass_cmp,0,,,,,
player,201012120sdg,kan,MoeaTo00,pass_att,0,,,,,
player,201012120sdg,kan,MoeaTo00,pass_yds,0,,,,,
player,201012120sdg,kan,MoeaTo00,pass_td,0,,,,,
player,201012120sdg,kan,MoeaTo00,pass_int,0,,,,,
player,201012120sdg,kan,MoeaTo00,pass_sacked,,,,,,
player,201012120sdg,kan,MoeaTo00,pass_sacked_yds,,,,,,
player,201012120sdg,kan,MoeaTo00,pass_long,0,,,,,
player,201012120sdg,kan,MoeaTo00,pass_rating,,,,,,
player,201012120sdg,kan,MoeaTo00,rush_att,0,,,,,
player,201012120sdg,kan,MoeaTo00,rush_yds,0,,,,,
player,201012120sdg,kan,MoeaTo00,rush_td,0,,,,,
player,201012120sdg,kan,MoeaTo00,rush_long,0,,,,,
player,201012120sdg,kan,MoeaTo00,targets,2,,,,,
player,201012120sdg,kan,MoeaTo00,rec,2,,,,,
player,201012120sdg,kan,MoeaTo00,rec_yds,13,,,,,
player,201012120sdg,kan,MoeaTo00,rec_td,0,,,,,
player,201012120sdg,kan,MoeaTo00,rec_long,8,,,,,
player,201012120sdg,kan,MoeaTo00,fumbles,0,,,,,
player,201012120sdg,kan,MoeaTo00,fumbles_lost,,,,,,
player,201012120sdg,kan,ChamCh00,pass_cmp,0,,,,,
player,201012120sdg,kan,ChamCh00,pass_att,0,,,,,
player,201012120sdg,kan,ChamCh00,pass_yds,0,,,,,
player,201012120sdg,kan,ChamCh00,pass_td,0,,,,,
player,201012120sdg,kan,ChamCh00,pass_int,0,,,,,
player,201012120sdg,kan,ChamCh00,pass_sacked,,,,,,
player,201012120sdg,kan,ChamCh00,pass_sacked_yds,,,,,,
player,201012120sdg,kan,ChamCh00,pass_long,0,,,,,
player,201012120sdg,kan,ChamCh00,pass_rating,,,,,,
player,201012120sdg,kan,ChamCh00,rush_att,0,,,,,
player,201012120sdg,kan,ChamCh00,rush_yds,0,,,,,
player,201012120sdg,kan,ChamCh00,rush_td,0,,,,,
player,201012120sdg,kan,ChamCh00,rush_long,0,,,,,
player,201012120sdg,kan,ChamCh00,targets,1,,,,,
player,201012120sdg,kan,ChamCh00,rec,1,,,,,
player,201012120sdg,kan,ChamCh00,rec_yds,10,,,,,
player,201012120sdg,kan,ChamCh00,rec_td,0,,,,,
player,201012120sdg,kan,ChamCh00,rec_long,10,,,,,
player,201012120sdg,kan,ChamCh00,fumbles,0,,,,,
player,201012120sdg,kan,ChamCh00,fumbles_lost,,,,,,
player,201012120sdg,kan,BoweDw00,pass_cmp,0,,,,,
player,201012120sdg,kan,BoweDw00,pass_att,0,,,,,
player,201012120sdg,kan,BoweDw00,pass_yds,0,,,,,
player,201012120sdg,kan,BoweDw00,pass_td,0,,,,,
player,201012120sdg,kan,BoweDw00,pass_int,0,,,,,
player,201012120sdg,kan,BoweDw00,pass_sacked,,,,,,
player,201012120sdg,kan,BoweDw00,pass_sacked_yds,,,,,,
player,201012120sdg,kan,BoweDw00,pass_long,0,,,,,
player,201012120sdg,kan,BoweDw00,pass_rating,,,,,,
player,201012120sdg,kan,BoweDw00,rush_att,0,,,,,
player,201012120sdg,kan,BoweDw00,rush_yds,0,,,,,
player,201012120sdg,kan,BoweDw00,rush_td,0,,,,,
player,201012120sdg,kan,BoweDw00,rush_long,0,,,,,
player,201012120sdg,kan,BoweDw00,targets,7,,,,,
player,201012120sdg,kan,BoweDw00,rec,1,,,,,
player,201012120sdg,kan,BoweDw00,rec_yds,3,,,,,
player,201012120sdg,kan,BoweDw00,rec_td,0,,,,,
player,201012120sdg,kan,BoweDw00,rec_long,3,,,,,
player,201012120sdg,kan,BoweDw00,fumbles,0,,,,,
player,201012120sdg,kan,BoweDw00,fumbles_lost,,,,,,
player,201012120sdg,kan,TuckVe00,pass_cmp,0,,,,,
player,201012120sdg,kan,TuckVe00,pass_att,0,,,,,
player,201012120sdg,kan,TuckVe00,pass_yds,0,,,,,
player,201012120sdg,kan,TuckVe00,pass_td,0,,,,,
player,201012120sdg,kan,TuckVe00,pass_int,0,,,,,
player,201012120sdg,kan,TuckVe00,pass_sacked,,,,,,
player,201012120sdg,kan,TuckVe00,pass_sacked_yds,,,,,,
player,201012120sdg,kan,TuckVe00,pass_long,0,,,,,
player,201012120sdg,kan,TuckVe00,pass_rating,,,,,,
player,201012120sdg,kan,TuckVe00,rush_att,0,,,,,
player,201012120sdg,kan,TuckVe00,rush_yds,0,,,,,
player,201012120sdg,kan,TuckVe00,rush_td,0,,,,,
player,201012120sdg,kan,TuckVe00,rush_long,0,,,,,
player,201012120sdg,kan,TuckVe00,targets,2,,,,,
player,201012120sdg,kan,TuckVe00,rec,0,,,,,
player,201012120sdg,kan,TuckVe00,rec_yds,0,,,,,
player,201012120sdg,kan,TuckVe00,rec_td,0,,,,,
player,201012120sdg,kan,TuckVe00,rec_long,0,,,,,
player,201012120sdg,kan,TuckVe00,fumbles,0,,,,,
player,201012120sdg,kan,TuckVe00,fumbles_lost,,,,,,
player,201012120sdg,kan,PopeLe00,pass_cmp,0,,,,,
player,201012120sdg,kan,PopeLe00,pass_att,0,,,,,
player,201012120sdg,kan,PopeLe00,pass_yds,0,,,,,
player,201012120sdg,kan,PopeLe00,pass_td,0,,,,,
player,201012120sdg,kan,PopeLe00,pass_int,0,,,,,
player,201012120sdg,kan,PopeLe00,pass_sacked,,,,,,
player,201012120sdg,kan,PopeLe00,pass_sacked_yds,,,,,,
player,201012120sdg,kan,PopeLe00,pass_long,0,,,,,
player,201012120sdg,kan,PopeLe00,pass_rating,,,,,,
player,201012120sdg,kan,PopeLe00,rush_att,0,,,,,
player,201012120sdg,kan,PopeLe00,rush_yds,0,,,,,
player,201012120sdg,kan,PopeLe00,rush_td,0,,,,,
player,201012120sdg,kan,PopeLe00,rush_long,0,,,,,
player,201012120sdg,kan,PopeLe00,targets,2,,,,,
player,201012120sdg,kan,PopeLe00,rec,1,,,,,
player,201012120sdg,kan,PopeLe00,rec_yds,-2,,,,,
player,201012120sdg,kan,PopeLe00,rec_td,0,,,,,
player,201012120sdg,kan,PopeLe00,rec_long,-2,,,,,
player,201012120sdg,kan,PopeLe00,fumbles,0,,,,,
player,201012120sdg,kan,PopeLe00,fumbles_lost,,,,,,
player,201012120sdg,sdg,RivePh00,pass_cmp,18,,,,,
player,201012120sdg,sdg,RivePh00,pass_att,24,,,,,
player,201012120sdg,sdg,RivePh00,pass_yds,226,,,,,
player,201012120sdg,sdg,RivePh00,pass_td,2,,,,,
player,201012120sdg,sdg,RivePh00,pass_int,1,,,,,
player,201012120sdg,sdg,RivePh00,pass_sacked,2,,,,,
player,201012120sdg,sdg,RivePh00,pass_sacked_yds,7,,,,,
player,201012120sdg,sdg,RivePh00,pass_long,20,,,,,
player,201012120sdg,sdg,RivePh00,pass_rating,114.2,,,,,
player,201012120sdg,sdg,RivePh00,rush_att,2,,,,,
player,201012120sdg,sdg,RivePh00,rush_yds,5,,,,,
player,201012120sdg,sdg,RivePh00,rush_td,0,,,,,
player,201012120sdg,sdg,RivePh00,rush_long,4,,,,,
player,201012120sdg,sdg,RivePh00,targets,0,,,,,
player,201012120sdg,sdg,RivePh00,rec,0,,,,,
player,201012120sdg,sdg,RivePh00,rec_yds,0,,,,,
player,201012120sdg,sdg,RivePh00,rec_td,0,,,,,
player,201012120sdg,sdg,RivePh00,rec_long,0,,,,,
player,201012120sdg,sdg,RivePh00,fumbles,1,,,,,
player,201012120sdg,sdg,RivePh00,fumbles_lost,1,,,,,
player,201012120sdg,sdg,TolbMi00,pass_cmp,0,,,,,
player,201012120sdg,sdg,TolbMi00,pass_att,0,,,,,
player,201012120sdg,sdg,TolbMi00,pass_yds,0,,,,,
player,201012120sdg,sdg,TolbMi00,pass_td,0,,,,,
player,201012120sdg,sdg,TolbMi00,pass_int,0,,,,,
player,201012120sdg,sdg,TolbMi00,pass_sacked,,,,,,
player,201012120sdg,sdg,TolbMi00,pass_sacked_yds,,,,,,
player,201012120sdg,sdg,TolbMi00,pass_long,0,,,,,
player,201012120sdg,sdg,TolbMi00,pass_rating,,,,,,
player,201012120sdg,sdg,TolbMi00,rush_att,16,,,,,
player,201012120sdg,sdg,TolbMi00,rush_yds,66,,,,,
player,201012120sdg,sdg,TolbMi00,rush_td,1,,,,,
player,201012120sdg,sdg,TolbMi00,rush_long,18,,,,,
player,201012120sdg,sdg,TolbMi00,targets,1,,,,,
player,201012120sdg,sdg,TolbMi00,rec,1,,,,,
player,201012120sdg,sdg,TolbMi00,rec_yds,13,,,,,
player,201012120sdg,sdg,TolbMi00,rec_td,0,,,,,
player,201012120sdg,sdg,TolbMi00,rec_long,13,,,,,
player,201012120sdg,sdg,TolbMi00,fumbles,0,,,,,
player,201012120sdg,sdg,TolbMi00,fumbles_lost,,,,,,
player,201012120sdg,sdg,MathRy00,pass_cmp,0,,,,,
player,201012120sdg,sdg,MathRy00,pass_att,0,,,,,
player,201012120sdg,sdg,MathRy00,pass_yds,0,,,,,
player,201012120sdg,sdg,MathRy00,pass_td,0,,,,,
player,201012120sdg,sdg,MathRy00,pass_int,0,,,,,
player,201012120sdg,sdg,MathRy00,pass_sacked,,,,,,
player,201012120sdg,sdg,MathRy00,pass_sacked_yds,,,,,,
player,201012120sdg,sdg,MathRy00,pass_long,0,,,,,
player,201012120sdg,sdg,MathRy00,pass_rating,,,,,,
player,201012120sdg,sdg,MathRy00,rush_att,16,,,,,
player,201012120sdg,sdg,MathRy00,rush_yds,65,,,,,
player,201012120sdg,sdg,MathRy00,rush_td,1,,,,,
player,201012120sdg,sdg,MathRy00,rush_long,15,,,,,
player,201012120sdg,sdg,MathRy00,targets,2,,,,,
player,201012120sdg,sdg,MathRy00,rec,1,,,,,
player,201012120sdg,sdg,MathRy00,rec_yds,6,,,,,
player,201012120sdg,sdg,MathRy00,rec_td,0,,,,,
player,201012120sdg,sdg,MathRy00,rec_long,6,,,,,
player,201012120sdg,sdg,MathRy00,fumbles,0,,,,,
player,201012120sdg,sdg,MathRy00,fumbles_lost,,,,,,
player,201012120sdg,sdg,SproDa00,pass_cmp,0,,,,,
player,201012120sdg,sdg,SproDa00,pass_att,0,,,,,
player,201012120sdg,sdg,SproDa00,pass_yds,0,,,,,
player,201012120sdg,sdg,SproDa00,pass_td,0,,,,,
player,201012120sdg,sdg,SproDa00,pass_int,0,,,,,
player,201012120sdg,sdg,SproDa00,pass_sacked,,,,,,
player,201012120sdg,sdg,SproDa00,pass_sacked_yds,,,,,,
player,201012120sdg,sdg,SproDa00,pass_long,0,,,,,
player,201012120sdg,sdg,SproDa00,pass_rating,,,,,,
player,201012120sdg,sdg,SproDa00,rush_att,6,,,,,
player,201012120sdg,sdg,SproDa00,rush_yds,53,,,,,
player,201012120sdg,sdg,SproDa00,rush_td,0,,,,,
player,201012120sdg,sdg,SproDa00,rush_long,19,,,,,
player,201012120sdg,sdg,SproDa00,targets,5,,,,,
player,201012120sdg,sdg,SproDa00,rec,5,,,,,
player,201012120sdg,sdg,SproDa00,rec_yds,51,,,,,
player,201012120sdg,sdg,SproDa00,rec_td,0,,,,,
player,201012120sdg,sdg,SproDa00,rec_long,15,,,,,
player,201012120sdg,sdg,SproDa00,fumbles,0,,,,,
player,201012120sdg,sdg,SproDa00,fumbles_lost,,,,,,
player,201012120sdg,sdg,JackVi00,pass_cmp,0,,,,,
player,201012120sdg,sdg,JackVi00,pass_att,0,,,,,
player,201012120sdg,sdg,JackVi00,pass_yds,0,,,,,
player,201012120sdg,sdg,JackVi00,pass_td,0,,,,,
player,201012120sdg,sdg,JackVi00,pass_int,0,,,,,
player,201012120sdg,sdg,JackVi00,pass_sacked,,,,,,
player,201012120sdg,sdg,JackVi00,pass_sacked_yds,,,,,,
player,201012120sdg,sdg,JackVi00,pass_long,0,,,,,
player,201012120sdg,sdg,JackVi00,pass_rating,,,,,,
player,201012120sdg,sdg,JackVi00,rush_att,1,,,,,
player,201012120sdg,sdg,JackVi00,rush_yds,14,,,,,
player,201012120sdg,sdg,JackVi00,rush_td,0,,,,,
player,201012120sdg,sdg,JackVi00,rush_long,14,,,,,
player,201012120sdg,sdg,JackVi00,targets,3,,,,,
player,201012120sdg,sdg,JackVi00,rec,2,,,,,
player,201012120sdg,sdg,JackVi00,rec_yds,29,,,,,
player,201012120sdg,sdg,JackVi00,rec_td,0,,,,,
player,201012120sdg,sdg,JackVi00,rec_long,19,,,,,
player,201012120sdg,sdg,JackVi00,fumbles,0,,,,,
player,201012120sdg,sdg,JackVi00,fumbles_lost,,,,,,
player,201012120sdg,sdg,HestJa00,pass_cmp,0,,,,,
player,201012120sdg,sdg,HestJa00,pass_att,0,,,,,
player,201012120sdg,sdg,HestJa00,pass_yds,0,,,,,
player,201012120sdg,sdg,HestJa00,pass_td,0,,,,,
player,201012120sdg,sdg,HestJa00,pass_int,0,,,,,
player,201012120sdg,sdg,HestJa00,pass_sacked,,,,,,
player,201012120sdg,sdg,HestJa00,pass_sacked_yds,,,,,,
player,201012120sdg,sdg,HestJa00,pass_long,0,,,,,
player,201012120sdg,sdg,HestJa00,pass_rating,,,,,,
player,201012120sdg,sdg,HestJa00,rush_att,2,,,,,
player,201012120sdg,sdg,HestJa00,rush_yds,4,,,,,
player,201012120sdg,sdg,HestJa00,rush_td,0,,,,,
player,201012120sdg,sdg,HestJa00,rush_long,2,,,,,
player,201012120sdg,sdg,HestJa00,targets,0,,,,,
player,201012120sdg,sdg,HestJa00,rec,0,,,,,
player,201012120sdg,sdg,HestJa00,rec_yds,0,,,,,
player,201012120sdg,sdg,HestJa00,rec_td,0,,,,,
player,201012120sdg,sdg,HestJa00,rec_long,0,,,,,
player,201012120sdg,sdg,HestJa00,fumbles,0,,,,,
player,201012120sdg,sdg,HestJa00,fumbles_lost,,,,,,
player,201012120sdg,sdg,FloyMa00,pass_cmp,0,,,,,
player,201012120sdg,sdg,FloyMa00,pass_att,0,,,,,
player,201012120sdg,sdg,FloyMa00,pass_yds,0,,,,,
player,201012120sdg,sdg,FloyMa00,pass_td,0,,,,,
player,201012120sdg,sdg,FloyMa00,pass_int,0,,,,,
player,201012120sdg,sdg,FloyMa00,pass_sacked,,,,,,
player,201012120sdg,sdg,FloyMa00,pass_sacked_yds,,,,,,
player,201012120sdg,sdg,FloyMa00,pass_long,0,,,,,
player,201012120sdg,sdg,FloyMa00,pass_rating,,,,,,
player,201012120sdg,sdg,FloyMa00,rush_att,0,,,,,
player,201012120sdg,sdg,FloyMa00,rush_yds,0,,,,,
player,201012120sdg,sdg,FloyMa00,rush_td,0,,,,,
player,201012120sdg,sdg,FloyMa00,rush_long,0,,,,,
player,201012120sdg,sdg,FloyMa00,targets,6,,,,,
player,201012120sdg,sdg,FloyMa00,rec,4,,,,,
player,201012120sdg,sdg,FloyMa00,rec_yds,51,,,,,
player,201012120sdg,sdg,FloyMa00,rec_td,2,,,,,
player,201012120sdg,sdg,FloyMa00,rec_long,18,,,,,
player,201012120sdg,sdg,FloyMa00,fumbles,1,,,,,
player,201012120sdg,sdg,FloyMa00,fumbles_lost,0,,,,,
player,201012120sdg,sdg,WashKe00,pass_cmp,0,,,,,
player,201012120sdg,sdg,WashKe00,pass_att,0,,,,,
player,201012120sdg,sdg,WashKe00,pass_yds,0,,,,,
player,201012120sdg,sdg,WashKe00,pass_td,0,,,,,
player,201012120sdg,sdg,WashKe00,pass_int,0,,,,,
player,201012120sdg,sdg,WashKe00,pass_sacked,,,,,,
player,201012120sdg,sdg,WashKe00,pass_sacked_yds,,,,,,
player,201012120sdg,sdg,WashKe00,pass_long,0,,,,,
player,201012120sdg,sdg,WashKe00,pass_rating,,,,,,
player,201012120sdg,sdg,WashKe00,rush_att,0,,,,,
player,201012120sdg,sdg,WashKe00,rush_yds,0,,,,,
player,201012120sdg,sdg,WashKe00,rush_td,0,,,,,
player,201012120sdg,sdg,WashKe00,rush_long,0,,,,,
player,201012120sdg,sdg,WashKe00,targets,3,,,,,
player,201012120sdg,sdg,WashKe00,rec,3,,,,,
player,201012120sdg,sdg,WashKe00,rec_yds,50,,,,,
player,201012120sdg,sdg,WashKe00,rec_td,0,,,,,
player,201012120sdg,sdg,WashKe00,rec_long,20,,,,,
player,201012120sdg,sdg,WashKe00,fumbles,0,,,,,
player,201012120sdg,sdg,WashKe00,fumbles_lost,,,,,,
player,201012120sdg,sdg,McMiRa01,pass_cmp,0,,,,,
player,201012120sdg,sdg,McMiRa01,pass_att,0,,,,,
player,201012120sdg,sdg,McMiRa01,pass_yds,0,,,,,
player,201012120sdg,sdg,McMiRa01,pass_td,0,,,,,
player,201012120sdg,sdg,McMiRa01,pass_int,0,,,,,
player,201012120sdg,sdg,McMiRa01,pass_sacked,,,,,,
player,201012120sdg,sdg,McMiRa01,pass_sacked_yds,,,,,,
player,201012120sdg,sdg,McMiRa01,pass_long,0,,,,,
player,201012120sdg,sdg,McMiRa01,pass_rating,,,,,,
player,201012120sdg,sdg,McMiRa01,rush_att,0,,,,,
player,201012120sdg,sdg,McMiRa01,rush_yds,0,,,,,
player,201012120sdg,sdg,McMiRa01,rush_td,0,,,,,
player,201012120sdg,sdg,McMiRa01,rush_long,0,,,,,
player,201012120sdg,sdg,McMiRa01,targets,2,,,,,
player,201012120sdg,sdg,McMiRa01,rec,2,,,,,
player,201012120sdg,sdg,McMiRa01,rec_yds,26,,,,,
player,201012120sdg,sdg,McMiRa01,rec_td,0,,,,,
player,201012120sdg,sdg,McMiRa01,rec_long,15,,,,,
player,201012120sdg,sdg,McMiRa01,fumbles,0,,,,,
player,201012120sdg,sdg,McMiRa01,fumbles_lost,,,,,,
player,201012120sdg,kan,BerrEr99,def_int,1,,,,,
player,201012120sdg,kan,BerrEr99,def_int_yds,0,,,,,
player,201012120sdg,kan,BerrEr99,def_int_td,0,,,,,
player,201012120sdg,kan,BerrEr99,def_int_long,0,,,,,
player,201012120sdg,kan,BerrEr99,pass_defended,2,,,,,
player,201012120sdg,kan,BerrEr99,sacks,0.0,,,,,
player,201012120sdg,kan,BerrEr99,tackles_combined,7,,,,,
player,201012120sdg,kan,BerrEr99,tackles_solo,7,,,,,
player,201012120sdg,kan,BerrEr99,tackles_assists,0,,,,,
player,201012120sdg,kan,BerrEr99,tackles_loss,0,,,,,
player,201012120sdg,kan,BerrEr99,qb_hits,0,,,,,
player,201012120sdg,kan,BerrEr99,fumbles_rec,0,,,,,
player,201012120sdg,kan,BerrEr99,fumbles_rec_yds,0,,,,,
player,201012120sdg,kan,BerrEr99,fumbles_rec_td,0,,,,,
player,201012120sdg,kan,BerrEr99,fumbles_forced,0,,,,,
