game,2010,15,20101220,201012200min,chi,"Chicago Bears",40,min,"Minnesota Vikings",14
player,201012200min,min,ShiaVi00,rush_yds,0,,,,,
player,201012200min,min,ShiaVi00,rush_td,0,,,,,
player,201012200min,min,ShiaVi00,rush_long,0,,,,,
player,201012200min,min,ShiaVi00,targets,9,,,,,
player,201012200min,min,ShiaVi00,rec,6,,,,,
player,201012200min,min,ShiaVi00,rec_yds,41,,,,,
player,201012200min,min,ShiaVi00,rec_td,0,,,,,
player,201012200min,min,ShiaVi00,rec_long,11,,,,,
player,201012200min,min,ShiaVi00,fumbles,0,,,,,
player,201012200min,min,ShiaVi00,fumbles_lost,,,,,,
player,201012200min,min,RiceSi01,pass_cmp,0,,,,,
player,201012200min,min,RiceSi01,pass_att,0,,,,,
player,201012200min,min,RiceSi01,pass_yds,0,,,,,
player,201012200min,min,RiceSi01,pass_td,0,,,,,
player,201012200min,min,RiceSi01,pass_int,0,,,,,
player,201012200min,min,RiceSi01,pass_sacked,,,,,,
player,201012200min,min,RiceSi01,pass_sacked_yds,,,,,,
player,201012200min,min,RiceSi01,pass_long,0,,,,,
player,201012200min,min,RiceSi01,pass_rating,,,,,,
player,201012200min,min,RiceSi01,rush_att,0,,,,,
player,201012200min,min,RiceSi01,rush_yds,0,,,,,
player,201012200min,min,RiceSi01,rush_td,0,,,,,
player,201012200min,min,RiceSi01,rush_long,0,,,,,
player,201012200min,min,RiceSi01,targets,5,,,,,
player,201012200min,min,RiceSi01,rec,2,,,,,
player,201012200min,min,RiceSi01,rec_yds,23,,,,,
player,201012200min,min,RiceSi01,rec_td,0,,,,,
player,201012200min,min,RiceSi01,rec_long,12,,,,,
player,201012200min,min,RiceSi01,fumbles,0,,,,,
player,201012200min,min,RiceSi01,fumbles_lost,,,,,,
player,201012200min,min,CamaGr00,pass_cmp,0,,,,,
player,201012200min,min,CamaGr00,pass_att,0,,,,,
player,201012200min,min,CamaGr00,pass_yds,0,,,,,
player,201012200min,min,CamaGr00,pass_td,0,,,,,
player,201012200min,min,CamaGr00,pass_int,0,,,,,
player,201012200min,min,CamaGr00,pass_sacked,,,,,,
player,201012200min,min,CamaGr00,pass_sacked_yds,,,,,,
player,201012200min,min,CamaGr00,pass_long,0,,,,,
player,201012200min,min,CamaGr00,pass_rating,,,,,,
player,201012200min,min,CamaGr00,rush_att,0,,,,,
player,201012200min,min,CamaGr00,rush_yds,0,,,,,
player,201012200min,min,CamaGr00,rush_td,0,,,,,
player,201012200min,min,CamaGr00,rush_long,0,,,,,
player,201012200min,min,CamaGr00,targets,2,,,,,
player,201012200min,min,CamaGr00,rec,1,,,,,
player,201012200min,min,CamaGr00,rec_yds,18,,,,,
player,201012200min,min,CamaGr00,rec_td,0,,,,,
player,201012200min,min,CamaGr00,rec_long,18,,,,,
player,201012200min,min,CamaGr00,fumbles,0,,,,,
player,201012200min,min,CamaGr00,fumbles_lost,,,,,,
player,201012200min,min,BookLo00,pass_cmp,0,,,,,
player,201012200min,min,BookLo00,pass_att,0,,,,,
player,201012200min,min,BookLo00,pass_yds,0,,,,,
player,201012200min,min,BookLo00,pass_td,0,,,,,
player,201012200min,min,BookLo00,pass_int,0,,,,,
player,201012200min,min,BookLo00,pass_sacked,,,,,,
player,201012200min,min,BookLo00,pass_sacked_yds,,,,,,
player,201012200min,min,BookLo00,pass_long,0,,,,,
player,201012200min,min,BookLo00,pass_rating,,,,,,
player,201012200min,min,BookLo00,rush_att,0,,,,,
player,201012200min,min,BookLo00,rush_yds,0,,,,,
player,201012200min,min,BookLo00,rush_td,0,,,,,
player,201012200min,min,BookLo00,rush_long,0,,,,,
player,201012200min,min,BookLo00,targets,2,,,,,
player,201012200min,min,BookLo00,rec,2,,,,,
player,201012200min,min,BookLo00,rec_yds,14,,,,,
player,201012200min,min,BookLo00,rec_td,0,,,,,
player,201012200min,min,BookLo00,rec_long,7,,,,,
player,201012200min,min,BookLo00,fumbles,1,,,,,
player,201012200min,min,BookLo00,fumbles_lost,1,,,,,
player,201012200min,min,KleiJi00,pass_cmp,0,,,,,
player,201012200min,min,KleiJi00,pass_att,0,,,,,
player,201012200min,min,KleiJi00,pass_yds,0,,,,,
player,201012200min,min,KleiJi00,pass_td,0,,,,,
player,201012200min,min,KleiJi00,pass_int,0,,,,,
player,201012200min,min,KleiJi00,pass_sacked,,,,,,
player,201012200min,min,KleiJi00,pass_sacked_yds,,,,,,
player,201012200min,min,KleiJi00,pass_long,0,,,,,
player,201012200min,min,KleiJi00,pass_rating,,,,,,
player,201012200min,min,KleiJi00,rush_att,0,,,,,
player,201012200min,min,KleiJi00,rush_yds,0,,,,,
player,201012200min,min,KleiJi00,rush_td,0,,,,,
player,201012200min,min,KleiJi00,rush_long,0,,,,,
player,201012200min,min,KleiJi00,targets,1,,,,,
player,201012200min,min,KleiJi00,rec,1,,,,,
player,201012200min,min,KleiJi00,rec_yds,6,,,,,
player,201012200min,min,KleiJi00,rec_td,0,,,,,
player,201012200min,min,KleiJi00,rec_long,6,,,,,
player,201012200min,min,KleiJi00,fumbles,0,,,,,
player,201012200min,min,KleiJi00,fumbles_lost,,,,,,
player,201012200min,min,BaskHa00,pass_cmp,0,,,,,
player,201012200min,min,BaskHa00,pass_att,0,,,,,
player,201012200min,min,BaskHa00,pass_yds,0,,,,,
player,201012200min,min,BaskHa00,pass_td,0,,,,,
player,201012200min,min,BaskHa00,pass_int,0,,,,,
player,201012200min,min,BaskHa00,pass_sacked,,,,,,
player,201012200min,min,BaskHa00,pass_sacked_yds,,,,,,
player,201012200min,min,BaskHa00,pass_long,0,,,,,
player,201012200min,min,BaskHa00,pass_rating,,,,,,
player,201012200min,min,BaskHa00,rush_att,0,,,,,
player,201012200min,min,BaskHa00,rush_yds,0,,,,,
player,201012200min,min,BaskHa00,rush_td,0,,,,,
player,201012200min,min,BaskHa00,rush_long,0,,,,,
player,201012200min,min,BaskHa00,targets,1,,,,,
player,201012200min,min,BaskHa00,rec,0,,,,,
player,201012200min,min,BaskHa00,rec_yds,0,,,,,
player,201012200min,min,BaskHa00,rec_td,0,,,,,
player,201012200min,min,BaskHa00,rec_long,0,,,,,
player,201012200min,min,BaskHa00,fumbles,0,,,,,
player,201012200min,min,BaskHa00,fumbles_lost,,,,,,
player,201012200min,min,HarvPe00,pass_cmp,0,,,,,
player,201012200min,min,HarvPe00,pass_att,0,,,,,
player,201012200min,min,HarvPe00,pass_yds,0,,,,,
player,201012200min,min,HarvPe00,pass_td,0,,,,,
player,201012200min,min,HarvPe00,pass_int,0,,,,,
player,201012200min,min,HarvPe00,pass_sacked,,,,,,
player,201012200min,min,HarvPe00,pass_sacked_yds,,,,,,
player,201012200min,min,HarvPe00,pass_long,0,,,,,
player,201012200min,min,HarvPe00,pass_rating,,,,,,
player,201012200min,min,HarvPe00,rush_att,1,,,,,
player,201012200min,min,HarvPe00,rush_yds,-1,,,,,
player,201012200min,min,HarvPe00,rush_td,0,,,,,
player,201012200min,min,HarvPe00,rush_long,-1,,,,,
player,201012200min,min,HarvPe00,targets,7,,,,,
player,201012200min,min,HarvPe00,rec,5,,,,,
player,201012200min,min,HarvPe00,rec_yds,72,,,,,
player,201012200min,min,HarvPe00,rec_td,1,,,,,
player,201012200min,min,HarvPe00,rec_long,23,,,,,
player,201012200min,min,HarvPe00,fumbles,0,,,,,
player,201012200min,min,HarvPe00,fumbles_lost,,,,,,
player,201012200min,min,BerrBe00,pass_cmp,,,,,,
player,201012200min,min,BerrBe00,pass_att,,,,,,
player,201012200min,min,BerrBe00,pass_yds,,,,,,
player,201012200min,min,BerrBe00,pass_td,,,,,,
player,201012200min,min,BerrBe00,pass_int,,,,,,
player,201012200min,min,BerrBe00,pass_sacked,,,,,,
player,201012200min,min,BerrBe00,pass_sacked_yds,,,,,,
player,201012200min,min,BerrBe00,pass_long,,,,,,
player,201012200min,min,BerrBe00,pass_rating,,,,,,
player,201012200min,min,BerrBe00,rush_att,,,,,,
player,201012200min,min,BerrBe00,rush_yds,,,,,,
player,201012200min,min,BerrBe00,rush_td,,,,,,
player,201012200min,min,BerrBe00,rush_long,,,,,,
player,201012200min,min,BerrBe00,targets,2,,,,,
player,201012200min,min,BerrBe00,rec,0,,,,,
player,201012200min,min,BerrBe00,rec_yds,0,,,,,
player,201012200min,min,BerrBe00,rec_td,0,,,,,
player,201012200min,min,BerrBe00,rec_long,,,,,,
player,201012200min,min,BerrBe00,fumbles,,,,,,
player,201012200min,min,BerrBe00,fumbles_lost,,,,,,
player,201012200min,chi,HarrCh20,def_int,1,,,,,
player,201012200min,chi,HarrCh20,def_int_yds,25,,,,,
player,201012200min,chi,HarrCh20,def_int_td,0,,,,,
player,201012200min,chi,HarrCh20,def_int_long,25,,,,,
player,201012200min,chi,HarrCh20,pass_defended,1,,,,,
player,201012200min,chi,HarrCh20,sacks,0.0,,,,,
player,201012200min,chi,HarrCh20,tackles_combined,6,,,,,
player,201012200min,chi,HarrCh20,tackles_solo,3,,,,,
player,201012200min,chi,HarrCh20,tackles_assists,3,,,,,
player,201012200min,chi,HarrCh20,tackles_loss,0,,,,,
player,201012200min,chi,HarrCh20,qb_hits,0,,,,,
player,201012200min,chi,HarrCh20,fumbles_rec,0,,,,,
player,201012200min,chi,HarrCh20,fumbles_rec_yds,0,,,,,
player,201012200min,chi,HarrCh20,fumbles_rec_td,0,,,,,
player,201012200min,chi,HarrCh20,fumbles_forced,0,,,,,
player,201012200min,chi,PeppJu99,def_int,1,,,,,
player,201012200min,chi,PeppJu99,def_int_yds,1,,,,,
player,201012200min,chi,PeppJu99,def_int_td,0,,,,,
player,201012200min,chi,PeppJu99,def_int_long,1,,,,,
player,201012200min,chi,PeppJu99,pass_defended,2,,,,,
player,201012200min,chi,PeppJu99,sacks,0.0,,,,,
player,201012200min,chi,PeppJu99,tackles_combined,5,,,,,
player,201012200min,chi,PeppJu99,tackles_solo,3,,,,,
player,201012200min,chi,PeppJu99,tackles_assists,2,,,,,
player,201012200min,chi,PeppJu99,tackles_loss,0,,,,,
player,201012200min,chi,PeppJu99,qb_hits,0,,,,,
player,201012200min,chi,PeppJu99,fumbles_rec,0,,,,,
player,201012200min,chi,PeppJu99,fumbles_rec_yds,0,,,,,
player,201012200min,chi,PeppJu99,fumbles_rec_td,0,,,,,
player,201012200min,chi,PeppJu99,fumbles_forced,0,,,,,
player,201012200min,chi,TillCh20,def_int,1,,,,,
player,201012200min,chi,TillCh20,def_int_yds,56,,,,,
player,201012200min,chi,TillCh20,def_int_td,0,,,,,
player,201012200min,chi,TillCh20,def_int_long,56,,,,,
player,201012200min,chi,TillCh20,pass_defended,1,,,,,
player,201012200min,chi,TillCh20,sacks,0.0,,,,,
player,201012200min,chi,TillCh20,tackles_combined,4,,,,,
