game,2010,2,20100919,201009190cin,rav,"Baltimore Ravens",10,cin,"Cincinnati Bengals",15
player,201009190cin,rav,McClLe00,rush_att,1,,,,,
player,201009190cin,rav,McClLe00,rush_yds,3,,,,,
player,201009190cin,rav,McClLe00,rush_td,0,,,,,
player,201009190cin,rav,McClLe00,rush_long,3,,,,,
player,201009190cin,rav,McClLe00,targets,1,,,,,
player,201009190cin,rav,McClLe00,rec,1,,,,,
player,201009190cin,rav,McClLe00,rec_yds,5,,,,,
player,201009190cin,rav,McClLe00,rec_td,0,,,,,
player,201009190cin,rav,McClLe00,rec_long,5,,,,,
player,201009190cin,rav,McClLe00,fumbles,0,,,,,
player,201009190cin,rav,McClLe00,fumbles_lost,,,,,,
player,201009190cin,rav,HeapTo00,pass_cmp,0,,,,,
player,201009190cin,rav,HeapTo00,pass_att,0,,,,,
player,201009190cin,rav,HeapTo00,pass_yds,0,,,,,
player,201009190cin,rav,HeapTo00,pass_td,0,,,,,
player,201009190cin,rav,HeapTo00,pass_int,0,,,,,
player,201009190cin,rav,HeapTo00,pass_sacked,,,,,,
player,201009190cin,rav,HeapTo00,pass_sacked_yds,,,,,,
player,201009190cin,rav,HeapTo00,pass_long,0,,,,,
player,201009190cin,rav,HeapTo00,pass_rating,,,,,,
player,201009190cin,rav,HeapTo00,rush_att,0,,,,,
player,201009190cin,rav,HeapTo00,rush_yds,0,,,,,
player,201009190cin,rav,HeapTo00,rush_td,0,,,,,
player,201009190cin,rav,HeapTo00,rush_long,0,,,,,
player,201009190cin,rav,HeapTo00,targets,6,,,,,
player,201009190cin,rav,HeapTo00,rec,4,,,,,
player,201009190cin,rav,HeapTo00,rec_yds,35,,,,,
player,201009190cin,rav,HeapTo00,rec_td,0,,,,,
player,201009190cin,rav,HeapTo00,rec_long,19,,,,,
player,201009190cin,rav,HeapTo00,fumbles,0,,,,,
player,201009190cin,rav,HeapTo00,fumbles_lost,,,,,,
player,201009190cin,rav,BoldAn00,pass_cmp,0,,,,,
player,201009190cin,rav,BoldAn00,pass_att,0,,,,,
player,201009190cin,rav,BoldAn00,pass_yds,0,,,,,
player,201009190cin,rav,BoldAn00,pass_td,0,,,,,
player,201009190cin,rav,BoldAn00,pass_int,0,,,,,
player,201009190cin,rav,BoldAn00,pass_sacked,0,,,,,
player,201009190cin,rav,BoldAn00,pass_sacked_yds,,,,,,
player,201009190cin,rav,BoldAn00,pass_long,0,,,,,
player,201009190cin,rav,BoldAn00,pass_rating,,,,,,
player,201009190cin,rav,BoldAn00,rush_att,0,,,,,
player,201009190cin,rav,BoldAn00,rush_yds,0,,,,,
player,201009190cin,rav,BoldAn00,rush_td,0,,,,,
player,201009190cin,rav,BoldAn00,rush_long,0,,,,,
player,201009190cin,rav,BoldAn00,targets,8,,,,,
player,201009190cin,rav,BoldAn00,rec,5,,,,,
player,201009190cin,rav,BoldAn00,rec_yds,35,,,,,
player,201009190cin,rav,BoldAn00,rec_td,0,,,,,
player,201009190cin,rav,BoldAn00,rec_long,13,,,,,
player,201009190cin,rav,BoldAn00,fumbles,0,,,,,
player,201009190cin,rav,BoldAn00,fumbles_lost,,,,,,
player,201009190cin,rav,MasoDe00,pass_cmp,0,,,,,
player,201009190cin,rav,MasoDe00,pass_att,0,,,,,
player,201009190cin,rav,MasoDe00,pass_yds,0,,,,,
player,201009190cin,rav,MasoDe00,pass_td,0,,,,,
player,201009190cin,rav,MasoDe00,pass_int,0,,,,,
player,201009190cin,rav,MasoDe00,pass_sacked,,,,,,
player,201009190cin,rav,MasoDe00,pass_sacked_yds,,,,,,
player,201009190cin,rav,MasoDe00,pass_long,0,,,,,
player,201009190cin,rav,MasoDe00,pass_rating,,,,,,
player,201009190cin,rav,MasoDe00,rush_att,0,,,,,
player,201009190cin,rav,MasoDe00,rush_yds,0,,,,,
player,201009190cin,rav,MasoDe00,rush_td,0,,,,,
player,201009190cin,rav,MasoDe00,rush_long,0,,,,,
player,201009190cin,rav,MasoDe00,targets,6,,,,,
player,201009190cin,rav,MasoDe00,rec,1,,,,,
player,201009190cin,rav,MasoDe00,rec_yds,31,,,,,
player,201009190cin,rav,MasoDe00,rec_td,1,,,,,
player,201009190cin,rav,MasoDe00,rec_long,31,,,,,
player,201009190cin,rav,MasoDe00,fumbles,0,,,,,
player,201009190cin,rav,MasoDe00,fumbles_lost,,,,,,
player,201009190cin,rav,DickEd00,pass_cmp,0,,,,,
player,201009190cin,rav,DickEd00,pass_att,0,,,,,
player,201009190cin,rav,DickEd00,pass_yds,0,,,,,
player,201009190cin,rav,DickEd00,pass_td,0,,,,,
player,201009190cin,rav,DickEd00,pass_int,0,,,,,
player,201009190cin,rav,DickEd00,pass_sacked,,,,,,
player,201009190cin,rav,DickEd00,pass_sacked_yds,,,,,,
player,201009190cin,rav,DickEd00,pass_long,0,,,,,
player,201009190cin,rav,DickEd00,pass_rating,,,,,,
player,201009190cin,rav,DickEd00,rush_att,0,,,,,
player,201009190cin,rav,DickEd00,rush_yds,0,,,,,
player,201009190cin,rav,DickEd00,rush_td,0,,,,,
player,201009190cin,rav,DickEd00,rush_long,0,,,,,
player,201009190cin,rav,DickEd00,targets,2,,,,,
player,201009190cin,rav,DickEd00,rec,1,,,,,
player,201009190cin,rav,DickEd00,rec_yds,17,,,,,
player,201009190cin,rav,DickEd00,rec_td,0,,,,,
player,201009190cin,rav,DickEd00,rec_long,17,,,,,
player,201009190cin,rav,DickEd00,fumbles,0,,,,,
player,201009190cin,rav,DickEd00,fumbles_lost,,,,,,
player,201009190cin,rav,PittDe00,pass_cmp,0,,,,,
player,201009190cin,rav,PittDe00,pass_att,0,,,,,
player,201009190cin,rav,PittDe00,pass_yds,0,,,,,
player,201009190cin,rav,PittDe00,pass_td,0,,,,,
player,201009190cin,rav,PittDe00,pass_int,0,,,,,
player,201009190cin,rav,PittDe00,pass_sacked,,,,,,
player,201009190cin,rav,PittDe00,pass_sacked_yds,,,,,,
player,201009190cin,rav,PittDe00,pass_long,0,,,,,
player,201009190cin,rav,PittDe00,pass_rating,,,,,,
player,201009190cin,rav,PittDe00,rush_att,0,,,,,
player,201009190cin,rav,PittDe00,rush_yds,0,,,,,
player,201009190cin,rav,PittDe00,rush_td,0,,,,,
player,201009190cin,rav,PittDe00,rush_long,0,,,,,
player,201009190cin,rav,PittDe00,targets,3,,,,,
player,201009190cin,rav,PittDe00,rec,1,,,,,
player,201009190cin,rav,PittDe00,rec_yds,1,,,,,
player,201009190cin,rav,PittDe00,rec_td,0,,,,,
player,201009190cin,rav,PittDe00,rec_long,1,,,,,
player,201009190cin,rav,PittDe00,fumbles,0,,,,,
player,201009190cin,rav,PittDe00,fumbles_lost,,,,,,
player,201009190cin,rav,HousTJ00,pass_cmp,,,,,,
player,201009190cin,rav,HousTJ00,pass_att,,,,,,
player,201009190cin,rav,HousTJ00,pass_yds,,,,,,
player,201009190cin,rav,HousTJ00,pass_td,,,,,,
player,201009190cin,rav,HousTJ00,pass_int,,,,,,
player,201009190cin,rav,HousTJ00,pass_sacked,,,,,,
player,201009190cin,rav,HousTJ00,pass_sacked_yds,,,,,,
player,201009190cin,rav,HousTJ00,pass_long,,,,,,
player,201009190cin,rav,HousTJ00,pass_rating,,,,,,
player,201009190cin,rav,HousTJ00,rush_att,,,,,,
player,201009190cin,rav,HousTJ00,rush_yds,,,,,,
player,201009190cin,rav,HousTJ00,rush_td,,,,,,
player,201009190cin,rav,HousTJ00,rush_long,,,,,,
player,201009190cin,rav,HousTJ00,targets,6,,,,,
player,201009190cin,rav,HousTJ00,rec,0,,,,,
player,201009190cin,rav,HousTJ00,rec_yds,0,,,,,
player,201009190cin,rav,HousTJ00,rec_td,0,,,,,
player,201009190cin,rav,HousTJ00,rec_long,,,,,,
player,201009190cin,rav,HousTJ00,fumbles,,,,,,
player,201009190cin,rav,HousTJ00,fumbles_lost,,,,,,
player,201009190cin,cin,PalmCa00,pass_cmp,16,,,,,
player,201009190cin,cin,PalmCa00,pass_att,35,,,,,
player,201009190cin,cin,PalmCa00,pass_yds,167,,,,,
player,201009190cin,cin,PalmCa00,pass_td,0,,,,,
player,201009190cin,cin,PalmCa00,pass_int,0,,,,,
player,201009190cin,cin,PalmCa00,pass_sacked,1,,,,,
player,201009190cin,cin,PalmCa00,pass_sacked_yds,8,,,,,
player,201009190cin,cin,PalmCa00,pass_long,29,,,,,
player,201009190cin,cin,PalmCa00,pass_rating,60.1,,,,,
player,201009190cin,cin,PalmCa00,rush_att,3,,,,,
player,201009190cin,cin,PalmCa00,rush_yds,-1,,,,,
player,201009190cin,cin,PalmCa00,rush_td,0,,,,,
player,201009190cin,cin,PalmCa00,rush_long,1,,,,,
player,201009190cin,cin,PalmCa00,targets,0,,,,,
player,201009190cin,cin,PalmCa00,rec,0,,,,,
player,201009190cin,cin,PalmCa00,rec_yds,0,,,,,
player,201009190cin,cin,PalmCa00,rec_td,0,,,,,
player,201009190cin,cin,PalmCa00,rec_long,0,,,,,
player,201009190cin,cin,PalmCa00,fumbles,1,,,,,
player,201009190cin,cin,PalmCa00,fumbles_lost,0,,,,,
player,201009190cin,cin,BensCe00,pass_cmp,0,,,,,
player,201009190cin,cin,BensCe00,pass_att,0,,,,,
player,201009190cin,cin,BensCe00,pass_yds,0,,,,,
player,201009190cin,cin,BensCe00,pass_td,0,,,,,
player,201009190cin,cin,BensCe00,pass_int,0,,,,,
player,201009190cin,cin,BensCe00,pass_sacked,,,,,,
player,201009190cin,cin,BensCe00,pass_sacked_yds,,,,,,
player,201009190cin,cin,BensCe00,pass_long,0,,,,,
player,201009190cin,cin,BensCe00,pass_rating,,,,,,
player,201009190cin,cin,BensCe00,rush_att,23,,,,,
player,201009190cin,cin,BensCe00,rush_yds,78,,,,,
player,201009190cin,cin,BensCe00,rush_td,0,,,,,
player,201009190cin,cin,BensCe00,rush_long,13,,,,,
player,201009190cin,cin,BensCe00,targets,1,,,,,
player,201009190cin,cin,BensCe00,rec,0,,,,,
player,201009190cin,cin,BensCe00,rec_yds,0,,,,,
player,201009190cin,cin,BensCe00,rec_td,0,,,,,
player,201009190cin,cin,BensCe00,rec_long,0,,,,,
player,201009190cin,cin,BensCe00,fumbles,0,,,,,
player,201009190cin,cin,BensCe00,fumbles_lost,,,,,,
player,201009190cin,cin,ScotBe00,pass_cmp,0,,,,,
player,201009190cin,cin,ScotBe00,pass_att,0,,,,,
player,201009190cin,cin,ScotBe00,pass_yds,0,,,,,
player,201009190cin,cin,ScotBe00,pass_td,0,,,,,
player,201009190cin,cin,ScotBe00,pass_int,0,,,,,
player,201009190cin,cin,ScotBe00,pass_sacked,,,,,,
player,201009190cin,cin,ScotBe00,pass_sacked_yds,,,,,,
player,201009190cin,cin,ScotBe00,pass_long,0,,,,,
player,201009190cin,cin,ScotBe00,pass_rating,,,,,,
player,201009190cin,cin,ScotBe00,rush_att,5,,,,,
player,201009190cin,cin,ScotBe00,rush_yds,17,,,,,
player,201009190cin,cin,ScotBe00,rush_td,0,,,,,
player,201009190cin,cin,ScotBe00,rush_long,5,,,,,
player,201009190cin,cin,ScotBe00,targets,1,,,,,
player,201009190cin,cin,ScotBe00,rec,0,,,,,
player,201009190cin,cin,ScotBe00,rec_yds,0,,,,,
player,201009190cin,cin,ScotBe00,rec_td,0,,,,,
player,201009190cin,cin,ScotBe00,rec_long,0,,,,,
player,201009190cin,cin,ScotBe00,fumbles,0,,,,,
player,201009190cin,cin,ScotBe00,fumbles_lost,,,,,,
player,201009190cin,cin,OwenTe00,pass_cmp,0,,,,,
player,201009190cin,cin,OwenTe00,pass_att,0,,,,,
player,201009190cin,cin,OwenTe00,pass_yds,0,,,,,
player,201009190cin,cin,OwenTe00,pass_td,0,,,,,
player,201009190cin,cin,OwenTe00,pass_int,0,,,,,
player,201009190cin,cin,OwenTe00,pass_sacked,,,,,,
player,201009190cin,cin,OwenTe00,pass_sacked_yds,,,,,,
player,201009190cin,cin,OwenTe00,pass_long,0,,,,,
player,201009190cin,cin,OwenTe00,pass_rating,,,,,,
player,201009190cin,cin,OwenTe00,rush_att,0,,,,,
player,201009190cin,cin,OwenTe00,rush_yds,0,,,,,
player,201009190cin,cin,OwenTe00,rush_td,0,,,,,
player,201009190cin,cin,OwenTe00,rush_long,0,,,,,
player,201009190cin,cin,OwenTe00,targets,11,,,,,
player,201009190cin,cin,OwenTe00,rec,3,,,,,
player,201009190cin,cin,OwenTe00,rec_yds,57,,,,,
player,201009190cin,cin,OwenTe00,rec_td,0,,,,,
player,201009190cin,cin,OwenTe00,rec_long,29,,,,,
player,201009190cin,cin,OwenTe00,fumbles,0,,,,,
player,201009190cin,cin,OwenTe00,fumbles_lost,,,,,,
player,201009190cin,cin,JohnCh01,pass_cmp,0,,,,,
player,201009190cin,cin,JohnCh01,pass_att,0,,,,,
player,201009190cin,cin,JohnCh01,pass_yds,0,,,,,
player,201009190cin,cin,JohnCh01,pass_td,0,,,,,
player,201009190cin,cin,JohnCh01,pass_int,0,,,,,
player,201009190cin,cin,JohnCh01,pass_sacked,0,,,,,
player,201009190cin,cin,JohnCh01,pass_sacked_yds,0,,,,,
player,201009190cin,cin,JohnCh01,pass_long,0,,,,,
player,201009190cin,cin,JohnCh01,pass_rating,,,,,,
player,201009190cin,cin,JohnCh01,rush_att,0,,,,,
player,201009190cin,cin,JohnCh01,rush_yds,0,,,,,
player,201009190cin,cin,JohnCh01,rush_td,0,,,,,
player,201009190cin,cin,JohnCh01,rush_long,0,,,,,
player,201009190cin,cin,JohnCh01,targets,9,,,,,
player,201009190cin,cin,JohnCh01,rec,4,,,,,
player,201009190cin,cin,JohnCh01,rec_yds,44,,,,,
player,201009190cin,cin,JohnCh01,rec_td,0,,,,,
player,201009190cin,cin,JohnCh01,rec_long,14,,,,,
player,201009190cin,cin,JohnCh01,fumbles,0,,,,,
player,201009190cin,cin,JohnCh01,fumbles_lost,,,,,,
player,201009190cin,cin,ShipJo00,pass_cmp,0,,,,,
player,201009190cin,cin,ShipJo00,pass_att,0,,,,,
player,201009190cin,cin,ShipJo00,pass_yds,0,,,,,
player,201009190cin,cin,ShipJo00,pass_td,0,,,,,
player,201009190cin,cin,ShipJo00,pass_int,0,,,,,
player,201009190cin,cin,ShipJo00,pass_sacked,,,,,,
player,201009190cin,cin,ShipJo00,pass_sacked_yds,,,,,,
player,201009190cin,cin,ShipJo00,pass_long,0,,,,,
player,201009190cin,cin,ShipJo00,pass_rating,,,,,,
player,201009190cin,cin,ShipJo00,rush_att,0,,,,,
player,201009190cin,cin,ShipJo00,rush_yds,0,,,,,
player,201009190cin,cin,ShipJo00,rush_td,0,,,,,
player,201009190cin,cin,ShipJo00,rush_long,0,,,,,
player,201009190cin,cin,ShipJo00,targets,6,,,,,
player,201009190cin,cin,ShipJo00,rec,5,,,,,
player,201009190cin,cin,ShipJo00,rec_yds,42,,,,,
player,201009190cin,cin,ShipJo00,rec_td,0,,,,,
player,201009190cin,cin,ShipJo00,rec_long,11,,,,,
player,201009190cin,cin,ShipJo00,fumbles,0,,,,,
player,201009190cin,cin,ShipJo00,fumbles_lost,,,,,,
player,201009190cin,cin,GresJe00,pass_cmp,0,,,,,
player,201009190cin,cin,GresJe00,pass_att,0,,,,,
player,201009190cin,cin,GresJe00,pass_yds,0,,,,,
player,201009190cin,cin,GresJe00,pass_td,0,,,,,
player,201009190cin,cin,GresJe00,pass_int,0,,,,,
player,201009190cin,cin,GresJe00,pass_sacked,,,,,,
player,201009190cin,cin,GresJe00,pass_sacked_yds,,,,,,
player,201009190cin,cin,GresJe00,pass_long,0,,,,,
player,201009190cin,cin,GresJe00,pass_rating,,,,,,
player,201009190cin,cin,GresJe00,rush_att,0,,,,,
player,201009190cin,cin,GresJe00,rush_yds,0,,,,,
player,201009190cin,cin,GresJe00,rush_td,0,,,,,
player,201009190cin,cin,GresJe00,rush_long,0,,,,,
player,201009190cin,cin,GresJe00,targets,5,,,,,
player,201009190cin,cin,GresJe00,rec,3,,,,,
player,201009190cin,cin,GresJe00,rec_yds,15,,,,,
player,201009190cin,cin,GresJe00,rec_td,0,,,,,
player,201009190cin,cin,GresJe00,rec_long,7,,,,,
player,201009190cin,cin,GresJe00,fumbles,0,,,,,
player,201009190cin,cin,GresJe00,fumbles_lost,,,,,,
player,201009190cin,cin,KellRe00,pass_cmp,0,,,,,
player,201009190cin,cin,KellRe00,pass_att,0,,,,,
player,201009190cin,cin,KellRe00,pass_yds,0,,,,,
player,201009190cin,cin,KellRe00,pass_td,0,,,,,
player,201009190cin,cin,KellRe00,pass_int,0,,,,,
player,201009190cin,cin,KellRe00,pass_sacked,,,,,,
player,201009190cin,cin,KellRe00,pass_sacked_yds,,,,,,
player,201009190cin,cin,KellRe00,pass_long,0,,,,,
player,201009190cin,cin,KellRe00,pass_rating,,,,,,
player,201009190cin,cin,KellRe00,rush_att,0,,,,,
player,201009190cin,cin,KellRe00,rush_yds,0,,,,,
player,201009190cin,cin,KellRe00,rush_td,0,,,,,
player,201009190cin,cin,KellRe00,rush_long,0,,,,,
player,201009190cin,cin,KellRe00,targets,1,,,,,
player,201009190cin,cin,KellRe00,rec,1,,,,,
player,201009190cin,cin,KellRe00,rec_yds,9,,,,,
player,201009190cin,cin,KellRe00,rec_td,0,,,,,
player,201009190cin,cin,KellRe00,rec_long,9,,,,,
player,201009190cin,cin,KellRe00,fumbles,0,,,,,
player,201009190cin,cin,KellRe00,fumbles_lost,,,,,,
player,201009190cin,rav,LewiRa00,def_int,0,,,,,
player,201009190cin,rav,LewiRa00,def_int_yds,0,,,,,
player,201009190cin,rav,LewiRa00,def_int_td,0,,,,,
player,201009190cin,rav,LewiRa00,def_int_long,0,,,,,
player,201009190cin,rav,LewiRa00,pass_defended,0,,,,,
player,201009190cin,rav,LewiRa00,sacks,1.0,,,,,
player,201009190cin,rav,LewiRa00,tackles_combined,10,,,,,
player,201009190cin,rav,LewiRa00,tackles_solo,6,,,,,
player,201009190cin,rav,LewiRa00,tackles_assists,4,,,,,
player,201009190cin,rav,LewiRa00,tackles_loss,1,,,,,
player,201009190cin,rav,LewiRa00,qb_hits,2,,,,,
player,201009190cin,rav,LewiRa00,fumbles_rec,0,,,,,
player,201009190cin,rav,LewiRa00,fumbles_rec_yds,0,,,,,
player,201009190cin,rav,LewiRa00,fumbles_rec_td,0,,,,,
player,201009190cin,rav,LewiRa00,fumbles_forced,0,,,,,
player,201009190cin,rav,NgatHa20,def_int,0,,,,,
player,201009190cin,rav,NgatHa20,def_int_yds,0,,,,,
player,201009190cin,rav,NgatHa20,def_int_td,0,,,,,
player,201009190cin,rav,NgatHa20,def_int_long,0,,,,,
player,201009190cin,rav,NgatHa20,pass_defended,0,,,,,
player,201009190cin,rav,NgatHa20,sacks,0.0,,,,,
player,201009190cin,rav,NgatHa20,tackles_combined,8,,,,,
player,201009190cin,rav,NgatHa20,tackles_solo,5,,,,,
player,201009190cin,rav,NgatHa20,tackles_assists,3,,,,,
player,201009190cin,rav,NgatHa20,tackles_loss,1,,,,,
player,201009190cin,rav,NgatHa20,qb_hits,0,,,,,
player,201009190cin,rav,NgatHa20,fumbles_rec,0,,,,,
player,201009190cin,rav,NgatHa20,fumbles_rec_yds,0,,,,,
player,201009190cin,rav,NgatHa20,fumbles_rec_td,0,,,,,
player,201009190cin,rav,NgatHa20,fumbles_forced,0,,,,,
player,201009190cin,rav,CarrCh22,def_int,0,,,,,
player,201009190cin,rav,CarrCh22,def_int_yds,0,,,,,
player,201009190cin,rav,CarrCh22,def_int_td,0,,,,,
player,201009190cin,rav,CarrCh22,def_int_long,0,,,,,
player,201009190cin,rav,CarrCh22,pass_defended,2,,,,,
player,201009190cin,rav,CarrCh22,sacks,0.0,,,,,
player,201009190cin,rav,CarrCh22,tackles_combined,7,,,,,
player,201009190cin,rav,CarrCh22,tackles_solo,6,,,,,
player,201009190cin,rav,CarrCh22,tackles_assists,1,,,,,
player,201009190cin,rav,CarrCh22,tackles_loss,0,,,,,
player,201009190cin,rav,CarrCh22,qb_hits,0,,,,,
player,201009190cin,rav,CarrCh22,fumbles_rec,0,,,,,
player,201009190cin,rav,CarrCh22,fumbles_rec_yds,0,,,,,
player,201009190cin,rav,CarrCh22,fumbles_rec_td,0,,,,,
player,201009190cin,rav,CarrCh22,fumbles_forced,0,,,,,
player,201009190cin,rav,GregKe20,def_int,0,,,,,
player,201009190cin,rav,GregKe20,def_int_yds,0,,,,,
player,201009190cin,rav,GregKe20,def_int_td,0,,,,,
player,201009190cin,rav,GregKe20,def_int_long,0,,,,,
player,201009190cin,rav,GregKe20,pass_defended,0,,,,,
player,201009190cin,rav,GregKe20,sacks,0.0,,,,,
player,201009190cin,rav,GregKe20,tackles_combined,5,,,,,
player,201009190cin,rav,GregKe20,tackles_solo,2,,,,,
player,201009190cin,rav,GregKe20,tackles_assists,3,,,,,
player,201009190cin,rav,GregKe20,tackles_loss,0,,,,,
player,201009190cin,rav,GregKe20,qb_hits,0,,,,,
player,201009190cin,rav,GregKe20,fumbles_rec,0,,,,,
player,201009190cin,rav,GregKe20,fumbles_rec_yds,0,,,,,
player,201009190cin,rav,GregKe20,fumbles_rec_td,0,,,,,
player,201009190cin,rav,GregKe20,fumbles_forced,0,,,,,
player,201009190cin,rav,JohnJa23,def_int,0,,,,,
player,201009190cin,rav,JohnJa23,def_int_yds,0,,,,,
player,201009190cin,rav,JohnJa23,def_int_td,0,,,,,
player,201009190cin,rav,JohnJa23,def_int_long,0,,,,,
player,201009190cin,rav,JohnJa23,pass_defended,0,,,,,
player,201009190cin,rav,JohnJa23,sacks,0.0,,,,,
player,201009190cin,rav,JohnJa23,tackles_combined,4,,,,,
player,201009190cin,rav,JohnJa23,tackles_solo,0,,,,,
player,201009190cin,rav,JohnJa23,tackles_assists,4,,,,,
player,201009190cin,rav,JohnJa23,tackles_loss,0,,,,,
player,201009190cin,rav,JohnJa23,qb_hits,1,,,,,
player,201009190cin,rav,JohnJa23,fumbles_rec,0,,,,,
player,201009190cin,rav,JohnJa23,fumbles_rec_yds,0,,,,,
