game,2010,1,20100912,201009120nyg,car,"Carolina Panthers",18,nyg,"New York Giants",31
player,201009120nyg,car,GodfCh99,tackles_combined,6,,,,,
player,201009120nyg,car,GodfCh99,tackles_solo,5,,,,,
player,201009120nyg,car,GodfCh99,tackles_assists,1,,,,,
player,201009120nyg,car,GodfCh99,tackles_loss,0,,,,,
player,201009120nyg,car,GodfCh99,qb_hits,0,,,,,
player,201009120nyg,car,GodfCh99,fumbles_rec,0,,,,,
player,201009120nyg,car,GodfCh99,fumbles_rec_yds,0,,,,,
player,201009120nyg,car,GodfCh99,fumbles_rec_td,0,,,,,
player,201009120nyg,car,GodfCh99,fumbles_forced,0,,,,,
player,201009120nyg,car,AndeJa21,def_int,1,,,,,
player,201009120nyg,car,AndeJa21,def_int_yds,1,,,,,
player,201009120nyg,car,AndeJa21,def_int_td,0,,,,,
player,201009120nyg,car,AndeJa21,def_int_long,1,,,,,
player,201009120nyg,car,AndeJa21,pass_defended,1,,,,,
player,201009120nyg,car,AndeJa21,sacks,0.0,,,,,
player,201009120nyg,car,AndeJa21,tackles_combined,10,,,,,
player,201009120nyg,car,AndeJa21,tackles_solo,7,,,,,
player,201009120nyg,car,AndeJa21,tackles_assists,3,,,,,
player,201009120nyg,car,AndeJa21,tackles_loss,0,,,,,
player,201009120nyg,car,AndeJa21,qb_hits,0,,,,,
player,201009120nyg,car,AndeJa21,fumbles_rec,0,,,,,
player,201009120nyg,car,AndeJa21,fumbles_rec_yds,0,,,,,
player,201009120nyg,car,AndeJa21,fumbles_rec_td,0,,,,,
player,201009120nyg,car,AndeJa21,fumbles_forced,0,,,,,
player,201009120nyg,car,ConnDa99,def_int,0,,,,,
player,201009120nyg,car,ConnDa99,def_int_yds,0,,,,,
player,201009120nyg,car,ConnDa99,def_int_td,0,,,,,
player,201009120nyg,car,ConnDa99,def_int_long,0,,,,,
player,201009120nyg,car,ConnDa99,pass_defended,0,,,,,
player,201009120nyg,car,ConnDa99,sacks,1.0,,,,,
player,201009120nyg,car,ConnDa99,tackles_combined,13,,,,,
player,201009120nyg,car,ConnDa99,tackles_solo,10,,,,,
player,201009120nyg,car,ConnDa99,tackles_assists,3,,,,,
player,201009120nyg,car,ConnDa99,tackles_loss,3,,,,,
player,201009120nyg,car,ConnDa99,qb_hits,1,,,,,
player,201009120nyg,car,ConnDa99,fumbles_rec,0,,,,,
player,201009120nyg,car,ConnDa99,fumbles_rec_yds,0,,,,,
player,201009120nyg,car,ConnDa99,fumbles_rec_td,0,,,,,
player,201009120nyg,car,ConnDa99,fumbles_forced,0,,,,,
player,201009120nyg,car,BeasJo99,def_int,0,,,,,
player,201009120nyg,car,BeasJo99,def_int_yds,0,,,,,
player,201009120nyg,car,BeasJo99,def_int_td,0,,,,,
player,201009120nyg,car,BeasJo99,def_int_long,0,,,,,
player,201009120nyg,car,BeasJo99,pass_defended,1,,,,,
player,201009120nyg,car,BeasJo99,sacks,0.0,,,,,
player,201009120nyg,car,BeasJo99,tackles_combined,10,,,,,
player,201009120nyg,car,BeasJo99,tackles_solo,6,,,,,
player,201009120nyg,car,BeasJo99,tackles_assists,4,,,,,
player,201009120nyg,car,BeasJo99,tackles_loss,1,,,,,
player,201009120nyg,car,BeasJo99,qb_hits,0,,,,,
player,201009120nyg,car,BeasJo99,fumbles_rec,0,,,,,
player,201009120nyg,car,BeasJo99,fumbles_rec_yds,0,,,,,
player,201009120nyg,car,BeasJo99,fumbles_rec_td,0,,,,,
player,201009120nyg,car,BeasJo99,fumbles_forced,0,,,,,
player,201009120nyg,car,MartSh99,def_int,0,,,,,
player,201009120nyg,car,MartSh99,def_int_yds,0,,,,,
player,201009120nyg,car,MartSh99,def_int_td,0,,,,,
player,201009120nyg,car,MartSh99,def_int_long,0,,,,,
player,201009120nyg,car,MartSh99,pass_defended,0,,,,,
player,201009120nyg,car,MartSh99,sacks,0.0,,,,,
player,201009120nyg,car,MartSh99,tackles_combined,5,,,,,
player,201009120nyg,car,MartSh99,tackles_solo,4,,,,,
player,201009120nyg,car,MartSh99,tackles_assists,1,,,,,
player,201009120nyg,car,MartSh99,tackles_loss,0,,,,,
player,201009120nyg,car,MartSh99,qb_hits,0,,,,,
player,201009120nyg,car,MartSh99,fumbles_rec,1,,,,,
player,201009120nyg,car,MartSh99,fumbles_rec_yds,0,,,,,
player,201009120nyg,car,MartSh99,fumbles_rec_td,0,,,,,
player,201009120nyg,car,MartSh99,fumbles_forced,0,,,,,
player,201009120nyg,car,HardGr99,def_int,0,,,,,
player,201009120nyg,car,HardGr99,def_int_yds,0,,,,,
player,201009120nyg,car,HardGr99,def_int_td,0,,,,,
player,201009120nyg,car,HardGr99,def_int_long,0,,,,,
player,201009120nyg,car,HardGr99,pass_defended,0,,,,,
player,201009120nyg,car,HardGr99,sacks,0.0,,,,,
player,201009120nyg,car,HardGr99,tackles_combined,4,,,,,
player,201009120nyg,car,HardGr99,tackles_solo,3,,,,,
player,201009120nyg,car,HardGr99,tackles_assists,1,,,,,
player,201009120nyg,car,HardGr99,tackles_loss,0,,,,,
player,201009120nyg,car,HardGr99,qb_hits,0,,,,,
player,201009120nyg,car,HardGr99,fumbles_rec,0,,,,,
player,201009120nyg,car,HardGr99,fumbles_rec_yds,0,,,,,
player,201009120nyg,car,HardGr99,fumbles_rec_td,0,,,,,
player,201009120nyg,car,HardGr99,fumbles_forced,1,,,,,
player,201009120nyg,car,HudsMa20,def_int,0,,,,,
player,201009120nyg,car,HudsMa20,def_int_yds,0,,,,,
player,201009120nyg,car,HudsMa20,def_int_td,0,,,,,
player,201009120nyg,car,HudsMa20,def_int_long,0,,,,,
player,201009120nyg,car,HudsMa20,pass_defended,0,,,,,
player,201009120nyg,car,HudsMa20,sacks,0.0,,,,,
player,201009120nyg,car,HudsMa20,tackles_combined,4,,,,,
player,201009120nyg,car,HudsMa20,tackles_solo,4,,,,,
player,201009120nyg,car,HudsMa20,tackles_assists,0,,,,,
player,201009120nyg,car,HudsMa20,tackles_loss,0,,,,,
player,201009120nyg,car,HudsMa20,qb_hits,0,,,,,
player,201009120nyg,car,HudsMa20,fumbles_rec,0,,,,,
player,201009120nyg,car,HudsMa20,fumbles_rec_yds,0,,,,,
player,201009120nyg,car,HudsMa20,fumbles_rec_td,0,,,,,
player,201009120nyg,car,HudsMa20,fumbles_forced,0,,,,,
player,201009120nyg,car,JohnCh98,def_int,0,,,,,
player,201009120nyg,car,JohnCh98,def_int_yds,0,,,,,
player,201009120nyg,car,JohnCh98,def_int_td,0,,,,,
player,201009120nyg,car,JohnCh98,def_int_long,0,,,,,
player,201009120nyg,car,JohnCh98,pass_defended,0,,,,,
player,201009120nyg,car,JohnCh98,sacks,0.0,,,,,
player,201009120nyg,car,JohnCh98,tackles_combined,4,,,,,
player,201009120nyg,car,JohnCh98,tackles_solo,4,,,,,
player,201009120nyg,car,JohnCh98,tackles_assists,0,,,,,
player,201009120nyg,car,JohnCh98,tackles_loss,1,,,,,
player,201009120nyg,car,JohnCh98,qb_hits,0,,,,,
player,201009120nyg,car,JohnCh98,fumbles_rec,0,,,,,
player,201009120nyg,car,JohnCh98,fumbles_rec_yds,0,,,,,
player,201009120nyg,car,JohnCh98,fumbles_rec_td,0,,,,,
player,201009120nyg,car,JohnCh98,fumbles_forced,0,,,,,
player,201009120nyg,car,BrowEv99,def_int,0,,,,,
player,201009120nyg,car,BrowEv99,def_int_yds,0,,,,,
player,201009120nyg,car,BrowEv99,def_int_td,0,,,,,
player,201009120nyg,car,BrowEv99,def_int_long,0,,,,,
player,201009120nyg,car,BrowEv99,pass_defended,0,,,,,
player,201009120nyg,car,BrowEv99,sacks,0.0,,,,,
player,201009120nyg,car,BrowEv99,tackles_combined,3,,,,,
player,201009120nyg,car,BrowEv99,tackles_solo,0,,,,,
player,201009120nyg,car,BrowEv99,tackles_assists,3,,,,,
player,201009120nyg,car,BrowEv99,tackles_loss,0,,,,,
player,201009120nyg,car,BrowEv99,qb_hits,0,,,,,
player,201009120nyg,car,BrowEv99,fumbles_rec,0,,,,,
player,201009120nyg,car,BrowEv99,fumbles_rec_yds,0,,,,,
player,201009120nyg,car,BrowEv99,fumbles_rec_td,0,,,,,
player,201009120nyg,car,BrowEv99,fumbles_forced,0,,,,,
player,201009120nyg,car,GambCh20,def_int,0,,,,,
player,201009120nyg,car,GambCh20,def_int_yds,0,,,,,
player,201009120nyg,car,GambCh20,def_int_td,0,,,,,
player,201009120nyg,car,GambCh20,def_int_long,0,,,,,
player,201009120nyg,car,GambCh20,pass_defended,0,,,,,
player,201009120nyg,car,GambCh20,sacks,0.0,,,,,
player,201009120nyg,car,GambCh20,tackles_combined,3,,,,,
player,201009120nyg,car,GambCh20,tackles_solo,3,,,,,
player,201009120nyg,car,GambCh20,tackles_assists,0,,,,,
player,201009120nyg,car,GambCh20,tackles_loss,1,,,,,
player,201009120nyg,car,GambCh20,qb_hits,0,,,,,
player,201009120nyg,car,GambCh20,fumbles_rec,0,,,,,
player,201009120nyg,car,GambCh20,fumbles_rec_yds,0,,,,,
player,201009120nyg,car,GambCh20,fumbles_rec_td,0,,,,,
player,201009120nyg,car,GambCh20,fumbles_forced,0,,,,,
player,201009120nyg,car,MarsRi20,def_int,0,,,,,
player,201009120nyg,car,MarsRi20,def_int_yds,0,,,,,
player,201009120nyg,car,MarsRi20,def_int_td,0,,,,,
player,201009120nyg,car,MarsRi20,def_int_long,0,,,,,
player,201009120nyg,car,MarsRi20,pass_defended,0,,,,,
player,201009120nyg,car,MarsRi20,sacks,0.0,,,,,
player,201009120nyg,car,MarsRi20,tackles_combined,3,,,,,
player,201009120nyg,car,MarsRi20,tackles_solo,2,,,,,
player,201009120nyg,car,MarsRi20,tackles_assists,1,,,,,
player,201009120nyg,car,MarsRi20,tackles_loss,0,,,,,
player,201009120nyg,car,MarsRi20,qb_hits,1,,,,,
player,201009120nyg,car,MarsRi20,fumbles_rec,0,,,,,
player,201009120nyg,car,MarsRi20,fumbles_rec_yds,0,,,,,
player,201009120nyg,car,MarsRi20,fumbles_rec_td,0,,,,,
player,201009120nyg,car,MarsRi20,fumbles_forced,0,,,,,
player,201009120nyg,car,BarnGa01,def_int,0,,,,,
player,201009120nyg,car,BarnGa01,def_int_yds,0,,,,,
player,201009120nyg,car,BarnGa01,def_int_td,0,,,,,
player,201009120nyg,car,BarnGa01,def_int_long,0,,,,,
player,201009120nyg,car,BarnGa01,pass_defended,0,,,,,
player,201009120nyg,car,BarnGa01,sacks,0.0,,,,,
player,201009120nyg,car,BarnGa01,tackles_combined,2,,,,,
player,201009120nyg,car,BarnGa01,tackles_solo,2,,,,,
player,201009120nyg,car,BarnGa01,tackles_assists,0,,,,,
player,201009120nyg,car,BarnGa01,tackles_loss,0,,,,,
player,201009120nyg,car,BarnGa01,qb_hits,0,,,,,
player,201009120nyg,car,BarnGa01,fumbles_rec,0,,,,,
player,201009120nyg,car,BarnGa01,fumbles_rec_yds,0,,,,,
player,201009120nyg,car,BarnGa01,fumbles_rec_td,0,,,,,
player,201009120nyg,car,BarnGa01,fumbles_forced,0,,,,,
player,201009120nyg,car,JohnEd99,def_int,0,,,,,
player,201009120nyg,car,JohnEd99,def_int_yds,0,,,,,
player,201009120nyg,car,JohnEd99,def_int_td,0,,,,,
player,201009120nyg,car,JohnEd99,def_int_long,0,,,,,
player,201009120nyg,car,JohnEd99,pass_defended,0,,,,,
player,201009120nyg,car,JohnEd99,sacks,0.0,,,,,
player,201009120nyg,car,JohnEd99,tackles_combined,2,,,,,
player,201009120nyg,car,JohnEd99,tackles_solo,2,,,,,
player,201009120nyg,car,JohnEd99,tackles_assists,0,,,,,
player,201009120nyg,car,JohnEd99,tackles_loss,1,,,,,
player,201009120nyg,car,JohnEd99,qb_hits,1,,,,,
player,201009120nyg,car,JohnEd99,fumbles_rec,0,,,,,
player,201009120nyg,car,JohnEd99,fumbles_rec_yds,0,,,,,
player,201009120nyg,car,JohnEd99,fumbles_rec_td,0,,,,,
player,201009120nyg,car,JohnEd99,fumbles_forced,0,,,,,
player,201009120nyg,car,LandDe99,def_int,0,,,,,
player,201009120nyg,car,LandDe99,def_int_yds,0,,,,,
player,201009120nyg,car,LandDe99,def_int_td,0,,,,,
player,201009120nyg,car,LandDe99,def_int_long,0,,,,,
player,201009120nyg,car,LandDe99,pass_defended,0,,,,,
player,201009120nyg,car,LandDe99,sacks,0.0,,,,,
player,201009120nyg,car,LandDe99,tackles_combined,2,,,,,
player,201009120nyg,car,LandDe99,tackles_solo,0,,,,,
player,201009120nyg,car,LandDe99,tackles_assists,2,,,,,
player,201009120nyg,car,LandDe99,tackles_loss,0,,,,,
player,201009120nyg,car,LandDe99,qb_hits,0,,,,,
player,201009120nyg,car,LandDe99,fumbles_rec,0,,,,,
player,201009120nyg,car,LandDe99,fumbles_rec_yds,0,,,,,
player,201009120nyg,car,LandDe99,fumbles_rec_td,0,,,,,
player,201009120nyg,car,LandDe99,fumbles_forced,0,,,,,
player,201009120nyg,car,MunnCa99,def_int,0,,,,,
player,201009120nyg,car,MunnCa99,def_int_yds,0,,,,,
player,201009120nyg,car,MunnCa99,def_int_td,0,,,,,
player,201009120nyg,car,MunnCa99,def_int_long,0,,,,,
player,201009120nyg,car,MunnCa99,pass_defended,1,,,,,
player,201009120nyg,car,MunnCa99,sacks,0.0,,,,,
player,201009120nyg,car,MunnCa99,tackles_combined,2,,,,,
player,201009120nyg,car,MunnCa99,tackles_solo,2,,,,,
player,201009120nyg,car,MunnCa99,tackles_assists,0,,,,,
player,201009120nyg,car,MunnCa99,tackles_loss,0,,,,,
player,201009120nyg,car,MunnCa99,qb_hits,0,,,,,
player,201009120nyg,car,MunnCa99,fumbles_rec,0,,,,,
player,201009120nyg,car,MunnCa99,fumbles_rec_yds,0,,,,,
player,201009120nyg,car,MunnCa99,fumbles_rec_td,0,,,,,
player,201009120nyg,car,MunnCa99,fumbles_forced,0,,,,,
player,201009120nyg,car,BrayTy20,def_int,0,,,,,
player,201009120nyg,car,BrayTy20,def_int_yds,0,,,,,
player,201009120nyg,car,BrayTy20,def_int_td,0,,,,,
player,201009120nyg,car,BrayTy20,def_int_long,0,,,,,
player,201009120nyg,car,BrayTy20,pass_defended,0,,,,,
player,201009120nyg,car,BrayTy20,sacks,0.0,,,,,
player,201009120nyg,car,BrayTy20,tackles_combined,1,,,,,
player,201009120nyg,car,BrayTy20,tackles_solo,0,,,,,
player,201009120nyg,car,BrayTy20,tackles_assists,1,,,,,
player,201009120nyg,car,BrayTy20,tackles_loss,0,,,,,
player,201009120nyg,car,BrayTy20,qb_hits,0,,,,,
player,201009120nyg,car,BrayTy20,fumbles_rec,0,,,,,
player,201009120nyg,car,BrayTy20,fumbles_rec_yds,0,,,,,
player,201009120nyg,car,BrayTy20,fumbles_rec_td,0,,,,,
player,201009120nyg,car,BrayTy20,fumbles_forced,0,,,,,
player,201009120nyg,car,FiamTo00,def_int,0,,,,,
player,201009120nyg,car,FiamTo00,def_int_yds,0,,,,,
player,201009120nyg,car,FiamTo00,def_int_td,0,,,,,
player,201009120nyg,car,FiamTo00,def_int_long,0,,,,,
player,201009120nyg,car,FiamTo00,pass_defended,0,,,,,
player,201009120nyg,car,FiamTo00,sacks,0.0,,,,,
player,201009120nyg,car,FiamTo00,tackles_combined,1,,,,,
player,201009120nyg,car,FiamTo00,tackles_solo,1,,,,,
player,201009120nyg,car,FiamTo00,tackles_assists,0,,,,,
player,201009120nyg,car,FiamTo00,tackles_loss,0,,,,,
player,201009120nyg,car,FiamTo00,qb_hits,0,,,,,
player,201009120nyg,car,FiamTo00,fumbles_rec,0,,,,,
player,201009120nyg,car,FiamTo00,fumbles_rec_yds,0,,,,,
player,201009120nyg,car,FiamTo00,fumbles_rec_td,0,,,,,
player,201009120nyg,car,FiamTo00,fumbles_forced,0,,,,,
player,201009120nyg,car,MartCh00,def_int,0,,,,,
player,201009120nyg,car,MartCh00,def_int_yds,0,,,,,
player,201009120nyg,car,MartCh00,def_int_td,0,,,,,
player,201009120nyg,car,MartCh00,def_int_long,0,,,,,
player,201009120nyg,car,MartCh00,pass_defended,0,,,,,
player,201009120nyg,car,MartCh00,sacks,0.0,,,,,
player,201009120nyg,car,MartCh00,tackles_combined,1,,,,,
player,201009120nyg,car,MartCh00,tackles_solo,1,,,,,
player,201009120nyg,car,MartCh00,tackles_assists,0,,,,,
player,201009120nyg,car,MartCh00,tackles_loss,0,,,,,
player,201009120nyg,car,MartCh00,qb_hits,0,,,,,
player,201009120nyg,car,MartCh00,fumbles_rec,0,,,,,
player,201009120nyg,car,MartCh00,fumbles_rec_yds,0,,,,,
player,201009120nyg,car,MartCh00,fumbles_rec_td,0,,,,,
player,201009120nyg,car,MartCh00,fumbles_forced,0,,,,,
player,201009120nyg,car,NorwEr99,def_int,0,,,,,
player,201009120nyg,car,NorwEr99,def_int_yds,0,,,,,
player,201009120nyg,car,NorwEr99,def_int_td,0,,,,,
player,201009120nyg,car,NorwEr99,def_int_long,0,,,,,
player,201009120nyg,car,NorwEr99,pass_defended,0,,,,,
player,201009120nyg,car,NorwEr99,sacks,0.0,,,,,
player,201009120nyg,car,NorwEr99,tackles_combined,1,,,,,
player,201009120nyg,car,NorwEr99,tackles_solo,1,,,,,
player,201009120nyg,car,NorwEr99,tackles_assists,0,,,,,
player,201009120nyg,car,NorwEr99,tackles_loss,0,,,,,
player,201009120nyg,car,NorwEr99,qb_hits,0,,,,,
player,201009120nyg,car,NorwEr99,fumbles_rec,0,,,,,
player,201009120nyg,car,NorwEr99,fumbles_rec_yds,0,,,,,
player,201009120nyg,car,NorwEr99,fumbles_rec_td,0,,,,,
player,201009120nyg,car,NorwEr99,fumbles_forced,0,,,,,
player,201009120nyg,car,WillJa21,def_int,0,,,,,
player,201009120nyg,car,WillJa21,def_int_yds,0,,,,,
player,201009120nyg,car,WillJa21,def_int_td,0,,,,,
player,201009120nyg,car,WillJa21,def_int_long,0,,,,,
player,201009120nyg,car,WillJa21,pass_defended,0,,,,,
player,201009120nyg,car,WillJa21,sacks,0.0,,,,,
player,201009120nyg,car,WillJa21,tackles_combined,1,,,,,
player,201009120nyg,car,WillJa21,tackles_solo,1,,,,,
player,201009120nyg,car,WillJa21,tackles_assists,0,,,,,
player,201009120nyg,car,WillJa21,tackles_loss,0,,,,,
player,201009120nyg,car,WillJa21,qb_hits,0,,,,,
player,201009120nyg,car,WillJa21,fumbles_rec,0,,,,,
player,201009120nyg,car,WillJa21,fumbles_rec_yds,0,,,,,
player,201009120nyg,car,WillJa21,fumbles_rec_td,0,,,,,
player,201009120nyg,car,WillJa21,fumbles_forced,0,,,,,
player,201009120nyg,nyg,PhilKe99,def_int,1,,,,,
player,201009120nyg,nyg,PhilKe99,def_int_yds,0,,,,,
player,201009120nyg,nyg,PhilKe99,def_int_td,0,,,,,
player,201009120nyg,nyg,PhilKe99,def_int_long,0,,,,,
player,201009120nyg,nyg,PhilKe99,pass_defended,1,,,,,
player,201009120nyg,nyg,PhilKe99,sacks,0.0,,,,,
player,201009120nyg,nyg,PhilKe99,tackles_combined,4,,,,,
player,201009120nyg,nyg,PhilKe99,tackles_solo,4,,,,,
player,201009120nyg,nyg,PhilKe99,tackles_assists,0,,,,,
player,201009120nyg,nyg,PhilKe99,tackles_loss,0,,,,,
player,201009120nyg,nyg,PhilKe99,qb_hits,0,,,,,
player,201009120nyg,nyg,PhilKe99,fumbles_rec,0,,,,,
player,201009120nyg,nyg,PhilKe99,fumbles_rec_yds,0,,,,,
player,201009120nyg,nyg,PhilKe99,fumbles_rec_td,0,,,,,
player,201009120nyg,nyg,PhilKe99,fumbles_forced,0,,,,,
player,201009120nyg,nyg,ThomTe99,def_int,1,,,,,
player,201009120nyg,nyg,ThomTe99,def_int_yds,0,,,,,
player,201009120nyg,nyg,ThomTe99,def_int_td,0,,,,,
player,201009120nyg,nyg,ThomTe99,def_int_long,0,,,,,
player,201009120nyg,nyg,ThomTe99,pass_defended,4,,,,,
player,201009120nyg,nyg,ThomTe99,sacks,0.0,,,,,
player,201009120nyg,nyg,ThomTe99,tackles_combined,4,,,,,
player,201009120nyg,nyg,ThomTe99,tackles_solo,4,,,,,
player,201009120nyg,nyg,ThomTe99,tackles_assists,0,,,,,
player,201009120nyg,nyg,ThomTe99,tackles_loss,0,,,,,
player,201009120nyg,nyg,ThomTe99,qb_hits,0,,,,,
player,201009120nyg,nyg,ThomTe99,fumbles_rec,0,,,,,
player,201009120nyg,nyg,ThomTe99,fumbles_rec_yds,0,,,,,
player,201009120nyg,nyg,ThomTe99,fumbles_rec_td,0,,,,,
player,201009120nyg,nyg,ThomTe99,fumbles_forced,0,,,,,
player,201009120nyg,nyg,GranDe21,def_int,1,,,,,
player,201009120nyg,nyg,GranDe21,def_int_yds,0,,,,,
player,201009120nyg,nyg,GranDe21,def_int_td,0,,,,,
player,201009120nyg,nyg,GranDe21,def_int_long,0,,,,,
player,201009120nyg,nyg,GranDe21,pass_defended,2,,,,,
player,201009120nyg,nyg,GranDe21,sacks,0.0,,,,,
player,201009120nyg,nyg,GranDe21,tackles_combined,2,,,,,
player,201009120nyg,nyg,GranDe21,tackles_solo,1,,,,,
player,201009120nyg,nyg,GranDe21,tackles_assists,1,,,,,
player,201009120nyg,nyg,GranDe21,tackles_loss,0,,,,,
player,201009120nyg,nyg,GranDe21,qb_hits,0,,,,,
player,201009120nyg,nyg,GranDe21,fumbles_rec,0,,,,,
player,201009120nyg,nyg,GranDe21,fumbles_rec_yds,0,,,,,
player,201009120nyg,nyg,GranDe21,fumbles_rec_td,0,,,,,
player,201009120nyg,nyg,GranDe21,fumbles_forced,0,,,,,
player,201009120nyg,nyg,KiwaMa20,def_int,0,,,,,
player,201009120nyg,nyg,KiwaMa20,def_int_yds,0,,,,,
player,201009120nyg,nyg,KiwaMa20,def_int_td,0,,,,,
player,201009120nyg,nyg,KiwaMa20,def_int_long,0,,,,,
player,201009120nyg,nyg,KiwaMa20,pass_defended,0,,,,,
player,201009120nyg,nyg,KiwaMa20,sacks,2.0,,,,,
player,201009120nyg,nyg,KiwaMa20,tackles_combined,4,,,,,
player,201009120nyg,nyg,KiwaMa20,tackles_solo,3,,,,,
player,201009120nyg,nyg,KiwaMa20,tackles_assists,1,,,,,
player,201009120nyg,nyg,KiwaMa20,tackles_loss,1,,,,,
player,201009120nyg,nyg,KiwaMa20,qb_hits,3,,,,,
player,201009120nyg,nyg,KiwaMa20,fumbles_rec,0,,,,,
player,201009120nyg,nyg,KiwaMa20,fumbles_rec_yds,0,,,,,
player,201009120nyg,nyg,KiwaMa20,fumbles_rec_td,0,,,,,
player,201009120nyg,nyg,KiwaMa20,fumbles_forced,1,,,,,
player,201009120nyg,nyg,UmenOs99,def_int,0,,,,,
player,201009120nyg,nyg,UmenOs99,def_int_yds,0,,,,,
player,201009120nyg,nyg,UmenOs99,def_int_td,0,,,,,
player,201009120nyg,nyg,UmenOs99,def_int_long,0,,,,,
player,201009120nyg,nyg,UmenOs99,pass_defended,0,,,,,
player,201009120nyg,nyg,UmenOs99,sacks,1.0,,,,,
player,201009120nyg,nyg,UmenOs99,tackles_combined,5,,,,,
player,201009120nyg,nyg,UmenOs99,tackles_solo,4,,,,,
player,201009120nyg,nyg,UmenOs99,tackles_assists,1,,,,,
player,201009120nyg,nyg,UmenOs99,tackles_loss,0,,,,,
player,201009120nyg,nyg,UmenOs99,qb_hits,1,,,,,
player,201009120nyg,nyg,UmenOs99,fumbles_rec,0,,,,,
player,201009120nyg,nyg,UmenOs99,fumbles_rec_yds,0,,,,,
player,201009120nyg,nyg,UmenOs99,fumbles_rec_td,0,,,,,
player,201009120nyg,nyg,UmenOs99,fumbles_forced,1,,,,,
player,201009120nyg,nyg,CantCh21,def_int,0,,,,,
player,201009120nyg,nyg,CantCh21,def_int_yds,0,,,,,
player,201009120nyg,nyg,CantCh21,def_int_td,0,,,,,
player,201009120nyg,nyg,CantCh21,def_int_long,0,,,,,
player,201009120nyg,nyg,CantCh21,pass_defended,0,,,,,
player,201009120nyg,nyg,CantCh21,sacks,0.5,,,,,
player,201009120nyg,nyg,CantCh21,tackles_combined,6,,,,,
player,201009120nyg,nyg,CantCh21,tackles_solo,1,,,,,
player,201009120nyg,nyg,CantCh21,tackles_assists,5,,,,,
player,201009120nyg,nyg,CantCh21,tackles_loss,0,,,,,
player,201009120nyg,nyg,CantCh21,qb_hits,1,,,,,
player,201009120nyg,nyg,CantCh21,fumbles_rec,0,,,,,
player,201009120nyg,nyg,CantCh21,fumbles_rec_yds,0,,,,,
player,201009120nyg,nyg,CantCh21,fumbles_rec_td,0,,,,,
player,201009120nyg,nyg,CantCh21,fumbles_forced,0,,,,,
player,201009120nyg,nyg,CofiBa20,def_int,0,,,,,
player,201009120nyg,nyg,CofiBa20,def_int_yds,0,,,,,
player,201009120nyg,nyg,CofiBa20,def_int_td,0,,,,,
player,201009120nyg,nyg,CofiBa20,def_int_long,0,,,,,
player,201009120nyg,nyg,CofiBa20,pass_defended,0,,,,,
player,201009120nyg,nyg,CofiBa20,sacks,0.5,,,,,
player,201009120nyg,nyg,CofiBa20,tackles_combined,4,,,,,
player,201009120nyg,nyg,CofiBa20,tackles_solo,3,,,,,
player,201009120nyg,nyg,CofiBa20,tackles_assists,1,,,,,
player,201009120nyg,nyg,CofiBa20,tackles_loss,1,,,,,
player,201009120nyg,nyg,CofiBa20,qb_hits,2,,,,,
player,201009120nyg,nyg,CofiBa20,fumbles_rec,0,,,,,
player,201009120nyg,nyg,CofiBa20,fumbles_rec_yds,0,,,,,
player,201009120nyg,nyg,CofiBa20,fumbles_rec_td,0,,,,,
player,201009120nyg,nyg,CofiBa20,fumbles_forced,0,,,,,
player,201009120nyg,nyg,RollAn20,def_int,0,,,,,
player,201009120nyg,nyg,RollAn20,def_int_yds,0,,,,,
player,201009120nyg,nyg,RollAn20,def_int_td,0,,,,,
player,201009120nyg,nyg,RollAn20,def_int_long,0,,,,,
player,201009120nyg,nyg,RollAn20,pass_defended,0,,,,,
player,201009120nyg,nyg,RollAn20,sacks,0.0,,,,,
player,201009120nyg,nyg,RollAn20,tackles_combined,8,,,,,
player,201009120nyg,nyg,RollAn20,tackles_solo,7,,,,,
player,201009120nyg,nyg,RollAn20,tackles_assists,1,,,,,
player,201009120nyg,nyg,RollAn20,tackles_loss,0,,,,,
player,201009120nyg,nyg,RollAn20,qb_hits,1,,,,,
player,201009120nyg,nyg,RollAn20,fumbles_rec,0,,,,,
player,201009120nyg,nyg,RollAn20,fumbles_rec_yds,0,,,,,
player,201009120nyg,nyg,RollAn20,fumbles_rec_td,0,,,,,
player,201009120nyg,nyg,RollAn20,fumbles_forced,0,,,,,
player,201009120nyg,nyg,BoleMi20,def_int,0,,,,,
player,201009120nyg,nyg,BoleMi20,def_int_yds,0,,,,,
player,201009120nyg,nyg,BoleMi20,def_int_td,0,,,,,
player,201009120nyg,nyg,BoleMi20,def_int_long,0,,,,,
player,201009120nyg,nyg,BoleMi20,pass_defended,0,,,,,
player,201009120nyg,nyg,BoleMi20,sacks,0.0,,,,,
player,201009120nyg,nyg,BoleMi20,tackles_combined,6,,,,,
player,201009120nyg,nyg,BoleMi20,tackles_solo,5,,,,,
player,201009120nyg,nyg,BoleMi20,tackles_assists,1,,,,,
player,201009120nyg,nyg,BoleMi20,tackles_loss,0,,,,,
player,201009120nyg,nyg,BoleMi20,qb_hits,1,,,,,
player,201009120nyg,nyg,BoleMi20,fumbles_rec,0,,,,,
player,201009120nyg,nyg,BoleMi20,fumbles_rec_yds,0,,,,,
player,201009120nyg,nyg,BoleMi20,fumbles_rec_td,0,,,,,
player,201009120nyg,nyg,BoleMi20,fumbles_forced,0,,,,,
player,201009120nyg,nyg,WebsCo20,def_int,0,,,,,
